wavelength,Back_DigPluf,Belly_DigPluf,Breast_DigPluf,Crissum_DigPluf,Crown_DigPluf,DorTail_DigPluf,Rump_DigPluf,Throat_DigPluf,WingTip_DigPluf
223.11,191.666583334,140.21725,50.7244999999,5.07258333325,222.1015,72.8260833332,146.0145,35.1449166665,36.9565833333
223.49,206.84525,159.523833333,77.6785833335,69.3453333333,233.035666666,99.7023333332,163.095166667,80.6548333333,82.7381666665
223.87,319.4445,244.4445,133.79625,107.407416667,362.5,145.833416666,245.833416667,135.648166667,134.25925
224.24,472.727166667,370.454666667,214.394,164.394,592.424249999,228.787833333,396.212166667,247.727166667,187.87875
224.62,620.833333333,491.666666667,260.416666667,232.291666667,767.708333333,329.166666667,556.250000001,311.458333332,265.625000002
225.00,-993.333333332,-754.999999999,-380.000000002,-403.333333332,-1161.66666667,-548.333333332,-868.333333334,-476.666666668,-498.333333333
225.38,-401.388833333,-275.6945,-114.5835,-165.277833333,-465.27775,-206.944416667,-365.277666667,-170.138916667,-200.000083333
225.75,-95.5881666666,-50.2449999998,-2.69625,-20.8334166667,-123.529416667,-43.6274166666,-90.6863333332,-24.50975,-28.1864166665
226.13,-36.7283333334,-20.5246666667,20.0619166667,4.47533333328,-66.8210000001,-14.6604166667,-48.3025833333,-0.463,6.48158333325
226.51,-8.46775,4.70433333333,47.4460833334,27.9568333333,-30.242,18.9516666668,-19.2205833333,25.8063333333,33.6021666668
226.88,0.640916666668,11.11125,45.4060000001,33.3333333334,-15.812,26.8161666667,-4.80775,31.8374999999,33.76075
227.26,5.12225,16.8195833333,41.59025,36.3915,-4.12841666665,25.9173333333,7.72166666665,33.7154166666,32.8744999999
227.64,2.05216666667,14.3655833333,28.4825833333,27.6740833333,-6.46758333334,17.102,3.4825,22.2635833333,23.8184166667
228.01,3.57141666667,10.4165833333,23.3630833333,21.1805,-4.71208333333,12.4006666667,2.62891666666,18.3531666667,20.03975
228.39,4.58949999999,11.5539166667,21.2963333333,20.4105833333,-1.44933333333,12.1175,4.22700000002,18.7601666667,19.0015833333
228.76,6.45058333333,12.7265833333,19.8048333333,21.583,1.25525000001,11.5759166667,6.97358333333,17.99175,20.1535
229.14,8.86799999998,14.6540833333,18.9621666667,22.5470833333,2.73583333332,11.132,7.92450000001,17.9245,20.8804166667
229.52,11.0431666667,15.88,19.2890833333,23.5140833333,5.33224999999,12.2960833333,10.3146666667,18.5023333333,23.8928333334
229.89,13.2890833333,17.8848333333,19.7951666667,24.50175,7.86266666666,14.8946666667,11.7663333333,21.0133333333,26.1351666667
230.27,12.4064166667,19.2925833333,19.3731666667,25.9646666667,10.31625,15.6484166667,13.0494166666,22.1595833333,26.7149166667
230.65,9.86900000002,15.96175,15.6596666667,22.6081666667,7.17508333333,11.6063333333,10.1964166667,19.0835833333,23.2376666667
231.02,8.33325000002,13.27725,13.40475,20.4128333333,4.51074999998,9.09774999999,8.10408333332,15.72375,21.8145
231.40,8.198,11.9859166667,10.8495833334,19.4263333333,3.40899999999,8.63091666668,6.196,14.0963333333,21.7531666667
231.78,12.9876666667,15.2730833333,15.3009166667,23.3556666667,7.16266666667,12.4303333333,11.1205,18.9521666667,27.4248333333
232.15,16.5813333333,19.56775,19.2263333333,27.2469166667,9.98291666667,16.3538333333,14.8464166667,22.554,32.36625
232.53,15.5396666667,19.0094166667,17.7639166667,25.5634166667,8.95616666667,15.4211666667,14.38325,20.55175,31.6725833333
232.90,14.3966666667,18.69775,16.9354166667,23.7456666667,7.34774999998,14.03825,13.3811666667,19.5339166667,30.675
233.28,15.0751666667,19.3865,20.023,22.9745833333,8.82541666666,16.4351666667,13.7154166667,19.5601666667,30.9605833333
233.66,15.02325,20.3930833333,20.7158333333,22.5645,8.45075,16.7253333334,13.6736666667,19.3661666666,29.2838333333
234.03,12.9030833334,19.2950833334,19.6535,22.1325833333,7.61658333334,16.0990833333,14.546,16.4575,27.1505
234.41,12.9469166667,20.3864166667,20.6748333333,21.2224166667,8.59283333333,16.8106666667,16.2053333333,15.7728333333,26.1821666667
234.78,12.70625,21.67225,20.7644166667,20.4621666667,9.43333333333,17.0518333333,15.8139166667,15.319,25.6876666667
235.16,14.1373333333,23.3759166667,22.657,22.2843333333,11.42175,18.4505833333,18.6635833333,17.1193333333,26.5705833333
235.54,12.86275,21.2213333333,22.022,19.8949166667,10.5355833333,17.3423333333,18.4935833333,16.2161666667,24.0990833333
235.91,9.193,17.8365833333,18.6008333333,15.8309166667,7.16341666668,14.5415,15.28175,12.7745833333,19.9856666667
236.29,5.49141666667,16.0886666667,15.2216666666,12.7890833333,4.91333333334,11.2235,12.76475,9.22458333333,16.3055
236.66,4.41191666667,16.1029166667,15.2205,12.4265,3.45599999999,10.44125,12.1079166667,9.24008333333,16.642
237.04,2.16608333334,13.32825,12.1049166667,10.0408333333,0.891999999992,8.40983333334,8.99591666668,7.11016666667,14.4239166667
237.41,-0.48241666665,9.88741666666,9.08366666665,8.30658333333,-1.95600000001,5.62691666666,7.31508333334,5.25191666668,12.567
237.79,1.27024999998,9.07016666665,9.62916666667,9.85774999999,-0.431916666668,7.03758333334,8.25708333333,6.98683333333,13.2113333333
238.17,1.26716666668,8.40641666667,8.77183333333,8.67433333334,-2.12008333334,5.99416666665,6.94433333334,7.18799999999,11.5740833333
238.54,2.28533333333,7.66408333333,9.00275000001,8.28733333334,-1.80058333334,5.84033333335,6.37108333333,7.36391666665,11.2189166667
238.92,1.98941666667,7.05133333334,8.00175,7.71441666667,-2.56416666666,5.37133333334,6.58716666666,6.47649999999,10.8530833333
239.29,0.10325,4.90066666666,5.81050000001,5.76925000001,-3.72208333333,3.39124999999,3.72208333335,4.48725000001,8.64358333334
239.67,2.43458333333,7.30333333334,8.70783333333,7.62166666666,-0.14975,5.33699999999,5.11233333332,6.32966666667,11.47925
240.04,5.26316666667,9.68166666666,11.4685,10.5425,3.4925,9.01566666667,7.91091666668,9.09691666665,14.165
240.42,7.22675,10.4060833333,12.4649166667,11.87675,5.12608333333,11.0083333333,9.07566666667,10.9804166667,14.8179166667
240.79,7.36858333333,10.1180833333,11.9633333333,11.5534166667,6.23508333333,11.44475,8.97241666667,10.6728333333,14.39925
241.17,7.60825,10.05925,12.1526666667,11.0191666667,6.60733333333,11.8360833334,9.45666666665,10.4575833333,14.3280833333
241.54,7.67166666666,9.99641666668,11.47675,10.6495,6.78341666666,11.8599166667,9.1955,10.1358333333,14.2719166667
241.92,7.24491666667,9.96191666666,10.7085833333,10.1921666667,6.816,11.6301666667,8.84174999999,9.62033333335,13.9579166667
242.29,7.48891666667,10.0219166667,10.43325,10.3085833333,7.40075,11.9384166667,9.05291666667,9.94116666668,14.2950833333
242.67,7.23575,9.42391666667,9.53583333332,9.73866666665,7.005,11.4165,8.52200000001,9.333,13.9820833333
243.05,7.05758333333,9.18158333334,9.32425,9.59549999999,6.91508333333,11.3735,8.31291666667,9.45308333333,14.0064166667
243.42,6.65341666667,8.8645,8.79149999999,8.75158333335,6.51383333333,11.1820833333,7.82216666667,9.07041666668,13.8911666667
243.80,5.56441666667,7.97166666668,7.59666666667,8.02424999998,5.29466666666,10.2736666666,7.06391666667,8.03750000001,12.7138333333
244.17,5.605,7.95916666668,7.38524999999,7.64325000001,4.99225,9.83616666666,6.66933333334,7.79158333333,12.13875
244.55,5.11491666667,7.61891666666,7.27108333332,6.91066666668,4.84941666667,9.80008333333,6.34808333333,7.17008333333,11.7981666667
244.92,5.73508333333,7.57899999999,7.50708333333,7.01633333334,5.316,10.1953333333,6.66908333333,7.63275,12.0569166667
245.30,5.4075,7.45541666668,6.75225,6.93216666666,5.098,9.99875000001,6.36958333334,7.46675,11.4055833333
245.67,5.13016666667,7.12041666667,5.93891666667,6.527,4.69966666667,9.68291666668,5.86541666667,6.92099999999,10.6595833333
246.05,4.91025,6.48833333332,5.45375,5.95916666667,4.24783333333,9.37258333331,5.63008333333,6.49783333334,10.0925
246.42,4.76491666667,6.20274999999,5.27708333333,5.5055,4.02025,9.09091666667,5.16958333333,5.98316666666,9.55991666666
246.79,4.91466666667,6.35883333334,5.27866666667,5.63058333333,4.13108333333,9.15624999999,5.44866666667,6.00275,9.65900000002
247.17,5.04058333333,6.26841666667,5.14008333334,5.612,4.07433333333,9.07825000001,5.44241666667,5.756,9.36950000001
247.54,5.15608333333,6.28083333332,5.18066666667,5.83100000001,4.0735,9.13116666666,5.73241666667,5.69725,9.21550000001
247.92,4.87366666666,5.86575,4.6745,5.43333333333,3.74441666667,8.69375,5.42966666667,5.41258333333,8.82416666667
248.29,4.75058333334,5.60558333333,4.44775,5.36033333333,3.67108333333,8.59225,5.33641666667,5.29233333333,8.93599999999
248.67,4.43491666667,5.18166666667,3.87416666666,5.07166666667,3.20325,8.00316666667,4.94416666667,4.9925,8.46058333333
249.04,4.05958333333,5.037,3.5565,4.81241666666,2.83966666667,7.60200000001,4.60891666667,4.609,8.00508333334
249.42,3.74666666666,4.60933333333,3.3605,4.48841666667,2.54691666667,7.04291666667,4.17058333334,4.16675,7.72025000001
249.79,3.08883333333,3.97291666667,2.93391666667,3.94041666667,2.009,6.38958333333,3.68775,3.75316666667,7.25333333334
250.17,2.64741666667,3.82458333333,2.9095,3.81141666666,1.70116666667,5.97016666667,3.50483333333,3.67816666667,7.06749999999
250.54,1.67058333333,3.00908333333,2.42766666667,3.28266666667,0.83525,5.01166666667,3.10166666667,3.1555,6.50141666667
250.92,0.816916666666,2.20858333333,1.76583333333,2.5405,0.0897499999992,4.31683333333,2.47725,2.74091666667,5.68216666667
251.29,0.481583333334,1.83275,1.56691666667,2.19258333333,-0.232583333334,3.948,2.19266666667,2.62458333333,5.45408333333
251.66,0.424083333333,1.8855,1.62783333333,2.27516666667,-0.189083333332,3.97191666667,1.89133333333,3.14075,5.46775000001
252.04,1.67816666667,3.12633333333,2.79308333333,3.55183333333,1.19533333333,5.05758333334,2.95983333333,4.39083333334,6.67825
252.41,1.42191666667,3.01958333333,2.36416666667,3.21858333333,0.883833333333,4.76350000001,2.66275,4.11991666667,6.17974999998
252.79,1.771,3.28991666667,2.78566666667,3.60066666666,0.920666666664,5.102,2.94391666667,4.46858333333,6.84366666667
253.16,1.60358333333,3.07583333333,2.53941666667,3.65416666667,0.51275,4.89383333332,2.92083333333,4.49466666667,6.82508333333
253.54,2.4345,3.88675,3.33925,4.44041666667,1.131,5.74991666667,3.91675,5.47033333332,7.83933333333
253.91,3.14175,4.75516666667,4.30008333333,5.21608333332,1.95283333333,6.61091666668,4.77933333333,6.46550000001,8.72150000001
254.28,3.83941666667,5.27783333333,4.64191666667,5.74083333334,2.62333333333,7.04933333334,5.03691666667,6.90125000001,9.25916666668
254.66,4.83908333333,6.39625000001,5.02575,6.59575,3.41066666667,8.06324999999,5.69508333333,7.76699999999,10.0965
255.03,5.24283333333,6.84891666666,5.80283333333,7.05124999999,3.53575,8.53574999999,6.02558333333,8.31983333334,10.5600833333
255.41,5.06883333334,6.77483333335,5.89025,7.33633333332,3.57341666667,8.60708333333,6.10791666667,8.54383333333,10.6079166667
255.78,4.62066666666,6.34266666666,5.59433333333,6.85125,3.36383333333,8.15166666668,5.80491666667,7.82475,10.8035833333
256.15,4.36716666666,6.46683333332,5.60658333334,6.63458333334,3.07658333333,8.35508333334,5.56283333333,7.66991666666,10.8705833333
256.53,4.6145,6.78333333334,6.00116666667,6.89700000001,3.51966666667,8.40450000001,5.78783333333,8.02758333334,10.9215
256.90,5.06025,7.06158333333,6.15133333332,7.01475000001,4.15658333333,8.56091666665,6.19133333333,8.2195,10.8835
257.28,4.90483333333,6.64691666668,5.73883333333,6.38758333332,3.904,8.35183333333,5.955,7.77750000001,10.4584166667
257.65,5.01758333333,6.39091666667,5.36216666667,6.14466666666,3.98341666667,8.37149999999,5.81083333333,7.51808333333,9.82716666667
258.02,5.2475,6.24274999999,5.13791666667,5.92375000001,3.9715,8.30458333333,5.83808333333,7.12383333333,9.53324999999
258.40,5.24325,6.12391666667,5.134,5.88533333332,3.88183333333,8.33325,5.95,6.85891666666,9.39958333334
258.77,4.97691666666,5.58708333333,4.75591666667,5.38366666667,3.61958333334,7.83191666667,5.573,6.30275,8.87691666667
259.15,4.969,5.42675,4.40191666667,5.23366666667,3.5825,7.66358333332,5.41408333333,5.86591666667,8.64800000002
259.52,5.10533333333,5.49408333333,4.37983333333,5.11116666666,3.65408333334,7.59608333332,5.35891666667,5.77916666667,8.71333333334
259.89,5.22158333333,5.57083333333,4.34258333333,5.165,3.6305,7.66149999999,5.42291666666,5.83675,8.59141666666
260.27,5.376,5.58841666667,4.47741666667,5.19733333334,3.6745,7.82333333333,5.47975,5.89408333333,8.48608333334
260.64,5.07616666667,5.27991666667,4.24433333333,4.92116666667,3.37891666667,7.62600000001,5.27733333333,5.53675,8.20616666667
261.01,4.89483333333,5.18333333333,4.08441666667,4.75033333333,3.15258333333,7.50274999999,5.16058333333,5.429,8.00916666667
261.39,5.03983333334,5.37825,4.27608333333,5.0525,3.403,7.63841666667,5.28408333333,5.48508333333,8.22883333332
261.76,4.71333333333,5.20966666667,3.99241666667,4.85591666667,3.06291666667,7.39866666666,5.04866666667,5.18058333333,8.22774999999
262.13,4.86158333334,5.33208333333,4.08083333333,5.15491666667,3.18091666666,7.44458333334,5.04716666667,5.30175,8.37750000001
262.51,4.86491666666,5.42225,3.99241666667,5.18616666667,3.09566666667,7.43966666667,4.99516666667,5.31316666667,8.33333333334
262.88,5.06483333333,5.59,4.31891666667,5.47966666667,3.03425,7.64758333333,5.192,5.48958333333,8.60433333334
263.25,4.85725,5.63341666667,4.45266666667,5.64841666666,2.94858333333,7.70949999999,5.11725,5.68183333333,8.87916666667
263.63,4.81316666667,5.77575,4.5795,5.87233333333,3.00066666667,7.92258333333,5.22,5.98533333334,9.09449999999
264.00,5.945,7.00208333333,5.92358333333,7.07058333334,4.39433333333,9.13225000001,6.40458333334,7.04899999999,10.44675
264.37,5.96075,7.03308333334,6.25116666667,7.31458333334,4.49508333333,9.23600000002,6.72033333333,7.18941666666,10.7775
264.75,6.43833333333,7.33825,6.77925,7.97441666668,5.01616666667,9.92358333333,7.18383333333,7.86983333333,11.305
265.12,6.57183333333,7.38474999999,6.97383333333,8.00350000001,5.30241666666,10.0993333333,7.17241666667,7.93133333333,11.54475
265.49,6.554,7.49025000001,6.9045,7.74741666667,5.3825,10.0594166667,7.17066666666,8.07608333333,11.4438333333
265.87,6.79208333334,7.804,7.05266666666,7.75691666667,5.72916666667,10.0580833333,7.44958333333,8.25216666666,11.1595833333
266.24,6.66841666667,7.75908333334,7.13100000001,7.54824999999,5.67266666667,10.1056666667,7.54416666667,7.98216666666,11.06425
266.61,6.23608333333,7.26074999999,6.81016666667,7.04533333334,5.36683333334,9.69291666667,7.18516666667,7.54783333333,10.66575
266.98,6.18483333333,7.23216666666,6.81783333333,6.94816666667,5.56725,9.63,7.17075,7.589,10.7313333333
267.36,6.092,6.96916666666,6.57891666667,6.70533333334,5.4415,9.24391666668,6.91358333333,7.326,10.3144166667
267.73,6.30916666667,7.21566666668,6.75691666667,6.94633333333,5.66833333333,9.33808333334,7.15741666667,7.27766666667,10.3394166667
268.10,5.80083333333,6.60791666666,5.97291666667,6.39608333333,4.95766666667,8.57375000001,6.50041666667,6.77641666667,9.47399999999
268.48,5.72508333333,6.45324999999,5.47783333333,6.25166666666,4.78508333333,8.24141666666,6.21641666667,6.53441666667,9.22399999999
268.85,5.4215,6.29508333332,4.99525,5.69533333333,4.38858333334,7.64350000001,5.71266666667,6.05933333333,8.88108333332
269.22,5.18441666667,6.19516666667,4.66333333333,5.59891666666,4.08791666667,7.55566666667,5.59891666667,5.921,8.68966666668
269.59,5.15858333333,6.25583333333,4.64,5.63025,3.84725,7.61075000001,5.65033333334,5.8145,8.65091666666
269.97,5.08675,6.12833333334,4.78775,5.66166666666,3.72641666667,7.84375000001,5.5665,5.78666666667,8.82966666665
270.34,4.70866666667,5.82133333333,4.46458333333,5.33316666666,3.40375,7.51,5.05325,5.574,8.52208333334
270.71,4.6705,5.82708333333,4.36308333334,5.20608333333,3.27308333333,7.40166666668,4.83525,5.44033333333,8.35874999999
271.09,4.4575,5.79516666667,4.20025,5.11575,3.15333333333,7.32016666667,4.7605,5.24733333333,8.09458333334
271.46,4.51175,5.75491666667,4.08633333334,5.172,3.16441666667,7.41141666667,4.74666666666,5.25816666667,8.15774999999
271.83,4.3805,5.53908333334,3.90941666666,5.12891666667,2.953,7.35666666666,4.5135,5.19533333333,8.03858333332
272.20,4.23858333334,5.44566666666,3.94816666667,5.19191666667,2.98083333333,7.47591666666,4.591,5.27066666666,8.27408333333
272.58,4.18475,5.47683333333,4.16808333333,5.39058333333,3.20666666667,7.733,4.72108333333,5.3545,8.49716666667
272.95,4.6365,5.92341666667,4.79483333333,6.10383333334,3.81408333333,8.33866666667,5.35775,5.91525,9.04366666667
273.32,5.156,6.27891666667,5.2235,6.49024999999,4.26533333334,8.54724999999,5.76208333334,6.36575,9.38625000002
273.69,5.52625,6.49583333333,5.49325,6.78050000001,4.58425,8.76324999999,5.96191666667,6.68191666666,9.66974999999
274.06,5.5075,6.49666666667,5.424,6.77724999999,4.49591666667,8.54724999999,5.95216666666,6.61341666667,9.51141666665
274.44,5.837,6.80191666667,5.66591666667,7.16108333333,4.8355,8.81299999999,6.4345,6.93366666667,9.79191666666
274.81,6.23208333333,7.19533333333,5.97708333333,7.61958333333,5.40666666667,9.14166666666,6.91433333333,7.3385,10.2251666667
275.18,6.05016666667,6.97925,5.65191666667,7.52216666666,5.34216666667,9.00291666667,6.74341666667,7.22416666667,10.2153333333
275.55,6.31883333334,7.3595,5.95791666667,7.72058333333,5.58191666667,9.26458333334,7.09866666667,7.52633333333,10.3960833333
275.93,6.48708333333,7.56566666667,5.95866666667,7.72083333333,5.73491666667,9.31241666666,7.1585,7.58108333334,10.4934166667
276.30,6.59058333333,7.64458333334,5.91116666667,7.68875,5.72366666667,9.22533333334,7.06991666666,7.43816666666,10.4220833333
276.67,6.57191666667,7.69491666666,5.731,7.48950000001,5.55125,8.97191666666,7.00166666667,7.36425,10.22975
277.04,6.86916666667,8.00475000001,5.82783333334,7.60458333333,5.73991666666,9.24133333333,7.21725,7.60108333333,10.42225
277.41,6.79441666667,8.01433333333,5.95891666667,7.68541666667,5.74833333333,9.30991666666,7.16583333333,7.35975000001,10.5235833333
277.79,6.65758333334,7.84791666667,5.90975,7.58883333334,5.99833333333,9.24183333332,7.1855,7.27725000001,10.4879166667
278.16,7.038,8.07433333333,6.26058333333,8.02175,6.60816666667,9.70425000001,7.54291666667,7.64141666666,10.9765
278.53,6.8435,7.86316666666,6.10366666667,7.72149999999,6.32733333333,9.51391666666,7.32025,7.43208333334,10.7898333333
278.90,6.50766666667,7.4925,5.78441666667,7.33858333334,5.81075,9.38033333332,6.91658333333,7.07041666667,10.5876666667
279.27,7.03775,7.92974999999,6.24025,7.73758333334,6.03841666667,9.90558333334,7.27533333333,7.42508333332,10.92775
279.64,6.68275,7.62041666666,5.9955,7.56266666666,5.77383333334,9.66275000001,7.06483333333,7.113,10.6775833333
280.02,6.2135,7.16866666668,5.67725,7.20041666668,5.19475,9.22808333333,6.76566666667,6.70216666666,10.2374166667
280.39,6.00483333333,6.78216666666,5.30908333333,6.78216666666,4.90941666667,8.9325,6.52316666667,6.4325,9.91883333333
280.76,5.91158333333,6.67283333333,5.30391666666,6.69125,4.7545,8.87050000001,6.48258333333,6.38733333333,9.90491666667
281.13,5.55166666667,6.26275000001,4.93608333333,6.35225000001,4.32941666666,8.3185,6.20591666666,5.99083333333,9.51949999999
281.50,5.41225,6.08466666666,4.74858333333,6.26891666667,4.32175,8.34216666667,6.1755,5.90658333333,9.4415
281.87,5.72275,6.34708333333,5.12725,6.56358333332,4.46308333333,8.66966666666,6.31266666666,6.24441666666,9.59033333334
282.25,5.57416666667,6.20966666668,4.91616666667,6.31241666667,4.23616666667,8.45274999999,6.01266666666,6.00433333333,9.29658333332
282.62,5.61441666667,6.25683333334,4.896,6.35975,4.22891666667,8.41199999999,5.92058333333,5.91241666667,9.33083333333
282.99,5.94366666666,6.52999999999,5.17266666667,6.70158333332,4.48625,8.48908333333,6.12341666667,6.30283333333,9.50316666667
283.36,6.15358333333,6.76500000001,5.42016666667,6.94016666667,4.8315,8.61266666667,6.27025,6.58233333333,9.69858333333
283.73,6.35708333333,7.02666666667,5.56041666667,7.08791666667,5.0285,8.84816666666,6.43575,6.78133333333,9.91475
284.10,6.58183333333,7.19566666666,5.79725,7.26666666667,5.40158333334,9.18416666667,6.70508333333,7.04158333333,10.1251666667
284.47,6.357,7.04633333333,5.57375,7.12191666666,5.1295,8.98133333334,6.49458333333,6.83575,9.93191666665
284.85,6.19941666667,6.90183333334,5.33925,6.99508333334,4.9835,8.85800000001,6.3105,6.64408333333,9.78033333335
285.22,6.19191666667,6.90433333333,5.36658333333,6.95641666667,5.0255,8.86966666668,6.24825,6.61758333333,9.75800000001
285.59,6.13341666667,6.80433333334,5.25608333333,6.77858333333,4.90025,8.63358333334,6.19941666667,6.50175,9.54725000001
285.96,5.67408333334,6.45108333334,4.84258333333,6.4595,4.50358333333,8.27225,5.91408333334,6.04058333333,9.24283333335
286.33,5.81058333333,6.71775,4.987,6.6655,4.57325,8.45874999999,6.14708333333,6.23691666667,9.41591666666
286.70,5.90758333333,6.81441666667,5.07558333334,6.77299999999,4.74141666667,8.64041666667,6.34758333333,6.51566666667,9.44766666667
287.07,5.87558333334,6.75425,4.99258333333,6.717,4.75983333333,8.68858333332,6.422,6.42183333333,9.48833333334
287.44,5.50291666667,6.37483333333,4.66883333333,6.39591666667,4.374,8.39016666666,6.162,6.16416666667,9.20291666665
287.82,5.51233333334,6.3965,4.75558333334,6.39025,4.41108333333,8.33125,6.163,6.16708333333,9.12
288.19,5.4605,6.50316666666,4.67925,6.38083333333,4.32766666666,8.19816666666,6.044,6.061,8.98125000001
288.56,5.69625,6.78316666666,4.99841666667,6.56574999999,4.50891666666,8.45066666666,6.30491666667,6.28525,9.0485
288.93,5.92075,6.93083333334,5.23708333333,6.71174999999,4.63241666667,8.60066666666,6.38533333333,6.54733333333,9.14216666668
289.30,6.127,7.147,5.36175,6.92516666667,4.69891666667,8.73025000001,6.51275,6.73675,9.28024999999
289.67,6.31166666666,7.44491666667,5.58366666667,7.09991666667,4.91583333333,8.99675,6.55008333333,7.03083333333,9.549
290.04,6.45391666667,7.53333333334,5.62258333333,7.05266666667,4.99458333333,9.02591666666,6.62591666666,7.09316666667,9.53341666667
290.41,6.34141666667,7.28325,5.44941666667,6.89925,4.87141666667,8.85508333333,6.4385,6.95575,9.36541666666
290.78,6.40325,7.42274999999,5.59925,6.99816666667,4.84108333333,8.73075,6.50083333333,6.88016666667,9.45050000001
291.15,5.93733333333,7.12500000001,5.32783333333,6.66075000001,4.40575,8.23149999999,6.11083333333,6.51516666667,9.06583333333
291.52,6.07691666667,7.34966666668,5.50583333333,6.68058333334,4.39633333333,8.25408333334,6.18175,6.54766666667,9.04416666666
291.89,6.03,7.27791666667,5.38041666667,6.60233333332,4.196,8.09875,6.09575,6.49216666667,9.04166666666
292.26,6.04033333333,7.26875,5.43916666667,6.70558333332,4.19158333334,8.15283333333,6.28025,6.69133333333,9.21741666666
292.64,6.16658333333,7.52466666666,5.79475,7.08558333334,4.40308333334,8.34041666666,6.50008333334,6.98241666667,9.57133333335
293.01,6.10608333334,7.61425000001,5.78791666667,7.18958333333,4.44233333333,8.22408333333,6.5845,6.98533333333,9.55258333332
293.38,5.95441666667,7.45533333333,5.70641666667,7.05150000001,4.24933333333,8.11683333333,6.50416666667,6.83991666667,9.36716666666
293.75,6.0535,7.61566666668,5.78091666667,7.32358333333,4.24333333333,8.15574999999,6.68608333334,6.9805,9.46725
294.12,6.22766666667,7.88158333333,5.95233333333,7.67891666667,4.28866666666,8.28741666666,6.83616666668,7.21541666667,9.73616666667
294.49,6.37916666667,8.13033333333,6.18791666667,7.87083333332,4.39683333333,8.41125,7.06841666666,7.45541666667,9.88408333333
294.86,6.16616666667,7.86733333332,5.96191666667,7.73883333333,4.20108333334,8.29891666667,6.89166666666,7.3625,9.66708333332
295.23,6.39691666667,8.14616666668,6.13133333334,7.93516666668,4.367,8.54216666667,7.12566666667,7.537,9.73025
295.60,6.49016666667,8.36658333333,6.16983333333,8.15658333333,4.545,8.75933333334,7.31716666666,7.61625,9.88358333335
295.97,6.43458333333,8.46908333334,6.16308333333,8.24341666667,4.57008333333,8.79058333332,7.32716666666,7.65041666667,9.83458333334
296.34,6.53508333333,8.52325000001,6.26816666666,8.20083333333,4.64658333333,8.73058333334,7.3295,7.61733333333,9.84383333334
296.71,6.66508333333,8.59133333333,6.21558333334,8.22366666666,4.72216666667,8.74758333334,7.29491666667,7.64416666667,9.78783333333
297.08,6.64491666667,8.59291666666,6.21091666667,8.23166666667,4.66941666666,8.69091666666,7.27483333333,7.56725,9.72399999998
297.45,6.44816666667,8.47408333332,6.05991666666,8.15466666667,4.52508333333,8.46699999999,7.06933333333,7.41966666666,9.57200000001
297.82,6.28741666667,8.31525,5.977,8.10241666667,4.4075,8.28641666666,6.97858333333,7.2995,9.38699999999
298.19,6.2285,8.28958333332,5.94216666667,8.06891666666,4.33175,8.26566666667,6.92333333334,7.29183333333,9.20883333334
298.56,6.36416666667,8.42533333334,6.03641666667,8.17316666666,4.4815,8.34241666667,7.02283333333,7.45183333333,9.31608333334
298.93,6.59366666666,8.74525,6.15175,8.35041666667,4.68716666667,8.52816666668,7.23975,7.67216666667,9.46458333332
299.30,6.8385,9.03466666666,6.36466666667,8.60875,4.92183333333,8.78983333333,7.57233333334,8.02125,9.70108333333
299.67,6.80108333333,8.91766666668,6.29616666667,8.57975,4.87916666667,8.57383333332,7.48075,8.05508333333,9.57950000002
300.04,6.81433333333,8.85275,6.23291666667,8.60524999999,4.8685,8.48166666668,7.49233333333,8.09008333334,9.4815
300.41,6.75408333333,8.90649999998,6.12741666667,8.60825000001,4.75275,8.35883333333,7.39766666667,8.11591666667,9.33933333333
300.78,6.60875,8.91483333335,6.08466666667,8.53874999999,4.6055,8.25591666666,7.396,8.16975,9.27533333332
301.15,6.92491666667,9.14766666666,6.292,8.75533333334,4.8425,8.43991666667,7.50791666667,8.39216666667,9.46733333332
301.52,7.172,9.46466666665,6.52025,8.95283333333,5.11341666666,8.65008333334,7.75958333333,8.67083333332,9.65541666668
301.89,7.60341666666,10.0348333334,6.85725,9.31891666667,5.48116666666,9.01666666666,8.08933333332,9.16308333334,9.99524999999
302.26,7.7405,10.2465,6.9085,9.47241666668,5.53,9.00966666667,8.20308333333,9.24225,10.1093333333
302.63,7.40133333333,10.1416666667,6.71616666667,9.27474999999,5.2155,8.72941666666,8.03508333333,8.92775000001,9.88525
303.00,7.3685,10.1655833333,6.88241666666,9.28433333334,5.17575,8.66125000001,8.07525,8.98891666666,9.88891666666
303.37,7.45658333333,10.3418333333,7.176,9.55575000001,5.325,8.75316666666,8.18725000002,9.18916666665,10.001
303.74,7.64575,10.4985833333,7.41558333333,9.81549999998,5.45033333334,8.90500000001,8.31941666668,9.30433333333,10.1779166667
304.10,7.90183333333,10.8249166667,7.7875,10.1134166667,5.70866666667,9.14291666666,8.5525,9.51833333334,10.4866666667
304.47,7.9525,10.9841666667,7.95733333333,10.2464166667,5.81633333333,9.351,8.71183333332,9.63991666667,10.6316666667
304.84,7.88116666666,11.10325,8.07641666666,10.4011666667,5.93083333333,9.35550000001,8.82083333332,9.73241666666,10.7146666667
305.21,7.86225,11.2475833333,8.23841666667,10.5399166667,5.973,9.39625,9.02700000001,9.92658333332,10.8380833333
305.58,7.70566666666,11.1589166667,8.24266666666,10.51225,5.78466666667,9.29275,8.98233333334,9.96316666668,10.8365833333
