wavelength,Back_ThrAbbf,Belly_ThrAbbf,Breast_ThrAbbf,Crissum_ThrAbbf,Crown_ThrAbbf,DorTail_ThrAbbf,Patch10_ThrAbbf,Patch11_ThrAbbf,Patch12_ThrAbbf,Rump_ThrAbbf,Throat_ThrAbbf,WingTip_ThrAbbf
710.59,14.8755833333,33.2140833333,26.9598333333,29.124125,14.6694166667,14.298,42.6603333333,22.0585,5.42941666667,22.4427857143,24.6675833333,15.4651666667
710.91,14.5625,33.0168333333,26.81,28.9485416667,14.3860833333,14.0678333333,42.6041666667,21.7905,5.11516666667,22.2674166666,24.507375,15.1115833333
711.24,14.4321666667,32.9793333333,26.7275833333,28.894125,14.3650833333,13.913,42.55375,21.6755833333,4.96608333333,22.0810714286,24.5256666667,15.0509166667
711.56,14.5148333333,33.1695,26.8845833333,29.07875,14.5130833333,14.02675,42.6234166667,21.7514166666,5.0625,22.1713333333,24.6154583333,15.12175
711.88,14.3821666667,33.0395,26.7569166667,28.861375,14.353,13.7771666667,42.5105833333,21.7144166667,4.88525,22.0448571428,24.4354583333,15.036
712.20,14.273,32.9850833333,26.6829166667,28.7854166667,14.1950833334,13.5901666667,42.4276666666,21.6600833333,4.74883333333,21.9107857143,24.2392083333,14.9560833333
712.52,14.1308333333,32.8929166667,26.6708333333,28.7350416667,14.03175,13.3388333333,42.32275,21.4703333333,4.70983333334,21.7964761905,24.3117083334,14.8323333333
712.84,13.8905833333,32.6220833333,26.4960833334,28.3549583333,13.75125,13.0900833333,42.0939166667,21.2821666667,4.53033333334,21.6413809524,24.080125,14.5670833333
713.16,14.1118333333,32.6831666667,26.6311666666,28.44,13.8905833333,13.218,42.16325,21.4241666667,4.62675,21.8375595238,24.0866666667,14.706
713.48,14.17175,32.5981666667,26.7840833334,28.5194166667,13.90525,13.337,42.21375,21.45625,4.64508333333,21.9219642857,24.168,14.80225
713.80,14.0505,32.7228333333,26.83975,28.725125,13.91575,13.24075,42.3801666667,21.3238333333,4.63625,21.8704523809,24.0870833333,14.7810833334
714.12,14.0061666667,32.8675,26.8528333333,28.8819166667,13.8574166667,13.2845,42.4565,21.3955,4.62925,21.8315,24.045375,14.76625
714.44,14.1670833333,33.0084166667,26.99825,28.956375,13.96975,13.5385833333,42.48775,21.5433333333,4.79466666667,21.8847619048,24.1510416667,14.98975
714.76,14.2446666667,33.1585833333,27.09,29.1099583334,14.0055,13.698,42.5140833333,21.6310833333,4.81941666667,22.0249642857,24.17525,15.0608333333
715.08,14.0709166667,33.0443333333,26.9806666667,28.9915833333,13.8836666667,13.58225,42.5074166667,21.5829166667,4.68866666667,21.9339285714,24.203,15.0133333334
715.40,13.9446666667,32.9510833333,26.98375,29.024875,13.8335833333,13.52175,42.4506666667,21.5311666667,4.51041666667,21.8638095238,24.1499166667,14.8979166667
715.72,13.96825,33.0274166666,27.1291666667,29.1498333333,14.0021666666,13.5680833333,42.53475,21.58475,4.5305,22.0417023809,24.29025,15.0070833333
716.04,14.1226666667,33.26475,27.2716666666,29.3199166666,14.155,13.7765833333,42.7501666667,21.7925,4.61558333333,22.303547619,24.349125,15.1505
716.36,14.2769166667,33.40125,27.41725,29.5443333333,14.2680833333,13.8975,42.9355833333,21.8381666667,4.66541666667,22.3681309524,24.43225,15.2453333333
716.68,14.309,33.5468333334,27.45875,29.6105833333,14.3221666667,13.9269166667,43.0131666667,21.87075,4.7135,22.3817380953,24.528125,15.2789166667
717.00,14.1574166667,33.68625,27.4554166666,29.6089166667,14.3243333333,13.8810833333,43.0075833333,21.76375,4.7555,22.2886071429,24.4427083333,15.249
717.32,14.4106666667,33.75,27.5299166666,29.5227916667,14.3851666667,14.0681666667,42.9403333333,21.9535833333,4.75058333333,22.3899404762,24.5480833333,15.4124166666
717.64,14.27775,33.5868333334,27.4771666666,29.371875,14.3665,13.8855,42.9183333333,21.8968333333,4.56425,22.3209880953,24.48375,15.3345
717.96,14.38,33.7165,27.5400833333,29.4666666667,14.4396666666,13.8793333333,42.9830833334,22.0663333333,4.68883333333,22.4940238095,24.6425416667,15.5108333333
718.28,14.3853333333,33.6945833334,27.4759166667,29.2478333333,14.3895,13.68625,43.01425,22.0679166666,4.67233333333,22.4643095238,24.6345416667,15.5428333333
718.60,14.5065833333,33.7023333333,27.5116666667,29.3144166667,14.47,13.8184166667,42.7909166667,22.1021666666,4.68025,22.5143452381,24.666625,15.5683333333
718.92,14.8153333333,33.9688333334,27.7835,29.5185833333,14.6613333333,14.0854166667,42.8164166667,22.1945,4.90325,22.7126666667,24.927375,15.862
719.24,15.0155833333,33.9838333333,27.8208333334,29.5051666667,14.7103333334,14.2400833333,42.7228333333,22.2926666667,5.09366666667,22.8199642857,25.0646666667,16.0715833333
719.56,15.0208333333,33.8384166667,27.7011666666,29.35725,14.6576666667,14.2698333334,42.5755,22.3394166667,5.13166666666,22.7023452381,24.9301666667,15.9925
719.88,14.8974166667,33.8414166667,27.6435,29.3119583333,14.6869166667,14.355,42.4883333333,22.3474166666,4.98941666667,22.6822023809,24.9965416667,15.9455
720.20,14.7718333333,33.804,27.6369166667,29.2607916667,14.7138333333,14.2590833334,42.4344166667,22.30025,4.93316666667,22.6418333333,24.8771666667,15.8015
720.52,14.9935,33.8825833333,27.72475,29.5044166667,14.9443333333,14.5470833333,42.564,22.5625833333,5.14125,22.7919642857,25.0630416667,16.05425
720.84,14.7674166666,33.7075,27.5788333333,29.3999166667,14.7580833333,14.4121666667,42.4245833334,22.5065,5.05808333334,22.6406666667,24.9585416666,15.814
721.16,14.9291666667,33.6921666667,27.6015,29.392,14.9269166667,14.6481666667,42.3110833333,22.60625,5.39658333333,22.7299880952,25.0365833334,15.8428333333
721.48,14.98425,33.60375,27.6338333333,29.339875,15.0031666666,14.607,42.127,22.5060833333,5.41016666667,22.6445833333,24.8907916667,15.80525
721.79,15.02525,33.6315833333,27.7315833333,29.4744583333,15.1350833333,14.9058333333,42.1174166667,22.4593333333,5.48708333334,22.8548333333,24.96525,15.8005833334
722.11,15.2705833333,33.9964166667,27.961,29.7515,15.4273333333,15.07525,42.4621666666,22.6875833334,5.70491666666,23.1175357143,25.1339166667,16.0758333333
722.43,15.2605,33.76825,27.8241666667,29.7039583333,15.573,15.1139166666,42.30825,22.7501666667,5.9755,23.1146071429,25.2054166667,16.08
722.75,15.3081666666,33.77975,27.77775,29.6505833333,15.473,15.005,42.4454166667,22.7608333333,5.97291666667,23.0530595238,25.1104166667,16.065
723.07,15.187,33.7044166666,27.7198333333,29.6415416666,15.46775,14.8304166666,42.4553333333,22.595,5.78166666667,23.0029166667,25.1624583333,16.0244166667
723.39,15.034,33.5911666667,27.48725,29.445375,15.1026666667,14.4568333334,42.315,22.3359166667,5.58841666667,22.8745357143,24.9827916667,15.8980833333
723.71,14.705,33.2305833333,27.1255833333,29.01625,14.6413333333,14.2573333333,41.8891666666,22.03075,5.25891666667,22.5337380953,24.6001666667,15.6566666667
724.03,14.597,33.01775,26.9524166667,28.7555416667,14.5284166666,13.9313333334,41.6178333333,21.7973333334,5.12333333334,22.4275,24.4667083333,15.4605
724.35,14.68125,33.1890833333,27.00025,28.748375,14.61275,13.8740833333,41.68625,21.7428333333,5.19375,22.5276190476,24.3837916667,15.5711666667
724.67,14.9323333333,33.5174166667,27.23225,28.8231666666,14.8070833333,14.0393333333,41.9339166667,21.8990833333,5.25466666666,22.7581785714,24.5499583333,15.8153333334
724.98,14.7793333333,33.3899166667,27.0691666666,28.7659583333,14.6686666666,13.8725,42.0793333333,21.81025,5.17558333333,22.7144642857,24.4322916667,15.6444166667
725.30,14.5085833333,33.169,26.85175,28.820875,14.408,13.4983333333,41.8849166667,21.6206666667,5.01766666667,22.4043095238,24.1564166666,15.4625
725.62,14.2828333333,32.9181666667,26.6804166667,28.7345,14.08025,13.2059166667,41.7960833333,21.4121666667,4.87483333334,22.2700595238,23.946125,15.3381666667
725.94,14.23975,33.2033333333,26.7999166667,28.7370416667,14.0293333333,13.2236666667,42.0805,21.5056666667,4.67716666667,22.3549285714,23.8732916667,15.4373333333
726.26,13.92025,32.9855,26.6955833333,28.634125,13.9615,13.2245833333,41.703,21.2633333333,4.51441666667,22.1456071429,23.4989166667,15.2753333333
726.58,14.02525,33.0988333333,26.7443333333,28.5865,14.0348333334,13.3625,41.662,21.4686666667,4.70625,22.1756666667,23.532,15.4416666667
726.90,14.23425,33.2624166666,26.9118333333,28.6580416667,14.3715833333,13.624,41.7164166666,21.64475,5.03041666667,22.3428095238,23.66075,15.5426666667
727.21,14.7915,33.7934166667,27.3045,29.1561666667,14.916,14.0664166667,42.176,22.041,5.51266666667,22.8034880952,24.2503333333,16.0871666666
727.53,14.9196666667,33.9125,27.3706666666,29.1665416667,14.8099166667,14.2424166667,42.3603333333,22.1879166667,5.47691666666,22.8443452381,24.3274583333,16.2065
727.85,15.0578333333,33.92675,27.5614166667,29.2986666667,14.9119166667,14.31625,42.41775,22.2438333334,5.62583333333,22.890952381,24.5362916667,16.2470833333
728.17,15.0454166667,33.97675,27.6063333333,29.5080416667,14.9968333333,14.3856666667,42.437,22.3084166667,5.66458333333,23.0199880952,24.7163333334,16.3138333334
728.49,15.1156666667,33.9890833333,27.7161666667,29.6462916667,15.1796666667,14.5126666667,42.39325,22.4141666667,5.74525,23.0472261905,24.7966666667,16.2898333333
728.80,15.37025,34.1696666667,27.9349166667,29.6232916667,15.2728333333,14.6745833333,42.4099166666,22.575,5.82466666666,23.2128333333,24.9251666667,16.36075
729.12,15.4665833334,34.1558333334,27.8721666667,29.51825,15.3115833333,14.7855833333,42.3545,22.61325,5.85666666667,23.2016785714,25.0585,16.3361666667
729.44,15.4654166667,33.8879166666,27.7799166666,29.5911666667,15.2226666666,14.6748333333,42.3403333334,22.5635,5.80483333333,23.1271309524,25.1414166667,16.2376666667
729.76,15.8188333333,34.20825,27.8959166667,29.9529583333,15.3654166666,14.85425,42.64475,22.9585833333,6.07225,23.4478095238,25.6337083334,16.5231666667
730.08,16.1675,34.36725,28.3445,30.3911666667,15.6685,15.21175,42.8053333333,23.17525,6.35025,23.7338333333,25.8969583333,16.8114166667
730.39,16.2175,34.3244166667,28.5505833333,30.6146666667,15.711,15.3746666667,42.9055833333,23.36075,6.45291666667,23.7756785714,25.944625,17.0559166666
730.71,16.3631666666,34.51175,28.85875,30.8348333333,15.8669166667,15.50375,43.0355,23.59575,6.56325,23.9641547619,26.1385416667,17.14525
731.03,16.5523333333,34.7373333333,29.1170833333,31.1635416666,16.1494166667,15.6544166667,43.0045,23.8005833334,6.71375,24.3155952381,26.2608333333,17.3136666667
731.35,16.6645833333,34.77875,29.1328333333,31.2363333333,16.19875,15.8750833334,43.0114166667,23.9460833333,6.735,24.43075,26.3175833333,17.4231666666
731.67,16.6363333333,34.7765,29.09375,31.2417916667,16.12175,15.8274166667,42.9875,23.8860833334,6.69625,24.4440119047,26.2139583333,17.3510833333
731.98,16.706,34.9055,29.1436666666,31.2450416667,16.1331666666,16.01125,43.1386666667,24.0006666666,6.82216666667,24.5865357143,26.3499583333,17.5225
732.30,16.9445,35.147,29.4041666667,31.4757916667,16.4588333333,16.3954166667,43.6248333333,24.3086666666,7.13008333333,24.8922142857,26.8048333334,17.8371666667
732.62,16.906,35.0303333333,29.39275,31.4464166667,16.4141666667,16.4646666667,43.4865,24.2645833334,7.00066666667,24.7916547619,26.63325,17.7314166667
732.94,17.2048333333,35.4176666667,29.7246666667,31.613625,16.7523333333,16.8665,43.628,24.5565,7.27025,25.0797023809,26.8394583333,17.9758333333
733.25,17.2375,35.4926666667,29.9498333333,31.5948333333,16.8976666667,17.0598333333,43.67275,24.4936666667,7.29358333333,25.0827857143,26.8005833333,17.9440833333
733.57,16.9585,35.3889166667,29.7604166667,31.276625,16.7185833333,16.8045,43.6274166667,24.1475,6.929,24.9472261905,26.5919583333,17.7091666666
733.89,16.83925,35.1929166667,29.5705,30.9539166667,16.5975833334,16.5148333333,43.38825,23.8769166667,6.72241666666,24.7796071429,26.3680416667,17.43075
734.21,16.4206666666,34.66875,29.1139166667,30.6426666667,16.2145833333,16.1863333333,43.002,23.4255833333,6.335,24.3052619048,25.8176666667,16.9969166667
734.52,16.3433333333,34.6005,29.0911666667,30.4600833333,16.18775,16.1995833333,43.1470833333,23.3545,6.3645,24.1147738096,25.833625,16.8438333333
734.84,16.2988333334,34.5671666667,29.1165,30.5317916667,16.2300833333,16.14175,43.0820833333,23.3734166667,6.27016666667,24.092,25.8193333333,16.7599166667
735.16,16.3151666667,34.4154166667,29.0750833333,30.3792916667,16.1595833333,16.1093333333,43.143,23.32775,6.14141666667,23.9184880953,25.74825,16.7294166667
735.48,16.3958333333,34.322,29.0235,30.3112916667,16.2298333333,15.9974166667,42.9595,23.2423333333,6.17475,23.8994285714,25.788125,16.7968333334
735.79,16.1475833333,34.0835,28.8305833333,30.160625,16.02825,15.74775,42.5854166667,22.8485,5.83675,23.56775,25.3452916666,16.4744166667
736.11,16.28625,34.2986666667,29.0945,30.2840416667,16.2654166667,15.8718333333,42.8023333333,23.10625,6.25841666667,23.803,25.4486666667,16.7899166667
736.43,16.1564166666,34.0815833333,28.8943333333,30.163375,16.1431666666,15.6670833333,42.5523333333,22.97475,6.34275,23.6755238095,25.2511666667,16.7300833333
736.74,15.8359166667,33.62775,28.2935833333,29.5937916666,15.7695833333,15.2415833334,42.22675,22.6246666667,5.9925,23.2753333333,25.0012083333,16.4383333333
737.06,16.0010833333,33.7779166667,28.25875,29.8695833333,15.8998333333,15.3781666667,42.3455,22.8221666667,6.25391666667,23.3751428571,25.1506666667,16.451
737.38,16.0131666667,33.97625,28.4378333333,30.1106666667,15.9808333333,15.6175833334,42.67275,23.0255,6.23516666667,23.6205238095,25.3147083333,16.5323333333
737.69,16.3578333333,34.2355,28.6754166667,30.2754166667,16.2235833333,15.86125,42.9579166667,23.2684166667,6.489,23.9748809524,25.7544583334,16.8573333333
738.01,16.4094166667,34.21,28.557,30.3433333333,16.2083333333,15.80375,42.9104166667,23.2630833333,6.57758333333,24.0208928571,25.7519166667,16.9238333333
738.33,16.5135833333,34.5473333333,28.6523333334,30.5537083333,16.3820833333,15.9711666666,43.2565,23.4074166667,6.81608333333,24.2073809524,25.9102916667,17.0963333333
738.64,16.70675,34.6018333334,28.7335833333,30.7655833334,16.544,16.1764166667,43.0978333333,23.5583333333,7.16358333333,24.3659166667,25.9461666667,17.2583333333
738.96,16.9938333334,34.8606666666,29.0549166667,31.0199166667,16.7359166667,16.5656666666,43.1726666667,23.8719166667,7.31958333334,24.6472142857,26.126875,17.5181666667
739.28,17.2911666666,35.0074166667,29.2119166667,31.2459583333,17.1610833333,16.9776666666,43.3195833333,24.264,7.70375,25.0049880952,26.5519583334,17.9873333333
739.59,17.2216666667,35.0285,29.04725,31.10325,17.17625,16.8705,43.386,24.2543333334,7.42133333333,24.9217857143,26.650875,17.84675
739.91,16.96625,34.9368333333,28.9284166666,30.94175,17.0833333333,16.8380833333,43.5314166667,23.9955,7.04833333334,24.8410119048,26.4674583333,17.693
740.23,17.2431666667,35.3370833333,29.4729166667,31.577875,17.4288333333,17.21525,43.9835,24.4595,7.25533333333,25.3637976191,26.7738333333,17.8915833333
740.54,17.2865,35.37525,29.5355,31.5689166667,17.4043333333,17.21075,44.03675,24.6353333334,7.32341666667,25.4264285714,26.8412916667,18.0104166666
740.86,17.7019166666,35.60425,29.7759166666,31.918625,17.7159166666,17.3070833333,44.183,24.9153333333,7.63941666666,25.6935952381,27.19325,18.26325
741.18,17.9625833334,36.019,30.1833333333,32.2752083334,18.0394166667,17.6493333334,44.4719166667,25.225,8.02275,26.0451071429,27.52025,18.5693333333
741.49,17.8079166667,35.9779166667,30.1703333333,32.2383333333,17.9064166666,17.6110833333,44.5746666667,25.18825,7.73658333334,25.9913333333,27.3996666667,18.46825
741.81,17.7243333333,35.571,30.0349166667,31.9405416667,17.7796666667,17.5293333333,44.2658333334,25.0145,7.70683333334,25.8154404762,27.24075,18.5168333333
742.12,17.7075833333,35.6799166667,30.15125,31.8865,17.7729166666,17.452,44.51575,25.11,7.69691666667,25.8646071429,27.364125,18.579
742.44,17.0124166667,35.114,29.6415,31.44325,17.3703333333,16.9184166666,44.24825,24.5814166667,7.12,25.2932857143,26.797375,17.9044166667
742.76,17.02775,35.2709166667,29.6495,31.3077083333,17.1911666667,16.73475,44.3816666667,24.6668333333,6.96033333333,25.3015,26.6955416667,17.7865
743.07,16.92575,34.9438333333,29.3071666666,31.1752083333,16.9100833333,16.5449166667,43.8388333333,24.2820833333,6.91633333333,25.2231190477,26.5014583333,17.5063333333
743.39,17.1229166667,35.1456666667,29.4200833333,31.2039583333,16.91375,16.4449166667,43.8245,24.48675,6.92966666667,25.2236190476,26.8297916667,17.5665833333
743.70,17.20775,35.0513333334,29.2765833333,30.986625,16.988,16.5011666667,43.6680833333,24.2841666667,6.94916666667,25.0422738095,26.8755833333,17.5576666667
744.02,17.29475,34.8829166667,29.3960833333,30.8641666667,17.1194166667,16.79725,43.6846666667,24.22225,7.02625,25.1721309524,26.9287916667,17.6741666667
744.34,16.9153333333,34.5956666667,28.9551666667,30.3548333334,16.5375,16.5504166667,43.4135,23.86675,6.51883333333,24.7122261905,26.4334166667,17.3930833333
744.65,16.4506666667,34.3705,28.5400833333,29.9747916667,16.166,16.1136666667,42.9754166666,23.5244166667,6.06608333333,24.2756190476,26.0321666667,17.05925
744.97,16.6274166667,34.373,28.6190833333,29.9594583333,16.4084166667,16.2253333333,42.90875,23.3980833334,6.38483333333,24.2943214286,26.182,17.16375
745.28,16.7325833333,34.6293333333,28.7265833333,30.1280416667,16.5744166667,16.14575,42.9955833333,23.4533333333,6.33833333334,24.2994166667,26.2515416666,17.1745
745.60,16.6434166667,34.6390833333,28.6889166667,30.1236666666,16.6104166666,16.2268333333,42.8631666667,23.39,6.09533333333,24.2829880953,26.2394583333,17.2945833334
745.91,16.9513333333,35.0675,29.0409166667,30.3629166667,16.7989166667,16.49775,42.9740833333,23.65625,6.24525,24.5778095238,26.7589583333,17.7885
746.23,16.8744166667,34.919,28.9458333333,30.4489583333,16.69975,16.4623333333,42.738,23.4935,6.27958333333,24.4504166666,26.7323333333,17.7346666666
746.55,17.26725,35.3781666667,29.5623333333,31.0375,17.1130833333,16.8735,43.1730833333,24.0250833333,6.69233333333,24.7613333334,27.26625,18.2190833333
746.86,17.1709166667,35.1339166666,29.3445,30.9881666667,16.9285833333,16.8864166667,42.8949166667,23.8719166667,6.91116666667,24.5784523809,26.7617916667,18.0663333333
747.18,17.098,35.3031666667,29.4065,30.998125,16.7020833333,16.7245833333,42.8736666667,23.9443333334,7.06508333333,24.7166309524,26.6704166666,18.0604166666
747.49,17.031,35.3695,29.3855,30.9917083333,16.6985833333,16.48125,42.5870833333,23.9835,7.061,24.6891190476,26.6639583333,17.9835833333
747.81,17.2106666667,35.4838333333,29.5318333333,31.2365833333,17.1443333333,16.7425833333,42.6595,24.13325,7.52058333333,24.8878452381,26.8882083334,18.1309166666
748.12,17.11975,35.1958333333,29.37925,31.13125,16.91525,16.6509166667,42.4750833333,24.0720833333,7.37716666667,24.918702381,26.757125,18.0948333333
748.44,16.8773333333,35.14075,29.3095833333,31.0165416667,16.6886666667,16.5376666667,42.28275,23.9628333333,7.00983333334,24.7804166666,26.6237083333,17.99325
748.75,16.745,35.00625,29.2418333333,30.88175,16.4693333334,16.4535833334,42.09275,23.9816666666,6.87958333333,24.7014761905,26.6116666667,17.81025
749.07,16.3931666667,34.5233333334,28.77525,30.5554166667,16.1695,16.1915,41.69775,23.5210833333,6.62433333334,24.2586190476,26.3655833333,17.3533333333
749.38,16.27325,34.4238333334,28.702,30.50975,16.14925,16.16775,41.679,23.4540833333,6.611,24.3344166667,26.0764583333,17.1190833333
749.70,16.1054166667,34.1689166666,28.58225,30.2797916666,15.9341666667,15.9245833333,41.651,23.32575,6.46283333334,24.2143809524,25.98675,16.9565
750.01,16.0598333333,34.1196666667,28.5104166667,30.015,15.9113333333,15.7938333334,41.56125,23.3190833334,6.50383333333,24.2106785714,25.8062916667,17.0258333333
750.33,16.1233333334,34.1125833333,28.6078333333,30.07475,16.0644166667,15.962,41.6418333333,23.2830833333,6.52025,24.4381309524,26.0771666667,17.1323333333
750.64,15.7355833333,33.8208333333,28.3715,29.846125,15.87925,15.6325,41.4823333333,23.12825,6.0305,24.1339761905,25.788875,16.91975
750.96,15.5645,33.686,28.228,29.752375,15.6240833334,15.5706666667,41.3736666666,22.9843333334,5.46125,23.8477738095,25.5574583333,16.80525
751.27,15.6801666667,33.7040833333,28.2271666667,29.6507083333,15.58275,15.6390833333,41.0884166667,22.8758333334,5.367,23.7758928571,25.5734166667,16.9651666666
751.59,15.8019166667,33.7799166667,28.2358333333,29.6949166667,15.6888333333,15.6760833333,41.2075833334,22.912,5.50941666667,23.7129642857,25.663625,16.91825
751.90,16.071,33.8318333333,28.179,29.9364166667,16.0085,16.01775,41.093,23.0310833334,5.73441666667,23.8570119048,25.6882916667,17.2185
752.22,15.9755833334,33.7435833333,27.9914166667,29.680875,15.6788333333,15.9599166667,41.1175833333,22.706,5.60083333333,23.8703690476,25.405375,17.1775833334
752.53,16.082,34.0166666667,28.2544166667,29.735625,15.6465833333,15.9515,41.4094166667,22.8673333333,5.71116666667,24.0932857143,25.38925,17.37225
752.85,16.0938333333,34.1173333333,28.2481666667,29.7427916667,15.6169166667,15.7835,41.4844166667,22.7535,5.78583333333,23.9728095238,25.408125,17.5050833333
753.16,16.01725,34.293,28.41975,29.8272083333,15.71975,15.8380833333,41.433,22.7351666667,5.64933333333,23.9328809524,25.3312083333,17.6199166667
753.47,15.9035833333,34.3693333333,28.46525,29.9185,15.6729166667,15.7995833333,41.6665,22.561,5.30975,23.8479404762,25.0325416667,17.4493333333
753.79,16.1403333333,34.6869166666,28.8085833333,30.3060833333,15.663,15.9998333333,42.0000833333,22.7998333334,5.51525,24.0584761905,25.1717083333,17.67025
754.10,16.7784166666,35.0816666667,29.2256666667,30.8574166667,16.1936666667,16.4200833333,42.4093333333,23.0150833333,5.83283333333,24.4418571429,25.6310833333,18.1353333333
754.42,17.1908333333,35.52625,29.5515,31.1289166667,16.5439166667,16.63675,42.8178333334,23.2185,6.43258333333,24.7639404762,26.0765416667,18.3884166666
754.73,17.2043333334,35.6015,29.73125,31.34075,16.54575,16.6129166667,43.1484166667,23.3939166667,6.49525,24.8920119047,26.3962083333,18.3838333333
755.05,17.1285833333,35.4268333333,29.6790833333,31.1167916667,16.4914166667,16.6159166667,42.9711666667,23.328,6.5465,24.8524523809,26.3080416667,18.4398333333
755.36,17.0143333333,35.47375,29.874,31.0565416667,16.2134166667,16.40425,43.2209166667,23.4900833333,6.55758333333,24.7871309524,26.3411666667,18.3945833333
755.67,17.3750833333,35.7736666667,30.291,31.6545416666,16.725,16.7521666667,43.4325833333,23.9083333333,6.9575,24.8857142857,26.8652083333,18.6721666667
755.99,17.8536666666,36.0393333334,30.62725,32.0948333333,17.1525,17.2175,43.3428333333,24.3465833333,7.46433333333,25.2053571429,27.168875,18.9998333334
756.30,17.9711666667,36.055,30.6628333333,32.2274166667,17.0876666667,17.4508333333,43.1661666666,24.5241666667,7.59041666666,25.2959880952,27.23925,19.1488333334
756.62,18.03175,35.841,30.2955833334,32.011,16.9096666667,17.37475,42.7751666667,24.38075,7.54991666667,25.1037142857,27.18075,19.0270833333
756.93,18.1644166666,35.7371666667,30.40275,32.092125,16.9504166667,17.64125,42.689,24.4974166667,7.81358333333,25.1578214286,27.6740833333,19.0534166667
757.24,17.6579166666,35.4124166667,30.0668333333,31.7242916667,16.7354166666,17.11775,42.4375833333,24.229,7.12833333333,24.7521309524,27.3422916667,18.6939166667
757.56,16.8213333334,34.6150833333,29.36775,30.89525,16.024,16.2645,41.6356666667,23.725,6.567,23.9328214286,26.5635416666,17.9313333333
757.87,16.1150833333,33.991,28.7915833333,30.428875,15.4335833334,15.8241666667,41.1150833334,23.2258333333,5.78508333333,23.4698214286,25.9984166667,17.2969166667
758.18,15.9181666667,33.6564166667,28.6020833333,30.2499166667,15.4046666667,15.5170833333,40.67,23.0305833333,5.44883333333,23.2331785714,25.5950833333,16.9864166667
758.50,15.9973333333,33.57125,28.5975833333,30.4883333333,15.47425,15.35875,40.5591666667,22.9820833334,5.21466666667,23.2751547619,25.4740833333,16.806
758.81,16.174,33.65725,28.7145,30.59725,15.8063333333,15.3440833333,40.4420833333,23.0938333333,5.31708333333,23.4673095238,25.7947083333,16.77475
759.13,15.8475,33.5794166667,28.4621666666,30.294375,15.5845833334,15.1026666667,40.2405833333,23.0785,4.84783333334,23.3396190476,25.5984583333,16.5386666667
759.44,15.4298333333,33.3129166667,28.12075,29.9656666667,15.20175,14.5271666667,40.2664166667,22.57775,3.94183333333,22.9037857143,25.306625,15.98525
759.75,15.4328333333,33.2481666667,28.13225,29.90275,15.1125833334,14.3865833333,40.41925,22.4131666667,3.60583333334,22.7909523809,25.3920833333,15.4703333333
760.07,15.3969166667,33.2618333333,28.445,30.0160416667,15.20975,14.4675,40.625,22.39925,3.72083333333,22.9948809524,25.4783333333,15.4616666667
760.38,14.9490833333,32.9801666666,27.98725,29.7335416667,14.7996666667,13.9375,40.4445833333,22.1554166667,3.1025,22.6504642857,25.0202916666,15.2038333333
760.69,15.30725,33.1273333333,28.181,29.7816666667,15.0145833333,14.2334166667,40.55325,22.3043333333,3.4405,22.8712738096,25.1413333333,15.4335
761.01,15.414,33.3756666666,28.3580833333,29.898875,15.0361666667,14.5451666667,40.90525,22.4099166666,3.61841666667,23.2030476191,25.357875,15.6415833333
761.32,15.8605,33.47775,28.6646666667,30.0452916667,15.33625,14.8689166667,41.058,22.694,4.2295,23.4769166667,25.5522916667,16.1143333333
761.63,15.7725833333,33.8215,28.78975,29.9632916667,15.2813333333,14.9548333333,41.5018333333,22.7329166667,4.25966666666,23.7283333333,25.648375,16.3464166667
761.94,15.73625,34.0400833333,28.9164166667,29.9955833333,15.3474166667,15.1060833333,41.9464166667,22.94175,4.417,23.7153928572,25.7509583333,16.4015833334
762.26,15.5061666666,33.9433333333,28.74525,29.8575833333,15.1885,15.0379166667,41.888,22.8065,4.25025,23.5549047619,25.3306666667,16.2523333334
762.57,15.5933333333,33.87825,28.6313333333,29.772875,15.2826666667,15.084,41.9445,22.7089166667,4.4405,23.5875833333,25.3322916667,16.3124166667
762.88,15.5813333333,33.9976666666,28.8146666667,29.8259166667,15.4118333333,15.1604166667,41.9445,22.9378333333,4.69625,23.7478571428,25.4142916667,16.3198333333
763.20,15.49025,33.941,28.6481666667,29.5815833333,15.4280833334,15.06625,41.7751666667,22.9211666667,4.65133333333,23.5731904762,25.2185,16.4908333334
763.51,15.7886666667,34.4793333333,28.9840833333,29.98975,15.7860833333,15.4671666666,42.3098333333,23.4073333333,4.99733333333,23.9445119048,25.48625,16.9169166667
763.82,15.9205833333,34.6401666667,29.1260833333,29.9495,15.9739166667,15.59825,42.2070833333,23.5155,5.23,24.1319880953,25.4237083333,17.0446666667
764.14,15.736,34.7308333333,29.0129166667,29.9397916667,15.9204166667,15.4356666667,42.0076666667,23.4459166666,5.06916666667,24.0341071429,25.3768333333,16.9435
764.45,16.0489166667,35.0305,29.2251666667,30.32675,16.3005833333,15.8024166667,42.11325,23.7438333334,5.30208333333,24.3793214286,25.68525,17.1753333334
764.76,16.1175,35.3263333334,29.29675,30.5864166667,16.3559166667,15.8816666667,42.24525,23.93125,5.19908333333,24.5824880952,25.7566666666,17.213
765.07,15.9369166666,34.9845,29.0099166667,30.537625,16.1366666667,15.6455,41.9748333333,23.7485,5.01733333333,24.2960476191,25.5037916667,16.9525
