wavelength,Back_ParGulf,Belly_ParGulf,Breast_ParGulf,Crissum_ParGulf,Crown_ParGulf,DorTail_ParGulf,Rump_ParGulf,Throat_ParGulf,WingTip_ParGulf
708.35,12.5201,67.1382,53.2295333334,60.0231333333,29.3551333333,11.7363333333,9.11339999999,13.9241666667,13.9228666667
708.67,12.4494,66.9133,53.1885,59.8721333333,29.3102666667,11.6084,9.0504,13.9602,13.8819666667
708.99,12.3716333333,66.7159,53.1287333333,59.8385333333,29.2224,11.5096666667,9.01986666667,13.9333333333,13.7844333333
709.31,12.4528666667,67.1730333333,53.6094,60.2355,29.33,11.4796666667,8.95466666667,13.9819,13.8626666667
709.63,12.6596333333,67.2095,53.6558666667,60.2559666667,29.5126666667,11.573,9.11593333333,14.0496,14.1682
709.95,12.8007666667,67.4703333333,53.771,60.5865333333,29.663,11.6427333333,9.11153333332,14.2269333333,14.331
710.27,12.7556666667,67.3924666667,53.6933,60.5043,29.4796,11.7166666667,9.13713333334,14.1802666667,14.2252
710.59,12.6224333333,67.1457333333,53.5673333333,60.2746,29.2949333333,11.5952,9.02033333333,14.0124666667,14.1092
710.91,12.6128,67.4894666667,53.7994666667,60.5581666667,29.3766,11.5876,9.05166666665,14.0697,14.1858
711.24,12.4694666667,67.4453333333,53.7362,60.5801666667,29.1864,11.465,8.89873333333,14.0486666667,14.1032333333
711.56,12.4469333333,67.4105666667,53.6164333333,60.5002666667,29.0911333334,11.4604,8.81239999999,14.0055,14.0555333333
711.88,12.2487333333,67.4633666667,53.7314333333,60.5317666667,29.033,11.3496,8.62266666667,13.7131666667,13.9146
712.20,12.2791666667,67.4828333333,53.6817,60.592,29.0903333333,11.4322,8.67126666667,13.7270333333,13.9005666667
712.52,12.2038666666,67.7461666667,53.7277666667,60.7342666667,29.0596,11.4259333334,8.57106666667,13.7889,13.8345
712.84,12.1825,67.6157666667,53.7134,60.7481,29.0804,11.4647333333,8.63866666667,13.826,13.9172666667
713.16,12.3165666667,67.8147333333,53.8441666667,60.8804,29.1910666667,11.5710666667,8.75460000001,13.9482666667,13.9873333333
713.48,12.3441666667,67.5490666667,53.8021333333,60.7189666667,29.1175333333,11.595,8.80539999999,13.8846666667,13.9007333333
713.80,12.3082666667,67.6451,53.8167,60.7583,29.1704,11.5147333333,8.81820000001,13.9213666667,13.9669
714.12,12.3374666667,67.7692333333,53.8224333333,60.9029333333,29.2930666667,11.504,8.91153333334,14.0292333333,13.9755
714.44,12.3793,67.6302666667,53.7886,60.8439333333,29.2856666667,11.5856,8.9778,14.0293333333,13.9782666667
714.76,12.5695,67.9056666667,54.0173,61.0836666667,29.6049333333,11.7528666667,9.12546666666,14.1844333333,14.1046333333
715.08,12.8550666666,68.2278333333,54.3465333333,61.5421333333,29.9962666667,12.0152,9.48499999999,14.5418666667,14.4068
715.40,12.8449666667,67.9037,54.1411333333,61.2831333333,29.9236,11.9710666667,9.54980000001,14.6913666667,14.3918666667
715.72,12.7047333333,67.9612333333,54.2616666667,61.3960666667,29.9496666667,11.7334,9.306,14.5736666667,14.3003
716.04,12.8598333333,67.8081666667,54.2816333333,61.3204,30.1275333333,11.9093333333,9.61006666666,14.7052333333,14.4911666667
716.36,12.9488666667,67.8059,54.1015333333,61.1789666667,30.1760666667,11.9713333333,9.70213333333,14.7990333333,14.5065666667
716.68,12.8707,67.7801,54.0654666667,61.1661666667,30.1831333333,12.0376,9.57813333333,14.8817333333,14.3823333333
717.00,12.5990666667,67.6606,53.8099666667,61.0400666667,30.0337333333,11.8603333333,9.34799999999,14.7921,14.1792333333
717.32,12.6699,67.5311,53.8684333333,61.0470333333,30.1050666667,11.8849333333,9.37119999999,14.8600333333,14.1761333333
717.64,13.0384666667,67.4321,53.9608,61.0434333333,30.2646666667,12.1748,9.59486666665,15.1830333333,14.4559666667
717.96,13.2805666667,67.4408,54.0246333333,61.0235333333,30.4828,12.3878,9.75139999999,15.4213333333,14.7207666667
718.28,13.0623333333,66.9996,53.7108333333,60.8415,30.1785333333,12.1254,9.49040000001,15.1588333333,14.5376333333
718.60,12.8159333334,66.6526,53.3579666667,60.4769,29.7907333333,11.913,9.20806666666,14.8803666667,14.2705666667
718.92,12.9259,67.0524666667,53.6999666667,60.9012333333,29.8792666667,11.9430666667,9.23133333334,14.9531333333,14.3179333333
719.24,12.8424666667,66.8594,53.3444,60.6809,29.5302666667,11.8068666667,9.15073333335,14.7023666667,14.1585
719.56,12.7653333333,67.2802666667,53.4932,60.8601666667,29.5034666667,11.7389333333,8.81646666667,14.4272666667,13.9917333333
719.88,12.6320333333,67.2873,53.5061666667,61.0430666667,29.4173333333,11.6822,8.62473333333,14.2754333333,13.8073
720.20,12.6675333333,67.3207,53.6549,61.2123333333,29.4406666667,11.5734666667,8.72053333333,14.1845333333,13.9478666667
720.52,12.8642333333,67.6249333333,53.9948,61.4021666667,29.6411333333,11.7277333333,8.83546666667,14.4227,14.1139666667
720.84,13.0127666666,67.8626333333,54.1368,61.4941666667,29.7646,11.8744,8.90033333333,14.4887,14.1985
721.16,12.7412,67.8274666667,54.1275666667,61.3904333333,29.6778,11.7548,8.76840000001,14.2836333333,14.0506666667
721.48,12.4749333333,67.7345666667,53.9411,61.1787333333,29.4246,11.4671333333,8.54526666667,13.9222333333,13.7077666667
721.79,12.8316,68.2962333333,54.4926333333,61.4592333333,29.8924,11.9034,8.95166666667,14.2623666667,14.0566333333
722.11,12.7596,68.2189,54.5767,61.4518666667,30.039,11.8508,8.94019999999,14.2994,14.0862666667
722.43,12.6330333333,68.0548,54.3398666666,61.4451333333,29.9724666667,11.7695333333,8.81753333335,14.0464333333,13.9424333333
722.75,12.6875666667,68.0552333333,54.4812,61.5035,29.9924666667,11.9694,8.9626,14.1961,14.0941
723.07,12.626,68.0917333333,54.3323,61.3974666667,30.0641333333,11.8802666667,8.94860000001,14.2970666667,14.0866666667
723.39,12.3493333333,67.931,53.9687,60.9690666667,29.7790666667,11.5519333333,8.62633333333,13.9030666667,13.8539
723.71,12.0692666667,67.6046333333,53.6048666667,60.5259,29.5043333333,11.3716666667,8.37306666667,13.6168666667,13.5298666667
724.03,12.1033333333,67.6408333333,53.6705,60.6627333333,29.5026666667,11.3072,8.44786666666,13.5644666667,13.5804
724.35,12.0729,67.1595,53.3076,60.3858666667,29.4028,11.1622666667,8.5412,13.5209,13.5508333333
724.67,12.1184333333,67.3156333333,53.3716333333,60.4859333333,29.5310666667,11.3278666667,8.68706666667,13.5976,13.5537666667
724.98,12.4946666667,67.7028666667,53.7733,60.9184666667,29.9404,11.724,9.05826666667,14.069,13.9018666667
725.30,12.2367333333,67.1757666667,53.4326333333,60.5462333333,29.6354666667,11.5963333333,8.97633333334,13.8584333333,13.7020666667
725.62,12.4184,67.3225666667,53.4929,60.4973,29.7052,11.6294666667,8.93713333334,13.8547,13.9021
725.94,12.3123666667,67.0626333333,53.353,60.2681333333,29.6714,11.855,8.93733333333,13.7969666667,13.976
726.26,12.2162666667,67.1356666667,53.2278666667,60.1671666667,29.7499333333,11.8348,8.83053333333,13.8405666667,13.8115666667
726.58,12.2714,66.9243666667,53.2157,60.0991333333,29.5724,11.9133333333,8.84186666667,13.8612333333,13.8224333333
726.90,12.5186666667,67.1278,53.5299333333,60.4774,29.8733333333,12.1173333333,9.05246666667,14.2403666667,13.9820333333
727.21,12.8369666667,67.3515666667,53.5905333333,60.7876,30.0262,12.2906666667,9.14606666667,14.4485333333,14.3551
727.53,12.6471,67.0630333333,53.1346333333,60.6048,29.7874,12.2029333333,8.90933333333,14.3214333333,14.1449666667
727.85,12.3015,67.4381,53.3312666666,60.9031333333,29.7248666667,11.8820666667,8.49873333333,14.1138,13.9433
728.17,12.1272666667,67.3931,53.2320333334,60.9863666667,29.5003333333,11.5708666666,8.13513333333,14.1034333333,13.8113333333
728.49,11.8638,67.1213,52.8590333333,60.6745,29.1756666667,11.2267333333,7.8796,13.9122,13.5593333333
728.80,12.0951333333,67.1752333333,52.7826666667,60.6152,29.2721333333,11.3244,7.88933333333,14.1206666667,13.8782333333
729.12,11.8363666667,67.1972333333,52.7762666667,60.8291,29.1434,11.1892666667,7.77866666667,13.9146333333,13.5898666667
729.44,12.0088333333,67.5887333333,53.0513333333,61.1974333333,29.2784666667,11.1582,7.9198,14.2632,13.5742
729.76,12.1644666667,67.6046666667,53.1306333333,61.3579333333,29.4121333334,11.3483333333,8.1564,14.3492333333,13.8082666667
730.08,12.3919333333,67.5259333333,53.0649333333,61.4046,29.6774,11.361,8.35606666667,14.5198,13.9933
730.39,12.4458333333,67.1949666667,52.9404,61.0305666667,29.7329333333,11.4813333333,8.5706,14.587,14.2835333333
730.71,12.3326333333,67.1492333333,53.0497,60.9457666667,29.6406,11.4589333333,8.5794,14.5529666667,14.1761
731.03,12.5087666667,67.2513333333,53.2252666667,60.905,29.7850666667,11.6444,8.89260000001,14.7101333333,14.4473666667
731.35,12.6969666667,67.0892,53.0393,60.8488333333,29.8657333333,11.9226666667,9.11886666667,14.8876,14.4591
731.67,12.8655666667,67.3554666667,53.2711,60.9307666667,30.1786666667,12.0933333333,9.40553333333,14.8626,14.6026333333
731.98,13.0331333333,67.4936333333,53.4636,61.1027,30.4749333333,12.431,9.5742,14.8703,14.8512666667
732.30,12.8881666667,67.5220333333,53.3874666666,61.1926,30.4764666667,12.4278,9.54253333333,14.6641666667,14.6102666667
732.62,12.9445666667,67.5405333333,53.401,61.1903,30.6217333333,12.5328666667,9.69766666667,14.7613,14.7081333333
732.94,13.0590666667,67.4063333333,53.2551333333,61.0330333333,30.7282,12.4464666667,9.72106666665,14.6187333333,14.9169333333
733.25,13.4818333333,67.6794666667,53.5755,61.2280333333,31.0582666667,12.6559333333,9.96233333332,14.8431,15.2514333333
733.57,13.5967333333,67.7133333333,53.6669666667,61.39,31.1715333333,12.9782666666,10.2332,15.0054666667,15.5585333333
733.89,13.8053666667,67.9287666667,53.7368333333,61.5676666667,31.2532,13.2184,10.3767333333,15.1269,15.6317333333
734.21,13.9538666667,68.1859,53.855,61.7716,31.5435333333,13.3818666667,10.6156,15.2774333333,15.8040666667
734.52,14.0084666667,68.2186333333,53.8376,61.9040666667,31.6146,13.4136,10.5772,15.1849,15.7084666667
734.84,14.0851666667,68.5269,54.2094,62.1350333333,31.6937333333,13.5327333333,10.4317333333,15.0587666667,15.8742666667
735.16,14.0041333333,68.1560333333,53.9535,61.9032,31.5150666666,13.4972,10.3568666667,15.0092,15.8039333333
735.48,13.8186333333,68.0253666667,53.9845,61.9381666667,31.5312,13.1784666667,10.2377333333,14.8822666667,15.6064
735.79,14.0618666667,68.2598333333,54.2209333333,62.1615333333,31.7186,13.2700666667,10.3721333333,14.9909,15.7343333333
736.11,13.9910333333,67.867,53.9878,61.6828,31.4386,12.9526666667,10.1118,14.9145666667,15.5083333333
736.43,13.9457333333,68.2476333333,54.3356,61.8368666667,31.5185333333,13.1043333333,10.1227333333,15.1827666667,15.4203666667
736.74,12.8791333333,67.4789333333,53.5019,61.1211666667,30.5595333333,12.2402666666,9.15026666665,14.3141,14.2977
737.06,12.7612666667,67.6007,53.6578333333,61.0544333333,30.6770666667,12.0548666667,8.84166666666,14.3652666667,14.1130666667
737.38,12.6721666667,67.5328333333,53.7041333333,61.0734333333,30.5391333333,11.7381333333,8.57206666667,14.1664,13.9898666667
737.69,12.6328666667,67.4878333333,53.7143333333,60.9110333333,30.4603333333,11.6932,8.46046666667,14.1569,13.8718333333
738.01,12.6186,67.4192333333,53.8253,60.8002666667,30.6046,11.6952,8.5206,14.3005,13.8928666667
738.33,12.6884333333,67.1184333333,53.4556,60.4283,30.6812,11.7072,8.72553333333,14.5700333333,13.9614666667
738.64,12.7701666667,67.0168666667,53.4179333333,60.4125,30.6761333333,11.6285333333,8.65133333333,14.5938333333,14.0611666667
738.96,12.976,67.2205333333,53.5062333333,60.5950666667,30.6644,12.0047333333,8.85359999999,15.0054,14.254
739.28,12.9068,67.3299666667,53.6106333333,60.6989,30.6277333333,11.9474666667,8.80593333333,15.0877666667,14.2632
739.59,13.3654333333,67.8277,54.0484333333,61.111,31.1491333333,12.4912,9.22906666665,15.5366666667,14.8680333333
739.91,13.505,67.5187666667,53.8254333333,60.8819333333,31.1620666667,12.5395333334,9.28386666666,15.5403,15.0114333333
740.23,14.4168666667,68.0728,54.6472333333,61.5904666667,32.0820666667,13.3981333333,10.2553333333,16.4869666667,15.9906666667
740.54,14.0597666667,67.8583333333,54.3743,61.2291666667,31.691,13.0102666667,9.98046666667,15.9197,15.6219333333
740.86,14.1118666667,68.1155666667,54.4244,61.4699666667,31.8376666667,13.2865333333,10.1647333333,16.2805333333,15.6643
741.18,14.1625666667,67.9972666667,54.3173666667,61.6736,31.8868,13.3907333333,10.3105333333,16.3013,15.8249333333
741.49,14.4460333333,68.3909666667,54.5451666667,62.1391333333,32.1076,13.6178,10.3945333333,16.2669,16.3049333333
741.81,14.6245666667,68.5753666667,54.6771666667,62.2681,32.1526,13.7671333333,10.5274666667,16.2340333333,16.5038
742.12,14.9949,69.0761666667,55.0311666667,62.5435333333,32.5214666667,14.1478,10.9314,16.5547,16.8708666667
742.44,14.8095,68.7575666667,54.5706,61.7836666667,32.1672,13.8771333333,10.6880666667,16.0572333333,16.5668
742.76,14.7010333333,68.3498666667,54.2851,61.4719,32.0924,13.8322666667,10.5691333333,16.0462333333,16.4713
743.07,14.3856333333,68.1901333333,54.1353333333,61.1968333333,31.7830666667,13.7966,10.4713333333,15.7589333333,16.2063333333
743.39,14.5099,68.2691333333,54.1109,61.2116,31.7674,13.9390666667,10.6316666667,15.6754,16.3205666667
743.70,14.0346666667,68.0289,53.6583333333,60.7549666667,31.2884666667,13.5162,10.2728666667,15.4176666667,15.8542333333
744.02,14.5703,68.3169,54.0074666667,61.1545666667,31.6282666667,13.9456,10.7386666667,15.8621333333,16.3207666667
744.34,14.5180666667,68.2903666667,54.0304666667,61.1500333333,31.711,13.7946,10.6500666667,15.6554,16.1916666667
744.65,14.3564333333,67.9902,54.0195666667,60.7966666667,31.6031333333,13.6156,10.485,15.543,16.0782666667
744.97,13.7210666667,67.7384333333,53.7833333333,60.0634333333,31.2887333333,12.9752,10.0534666667,15.2467666667,15.4089666667
745.28,13.3561,67.6631,53.8352666667,60.0481333333,31.2752,12.7164666666,9.93046666667,15.3177666667,15.0874333333
745.60,12.8475333333,67.2569666667,53.4538666667,59.8393666667,30.8800666667,12.2271333333,9.46106666668,14.8823666667,14.4927333333
745.91,12.7923,67.4906,53.7575666667,60.3259,31.0562666667,12.1788,9.5238,15.1096,14.4721333333
746.23,12.7979,67.6663333333,53.6220666667,60.46,30.9622,11.8183333333,9.56326666668,15.0240333333,14.3492666667
746.55,13.0564,67.8556,53.6726666667,60.9438666667,31.2600666667,11.7239333333,9.70253333333,15.2833666667,14.3250333333
746.86,13.1451333333,67.8085666667,53.8225666667,61.0537333333,31.2982666666,11.7816666667,9.70619999999,15.3339333333,14.3131666667
747.18,13.7178,67.8959333333,53.9142,61.3940666667,31.7871333333,12.1113333333,10.2036,15.6281333333,14.8767666667
747.49,13.4874666667,67.9268,53.8620333333,61.3486333333,31.7244666666,12.0702,10.1558666667,15.6834333333,14.7704
747.81,13.0804,67.9530333333,53.6648666667,61.4193,31.4981333333,11.8669333333,9.8628,15.4645,14.5185
748.12,13.1486666667,68.2060666667,53.6673,61.8152333333,31.4655333333,11.8919333334,9.93319999999,15.6814666667,14.4150666667
748.44,13.1405,68.0468333333,53.4207,61.7080666667,31.2237333333,12.1166,9.97046666667,15.812,14.3516
748.75,12.9436666667,67.8327,53.0866333333,61.5055333333,30.9418666667,12.0718666667,9.88220000001,15.4346,14.2808666667
749.07,13.3250333333,67.9085,53.1900666667,61.4908,31.3197333333,12.435,10.1322666667,15.8573,14.6906333333
749.38,13.4206333333,67.8646,53.1326,61.5178,31.4360666667,12.5440666667,10.1066,15.9645333333,14.7376666667
749.70,13.1584333333,67.7403333333,53.3250666667,61.3194333333,31.4694,12.6278,9.92780000001,15.6914666667,14.8069
750.01,12.4276333333,67.4916333333,52.8426333333,60.8514,30.8585333333,12.2242,9.34239999999,15.1351,14.2645
750.33,12.2481333333,67.5624,52.8361666667,60.7897666667,30.9764,12.3192,9.43026666667,15.2542,14.3095666667
750.64,12.0163666667,67.5356333333,52.8504333333,60.5405333333,30.8452,12.2296666667,9.15186666667,14.8778666667,14.0942333333
750.96,12.0786333333,67.2588,52.4289,60.4669,30.6131333333,12.1489333333,8.98446666667,14.7721333333,13.8916666667
751.27,12.1472333333,66.9573333333,52.3957,60.1262333333,30.5179333333,12.0813333333,9.00213333334,14.675,13.882
751.59,12.0401,66.9645333333,52.3210666667,59.9125666667,30.5068,12.1332666667,8.80133333333,14.5106333333,13.6977
751.90,12.1252666667,67.1552666667,52.6638,60.3248,30.7550666667,12.2138,8.85180000001,14.5814,13.7251
752.22,12.4708333333,67.3010333333,53.0112666667,60.4063333333,31.0862,12.4123333334,9.05626666667,14.9029333333,14.0190333333
752.53,12.2878333333,67.2293,52.8378666667,60.4955666667,30.9169333333,12.4248,8.99466666667,14.7457666667,13.856
752.85,12.6066,67.4191333333,53.1158333333,60.7480333333,31.1531333333,12.7067333333,9.30193333333,15.1731333333,14.2302333333
753.16,13.5401666667,67.8033,53.4239666667,60.9992666667,31.6462,13.6814666667,10.2223333333,16.1926,15.063
753.47,13.8655333333,67.4791333333,53.4587666667,60.6815,31.7138,13.8824,10.5590666667,16.4046666667,15.4189333333
753.79,14.2346666667,67.8202333333,53.6082666666,60.9495666667,31.9586,13.9964666667,10.7285333333,16.5973666667,15.5952333333
754.10,13.9225333333,67.8176333333,53.4430333333,60.7517,31.7644666667,13.6584666667,10.3237333333,16.3769666667,15.4230666667
754.42,13.0828333333,67.2572333333,53.0482666667,60.0475333333,31.3262,12.8898666667,9.6414,15.7135666667,14.9603666667
754.73,13.1666,66.7859333333,52.7612666667,59.6737333333,31.2174666667,12.9681333333,9.85766666667,15.7266,15.0035666667
755.05,13.2512333333,66.3422333333,52.6946666667,59.2718,31.1966,12.8604,10.0087333333,15.6675333333,15.2191
755.36,13.5130333333,66.4042,52.9142333333,59.5215666667,31.3528,13.2173333333,10.1636666667,15.9243,15.5503
755.67,13.6102666667,66.6255666667,53.0593333333,59.7716,31.4646,13.0961333333,10.1785333333,16.0999,15.7164
755.99,13.6615,66.3896666667,52.8353,59.4636666667,31.4344666667,13.2484,10.3531333333,16.1466333333,15.7862333333
756.30,13.5354,66.5969,53.1460333333,59.6182,31.4460666667,13.1906,10.1708666667,15.8954,15.7527666667
756.62,13.2207333333,66.5164333333,53.0929666667,59.7055,31.2123333333,12.5042666667,9.63506666667,15.7578,15.3372
756.93,13.6604666667,66.9408333333,53.5488333333,60.3451666667,31.7118666667,12.8900666667,9.77693333334,16.2327,15.6902666667
757.24,13.2205,66.3779,53.141,59.8723,31.1822666667,12.5722666667,9.36506666665,16.0017333333,15.3686
757.56,13.5869666666,66.6277,53.3439,60.1784666667,31.4611333333,13.0090666667,9.73906666666,16.4836,15.6165666667
757.87,14.4892,67.3288,53.9329,60.9188333333,32.2058666667,14.0046,10.5622666667,17.3304,16.3594
758.18,14.6813666667,67.7719333333,54.4189333333,61.4725666667,32.5986666667,14.056,10.5653333333,17.6292666667,16.5903333333
758.50,14.4334666667,68.1315333333,54.5792666667,61.8581,32.5978666667,13.9542,10.1687333333,17.4729666667,16.2521333333
758.81,13.8540333333,67.6347333333,53.9260666667,61.1044333333,32.2078,13.2792666667,9.7074,16.8408333333,15.8546666667
759.13,14.0024333333,67.7421,53.8814,61.2140666667,32.2850666667,13.5124,9.83866666668,16.8696333333,16.1201333333
759.44,13.7633333333,68.2512,54.4408333333,61.7232333333,32.3523333333,13.3517333333,9.65726666667,16.7194666667,16.0177666667
759.75,13.7379,67.9853666667,53.9769333333,61.4098333333,32.1326666667,13.2556,9.56693333334,16.5470333333,16.0109666667
760.07,13.4631666667,67.8290333333,53.6795333333,61.3549666667,32.0293333333,13.1930666667,9.42106666667,15.9594,15.8086666667
760.38,13.6231333333,67.7368333333,53.49,61.3067666667,32.1358666667,13.3215333333,9.74133333332,15.9365,15.9600333333
760.69,13.7802666666,67.9472666667,53.7684,61.6557,32.4718666667,13.4622,9.94273333335,16.0468666667,16.0792
761.01,13.9631333333,68.0866333333,53.7808333333,61.5591333333,32.6047333333,13.5311333333,9.98273333333,16.1803,16.1632
761.32,14.0267333333,67.1563666667,53.3673666667,60.9808333333,32.447,13.4810666667,10.2776,16.1768333333,16.1332333333
761.63,14.1510666667,67.6071333333,53.5047333333,61.1621333333,32.5074666667,13.671,10.5474666667,16.2907333333,16.1797
761.94,14.4536333333,67.6600333333,53.4426666667,61.3364333333,32.7474,14.0627333333,11.2056666667,16.7082,16.5447333333
762.26,14.9915,68.2234666667,53.9359333333,61.9215,33.1547333333,14.5122,11.5700666667,17.2030666667,16.8419666667
762.57,14.7564666667,67.8712,53.7542666667,61.6555333333,32.9008,14.2728,11.3476666667,16.9515333333,16.4852666667
762.88,14.9838666667,67.6497666667,53.695,61.3593333333,32.9392666667,14.294,11.3806666666,17.0999666667,16.6478
763.20,14.7571,67.6099,53.5515666667,61.1581333333,32.9426666667,14.0748,11.3523333333,17.0133,16.5295666667
763.51,14.8278666667,67.6678,53.6829,61.0379333333,33.1234,14.0779333333,11.4870666667,17.0692333333,16.5043
763.82,14.7277333333,67.8932666667,53.7436666667,61.0695,33.1383333333,13.946,11.2698,17.1084333333,16.3818666667
764.14,14.5633333333,67.8423,53.4779333334,60.8147666667,32.89,13.9026666667,11.0516666667,16.8841,16.1190666667
764.45,14.6753666667,68.0330666667,53.7841333333,61.0643666667,33.06,14.2854,11.4181333334,17.0919333333,16.2744
764.76,14.8654333333,68.8137,54.3238666667,61.4704333333,33.3196,14.3479333333,11.3958,17.2116333333,16.3427333333
765.07,14.6274666667,68.7547,54.3380333333,61.4772333333,33.3238,14.4048,11.2261333333,17.0560666667,16.2476333333
765.39,14.5520333333,69.0928,54.7732,61.6495666667,33.4188,14.3434,11.0390666667,16.9796,16.1803666667
765.70,14.3298666666,69.2351666667,54.6538666667,61.3763666667,33.2275333333,14.2014666667,11.0864,16.7619,16.0831333333
766.01,14.4119333333,68.8947333333,54.4911333333,61.1454666667,33.2222666667,14.3578,11.1898666667,16.9248,16.0599333333
766.32,13.9379333334,68.4595666667,54.0653333333,60.5662,32.8521333333,13.9172666667,10.669,16.5374333333,15.4887333333
766.64,14.2143666667,69.0706666667,54.5842666667,61.0101,33.0690666667,14.2159333333,10.5983333333,16.7802333333,15.6673333333
766.95,14.6000333333,69.6026,54.8938,61.5473666667,33.1288666667,14.6797333333,10.8191333333,17.2491666667,16.0583666667
767.26,14.2387666667,70.0152666667,55.1071333333,61.8961,33.2074666667,14.6415333333,10.88,17.1780666667,15.9802
767.57,14.1899333333,69.9716333333,55.4002,62.1179666667,33.2909333333,14.4708666667,10.9027333333,17.0730666667,16.2902
767.88,13.8655666667,69.3492666667,55.0082,61.8553666667,33.0562,13.7232666667,10.5340666666,16.7160666667,16.0816333333
768.20,13.3936666667,69.3952666667,54.6806333333,61.8558666667,32.7718,13.4124,10.1978666667,16.2728333333,16.0241
768.51,13.4861333333,69.2011666667,54.3624666667,61.4414,32.7104,13.1205333333,10.1412,16.3281666667,15.9567333333
768.82,13.9075666667,68.8908666667,53.8290666667,60.9601666667,32.867,13.0276666667,10.2958666667,16.4549666667,16.1924
769.13,13.6738666667,68.7084333333,53.8442,61.2329,32.867,12.7293333333,9.85406666667,16.4355666667,15.9853333333
769.44,13.1740333333,69.5558666667,54.0387333333,61.8694666667,32.764,12.2583333333,9.44973333333,15.8679,15.6129333333
769.76,13.2502666667,69.915,54.1231666667,62.5938,32.8142,12.4344666667,9.92153333334,15.9403333333,15.8637333333
770.07,13.3311,69.1162333333,53.6579,62.2697666667,32.5086666667,12.5702,10.2237333333,16.0438333333,15.5195333333
770.38,12.3358,68.4980333333,53.0957,61.5692666667,31.7551333333,11.8180666666,9.4686,15.5481333333,14.6112
770.69,12.4943,67.7267666667,53.16,61.3406666667,31.2039333333,11.4728666667,9.20666666665,15.0706,14.4412333333
771.00,12.8264666667,67.9036666667,53.179,61.3361666667,31.6793333333,11.6149333333,9.5094,15.5149,14.5197666667
771.32,12.3913,67.7285,53.0796333333,61.1416333333,31.1909333333,11.4728666666,9.12373333334,15.0361666667,13.9650333333
771.63,12.4148,68.0238666667,53.3572666667,61.5636,31.5444,11.8512666667,9.31426666667,15.6091666667,13.7577
771.94,11.8873,68.0881333333,53.3603333333,61.7646,31.3578,11.5099333333,8.77453333333,15.1959666667,13.4141666667
772.25,10.8319333333,68.0619666667,53.3789666667,62.1639,30.7913333333,10.9334666667,7.90466666666,14.508,12.6457
772.56,11.4815333333,67.5484666667,53.0713333333,61.6504333333,31.2370666667,11.5243333333,8.516,14.7039666667,13.1443
772.87,12.6559333333,68.3649333333,53.7706666667,62.2214,32.4790666666,12.4892,9.58306666666,15.6735666667,14.4401
773.18,13.3027666667,68.7493666667,54.0302,62.5267333333,33.0475333333,12.8024666667,10.0510666667,16.1613,15.0205
773.50,13.284,69.0688333333,54.319,62.7781333333,33.463,12.9338,10.3137333333,16.5525666667,15.2426
773.81,13.5350666667,69.1857,54.585,63.1554333333,34.145,13.2758,10.8927333333,16.8081666667,15.8183
774.12,14.1524666667,69.1343333333,54.4083,62.7312333333,34.7906666667,13.9690666667,11.5143333333,17.8372666667,16.3953666667
774.43,14.0326,69.1176,54.5981,62.8749333333,34.3282666667,13.9462,11.2175333334,17.8110333333,16.4992
774.74,14.7211,69.9575666667,54.938,63.4257666667,35.0886666666,14.4646666667,11.8213333333,18.5092666667,17.3646
775.05,14.9135333333,69.0985666667,54.5232333333,62.8850333333,34.8481333333,14.3918666667,12.1488,18.2757666667,17.5709333333
775.36,15.7547666667,69.1369666667,54.7269666667,62.4421,35.1932,15.1931333333,13.2046666667,19.2891333333,18.4516666667
775.67,16.8853,69.2295,55.3444666667,62.4460333333,35.9114666667,16.3285333334,14.1927333333,20.4983,19.5169333333
775.98,16.8717666666,69.3359333333,55.5640333334,62.3975666667,35.6257333333,16.0410666667,14.1077333333,20.9282,19.4974666667
776.30,16.3597333333,68.8657,55.3803666667,61.5261,35.1792666666,15.7978,13.4004666667,20.6727666667,18.8528
776.61,15.999,69.1445,55.4929666667,61.6538666667,35.133,15.832,12.8482666667,20.3728333333,18.8340666667
776.92,15.5467,69.0565,55.1804333333,61.4123,34.6982,15.4518,12.2264666667,19.4440333333,18.2687333333
777.23,15.3165333333,68.8933,54.8823,61.3345,34.1753333333,15.1918666667,11.6918666667,18.8272333333,17.9614666667
777.54,15.3777,69.2955,54.9960666667,61.7212666667,34.4382,15.431,11.8494666666,18.9512666667,18.2705666667
777.85,15.0857333333,69.1988333333,54.4453333333,61.6505666667,34.4749333333,15.1018,11.5541333333,18.6441666667,17.6500333333
778.16,15.2733666667,68.8826,54.1665333333,61.7311333333,34.3086,15.1982666667,11.5755333333,18.8958,17.6983333333
778.47,15.1723333333,69.3761666667,54.4554,61.9977666667,34.1542666667,14.8824,10.7992,18.7191333333,17.4547
778.78,14.9627333333,68.6883,53.7891666667,61.6071333333,33.582,14.4656,10.1189333333,18.1275,17.5063
779.09,14.4677,68.6370666667,53.2300666667,61.3071,33.3444666667,13.9129333333,9.78266666668,17.8234,17.0735333333
779.40,14.4876666667,68.8260333333,53.6345,62.0015,33.5980666667,14.2737333333,9.9662,17.4970666667,17.1454333333
779.71,14.5064333333,67.7453666667,52.7051666667,61.2371666667,32.8218,14.0060666667,9.97506666667,17.1866,17.0477
780.02,15.6018333333,68.3389666667,53.3974,61.8310666667,33.361,14.6377333333,11.1148666667,18.1883333333,17.5472
