wavelength,Back_ThrOrnf,Belly_ThrOrnf,Breast_ThrOrnf,Crissum_ThrOrnf,Crown_ThrOrnf,DorTail_ThrOrnf,Patch10_ThrOrnf,Patch11_ThrOrnf,Rump_ThrOrnf,Throat_ThrOrnf,WingTip_ThrOrnf
246.42,14.0512222222,6.63255555556,15.2648888889,14.7694444445,12.4444444444,19.7606666667,19.607,18.6494444444,14.2222222222,12.5127777778,19.5043333333
246.79,13.02,5.67777777778,14.3578888889,13.8032222222,10.899,18.8285555555,18.6163333333,18.4043333333,13.428,11.3884444444,18.6164444444
247.17,12.1947777778,4.92988888889,13.0951111111,12.4541111111,10.0122222222,17.9944444444,17.2161111111,16.4226666667,11.8742222222,10.1341111111,16.7734444445
247.54,13.0615555556,5.34611111111,13.4661111111,12.6283333333,10.0707777778,18.0321111111,17.4541111111,17.0351111111,12.4546666666,11.1544444444,17.7286666667
247.92,14.6998888889,7.12211111111,15.0447777778,13.7748888889,11.6355555555,19.6135555555,18.2746666667,18.7853333333,14.4927777778,12.4362222222,19.1027777778
248.29,15.2604444444,7.88077777777,15.5112222222,13.9238888889,11.5844444445,20.4398888889,18.421,18.6856666666,14.397,12.3085555555,19.1034444444
248.67,17.7166666667,10.1376666667,17.7443333333,16.4373333333,13.7533333333,22.8062222222,20.2474444444,21.5406666667,17.0213333333,14.4485555556,21.5686666667
249.04,18.7256666667,9.92633333335,18.6245555556,16.5872222222,14.2031111111,23.0024444444,20.6041111111,21.9042222222,17.3528888889,14.5643333333,22.0922222222
249.42,18.9542222222,9.86477777777,18.4676666666,16.0966666667,13.9838888889,22.6477777778,20.1703333333,22.0093333333,18.0878888889,14.2272222222,22.3286666667
249.79,18.546,10.0115555556,17.9552222222,15.7064444445,12.5553333333,22.1566666667,20.3346666667,21.9103333333,18.1026666667,14.098,21.812
250.17,19.6291111111,11.7636666667,19.9381111111,17.7398888889,14.3741111111,23.1152222222,21.4667777778,24.5747777778,20.0583333333,15.9711111111,23.4414444444
250.54,19.2421111111,11.3316666666,20.1066666667,17.5864444444,13.8337777778,22.9028888889,21.7806666667,24.8712222222,19.7938888889,16.4642222222,23.3995555555
250.92,20.0224444445,12.1177777778,20.1531111111,18.4191111111,14.5598888889,23.3222222222,21.8307777778,25.6896666667,20.6002222222,16.8158888889,23.1356666667
251.29,19.9884444445,12.3901111111,20.7521111111,18.4804444445,14.3374444444,23.0812222222,21.7832222222,25.9832222222,21.2294444444,16.934,23.635
251.66,18.2455555556,11.7543333333,20.8575555556,17.2513333333,13.6257777778,22.9434444445,20.6432222222,24.1521111111,20.5457777778,15.3215555555,22.3392222222
252.04,19.028,13.0316666667,20.87,17.676,14.6384444444,24.1036666667,22.9668888889,24.4562222222,21.0855555556,17.4406666667,22.9081111111
252.41,17.6024444444,12.2857777778,19.1954444445,17.025,13.9786666667,23.5961111111,22.4611111111,23.6161111111,19.9124444445,16.9454444445,21.6845555556
252.79,17.1845555556,11.761,18.83,16.7783333333,13.3251111111,23.7863333334,22.283,21.7145555556,19.3987777778,15.9454444444,20.9222222222
253.16,17.2815555556,12.2181111111,18.7987777778,16.5437777778,13.8376666667,24.1492222222,21.9146666667,22.5707777778,20.0696666667,16.1954444444,20.6233333333
253.54,17.3967777778,12.3174444444,18.4973333333,16.8676666667,14.1587777778,25.2698888889,22.6667777778,23.3652222222,19.4285555556,16.6348888889,19.8306666667
253.91,14.9563333333,7.06477777777,15.4483333333,13.1453333333,10.7086666667,21.3057777778,19.2487777778,20.6574444445,16.3425555555,12.542,17.0132222222
254.28,13.7713333333,5.27311111111,13.3711111111,12.8766666667,9.36899999999,20.9511111111,18.3381111111,17.467,14.8071111111,10.9935555555,15.6545555556
254.66,14.6563333333,7.25666666666,13.5142222222,12.8716666667,11.0396666667,20.9612222222,18.8198888889,17.1306666667,14.4421111111,11.5394444445,16.2503333333
255.03,14.911,7.07077777777,13.8048888889,11.4958888889,11.4236666667,20.5146666667,19.3603333333,16.8831111111,13.9731111111,11.52,15.4641111111
255.41,16.2485555556,9.7728888889,15.1732222222,13.7156666667,13.8112222222,22.8673333334,20.3822222222,20.0,16.2245555556,13.405,17.3236666667
255.78,16.1322222222,9.27166666668,13.1246666667,13.6962222222,12.9008888889,22.6945555556,20.3581111111,20.8797777778,15.5358888889,12.2545555556,16.2066666667
256.15,11.6776666667,4.18800000001,8.64744444444,8.37633333333,7.34155555557,17.1717777778,14.5355555555,16.5556666667,10.4704444445,6.7011111111,11.2096666666
256.53,11.1346666667,3.43522222221,8.5761111111,7.65233333333,6.44388888889,15.9442222222,14.5225555556,15.4702222222,10.2343333333,6.39644444445,10.9452222222
256.90,6.4888888889,0.111111111113,4.24444444445,3.62222222222,2.26666666667,11.2666666667,10.5111111111,12.2888888889,6.19999999999,3.35555555557,7.26666666668
257.28,7.69544444446,2.76788888888,6.69422222222,6.67433333333,4.10288888889,13.4666666667,13.0153333333,13.8006666667,7.931,5.96788888888,9.57977777778
257.65,6.59188888889,2.10677777778,7.23777777778,6.09922222222,3.41477777778,12.9291111111,12.0456666667,12.6231111111,7.54333333332,5.35166666667,9.905
258.02,8.61166666666,6.04099999999,9.91144444444,7.91222222222,5.54122222222,15.8242222222,15.0102222222,14.2244444444,9.81144444445,8.29744444443,12.3535555556
258.40,8.69033333335,6.36877777779,9.91944444446,7.52344444444,5.661,15.4935555556,14.3513333334,14.6615555555,9.78266666667,7.958,12.1541111111
258.77,9.55855555557,6.95944444444,10.2632222222,8.49044444442,5.73733333333,16.3527777778,15.0533333333,14.9875555556,10.8576666667,8.25888888889,12.675
259.15,10.0865555556,8.60966666668,11.0106666667,9.57400000001,6.58033333333,17.611,15.4007777778,15.6922222222,11.704,9.50355555556,13.7935555555
259.52,9.50488888888,7.78544444445,10.6385555555,9.08922222221,5.91455555555,16.6667777778,15.0793333333,14.7296666667,10.9411111111,8.85299999999,12.7552222222
259.89,9.16566666667,7.8268888889,10.8343333333,8.76399999999,5.444,16.5104444444,14.6541111111,14.3507777778,10.665,8.70155555557,12.5211111111
260.27,9.80755555553,9.2031111111,12.0263333333,9.98877777777,6.84633333333,17.992,15.5745555556,15.566,12.0781111111,9.72111111111,13.4508888889
260.64,9.94644444443,9.73411111111,12.2503333333,10.2271111111,7.21766666667,18.5412222222,15.8462222222,15.9908888889,12.3607777778,10.091,13.8228888889
261.01,10.6562222222,10.7162222222,12.7842222222,10.8794444444,8.21966666667,19.0217777778,16.1904444444,16.7996666667,13.033,10.785,14.5431111111
261.39,10.1931111111,10.4728888889,11.9502222222,9.85222222221,8.03377777778,18.3408888889,15.1498888889,16.1377777778,12.4923333333,10.1407777778,14.1272222222
261.76,9.89622222221,10.8215555556,11.541,9.50377777778,7.98055555556,18.1105555556,15.3162222222,15.7931111111,12.2978888889,9.98977777778,13.5687777778
262.13,9.63899999999,10.6674444444,11.5346666667,9.61877777778,8.47955555556,17.6547777778,15.1541111111,16.3742222222,12.3512222222,9.83055555557,13.3797777778
262.51,8.89099999999,10.5586666667,11.2878888889,8.9131111111,7.87488888889,17.3182222222,15.1755555556,15.8273333333,12.2817777778,9.84077777777,12.9114444445
262.88,8.21466666666,10.746,10.5755555555,8.5918888889,7.87388888889,17.196,14.4822222222,15.9306666667,12.3038888889,10.0643333333,12.3401111111
263.25,7.49188888888,10.0695555556,9.81566666668,8.467,7.33166666666,16.1858888889,14.5297777778,15.9721111111,11.6585555555,9.56200000001,11.0975555556
263.63,7.62688888889,11.1548888889,10.262,8.37344444446,8.03677777779,16.8642222222,15.4003333333,16.5423333333,12.3698888889,10.467,11.594
264.00,5.64911111111,10.003,7.97422222222,6.53855555556,6.71044444445,15.1217777778,14.0448888889,15.0904444444,11.1892222222,9.34766666668,9.84688888889
264.37,4.331,8.40211111112,5.23933333333,4.49333333333,4.59044444443,12.944,12.2951111111,13.1064444445,8.64555555554,7.94822222221,7.62366666668
264.75,3.05044444445,7.28622222221,4.86800000001,3.80911111111,3.71444444444,11.2375555556,10.8583333333,12.4862222222,7.41266666667,6.79622222221,6.74888888888
265.12,2.33744444444,5.89077777778,4.06733333334,2.66466666667,2.89844444445,11.2202222222,10.1604444444,11.5474444444,6.07755555556,5.73477777779,5.17388888888
265.49,2.82333333333,7.00555555554,4.89922222222,3.17455555555,3.312,12.1491111111,11.5232222222,11.981,6.33388888889,6.21177777777,5.63177777778
265.87,3.23844444444,7.38333333334,5.52666666666,2.95044444444,2.99355555555,12.464,11.1687777778,12.0465555556,6.13133333333,6.26066666666,5.64188888888
266.24,2.52333333333,7.15188888888,4.02888888889,2.34211111111,1.44977777778,12.2682222222,10.3444444445,10.6927777778,5.228,6.10633333332,4.65644444445
266.61,2.99444444444,8.11666666668,4.84633333333,3.57222222222,2.48233333333,13.357,10.5332222222,11.2687777778,5.35866666666,6.51433333334,5.81822222222
266.98,1.99466666666,7.33922222221,4.66688888889,2.62111111111,1.70055555556,12.901,9.38500000001,10.5613333333,4.14277777778,4.76922222223,5.05055555556
267.36,1.78133333333,7.23722222221,4.60877777778,1.73144444444,1.49477777778,12.7056666667,8.37066666667,9.37966666668,4.02355555556,4.19777777777,4.74588888889
267.73,0.977111111111,6.57500000001,3.24533333333,1.43555555555,1.09766666667,12.1003333333,7.25066666665,9.16877777778,3.10044444444,3.54688888889,4.43955555555
268.10,2.952,7.89955555557,5.26622222222,3.21155555556,3.10544444444,13.9332222222,8.99766666668,11.0167777778,4.94755555556,5.40788888888,6.18744444445
268.48,3.52322222222,8.61244444445,7.21955555557,4.20255555555,4.38677777778,14.9566666667,9.77544444444,11.871,6.47077777778,6.67811111111,7.09266666666
268.85,3.84733333333,9.08244444443,7.45022222223,4.19733333333,4.54722222222,15.6347777778,10.4,11.9155555556,7.19355555556,6.87866666665,7.112
269.22,5.01566666667,10.65,9.37933333331,5.758,5.99411111111,16.3966666667,11.8646666667,13.2253333333,9.19933333334,8.60322222221,9.08677777778
269.59,3.89,9.47833333335,8.22911111111,5.02955555556,5.12822222222,15.2641111111,10.859,12.6562222222,8.31699999999,8.0098888889,7.94433333335
269.97,3.93222222222,10.015,8.57077777778,5.60822222223,5.25011111111,15.4122222222,10.9742222222,13.1036666667,8.58111111112,8.09611111111,8.77088888889
270.34,4.69222222222,10.4406666667,9.79077777777,6.15477777777,6.15477777778,15.8135555556,11.2737777778,13.1727777778,9.30322222221,8.47066666667,9.4352222222
270.71,6.57555555554,11.4996666667,11.014,6.9348888889,7.65333333333,16.7345555555,12.7524444444,14.7048888889,10.8003333333,9.80011111112,10.3245555555
271.09,7.246,11.7072222222,11.8281111111,7.59066666665,8.36366666667,17.0995555556,13.449,14.9202222222,11.6046666667,11.0831111111,10.9527777778
271.46,7.29033333332,11.5165555556,12.0663333333,7.89377777778,8.22722222222,17.0226666667,13.5712222222,15.2743333333,11.4807777778,11.0481111111,11.3453333333
271.83,7.8121111111,11.4981111111,12.4745555556,7.75922222221,7.97055555556,17.1636666667,13.7415555556,15.2372222222,11.8412222222,11.0583333333,11.4716666667
272.20,7.80288888889,11.6182222222,12.5718888889,7.93155555556,8.13777777778,17.0146666667,13.6632222222,14.9437777778,11.6008888889,11.0768888889,11.8501111111
272.58,8.15022222223,11.9116666667,12.5052222222,7.74600000001,8.06411111111,16.714,13.5122222222,14.9754444445,11.7478888889,10.9388888889,12.0921111111
272.95,8.52644444443,12.7682222222,12.9657777778,7.91677777777,8.61233333332,17.036,13.7986666667,15.4987777778,12.1757777778,11.6262222222,12.5106666667
273.32,8.50688888889,12.7085555556,12.8733333333,7.56944444446,8.33344444443,16.9705555556,13.8107777778,15.5294444444,12.0401111111,11.6667777778,12.1876666667
273.69,9.47555555556,13.12,13.7422222222,8.11555555556,9.02222222223,17.7155555556,14.3733333333,15.8222222222,12.8266666667,12.3555555556,12.9244444444
274.06,9.39055555556,12.5386666667,13.7835555556,7.92611111112,8.85966666667,17.4077777778,14.4608888889,15.5683333333,13.2618888889,12.6945555556,12.6851111111
274.44,9.40100000001,12.5662222222,13.5864444445,7.77577777778,8.52233333333,17.498,14.3141111111,16.0145555556,13.1707777778,12.6984444444,12.3961111111
274.81,9.08211111111,12.0468888889,13.5934444444,7.76222222223,8.26444444446,17.2972222222,14.0465555555,15.3466666667,12.8348888889,12.9038888889,12.2538888889
275.18,9.3898888889,12.751,14.1562222222,8.04566666668,8.77899999999,17.4966666667,14.7775555556,16.5191111111,12.8831111111,13.5247777778,12.598
275.55,9.937,12.8931111111,14.3396666667,8.32299999999,9.74844444443,18.1343333333,15.5975555555,17.0022222222,13.7526666667,14.2244444444,13.1131111111
275.93,10.1214444444,13.5163333333,15.0596666667,9.03577777777,10.5257777778,18.4972222222,16.6027777778,17.7311111111,14.1551111111,15.2406666667,13.442
276.30,9.42666666666,13.1411111111,14.5773333333,8.59522222223,9.64277777777,17.741,16.0243333333,17.3523333333,13.6163333333,14.6098888889,13.2381111111
276.67,9.02977777777,12.1036666667,13.6512222222,8.70944444444,9.53133333335,17.3232222222,15.6153333333,16.9281111111,12.648,14.0997777778,13.0002222222
277.04,8.63611111112,11.1112222222,12.9806666667,8.57244444443,8.90166666668,16.5391111111,14.6376666666,16.3586666667,11.9395555555,13.1824444444,12.6088888889
277.41,8.10288888889,10.7826666667,12.6681111111,8.24055555555,8.14533333332,16.0471111111,14.2252222222,15.3585555556,11.1535555556,12.541,12.2655555556
277.79,8.82577777778,11.0901111111,13.1963333333,9.00477777778,8.141,16.3454444444,14.3337777778,16.1663333334,11.8378888889,12.9856666666,12.7857777778
278.16,10.9472222222,13.0977777778,14.8897777778,10.9371111111,10.8347777778,18.3512222222,15.9037777778,18.3002222222,13.528,14.7772222222,14.4906666667
278.53,11.6493333333,13.8613333333,15.8346666667,11.709,12.3965555556,18.9935555556,16.7015555556,19.3821111111,14.4493333333,15.4558888889,15.6153333333
278.90,11.2002222222,13.0737777778,15.5515555555,11.0121111111,11.8643333333,18.4854444444,15.8786666667,19.1298888889,13.5991111111,14.6992222222,15.1055555556
279.27,11.3655555556,12.2466666666,15.2912222222,10.6315555555,11.5417777778,17.6408888889,15.6337777778,18.1891111111,13.6466666666,13.6267777778,14.9094444445
279.64,11.0054444444,12.1193333333,15.6055555556,10.3238888889,10.8134444444,17.4781111111,15.1924444444,17.5261111111,13.1662222222,13.3583333333,14.7508888889
280.02,11.1865555556,11.8833333333,15.6496666667,10.4424444444,10.9415555556,17.5517777778,14.4818888889,17.5046666667,13.39,12.759,14.8492222222
280.39,11.3768888889,11.8987777778,15.6636666667,10.6531111111,11.3035555556,17.5871111111,14.7843333333,18.0636666667,14.0057777778,12.9065555555,14.4818888889
280.76,11.5245555555,12.172,16.1721111111,11.111,11.5425555555,17.8352222222,15.3183333333,18.4466666667,14.644,13.0618888889,14.6351111111
281.13,12.0204444444,12.254,16.6881111111,11.5181111111,12.0292222222,18.1606666667,15.8828888889,18.5676666667,14.8436666666,13.5358888889,14.7398888889
281.50,12.2197777778,12.1857777778,16.7217777778,11.5172222222,12.2958888889,18.465,15.8076666667,18.7614444445,15.0628888889,13.3961111111,14.6905555556
281.87,12.0853333333,12.1593333333,16.4823333333,11.7577777778,12.9945555555,18.4557777778,16.2122222222,18.595,14.9838888889,13.379,15.1068888889
282.25,11.4426666667,11.1031111111,15.8742222222,11.1031111111,12.1056666667,17.2247777778,15.5993333333,17.5885555556,14.1678888889,12.2513333333,14.6046666667
282.62,11.6461111111,11.159,16.0556666667,11.207,12.0934444444,17.174,15.856,17.5413333334,14.514,12.5568888889,15.0412222222
282.99,12.0511111111,11.6383333333,15.849,11.4856666666,12.7311111111,17.5072222222,15.9254444444,17.576,15.1688888889,12.7616666667,15.4975555555
283.36,12.1265555556,11.6335555556,15.6954444444,11.5821111111,12.877,17.844,15.9823333333,17.8736666666,15.0992222222,13.1494444444,15.4965555556
283.73,11.9346666666,11.1893333333,15.3071111111,11.6293333333,13.099,17.1742222222,16.0241111111,17.8344444444,14.8526666667,12.9925555556,15.2857777778
284.10,11.605,10.9741111111,14.7256666667,11.0631111111,12.6612222222,16.6254444445,15.8917777778,17.284,14.2935555555,12.6266666667,15.0822222222
284.47,11.88,10.9441111111,14.8884444445,11.1578888889,12.7624444445,16.807,16.0047777778,16.9473333333,14.0192222222,12.6286666667,14.9418888889
284.85,12.1211111111,11.3636666667,15.0091111111,11.0917777778,12.9176666667,16.5955555556,15.9933333334,16.7507777778,13.8694444445,12.4125555555,14.9053333333
285.22,11.8,11.2397777778,14.7932222222,11.0788888889,12.7848888889,16.4928888889,15.7462222222,16.9371111111,13.9244444444,12.0382222222,15.1925555555
285.59,11.5785555556,10.669,14.3831111111,10.8393333333,12.526,16.0003333333,15.3495555555,16.3413333333,13.6253333333,11.8375555556,14.9453333334
285.96,11.1802222222,10.2062222222,14.3162222222,10.1056666667,11.9908888889,15.4536666667,14.9257777778,15.9504444444,12.9524444445,11.1175555555,14.3727777778
286.33,11.3778888889,10.3604444445,14.2254444445,10.0316666667,12.0911111111,15.7453333333,14.7216666667,15.9128888889,12.8667777778,11.4585555555,14.3184444444
286.70,10.686,9.38044444446,13.5932222222,9.49122222222,11.3884444444,15.1637777778,14.1661111111,15.0221111111,11.9303333333,10.6614444444,13.4946666667
287.07,10.4474444444,9.63455555554,14.1012222222,9.85166666667,11.2725555556,15.0938888889,14.6347777778,15.1187777778,12.2154444444,10.5465555556,13.692
