wavelength,Back_SpoHycm,Belly_SpoHycm,Breast_SpoHycm,Crissum_SpoHycm,Crown_SpoHycm,DorTail_SpoHycm,Patch10_SpoHycm,Rump_SpoHycm,Throat_SpoHycm,WingTip_SpoHycm
620.62,19.863,17.9676666667,13.1888333334,19.2710833333,28.4155,11.1305,38.3113333333,17.1441666667,16.61525,14.7473333333
620.95,19.8653333334,17.9901666667,13.2616666667,19.2653333334,28.382,11.1531666666,38.3606666666,17.0988333334,16.651,14.7298333334
621.28,19.8746666667,18.0038333334,13.3263333334,19.2985833333,28.3963333333,11.0778333334,38.3326666667,17.1115,16.597,14.7526666667
621.62,19.7941666667,18.0036666667,13.437,19.3190833334,28.3898333333,11.1305,38.3746666667,17.2065,16.6235,14.7483333334
621.95,19.7213333333,18.0245,13.3551666666,19.3456666667,28.2801666666,11.1285,38.3703333334,17.2011666667,16.693,14.6491666667
622.28,19.686,18.0535,13.3243333334,19.461,28.3231666666,11.1053333333,38.3195,17.1473333333,16.72025,14.7288333333
622.62,19.6978333333,18.0941666667,13.4123333333,19.468,28.2865,11.145,38.3816666666,17.1446666667,16.8145,14.7318333334
622.95,19.6131666667,18.0183333334,13.4011666666,19.427,28.1703333333,11.1683333333,38.2401666666,17.1046666667,16.87125,14.6145
623.28,19.5245,18.0443333334,13.4138333333,19.427,28.1265,11.1685,38.196,17.1193333333,16.938,14.5353333333
623.62,19.4115,17.9673333334,13.3291666666,19.4294166666,28.1103333333,11.1053333333,38.102,17.1511666667,16.96525,14.492
623.95,19.364,17.9216666666,13.215,19.473,28.0786666667,11.0575,38.1125,17.0651666667,17.047,14.4418333333
624.28,19.2941666667,17.802,13.1471666667,19.4803333333,27.9743333334,10.9816666666,38.0565,17.0436666666,17.0495,14.3648333333
624.62,19.3943333334,17.8706666666,13.1968333333,19.6519166666,28.111,10.9965,38.1595,17.1861666666,17.11425,14.4936666667
624.95,19.4978333333,17.9261666666,13.3336666667,19.7231666667,28.1926666666,11.0313333334,38.217,17.2776666666,17.2105,14.5483333334
625.28,19.4536666667,17.819,13.1771666666,19.64225,28.1155,10.8743333334,38.1011666667,17.1226666666,17.151,14.4045
625.61,19.427,17.7755,13.2571666667,19.6135833334,28.157,10.8048333334,38.1095,17.0986666667,17.121,14.3715
625.95,19.5091666667,17.8743333333,13.2768333333,19.6844166667,28.2225,10.9645,38.2155,17.1716666667,17.21025,14.452
626.28,19.4663333334,17.893,13.2351666667,19.7035,28.1741666667,10.9798333334,38.221,17.1443333333,17.17525,14.4836666666
626.61,19.6461666667,18.1103333333,13.413,19.8521666666,28.2501666667,11.1001666667,38.3723333333,17.281,17.25975,14.7423333334
626.94,19.6596666667,18.0741666667,13.4423333333,19.8870833333,28.1736666666,11.0806666666,38.32,17.2846666667,17.2465,14.7548333333
627.28,19.6605,18.145,13.4633333334,19.8598333334,28.1121666667,11.0788333334,38.3118333333,17.2551666667,17.1725,14.7843333333
627.61,19.643,18.1598333334,13.4898333333,19.9385833333,28.1355,11.0376666667,38.3576666667,17.3286666667,17.19525,14.7711666667
627.94,19.6298333333,18.2615,13.5306666666,20.0229166666,28.21,11.1231666667,38.3903333334,17.373,17.18,14.8628333334
628.27,19.6923333333,18.3158333333,13.5725,20.0159166666,28.2536666667,11.1231666667,38.4205,17.3335,17.2395,14.8506666666
628.61,19.6221666666,18.31,13.526,20.0395833334,28.1866666666,11.1961666667,38.3631666667,17.3705,17.2075,14.905
628.94,19.6618333333,18.3768333333,13.6525,20.1220833333,28.2916666667,11.3436666666,38.475,17.476,17.27225,14.9813333334
629.27,19.6635,18.4198333333,13.6016666667,20.2056666666,28.3155,11.3955,38.4403333333,17.5446666667,17.33975,15.0541666667
629.60,19.574,18.3206666666,13.5626666666,20.14425,28.2076666666,11.2355,38.344,17.4976666666,17.26625,14.928
629.94,19.6775,18.3555,13.701,20.2781666667,28.2915,11.2946666667,38.3213333333,17.6355,17.43225,15.0135
630.27,19.6691666666,18.382,13.749,20.298,28.3198333334,11.3318333334,38.41,17.6551666667,17.53175,15.0018333333
630.60,19.6683333333,18.4096666667,13.7901666667,20.3335,28.3771666667,11.3326666667,38.4496666667,17.6991666667,17.53425,14.9826666667
630.93,19.7065,18.4118333333,13.8553333333,20.4485,28.4365,11.3471666667,38.5038333334,17.775,17.5555,15.0301666667
631.26,19.7136666666,18.5431666666,14.0185,20.4615833333,28.4853333333,11.4356666667,38.5036666667,17.85,17.55075,15.2051666667
631.60,19.829,18.622,14.159,20.50625,28.5638333333,11.4701666666,38.568,17.9495,17.69975,15.285
631.93,19.7561666667,18.6603333333,14.2195,20.5195833333,28.5631666667,11.5273333334,38.5456666666,18.021,17.7085,15.274
632.26,19.7975,18.777,14.269,20.5675,28.5248333334,11.4933333334,38.5348333334,18.0005,17.86675,15.2961666666
632.59,19.8235,18.9133333333,14.2623333333,20.65025,28.5195,11.476,38.569,18.0183333334,17.834,15.428
632.92,19.8681666666,18.9583333333,14.3601666666,20.68725,28.4748333333,11.3986666666,38.553,18.0305,17.8715,15.4056666666
633.26,19.9428333334,19.0615,14.5071666667,20.7254166666,28.6078333334,11.5093333333,38.625,18.1438333333,17.98675,15.5288333333
633.59,19.828,19.046,14.39,20.6739166667,28.5316666667,11.3365,38.5243333334,17.9906666667,17.8,15.4125
633.92,19.7078333333,18.9656666667,14.303,20.6506666667,28.4395,11.2188333333,38.3313333334,17.9375,17.74125,15.318
634.25,19.8806666667,19.1453333333,14.4375,20.8416666666,28.5726666667,11.4036666667,38.5485,18.0995,17.86375,15.5018333333
634.58,19.8988333333,19.2001666666,14.5226666667,20.8479166667,28.5575,11.4315,38.5533333333,18.1505,17.97075,15.5321666666
634.91,19.8956666667,19.0581666666,14.4796666667,20.8736666666,28.604,11.4415,38.4998333333,18.1371666667,17.9765,15.3953333333
635.25,19.9155,19.0915,14.4933333334,20.91675,28.5931666667,11.4643333333,38.4665,18.117,17.98625,15.4103333333
635.58,19.81,18.9973333333,14.2913333333,20.94925,28.5353333333,11.3566666666,38.4215,18.0751666667,17.949,15.3211666666
635.91,19.7301666667,18.9675,14.225,20.86575,28.5486666666,11.2326666667,38.5136666666,18.0646666666,17.831,15.2251666667
636.24,19.7868333333,18.933,14.2646666667,20.84075,28.484,11.222,38.4398333333,18.0631666666,17.99025,15.1735
636.57,19.8255,19.0055,14.2385,20.9565833334,28.459,11.3371666666,38.4203333334,18.0691666667,17.9995,15.2515
636.90,19.8728333334,19.065,14.2395,21.1303333334,28.4876666667,11.3725,38.5223333333,18.1226666666,18.091,15.2888333333
637.23,20.0638333333,19.2146666667,14.4696666666,21.2445,28.6066666666,11.5746666666,38.7281666666,18.3191666666,18.17875,15.3815
637.56,20.0756666667,19.1933333333,14.5228333334,21.2466666667,28.6331666667,11.604,38.7488333333,18.264,18.18325,15.3696666666
637.90,19.8955,19.0345,14.4306666666,21.1231666667,28.4166666666,11.4178333333,38.4925,18.114,18.12625,15.2173333334
638.23,19.7473333333,18.9971666666,14.2858333333,21.0664166666,28.3741666666,11.2265,38.4746666667,18.014,18.04425,15.052
638.56,19.571,19.003,14.1476666667,20.9376666666,28.1225,11.092,38.3676666667,17.9026666666,17.92025,14.9591666667
638.89,19.4721666667,18.9946666666,14.0748333333,20.9465833333,28.018,11.0458333334,38.3946666666,17.8393333334,17.864,14.8403333333
639.22,19.602,19.1318333333,14.3416666666,21.036,28.0346666667,11.1326666666,38.4335,17.9073333333,17.9975,14.9558333333
639.55,19.6271666666,19.1161666667,14.5445,21.1021666666,28.0238333333,11.2203333334,38.3628333333,17.8871666667,17.94325,15.0085
639.88,19.537,19.1746666667,14.6808333333,21.1946666667,28.1625,11.2866666666,38.4611666667,17.9693333334,17.9395,15.0285
640.21,19.4876666667,19.106,14.7435,21.1501666667,28.188,11.274,38.5645,17.8998333333,17.971,15.0096666667
640.54,19.3971666667,19.1003333333,14.776,21.1236666667,28.1396666667,11.301,38.4763333333,17.913,17.94375,14.905
640.87,19.1545,18.9081666667,14.6161666666,21.0036666666,28.0773333333,11.237,38.3498333333,17.8538333333,17.94175,14.8431666666
641.20,19.2953333334,19.0245,14.6061666667,21.1608333333,28.1168333334,11.3306666666,38.4825,18.0375,18.00175,14.936
641.53,19.3925,19.1415,14.6873333334,21.20475,28.2398333333,11.3983333333,38.5755,18.0896666667,18.0175,15.0495
641.87,19.6088333333,19.2421666667,14.913,21.36575,28.3233333333,11.613,38.6355,18.2378333334,18.08825,15.276
642.20,19.892,19.4981666667,15.1256666666,21.55775,28.5518333334,11.7368333333,38.8563333333,18.3713333334,18.11325,15.3585
642.53,19.8901666666,19.501,15.2585,21.5475,28.6685,11.6591666667,38.7971666666,18.4818333333,18.01275,15.4278333334
642.86,19.9516666666,19.511,15.2938333333,21.574,28.664,11.7583333334,38.8455,18.5138333334,17.9355,15.4905
643.19,19.9081666667,19.5185,15.2301666666,21.5501666667,28.6916666667,11.6538333334,38.8708333333,18.6071666666,17.9905,15.5321666666
643.52,19.901,19.5273333334,15.1526666667,21.5666666667,28.5375,11.5813333333,38.7516666666,18.6086666666,17.925,15.4898333334
643.85,19.9508333333,19.6375,15.1653333333,21.6355,28.5505,11.6316666667,38.6948333334,18.7461666666,17.91075,15.5758333334
644.18,20.0481666667,19.6668333333,15.2371666667,21.6765,28.5811666666,11.5855,38.7028333333,18.7498333334,17.8375,15.6818333333
644.51,20.086,19.7803333334,15.4063333334,21.71075,28.59,11.627,38.6558333334,18.7416666667,17.8715,15.6755
644.84,20.1661666666,19.9036666667,15.5673333333,21.79475,28.6915,11.7895,38.717,18.8608333333,18.02375,15.7958333334
645.17,20.0891666667,19.839,15.4818333334,21.9195833333,28.7146666667,11.7181666666,38.6751666667,18.8791666667,18.12325,15.7638333334
645.50,19.9776666667,19.8,15.3696666666,21.8665,28.6705,11.5781666667,38.6013333333,18.7578333333,18.14925,15.6018333333
645.83,19.7845,19.6703333334,15.2216666667,21.7843333333,28.4745,11.4725,38.3723333333,18.6038333333,18.20025,15.5065
646.16,19.7503333333,19.7456666667,15.0721666667,21.8970833334,28.4083333334,11.6135,38.4,18.4646666667,18.278,15.397
646.49,19.7401666667,19.8545,15.0738333333,21.907,28.447,11.5765,38.4693333333,18.5163333334,18.42675,15.3968333333
646.82,19.9295,20.0488333334,15.2231666666,22.1680833333,28.6066666666,11.9146666666,38.53,18.683,18.73775,15.4956666667
647.15,19.9928333333,20.0548333334,15.2685,22.2774166666,28.7371666667,12.025,38.7533333333,18.82,18.98775,15.675
647.48,20.0183333334,19.9698333333,15.2811666666,22.2984166666,28.7801666667,11.9436666666,38.7823333333,18.8008333333,19.16575,15.6445
647.81,19.9793333333,19.89,15.2411666666,22.2786666666,28.6341666666,11.8825,38.6456666667,18.6706666666,19.26675,15.6038333333
648.14,20.1136666666,19.9686666667,15.2285,22.4009166667,28.6368333334,11.7978333333,38.7523333333,18.7146666667,19.34625,15.6863333333
648.47,20.0701666666,20.0011666667,15.2245,22.4623333334,28.6436666666,11.6161666667,38.696,18.6533333333,19.3745,15.6676666666
648.80,20.303,20.2505,15.4116666666,22.5634166666,28.8538333333,11.899,38.923,18.8558333333,19.607,15.9041666667
649.13,20.535,20.4276666667,15.6556666666,22.8023333333,28.9493333333,11.997,39.0568333333,19.0675,19.8035,16.0735
649.46,20.5885,20.4381666666,15.7123333333,22.9546666666,29.0965,12.003,39.3256666667,19.1046666667,19.9255,16.315
649.79,20.694,20.5511666667,15.9346666666,23.1109166666,29.2128333333,12.161,39.484,19.3931666667,20.278,16.5625
650.11,20.7595,20.6561666667,16.0226666667,23.24725,29.1706666666,12.2631666667,39.3691666667,19.4065,20.4175,16.7071666667
650.44,20.6175,20.6223333333,16.0015,23.25025,29.0341666667,12.1245,39.3226666666,19.2353333333,20.34425,16.689
650.77,20.6545,20.6456666667,16.1043333333,23.3140833333,29.0068333334,12.0735,39.2346666667,19.1803333333,20.24425,16.586
651.10,20.5388333333,20.6825,16.1621666667,23.32275,28.99,12.1103333333,39.2505,19.1646666666,20.113,16.5681666667
651.43,20.6505,21.0215,16.2755,23.48175,29.2235,12.2598333333,39.4993333333,19.481,20.29275,16.6893333333
651.76,20.7261666667,21.087,16.3038333333,23.5295,29.3528333333,12.4291666666,39.585,19.628,20.3515,16.723
652.09,20.696,21.0593333334,16.3648333333,23.43375,29.3881666667,12.4626666667,39.6203333334,19.642,20.36325,16.6555
652.42,20.594,20.9323333333,16.3878333334,23.3586666666,29.365,12.3328333333,39.5968333333,19.5148333333,20.15175,16.5545
652.75,20.5318333334,20.9398333333,16.374,23.3518333334,29.3368333333,12.481,39.5611666667,19.4648333334,20.08375,16.5446666666
653.08,20.6485,21.1765,16.535,23.4960833334,29.4808333333,12.6866666666,39.5215,19.7388333334,20.33575,16.6135
653.41,20.4956666667,20.9483333333,16.3713333334,23.27275,29.2508333334,12.4531666666,39.1508333333,19.457,19.942,16.3925
653.74,20.3811666667,20.8173333333,16.323,23.177,29.1708333333,12.2791666666,39.051,19.2646666667,19.73775,16.1853333334
654.06,20.4508333333,20.8308333334,16.2768333334,23.158,29.1453333333,12.2343333333,38.9878333333,19.3003333333,19.79375,16.1645
654.39,20.4426666666,20.9271666667,16.199,23.1349166666,29.251,12.1505,38.9675,19.3225,19.84875,16.1171666667
654.72,20.5863333333,21.0256666667,16.2271666666,23.2358333334,29.336,12.1666666666,38.9625,19.4278333333,20.0495,16.1688333334
655.05,20.5166666666,20.957,16.2483333334,23.2133333334,29.2535,12.0851666667,38.871,19.2496666667,20.0505,16.082
655.38,20.4375,20.8665,16.2035,23.193,29.1753333333,12.0233333333,38.6905,19.2016666667,20.1715,16.0366666666
655.71,20.3853333334,20.701,15.9716666667,23.16125,29.142,11.9935,38.6523333333,19.1233333334,20.03475,16.0281666667
656.04,20.4101666666,20.7395,15.9015,23.15975,29.0596666667,11.8315,38.5441666666,19.1268333333,19.973,15.8703333334
656.37,20.4216666666,20.691,15.885,23.2175,29.0876666667,11.749,38.5348333333,19.1256666667,20.05725,15.89
656.69,20.3735,20.6286666666,15.789,23.12325,29.0766666667,11.6305,38.5708333333,19.0538333333,19.963,15.747
657.02,20.5171666666,20.839,16.0368333333,23.3348333333,29.298,11.7161666667,38.8525,19.207,20.2445,15.9476666667
657.35,20.3921666667,20.7131666667,15.9781666667,23.34325,29.3628333333,11.6398333333,38.8548333333,19.2113333333,20.1535,15.84
657.68,20.4738333334,20.8075,16.1405,23.4865833333,29.5871666666,11.6938333333,39.1076666667,19.3408333334,20.23875,15.8151666667
658.01,20.447,20.7933333333,16.2486666666,23.458,29.477,11.8056666667,39.0893333333,19.3453333333,20.25075,15.8833333334
658.34,20.3363333333,20.804,16.2955,23.3515,29.4103333333,11.8988333333,39.0655,19.3306666666,20.17225,15.861
658.66,20.3098333333,20.6968333333,16.2536666666,23.3759166666,29.3938333333,11.9531666667,38.9575,19.391,20.161,15.893
658.99,20.27,20.74,16.2203333333,23.3835,29.361,11.9268333334,38.9495,19.2883333333,20.19575,15.8951666666
659.32,20.3223333333,20.936,16.4441666666,23.4959166666,29.424,11.9663333334,39.118,19.3916666666,20.4435,15.9405
659.65,20.296,21.0198333334,16.5071666667,23.5580833333,29.3363333333,12.0085,39.0376666666,19.4206666666,20.654,16.051
659.98,20.0261666667,20.9188333334,16.4965,23.38975,29.2493333333,11.9395,38.9338333334,19.2995,20.6855,15.8885
660.31,20.0676666667,20.9705,16.5928333334,23.4315,29.1496666666,12.0246666667,38.8901666667,19.297,20.71225,15.938
660.63,19.9535,20.9001666667,16.5061666666,23.3148333334,28.9778333333,11.9838333333,38.7876666666,19.1985,20.6925,15.8015
660.96,20.1545,21.0691666667,16.6875,23.47025,29.097,12.22,38.9193333333,19.468,20.998,16.0093333333
661.29,20.0723333334,21.0656666666,16.7135,23.4145833334,28.9835,12.4108333333,38.8368333333,19.476,21.026,16.06
661.62,20.15,21.221,16.825,23.587,29.0561666667,12.3918333334,38.8991666667,19.5783333333,21.20675,16.15
661.94,20.3408333333,21.3586666666,16.9046666667,23.844,29.149,12.4301666666,39.0543333334,19.6586666667,21.41975,16.263
662.27,20.2831666667,21.3976666667,16.9395,23.7773333334,29.0221666667,12.3138333334,39.0086666667,19.5648333333,21.3485,16.2283333334
662.60,20.406,21.5523333333,17.1728333333,24.0358333333,29.1143333334,12.347,39.231,19.7821666667,21.40575,16.362
662.93,20.3288333334,21.5073333333,17.0055,24.05125,29.033,12.1453333333,39.0526666666,19.7055,21.18175,16.188
663.26,20.1685,21.3125,16.8798333333,23.86,28.8906666666,12.1036666666,38.9723333333,19.5741666667,21.034,16.0748333333
663.58,20.3301666667,21.4231666666,16.8406666667,24.00525,28.958,12.1148333333,39.0603333333,19.7108333333,20.983,16.2673333333
663.91,20.1935,21.3526666667,16.9238333334,23.88875,28.9201666666,11.8638333333,38.9676666667,19.6656666666,20.864,16.2925
664.24,20.2305,21.4351666666,17.0076666666,24.03575,29.0113333333,11.8561666666,39.0448333333,19.7521666667,20.9385,16.2623333333
664.57,20.234,21.53,17.0408333334,24.15425,28.9213333333,11.7366666667,39.1106666666,19.6863333333,20.93175,16.2846666667
664.89,20.2911666666,21.466,17.0341666667,24.1990833333,28.9095,11.4865,39.0455,19.7076666666,20.8675,16.2858333333
665.22,20.262,21.406,16.974,24.2225,28.947,11.5823333334,38.9993333334,19.6993333334,20.879,16.1503333333
665.55,20.2426666666,21.3965,17.0076666666,24.2158333333,28.9906666667,11.604,38.9281666667,19.738,20.67125,16.1946666667
665.87,20.4506666667,21.5758333333,17.1195,24.4799166666,29.2913333333,11.8128333333,39.1531666666,19.9538333333,20.9045,16.4281666667
666.20,20.2151666666,21.4271666667,17.0623333334,24.2956666666,29.0505,11.7286666666,38.7596666667,19.7838333334,20.836,16.2191666667
666.53,20.2848333334,21.5143333334,17.1876666666,24.3023333333,29.2408333334,11.8793333334,38.9253333333,19.9546666666,21.00425,16.4348333333
666.86,20.4156666667,21.6165,17.2155,24.5178333333,29.3641666667,12.0238333334,39.0491666667,20.0813333333,21.0635,16.539
667.18,20.5086666667,21.7565,17.1043333333,24.4840833334,29.4481666666,11.9658333333,39.0985,20.1921666667,21.0285,16.5206666667
667.51,20.607,21.7658333333,16.9606666666,24.6091666666,29.3711666666,12.0636666667,39.203,20.2025,21.17175,16.5023333333
667.84,20.6555,21.8451666667,17.1988333333,24.5415,29.5181666667,12.2151666666,39.1668333333,20.3398333334,21.24225,16.7281666667
668.16,20.5861666667,21.8351666667,17.2886666666,24.4564166667,29.4828333334,12.3193333333,39.0891666667,20.419,21.26125,16.7411666666
668.49,20.5595,21.956,17.14,24.4235,29.615,12.287,39.0643333333,20.2793333334,21.239,16.7355
668.82,20.3433333334,21.8198333333,17.0498333334,24.11625,29.4638333333,12.1421666666,38.9435,20.0343333333,21.149,16.6401666666
669.14,20.2903333333,21.742,17.0485,24.12825,29.4555,12.0736666667,38.9356666667,20.0016666667,21.28075,16.6586666666
669.47,20.141,21.568,17.0028333334,23.9789166667,29.2503333333,11.9531666667,38.8493333333,19.8788333333,21.15525,16.5026666667
669.80,20.3731666667,21.7765,17.2831666666,24.1220833333,29.5546666667,12.1895,39.193,20.1168333334,21.32575,16.7385
670.13,20.4053333334,21.7088333333,17.5726666667,24.22975,29.3945,12.4051666667,39.0283333334,20.1311666666,21.22225,16.8106666667
670.45,20.4586666667,21.9518333334,17.986,24.43275,29.6401666666,12.5855,39.2233333333,20.2365,21.403,16.9288333333
670.78,20.507,22.06,18.268,24.5436666667,29.5306666667,12.7483333334,39.2378333333,20.1625,21.53625,16.9413333334
671.10,20.4268333334,22.0253333333,18.612,24.5989166666,29.676,12.8171666666,39.2011666666,20.2913333333,21.52525,16.8806666667
671.43,20.6268333333,22.1583333334,18.5785,24.89725,29.7913333333,12.8843333333,39.2788333333,20.3996666667,21.66075,16.9865
671.76,20.6663333333,22.1963333333,18.4961666666,24.9363333333,29.8076666667,12.6475,39.3478333333,20.2561666667,21.61125,16.9023333334
672.08,20.5961666666,22.1018333333,18.5643333333,24.9495,29.6191666666,12.6306666667,39.331,20.2856666667,21.591,16.8235
672.41,20.9145,22.3956666667,18.8626666667,25.4126666667,29.8598333334,12.7385,39.7631666667,20.6433333333,21.8755,17.1048333334
