wavelength,Back_TacCorm,Belly_TacCorm,Breast_TacCorm,Crissum_TacCorm,Crown_TacCorm,DorTail_TacCorm,Patch10_TacCorm,Rump_TacCorm,Throat_TacCorm,WingTip_TacCorm
253.91,7.028,3.68193333333,6.60473333333,4.30666666666,4.76126666667,5.9798,21.2743333333,5.38606666667,3.31006666667,6.37766666667
254.28,7.23213333333,3.83353333333,6.857,4.48066666667,4.7524,5.995,22.4376666667,5.62253333333,3.25173333333,6.60133333333
254.66,7.2804,4.1784,6.94006666667,4.50766666667,4.848,6.23146666667,21.4168666667,5.5788,3.31373333333,6.8842
255.03,6.77326666667,3.88413333333,6.50086666667,3.724,4.37526666667,5.58613333333,20.2845333333,4.74826666667,2.4986,6.76733333333
255.41,6.81266666667,4.72026666667,7.0012,4.13633333333,4.84193333333,5.80593333333,20.3973333333,5.18253333333,2.652,7.3478
255.78,7.63386666667,5.459,7.78813333333,5.1264,5.85953333333,6.58343333333,20.0931333333,5.90266666666,3.08073333333,7.88046666667
256.15,8.0712,6.10006666667,8.14346666666,5.5938,6.13026666666,7.12493333333,20.3348,6.11806666667,3.48406666667,8.0472
256.53,8.50586666667,6.3882,8.73806666667,6.1968,6.37653333333,7.688,20.5983333333,6.6434,3.99186666667,8.30306666667
256.90,8.51366666667,6.4298,8.7936,6.45133333333,6.23586666667,7.8811,20.1951333334,6.77973333333,4.28653333334,8.08819999999
257.28,8.28993333333,6.15033333333,8.3992,6.43826666667,5.69373333333,7.6073,19.4495333333,6.65673333333,4.21453333334,7.729
257.65,8.05293333333,5.7338,7.8374,6.13873333333,5.4082,7.4986,18.1656,6.4686,4.38713333333,7.6262
258.02,7.62066666667,5.20126666667,7.19706666667,5.65926666667,4.95706666667,7.09976666667,17.3988,6.11713333333,4.08313333333,7.1322
258.40,7.4432,4.84393333333,6.4326,5.14613333333,4.69146666666,6.71376666667,15.8091333333,5.71153333333,3.74593333333,6.66666666667
258.77,7.5392,4.77893333333,6.42713333333,5.08973333333,4.80746666667,6.73363333333,16.0548666666,5.7628,3.94366666667,6.6324
259.15,7.6986,4.8622,6.6184,5.27126666667,4.94093333333,6.90933333333,15.8084,6.06946666667,4.25973333334,6.75813333333
259.52,7.66713333333,4.65906666667,6.46126666667,5.10433333333,4.83853333333,6.88823333333,15.3902,5.99746666667,4.20906666667,6.57566666667
259.89,7.58066666667,4.52653333334,6.28653333333,4.8914,4.68466666667,6.726,15.0555333333,5.85573333333,4.00993333333,6.50186666667
260.27,7.57846666667,4.50993333333,6.2844,4.7982,4.6786,6.6987,15.1867333333,5.95773333333,4.0294,6.53213333333
260.64,7.91233333333,4.82633333333,6.5728,5.09753333333,4.95573333333,6.9933,15.2135333333,6.22626666667,4.48613333333,6.82946666667
261.01,7.75226666667,4.63046666667,6.32913333333,4.90773333333,4.83053333333,6.7061,15.2255333333,6.07473333333,4.40353333334,6.78966666667
261.39,7.82053333333,4.68833333333,6.42126666667,4.92553333334,5.01366666667,6.81773333333,15.0,6.11073333333,4.47866666667,6.90786666667
261.76,7.8026,4.66593333333,6.35373333333,4.81366666667,4.9396,6.772,15.2753333333,6.065,4.30973333333,6.84706666667
262.13,8.04593333333,4.83913333333,6.5678,4.9516,5.05293333333,7.05053333333,15.7459333333,6.2806,4.61386666667,7.1264
262.51,8.08246666667,4.898,6.8068,5.09566666667,5.25833333333,7.24203333333,16.5372,6.3464,4.83313333333,7.3046
262.88,8.0768,4.94113333333,6.5672,5.02146666667,5.24826666667,7.20866666667,16.8994,6.29073333333,4.8168,7.25273333333
263.25,7.952,4.84013333333,6.31913333333,4.92926666667,5.1232,7.14026666666,17.3301333333,6.16246666667,4.71706666667,7.1646
263.63,7.92226666667,4.72086666667,6.0372,4.8224,4.9474,7.0577,17.751,5.95946666667,4.7512,7.23513333333
264.00,8.07066666666,5.0474,6.3018,5.13493333333,5.17506666667,7.58753333333,17.9906666667,6.23626666667,5.37213333333,7.553
264.37,8.26259999999,5.15373333333,6.342,5.37633333333,5.15373333333,7.78726666667,17.5662,6.23273333333,5.59513333334,7.68553333333
264.75,8.27299999999,5.19453333333,6.1912,5.50893333333,5.37453333333,7.7592,17.6479333333,6.34073333333,5.38246666667,7.68246666667
265.12,8.165,5.35746666667,6.17866666667,5.4674,5.47113333333,7.76196666667,17.4936666667,6.17866666667,5.20993333333,7.64286666667
265.49,7.92133333333,4.95953333333,5.91966666667,5.1582,5.1656,7.36926666667,17.2569333333,5.85353333333,4.86013333333,7.39146666666
265.87,8.01066666667,4.84093333333,5.858,5.21113333333,5.00633333333,7.29553333333,17.1654,5.7394,4.6792,7.238
266.24,7.8808,4.6664,5.66986666666,5.1698,4.95246666667,7.1133,16.0817333333,5.52866666667,4.33866666666,6.91493333333
266.61,7.61433333333,4.53206666667,5.49966666667,5.02726666667,4.61853333333,6.93943333333,15.3692,5.38333333333,3.92366666667,6.59686666667
266.98,7.73993333333,4.7276,5.95753333333,5.3314,4.81713333333,7.22246666667,15.1140666667,5.67326666667,4.05986666667,6.90946666667
267.36,7.4514,4.61373333333,5.76793333333,5.02906666667,4.46293333333,6.94836666667,14.8553333333,5.45093333333,3.74886666667,6.6452
267.73,7.31606666667,4.578,5.77793333333,5.10173333333,4.48833333333,6.86416666667,14.6874666666,5.45786666667,3.62646666667,6.55293333333
268.10,6.77593333334,4.10566666667,5.2548,4.65213333333,4.1384,6.26333333333,15.0216,5.0066,3.16346666667,6.04053333333
268.48,6.91533333333,4.30173333333,5.46106666667,4.9174,4.3596,6.30536666667,15.4303333333,5.1836,3.44606666667,6.15193333333
268.85,6.82586666667,4.2872,5.44693333333,4.77326666667,4.18486666667,6.25153333333,15.2239333334,5.13726666667,3.47393333333,6.11513333333
269.22,7.26346666667,4.57053333333,5.85406666667,5.07773333333,4.42766666667,6.5463,15.2490666667,5.39166666667,3.8588,6.3192
269.59,7.32513333333,4.71346666667,5.88993333333,5.12393333333,4.47666666667,6.5798,15.3553333333,5.36086666666,4.01373333333,6.30846666667
269.97,7.43353333333,4.81226666667,5.96653333333,5.09,4.58246666666,6.59046666667,15.3580666667,5.4642,4.211,6.55433333333
270.34,7.07653333333,4.53786666666,5.68293333333,4.71766666667,4.31833333333,6.20646666667,15.5308,5.3074,4.00366666666,6.35986666667
270.71,7.20513333333,4.64873333333,5.86406666667,4.88213333333,4.464,6.3154,15.6658,5.49493333333,4.4156,6.50506666667
271.09,7.28746666667,4.6934,6.02386666666,4.9506,4.53493333333,6.36753333333,15.3014,5.5588,4.5896,6.45893333334
271.46,7.34106666667,4.64093333333,6.03353333333,5.064,4.66993333333,6.35243333333,15.2098666667,5.56926666667,4.6338,6.48773333333
271.83,7.4334,4.76906666667,6.11873333333,5.16873333333,4.75966666667,6.5878,15.1019333333,5.66726666667,4.79013333333,6.67366666667
272.20,7.63506666667,4.9766,6.27386666667,5.39906666667,4.94,6.78886666667,14.8466666667,5.93806666667,4.96073333333,6.95433333333
272.58,7.5096,4.85693333333,6.08753333333,5.20393333333,4.89073333333,6.71283333333,14.75,5.7584,4.74873333333,6.9282
272.95,7.18533333333,4.4812,5.6834,4.87146666667,4.64826666667,6.33636666667,14.5776666667,5.38793333333,4.32573333333,6.55173333333
273.32,6.63706666667,3.91646666667,5.1282,4.3748,4.2818,5.8645,14.7082,4.96026666667,3.8258,6.029
273.69,6.62986666667,3.92753333333,5.0558,4.4122,4.26293333333,5.83023333333,15.0015333333,5.13146666667,3.79173333333,6.11753333333
274.06,6.61753333333,4.10453333333,5.17153333333,4.50453333333,4.3946,5.8302,14.9084666667,5.2274,3.86113333333,6.14266666667
274.44,7.05306666667,4.58266666667,5.62833333333,5.02826666667,4.7818,6.30623333333,14.8608666667,5.58333333334,4.3552,6.54106666667
274.81,6.7254,4.32053333333,5.23793333333,4.85626666667,4.494,6.02206666667,14.4778666667,5.24026666667,4.02206666667,6.31426666667
275.18,6.48546666667,4.16953333333,4.92133333333,4.6876,4.4284,5.84803333333,14.3896666667,5.125,3.73706666667,6.2066
275.55,6.7764,4.6114,5.2496,5.03013333333,4.77206666667,6.1943,14.1322,5.4716,4.0622,6.5134
275.93,6.60146666667,4.58773333333,5.10093333333,4.91853333333,4.5668,5.95943333333,13.8072,5.35886666667,3.874,6.36713333333
276.30,6.36286666667,4.3044,4.86473333333,4.64526666667,4.14853333333,5.68766666667,13.6882666666,4.99673333333,3.64113333333,5.948
276.67,6.19526666667,4.062,4.8108,4.45793333333,3.88426666667,5.53533333333,13.2557333334,4.8162,3.48553333333,5.5732
277.04,6.33913333333,4.2388,5.18886666667,4.69333333333,4.0276,5.73153333333,13.3332666667,5.03186666667,3.73793333334,5.80586666667
277.41,6.52306666667,4.55006666667,5.3308,5.00006666667,4.1598,6.00003333333,12.4669333333,5.18966666667,3.8998,6.00813333333
277.79,6.21513333333,4.39286666667,5.02386666667,4.68933333333,4.001,5.75816666667,12.1460666667,4.983,3.62306666667,5.76373333333
278.16,6.0414,4.16793333333,4.894,4.57053333333,3.80913333333,5.70016666667,11.8482666667,4.93213333333,3.44213333333,5.55193333334
278.53,6.03853333333,3.99253333333,4.96013333333,4.51546666667,3.91973333333,5.72976666667,11.9685333333,4.85786666667,3.3616,5.5506
278.90,6.32686666667,4.14926666667,5.2408,4.63613333333,4.04766666667,5.8909,12.556,4.97593333333,3.582,5.805
279.27,6.01466666667,3.69393333334,4.82493333333,4.213,3.47033333333,5.44913333333,12.864,4.46573333333,3.12713333333,5.2242
279.64,5.89486666667,3.511,4.64646666667,3.96946666667,3.34,5.33253333333,12.8620666667,4.36186666667,3.07133333333,4.98093333334
280.02,5.52586666667,3.01926666666,4.34073333333,3.46686666667,3.0194,4.96073333333,13.4574666667,3.92993333333,2.7498,4.5028
280.39,5.52806666667,2.85786666667,4.202,3.19973333333,3.0636,4.84193333333,13.4684666667,3.81133333333,2.55206666667,4.4386
280.76,5.58293333333,2.9514,4.2846,3.266,3.23833333333,4.87633333333,13.5702666667,3.89766666667,2.62926666667,4.48686666667
281.13,5.698,3.07053333333,4.354,3.32726666667,3.34673333334,5.129,13.6415333333,4.01266666667,2.7558,4.51393333333
281.50,5.89913333333,3.1526,4.61213333333,3.50453333333,3.5092,5.3372,13.9471333333,4.22953333333,2.96146666667,4.81053333333
281.87,6.2076,3.25,4.93093333333,3.80953333333,3.72286666667,5.7519,13.7728666667,4.43073333333,3.3048,5.08173333333
282.25,6.0284,3.03653333333,4.631,3.5584,3.5986,5.4944,13.9946,4.107,3.02773333333,4.7138
282.62,6.1916,3.26646666667,4.56273333333,3.7066,3.71753333333,5.5215,14.3261333333,4.2276,3.16153333333,4.82966666667
282.99,6.29973333333,3.4384,4.6508,3.85366666667,3.97046666667,5.66936666667,14.3866,4.45346666667,3.309,5.02186666667
283.36,6.77186666667,3.99066666667,5.13573333333,4.26493333333,4.50833333333,6.12913333333,14.2689333333,4.9746,3.842,5.6536
283.73,6.9104,4.17146666667,5.30413333333,4.49513333333,4.60306666667,6.2042,14.2486666667,5.03046666667,3.9058,5.9034
284.10,7.4566,4.6788,5.8134,4.9986,5.11793333333,6.79276666667,13.9938,5.53213333333,4.39953333333,6.48386666667
284.47,7.6772,4.97426666667,6.12866666667,5.30306666667,5.30486666667,7.03463333333,13.9334666667,5.8018,4.66813333333,6.7208
284.85,7.757,5.11093333333,6.08706666667,5.32646666667,5.30286666667,7.13106666667,13.953,5.8914,4.6888,6.8696
285.22,7.86506666667,5.22106666667,6.18953333333,5.4224,5.4242,7.18113333333,13.7876,6.03393333333,4.74366666667,7.03613333333
285.59,7.82586666667,5.22293333333,6.1444,5.4902,5.42786666667,7.15,13.9715333333,6.16693333333,4.74406666667,7.10573333333
285.96,7.96773333334,5.5392,6.34373333334,5.77306666667,5.5822,7.29403333334,14.1957333333,6.3642,4.92213333333,7.31973333333
286.33,8.33633333333,6.0062,6.793,6.25006666666,5.9138,7.7328,14.1352666667,6.8084,5.39993333333,7.84286666667
286.70,8.00613333333,5.69073333333,6.55346666667,5.87606666667,5.5398,7.4094,13.6646,6.5826,5.0304,7.58606666667
287.07,7.7504,5.3686,6.23446666667,5.5552,5.18186666667,7.1066,13.6744,6.23986666667,4.74626666667,7.24926666667
287.44,7.59026666667,5.14973333333,6.0736,5.486,5.0076,6.929,14.1286,5.9592,4.576,7.03386666666
287.82,7.3222,4.78566666667,5.81113333333,5.17306666667,4.77866666667,6.68336666667,14.557,5.66746666667,4.3194,6.74553333333
288.19,7.288,4.7552,5.77006666667,5.23146666667,4.7004,6.5918,14.9227333333,5.6766,4.37393333333,6.70353333333
288.56,6.8074,4.2836,5.2418,4.88913333333,4.3264,6.17343333333,15.4393333333,5.28806666667,3.95573333333,6.38706666667
288.93,6.74946666667,4.1376,5.19866666667,4.91586666667,4.3592,6.06956666667,15.931,5.29413333333,3.98986666667,6.4288
289.30,6.50066666666,3.94266666666,5.00266666667,4.81853333333,4.1106,5.8476,16.6036,5.06853333333,3.84606666667,6.21793333333
289.67,6.5896,4.02493333333,5.1166,4.7918,4.07993333333,5.84006666667,16.9313333333,4.92566666667,3.92766666667,6.19893333333
290.04,6.47326666667,3.79473333333,4.93153333333,4.60346666667,3.94766666667,5.6967,17.3328666667,4.7398,3.75613333333,6.00173333333
290.41,6.03666666667,3.24066666667,4.397,4.07826666667,3.53906666667,5.1715,17.5036666667,4.18373333333,3.224,5.44566666667
290.78,6.23613333333,3.4904,4.6212,4.30886666667,3.82293333333,5.44816666667,18.156,4.36813333333,3.483,5.61713333333
291.15,6.47373333333,3.77773333333,4.96706666667,4.59046666667,4.19513333334,5.67123333333,18.316,4.71286666667,3.7276,5.82446666667
291.52,6.6088,3.90053333333,5.06706666667,4.7368,4.328,5.75486666667,18.4973333333,4.96433333334,3.87806666667,6.03766666667
291.89,6.81986666667,3.97433333333,5.10866666667,4.85726666667,4.4414,5.89336666667,18.3755333334,5.08793333333,4.02346666667,6.13906666667
292.26,6.6054,3.71586666667,4.7608,4.53073333333,4.31206666667,5.60243333333,18.3255333333,4.78966666667,3.69473333333,5.8422
292.64,7.09146666667,4.182,5.33373333333,4.90106666667,4.83293333333,6.0684,18.3869333333,5.2246,4.1158,6.2458
293.01,7.207,4.3794,5.458,5.0142,4.95506666667,6.2349,18.5160666667,5.3692,4.19006666667,6.2466
293.38,7.30613333333,4.3848,5.4772,5.05606666667,5.0462,6.30026666667,18.3662666667,5.4036,4.19826666667,6.30713333333
293.75,7.34186666667,4.38993333333,5.45166666667,5.11893333333,5.15093333333,6.40576666667,18.9852666667,5.48153333333,4.17886666667,6.2604
294.12,7.22153333333,4.26273333333,5.2922,4.91566666667,5.057,6.19016666667,19.4826,5.30393333333,4.05093333334,6.07646666667
294.49,7.47813333333,4.60566666667,5.65626666667,5.25833333333,5.38466666666,6.4562,20.2022666667,5.67546666667,4.3992,6.4218
294.86,7.50573333333,4.5468,5.6852,5.24333333333,5.3452,6.44206666667,20.4038,5.69813333333,4.4044,6.42826666667
295.23,7.29506666667,4.38633333333,5.51046666667,5.117,5.18393333333,6.28806666667,20.7892,5.53166666667,4.24146666667,6.34006666667
295.60,6.8528,3.99666666667,5.0898,4.69546666667,4.84766666667,6.03973333333,20.7613333333,5.13193333334,3.868,5.89353333333
295.97,6.6002,3.8968,4.9538,4.55066666667,4.7644,5.82876666667,21.0544,5.06873333333,3.7042,5.8152
296.34,6.68693333333,4.09106666667,5.2496,4.8414,4.91173333333,5.99156666667,21.2112666667,5.301,3.8916,6.07173333333
296.71,6.66966666667,4.1712,5.23946666667,4.9156,4.8704,6.0465,21.4346666667,5.32993333333,3.9256,6.04886666667
297.08,6.35073333333,3.8458,4.9344,4.61706666667,4.49693333333,5.74873333333,21.5134,4.92986666667,3.60986666667,5.74566666667
297.45,6.4928,3.95853333333,5.06133333333,4.74146666667,4.58513333333,5.7887,21.6414666667,5.02926666667,3.74813333333,5.92613333333
297.82,6.35966666667,3.90006666667,5.01493333333,4.63793333333,4.54786666667,5.6945,21.6317333333,4.996,3.67466666667,5.87786666667
298.19,6.37653333333,3.9152,5.0566,4.71786666667,4.5544,5.78873333333,21.3238,5.03033333333,3.69266666667,6.00373333333
298.56,6.05253333333,3.57873333333,4.67926666667,4.41526666667,4.22546666667,5.4936,21.2187333333,4.6896,3.3742,5.68033333333
298.93,5.88213333333,3.40526666667,4.5384,4.3128,4.06733333333,5.35253333333,21.3826,4.52626666667,3.19473333333,5.55906666667
299.30,6.16286666667,3.72666666667,4.843,4.59726666667,4.32686666667,5.7121,21.2088666667,4.77453333333,3.42213333334,5.83173333333
299.67,6.68106666667,4.2898,5.3942,5.1204,4.7972,6.13043333333,21.5956,5.25646666667,3.86866666667,6.28253333333
300.04,6.81686666667,4.417,5.57326666667,5.32866666667,4.8414,6.28673333333,21.8098,5.30713333334,4.07153333333,6.31966666667
300.41,6.9836,4.508,5.5764,5.39913333333,4.89646666667,6.36586666667,22.3032,5.38033333333,4.16546666667,6.365
300.78,6.9584,4.34073333333,5.48626666667,5.34553333333,4.86426666667,6.1599,22.5998,5.23313333333,4.04746666667,6.3224
301.15,7.55066666667,4.8382,6.01566666667,5.86986666667,5.5266,6.6124,22.9193333333,5.77733333334,4.6086,6.85706666667
301.52,7.51766666667,4.78633333333,5.93786666667,5.7974,5.56886666667,6.60553333333,23.1192666667,5.82113333333,4.59553333333,6.78
301.89,7.68333333333,4.87286666667,6.1096,5.96366666667,5.82653333333,6.6802,23.0539333333,5.978,4.75566666667,6.9714
302.26,7.67493333333,4.9034,6.12926666667,5.90993333333,5.95126666667,6.6192,23.4938666667,5.91906666667,4.77746666667,6.92013333333
302.63,8.00493333333,5.33186666667,6.52686666667,6.2314,6.3316,6.9094,23.4741333333,6.30473333333,5.099,7.2418
303.00,8.29806666667,5.62613333334,6.75053333333,6.48986666667,6.66306666667,7.06396666667,23.5283333333,6.52926666667,5.3602,7.4146
303.37,8.1024,5.2904,6.4298,6.2576,6.51233333333,6.75736666667,24.0106,6.27186666667,5.08206666667,7.14206666667
303.74,7.77713333333,4.956,6.23,5.9012,6.26586666667,6.36206666667,23.7463333333,6.0216,4.87506666667,6.92526666667
304.10,7.7326,4.95953333333,6.21866666667,5.82646666667,6.30166666667,6.2954,24.1406,6.047,4.75873333333,6.94113333333
304.47,7.73453333333,4.95906666667,6.29313333333,5.8466,6.4042,6.32126666667,24.2188666666,6.07246666667,4.78953333333,7.00566666667
304.84,7.6282,4.9166,6.22273333333,5.77326666667,6.36086666667,6.40413333333,24.4952666667,6.04206666667,4.738,6.99993333333
305.21,7.2372,4.6068,5.83713333333,5.51086666667,6.0422,6.13056666667,24.4836666667,5.73453333333,4.28593333333,6.67973333333
305.58,7.16253333333,4.62953333333,5.79246666667,5.55773333333,6.08326666667,6.09433333333,24.5383333333,5.60233333333,4.2884,6.55866666667
305.95,7.04646666667,4.43186666667,5.5502,5.42613333333,5.87173333333,5.91396666667,24.7334,5.41486666667,4.19693333333,6.4224
306.32,7.06926666667,4.29806666667,5.44173333333,5.4116,5.74786666667,5.85476666667,24.9076666667,5.37373333333,4.17913333333,6.30746666667
306.69,6.95173333333,3.98866666667,5.28766666667,5.25726666667,5.6486,5.81376666667,25.2990666667,5.18893333333,4.01513333333,6.14993333333
307.06,6.44093333333,3.5656,4.88013333333,4.80413333333,5.29353333333,5.42046666667,25.485,4.77953333333,3.56946666667,5.8056
307.43,6.49013333333,3.66746666667,4.9126,4.80946666667,5.4178,5.45916666667,25.7332666667,4.89193333333,3.7466,5.88733333333
307.80,6.41,3.59626666667,4.79193333333,4.827,5.47286666667,5.52373333333,26.1634,4.8768,3.63126666667,5.8806
308.17,6.57713333333,3.78626666667,4.95846666667,5.0604,5.73933333333,5.8055,26.1162666667,5.03886666667,3.84333333333,6.1236
308.54,6.36886666667,3.68646666667,4.79833333333,4.90046666667,5.5584,5.64413333333,26.2575333333,4.85706666667,3.57393333333,5.90306666667
308.90,6.38733333333,3.73153333333,4.7692,4.94213333333,5.56086666667,5.648,25.8686,4.90233333333,3.59193333333,5.8686
