wavelength,Back_HemAtrm,Belly_HemAtrm,Breast_HemAtrm,Crissum_HemAtrm,Crown_HemAtrm,DorTail_HemAtrm,Patch10_HemAtrm,Rump_HemAtrm,Throat_HemAtrm,WingTip_HemAtrm
756.30,11.80275,39.3878333334,39.4863333334,28.09525,5.61583333333,18.6769166667,42.1938333333,13.2585,39.2448333334,19.9420833333
756.62,11.5536666667,39.288,39.4420833333,27.8850833333,5.30466666667,18.6158333333,42.1970833334,13.0801666667,39.3530833333,19.7911666667
756.93,11.46825,39.4925833333,39.6931666667,27.9344166667,5.26758333333,18.768125,42.3820833334,13.1100833333,39.3889166667,19.8810833333
757.24,11.6149166667,39.37675,39.7108333333,27.9441666667,5.3445,18.8119166667,42.3381666667,13.2025,39.2941666667,19.931
757.56,11.8206666667,39.7621666667,40.0456666666,28.2628333333,5.50941666667,19.160625,42.828,13.5558333333,39.6584166667,20.0159166667
757.87,12.1969166667,40.0103333334,40.2615833333,28.7085833333,5.86433333333,19.526375,42.9476666667,13.8705833333,39.9243333333,20.241
758.18,12.0125,39.8545833333,40.18525,28.5621666667,5.72883333334,19.1263333333,42.5795,13.5764166667,39.858,20.0013333334
758.50,11.9615,39.9589166667,40.5305,28.705,5.72283333334,19.11175,42.789,13.5125,40.1575,20.0301666667
758.81,11.7999166667,40.34425,40.7145833333,28.8156666667,5.452,19.212625,43.00325,13.5386666667,40.2806666667,20.098
759.13,11.6815833333,40.5588333334,40.9458333333,28.9375,5.38991666667,19.260375,43.1366666667,13.5136666666,40.5483333333,20.21375
759.44,12.0326666667,40.7108333333,41.1285,29.1418333333,5.7385,19.2968333333,43.2526666667,13.8310833333,40.7816666666,20.6420833333
759.75,12.0159166667,40.6315833333,41.0259166667,29.1825,5.94625,19.3370833333,43.5430833333,13.8676666667,41.0010833333,20.7680833333
760.07,12.0076666667,40.6821666667,41.0584166667,29.1983333333,6.01616666667,19.1965416667,43.4985833333,13.9065833333,40.7981666667,20.6435
760.38,11.65825,40.5001666667,40.7656666667,28.9851666667,5.75925,18.772625,43.24875,13.6350833333,40.6294166667,20.306
760.69,11.809,40.682,40.86175,29.0940833333,5.66608333334,18.6550416667,43.4079166667,13.7093333333,40.7026666667,20.2564166667
761.01,11.76575,40.6125,40.7808333333,29.0488333333,5.48708333333,18.531125,43.3105,13.5981666667,40.6695833334,20.1665
761.32,11.51625,40.3033333334,40.19325,28.6966666667,5.46733333333,18.1805,43.0205,13.5325,40.3418333333,19.9625833333
761.63,11.9448333333,40.3806666667,40.1709166667,28.9876666667,5.92458333334,18.6916666667,43.2704166667,14.0544166667,40.5288333333,20.2811666667
761.94,11.80775,40.211,40.0006666667,28.9073333333,5.70975,18.4720416667,43.3534166667,13.9333333333,40.4333333333,20.0639166667
762.26,11.8883333333,40.34975,40.2843333333,28.9875833333,5.90166666667,18.4925416667,43.5723333334,14.1865833333,40.5774166667,20.1848333333
762.57,11.91725,40.2741666667,40.33425,28.8793333333,5.9805,18.3109166667,43.3739166667,14.3001666667,40.4245833334,20.2095833333
762.88,11.9283333333,40.4166666667,40.5769166667,28.881,5.932,18.3559166666,43.5764166666,14.3348333333,40.5128333333,20.179
763.20,12.1173333334,40.7180833334,40.7809166667,29.0304166667,5.99058333333,18.3674583334,43.577,14.4706666667,40.5083333333,20.2910833333
763.51,12.3986666667,41.0844166667,40.9881666667,29.3251666667,6.15525,18.7109583333,43.86825,14.6521666667,40.931,20.706
763.82,12.6006666667,41.1168333334,41.1038333334,29.4583333333,6.34016666666,18.997875,43.8688333333,14.8105833333,41.0651666667,20.9081666667
764.14,12.7159166667,41.305,41.2475833333,29.71575,6.64158333333,19.337,43.96475,15.0714166667,41.3543333333,21.1481666666
764.45,12.9348333333,41.454,41.4699166667,29.8116666667,6.8625,19.5206666667,44.111,15.1028333334,41.4538333333,21.2868333333
764.76,13.01875,41.5895,41.7163333334,29.884,6.64175,19.4855,44.18875,14.9475833333,41.4486666667,21.2498333333
765.07,12.7019166667,41.6060833333,41.7185,29.7664166667,6.27725,19.4072916666,44.1119166667,14.677,41.2658333333,21.09
765.39,13.2245833333,41.97025,42.0785,30.1826666667,6.70375,19.9045416667,44.3151666667,15.1245,41.6426666667,21.71425
765.70,13.289,41.8306666667,41.8496666667,30.3156666667,6.69516666667,20.00925,44.1413333333,15.02525,41.5878333333,21.8118333333
766.01,13.6533333333,42.24,42.1766666667,30.7233333333,6.89666666667,20.6216666667,44.5933333333,15.1533333333,41.8866666667,21.9833333334
766.32,13.6176666666,42.1625,41.9355833333,30.5565833334,6.7965,20.674375,44.3070833333,15.0041666667,41.61775,21.8216666666
766.64,13.68275,42.1894166667,41.7946666667,30.60925,6.7685,20.7380833333,44.2481666667,15.1089166667,41.5935,21.8189166667
766.95,13.0323333333,41.4270833333,41.3245,30.136,6.12083333333,19.9988333333,43.5750833333,14.4806666666,40.9176666667,21.13
767.26,13.0331666667,41.4535,41.2635833333,30.1816666667,6.04258333333,19.8124583334,43.4004166667,14.27725,40.9280833334,21.165
767.57,12.5466666667,40.9501666666,40.9095833333,29.7305833334,5.57741666667,19.461375,43.07525,13.589,40.2540833333,20.59525
767.88,12.16125,40.6250833333,40.42,29.4051666667,5.07008333333,19.157875,42.6998333333,13.31575,39.939,20.369
768.20,11.6718333333,40.0661666666,40.0965,28.928,4.74091666667,18.8951666666,42.4066666666,13.1300833333,39.6229166667,20.0223333333
768.51,11.99575,39.93425,39.92125,28.8595833333,4.98675,18.8115,42.3200833333,13.34625,39.5700833333,20.0701666666
768.82,11.8938333333,39.9764166666,39.6385,28.5514166667,4.79991666667,18.5799583333,42.2615833334,13.1510833333,39.38625,19.88025
769.13,11.8839166667,39.864,39.3984166667,28.45475,5.11141666667,18.4237083333,41.9495833333,13.0659166667,38.9375,19.8293333333
769.44,11.8305833333,39.4485833334,38.91825,28.4643333334,5.15716666666,18.2082083333,42.0200833334,12.951,39.0251666667,20.0101666667
769.76,12.037,39.4635,39.0645833334,28.8653333334,5.527,18.2907083334,42.2174166667,13.058,39.5155833333,20.337
770.07,11.9284166667,39.3998333333,39.0689166667,28.8140833333,5.44375,18.2818333334,42.3380833333,12.8088333333,39.4971666667,20.29575
770.38,12.2555,39.5079166667,39.1475,28.9716666667,5.7745,19.0625,42.75825,13.2878333333,39.7895833333,20.67275
770.69,11.8688333334,39.3788333333,38.9343333333,28.7879166666,5.41925,18.8509583333,42.889,13.1465833333,39.5555,20.3635833333
771.00,11.5568333333,39.4435,38.8369166667,28.69,4.86108333333,18.625625,42.9880833333,13.0079166667,39.5781666667,20.201
771.32,11.9725,39.6676666667,39.1930833333,29.2721666667,5.32166666667,19.0743333333,43.3493333334,13.3965833333,40.037,20.44825
771.63,12.4786666667,39.9066666666,39.2015,29.65975,5.92133333333,19.5001666666,43.5750833333,13.8835,39.9544166667,21.0136666667
771.94,12.6411666667,40.1470833333,39.422,29.84125,6.20066666667,19.9722916667,43.5434166667,13.99025,40.0086666667,21.4810833333
772.25,12.38425,39.9214166667,39.3071666666,29.8265833333,5.98466666667,20.3134166666,43.4066666666,13.88175,39.8136666667,21.2885
772.56,12.2115,40.1410833333,39.59175,29.7105,5.44825,20.541875,43.7028333334,13.7095833333,40.1186666667,21.2384166667
772.87,12.34475,40.40275,39.9513333333,29.7168333333,5.55183333333,20.6782083333,43.8161666667,13.7271666666,40.0698333333,21.1916666667
773.18,12.96425,40.9775833333,40.2425,30.2461666667,6.18016666667,21.1722083333,44.3039166667,14.2059166667,40.294,21.7874166666
773.50,12.4421666666,40.53825,39.8669166666,29.9365,5.654,20.94325,44.1203333333,13.8310833334,40.185,21.5450833333
773.81,12.7095,41.2126666667,40.7349166667,30.7443333333,5.89766666666,21.1814166667,44.5505833333,14.04825,40.7996666666,22.2104166667
774.12,13.1521666667,41.6014166666,41.2044166667,31.1344166667,6.241,21.6007916667,44.6479166667,14.39075,41.21025,22.5995833333
774.43,13.30375,41.643,41.2455833333,31.0496666667,6.6785,21.8950833334,44.2883333333,14.5254166667,41.2278333333,22.9181666667
774.74,12.6143333334,41.6545833333,41.2276666667,30.62775,6.22308333333,21.633,43.9755,14.003,40.9390833333,22.6853333333
775.05,11.8925,41.44575,41.5685,30.2528333334,5.43691666666,21.3212083333,44.0845833334,13.2793333333,41.10825,22.04825
775.36,10.6346666667,40.5569166667,40.8703333334,29.2639166667,4.25133333334,20.2220416667,43.5855,12.2523333333,40.3624166666,20.6670833333
775.67,10.64775,40.4905,40.9435,29.0753333333,4.43383333334,20.0250416667,43.541,12.5156666667,40.40875,20.89925
775.98,11.1963333333,40.28175,41.1239166667,29.40375,5.07108333334,20.431,43.5440833334,13.0739166666,40.6998333333,21.2514166667
776.30,10.52225,40.1338333334,41.0295,29.0248333334,4.37166666666,20.246625,43.3446666666,12.686,40.63825,20.92475
776.61,9.81658333332,39.7314166667,40.6734166667,28.3233333333,3.43141666667,19.891125,43.0225833333,12.2358333333,40.215,20.1616666666
776.92,10.5385833333,39.70525,40.6984166667,28.6293333333,4.0855,20.4865416667,43.0096666667,13.1370833333,40.2798333333,20.52725
777.23,9.58391666667,38.9391666667,39.7373333334,27.26875,3.17366666667,19.6895833333,42.2574166667,12.4685833333,39.54875,19.43825
777.54,8.89358333333,38.0853333334,39.0106666667,26.1958333333,2.4485,19.2125,41.5596666667,11.795,38.6958333333,18.6556666666
777.85,9.84666666666,38.4118333333,39.6656666667,26.8870833333,3.07766666667,19.79475,42.4455,12.1708333333,39.5516666667,19.1425
778.16,10.2505,38.4205833334,39.8315833333,27.1321666667,3.37258333333,19.6597916667,42.7235833333,12.44625,39.6229166667,19.5076666667
778.47,10.39425,38.8355,40.036,27.5488333334,3.67866666667,20.178375,42.681,12.8273333333,39.93325,20.1913333333
778.78,11.43825,39.9108333333,41.0920833333,28.9569166667,4.809,21.2625416667,43.6805833333,13.7361666666,41.0018333333,21.4949166667
779.09,11.7708333333,40.09125,41.4713333333,29.19275,5.33858333334,21.5037916667,43.8736666667,13.5155,41.0741666667,21.3345833333
779.40,11.6548333333,39.98275,41.3180833333,28.7621666667,5.22883333333,21.0075833333,43.857,13.2466666667,40.6079166667,20.9485
779.71,12.1445833333,40.1264166667,41.3506666667,28.7980833333,5.595,21.0440833333,43.7205,13.59275,40.6925,21.1491666667
780.02,12.0503333334,39.8081666667,41.1111666666,28.6375833333,5.60183333333,20.7242916667,43.24725,13.2206666667,40.377,20.89275
780.33,11.7970833333,39.8640833333,41.00075,28.3899166666,5.42783333333,20.18425,43.2135,12.49,40.0726666667,20.4398333333
780.64,12.879,40.3594166666,41.6935,29.2236666667,6.48291666667,20.5114166667,43.7583333333,13.3280833333,40.5,21.1988333334
780.95,13.0511666667,40.8038333333,42.12525,29.622,6.55291666667,20.617625,44.4809166667,13.6195,40.8586666667,21.3708333333
781.26,12.9138333333,41.0388333333,42.21175,29.753,6.60858333333,20.5955,44.4536666667,14.1005,40.9078333333,21.7094166667
781.57,13.02425,40.7285,41.8391666667,29.415,6.64325,20.7057083333,44.1915833333,14.04525,41.163,21.6060833333
781.88,13.7049166667,40.8381666666,42.0464166667,29.2253333334,6.849,20.1774583333,44.394,14.0084166667,41.349,21.479
782.19,13.5925,41.0154166667,42.09375,29.1875833333,6.52658333333,19.894875,44.7689166667,14.0615833333,41.3725833334,21.1624166667
782.50,13.4866666666,41.24775,42.2203333333,29.5428333333,6.12566666667,19.8893333334,45.0525,14.28875,41.5886666667,21.5218333333
782.81,13.2315,41.595,42.054,29.8695,5.80183333333,20.0622083333,45.0300833333,14.62975,42.02525,21.744
783.12,13.09725,41.67375,41.8178333334,29.9655,6.16,20.3618333333,44.977,14.96125,42.10575,21.7544166667
783.43,13.39325,42.0968333333,42.4905,30.5845833333,6.57616666666,20.6802083333,45.4139166666,15.6751666667,42.5124166666,22.55025
783.74,13.82775,42.3196666667,42.877,30.8978333333,6.881,21.2367083333,45.5251666667,16.46125,42.9651666667,23.1221666666
784.05,12.2163333333,41.4725,41.5844166667,30.1000833333,5.36883333333,20.31075,44.4446666667,15.0389166667,41.6368333333,21.7443333333
784.36,12.2595,41.9298333333,41.5238333333,30.4300833333,5.48283333333,20.7844583333,44.5245833333,15.0873333333,42.1555,21.9014166667
784.67,11.6951666666,41.6366666667,40.8393333333,30.0015,4.89608333333,20.506125,43.9455833333,14.4705,41.5990833334,21.7433333333
784.98,11.6711666667,42.2395,41.1245,29.98025,4.74333333334,20.692125,44.2789166666,14.7876666667,41.6971666667,21.9448333333
785.29,10.2135,42.0225833333,40.5756666667,29.5575833333,3.86875,20.2259583333,44.0035,13.81925,41.3648333333,21.5491666666
785.60,10.5586666667,42.1271666667,40.8073333334,29.5350833333,4.34325,20.3422916666,43.6159166667,13.9349166667,41.47475,21.8768333333
785.91,11.0806666667,42.38775,40.9835,29.8725,4.91791666667,20.7194583333,43.7915833333,14.1013333333,41.6666666667,22.0098333333
786.22,11.9219166667,42.9730833333,41.5765,30.67575,5.87833333333,21.606625,44.452,14.3541666667,42.1696666667,22.7026666667
786.53,11.5254166667,42.45525,41.6443333333,30.2826666667,5.49841666667,21.119875,44.2410833333,13.9286666667,41.6294166667,22.32875
786.84,11.79375,42.67225,41.7776666667,30.1686666667,5.41258333334,21.373,44.6614166666,13.6941666667,42.1325,22.31575
787.14,11.5736666666,42.09525,41.2089166666,29.9694166666,5.3545,21.0330416666,44.0569166666,12.8960833333,41.84825,21.89775
787.45,12.3524166666,42.9919166666,42.034,30.2289166667,5.85575,21.456375,44.9581666667,13.3390833333,42.9199166667,22.8175833333
787.76,13.2073333333,43.4916666666,42.7348333333,30.7725,6.93975,22.0253333333,45.7203333333,14.1129166667,43.4705833333,23.6205
788.07,13.0036666667,43.24475,42.7865,30.086,6.78366666667,21.5623333333,45.6890833333,13.7715833333,43.2164166666,22.8939166667
788.38,12.6281666667,42.60175,41.8399166667,29.71725,6.85783333333,21.103625,44.9016666667,13.3415833333,42.3871666667,22.2291666667
788.69,13.97225,42.7066666667,42.0109166667,29.9500833333,7.83366666667,22.14675,45.04975,14.3165833333,42.9565,22.8863333333
789.00,13.8084166667,42.02225,41.2575,29.1465,7.46108333333,22.077875,44.5383333333,13.8485833333,42.5858333333,22.4571666667
789.31,13.5679166667,41.9176666666,40.89375,28.64125,7.30283333333,21.6742083333,44.1211666667,13.6900833333,42.5615833334,22.09125
789.62,12.9565833334,41.639,40.6215,27.7684166667,6.72066666667,20.7468333334,43.63925,12.9775,42.44875,21.2140833333
789.92,12.8393333333,41.9665833333,40.4526666667,27.6490833333,6.3055,20.5229166667,43.4733333333,12.58925,42.7164166666,20.92975
790.23,12.35875,41.6884166666,40.0883333333,27.45425,6.13241666667,20.1851666667,42.9409166667,12.5615833333,42.4123333333,20.236
790.54,12.58125,42.5015833333,40.8171666667,27.74825,6.39791666667,20.7483333333,43.7795,13.3200833333,42.8266666667,20.8704166667
790.85,12.83475,42.1278333334,40.63975,27.924,6.71875,21.328125,43.3779166667,13.6011666666,42.3661666667,20.60275
791.16,11.8668333333,41.0448333333,39.6950833333,26.9183333333,5.21691666667,20.1623333333,41.9245,12.2535,41.0145833334,19.4721666667
791.47,12.20275,41.3423333333,39.898,27.4096666667,5.23616666667,20.8640416667,42.3848333334,12.4806666667,41.3734166667,19.8408333333
791.78,12.4023333333,41.1980833333,40.3466666667,27.4445,5.27183333333,21.196375,42.63525,12.9256666667,41.6511666667,20.3373333333
792.08,12.0451666667,41.7396666667,40.9276666667,27.8671666667,4.57275,21.1256666666,42.6331666666,12.7924166667,41.66675,20.078
792.39,11.4100833333,41.6419166667,41.0085833333,27.9780833333,4.42583333333,20.53325,42.25075,12.8084166667,41.55975,19.89975
792.70,11.7435,41.2005,40.988,28.2139166667,4.46508333333,20.6369166667,42.1081666667,13.281,41.39675,20.1505
793.01,11.9130833334,41.047,41.3651666667,28.7996666666,4.876,21.2614583333,42.4005,13.86175,41.3895,20.6050833333
793.32,12.2243333333,41.24525,42.1285833333,29.44225,5.33383333333,21.9560833333,42.8178333334,14.3400833333,41.8530833333,21.1819166667
793.62,11.7934166667,40.7976666667,42.0484166667,29.4591666667,4.84075,21.7755833333,42.9093333333,13.7264166667,41.30925,21.53175
793.93,11.022,39.8363333333,41.3751666667,28.84675,4.357,21.1533333333,42.3470833333,12.9658333334,40.2738333333,20.7725833333
794.24,10.7393333333,39.13325,40.7903333333,28.1709166667,4.07908333333,20.6021666666,41.84975,12.79475,39.7785833333,20.6500833334
794.55,10.9755,39.0088333333,40.6503333333,27.697,4.95616666667,20.5480416667,41.5495,13.2739166667,39.7983333333,20.7551666667
794.86,10.807,38.26525,39.7726666667,26.9866666666,4.79283333333,19.592625,40.5688333333,12.9560833333,39.5485,20.4545
795.16,10.407,38.1743333333,39.6866666666,26.4810833333,3.81191666667,18.8142916667,40.5596666667,12.1375833333,39.2345,19.9563333333
795.47,9.72100000001,37.348,39.44475,25.7173333333,3.21183333333,17.9451666666,40.2324166666,11.40475,38.8214166667,19.27825
795.78,9.828,36.8108333333,39.0335,25.4259166667,3.18308333333,18.1457916667,40.1488333333,11.0361666667,38.66175,19.4315833333
796.09,9.59499999999,37.0093333333,39.0575833334,25.4283333333,3.47358333333,18.3763333333,40.2725,10.9345,38.8005,19.4859166666
796.40,9.30508333334,36.75375,38.3396666667,24.7746666667,3.13266666667,18.1787916667,39.63775,10.3856666667,37.9975,19.4029166667
796.70,9.21916666666,36.3294166667,37.85425,24.53025,3.15766666666,17.95675,39.6489166667,10.33575,37.7080833333,19.7781666667
797.01,9.75000000001,36.2429166667,37.6140833334,24.2685833334,3.70941666667,17.8473333333,39.2748333333,10.60325,38.0028333333,19.5611666667
797.32,9.73116666667,36.2365,37.4425833334,24.1783333333,3.36416666667,17.404125,38.9094166667,10.3531666667,38.2411666667,19.26275
797.63,10.48425,37.22525,38.1691666667,25.0386666667,4.37941666667,18.1985,39.6936666667,10.9718333333,39.3995833334,20.1561666667
797.93,10.9005,37.733,38.7758333333,25.9084166667,4.66825,18.617875,40.4186666667,11.2323333333,40.2131666667,20.9004166667
798.24,11.5060833333,38.5258333333,39.472,26.59825,5.53416666667,19.7359583333,41.06225,11.9671666667,40.458,21.4455
798.55,12.1504166666,39.4005,40.0513333334,27.85275,6.75033333333,21.1067083333,41.4899166667,12.8495833333,41.33725,22.3723333333
798.85,13.28725,40.2115,40.4023333334,28.9043333334,8.13458333333,22.0379166667,41.9606666667,14.0029166667,41.921,23.3461666667
799.16,14.02025,41.8274166667,41.4735833333,29.7699166667,9.00908333331,22.7355416667,43.1225833333,15.1946666667,42.648,23.8900833333
799.47,12.7008333334,41.30625,41.0848333333,28.8513333334,7.67783333333,21.9027916667,42.64175,14.2985833333,41.7404166666,22.82025
799.78,12.0314166667,41.2565833334,41.1983333333,28.72325,6.9695,21.0717083333,42.66225,13.9894166667,42.21875,22.2474166667
800.08,12.5385833333,41.9315833333,41.6924166667,29.25625,7.55558333333,21.499875,43.4615,14.5213333333,42.9915,22.3675833333
800.39,12.6984166667,42.9805833333,42.4250833333,29.7000833334,7.70741666667,22.0192083333,44.1093333334,14.4444166667,43.50975,22.8571666667
800.70,13.3783333333,43.81975,43.1890833333,30.0360833333,7.79275000001,22.6352916667,44.80175,14.7025,44.1621666667,23.5495833333
801.00,13.3295,43.4541666666,43.2893333334,29.96875,7.39816666667,22.474375,44.2700833334,14.5305,43.9953333333,23.3774166666
801.31,13.582,43.057,43.4346666667,30.21175,7.29275000001,22.5416666667,44.4843333333,14.23575,43.5359166666,23.4715
801.62,13.27725,42.7245833333,43.7826666667,30.3558333333,6.62916666666,21.88675,44.7003333334,13.7734166667,43.5018333333,23.54875
801.92,12.2083333333,41.7136666667,43.0211666667,29.35475,5.73733333333,20.1749166667,44.2531666667,12.7445,42.2874166667,22.4510833333
802.23,11.5926666667,41.3244166667,42.4554166667,28.7343333333,4.87466666667,19.3844583333,44.16575,11.8015833333,41.6286666667,21.7596666666
802.54,10.4825833333,40.25975,41.8911666667,27.8235,2.76475,18.4642916667,43.3079166667,10.19925,40.8070833334,20.5648333333
802.84,11.5316666667,40.5026666667,42.283,28.35475,3.25691666667,18.96025,43.4270833333,10.3676666667,41.0895833333,21.23425
803.15,11.8436666666,40.1496666667,42.4445833333,28.2185,3.28675,18.8740416667,43.3391666667,10.30725,40.6555833334,21.1008333333
803.46,12.08775,39.86225,42.7241666667,28.2013333333,3.28875,18.5195,42.9861666667,10.4675833333,40.2115,21.0904166667
803.76,12.48075,39.9401666667,43.1038333334,28.5495,3.60716666667,19.2129583333,43.4704166666,11.5740833333,40.2874166667,21.5181666667
804.07,12.25325,39.7209166667,42.55875,28.35025,4.29,19.1009583333,43.3845,11.7786666667,39.91075,21.1941666667
804.38,12.3024166667,40.3948333333,42.6781666667,28.7958333334,4.03675,18.882375,44.5569166667,11.4546666666,40.0579166667,20.8574166667
804.68,11.1276666667,40.901,42.5915,28.3314166667,2.72475,18.2476666666,44.76925,10.6605833333,40.2046666667,19.5901666667
804.99,11.3130833333,41.2694166667,42.4415,28.4464166667,2.81075,18.3302083334,44.58675,11.1243333333,40.33575,19.1399166667
805.30,11.54375,41.409,42.0234166667,28.4384166667,2.96275,18.9109166667,44.2233333333,11.1176666667,40.4676666667,19.3815833333
805.60,11.5934166667,41.1315833333,41.6963333333,28.4284166667,3.50766666667,19.3024583333,44.0251666667,11.3160833333,40.0613333333,19.7085
805.91,12.1955833333,41.0178333333,41.9561666666,28.6925833333,4.51108333333,19.37125,44.7005833333,11.8164166667,40.5986666667,20.3193333333
806.21,12.63525,41.3359166667,41.9475,29.0915,4.74325,19.1538333333,45.3169166667,12.1840833333,40.84425,20.7983333333
806.52,12.8250833334,41.1464166666,40.9063333333,29.1716666667,5.22216666667,18.9026666667,45.1379166666,12.645,40.7265,20.80825
806.83,11.8715,40.6935,39.5784166666,28.11225,3.85225,17.9439166667,44.3633333333,11.6585,39.8316666667,19.5051666667
807.13,11.634,40.1386666667,38.70225,27.45525,3.57566666667,17.1302083333,43.5411666667,11.51175,39.4865833333,19.2338333333
807.44,12.6391666667,40.3276666667,39.0090833333,28.1211666666,3.87316666666,17.877,43.7576666666,12.2684166667,40.29675,19.81875
807.74,11.8133333333,40.025,38.8475,27.3440833333,3.71741666667,17.8077916667,42.8438333333,12.66,39.99375,19.682
808.05,12.9484166667,40.2560833333,39.0568333333,27.94225,5.49183333333,18.5662083333,42.8658333333,14.1273333333,40.0945833333,21.2515
808.35,12.70225,39.62375,38.91575,28.0541666667,5.74433333334,18.7297083333,42.7285,13.90575,39.70475,21.6424166667
808.66,13.5110833333,39.9714166667,40.0734166667,28.5745,6.20900000001,19.1483333333,43.4845,14.6854166667,40.4209166667,21.9260833334
808.97,13.4543333333,40.01875,40.46725,28.4418333333,5.76758333333,18.815125,43.4605,14.8625,40.97825,21.7145833333
809.27,13.1026666667,40.1525833333,39.98775,28.4920833333,5.74791666667,19.0049583333,42.7378333333,14.689,40.4100833333,21.7655
809.58,12.5993333333,40.2238333334,40.0565,28.21,5.93891666667,19.3275833333,42.4821666667,14.3663333333,40.9871666666,21.257
809.88,11.5943333333,40.5468333333,40.5466666667,27.701,4.63333333333,19.197375,42.8963333334,13.307,41.2713333334,21.1024166667
810.19,12.2163333333,41.2105,41.90025,29.072,5.81883333333,20.1990833333,43.6581666667,14.2301666666,42.5678333334,22.46325
810.49,12.2460833333,41.069,42.0614166666,29.4429166667,5.80741666667,20.0608333333,43.8880833333,13.5880833333,42.4899166667,21.9779166667
810.80,10.2573333333,40.8875833333,41.9028333334,28.7064166667,3.88333333333,18.2837916666,43.6850833333,11.8035833333,41.5131666667,20.6091666667
811.10,10.4865,41.02175,42.1410833333,28.9536666667,3.67408333334,18.0353333333,44.1849166666,11.1556666667,41.8005,20.2553333334
811.41,9.52025000001,40.952,42.5216666667,28.81575,2.22058333333,17.4579166667,44.6274166667,10.40075,42.2025833333,19.3595833333
811.71,8.83433333333,41.3238333333,42.6555,27.7954166666,1.13391666667,16.4754166667,45.1343333333,9.88933333333,42.7874166667,18.8158333333
812.02,8.36025000001,41.65325,42.928,27.8314166667,1.19433333333,16.0560416667,45.0484166667,9.97041666665,42.861,18.98825
812.32,8.25333333335,41.36,41.52,27.08,0.453333333333,15.7666666667,44.4666666667,9.48,41.7066666667,18.76
812.63,7.72416666666,41.0575833333,40.8915,26.2180833333,-1.24591666666,14.7979166667,44.6844166667,8.18108333335,41.69425,17.9678333334
812.93,8.60791666668,41.0353333333,41.0625833333,26.30425,-0.782499999998,15.108375,45.0850833333,9.14333333332,41.1311666667,19.46725
813.24,10.116,41.1668333333,41.9503333334,26.8098333333,0.783333333333,15.782,45.0433333333,10.2375833333,41.05875,19.8676666667
813.54,9.49891666666,40.6215833333,40.9030833333,25.1875833333,0.455500000001,14.6705833333,44.33275,9.82058333335,39.9785833333,19.0648333333
813.85,8.37433333333,41.1491666667,41.08125,24.6188333333,-0.449333333333,13.8342083333,44.5805833333,9.98108333334,39.8146666666,18.89975
814.15,9.11008333334,41.1005,41.1006666666,24.74975,0.868833333333,14.1719166667,44.54975,11.1240833333,40.20525,19.9578333334
814.46,7.10750000001,39.5803333333,39.0714166666,23.2785,-0.769416666667,12.0305,43.1533333333,9.79383333333,38.4455,18.2576666666
814.76,6.13758333333,38.67475,37.9559166667,22.4961666666,-1.10416666667,11.4470833333,42.2443333333,9.30916666668,37.0313333333,17.7838333333
815.07,5.12508333333,38.0281666667,36.8154166667,21.8570833334,-2.58216666667,11.2154583333,41.6664166667,7.916,36.398,17.3058333333
815.37,4.39566666667,36.97025,35.2565,20.8398333334,-3.49308333333,11.31625,41.3265,6.95966666667,35.5964166667,16.6799166667
815.68,3.56758333333,37.2105833333,36.578,21.2708333334,-3.93091666667,10.8035833333,42.20525,6.96025000001,36.6183333333,17.00325
815.98,4.724,37.7654166667,38.137,22.3593333333,-2.10975,11.8827916667,43.0333333333,8.83758333333,37.5133333334,17.9671666667
816.29,4.20666666666,37.1660833333,37.7404166667,22.2355,-2.84458333334,11.30475,42.9354166667,8.54708333333,38.0475833333,17.1741666667
816.59,5.25775,37.11075,37.48075,23.009,-2.36091666667,12.3342083334,42.5218333333,9.30341666668,38.4891666667,18.3383333333
816.89,5.91116666667,37.1738333334,37.6631666667,23.6320833333,-2.25891666667,13.3660416667,42.2063333333,8.91058333333,38.7048333333,18.6621666666
817.20,7.75841666666,38.2901666667,38.6375,24.9043333333,-0.155583333335,15.93025,43.0315833333,10.62025,39.9425833333,19.9831666666
817.50,8.59125,38.95925,39.0999166667,25.3164166666,0.293000000001,16.9069583333,42.8856666666,11.2283333333,40.0845,20.382
817.81,11.72975,41.1830833333,41.9479166667,27.9915,3.31766666667,20.6308333333,45.02925,13.94525,42.5774166666,23.3355
818.11,13.5376666667,41.8475833334,42.5605833333,28.959,4.42733333333,22.0039166667,45.445,14.84675,44.27425,24.2656666667
818.41,14.66475,42.7416666667,43.7474166666,30.2760833334,6.62741666667,22.8157083333,45.6113333333,16.7456666667,44.6845,25.2860833333
818.72,15.5653333334,43.025,44.3558333333,30.9655833334,7.14033333334,22.8020416667,45.23675,17.4925833333,44.9430833333,25.5598333333
819.02,16.4211666666,43.5786666667,44.5093333333,31.6243333333,7.98641666667,23.8070833333,45.6005,18.2064166667,45.0676666667,25.5330833333
819.33,16.4125,44.1103333333,44.69625,32.4159166667,8.27941666666,23.8127916667,45.9605,18.0466666667,45.14325,25.68625
819.63,15.9905833333,44.4510833333,44.5716666667,32.2086666666,8.56091666668,23.6713333333,46.0575,17.9116666667,44.9598333333,25.3748333333
819.93,15.7113333333,44.9296666667,45.23475,32.2285,8.79925000001,23.342625,46.8750833333,17.9499166667,45.3038333333,25.2359166666
