wavelength,Back_ParCorf,Belly_ParCorf,Breast_ParCorf,Crissum_ParCorf,Crown_ParCorf,DorTail_ParCorf,Rump_ParCorf,Throat_ParCorf,WingTip_ParCorf
259.15,4.92966666667,5.83606666667,5.03613333333,5.47393333333,4.16746666667,6.61003333333,4.09366666667,3.46313333333,7.91873333333
259.52,5.11966666667,5.99806666667,5.19226666667,5.50913333333,4.46913333333,6.84493333334,4.38993333333,3.67346666667,8.1938
259.89,4.9842,5.76206666667,5.08773333333,5.37213333333,4.4368,6.75083333333,4.34686666667,3.59086666667,8.11873333333
260.27,5.02453333333,5.82186666667,5.029,5.41953333333,4.41726666667,6.91316666666,4.42466666667,3.7016,8.19453333333
260.64,5.22526666667,5.97126666667,5.276,5.64253333333,4.714,7.11720000001,4.68486666667,3.99113333333,8.53686666667
261.01,5.08293333333,5.88846666667,5.25213333333,5.58913333333,4.64173333333,7.02770000001,4.65186666667,3.9444,8.5862
261.39,4.8402,5.7322,5.11206666667,5.3604,4.49933333333,6.78999999999,4.5448,3.76906666667,8.3448
261.76,4.986,5.80053333333,5.31406666667,5.53026666667,4.65646666667,6.96070000001,4.66406666667,3.86606666667,8.4486
262.13,4.88553333333,5.6074,5.13673333333,5.36253333333,4.53713333333,6.76589999999,4.56746666667,3.75493333333,8.3318
262.51,4.9322,5.656,5.21193333333,5.42966666667,4.585,6.99840000001,4.7386,3.88533333333,8.4202
262.88,5.2766,5.948,5.55646666667,5.8326,4.92093333333,7.39099999999,5.1196,4.20626666667,8.63173333333
263.25,5.23953333333,5.86873333333,5.4896,5.71866666667,4.89566666667,7.31133333333,5.08753333333,4.04366666667,8.51453333333
263.63,4.8848,5.478,5.2246,5.44593333333,4.60186666666,6.85713333333,4.78886666666,3.6642,8.1336
264.00,4.73893333333,5.3946,5.0532,5.3922,4.47666666667,6.6679,4.5756,3.33333333334,7.97326666667
264.37,4.85413333334,5.44526666667,5.21713333333,5.47126666667,4.6104,6.79383333334,4.63113333333,3.3788,8.15253333333
264.75,4.71773333333,5.222,4.91466666667,5.293,4.3132,6.54186666666,4.4392,3.07853333333,7.8618
265.12,5.40046666667,5.63306666667,5.35653333333,5.74413333333,4.74406666667,7.00903333333,4.7106,3.41853333333,8.3282
265.49,5.68586666667,5.79153333333,5.47473333333,5.94246666667,4.87113333334,7.26769999999,4.7956,3.47546666667,8.61806666667
265.87,5.45546666667,5.73006666667,5.33033333333,5.67606666667,4.64633333333,6.93876666666,4.52866666667,3.3076,8.50573333333
266.24,4.92226666667,5.321,5.05986666667,5.1952,4.2696,6.43889999999,4.15573333333,2.86926666667,8.0052
266.61,4.80446666667,5.17393333334,4.95953333333,5.10786666667,4.09906666667,6.1633,4.00093333333,2.7844,7.81026666666
266.98,4.50353333333,4.9468,4.723,4.76506666667,3.89853333333,5.80666666667,3.67913333333,2.51333333334,7.6596
267.36,4.363,4.90973333333,4.631,4.7282,3.81193333333,5.77953333333,3.6046,2.4398,7.56353333333
267.73,4.4936,5.04786666667,4.71066666667,4.9424,3.96033333333,5.97216666667,3.7684,2.6114,7.769
268.10,4.45133333333,5.01606666667,4.6758,4.73153333333,3.9196,5.8857,3.78366666666,2.63973333333,7.67446666667
268.48,4.19406666667,4.79466666667,4.50766666667,4.41793333333,3.72613333333,5.6054,3.54906666667,2.3382,7.36053333333
268.85,4.2218,4.86933333333,4.61933333333,4.4032,3.78813333333,5.77226666667,3.51593333333,2.471,7.27986666667
269.22,3.82546666667,4.55866666667,4.3216,4.07053333333,3.55053333333,5.51403333333,3.3432,2.2932,7.0194
269.59,3.6486,4.46066666667,4.14833333333,3.92966666667,3.43586666667,5.39793333333,3.30893333333,2.29,6.92053333333
269.97,3.70233333333,4.5652,4.24513333333,4.12046666667,3.57973333333,5.62163333333,3.51653333333,2.56733333333,7.06733333333
270.34,3.86593333333,4.7346,4.33613333333,4.34373333333,3.75653333333,5.92623333333,3.68466666667,2.88566666667,7.25393333333
270.71,3.86666666667,4.76446666667,4.3148,4.38646666667,3.8336,6.06896666667,3.67393333333,2.96166666667,7.39933333333
271.09,4.22033333333,4.9334,4.5964,4.74373333333,4.1192,6.3003,3.94353333333,3.34213333333,7.64773333333
271.46,4.2422,4.8872,4.61633333333,4.6732,4.03346666667,6.41506666667,3.9284,3.447,7.69273333334
271.83,4.05386666667,4.6876,4.4568,4.41473333333,3.7842,6.23513333333,3.73373333333,3.30546666667,7.45373333333
272.20,4.1884,4.71466666667,4.49273333333,4.52873333333,3.88433333333,6.3352,3.8152,3.3974,7.63186666667
272.58,4.57806666667,5.01553333333,4.80166666666,4.93206666667,4.18706666667,6.74166666667,4.19993333333,3.79593333333,8.0554
272.95,4.53286666667,4.93806666667,4.75373333333,4.84593333333,4.16426666667,6.72233333333,4.08473333333,3.72886666667,8.08866666667
273.32,4.77526666667,5.27313333333,5.0352,5.20486666667,4.53733333334,7.12563333333,4.3694,4.01433333333,8.40266666667
273.69,4.72566666667,5.2496,5.01,5.14333333333,4.4926,7.10143333334,4.32233333333,3.90146666667,8.39073333334
274.06,4.52966666667,4.92866666667,4.67453333333,4.823,4.19913333333,6.80743333334,4.0344,3.53446666667,8.15526666667
274.44,4.4676,4.7792,4.5356,4.7344,4.0484,6.67753333333,3.96226666667,3.34406666667,8.16646666667
274.81,4.50293333333,4.71093333333,4.56586666667,4.68886666667,3.99326666667,6.57043333333,3.88926666667,3.27713333333,8.11253333333
275.18,4.208,4.60733333333,4.39533333333,4.3656,3.779,6.52653333333,3.72133333333,3.02953333333,7.91346666667
275.55,4.30306666667,4.74506666667,4.448,4.46046666667,3.9274,6.49663333333,3.77346666667,3.11146666667,7.89773333333
275.93,4.45726666667,4.8358,4.58893333333,4.63273333333,4.12986666667,6.61733333333,3.83533333333,3.2538,8.064
276.30,4.42493333334,4.89593333333,4.63433333333,4.6886,4.2552,6.70600000001,3.91893333333,3.28746666667,8.03206666667
276.67,4.30906666667,4.81746666667,4.4988,4.50826666667,4.146,6.53210000001,3.75713333333,3.21486666667,7.85386666667
277.04,4.40153333333,5.03753333333,4.63213333333,4.68586666667,4.2824,6.50536666666,4.00573333333,3.26413333333,7.96526666667
277.41,3.8834,4.482,4.07573333333,4.10313333333,3.621,5.87073333333,3.42273333333,2.74453333333,7.27693333333
277.79,3.80733333333,4.37566666667,3.98073333333,4.02153333334,3.5892,5.71673333333,3.272,2.655,7.12606666666
278.16,3.54406666667,4.20566666667,3.91686666667,3.77053333333,3.32746666667,5.49953333333,3.0328,2.40633333333,6.84606666667
278.53,3.571,4.28406666667,4.04066666667,3.685,3.38746666667,5.54883333333,3.0242,2.4096,6.8154
278.90,3.43906666667,4.1782,3.97226666667,3.63553333333,3.3468,5.60733333333,3.01193333333,2.3114,6.77053333333
279.27,3.44646666667,4.25533333333,3.87013333333,3.6688,3.3468,5.51073333333,2.99586666667,2.36153333333,6.77206666667
279.64,3.63846666667,4.4092,4.0926,3.90986666667,3.49166666667,5.64163333333,3.20706666667,2.53066666667,7.01133333333
280.02,3.63533333333,4.55986666667,4.14913333333,3.92986666667,3.46773333333,5.6961,3.28926666667,2.62433333333,6.98713333333
280.39,3.6254,4.5942,4.1808,3.93453333333,3.28746666667,5.72216666667,3.275,2.61346666667,6.9292
280.76,3.33246666667,4.28386666667,3.96733333333,3.72806666667,3.03873333333,5.4797,2.99486666667,2.2878,6.62273333333
281.13,3.37,4.20793333333,3.8784,3.68913333333,3.07653333333,5.52866666667,3.0032,2.25406666667,6.5472
281.50,3.30993333333,4.05053333333,3.70033333333,3.64013333333,2.98486666667,5.40603333333,2.82806666667,2.1344,6.51833333333
281.87,3.45473333333,4.14553333333,3.8198,3.78073333333,3.0246,5.50316666667,2.93173333333,2.2522,6.65686666667
282.25,3.48266666666,4.16566666667,3.73306666667,3.85126666667,3.08033333333,5.49193333333,2.94466666667,2.21053333333,6.69226666667
282.62,3.4644,4.1834,3.78146666667,3.93673333333,3.1488,5.46576666667,2.98253333333,2.20873333333,6.67613333333
282.99,3.67373333333,4.44046666667,3.95993333334,4.15126666667,3.36006666667,5.52896666667,3.16426666667,2.43446666667,6.81046666667
283.36,3.50353333333,4.1974,3.96946666667,4.11593333333,3.23266666667,5.3594,3.05233333333,2.26806666667,6.72593333333
283.73,3.46786666667,4.12013333333,3.94153333333,4.06966666667,3.17866666667,5.26523333333,2.98713333334,2.20253333333,6.68673333333
284.10,3.3052,3.8882,3.71393333333,3.88673333333,3.04806666667,5.1574,2.86986666667,1.96513333333,6.63013333333
284.47,3.18926666667,3.70053333333,3.521,3.71846666667,2.92913333333,4.9931,2.7192,1.8242,6.50073333333
284.85,3.0716,3.63913333333,3.32146666667,3.57626666667,2.81786666666,4.82116666667,2.58013333333,1.72813333333,6.42353333333
285.22,2.98713333333,3.584,3.3006,3.52533333333,2.71293333333,4.74473333333,2.47506666666,1.73973333333,6.37546666667
285.59,3.05553333333,3.67906666667,3.46653333333,3.57033333333,2.80186666667,4.7932,2.6674,1.83,6.44913333333
285.96,3.01713333333,3.59166666667,3.39633333333,3.50993333333,2.80406666667,4.7404,2.59486666667,1.7984,6.34646666667
286.33,3.18153333334,3.7936,3.58886666667,3.6712,2.9992,4.88356666667,2.79446666667,2.0186,6.5356
286.70,3.05693333333,3.6746,3.43013333333,3.5448,2.8288,4.7577,2.68626666667,1.884,6.4134
287.07,3.01186666666,3.60866666666,3.39086666667,3.49733333333,2.80526666667,4.7292,2.65773333333,1.81573333333,6.434
287.44,3.274,3.84473333333,3.57146666666,3.70373333333,2.97046666667,4.94073333333,2.82433333333,2.05333333333,6.59233333333
287.82,3.1742,3.869,3.486,3.65533333333,2.87533333333,4.88676666667,2.76466666666,2.0024,6.49733333333
288.19,3.2566,4.08373333333,3.67413333333,3.8162,2.95946666667,4.8955,2.79426666667,2.13733333333,6.52573333333
288.56,3.46206666667,4.37013333333,3.9452,4.078,3.1324,5.00066666667,2.97006666667,2.31586666666,6.75926666667
288.93,3.93626666667,4.85713333333,4.50366666667,4.6148,3.5778,5.4266,3.54293333333,2.80773333334,7.16713333333
289.30,3.9264,4.8902,4.6378,4.6638,3.54146666667,5.39996666667,3.60513333333,2.82213333333,7.08153333334
289.67,4.16486666667,5.18233333333,4.86393333333,4.907,3.6274,5.58936666667,3.76053333333,3.06913333333,7.26913333333
290.04,4.15973333333,5.32206666667,4.97973333333,4.96253333333,3.58646666667,5.6362,3.8804,3.13786666667,7.34106666667
290.41,4.2178,5.40746666667,5.12093333333,5.0514,3.612,5.7013,3.97213333333,3.2348,7.39746666667
290.78,4.3528,5.6334,5.30313333333,5.2214,3.6894,5.79873333333,4.06446666667,3.36686666667,7.54593333333
291.15,4.30706666667,5.73433333333,5.31833333333,5.13526666667,3.57506666667,5.64823333333,3.9898,3.3142,7.4462
291.52,4.28086666667,5.7678,5.31506666667,5.09586666667,3.5146,5.54796666667,3.95673333334,3.1626,7.33573333333
291.89,4.21966666667,5.72866666667,5.23406666667,5.1172,3.42953333333,5.43033333333,3.9078,3.0238,7.22706666667
292.26,4.34506666666,5.8488,5.3412,5.26346666667,3.4198,5.53996666667,4.005,3.11633333333,7.27213333333
292.64,4.312,5.868,5.39213333333,5.27746666667,3.36306666667,5.4791,3.95193333333,3.11473333333,7.16326666666
293.01,3.96166666667,5.64773333333,5.21146666667,5.02573333333,3.06093333333,5.17006666667,3.56906666667,2.7654,6.8834
293.38,4.1932,5.91266666667,5.4088,5.228,3.26133333333,5.28443333333,3.72446666667,2.90553333333,7.1
293.75,4.13306666667,5.83653333333,5.40773333333,5.22606666667,3.24033333333,5.1308,3.63353333333,2.799,6.979
294.12,4.2566,5.9444,5.57206666667,5.3754,3.30353333333,5.1797,3.6434,2.869,7.0462
294.49,4.296,6.0306,5.61706666667,5.51126666667,3.2394,5.12633333333,3.56933333333,2.833,6.90333333333
294.86,4.35926666667,6.06553333333,5.71433333333,5.621,3.28146666667,5.11863333333,3.56486666667,2.87733333333,6.80986666667
295.23,4.57113333333,6.22446666667,5.959,5.92913333333,3.4316,5.35736666667,3.8504,3.00746666667,6.95033333333
295.60,4.5956,6.30786666667,6.0174,6.03613333333,3.39686666667,5.3321,3.8554,3.03053333333,7.04286666667
295.97,4.7154,6.4202,6.2092,6.06126666667,3.45006666667,5.4115,3.91446666667,3.14673333334,7.12993333333
296.34,4.8486,6.5566,6.38206666667,6.20619999999,3.626,5.52363333333,4.0626,3.27993333333,7.19753333333
296.71,4.92113333333,6.72066666667,6.4994,6.32579999999,3.71,5.5899,4.1358,3.3152,7.28606666667
297.08,5.14673333333,6.93893333333,6.69553333333,6.55833333333,3.82853333333,5.7369,4.3396,3.46826666667,7.4158
297.45,5.03086666667,6.9052,6.61013333333,6.59206666667,3.69113333333,5.6433,4.2438,3.34286666667,7.2886
297.82,5.0738,7.03046666667,6.69726666667,6.6636,3.70566666667,5.65973333333,4.3154,3.32813333333,7.3178
298.19,5.1462,7.12006666667,6.76113333334,6.74093333333,3.70553333333,5.65376666667,4.39546666667,3.3466,7.25806666667
298.56,5.0698,7.06753333333,6.68486666667,6.61733333333,3.5878,5.5072,4.2942,3.201,7.1372
298.93,5.052,7.13646666667,6.70946666667,6.60653333333,3.52573333333,5.47473333333,4.28826666667,3.16506666667,7.0938
299.30,4.92186666666,7.06226666667,6.61633333333,6.48286666667,3.32486666667,5.29503333333,4.04433333333,3.0424,6.8718
299.67,4.89486666667,7.138,6.6702,6.49879999999,3.3084,5.29976666667,4.03793333333,3.04106666667,6.77206666666
300.04,4.96093333333,7.31913333333,6.8172,6.68959999999,3.3166,5.32613333333,4.09406666666,3.09373333333,6.7968
300.41,4.74606666667,7.2114,6.63773333333,6.57653333333,3.03033333333,4.984,3.82526666667,2.80906666667,6.58673333334
300.78,4.7946,7.2658,6.66793333333,6.69246666667,3.02286666667,4.88523333333,3.88673333333,2.84166666667,6.56386666667
301.15,4.57926666667,7.17166666667,6.4978,6.61266666666,2.8296,4.60716666667,3.73153333333,2.64486666667,6.32386666667
301.52,4.74473333333,7.351,6.7428,6.7376,2.92966666667,4.65186666667,3.7638,2.71046666667,6.40746666667
301.89,4.67726666667,7.28446666667,6.70153333333,6.7366,2.828,4.5299,3.6422,2.5762,6.26546666667
302.26,4.6706,7.39933333333,6.771,6.89973333334,2.8208,4.45396666667,3.5776,2.46053333333,6.2536
302.63,4.85073333333,7.65799999999,7.0464,7.27013333333,3.0092,4.6203,3.76726666667,2.60786666667,6.39693333333
303.00,5.024,7.8236,7.23766666667,7.53393333333,3.11346666667,4.7582,3.94146666667,2.6724,6.51353333333
303.37,5.11993333333,8.09953333334,7.4176,7.82559999999,3.26006666667,4.84413333333,4.13713333333,2.764,6.6504
303.74,5.29786666667,8.29433333334,7.595,8.02200000001,3.36526666666,4.86136666667,4.25413333333,2.88666666667,6.6978
304.10,5.5198,8.50606666667,7.85146666666,8.3082,3.66273333333,5.065,4.46113333333,3.0554,6.8442
304.47,5.92899999999,8.94239999999,8.3518,8.72466666666,4.041,5.45326666667,4.87153333334,3.39993333333,7.2166
304.84,5.89439999999,9.02906666666,8.50000000001,8.75000000001,3.95106666667,5.4622,4.7288,3.3106,7.05
305.21,6.10453333333,9.28119999999,8.8502,9.067,4.13933333333,5.6833,4.8354,3.48586666667,7.25086666667
305.58,6.05346666668,9.36393333333,8.84219999999,9.13213333333,4.1096,5.6385,4.852,3.43673333334,7.22433333333
305.95,6.39886666667,9.823,9.2654,9.48733333334,4.43973333333,6.00633333333,5.257,3.81126666667,7.50746666667
306.32,6.55693333333,10.0138,9.4862,9.6528,4.59453333333,6.19436666667,5.45,4.0472,7.6556
306.69,6.63493333333,10.115,9.59119999999,9.655,4.5904,6.2134,5.43593333333,4.05273333333,7.67153333333
307.06,6.82300000001,10.3674,9.85466666667,9.87373333334,4.76893333333,6.31283333333,5.5738,4.29866666666,7.82946666667
307.43,6.7658,10.3263333333,9.92200000001,9.83653333334,4.63473333333,6.139,5.35233333334,4.1722,7.68666666667
307.80,6.7628,10.3779333334,10.0802,9.96526666667,4.58333333334,6.1452,5.2912,4.0906,7.61353333333
308.17,6.37566666667,10.2504,9.82186666666,9.69193333333,4.13026666667,5.7255,4.95866666667,3.64386666667,7.23813333333
308.54,6.2024,10.1562666667,9.77240000001,9.59626666667,3.94866666667,5.50413333333,4.84046666667,3.46786666667,6.96126666667
308.90,6.10733333334,10.1182666667,9.73019999999,9.59473333334,3.86053333333,5.3801,4.8706,3.40353333333,6.88966666667
309.27,6.30693333333,10.3722,9.93859999999,9.72913333334,3.92826666667,5.44633333333,5.03006666667,3.47573333333,6.95846666667
309.64,6.41926666667,10.5593333333,10.1806666667,9.95173333334,4.02273333333,5.55303333333,5.1646,3.60846666667,7.02346666667
310.01,6.2888,10.5853333333,10.1426,9.95419999999,3.8918,5.35906666667,5.0046,3.4772,6.90973333333
310.38,6.28986666667,10.6735333333,10.2588,10.0746,3.87913333333,5.25183333333,5.0314,3.4666,6.932
310.75,6.03906666666,10.5802666667,10.155,9.94413333333,3.6598,5.03486666667,4.83726666667,3.29546666667,6.77
311.12,5.91179999999,10.6216,10.125,9.92566666666,3.56153333333,4.88956666667,4.751,3.10506666667,6.64546666667
311.49,5.9318,10.7639333333,10.2725333333,10.0489333333,3.60686666667,4.95493333333,4.9112,3.13873333333,6.66133333333
311.85,5.99553333334,10.9686,10.4604,10.2032666667,3.72173333333,5.03806666667,5.0768,3.2348,6.77246666667
312.22,6.25426666667,11.1923333333,10.7746666667,10.5021333333,3.905,5.19556666667,5.32053333333,3.47426666667,6.94553333333
312.59,6.31933333334,11.3448666666,10.9042,10.7088666667,3.9422,5.2316,5.3686,3.5298,7.001
312.96,6.43133333333,11.503,11.0610666667,10.8379333333,3.98786666667,5.26253333333,5.39406666667,3.53933333333,7.05773333333
313.33,6.23133333334,11.4194666667,11.0158666667,10.7953333333,3.82226666667,5.1059,5.2568,3.39033333333,6.9052
313.70,6.31826666666,11.5424666667,11.2019333333,10.9314666667,3.85686666667,5.1929,5.331,3.4472,6.949
314.07,6.25006666667,11.5402,11.2504,10.9463333333,3.7314,5.16443333333,5.248,3.33986666667,6.82813333333
314.43,6.29033333333,11.7190666667,11.3635333333,11.0695333333,3.74193333333,5.28523333333,5.28286666667,3.35353333333,6.78166666667
314.80,6.57013333333,12.082,11.7108666667,11.4826666667,3.9984,5.4705,5.5896,3.52586666667,6.96646666667
315.17,6.60226666666,12.2003333334,11.8942,11.6499333333,3.984,5.52343333333,5.6532,3.62526666667,7.00993333333
315.54,6.89139999999,12.4760666667,12.1420666667,11.9394,4.19453333333,5.70143333333,5.864,3.90886666666,7.21873333333
315.91,6.91773333333,12.6063333333,12.1645333333,12.0502,4.17006666667,5.6866,5.874,3.915,7.20953333333
316.28,7.00680000001,12.8376666667,12.3632666667,12.201,4.2988,5.74716666667,5.9,3.93853333333,7.2832
316.64,7.22946666667,13.2106,12.805,12.4769333333,4.50573333334,5.98283333333,6.1224,4.11913333333,7.52426666667
317.01,7.42953333334,13.5728,13.2041333333,12.8463333333,4.70366666667,6.2187,6.36933333333,4.37526666667,7.67293333333
317.38,7.56080000001,13.8197333333,13.4104,13.0744666667,4.81333333333,6.26413333333,6.45946666666,4.55466666667,7.69486666667
317.75,7.42713333333,13.9340666667,13.4904,13.1230666666,4.7426,6.08353333333,6.4004,4.4612,7.57193333333
318.12,7.53853333333,14.2026666667,13.7769333334,13.3278666667,4.854,6.1312,6.506,4.5972,7.68413333333
318.49,7.59880000001,14.4672,13.9991333333,13.5226,4.9858,6.1467,6.55073333333,4.66,7.74266666667
318.85,7.68799999999,14.7210666667,14.2452666667,13.7287333333,5.05833333333,6.23796666667,6.6334,4.80006666667,7.73933333333
319.22,7.7032,14.9026666666,14.3434,13.8786,5.082,6.23956666667,6.64146666667,4.7954,7.71693333333
319.59,7.51166666666,14.9141333334,14.3509333333,13.8391333333,4.91206666667,6.05833333333,6.48026666667,4.51833333333,7.56633333333
319.96,7.51279999999,15.0168666667,14.4796,13.8465333333,4.8238,5.92776666667,6.4482,4.46273333333,7.46913333333
320.32,7.41680000001,15.0705333334,14.5178666666,13.9169333333,4.7334,5.91166666667,6.41006666667,4.4712,7.35473333333
320.69,7.21313333333,15.0549333333,14.3468,13.8259333333,4.54046666667,5.65676666667,6.2338,4.22966666667,7.1124
