wavelength,Back_CneRubf,Belly_CneRubf,Breast_CneRubf,Crissum_CneRubf,Crown_CneRubf,DorTail_CneRubf,Rump_CneRubf,Throat_CneRubf,WingTip_CneRubf
721.79,14.7600444444,58.4980666667,55.3262666667,47.3872666667,10.4232666667,13.4167333333,14.6580980392,29.7001333333,13.8463333333
722.11,14.5695888889,58.0152,55.0693666667,47.1964666667,10.2155333333,13.2424,14.4327843137,29.4368666667,13.7245333333
722.43,14.7429888889,57.91,55.1159,47.1149333333,10.2716666667,13.4051333333,14.5261568627,29.4348,13.9154
722.75,14.8975555556,57.7946666667,55.1914333333,47.2442333333,10.4337333333,13.5208666667,14.651054902,29.5048,14.0731333333
723.07,15.2180222222,57.9906666667,55.4803333333,47.4465666667,10.8098,13.8246,14.929454902,29.7728666667,14.3527333333
723.39,15.7656333333,57.9584666667,55.5246666667,47.6762,11.2882666667,14.2293333333,15.4386039216,30.0731333333,14.7805333333
723.71,15.8728222222,58.0440666667,55.6077333333,47.8811,11.4140666667,14.3365333333,15.4964705882,29.9573333333,14.9645333333
724.03,15.5985888889,58.0231333333,55.6334,47.9819,11.165,14.1608666667,15.2909333333,29.8471333333,14.6810666667
724.35,15.5181444444,58.0364666667,55.7649333333,48.1447333333,11.1411333333,14.243,15.3755058823,29.9481333333,14.7428666667
724.67,15.6937333333,58.1492666667,55.998,48.3118666667,11.3190666667,14.4302,15.5446509804,30.2276666667,14.9642666667
724.98,15.4265555555,58.2485333333,55.8979666667,48.3654,11.1346,14.1915333333,15.4212117647,30.0852,14.8546666667
725.30,15.4218888889,58.4248666667,56.1580666667,48.5120333333,11.0524,14.0355333333,15.4474705882,30.1655333334,14.8415333333
725.62,15.6166,58.9886666667,56.5409666667,48.7516,11.2388,14.2586,15.7482980392,30.3924,15.0154666667
725.94,15.6354777778,59.0979333333,56.7191,48.9341,11.2138666667,14.3298666667,15.7316431372,30.6287333333,14.8992
726.26,15.6829222222,59.0293333333,56.4704333333,48.7983,11.3382666667,14.4734666667,15.7946352941,30.5598666667,14.9180666667
726.58,15.4163666667,58.743,56.1612,48.6003666667,11.0842,14.1794,15.5515568627,30.3946,14.6438
726.90,15.1476777778,58.8952,56.3213666667,48.5816,10.7078666667,13.8745333333,15.2756705883,30.2647333333,14.3606666667
727.21,15.3432333333,59.11,56.4867666667,48.6504,10.8592,14.0800666667,15.4863647059,30.493,14.4312666667
727.53,15.4051777778,58.9624,56.4767666667,48.6545,10.8975333333,14.0908666667,15.5062,30.5059333333,14.5851333333
727.85,15.3689222222,59.1224,56.4535666666,48.7339333333,10.8382,14.0278666667,15.3867215686,30.5076,14.5482
728.17,15.4499888889,59.0386,56.3723,48.6635666667,10.8716666667,13.9671333333,15.3346705882,30.3626,14.5411333333
728.49,15.5879666667,59.1682666667,56.4736333333,48.8370666667,10.961,14.1964,15.4691843137,30.4638666666,14.6304666667
728.80,15.5640111111,58.9226,56.2388333333,48.6367333333,10.9798,14.2530666667,15.375372549,30.3278,14.5585333333
729.12,15.5583444444,58.6898666667,56.1171666667,48.4575666667,10.8538,14.1543333333,15.117854902,30.2256666667,14.3998
729.44,15.3807888889,58.6903333333,55.9866666667,48.2657666667,10.8318,14.0313333333,14.9953882353,29.9543333333,14.3393333333
729.76,15.1524777778,58.7036666667,56.0242,48.2447666667,10.623,13.7987333333,14.7613411765,29.8702,14.2298
730.08,15.2846111111,58.969,56.2823333333,48.3582,10.786,13.9556,14.9644941176,29.9794666667,14.4556
730.39,15.3238111111,58.9426,56.1955,48.3077666667,10.9336,14.1770666667,15.1256,30.0946,14.6158666667
730.71,15.1236111111,58.9428666667,56.2110666667,48.2491,10.8041333333,14.0580666667,14.997027451,29.9887333333,14.4796
731.03,14.8838333333,58.9452666667,56.1929666667,48.2010333333,10.5655333333,13.8142666667,14.8040745098,29.8764666667,14.1881333333
731.35,14.7989666667,58.6723333334,56.1003333333,48.0569333333,10.4242666667,13.66,14.6494745098,29.8082,14.021
731.67,14.6542444445,58.6452,56.0200666667,48.0353666667,10.2826,13.5932,14.5807411765,29.7678666667,14.0189333333
731.98,14.6976777778,58.4388666667,55.9200333333,47.8626,10.3871333333,13.5644666667,14.6068823529,29.7502,14.1251333333
732.30,14.4314333333,58.4589333333,55.8857,47.6827666667,10.1146,13.3918666667,14.4625764706,29.6350666667,13.8422
732.62,14.6076222222,58.3841333333,55.8424666666,47.8195,10.3962,13.5904,14.8084980392,29.8086666667,14.0802666667
732.94,14.7542555556,58.4936,55.8699666667,47.9846333333,10.5138,13.6989333333,14.9635764706,29.904,14.1563333333
733.25,14.7723888889,58.4041333333,55.883,47.9327333333,10.4946,13.6382666667,14.8838862745,29.85,14.1039333333
733.57,14.5310333333,58.1344,55.6690666667,47.9316666667,10.2968666667,13.5182666667,14.504745098,29.6560666667,13.8668
733.89,14.3440333333,57.8676,55.4810333333,47.8952666667,10.0206666667,13.1752,14.1251372549,29.354,13.5808666667
734.21,14.4365666667,57.7400666667,55.371,47.8576,10.0445333333,13.2320666667,14.1638823529,29.3992666667,13.7519333333
734.52,14.6342666666,57.6373333333,55.2138333333,47.7149666667,10.3536,13.5307333333,14.2705921569,29.4190666667,14.0526666667
734.84,14.6573555556,57.7706,55.2001666667,47.6593666667,10.4648666667,13.5416666667,14.2926980392,29.4112666667,14.1787333333
735.16,14.3774333333,57.8699333333,55.2744666667,47.5234333333,10.095,13.2394,13.9471607843,29.1728,13.7298
735.48,14.5290777778,58.0202666667,55.5137,47.5843,10.2418,13.459,14.0702705882,29.2276,13.8319333333
735.79,14.8685444444,57.8503333333,55.3680333333,47.8398,10.5644,13.7447333333,14.4137529412,29.3241333333,14.1846
736.11,14.7239666667,57.9487333333,55.3425666667,47.7078333333,10.4037333333,13.7332666667,14.1725137255,29.0106,14.0644
736.43,14.5681888889,57.9236666667,55.3834,47.5683666667,10.2769333333,13.5756,13.9309803922,28.9077333334,14.0017333333
736.74,14.9870888889,58.204,55.6783333333,47.8922,10.6434,14.064,14.4300352941,29.2147333333,14.4160666667
737.06,15.4819666667,58.4364,56.0365,48.0533333333,10.916,14.4106666667,14.9070509804,29.6013333333,14.7434666667
737.38,15.6393555556,58.6822666667,56.1868666667,48.0007666667,11.1416666667,14.5304,15.0750745098,29.7226,14.9333333333
737.69,15.5176777778,58.5647333333,56.0443,48.0017333333,11.0832,14.4672666667,14.9727843137,29.5567333333,14.761
738.01,15.2513111111,58.5955333333,56.1361333333,47.9288666667,10.8189333333,14.1825333333,14.7741333333,29.3361333333,14.4924
738.33,15.2198333333,58.6610666667,56.2528,47.9445666667,10.809,14.3006666667,14.8062823529,29.3816,14.4756
738.64,15.3647222222,58.275,55.77,47.7921,11.071,14.5911333333,15.0466078431,29.3048666667,14.7079333333
738.96,15.1947333333,58.1215333333,55.5686,47.7088,10.7922,14.4294666667,14.766772549,29.153,14.4764
739.28,14.9948888889,58.5021333333,55.7385333333,47.6178333334,10.5607333333,14.2237333333,14.3994588235,29.1206,14.3234
739.59,14.5784777778,58.2268,55.4082666667,47.4035,10.1589333333,13.7394,14.0125098039,28.9867333333,14.0088666667
739.91,14.8861333333,58.0250666667,55.3856,47.5706666667,10.3630666667,14.0271333333,14.3904705882,29.2046666667,14.2382
740.23,14.6397666667,57.8866,55.1046333333,47.3082333333,10.2111333333,13.7434,14.1761333333,28.8976666667,14.0439333333
740.54,14.6292111111,58.2722666667,55.2231333333,47.4064666667,10.2581333333,13.7423333333,14.1586196078,28.9480666667,14.042
740.86,14.6356,57.9292666667,55.0560666667,47.3977,10.2451333333,13.8836666667,14.1737686274,28.9054666667,14.0394
741.18,14.7984777778,58.1402666667,55.3112666667,47.6008,10.3357333333,14.0174,14.3068588235,29.1409333333,14.2390666667
741.49,14.9092666667,58.0236,55.2329666667,47.6901,10.3486,14.1093333333,14.4103019608,29.2334666667,14.4122
741.81,15.0244111111,57.892,55.0421,47.6132,10.3832666667,14.0913333333,14.4926431373,29.1366,14.4508666667
742.12,15.3737222222,58.2734666667,55.4269,47.7172666667,10.8731333333,14.4328666667,14.7885058824,29.7169333333,14.8924
742.44,15.4730777778,58.0198666667,55.1800333333,47.637,11.0076,14.5606666667,14.9114588235,29.6904666667,14.9589333333
742.76,15.6176,57.6940666667,55.1121666667,47.5921666667,11.2198,14.7358666667,15.2548862745,29.7319333333,15.0685333333
743.07,16.2800666667,58.4060666667,55.8740666667,48.2297,11.8992,15.4178666667,15.9687960784,30.3186,15.6754666667
743.39,16.2227333333,58.5646,55.9050333333,48.3024333334,11.9608666667,15.4281333333,15.9441215686,30.3949333333,15.6599333333
743.70,16.3698555556,58.8044666667,56.1211333333,48.5350333333,12.1492,15.7722666667,16.2840078431,30.758,15.8042
744.02,16.2473777778,58.5821333333,55.9724333333,48.4391333333,12.0298666667,15.5790666667,16.1907137255,30.5775333334,15.7873333333
744.34,16.6403888889,59.4685333333,56.5286,48.9565666667,12.4212,15.9563333333,16.8048705882,31.1352,16.2558666667
744.65,16.6264111111,59.3256,56.2819,48.8374,12.4472666667,15.9563333333,16.9087098039,31.1312,16.1773333334
744.97,16.7766,59.7184,56.6419,49.0309333333,12.5917333333,16.0646666667,17.0264823529,31.3716,16.2408666667
745.28,16.8358555555,59.9268666667,56.8802666667,49.3531,12.821,16.2701333333,17.0963921568,31.6523333333,16.3597333333
745.60,16.4049555556,59.6342,56.6749666667,49.3029,12.3263333333,15.7986,16.7881215686,31.0676,15.8936666667
745.91,16.6373333333,60.0522,57.0243333333,49.5722666667,12.7037333333,16.0631333333,17.1826470588,31.2972,16.2224
746.23,16.8725555556,60.4942666667,57.3199333333,49.8685333333,12.9677333333,16.2714,17.3520156863,31.6231333333,16.5604666667
746.55,16.8253888889,60.0712,57.0644,49.5855,12.8999333333,16.0805333333,17.2629647059,31.3984,16.5116
746.86,16.7817888889,60.1538,57.2179,49.3826333333,12.8603333333,16.1274,17.3148666667,31.3509333333,16.5673333333
747.18,16.7747111111,60.3729333333,57.4005333333,49.4941333333,12.7988666667,15.9792,17.0672941177,31.4762,16.4755333333
747.49,16.7101,60.1786,57.3475333333,49.3694,13.0039333333,16.1913333333,17.2856862745,31.5453333333,16.5818666667
747.81,16.4427333333,59.8500666667,57.2983333333,49.2275666667,12.8458666667,15.9281333333,16.9551960784,31.2000666667,16.2752
748.12,16.5741666667,59.8904666667,57.2470333333,49.1258333333,12.9953333333,15.9976,16.9592549019,31.1910666667,16.4406
748.44,16.6663111111,59.7362,57.0149333333,49.0620666667,13.0928,16.0952,17.1236666667,31.1543333333,16.5210666667
748.75,16.7671222222,59.4549333333,56.9611,48.7796333333,13.0182,16.08,17.1226705882,31.1387333333,16.4940666667
749.07,17.1028777778,59.4872,57.0272666667,48.8175333333,13.2852666667,16.3896,17.3707764706,31.3597333333,16.7926
749.38,17.1619777778,59.8802666667,57.1719,49.0239,13.2227333333,16.2568666667,17.2697490196,31.5905333333,16.8117333333
749.70,17.2519222222,59.6448666667,56.9979666667,48.8037,13.354,16.2851333333,17.3175333333,31.6328666667,16.8466
750.01,17.0173888889,59.7581333333,56.9798333333,48.8832666667,13.2204,16.228,17.1968156863,31.7673333333,16.7692666667
750.33,17.1367666667,59.7996666667,56.8185,49.1148,13.3057333333,16.2016666667,17.1494392157,31.9268,16.9498666667
750.64,17.1190444444,59.2352,56.4385,48.7830333333,13.3515333333,16.0389333333,17.126054902,31.6233333333,16.9405333333
750.96,17.0664444445,59.2616,56.3683333333,48.9303,13.2325333333,15.9292666667,16.9225960784,31.4804,16.8306666667
751.27,17.1062,59.0236,56.0069666666,48.7081333333,13.146,16.0151333333,16.8944470588,31.4837333333,16.9089333333
751.59,17.0441333333,59.196,56.3475666667,48.8632333333,13.0292666667,15.9778,16.8563568628,31.449,16.6552666667
751.90,17.0593555556,59.5017333333,56.4396333333,48.9542333333,13.0658666667,16.1143333333,16.8996039216,31.4286,16.6999333333
752.22,17.2107555555,59.6825333333,56.4054333333,49.1845333333,13.2275333333,16.2616666667,17.1113294118,31.4953333333,16.9036
752.53,17.0759555556,59.8842,56.5381,49.3502666667,13.0437333333,16.2194666667,17.0946156863,31.5566,16.8010666666
752.85,17.0382111111,59.6404,56.6898333333,49.3538,13.0734666667,16.2547333333,17.0981058824,31.5698,16.7653333334
753.16,17.1005444445,59.8440666667,56.8004,49.4678666667,13.0072,16.4534666667,17.140254902,31.5100666667,16.8495333333
753.47,17.3944111111,59.828,56.9024,49.5179666667,13.2288,16.7189333333,17.2893215686,31.4882,17.0071333333
753.79,17.2678333333,59.8501333334,57.0483666667,49.4542333333,13.0778666667,16.6361333333,17.163827451,31.2461333333,16.7439333333
754.10,17.1603888889,60.3714666666,57.4262333333,49.7582666667,12.9119333333,16.6761333333,17.0681529412,31.2951333333,16.812
754.42,17.0776,60.3598666667,57.3925333333,49.5404,12.6949333333,16.5396666667,16.9439411765,31.2718666667,16.7963333333
754.73,17.1601,60.399,57.8100666667,49.6748,12.8184,16.5047333333,17.0083215686,31.4334666667,16.8116666667
755.05,17.2780888889,60.3802666667,57.7588666667,49.6403,12.8805333333,16.7188,17.1201686274,31.4566,16.985
755.36,17.4878333333,60.2944,57.7957333333,49.7310666667,13.073,16.9684,17.2373450981,31.6034,17.1459333333
755.67,17.5338666667,60.6535333333,58.1686333333,50.0951333333,13.1386,17.1536,17.278945098,31.6118,17.2498666667
755.99,17.9275333333,60.5683333333,58.1759,50.1096,13.6210666667,17.4390666667,17.5170078431,31.9262,17.6629333333
756.30,17.9321222222,60.5248,58.0636,49.8597333333,13.5746,17.3738666667,17.5562980392,31.8156,17.6544
756.62,17.6967555556,60.5435333333,58.1397,49.8809,13.3284666666,16.9967333333,17.3429764706,31.6529333333,17.4386
756.93,17.5406555555,60.4378,57.9701,49.7325333333,13.2364,16.7960666667,17.3201098039,31.5822,17.4676666667
757.24,17.6268111111,60.5139333333,57.8770666667,49.6423,13.3234,16.8614666667,17.4183254902,31.7812666667,17.5369333333
757.56,17.8789333333,60.2728666667,57.6573666667,49.6165,13.5127333334,17.0452,17.5901176471,31.9616,17.5812
757.87,18.1793111111,60.6267333333,57.9302666667,49.9779333333,13.7759333333,17.3451333333,17.8665294118,32.1927333333,17.8835333333
758.18,18.0212,60.7650666667,57.7319666667,49.9201,13.6433333333,17.3136666667,17.8249294118,32.0148,17.8376
758.50,17.8566111111,60.7495333333,57.7143,49.9901666666,13.6228,17.0118,17.6848352941,32.0717333333,17.9048666667
758.81,17.5518888889,60.4821333333,57.5521333333,49.6921,13.3532666667,16.5318666667,17.3858078431,32.0545333333,17.603
759.13,17.3839444445,60.1326666667,57.266,49.2299,13.1909333333,16.2662,17.2947411765,31.9578666667,17.4526
759.44,17.3060555556,60.4924,57.6504,49.4976666667,13.024,16.1445333333,17.2519529412,31.9647333333,17.3300666667
759.75,17.6481111111,60.794,57.76,49.8531666667,13.4812666667,16.5114666667,17.5965019608,32.2165333334,17.8082666667
760.07,17.8233777778,61.0814666667,58.1086666667,50.2727333333,13.7654666667,16.7778666667,17.7081568627,32.5530666667,18.1158666667
760.38,18.1062,61.2462666667,58.3437,50.5031,13.987,17.1208,17.897972549,32.7188666667,18.3328
760.69,18.2200555555,61.2226,58.3352333333,50.761,14.1483333333,17.4708,18.2887058823,32.7123333333,18.6289333333
761.01,18.1342222222,61.3873333333,58.4542333333,50.8921333333,13.9928666667,17.5141333333,18.3411098039,32.6736666667,18.6125333333
761.32,17.9219555555,61.2967333333,58.5811,50.9168,13.7578666667,17.2763333333,18.1383137255,32.5092,18.2739333333
761.63,18.1253888889,61.3452,58.7008666667,51.0363,14.0126,17.5462666667,18.2620705882,32.628,18.5650666667
761.94,18.0344222222,61.3534666667,58.5952,50.7500666667,13.8390666667,17.4986,18.1855882353,32.4562666667,18.3507333333
762.26,18.0743777778,61.3892,58.5433666667,50.8222,13.8640666667,17.6257333333,18.3190313726,32.3463333333,18.4841333333
762.57,17.8700444444,61.4968,58.5717,50.9176333333,13.6443333333,17.4818666666,18.1407960784,32.2844666667,18.2975333334
762.88,17.6285666667,61.2292,58.2939666667,50.6212666667,13.4378,17.2698,17.8189686274,32.0624666667,18.1361333333
763.20,17.2012,60.7980666667,58.0954333333,50.2868333334,12.9670666667,16.8936,17.3631490196,31.7558666667,17.7479333333
763.51,17.0898,60.4449333333,57.6402,50.0662333333,12.6970666667,16.7016,17.2156509804,31.4322666667,17.4590666667
763.82,16.8819333333,60.2734,57.3925666667,49.8532,12.5771333333,16.5418,17.0154745098,31.2774666667,17.164
764.14,16.6446555556,60.1114,57.3743333333,49.6108333333,12.3525333333,16.1921333333,16.6653647059,31.0485333333,16.9144
764.45,16.6013666667,60.1099333333,57.4033,49.5353333333,12.4024,16.1281333333,16.642427451,31.1300666667,17.0459333333
764.76,16.8506333333,59.9845333333,57.0281666667,49.3234666667,12.6953333333,16.3796666667,16.8542941177,31.3056666667,17.4427333333
765.07,16.7736444444,59.8134,56.8583,49.2403333333,12.6228666667,16.2774,16.8031921569,31.3527333333,17.3069333333
765.39,16.5525111111,59.5123333333,56.5784,49.1274,12.4482,16.1736666667,16.494772549,31.1994,17.2248666667
765.70,16.7423666667,59.6933333333,56.7656333333,49.2589,12.6422,16.3178666667,16.5855333333,31.2578,17.3668
766.01,17.0438111111,59.6775333333,56.8454,49.5329333333,12.9853333333,16.5686,16.7441803922,31.3898,17.643
766.32,16.9953,59.6052,56.6901333333,49.541,12.8741333333,16.5692,16.7806,31.2501333333,17.5464666667
766.64,17.2395111111,59.6667333333,56.6550666667,49.8785333333,12.9818666667,16.8294666667,17.0415215686,31.2738666667,17.7622666667
766.95,17.5032777778,59.9648,57.1638666667,50.1679333333,13.3604666667,17.2694,17.444,31.7648666667,18.2742666667
767.26,17.4761333333,60.0788666667,57.2646666667,50.3137,13.2630666667,17.3069333334,17.4196705882,31.8925333333,18.4296666667
767.57,17.7016111111,60.1105333333,57.3444333333,50.4667333333,13.4234666666,17.5072,17.6027019608,32.0622666667,18.6736666667
767.88,17.7704444444,59.8657333333,57.1485666667,50.4954,13.5153333333,17.5768,17.6101529412,31.7994,18.6750666667
768.20,17.4030888889,59.7372,57.2124666667,50.5054333333,13.0427333333,17.3314666667,17.2770705882,31.6201333333,18.222
768.51,17.3995888889,59.8533333334,57.2363333333,50.4357666667,12.7430666667,17.2490666667,17.3534745098,31.5079333333,18.2893333333
768.82,18.4046444444,60.6650666667,58.2456,51.3858666667,13.5594,17.9492,18.3374039216,32.3898,19.4758666667
769.13,18.3000111111,60.3086666667,58.1781,51.2397666667,13.3367333333,17.8829333333,18.1632549019,32.3737333333,19.594
769.44,18.1498,59.9591333333,57.9391666667,50.5884666667,13.1867333333,17.7209333333,18.0961647059,32.0642,19.6486666667
769.76,18.1136666667,60.1256666667,58.0229333333,50.5492666667,13.0963333333,17.5696,17.8942588235,32.0712666667,19.6688
770.07,17.6023444445,59.7344666667,57.6225666667,49.9397333333,12.8271333333,17.1429333333,17.459145098,31.7614,19.2774666667
770.38,17.0804333333,59.4742,57.0305,49.3535333333,12.2996,16.4847333333,16.8131803922,31.1939333333,18.6565333333
770.69,17.4017111111,59.9484,57.4687,49.6883333333,12.5884,16.6668,17.2155372549,31.2500666666,18.8938666667
771.00,17.5441111111,59.9032666667,57.2043,49.5756666667,12.7456,16.8712666667,17.3844039216,31.4322666667,19.0586666667
771.32,17.8147444444,59.8388666667,57.1744,49.5524,12.8124,17.1032666667,17.5295019608,31.6544666667,19.1866
771.63,18.1081888889,60.5099333333,57.6768666667,49.9654333333,13.0381333333,17.0635333333,17.6641960784,31.8994666666,19.5168666667
771.94,18.6162777778,61.359,58.2671,50.7592666667,13.8745333333,17.6869333333,18.0079960784,32.5076666667,20.2413333333
772.25,18.0347,61.0644666667,57.8651,50.3330333333,13.4318666667,17.2166666667,17.4571098039,32.0521333333,19.3338
772.56,18.0673666667,61.1238,57.7924,50.3168333333,13.3812,17.1070666667,17.3434117647,31.7911333333,19.2468666667
772.87,18.2736555556,60.9157333333,57.3764333333,50.3138333333,13.5814,17.2406,17.3673803922,32.0255333333,19.1441333333
773.18,18.9529555555,61.1524666667,57.5330333333,50.8563666667,14.3616666667,18.0872666667,18.2081529412,32.7210666667,20.02
773.50,18.9885888889,61.9150666667,58.0662333333,51.3155666667,14.4178,18.3671333333,18.2666784314,33.0346,20.2782666667
773.81,19.6330555556,62.2140666667,58.6421,51.9197666667,15.0288,19.1480666667,18.8533411765,33.5474666667,20.9710666667
774.12,18.8328888889,61.2246,57.7273,51.0004,14.0722666667,18.2399333333,17.7171647059,32.9805333333,20.1164
774.43,18.4956777778,61.3342666667,57.6068333333,50.8853333334,13.3926666666,17.8610666667,17.1968196078,32.7404,19.7289333333
774.74,18.5857333333,61.8494,58.0946,51.3393,13.6488,18.1076666667,17.3523921568,33.0524666667,20.1165333333
775.05,18.6348111111,61.0363333333,57.3667333333,50.9057666667,13.7015333333,18.4242,17.3287294118,32.7466666666,19.8843333333
775.36,17.8840222222,59.9826666667,56.6580333333,49.9010333333,12.7298666667,17.647,16.5324078432,31.9456,18.7760666667
775.67,17.7313666667,59.8565333333,56.5100666667,49.6435333333,12.3896666667,17.7342,16.4981882353,31.8112666667,18.6388666667
775.98,17.5145444445,59.9692666667,56.4532,49.7030666667,12.0350666667,17.7470666667,16.4945921569,32.1056666666,18.5346666667
776.30,17.4979333333,60.2278666667,57.0194333333,49.8637666667,11.8820666667,17.7316666667,16.5693843137,32.0160666667,18.6827333333
776.61,17.1170666666,60.0272,57.0829666666,49.6287333333,11.333,17.2075333333,16.1678941177,31.4416,17.9498
776.92,17.1543333333,59.4770666667,56.6621666667,49.1007666667,11.3365333333,17.0160666667,16.0638352941,31.1337333333,17.7012666667
777.23,16.7658444445,58.9054,55.8985333333,48.5608,10.7928666667,16.4324666667,16.0655529412,30.7160666667,17.1802
777.54,17.2229666667,58.8559333333,56.0322,48.4251,11.1482666667,16.9482666667,16.8521686274,30.8264666667,17.6584666667
777.85,17.3513555556,58.7696666666,55.9739666667,48.4432,11.5168666667,17.0818666667,17.1608078431,30.7792666667,17.7348666666
778.16,17.1405444444,58.7778,56.1517333333,48.1531666667,11.1348666667,16.7897333333,17.0563137255,30.6738,17.3047333333
778.47,17.1569666667,59.3496,56.7758333333,48.5107666667,11.2961333333,16.8712,17.4148980392,31.0140666667,17.6216666667
778.78,17.0759333333,59.3178666667,56.5052666667,48.3811333333,11.3916666667,16.8666666667,17.4062784314,30.8730666667,17.7808666667
779.09,17.3739888889,59.1728,56.2057,48.5083333333,11.8326666667,17.1028,17.653572549,30.9965333333,18.1693333333
779.40,17.8819777778,59.1728666667,56.3384666667,48.4918666667,12.5961333333,17.5499333333,18.0252470588,31.4811333334,18.7410666667
779.71,17.1106888889,58.6882666667,55.4564666667,47.7598333333,12.1883333333,17.2414666667,17.5943411765,31.2058,18.3638666667
780.02,16.9420111111,58.3975333333,54.9694,47.7364333333,12.2319333334,17.3595333333,17.6234666667,31.2706,18.515
780.33,17.3842444444,59.0164666667,55.1529666667,48.0398666667,12.7713333333,17.743,18.0853098039,31.8830666667,18.9485333333
780.64,16.7847777778,58.3743333333,54.6963333333,47.3286666667,12.5114666667,17.5343333333,17.282854902,31.4017333334,18.6438
780.95,16.8874555556,58.6241333333,54.9007666667,47.5968333333,12.7930666666,17.6639333333,17.3622235294,31.6851333333,18.6471333333
781.26,16.6643333333,58.4825333333,55.0787666667,47.6157666667,12.6803333333,17.4347333333,17.1175529412,31.5527333333,18.6
781.57,16.0547222222,57.8915333333,53.9990666667,46.8183,12.2293333333,16.6596,16.3966901961,30.9405333333,18.0810666667
781.88,15.5323888889,57.2719333333,53.4751,46.1381666667,11.705,15.9797333333,15.682745098,30.2882666667,17.632
782.19,16.2986222222,58.0402,54.2085666667,46.9632333333,12.5602666667,16.8198666667,16.3877215686,30.9312666667,18.5023333333
782.50,16.1143,58.0395333333,54.3259333333,46.9333666667,12.5432666667,16.6617333333,16.2823960784,30.7308,18.5135333333
782.81,15.7516,57.6965333333,53.5293666667,46.6889333333,12.142,16.2868666667,15.982945098,30.1266,17.8902666667
783.12,16.7641,58.7614666666,54.3731333333,47.8398,12.6333333333,16.8832,16.7207764706,30.8257333333,18.4392
783.43,16.8965777778,58.6204,54.3857666667,47.3086,12.8398666666,17.0392666667,16.8961490196,30.6646,18.1924
783.74,17.1583666667,58.2126666667,54.6865,47.7075,12.9728666667,17.5628666667,17.3781960784,30.7286,18.5174666667
784.05,18.3753666667,59.5308,55.6949,48.6152333333,14.0882,18.6329333333,18.6717686275,31.8082666667,19.6072666667
784.36,18.7994444444,60.1803333333,55.9453,49.1473333333,14.2864666667,18.9541333333,19.099972549,32.0350666666,20.1804
784.67,19.0096444444,60.3598,55.9598333333,49.0387333333,14.4332666667,19.4037333333,19.6029568628,32.1459333333,20.365
784.98,19.4888888889,60.7015333333,56.5361666667,49.4239333333,14.9616666667,20.1997333333,20.3882509804,32.5908,20.8654
785.29,20.2125666667,61.245,56.9227666667,50.0652666667,15.8936,21.2901333333,21.6296745098,33.3282666667,21.4809333333
785.60,19.3171333333,60.5109333333,56.3587666666,49.1534,14.9111333333,20.3956666667,20.8701960784,32.5518666667,20.7363333333
785.91,19.1508888889,60.4366,56.2821333333,48.8293,14.8808666667,20.2678666667,20.9048470588,32.6092,20.6199333333
786.22,18.5110333333,60.0792,56.1751666667,48.2518666666,14.4691333333,19.6938666667,20.6730941176,32.1976,20.3999333333
786.53,18.8216888889,60.034,56.5576333333,48.3891666667,15.0580666667,19.9369333334,21.0853019608,32.6066,20.9398
786.84,18.7786444445,60.5455333333,56.9127666667,49.0321,15.1195333333,19.6284,21.1222313725,33.2367333333,21.1971333333
787.14,18.3625777778,60.7787333333,56.8588666667,48.8370333333,14.7368666667,19.2165333333,20.639227451,32.9056,20.9805333333
787.45,17.5221666667,60.7498666667,56.6666,48.6998,14.0110666667,18.6541333333,19.945145098,32.5547333333,20.3027333333
787.76,16.9964444444,60.1468,56.3611666667,48.3452,13.6458,18.1627333333,19.3535686275,32.0263333333,19.7252666667
788.07,16.9893444445,59.5218,55.6848333333,47.7971666667,13.7048,17.8319333333,18.8609019608,31.6246666667,19.6147333333
788.38,17.3359777778,59.2288666667,55.3478666667,48.1816666667,13.9904666667,18.2066666667,19.1079843137,31.5994,19.9269333333
788.69,16.8119111111,58.6254666667,54.8499333333,47.8168333333,13.2738666667,17.5715333333,18.2988431372,31.102,19.4456666667
789.00,16.9657666667,58.5936,54.7602,48.1118333333,13.589,17.7124,18.5551686275,31.4155333333,19.3196666667
789.31,16.9583111111,58.4020666667,54.5032666667,48.0724,13.631,17.8800666667,18.6036901961,31.4788666667,19.2260666667
789.62,17.6285222222,58.7890666667,55.1519333333,48.8216,14.2101333333,18.4413333333,18.9490117647,31.8163333333,19.4618666667
789.92,16.9840222222,58.4076666667,54.7319,48.4926666667,13.8908,18.2094,18.3576352941,31.1221333333,18.8800666667
790.23,17.6007111111,59.0049333333,55.3792,49.1182,14.2416,19.0532,18.6550470588,31.3864,19.3527333333
790.54,17.2460222222,58.5672666667,55.1992666667,48.8035333333,13.6928,18.5770666667,18.312545098,30.9552,19.0201333333
790.85,17.6191,58.2468,55.5147666667,48.8805666667,13.7890666667,18.5525333333,18.4107098039,31.0794666667,18.8730666667
791.16,17.6888444444,58.2666666667,55.3846333333,49.0539,13.9128,18.8564,18.3867960784,31.2358666667,19.1076
791.47,18.1624333333,59.7488,56.8429666667,50.5929333333,14.2361333333,19.6634,19.1216823529,32.2862666667,19.7862666667
791.78,17.1500777778,60.0054666667,57.1165,50.3465,13.1488666667,18.4354,17.876545098,31.8076,18.7092
792.08,17.4398222222,60.657,57.5063,50.6113,13.3333333333,18.4805333333,18.1363607843,32.1280666666,19.0173333333
