wavelength,Back_DacLinm,Belly_DacLinm,Breast_DacLinm,Crissum_DacLinm,Crown_DacLinm,DorTail_DacLinm,Rump_DacLinm,Throat_DacLinm,WingTip_DacLinm
262.88,5.35773333333,6.7404,18.2837333333,6.38166666667,14.9527333333,4.6448,23.7917333333,15.0368,3.91386666667
263.25,5.00073333333,6.52973333333,18.1800666667,5.91066666667,14.8252,4.35893333333,23.8996666667,14.8337333333,3.59133333333
263.63,4.8052,6.41113333333,17.8924,5.58453333333,14.6994,4.12373333333,23.9375333333,14.6963333333,3.24646666667
264.00,4.4422,6.10286666666,17.4030666666,5.04013333333,14.2320666667,3.74506666667,23.4511333333,14.1569333333,2.85673333333
264.37,4.05026666667,5.80766666667,17.24,4.7834,13.9657333333,3.5004,23.2201333333,13.9336666667,2.38633333334
264.75,3.72126666667,5.461,16.6036,4.44673333333,13.3585333333,3.10413333333,22.487,13.4199333333,1.895
265.12,3.87753333333,5.55666666667,16.4248,4.60333333333,13.1377333333,3.21233333333,22.3514666667,13.4400666667,2.01706666667
265.49,3.62006666667,5.51286666667,16.159,4.5562,12.8049333333,3.057,21.8928666667,13.1952,1.87233333334
265.87,4.14673333333,5.9262,16.4475333333,4.9536,12.9282,3.8246,22.1548666667,13.4396666666,2.46006666667
266.24,4.2696,5.93053333333,16.5690666667,4.916,13.0355333333,3.92386666667,21.9043333333,13.279,2.45806666667
266.61,4.6614,6.33186666667,16.8308,5.43833333333,13.2996666667,4.25306666667,22.1894,13.6189333333,2.951
266.98,4.19513333334,5.84473333333,16.2483333333,5.11746666667,12.6325333333,3.78706666667,21.6616,13.1942666667,2.49226666667
267.36,4.31,5.92626666667,16.3614,5.35573333333,12.8089333333,3.852,21.7342666667,13.2295333333,2.6708
267.73,4.42946666667,5.90706666667,16.4194666667,5.6054,12.8306,3.95753333333,21.6533333333,13.2383333333,2.79573333333
268.10,4.1196,5.60913333333,16.2797333333,5.48266666667,12.6614,3.78906666667,21.5614,13.226,2.5912
268.48,4.08093333333,5.443,16.12,5.42393333333,12.5682666667,3.7092,21.4625333333,13.0267333333,2.59133333333
268.85,4.05026666667,5.441,16.1662,5.55726666667,12.6893333333,3.70673333333,21.6260666667,13.0602,2.52713333333
269.22,3.9456,5.36406666667,16.1567333333,5.43126666667,12.7090666667,3.63346666667,21.7520666667,12.9053333333,2.36573333333
269.59,4.0464,5.32846666667,16.1079333333,5.40293333333,12.7214666667,3.56466666667,21.9181333333,12.937,2.2586
269.97,3.8068,5.0958,15.8355333333,5.1376,12.7019333333,3.152,21.6855333333,12.8557333333,2.08746666667
270.34,3.886,5.1786,15.9290666667,5.30973333333,12.8708,3.40013333333,21.835,13.0478666667,2.3336
270.71,3.78026666667,5.06713333333,15.8221333333,5.19626666667,12.8465333333,3.4476,21.5176666667,12.8166666667,2.28506666667
271.09,4.16093333333,5.39806666667,16.2039333333,5.5456,13.2754,3.95773333333,21.8363333333,13.1352,2.68453333333
271.46,4.2318,5.4304,16.2561333333,5.59233333333,13.3568,4.11913333333,21.8202666667,13.1621333333,2.7422
271.83,4.0826,5.33326666667,16.2362666667,5.36773333333,13.2003333333,4.0276,21.7763333333,13.0052,2.6484
272.20,4.7598,5.90506666667,16.7522,5.90973333333,13.6397333333,4.6754,22.1868,13.3888666666,3.31673333333
272.58,5.27426666667,6.39553333333,17.1372666667,6.39993333333,14.0098,5.1746,22.5959333333,13.9015333333,3.90813333333
272.95,5.4616,6.52653333333,17.1734666666,6.44986666667,14.039,5.44253333333,22.5142,14.0580666667,4.17793333333
273.32,5.70446666667,6.71533333333,17.3196666667,6.5886,14.1711333333,5.61773333333,22.4482,14.3146666667,4.51413333333
273.69,5.80633333333,6.74953333333,17.5568,6.71973333333,14.2937333333,5.7978,22.3943333333,14.472,4.80973333333
274.06,6.11566666667,6.96153333333,17.8588,6.98953333333,14.5577333333,6.1416,22.6424,14.6697333333,5.11733333333
274.44,6.50413333333,7.34773333333,18.2399333334,7.26646666666,14.9416,6.44466666667,22.9927333333,14.9790666667,5.5548
274.81,6.55573333333,7.38326666667,18.0943333333,7.146,14.8908666667,6.38866666667,23.0088,15.0152,5.52726666667
275.18,6.0682,7.04006666667,17.6037333333,6.66913333333,14.4213333333,5.84553333333,22.6329333333,14.5766,5.06613333333
275.55,6.07133333333,6.97253333333,17.3958666667,6.54573333333,14.1326,5.6824,22.329,14.4243333333,4.94006666667
275.93,5.97986666667,6.85606666667,17.1629333333,6.48713333333,13.9644,5.49693333333,22.1428666667,14.3186666667,4.87086666667
276.30,5.72173333333,6.66413333333,17.0004,6.32413333333,13.6383333333,5.12186666667,21.9547333333,14.1156666667,4.59446666667
276.67,5.2668,6.22966666667,16.5166,5.8156,13.2417333333,4.629,21.4074666667,13.7371333333,4.04733333333
277.04,5.09833333333,5.99973333333,16.3684,5.57506666667,13.1040666667,4.28546666667,21.3468666667,13.5052666667,3.7698
277.41,4.84213333333,5.81466666667,15.9942666667,5.47646666667,12.8352666667,4.045,21.1927333333,13.1576,3.4842
277.79,4.89526666667,5.84653333333,15.9223333333,5.57926666667,12.7437333333,4.00953333333,21.2658,13.1185333333,3.38306666666
278.16,4.47533333333,5.5616,15.7332,5.49306666667,12.3840666667,3.74466666667,20.9019333333,12.7822666667,3.01413333333
278.53,4.11933333333,5.31093333333,15.3799333333,5.26393333333,11.975,3.39713333333,20.4901333333,12.4677333334,2.59166666666
278.90,4.07873333333,5.27173333333,15.6598,5.4918,11.9952,3.50413333333,20.559,12.5803333333,2.75886666667
279.27,4.3464,5.51033333333,16.0066666667,5.8224,12.2639333333,3.886,20.6957333333,12.9778,3.14906666667
279.64,4.41086666667,5.5902,16.2378666667,6.03793333333,12.4934666667,4.09153333333,20.9355333333,13.2427333333,3.317
280.02,4.89466666667,5.99746666667,16.652,6.50006666667,12.9265333334,4.56853333333,21.3186,13.6006666667,3.70586666667
280.39,5.2266,6.23006666667,16.7948,6.745,13.3308666667,4.9254,21.471,13.8695333333,3.943
280.76,5.49373333333,6.5556,17.1732666667,6.97193333333,13.6872666667,5.24173333333,21.6979333333,14.1637333333,4.26093333333
281.13,5.5554,6.83253333333,17.3320666667,7.1124,13.8754,5.37846666667,21.8210666667,14.3124,4.47126666667
281.50,5.85693333333,7.12166666667,17.7682666667,7.33506666667,14.2303333333,5.74553333333,22.0746666667,14.7094,4.70953333333
281.87,5.94873333333,7.26326666667,17.8566666667,7.36333333333,14.4115333333,5.88693333333,22.2073333333,14.7544666667,4.83226666667
282.25,6.03533333333,7.38533333333,17.8041333333,7.2438,14.5540666667,5.94993333333,22.1814,14.8438,4.8
282.62,5.91506666667,7.24486666666,17.6164666667,7.0528,14.5466,5.82313333333,22.1260666667,14.7263333333,4.69566666667
282.99,5.50693333333,6.80026666667,17.2055333333,6.61286666667,14.1795333333,5.33346666667,21.8062666667,14.3633333333,4.31333333333
283.36,5.2482,6.6004,17.075,6.38326666667,14.0367333333,5.00786666667,21.6862,14.281,4.0426
283.73,5.04046666667,6.41506666667,16.8964,6.1424,13.9300666667,4.8042,21.5937333333,14.1836,3.8566
284.10,4.9276,6.34013333333,16.9488,5.97793333333,13.9810666667,4.78273333333,21.6444,14.2427333333,3.83993333333
284.47,4.8514,6.30906666667,16.9890666667,5.85206666667,13.9167333334,4.707,21.6778666667,14.2201333333,3.82193333333
284.85,4.8532,6.28893333333,16.9899333333,5.7776,13.8763333333,4.6512,21.7114666667,14.2242666667,3.67413333333
285.22,5.19593333333,6.5022,17.3994666667,6.08026666667,14.1408666667,4.91626666667,21.9953333333,14.5675333333,3.8792
285.59,5.1874,6.511,17.5443333333,6.1962,14.2726666667,4.86413333333,22.1495333333,14.6873333333,3.90126666667
285.96,5.05453333333,6.37113333333,17.6204666667,6.13433333333,14.2500666667,4.6902,22.1595333333,14.7220666667,3.6926
286.33,5.10233333333,6.46606666667,17.8639333333,6.27566666667,14.341,4.6662,22.4768666667,14.9494,3.74526666667
286.70,5.26226666667,6.69166666667,18.3037333333,6.5782,14.5058,4.80366666667,22.8571333333,15.3482666667,3.87946666667
287.07,5.77773333333,7.32046666667,18.9876,7.13046666667,15.1146666667,5.36233333333,23.5277333333,16.0086666667,4.3082
287.44,6.00613333333,7.5132,19.3328666667,7.41593333333,15.4790666667,5.62053333333,23.9545333333,16.2868666667,4.48746666667
287.82,6.2618,7.8474,19.7182,7.81206666666,15.8807333333,5.82826666667,24.4264666667,16.7695333333,4.73006666667
288.19,6.40973333333,8.139,20.1462666667,8.17133333333,16.1864,5.89986666667,24.8883333333,17.2575333333,4.8594
288.56,6.5428,8.36813333333,20.6519333333,8.51953333335,16.6640666667,5.93913333333,25.3332,17.8512,4.91693333333
288.93,6.4264,8.41986666666,20.9524666667,8.6934,16.9356,5.91273333333,25.7247333333,18.2014666667,4.91
289.30,5.9676,8.148,20.8669333333,8.34753333333,16.7973333333,5.53146666667,25.7714666667,18.1674,4.4774
289.67,5.67166666667,7.9764,20.8204,8.08313333333,16.7006,5.27673333333,25.8444,18.2524,4.17326666667
290.04,5.53153333333,7.99826666667,20.9032666667,8.13026666666,16.8622666667,5.17433333333,26.0385333333,18.5417333334,4.13753333333
290.41,5.46993333333,7.90273333333,21.0697333333,8.05826666667,16.9323333333,5.11046666667,26.0888666667,18.7103333333,4.01566666667
290.78,5.11453333333,7.58166666667,20.9456666667,7.66300000001,16.8489333333,4.80413333333,25.9844,18.6590666667,3.5806
291.15,4.80193333333,7.45353333333,20.948,7.54313333333,16.9182666667,4.49273333333,26.0352666667,18.8196,3.228
291.52,4.84653333333,7.72526666667,21.3206,7.705,17.1765333333,4.52366666667,26.4028,19.3212666667,3.25866666667
291.89,4.96173333333,8.05606666667,21.8599333333,7.85993333334,17.3876,4.6162,26.7637333333,19.6396666667,3.3166
292.26,4.84906666667,8.02713333334,21.9376,7.81373333334,17.5345333333,4.40313333333,26.8916,19.8419333333,3.13793333333
292.64,4.51153333333,7.92033333333,21.8552,7.62433333334,17.427,4.1808,27.0304,19.8703333333,2.867
293.01,4.75793333333,8.26933333334,22.2573333333,7.93660000001,17.6961333333,4.41133333333,27.4418,20.2707333333,3.1064
293.38,4.8612,8.6386,22.758,8.34459999999,18.2064,4.56906666667,27.9466666667,20.8076,3.33626666667
293.75,4.98426666667,9.05919999999,23.2237333333,8.76766666665,18.6248666667,4.7242,28.396,21.2695333333,3.47993333333
294.12,5.16666666667,9.44120000001,23.7384666667,9.08393333333,19.0789333333,4.914,28.9225333333,21.7837333333,3.67046666667
294.49,5.32453333333,9.8516,24.0968,9.45546666666,19.5107333333,5.10733333333,29.4403333333,22.2044,3.88733333333
294.86,5.7826,10.4474666667,24.8047333333,10.0681333333,20.1288666667,5.49526666667,30.2412,22.838,4.30746666667
295.23,6.05766666667,10.7616,25.3094,10.3645333333,20.4554,5.60586666667,30.7916,23.2918,4.5664
295.60,6.23233333333,10.9748,25.6852,10.6429333333,20.7829333333,5.7036,31.1902,23.5656666667,4.6818
295.97,6.20246666667,11.0828666667,25.7799333333,10.7658666667,21.0004,5.72393333333,31.3549333333,23.7630666667,4.71066666667
296.34,6.26366666667,11.3388666667,26.0554666667,10.9528,21.2255333333,5.86086666667,31.7278666667,24.0165333333,4.7886
296.71,6.3486,11.4912,26.3516,11.1596,21.4942666666,5.86226666667,32.0102,24.1942,4.79466666667
297.08,6.20586666667,11.5219333334,26.5904666667,11.1575333333,21.7250666667,5.6468,32.2328666667,24.4146,4.62246666667
297.45,6.2072,11.5992666667,26.7113333333,11.1806,21.7945333333,5.6132,32.3492666667,24.5803333333,4.51386666667
297.82,6.04906666667,11.5628,26.8330666667,11.1592666667,21.8542666667,5.4342,32.4786,24.6561333333,4.3522
298.19,6.00006666667,11.6434666667,26.9318666667,11.1580666667,21.9044666666,5.34053333333,32.5101333333,24.7043333333,4.2696
298.56,5.68313333333,11.441,26.8555333333,10.9448,21.7284666667,4.9382,32.3893333333,24.6806666667,3.9912
298.93,5.70433333333,11.5798666666,27.057,11.0779333333,21.8740666667,4.90886666667,32.5854,24.879,3.98513333333
299.30,5.5616,11.5552,27.1016666667,11.0898,21.9063333333,4.8152,32.5214,24.875,3.81413333333
299.67,5.5472,11.6856,27.1824666667,11.2845333333,22.0188666667,4.8302,32.5662,25.0329333333,3.82853333334
300.04,5.66886666667,11.8065333333,27.4146,11.508,22.2228,4.89173333333,32.7866666667,25.2664,3.84033333333
300.41,5.7704,12.0190666667,27.7962,11.7975333333,22.4874666667,5.00166666667,32.9472666667,25.5002666667,3.89213333333
300.78,5.60186666667,12.0422,27.9336666667,11.8692,22.6151333333,4.86213333333,33.0187333334,25.5898666667,3.70753333333
301.15,5.26986666667,11.9113333334,27.9009333333,11.7880666667,22.483,4.53206666667,33.0046,25.5555333333,3.2708
301.52,5.19806666667,12.0922,28.1044,11.9464,22.7373333333,4.42813333333,33.2096,25.7912666667,3.23046666667
301.89,5.3248,12.3321333333,28.4459333333,12.171,22.9708,4.52313333333,33.4212,26.0790666667,3.34066666667
302.26,5.55006666667,12.6376666667,28.8301333333,12.6029333333,23.3132666667,4.76293333333,33.8384666667,26.3554666667,3.53106666666
302.63,5.90086666667,13.2252,29.5228666667,13.2234,24.0744666667,5.25046666667,34.5625333333,26.8956666667,3.93333333333
303.00,5.74846666667,13.3698666667,29.5982666667,13.2602666667,24.0690666666,5.10413333333,34.5198666667,26.8401333333,3.8882
303.37,5.68426666667,13.5817333333,29.8693333333,13.3571333333,24.3696666666,5.06146666667,34.8324,27.0264,3.82533333333
303.74,5.58166666667,13.7686,30.1554,13.3735333333,24.6432,5.04753333333,35.0841333333,27.2062666667,3.74866666667
304.10,5.35406666667,13.9172,30.6582,13.4839333333,24.936,4.90613333334,35.5102666667,27.4456,3.60853333333
304.47,5.44193333333,14.2398,31.0243333333,13.6872,25.2697333333,4.942,35.8726666667,27.7977333333,3.68166666667
304.84,5.96653333333,14.9418,31.6122,14.2061333333,25.8201333333,5.42426666667,36.4114666667,28.4647333333,4.22486666667
305.21,6.55686666667,15.7282,32.2161333333,14.8138,26.5102,5.9852,36.9721333333,29.0632666667,4.94413333333
305.58,6.84,16.1058666667,32.5564,15.2021333333,26.9574,6.24933333333,37.3766666667,29.3721333333,5.2804
305.95,7.07986666667,16.4816,32.8791333333,15.4757333333,27.3920666667,6.43493333333,37.7771333333,29.6410666667,5.49633333333
306.32,6.90206666666,16.5518,32.9794666667,15.4563333333,27.5023333333,6.24693333333,38.0066666667,29.7665333333,5.32286666667
306.69,6.94153333333,16.7400666667,33.0980666667,15.5524666667,27.5946666667,6.18113333333,38.2383333333,29.8512666667,5.23626666667
307.06,7.07806666667,16.9616666667,33.4367333333,15.7608666667,28.1229333333,6.34533333333,38.7599333333,30.2650666667,5.19913333333
307.43,7.28066666667,17.2166,33.7706,16.0424,28.4064,6.44146666667,39.1701333333,30.4641333333,5.3736
307.80,7.1558,17.2542666666,33.9236666667,16.0111333333,28.3402666667,6.1904,39.3305333333,30.4183333334,5.21926666667
308.17,7.2674,17.5044666667,33.9714666667,16.0982,28.4473333333,6.1622,39.5009333333,30.5722,5.2068
308.54,7.16293333333,17.4908666666,33.9528,16.0906,28.4956,6.02106666667,39.6268666667,30.5223333333,5.0738
308.90,6.91813333333,17.4706666667,33.9946666667,16.0465333333,28.4467333333,5.73366666667,39.8127333333,30.4513333333,4.7466
309.27,6.7352,17.4816666667,34.0226,16.0721333333,28.4795333333,5.6458,39.9575333333,30.4034666667,4.50926666667
309.64,6.68706666667,17.5802666667,34.2191333333,16.2088,28.4922,5.5348,40.1986666667,30.4579333333,4.39513333333
310.01,6.64073333333,17.8496,34.6247333333,16.4435333333,28.7161333333,5.49593333333,40.4860666667,30.7489333333,4.34513333333
310.38,6.75126666666,18.1636,35.0316666667,16.6986666666,28.9726,5.585,40.7486666667,30.9978,4.4218
310.75,6.636,18.2754,35.2870666667,16.8336666667,29.1150666667,5.46146666667,40.9118666667,31.1607333333,4.32326666667
311.12,6.524,18.4014666667,35.4619333333,17.0087333333,29.1827333333,5.25386666667,41.0714666667,31.1860666667,4.27593333333
311.49,6.2834,18.4612666667,35.542,17.0578666667,29.1952666667,5.0084,41.1844,31.2801333333,4.07886666667
311.85,6.41613333333,18.8084,35.8282666667,17.4268,29.6452,5.08826666667,41.6276,31.6839333333,4.18626666667
312.22,6.2316,18.8492666667,35.8599333333,17.4721333333,29.6678666666,4.978,41.6372,31.6196,4.04453333333
312.59,6.2812,19.1602666667,36.2752,17.7349333333,29.8714666667,5.035,42.0229333333,31.9304666667,4.10873333333
312.96,6.20626666667,19.3228,36.5241333333,17.8738,30.1121333333,5.0696,42.1659333333,32.1070666667,4.09373333333
313.33,6.19026666667,19.5250666667,36.9025333333,18.1162666667,30.2702666667,5.05153333333,42.4508,32.3915333333,4.0582
313.70,6.02733333333,19.6674,37.2084,18.2497333333,30.469,4.95193333333,42.6575333333,32.5681333334,3.95426666667
314.07,6.2036,19.8908666667,37.4374666667,18.5922,30.6583333333,5.08526666667,42.9463333333,32.7526666667,4.19686666667
314.43,6.16706666667,20.2353333333,37.7488,18.8862666667,30.9524,5.01573333333,43.2762,33.0639333333,4.27213333333
314.80,6.3134,20.4756,38.12,19.1587333333,31.2224,5.1242,43.5640666667,33.2370666667,4.4122
315.17,6.45606666667,20.6992666667,38.3515333333,19.3702666667,31.4031333333,5.2572,43.6481333333,33.435,4.58486666667
315.54,6.71186666667,21.0578666667,38.5721333333,19.6930666667,31.7501333333,5.4626,43.9118666667,33.6601333333,4.791
315.91,6.71946666667,21.2543333333,38.8424,19.8669333333,31.8220666667,5.56373333333,44.0507333333,33.7562666667,4.87093333333
316.28,7.04466666667,21.8553333333,39.4733333333,20.4257333334,32.4177333333,5.96386666666,44.6464,34.2452666667,5.3436
316.64,6.90506666667,21.9063333333,39.5918,20.4913333333,32.5612,5.8206,44.703,34.2237333333,5.21673333333
317.01,7.04266666667,22.1868,40.0522,20.7798,32.8252,5.9054,45.2243333333,34.4910666667,5.38813333333
317.38,7.03073333334,22.4042,40.3096666667,20.8747333333,33.1794666667,5.86153333333,45.4916666667,34.5983333333,5.43733333333
317.75,7.23526666667,22.7788,40.6117333333,21.1239333333,33.5059333333,6.0756,45.6965333333,34.8476,5.6216
318.12,7.19353333333,22.9846666667,40.8472666667,21.2032,33.7654666667,6.02806666667,46.0982,35.0009333333,5.40273333333
318.49,6.97246666667,22.7332,40.6950666667,21.0256,33.5878666667,5.87273333334,46.1462,34.7674,5.05986666667
318.85,6.9204,23.0138,40.8336,21.1846,33.7910666667,5.9036,46.4034666667,34.9146,5.08153333333
319.22,6.80386666667,23.3902666667,41.0779333333,21.3116666667,34.0577333333,5.8342,46.9486666667,35.1859333333,4.9532
319.59,6.56726666667,23.4542666667,41.2613333333,21.2708666667,34.006,5.75046666667,47.1246666667,35.2378,4.8286
319.96,6.39826666667,23.446,41.3202666667,21.2106666667,34.0307333333,5.507,47.0644,35.2159333333,4.60966666667
320.32,6.06613333333,23.1935333333,41.0473333333,21.0396,33.7902,4.9792,46.9364,34.9832666667,4.07153333333
320.69,5.91073333334,23.3591333333,41.0672666667,21.0991333334,33.9860666667,4.79373333333,47.1448666667,35.1766666667,3.85506666667
321.06,5.53473333333,23.2968,40.7480666667,21.0072666666,33.8242,4.40293333334,46.9101333334,34.8729333333,3.49673333333
321.43,5.28826666667,23.197,40.695,20.8984666667,33.6156666667,4.05793333333,46.8680666667,34.6958,3.29786666667
