wavelength,Back_DigBrum,Belly_DigBrum,Breast_DigBrum,Crissum_DigBrum,Crown_DigBrum,DorTail_DigBrum,Patch10_DigBrum,Patch11_DigBrum,Rump_DigBrum,Throat_DigBrum,WingTip_DigBrum
247.17,4.05466666667,3.87233333333,4.07413333333,4.05146666667,4.3934,7.62086666667,6.31826666667,6.18146666667,5.26626666667,4.40646666667,7.18766666667
247.54,3.89566666667,3.76126666667,3.85193333333,3.96746666667,4.1768,7.55393333333,6.28866666667,6.1482,5.17646666667,4.18933333333,7.0822
247.92,3.76813333333,3.58193333333,3.67653333333,3.76206666667,3.9238,7.30126666666,6.20586666667,5.98633333333,4.86953333334,3.997,6.71553333333
248.29,4.4504,4.12226666667,4.12833333333,4.2566,4.36686666667,7.824,6.8338,6.29086666667,5.4586,4.4326,7.1528
248.67,4.73153333333,4.55813333333,4.33086666667,4.62093333333,4.58813333333,8.16520000001,7.10346666667,6.63366666667,5.7126,4.76446666667,7.39646666667
249.04,4.8816,4.61373333333,4.33646666667,4.623,4.51406666667,8.37686666667,7.30213333333,6.8722,5.8382,4.86266666667,7.45786666667
249.42,5.5336,5.13053333333,4.77686666667,5.00826666667,4.97846666667,8.80086666667,7.97826666667,7.46286666667,6.2174,5.48393333333,7.7866
249.79,5.5868,5.10686666667,4.85253333333,4.83133333334,5.061,8.91126666666,8.21246666666,7.57713333333,6.3808,5.5656,8.00426666667
250.17,6.34213333333,5.8496,5.5364,5.34933333334,5.5862,9.54553333333,9.0608,8.30086666666,7.22033333333,6.08626666666,8.74386666667
250.54,7.0686,6.43726666667,6.1626,5.80166666667,6.1584,10.2174,9.84426666667,8.78233333334,7.88866666667,6.5274,9.42213333332
250.92,6.897,5.914,6.0912,5.39606666667,5.73266666667,9.96026666666,9.76539999999,8.54366666667,7.64486666667,6.2284,9.13246666666
251.29,6.676,5.59486666667,6.14006666667,5.45626666667,5.57193333333,9.9838,9.84533333333,8.40386666666,7.5584,5.93206666667,8.99513333333
251.66,6.988,5.654,6.46513333333,5.774,5.9036,10.1894666667,10.0166,8.56706666667,7.56406666667,5.95646666667,9.23913333333
252.04,7.26113333333,5.92973333333,6.58313333333,5.9592,6.06233333333,10.4544666667,10.1449333333,8.89693333334,7.92933333334,5.98853333333,9.54559999999
252.41,6.07966666667,4.97093333333,5.6696,4.98113333333,5.057,9.5368,9.05086666666,7.89153333333,7.0058,4.90013333333,8.49406666667
252.79,6.17973333333,5.13453333333,5.70273333333,5.05333333333,5.185,9.49273333333,9.01579999999,7.8384,7.09286666667,4.9264,8.56426666666
253.16,5.8206,4.88273333333,5.2396,4.6738,4.79613333333,9.15906666667,8.56766666667,7.34966666667,6.733,4.34246666667,8.54233333333
253.54,5.42566666667,4.74546666667,4.95313333333,4.38733333333,4.40293333333,9.13806666667,8.34886666667,7.22226666667,6.5524,3.84206666666,8.3644
253.91,5.8136,5.3606,5.27106666667,4.88666666667,5.0446,9.56286666667,8.72046666667,7.7094,6.86666666667,4.1758,8.71513333334
254.28,5.59946666667,5.14693333333,5.08226666667,4.829,4.9582,9.53386666667,8.36426666667,7.64206666667,6.6074,4.03653333333,8.4398
254.66,5.2688,4.92886666667,4.84,4.79533333334,4.89553333333,9.31773333333,8.0368,7.56893333333,6.3826,3.6704,8.0368
255.03,6.42473333333,6.43613333333,5.7908,6.01566666667,6.09613333333,10.5158,9.03486666666,8.70646666666,7.49066666666,4.4828,9.09820000001
255.41,6.69706666667,6.61806666667,5.85846666667,6.11993333333,6.3264,10.538,9.23733333332,9.20093333333,7.84553333334,4.61266666667,9.28586666666
255.78,6.13826666667,6.21893333333,5.485,5.52866666667,6.0634,9.97520000001,8.70633333333,8.71266666668,7.62446666667,4.5088,8.89926666667
256.15,6.84593333333,7.01273333333,6.40713333333,6.0612,6.957,10.3861333333,9.45933333334,9.20606666667,8.53879999999,5.43086666667,9.70659999999
256.53,7.70346666667,7.5828,6.9802,6.66666666667,7.52866666667,10.9583333333,9.90346666665,9.83720000001,9.03573333333,6.23273333333,10.3977333333
256.90,7.05,6.5406,6.54073333333,5.9228,6.72966666667,10.4607333333,9.61379999999,9.05293333333,8.24600000001,5.70533333333,9.78526666667
257.28,7.7344,6.82813333333,7.41146666667,6.69793333333,7.5312,10.9947333333,10.4636,9.55206666668,8.78126666667,6.45833333333,9.97393333334
257.65,6.6572,5.499,6.09666666667,5.69493333333,6.45173333333,9.5492,9.20326666665,8.27846666667,7.66646666667,5.39126666667,8.66146666666
258.02,6.47713333333,5.33993333333,5.6948,5.63026666667,5.98913333333,9.21553333334,8.84460000001,7.88873333333,7.48126666667,5.3076,8.40886666666
258.40,6.6358,5.8042,5.9034,6.09166666667,6.2388,9.32913333333,9.1,8.08013333334,7.67973333333,5.55773333333,8.51813333333
258.77,6.0854,5.48926666667,5.40226666667,5.64193333333,5.75573333333,8.9408,8.69520000001,7.64646666667,7.00526666667,5.27326666667,8.09
259.15,5.52873333333,5.01733333333,4.884,5.17446666667,5.241,8.49980000001,8.1428,7.1304,6.5654,4.9854,7.703
259.52,5.5962,5.0656,4.96593333333,5.146,5.17506666667,8.54993333333,7.93906666667,6.92946666667,6.42086666667,5.08026666667,7.70806666667
259.89,5.61513333333,5.09073333333,4.94693333333,5.12493333333,5.16586666667,8.53919999999,7.93246666667,6.9906,6.3724,5.00626666667,7.7478
260.27,5.39326666667,4.91593333333,4.85213333333,5.0788,4.94893333333,8.46366666667,7.77966666667,6.9108,6.15633333333,4.92026666667,7.69593333333
260.64,5.4348,5.08866666667,4.95966666667,5.21126666667,5.0736,8.50706666667,7.9244,6.9568,6.17433333333,5.06926666667,7.85346666667
261.01,5.48866666667,5.23193333334,4.9794,5.32046666666,5.17806666667,8.50913333333,7.96766666667,7.03766666667,6.31713333333,5.2082,7.91813333333
261.39,5.75446666667,5.58053333333,5.133,5.6086,5.5306,8.71726666667,8.12193333333,7.27493333333,6.52333333333,5.43933333333,8.22433333333
261.76,6.41833333333,6.3232,5.85766666667,6.32086666667,6.26106666667,9.4392,8.74093333334,7.93,7.17853333333,6.25213333333,9.03146666667
262.13,6.45093333333,6.383,6.06386666667,6.40626666667,6.41113333333,9.57086666668,8.85053333333,8.12093333333,7.279,6.33826666667,9.28219999999
262.51,6.45206666667,6.30093333333,6.03013333333,6.3138,6.39826666667,9.52439999999,8.85993333333,8.14666666667,7.25466666666,6.40086666667,9.4044
262.88,7.0728,6.7592,6.6696,6.9216,6.9608,10.0128,9.3352,8.7472,7.9268,6.9188,10.0744
263.25,7.4098,7.17646666667,7.07386666667,7.46266666667,7.4254,10.3636666667,9.90353333335,9.13559999999,8.29926666667,7.2978,10.5192666667
263.63,7.72573333333,7.62293333333,7.39333333333,7.85946666667,7.91773333334,10.6700666667,10.5260666667,9.63166666667,8.83966666667,7.7566,11.03
264.00,8.13593333333,7.7998,7.67933333333,8.3078,8.34060000001,10.9795333333,10.9722,9.78800000001,9.24353333333,8.36993333333,11.3193333333
264.37,8.14613333333,7.7088,7.74666666667,8.21833333333,8.5302,11.0096,11.1239333333,9.8764,9.17273333333,8.47686666667,11.2379333333
264.75,7.75553333333,7.34673333333,7.50706666667,7.8702,8.30186666667,10.8768666667,10.9074,9.78033333333,8.90933333333,8.1414,10.9760666667
265.12,7.85506666667,7.51133333333,7.66806666666,7.94466666667,8.46413333333,11.0613333333,11.0200666667,9.89913333334,8.86406666667,8.21746666667,11.3491333333
265.49,7.304,6.89013333333,7.28213333333,7.3846,7.6776,10.4286,10.6336,9.205,8.3224,7.85346666667,10.8096
265.87,6.69893333333,6.1416,6.5442,6.60193333333,6.9148,9.71946666667,10.1008,8.4466,7.51526666667,7.00453333333,10.0539333333
266.24,6.5284,5.7578,6.14133333333,6.29686666667,6.46966666666,9.5144,9.73226666665,8.05606666667,7.237,6.57673333333,9.78413333334
266.61,5.9584,5.20653333333,5.61933333333,5.81733333333,5.97846666666,9.13066666667,9.11386666666,7.41533333333,6.5458,5.97513333333,9.228
266.98,5.45246666667,4.6442,5.00393333333,5.31506666667,5.40333333333,8.71866666667,8.54526666666,6.82386666666,6.00886666667,5.45246666667,8.67953333333
267.36,5.40766666667,4.51633333333,4.95086666667,5.05226666667,5.36306666667,8.65206666667,8.23353333333,6.74906666667,5.90553333333,5.23313333333,8.53786666667
267.73,5.40746666667,4.48146666667,5.01853333333,5.0556,5.35186666667,8.63273333333,8.0958,6.6358,5.79926666666,5.04013333333,8.32406666667
268.10,5.42113333333,4.55746666667,5.0456,5.10373333333,5.28706666667,8.74546666667,8.1532,6.76433333333,5.74493333333,4.88413333333,8.33326666667
268.48,5.887,4.9032,5.20613333333,5.41606666667,5.53313333333,9.14073333334,8.37293333333,7.0354,6.09373333333,5.0352,8.54113333333
268.85,5.83,4.9062,4.99326666667,5.30826666667,5.41006666667,9.16473333334,8.391,6.92746666667,6.1538,4.96326666667,8.49006666667
269.22,5.87493333333,4.7888,4.7976,5.369,5.247,9.19640000001,8.38093333333,6.8958,6.3244,4.81846666667,8.22333333333
269.59,5.6908,4.66786666667,4.5414,5.194,5.1528,9.17400000001,8.16586666667,6.86946666667,6.161,4.53846666667,8.11873333333
269.97,5.52673333333,4.57973333333,4.59413333333,5.14673333333,5.04026666667,9.26319999999,8.12313333333,6.83066666667,6.08233333333,4.51933333333,8.1664
270.34,5.30646666667,4.46346666667,4.41206666667,4.99793333333,4.88633333333,9.00120000001,7.9126,6.57813333333,5.70933333334,4.38913333333,7.8324
270.71,5.36326666667,4.54066666667,4.61306666667,4.9882,4.99933333333,8.95086666667,7.82553333333,6.59173333333,5.74966666667,4.5156,7.93946666667
271.09,5.0764,4.31746666667,4.4006,4.50533333333,4.7304,8.52246666667,7.4818,6.24833333333,5.32586666667,4.19673333333,7.55693333333
271.46,5.3756,4.5784,4.69353333333,4.74593333333,4.78506666667,8.67360000001,7.61526666667,6.48366666667,5.5142,4.47393333333,7.83206666667
271.83,5.5582,4.7642,4.79453333333,4.99486666667,4.8732,8.80253333333,7.76246666667,6.791,5.70533333333,4.68533333333,8.02886666666
272.20,5.521,4.91006666667,4.84353333333,5.1244,4.9396,8.79033333333,7.5832,6.7776,5.74273333333,4.7154,7.9996
272.58,5.28666666667,4.864,4.69386666667,5.01953333333,4.74493333333,8.60059999999,7.34206666667,6.5476,5.59773333333,4.59193333333,7.98826666667
272.95,5.44073333333,4.901,4.83633333333,5.1794,4.8098,8.72013333333,7.29033333333,6.53226666667,5.57986666667,4.69,8.0482
273.32,5.38366666667,5.03366666667,4.96893333333,5.23746666667,4.91826666667,8.79860000001,7.3238,6.49386666667,5.5228,4.7172,8.1486
273.69,5.48673333333,5.1736,5.01333333333,5.3096,4.98186666667,8.80786666667,7.24933333333,6.58893333333,5.52326666667,4.82146666667,8.23486666667
274.06,5.69766666667,5.30326666666,5.04673333333,5.41666666667,5.15533333333,8.79200000001,7.23126666667,6.68626666667,5.72733333333,4.93846666667,8.24213333333
274.44,5.89966666667,5.51226666667,5.1674,5.54466666667,5.4372,8.93546666667,7.41873333333,6.9164,5.9896,5.03493333333,8.46073333333
274.81,6.32873333333,5.9502,5.5716,5.97306666667,5.841,9.30886666666,7.89366666667,7.41613333333,6.51673333333,5.41406666667,8.96093333333
275.18,7.09753333333,6.74506666667,6.3454,6.8886,6.7188,10.1946,8.75833333333,8.27246666667,7.46826666667,6.12086666667,9.83946666667
275.55,7.12986666667,6.73066666667,6.24593333333,6.9036,6.87426666667,10.2156,8.943,8.32793333334,7.51326666667,6.1874,9.81086666667
275.93,6.69406666667,6.38993333334,5.88606666667,6.49133333333,6.55146666666,9.8986,8.6278,7.93473333333,7.11573333333,5.91613333333,9.57273333333
276.30,6.9878,6.488,6.03553333333,6.46286666667,6.622,9.8784,8.87866666666,8.15533333333,7.39286666667,5.98806666667,9.72479999999
276.67,7.00306666666,6.46313333333,6.08426666667,6.446,6.60166666667,9.71726666667,8.94546666667,8.25,7.39326666667,5.9966,9.76833333333
277.04,6.79786666667,6.50686666667,5.982,6.29306666667,6.44413333333,9.50213333333,8.86606666667,8.22133333333,7.32,5.89346666667,9.70486666667
277.41,6.67533333333,6.35206666666,5.83973333333,6.12573333333,6.2088,9.27893333333,8.57793333333,8.15166666667,7.18446666666,5.77386666667,9.50506666667
277.79,6.38646666667,5.98326666667,5.57746666667,5.79193333333,6.00906666667,9.03946666667,8.37346666665,7.90453333333,7.03553333333,5.49166666666,9.15673333333
278.16,6.2662,6.0974,5.60566666667,5.7716,6.12333333333,9.14633333334,8.41993333334,8.0166,6.9698,5.42253333333,9.1662
278.53,6.41686666667,6.28066666667,6.04766666667,6.09886666667,6.2806,9.40946666666,8.6002,8.23106666667,7.0954,5.74386666667,9.3554
278.90,6.18246666667,5.9718,5.84933333333,5.75533333333,6.006,9.19840000001,8.42373333335,7.9168,6.9002,5.6242,8.95633333333
279.27,5.92053333333,5.68793333333,5.63973333333,5.54326666667,5.68793333333,8.95893333333,8.08226666667,7.66526666667,6.5192,5.62546666667,8.70066666667
279.64,5.56586666666,5.22133333333,5.35286666667,5.29973333333,5.35853333333,8.70313333333,7.776,7.29693333333,6.1092,5.23246666667,8.2774
280.02,5.81953333333,5.37813333333,5.7064,5.5768,5.5436,9.01760000001,7.92773333333,7.50833333333,6.41286666667,5.46613333333,8.44366666666
280.39,5.48353333333,5.22413333333,5.4808,5.4402,5.36473333333,8.97353333333,7.86333333333,7.32046666667,6.11566666667,5.39973333333,8.42793333333
280.76,5.7502,5.48273333334,5.62053333333,5.56746666666,5.62566666667,9.31533333333,8.02533333334,7.4718,6.36746666667,5.66013333333,8.52326666667
281.13,6.1006,5.6766,5.91966666667,5.79826666667,5.9016,9.59786666667,8.34686666667,7.711,6.56073333333,5.95066666667,8.77346666667
281.50,5.931,5.5152,5.77486666667,5.53533333333,5.81766666666,9.42320000001,8.20853333333,7.48553333333,6.29386666667,5.7622,8.60686666667
281.87,6.2546,5.88693333333,6.11633333333,5.96353333333,6.0572,9.71273333333,8.52626666667,7.7542,6.62453333333,6.0078,8.97273333333
282.25,5.94586666667,5.52106666667,5.95553333333,5.73713333333,5.6546,9.43339999999,8.215,7.4894,6.30006666667,5.77853333333,8.6736
282.62,5.91466666667,5.4604,5.71973333333,5.64613333333,5.52706666667,9.28626666667,8.20366666667,7.35413333333,6.19793333334,5.73866666667,8.53193333333
282.99,5.96286666667,5.493,5.5602,5.77326666667,5.52306666666,9.40506666667,8.24773333333,7.4582,6.13653333333,5.6806,8.54626666667
283.36,5.38706666667,4.9176,4.81606666667,5.1456,4.8634,8.86713333333,7.72506666667,6.77046666667,5.5698,4.89506666667,7.90793333333
283.73,5.52773333333,5.2404,5.03846666667,5.33233333333,4.9814,8.96866666667,7.81853333333,6.87946666667,5.87653333333,5.08446666667,8.12606666667
284.10,5.5416,5.35446666667,4.9716,5.42366666667,5.079,8.959,7.87593333333,6.85386666667,5.939,5.07453333333,8.13653333333
284.47,5.4494,5.29153333333,4.9104,5.37553333333,5.00653333333,8.82873333333,7.65853333333,6.7754,5.94526666667,4.96973333334,8.05433333333
284.85,5.19693333333,4.94953333333,4.59146666667,5.05646666667,4.76966666667,8.4668,7.35113333333,6.4728,5.64186666667,4.59933333333,7.77046666667
285.22,4.99326666667,4.70653333333,4.25926666667,4.82666666667,4.62533333333,8.2218,7.11793333333,6.33346666666,5.4736,4.32693333333,7.5054
285.59,4.9552,4.61206666667,4.12046666667,4.81986666667,4.5912,8.08473333333,7.01353333333,6.37306666667,5.4678,4.21766666667,7.48986666666
285.96,5.06166666667,4.69246666667,4.17446666666,4.845,4.6944,8.1906,7.13566666667,6.54986666667,5.5778,4.342,7.63106666667
286.33,5.2608,4.88713333333,4.19333333333,5.00033333333,4.87966666667,8.29753333333,7.3138,6.73926666666,5.75926666666,4.5114,7.82893333333
286.70,5.045,4.7578,4.13506666667,4.82806666667,4.7818,8.13093333333,7.15406666667,6.6852,5.66946666667,4.25733333333,7.69713333333
287.07,4.62946666667,4.3836,3.81753333333,4.42453333333,4.4078,7.62573333333,6.70766666667,6.2552,5.31826666667,3.78206666667,7.3316
287.44,4.9478,4.73553333333,4.205,4.76366666666,4.73186666667,7.84913333333,7.0392,6.67786666667,5.72253333333,4.17686666667,7.58653333333
287.82,4.99186666667,4.67806666667,4.20813333333,4.73646666667,4.87186666667,7.9204,7.161,6.89033333333,5.7494,4.15933333333,7.60466666667
288.19,4.9724,4.64306666667,4.1844,4.72486666667,4.93046666667,7.86986666667,7.27206666667,7.0302,5.78333333333,4.10053333333,7.61653333333
288.56,5.13146666667,4.7108,4.26533333333,4.795,5.03573333333,7.96106666667,7.5002,7.18286666667,5.833,4.09906666667,7.5862
288.93,5.287,4.8154,4.49866666667,5.0878,5.22513333333,8.0598,7.86673333334,7.43966666667,6.05213333333,4.27046666667,7.6716
289.30,5.166,4.76393333333,4.51306666667,5.07673333333,5.19726666667,7.94546666667,7.96506666667,7.3274,5.97086666666,4.23326666667,7.63253333333
289.67,5.3512,4.9486,4.69846666667,5.2008,5.26733333333,8.0034,8.32020000001,7.5012,6.22886666667,4.47173333333,7.7534
290.04,5.20953333333,4.88513333333,4.66846666667,5.20753333333,5.21146666667,7.79373333334,8.38746666666,7.401,6.15693333333,4.352,7.64146666666
290.41,4.95473333333,4.66673333333,4.60153333333,5.073,4.98026666667,7.48733333333,8.32353333334,7.1716,6.02373333333,4.13213333333,7.42806666667
290.78,4.90613333333,4.56646666667,4.47886666667,4.99946666667,4.8266,7.41586666667,8.48480000001,7.14746666667,5.98526666667,4.1132,7.3342
291.15,5.405,5.025,4.881,5.399,5.19093333333,7.86426666667,9.10026666667,7.6386,6.40066666667,4.525,7.80433333333
291.52,5.41233333333,4.99146666667,4.88686666667,5.41433333333,5.20486666667,7.776,9.19966666667,7.617,6.3324,4.45193333333,7.79406666667
291.89,5.048,4.73133333333,4.58006666667,5.142,4.7578,7.31446666667,8.98433333333,7.32873333333,6.02493333333,4.15906666667,7.54746666667
292.26,4.92693333333,4.5682,4.4952,4.929,4.44306666667,7.02546666667,8.90906666667,7.2132,5.92406666667,4.05086666667,7.43846666666
292.64,4.95793333333,4.62486666666,4.52093333334,4.9942,4.39346666667,7.03806666667,8.93973333334,7.19733333333,6.02133333333,4.18553333333,7.51133333333
293.01,4.64413333333,4.50173333333,4.295,4.7086,4.07966666667,6.8326,8.76466666667,6.908,5.75553333333,4.00426666667,7.30213333333
293.38,4.5536,4.39746666666,4.00253333333,4.4798,3.80513333333,6.6492,8.5692,6.82933333333,5.67953333334,3.84193333333,7.05706666667
293.75,4.65353333333,4.44313333333,4.04993333334,4.645,3.887,6.84473333333,8.74486666667,6.9792,5.76973333333,4.00866666667,7.0552
294.12,4.569,4.3908,3.96566666667,4.51533333333,3.8498,6.7826,8.62253333333,6.9436,5.69413333333,4.0342,6.94586666667
294.49,4.6416,4.44226666667,3.8906,4.46113333333,3.91993333333,6.86386666667,8.72733333333,7.0926,5.79573333333,4.07933333333,6.89326666667
294.86,4.6272,4.4538,3.83046666667,4.33773333333,3.94846666667,6.77466666667,8.60426666667,7.12093333333,5.86786666666,4.09126666667,6.79506666667
295.23,4.54386666667,4.349,3.7336,4.2614,3.95946666667,6.68806666667,8.5616,7.15933333333,5.8974,4.08213333333,6.692
295.60,4.7192,4.5444,3.93406666667,4.53693333333,4.1854,6.89366666667,8.84299999999,7.4794,6.16813333333,4.37126666667,6.90653333333
295.97,4.71073333333,4.48566666667,3.8976,4.52813333333,4.2414,6.93073333333,8.90066666665,7.4746,6.23786666667,4.4006,6.81373333333
296.34,4.7102,4.56833333333,3.9416,4.55486666667,4.41293333333,6.9708,9.03186666667,7.5992,6.34753333333,4.4652,6.83733333333
296.71,4.63106666667,4.469,3.88766666667,4.44933333333,4.44766666667,6.86993333333,9.17386666665,7.71146666667,6.35233333333,4.41993333333,6.8058
297.08,4.70026666667,4.53966666667,3.92626666667,4.6248,4.54453333333,6.96686666667,9.30906666666,7.97813333333,6.49646666667,4.48186666667,6.86566666667
