wavelength,Back_ChrSalm,Belly_ChrSalm,Breast_ChrSalm,Crissum_ChrSalm,Crown_ChrSalm,DorTail_ChrSalm,Patch10_ChrSalm,Patch11_ChrSalm,Rump_ChrSalm,Throat_ChrSalm,WingTip_ChrSalm
245.30,-1.9056984127,-4.21522222222,-4.62955555555,-2.88733333333,-4.715,1.876,-3.21611111111,3.60622222222,-1.78486111111,-3.54522222222,2.08333333333
245.67,0.188968253967,-2.21133333333,-2.05955555555,-0.422666666667,-2.10294444444,4.08666666667,-0.942888888889,5.53922222222,0.121833333333,-0.758888888889,3.70744444444
246.05,0.762333333334,-0.805555555556,-0.757,0.815111111111,-0.844222222223,4.35722222222,-0.184333333334,6.82188888889,1.14272222222,0.194111111112,4.52222222222
246.42,0.935507936507,-0.0355555555567,-0.363777777777,1.491,-0.73661111111,4.739,0.497111111112,7.46366666667,1.43552777778,0.8075,4.49044444445
246.79,1.88077777778,0.999111111111,0.671333333333,2.64588888889,0.659666666664,5.45177777778,2.10244444444,8.21744444444,2.18019444444,1.89472222222,5.45155555555
247.17,2.85506349207,2.05988888889,1.49116666667,3.54355555556,1.783,6.16466666667,3.37377777778,9.162,3.32955555555,3.10433333333,6.40833333333
247.54,3.44474603174,2.50211111111,2.21383333333,4.18166666666,2.41044444444,6.97877777778,4.04111111111,9.83200000001,4.02880555556,3.62294444444,6.88711111111
247.92,4.0756031746,3.35611111111,3.01461111111,4.84511111111,3.20405555556,7.63288888889,4.67577777778,10.3058888889,4.42369444444,4.59155555556,7.80211111111
248.29,4.13353968254,3.50577777778,3.05983333333,4.85888888889,3.41966666667,7.76388888889,5.03733333333,10.5102222222,4.65933333334,4.43316666667,7.95544444444
248.67,4.12385714286,3.43044444444,3.11555555556,4.952,3.66,7.707,5.20133333333,10.5338888889,4.82094444444,4.54527777778,7.78555555556
249.04,3.61952380952,3.10166666667,2.81661111111,4.47133333333,3.10838888889,7.459,5.13577777778,10.1108888889,4.453,4.22305555556,7.37177777778
249.42,3.63079365079,3.09444444445,2.70383333333,4.56411111111,3.04483333333,7.37688888889,5.14766666667,9.83822222221,4.41461111111,3.99416666667,7.40488888889
249.79,3.20585714286,3.02733333333,2.33261111111,4.27477777778,2.648,6.98655555556,4.95844444445,9.51844444445,4.02880555556,3.5045,7.15944444444
250.17,2.37814285714,2.54866666667,1.32311111111,3.67688888889,2.01688888889,6.31444444444,4.86966666667,9.017,3.23830555556,2.60127777778,6.36311111111
250.54,1.50925396825,1.74344444444,0.841444444445,2.97511111111,1.78266666667,5.34288888889,4.79644444444,8.37888888889,2.76463888889,1.79972222222,6.10644444445
250.92,0.859158730158,0.900444444444,0.487611111111,2.32988888889,1.29027777778,4.65966666667,4.372,7.96433333333,2.34386111111,1.19744444444,5.68077777778
251.29,0.338682539683,0.328888888889,0.140444444443,1.93577777778,0.803166666666,4.48133333333,4.01655555556,7.43322222222,2.09058333333,0.251666666667,4.94566666667
251.66,0.697063492066,1.15822222222,-0.328777777777,1.78644444445,1.15811111111,4.55433333333,4.08355555556,7.509,2.44902777778,0.795055555553,5.00588888889
252.04,0.536206349206,1.101,-1.18105555555,1.071,0.285333333333,4.014,4.26433333333,7.36744444444,2.45244444444,0.550333333333,5.05522222222
252.41,-0.596000000001,-0.696777777777,-2.20372222222,-0.276777777777,-1.33261111111,2.40888888889,3.04455555555,5.84255555556,1.30675,-0.922555555557,3.34166666667
252.79,-0.518666666668,-0.395444444443,-2.14827777778,-0.728333333333,-1.49288888889,2.11177777778,2.97555555556,5.74277777778,1.26658333333,-1.16527777778,3.77655555555
253.16,0.359507936507,0.229888888887,-1.61866666667,-0.27166666667,-1.23761111111,2.44344444444,3.864,6.27588888889,2.04933333334,-0.876944444443,3.94722222222
253.54,1.13814285714,1.03777777778,-0.843833333334,0.125777777777,-0.136333333333,3.61633333333,4.72733333333,7.54733333333,3.04505555556,0.482333333333,4.36044444444
253.91,1.21265079365,1.24766666667,-0.399777777777,-0.01088888889,0.0853333333333,3.79611111111,4.69166666667,7.95466666667,3.34283333334,0.490444444443,4.94766666667
254.28,1.79863492063,0.986111111112,-0.443777777778,0.153444444443,0.712222222222,4.32822222222,4.87588888889,7.88955555555,3.85708333333,0.695666666667,5.27066666667
254.66,1.36722222222,0.430444444443,-1.161,-0.690888888887,0.209388888889,4.36066666667,3.95266666667,7.28288888889,3.47422222222,0.385166666668,4.51911111111
255.03,1.28115873016,0.964777777779,-1.14322222222,-0.857666666663,-0.0178333333323,5.00166666667,3.668,7.16922222222,3.45361111111,0.7145,4.23955555556
255.41,0.853761904762,0.389222222221,-1.78288888889,-1.39355555556,-0.552499999999,4.57022222222,2.87511111111,6.76733333333,2.68375,0.495944444447,4.10566666667
255.78,-1.0707936508,-0.986111111113,-2.57072222222,-2.11688888889,-2.38005555556,2.43244444445,1.72233333333,5.20711111111,1.37069444444,-1.20327777778,2.82722222222
256.15,-1.57957142857,-1.60844444445,-2.59355555556,-1.823,-2.35894444444,2.50644444444,1.76911111111,5.01288888889,1.21638888889,-1.3805,1.729
256.53,-0.668317460317,-1.09144444444,-2.261,-0.740555555557,-1.27994444444,3.36611111111,2.48222222222,5.86088888889,1.90711111111,-0.669222222222,2.98888888889
256.90,-1.91652380952,-2.66811111111,-3.169,-1.453,-2.29861111111,2.95611111111,1.50322222222,4.99811111111,0.873888888888,-1.36533333333,2.10444444444
257.28,-2.38350793651,-3.163,-3.67294444444,-1.65655555556,-2.294,2.93144444445,0.567666666667,4.44922222222,0.0290555555557,-1.622,2.60677777778
257.65,-3.45720634921,-4.134,-4.66511111111,-2.59311111111,-3.85288888889,1.46833333333,-0.447777777777,3.124,-1.71036111111,-3.02505555556,1.41611111111
258.02,-3.20542857143,-4.31322222222,-5.12077777778,-2.94133333333,-3.73066666667,0.538111111111,-0.600999999999,2.89666666667,-1.69277777778,-2.946,0.708333333333
258.40,-3.02717460317,-4.142,-4.29455555556,-2.54477777778,-3.84761111111,0.924777777779,-0.443222222223,3.286,-1.687,-2.57161111111,0.771888888889
258.77,-1.65479365079,-2.83344444444,-2.82372222222,-0.780444444444,-2.62372222222,2.07255555555,0.649444444443,4.35522222222,-0.434583333333,-1.28883333333,1.95444444445
259.15,-1.61150793651,-2.79222222222,-2.56211111111,-0.612000000001,-2.399,1.88277777778,0.82211111111,4.73366666667,-0.246388888889,-1.31744444444,2.05177777778
259.52,-1.71988888889,-2.64255555556,-2.59727777778,-0.642222222222,-2.37988888889,1.75644444444,0.896666666667,4.72255555555,-0.245305555556,-1.22022222222,1.89955555555
259.89,-1.56746031746,-2.62777777778,-2.33788888889,-0.59488888889,-2.07011111111,2.12688888889,1.03111111111,4.98788888889,-0.191916666667,-1.02383333333,2.32522222222
260.27,-1.73120634921,-2.869,-2.66738888889,-0.926222222223,-2.17572222222,1.729,0.627222222222,4.72188888889,-0.4645,-1.56272222222,2.07588888889
260.64,-1.2770952381,-2.25911111111,-2.27322222222,-0.37588888889,-1.70972222222,2.25,1.16933333333,5.247,-0.092722222222,-0.978722222223,2.50055555556
261.01,-0.727888888889,-1.93677777778,-1.80583333333,0.146777777778,-1.29638888889,2.56544444445,1.59244444444,5.65433333333,0.229361111111,-0.546166666667,3.18044444445
261.39,-0.718539682539,-2.20566666667,-1.78483333333,0.0786666666667,-1.3755,2.40444444444,1.84955555555,5.76122222222,0.2475,-0.485333333333,3.30588888889
261.76,-0.370174603173,-1.97422222222,-1.53855555555,0.160333333333,-1.08861111111,2.54444444444,2.07811111111,5.88533333333,0.650194444443,-0.24972222222,3.82155555556
262.13,-0.623666666665,-2.28477777778,-1.76827777778,-0.0446666666657,-1.55205555555,2.29477777778,1.82777777778,5.49344444444,0.437083333333,-0.692833333333,3.92388888889
262.51,-0.384666666667,-1.96266666667,-1.68822222222,0.0746666666633,-1.29888888889,2.21911111111,2.11233333333,5.63288888889,0.88275,-0.101333333333,4.28877777778
262.88,-0.588079365079,-2.15211111111,-1.83794444444,-0.433777777778,-1.66822222222,1.78244444444,2.38066666667,5.52922222222,0.81211111111,-0.269833333333,4.11044444444
263.25,-0.726634920634,-2.472,-2.26583333333,-0.56,-2.10177777778,1.56444444444,2.36888888889,5.05966666667,0.745055555554,-0.479722222223,3.91388888889
263.63,-0.238317460317,-2.31655555556,-1.97488888889,-0.387222222221,-1.83411111111,1.76033333333,2.66866666667,5.16822222222,1.22866666667,-0.19372222222,4.53477777778
264.00,-0.250952380952,-1.99755555556,-2.34805555556,-0.452444444443,-1.94105555556,1.5,2.74366666667,4.81677777778,1.51705555556,-0.282722222223,4.33455555556
264.37,0.737285714285,-0.889888888889,-1.00983333333,0.394555555557,-1.08716666667,2.57655555555,3.75266666667,5.43166666667,2.59008333333,0.646277777779,5.26155555556
264.75,0.778730158731,-0.583777777778,-0.844833333333,0.039,-1.21477777778,2.46033333333,3.597,5.05355555556,2.66088888889,0.829222222223,4.72644444444
265.12,0.812476190478,-0.278333333333,-1.13338888889,-0.0464444444443,-1.31533333333,2.42955555556,3.29622222222,5.14555555556,2.83566666667,1.153,3.90766666667
265.49,1.05307936508,0.15288888889,-1.02833333333,0.259777777776,-0.948222222223,2.67644444444,3.19644444445,5.21511111111,2.9365,1.56016666667,3.65533333333
265.87,1.30422222222,0.565888888888,-0.700166666667,0.93088888889,-0.499055555554,2.99366666667,3.52244444444,5.75666666667,3.21158333333,2.16722222222,3.80522222222
266.24,1.52758730159,0.805555555556,-0.258833333333,1.28733333334,-0.327222222224,3.76122222222,3.66766666667,6.18477777778,3.08705555556,2.71827777778,3.74666666667
266.61,1.52728571428,0.979333333333,0.120777777777,1.33111111111,-0.424333333333,4.00011111111,3.421,6.33133333333,3.10013888889,2.43811111111,3.69677777778
266.98,1.94722222222,1.43433333333,0.519444444447,1.76244444444,0.023388888891,4.30911111111,3.33066666667,6.74844444444,3.29880555556,2.72083333333,4.52366666667
267.36,2.30874603175,1.54622222222,0.5025,1.80077777778,0.384888888889,4.57355555556,3.40555555556,7.01377777778,3.36175,2.98511111111,5.12811111111
267.73,2.08668253968,1.25133333333,0.590833333332,1.72533333333,0.28438888889,4.55055555556,3.41288888889,7.07222222222,3.19638888889,2.68933333333,4.93611111111
268.10,1.90947619048,0.879777777778,0.492611111112,1.65444444445,0.009333333331,4.38111111111,2.93733333333,7.12644444444,2.73913888889,2.58722222222,4.77155555556
268.48,1.63171428571,0.750444444443,0.298944444443,1.71466666667,-0.161666666668,4.24666666667,2.71511111111,7.04144444445,2.54288888889,2.66955555555,4.96677777778
268.85,1.03877777778,0.212777777778,-0.234,1.36666666666,-0.510444444444,3.69966666667,2.023,6.65822222222,2.04883333333,1.932,4.86588888889
269.22,0.53434920635,-0.192555555555,-0.526333333333,1.02255555555,-0.755055555557,3.11611111111,2.09955555555,6.106,1.46205555555,1.26644444445,4.602
269.59,0.525936507937,-0.0873333333333,-0.200833333333,1.17622222222,-0.678444444442,3.45322222222,2.341,6.27766666667,1.62466666666,1.21988888889,4.67622222222
269.97,1.21107936508,0.44111111111,0.565111111111,1.79166666667,-0.048111111111,4.10855555556,3.15355555555,6.69722222222,2.27616666667,1.72372222222,5.49366666667
270.34,1.38984126984,0.544333333334,0.6775,2.08222222222,0.330444444444,4.35333333333,3.39277777778,6.71866666667,2.52780555555,1.72138888889,5.73588888889
270.71,1.64979365079,0.476,0.657166666667,2.31522222222,0.852,4.47911111111,3.84077777778,6.79966666667,2.63163888889,1.95561111111,6.04788888889
271.09,1.51793650794,0.0783333333333,0.284833333333,2.16777777778,0.616555555557,4.33055555556,3.66711111111,6.48277777778,2.34677777778,1.818,5.66255555556
271.46,1.31731746032,-0.0449999999999,0.370833333333,2.03477777778,0.376,4.135,3.44277777778,6.26477777778,2.16897222222,1.75427777778,5.20222222222
271.83,1.15982539683,-0.158111111111,0.220055555555,2.01255555556,0.2175,4.11922222222,3.26366666667,6.21577777778,2.02613888889,1.62183333333,4.99444444444
272.20,1.81431746032,0.411555555555,0.811166666667,2.67955555556,0.80872222222,4.73244444445,4.082,6.56988888889,2.52433333333,2.0435,5.431
272.58,1.79819047619,0.326111111111,0.7615,2.51155555556,0.73561111111,4.77277777778,4.06344444445,6.46611111111,2.47038888889,1.97272222222,5.12744444444
272.95,2.06158730159,0.410555555556,1.096,2.76133333333,0.974777777779,5.04255555556,4.576,6.57233333333,2.63552777778,2.28561111111,5.53211111111
273.32,2.3493968254,0.618222222222,1.3685,3.02066666667,1.28033333333,5.40911111111,4.63322222222,6.89155555556,3.01833333333,2.62566666667,5.88311111111
273.69,2.42480952381,0.765777777778,1.35783333333,3.07255555556,1.41988888889,5.16077777778,4.61377777778,6.92066666667,2.88708333333,2.55411111111,5.99788888889
274.06,1.5770952381,-0.184333333333,0.495222222223,2.30088888889,0.754888888888,4.29588888889,3.60688888889,6.32011111111,2.11047222222,1.71588888889,5.359
274.44,1.64087301588,0.142666666667,0.800277777777,2.49711111111,0.701777777779,4.18155555556,3.79244444444,6.52088888889,2.41322222222,1.82488888889,5.28977777778
274.81,0.928142857144,-0.0866666666668,0.175444444446,1.72466666667,-0.231500000001,3.51033333333,2.87444444444,5.84555555555,1.72713888889,0.989500000001,4.47188888889
275.18,0.509476190476,-0.0896666666667,-0.155277777777,1.26944444444,-0.7085,2.88166666666,2.44988888889,5.39488888889,1.34994444444,0.400277777778,3.83544444444
275.55,0.0998888888888,-0.0937777777777,-0.561944444444,0.991666666669,-1.12388888889,2.36333333333,2.10422222222,5.04044444445,1.03013888889,-0.1155,3.75677777778
275.93,0.316634920634,0.073,-0.540444444444,0.974444444444,-1.13961111111,2.33,2.41366666667,4.87222222222,1.07377777778,0.092388888889,3.70188888889
276.30,0.0139523809533,-0.25788888889,-0.751111111112,0.435666666665,-1.333,1.77733333333,2.04666666667,4.76444444445,0.845777777779,0.0601666666677,3.47455555556
276.67,0.035761904762,-0.133777777778,-0.578777777778,0.436333333332,-1.10827777778,1.49488888889,1.96622222222,4.92144444444,0.750361111111,0.136722222222,3.595
277.04,0.500174603173,0.541666666667,-0.0441666666678,0.841444444444,-0.638666666667,1.99511111111,2.01833333333,5.56722222222,1.23441666667,0.774055555556,3.70766666667
277.41,1.07206349206,1.10044444445,0.480055555556,1.323,-0.298666666667,2.35922222222,2.39422222222,5.97711111111,1.67713888889,1.2675,4.19144444445
277.79,1.04512698413,1.09111111111,0.643,1.35522222222,-0.376055555554,2.56666666667,2.30822222222,5.86855555556,1.80733333334,1.4155,4.27777777778
278.16,1.06012698413,1.46,0.891,1.48322222222,-0.221388888889,2.874,2.673,5.91488888889,2.00613888889,1.64977777778,4.05233333333
278.53,1.27622222222,1.64755555555,1.01766666667,1.76155555556,0.433388888888,3.23244444444,2.69655555556,6.17411111111,2.07797222222,2.06383333333,4.45811111111
278.90,2.15095238095,2.13844444445,1.68211111111,2.93855555556,1.37694444445,4.02455555556,3.56555555556,7.00244444444,2.81411111111,2.72872222222,5.38488888889
279.27,2.72574603175,2.18488888889,2.09394444444,3.40644444445,2.04983333333,4.62266666667,4.12188888889,7.50655555557,3.29225,3.32683333333,6.05355555555
279.64,3.49711111111,2.81022222222,2.90127777778,4.28222222222,2.95788888889,5.42666666667,5.13622222222,8.32255555556,4.08602777778,4.22844444445,6.64622222222
280.02,3.37522222222,2.92577777778,2.96272222222,4.40422222222,3.06816666667,5.45,4.86911111111,8.45477777778,4.14138888889,4.21688888889,7.07666666667
280.39,3.57265079365,3.22533333333,2.99311111111,4.65511111111,3.30277777778,5.90377777778,5.02644444445,8.65455555555,4.43944444444,4.25511111111,7.44711111111
280.76,3.68657142857,3.43433333333,3.05477777778,4.84688888889,3.25688888889,5.885,5.16622222222,8.68533333332,4.70202777778,4.31516666667,7.45722222222
281.13,3.51138095238,3.16277777778,2.78,4.83388888889,3.17261111111,5.50233333333,5.25988888889,8.44733333334,4.49247222222,3.89177777778,7.20722222222
281.50,3.14668253968,2.84311111111,2.45444444444,4.54388888889,2.92361111111,5.14588888889,4.99422222222,8.06900000001,4.01202777778,3.376,6.65244444444
281.87,3.34153968254,3.218,2.55466666667,4.82922222222,2.99361111111,5.31511111111,5.301,8.34622222223,4.1905,3.42122222222,6.65111111111
282.25,3.79412698413,3.433,2.81766666667,5.26155555556,3.25072222222,5.52133333333,5.59877777778,8.58066666667,4.46030555555,3.61805555556,7.05333333333
282.62,3.89177777778,3.73333333333,2.86488888889,5.28322222222,3.50372222222,5.60911111111,5.73855555556,8.65955555555,4.65458333333,3.68205555555,7.15
282.99,3.83006349206,3.79111111111,2.82383333333,5.074,3.57227777778,5.41111111111,5.69977777778,8.69455555556,4.55966666667,3.83038888889,7.15788888889
283.36,3.56966666667,3.90533333333,2.70755555556,5.11744444445,3.34366666666,5.24922222222,5.82788888889,8.58011111112,4.43555555555,3.83061111111,6.955
283.73,3.6256031746,3.96033333333,2.80966666667,5.24888888889,3.28105555556,5.146,5.75522222222,8.84277777777,4.35766666666,3.73588888889,6.89155555556
284.10,3.87693650794,4.04188888889,2.97361111111,5.41822222222,3.49666666667,5.24333333333,5.93177777778,9.09022222223,4.53108333333,3.88283333333,6.91844444444
284.47,3.79941269841,4.08688888889,2.93177777778,5.40266666666,3.39594444444,5.13555555556,5.894,9.10244444443,4.36941666666,3.64966666667,6.67588888889
284.85,3.51633333333,3.67844444445,2.63461111111,5.13333333333,3.03988888889,4.97133333334,5.50666666667,8.80822222222,3.94447222222,3.426,6.47522222222
285.22,3.26912698413,3.64111111111,2.44655555556,4.88177777778,2.77405555555,4.79333333333,5.22055555556,8.72533333334,3.77363888889,3.39077777778,6.30644444445
