wavelength,Back_SpoColm,Belly_SpoColm,Breast_SpoColm,Crissum_SpoColm,Crown_SpoColm,DorTail_SpoColm,Patch10_SpoColm,Patch11_SpoColm,Patch12_SpoColm,Rump_SpoColm,Throat_SpoColm,WingTip_SpoColm
238.92,6.55046666667,6.78286666667,6.87573333334,10.4762,0.394800000001,11.8234,11.9164,3.97213333333,9.75620000001,2.48035555556,17.561,12.5203333333
239.29,4.99986666667,4.63213333333,4.91353333333,9.11253333334,-1.12546666667,9.24239999999,9.71866666666,1.68826666667,7.35933333334,-0.021718518518,15.5628,11.4935333333
239.67,4.50179999999,4.76999999999,3.9846,8.31413333333,-6.66666665999e-05,8.02679999999,9.31040000001,2.088,6.85826666667,-0.357488888891,14.5976,11.456
240.04,2.77786666667,3.11440000001,2.02026666667,5.4714,-0.606,5.75753333333,6.61613333333,0.471266666666,4.73066666667,-1.6629037037,12.3402666667,8.03026666666
240.42,3.12273333333,3.89246666667,2.44006666667,5.05446666667,0.377533333333,5.34486666667,6.30353333333,0.609933333334,4.7784,-0.413118518519,11.3725333333,8.00293333335
240.79,3.36426666667,4.43193333333,3.09133333333,4.5934,0.918733333331,5.32573333333,6.46813333333,1.3656,4.9658,0.273096296296,10.8254666667,8.628
241.17,3.82006666667,4.95233333334,3.23806666666,5.04766666667,1.32273333333,6.3808,6.88893333333,2.0318,5.66126666667,1.1112,10.5820666667,8.80419999999
241.54,4.70926666667,5.0048,4.4876,5.4386,2.25306666667,7.13753333333,7.70073333333,2.86246666667,6.35273333334,2.35653333333,10.3970666667,9.30746666667
241.92,6.225,6.24166666667,5.81666666667,6.50833333333,3.59166666667,8.05833333333,8.83333333334,3.87499999999,7.68333333334,3.60092592593,11.4083333333,10.3166666667
242.29,5.08293333333,6.033,5.12146666667,5.50786666667,3.4298,6.68213333333,7.77906666667,2.6342,6.84440000001,2.68311851852,10.5678,9.26993333334
242.67,5.17873333333,6.78953333333,5.28713333333,5.90833333333,4.20366666667,7.40333333333,8.61673333334,3.3296,7.15066666666,3.57532592593,10.9136,9.81579999999
243.05,4.77386666667,6.72266666667,5.1384,5.95866666666,4.11486666667,7.19953333333,8.55253333333,3.04946666667,6.93306666666,3.76126666667,10.6694666667,9.58986666665
243.42,4.84586666667,6.599,5.5702,5.63773333333,4.3384,7.2148,8.29106666666,2.978,6.71406666667,4.06397037037,10.6396,9.1912
243.80,5.0848,6.587,6.1216,5.53666666667,4.65926666667,7.8432,8.69379999999,2.99113333333,7.09866666667,4.67041481481,10.9405333333,9.09266666666
244.17,5.5416,6.84026666667,6.37733333333,5.7666,5.2074,8.37026666667,9.32813333333,3.6322,7.66966666666,5.06456296296,11.1668666667,9.46313333333
244.55,5.879,7.14426666667,6.44333333333,5.99693333333,5.5628,8.7318,9.71159999999,4.07426666667,7.81406666667,5.33467407407,11.4976666667,9.3768
244.92,6.83746666667,7.815,7.29093333333,7.06706666667,6.7432,9.57,10.5596,4.8646,8.3156,6.40760740741,12.3086,10.3239333333
245.30,7.4032,8.53506666667,7.7824,7.68493333333,7.35446666667,9.71033333333,10.9179333333,5.356,8.4864,7.12214074074,12.7482666667,10.8799333333
245.67,7.73633333333,8.97006666666,7.89553333333,8.0944,7.96026666667,10.1790666667,11.0796666667,5.7662,8.6766,7.54777777778,13.2784666667,11.4278666667
246.05,7.53033333333,8.727,7.7418,7.92626666667,8.11526666667,10.2654666667,10.8412,5.69046666667,8.39846666667,7.8120962963,13.2118666667,11.1785333333
246.42,7.572,8.20573333334,7.535,7.69953333333,7.86826666667,10.3786666667,10.535,5.6418,8.07826666667,7.72797777778,12.9958,11.1068666667
246.79,6.98666666667,7.25273333333,6.5588,6.80533333333,7.04453333333,9.51220000001,9.62426666667,4.86586666667,7.47273333333,6.78236296296,12.1535333333,10.3760666667
247.17,7.11013333333,7.45273333333,6.50786666667,6.76393333333,7.222,9.77466666667,9.70966666665,4.9504,7.59693333333,6.76560740741,12.3274,10.5282666667
247.54,7.43213333333,8.08813333334,6.981,7.18266666667,7.64053333333,10.3162,10.0837333333,5.38186666667,8.11533333333,7.22556296296,12.8447333333,11.0166
247.92,7.20793333333,7.99799999999,6.78293333333,7.16806666667,7.37386666667,10.0630666667,9.66793333335,5.26233333333,7.89513333333,6.8021037037,12.6427333333,10.8401333333
248.29,7.17033333333,8.10126666666,6.7892,7.31946666667,7.39233333333,10.1292,9.68513333333,5.29153333334,7.833,6.77743703704,12.7699333333,10.9776666667
248.67,7.2038,8.10486666667,6.78673333333,7.34726666667,7.54086666667,10.2602,9.63973333334,5.29526666667,7.93126666667,6.69785925926,12.8596666667,11.1678666666
249.04,7.008,8.22666666667,6.68366666667,7.33573333333,7.4586,10.227,9.59553333333,5.28066666667,7.94673333333,6.4804,12.9272,11.0224
249.42,6.768,8.13606666667,6.62326666667,7.3436,7.43386666667,10.2171333333,9.60906666667,5.18986666667,7.77053333333,6.20774814815,13.0836,10.9446
249.79,6.85173333333,8.34493333334,6.655,7.5848,7.55773333333,10.3279333333,9.72999999999,5.23913333333,8.01306666667,6.24149629629,13.3103333333,10.8988
250.17,7.44533333334,9.07353333335,7.0954,8.26146666667,8.20313333334,10.9182666667,10.3560666667,5.87946666667,8.63206666667,6.52645185185,14.1244,11.5802
250.54,7.25413333333,9.15446666667,7.02266666667,8.24646666667,8.0552,10.7342,10.2669333333,5.70973333334,8.66926666666,6.22316296296,14.2545333334,11.4465333333
250.92,7.36206666666,9.77526666668,7.26753333333,8.50713333333,8.23266666667,10.9487333333,10.3572,5.7488,8.88086666667,6.32341481481,14.5825333333,11.4692
251.29,6.82333333333,9.59093333334,7.034,8.4986,7.901,10.5609333333,9.99753333334,5.60373333333,8.55739999999,6.22628888889,14.1072666667,10.8204
251.66,6.5598,9.2296,6.5548,8.36506666667,7.3226,9.95673333333,9.76866666667,5.23773333333,8.39066666666,5.8032962963,13.4198,10.3637333333
252.04,6.8238,9.64119999999,6.67713333333,8.49960000001,7.63553333333,9.93973333332,10.0236,5.24226666667,8.798,6.37917037037,13.6318,10.7201333333
252.41,6.3814,9.36080000001,6.25993333333,7.87646666667,7.20033333333,9.44019999999,9.35020000001,4.67513333333,8.62646666666,6.0204,12.8844,10.2325333333
252.79,6.2624,9.45833333333,6.34333333333,7.69606666666,6.80133333333,9.42066666666,9.35606666668,4.441,8.49366666666,6.02233333333,12.8482666667,10.0511333333
253.16,5.51886666667,8.58873333334,5.70026666667,6.6886,5.8924,8.6766,8.63266666667,3.6792,7.58920000001,5.59885185185,12.0427333333,9.40713333333
253.54,5.2438,8.17353333333,5.042,5.93833333333,5.35013333333,8.21286666667,8.08960000001,3.1596,7.13173333333,5.32211851852,11.3165333333,9.08146666667
253.91,5.17386666667,8.2046,5.157,5.85813333333,5.10046666666,8.17633333333,8.36299999999,3.11006666667,6.80226666667,5.35801481481,11.196,9.27333333334
254.28,4.20073333333,7.59493333333,4.48493333333,4.8564,3.70766666667,7.3628,7.71686666667,2.34413333333,5.87173333333,4.65148148148,10.2814,8.361
254.66,4.65353333333,8.29406666667,5.0332,5.61193333334,4.18333333334,8.0832,8.64973333332,3.0378,6.44973333333,5.37951851852,10.5725333334,8.90286666666
255.03,4.91613333333,8.52253333334,5.43133333333,5.87833333333,4.58093333333,8.26826666667,9.20546666667,3.66233333333,6.77206666667,5.97145185185,10.8937333333,9.41039999999
255.41,5.53253333334,8.77746666667,5.80786666667,5.9062,4.772,8.55466666667,9.64259999999,4.1234,7.17806666667,6.08700740741,11.0784,9.90493333334
255.78,4.91553333333,8.18119999999,5.09126666667,5.30086666667,4.32033333333,8.10693333333,9.12100000001,3.624,6.38953333333,5.2362,11.0548666667,9.38466666667
256.15,4.05213333333,6.99426666667,4.10566666667,4.63393333333,3.50386666667,7.4624,8.34513333333,3.1562,5.30266666667,4.25960740741,10.2104666667,8.36513333333
256.53,3.95953333333,6.65366666667,3.8096,4.45533333333,3.5094,7.14286666667,8.4278,2.88966666667,4.83366666666,4.21817037037,10.3848,8.18013333333
256.90,4.3252,6.697,4.16153333333,4.6466,4.19186666667,7.38226666667,8.52273333333,3.4154,5.32006666666,4.83286666667,10.8219333333,8.529
257.28,4.8362,6.9322,4.57066666667,5.14126666667,4.93226666667,7.78533333333,8.86439999999,3.84753333333,5.808,5.07966666667,11.3446,8.7458
257.65,4.93146666667,6.9658,5.02613333333,5.57953333333,5.2556,7.8286,8.92033333334,4.02393333333,6.1132,4.94632592593,11.5731333333,8.68613333333
258.02,4.44,6.1816,4.51493333333,5.075,4.6516,7.27946666667,8.00713333333,3.26733333333,5.5424,4.11623703704,10.8422,8.05113333333
258.40,4.13426666667,5.63033333333,4.085,4.753,4.5748,6.99326666667,7.3728,2.74866666667,5.29226666667,3.76485925926,10.3684666667,7.85119999999
258.77,4.2338,5.47853333333,4.045,4.59453333333,4.588,6.89846666667,7.07366666667,2.67466666667,5.15726666667,3.68677777778,10.1986,7.68620000001
259.15,4.1558,5.33866666667,4.13526666667,4.66573333333,4.54713333333,6.806,6.93933333333,2.573,5.09253333333,3.64765925926,10.0668,7.58273333333
259.52,4.1562,5.42106666667,4.1048,4.675,4.61833333333,6.78566666667,6.76933333333,2.54553333333,5.17226666667,3.67652592593,10.1553333333,7.70153333334
259.89,4.33953333333,5.5818,4.28693333333,4.7996,4.71933333333,6.84186666666,6.80913333333,2.60966666667,5.23926666667,3.84445925926,10.1162,7.85900000001
260.27,4.3504,5.7184,4.43706666667,4.898,4.75346666667,6.81633333333,7.0044,2.5552,5.34433333333,3.88802222222,10.2957333333,7.99386666667
260.64,4.5112,5.85546666667,4.6928,5.12433333333,4.82726666667,6.9662,7.1288,2.80633333333,5.56286666667,4.0692,10.4092,8.21353333333
261.01,4.27093333333,5.6786,4.4946,5.06306666667,4.61026666667,6.80106666667,6.91426666667,2.5846,5.40033333333,3.79585925926,10.1520666667,8.07440000001
261.39,4.06633333333,5.60806666667,4.29606666667,4.94246666667,4.3718,6.70693333333,6.7614,2.40126666667,5.2504,3.58597777778,9.89000000001,7.87446666667
261.76,4.00786666667,5.61333333333,4.25946666667,4.85833333333,4.2228,6.72286666667,6.66913333333,2.36326666667,5.10993333333,3.58394814815,9.85340000001,7.87140000001
262.13,4.379,5.9984,4.50913333334,5.17473333333,4.60093333333,6.93953333333,7.01873333333,2.8362,5.5012,4.00122222222,10.26,8.17399999999
262.51,4.6624,6.2504,4.76153333333,5.4756,4.82506666667,7.01946666667,7.22086666667,3.17346666667,5.74033333333,4.18341481482,10.4742666667,8.48366666667
262.88,4.74593333333,6.3954,4.8334,5.533,4.8848,6.84453333333,7.31506666667,3.3198,5.83453333333,4.33328888889,10.5350666667,8.80746666667
263.25,4.62286666667,6.404,4.6362,5.19453333333,4.63266666667,6.56353333334,7.112,3.041,5.6098,3.98651111111,10.3887333333,8.66059999999
263.63,4.65346666667,6.528,4.7556,5.16046666667,4.65713333333,6.54273333333,7.34506666667,3.00873333333,5.48146666667,4.05672592593,10.3574666667,8.59233333333
264.00,4.5564,6.56673333333,4.7004,5.12386666667,4.5524,6.54266666667,7.42213333334,3.1376,5.54366666667,4.23931851852,10.3198666667,8.65706666667
264.37,4.8712,6.8232,4.76006666667,5.41066666667,4.5748,6.81913333333,7.36673333333,3.54113333333,5.57126666667,4.49842222222,10.2698,8.66786666667
264.75,5.01026666667,7.0286,4.81893333333,5.70126666667,4.75653333333,7.18273333333,7.38666666666,3.6412,5.6014,4.51594814815,10.5658666667,8.6892
265.12,5.085,6.93586666667,4.73706666667,5.50726666667,4.59206666667,7.0146,7.40373333333,3.623,5.52806666667,4.58480740741,10.6998666667,8.55086666666
265.49,5.71833333333,7.27866666667,5.21173333333,5.8398,4.997,7.25433333333,7.7528,4.18226666667,5.9574,5.00423703704,11.1854,8.83086666667
265.87,4.94573333333,6.46926666667,4.38533333333,5.14713333333,4.3536,6.4298,7.0258,3.35126666667,5.35226666667,4.41291111111,10.4202666667,8.202
266.24,4.729,6.40913333333,4.30993333333,4.94426666667,4.15606666667,6.32073333333,6.86273333333,3.13346666667,5.1786,4.17114074074,10.3074666666,8.01999999999
266.61,4.5206,6.41213333333,4.23966666667,4.7004,3.92513333333,6.43453333333,6.8278,2.9438,5.0562,4.03078518518,10.4383333333,7.75633333334
266.98,4.36206666667,6.354,4.11486666667,4.84913333333,3.80953333333,6.61953333334,6.81566666667,2.73006666667,5.11453333333,3.8862962963,10.5234666667,7.61533333333
267.36,4.41413333333,6.29186666667,4.0532,5.0622,3.85706666667,6.78933333333,6.77886666666,2.79913333333,5.17086666667,4.02645185185,10.4432,7.68613333333
267.73,4.10286666667,6.00266666667,3.6398,4.9268,3.52053333333,6.45553333333,6.48606666667,2.5706,4.94046666667,3.6141037037,10.2042666667,7.66093333334
268.10,4.3712,6.17426666667,3.74246666667,5.18966666667,3.79573333333,6.67653333333,6.72993333333,2.67466666667,5.09646666667,3.71044444445,10.3492666667,7.7114
268.48,4.86373333333,6.31533333333,4.0624,5.30366666667,4.35146666667,6.95573333333,7.12313333334,3.01806666667,5.55673333333,4.05730370371,10.6536,8.01973333333
268.85,4.59213333334,5.94033333333,3.66386666667,4.7614,4.05146666667,6.44506666666,6.71546666667,2.57606666667,5.21746666667,3.83295555555,10.3238666667,7.68259999999
269.22,4.61066666667,6.03993333333,3.76333333333,4.73533333333,4.10553333334,6.398,6.69866666667,2.58353333333,5.21826666667,3.74918518519,10.2382,7.64826666666
269.59,4.31453333333,5.76106666667,3.5,4.42146666667,3.7138,6.08806666667,6.2924,2.28306666666,4.96866666667,3.37457777778,9.84586666667,7.49999999999
269.97,5.42966666667,6.79173333333,4.61606666667,5.256,4.65873333333,7.15726666667,7.21813333333,3.42786666667,5.91413333333,4.3820962963,10.7679333333,8.50386666667
270.34,5.229,6.49666666666,4.5072,5.029,4.6414,7.09913333333,6.95599999999,3.23953333333,5.8584,4.33906666667,10.5562,8.43246666667
270.71,5.2386,6.44993333333,4.37986666667,5.0854,4.59673333333,6.9702,6.9702,3.09906666667,5.8484,4.31114814815,10.477,8.36946666666
271.09,4.93573333333,6.0224,4.00553333333,4.61606666667,4.28013333334,6.605,6.4704,2.77606666667,5.42573333333,3.95022962963,10.0588,7.95220000001
271.46,4.80293333333,5.7728,3.78146666667,4.29766666667,4.072,6.40573333333,6.2402,2.6486,5.25673333333,3.76031851852,9.99179999999,7.76960000001
271.83,5.1622,5.99386666667,4.06046666667,4.48153333333,4.25633333333,6.64546666667,6.4256,2.84733333333,5.51173333333,3.9188962963,10.0543333333,7.88246666667
272.20,5.10946666667,5.98513333333,4.05233333333,4.28046666667,4.15586666667,6.55006666667,6.27033333333,2.80873333333,5.49553333333,3.78899259259,9.96753333333,7.84553333334
272.58,4.89,5.959,3.94553333333,4.1034,3.7876,6.4222,6.10666666667,2.50213333333,5.24373333333,3.64060740741,9.73140000001,7.87066666666
272.95,4.76233333333,5.84946666667,3.81653333333,3.93993333333,3.6524,6.44713333333,6.16226666667,2.4744,5.15333333333,3.42793333333,9.5068,7.77906666667
273.32,4.6748,5.7302,3.713,3.88013333334,3.632,6.43886666667,6.16553333334,2.41953333333,5.11506666667,3.31508888889,9.46593333333,7.8284
273.69,4.67986666667,5.677,3.65926666667,3.8358,3.71053333333,6.51073333333,6.20126666667,2.39093333333,5.11946666667,3.40171851852,9.50773333333,7.85566666667
274.06,4.33713333333,5.3658,3.2822,3.60953333333,3.523,6.2112,5.939,1.96306666667,4.88693333333,2.97282222222,9.32866666667,7.51726666667
274.44,4.08146666667,5.23993333333,2.7836,3.3468,3.2636,5.94813333333,5.8032,1.69213333333,4.6392,2.66765185185,9.05053333333,7.29960000001
274.81,4.0066,5.23,2.86233333333,3.28013333333,3.37833333333,5.9894,5.76253333333,1.81073333333,4.62086666667,2.75473333333,8.8898,7.35206666666
275.18,4.20126666667,5.72233333333,3.29286666667,3.63006666667,3.64113333333,6.2934,6.22646666667,2.26773333333,4.9534,3.12002222222,9.27419999999,7.52753333334
275.55,4.46446666666,6.193,3.87593333333,4.189,4.19753333333,6.78733333333,6.86466666667,2.6902,5.47813333333,3.58504444445,9.76173333334,8.03326666667
275.93,4.67693333333,6.6696,4.31646666667,4.6916,4.56253333333,7.26153333333,7.2584,3.1062,5.87833333333,4.18461481481,10.2417333333,8.36046666667
276.30,4.2636,6.46693333333,4.19486666667,4.58853333333,4.362,7.1348,7.08113333333,2.99346666667,5.62606666667,4.08199259259,10.0477333333,8.20793333333
276.67,4.17413333333,6.3732,4.1894,4.55526666667,4.44346666667,7.08413333333,7.081,3.161,5.66546666667,4.06096296296,10.112,8.10346666667
277.04,4.2838,6.58793333333,4.493,4.98093333333,4.58106666667,7.094,7.13353333333,3.432,5.96326666667,4.33387407408,10.3502,8.20673333333
277.41,4.7236,7.0746,4.88793333333,5.51546666667,4.96106666667,7.5682,7.47673333333,3.84646666667,6.32246666667,4.91608888889,10.8239333333,8.60366666666
277.79,4.6028,7.12626666667,4.84953333333,5.59826666667,4.9558,7.5038,7.58299999999,3.82946666667,6.3166,4.96967407407,10.8189333333,8.66046666667
278.16,4.5118,7.03233333333,4.71733333333,5.48193333333,4.72953333333,7.38593333333,7.48853333333,3.84413333333,6.0984,4.88541481482,10.5439333333,8.38333333333
278.53,4.92673333333,7.29853333333,5.23213333333,5.89993333333,5.0944,7.68493333333,7.81666666667,4.19586666667,6.40913333333,5.24922962963,10.8474666667,8.58346666667
278.90,5.13926666667,7.32473333333,5.3744,6.09193333333,5.16,7.74446666667,7.78313333333,4.33833333333,6.46426666667,5.2924,11.1746,8.79266666667
279.27,5.2744,7.1396,5.35113333333,6.08126666667,5.31553333333,7.87886666667,7.7634,4.42573333333,6.59846666667,5.27622222222,11.1543333333,8.96680000001
279.64,5.20513333333,6.919,5.0922,5.9156,5.1848,7.81506666667,7.47866666667,4.43966666667,6.34786666667,5.03579259259,10.8423333333,8.78646666666
280.02,4.70206666667,6.37866666667,4.52233333333,5.21246666667,4.6762,7.30253333333,7.00313333333,4.07746666667,5.8654,4.54266666667,10.3707333333,8.36046666667
280.39,4.91513333333,6.32706666667,4.42126666667,5.15093333333,4.81973333333,7.39653333333,7.07366666667,4.06733333333,6.02673333333,4.73391111111,10.4954,8.6006
280.76,5.0798,6.51946666667,4.56713333333,5.366,5.04153333333,7.621,7.20653333333,4.27266666667,6.23033333333,4.88493333333,10.6395333333,8.74973333334
281.13,4.68353333333,6.1736,4.2516,4.88606666667,4.8086,7.35166666667,6.76793333333,4.0038,5.76033333333,4.60825925926,10.2945333333,8.418
281.50,4.57986666667,6.0668,4.03673333333,4.66246666667,4.63153333333,7.12186666667,6.62793333333,3.8116,5.4616,4.4088962963,10.0155333333,8.22346666666
281.87,4.82126666667,6.16226666667,4.05313333334,4.7324,4.66413333333,7.25993333333,6.68433333333,3.87313333333,5.5488,4.48739259259,9.97453333334,8.27373333333
282.25,4.9626,6.4064,4.21853333333,4.9552,4.91593333333,7.58253333333,6.8778,4.01473333333,5.78273333333,4.63760740741,10.2346,8.47139999999
282.62,4.963,6.42333333333,4.2496,4.91046666667,4.87953333333,7.56626666667,6.79066666667,4.023,5.7504,4.579,10.3198666667,8.44186666667
282.99,4.95873333333,6.4924,4.25,4.975,4.961,7.6426,6.98026666666,4.04326666667,5.7536,4.6129037037,10.3519333333,8.45586666666
283.36,4.561,6.18733333333,3.84106666667,4.5566,4.66113333333,7.28453333333,6.6916,3.54126666667,5.28113333333,4.2781037037,10.0692,8.1158
283.73,4.58113333333,6.23906666667,3.83193333333,4.395,4.61213333333,7.15206666667,6.6866,3.39106666667,5.27933333333,4.31142222222,10.1395333333,8.10279999999
284.10,4.75626666667,6.35913333333,3.9182,4.4856,4.7476,7.23633333333,6.8682,3.29653333333,5.37573333333,4.35005925926,10.2252666667,8.1438
284.47,4.88913333333,6.51046666666,4.11806666667,4.7368,4.8348,7.38353333333,7.04606666667,3.38226666667,5.51626666667,4.38837037037,10.3700666667,8.12333333334
284.85,4.6292,6.26653333333,3.91426666667,4.56433333333,4.5438,7.1806,6.84946666667,3.118,5.23873333333,4.25659259259,10.2315333333,7.91386666666
285.22,4.99106666667,6.52393333333,4.26933333333,4.89206666667,4.78286666667,7.58266666667,7.26746666667,3.3492,5.584,4.57447407407,10.6702666667,8.2492
285.59,4.9908,6.51733333333,4.37593333333,5.01213333333,4.81613333333,7.71406666667,7.33973333333,3.42553333333,5.6444,4.64147407407,10.773,8.34633333333
285.96,4.98906666667,6.52533333333,4.5266,5.12086666667,4.8916,7.78833333333,7.42346666667,3.49853333333,5.7036,4.76355555556,10.9487333333,8.40726666666
