wavelength,Back_HapUnim,Belly_HapUnim,Breast_HapUnim,Crissum_HapUnim,Crown_HapUnim,DorTail_HapUnim,Patch10_HapUnim,Rump_HapUnim,Throat_HapUnim,WingTip_HapUnim
440.04,10.6729569024,16.6962,14.4236666667,13.9074,10.757,9.27693333333,14.6833333333,11.1684805556,14.1580416667,9.80026666667
440.40,10.6826380471,16.7422666667,14.4327333333,13.9286666667,10.7692,9.28926666667,14.7030666667,11.1784083333,14.1779583333,9.79866666667
440.75,10.6732158249,16.7416,14.4281333333,13.9328666667,10.7575333333,9.28186666667,14.7066666667,11.1677138889,14.1771666667,9.77396666665
441.11,10.6804690236,16.7600666667,14.4198,13.9315333333,10.7667666667,9.28146666667,14.7158666667,11.1635277778,14.1877916667,9.76839999999
441.47,10.7049569024,16.8059333333,14.4409333333,13.957,10.8056,9.3102,14.7431333333,11.1989111111,14.202,9.80693333333
441.82,10.7219410774,16.842,14.446,13.9874666667,10.8293333333,9.32060000001,14.7602666667,11.2188583333,14.2223333333,9.8172
442.18,10.7235259259,16.8576,14.4515333333,14.0042,10.8157,9.32033333333,14.7393333333,11.2198083333,14.2378333333,9.81186666666
442.53,10.7433430977,16.8938,14.4688,14.0418666667,10.8239333333,9.32786666667,14.7675333333,11.2346055556,14.2575416667,9.81523333333
442.89,10.7369057239,16.8962666667,14.45,14.0358666667,10.8038,9.31693333334,14.7606666667,11.2025583333,14.2554166666,9.81796666667
443.24,10.739649495,16.8992,14.4566666667,14.0378,10.8076333333,9.3082,14.7716,11.2044944444,14.24325,9.81159999999
443.60,10.7576690236,16.9296666667,14.4574666667,14.0581333333,10.8078,9.33206666667,14.7822,11.2139583333,14.255125,9.82459999999
443.95,10.7934175084,16.925,14.4772666667,14.093,10.8174666667,9.35493333333,14.7894,11.234725,14.2823333333,9.83783333334
444.31,10.8052370371,16.9309333333,14.4838666667,14.1049333333,10.8262333333,9.369,14.8116,11.2452111111,14.2625833333,9.84513333334
444.66,10.8041818182,16.9292666667,14.4714666667,14.0816,10.8136666667,9.3496,14.8070666667,11.2461444445,14.2552083333,9.8362
445.02,10.7848353535,16.8999333333,14.4635333334,14.0718666666,10.7730333333,9.3194,14.7757333333,11.236875,14.2245,9.82053333332
445.37,10.7839892256,16.8632,14.4523333333,14.0524666667,10.7559333333,9.31586666667,14.7777333333,11.2248888889,14.2321666667,9.79290000001
445.72,10.7904639731,16.8724,14.4765333333,14.0605333333,10.7598333333,9.3266,14.7845333333,11.2404916667,14.2402083333,9.80026666666
446.08,10.7709367003,16.8265333333,14.4335333333,14.0334,10.7439333333,9.2808,14.7726,11.2092166667,14.216875,9.76716666666
446.43,10.7914468013,16.8436,14.4458,14.0474,10.7625333333,9.29693333333,14.7828666667,11.2339444445,14.2335,9.78606666668
446.79,10.8017902357,16.8656,14.4631333333,14.0564666667,10.7917,9.31473333333,14.7961333333,11.2528638889,14.2312916667,9.77356666666
447.14,10.7925296296,16.8452666667,14.4408666667,14.0498666667,10.7752666667,9.28866666666,14.7819333333,11.2308527778,14.209375,9.76
447.50,10.7866407407,16.8185333333,14.4486,14.0491333333,10.7646333333,9.26653333333,14.7558666667,11.2333722222,14.1916666667,9.74933333333
447.85,10.767693266,16.8238666667,14.4384,14.0254666666,10.7475333334,9.23379999999,14.7270666667,11.2093388889,14.1675416666,9.7258
448.21,10.7953757576,16.8564,14.4735333333,14.0565333333,10.7522666666,9.24359999999,14.7336,11.2386666667,14.2095416667,9.7624
448.56,10.8234962963,16.8966,14.5119333333,14.1229333333,10.8004666667,9.28380000001,14.7700666667,11.2776583333,14.2439583333,9.79983333333
448.92,10.846483165,16.9202666667,14.5297333333,14.1389333333,10.8305333333,9.30613333334,14.7988,11.2776611111,14.2508333333,9.8032
449.27,10.8478962963,16.9548666667,14.5331333333,14.1658666667,10.8329,9.30733333333,14.7933333333,11.2804861111,14.2505833333,9.80763333335
449.62,10.8524383838,16.9766,14.5328666667,14.1652,10.8477666667,9.294,14.8034,11.2732833333,14.2534166667,9.81256666667
449.98,10.8851720539,17.0358,14.5851333334,14.2172666667,10.8859666667,9.34800000001,14.8316,11.3310111111,14.294875,9.86429999999
450.33,10.8982393939,17.0639333333,14.6179333333,14.2512,10.9249333333,9.36313333334,14.8611333333,11.3528527778,14.3070833333,9.88956666668
450.69,10.9165505051,17.0994,14.6596666667,14.2966666667,10.9215,9.37786666666,14.8707333333,11.3792666667,14.3414583333,9.93013333334
451.04,10.9572848485,17.1669333333,14.7244666667,14.3568666667,10.9819333333,9.43653333333,14.9245333333,11.4377055556,14.4114166667,9.96413333334
451.40,10.9265299663,17.1818666667,14.7096666667,14.3380666667,10.9761333333,9.42126666667,14.9312,11.4045722222,14.39125,9.92729999999
451.75,10.9378060606,17.2002666667,14.7096,14.3560666667,10.9794666667,9.42306666667,14.9656666667,11.4204222222,14.406375,9.93393333335
452.10,10.9226585859,17.1866,14.7059333333,14.3506666667,10.9834333333,9.39626666667,14.9764666667,11.4082388889,14.3890833333,9.88966666666
452.46,10.9427653199,17.1713333333,14.7064,14.3484666666,10.9654,9.38406666667,14.9764666667,11.4020972222,14.3771666667,9.88163333332
452.81,10.9846255892,17.2116,14.7662666667,14.4074,11.0179666667,9.42193333333,15.0204666667,11.4714777778,14.4450416667,9.92730000001
453.17,11.0274161616,17.2468666667,14.8126,14.4438666667,11.0638,9.46920000001,15.0800666667,11.5046027778,14.4655416667,9.95903333333
453.52,11.0202491583,17.2282,14.8044,14.4524,11.0590666667,9.4856,15.0743333333,11.4970972222,14.4175833333,9.94186666666
453.87,11.0211579124,17.2406,14.8106,14.4540666667,11.0552,9.48286666667,15.0888,11.4785388889,14.3976666667,9.92040000001
454.23,11.0014074074,17.2356666667,14.7970666667,14.4319333333,11.0211666667,9.44773333334,15.0604,11.4616944444,14.375625,9.87543333333
454.58,11.0086939394,17.2239333333,14.7885333333,14.4134666667,11.0121333333,9.42240000001,15.0619333333,11.4414777778,14.3585833333,9.84596666667
454.93,11.0048498316,17.2147333333,14.7711333333,14.3900666667,10.9828666667,9.40326666667,15.0182666667,11.4098361111,14.3399583333,9.84413333333
455.29,11.0750282828,17.2994,14.8286666667,14.4616666667,11.0394333333,9.46273333333,15.089,11.4866805556,14.38125,9.92123333332
455.64,11.1008420875,17.3311333333,14.8640666667,14.4858666667,11.0793333333,9.50793333333,15.1152,11.5208888889,14.40425,9.95323333334
456.00,11.0750791246,17.3186666667,14.8204666667,14.4526666667,11.0585666667,9.47906666667,15.0787333333,11.4952444444,14.3661666667,9.93883333334
456.35,11.0329161616,17.2947333333,14.7887333333,14.4121333333,11.0365666667,9.456,15.0423333333,11.4602555556,14.33875,9.91530000001
456.70,10.9995141414,17.2811333333,14.7664666667,14.3846,11.0059,9.41093333333,15.0146,11.4254305555,14.3205416667,9.89440000001
457.06,10.9721760943,17.2516,14.7343333333,14.3744,10.9695,9.38586666667,14.9726666667,11.4068527778,14.2982083334,9.87343333335
457.41,10.9948222222,17.263,14.7435333333,14.3715333333,10.9862333333,9.39213333333,14.9881333333,11.4178222222,14.336125,9.89069999999
457.76,10.9586212121,17.2173333333,14.6999333333,14.3185333333,10.9718333333,9.34579999999,14.9543333333,11.3942194444,14.305625,9.86919999999
458.12,10.9519888889,17.2098,14.6996,14.3151333333,10.9835666667,9.35706666667,14.9716,11.3779138889,14.3094583333,9.88103333333
458.47,10.9571939394,17.2007333333,14.7175333333,14.3318666667,11.0054666667,9.38953333333,14.9826,11.3893805555,14.310375,9.90106666667
458.82,10.9368063973,17.1781333333,14.7060666667,14.331,10.9985666667,9.38000000001,14.9858,11.3778527778,14.2765416667,9.8706
459.18,10.9202757576,17.1326,14.6965333333,14.3250666667,10.9944666667,9.3722,14.9812666667,11.3558861111,14.2930833333,9.85996666667
459.53,10.9012407407,17.1129333333,14.6698666667,14.3157333333,10.97,9.35060000001,14.9715333333,11.3352888889,14.2790833333,9.83809999999
459.88,10.9087801347,17.1198666667,14.6914,14.3388,10.9864,9.38386666666,14.9928666667,11.3512694444,14.29125,9.83736666665
460.24,10.9315895623,17.1282666667,14.7202,14.3613333333,11.0192,9.39833333334,15.0222,11.3744888889,14.3064166667,9.85419999999
460.59,10.9503427609,17.1442,14.7272666667,14.378,11.0388,9.4158,15.0218,11.3848583333,14.3025416667,9.86276666667
460.94,10.9750760943,17.1727333333,14.7523333333,14.4086,11.0673333333,9.42046666667,15.042,11.4025583333,14.3255833334,9.88306666667
461.29,10.9517084175,17.16,14.7371333333,14.4048666667,11.0562333333,9.40553333333,15.0306,11.3919722222,14.3134583334,9.86723333333
461.65,10.9789673401,17.1927333333,14.7681333333,14.4514,11.0727333333,9.42866666666,15.0638,11.406475,14.3573333334,9.89053333333
462.00,10.9884720539,17.2018666667,14.7793333333,14.4754666667,11.0774,9.42113333334,15.0810666667,11.4146944444,14.3551666667,9.89246666668
462.35,10.9792808081,17.2125333333,14.7702,14.4805333333,11.0725666667,9.40313333334,15.0858666667,11.4181083333,14.3511666667,9.87963333332
462.71,10.9871767677,17.2297333333,14.7813333333,14.4858,11.0780666667,9.38633333333,15.0951333333,11.4298916667,14.3626666667,9.88876666666
463.06,11.0088501683,17.2865333333,14.8105333333,14.5087333333,11.1144333334,9.38859999999,15.1158666667,11.4503972222,14.3767083333,9.90346666668
463.41,11.0283649832,17.3262,14.8374666667,14.5156666667,11.144,9.4056,15.1390666667,11.46895,14.380625,9.93446666667
463.76,11.0325444444,17.3496666667,14.8486666667,14.5106666667,11.1371333333,9.39313333333,15.1451333333,11.4654722222,14.3905,9.95806666666
464.12,10.9989053872,17.3606666667,14.8346666667,14.4915333333,11.1058666667,9.35286666667,15.1028,11.425475,14.3684166667,9.92696666665
464.47,10.9646282828,17.3243333333,14.8042,14.4618,11.0767333333,9.33106666667,15.1042666667,11.3926138889,14.3415,9.90126666667
464.82,10.9401040404,17.2985333333,14.7828666667,14.4297333333,11.057,9.30526666667,15.0954666667,11.3752944444,14.3242916666,9.86783333333
465.17,10.9844545455,17.332,14.8278,14.4792666667,11.1079666667,9.35726666666,15.1462,11.4264055556,14.3520833333,9.92620000001
465.53,10.9831801347,17.3526666667,14.8298,14.4873333333,11.1177333333,9.36053333334,15.1584666667,11.4281083333,14.3444583333,9.91709999999
465.88,10.9606855219,17.324,14.8080666667,14.4514666667,11.0879666667,9.34686666667,15.1128666667,11.4091361111,14.30825,9.89256666667
466.23,10.956896633,17.3336,14.7978,14.4497333333,11.0854333333,9.33219999999,15.0968,11.3948416667,14.3176666667,9.8861
466.58,10.9820518519,17.373,14.8237333333,14.4732,11.1146666667,9.35713333333,15.1202666667,11.4152361111,14.3562083333,9.90770000001
466.94,10.9487703704,17.3370666667,14.7844,14.4474,11.0679333334,9.33033333334,15.0919333333,11.3899472222,14.3215416667,9.87850000001
467.29,10.9788902357,17.3460666667,14.7999333333,14.4954666667,11.0957666667,9.33973333333,15.1036666667,11.4055527778,14.374125,9.89243333333
467.64,10.9708491583,17.3214666667,14.7690666667,14.494,11.106,9.32513333333,15.1176666667,11.392,14.3559583333,9.87513333333
467.99,11.0246888889,17.3608666667,14.8016,14.5542,11.1565666667,9.37273333334,15.1724666667,11.4453388889,14.3954166667,9.93553333333
468.35,11.0518397306,17.4039333333,14.8201333333,14.5836666667,11.1793666667,9.402,15.1987333333,11.4720527778,14.4169583333,9.96056666667
468.70,11.0471131313,17.4324666667,14.8250666667,14.5771333333,11.1822333333,9.40153333333,15.2071333333,11.4896277778,14.417125,9.98266666667
469.05,10.9990579125,17.4158666667,14.8094666667,14.5402,11.1228333333,9.33213333334,15.1544666667,11.4418277778,14.3822083333,9.91489999999
469.40,10.9975208754,17.4189333333,14.8160666667,14.5566666667,11.1281666667,9.3284,15.1437333333,11.4564416667,14.358,9.9381
469.75,11.0128653199,17.4416666667,14.8178666667,14.589,11.1439,9.3214,15.1678,11.4667916667,14.3874166667,9.96549999999
470.11,10.9627050505,17.3995333333,14.7862,14.54,11.1046333333,9.28220000001,15.1501333333,11.4261138889,14.3415,9.92536666667
470.46,10.9806390572,17.4074666667,14.8044666667,14.5788,11.1347,9.29846666667,15.1697333333,11.4475583333,14.3595416667,9.96243333333
470.81,11.0149363636,17.4466,14.8372666667,14.6228,11.1689,9.34326666667,15.2076,11.4846055555,14.3958333333,9.9871
471.16,11.0217380471,17.4800666667,14.8667333333,14.6443333333,11.1763,9.34540000001,15.2414,11.5004055556,14.3855833334,9.9963
471.51,11.0631942761,17.543,14.9394666667,14.7001333333,11.2199666666,9.38140000001,15.2613333333,11.5441638889,14.4292083333,10.0390666667
471.87,11.0309602694,17.5393333333,14.9232666667,14.6571333333,11.1867333333,9.35419999999,15.2379333333,11.5196083333,14.4086666666,9.99569999999
472.22,11.0666360269,17.5674666667,14.9362,14.6724,11.2087333333,9.33726666667,15.2664,11.536175,14.4382916667,10.0120666667
472.57,11.0541653199,17.5394,14.9229333333,14.6662,11.1936333333,9.32259999999,15.2534,11.4988361111,14.4199166666,9.9772
472.92,11.0812343434,17.5594,14.9419333333,14.6858,11.2235333333,9.34586666667,15.2771333333,11.5219777778,14.4324166667,10.0172
473.27,11.0892087542,17.5292,14.9208666667,14.6552666667,11.2061333333,9.35073333333,15.2615333333,11.5001027778,14.4483333333,10.0030666667
473.62,11.1526579125,17.5966,14.995,14.7130666666,11.2660666666,9.40946666667,15.3146666667,11.5504916667,14.5155416667,10.0489
473.98,11.201389899,17.6376,15.0275333333,14.7578666667,11.2962,9.42586666667,15.3422,11.5780111111,14.5551666667,10.1061666667
474.33,11.1818693603,17.6488,15.0366,14.7302,11.2834333333,9.43573333334,15.3336666667,11.5622833333,14.5365833333,10.0953666667
474.68,11.2110457913,17.6966666667,15.0738,14.7429333333,11.3078333333,9.43906666666,15.3597333333,11.5689333333,14.5209166667,10.1372666667
475.03,11.1964791246,17.6786,15.0768666667,14.7260666667,11.3091666667,9.43486666666,15.33,11.5427861111,14.4959583333,10.1305
475.38,11.2045424242,17.6786,15.0511333333,14.7214,11.2934333333,9.431,15.3132,11.5403722222,14.4959166667,10.14
475.73,11.1942750842,17.6404666667,15.0272666667,14.7231333333,11.3011333333,9.42813333334,15.3043333333,11.5184194444,14.4807916667,10.1368
476.08,11.1198215488,17.5788,14.9736,14.6798666667,11.2542,9.38786666666,15.2189333333,11.4575416666,14.4201666667,10.0954333333
476.44,11.1611531987,17.6244,15.0048666667,14.714,11.3076666666,9.43420000001,15.2551333333,11.4988916667,14.4430416667,10.1289333333
476.79,11.1938104377,17.665,15.0228,14.7473333333,11.3510333333,9.46453333333,15.3252,11.5209944444,14.480875,10.1578333333
477.14,11.221943771,17.7117333333,15.0756666667,14.7762666667,11.3945333334,9.48920000001,15.3621333333,11.5555,14.5234583333,10.1929666667
477.49,11.1960077441,17.674,15.0455333333,14.7486,11.3739666667,9.48753333333,15.3298,11.5179472222,14.476625,10.1808666667
477.84,11.1920552189,17.6992666667,15.0406,14.7656,11.3995,9.50359999999,15.3590666667,11.5341388889,14.485375,10.1890333333
478.19,11.2342030303,17.7052666667,15.0495333334,14.8117333333,11.4272,9.53073333333,15.3948,11.5583777778,14.5075,10.2155
478.54,11.2473639731,17.6822,15.0582666667,14.8115333333,11.4451666667,9.53913333333,15.4246,11.5800444444,14.5491666667,10.2178
478.89,11.2668558923,17.6824666667,15.0568,14.8176666667,11.4406,9.56340000001,15.4222666667,11.5766388889,14.564875,10.2288666667
479.24,11.2335649832,17.6454,15.0514666667,14.7981333333,11.4251,9.55526666666,15.3972,11.5532666667,14.5463333333,10.2050333333
479.60,11.2847949495,17.7058666667,15.0958,14.8276,11.4379,9.58946666667,15.4254666667,11.5986666667,14.5932916667,10.2412333333
479.95,11.3046050505,17.6966666667,15.1042,14.8462,11.4536,9.61760000001,15.4709333333,11.6163611111,14.6076666667,10.254
480.30,11.2928676768,17.6725333333,15.0986666667,14.8536,11.4310333333,9.60673333333,15.4491333333,11.5826055555,14.6054166667,10.2525333333
480.65,11.2684750842,17.6264,15.0587333333,14.8196666667,11.3856,9.5954,15.3791333333,11.5444555556,14.5625833334,10.2219333333
481.00,11.2101585859,17.5755333333,14.9974666667,14.7862666667,11.3341333333,9.57119999999,15.319,11.498825,14.4927083333,10.1743666667
481.35,11.2063363636,17.5617333333,14.9784666667,14.7790666667,11.3271666667,9.56493333333,15.3289333333,11.4932916667,14.5015833333,10.1769333333
481.70,11.1991430976,17.5322,14.9888,14.7620666667,11.312,9.56546666666,15.3121333333,11.4753444444,14.4863333334,10.1618666667
482.05,11.1683925926,17.4960666667,14.9502,14.7262,11.2763,9.53166666667,15.2667333333,11.4421,14.474125,10.1379
482.40,11.1589114478,17.4837333333,14.9318,14.7226,11.2606333333,9.52313333333,15.2506666667,11.4238138889,14.4654166667,10.1334333333
482.75,11.1427683502,17.4667333333,14.9073333333,14.7124,11.2559666667,9.50833333334,15.255,11.4232027778,14.4649166667,10.1199333333
483.10,11.1637272727,17.4818,14.9266,14.7308,11.2755666667,9.51753333334,15.2841333333,11.4347861111,14.4994166667,10.1396
483.45,11.1550430977,17.4728666667,14.9133333333,14.7288666667,11.2722,9.51666666667,15.2759333333,11.4283111111,14.4943333333,10.1414333333
483.80,11.1702626263,17.4925333333,14.9224666667,14.731,11.2824333333,9.52546666667,15.2698666667,11.4343444445,14.5082916667,10.163
484.15,11.1737895623,17.4884,14.917,14.7251333333,11.2864666667,9.5238,15.2662666667,11.4337777778,14.5187083333,10.1707666667
484.50,11.1749111111,17.4827333333,14.9202666667,14.7402,11.3001,9.53026666667,15.2750666667,11.44175,14.5309583334,10.1828
484.85,11.1838659933,17.4748,14.9271333333,14.7372666667,11.3029,9.52793333334,15.2832,11.4445055555,14.5345,10.1930333333
485.20,11.1781430976,17.4692666667,14.9222,14.7286,11.2983666667,9.5232,15.2764,11.4435027778,14.5234583333,10.1831
485.55,11.1848942761,17.4781333333,14.9192,14.7369333333,11.3056,9.53100000001,15.2829333333,11.447275,14.5324166667,10.1922666667
485.90,11.194223569,17.4930666667,14.9319333333,14.7536666667,11.3149333333,9.54119999999,15.2985333333,11.4605916667,14.5405833333,10.2
486.25,11.182796633,17.4856666667,14.9242666667,14.747,11.3087,9.5308,15.2780666667,11.45415,14.5254583333,10.1960333333
486.60,11.1860548822,17.4845333333,14.9324,14.7523333333,11.3075666667,9.53026666667,15.2629333333,11.4515722222,14.52275,10.2028
486.95,11.1867619529,17.4817333333,14.9242666667,14.753,11.3050333333,9.5294,15.2544,11.4568861111,14.49775,10.2076666667
487.30,11.1928666667,17.4906,14.9312,14.758,11.3162666667,9.54306666667,15.2616,11.4612861111,14.5016666667,10.2126666667
487.65,11.181513468,17.4743333333,14.9250666667,14.7534666667,11.3159666667,9.53553333333,15.2579333333,11.4602611111,14.4889583333,10.1967666667
488.00,11.1654905724,17.4554,14.9122666667,14.7368,11.2964,9.51973333333,15.2383333333,11.4551361111,14.466625,10.1786666667
488.35,11.1493821549,17.4556,14.9074,14.7189333333,11.2734,9.48813333333,15.2202,11.4403583333,14.4542083333,10.1548333333
488.70,11.1633791246,17.4762,14.9249333333,14.7433333333,11.2915333333,9.49553333334,15.2340666667,11.455825,14.4670416667,10.1569666667
