wavelength,Back_SpoPlum,Belly_SpoPlum,Breast_SpoPlum,Crissum_SpoPlum,Crown_SpoPlum,DorTail_SpoPlum,Patch10_SpoPlum,Rump_SpoPlum,Throat_SpoPlum,WingTip_SpoPlum
197.03,49.3076366667,34.9572666667,8.54713333333,35.641,35.0853,25.47,41.9230666666,29.9714222222,34.8717333333,62.0942000001
197.40,53.6301833334,36.9793333333,5.52093333332,41.2500666667,39.2708333333,23.6457333333,44.0624666666,33.4026888889,36.25,68.7499000001
197.78,54.5555933334,36.1616,6.86866666668,47.7778,37.1717333333,32.4244000001,39.8484333334,35.9594444445,42.7274,56.1616333333
198.16,42.5757866667,25.8585333333,-4.84840000002,36.5656666667,27.2727666667,18.8888666667,28.7374666667,27.4747111111,24.5453333333,41.5656
198.54,23.9914133333,13.9315333333,-5.55566666668,24.7863333333,21.3675,8.4616,13.3762333333,17.4076666667,15.2135333333,24.1027333333
198.92,4.55225,-3.88060000002,-27.0646666667,9.05486666667,6.41789999999,-4.17920000001,-2.78603333327,-0.16588888888,-6.16933333334,7.7613
199.30,19.4587033333,15.2941333333,-6.35286666666,25.2548666667,20.9803666667,14.0392,15.2548999999,9.67328888887,3.68633333332,21.1373333333
199.68,35.9137333333,30.5747333333,21.3218666667,40.4024,37.2700333333,34.4828,33.1895333333,28.5440222222,18.0460666667,30.6321666667
200.06,49.49046,39.4339333333,30.9433333333,54.2767333333,48.0188666667,45.5976,43.3963000001,39.1194444445,29.0564666667,39.3397333333
200.44,53.2185666667,42.5772,34.0056,59.2717333334,50.8403333333,50.9804,48.3753333333,45.4902,37.1428666667,42.3808666667
200.82,66.1497200001,49.1744,44.7707333333,74.3119333333,61.9876333333,62.6910666667,57.6452,56.2079333333,45.5657333333,56.6972666667
201.19,75.5460933333,53.2624,46.2410666667,84.5390666666,68.5461666666,73.3334666667,62.8723333333,62.7659555555,48.0852666667,65.7801666667
201.57,65.9312866667,50.1587333333,43.1217333333,72.1692666667,59.7618666667,66.0845333333,54.2063666667,53.3685777778,43.545,60.7407333333
201.95,73.4688200001,60.1564666667,50.6249333334,79.2188666667,68.4636,70.0521999999,60.1041999999,58.5764222222,48.1250666667,70.6770666667
202.33,87.4214766667,71.0193333333,63.6913333333,92.0111333333,79.7795666667,81.7630666667,72.3691666667,71.3131111111,59.2836,85.9780666667
202.71,93.2892900001,74.3801333333,62.4242666667,95.8126666666,81.7354333333,85.4545333335,77.1900666666,74.3433555556,60.3857333333,91.4325333333
203.09,97.1748733332,77.1632666667,66.2412000001,97.0683999999,85.7210333333,86.5248666666,79.9525666667,78.4395777777,69.4562,91.1346333335
203.47,96.3796299999,73.3332000001,65.5556666666,94.4906666666,84.9537000001,84.8611333333,79.8380666667,80.8487111111,73.5184666667,90.7174333334
203.85,104.802496667,80.3590666667,64.8716666667,99.8461333332,89.2564666667,89.7436666666,86.6665666666,88.0341555556,78.9742666667,99.6154666667
204.22,101.664113333,75.7292,61.8751333332,93.3853999999,84.9741666667,85.2083333333,80.9896666667,81.6666666666,73.3332,94.7396000001
204.60,111.181046667,75.9364666667,60.8253999999,99.4919333333,89.3968666667,88.3174666666,83.1428666665,83.8942222222,74.5396666667,100.254033333
204.98,92.9036833334,66.1978666666,53.8541333334,82.7083999999,76.1198,76.4063999999,73.2291666667,72.014,65.0002,83.0989666667
205.36,94.1392633333,67.5125333333,56.3182666667,82.0895333333,78.4577,73.6318666667,75.9950333333,72.8026,67.9602666667,83.2089666667
205.74,103.73153,72.2125333333,59.8820666666,87.6106666667,86.7847333335,79.3511333333,84.1592666666,79.9802222222,76.1652,90.9733666666
206.12,104.057533333,68.7356,61.6666666666,81.6667333333,85.2586666667,82.3561333334,84.3390999999,79.8275555556,74.9425333333,90.4597666666
206.50,106.722636667,67.4142666666,57.134,77.8192666667,85.4204999999,83.2398666667,82.8036000001,76.5731777779,73.2086666667,88.8475666667
206.87,114.07967,70.6783333334,64.7786666667,81.4749333334,89.2035333333,89.5576,86.6371666667,82.3206444445,80.9438666667,92.3304333333
207.25,113.3083,70.8806666667,63.5220666666,78.8049999999,87.7043333334,87.2326666667,86.7925333333,82.8720222221,75.1571333333,89.1195000001
207.63,121.20457,70.9847333333,61.5908666667,80.7575333333,91.2120333334,95.4544,84.0530333334,83.3837777778,73.1058666667,95.4924333333
208.01,108.1992,58.4782666667,53.0434666667,69.9274000001,79.8187666667,85.3623333333,71.0508333333,70.6279333333,59.7825333333,80.3261000001
208.39,118.579486667,70.6060666667,57.8030666667,80.6818000001,91.1742333335,92.9545333332,83.8256666667,84.5706000001,71.5151333333,93.3332999999
208.77,106.4554,77.2022000001,61.4285333333,78.7500666667,87.0833999999,88.6905333333,79.1964333334,79.0277777778,67.4998666667,89.2559666667
209.14,110.710473333,79.9417333334,64.0937333333,81.9883333333,90.8479666667,86.6081333335,83.5966000001,85.5165111112,67.1928666667,94.6783
209.52,102.803553333,71.9643333333,55.8928666666,74.7618666667,82.6190333333,83.6309333334,74.1665333333,76.1109333334,55.1785333333,86.3394
209.90,98.2464366667,68.9855333333,55.0726,72.9275333333,77.3044333333,80.4637333333,69.0144333334,72.2319111112,53.3332666667,80.2029000001
210.28,104.603456667,69.2632,50.7368,78.1053333334,80.4912,78.1754666667,69.8595333334,74.7602444445,51.2982666667,81.6492000001
210.66,106.231353333,70.8844000001,54.5578,85.9864000001,83.3673333334,82.1088666666,72.3128666667,76.5306666667,55.4421999999,82.7552
211.03,125.284976667,79.7366666667,58.1579333334,96.6666,94.6490666667,92.4562666668,83.9473000001,84.8245777777,61.3157333333,94.1230333333
211.41,143.45023,81.5205333334,53.2163999999,106.900533333,102.5731,103.274933333,83.6841333333,82.845888889,62.2221999999,105.847966667
211.79,130.57865,86.2963333333,61.9443999999,103.0558,96.7128666667,89.5368666666,90.3240666667,83.4567777777,62.8703333334,95.4165666667
212.17,132.944503333,93.2406666666,70.0925333334,109.4444,103.3333,91.9446666667,97.7777666667,89.0431777777,73.3333999999,106.1111
212.55,122.652963333,78.4474666666,58.3561333334,98.8129333333,91.2785999999,81.7353333335,88.7214666667,74.1553111111,58.0821333334,93.5615333333
212.92,155.12236,84.2177333333,61.7686666666,117.687133333,110.5441,93.3334666666,112.312833333,86.4398888888,64.7619333333,111.156433333
213.30,150.674673333,76.5854000001,48.4552666667,102.926733333,93.5772666666,79.5122666665,91.8699333333,56.3684444445,49.1056666666,97.8048666665
213.68,157.928643333,86.5078666665,63.8095999999,109.5238,97.0635333334,68.0953333333,103.968266667,69.5766666667,66.8253333334,108.095333333
214.06,165.280406667,98.1818666667,68.0302666667,113.636333333,106.818066667,70.0000666668,112.954433333,75.1514888888,72.7272,115.5303
