wavelength,Back_LanFulf,Belly_LanFulf,Breast_LanFulf,Crissum_LanFulf,Crown_LanFulf,DorTail_LanFulf,Patch10_LanFulf,Rump_LanFulf,Throat_LanFulf,WingTip_LanFulf
777.54,10.5206666667,38.4342222222,22.9112222222,32.6905555555,8.303,22.1181111111,11.5512222222,20.6302222222,29.5871111111,14.2553333333
777.85,10.4817777778,38.2068888889,22.776,32.6922222222,8.19044444444,21.9306666667,11.2391111111,20.2751111111,29.6372222222,14.3173333333
778.16,9.96444444443,37.6632222222,22.2983333333,32.2041111111,7.67066666667,21.2335555555,10.9004444444,19.9344444444,29.261,13.9487777778
778.47,9.86477777779,37.1424444444,21.9998888889,31.8646666667,7.38388888889,20.9935555556,10.7835555555,19.5893333333,29.1615555556,13.7967777778
778.78,9.93255555556,37.4377777778,22.453,32.3856666666,7.56933333333,21.63,11.1585555556,19.9243333333,29.3946666667,14.1908888889
779.09,10.1826666667,37.4455555555,22.4305555555,32.5893333333,7.55822222222,21.7581111111,11.1171111111,19.9843333333,29.5008888889,14.3366666667
779.40,10.1742222222,37.5133333333,22.5044444444,32.7506666666,7.75366666667,22.0961111111,11.033,20.1201111111,29.5855555555,14.3724444444
779.71,10.008,37.3906666667,22.5055555556,32.646,7.753,21.9811111111,11.2618888889,20.1542222222,29.5954444444,14.5535555556
780.02,9.93066666666,37.2094444445,22.3136666667,32.4812222222,7.33833333333,21.8936666666,11.2451111111,20.1107777778,29.5544444444,14.2571111111
780.33,9.18222222223,36.5685555556,21.4087777778,31.6077777778,6.34744444444,21.341,10.6735555555,19.3134444444,29.0443333333,13.5454444444
