wavelength,Back_TanMeym,Belly_TanMeym,Breast_TanMeym,Crissum_TanMeym,Crown_TanMeym,DorTail_TanMeym,Patch10_TanMeym,Patch11_TanMeym,Patch12_TanMeym,Rump_TanMeym,Throat_TanMeym,WingTip_TanMeym
375.81,7.6545,12.7941666667,8.8265,15.9126666667,6.0515,5.65833333333,9.84366666666,6.665,5.54716666666,9.10866666667,13.085,7.65666666667
376.18,7.743,12.8668333333,8.92766666667,15.9076666666,6.06116666667,5.6845,9.85216666665,6.72816666667,5.59683333333,9.17516666666,13.0395,7.68
376.54,7.87816666667,12.9303333333,9.08116666667,16.0238333333,6.12383333333,5.834,9.96166666665,6.809,5.70183333333,9.306,13.137,7.81
376.90,7.96666666667,12.9946666667,9.18633333333,16.085,6.22233333333,5.9085,10.0596666667,6.9085,5.838,9.42316666667,13.2096666667,7.91875
377.26,7.94566666667,12.9601666667,9.22816666667,16.0718333333,6.19266666667,5.932,10.0798333333,6.9525,5.81933333333,9.44683333334,13.2808333333,7.91216666667
377.63,7.89966666667,12.9351666666,9.2485,16.0616666666,6.12766666667,5.94183333333,10.0443333334,6.94483333333,5.7565,9.38833333333,13.2243333333,7.88183333334
377.99,7.91866666667,12.9478333334,9.27816666666,16.0781666666,6.11166666667,5.928,10.0756666667,6.96783333333,5.7815,9.358,13.2555,7.89258333334
378.35,7.88166666667,12.8711666666,9.23916666667,15.996,6.05583333334,5.87516666667,9.99566666669,6.87183333333,5.73116666666,9.25466666667,13.1878333333,7.84091666667
378.71,7.9415,12.9776666666,9.2795,15.9983333334,6.03466666667,5.89833333333,10.0526666667,6.89966666666,5.78966666666,9.27816666667,13.1886666667,7.887
379.07,7.92416666667,13.0183333334,9.279,15.9726666666,6.07216666666,5.9015,10.0838333333,6.90966666667,5.78166666667,9.23466666666,13.1408333333,7.89691666666
379.44,7.87633333333,13.009,9.26416666667,15.8863333333,6.07266666667,5.865,10.0603333333,6.8635,5.7545,9.20716666667,13.0608333334,7.88425
379.80,7.9395,13.0523333333,9.2675,15.9233333333,6.13233333333,5.91816666666,10.0738333333,6.93533333333,5.751,9.1935,13.1141666667,7.90683333334
380.16,7.91883333333,13.0881666667,9.271,15.9176666666,6.14966666667,5.91183333334,10.0636666667,6.91283333334,5.73516666667,9.14033333334,13.1671666667,7.91116666667
380.52,7.85866666667,13.0395,9.23133333333,15.8705,6.13983333333,5.86733333333,10.0223333333,6.85316666667,5.69083333333,9.03416666667,13.1181666667,7.864
380.88,7.9005,13.063,9.29783333333,15.8766666666,6.16483333333,5.88466666666,10.0411666666,6.807,5.7045,8.97983333333,13.1828333334,7.80266666666
381.24,7.899,13.0863333333,9.29766666667,15.8541666666,6.18116666666,5.88083333333,10.0463333333,6.7865,5.71716666667,8.95666666667,13.141,7.78791666666
381.61,7.9215,13.1223333333,9.33966666666,15.8218333333,6.18566666666,5.86883333334,10.0896666667,6.73733333334,5.7325,8.99133333333,13.1503333333,7.74066666666
381.97,7.93483333333,13.1121666667,9.36516666667,15.7753333333,6.19933333333,5.849,10.0735,6.69566666666,5.707,9.02333333333,13.1266666667,7.65133333333
382.33,7.92283333334,13.0883333333,9.38233333333,15.7926666666,6.19583333333,5.8775,10.0526666667,6.721,5.71533333333,9.05083333333,13.1116666667,7.60533333334
382.69,7.8755,12.9476666667,9.3875,15.7518333333,6.2005,5.8615,9.94366666666,6.66966666666,5.63116666666,9.00216666666,13.1065,7.52158333334
383.05,7.92866666667,12.9586666667,9.4915,15.7616666667,6.20566666667,5.8945,9.94766666669,6.68816666666,5.60183333333,9.04733333334,13.0995,7.51833333333
383.41,7.96766666667,12.9966666667,9.57633333334,15.786,6.2465,5.879,9.96583333334,6.74083333333,5.67033333333,9.09816666667,13.152,7.50791666667
383.77,7.98283333333,12.9843333334,9.58983333334,15.825,6.242,5.85666666666,9.98216666665,6.68916666667,5.68533333334,9.102,13.151,7.47216666667
384.14,7.98,12.9393333333,9.59233333333,15.84,6.243,5.825,10.0046666667,6.653,5.6785,9.11916666667,13.142,7.43158333334
384.50,8.08283333333,13.0418333333,9.69033333333,15.8571666667,6.328,5.90866666666,10.0928333334,6.72133333334,5.73733333334,9.19566666667,13.2185,7.49341666667
384.86,8.066,13.0348333334,9.691,15.8288333333,6.336,5.96733333333,10.095,6.76766666667,5.6995,9.1995,13.1666666667,7.504
385.22,8.115,13.0515,9.73666666667,15.851,6.38416666667,5.99466666666,10.1285,6.81466666667,5.72283333334,9.23966666667,13.1933333333,7.51425
385.58,8.1895,13.0821666667,9.85383333334,15.9196666666,6.49366666666,6.0765,10.203,6.92066666666,5.82,9.333,13.2623333333,7.62566666667
385.94,8.23183333333,13.1075,9.97733333332,15.9851666667,6.54083333333,6.11983333334,10.2646666667,6.99583333333,5.90333333334,9.40583333333,13.322,7.71116666667
386.30,8.32383333333,13.2008333333,10.1065,16.039,6.63666666667,6.153,10.3408333333,7.05866666666,5.95133333333,9.485,13.4535,7.77133333333
386.66,8.37916666667,13.2918333334,10.1723333334,16.0763333334,6.66433333333,6.14683333333,10.3845,7.06666666667,5.97366666667,9.50683333333,13.4925,7.79241666666
387.03,8.32016666666,13.2425,10.1211666666,16.0408333334,6.60533333334,6.05833333333,10.3306666666,7.02733333334,5.94566666667,9.451,13.4633333334,7.74783333334
387.39,8.39616666666,13.2755,10.168,16.0901666666,6.61266666666,6.13483333334,10.3875,7.0675,5.98216666666,9.50183333334,13.5058333333,7.77016666667
387.75,8.4525,13.3421666667,10.2678333333,16.1158333334,6.653,6.18933333334,10.419,7.12983333334,5.9905,9.54416666666,13.5381666666,7.85141666667
388.11,8.48183333334,13.3886666666,10.312,16.1095,6.6725,6.20983333333,10.4228333333,7.1335,5.99116666667,9.53216666666,13.5203333333,7.83891666666
388.47,8.41916666666,13.2503333333,10.23,16.0361666666,6.59266666667,6.06733333334,10.3563333334,7.02466666667,5.88666666667,9.43433333333,13.4178333333,7.71991666667
388.83,8.436,13.2725,10.2448333333,15.998,6.59366666666,6.00316666667,10.3561666666,7.01533333333,5.88166666666,9.43516666667,13.4236666666,7.662
389.19,8.45666666667,13.2946666667,10.3188333333,16.04,6.61733333333,5.98866666666,10.3698333333,7.04416666667,5.86783333333,9.43683333333,13.4406666666,7.6605
389.55,8.45133333333,13.3345,10.3051666666,16.0441666666,6.6015,5.975,10.3475,6.99933333334,5.86716666666,9.44533333334,13.4666666667,7.64091666667
389.91,8.48383333333,13.3453333333,10.297,16.0286666667,6.63383333333,5.99683333333,10.3226666667,7.00066666666,5.83133333333,9.4575,13.4685,7.62383333333
390.27,8.59666666668,13.4286666667,10.3965,16.1115,6.71933333333,6.083,10.411,7.061,5.92633333334,9.522,13.5298333334,7.7075
390.63,8.67416666665,13.5353333333,10.5073333334,16.166,6.81683333333,6.176,10.4925,7.1405,6.019,9.63016666667,13.6271666667,7.77041666666
391.00,8.739,13.6171666667,10.5628333333,16.1848333333,6.94166666667,6.2255,10.513,7.14116666667,6.01733333333,9.6525,13.6476666667,7.77241666667
391.36,8.77166666669,13.6008333333,10.5881666667,16.1956666666,6.9865,6.19,10.4748333334,7.12316666666,5.938,9.63983333333,13.6385,7.75216666666
391.72,8.80716666666,13.6516666667,10.665,16.2841666667,7.034,6.17766666666,10.4786666667,7.11416666666,5.96816666667,9.71566666667,13.6751666667,7.76283333334
392.08,8.87599999998,13.6448333334,10.7358333334,16.314,7.108,6.223,10.4775,7.14583333333,5.98233333333,9.75783333334,13.7135,7.79075
392.44,8.958,13.733,10.8643333333,16.4233333334,7.16583333333,6.26033333333,10.5161666667,7.21733333333,6.0465,9.82283333331,13.7186666666,7.84066666667
392.80,8.97783333332,13.738,10.9063333333,16.4441666666,7.18183333333,6.24833333333,10.4908333333,7.20683333334,6.02616666667,9.82033333334,13.6858333334,7.85583333333
393.16,9.00699999999,13.7785,10.9433333333,16.4388333334,7.21216666667,6.23716666666,10.5156666667,7.197,6.02283333333,9.82366666665,13.7136666667,7.84558333334
393.52,9.09400000002,13.841,11.0598333333,16.4286666666,7.28583333333,6.22816666667,10.5318333334,7.25466666666,6.04116666666,9.84383333335,13.7261666667,7.84808333333
393.88,9.10433333335,13.8375,11.069,16.452,7.28266666666,6.1925,10.5016666666,7.23,6.03783333333,9.81949999999,13.6986666667,7.852
394.24,9.04933333331,13.7758333334,11.0343333334,16.3545,7.21333333334,6.09083333334,10.433,7.11666666667,5.93466666667,9.75666666666,13.6325,7.79208333334
394.60,9.06866666669,13.698,11.0486666666,16.3545,7.20733333333,6.0685,10.3941666666,7.10166666667,5.8845,9.71866666666,13.5883333334,7.751
394.96,9.13049999999,13.668,11.1325,16.331,7.19433333333,6.07,10.4056666667,7.10733333333,5.916,9.74333333333,13.6506666667,7.74475
395.32,9.15066666666,13.6591666667,11.1968333333,16.3486666666,7.20983333334,6.0935,10.4045,7.09633333334,5.94883333333,9.735,13.6473333333,7.762
395.68,9.15383333334,13.6401666666,11.2346666666,16.2758333334,7.21,6.13016666666,10.4013333333,7.12133333334,5.9615,9.72233333334,13.6531666666,7.7745
396.04,9.20483333335,13.6996666666,11.334,16.2936666667,7.22983333333,6.12266666667,10.4186666667,7.14316666666,5.9775,9.74916666667,13.6811666667,7.81258333334
396.40,9.28216666665,13.7336666667,11.4058333333,16.287,7.26583333334,6.14333333333,10.4176666666,7.14516666667,5.96483333334,9.77366666667,13.7578333333,7.85933333333
396.76,9.327,13.7651666666,11.4883333333,16.327,7.27983333334,6.11466666667,10.436,7.12383333333,5.94483333333,9.79283333334,13.795,7.87783333333
397.12,9.39566666668,13.7663333334,11.5383333333,16.3186666667,7.31133333333,6.11566666666,10.402,7.09483333333,5.9675,9.83650000002,13.7701666667,7.8785
397.48,9.40383333332,13.7328333333,11.524,16.3123333334,7.3,6.1055,10.367,7.05166666667,5.9275,9.7885,13.734,7.82625
397.84,9.51999999999,13.8076666667,11.677,16.317,7.42033333333,6.14366666667,10.4246666667,7.125,6.00383333333,9.8575,13.8405,7.8355
398.20,9.54566666666,13.8413333334,11.7553333333,16.358,7.45866666666,6.17533333334,10.4353333333,7.209,6.03166666667,9.86283333333,13.8563333333,7.82341666667
398.56,9.56783333332,13.9358333334,11.8478333333,16.3746666667,7.51166666667,6.16616666666,10.4518333333,7.24183333334,6.0675,9.91133333331,13.8545,7.85416666666
398.92,9.581,13.9561666666,11.8925,16.4126666667,7.50816666667,6.13933333333,10.4386666667,7.24233333333,6.0525,9.92066666666,13.8076666667,7.82083333333
399.28,9.5695,14.0178333334,11.885,16.3415,7.45916666667,6.06983333333,10.4368333333,7.20416666666,6.0145,9.88366666667,13.7766666667,7.73908333333
399.64,9.59850000001,13.9955,11.923,16.3233333333,7.5005,6.00716666667,10.4323333333,7.18316666667,5.986,9.87483333333,13.7155,7.62458333333
400.00,9.66366666668,14.0001666666,11.9838333333,16.3741666666,7.543,5.98766666666,10.4791666667,7.22566666667,6.0145,9.94800000001,13.7306666667,7.61133333333
400.36,9.68033333333,14.0428333333,12.0321666666,16.3511666667,7.55666666667,5.98616666666,10.4853333333,7.24533333334,6.05366666667,10.0008333333,13.7451666667,7.563
400.72,9.79249999999,14.0768333334,12.1561666667,16.39,7.65016666667,6.077,10.5606666667,7.32283333333,6.143,10.082,13.8068333333,7.59233333333
401.08,9.9065,14.1678333333,12.3421666666,16.4863333333,7.78383333334,6.186,10.6595,7.422,6.23733333333,10.1725,13.9495,7.67233333333
401.44,9.96283333332,14.1813333334,12.4283333334,16.4951666667,7.84883333333,6.19416666666,10.655,7.38083333334,6.23866666666,10.2323333333,13.9793333333,7.68866666667
401.80,10.0161666667,14.2196666666,12.5291666666,16.5496666667,7.8575,6.20583333334,10.6911666667,7.37866666666,6.22516666667,10.2588333334,13.9561666666,7.70191666666
402.16,10.1858333333,14.3071666666,12.7133333334,16.6046666667,7.991,6.24233333333,10.7746666666,7.435,6.28033333333,10.4036666667,14.0815,7.74875
402.52,10.26,14.3693333333,12.8351666667,16.6236666666,8.04433333334,6.24916666667,10.823,7.444,6.29133333334,10.4351666667,14.1665,7.76
402.88,10.39,14.4925,12.9946666667,16.6865,8.19033333334,6.33583333333,10.8973333333,7.50516666666,6.37783333334,10.5413333333,14.2941666666,7.84875
403.24,10.526,14.5513333333,13.1671666667,16.7483333333,8.30733333333,6.38966666666,10.9405,7.59033333333,6.445,10.6756666667,14.3768333333,7.87741666667
403.60,10.651,14.677,13.282,16.7941666667,8.3495,6.45766666667,10.9453333333,7.61333333333,6.477,10.7291666667,14.4361666666,7.90408333334
403.95,10.69,14.748,13.351,16.7798333333,8.33916666667,6.46116666667,10.9185,7.598,6.48466666666,10.725,14.4611666666,7.86308333334
404.31,10.7251666667,14.7633333333,13.4613333333,16.8093333333,8.4055,6.48766666666,10.8941666667,7.60216666667,6.46666666667,10.7501666666,14.515,7.85683333334
404.67,10.7298333333,14.782,13.499,16.8001666667,8.41683333333,6.47833333333,10.8575,7.5505,6.43866666667,10.7756666667,14.5225,7.81466666667
405.03,10.7633333334,14.7838333333,13.53,16.8068333333,8.42416666667,6.44033333334,10.8308333334,7.52366666667,6.43966666666,10.788,14.4965,7.78408333334
405.39,10.8583333333,14.8533333334,13.6695,16.8695,8.5005,6.47466666666,10.9008333333,7.64266666667,6.49266666667,10.8725,14.5418333333,7.80691666666
405.75,10.9035,14.91,13.7548333333,16.8956666667,8.5405,6.498,10.9258333333,7.65333333333,6.49733333333,10.9071666666,14.6013333334,7.78958333334
406.11,10.9383333334,14.963,13.8133333333,16.9056666666,8.59316666666,6.50116666667,10.896,7.66966666666,6.51983333333,10.9333333333,14.5855,7.80591666666
406.47,11.0248333333,15.002,13.9058333333,16.9631666667,8.664,6.54433333333,10.9223333334,7.72016666666,6.56716666667,11.004,14.6136666667,7.833
406.83,11.061,14.9675,13.9636666666,16.9443333333,8.641,6.51733333334,10.9036666667,7.719,6.57083333333,10.9906666667,14.5995,7.79733333333
407.19,11.1148333333,14.9996666667,14.0511666667,16.951,8.688,6.494,10.8945,7.7155,6.572,11.0001666666,14.6101666667,7.8165
407.55,11.2106666666,15.0645,14.1796666667,17.012,8.77,6.50816666666,10.9338333333,7.80716666666,6.6235,11.055,14.6855,7.85433333333
407.90,11.285,15.1313333333,14.2946666667,17.0621666667,8.86816666667,6.557,10.951,7.8505,6.63016666666,11.1265,14.7336666667,7.87783333333
408.26,11.3976666667,15.1866666667,14.4296666667,17.0905,8.92216666667,6.54083333333,10.9995,7.87016666666,6.661,11.1848333333,14.7503333333,7.88258333333
408.62,11.5031666667,15.2878333334,14.5951666666,17.1618333333,8.99766666666,6.55333333333,11.0736666667,7.965,6.71166666666,11.2635,14.7963333333,7.95933333333
408.98,11.6068333334,15.4078333334,14.7446666667,17.2298333334,9.083,6.56116666667,11.1363333334,8.0165,6.7655,11.3648333333,14.8883333333,8.006
409.34,11.6988333333,15.479,14.8741666667,17.302,9.13816666667,6.53733333333,11.1535,8.03433333333,6.79933333333,11.427,14.9691666667,8.03791666666
409.70,11.7661666667,15.5161666667,14.9771666666,17.2926666667,9.1835,6.52333333333,11.1493333333,8.04666666667,6.82183333333,11.4661666667,14.9776666667,8.03733333334
410.06,11.8431666667,15.5386666666,15.0518333333,17.3176666666,9.18483333333,6.50216666667,11.1816666667,8.02716666666,6.8165,11.488,15.0118333333,7.98308333333
410.42,11.917,15.5596666666,15.1183333333,17.313,9.201,6.49166666667,11.1598333333,8.02416666667,6.8135,11.527,15.0313333334,7.94558333333
410.77,12.0188333333,15.6598333334,15.2673333333,17.3831666667,9.30816666666,6.53983333334,11.2066666667,8.11033333333,6.8435,11.6021666666,15.0953333334,7.97766666666
411.13,12.1275,15.7253333334,15.3958333334,17.4488333333,9.37383333333,6.60033333333,11.2596666667,8.16983333333,6.90833333333,11.6878333333,15.1576666666,8.03566666666
411.49,12.1581666667,15.6858333334,15.4433333333,17.4208333334,9.36866666667,6.55816666667,11.233,8.087,6.87216666667,11.6996666666,15.157,8.00166666666
411.85,12.2126666667,15.6658333333,15.5023333333,17.3711666666,9.3765,6.5055,11.2363333333,8.0295,6.87633333333,11.7256666666,15.1458333333,7.95325
412.21,12.2751666666,15.7193333334,15.5808333334,17.4246666666,9.42666666666,6.53416666667,11.2353333334,8.051,6.90516666667,11.7678333334,15.1261666667,7.97433333334
412.57,12.405,15.7763333333,15.7128333333,17.4458333333,9.49533333334,6.5515,11.2356666667,8.06733333334,6.92533333334,11.8171666667,15.1991666667,7.938
412.92,12.4,15.7256666667,15.7436666667,17.3851666667,9.474,6.49783333334,11.1555,8.02666666667,6.83916666667,11.7788333334,15.1376666667,7.84741666666
413.28,12.4541666666,15.7318333334,15.8108333334,17.3471666667,9.48033333334,6.49733333333,11.1195,7.96766666667,6.80083333333,11.75,15.1158333334,7.76666666667
413.64,12.562,15.7816666667,15.9161666666,17.375,9.518,6.49766666667,11.1056666667,7.96883333333,6.81466666666,11.809,15.1646666667,7.7685
414.00,12.66,15.813,16.0621666667,17.4008333334,9.61816666667,6.54766666667,11.1105,8.00633333334,6.85,11.8936666667,15.1963333333,7.78233333333
414.36,12.8218333333,15.8915,16.2391666667,17.444,9.666,6.5265,11.1401666667,7.99566666667,6.8715,11.9725,15.23,7.80533333333
414.72,12.9188333333,15.9288333333,16.3653333334,17.4766666667,9.7165,6.5365,11.1326666667,7.97166666666,6.90583333333,12.0453333333,15.284,7.79883333334
415.07,12.9816666666,15.9465,16.4841666666,17.51,9.73866666668,6.49416666667,11.0968333334,7.94216666666,6.88616666666,12.0763333334,15.2885,7.73625
415.43,13.0961666666,16.0396666667,16.655,17.5585,9.82700000001,6.51116666666,11.1345,8.009,6.90983333333,12.1825,15.3191666667,7.767
415.79,13.2595,16.1453333333,16.832,17.6655,9.91983333335,6.565,11.1991666667,8.10716666667,6.96466666667,12.2656666667,15.4061666667,7.8625
416.15,13.341,16.1931666667,16.9445,17.643,9.92983333334,6.57566666667,11.2013333333,8.11466666667,6.96533333333,12.3076666667,15.4663333334,7.81966666667
416.51,13.4318333333,16.2216666667,17.0585,17.6755,9.97616666668,6.60133333333,11.2275,8.13566666667,7.00116666667,12.3755,15.4651666667,7.83258333334
416.86,13.5828333333,16.3058333334,17.2143333333,17.7605,10.0565,6.65883333334,11.3123333334,8.18633333335,7.05466666667,12.4845,15.5508333334,7.88091666666
417.22,13.6546666666,16.3411666667,17.2908333333,17.7718333334,10.0691666667,6.65133333333,11.3061666667,8.19916666668,7.04866666666,12.528,15.5578333334,7.885
417.58,13.7666666666,16.4083333334,17.4093333333,17.816,10.1268333333,6.66366666667,11.3511666667,8.22633333331,7.07016666667,12.6038333333,15.5925,7.90816666667
417.94,13.8705,16.4921666667,17.5426666666,17.8535,10.173,6.6885,11.3963333334,8.26500000002,7.11283333333,12.668,15.6446666667,7.93483333333
418.29,13.9303333333,16.5313333333,17.6458333333,17.8755,10.227,6.72716666667,11.4175,8.29966666665,7.14566666666,12.7185,15.6833333334,7.95816666666
418.65,14.0293333333,16.581,17.7396666666,17.8905,10.2303333333,6.716,11.4358333333,8.30916666666,7.11816666667,12.7668333334,15.7093333333,7.95608333334
419.01,14.1095,16.6338333333,17.8336666667,17.8906666666,10.2846666667,6.73583333333,11.465,8.35983333335,7.144,12.8221666667,15.7536666667,7.98175
419.37,14.1993333334,16.6773333333,17.9241666667,17.9313333333,10.3101666666,6.7515,11.4831666667,8.38200000001,7.17283333333,12.8643333334,15.8048333333,7.981
419.73,14.2581666667,16.7221666667,18.0055,17.942,10.3515,6.74916666667,11.4691666667,8.37633333335,7.17883333333,12.8915,15.8305,7.95858333333
420.08,14.3503333334,16.7616666667,18.1023333333,17.9828333333,10.4041666666,6.7435,11.49,8.38966666668,7.18516666667,12.9308333333,15.8585,7.96375
420.44,14.4075,16.7796666667,18.2058333334,17.99,10.4238333333,6.72683333333,11.483,8.37933333331,7.1795,12.9595,15.8865,7.95091666666
420.80,14.4786666667,16.7976666667,18.3001666667,17.9818333334,10.4508333333,6.74033333333,11.4703333333,8.38483333331,7.20083333333,12.9971666667,15.9053333334,7.9505
421.16,14.6111666666,16.8755,18.4405,18.031,10.5315,6.77516666666,11.5256666667,8.43416666666,7.27516666667,13.0908333333,15.9798333333,7.97916666666
421.51,14.694,16.9101666667,18.5486666666,18.0598333333,10.5848333333,6.80033333333,11.5413333333,8.46116666665,7.30533333333,13.1516666666,16.0258333333,7.99191666667
