wavelength,Back_CyaCysm,Belly_CyaCysm,Breast_CyaCysm,Crissum_CyaCysm,Crown_CyaCysm,DorTail_CyaCysm,Patch10_CyaCysm,Rump_CyaCysm,Throat_CyaCysm,WingTip_CyaCysm
434.00,3.21506666667,48.0570666667,45.9800666667,5.90473333333,66.6542,4.36713333333,13.8299333333,60.9540666667,52.3377333333,3.53253333333
434.35,3.22073333333,47.7772,45.7002,5.90566666667,66.5456666667,4.37946666667,13.8549333333,60.7246,51.9830666667,3.54506666667
434.71,3.22913333333,47.5473333333,45.4788666667,5.9238,66.5370666667,4.39066666667,13.8873333333,60.5548666667,51.6890666667,3.55193333333
435.07,3.24233333334,47.2538666667,45.2108666667,5.92806666667,66.4533333333,4.39973333333,13.9139333333,60.3012666667,51.3348,3.56606666667
435.42,3.27206666667,46.985,44.9550666667,5.955,66.3899333333,4.4348,13.9613333333,60.1089,51.044,3.59913333333
435.78,3.2574,46.7156666667,44.6620666667,5.94413333333,66.3441333333,4.4158,13.9638666667,59.8840666667,50.678,3.56906666667
436.13,3.2226,46.3436,44.319,5.898,66.2029333333,4.3894,13.9356,59.5884,50.2834,3.5384
436.49,3.22146666667,45.9662,44.0006,5.89753333333,66.0282,4.3846,13.9339333333,59.2267,49.8775333333,3.54186666667
436.84,3.2424,45.6320666667,43.7373333334,5.9122,65.9575333333,4.40173333333,13.9686666667,58.9234333333,49.5120666667,3.56733333333
437.20,3.21113333333,45.3376,43.4738666667,5.88733333333,65.9638,4.36853333333,13.9526666667,58.7082333333,49.2095333333,3.53606666667
437.56,3.1588,44.9435333333,43.1083333333,5.8264,65.8059333333,4.3014,13.8819333333,58.4095333333,48.8224,3.47513333333
437.91,3.16426666667,44.628,42.8421333333,5.8542,65.7446666667,4.32293333333,13.8942,58.1473,48.4678666667,3.4928
438.27,3.16853333333,44.3321333333,42.5726,5.8748,65.7076,4.34806666667,13.8964,57.8840666667,48.1435333333,3.51633333333
438.62,3.2088,44.0078666667,42.2855333333,5.91646666667,65.5858,4.38573333334,13.9168666667,57.6291,47.8243333333,3.56213333333
438.98,3.2218,43.7505333333,42.0268666667,5.92733333333,65.5521333333,4.40706666667,13.8975333333,57.3971333333,47.5274,3.56406666667
439.33,3.2276,43.459,41.7902,5.92933333333,65.4809333333,4.4018,13.8666666667,57.1612666667,47.2308,3.5688
439.69,3.2632,43.2153333333,41.5945333334,5.95606666667,65.4318666666,4.44833333333,13.8494666667,56.9426666667,46.9693333333,3.60386666667
440.04,3.29086666666,43.0116666667,41.3828,5.9922,65.42,4.47733333333,13.8352666667,56.7291666667,46.72,3.6242
440.40,3.292,42.7614666667,41.1239333334,5.99966666667,65.326,4.4798,13.8038666667,56.5061333333,46.4320666666,3.63046666667
440.75,3.29673333333,42.5430666667,40.9118666667,6.01726666667,65.3252,4.4962,13.7733333334,56.3359,46.2095333333,3.64333333333
441.11,3.31033333333,42.2862,40.6672666666,6.02786666667,65.2498,4.50893333333,13.7444,56.1061333333,45.9300666667,3.66346666667
441.47,3.30293333333,42.0581333333,40.4523333333,6.01226666667,65.2375333333,4.50933333333,13.6846,55.8605333333,45.6572666667,3.65653333333
441.82,3.31646666667,41.8288,40.2498,5.99713333333,65.1916,4.52093333334,13.629,55.6680333333,45.4196666667,3.66073333333
442.18,3.308,41.5414666667,39.9752666667,5.97966666667,65.0882666667,4.49526666667,13.5425333333,55.4093333333,45.1112666667,3.63553333333
442.53,3.28946666667,41.2922,39.7186666667,5.96246666667,65.0446666667,4.47473333333,13.4578,55.15,44.7926,3.61853333333
442.89,3.2868,40.9739333333,39.4281333333,5.96833333333,64.9183333333,4.4722,13.3771333333,54.8373333333,44.437,3.6196
443.24,3.2976,40.704,39.1743333333,5.975,64.8246666667,4.47986666667,13.3043333333,54.5593,44.1104,3.63626666667
443.60,3.28913333333,40.3913333333,38.878,5.9756,64.7254,4.46486666667,13.224,54.2491,43.7857333333,3.63286666667
443.95,3.275,40.0648,38.6172666667,5.9606,64.617,4.44026666667,13.1133333333,53.951,43.4472,3.61873333333
444.31,3.25313333334,39.7368666667,38.3201333334,5.923,64.4981333333,4.41293333333,12.9804,53.6235333333,43.0836,3.59953333333
444.66,3.257,39.4672666667,38.0567333333,5.924,64.4009333333,4.42593333333,12.8803333333,53.3499666667,42.7770666667,3.6042
445.02,3.25953333333,39.2367333333,37.8372,5.93573333333,64.3129333333,4.44246666667,12.7822,53.1013333333,42.4964666667,3.60526666667
445.37,3.302,39.0618,37.6847333333,5.99446666667,64.3108,4.479,12.757,52.9417666666,42.2900666667,3.65006666666
445.72,3.30846666667,38.8239333333,37.4333333334,6.00086666667,64.1889333333,4.46693333333,12.6681333333,52.6619666667,42.0032,3.6508
446.08,3.32146666667,38.6280666667,37.2492666667,6.00993333333,64.1047333333,4.48473333333,12.6126666667,52.4321666667,41.7449333333,3.66726666667
446.43,3.29773333333,38.3510666667,37.0141333333,6.00046666667,63.9478666667,4.47246666667,12.5124666667,52.1325333334,41.4524,3.64526666667
446.79,3.27373333333,38.1288666667,36.8143333333,5.97173333333,63.8259333333,4.45073333333,12.4171333333,51.8885666667,41.1942,3.62246666667
447.14,3.26153333333,37.9208666667,36.583,5.9636,63.7602,4.43926666667,12.3382,51.6467333333,40.9548,3.59233333333
447.50,3.26773333333,37.6839333333,36.3701333333,5.96033333333,63.6226,4.4414,12.2752666667,51.378,40.6701333333,3.589
447.85,3.26446666667,37.4583333333,36.15,5.9576,63.5331333333,4.44166666666,12.2126,51.1294,40.4144666667,3.59573333333
448.21,3.2804,37.2754,35.9688666667,5.9786,63.4866,4.45366666667,12.1764,50.8947333333,40.198,3.61306666667
448.56,3.26646666667,37.0255333333,35.7305333333,5.96173333333,63.3690666666,4.44226666667,12.1232,50.6147,39.9053333333,3.59393333333
448.92,3.27653333333,36.7944666667,35.5065333333,5.95746666667,63.297,4.4288,12.0817333333,50.3600333333,39.6436666667,3.60533333333
449.27,3.257,36.5056666667,35.2174,5.92186666667,63.1632666667,4.41313333333,11.9952,50.0360333333,39.3295333333,3.5812
449.62,3.24473333333,36.246,34.9904,5.92206666667,63.113,4.412,11.9572666667,49.7451666667,39.036,3.56373333333
449.98,3.22833333333,35.9718666667,34.7334666667,5.91533333333,63.0419333333,4.39366666667,11.898,49.4762333333,38.7559333333,3.5458
450.33,3.2292,35.7522,34.5055333333,5.9012,63.0378,4.38806666667,11.8641333333,49.2136,38.4930666667,3.53533333333
450.69,3.2156,35.4905333333,34.255,5.88633333333,63.025,4.3692,11.8302,48.9432333333,38.2335333333,3.52353333333
451.04,3.2122,35.2188,34.0172666667,5.868,62.9704,4.36493333334,11.8042,48.6478666667,37.9465333333,3.5284
451.40,3.20486666667,35.0042666667,33.7988666667,5.85566666667,63.0148,4.35613333333,11.7899333333,48.4325333334,37.7154666667,3.5356
451.75,3.20766666667,34.7624,33.5636,5.8592,62.9524666667,4.3556,11.8012,48.1423666667,37.4395333333,3.52726666667
452.10,3.18753333333,34.5218,33.3321333333,5.85393333333,62.9377333333,4.36086666667,11.7896,47.9075,37.1916,3.51133333333
452.46,3.1944,34.2998,33.1429333333,5.85546666667,62.9448666667,4.34473333333,11.7791333333,47.6661666667,36.9458,3.5182
452.81,3.2126,34.0813333333,32.9483333334,5.89166666667,62.9626666667,4.38926666667,11.8095333333,47.4333666667,36.7302666667,3.53653333333
453.17,3.23466666667,33.8998,32.8114,5.9338,62.976,4.41466666667,11.8606,47.2164333333,36.5142,3.57033333333
453.52,3.2348,33.7324,32.6659333333,5.93073333333,63.0388,4.41786666667,11.8862666667,47.0448,36.3434666667,3.57573333333
453.87,3.25013333333,33.5220666667,32.4931333333,5.9424,63.0558,4.4238,11.9225333333,46.8072666667,36.1304,3.5876
454.23,3.28213333333,33.3316666667,32.3213333333,5.96493333333,63.0654,4.4402,11.9666,46.6135,35.9282,3.62346666667
454.58,3.30246666667,33.1486,32.1612666667,6.0028,63.1059333333,4.47086666667,12.0158,46.4031,35.7260666667,3.6468
454.93,3.31773333334,32.9405333333,31.99,6.02606666667,63.1158,4.487,12.0625333333,46.1925666667,35.4905333333,3.6658
455.29,3.31166666667,32.7227333333,31.8168,6.03093333333,63.1292666667,4.49233333333,12.1016,45.9640333333,35.2714,3.65646666667
455.64,3.3488,32.5424,31.6542,6.0636,63.2494,4.54366666667,12.1659333333,45.7954,35.0954,3.7016
456.00,3.39586666667,32.3414,31.5086,6.10426666667,63.2874666667,4.5866,12.2591333333,45.5965333333,34.8945333333,3.73513333333
456.35,3.38213333333,32.1270666667,31.3382,6.1112,63.3558666667,4.61126666667,12.3452666667,45.3855,34.6976,3.732
456.70,3.3632,31.869,31.0961333333,6.0956,63.3526,4.57653333333,12.3867333333,45.1032666667,34.412,3.70353333333
457.06,3.32513333333,31.6214666667,30.8463333333,6.06713333333,63.4094666667,4.54886666667,12.4336666667,44.8558666667,34.1688666667,3.67166666667
457.41,3.3182,31.3962,30.628,6.08373333333,63.4467333333,4.54713333333,12.5028666667,44.6257666667,33.9372666667,3.66346666667
457.76,3.3258,31.1709333333,30.4128666667,6.10166666666,63.5194,4.56853333333,12.5863333333,44.3946333333,33.7094666667,3.67366666667
458.12,3.31493333333,30.9487333333,30.2273333334,6.10273333333,63.5334666667,4.5662,12.6636,44.1659666667,33.4822666667,3.6642
458.47,3.30006666667,30.7438666667,30.0418,6.1004,63.5572,4.54733333333,12.7296,43.9588666667,33.2794,3.64133333333
458.82,3.28153333333,30.5591333333,29.8848,6.09653333334,63.6072666667,4.51966666667,12.786,43.7742,33.095,3.62506666667
459.18,3.2994,30.4078,29.7468,6.12013333333,63.6312666667,4.525,12.867,43.6149666667,32.9262666667,3.64013333333
459.53,3.28866666667,30.2503333333,29.6102666667,6.11113333333,63.6585333334,4.50566666667,12.9418666667,43.4538333333,32.7539333333,3.6252
459.88,3.26126666667,30.0928666667,29.4371333333,6.0822,63.6482,4.47933333333,12.9804,43.2676666667,32.5657333333,3.601
460.24,3.263,29.96,29.3079333333,6.08273333333,63.6949333333,4.4666,13.0476,43.1319666667,32.41,3.60053333333
460.59,3.2532,29.8101333333,29.1851333333,6.072,63.7180666667,4.45713333333,13.1148,42.9895666667,32.2614,3.58886666667
460.94,3.27726666667,29.6965333333,29.0877333333,6.09186666667,63.7836666667,4.47846666667,13.2118,42.8912333333,32.1384666667,3.60553333333
461.29,3.29126666667,29.5657333333,28.9679333333,6.1002,63.8273333333,4.49313333333,13.3192,42.7408,31.9759333333,3.62293333333
461.65,3.29853333333,29.4383333333,28.8506,6.11293333333,63.8977333333,4.49233333333,13.4272,42.6153666667,31.8228,3.62313333333
462.00,3.3078,29.3216,28.7187333333,6.13086666667,64.0260666667,4.49393333333,13.5562,42.4936333334,31.6722666667,3.6258
462.35,3.3534,29.1883333333,28.6012,6.16213333333,64.1464666667,4.53386666667,13.727,42.3671,31.5027333333,3.67626666667
462.71,3.3938,29.0588666667,28.4507333333,6.1908,64.2319333333,4.58133333333,13.9024,42.2195,31.3416,3.71993333333
463.06,3.3984,28.8993333333,28.2818,6.18993333333,64.3645333333,4.5944,14.0577333333,42.0593,31.1626,3.7328
463.41,3.39426666667,28.7088666667,28.0997333333,6.19686666667,64.434,4.59346666667,14.1694666666,41.8701333333,30.9572,3.7264
463.76,3.42706666667,28.5775333333,27.9988,6.24013333333,64.6413333333,4.60826666667,14.3651333333,41.7449333333,30.8130666667,3.74153333333
464.12,3.46093333333,28.415,27.8260666667,6.27906666667,64.7596,4.63526666667,14.5326666667,41.5701333333,30.6289333333,3.75413333333
464.47,3.49353333333,28.301,27.7036666667,6.32393333333,64.9252,4.67566666667,14.7192666667,41.4343,30.4562666667,3.78986666667
464.82,3.5116,28.1432666667,27.5595333333,6.35073333333,65.0174666667,4.682,14.8974666667,41.2481666667,30.2588666667,3.80046666667
465.17,3.55366666667,27.9953333333,27.4324,6.4064,65.1358666667,4.71913333333,15.0704,41.1277,30.1017333333,3.84253333333
465.53,3.55073333333,27.8290666667,27.2783333333,6.4076,65.229,4.7278,15.2010666667,40.9554333333,29.9014,3.85293333333
465.88,3.56766666667,27.6605333333,27.1484666667,6.42826666667,65.2853333333,4.75146666667,15.3312666667,40.7794666667,29.7282,3.8846
466.23,3.57526666667,27.5531333333,27.0342,6.43793333333,65.4357333333,4.76286666667,15.4612,40.6759,29.6045333333,3.8882
466.58,3.5546,27.3822666667,26.9056,6.4352,65.5487333333,4.74446666667,15.5372,40.5163666667,29.4338,3.85906666667
466.94,3.52326666667,27.2206,26.7612666667,6.42753333333,65.6178666666,4.72653333333,15.6280666667,40.3597666667,29.2662666667,3.83073333333
467.29,3.52893333333,27.1174,26.6703333333,6.44573333333,65.7346,4.75373333333,15.7644666667,40.2535,29.1444,3.85346666667
467.64,3.52993333333,26.9622,26.5332,6.44566666666,65.7985333333,4.7608,15.8422,40.1104333333,28.9835333333,3.863
467.99,3.513,26.8111333333,26.3971333333,6.4318,65.8374666666,4.74593333333,15.9038666667,39.9374666667,28.8042666666,3.86113333333
468.35,3.4724,26.6258,26.2437333333,6.39573333334,65.9021333333,4.7036,15.9433333333,39.7777,28.6326666667,3.82026666667
468.70,3.44213333333,26.4309333333,26.0786666667,6.38066666667,65.8827333333,4.68046666667,15.9694666667,39.5747333333,28.4381333333,3.80026666667
469.05,3.3924,26.2433333333,25.8955333333,6.32186666667,65.8826,4.625,15.9763333333,39.3718,28.2528666667,3.73866666667
469.40,3.37593333333,26.0784,25.746,6.31106666667,65.9023333333,4.5972,16.0312,39.1827666667,28.0826,3.7202
469.75,3.34833333333,25.9119333333,25.5922,6.28686666667,65.9656666667,4.56946666667,16.0490666667,39.0250666667,27.9125333333,3.67613333333
470.11,3.33933333333,25.7610666667,25.4612666667,6.2912,65.9792666667,4.56766666666,16.0733333333,38.8382666667,27.7382666667,3.67253333333
470.46,3.3662,25.6261333333,25.3200666667,6.3122,65.927,4.59733333333,16.1136,38.6346666667,27.5764,3.70793333333
470.81,3.38453333333,25.4948666667,25.2020666667,6.32253333333,65.9880666667,4.6198,16.1236666667,38.4712333333,27.4392666667,3.72126666667
471.16,3.3618,25.322,25.0508,6.29686666667,66.0466,4.58966666667,16.1086,38.2802,27.2589333333,3.689
471.51,3.328,25.1787333333,24.8997333333,6.28593333333,66.0531333334,4.57913333333,16.0791333333,38.0971,27.0961333333,3.67493333333
471.87,3.32566666667,25.0524,24.7881333333,6.28393333333,66.1179333333,4.59186666667,16.0755333333,37.9703333333,26.9738,3.6758
472.22,3.34466666667,24.9166666667,24.6535333333,6.30313333333,66.1107333333,4.61573333333,16.0345333333,37.7671666667,26.8182666667,3.69846666667
472.57,3.38946666667,24.8428,24.5777333333,6.34253333333,66.2396666667,4.6654,16.0457333334,37.6748,26.7368666666,3.75513333333
472.92,3.41413333333,24.7457333334,24.4976,6.3666,66.3074666667,4.6934,16.0282,37.5355666667,26.6164,3.8196
473.27,3.41226666667,24.6202666667,24.3858666667,6.36633333333,66.3699333333,4.705,15.9465333333,37.3827666667,26.4877333333,3.828
473.62,3.4224,24.4872666667,24.2859333333,6.35593333333,66.3986,4.72213333333,15.8824666667,37.2153333333,26.3614666666,3.8356
473.98,3.41853333333,24.3461333333,24.1549333333,6.3436,66.4292,4.71693333333,15.7941333333,37.0498,26.2271333333,3.829
474.33,3.3818,24.1953333333,24.0318,6.31213333333,66.5603333333,4.69666666667,15.6886666667,36.9175,26.0773333333,3.79346666667
474.68,3.39566666667,24.0863333333,23.9394666667,6.33553333333,66.6404,4.69646666667,15.6028,36.7941333333,25.9477333333,3.81613333333
475.03,3.4238,23.9882666666,23.8365333333,6.35906666667,66.6534,4.7224,15.4934666667,36.6428333333,25.8273333333,3.8352
475.38,3.43513333334,23.8329333333,23.7075333333,6.35646666667,66.6375333333,4.73653333333,15.3841333333,36.4414333334,25.6726,3.8406
475.73,3.42446666667,23.6576666667,23.5525333334,6.35066666667,66.6137333333,4.7302,15.2450666667,36.2234333333,25.5052,3.83286666667
476.08,3.43413333333,23.5613333333,23.4793333333,6.362,66.7136,4.7316,15.1378666667,36.1098,25.4104666667,3.82513333333
476.44,3.38813333333,23.3859333333,23.2984666667,6.3096,66.6830666667,4.68246666667,14.9508,35.8906666667,25.2336666667,3.774
476.79,3.376,23.2518,23.1680666667,6.306,66.7397333333,4.68273333333,14.8022666667,35.7209,25.0939333333,3.74413333333
477.14,3.38586666667,23.1540666667,23.0747333333,6.30106666667,66.7999333333,4.67313333333,14.6963333333,35.5885333333,24.9807333333,3.748
477.49,3.3754,23.0356666667,22.9499333333,6.30746666667,66.8145333333,4.66806666667,14.5721333333,35.4454666667,24.8514,3.74846666667
477.84,3.36153333333,22.9150666667,22.8383333333,6.30673333333,66.8711333333,4.64706666667,14.4574666667,35.2924,24.7237333333,3.735
478.19,3.38146666667,22.8179333333,22.7706666667,6.3416,66.9726666667,4.6582,14.3768666667,35.2112666667,24.6413333333,3.7662
478.54,3.34533333333,22.6584,22.5950666667,6.297,66.9316666667,4.60466666667,14.2286666667,34.9853666667,24.4511333333,3.7146
478.89,3.34766666667,22.5231333333,22.484,6.2924,66.9647333333,4.59646666667,14.1128,34.8142666667,24.2990666667,3.7062
479.24,3.35673333333,22.3994666666,22.3697333333,6.28366666667,67.0582666667,4.5668,13.9817333333,34.6861333333,24.1577333333,3.7036
479.60,3.37473333333,22.2914666667,22.2658,6.2868,67.1326666666,4.5758,13.8828666667,34.5413333333,24.0258,3.70753333333
479.95,3.37653333333,22.1476,22.129,6.2834,67.1498,4.58853333333,13.7968,34.3620666667,23.8626666667,3.71593333333
480.30,3.36773333333,21.9932,21.9852666667,6.27313333333,67.1958,4.57313333333,13.6788,34.1544,23.6845333333,3.70646666667
480.65,3.3514,21.8112,21.8319333333,6.2566,67.262,4.54706666667,13.5562666667,33.9280666667,23.5032666667,3.68766666667
481.00,3.33233333333,21.6380666666,21.6708,6.25226666667,67.4066,4.55086666667,13.4488,33.7315333334,23.3166666667,3.66933333333
481.35,3.3496,21.5256666667,21.5734666667,6.25533333333,67.6857333333,4.56733333333,13.4071333333,33.6242333333,23.1935333333,3.6792
481.70,3.33746666667,21.4046,21.4668,6.24006666667,67.9246,4.57993333333,13.3642,33.5151,23.0620666667,3.67166666667
482.05,3.3346,21.286,21.3404666667,6.22646666667,68.0346666667,4.57906666667,13.3159333333,33.3716333333,22.9294666667,3.6662
482.40,3.3622,21.2234666667,21.2928,6.25146666667,68.2066,4.6176,13.3318,33.3120666667,22.8670666667,3.70286666667
482.75,3.35406666666,21.1540666667,21.2177333333,6.25293333333,68.3431333333,4.61206666667,13.3309333333,33.2552666667,22.7832,3.70626666667
483.10,3.35106666667,21.1022666667,21.1738,6.26533333333,68.4726666667,4.62993333333,13.3505333333,33.1957,22.7219333334,3.7146
483.45,3.34806666667,21.0420666667,21.1232666667,6.2596,68.5671333333,4.62686666667,13.3582666667,33.1284666667,22.6505333333,3.7136
483.80,3.34133333333,20.9834,21.0658,6.25346666667,68.6542666667,4.6172,13.3696666667,33.0666,22.586,3.7136
484.15,3.3484,20.9358,21.0239333333,6.26046666667,68.7718666667,4.62806666667,13.4037333333,33.0178666667,22.5298,3.71946666667
