wavelength,Back_PooAltm,Belly_PooAltm,Breast_PooAltm,Crissum_PooAltm,Crown_PooAltm,DorTail_PooAltm,Patch10_PooAltm,Patch11_PooAltm,Patch12_PooAltm,Patch13_PooAltm,Rump_PooAltm,Throat_PooAltm,WingTip_PooAltm
711.56,11.0191666667,45.0696666667,41.5255,28.6145,8.75216666667,12.9516666667,46.8063333333,7.83716666667,26.3155,26.1495,16.9215,41.6985,14.1011666667
711.88,10.8375,45.0995,41.5386666667,28.54,8.633,12.7925,46.7138333333,7.67916666667,26.3951666666,26.093,16.8278333334,41.7146666667,13.9431666666
712.20,10.7721666666,45.3686666667,41.7516666666,28.6121666666,8.61866666667,12.7785,46.8915,7.59716666667,26.3941666667,26.2101666666,16.884,41.7748333334,13.9081666667
712.52,10.7045,45.3888333333,41.6263333333,28.5723333334,8.556,12.768,46.8945,7.53683333334,26.2691666667,26.14,16.84075,41.8821666667,13.9228333333
712.84,10.653,45.4398333334,41.6665,28.5993333333,8.456,12.7291666667,46.8493333334,7.48166666666,26.2151666666,26.1853333334,16.8114166667,41.9445,13.949
713.16,10.5358333333,45.6158333333,41.8095,28.6895,8.47116666667,12.765,47.0585,7.511,26.3418333333,26.2815,16.94975,42.1246666667,13.9525
713.48,10.5478333333,45.5063333333,41.7686666666,28.7098333333,8.47916666666,12.6415,47.06,7.48716666667,26.5095,26.3308333333,16.92075,42.0168333334,13.9443333333
713.80,10.4916666666,45.5231666667,41.8996666666,28.75,8.4735,12.6025,47.0376666666,7.4485,26.6131666667,26.4718333333,16.931,41.8953333333,13.8413333334
714.12,10.503,45.5245,41.9258333333,28.874,8.49983333334,12.7141666667,46.9098333333,7.51233333333,26.6258333334,26.5266666667,17.0495833334,41.8793333334,13.8935
714.44,10.6125,45.5936666667,42.111,28.8788333334,8.6045,12.7773333334,46.9925,7.633,26.7786666667,26.582,17.0545,42.0071666667,13.9616666667
714.76,10.6703333333,45.513,42.1043333333,28.9776666667,8.75066666667,12.8065,47.0641666667,7.711,26.7513333333,26.5071666667,17.0666666667,41.9548333333,14.0326666667
715.08,10.6321666667,45.564,42.113,29.0335,8.8235,12.8513333333,47.158,7.8155,26.8326666666,26.519,17.069,42.0415,14.0463333334
715.40,10.7558333334,45.6108333334,42.1211666666,29.164,8.95883333333,12.9781666667,47.264,7.89283333334,26.8926666667,26.6015,17.1603333333,42.0746666667,14.1578333333
715.72,10.9531666667,45.5521666666,42.2148333334,29.2153333334,9.03233333333,13.1618333333,47.2131666666,8.04766666667,27.1393333333,26.6861666667,17.2716666666,42.189,14.2953333334
716.04,11.0548333333,45.6486666667,42.4053333333,29.3043333334,9.1095,13.2868333333,47.3961666667,8.157,27.3546666667,26.8226666667,17.4251666667,42.3558333333,14.3686666667
716.36,11.2213333333,45.7451666667,42.5453333334,29.5238333333,9.31900000002,13.4356666667,47.5356666667,8.35716666666,27.5048333333,26.9453333333,17.6228333334,42.4311666667,14.4618333333
716.68,11.6153333333,45.838,42.6476666666,29.7056666667,9.51750000001,13.7351666667,47.6266666667,8.67416666667,27.7793333334,27.1458333333,17.834,42.556,14.6991666666
717.00,11.7386666666,45.8925,42.7186666667,29.827,9.59000000001,13.9488333333,47.6371666667,8.799,27.7918333333,27.2571666667,17.9133333333,42.7113333333,14.7866666667
717.32,11.8245,46.0425,42.6698333333,29.8976666666,9.55316666665,14.0325,47.7791666667,8.86016666667,27.8081666667,27.3316666667,18.0719166667,42.8135,14.95
717.64,11.8748333334,46.1183333333,42.6868333333,29.8578333334,9.5525,14.0186666666,47.895,8.90866666665,27.8431666666,27.414,18.0025,42.8238333333,14.9395
717.96,11.8881666667,46.1376666667,42.7068333333,29.897,9.50133333334,14.0323333333,47.9863333333,8.84616666665,27.8461666666,27.4598333333,18.021,42.7123333333,15.0736666667
718.28,11.8563333333,46.1578333333,42.6565,29.813,9.51683333334,14.117,47.9956666667,8.78583333335,27.9886666666,27.408,17.9905,42.6838333333,15.066
718.60,12.2336666666,46.362,42.8411666667,30.139,9.83683333331,14.4626666666,48.1726666667,9.1035,28.2978333333,27.6921666666,18.2164166667,42.8718333333,15.4418333333
718.92,12.3243333333,46.3855,42.8588333333,30.2065,9.85400000002,14.5528333333,48.0885,9.18916666665,28.3323333333,27.8443333334,18.3570833333,42.8248333333,15.5881666667
719.24,12.2335,46.3733333333,42.8193333334,30.1665,9.80916666668,14.568,48.0148333333,9.18599999999,28.2803333334,27.832,18.3563333333,42.6563333334,15.6041666667
719.56,12.2996666667,46.4225,42.7886666667,30.1846666667,9.83949999998,14.523,47.9186666666,9.19216666669,28.248,27.9313333334,18.4125833333,42.4721666666,15.6495
719.88,12.2891666667,46.349,42.7401666666,30.0606666667,9.86316666669,14.6131666667,47.9311666667,9.09450000001,28.235,27.9678333334,18.4351666667,42.4458333333,15.6368333333
720.20,12.1955,46.3348333333,42.667,30.0226666667,9.78233333333,14.4796666667,47.917,9.01599999999,28.126,27.9823333333,18.403,42.285,15.6251666667
720.52,12.0911666667,46.211,42.5213333334,29.9365,9.66933333334,14.3065,47.6798333334,8.96900000002,28.0885,27.965,18.2850833334,41.9936666667,15.6515
720.84,11.9665,46.0363333333,42.3436666667,29.8685,9.57783333331,14.1811666667,47.4581666667,8.91033333335,28.047,27.8068333333,18.0904166667,41.8225,15.5128333334
721.16,11.95,45.9238333333,42.1891666667,29.8596666666,9.59333333331,14.2346666666,47.2886666667,8.86533333335,27.9955,27.7031666666,18.1619166667,41.9005,15.5151666666
721.48,12.0636666667,45.8553333333,42.0966666667,29.8885,9.76083333335,14.4328333334,47.035,9.11783333333,28.1218333334,27.6668333333,18.2951666667,41.9458333334,15.5966666667
721.79,12.1475,45.797,42.1248333333,29.9425,9.66366666668,14.5338333333,46.9251666667,9.28450000002,28.2138333333,27.8853333333,18.2911666666,41.9955,15.6048333333
722.11,11.7415,45.5885,41.9713333334,29.563,9.19633333333,14.1563333334,46.7048333334,8.973,27.9201666667,27.6238333333,18.0209166667,41.7798333333,15.2566666667
722.43,11.7963333333,45.527,42.0385,29.5881666667,9.17666666666,14.2106666666,46.8643333333,9.07066666666,27.9978333333,27.5971666666,18.0069166666,41.9746666667,15.275
722.75,11.86,45.6686666667,42.2066666667,29.506,9.18333333333,14.1063333333,46.9936666667,9.15749999998,28.1,27.625,17.9561666666,42.1418333334,15.2378333333
723.07,11.8376666667,45.5211666667,42.0703333334,29.4576666666,9.2105,14.0395,46.9351666667,9.15883333334,28.0793333334,27.444,17.9088333333,42.119,15.2365
723.39,11.8688333334,45.655,42.0786666667,29.5193333334,9.22066666667,13.9666666666,47.0035,9.28283333333,28.2261666667,27.4541666666,17.97925,42.271,15.3668333333
723.71,11.7788333333,45.6735,42.117,29.4701666667,9.237,13.9128333333,46.9818333333,9.11966666668,28.2855,27.4438333333,17.89675,42.3388333333,15.208
724.03,11.7838333333,45.8111666666,42.3063333333,29.4225,9.25433333333,13.9505,47.0285,9.02566666668,28.3461666666,27.4756666667,17.9821666667,42.5223333333,15.1286666667
724.35,11.8013333333,45.5455,42.2423333334,29.3581666667,9.35566666666,13.9046666667,46.9641666667,8.88283333334,28.2951666667,27.3983333333,18.0248333334,42.3726666666,15.0133333334
724.67,11.6913333334,45.3708333333,42.3136666667,29.3643333334,9.36233333334,13.7758333334,47.0633333333,8.80683333333,28.3221666666,27.437,17.9798333334,42.2448333333,14.906
724.98,11.6748333333,45.4705,42.288,29.397,9.325,13.5593333334,47.3188333333,8.50866666667,28.1481666666,27.591,17.9366666667,42.3041666667,14.7918333333
725.30,11.6115,45.6105,42.3026666667,29.4125,9.39233333333,13.3526666666,47.4135,8.28066666667,28.0978333333,27.5373333333,17.94525,42.3943333334,14.7551666667
725.62,11.8601666666,45.8211666667,42.244,29.5966666667,9.67783333332,13.5186666667,47.506,8.37383333333,28.3185,27.6845,18.0161666667,42.4291666667,14.943
725.94,11.809,46.081,42.4216666666,29.6545,9.63716666666,13.4358333334,47.6231666667,8.3055,28.385,27.784,18.03025,42.5255,14.9523333333
726.26,11.9808333333,46.016,42.2788333333,29.6731666667,9.8685,13.5446666667,47.5896666667,8.33333333334,28.3973333333,27.8716666667,18.1524166667,42.4968333333,15.0576666667
726.58,12.0741666667,46.1908333333,42.3396666667,29.6921666667,9.9485,13.745,47.7308333334,8.33483333334,28.48,28.0473333333,18.2118333334,42.5561666667,15.0436666666
726.90,11.9183333333,45.9035,42.1973333333,29.5075,9.84633333332,13.6091666667,47.648,8.105,28.3426666667,28.015,18.104,42.3986666667,14.8813333333
727.21,12.0065,45.8835,42.2133333334,29.6353333333,9.91683333335,13.7681666666,47.701,8.15216666666,28.4855,28.064,18.26425,42.4663333334,15.0081666667
727.53,12.0435,45.8851666667,42.1176666667,29.6621666667,9.91,13.8015,47.7706666667,8.186,28.555,27.9876666667,18.28375,42.558,15.1411666667
727.85,12.1495,46.064,42.2601666667,29.7353333333,9.98450000002,14.0285,47.9151666666,8.398,28.7421666667,28.0503333334,18.3100833334,42.8536666666,15.4181666666
728.17,12.283,46.1675,42.2621666667,29.6931666667,10.108,14.2326666667,47.7396666666,8.5695,28.904,28.063,18.37575,42.8623333333,15.6615
728.49,12.0456666666,46.005,42.1458333333,29.5771666667,9.97399999999,14.1958333334,47.4473333334,8.53133333333,28.9178333333,27.9046666667,18.2015,42.7053333333,15.5961666667
728.80,12.03,45.8971666667,42.0431666666,29.6773333333,9.95416666666,14.315,47.2378333333,8.63783333333,28.9755,27.9195,18.2545,42.523,15.6558333333
729.12,11.8411666667,45.7608333333,42.057,29.7043333334,9.84283333335,14.3751666667,47.122,8.5115,28.9326666667,27.8555,18.27175,42.5356666667,15.509
729.44,11.7591666667,45.453,41.823,29.596,9.74333333335,14.1505,46.8883333333,8.29033333333,28.8965,27.649,18.0945833334,42.2668333334,15.3685
729.76,11.597,45.5085,41.7828333333,29.6495,9.59416666667,13.993,46.9328333334,8.24983333333,28.8241666667,27.5513333333,18.09725,42.3225,15.254
730.08,11.5001666666,45.4016666667,41.8155,29.6875,9.46433333333,13.774,46.8691666667,8.134,28.8363333333,27.4018333333,18.0060833333,42.2141666667,15.256
730.39,11.486,45.3921666667,41.8311666667,29.648,9.49483333335,13.7766666666,46.7568333334,8.14483333334,28.9003333333,27.2031666666,17.8994166667,42.0923333333,15.2423333334
730.71,11.1913333334,45.3115,41.6443333334,29.4436666666,9.20166666666,13.4065,46.538,7.91016666667,28.7073333334,27.0651666667,17.6049166666,41.8848333333,15.0305
731.03,11.1348333333,45.2546666666,41.5941666667,29.3446666666,9.1625,13.302,46.4166666667,7.88516666667,28.6945,27.0651666667,17.5671666666,41.757,14.9783333334
731.35,11.0121666666,45.2481666667,41.5725,29.2785,9.1685,13.235,46.2861666666,7.945,28.602,26.929,17.568,41.5138333334,14.973
731.67,11.0621666667,45.426,41.6476666666,29.3641666667,9.18633333333,13.3053333333,46.483,8.06183333334,28.6096666666,27.1271666667,17.7175833333,41.665,15.0343333334
731.98,11.2898333333,45.5871666667,41.825,29.5183333334,9.37383333331,13.5343333333,46.7153333334,8.23366666667,28.7418333333,27.2591666666,17.87225,41.8658333333,15.2076666667
732.30,11.1888333333,45.5166666667,41.8523333334,29.4241666667,9.32533333333,13.3465,46.7678333333,8.21283333333,28.6208333333,27.3341666666,17.7705833334,41.7435,15.1566666667
732.62,11.363,45.564,41.7448333334,29.349,9.418,13.2253333333,46.6148333333,8.37316666666,28.6375,27.2856666667,17.78525,41.6975,15.2528333333
732.94,11.4508333334,45.4776666667,41.6901666667,29.3086666667,9.49199999998,13.3505,46.5001666667,8.56466666666,28.5741666667,27.1988333334,17.8683333333,41.64,15.2648333334
733.25,11.2903333333,45.3356666666,41.6743333333,29.2155,9.305,13.3086666667,46.3536666667,8.329,28.5306666667,27.0981666667,17.6669166667,41.491,15.132
733.57,11.1163333333,45.2328333333,41.4901666666,28.9896666667,9.05866666667,13.1705,46.1748333334,8.20533333334,28.2525,26.9873333334,17.4941666667,41.4563333334,14.978
733.89,11.1143333334,45.269,41.4496666667,28.9808333333,8.96883333333,13.2161666667,46.23,8.24033333334,28.2241666666,26.9346666667,17.4960833333,41.375,15.0885
734.21,11.2205,45.3116666667,41.5703333333,29.109,9.0705,13.3483333333,46.4515,8.30966666667,28.3483333333,26.8673333333,17.5395,41.5925,15.167
734.52,11.5531666667,45.4038333333,41.8193333334,29.3635,9.45583333334,13.6635,46.6306666667,8.69133333333,28.5506666667,27.0828333334,17.90825,41.8,15.4108333333
734.84,11.7486666666,45.49,41.8921666666,29.4556666666,9.54316666666,13.7961666666,46.6816666667,8.73,28.7311666666,27.3058333334,18.00475,42.0305,15.3928333334
735.16,11.6268333333,45.3195,41.6903333333,29.3681666667,9.49166666665,13.6616666666,46.5518333334,8.66216666666,28.6296666667,27.1255,17.8433333333,41.8446666667,15.253
735.48,11.5681666667,45.1401666667,41.3613333333,29.2546666667,9.423,13.5871666667,46.2826666667,8.75783333334,28.4768333334,26.9388333333,17.8349166666,41.6546666667,15.1118333333
735.79,11.9686666666,45.2536666667,41.3688333333,29.4688333333,9.74383333334,14.0698333334,46.3388333333,8.924,28.7455,26.9513333333,18.184,41.9508333334,15.4128333334
736.11,12.1765,45.5235,41.8205,29.683,9.905,14.4515,46.724,8.946,28.9546666666,27.1385,18.3800833334,42.3175,15.6275
736.43,12.2408333333,45.6873333333,42.015,29.8628333334,10.0896666667,14.6326666667,47.0848333333,9.018,29.1375,27.4075,18.5896666667,42.5066666667,15.7258333333
736.74,12.4635,45.9318333333,42.1835,30.1215,10.3281666667,14.8831666667,47.3673333334,9.2515,29.3751666666,27.5633333334,18.7824166667,42.7131666666,16.1906666667
737.06,12.4171666667,45.7683333334,42.3276666667,30.0846666667,10.4153333333,15.0068333333,47.3536666666,9.208,29.5575,27.6448333333,18.82,42.6088333333,16.2393333333
737.38,12.4675,45.8906666667,42.611,30.2396666667,10.4361666666,15.0071666667,47.407,9.21316666666,29.6781666667,27.7931666667,18.88975,42.865,16.2626666666
737.69,12.7165,45.9783333333,42.6408333334,30.3021666667,10.6398333334,15.2455,47.332,9.475,29.8176666667,28.1611666667,19.1225833334,42.844,16.51
738.01,12.4596666667,45.7933333334,42.34,30.2691666667,10.392,14.9595,47.1253333333,9.14933333334,29.6158333333,28.0055,18.747,42.6826666667,16.2881666667
738.33,12.3678333333,45.7223333333,42.314,30.4115,10.3755,14.789,47.3175,9.02733333334,29.6603333333,27.9971666667,18.7570833333,42.5786666667,16.3518333334
738.64,12.2341666667,45.5676666667,42.1726666667,30.2748333333,10.1916666667,14.599,47.1811666667,8.81083333334,29.6773333333,27.871,18.60575,42.4878333333,16.2338333333
738.96,12.0835,45.6083333334,42.431,30.3333333333,10.023,14.4293333333,47.3361666667,8.5845,29.7008333333,27.962,18.463,42.5468333333,16.1608333333
739.28,11.7168333333,45.6276666667,42.4361666667,30.1198333334,9.56333333333,14.0088333334,47.3091666667,8.37166666666,29.4288333333,27.7875,18.0359166667,42.407,15.8295
739.59,11.2168333333,45.1138333334,41.9338333334,29.6781666667,9.0315,13.4866666667,46.9673333333,7.97783333333,29.0183333334,27.4448333333,17.6835833333,41.8415,15.2405
739.91,11.116,45.182,41.8543333333,29.6266666667,8.88183333333,13.4916666666,46.6838333334,7.82233333334,28.9463333333,27.4295,17.54225,41.7876666667,15.2166666667
740.23,11.0021666666,44.9941666667,41.8246666667,29.4866666667,8.83016666667,13.3468333333,46.4431666667,7.588,28.9821666667,27.3975,17.5115833333,41.7118333333,14.9316666667
740.54,11.2011666667,45.2651666667,41.8246666667,29.6946666667,8.9785,13.4925,46.643,7.77566666666,29.158,27.4645,17.6865833334,42.0188333333,15.0148333334
740.86,11.29,45.1826666667,41.5498333333,29.6886666667,9.1095,13.6541666667,46.4816666666,7.96716666666,29.1715,27.7228333333,17.7893333334,41.9906666667,15.1491666667
741.18,11.2531666667,44.9548333334,41.502,29.687,9.1065,13.4736666667,46.4465,7.913,28.9313333333,27.54,17.7650833333,41.905,14.9578333333
741.49,11.119,45.083,41.6293333334,29.4338333333,9.00966666667,13.4611666666,46.617,7.8305,28.9883333333,27.4663333334,17.69575,41.8736666666,14.8965
741.81,11.1605,45.0731666667,41.577,29.3375,9.01066666666,13.6138333333,46.6078333334,7.82783333333,28.974,27.5595,17.7135833334,42.0241666667,14.9205
742.12,11.516,45.2683333334,41.9675,29.5406666667,9.30083333333,13.9066666667,46.8495,7.95116666666,29.1706666667,27.7155,17.9776666667,42.2681666667,14.9918333333
742.44,11.6723333333,45.2723333333,41.9371666667,29.482,9.40683333334,14.0445,46.837,8.12433333333,29.3305,27.7858333333,18.10675,42.2771666667,15.1221666667
742.76,12.008,45.3165,42.1886666667,29.6976666667,9.8995,14.261,46.9918333334,8.3435,29.6898333333,28.0225,18.4740833333,42.4898333333,15.3998333333
743.07,12.3396666667,45.594,42.4536666667,30.081,10.3446666666,14.4968333333,47.2263333333,8.7705,30.1016666667,28.4896666667,18.8075,42.8828333333,15.9253333334
743.39,12.3083333333,45.5783333334,42.434,29.9568333334,10.4156666667,14.441,47.471,8.82216666667,30.1256666667,28.431,18.871,43.083,16.0006666666
743.70,12.096,45.6766666667,42.1125,29.8713333333,10.1265,14.1511666667,47.4843333333,8.7405,29.8371666666,28.349,18.69625,42.982,15.8566666667
744.02,12.0455,45.5678333334,42.0515,29.8511666667,10.0808333334,14.0746666666,47.3091666667,8.7095,29.8255,28.3208333334,18.5366666666,42.7435,15.695
744.34,11.9216666667,45.4635,42.0625,29.6493333334,9.99033333335,13.8308333333,47.3948333334,8.5465,29.6973333333,28.11,18.3129166667,42.6885,15.44
744.65,11.8076666667,45.5096666666,42.0638333333,29.5498333334,9.89816666665,13.8223333333,47.3093333333,8.46716666667,29.7951666666,28.1141666667,18.1613333333,42.4723333333,15.4946666667
744.97,12.1518333333,45.5776666667,42.187,30.0481666667,10.2106666666,14.1763333333,47.5451666667,8.779,30.2063333333,28.5155,18.6361666667,42.6658333334,15.8715
745.28,12.4061666667,45.8633333333,42.4868333333,30.0893333333,10.404,14.3066666666,47.6795,8.98983333333,30.5003333333,28.7058333334,18.7463333333,42.6898333333,16.0213333334
745.60,12.2088333333,45.7325,42.262,30.009,10.2745,14.1213333333,47.5786666667,8.94633333334,30.3808333333,28.7561666666,18.568,42.5761666666,15.8831666667
745.91,12.3905,45.8433333334,42.2753333334,30.2213333333,10.5843333333,14.2938333333,47.5916666667,9.05266666667,30.6773333333,28.8091666667,18.8155833333,42.656,16.007
746.23,12.0838333334,45.7456666667,42.0775,30.0426666666,10.1918333333,14.162,47.5575,8.85066666666,30.4421666666,28.6881666666,18.5654166667,42.415,15.7651666667
746.55,11.9605,45.7413333333,42.103,30.0761666666,10.0416666667,14.1051666667,47.3633333333,8.75666666667,30.4261666667,28.3968333334,18.4504166666,42.2451666667,15.6075
746.86,12.1388333334,45.5381666666,42.2085,30.2458333333,10.148,14.1735,47.1238333333,8.8225,30.6553333334,28.528,18.4155,42.1248333333,15.6403333334
747.18,12.536,45.5505,42.3545,30.3205,10.5056666667,14.5663333334,47.1968333333,9.165,30.9755,28.8051666666,18.6884166666,42.3763333334,15.9245
747.49,12.7141666666,45.9163333333,42.7116666667,30.5351666666,10.5895,14.7648333333,47.6783333333,9.29966666668,31.2608333333,29.1668333333,18.938,42.7115,16.2688333333
747.81,12.4128333334,45.8593333333,42.6091666667,30.5453333333,10.41,14.7993333333,47.6963333333,9.14916666667,31.2478333333,28.9705,19.0053333333,42.4696666666,16.0688333333
748.12,12.5553333333,46.0191666666,42.677,30.6473333333,10.4478333334,14.8283333333,47.8573333333,9.244,31.4166666666,29.0873333333,19.3569166667,42.7161666666,16.1625
748.44,12.4326666667,46.209,42.5568333333,30.3108333333,10.2656666666,14.7601666667,47.8375,9.18433333334,31.175,28.8996666667,19.1245833333,42.7698333333,16.0196666667
748.75,12.1841666667,46.0325,42.3978333333,30.1573333333,10.0293333333,14.5078333333,47.5553333333,8.9865,31.0055,28.708,19.0095833334,42.6488333333,15.7535
749.07,12.2723333333,46.1796666667,42.3595,30.2298333333,10.0408333334,14.4393333333,47.4705,9.06083333333,30.9678333334,28.68,19.0603333334,42.5495,15.8811666666
749.38,11.9523333333,46.1618333334,42.3366666667,29.981,9.66683333335,14.0818333333,47.4456666667,8.69966666667,30.6791666666,28.515,18.7983333333,42.38,15.4696666666
749.70,12.2733333333,46.5175,42.3886666666,30.189,10.1268333333,14.355,47.619,9.03383333334,31.0173333333,28.7273333333,19.1149166667,42.6621666667,15.7861666667
750.01,12.3916666666,46.4435,42.2551666666,29.9108333333,10.3495,14.5943333334,47.7413333333,9.15966666667,31.118,28.8681666666,19.1999166667,42.6576666667,15.8575
750.33,12.1165,46.5001666667,41.9195,29.6418333334,9.97216666667,14.3218333333,47.7991666667,8.91733333334,30.8618333333,28.6525,18.99625,42.5295,15.6161666666
750.64,11.9925,46.4323333334,41.7233333333,29.5915,9.83616666665,14.2358333334,47.4561666666,8.8345,30.8371666666,28.4281666667,18.78825,42.0415,15.4948333334
750.96,11.7685,45.973,41.1616666667,29.3931666666,9.65333333332,13.9575,47.0135,8.691,30.6288333334,28.0363333334,18.5955833333,41.7338333334,15.1755
751.27,11.9255,46.0521666667,41.1468333333,29.3551666666,9.76300000002,13.8156666667,46.8798333333,8.73166666666,30.6853333333,28.1893333333,18.5498333334,41.8271666667,15.2843333334
751.59,11.7311666667,46.0575,41.183,29.4823333334,9.78833333335,13.822,46.9286666667,8.70783333333,30.624,28.1843333333,18.3459166666,41.8235,15.1288333333
751.90,11.7846666667,45.9686666667,41.4135,29.6685,9.89966666667,13.7785,46.972,8.78283333333,30.8811666666,28.2548333333,18.3115,41.8238333333,15.2138333333
752.22,11.8395,46.1598333334,41.3323333334,29.904,9.91266666667,13.9143333334,47.0336666666,8.95166666666,30.8343333333,28.2045,18.23725,41.9001666666,15.321
752.53,11.8825,46.306,41.5748333333,30.0418333333,10.0315,14.2113333333,47.1811666667,9.13416666666,31.0618333334,28.3438333333,18.3999166667,42.1001666666,15.4193333334
752.85,11.9048333334,46.269,41.4548333333,30.1705,10.1966666666,14.3513333333,47.038,9.31866666666,31.0441666666,28.5015,18.4335833334,42.0793333334,15.6138333334
753.16,11.7405,46.0968333333,41.447,29.979,9.94033333335,14.0851666667,46.9135,9.16316666666,30.9536666667,28.4158333333,18.2693333333,41.8775,15.446
753.47,11.6093333334,46.2238333334,41.6066666666,30.002,9.72333333333,13.7175,46.8553333333,8.92266666667,30.7536666666,28.3425,18.1321666667,42.0603333334,15.2878333334
753.79,11.958,46.3528333333,41.8933333334,30.2861666667,10.1413333333,14.0901666666,47.006,9.36833333334,30.9833333333,28.5936666667,18.4346666667,42.3241666667,15.5383333333
754.10,12.0708333334,46.4251666667,42.2705,30.3066666667,10.3991666667,14.2016666667,47.388,9.59249999998,30.8993333333,28.8133333334,18.5788333333,42.5603333333,15.7083333334
754.42,12.0646666666,46.643,42.506,30.2471666667,10.5756666667,14.2575,47.5635,9.63266666669,30.906,28.7945,18.5570833334,42.5508333333,15.6695
754.73,12.1698333333,46.6603333333,42.5855,30.1886666667,10.6453333334,14.4748333333,47.6541666666,9.63800000001,31.0193333333,28.8593333334,18.5975,42.7216666667,15.8045
755.05,12.216,46.5756666667,42.4113333333,30.0183333333,10.722,14.6276666667,47.5746666667,9.67316666665,31.1673333334,28.8055,18.59225,42.7383333333,15.9765
755.36,12.1905,46.698,42.3866666667,29.889,10.9566666667,14.5068333333,47.6563333333,9.57599999999,31.1045,28.8478333333,18.6455,42.8543333333,15.9281666667
755.67,12.1418333333,46.4143333334,42.295,29.7755,10.9638333333,14.4115,47.3118333334,9.31149999998,31.078,28.9193333334,18.6781666667,42.6906666667,15.8841666666
755.99,12.017,46.3721666667,42.1731666667,29.5893333333,10.7581666667,14.1581666667,47.3058333334,9.06266666667,31.1176666667,28.7531666666,18.5083333333,42.526,15.7795
756.30,12.1848333333,46.4098333334,42.2363333334,29.6683333333,10.663,14.211,47.5676666666,9.12716666665,31.2418333333,28.5526666667,18.4710833334,42.5818333333,15.8778333334
756.62,12.1923333333,46.1968333333,41.993,29.5068333333,10.3931666666,14.2056666667,47.4086666666,8.99033333335,31.1663333333,28.337,18.235,42.6033333334,15.7858333334
756.93,12.3401666666,46.0625,41.829,29.7618333333,10.4965,14.4941666666,47.4338333333,9.2365,31.3135,28.4186666667,18.4246666667,42.5745,16.083
757.24,12.3561666666,46.0743333333,41.8845,29.8016666667,10.419,14.3725,47.3905,9.13033333335,31.2755,28.4345,18.42075,42.4965,16.3005
757.56,12.4733333334,46.1776666666,41.9148333334,29.938,10.3348333333,14.6025,47.3326666666,9.20316666667,31.5058333333,28.5788333333,18.7309166666,42.7496666667,16.523
757.87,12.3476666666,45.9025,41.6988333333,29.6558333333,10.0453333333,14.3593333334,46.9686666666,9.04833333334,31.3261666667,28.4745,18.5423333333,42.5848333333,16.4775
758.18,12.3706666666,46.0458333333,41.7035,29.8548333334,9.88083333335,14.3476666666,46.8818333334,9.12316666666,31.43,28.4691666667,18.6136666666,42.586,16.3431666666
758.50,12.742,46.2738333333,41.916,30.0911666667,9.93816666665,14.61,46.9935,9.26016666667,31.71,28.505,18.8018333334,42.7183333334,16.5743333333
758.81,12.8593333334,45.9965,41.6645,30.4253333333,9.67766666667,14.8955,46.9596666667,9.38116666666,31.7493333334,28.5355,18.9879166667,42.5683333333,16.557
759.13,12.8481666667,46.0541666666,41.6576666667,30.4705,9.80800000001,15.0188333333,47.2191666666,9.56666666667,31.886,28.6135,19.2289166667,42.5451666667,16.653
759.44,12.8223333333,46.1558333333,41.8118333333,30.6963333333,9.98999999998,15.2141666667,47.236,9.66316666669,31.908,28.6218333334,19.29,42.6426666667,16.8528333333
759.75,12.6888333334,46.1991666667,41.8665,30.7191666666,10.111,15.2758333334,47.1948333334,9.57433333331,31.9148333333,28.7735,19.3560833333,42.7353333333,16.9395
760.07,12.572,46.3063333333,42.1795,30.9713333333,10.4925,15.4581666667,47.5193333333,9.70349999998,32.0746666667,28.9603333333,19.67875,42.8133333334,17.0726666667
760.38,12.2695,46.032,41.9108333333,30.7076666666,10.3126666667,15.2023333334,47.3651666667,9.58966666665,31.9506666667,28.778,19.5408333334,42.3716666667,16.7706666667
760.69,12.0268333333,45.9435,41.6643333334,30.5458333334,10.1656666667,14.9658333333,47.244,9.48883333334,31.9083333334,28.542,19.3984166667,42.1631666666,16.3861666666
761.01,11.7281666667,45.7423333333,41.2721666667,30.3503333333,10.0675,14.5075,47.0126666666,9.27849999998,31.6206666667,28.126,19.0339166667,41.606,15.9121666667
761.32,12.0915,46.1036666666,41.767,30.828,10.4953333334,15.0576666667,47.3018333334,9.65300000002,32.1181666666,28.6198333333,19.41925,41.8425,16.3316666667
761.63,12.0885,46.0633333334,41.9208333334,30.776,10.6608333334,15.0935,47.378,9.60416666665,31.9901666667,28.6181666667,19.3348333333,41.9168333333,16.4571666667
761.94,11.8486666667,46.1306666667,41.9543333333,30.6813333333,10.542,14.8585,47.3363333333,9.45716666669,31.8711666666,28.7136666666,19.1826666667,41.7093333334,16.305
762.26,11.8475,46.2331666666,42.1215,30.521,10.6905,14.6821666666,47.2813333333,9.3575,31.8355,28.6715,19.0743333333,41.7358333333,16.3221666667
762.57,11.8375,46.1808333333,42.0756666667,30.2925,10.4546666666,14.5416666667,47.2525,9.1985,31.795,28.4861666667,18.7969166666,41.7643333334,16.1598333333
762.88,11.9605,46.2563333333,42.1355,30.2451666667,10.4201666667,14.5868333334,47.4373333333,9.20750000001,31.8985,28.5323333333,18.8890833334,42.0048333333,16.1978333333
763.20,11.9796666667,46.155,42.2033333334,30.2721666667,10.4058333333,14.682,47.4321666667,9.41516666666,32.0668333334,28.5116666667,18.9465,42.0618333333,16.2905
