wavelength,Back_UroStom,Belly_UroStom,Breast_UroStom,Crissum_UroStom,Crown_UroStom,DorTail_UroStom,Rump_UroStom,Throat_UroStom,WingTip_UroStom
705.13,7.33822222222,24.7407888889,32.8892222222,12.5426666667,6.77333333333,10.5487777778,6.98122222222,39.5611111111,11.1666111111
705.45,7.28811111111,24.5665333333,32.8215555556,12.5843333333,6.82611111111,10.5048888889,6.93988888889,39.3565555555,11.0153888889
705.78,7.23066666666,24.4286666666,32.7485555555,12.7376666667,6.84622222222,10.3921111111,7.01144444444,39.2082222222,11.0181111111
706.10,7.314,24.4877444444,32.8182222222,12.7791111111,6.93066666667,10.5252222222,7.23866666667,39.2853333333,11.1263333333
706.42,7.43022222222,24.5619111111,32.8733333334,12.9728888889,7.00077777778,10.6722222222,7.40188888889,39.5058888889,11.248
706.74,7.35922222222,24.5759333333,32.8373333333,12.7766666667,6.84922222222,10.6268888889,7.31688888889,39.6366666667,11.1064444445
707.06,7.23622222222,24.6026777778,32.8506666667,12.5657777778,6.86022222222,10.799,7.39477777778,39.6731111111,10.9858888889
707.38,6.88033333333,24.4090222222,32.6898888889,12.3691111111,6.61933333333,10.5957777778,7.17233333333,39.3375555555,10.6741666667
707.70,7.14844444444,24.4860555556,32.7766666667,12.563,6.81688888889,10.7133333333,7.29544444444,39.4846666667,10.8222777778
708.03,7.17955555555,24.4465111111,32.7725555556,12.5512222222,6.84022222222,10.5568888889,7.26211111111,39.424,10.8295555555
708.35,7.40422222222,24.6936,33.0176666667,12.7654444444,7.04133333333,10.7177777778,7.39488888889,39.7903333333,11.0036666667
708.67,7.29877777778,24.4333888889,32.9208888889,12.6176666667,6.95655555556,10.6635555556,7.22144444444,39.4911111111,10.9130555556
708.99,7.38566666667,24.5930444444,33.1134444444,12.6486666667,6.85888888889,10.6876666667,7.16111111111,39.6587777778,10.9907777778
709.31,7.22922222222,24.5512333334,32.9794444445,12.3957777778,6.62455555556,10.504,6.94088888889,39.5663333333,10.7265555556
709.63,7.39022222222,24.6064111111,33.048,12.5446666667,6.73322222222,10.599,7.01844444444,39.7857777778,10.7871666667
709.95,7.31166666667,24.5803,33.2094444445,12.4502222222,6.683,10.5524444445,6.84177777778,39.7873333333,10.6263888889
710.27,7.50722222222,24.6916,33.3496666667,12.721,6.833,10.6762222222,7.03511111111,39.8124444444,10.8167777778
710.59,7.60777777778,24.7071444444,33.3821111111,12.7606666667,6.81188888889,10.6958888889,7.05088888889,39.89,10.821
710.91,7.80966666667,24.9171666667,33.6194444445,12.777,6.926,10.7304444445,7.07833333333,40.0561111111,11.0027222222
711.24,7.71677777778,24.8854666667,33.55,12.8138888889,6.93122222222,10.7423333334,7.09488888889,40.055,11.0835
711.56,7.47977777778,24.7778444445,33.3286666667,12.7438888889,6.80022222222,10.7725555556,6.94055555555,39.857,10.9671111111
711.88,7.34933333334,24.5496,33.1202222222,12.5778888889,6.72133333333,10.7832222222,6.83355555556,39.55,10.9413333333
712.20,7.349,24.8457666667,33.3402222222,12.754,6.83533333333,10.9683333333,6.98944444444,39.8715555556,11.0214444445
712.52,7.45966666667,24.9020666667,33.354,12.9276666667,7.02077777778,11.0904444444,7.20444444444,39.8648888889,11.204
712.84,7.52922222222,25.1196777778,33.5806666667,12.9575555556,7.08055555556,11.2036666667,7.291,40.1637777778,11.3748333333
713.16,7.35733333333,25.1030222222,33.4978888889,12.8825555555,7.01911111111,11.1087777778,7.14877777778,40.0121111111,11.3334444444
713.48,7.459,25.1105555556,33.3887777778,12.8528888889,7.18244444445,11.1086666667,7.21466666667,40.0525555556,11.4083888889
713.80,7.43277777778,25.0313333333,33.2988888889,12.7756666667,7.205,11.118,7.20966666667,40.0303333333,11.4548333333
714.12,7.59455555556,25.1853888889,33.3355555556,13.0414444444,7.33777777778,11.125,7.34455555556,40.089,11.66
714.44,7.47,24.9381777778,33.1205555555,13.0816666667,7.31888888889,11.1204444444,7.29388888889,40.1073333333,11.5517222222
714.76,7.546,24.9845666667,33.21,13.1208888889,7.33366666667,11.1867777778,7.297,40.0982222222,11.5176111111
715.08,7.65933333333,25.0587,33.2487777778,13.1293333333,7.43777777778,11.2047777778,7.44,40.1727777778,11.6522222222
715.40,7.66366666667,25.1169,33.2254444445,13.1858888889,7.31944444444,11.111,7.41344444445,40.2511111111,11.5953333333
715.72,7.71844444444,25.0720777778,33.1074444445,13.093,7.25055555555,10.996,7.38444444444,40.1716666667,11.6112777778
716.04,7.604,25.0180888889,33.1095555556,12.9031111111,7.15177777778,10.9502222222,7.23555555555,40.1636666667,11.5188333333
716.36,7.63244444445,24.9045,33.072,12.9892222222,7.19733333333,11.0146666667,7.20644444444,40.1655555556,11.6136666667
716.68,7.619,24.8214333333,33.0795555556,12.9435555556,7.09688888889,11.0895555556,7.116,40.1091111111,11.5194444445
717.00,7.52633333333,24.8214111111,33.1244444445,12.9341111111,7.00288888889,11.148,7.12066666666,40.1543333333,11.487
717.32,7.34255555556,24.7158555556,33.0582222222,12.7858888889,6.76666666667,10.9092222222,6.85755555556,39.9914444444,11.2589444444
717.64,7.16111111111,24.5649888889,33.1376666666,12.5284444444,6.49033333333,10.7665555556,6.511,40.0062222222,11.0223333333
717.96,7.25511111111,24.7204444444,33.4221111111,12.4585555556,6.50222222222,10.8716666667,6.56655555556,40.0614444444,11.1648888889
718.28,7.10155555556,24.7414,33.2891111111,12.1777777778,6.36077777778,10.7023333333,6.42444444444,40.0728888889,11.1623888889
718.60,7.24922222222,24.8153222222,33.5605555555,12.2478888889,6.50766666667,10.8611111111,6.52177777778,40.2272222222,11.3029444444
718.92,7.40044444444,25.1011444444,33.951,12.4523333333,6.67133333333,11.0963333333,6.61855555555,40.5931111111,11.4875
719.24,7.13177777778,24.9379111111,33.9014444444,12.3252222222,6.48577777778,10.9337777778,6.32333333333,40.6515555556,11.269
719.56,7.23211111111,25.0480111111,34.0346666666,12.4216666667,6.586,10.979,6.30011111111,40.8668888889,11.3449444444
719.88,7.30766666667,25.1654888889,34.0415555555,12.5087777778,6.64,11.0425555556,6.34033333333,40.7687777778,11.3841111111
720.20,7.31222222222,25.0768444444,34.0171111111,12.374,6.692,10.9876666667,6.19177777778,40.7978888889,11.4956666667
720.52,7.39244444444,25.1846444444,34.3554444444,12.3936666667,6.78488888889,10.9568888889,6.21922222222,41.0215555556,11.6606111111
720.84,7.56133333333,25.4314555556,34.478,12.6813333333,7.11622222222,11.2271111111,6.61644444445,41.191,11.9912222222
721.16,7.62922222222,25.5491222222,34.3106666667,13.0015555556,7.35911111111,11.4196666666,7.04388888889,41.162,12.2156666667
721.48,7.97555555556,25.8732444444,34.3721111111,13.3687777778,7.68933333333,11.7448888889,7.36755555555,41.2928888889,12.6547222222
721.79,8.019,25.9410777778,34.5057777778,13.524,7.76266666667,11.9848888889,7.28833333333,41.4335555555,12.7123333333
722.11,7.86088888889,25.6786333333,34.2731111111,13.3235555556,7.53466666667,11.8877777778,7.04188888889,41.2271111111,12.5028888889
722.43,7.80533333333,25.5354,33.9787777778,13.2783333333,7.54888888889,11.8831111111,7.10155555555,40.8142222222,12.4606666667
722.75,7.988,25.6015,33.9572222222,13.3177777778,7.55266666667,11.8782222222,7.25366666667,40.6292222222,12.4418888889
723.07,7.71455555556,25.2958111111,33.5313333333,13.2023333333,7.31866666667,11.5237777778,7.19533333333,40.2624444444,12.2393888889
723.39,7.65411111111,25.2359111111,33.4081111111,13.0977777778,7.35211111111,11.2928888889,7.15744444444,40.1046666667,12.0362777778
723.71,7.61555555556,25.2803888889,33.2908888889,13.1468888889,7.19611111111,11.1241111111,7.21888888889,39.8757777778,11.8687222222
724.03,7.87422222222,25.2368888889,33.1075555556,13.2572222222,7.24811111111,11.1821111111,7.32566666667,39.5262222222,11.9484444444
724.35,8.05911111111,25.3211444444,33.2363333333,13.2567777778,7.20466666667,11.1986666667,7.28866666667,39.5408888889,11.9415
724.67,7.972,25.1708555556,33.0931111111,13.0556666667,7.09577777778,10.9813333334,6.97888888889,39.4714444444,11.7539444444
724.98,7.84688888889,25.1192222222,33.1925555556,13.1716666667,6.944,10.8822222222,6.89844444445,39.6102222222,11.6278333333
725.30,7.85233333333,25.0631111111,33.0665555556,13.3086666667,6.93755555556,10.6194444444,7.08388888889,39.4568888889,11.5455555556
725.62,8.07766666667,25.3029,33.3365555556,13.6314444445,7.13844444445,10.6754444445,7.23522222222,39.5778888889,11.8403333333
725.94,7.94755555555,25.1028888889,33.2817777778,13.4756666667,7.00377777778,10.5957777778,7.04233333334,39.6378888889,11.7731111111
726.26,8.04,25.1492777778,33.4456666667,13.6757777778,7.25133333334,10.7746666667,7.16488888889,39.8602222222,12.0151666667
726.58,8.40422222222,25.6436555556,33.9351111111,13.9265555556,7.56666666667,11.1842222222,7.48066666666,40.2917777778,12.3118333333
726.90,8.66733333332,25.7223222222,34.1197777778,14.1365555555,7.76166666667,11.7052222222,7.87833333333,40.2302222222,12.6898888889
727.21,8.91444444445,25.9913444445,34.4081111111,14.4418888889,8.03333333333,12.1233333333,8.17388888889,40.7042222222,12.9672777778
727.53,8.604,25.8438555556,34.22,14.1908888889,7.755,11.9882222222,7.91677777778,40.6587777778,12.7348888889
727.85,8.45344444444,25.7304555555,34.154,14.1283333333,7.72855555555,11.9907777778,7.88644444445,40.684,12.7451666667
728.17,8.45366666667,25.8371,34.3485555555,14.0275555556,7.69444444445,12.1388888889,7.91055555555,40.6573333334,12.8749444444
728.49,8.41955555556,25.7864666667,34.2092222222,14.0072222222,7.727,12.2981111111,7.94044444444,40.5444444445,12.8414444445
728.80,8.11944444445,25.6240666667,34.0514444444,13.692,7.33455555555,12.2341111111,7.68133333333,40.4972222222,12.6115555556
729.12,8.07644444444,25.6305333333,34.0083333334,13.7806666667,7.35866666667,12.3183333333,7.75711111111,40.6615555556,12.6237777778
729.44,8.28033333333,25.9084777778,34.2535555556,13.9327777778,7.57844444444,12.3928888889,7.98866666667,40.8934444444,12.7515555555
729.76,8.58699999999,26.1392222222,34.5443333334,14.2694444444,7.79888888889,12.654,8.26088888889,41.1383333333,13.0087777778
730.08,8.54266666667,25.9925111111,34.3781111111,14.2667777778,7.91022222222,12.6377777778,8.09088888889,41.0477777778,13.0425
730.39,8.40144444444,26.0543888889,34.4451111111,14.15,7.75177777778,12.3677777778,7.80033333334,41.351,12.9026666667
730.71,8.61733333333,26.1204,34.4665555556,14.1847777778,8.02244444445,12.5613333333,7.94444444444,41.4124444445,13.1265
731.03,8.90233333332,26.2178666667,34.5354444444,14.507,8.21277777778,12.7276666667,8.16833333333,41.3861111111,13.4115
731.35,8.9448888889,26.2796333333,34.4104444445,14.552,8.203,12.5945555556,8.12366666667,41.3126666667,13.3497222222
731.67,9.13544444446,26.4786777778,34.6425555555,14.8247777778,8.41322222222,12.7521111111,8.34877777778,41.6,13.5285
731.98,8.96399999999,26.4247444445,34.5932222222,14.659,8.19155555555,12.4416666667,8.09766666667,41.4573333333,13.2538333333
732.30,9.378,26.7060888889,34.8377777778,14.9498888889,8.50422222222,12.6067777778,8.37511111111,41.5968888889,13.4907777778
732.62,9.36744444443,26.85,34.7857777778,14.9187777778,8.44733333333,12.543,8.38533333334,41.5658888889,13.478
732.94,9.45800000001,26.9871444444,34.8801111111,15.0341111111,8.66411111111,12.6757777778,8.62855555556,41.6371111111,13.6365555555
733.25,9.17166666667,26.7292777778,34.6131111111,14.6378888889,8.41377777778,12.4687777778,8.37511111111,41.2341111111,13.3264444444
733.57,9.129,26.6750111111,34.6055555556,14.299,8.21611111111,12.3831111111,8.40344444445,41.039,13.1872222222
733.89,9.22244444445,26.6979666667,34.494,14.3203333333,8.169,12.4376666667,8.62055555556,40.9618888889,13.2576666667
734.21,8.78033333332,26.4996333334,34.4324444444,14.1368888889,7.62444444444,11.9796666667,8.36977777778,40.7618888889,12.8893888889
734.52,8.76988888889,26.6030555555,34.5233333334,14.0924444444,7.56688888889,12.0424444444,8.33655555556,40.8386666667,12.8896666667
734.84,9.09011111112,26.8008222222,34.946,14.3135555556,7.88566666667,12.4375555556,8.61644444444,41.1926666667,13.1287222222
735.16,9.55333333333,27.0993,35.0342222222,14.6228888889,8.19855555556,12.8517777778,8.95755555556,41.1457777778,13.4809444445
735.48,9.95766666668,27.3062555556,35.1892222222,14.8362222222,8.509,13.1672222222,9.36377777778,41.3808888889,13.8812777778
735.79,10.0302222222,27.2852666667,35.2458888889,14.839,8.73433333333,13.1864444444,9.36155555556,41.5065555555,14.0767777778
736.11,9.80777777779,26.9037555556,34.961,14.4367777778,8.49011111111,13.0345555555,9.13477777778,41.3055555556,13.7284444444
736.43,9.64677777777,26.7529555556,34.8617777778,14.2504444444,8.14677777778,13.0182222222,8.77533333334,41.1873333333,13.4987222222
736.74,9.89077777779,26.8865666667,34.9534444444,14.4234444444,8.15522222222,13.2028888889,8.80322222222,41.2938888889,13.5955555556
737.06,9.88466666667,26.9620444445,34.808,14.5966666667,8.19044444444,13.1578888889,8.75855555556,41.2863333333,13.6343333333
737.38,10.0428888889,27.0553222222,35.086,14.5734444445,8.38,13.4265555555,8.91766666667,41.4155555555,13.8368333333
737.69,9.99,26.9467666667,34.9524444445,14.3455555555,8.37455555556,13.3213333333,8.76133333333,41.2493333333,13.8710555556
738.01,9.79211111111,26.8583111111,34.81,14.1648888889,8.46944444444,13.1648888889,8.706,41.2938888889,13.8190555556
738.33,9.52488888889,26.6233888889,34.4854444444,13.9354444444,8.13244444444,12.9055555555,8.41588888889,40.9235555555,13.5137777778
738.64,8.89966666668,26.0520444444,34.2187777778,13.4198888889,7.64588888889,12.2132222222,7.86277777778,40.6106666667,12.8602777778
738.96,8.70811111111,25.9218444444,34.1716666667,13.4271111111,7.58655555556,12.1927777778,7.68444444444,40.6438888889,12.7409444445
739.28,8.43433333333,25.8952666667,34.3468888889,13.3866666667,7.39533333334,12.2086666667,7.574,40.5683333333,12.5186111111
739.59,8.43133333333,25.9335,34.1754444445,13.4322222222,7.40966666667,12.2166666667,7.443,40.3147777778,12.6247222222
739.91,8.63866666667,25.9743888889,34.3406666667,13.5538888889,7.55,12.1886666667,7.52433333333,40.3925555555,12.9043333333
740.23,8.37966666667,25.8944111111,34.0814444445,13.4962222222,7.59455555555,12.0564444444,7.36022222222,40.3327777778,12.9381111111
740.54,8.41822222222,25.8008777778,34.1131111111,13.6008888889,7.61577777778,12.309,7.43122222222,40.339,12.8588333333
740.86,8.302,25.6445222222,33.8701111111,13.6955555556,7.43022222222,12.2757777778,7.35788888889,40.0442222222,12.6926666667
741.18,8.51988888889,25.7006666666,33.7467777778,13.9663333333,7.71988888889,12.6038888889,7.70855555556,39.97,12.8201666667
741.49,8.31111111111,25.4723111111,33.3837777778,13.7678888889,7.32488888889,12.2946666667,7.56077777778,39.7147777778,12.4840555555
741.81,8.37555555556,25.5696888889,33.4431111111,13.6975555555,7.37066666667,12.312,7.783,39.8995555556,12.8105
742.12,8.19911111111,25.3152222222,33.1506666667,13.502,7.19666666667,12.1335555555,7.60233333333,39.9251111111,12.6906111111
742.44,8.31722222223,25.3851555556,33.217,13.492,7.38333333333,12.1332222222,7.67588888889,39.8067777778,12.8107222222
742.76,8.51833333332,25.6182777778,33.2927777778,13.7322222222,7.56366666666,12.3244444444,8.05711111111,39.9791111111,13.0101666667
743.07,8.8388888889,25.9902555555,33.8818888889,14.1245555555,7.84811111111,12.7201111111,8.56877777778,40.506,13.2153333333
743.39,8.53477777779,25.7591444444,33.4196666667,13.926,7.75388888889,12.5204444445,8.40733333333,40.2366666667,12.8965555556
743.70,8.63233333335,25.9751222222,33.6156666667,14.001,7.80188888889,12.6101111111,8.66566666667,40.3463333333,13.1270555555
744.02,8.5891111111,26.0537888889,33.7458888889,13.9236666667,7.907,12.5343333333,8.77844444444,40.4992222222,13.4541111111
744.34,8.42633333333,25.9461222222,33.7048888889,13.6677777778,7.99933333333,12.3022222222,8.33655555556,40.5984444444,13.5037222222
744.65,8.57433333332,26.1198555555,33.9297777778,13.7862222222,8.16366666667,12.3427777778,8.31922222222,40.9307777778,13.6306111111
744.97,8.62455555556,26.1563666667,34.0506666666,13.9975555555,8.37255555556,12.585,8.329,40.8275555555,13.7324444444
745.28,8.63666666668,26.1300777778,34.2092222222,14.0322222222,8.26855555555,12.7227777778,8.15477777778,40.7656666667,13.3665
745.60,9.07099999999,26.4959,34.5373333333,14.5171111111,8.61122222222,13.1293333333,8.47133333333,40.7363333334,13.6919444444
745.91,8.71355555557,26.1376222222,34.0764444444,14.0835555556,8.12111111111,12.7696666667,8.22255555555,40.605,13.3027777778
746.23,8.75199999999,26.0946111111,34.0176666667,14.1765555556,8.01466666667,12.8747777778,8.15666666667,40.6372222222,13.3901111111
746.55,8.84633333332,26.1557555556,34.0644444444,14.3463333333,8.19044444445,12.9415555556,8.34111111111,40.8145555556,13.593
746.86,9.02288888888,26.3819,34.5881111111,14.7246666667,8.41088888889,13.4077777778,8.55711111111,41.0168888889,13.838
747.18,9.18944444446,26.4532222222,34.6202222222,14.9322222222,8.60322222222,13.6674444444,8.65166666667,41.1563333333,13.8084444444
747.49,9.05466666667,26.2695222222,34.4777777778,14.8644444445,8.40555555556,13.5664444445,8.51077777778,40.9891111111,13.5160555556
747.81,9.12455555557,26.5185555555,34.8222222222,15.2981111111,8.57888888889,13.7611111111,8.85822222222,41.1918888889,13.5429444445
748.12,9.05188888888,26.5009222222,34.7967777778,15.3933333333,8.52544444445,13.5842222222,8.97866666667,40.8271111111,13.5759444445
748.44,8.87511111112,26.5083,35.0211111111,15.3932222222,8.55133333333,13.5801111111,9.02611111111,41.0298888889,13.5932777778
748.75,8.65400000001,26.6725888889,34.8881111111,15.2478888889,8.46377777778,13.6028888889,9.05555555556,41.1452222222,13.7281111111
749.07,8.49688888888,26.9311666667,34.9155555556,15.0041111111,8.484,13.604,9.06066666667,41.4272222222,13.8185555555
749.38,8.55077777777,26.8994777778,34.9125555555,14.8721111111,8.52488888889,13.6113333333,8.89077777778,41.333,13.8887222222
749.70,8.32588888889,26.2776,34.5892222222,14.2552222222,8.17644444445,13.0376666666,8.42844444445,40.557,13.544
750.01,7.74855555555,25.8003666667,34.2311111111,13.5585555555,7.46344444445,12.5271111111,7.908,40.1622222222,13.1401111111
750.33,7.59522222222,25.5823111111,33.7186666667,13.2284444444,7.02355555555,12.1027777778,7.699,40.1013333334,12.8972222222
750.64,6.86911111111,24.8240888889,33.1195555556,12.224,6.03988888889,11.3424444444,6.82977777778,39.382,12.0951666667
750.96,6.89033333333,24.8106555555,33.0232222222,12.2558888889,5.96411111111,11.3382222222,6.85111111111,39.2145555555,12.009
751.27,6.84655555556,24.6592888889,32.8941111111,12.2091111111,5.81911111111,11.2735555555,6.73677777778,39.0383333333,11.8423888889
751.59,6.73111111111,24.7207666667,32.7844444444,12.0586666667,5.54888888889,11.3413333334,6.399,39.2675555556,11.7332777778
751.90,7.29344444445,25.1422,33.0936666667,12.3718888889,5.88622222222,11.737,6.76955555556,39.477,11.9967222222
752.22,7.13811111111,24.5834666666,32.8625555555,12.1985555555,5.78422222222,11.2843333333,6.49444444444,38.9708888889,11.5905
752.53,7.16655555556,24.2505777778,32.9694444444,12.2693333333,5.88855555556,11.3017777778,6.69144444444,38.8221111111,11.5792222222
752.85,7.31566666667,24.5068888889,33.2624444444,12.6736666667,6.01955555556,11.3818888889,6.92933333333,38.9796666666,11.6858888889
753.16,7.01633333333,24.7721,33.3243333333,12.6483333333,5.80277777778,11.3224444444,6.72411111111,39.5585555556,11.563
753.47,7.46144444444,25.0087333333,33.6256666667,12.9406666667,6.35544444444,11.565,6.94911111111,39.7341111111,11.6145
753.79,7.56255555555,25.2969111111,33.9208888889,13.1227777778,6.645,11.8884444444,7.25055555556,39.9376666667,11.7191111111
754.10,8.33888888889,26.2048444444,34.7125555555,14.0511111111,7.56777777778,12.6627777778,8.08488888889,40.9191111111,12.674
754.42,8.43144444444,26.5204888889,34.8991111111,14.3111111111,7.74211111111,12.9186666667,8.03877777778,41.2808888889,12.8412222222
754.73,8.50922222223,26.5672666667,34.8042222222,14.4391111111,7.838,12.8532222222,7.98044444445,41.484,12.8925
755.05,8.58155555554,26.3116222222,34.589,14.1373333333,7.947,12.7206666667,8.00666666667,41.2988888889,12.6495555556
755.36,8.37388888889,26.0391222222,34.2748888889,13.9268888889,7.81066666667,12.5421111111,7.73677777778,41.1576666667,12.6001111111
755.67,8.68277777777,26.5566888889,34.5964444444,14.3176666667,8.10022222222,12.8823333333,7.94188888889,41.7365555555,13.1455555555
755.99,8.55655555557,26.4257777778,34.4672222222,14.225,7.62544444444,12.7903333333,7.48422222222,41.8241111111,13.0281111111
756.30,8.90500000001,26.3562888889,34.5641111111,14.1834444444,7.67422222222,12.9858888889,7.54633333334,41.9258888889,13.1870555556
756.62,9.22155555554,26.2789666667,34.6386666667,14.3908888889,7.96344444444,13.1185555556,7.98211111111,41.848,13.4293333333
756.93,8.99533333332,26.1808111111,34.4264444444,14.1457777778,7.52977777778,12.9204444445,7.60533333333,41.6075555556,13.3093333333
757.24,8.6091111111,26.0106333333,34.2894444444,13.7033333333,7.02055555556,12.6236666667,7.07766666667,41.3574444445,12.9757222222
757.56,8.27733333332,25.7616666667,34.1154444444,13.5106666667,6.71233333333,12.1654444444,6.84122222222,41.2337777778,12.6377777778
757.87,7.99633333333,25.3850555555,34.0427777778,13.2353333333,6.358,11.8971111111,6.48677777778,40.8248888889,12.3873888889
758.18,7.89044444444,25.4039666667,34.2835555556,12.8023333333,6.14222222222,11.7191111111,6.375,40.7296666667,12.3463333333
758.50,7.87322222222,25.6928777778,34.6876666667,13.0996666667,6.10377777778,11.936,6.59533333333,40.9108888889,12.6344444445
758.81,7.99433333333,26.0527888889,34.8607777778,13.3096666667,6.267,12.0772222222,6.69033333333,41.042,12.9312222222
759.13,8.34155555555,26.3425444445,34.9696666667,13.6266666667,6.58755555556,12.376,7.058,41.0305555556,13.3610555556
759.44,8.414,26.4766444444,35.0923333333,13.9953333333,6.79933333333,12.432,7.266,40.8883333333,13.3093333333
759.75,7.61533333333,26.1416777778,34.5901111111,13.6992222222,6.25133333333,11.9535555555,6.782,40.2226666667,12.8728888889
760.07,7.59266666667,26.1097222222,34.3518888889,13.6481111111,6.12044444444,11.8517777778,6.53711111111,39.8795555555,12.7270555556
760.38,7.56055555555,25.9473,34.0911111111,13.7385555556,6.30666666667,11.9518888889,6.68788888889,39.6491111111,12.8106111111
760.69,7.957,25.7891555555,34.3364444444,13.9125555555,6.62844444444,11.9921111111,6.936,39.7272222222,13.185
761.01,8.14922222222,25.8317,34.2983333333,14.0332222222,6.70366666667,12.1598888889,6.99888888889,39.508,13.1385
761.32,8.35266666668,25.9129444444,34.2386666666,14.0026666667,6.79122222222,12.0121111111,7.18166666666,39.6352222222,13.0093888889
761.63,8.21344444446,25.7791888889,33.9656666667,14.0583333333,6.85344444444,12.1321111111,7.52722222222,39.5957777778,13.0766111111
761.94,8.42211111112,25.8424,34.4864444444,14.3983333333,7.16133333333,12.3597777778,7.72011111111,39.9002222222,13.1897222222
762.26,8.42799999999,25.7028555556,34.5313333333,14.3873333333,7.13433333333,12.4735555556,7.86533333333,39.9778888889,13.0325
762.57,8.41955555557,25.6208666667,34.7121111111,14.4126666667,7.23588888889,12.5816666667,8.04833333333,39.9955555556,12.8962222222
762.88,8.72177777777,25.9406222222,34.8515555556,14.4782222222,7.552,12.864,8.49066666667,40.32,13.2711111111
763.20,8.95811111111,26.3267555555,35.1123333333,14.7495555556,7.70677777778,12.9913333333,8.79033333333,40.7711111111,13.4720555556
763.51,8.84877777778,26.3111444445,35.1563333334,14.6844444444,7.65177777778,13.024,8.77266666667,40.781,13.4946666667
763.82,9.1501111111,26.6210777778,35.508,14.9712222222,7.844,13.0961111111,8.83666666667,41.2632222222,13.6855
764.14,9.30033333334,27.0499,35.9557777778,15.2252222222,8.03055555556,13.3521111111,9.10611111111,41.7247777778,13.7456666667
764.45,9.26277777777,27.1625888889,36.3775555555,15.3652222222,8.14466666667,13.4777777778,9.25911111111,42.0176666667,13.8111666667
764.76,9.05066666667,27.1120888889,36.54,15.283,8.09655555555,13.5015555556,9.232,42.141,14.0095
765.07,9.27422222222,27.3612666667,36.6765555556,15.2392222222,8.016,13.6692222222,9.18033333334,42.2206666667,13.9697777778
765.39,9.20944444445,27.3691222222,36.4738888889,14.9532222222,7.75122222222,13.4005555556,8.90377777778,41.9978888889,13.8711666667
765.70,9.14055555556,27.3182222222,36.6534444444,14.9197777778,7.52211111111,13.1604444444,8.73077777778,41.9732222222,13.8474444444
766.01,8.81999999999,27.1850666667,36.3926666667,14.6425555556,7.12488888889,12.9254444444,8.19755555556,41.893,13.5631111111
766.32,8.57533333333,26.9902777778,36.2901111111,14.2407777778,6.91466666667,12.8748888889,7.82222222222,41.7636666667,13.4127777778
766.64,8.73277777779,26.8210666667,36.2393333333,14.2322222222,7.28211111111,13.1087777778,7.82411111111,41.9486666667,13.5531666667
766.95,8.82933333332,27.0645666667,36.4302222222,14.4593333333,7.52711111111,13.2081111111,7.80911111111,42.4908888889,13.6772777778
767.26,7.8398888889,26.5427666667,36.1165555555,13.669,6.612,12.6016666667,7.12677777778,42.0152222222,13.0898888889
767.57,7.08055555555,25.7896666667,35.1104444445,13.0098888889,6.14522222222,12.0796666667,6.289,41.2333333333,12.5340555556
767.88,6.73811111111,25.4583444444,34.192,12.5385555555,5.52722222222,11.4523333333,5.78288888889,40.5774444444,12.0806666667
768.20,7.27022222222,26.0422888889,34.4996666667,13.1593333333,5.95888888889,11.8535555555,6.31855555556,40.5744444445,12.3035555556
768.51,7.441,26.0800666667,34.5287777778,13.5261111111,6.531,11.9737777778,6.45955555555,40.459,12.4939444444
768.82,7.36255555556,26.2087,34.428,13.5388888889,6.32311111111,11.802,6.47588888889,40.751,12.3556111111
769.13,7.13788888889,26.0049777778,33.7906666667,13.2857777778,6.04766666667,11.4934444444,6.14788888889,40.4648888889,11.9541111111
769.44,6.81588888889,25.6868777778,33.6934444445,13.1236666667,5.90911111111,11.2782222222,6.03122222222,40.5991111111,11.9311111111
769.76,7.05366666667,25.7868222222,33.4831111111,13.5275555555,6.25255555556,11.248,6.233,40.6148888889,11.8437222222
770.07,7.51811111111,26.1747222222,33.6182222222,13.5641111111,6.43088888889,11.6678888889,6.69588888889,40.7317777778,11.9100555556
770.38,7.69577777778,26.3406666667,33.3802222222,13.7415555556,6.68944444444,12.0704444444,7.19944444445,40.5865555556,11.9364444445
770.69,8.81577777777,27.2099111111,33.7192222222,14.7743333333,7.69188888889,13.0681111111,8.57188888889,41.3365555555,12.7971111111
771.00,9.748,27.8914555556,34.395,15.5225555556,8.30933333333,13.7896666667,9.33699999999,41.9098888889,13.3852222222
771.32,10.2014444445,28.2893333333,35.1104444445,16.2956666667,9.34088888889,14.4697777778,10.1174444444,42.7442222222,13.9413888889
771.63,10.0835555556,27.9126888889,34.8176666667,16.1635555555,9.24144444443,14.1438888889,10.1406666667,42.9598888889,13.855
771.94,10.091,27.7640222222,35.0018888889,16.0874444444,8.97633333333,13.8285555556,10.1056666667,43.5774444444,13.7558888889
772.25,10.4865555555,28.2179111111,35.3691111111,16.63,9.86166666668,14.9398888889,10.6113333333,44.1211111111,14.5062777778
772.56,11.8543333333,29.3060777778,36.5708888889,17.8587777778,11.3613333334,16.6077777778,12.1045555555,45.3201111111,16.1810555556
772.87,12.6712222222,29.9330555556,37.1595555556,18.6311111111,12.0162222222,16.9241111111,12.7153333333,45.607,16.8063888889
773.18,12.7674444445,30.4374555556,37.5414444444,18.6013333333,12.0522222222,17.1561111111,12.8122222222,46.2284444445,17.2386666667
773.50,12.2337777778,30.2185555556,37.9083333333,18.4238888889,11.8341111111,16.878,12.226,46.0975555556,16.8591111111
