wavelength,Back_SpoCinf,Belly_SpoCinf,Breast_SpoCinf,Crissum_SpoCinf,Crown_SpoCinf,DorTail_SpoCinf,Patch10_SpoCinf,Rump_SpoCinf,Throat_SpoCinf,WingTip_SpoCinf
736.11,20.3746666667,37.1216666667,41.767,40.589,19.103,14.5783333333,37.644,22.8246666667,45.5823333333,17.711
736.43,19.9486666667,37.1073333333,41.313,40.5983333333,19.0726666667,14.045,37.4306666667,22.6446666667,45.087,17.0845
736.74,20.2563333333,37.3686666667,41.0526666667,40.4856666667,19.3656666667,13.846,37.463,22.6046666667,44.8853333333,17.2065
737.06,19.903,37.522,41.3186666667,40.5486666667,19.47,13.8493333333,37.6706666667,22.7943333333,44.832,17.1665
737.38,20.0216666667,37.596,41.5086666667,40.9576666667,19.4433333333,14.2263333333,37.878,23.2893333333,44.6283333333,17.366
737.69,20.195,37.6903333333,41.7666666667,41.0983333333,19.8076666667,14.622,37.8106666667,23.3493333333,44.961,17.7025
738.01,20.0243333333,37.65,41.8863333333,40.8343333333,19.5846666667,14.455,37.7563333333,23.075,44.937,18.0055
738.33,19.9603333333,37.442,42.107,40.8483333333,19.7086666667,14.195,38.1576666667,22.9953333333,44.4,17.674
738.64,19.554,37.3956666667,42.0283333333,40.5413333333,19.6336666667,14.2173333333,38.205,22.753,44.3116666667,17.483
738.96,19.2136666667,37.4653333333,42.4256666667,41.0346666667,19.5883333333,13.9323333333,37.9863333333,22.6366666667,44.498,17.2885
739.28,19.357,37.6246666667,42.1283333333,41.145,19.8486666667,14.0163333333,37.8903333333,22.904,44.666,17.397
739.59,19.405,37.8956666667,42.4843333333,41.4883333333,19.634,14.1703333333,37.8683333333,22.8773333333,44.826,17.1985
739.91,19.7063333333,37.903,43.166,41.629,19.5976666667,14.511,38.0113333333,23.2013333333,45.043,17.156
740.23,19.4573333333,37.6323333333,43.7093333333,41.863,19.512,14.703,38.0186666667,23.3843333333,45.1703333333,16.7425
740.54,19.9666666667,37.6126666667,43.3376666667,41.4476666667,19.5636666667,14.6726666667,38.0296666667,23.524,45.005,16.861
740.86,20.0733333333,37.8896666667,43.1936666667,41.459,19.594,14.4873333333,38.1013333333,23.473,45.2533333333,16.7585
741.18,20.226,38.161,43.389,41.2263333333,19.5533333333,14.7256666667,38.1606666667,23.9363333333,45.4376666667,16.8245
741.49,20.7273333333,38.548,43.1933333333,41.645,19.6903333333,14.943,38.0076666667,24.233,45.822,16.6955
741.81,20.892,38.6043333333,42.83,41.4753333333,19.4643333333,15.0026666667,37.7653333333,24.161,46.0543333333,16.8725
742.12,21.1876666667,38.5853333333,42.853,41.3906666667,19.1433333333,14.742,37.4513333333,24.2613333333,46.1056666667,17.547
742.44,21.222,38.2293333333,42.489,40.352,18.751,14.446,37.4866666667,24.011,45.6113333333,17.599
742.76,21.4726666667,38.3873333333,42.9923333333,40.7133333333,18.8373333333,14.248,37.9223333333,24.5426666667,45.628,17.628
743.07,22.1176666667,38.6816666667,43.2436666667,41.2303333333,19.3016666667,14.4406666667,38.493,25.0593333333,45.918,18.169
743.39,22.0256666667,39.083,43.144,41.4556666667,19.5256666667,14.8906666667,38.8116666667,25.2906666667,46.3133333333,18.801
743.70,22.1203333333,39.0683333333,42.779,41.494,19.679,14.5706666667,38.811,25.4136666667,46.3776666667,18.506
744.02,22.097,39.131,42.953,41.8583333333,19.7776666667,14.4866666667,39.0166666667,25.2326666667,47.5423333333,18.4955
744.34,21.6916666667,38.4326666667,42.433,41.417,19.4953333333,13.822,38.416,24.6433333333,46.4993333333,17.88
744.65,21.1533333333,38.1523333333,42.373,41.5923333333,19.1256666667,12.9776666667,38.086,23.9616666667,46.2276666667,17.7715
744.97,21.406,38.331,42.5953333333,41.279,19.307,13.0603333333,38.4806666667,24.3043333333,46.3103333333,18.1405
745.28,21.9813333333,39.068,42.8186666667,41.7256666667,19.98,13.7066666667,39.405,25.025,46.552,18.6175
745.60,22.1493333333,39.0173333333,42.589,41.851,20.1206666667,13.8163333333,39.3023333333,25.4523333333,46.4116666667,17.9325
745.91,22.6373333333,39.462,42.667,42.8333333333,20.611,14.5656666667,39.1793333333,25.7763333333,46.6203333333,18.3855
746.23,23.0386666667,39.4303333333,42.3623333333,42.895,20.6896666667,14.959,39.1806666667,25.6706666667,46.66,18.666
746.55,22.6566666667,39.0096666667,41.7653333333,42.5576666667,20.5283333333,14.9503333333,39.1086666667,25.429,46.6833333333,18.886
746.86,22.961,38.7166666667,41.9986666667,42.3766666667,20.63,14.443,38.7656666667,24.93,46.447,18.7345
747.18,22.4693333333,38.288,42.1233333333,42.337,20.1976666667,14.107,38.716,24.2466666667,46.008,18.568
747.49,21.707,38.2173333333,41.6873333333,42.6246666667,19.5526666667,13.748,38.283,23.927,45.3876666667,18.0565
747.81,22.123,39.1863333333,42.5096666667,43.138,19.428,14.4346666667,38.9883333333,24.3386666667,46.4613333333,18.75
748.12,22.7206666667,39.4446666667,42.4016666667,43.289,19.435,15.0483333333,39.494,24.692,46.4266666667,18.9255
748.44,21.993,39.184,42.4943333333,43.625,19.3053333333,15.1096666667,39.02,24.1233333333,46.0506666667,18.707
748.75,21.105,38.7443333333,42.815,43.3546666667,18.9146666667,14.7623333333,38.81,23.7696666667,45.725,18.5875
749.07,20.9426666667,38.7873333333,42.956,43.5656666667,18.8336666667,14.8623333333,39.331,23.3483333333,45.856,18.9325
749.38,20.231,38.119,42.723,43.2343333333,18.317,13.9603333333,39.175,23.0363333333,45.4456666667,18.1185
749.70,19.6523333333,37.943,42.7,42.6016666667,18.2743333333,13.845,38.8286666667,22.736,44.7506666667,18.012
750.01,19.635,37.9483333333,42.922,42.433,18.4116666667,13.9433333333,38.3723333333,22.4073333333,44.6023333333,18.175
750.33,20.15,38.783,43.1883333333,43.2863333333,18.8936666667,14.8963333333,38.8806666667,23.2013333333,44.95,19.0405
750.64,21.1226666667,39.544,43.215,43.0373333333,19.295,15.963,38.9133333333,23.7586666667,45.7383333333,19.8935
750.96,21.7833333333,39.325,43.8716666667,43.4213333333,19.8876666667,16.7553333333,39.1323333333,24.016,45.9116666667,20.6265
751.27,22.217,39.403,44.306,43.6833333333,20.3963333333,16.9143333333,39.3706666667,24.453,46.1906666667,21.2745
751.59,22.2063333333,39.1373333333,44.1716666667,43.755,20.4586666667,16.4183333333,38.945,24.2743333333,46.08,21.212
751.90,22.0876666667,39.375,44.1273333333,43.0646666667,20.4126666667,16.3846666667,39.0043333333,23.6833333333,45.9323333333,21.1455
752.22,22.441,39.1393333333,43.9536666667,42.9783333333,20.3936666667,16.4106666667,38.4356666667,23.8483333333,46.145,20.5615
752.53,22.7976666667,39.2966666667,44.3803333333,42.8616666667,20.4156666667,16.131,38.529,24.1406666667,46.411,20.24
752.85,23.285,39.8236666667,44.1666666667,43.141,21.0253333333,16.4426666667,38.5096666667,24.391,46.5866666667,20.721
753.16,23.1513333333,39.6003333333,43.87,42.8223333333,20.6703333333,16.1593333333,38.666,23.9566666667,46.77,20.4685
753.47,23.1823333333,39.3526666667,43.6963333333,42.4433333333,20.368,15.8936666667,38.6853333333,24.1416666667,46.6246666667,20.4005
753.79,22.0473333333,38.1816666667,42.768,41.0973333333,19.5576666667,14.9713333333,37.838,23.276,45.8146666667,19.0175
754.10,21.266,37.768,42.615,41.164,19.3866666667,14.0456666667,37.7183333333,23.0296666667,45.0873333333,18.3235
754.42,21.0156666667,37.875,42.1486666667,40.8583333333,19.172,13.206,37.9086666667,22.725,44.9973333333,17.798
754.73,20.21,36.9276666667,41.2176666667,40.5733333333,18.7523333333,12.5466666667,37.267,22.0923333333,44.083,16.6075
755.05,19.7986666667,36.9003333333,41.253,40.2286666667,18.3306666667,12.7153333333,37.3443333333,21.8293333333,43.813,16.3595
755.36,20.2436666667,36.6443333333,41.534,40.8646666667,18.7853333333,12.8153333333,37.5193333333,22.6453333333,43.987,16.392
755.67,19.92,36.2286666667,41.2873333333,40.9386666667,18.5246666667,12.0353333333,37.293,22.344,43.712,16.693
755.99,19.1426666667,35.888,40.8396666667,40.945,18.7926666667,12.2833333333,36.8853333333,22.0296666667,43.0796666667,16.483
756.30,19.0073333333,35.6826666667,41.1056666667,40.8583333333,18.548,12.136,37.3963333333,21.445,43.5083333333,16.375
756.62,19.738,36.2896666667,41.8833333333,41.9543333333,19.313,12.9053333333,38.1306666667,22.2696666667,44.4506666667,17.2865
756.93,19.9353333333,36.888,41.8896666667,42.4973333333,19.489,12.862,38.7816666667,22.1506666667,44.7836666667,16.881
757.24,20.3983333333,37.352,42.967,43.2723333333,19.5906666667,12.7556666667,39.0743333333,22.2463333333,45.0843333333,17.0615
757.56,20.7906666667,37.682,43.6296666667,43.8633333333,19.533,12.8663333333,39.1196666667,22.3536666667,44.9416666667,17.763
757.87,20.7596666667,37.9723333333,43.5966666667,43.6143333333,19.3446666667,12.8066666667,38.4916666667,22.5146666667,44.6713333333,17.759
758.18,20.967,38.615,44.5036666667,43.3796666667,19.593,13.4013333333,38.062,22.698,45.075,18.469
758.50,21.1333333333,38.9476666667,44.597,43.273,20.7626666667,13.7533333333,38.171,23.517,44.8623333333,18.856
758.81,21.3066666667,39.426,44.5676666667,43.564,21.0603333333,13.9283333333,38.2283333333,23.8423333333,45.2193333333,19.704
759.13,21.6086666667,40.0103333333,44.62,43.3056666667,21.574,14.8266666667,38.924,23.8873333333,45.4083333333,20.321
759.44,21.9963333333,39.8266666667,44.358,43.1426666667,21.3193333333,14.896,38.75,23.8193333333,45.2776666667,20.8595
759.75,22.3136666667,39.7773333333,44.3703333333,43.2903333333,21.251,15.4413333333,38.6293333333,24.5756666667,45.2956666667,21.3885
760.07,22.222,39.6483333333,44.786,42.789,21.0616666667,15.0366666667,38.1633333333,24.646,44.854,21.326
760.38,21.9426666667,38.752,44.992,42.6606666667,20.55,15.0143333333,37.544,24.4253333333,44.5396666667,21.5905
760.69,22.0743333333,38.6753333333,44.51,42.6203333333,20.6606666667,15.8286666667,37.8043333333,24.77,44.6086666667,21.967
761.01,22.0773333333,38.8246666667,44.316,42.325,21.0336666667,16.121,38.038,25.016,45.0866666667,21.9655
761.32,22.1703333333,38.8993333333,44.528,42.902,21.2786666667,16.8543333333,38.6963333333,25.3283333333,45.6846666667,22.162
761.63,22.1216666667,38.32,44.2733333333,42.7466666667,21.049,16.863,39.3016666667,25.0983333333,45.5273333333,22.1895
761.94,22.0223333333,37.966,44.016,42.7586666667,20.3856666667,16.2646666667,38.9743333333,24.5943333333,45.9156666667,22.381
762.26,21.3816666667,37.1443333333,43.5336666667,42.1746666667,19.6723333333,15.4686666667,38.4193333333,23.7496666667,45.201,21.5215
762.57,21.1866666667,36.8463333333,43.3593333333,42.3723333333,19.9026666667,14.8626666667,38.076,23.659,45.2506666667,20.835
762.88,21.4126666667,37.0616666667,43.744,42.7333333333,20.126,15.006,38.624,24.1826666667,45.582,20.6185
763.20,21.327,37.297,43.9323333333,42.4216666667,20.3333333333,14.885,38.7036666667,24.1543333333,45.443,20.43
763.51,21.3083333333,37.3376666667,43.777,42.6036666667,20.4413333333,14.869,38.8166666667,23.9863333333,45.7156666667,20.3135
763.82,21.637,38.2213333333,43.9053333333,42.7563333333,20.8286666667,15.1823333333,39.4343333333,24.5296666667,46.2673333333,20.405
764.14,21.8446666667,38.5623333333,44.275,42.748,21.132,15.0126666667,39.898,24.7203333333,46.4633333333,20.5725
764.45,21.912,38.611,43.8623333333,42.504,20.9936666667,15.2633333333,39.9816666667,24.6283333333,46.2943333333,20.411
764.76,21.962,38.847,43.832,42.47,20.9573333333,14.9276666667,39.931,24.805,46.119,20.329
765.07,21.9336666667,39.239,43.936,42.728,20.945,14.3936666667,39.816,24.7766666667,46.216,19.8185
765.39,21.9776666667,39.1763333333,44.142,43.0483333333,20.8116666667,14.5796666667,40.1123333333,24.928,46.2146666667,19.0415
765.70,22.5953333333,39.8213333333,44.858,43.7383333333,21.2946666667,15.0783333333,40.9406666667,25.741,46.446,19.306
766.01,22.4293333333,40.3316666667,45.417,43.7746666667,20.9946666667,15.527,40.9693333333,26.1756666667,46.469,19.6075
766.32,22.1603333333,40.793,45.044,43.4646666667,21.0853333333,15.7426666667,40.3226666667,25.6723333333,46.0853333333,19.8335
766.64,21.9703333333,40.6216666667,45.0473333333,43.6423333333,20.9166666667,16.0696666667,40.3756666667,25.3073333333,45.978,19.9685
766.95,21.5333333333,40.267,44.292,43.1943333333,20.2706666667,15.953,39.645,24.936,44.8776666667,19.2375
767.26,21.4243333333,39.307,44.2656666667,42.8683333333,20.7926666667,15.8723333333,38.9236666667,24.8706666667,44.2656666667,19.0695
767.57,21.2936666667,38.786,44.1393333333,42.8063333333,20.3383333333,15.6616666667,38.0896666667,24.4576666667,44.199,19.164
767.88,21.4683333333,38.9883333333,44.8486666667,43.471,20.6663333333,15.2993333333,38.1243333333,24.4706666667,44.52,19.34
768.20,21.383,38.7903333333,44.966,43.2533333333,20.7906666667,15.8206666667,38.0496666667,24.1963333333,44.5643333333,19.4795
768.51,22.1576666667,39.47,44.875,44.2503333333,21.6193333333,16.9466666667,38.4796666667,25.1506666667,45.1766666667,20.349
768.82,21.8246666667,40.1146666667,44.7753333333,43.9806666667,21.7806666667,17.0973333333,38.3696666667,25.0056666667,44.886,20.3445
769.13,21.345,40.1036666667,44.5116666667,43.5896666667,22.245,17.364,38.2363333333,25.2363333333,45.1643333333,20.9855
769.44,22.665,40.087,44.2303333333,43.7726666667,22.436,17.514,38.782,25.435,45.032,21.4975
769.76,23.4133333333,40.268,44.241,44.3583333333,22.4496666667,17.2776666667,39.2573333333,25.9523333333,45.604,21.932
770.07,23.3916666667,39.937,43.4933333333,44.2186666667,22.1573333333,16.7633333333,39.3083333333,26.052,45.5733333333,22.061
770.38,24.3853333333,40.5113333333,44.7393333333,45.649,23.6723333333,17.8466666667,40.9536666667,27.286,47.4926666667,23.7465
770.69,25.0,41.4923333333,44.711,45.4843333333,23.8273333333,18.2383333333,41.3426666667,27.2703333333,47.8793333333,23.765
771.00,25.4096666667,41.7536666667,44.4363333333,45.7526666667,24.7886666667,18.778,42.2253333333,27.4466666667,47.9136666667,23.4725
771.32,25.3653333333,40.8976666667,44.2256666667,45.7136666667,24.2563333333,18.583,42.007,27.4836666667,47.806,22.9575
771.63,25.627,40.7066666667,44.1373333333,46.4416666667,24.475,18.6893333333,42.3966666667,27.624,47.9006666667,23.8865
771.94,25.0,39.486,43.3536666667,45.223,24.0913333333,18.0163333333,42.2116666667,27.1026666667,47.2223333333,23.4425
772.25,25.3756666667,38.7506666667,43.4163333333,45.153,24.0796666667,18.481,42.2756666667,27.1383333333,47.3823333333,24.65
772.56,26.0606666667,38.9983333333,42.6086666667,45.534,23.241,18.735,42.24,26.8773333333,47.457,23.8735
772.87,26.4313333333,39.1386666667,42.7236666667,45.8803333333,23.3816666667,18.7803333333,42.5363333333,27.1803333333,48.6626666667,24.278
773.18,26.1653333333,38.2376666667,43.007,45.8906666667,23.7673333333,18.5933333333,42.4143333333,27.1353333333,48.9623333333,23.8885
773.50,26.2193333333,39.666,43.9506666667,46.4026666667,23.8483333333,19.3206666667,42.3876666667,27.4046666667,49.5823333333,23.201
773.81,25.0,39.6036666667,42.807,44.2183333333,22.4213333333,18.54,41.232,26.3573333333,48.4256666667,21.376
774.12,24.7116666667,39.7033333333,42.6416666667,45.195,22.817,18.561,41.4333333333,26.7986666667,48.1053333333,21.458
774.43,24.8223333333,40.6206666667,44.008,46.2566666667,22.8296666667,18.6733333333,41.6453333333,27.2133333333,48.9893333333,21.349
774.74,24.7723333333,40.671,43.487,45.5916666667,22.3266666667,18.6293333333,41.8656666667,27.4173333333,48.777,21.416
775.05,24.5373333333,39.9303333333,42.969,44.213,21.6146666667,18.1133333333,41.117,27.4593333333,48.0033333333,19.7045
775.36,25.7483333333,40.8893333333,44.9,45.2486666667,22.5223333333,19.529,41.674,28.4803333333,48.939,20.4885
775.67,25.8206666667,40.905,44.9276666667,44.9573333333,22.804,18.663,41.3783333333,28.867,49.1866666667,19.6095
775.98,24.9033333333,39.529,45.427,43.7,22.3413333333,17.575,40.6316666667,28.5373333333,47.87,18.945
776.30,24.6026666667,40.804,45.7546666667,44.134,23.042,18.392,40.504,28.683,47.195,18.857
776.61,24.4946666667,41.3273333333,46.5156666667,44.1626666667,22.5943333333,19.0346666667,40.4526666667,29.291,47.632,19.3665
776.92,24.7636666667,40.744,46.5383333333,43.672,23.513,18.7253333333,40.378,29.8873333333,47.2093333333,20.128
777.23,25.66,40.461,47.498,44.7983333333,23.84,19.199,40.5213333333,30.3606666667,47.043,20.746
777.54,24.6533333333,39.7226666667,47.4986666667,44.2733333333,22.5436666667,19.53,39.5116666667,29.747,46.4436666667,20.3435
777.85,24.4966666667,39.8856666667,46.0476666667,44.0033333333,22.5726666667,19.8376666667,39.2846666667,30.0573333333,46.198,20.2435
778.16,24.3636666667,40.1513333333,46.0606666667,44.5153333333,23.182,19.8183333333,38.2123333333,30.1213333333,45.6966666667,20.1365
778.47,23.7666666667,39.4316666667,45.5603333333,43.886,22.272,18.8643333333,37.5486666667,28.6996666667,45.0223333333,20.3585
778.78,22.9616666667,39.3286666667,44.844,43.1956666667,21.3726666667,17.386,36.6306666667,28.1773333333,44.7243333333,19.964
779.09,23.977,40.313,45.156,43.8626666667,21.781,18.7726666667,37.274,28.7303333333,45.307,20.5325
779.40,23.8136666667,40.405,44.9683333333,44.122,21.9403333333,19.0996666667,37.383,28.0446666667,45.8446666667,20.3535
779.71,23.3453333333,38.3873333333,44.886,42.8096666667,21.5703333333,18.3816666667,37.274,27.5873333333,45.698,19.4495
780.02,21.918,38.1126666667,43.592,42.1916666667,21.2176666667,17.0776666667,36.2253333333,26.1796666667,45.2056666667,17.991
780.33,22.0383333333,37.2006666667,42.9403333333,42.3266666667,20.6876666667,16.6056666667,36.1573333333,25.5676666667,45.212,17.357
780.64,22.033,37.2993333333,42.0203333333,41.958,21.624,16.2416666667,36.166,25.4013333333,46.207,17.7525
780.95,22.3193333333,37.08,41.8923333333,41.053,21.996,14.309,36.0143333333,24.4506666667,46.3503333333,17.587
781.26,21.1973333333,35.1,40.6936666667,39.9083333333,20.412,12.7573333333,34.707,23.585,44.6843333333,17.2715
781.57,21.988,36.3453333333,42.135,40.7293333333,20.9506666667,12.985,36.4123333333,23.862,45.4483333333,18.1225
781.88,22.7366666667,37.6543333333,43.6556666667,40.878,22.8736666667,13.683,37.2086666667,25.4456666667,46.399,19.702
782.19,23.5253333333,37.2076666667,43.595,41.1516666667,23.5253333333,14.4153333333,38.1503333333,24.8866666667,46.457,19.5285
782.50,22.864,36.6593333333,43.8376666667,42.1216666667,23.4943333333,14.5306666667,38.13,25.07,46.0083333333,20.063
782.81,23.9833333333,37.0523333333,43.518,43.1006666667,23.8443333333,15.2936666667,38.5123333333,25.478,46.6456666667,19.812
783.12,23.9176666667,37.3736666667,42.2436666667,44.7326666667,23.2323333333,14.9713333333,38.2756666667,25.036,45.9596666667,18.9935
783.43,25.9743333333,37.887,44.2623333333,44.262,23.3153333333,15.9926666667,39.5263333333,25.8653333333,46.6303333333,20.0
783.74,24.954,38.258,43.4396666667,43.5133333333,22.308,15.9866666667,39.3236666667,25.5786666667,46.3066666667,20.011
784.05,23.8146666667,37.775,43.3743333333,44.905,21.5753333333,16.275,38.8576666667,25.0466666667,46.099,19.205
784.36,24.3373333333,38.3723333333,42.889,45.95,21.8366666667,17.9543333333,40.015,25.793,46.8456666667,19.765
784.67,25.3646666667,39.1323333333,43.6213333333,45.8286666667,23.045,17.995,40.3666666667,26.2626666667,47.5496666667,20.4265
784.98,25.7013333333,38.758,43.5843333333,45.155,23.2696666667,18.5933333333,40.4416666667,26.6366666667,48.1856666667,21.605
785.29,26.4203333333,39.462,44.2076666667,46.4126666667,22.758,19.8803333333,41.1433333333,26.794,48.5426666667,20.684
785.60,25.282,39.5033333333,43.341,46.3883333333,22.3853333333,19.413,40.1806666667,27.6526666667,48.0063333333,20.0335
785.91,24.8056666667,39.34,41.8986666667,44.7166666667,20.875,17.6863333333,39.6736666667,26.5476666667,47.46,19.3545
786.22,24.472,40.6106666667,42.2326666667,44.9093333333,21.418,17.534,39.4796666667,27.5263333333,48.1146666667,21.0975
786.53,23.8876666667,40.372,43.1436666667,43.8733333333,21.1523333333,17.688,39.387,27.5346666667,47.739,21.663
786.84,24.582,40.6616666667,42.6183333333,45.82,21.8786666667,19.1036666667,40.626,28.3526666667,47.7763333333,22.6255
787.14,25.148,41.0313333333,43.8523333333,46.9873333333,22.8843333333,19.366,40.404,28.9446666667,47.649,22.8315
787.45,27.111,42.9056666667,45.7776666667,47.3163333333,23.7946666667,20.5126666667,42.1196666667,31.0086666667,48.5126666667,24.718
787.76,27.421,43.0513333333,47.1286666667,47.6043333333,24.0233333333,20.7613333333,42.5416666667,31.906,48.8616666667,25.0765
788.07,27.221,43.2866666667,47.9626666667,48.3296666667,23.1126666667,20.942,42.2846666667,31.8306666667,48.3296666667,24.3985
788.38,27.2726666667,42.7826666667,47.7026666667,47.8983333333,23.265,20.8866666667,41.6096666667,31.8996666667,48.0613333333,23.3625
788.69,28.14,42.8106666667,47.6466666667,48.101,23.856,20.8046666667,41.9016666667,32.2943333333,48.199,23.4665
789.00,28.6493333333,42.7336666667,46.808,47.5456666667,24.3183333333,21.8156666667,42.22,31.4723333333,48.412,24.88
789.31,28.1413333333,42.9893333333,47.9496666667,48.644,24.5366666667,22.7843333333,42.6916666667,31.9116666667,48.9086666667,24.8015
789.62,27.8226666667,42.473,47.95,48.4206666667,24.0593333333,22.1773333333,42.3723333333,31.653,48.8913333333,24.4455
789.92,27.9406666667,43.0063333333,46.579,47.961,24.368,22.076,42.3996666667,31.547,49.4436666667,25.177
790.23,28.2076666667,42.5663333333,46.0963333333,46.6053333333,24.779,20.9093333333,42.4983333333,31.67,48.9476666667,24.4905
790.54,29.3126666667,43.1616666667,46.4606666667,46.4606666667,25.8763333333,22.0963333333,43.196,31.959,49.9313333333,25.4125
790.85,29.241,42.0426666667,45.4006666667,45.5753333333,25.0083333333,20.9163333333,42.4626666667,30.815,49.3526666667,24.344
791.16,28.6573333333,41.7286666667,44.102,45.4126666667,24.655,20.0493333333,42.2246666667,30.2516666667,48.1046666667,24.1765
791.47,28.2326666667,41.7026666667,42.7803333333,44.935,24.8563333333,21.1206666667,43.3546666667,29.885,48.276,24.4615
791.78,25.9793333333,40.3546666667,41.168,43.6803333333,23.725,19.9926666667,42.424,28.788,47.1543333333,23.6695
792.08,25.4943333333,39.1576666667,39.5606666667,42.967,22.5276666667,19.0843333333,41.1723333333,28.2053333333,46.1903333333,23.4615
792.39,25.5776666667,38.8143333333,39.709,43.1393333333,20.88,17.8973333333,41.4616666667,28.486,45.041,21.756
792.70,27.636,39.6223333333,40.7323333333,43.433,22.5676666667,18.868,42.2123333333,29.3376666667,45.024,22.087
793.01,27.123,38.234,40.3666666667,41.676,20.6883333333,18.1443333333,41.863,27.6843333333,43.4343333333,20.4825
793.32,26.6516666667,38.052,41.1096666667,41.7893333333,20.574,18.0823333333,42.0916666667,27.2933333333,42.8083333333,18.913
793.62,24.8646666667,38.1673333333,41.5703333333,42.1886666667,20.1083333333,17.7496666667,40.8736666667,26.9916666667,42.6916666667,18.5615
793.93,23.87,37.28,41.3796666667,41.571,18.697,16.5516666667,39.847,26.8583333333,41.4943333333,17.701
794.24,21.6286666667,36.7803333333,40.3786666667,40.985,17.7273333333,16.0226666667,39.697,26.1743333333,40.2653333333,18.0115
794.55,21.648,36.929,41.2736666667,40.974,16.9663333333,16.105,39.0263333333,26.2173333333,40.075,18.146
794.86,22.3703333333,36.6666666667,42.4076666667,41.4076666667,18.0366666667,16.0003333333,38.1483333333,26.2963333333,41.1113333333,19.2225
795.16,23.0713333333,37.0616666667,43.3736666667,42.3403333333,17.719,16.722,38.5383333333,26.3196666667,41.8973333333,19.712
795.47,20.5883333333,36.4253333333,43.3256666667,41.893,17.496,16.3273333333,38.4616666667,24.8113333333,41.6666666667,19.344
795.78,19.2683333333,35.5203333333,43.4763333333,40.5356666667,17.9863333333,15.686,37.2173333333,23.454,41.78,19.061
796.09,17.047,34.5506666667,41.5526666667,39.2696666667,16.7806666667,12.9756666667,36.3013333333,21.8796666667,41.248,18.2645
796.40,16.836,34.5386666667,40.3013333333,39.9246666667,17.7023333333,12.5046666667,36.61,22.599,40.339,18.757
796.70,15.904,33.1426666667,40.694,38.5203333333,17.1623333333,11.2126666667,35.2023333333,21.6626666667,39.283,18.5925
797.01,16.6093333333,33.4856666667,39.657,39.657,17.7906666667,11.619,36.5713333333,21.981,38.2096666667,19.0285
797.32,17.69,34.4923333333,39.5906666667,40.865,19.3896666667,12.244,38.084,22.325,39.32,19.8725
797.63,17.4133333333,33.7656666667,39.2293333333,41.156,19.7326666667,10.967,36.9103333333,21.541,39.3866666667,18.396
797.93,15.9053333333,31.4906666667,37.7403333333,40.144,18.75,9.65566666667,35.7373333333,20.2723333333,39.8233333333,17.1875
798.24,14.951,31.413,36.3153333333,39.9916666667,18.3416666667,8.57866666667,35.5393333333,20.5066666667,39.4606666667,16.1155
798.55,16.2933333333,31.7993333333,35.614,41.75,19.113,7.91866666667,36.816,21.1856666667,39.718,15.9205
798.85,18.614,32.718,36.49,42.025,20.541,8.364,38.212,23.821,40.836,16.2975
799.16,19.539,35.2203333333,36.981,43.48,20.8803333333,9.14033333333,40.5033333333,24.9053333333,42.306,17.107
799.47,20.308,35.872,38.8683333333,44.07,21.7226666667,10.695,41.032,25.926,42.6136666667,17.8525
799.78,21.36,37.672,40.467,45.3066666667,23.1543333333,11.9313333333,42.0943333333,26.7416666667,45.0143333333,17.8345
800.08,22.6816666667,39.223,39.3486666667,47.3683333333,23.4756666667,12.3643333333,43.3583333333,27.4856666667,46.1573333333,18.5465
800.39,22.138,38.3416666667,40.0256666667,46.3803333333,22.9373333333,12.1633333333,41.6663333333,26.6413333333,47.559,18.687
800.70,20.3826666667,37.7663333333,39.852,45.806,21.469,10.4736666667,40.591,25.337,47.197,16.949
801.00,22.8946666667,39.1666666667,41.1406666667,46.6226666667,22.6313333333,13.5966666667,42.9386666667,27.1053333333,47.807,18.487
801.31,24.327,40.574,42.031,47.064,23.4876666667,14.3046666667,44.1503333333,28.3886666667,47.726,18.0795
801.62,24.6053333333,41.228,43.1576666667,47.0173333333,23.6406666667,14.7806666667,45.5263333333,27.4123333333,47.8506666667,18.5525
801.92,24.1256666667,42.3193333333,44.2673333333,47.4103333333,23.816,16.8216666667,44.9313333333,27.7556666667,48.2956666667,19.323
802.23,24.4173333333,44.1306666667,46.416,49.104,24.283,19.4443333333,45.5643333333,27.4196666667,49.0143333333,20.699
802.54,24.138,43.2803333333,47.436,50.0443333333,24.7126666667,20.2473333333,44.2086666667,28.647,48.8506666667,21.22
802.84,23.6313333333,42.5903333333,46.7736666667,50.8676666667,24.0766666667,19.8043333333,43.7026666667,27.6813333333,48.5536666667,20.561
803.15,24.7193333333,42.0816666667,47.5103333333,52.041,24.4953333333,21.31,44.325,27.86,48.7663333333,22.2075
803.46,26.1966666667,42.0503333333,50.1356666667,53.0263333333,24.887,22.99,45.0766666667,30.307,50.0903333333,23.374
803.76,27.0053333333,41.3546666667,50.3116666667,52.5846666667,24.3316666667,24.198,46.435,30.927,49.9553333333,24.2645
804.07,27.712,40.36,50.066,53.2276666667,24.1543333333,24.5936666667,46.948,31.6206666667,50.6366666667,25.4285
804.38,25.9643333333,39.203,48.629,52.014,23.6503333333,22.708,44.259,31.834,49.6143333333,25.3215
804.68,25.2383333333,39.1343333333,48.701,53.1166666667,24.026,23.723,43.8093333333,31.602,50.13,25.714
804.99,24.0246666667,37.544,48.4043333333,52.7926666667,22.296,22.7836666667,41.622,31.2943333333,49.2463333333,23.537
