wavelength,Back_ThrAbbm,Belly_ThrAbbm,Breast_ThrAbbm,Crissum_ThrAbbm,Crown_ThrAbbm,DorTail_ThrAbbm,Patch10_ThrAbbm,Patch11_ThrAbbm,Patch12_ThrAbbm,Rump_ThrAbbm,Throat_ThrAbbm,WingTip_ThrAbbm
214.06,196.066666667,198.066666667,205.6,178.866666666,203.2,203.733333333,196.333333333,202.733333333,205.0,203.466666667,201.9,187.633333333
214.44,203.405866667,205.2174,218.550733334,184.7826,216.956533333,212.4638,206.087,215.652133333,221.485366666,210.724733333,211.956466667,198.333333333
214.81,215.402333333,216.9348,231.4176,193.026666667,236.475133333,226.3602,222.5288,234.329533333,238.199166667,222.2988,224.4061,211.1494
215.19,214.920733333,223.174533333,233.1746,195.9524,239.6826,229.2858,227.2224,241.507933333,246.587266667,228.174733333,231.269766667,215.714366667
215.57,237.168933333,243.4702,250.593466667,208.675733333,259.086666667,245.753466667,250.867733333,259.452066667,269.863166667,246.940666667,250.0912,230.2282
215.95,237.117133333,242.702666667,252.792733333,215.135066667,261.8018,247.117,252.162133333,262.252266667,271.3964,248.5586,252.837733333,232.477333333
216.32,212.403066667,216.356466667,228.9922,196.124,237.054266667,220.6978,231.4728,239.690066667,248.100766667,224.263533333,226.201633333,208.643433333
216.70,209.555466667,212.370466667,227.4074,194.074066667,231.7036,212.518533333,226.740733333,236.3704,245.370466667,217.481533333,219.666633333,200.703666667
217.08,227.7778,236.0684,245.983,210.512866667,258.9744,232.393,247.777866667,262.051333333,273.931533333,238.803266667,242.649566667,220.170866667
217.46,266.868733333,274.848333333,281.1112,239.393933333,301.212066667,274.0404,285.757666667,304.343466667,316.312966667,277.5758,279.595966667,256.313233333
217.83,281.666533333,287.888933333,292.2222,248.000066667,327.0,284.222133333,300.222333334,328.333266667,337.6111,287.3334,295.722366667,273.3334
218.21,414.9124,410.1754,428.0702,361.228133333,485.263133333,421.578866667,441.4036,489.473666667,497.894766667,417.719333333,423.772,400.9649
218.59,419.6582,417.435933333,434.700866666,374.529866667,486.324733333,434.188,454.8718,490.769333333,485.2992,424.7864,429.4872,395.7265
218.97,261.875266667,255.208533333,272.500133333,238.2292,297.6042,267.291933333,283.229333333,298.3336,300.260433333,263.021066667,266.093866667,244.531366667
219.34,224.864866667,210.180266667,231.5314,203.243333333,254.955,227.4774,241.081133333,250.270333333,252.882866667,220.3604,225.000133333,205.495433333
219.72,283.2184,259.770066667,293.4482,255.0574,319.77,283.448333333,302.528666667,310.6896,318.793033333,274.367866667,282.701133333,261.091933333
220.10,292.452933333,255.5974,291.949666667,252.956,318.616466667,287.673,313.585066667,310.817666667,318.805033333,278.239,278.9939,267.484266667
220.47,341.904666667,285.555466667,329.682533333,288.7302,369.523733333,338.7302,365.7144,350.793733333,361.984266667,314.761866666,320.952333333,307.063533333
220.85,603.809533333,479.047733334,569.523733333,501.904866667,659.365133333,606.984133333,648.254,602.5396,636.984066667,555.237933333,570.793733333,533.3333
221.23,1506.66666667,1090.0,1395.83333333,1233.33333333,1530.0,1426.66666667,1549.16666667,1424.16666667,1521.66666667,1312.5,1335.41666667,1291.25
221.61,1730.47626667,1236.1904,1669.5238,1506.66666667,1738.09526667,1624.76186667,1752.38106667,1649.52386666,1767.1427,1502.85726667,1602.38083333,1527.61896667
221.98,971.428533333,716.666533334,917.142800001,876.190599999,950.476000001,934.761866667,964.285666667,915.714266667,966.666566667,855.238133333,895.476200001,867.619033333
222.36,503.218333333,372.413866667,468.046,454.4828,468.505666667,474.482866667,483.6782,458.8506,488.390866667,431.954,466.781566667,453.4482
222.74,704.127,523.492,648.2538,621.9048,643.174666667,657.7778,663.1746,625.396666667,682.2222,616.190466667,665.238166667,649.5237
223.11,13506.6666667,9966.66666666,12473.3333333,11840.0,12140.0,12460.0,12573.3333333,11853.3333333,13073.3333333,11640.0,12763.3333333,12323.3333334
223.49,-1709.16666667,-1284.16666667,-1594.16666667,-1515.83333333,-1505.0,-1554.16666667,-1537.5,-1471.66666667,-1611.66666667,-1419.16666667,-1566.25,-1543.75
223.87,-4435.55553333,-3475.55553333,-4193.33333333,-4157.77773333,-4024.44453333,-4191.1112,-3937.7778,-3913.33333333,-4227.7777,-3724.44446667,-4008.88903334,-4057.7776
224.24,13433.3333333,11433.3333333,13006.6666667,13153.3333333,12880.0,13213.3333333,12186.6666667,12746.6666667,13726.6666667,11586.6666667,12763.3333333,12506.6666667
224.62,1058.97433333,936.923066667,1017.43593333,1047.6924,1008.71806667,1027.69233333,954.871866667,1037.436,1116.4102,941.0256,1012.30776667,986.923
225.00,498.620733334,446.206933333,463.678133333,483.678266667,468.505666667,478.1608,458.3908,497.471133333,525.862066667,451.034333333,479.195233333,448.9655
225.38,352.092933333,326.046533333,323.565933333,340.465066667,337.2094,346.0466,323.876,353.1782,378.837333333,324.651266667,345.503966667,322.558
225.75,347.9674,324.3904,319.674733333,337.235866667,334.308866667,335.284466666,327.804733333,344.227666667,379.430866667,325.0406,334.715533333,322.682933333
226.13,453.333266667,420.0,431.604933333,447.160466667,443.703666667,432.345666667,441.975466667,446.913666667,517.037,424.938333333,438.641933333,424.814833333
226.51,406.6666,399.080466667,394.9426,411.034333333,408.505866667,393.563133333,415.632133333,411.4942,476.321766667,404.827666667,396.666566667,385.977066667
226.88,319.819733333,318.7388,305.585533333,329.1892,320.540733333,302.8828,327.7476,329.549533333,384.594666667,307.9278,300.7207,303.693666667
227.26,366.4706,362.941133333,346.4706,375.2942,362.549,352.745066667,369.411866667,378.431333333,433.9214,354.313866667,334.705833333,346.7648
227.64,660.370333333,651.481466667,592.222133333,663.3334,657.037066667,638.888866666,695.1852,694.074,796.8519,656.296266667,607.777733333,625.7408
228.01,650.0,635.666666667,576.666666667,629.666666667,633.333333333,637.0,676.0,690.0,793.333333333,655.333333333,632.0,609.0
228.39,12380.0,11806.6666667,10740.0,11566.6666667,11886.6666667,12040.0,12713.3333333,12926.6666667,14666.6666667,12273.3333333,11756.6666667,11496.6666667
228.76,-720.3922,-666.666733333,-607.058866667,-667.843133333,-691.764666667,-709.019533333,-722.353066667,-727.451,-834.902033333,-692.156933333,-653.9216,-643.5295
229.14,-366.458333333,-339.375,-317.291666667,-339.791666667,-350.416666667,-357.916666667,-368.333333333,-361.458333333,-418.75,-341.875,-323.75,-328.020833333
229.52,-241.629666667,-224.444466667,-214.6666,-225.185266667,-233.333333333,-238.370533333,-250.073933333,-243.111,-272.2962,-232.0,-209.703633333,-215.629633333
229.89,-267.111,-243.111066667,-240.888933334,-243.851733333,-258.666666667,-266.370333333,-274.6666,-267.555666667,-301.185,-251.259266667,-241.407333333,-234.074133333
230.27,-200.111133333,-182.5556,-171.888866667,-182.7778,-191.111133333,-200.555466667,-205.555533333,-196.333333333,-226.833333333,-191.0,-178.7222,-171.8332
230.65,-154.1442,-141.621733333,-133.513466667,-143.063,-151.891866667,-161.171133333,-156.666666667,-154.864733334,-180.495633333,-146.216266667,-142.072166667,-133.783733333
231.02,-100.538933333,-90.1011333332,-88.6868,-96.0942666665,-103.030133333,-107.474733333,-103.2996,-102.491466667,-122.289466667,-97.7104666666,-92.4578999999,-88.0134666666
231.40,-88.3018666667,-80.7547333333,-79.9999333333,-87.4842666666,-92.5786,-95.5345999999,-93.5849333333,-90.6288,-112.5156,-85.9749333333,-84.4339666667,-80.0627666667
231.78,-101.787,-95.0516000001,-101.718266667,-103.5738,-107.285133333,-108.5224,-106.0482,-104.6736,-133.0242,-99.0377333333,-100.515433333,-94.1923666667
232.15,-73.8418666667,-66.7232,-76.5538,-74.1244666667,-78.8700666667,-77.6834666667,-77.4010666667,-74.8587333333,-98.3897999999,-69.2090666667,-69.8022333334,-67.0622
232.53,-63.2778,-55.389,-68.7221333333,-64.1111333333,-67.6111333333,-64.7778,-66.3334666667,-60.0554,-89.6389000001,-59.3888,-59.5277,-54.7223
232.90,-53.7634666667,-46.4516,-61.2902666667,-52.3655333333,-57.1506,-53.5483333333,-57.2042666666,-49.4085333333,-79.7848666667,-48.4407333333,-52.9033333333,-46.6398666667
233.28,-47.2916666667,-39.2707333333,-54.3228666667,-47.6564666667,-50.1562,-47.6563333333,-48.4376,-41.7708,-74.3490333333,-43.1770666667,-48.7762,-40.9113666667
233.66,-40.2346666667,-32.77,-44.6009333333,-39.2958,-41.5962,-41.7841333333,-40.4226666667,-34.6479333333,-67.4412666667,-33.8497333333,-41.9717666667,-34.6478666667
234.03,-26.5833333333,-20.0,-27.2916666667,-25.9583333333,-25.5416666667,-27.7916666667,-24.25,-20.75,-47.625,-21.125,-26.1458333333,-21.8958333333
234.41,-22.3530666667,-16.5098666667,-24.7450666667,-22.9412,-21.451,-23.8431333333,-21.8431333333,-17.1373333333,-43.5097333333,-18.4705333333,-23.098,-18.2352333333
234.78,-16.0274666667,-8.56646666668,-16.2349333333,-13.9897333333,-14.8184666667,-14.5769333333,-16.0622,-8.53206666666,-33.4887333333,-10.6738,-14.9395666667,-12.5389333333
235.16,-17.6059333333,-8.54500000001,-16.6482666667,-12.339,-14.0332,-15.8748,-17.2375333333,-8.36106666666,-35.5434,-11.4916666667,-16.1879,-11.9889666667
235.54,-12.3129333333,-6.0204,-11.1224666667,-7.65306666667,-9.52373333332,-12.5849333333,-12.4488,-3.4352,-28.6225,-9.52373333333,-10.4931333333,-8.21433333334
235.91,-12.2392666667,-9.12806666667,-7.28206666665,-6.90606666667,-9.33333333333,-13.1282,-11.7266666667,-3.21366666667,-26.8547333333,-9.77786666667,-8.99149999999,-8.68383333334
236.29,-19.2982,-16.4912,-10.7213333333,-13.1382,-14.8536666667,-19.2984666667,-18.6356,-9.98053333334,-34.5613,-17.8947333333,-15.7113666667,-15.6530333333
236.66,-28.606,-25.6566,-17.4948666667,-20.7676,-22.3838,-28.0807333333,-28.3231333333,-18.6262666667,-43.0304,-26.1412666667,-22.5050666667,-23.8585333333
237.04,-23.6395333333,-18.9188,-13.8738666667,-18.1260666667,-19.0990666667,-23.3513333334,-25.0452,-17.8378,-34.5944333333,-22.8107333333,-18.4144666667,-19.7117
237.41,-22.761,-18.7879333333,-13.4680666667,-17.5422666667,-17.9125333333,-21.9528,-24.3096666667,-16.835,-32.7441333333,-21.7170666667,-16.0102,-20.0
237.79,-21.4492666667,-15.9420666667,-12.9468,-16.2640666667,-16.9082,-19.2592666667,-23.1241333333,-14.3317333333,-31.6425,-21.0628666667,-13.5909666667,-19.5492333333
238.17,-16.8452666667,-13.1844666667,-9.34520000001,-11.1010666666,-14.2558666667,-14.2262666667,-18.0655333333,-11.0118666667,-28.2440333333,-15.3570666667,-8.72026666667,-16.1012
238.54,-12.6330666667,-8.15126666667,-4.73393333333,-6.10639999999,-11.5966,-9.496,-10.9245333333,-6.8908,-23.7535,-8.87953333334,-5.1681,-12.8152
238.92,-8.924,-6.22060000001,-3.14966666667,-4.56693333334,-8.34646666666,-6.14180000001,-6.9554,-4.64566666667,-20.9054333333,-5.85293333334,-2.83450000001,-9.47503333333
239.29,-4.8904,-1.8454,1.79933333333,-1.10726666666,-3.92173333333,-1.59173333333,-2.49126666667,0.0230666666726,-15.7209,-1.01506666666,2.02989999999,-5.59406666667
239.67,-5.23653333333,-0.609866666666,3.00733333334,-0.883400000006,-3.47013333334,-0.525799999999,-1.76666666667,0.0001333333274,-15.0367,0.546733333334,2.00833333333,-4.20603333334
240.04,-1.39486666667,4.20306666666,5.4166,3.09793333333,0.579666666666,2.11953333334,1.087,3.02526666667,-11.1323,4.3478,4.69200000001,-0.434833333333
240.42,3.19753333333,8.00919999999,9.44193333333,6.42540000001,5.3242,6.65180000001,5.36953333333,7.81306666668,-6.3498,8.97433333333,9.14029999999,3.79343333333
240.79,7.06846666666,11.9648666667,13.1952,9.83059999998,9.24046666665,10.4832666667,9.62959999999,11.2114666667,-1.7954,12.3791333333,12.3288333333,7.8846
241.17,6.47746666667,10.5398,12.6766666667,8.8146,8.77006666668,9.37113333333,8.83686666667,11.1966666667,-2.79353333333,11.5748,12.0645333333,6.9393
241.54,7.58439999999,11.5986,14.0494666667,9.65186666669,9.94453333332,9.7932,9.80326666667,12.4256666667,-1.1447,12.5568666667,13.4392,8.10896666667
241.92,8.04493333334,12.03,14.8148666667,9.93900000001,10.9517333333,10.2390666667,11.2050666667,12.8926666666,-0.281333333333,13.3898,13.4271333333,9.28729999999
242.29,7.02026666666,11.2555333333,13.7842666667,8.66493333333,10.1326666667,8.76206666667,9.78779999999,11.7506666667,-1.48543333333,11.6623333333,12.2546333333,8.74893333333
242.67,5.63253333333,9.84620000001,12.6325333333,7.48713333333,9.29059999999,7.26493333333,8.22220000001,10.6496,-2.67083333333,10.5128666667,11.2778666667,8.09833333333
243.05,3.53486666667,7.9262,10.7976,5.3988,7.36353333333,4.76066666667,6.22166666667,8.68186666667,-4.5005,8.5558,9.02173333333,6.18799999999
243.42,2.86306666667,6.64186666667,9.67820000001,4.3646,6.58406666667,3.3498,5.1238,7.65680000001,-5.4743,7.70626666665,7.8299,5.56109999999
243.80,3.49786666667,7.15606666667,9.93180000001,4.58886666667,7.12393333333,3.3694,5.51146666667,7.88613333334,-4.9578,7.97426666667,8.11066666667,5.88856666667
244.17,3.60926666667,6.93466666666,9.97633333333,4.1764,7.28133333334,3.4278,5.72113333333,8.2584,-4.75963333333,7.72266666666,8.14823333334,5.62240000001
244.55,3.01046666667,6.24653333333,9.37380000001,3.46946666667,6.53433333333,2.45813333333,4.55853333333,7.98906666667,-5.6787,7.05560000001,7.46406666667,4.8969
244.92,2.1246,4.8724,8.56593333333,2.07206666667,5.5404,1.47146666667,3.34093333333,7.21473333334,-6.92196666667,6.19359999999,6.55413333333,3.6861
245.30,3.04373333333,5.64746666667,9.66140000001,2.7226,6.58986666667,2.33153333334,4.48186666667,8.27913333334,-6.31393333333,7.1552,7.10986666667,4.16056666667
245.67,2.58466666667,4.81753333333,9.19386666666,2.33533333333,6.14846666667,2.04733333333,3.83886666667,7.45366666667,-7.07596666667,6.75613333333,6.40446666667,3.33326666667
246.05,3.4274,5.3834,10.0426,3.31333333333,6.91746666667,3.0168,4.0434,8.06966666667,-6.0365,7.48786666667,7.58193333333,3.83233333333
246.42,3.68373333333,5.81893333333,10.3296,3.41706666667,7.34693333333,3.50073333333,4.134,8.38826666667,-5.62253333333,8.27313333334,7.9278,4.08153333333
246.79,4.68973333333,6.81293333333,11.0309333333,4.317,8.21886666667,4.52,4.91633333333,9.19086666667,-4.26746666667,8.94086666667,8.74736666668,4.8526
247.17,4.87926666667,7.28593333333,11.7303333333,4.65526666667,8.55953333333,5.0154,5.28326666667,9.63126666669,-3.91756666667,9.26659999999,9.35223333334,5.01113333333
247.54,4.45853333333,7.03046666666,11.6836,4.1372,8.3332,4.80966666667,4.9366,9.19626666667,-4.19423333333,8.90439999999,9.1899,4.55786666667
247.92,4.5514,7.08233333333,11.6173333333,4.13993333333,8.55973333333,4.90533333333,5.00006666667,9.20160000001,-4.13166666667,9.15646666666,9.36829999999,4.389
248.29,4.02033333333,6.63813333333,11.2357333333,3.7156,8.1138,4.4552,4.54066666667,8.76013333333,-4.58533333333,8.86566666667,8.95126666667,4.00213333333
248.67,3.91086666667,6.52893333334,11.1244666667,3.7892,8.1582,4.44173333334,4.81853333333,8.76186666666,-4.383,8.98886666667,8.70300000001,4.01623333333
249.04,3.86626666667,6.59566666667,10.9969333333,3.89126666667,8.19646666667,4.40533333333,4.857,8.60206666668,-4.34496666667,9.00313333332,8.71876666667,4.00626666667
249.42,3.0536,6.13793333334,10.412,3.47653333333,7.76393333333,3.92593333333,4.20353333333,7.9974,-4.7654,8.50419999999,8.32986666667,3.47003333333
249.79,3.59113333333,6.75973333333,10.8944,4.11153333333,8.2926,4.23233333333,4.63193333333,8.37626666667,-4.31826666667,9.00819999999,8.97553333333,3.97673333333
250.17,3.451,6.52133333334,10.8139333333,3.8068,8.18433333334,3.87166666667,4.53286666667,8.25946666666,-4.4452,8.96566666667,8.8655,3.9167
250.54,3.41266666667,6.01573333334,10.7619333333,3.67733333333,7.95760000001,3.72486666667,4.30166666666,8.111,-4.65083333333,8.53966666667,9.02643333334,3.3969
250.92,3.24513333333,5.78,11.0656666667,3.592,7.96820000001,3.4384,4.3422,7.95113333334,-5.0639,8.45693333334,9.3947,3.2026
251.29,4.4074,6.84226666667,11.835,5.028,9.28893333334,4.4484,5.49613333333,8.82633333334,-4.06506666667,9.76306666667,10.4653666667,4.50103333333
251.66,5.50746666666,8.1084,12.8861333333,6.75493333333,10.4736666667,5.68993333333,7.014,10.3147333333,-2.5124,11.0208666667,11.5621666667,5.88413333333
252.04,6.40213333333,9.16133333332,14.2168666667,7.93506666666,11.5238666667,6.841,7.79686666667,11.6500666667,-1.44873333333,12.0950666667,12.3204666667,7.26486666667
252.41,7.52566666667,10.6788,15.5075333333,9.25519999999,12.6788,8.03006666667,9.1412,12.7506666667,-0.0689333333339,13.1410666667,13.8888333333,8.85883333334
252.79,8.54066666667,11.7910666667,16.7065333333,10.2796,13.9171333333,9.11826666667,10.0828666667,13.4623333333,0.688300000001,13.7942666667,15.0997666667,9.9322
253.16,8.59013333333,11.3538666667,16.8939333333,10.0467333333,13.7876666667,8.73940000001,9.6608,13.3644,0.298766666667,13.8437333333,14.3727666667,9.60159999999
253.54,8.61286666667,11.1784666667,16.5181333334,9.78839999999,13.4596,8.37926666667,9.23846666665,13.1247333333,-0.044233333334,13.7946666667,13.8863,9.38389999999
253.91,7.47793333333,10.185,15.456,8.6466,12.1648,7.49100000001,8.45179999999,12.2037333334,-0.928333333335,13.0086666666,12.6,8.43243333333
254.28,7.51826666665,10.4058,15.4092,8.44973333333,12.2088,7.53826666667,8.25693333333,12.2422666667,-0.9513,12.9807333333,12.3586,8.35
254.66,8.30739999999,11.8648666667,16.2220666667,9.33480000001,13.0574666667,8.11446666667,9.47253333333,13.2024,-0.165433333333,13.8503333333,12.5197333333,9.43123333333
255.03,7.38086666666,11.0678,15.3102,8.00153333333,12.3232,7.43146666667,8.15286666667,12.4746666667,-1.0968,13.0375333333,10.9992,8.4631
255.41,6.53593333333,9.8348,14.7328,6.9896,11.5492666667,6.46666666667,6.58193333333,11.8262,-1.85303333333,11.9414666666,10.2343666667,7.51636666666
255.78,5.8864,9.03853333334,13.7982666667,5.918,10.9062666667,5.63433333333,5.3272,10.7014,-2.95106666667,10.9770666667,9.33796666666,6.3003
256.15,4.21513333333,7.505,11.9888666667,4.40486666667,9.24466666666,3.9224,4.2466,9.00753333335,-4.77663333333,9.42653333333,7.87683333333,4.26246666667
256.53,4.34866666667,7.59693333333,11.907,4.868,9.4652,4.1706,4.14726666667,9.20933333333,-5.11233333334,9.99219999999,7.83733333333,4.0464
256.90,3.7798,7.06266666667,11.0078666667,4.5718,8.8192,3.55653333333,3.88073333333,8.55993333333,-5.5723,9.52486666667,7.779,3.23626666667
257.28,4.43366666667,8.08126666667,11.7486,5.4944,9.7578,4.2894,4.833,9.34506666667,-4.32873333333,9.79700000001,8.96856666667,4.0472
257.65,5.04493333333,8.23633333332,12.5051333333,5.97746666667,10.3503333333,4.8248,5.56046666667,9.55693333335,-3.76486666667,9.8754,9.39179999999,4.63656666667
258.02,6.5868,9.58880000001,13.9666,7.5892,12.1416666667,6.31766666667,6.86113333333,10.8751333333,-2.07663333333,11.3637333333,11.1743,6.22026666667
258.40,7.26533333333,10.1484666667,14.5222666666,8.3228,12.5604666667,7.1974,7.56686666667,11.4266,-1.11893333333,12.1105333333,11.8917666667,6.89186666666
258.77,7.23413333333,9.82953333332,14.5272666667,8.33146666667,12.7178666667,7.29326666667,7.63806666667,11.2421333333,-0.723033333333,12.106,12.1543666667,6.97633333333
259.15,7.63273333333,9.83406666666,14.7609333333,8.55586666667,12.9382666667,7.60953333333,8.1408,11.4309333333,-0.373466666667,12.4003333333,12.5881666667,7.2028
259.52,7.85293333333,10.0029333333,14.9437333333,8.47513333333,12.9917333333,7.7584,8.3958,11.5858,-0.216633333333,12.5892666667,12.6625,7.4244
259.89,8.14820000001,10.1916,15.2816666667,8.64666666667,13.1978666667,8.02133333333,8.664,11.9873333333,-0.0200666666667,12.953,12.9140333333,7.78063333333
260.27,8.61833333333,10.6144666667,15.6228666667,9.06973333333,13.5435333333,8.50773333334,8.7956,12.3838,0.456933333333,13.3113333333,13.3790666667,8.26696666667
260.64,8.31086666667,10.3280666667,15.2470666667,8.5368,13.3905333334,8.1556,8.52586666667,12.0648,0.228733333333,12.9305333333,13.0475333333,7.97336666666
261.01,8.42306666666,10.2828666667,15.4022666666,8.30053333333,13.3631333333,8.09946666667,8.4394,12.0826666667,0.352,12.9362666667,12.9526666667,7.94176666667
261.39,8.28266666666,10.1618,15.2236666667,8.0576,13.1522,8.01906666667,8.13466666667,11.9752666667,0.205866666667,12.8122,12.7818666667,7.6831
261.76,8.34946666667,10.325,15.3736,8.24253333333,13.3698666667,8.31006666667,8.1806,12.3372,0.4179,13.1363333333,13.0322333333,7.95969999999
262.13,7.70553333333,9.74166666665,14.859,7.55046666667,12.8765333333,7.7922,7.619,11.9719333333,-0.200266666667,12.5631333333,12.3631,7.41763333333
262.51,7.60326666667,9.65866666666,14.8422,7.31046666667,12.9722,7.5966,7.52513333333,11.9609333334,-0.4327,12.4096666667,12.3627333333,7.40156666667
262.88,7.69166666667,9.84653333332,14.9974,7.13946666667,13.0374,7.59426666667,7.515,12.2323333333,-0.628033333333,12.5826,12.3009666667,7.38146666667
263.25,7.27533333334,9.88586666668,14.8147333333,7.099,13.0811333333,7.33526666667,7.23906666667,12.2522666667,-1.10093333333,12.4806666666,12.1580666667,7.17923333333
263.63,6.4748,9.46593333333,14.0266,6.67086666667,12.6358,7.01546666667,6.87166666667,11.6852,-1.67216666667,11.8596666667,11.6416,6.623
264.00,5.31286666667,8.53399999999,12.9458666667,5.77506666667,11.6946666667,5.88706666667,5.90566666667,10.5928,-2.5234,11.0178,10.6770333333,5.52986666667
264.37,4.805,8.20773333334,12.6442,5.41746666667,11.3281333333,5.2836,5.83873333333,10.1986666667,-2.52216666667,10.7969333333,10.3468666667,5.13526666667
264.75,5.4194,8.75513333335,13.4288666667,6.4134,11.6367333333,5.94493333333,6.43253333333,10.7574666667,-1.75386666667,11.5795333333,10.908,5.63443333333
265.12,5.23713333333,8.78033333335,13.1871333333,6.55346666667,11.4226666667,5.81273333333,6.19973333333,10.5968,-1.65613333333,11.5262666667,10.6369666667,5.50133333333
265.49,4.77653333333,8.45039999999,12.7772666666,6.38406666667,11.2717333333,5.3926,6.30993333333,10.2848666667,-1.88313333333,11.3829333333,10.4308666667,5.25826666667
265.87,5.25993333333,8.90853333333,12.975,6.78466666667,11.704,5.55026666667,6.93426666667,10.5468,-1.1028,11.804,10.8101,5.5254
266.24,5.49246666667,9.09413333334,13.1266,7.07113333334,11.6974666666,5.82233333333,7.19006666667,10.6902666667,-0.8994,11.8556666667,10.9410333333,5.64423333333
266.61,4.0172,7.59746666666,11.7704,5.72746666667,10.0562,4.38533333333,5.9956,9.29873333334,-2.55416666667,10.2641333333,9.42426666665,4.0174
266.98,3.49466666667,6.763,10.9490666667,5.25033333333,9.23099999999,3.9054,5.50593333333,8.52293333334,-3.2558,9.63766666666,8.93143333333,3.49043333333
267.36,3.9248,6.82639999999,11.095,5.44346666667,9.36853333333,4.25666666667,5.70746666667,8.67686666667,-2.566,9.70806666665,8.993,3.86093333333
267.73,4.70906666667,7.36733333334,11.8700666667,6.1802,10.1031333334,4.68186666667,6.23073333333,9.32093333332,-2.06076666667,10.395,9.58736666666,4.65063333333
268.10,5.0076,7.60986666667,12.0796,6.3826,10.2954,5.1364,6.60226666667,9.45073333332,-1.92053333333,10.4506666667,9.79926666667,4.91283333333
268.48,5.2724,7.85400000001,12.3411333333,6.62533333333,10.5148666667,5.58433333333,6.81313333334,9.65053333333,-1.9261,10.6689333333,9.90426666666,5.32506666667
268.85,5.11633333333,7.5452,12.0524,6.30486666667,10.2104,5.51873333333,6.58906666667,9.44259999999,-2.15013333333,10.3064,9.6566,5.3546
269.22,5.1158,7.49133333333,12.0232666667,6.13753333333,10.1806,5.56106666667,6.64833333333,9.4362,-2.3134,10.2974666667,9.59659999999,5.45703333333
269.59,5.73813333333,7.93673333332,12.5366,6.8268,10.5656666667,6.04406666667,7.08286666667,9.87900000001,-1.80893333333,10.7257333333,10.0907666667,6.0033
269.97,5.47566666667,7.52440000001,12.3090666667,6.46873333333,10.1492666667,5.8194,6.6458,9.37493333332,-2.3141,10.2326,9.73783333334,5.69796666667
270.34,5.62773333333,7.60060000001,12.4027333333,6.63953333333,10.3926666667,5.929,6.84613333333,9.26899999999,-1.9357,10.4330666667,9.99486666667,5.9712
270.71,5.9414,7.92519999999,12.6601333333,6.94953333334,10.7674666667,6.13986666667,7.00473333333,9.45699999999,-1.3983,10.7675333333,10.3072333333,6.37716666667
271.09,6.16886666667,8.35453333333,12.9981333333,7.34306666667,11.0788,6.48513333333,7.03306666667,9.80433333335,-0.937733333332,10.9692,10.5150666667,6.68556666667
271.46,5.85673333333,8.31419999999,12.8252666667,7.2146,10.7436,6.23853333333,6.90073333333,9.555,-1.26553333334,10.8329333333,10.3802333333,6.6266
271.83,5.31986666666,7.74466666666,12.1707333333,6.5186,10.0242,5.78493333333,6.33733333333,8.88593333333,-1.6199,10.3260666667,9.75696666667,6.03723333333
272.20,5.32453333333,7.674,12.1586,6.53146666667,9.87073333333,5.8238,6.24966666667,8.95153333333,-1.4625,10.2495333333,9.58316666667,6.0998
272.58,5.20706666667,7.34166666667,11.9716666666,6.28586666667,9.68693333333,5.69733333334,6.30033333333,8.77833333334,-1.6517,9.95233333334,9.3495,5.80986666667
272.95,5.55373333333,7.77973333333,12.3036666666,6.47686666667,10.0029333333,5.95346666667,6.5142,8.89553333333,-1.38353333333,10.164,9.6923,6.02536666667
273.32,5.3086,7.6212,12.1020666667,6.4648,9.83273333333,5.816,6.4848,8.73420000001,-1.5355,9.91933333334,9.61500000001,5.9111
273.69,5.25213333333,7.58126666667,12.0444,6.13473333333,9.69753333333,5.8366,6.57013333333,8.72713333333,-1.5577,9.83186666667,9.46063333333,5.92726666667
274.06,5.4398,7.77526666667,12.1477333334,6.20546666667,9.80346666669,5.93946666667,6.94153333333,9.03780000001,-1.2712,10.0930666667,9.73533333332,6.15973333334
274.44,5.91366666667,8.35293333333,12.6282,6.42986666667,10.009,6.49886666667,7.29693333333,9.52306666666,-0.93,10.4710666667,10.0690666667,6.47936666667
274.81,6.29973333333,8.86539999999,13.0060666667,6.7738,10.4004666667,6.99373333333,7.7616,9.95406666667,-0.593399999999,10.8532666667,10.3777,6.80293333333
275.18,6.5986,9.18860000001,13.2468,7.0036,10.7619333333,7.23533333333,8.28613333333,10.3508666667,-0.0556333333334,11.0246,10.5718333333,7.13343333333
275.55,7.142,9.67793333334,13.7805333333,7.46413333333,11.2100666667,7.60473333333,8.72746666667,10.9880666667,0.553433333333,11.5479333334,10.9178666667,7.34676666666
275.93,7.60906666667,10.376,14.4216666667,8.12626666667,11.9404,8.1642,9.27186666667,11.6801333333,1.18523333333,12.0514666667,11.5231666667,7.87253333333
276.30,7.69526666667,10.6428,14.4004666667,8.1742,12.0732,8.1486,9.43433333333,11.6811333333,1.3083,12.0603333333,11.5799,7.97480000001
276.67,7.47986666667,10.3184,14.0780666667,7.8946,11.6936666667,7.5974,8.93666666666,11.5106666667,0.9702,11.7949333333,11.2999666667,7.6349
277.04,7.20246666667,9.78306666667,13.7836,7.5016,11.19,7.01186666667,8.6654,11.384,0.754399999999,11.5582666667,10.9121666667,7.20909999999
277.41,7.66333333333,9.91493333332,13.9214666667,7.78106666667,11.4706,7.268,8.8106,11.7646666667,1.16836666667,11.8528666667,11.1991666667,7.41676666666
