wavelength,Back_RhoCrum,Belly_RhoCrum,Breast_RhoCrum,Crissum_RhoCrum,Crown_RhoCrum,DorTail_RhoCrum,Rump_RhoCrum,Throat_RhoCrum,WingTip_RhoCrum
755.99,8.17241666667,61.0320833333,56.67325,64.096,37.1361666666,8.23783333333,9.34199999999,48.9586666667,11.45175
756.30,8.21616666667,60.9539166667,56.5008333334,64.05175,37.2955833333,8.52975,9.49225,48.9474166666,11.6408333333
756.62,8.04583333333,60.8381666666,56.24175,63.9565833333,37.0729166667,8.45108333333,9.32699999999,48.69675,11.4898333333
756.93,7.52141666666,60.8606666667,56.205,63.9978333333,36.8224166667,7.98133333333,8.75741666666,48.5284166667,10.9245833333
757.24,7.45616666667,60.6891666667,55.81475,63.395,36.5910833333,7.93608333333,8.62574999999,48.19875,10.8545
757.56,7.17983333333,60.4691666667,55.7259166667,63.2065833333,36.6776666666,7.77875,8.43550000001,47.9415,10.6541666667
757.87,6.81091666667,60.3089166667,55.551,62.9668333333,36.40025,7.6095,8.12050000001,47.7701666667,10.22875
758.18,6.95966666667,60.3131666667,55.3828333333,62.9155,36.2810833333,7.74383333334,8.31408333334,47.8116666667,10.55725
758.50,6.606,60.1236666667,55.3248333333,62.6340833333,36.0354166667,7.52583333333,8.00758333334,47.4731666667,10.2906666667
758.81,6.64808333334,60.3080833333,55.5118333333,62.7745,36.1548333333,7.71608333333,8.34424999999,47.6400833333,10.5813333333
759.13,6.55208333333,60.3529166667,55.6753333333,63.1315833333,36.1995833333,7.49216666667,8.28675,47.7639166667,10.4516666667
759.44,6.51266666666,60.5115833333,55.50875,63.391,36.089,7.28566666667,8.05849999999,47.742,10.23375
759.75,6.45958333333,60.5506666666,55.5804166667,63.3778333333,35.98475,7.086,8.01733333333,47.8541666667,10.2263333333
760.07,6.39258333333,60.2304166667,55.5494166667,63.05,35.9019166666,7.00958333333,7.99224999999,47.7235,10.2878333333
760.38,6.74716666667,60.06725,55.2683333334,62.9013333333,35.9206666667,7.265,8.34141666666,47.606,10.63875
760.69,7.3005,60.3436666667,55.6923333333,63.4159166667,36.33175,7.74208333333,8.99041666666,47.8608333333,11.1084166667
761.01,7.98675000001,60.7205,56.1525,63.6961666667,36.5536666667,8.26966666666,9.53066666666,48.3465833333,11.6071666667
761.32,8.35058333333,60.8071666667,56.3621666667,63.8643333334,36.9619166667,8.62758333333,9.92699999999,48.3671666667,12.04275
761.63,8.48900000001,60.7955833334,56.499,64.0156666667,37.3323333333,8.85275,10.0425,48.5553333333,12.0820833333
761.94,8.66433333333,60.9614166667,56.6870833334,64.2109166666,37.51025,8.91383333333,10.331,48.5919166667,12.2698333333
762.26,8.68833333334,61.0375833333,56.7294166667,64.33475,37.5805833333,8.81933333333,10.3490833333,48.60075,12.2253333334
762.57,8.71924999999,60.9966666667,56.5698333333,64.10425,37.4665,8.9185,10.44075,48.5405833333,12.1351666667
762.88,8.99683333333,60.9955833333,56.7851666667,64.2074166667,37.6005833334,9.18766666667,10.76425,48.7298333334,12.4524166667
763.20,8.97608333334,60.9019166667,56.6869166667,64.0008333334,37.6975,9.21016666667,10.78325,48.6115,12.3423333333
763.51,9.19583333334,61.1640833333,56.8120833333,64.2300833333,37.8360833333,9.38799999999,10.93475,48.77275,12.48725
763.82,9.40375000001,61.35725,57.1554166667,64.48475,38.0684166667,9.67925000001,11.1774166667,49.0936666667,12.7051666667
764.14,9.48399999999,61.6231666667,57.4395833334,64.7646666667,38.2601666667,9.88341666665,11.2435833333,49.4109166667,12.7835833334
764.45,9.39341666667,61.655,57.5095,64.78675,38.3673333333,9.95275,11.25925,49.5335833334,12.8465
764.76,9.41691666667,61.8160833334,57.7383333333,64.9273333334,38.42825,9.93075000001,11.27525,49.86425,12.81425
765.07,9.37808333334,61.6705,57.6131666667,64.6574166667,38.3315,9.81491666668,11.2530833333,49.7231666667,12.8320833333
765.39,9.51858333332,61.6210833333,57.459,64.4403333333,38.3114166667,9.94008333333,11.25825,49.8331666667,13.0048333333
765.70,9.49849999999,61.4308333333,57.22725,64.1991666667,38.221,10.0336666667,11.2033333333,49.775,13.0884166666
766.01,9.70483333333,61.4596666667,57.3079166667,64.2596666667,38.4084166666,10.2425,11.2703333333,49.7436666667,13.4806666667
766.32,9.49241666667,61.7395,57.359,64.1898333333,38.4585,10.0575,11.0160833333,49.81775,13.2155833334
766.64,9.73608333334,61.9133333333,57.32625,64.3010833333,38.49875,10.17875,11.1193333333,49.9114166666,13.3771666667
766.95,9.44108333333,61.8621666667,57.1388333333,64.1383333334,38.4685,9.89899999999,10.86175,49.942,13.1406666667
767.26,9.203,61.485,56.558,63.5150833333,38.25425,9.61666666666,10.56125,49.46925,12.84625
767.57,8.59941666666,60.8174166666,55.7411666667,62.568,37.6576666667,8.93333333333,10.02525,48.56775,12.265
767.88,8.24091666667,60.2128333333,54.9885,62.0985833333,37.1114166667,8.41608333333,9.57249999999,47.8625833334,11.7739166667
768.20,8.67366666668,60.6605833333,54.8966666667,62.31025,37.4181666667,8.83741666667,9.82258333334,48.0229166667,12.1595
768.51,9.02458333334,61.2918333333,55.45625,63.18275,37.6203333334,9.09233333334,10.2038333333,48.4546666666,12.41
768.82,8.98683333333,61.4466666667,55.7931666667,63.4485,37.5298333333,9.09508333334,10.4578333333,48.5813333333,12.27825
769.13,9.68516666666,61.79375,56.2966666667,63.8985,38.01275,9.40916666667,11.0585833333,49.1071666667,12.6685833333
769.44,9.62283333332,61.9656666667,56.4765833333,63.8151666667,38.0636666667,9.30966666668,11.0595833333,49.2778333333,12.47425
769.76,9.83825000001,61.9871666666,56.7611666667,63.89625,38.2413333333,9.70349999999,11.4668333333,49.4758333333,12.8780833333
770.07,9.52375000001,61.50025,56.5934166667,63.5950833333,37.9999166667,9.33700000001,11.2179166666,49.2481666667,12.5305833334
770.38,10.11475,62.1255833334,57.1883333333,64.1436666667,38.3559166667,9.89358333332,11.80325,49.79425,13.0376666667
770.69,10.065,61.9551666667,57.315,64.22975,38.2113333333,9.68049999999,11.6778333333,49.7820833334,12.7438333333
771.00,9.91758333333,61.9341666667,57.6018333333,64.5408333333,38.3123333333,9.50933333332,11.5906666667,50.2789166667,12.4879166667
771.32,10.0895,62.32975,57.9394166667,64.8161666667,38.5814166667,9.66275000001,11.866,50.5335,12.6005
771.63,9.51624999999,61.7359166667,57.7418333333,64.4845,38.1141666667,9.02483333334,11.54825,49.9291666667,12.0565
771.94,9.56325000001,61.496,57.4130833333,63.94325,38.2364166667,9.19516666667,11.6383333333,49.7866666666,12.1318333333
772.25,9.55283333334,61.5969166667,57.3729166667,63.96825,38.4921666667,9.213,11.6310833333,50.15725,12.17075
772.56,8.91725,61.1496666667,56.89925,63.3694166667,37.81125,8.68108333333,10.98225,49.7853333333,11.6219166667
772.87,8.61358333332,60.2916666667,56.043,62.8880833333,37.2714166666,8.32033333333,10.4856666667,49.2495833333,11.331
773.18,8.44208333334,59.8425,55.7235833333,62.4000833333,37.0085,8.08541666666,10.3559166667,48.9475,11.317
773.50,8.30666666667,60.05125,55.7276666667,62.62575,36.8838333333,8.1125,10.33825,49.01075,11.31875
773.81,7.73891666667,59.6336666667,55.3351666666,62.15375,36.5191666667,7.63183333332,9.65591666668,48.7265833333,10.7194166667
774.12,7.78616666667,60.0969166667,55.4531666667,62.20375,36.6115,7.84041666666,9.73491666667,48.9238333333,10.9468333333
774.43,8.33775,60.7234166667,55.79275,62.3061666667,37.1236666667,8.44733333333,10.1030833333,49.1971666667,11.5535
774.74,8.36533333333,60.1973333334,55.455,61.68675,36.8968333334,8.45658333333,10.0650833333,48.91275,11.472
775.05,8.05233333334,60.01025,55.3299166667,61.32775,36.5948333333,8.34708333333,9.67850000001,48.7746666667,11.2770833333
775.36,7.52833333334,59.5010833334,54.9368333333,60.7854166667,36.0923333333,7.63533333333,8.93358333334,48.34825,10.61325
775.67,7.43883333333,58.9868333333,54.4076666667,60.4421666667,35.887,7.63341666667,8.62541666667,47.9375833333,10.6136666667
775.98,7.05858333333,59.0925,54.36825,60.6393333333,35.8078333334,7.59275,8.33808333333,47.8065,10.4330833333
776.30,7.80666666667,59.73475,55.1825833333,61.4984166667,36.40425,8.53558333333,9.02466666668,48.608,11.0890833334
776.61,7.97558333333,59.6319166666,54.7715,61.4388333333,36.1849166667,8.55925,8.86033333334,48.4613333333,10.9354166667
776.92,8.24375,59.9066666667,55.031,61.6025,36.4046666667,8.85625,9.00716666667,48.7985833333,11.1928333333
777.23,8.86983333332,60.3944166667,55.6795,62.187,36.9094166667,9.52391666667,9.81549999999,49.3175833333,12.1681666667
777.54,9.28291666666,60.8135833333,56.29725,62.7408333333,37.3913333333,10.0481666667,10.28425,50.0615,12.6889166667
777.85,9.0345,60.4506666667,55.7123333333,62.5964166667,37.0881666667,9.85299999999,10.192,49.5811666666,12.4456666667
778.16,9.19833333333,61.6589166667,56.7185,63.7928333333,37.7979166666,10.1548333333,10.26525,50.6006666667,12.69225
778.47,9.694,62.4781666666,57.3566666666,64.8055833333,38.3868333333,10.5734166667,10.724,51.2099166667,13.1585
778.78,10.109,62.41475,57.7203333333,64.8813333333,38.56775,10.7998333333,11.0285833333,51.1238333333,13.4365
779.09,10.3195833333,62.5713333333,57.822,65.11825,38.5743333333,10.8995833333,11.1258333333,51.4848333333,13.2346666667
779.40,11.1225833333,62.4975833333,57.9043333333,65.116,38.9019166667,11.6345,11.8783333333,51.6481666667,13.7948333334
779.71,10.9565,62.7020833333,57.7169166667,65.06925,38.93,11.3955,11.8490833333,51.51875,13.4960833334
780.02,10.9745,62.3765833333,57.4890833334,64.7906666667,38.88225,11.3103333333,12.05575,51.2094166667,13.4873333333
780.33,10.9700833333,62.1343333333,57.5671666667,64.5820833333,38.8258333333,11.413,12.2091666667,51.1345,13.5421666667
780.64,10.64525,61.5953333333,57.15725,64.2138333333,38.42975,11.0020833333,11.9523333333,50.6485,13.0178333333
780.95,10.3536666667,60.8474166667,56.4338333333,63.6235833333,37.9634166666,10.5501666667,11.7645,49.7079166667,12.60075
781.26,10.6248333333,60.5690833334,56.73275,63.6380833333,37.8606666667,10.7265833334,12.04775,49.7866666667,12.749
781.57,10.8738333333,60.18675,56.31325,63.1515,37.8889166667,10.914,12.4343333334,49.37875,13.1364166667
781.88,10.7809166667,59.3749166667,55.7948333333,62.3280833333,37.7225,10.7908333333,12.1816666667,49.0140833334,12.9349166667
782.19,10.884,59.4005,55.5894166666,62.1595833333,37.627,11.0415,12.556,49.0955,13.13525
782.50,11.0836666667,60.0194166667,56.133,62.54875,38.0886666667,11.37175,13.0320833333,49.0076666667,13.5410833333
782.81,11.0920833333,60.3008333333,56.3396666667,62.9450833333,38.3199166667,11.3729166667,13.1064166667,49.2505,13.6165
783.12,10.9674166667,60.1366666667,56.4143333333,62.7129166667,38.1598333333,11.1566666667,13.1335,49.1850833333,13.6278333333
783.43,10.6826666667,59.8624166667,56.1904166667,62.5768333333,37.9524166667,11.05825,12.9576666667,49.1216666667,13.5609166667
783.74,10.2254166667,59.4121666667,55.3678333333,62.0748333333,37.367,10.5814166667,12.57975,48.5013333334,13.2439166667
784.05,10.1063333333,59.7678333333,55.5019166667,62.1050833333,37.4544166667,10.6005833333,12.5188333333,48.474,13.36775
784.36,9.99908333334,60.059,55.7119166666,62.2650833333,37.4070833333,10.3211666667,12.1721666666,48.3945833333,13.3135833333
784.67,9.851,60.20425,55.81675,62.489,37.6324166667,10.1379166667,11.80475,48.4933333334,13.3554166667
784.98,9.7055,59.8606666667,55.6385833333,62.3615833333,37.616,10.1705833333,11.61475,48.47825,13.2303333333
785.29,9.77625000001,59.98475,55.5026666667,62.1131666667,37.4698333334,10.1710833333,11.88825,48.3705833333,13.40775
785.60,9.54975,60.8051666667,55.8616666667,62.8566666666,37.818,10.219,11.72875,48.8665,13.3875
785.91,9.07883333334,60.831,55.7854166667,62.7390833333,37.4165833333,9.53499999999,11.1146666667,48.8318333333,13.0285833333
786.22,8.77449999999,60.5669166667,55.7138333333,62.3318333333,37.0615833334,9.29841666667,10.8260833333,48.5881666667,12.8061666667
786.53,9.06158333333,60.3775833333,55.5070833333,62.2059166666,37.4379166667,9.60075000002,10.9170833333,48.6838333333,13.1931666667
786.84,9.28191666668,60.9476666667,55.9238333333,62.9043333333,37.802,9.62166666667,10.705,48.95975,13.1036666667
787.14,10.1388333333,61.6186666667,56.8909166666,63.9315,38.8460833334,10.203,11.1005,49.70625,13.5738333333
787.45,11.2114166667,61.7764166667,57.2183333333,64.105,39.3019166667,11.0815833333,11.9633333333,50.1660833333,14.16725
787.76,12.0370833334,62.5485833333,57.9495833333,64.7329166666,40.1115833333,11.8271666666,12.9476666667,51.0896666666,14.9170833333
788.07,12.5834166667,63.145,58.2016666667,64.9716666667,40.417,12.26975,13.469,51.1838333333,15.1793333333
788.38,13.1073333333,63.4488333334,58.4336666667,65.4265833333,40.5121666667,12.56025,13.9408333333,51.4458333333,15.7830833333
788.69,13.0820833333,63.9515,58.9334166667,66.0665833333,40.7564166667,12.5686666667,13.7685,51.9115833333,15.8429166667
789.00,13.1388333333,63.4290833334,58.6795,65.7960833333,40.4448333333,12.6501666666,13.6275,51.7155,15.7605833333
789.31,13.5805,63.1024166667,58.8773333334,65.8785833334,40.7055833333,13.1380833334,13.8499166666,51.9218333333,15.9293333333
789.62,13.4060833334,63.2815,58.85775,66.163,40.79425,12.9023333333,13.6135833333,51.9731666667,15.7321666667
789.92,13.1365833333,63.7621666667,59.5260833333,66.7789166667,40.9605833334,12.7835,13.5910833333,52.0805833333,15.65575
790.23,13.26175,63.8255833333,59.6453333333,66.5961666667,41.0703333333,12.996,13.8418333333,52.09825,15.82625
790.54,13.3388333333,63.6193333333,59.3179166666,65.869,40.7206666667,12.97575,13.72925,51.8041666666,15.8746666667
790.85,12.7715,63.2406666667,58.8420833333,65.5019166667,40.4624166667,12.34725,13.09925,51.5150833333,15.5020833333
791.16,12.0798333333,62.7415833334,58.2815,64.97475,40.0321666667,11.95325,12.3906666667,50.6215,14.8250833333
791.47,11.9205833333,62.5350833333,58.3391666667,64.9754166667,40.1860833333,12.0845,12.7224166667,50.7724166667,15.1626666666
791.78,11.0911666667,62.4160833334,58.0935833333,64.4904166666,39.9460833333,11.6066666667,12.05625,50.3895,14.2685833333
792.08,10.2995833333,61.68725,57.69425,63.8605833333,39.1588333334,11.0239166667,11.58375,49.7505,13.5073333333
792.39,9.02408333334,61.87525,57.6550833333,63.9538333334,39.1170833333,9.75258333332,10.8264166667,49.1398333333,12.57225
792.70,8.18216666666,61.15725,56.7888333333,63.03575,38.2751666667,8.87541666666,10.1173333333,48.03325,11.9454166666
793.01,7.98983333333,61.3678333333,57.05475,63.05975,38.35875,8.88033333332,10.1209166667,47.87525,12.0229166666
793.32,7.87341666667,60.6071666667,56.39975,62.3079166667,37.7865,9.03258333333,9.92058333333,47.1150833334,11.7978333334
793.62,7.81266666667,61.0773333333,57.2535833333,62.8239166667,37.9701666667,9.248,10.01025,47.3640833333,11.96
793.93,7.42991666668,61.355,57.5253333333,63.2824166667,37.95175,9.20483333332,10.4135833333,47.5446666667,11.9720833333
794.24,6.92741666667,61.1004166666,57.434,63.1648333333,37.55075,8.93491666668,10.1000833333,47.1375833333,11.5374166667
794.55,7.36541666666,61.0168333333,57.56025,63.5934166667,37.7198333333,9.26966666666,10.3444166667,47.6745833333,11.9090833334
794.86,7.02583333334,60.3729166667,57.1509166667,63.22575,37.1058333333,8.7775,9.53458333332,47.6350833333,11.2801666667
795.16,6.9425,59.7056666667,56.45625,62.7276666667,36.5645,8.58566666667,9.2135,46.9844166667,11.1090833334
795.47,7.95700000001,60.2695833333,57.0040833333,63.632,37.3634166667,9.16466666667,10.0569166667,47.4145,11.6351666666
795.78,9.39275000001,60.3986666667,57.4870833334,63.7368333333,37.44675,10.2331666667,11.0618333333,48.1829166667,12.642
796.09,10.48725,61.064,58.4450833333,64.63625,38.4180833333,11.2229166667,11.9525,49.2703333333,13.6885833333
796.40,11.3451666667,61.2814166667,58.5654166667,64.5834166667,38.6838333334,11.9198333333,12.61025,49.5241666667,14.11325
796.70,11.6655,61.6771666667,58.6648333333,64.8464166667,38.7474166667,11.8341666667,12.8459166667,50.1978333333,14.27675
797.01,12.4709166666,62.3780833333,58.9659166667,65.15775,39.5485,12.3200833334,13.5851666667,51.0794166667,14.93725
797.32,12.6596666667,62.1604166667,58.89075,64.7966666667,39.6979166667,12.4331666667,13.612,51.0163333333,14.9709166667
797.63,13.3146666667,62.6195833333,59.2678333333,65.1484166667,40.22425,13.3203333333,14.2781666666,51.68775,15.5336666667
797.93,12.8246666666,62.7949166667,59.51875,65.255,39.8856666667,12.9615833333,13.98025,51.918,15.1894166667
798.24,13.2191666667,63.249,59.8796666667,65.4813333333,40.0,13.2431666667,14.332,51.91325,15.5294166667
798.55,13.7883333333,64.2505,60.89125,66.4940833333,40.64975,13.64025,14.947,52.903,15.8469166667
798.85,13.8951666666,64.5228333333,60.8501666666,66.4989166667,41.0453333333,14.0381666666,15.26225,53.1941666667,16.43675
799.16,13.7876666667,65.129,60.97825,66.7489166667,41.6225,14.0281666667,15.2745,53.60675,16.50225
799.47,13.2261666667,64.9401666667,60.1618333333,66.06775,41.1186666667,13.7104166666,14.8445,52.8349166667,16.1506666667
799.78,12.7288333333,64.1918333334,59.4353333334,65.44225,40.7450833333,12.9993333333,13.9726666667,52.2620833333,15.5130833333
800.08,13.4045,64.7221666667,59.7868333334,65.6719166667,41.4793333333,14.01175,14.6964166667,52.4741666667,16.0271666667
800.39,12.241,63.7161666667,59.0545,64.88325,40.67,13.0803333333,13.6571666666,51.2785833333,14.8374166667
800.70,11.7054166667,63.5416666667,58.98775,64.9304166667,40.39125,12.5065833333,12.9474166667,51.0083333333,14.4298333333
801.00,10.7096666667,62.6455833333,58.083,64.2498333333,39.66275,11.33225,11.77225,50.2166666667,13.4241666667
801.31,10.5683333333,62.65325,57.9858333333,63.8389166667,39.6225,11.15425,11.76075,50.0545833334,13.4984166666
801.62,10.5273333334,63.4968333333,58.96325,64.3409166667,40.1579166667,11.2125833334,12.0085833333,50.77525,13.8634166667
801.92,10.7985,63.7639166667,59.4235833333,64.132,40.2986666666,11.5903333333,12.1735833334,50.6459166667,14.2291666667
802.23,10.7900833333,63.0793333333,58.8218333333,63.3585,39.77525,11.5159166667,11.7671666667,50.0349166667,14.0564166667
802.54,10.8814166667,62.2319166667,58.403,62.9351666667,39.418,11.91175,11.7933333333,49.4360833333,14.077
802.84,10.9280833333,63.0666666667,59.5880833333,64.37125,40.3406666667,12.2399166667,12.0758333333,50.6201666667,14.4781666667
803.15,10.5975,63.2989166667,60.096,64.8681666667,40.1835,12.4749166667,12.3100833334,50.781,14.775
803.46,9.748,63.11525,60.3741666667,65.25925,40.2003333334,11.4649166667,11.3616666667,51.2525,14.1469166667
803.76,10.3089166666,63.8369166667,60.7695,66.1245,40.3670833333,11.96525,11.7275,52.0054166666,14.5944166667
804.07,10.5081666667,64.3424166666,61.0013333333,66.5620833334,40.4334166667,12.2346666667,11.6591666667,52.2271666667,14.447
804.38,11.0458333333,65.1295833333,62.0251666667,67.3975,40.9585,12.7788333333,12.2965,52.5994166667,15.2125
804.68,11.1388333333,65.0105,61.7060833333,67.5588333334,40.9785,12.8479166667,12.11425,52.3971666667,15.0105
804.99,10.2364166666,63.664,59.9484166667,66.8183333333,40.3093333333,11.9275833333,11.2829166667,51.6909166666,13.6944166666
805.30,9.67024999999,62.9216666666,59.0398333333,66.4008333334,39.8130833334,11.1136666667,10.8554166667,51.5725833333,13.1495
805.60,10.2316666667,63.78475,59.6524166667,66.8266666667,40.2560833333,11.5659166667,11.3830833333,52.4853333333,13.3805
805.91,11.1236666667,64.536,60.0470833334,67.1065,40.6505,12.17025,12.2384166667,52.9875833334,14.3464166667
806.21,11.6726666667,65.0120833333,60.0483333334,66.6893333334,40.7524166667,12.4358333333,12.9494166667,52.7501666667,14.506
806.52,11.7393333333,64.6306666667,58.71175,65.7054166666,40.3573333333,11.9966666667,12.8595,52.1115833333,14.29025
806.83,11.5003333333,64.4153333333,58.4859166667,65.5678333333,39.7511666667,11.9123333333,12.8816666667,51.3506666666,13.8279166667
807.13,11.2615833333,63.72325,57.8668333333,65.1145833333,39.5871666667,11.6284166667,12.9510833333,50.9938333333,13.7691666666
807.44,11.7688333333,63.5893333333,57.6554166666,64.9375,39.9450833333,11.9745,14.1148333333,51.3255,14.2748333333
807.74,11.6895833333,63.1575,57.3395833333,64.4953333334,39.7554166667,11.812,14.24325,51.1086666667,14.0595833333
808.05,11.3608333333,62.286,56.7506666667,63.7003333334,39.4573333333,11.3914166667,14.159,50.6040833333,13.85325
808.35,12.1425,62.7661666667,57.36775,63.4275833333,39.5833333333,12.3630833333,15.0090833334,50.7071666667,14.86475
808.66,12.5115,63.1796666667,58.1105,63.5638333333,40.16125,12.9185833333,15.4685,51.20575,15.3763333333
808.97,12.6586666667,62.8751666667,58.41075,63.7185833333,40.3899166667,12.7979166667,15.5524166667,50.797,15.6296666667
809.27,11.7199166667,62.0414166667,57.99625,63.186,39.8949166666,12.0885833333,14.8401666666,50.3293333333,14.8400833333
809.58,11.42475,61.1638333333,57.6849166667,62.8795,39.4923333334,11.85175,14.3815833334,50.008,14.453
809.88,12.27275,61.9059166667,59.067,63.71625,40.4625833333,13.1499166667,15.1515833334,51.17225,15.311
810.19,12.7884166667,61.9274166667,58.823,63.0331666667,40.6950833333,13.68875,15.3158333333,50.7899166667,16.248
810.49,12.6595833333,62.0529166667,59.1315,63.04275,40.8125833333,14.0085,15.1261666667,51.02975,16.5628333333
810.80,12.3171666667,62.2033333334,59.4228333333,63.0325,40.8536666667,13.9836666667,14.2031666667,50.8211666667,16.4715833334
811.10,12.3676666667,62.57425,59.1683333333,63.04575,40.91425,13.8558333333,13.7649166667,51.207,16.4103333333
811.41,11.9844166667,63.15075,59.2799166667,63.57325,40.9483333333,13.607,13.2353333333,51.16625,15.9651666666
811.71,11.498,63.2699166666,59.1675,63.8803333333,41.0045833333,13.20075,12.33225,50.9976666667,15.841
812.02,11.2908333333,63.30025,58.9074166667,64.4310833334,40.6488333333,12.99575,12.00425,50.7221666666,15.875
812.32,9.64299999998,62.9659166667,57.5421666667,63.3264166666,39.36375,12.15725,11.19025,50.1145,14.8734166667
812.63,9.53808333332,64.0579166667,58.3966666667,64.0125833333,39.5924166667,11.9474166666,10.6884166667,50.4890833333,14.80975
812.93,8.86158333332,63.7431666666,57.4315833333,62.7869166667,38.8069166666,11.0108333333,9.74508333333,49.47175,13.9981666667
813.24,8.02800000001,63.3831666667,57.0293333333,62.6155833333,38.152,9.85933333332,9.13808333334,49.12125,13.4943333333
813.54,7.91441666666,63.61275,56.7876666667,63.026,38.1005833334,9.19008333334,9.33883333331,49.7856666667,13.4915
813.85,8.12741666666,63.8200833333,57.0225,63.3333333333,38.2958333333,8.66091666667,9.74733333333,49.8221666666,13.2583333334
814.15,7.2405,64.09175,56.7275833333,63.892,37.97025,7.87733333332,9.44508333333,49.5438333334,12.86575
814.46,6.81566666667,63.81025,56.67425,63.5275833333,37.104,7.66391666667,9.57775000001,49.25525,12.8111666666
814.76,7.30566666667,63.6585833333,57.1563333333,63.6304166667,37.2104166667,8.31458333333,10.1084166667,49.617,13.593
815.07,8.35199999999,64.4339166667,57.7353333333,64.2935833333,37.771,8.61358333333,10.9585833333,50.48575,13.7425833333
815.37,8.01274999999,64.5173333333,58.0599166667,64.1875,37.8300833334,8.10708333333,10.7844166667,50.6316666667,13.11275
815.68,9.17916666668,65.7354166666,60.0723333333,65.7735833333,39.17725,9.103,11.7540833333,51.8244166667,14.1676666667
815.98,9.54891666667,65.61925,59.8390833333,66.3860833333,40.2825,10.1009166667,12.9815833334,52.2915,14.955
816.29,9.93299999999,65.839,60.119,67.1224166667,40.4575,11.0118333333,13.9415833333,53.11575,15.4855
816.59,10.4280833333,65.6695833333,60.1170833333,67.1056666667,40.4590833333,11.5166666667,14.5170833333,52.8174166667,15.6605833333
816.89,10.803,65.1030833333,60.0924166667,66.6134166667,40.4761666667,12.0378333333,14.93425,52.292,15.81375
817.20,9.82450000001,64.6754166667,59.4825,65.9823333333,39.9735833333,11.5790833333,13.9913333333,51.6401666667,15.1053333333
817.50,10.75725,63.9335833333,59.4869166667,65.1120833334,40.0031666667,12.3035,14.7943333333,51.7468333333,15.6885833333
817.81,11.7250833333,64.2973333333,59.7858333333,65.9283333333,40.977,12.5689166667,15.2304166667,52.06925,16.1311666667
818.11,12.4180833333,64.7845,60.2936666666,66.60425,41.4168333333,13.0116666667,15.9401666667,52.3975833333,16.75275
818.41,11.8983333333,64.0883333333,60.1568333334,66.2405833333,41.07625,13.027,15.6800833333,51.8161666667,16.8834166666
818.72,12.0409166667,63.3068333333,59.6131666667,65.4701666667,40.6929166667,13.2304166667,15.7138333333,51.07125,17.1813333333
819.02,11.5816666667,62.4839166667,58.5651666667,64.5655833333,39.9200833334,12.7095,15.1714166666,50.4189166667,16.6085833334
819.33,10.6905,62.15925,58.1674166666,64.1791666666,38.96575,11.47825,13.9421666666,50.0474166667,15.3103333334
819.63,10.3585,62.2591666667,57.862,64.1804166667,38.9115,11.06275,13.2588333333,49.6581666667,15.1025
819.93,10.063,62.1605,57.7421666667,64.3809166666,39.0875833333,10.965,12.8044166667,49.9079166666,14.8055833333
820.24,9.70925,62.0955,57.912,64.6755,38.9038333333,10.5964166667,12.1140833333,49.6533333333,14.314
820.54,10.262,61.9043333333,57.78275,64.5265,38.8763333333,11.00225,12.3241666667,49.6484166667,14.6696666667
820.85,10.2334166667,62.11725,57.7554166667,64.9568333334,38.9665,10.873,12.0395833334,49.7860833333,14.56875
821.15,10.2349166667,62.00275,57.6115833333,64.7626666667,38.9598333333,11.13275,12.005,49.72925,14.6424166667
821.45,10.23425,61.9076666667,57.4248333333,64.43025,38.8515,11.1015,11.95875,49.7791666666,14.633
821.76,10.237,61.9149166667,57.42625,64.4885833334,38.8520833333,11.0470833333,11.9895,49.72375,14.5278333333
822.06,10.1835,61.9811666667,57.348,64.5045,38.8870833333,11.0378333333,11.88175,49.7175833333,14.4956666666
822.36,10.3788333333,62.1610833333,57.5755,64.7278333333,39.0898333333,11.2299166667,11.9496666667,49.8284166666,14.6211666667
822.67,10.6036666667,62.2364166667,57.71875,64.80525,39.2035833333,11.3300833334,12.0824166667,49.9205833333,14.80675
822.97,10.7145,62.2498333333,57.8684166666,64.8783333333,39.2225,11.4318333333,12.1898333333,50.0486666666,14.9126666667
823.27,10.73925,62.4875833333,57.9404166667,64.87525,39.1925,11.4750833333,12.1729166667,50.1281666667,14.9351666667
823.58,10.7169166667,62.4685833333,57.7780833333,64.59625,39.1384166667,11.4204166667,12.1465833333,50.1740833333,14.868
823.88,10.8515833333,62.8124166667,58.1199166666,64.99575,39.3729166666,11.54575,12.343,50.5126666667,15.0314166666
824.18,10.8066666667,62.9216666666,58.2538333334,64.9918333334,39.403,11.53025,12.388,50.5663333334,14.937
824.49,10.7929166667,62.8203333333,58.2505,64.8318333333,39.2921666667,11.4045833334,12.4125,50.4816666667,14.8319166667
824.79,10.9413333333,63.0318333333,58.4446666667,65.1226666667,39.5289166667,11.5993333333,12.5470833333,50.6234166667,14.7665
825.09,10.8879166667,62.97975,58.293,64.9564166667,39.4993333333,11.6111666667,12.4879166667,50.6696666667,14.7520833334
825.39,10.7266666667,63.2886666667,58.4844166667,65.30725,39.433,11.3511666667,12.44925,50.90625,14.52025
825.70,10.5279166667,63.2144166667,58.2020833334,65.3905833333,39.4169166667,11.0165833333,12.3260833333,50.9890833333,14.3651666666
826.00,10.4269166667,62.971,57.9984166667,65.1395,39.3540833333,11.1746666667,12.2825833333,50.6665,14.3009166667
