wavelength,Back_ComGarf,Belly_ComGarf,Breast_ComGarf,Crissum_ComGarf,Crown_ComGarf,DorTail_ComGarf,Patch10_ComGarf,Rump_ComGarf,Throat_ComGarf,WingTip_ComGarf
255.03,4.7106,5.62743333333,5.79456666667,3.06426666667,4.3438,8.3374,6.17766666667,4.64133333334,4.34393333333,12.05175
255.41,4.8548,6.47443333333,6.9359,3.65813333333,5.03413333333,8.37613333334,6.76073333333,4.98723333333,5.0256,12.1263333334
255.78,4.40946666667,6.41726666667,6.87216666667,4.12946666667,5.01306666667,7.9176,6.6666,4.93003333333,4.90806666667,12.0078333333
256.15,4.69286666667,6.6229,7.00856666667,4.24546666667,4.85973333334,8.45613333333,7.1932,4.9738,4.91226666667,11.3704166667
256.53,5.53846666667,7.45306666667,7.29933333333,4.40173333333,5.4958,9.29073333333,8.85473333333,5.8334,5.30773333333,11.89125
256.90,5.31066666667,6.6061,6.5497,3.987,4.96366666667,8.97486666667,8.03886666667,5.52873333333,4.80226666667,11.5415833333
257.28,4.72726666667,5.31056666667,5.58716666667,3.06813333333,4.21213333333,7.87113333333,7.40166666667,4.65143333333,3.77273333333,10.67225
257.65,4.1912,4.4084,4.60166666667,2.48893333333,3.63513333333,7.24306666667,6.409,4.19136666667,3.07206666667,9.92708333334
258.02,5.11466666667,5.1322,5.0769,3.499,4.5858,8.143,7.0096,5.1032,3.9056,10.9924166667
258.40,5.98806666667,5.89476666667,5.1255,4.11993333333,4.87206666667,8.72673333334,7.39906666667,5.71033333333,4.51333333333,11.62725
258.77,5.31766666666,4.9209,4.07496666667,3.3918,3.97306666667,8.22373333333,6.41093333333,4.7258,3.86913333333,11.10375
259.15,4.977,4.3392,3.40803333333,2.7816,3.29506666667,8.01146666666,5.567,3.9847,3.38326666667,10.5840833333
259.52,4.5892,3.83363333333,2.65423333333,2.2756,2.7236,7.53853333333,4.94006666667,3.49333333333,2.7826,10.21375
259.89,4.48806666667,3.4658,2.1413,1.83586666667,2.499,7.3168,4.71006666667,3.1833,2.48266666667,10.2563333333
260.27,4.24373333333,3.15633333333,2.0107,1.5828,2.2474,7.05213333333,4.41633333333,2.94463333333,2.17526666667,10.402
260.64,4.28406666667,3.13366666667,1.98663333333,1.60573333333,2.19066666667,6.96226666667,4.15893333333,3.0134,2.26666666667,10.3976666667
261.01,4.35793333333,3.32413333333,2.00113333333,1.78413333333,2.22726666667,6.8686,4.31873333333,3.02746666667,2.33853333333,10.4580833333
261.39,4.33513333333,3.61446666667,2.02466666667,1.9314,2.34053333333,6.79893333333,4.3952,3.1918,2.38566666667,10.5256666667
261.76,4.179,3.60133333333,2.00356666667,1.96386666667,2.36513333333,6.81666666666,4.39326666667,3.154,2.42333333333,10.4740833334
262.13,3.4258,2.77203333333,1.1337,1.21013333333,1.42093333333,6.2514,3.5492,2.3099,1.54753333334,9.58233333334
262.51,3.28053333333,2.56496666667,1.0548,1.1744,1.24133333333,6.19193333333,3.28393333333,2.09036666667,1.42053333333,9.65624999999
262.88,3.59393333333,2.82,1.3634,1.31206666667,1.4566,6.3662,3.51006666667,2.32536666667,1.4718,9.74533333333
263.25,3.91546666667,3.0985,1.9682,1.76513333333,1.84993333333,6.76806666667,3.91973333333,2.74503333333,2.02746666667,10.1638333333
263.63,3.96233333333,2.9988,2.0685,1.8468,1.89406666667,7.19906666667,4.0424,3.1308,2.25686666667,10.4535833333
264.00,3.9722,3.15953333333,2.6278,2.32113333333,2.09613333334,7.6176,4.17693333333,3.66553333333,2.66866666667,10.781
264.37,3.68113333333,3.1568,2.42376666667,2.41846666667,2.2418,7.31419999999,4.00766666667,3.7561,2.79833333333,10.5068333333
264.75,3.8166,3.49436666667,3.1694,2.80093333334,2.62633333333,7.60060000001,4.40613333333,4.06503333333,3.23233333333,10.74275
265.12,4.1008,3.61803333333,3.59903333333,2.772,3.15706666667,8.02266666667,4.8656,4.5971,3.68313333333,10.9575
265.49,4.44973333333,4.0399,4.26056666667,3.08393333334,3.4514,8.22173333335,5.2796,4.89356666667,4.0452,11.0979166667
265.87,4.01046666667,3.57456666666,3.8131,2.65633333333,2.74966666667,7.68866666667,4.91833333333,4.2465,3.2322,10.5449166667
266.24,4.22506666666,3.57683333333,4.09943333333,2.74806666667,2.944,7.59613333333,5.0038,4.29283333333,3.351,10.5815833333
266.61,3.94213333333,3.22526666667,3.74073333333,2.22393333333,2.85233333333,7.2018,4.85993333333,3.98873333333,3.0534,10.0146666667
266.98,4.23293333333,3.73503333333,4.05923333333,2.83753333333,3.19473333333,7.5358,5.29953333333,4.36226666666,3.5848,10.4415833333
267.36,4.71093333333,4.5325,4.36333333333,3.4192,3.7624,7.90879999999,5.92133333333,4.8826,4.01533333334,10.91925
267.73,5.79166666667,5.66816666667,5.57293333333,4.48333333333,4.7304,8.67666666668,7.06106666667,5.76996666667,5.0424,11.7338333333
268.10,5.91046666667,5.70543333333,5.53453333333,4.52893333333,4.71913333333,8.45373333335,6.88206666667,5.50713333333,5.1416,11.5651666667
268.48,5.64613333333,5.48843333333,5.20846666667,4.194,4.3768,8.28466666667,6.5298,5.11093333333,4.92,11.2683333333
268.85,5.04213333333,4.95163333333,4.34933333333,3.6152,3.54093333333,7.92106666667,6.0456,4.44183333333,4.17426666667,10.8420833333
269.22,4.5112,4.34566666667,3.9018,3.227,2.92433333333,7.63606666667,5.3374,3.69726666667,3.66873333334,10.7004166667
269.59,4.63266666667,4.3342,3.87013333333,3.4786,2.87333333333,7.9256,5.18173333333,3.7087,3.628,10.805
269.97,5.2488,4.80596666667,4.4301,3.92873333333,3.44673333333,8.43733333333,5.69526666667,4.383,4.3674,11.5306666667
270.34,5.0202,4.77503333333,4.2869,3.8522,3.3046,8.42046666667,5.6328,4.32323333333,4.39973333333,11.5594166667
270.71,4.8546,4.70353333333,4.16276666667,3.97466666667,3.04246666666,8.47493333333,5.38766666667,4.14223333333,4.21693333333,11.9125833333
271.09,4.30113333333,4.37236666667,3.80463333333,3.52253333333,2.6528,8.27526666667,5.08006666667,3.7736,3.88646666667,11.4536666667
271.46,3.84053333333,3.6454,3.09046666667,2.95026666667,1.85106666667,7.6312,4.3688,3.1116,3.17386666667,10.86875
271.83,3.17793333333,2.93643333333,2.3171,2.30166666667,1.049,6.95306666667,3.5438,2.2326,2.33946666667,10.2269166667
272.20,3.07513333333,2.70123333333,2.03726666667,1.96853333333,0.828266666667,6.7034,3.35013333333,2.09086666667,1.91486666667,10.1064166667
272.58,3.23626666667,2.66496666667,2.03953333333,2.163,0.862533333334,6.8478,3.302,2.25506666667,1.81726666667,10.325
272.95,3.21073333333,2.57673333333,2.13453333333,2.2232,0.900266666668,6.90553333333,3.12033333333,2.30556666667,1.9102,10.2815833333
273.32,3.47146666667,2.95426666667,2.30093333333,2.3796,1.14646666667,7.0264,3.46486666667,2.52083333333,2.113,10.45275
273.69,3.41446666667,2.86476666667,2.3152,2.23733333333,1.2224,7.15966666667,3.53773333333,2.42386666667,2.20486666667,10.39225
274.06,3.35966666667,2.96026666666,2.41293333333,2.3308,1.25906666667,7.09066666667,3.47126666667,2.4523,2.35033333333,10.1538333333
274.44,3.27713333333,2.79263333333,2.11803333333,2.07346666667,1.09453333333,6.83533333333,3.2274,2.24196666667,2.09333333333,9.6975
274.81,3.46933333333,2.88513333333,2.16956666667,2.0756,1.2058,6.85806666667,3.45266666667,2.5038,2.22673333333,9.53391666666
275.18,3.93393333333,3.03566666667,2.5252,2.1848,1.66066666667,7.25886666667,3.5256,2.85506666667,2.49453333333,9.83908333333
275.55,4.30153333333,3.40073333333,3.2227,2.531,2.3686,7.7732,4.13193333333,3.3747,2.93213333333,10.153
275.93,4.99826666667,4.22533333333,4.09566666667,3.34386666667,3.4244,8.63646666667,4.8896,4.23406666667,3.78186666667,10.88775
276.30,5.06626666667,4.40796666667,4.50653333333,3.40513333333,3.60593333333,8.90920000001,5.08426666667,4.47803333333,4.00073333333,10.75975
276.67,4.85453333333,4.12306666667,4.40866666667,2.9694,3.43526666667,8.508,5.05086666667,4.1031,3.81366666666,10.3074166667
277.04,5.1502,4.38826666667,4.6294,3.2148,3.70033333333,8.6392,5.46893333333,4.26386666667,4.07486666667,10.64625
277.41,5.18726666667,4.5255,4.74423333333,3.34073333333,3.72626666667,8.7394,5.484,4.51983333333,4.327,10.5626666667
277.79,4.9494,4.3995,4.49126666667,3.06013333333,3.498,8.38006666667,5.0504,4.30226666667,4.13006666667,10.3068333333
278.16,4.67266666667,4.04063333333,4.02946666667,2.59606666667,3.228,8.2956,4.53713333333,4.00116666667,3.75086666667,10.3085833333
278.53,5.39126666667,4.86446666667,4.88353333333,3.3822,4.18733333333,9.1082,5.34226666667,4.69716666667,4.59746666667,11.4090833333
278.90,5.06273333333,4.7099,4.5446,2.98213333333,3.92486666667,8.8676,4.99913333333,4.18406666667,4.37946666667,10.90125
279.27,5.21906666667,5.10446666667,4.5215,3.23746666667,4.0534,9.11826666666,5.29813333333,4.25093333333,4.59866666667,11.02175
279.64,4.90446666667,4.8692,3.93986666667,2.8306,3.5058,8.8,4.87473333333,3.86566666667,4.19213333333,10.4805
280.02,4.715,4.3787,3.53806666667,2.36106666667,2.95333333333,8.23093333333,4.4118,3.52173333334,3.94733333333,9.97808333332
280.39,4.67553333333,4.27543333333,3.1491,2.40566666667,2.65233333333,8.05706666667,4.43606666667,3.3243,3.98206666667,10.0804166667
280.76,4.83453333333,4.3625,3.3003,2.72386666667,2.65066666667,8.19586666667,4.4444,3.5475,4.23186666667,10.3403333333
281.13,4.8558,4.25223333333,3.3383,2.73966666667,2.7598,8.04846666667,4.29906666667,3.5713,4.1952,10.04775
281.50,5.00986666667,4.29716666667,3.4051,2.79193333333,3.01053333333,8.082,4.50766666667,3.56316666666,4.23673333333,10.0661666667
281.87,5.29866666667,4.40936666667,3.56713333333,3.07446666667,3.19993333333,8.28886666666,4.81886666667,3.9467,4.4424,10.40775
282.25,5.1288,4.31116666667,3.39423333333,2.95946666667,2.9412,8.006,4.7902,3.87943333333,4.2684,10.0190833333
282.62,5.00286666667,4.1502,3.29756666667,2.89493333333,2.65366666667,7.96066666667,4.7108,3.95496666667,4.16213333333,9.96933333334
282.99,5.4992,4.5643,4.05583333333,3.54286666667,3.3088,8.33133333333,5.1784,4.65826666667,4.69293333333,10.6379166667
283.36,5.39113333333,4.44773333333,4.0187,3.6388,3.2212,8.05433333333,5.17253333333,4.75316666667,4.51633333334,10.6181666667
283.73,5.08273333333,4.17586666667,3.71566666667,3.474,3.09973333333,7.62533333333,4.91873333333,4.5009,4.28793333333,10.5728333333
284.10,4.65946666667,4.057,3.33996666667,3.33726666667,3.02286666667,7.51960000001,4.7394,4.3436,3.99313333333,10.4690833333
284.47,4.54786666667,3.93663333333,3.3282,3.20946666667,2.9948,7.54273333333,4.63593333333,4.21193333333,3.78806666667,10.4328333333
284.85,4.47773333333,3.80186666667,3.19343333333,2.97593333333,2.93093333333,7.49613333334,4.5902,3.98796666667,3.6182,10.298
285.22,4.6772,4.0425,3.28563333333,3.06273333333,3.06986666667,7.82299999999,4.84606666667,4.1065,3.82206666667,10.6149166667
285.59,4.332,3.6261,2.95266666667,2.81653333333,2.58046666667,7.64719999999,4.47666666667,3.9092,3.43326666667,10.3241666667
285.96,4.27486666667,3.5603,2.89336666667,2.73186666667,2.40846666667,7.456,4.39126666667,3.82073333333,3.2762,10.161
286.33,4.5238,3.74353333333,3.11176666667,2.92086666667,2.619,7.6308,4.62746666667,3.919,3.4748,10.4754166667
286.70,4.5876,3.79673333333,3.07636666667,2.89106666667,2.67273333333,7.60293333333,4.69066666667,3.9915,3.3742,10.416
287.07,4.37766666667,3.477,2.72626666667,2.56726666667,2.322,7.51046666667,4.47673333333,3.73636666667,3.10226666667,10.0453333333
287.44,4.29293333333,3.28593333333,2.638,2.25546666667,2.2032,7.24473333333,4.33786666667,3.57273333333,2.96606666667,9.86125000001
287.82,4.78006666667,3.66956666667,3.15906666667,2.6284,2.56166666667,7.72106666667,4.76086666667,4.03923333333,3.2916,10.0685833333
288.19,5.2692,4.1265,3.70553333333,2.9888,3.0318,8.14553333333,5.19733333333,4.4855,3.66126666667,10.4090833333
288.56,5.13633333333,4.04083333334,3.67083333333,2.80846666667,2.93333333333,7.81266666667,5.2252,4.52736666667,3.51466666667,10.23725
288.93,5.09453333333,4.0546,3.70806666667,2.84386666667,2.9928,7.73573333333,5.26786666667,4.754,3.49806666666,10.1185
289.30,5.0412,4.0271,3.66483333333,2.868,2.95646666667,7.68066666667,5.2254,4.83126666667,3.337,9.99383333334
289.67,5.46986666667,4.4539,4.02416666666,3.26066666667,3.3788,7.96193333334,5.62,5.07443333333,3.74093333333,10.32825
290.04,5.36653333333,4.38893333333,3.81716666667,3.1906,3.36673333333,7.97653333333,5.56746666667,4.98576666667,3.7364,10.2810833333
290.41,5.31046666667,4.4007,3.77103333333,3.20566666667,3.3742,8.0626,5.64013333333,4.95353333333,3.70646666667,10.1804166667
290.78,5.25646666667,4.40733333333,3.6822,3.1908,3.28833333333,8.0346,5.514,4.79743333333,3.691,10.0806666667
291.15,5.39346666667,4.5591,3.82056666667,3.4156,3.47533333333,8.0892,5.65506666667,4.8481,3.87386666667,10.3078333333
291.52,5.46073333333,4.56193333333,3.9051,3.54506666667,3.4098,8.30893333334,5.6162,4.73746666666,3.92626666667,10.289
291.89,5.16586666667,4.38876666667,3.50046666667,3.30046666667,3.08786666667,7.9878,5.38333333333,4.37606666667,3.84473333334,10.1840833333
292.26,4.86893333333,3.8918,2.957,2.87626666666,2.47553333333,7.41133333333,4.9538,3.77746666667,3.4104,9.77150000001
292.64,5.13273333334,4.1291,3.05746666667,3.28493333333,2.77553333333,7.78266666666,5.0568,3.86643333333,3.68993333333,9.95025
293.01,5.52113333333,4.69916666667,3.4482,3.84526666666,3.2462,8.32393333333,5.4498,4.2636,4.10133333333,10.5668333333
293.38,5.52646666667,4.83423333333,3.58253333333,3.9566,3.36786666667,8.49906666666,5.635,4.4206,4.37813333334,10.6106666667
293.75,5.35453333333,4.757,3.50866666667,3.77953333333,3.166,8.43560000001,5.4024,4.34913333333,4.2602,10.4316666666
294.12,5.1712,4.57996666667,3.43473333333,3.68893333333,3.05433333333,8.38346666667,5.39233333333,4.17853333333,4.1152,10.3113333333
294.49,5.04353333334,4.30766666667,3.26286666667,3.51693333333,2.88386666667,8.1412,5.14013333333,4.04993333333,3.98333333333,10.1308333333
294.86,4.88306666667,4.11003333333,3.2423,3.39266666667,2.857,8.0738,5.1054,4.0267,3.97646666667,9.97841666667
295.23,4.6838,3.74153333333,2.9767,3.08586666666,2.61033333333,8.0,4.8088,3.8089,3.5956,9.64458333334
295.60,4.69,3.83133333333,2.95983333333,3.09166666667,2.74633333333,7.89606666667,4.886,3.97016666667,3.62833333334,9.70416666667
295.97,4.59533333334,3.69086666667,2.98126666667,3.0226,2.6886,7.8628,4.77993333333,3.95363333333,3.42586666667,9.54175
296.34,4.43226666666,3.8016,3.0666,2.99413333333,2.65473333333,7.9854,4.7268,3.96273333333,3.36746666667,9.44833333332
296.71,4.3802,3.87413333333,3.1312,2.91473333333,2.52666666667,7.9434,4.70446666667,4.03626666667,3.2676,9.39808333333
297.08,4.1238,3.5287,2.9006,2.52066666667,2.18013333333,7.6406,4.4744,3.76906666667,2.98753333333,9.00716666666
297.45,4.1804,3.5394,3.0002,2.59486666667,2.22413333333,7.6012,4.48006666667,3.78673333333,2.87673333333,9.01100000001
297.82,4.0844,3.51926666667,3.04403333333,2.5746,2.24966666667,7.56213333333,4.54486666667,3.76923333333,2.80486666667,9.02716666666
298.19,4.1472,3.635,3.21763333333,2.68766666667,2.30973333333,7.68533333333,4.61993333333,3.93753333333,2.8418,9.06008333333
298.56,4.1294,3.709,3.38123333333,2.673,2.34146666667,7.77546666667,4.71086666667,4.05356666667,2.81506666667,9.13258333334
298.93,3.98066666667,3.52166666666,3.19656666667,2.43693333333,2.11686666667,7.55593333333,4.43026666667,3.85993333333,2.4998,8.99158333332
299.30,3.70566666667,3.5085,2.9952,2.24986666667,1.95333333333,7.3448,4.32973333333,3.7677,2.39086666667,8.86733333334
299.67,3.52,3.474,2.82776666667,2.112,1.76013333333,7.26126666666,4.23053333333,3.63063333333,2.2774,8.61250000001
300.04,3.43306666667,3.48623333334,2.77776666667,1.9294,1.7188,7.14126666667,4.22706666667,3.55956666666,2.25546666667,8.45541666666
300.41,3.35873333333,3.34036666667,2.71653333333,1.80253333333,1.6806,6.906,4.19433333333,3.60033333334,2.18913333333,8.39666666666
300.78,3.1606,3.1118,2.4592,1.73626666667,1.64106666667,6.67133333333,3.95853333333,3.4894,2.165,8.19341666666
301.15,3.36746666667,3.45633333333,2.65946666667,2.02733333333,1.86166666667,6.8494,4.15686666667,3.71826666667,2.4634,8.3485
301.52,2.9208,3.1315,2.25796666667,1.5352,1.42293333333,6.3976,3.7882,3.3831,2.1432,8.01858333334
301.89,2.7492,3.03073333333,1.97396666667,1.31,1.22373333333,6.1574,3.60826666667,3.19146666667,1.9332,7.92466666666
302.26,2.80833333333,3.02896666667,1.96466666667,1.2862,1.32673333333,6.04,3.59733333333,3.22306666667,2.09553333333,8.06066666666
302.63,2.8798,2.97036666666,1.89603333333,1.34433333333,1.3344,5.89033333333,3.5028,3.2137,2.1258,8.0475
303.00,2.9952,3.18013333333,1.98036666667,1.5592,1.50133333333,6.16106666667,3.66666666667,3.37233333333,2.33353333333,8.17283333333
303.37,3.13106666667,3.36843333333,2.1027,1.76646666667,1.68166666667,6.18953333333,3.66826666667,3.41093333333,2.4138,8.28033333333
303.74,3.3396,3.54653333333,2.29203333333,1.9622,1.90693333333,6.51613333333,3.81893333333,3.60306666667,2.60693333333,8.56216666667
304.10,3.30306666667,3.3976,2.2361,2.00506666667,1.89646666667,6.568,3.7902,3.68803333333,2.51273333333,8.73425000001
304.47,3.5014,3.52276666667,2.3277,2.15733333333,2.0436,6.8536,3.96126666667,3.86393333333,2.68533333333,8.90499999999
304.84,3.8674,3.7978,2.75366666667,2.28033333333,2.28293333334,7.12733333333,4.3482,4.1774,2.89806666667,9.22233333334
305.21,3.54373333333,3.5397,2.4831,1.81526666667,1.95546666667,6.82973333333,4.04826666667,3.91336666667,2.4602,9.0535
305.58,3.68066666666,3.65646666667,2.49666666667,1.84173333333,1.94393333333,6.87093333333,4.20686666667,3.98466666667,2.48013333333,9.10583333334
305.95,4.0546,3.8209,2.7558,1.9906,2.2508,7.1692,4.50926666667,4.2972,2.71326666667,9.26175000001
306.32,4.0152,3.83443333334,2.7061,1.80666666667,2.05866666667,7.17813333333,4.42753333333,4.21236666667,2.5446,9.05841666668
306.69,4.07926666667,3.92353333333,2.6513,1.94126666667,2.04346666667,7.26706666667,4.46233333333,4.26173333333,2.5006,9.00375
307.06,4.2606,4.10613333333,2.78316666667,2.0164,2.06453333334,7.22593333333,4.51613333333,4.34023333333,2.65646666667,9.19350000001
307.43,4.3634,4.09773333333,2.9422,2.0752,2.06506666667,7.20546666667,4.54126666667,4.4698,2.71433333333,9.15108333334
307.80,4.27,3.9704,2.9779,1.96726666667,1.90306666667,7.0566,4.45273333333,4.36636666667,2.64346666667,9.09550000001
308.17,4.09533333333,3.91313333333,2.97033333333,1.81653333333,1.71346666667,6.98286666667,4.2942,4.18406666667,2.71033333333,8.82741666668
308.54,4.38233333333,4.20776666667,3.30296666667,2.1074,2.01653333333,7.1418,4.5732,4.4987,3.1296,9.09608333333
308.90,4.20246666667,4.09313333333,3.10893333333,1.948,1.87126666667,7.02753333333,4.35806666667,4.28593333333,2.96466666667,8.85741666668
309.27,4.25946666667,4.0727,3.1082,2.0424,1.9878,7.05753333333,4.44726666667,4.32186666667,3.04706666667,8.91766666667
