wavelength,Back_SpoArdf,Belly_SpoArdf,Breast_SpoArdf,Crissum_SpoArdf,Crown_SpoArdf,DorTail_SpoArdf,Rump_SpoArdf,Throat_SpoArdf,WingTip_SpoArdf
259.15,2.57066666667,7.34655555554,1.20466666667,5.46411111111,2.45233333333,11.4875555555,6.94844444445,5.518,9.68055555557
259.52,3.30066666667,8.51422222223,2.12111111111,6.44266666666,2.83477777778,11.8741111111,7.69166666667,5.76855555555,9.98122222222
259.89,4.88322222222,9.54244444444,3.50144444444,7.90844444444,4.69655555556,13.1561111111,8.786,7.04011111111,11.354
260.27,4.79022222222,9.47222222222,3.61955555556,7.68966666667,5.02422222223,12.9567777778,8.70711111111,6.81611111111,11.0931111111
260.64,4.80955555556,10.0316666667,3.51933333333,7.90766666667,5.16055555556,12.6644444444,8.61877777779,7.03,10.9357777778
261.01,3.95411111111,9.11633333334,2.80922222222,7.21055555555,3.81111111111,11.5405555555,7.99800000001,6.06533333333,9.90355555557
261.39,4.62355555555,10.1972222222,3.963,7.84477777779,4.86788888889,12.1335555555,8.57766666667,6.48766666666,10.496
261.76,4.671,10.2125555556,4.00633333334,8.022,4.86755555555,12.1877777778,8.46222222221,6.309,10.7647777778
262.13,5.01066666667,10.5611111111,4.25033333333,8.00088888888,5.00044444444,12.2411111111,8.531,7.06077777778,11.0913333333
262.51,5.632,11.5576666667,5.37044444444,9.23744444443,6.26355555556,12.7016666667,9.10677777777,8.43133333333,11.8518888889
262.88,6.49533333334,13.2523333333,7.10211111111,10.5043333333,7.3638888889,13.5736666667,10.7303333333,10.1833333333,13.2523333333
263.25,6.57866666667,14.1283333333,8.02922222223,11.5385555555,8.4821111111,14.038,11.7327777778,11.0463333333,13.8824444445
263.63,7.55411111112,14.5721111111,8.96855555558,12.4707777778,9.51777777777,14.7507777778,12.2923333333,11.6191111111,15.0254444444
264.00,7.31644444443,14.8914444445,9.11322222223,12.5197777778,9.37166666665,14.9488888889,12.8072222222,12.2035555556,15.3515555556
264.37,8.21888888889,15.8791111111,9.33566666666,13.3304444444,10.0802222222,16.2226666667,13.7313333333,12.4713333333,16.3946666667
264.75,6.429,14.3633333334,8.26566666665,11.4877777778,8.97344444445,14.6643333333,12.4211111111,10.6444444445,14.9353333333
265.12,7.23466666666,14.7858888889,8.71877777778,12.5955555555,10.7221111111,15.665,13.2726666667,11.7165555555,15.3193333333
265.49,6.45177777777,13.1756666667,7.78477777779,11.5413333333,9.46233333334,15.068,12.7454444445,11.5413333333,14.3082222222
265.87,6.46866666668,13.0073333334,7.57011111112,10.8602222222,9.25711111112,14.5964444444,12.8257777778,11.0414444445,13.9412222222
266.24,5.84033333333,13.1505555555,7.49566666668,10.5682222222,9.30999999999,13.9717777778,12.4751111111,10.065,13.0843333333
266.61,5.02122222223,12.1537777778,5.98666666667,9.72044444443,8.11133333332,12.9907777778,11.3684444444,8.16266666668,11.8577777778
266.98,5.20488888889,12.4277777778,5.63555555556,9.54844444442,8.20711111111,12.7723333333,11.308,7.60422222222,11.4801111111
267.36,5.20511111112,11.9192222222,5.407,9.05544444443,7.51033333332,12.2283333333,11.0043333333,7.72422222221,11.8122222222
267.73,4.23666666667,10.9826666667,4.37688888889,7.91322222222,6.68755555556,10.9243333333,9.88544444445,7.24788888889,10.9943333333
268.10,3.02911111111,10.371,3.15655555556,6.74077777778,5.58444444445,9.30744444445,8.47488888889,5.93144444444,9.88566666667
268.48,3.15,10.292,3.25366666666,6.44966666667,5.469,8.80344444444,8.192,5.96511111111,9.71500000001
268.85,4.93355555556,11.8205555555,4.95522222222,8.2078888889,6.60333333333,10.6854444444,9.37577777777,7.28011111111,11.7224444445
269.22,4.77733333333,11.6987777778,4.919,7.46544444444,5.83311111111,10.2951111111,8.98900000001,6.82333333333,12.0905555555
269.59,5.07244444445,12.1296666667,5.20733333333,7.442,6.361,10.5497777778,9.12588888889,7.03666666667,12.5764444444
269.97,6.242,13.0146666666,5.83111111111,8.17566666667,7.4441111111,11.3415555555,9.70855555556,7.80477777778,13.3352222222
270.34,5.52088888889,11.8124444444,5.09622222222,7.18,6.77533333333,10.8936666667,9.35322222221,7.37777777778,12.8887777778
270.71,5.10977777778,11.1974444444,4.20855555555,6.37522222222,6.03966666667,10.4591111111,8.81988888888,6.81633333333,12.5682222222
271.09,5.28444444444,10.8022222222,3.96566666667,6.06055555556,5.95777777778,10.3347777778,8.26788888889,6.30377777778,12.8787777778
271.46,6.42144444444,11.6158888889,4.66255555555,6.66477777778,6.88133333333,11.5528888889,8.97355555555,6.75511111111,13.1672222222
271.83,7.45344444444,12.0492222222,5.22433333333,7.591,7.32422222222,12.0234444444,9.519,7.26388888889,13.5037777778
272.20,7.24700000001,11.4738888889,5.08744444445,7.04466666667,6.71544444444,12.2332222222,9.06111111111,6.74922222222,13.4312222222
272.58,6.70188888889,11.0777777778,4.61022222222,6.77711111111,5.87355555555,11.839,8.65977777778,6.29188888889,13.2026666666
272.95,6.54833333333,10.883,4.11488888889,5.97388888889,5.68655555555,11.221,8.30577777778,5.83022222222,13.3925555555
273.32,7.36255555556,11.7484444444,4.80522222222,6.85944444444,6.28922222222,12.0837777778,8.74644444443,6.29777777778,14.1467777778
273.69,6.88677777778,11.4096666666,4.48022222222,6.426,5.93111111111,11.555,8.22655555556,5.53866666667,13.6626666667
274.06,6.92933333333,11.0507777778,4.57077777778,6.41088888889,5.77144444445,11.4825555556,7.84522222222,5.59011111111,13.5822222222
274.44,7.50666666667,11.5487777778,5.083,7.03411111111,6.22022222222,11.8898888889,7.883,5.95811111111,14.077
274.81,7.68966666667,11.8151111111,5.71133333333,7.26177777778,6.48677777778,11.9664444444,7.77866666667,6.07688888889,14.4168888889
275.18,7.10277777778,11.2558888889,5.45611111111,6.36088888889,5.51922222222,11.3373333333,7.19344444445,5.8,13.6356666667
275.55,6.40077777778,10.7416666667,5.10766666667,5.66166666667,4.84888888889,10.5846666667,6.88088888889,5.41233333333,13.4571111111
275.93,5.78966666667,10.7003333334,5.00622222222,4.67188888889,4.242,10.1654444444,6.26744444445,4.78644444445,13.2322222222
276.30,6.82211111111,11.3797777778,5.82411111111,5.67066666667,5.469,10.5643333333,7.27311111111,5.68033333333,14.1815555556
276.67,8.02011111111,12.1477777778,7.03033333333,6.484,6.63444444445,11.771,8.37811111111,6.87955555556,14.8902222222
277.04,8.95922222221,12.7921111111,8.137,7.88766666667,7.57366666667,12.6812222222,9.26366666667,8.26644444445,15.6921111111
277.41,8.68111111111,12.3632222222,7.94844444444,7.28055555556,7.84644444446,12.3447777778,9.42311111109,8.19877777778,15.3032222222
277.79,9.27622222224,12.1861111111,8.13644444445,7.58033333333,7.47844444443,12.3991111111,9.57288888889,8.24766666666,15.6518888889
278.16,7.592,10.7825555556,6.62522222222,6.22177777778,5.82755555555,10.961,8.14566666667,6.67244444444,14.1423333334
278.53,7.68944444445,10.4882222222,6.39722222222,6.34133333333,5.644,10.9808888889,8.00577777778,6.62944444445,13.975
278.90,8.01855555556,10.2262222222,6.16677777778,6.44044444445,5.99344444444,11.2391111111,8.31055555557,7.02422222222,14.1397777778
279.27,8.11933333333,10.228,6.19977777778,7.074,6.299,11.2644444444,8.71411111112,7.23622222222,14.1477777778
279.64,8.64988888888,10.7098888889,6.92155555555,8.14344444444,6.70333333334,11.7482222222,9.40900000001,7.70722222222,14.6285555556
280.02,8.56855555558,10.7888888889,6.94977777778,8.26322222222,7.17844444445,12.035,9.76344444443,7.93266666667,14.6368888889
280.39,8.67222222222,10.9952222222,7.28333333333,8.11,7.51500000001,12.0701111111,9.55688888889,8.06044444444,14.5834444444
280.76,8.9448888889,11.191,7.45822222222,8.23344444445,7.8097777778,11.9664444444,9.26444444444,8.06577777778,14.5563333333
281.13,8.87044444445,10.578,7.09311111111,7.53366666666,7.23222222222,11.5051111111,8.76988888889,7.41777777778,13.9855555556
281.50,9.14144444446,10.6226666666,7.06666666667,7.72055555556,6.99133333332,11.6975555556,8.23177777778,7.54011111111,13.9226666667
281.87,9.21533333335,10.6864444444,7.06333333334,7.81744444444,7.2168888889,11.9531111111,8.26377777778,7.80277777778,13.9291111111
282.25,10.3763333333,11.627,8.00322222222,8.44822222222,8.17266666666,12.9193333333,9.33122222221,8.74477777778,14.8761111111
282.62,10.9343333333,12.0283333333,8.42,8.59677777778,8.39955555556,13.245,9.96944444443,9.05877777778,15.1477777778
282.99,11.0177777778,11.9576666666,8.53822222222,8.61155555556,7.85833333334,12.9705555556,9.69144444444,8.75833333333,14.8436666667
283.36,11.4906666667,12.295,9.00077777778,9.05866666666,8.38955555557,13.7426666667,9.73422222223,9.29044444444,15.3574444445
283.73,11.4033333333,12.0193333333,8.92744444444,8.80933333333,8.39255555554,13.8733333333,9.15766666666,9.108,15.1302222222
284.10,12.0592222222,12.1807777778,9.17222222222,9.47000000001,8.72844444443,14.3084444444,9.36066666667,9.50633333334,15.6395555555
284.47,11.97,11.9104444445,8.96988888889,9.489,8.55255555555,14.272,9.38144444446,9.52466666667,15.5722222222
284.85,11.6196666667,11.5014444444,8.54466666667,9.21288888888,8.02433333335,14.2096666667,9.14188888889,9.10044444444,15.4633333333
285.22,11.4468888889,11.5822222222,8.37888888889,9.16222222222,7.99044444444,14.1964444444,8.94422222222,8.77344444445,15.2092222222
285.59,11.2852222222,11.5635555556,8.24633333333,9.14511111111,7.84044444444,14.1324444444,9.05244444444,8.68722222222,15.3212222222
285.96,11.467,11.8288888889,8.63033333334,9.38277777779,8.21133333333,14.6483333333,9.19877777778,9.01544444444,15.8026666667
286.33,12.0037777778,12.1182222222,9.01155555556,9.82955555556,8.69077777776,15.0017777778,9.45755555556,9.60622222222,16.1631111111
286.70,11.8572222222,12.1211111111,9.154,9.99766666667,8.59166666667,14.9563333333,9.26322222221,9.64766666666,16.3682222222
287.07,11.4867777778,11.8453333333,8.978,9.72933333332,8.52700000001,15.1288888889,9.1628888889,9.70033333333,16.337
287.44,11.0284444444,11.5592222222,8.51755555556,9.11877777778,8.00466666667,14.5771111111,8.85355555556,9.24244444444,16.0448888889
287.82,10.949,11.3812222222,8.07355555556,8.908,7.61755555555,14.3645555556,8.872,9.07611111111,15.7692222222
288.19,10.3921111111,11.3225555556,7.80011111111,8.26533333333,7.13555555555,14.0414444444,8.60366666667,8.70633333333,15.4128888889
288.56,10.6194444444,11.8666666667,8.23288888889,8.63477777778,7.32744444444,14.3311111111,8.99444444444,9.03033333333,15.4705555556
288.93,10.3324444445,11.5723333333,8.18811111111,8.236,7.17588888889,13.8545555555,8.60744444445,8.60144444444,15.0524444444
289.30,10.2282222222,11.694,8.04188888889,8.25822222222,6.985,13.8258888889,8.44466666667,8.991,15.015
289.67,10.3307777778,11.6753333333,8.17566666667,8.36766666667,7.29933333333,13.6802222222,8.48188888889,8.96211111111,14.9406666667
290.04,10.2231111111,11.669,7.83511111111,8.45322222222,6.99566666667,13.391,8.231,8.72322222222,14.6927777778
290.41,9.93833333332,11.7153333333,7.916,8.40677777778,6.863,13.4026666667,8.269,8.68777777778,14.6892222222
290.78,10.1141111111,11.8438888889,7.934,8.27633333333,7.28533333333,13.5737777778,8.30611111111,8.69066666666,14.5705555555
291.15,10.6486666666,12.5707777778,8.32433333333,8.85888888889,7.77777777778,13.7175555556,8.62466666667,9.039,14.8348888889
291.52,11.0628888889,12.6983333333,8.736,9.60811111111,7.87044444444,14.0392222222,8.79622222222,9.23522222223,14.9833333333
291.89,11.416,13.2041111111,9.20944444444,10.0705555556,8.26455555556,14.1788888889,9.01222222223,9.71166666665,15.327
292.26,11.2508888889,12.8495555555,8.91066666666,9.84077777778,7.86522222222,13.9922222222,8.63111111111,9.31799999999,15.1408888889
292.64,11.4203333333,12.5208888889,8.62555555555,9.42311111111,7.64855555556,14.1471111111,8.43377777778,9.23755555557,15.322
293.01,11.69,12.7232222222,8.69588888889,9.86622222221,7.91777777779,14.3605555555,8.65244444445,9.79777777778,15.3377777778
293.38,12.1211111111,12.9443333333,9.12844444444,10.3066666667,8.26166666668,14.7648888889,9.24055555554,9.90144444445,15.7251111111
293.75,12.6808888889,13.5767777778,9.64033333333,10.7652222222,8.66999999999,15.5357777778,9.78866666668,10.6228888889,16.3146666667
294.12,12.9406666667,13.9101111111,10.0751111111,11.0263333334,9.09366666668,15.352,10.2873333333,11.0021111111,16.2123333333
294.49,12.2203333333,13.5245555556,9.30577777778,10.6508888889,8.21977777778,14.8285555556,9.94255555556,10.3912222222,15.5131111111
294.86,11.665,13.5205555556,8.673,10.3232222222,7.37133333334,14.5313333333,9.52944444444,10.232,15.1423333333
295.23,11.5962222222,13.5468888889,8.70266666667,10.1956666667,7.05688888889,14.4785555556,9.3998888889,10.261,15.0945555556
295.60,11.1582222222,13.499,8.37133333334,9.55233333334,6.90711111111,14.1133333333,9.17433333332,9.90911111112,14.596
295.97,10.5411111111,12.8577777778,7.67466666667,9.03577777778,6.17455555555,13.6897777778,8.58377777777,9.303,14.0032222222
296.34,10.7405555556,13.0123333333,7.91111111111,9.56544444444,6.48877777778,13.8864444444,8.77033333334,9.59499999999,14.079
296.71,10.1722222222,12.9451111111,7.52522222222,9.64477777779,6.18,13.497,8.45922222222,9.08344444445,13.3905555556
297.08,9.83399999999,12.7373333333,7.17955555555,9.22655555554,5.57244444445,13.3685555556,8.2078888889,8.59533333333,13.0004444444
297.45,9.19577777779,12.388,6.66566666667,8.83366666668,5.21244444445,12.9884444445,7.752,8.20955555556,12.4738888889
297.82,8.47955555556,11.9213333333,6.07322222222,8.24955555556,4.50577777778,12.2566666667,7.15666666667,7.66477777778,11.4852222222
298.19,7.72244444445,11.2532222222,5.23966666667,7.56588888889,3.81455555556,11.8798888889,6.45422222222,7.04166666666,10.7193333333
298.56,8.01966666667,11.5326666667,5.656,7.86911111111,4.326,12.2101111111,6.514,7.20655555556,10.9304444444
298.93,7.54833333333,10.9818888889,5.40066666666,7.57422222222,3.99088888889,11.8441111111,5.948,6.61388888889,10.347
299.30,7.10711111111,10.5833333333,4.88933333333,7.35244444444,3.876,11.5267777778,5.68866666667,6.25411111111,9.6768888889
299.67,6.537,10.0965555556,4.30822222222,6.86966666667,3.25455555556,11.1333333333,5.22855555555,5.74422222222,9.10411111112
300.04,6.883,10.6192222222,4.38266666667,7.03744444445,3.73033333333,11.5231111111,5.67555555556,6.04755555556,9.19444444446
300.41,6.49477777778,10.6371111111,3.96433333333,6.67844444444,3.37777777778,11.3364444444,5.44,6.01488888889,8.67555555555
300.78,6.49433333334,10.8235555556,4.04822222222,6.58588888889,3.449,11.3557777778,5.32622222222,6.29222222222,8.76311111111
301.15,6.60522222222,11.5247777778,4.412,7.20044444444,4.28644444444,11.5874444444,5.71533333333,6.79955555556,9.29988888888
301.52,6.61511111111,11.5072222222,4.17533333334,6.97966666666,4.33866666667,11.501,5.55266666666,6.59622222222,8.80977777778
301.89,6.97355555556,11.8655555555,4.43922222222,7.64011111111,4.89222222222,12.1675555556,5.97988888889,6.65922222222,9.36311111111
302.26,6.80311111111,11.874,4.43944444444,7.397,4.70844444444,12.0364444444,5.87122222222,6.34655555556,9.33522222222
302.63,6.039,11.5353333333,3.53733333333,6.819,3.99888888889,11.3106666667,5.00955555556,5.87055555556,8.40988888889
303.00,6.41833333333,12.1538888889,3.99133333334,7.51111111111,4.53777777778,11.5888888889,5.59888888889,6.45566666667,8.70877777777
303.37,6.20677777778,12.1268888889,4.07555555556,7.39077777778,4.40577777778,11.4726666667,5.36577777778,6.21922222222,8.62477777778
303.74,6.01266666667,11.8572222222,3.68111111111,7.20622222222,4.28411111111,11.1296666667,5.19177777778,6.06855555556,8.29455555557
304.10,5.38911111111,11.5633333333,3.46066666666,6.87766666667,3.78111111111,10.6337777778,4.52855555556,5.722,7.83233333333
304.47,5.73266666667,12.0171111111,4.13022222222,7.15822222222,4.41522222222,11.1364444444,4.88422222222,6.04344444445,8.26033333333
304.84,5.38722222222,11.6003333333,3.71633333333,6.76577777778,4.20555555555,10.997,4.61866666667,5.67311111111,7.78211111111
305.21,4.95888888889,11.4815555555,3.25466666667,6.03722222222,3.54211111111,10.588,4.17366666667,5.59077777778,7.10955555555
305.58,4.84622222222,11.4284444444,3.27811111111,5.99288888889,3.27177777778,10.3532222222,3.98455555555,5.73388888889,7.09422222222
305.95,4.80477777778,11.3462222222,3.06822222222,5.64066666667,2.879,10.0078888889,3.66888888889,5.92755555556,6.86788888889
306.32,4.34866666667,11.0652222222,2.78744444444,5.29333333334,2.68277777778,9.66822222223,3.06955555556,6.02777777778,6.38211111111
306.69,4.94322222222,11.6653333333,3.26744444445,5.749,3.24822222222,10.3378888889,3.94433333333,6.47722222222,6.91555555556
307.06,4.004,10.9131111111,2.52233333333,4.78933333333,2.58611111111,9.56577777779,3.05222222222,5.78544444444,5.93244444444
307.43,3.32955555556,10.6823333333,2.17555555556,4.56544444444,2.33311111111,9.08044444445,2.91977777778,5.49877777778,5.70066666667
307.80,4.17188888889,11.4577777778,3.08344444445,5.42477777778,2.99211111111,9.65755555554,3.55166666666,6.17911111111,6.12411111111
308.17,4.62966666667,12.2992222222,3.61633333333,6.01566666667,3.70377777778,10.1037777778,4.35588888889,6.66188888889,6.668
308.54,4.27044444444,11.9583333333,2.946,5.75766666667,3.30544444444,9.52299999999,4.09655555556,5.97088888889,6.03244444445
308.90,4.22844444444,12.2608888889,2.826,5.95311111111,3.10544444444,9.27333333332,4.11566666667,5.93166666667,6.01222222222
309.27,4.726,12.6678888889,3.37922222222,6.50288888889,3.71233333333,9.75944444446,4.80277777778,6.32355555555,6.78966666667
309.64,4.41688888889,12.5245555556,3.05255555556,6.08066666667,3.38633333333,9.28055555556,4.54455555556,5.92366666667,6.47344444445
310.01,4.38266666667,12.8215555556,3.19344444444,6.13588888889,3.55833333333,9.09722222221,4.58677777778,5.76166666667,6.59077777778
310.38,4.57322222222,13.2611111111,3.25711111111,6.19966666667,3.76244444444,9.22511111111,4.93011111111,5.82911111111,6.76944444445
