wavelength,Back_HemVerm,Belly_HemVerm,Breast_HemVerm,Crissum_HemVerm,Crown_HemVerm,DorTail_HemVerm,Rump_HemVerm,Throat_HemVerm,WingTip_HemVerm
556.14,11.0101666667,40.9159166667,26.11625,21.28925,17.9255,9.74791666667,10.839,6.80258333333,9.56683333333
556.48,11.024,40.9524166667,26.19575,21.333,17.9885,9.77516666666,10.8745,6.83725,9.5905
556.82,11.019,40.934,26.23325,21.3989166667,18.002,9.79116666666,10.9085833333,6.86425,9.61100000001
557.16,11.0045833333,40.94125,26.2248333333,21.406,17.97875,9.79391666667,10.9263333333,6.85225,9.59108333333
557.50,11.0318333334,40.9825,26.2300833333,21.4286666667,17.98675,9.80183333332,10.9549166667,6.84233333334,9.57208333333
557.85,10.9855,40.94975,26.1976666667,21.3864166666,17.9453333333,9.80100000001,10.9125,6.798,9.52625000001
558.19,10.9203333333,40.9013333333,26.1016666667,21.3183333334,17.8743333333,9.74641666668,10.8385833333,6.70908333334,9.46066666667
558.53,10.8505833333,40.7809166667,26.0180833333,21.24875,17.7935833333,9.65008333333,10.73775,6.64075,9.385
558.87,10.84,40.8328333333,26.1006666666,21.2818333333,17.8163333333,9.66899999999,10.7361666667,6.6775,9.38183333332
559.21,10.8416666666,40.8794166667,26.1110833333,21.3153333334,17.8565833333,9.65566666667,10.74475,6.72075,9.40458333333
559.55,10.7851666666,40.8649166667,26.0624166667,21.2788333333,17.8176666667,9.60758333334,10.69425,6.67458333334,9.37375000002
559.89,10.7688333333,40.8819166667,26.0365,21.3103333333,17.83575,9.61858333334,10.6906666667,6.68483333333,9.38558333335
560.23,10.771,40.9315833334,26.00825,21.3000833333,17.8206666667,9.61691666667,10.67475,6.67575,9.38658333335
560.58,10.7006666667,40.912,25.9126666667,21.2183333333,17.7323333333,9.52300000001,10.58825,6.60091666667,9.30816666666
560.92,10.70675,40.8610833333,25.9059166667,21.2198333333,17.7476666667,9.53016666666,10.5680833333,6.60116666667,9.32533333334
561.26,10.6565833333,40.8508333333,25.8850833333,21.2130833333,17.69975,9.49441666668,10.5303333333,6.57166666667,9.30391666666
561.60,10.6455833333,40.8890833333,25.8789166667,21.2084166666,17.6985833333,9.43100000001,10.5013333334,6.556,9.30125000001
561.94,10.7153333333,40.94275,25.9524166667,21.26975,17.7534166667,9.47366666667,10.5413333334,6.6065,9.33324999999
562.28,10.75275,40.9945,25.9561666666,21.2869166667,17.77925,9.50958333333,10.5868333333,6.63058333334,9.35675
562.62,10.7695,40.9695,25.9405,21.3005,17.79825,9.50716666667,10.5819166666,6.61758333333,9.3635
562.96,10.8473333333,41.0169166667,26.0125,21.3729166667,17.8744166667,9.60099999999,10.6293333333,6.66833333333,9.43666666667
563.30,10.9178333333,41.0863333333,26.0878333333,21.4598333333,17.97675,9.66791666667,10.6766666667,6.7145,9.51175
563.64,10.8940833334,41.06,26.06,21.41075,17.93075,9.62441666667,10.62275,6.67008333333,9.46658333334
563.99,10.8386666667,41.0350833333,26.0271666667,21.3914166667,17.9105833334,9.56458333334,10.5555833334,6.61091666667,9.39866666666
564.33,10.87125,41.0426666667,26.0573333333,21.4335833334,17.96525,9.63791666668,10.5955833333,6.64008333334,9.46058333332
564.67,10.8405,41.0611666667,26.01625,21.3993333333,17.9035,9.60891666666,10.54175,6.5845,9.41541666667
565.01,10.858,41.0290833333,26.0155833333,21.3775833333,17.92375,9.62708333333,10.5454166667,6.59491666667,9.42933333334
565.35,10.8314166667,40.9728333333,25.9835833333,21.3696666667,17.8789166667,9.62633333333,10.53075,6.57191666667,9.40166666668
565.69,10.8218333333,40.98675,25.96475,21.37425,17.8730833333,9.62141666666,10.54,6.583,9.41758333334
566.03,10.8686666667,41.0391666667,26.03375,21.4564166667,17.9558333333,9.67508333333,10.60525,6.63916666667,9.47091666667
566.37,10.886,41.0591666667,26.069,21.4518333333,17.9715833333,9.67625,10.6236666667,6.65425,9.47349999999
566.71,10.85375,41.0749166667,26.0361666666,21.4146666667,17.9295833333,9.60508333333,10.59675,6.59875,9.42441666666
567.05,10.8144166667,41.05475,25.9990833333,21.38425,17.865,9.55666666667,10.568,6.56225,9.37208333332
567.39,10.8234166666,41.1279166666,26.05125,21.4285833333,17.91575,9.59541666667,10.5948333333,6.56933333333,9.39391666668
567.73,10.8975,41.18925,26.122,21.5,17.9688333333,9.67016666667,10.66975,6.61741666667,9.45916666667
568.07,10.9020833333,41.1920833333,26.1164166667,21.5023333333,17.9775,9.66483333333,10.6555833333,6.6155,9.45141666667
568.41,10.9735,41.2495833334,26.1888333333,21.5840833334,18.0924166667,9.72625,10.7408333333,6.67525,9.52133333333
568.75,10.997,41.2995833333,26.2165,21.6529166667,18.1329166667,9.77283333333,10.76775,6.71233333333,9.56308333331
569.09,11.0486666667,41.3804166666,26.2933333333,21.7153333333,18.2044166667,9.80983333334,10.81925,6.75408333333,9.62025000001
569.43,11.0080833334,41.40075,26.2935,21.7415833334,18.2269166666,9.78583333334,10.8109166667,6.71908333333,9.59716666668
569.77,10.9935833333,41.402,26.29425,21.74325,18.1989166667,9.76283333334,10.7769166667,6.69966666667,9.58866666667
570.11,10.9865833333,41.3545,26.2549166667,21.7715,18.18725,9.75525000001,10.7816666667,6.69275,9.59491666666
570.45,11.0018333333,41.3101666667,26.2439166667,21.7856666667,18.2069166667,9.80708333333,10.795,6.73208333333,9.61274999999
570.79,11.0021666666,41.2771666667,26.2418333333,21.7901666667,18.2256666667,9.826,10.8053333333,6.72291666667,9.62558333335
571.13,11.0361666667,41.1806666666,26.2105833334,21.7771666667,18.1919166667,9.8485,10.8079166666,6.77641666667,9.64124999998
571.47,11.02475,41.1593333333,26.193,21.7865,18.1823333334,9.85675,10.7944166667,6.7915,9.64491666667
571.81,11.0410833334,41.2066666667,26.2178333333,21.8049166667,18.21,9.85841666667,10.808,6.8115,9.65233333334
572.15,10.9890833333,41.1779166667,26.1774166667,21.7746666666,18.1796666667,9.82150000001,10.7663333333,6.77825,9.61683333332
572.49,10.99775,41.2023333333,26.19475,21.76675,18.1866666667,9.79941666667,10.7824166667,6.77516666667,9.61983333332
572.83,11.0094166667,41.2578333333,26.22725,21.8226666667,18.2399166667,9.83650000001,10.80625,6.81683333333,9.64016666665
573.17,11.0276666667,41.2503333333,26.2451666667,21.8291666666,18.2466666667,9.86875000001,10.807,6.85416666667,9.68141666666
573.51,10.9574166667,41.2284166667,26.2045833334,21.7855,18.2011666666,9.82941666666,10.7578333333,6.816,9.63658333332
573.85,10.9515833333,41.2725833333,26.2175833333,21.7868333333,18.2366666667,9.8415,10.73825,6.80041666666,9.63316666665
574.19,10.952,41.2960833333,26.22275,21.8005833333,18.2585833333,9.83824999999,10.7381666667,6.80283333333,9.63458333333
574.53,10.9668333333,41.37375,26.2558333333,21.8374166667,18.2791666667,9.85224999999,10.7365833333,6.83291666667,9.65699999999
574.87,10.9745,41.4745,26.2985,21.9170833333,18.3220833333,9.87124999999,10.76325,6.83108333333,9.68649999998
575.21,10.9825833334,41.5198333333,26.301,21.9263333333,18.3510833333,9.87408333333,10.7739166667,6.84641666667,9.70333333333
575.55,10.9533333333,41.4851666667,26.26725,21.9044166667,18.3371666666,9.86916666666,10.7494166666,6.81833333333,9.68308333333
575.89,10.9676666667,41.4848333333,26.279,21.9360833333,18.3331666667,9.86950000001,10.7478333334,6.83741666667,9.68458333332
576.22,10.924,41.4478333333,26.2145,21.9001666667,18.30975,9.84316666667,10.6906666667,6.81108333334,9.63358333332
576.56,10.8845833333,41.3925833333,26.188,21.8484166666,18.2563333333,9.81708333332,10.6438333333,6.759,9.58916666666
576.90,10.9186666667,41.41125,26.1638333333,21.86675,18.268,9.83091666666,10.6783333333,6.77458333334,9.60491666668
577.24,10.9733333333,41.3753333333,26.1503333333,21.8668333333,18.27925,9.87174999999,10.7095,6.806,9.647
577.58,10.9816666667,41.4096666667,26.1499166667,21.8520833333,18.28375,9.89341666667,10.7359166667,6.81708333333,9.63474999999
577.92,11.0386666667,41.4539166667,26.2328333334,21.8786666666,18.35325,9.94316666668,10.78625,6.88275,9.71424999998
578.26,11.08925,41.468,26.2415833333,21.9080833333,18.3788333333,9.98483333334,10.8256666667,6.90191666667,9.73941666667
578.60,11.0715833334,41.4323333334,26.1788333333,21.8455833333,18.378,9.92608333332,10.7864166667,6.85183333333,9.7055
578.94,11.0400833333,41.35825,26.1734166667,21.8129166667,18.3418333333,9.88016666667,10.7593333333,6.82258333334,9.66608333332
579.28,11.04625,41.3425833333,26.1749166667,21.83775,18.3325833333,9.86891666666,10.7646666667,6.81441666667,9.69058333335
579.61,11.0300833333,41.372,26.18925,21.8244166667,18.359,9.86866666668,10.7355,6.80283333333,9.69525000001
579.95,11.0825833333,41.3971666667,26.2574166666,21.9048333333,18.4026666666,9.92399999999,10.8054166667,6.85891666667,9.76124999998
580.29,11.0871666666,41.3356666667,26.1908333333,21.8806666667,18.39525,9.88074999999,10.7751666666,6.8385,9.74975000002
580.63,11.0264166667,41.3395,26.19875,21.828,18.3675,9.81800000001,10.7071666667,6.78808333333,9.68783333333
580.97,10.9995833333,41.3414166667,26.1785833333,21.85575,18.4086666667,9.79058333332,10.6733333333,6.78883333333,9.67549999999
581.31,11.0020833333,41.3015833333,26.1394166667,21.9205833333,18.4175833333,9.76491666666,10.6385833333,6.81283333333,9.69374999999
581.65,10.9328333334,41.2600833333,26.0545,21.90725,18.351,9.68091666667,10.5923333333,6.74291666667,9.59733333333
581.98,10.8736666666,41.1750833334,26.0069166667,21.8383333333,18.29375,9.62950000001,10.513,6.68183333333,9.53466666667
582.32,10.8915,41.193,26.0445,21.8851666667,18.3466666667,9.64325000001,10.52925,6.73066666666,9.54758333335
582.66,10.8485,41.2105833333,26.0139166667,21.892,18.3570833333,9.6325,10.5281666667,6.71441666667,9.53275000001
583.00,10.8445833333,41.245,26.0035833333,21.897,18.3529166667,9.6335,10.5353333333,6.74716666667,9.51291666666
583.34,10.9014166667,41.3053333333,26.0270833333,21.9746666667,18.3929166667,9.68124999999,10.61975,6.81075,9.58008333335
583.68,10.8646666666,41.26475,26.02125,21.961,18.4116666666,9.68416666666,10.5793333333,6.76433333333,9.56291666666
584.01,10.8696666667,41.2753333333,26.041,22.0156666667,18.4630833333,9.74358333333,10.6063333333,6.80975,9.59674999999
584.35,10.8486666667,41.21175,26.0173333333,22.0451666667,18.4655,9.74416666667,10.5928333333,6.79458333333,9.58341666666
584.69,10.89225,41.34225,26.1168333334,22.0893333333,18.5245833333,9.79066666666,10.6470833333,6.80866666667,9.62074999998
585.03,10.9125833333,41.4039166666,26.194,22.0896666667,18.55675,9.849,10.6966666666,6.8585,9.66666666666
585.37,10.899,41.4225,26.2600833333,22.1361666666,18.5424166667,9.82983333333,10.68025,6.85775,9.68783333332
585.70,10.89975,41.4908333333,26.2824166667,22.1874166667,18.5805,9.85658333333,10.7385,6.90116666667,9.74141666666
586.04,10.8635,41.51825,26.3060833333,22.1869166666,18.5564166667,9.86033333333,10.7521666667,6.89783333333,9.76375000001
586.38,10.8968333333,41.4871666666,26.2946666667,22.16225,18.5519166667,9.86808333333,10.7095,6.89566666666,9.76941666667
586.72,10.9928333333,41.5793333333,26.4496666666,22.302,18.70075,9.99216666666,10.8185833333,6.97583333333,9.86366666668
587.06,10.8515833333,41.48375,26.35425,22.17525,18.54225,9.87758333332,10.6800833333,6.82525,9.72541666666
587.39,10.8926666667,41.5811666667,26.3821666667,22.2603333334,18.5841666666,9.87475,10.7183333333,6.86458333333,9.77091666666
587.73,10.91,41.65675,26.4155833333,22.2930833333,18.6246666667,9.87666666667,10.7685,6.84908333333,9.78324999998
588.07,10.9714166667,41.7166666666,26.4703333333,22.3360833333,18.65025,9.93816666666,10.83525,6.9135,9.8305
588.41,10.936,41.6841666667,26.4546666667,22.3591666667,18.6291666667,9.94458333333,10.8138333333,6.88683333333,9.79350000001
588.74,10.9483333333,41.7139166667,26.4525833333,22.4095833333,18.6413333333,9.97216666666,10.8005,6.85316666667,9.81516666667
589.08,10.9614166666,41.7424166667,26.4493333333,22.4416666667,18.7005,10.0703333333,10.8495,6.86991666667,9.86058333332
589.42,10.9498333333,41.7175,26.4235,22.4618333333,18.7171666667,10.05825,10.82025,6.86008333333,9.85741666666
589.76,10.96925,41.75425,26.4600833333,22.5138333334,18.7654166667,10.1215,10.80925,6.85883333333,9.86841666667
590.09,10.9954166667,41.7791666667,26.49625,22.5666666667,18.82725,10.1550833333,10.8579166667,6.87616666667,9.89875000001
590.43,10.9665,41.80975,26.4634166667,22.5240833333,18.8133333334,10.1165,10.8174166667,6.86208333333,9.87583333333
590.77,11.088,41.9461666667,26.5929166667,22.6791666667,18.9941666667,10.2128333333,10.9264166667,6.98608333333,9.99083333334
591.11,11.0245833333,41.8764166667,26.5481666666,22.5924166667,18.9423333333,10.1760833333,10.8716666667,6.95483333333,9.94783333334
591.44,11.078,41.9629166667,26.587,22.6443333333,18.9615,10.2121666667,10.8865,7.01333333333,9.98541666666
591.78,11.0983333333,41.9920833333,26.5845,22.6603333333,19.0313333333,10.22725,10.8900833333,6.99958333333,10.00875
592.12,11.1078333333,42.0016666667,26.5865833333,22.66625,19.0583333333,10.20725,10.8844166667,7.01491666667,10.0394166667
592.46,11.1141666667,41.9836666667,26.60775,22.62825,19.07525,10.1560833333,10.8885833333,7.02708333333,10.0265833333
592.79,11.1133333333,42.0905,26.6045833333,22.6021666666,19.0656666666,10.0930833333,10.856,6.99316666667,9.96975000002
593.13,11.068,42.0869166667,26.60175,22.5505833333,19.0394166667,10.0538333333,10.816,6.953,9.92716666667
593.47,11.0834166667,42.0603333334,26.5674166667,22.5106666666,19.0213333333,10.0148333333,10.8098333333,6.9655,9.94433333332
593.80,11.0903333333,42.0791666666,26.5465833334,22.5160833334,19.0406666666,10.0494166667,10.8385833333,6.97958333333,9.97716666668
594.14,11.0905,42.10425,26.5520833333,22.5800833333,19.0619166666,10.0565833333,10.8649166667,6.96033333333,10.0050833333
594.48,11.0891666666,42.0961666667,26.5735,22.5713333333,19.0795833334,10.1105833333,10.8848333334,6.961,10.016
594.81,11.12675,42.1506666666,26.6403333333,22.6486666667,19.1393333333,10.14525,10.9001666667,6.98958333334,10.0379166667
595.15,11.0786666667,42.062,26.6144166667,22.5941666667,19.1183333333,10.1065,10.8598333334,6.944,10.0003333333
595.49,10.9898333333,42.0898333334,26.59575,22.5369166667,19.0576666667,10.0535,10.8100833333,6.88925,9.95616666667
595.82,10.9943333333,42.08,26.5581666667,22.5061666667,19.0354166667,10.06,10.81175,6.867,9.95158333334
596.16,10.9143333333,42.0860833333,26.5325,22.48225,19.0089166667,10.0234166667,10.7493333333,6.79258333333,9.89574999999
596.50,10.89775,42.0535,26.5224166667,22.483,19.0269166667,10.0215,10.7445,6.79783333333,9.89124999999
596.83,10.962,42.1314166667,26.5931666667,22.5635,19.0843333333,10.0479166667,10.8074166667,6.84416666667,9.93108333334
597.17,11.0019166667,42.217,26.6590833333,22.625,19.1316666667,10.0958333333,10.8578333334,6.88741666667,9.98575000001
597.51,10.9694166666,42.2365833333,26.6751666667,22.63025,19.0831666667,10.0466666667,10.8265,6.8675,9.95
597.84,10.9344166666,42.1463333333,26.6425,22.553,19.0101666667,10.0014166667,10.75325,6.83291666667,9.88483333332
598.18,10.9746666667,42.1884166666,26.6683333333,22.5948333333,19.0193333334,10.02575,10.7866666667,6.88366666667,9.92558333335
598.52,10.98975,42.2424166667,26.6778333334,22.5798333333,19.04025,10.038,10.826,6.89,9.93475000001
598.85,10.9860833334,42.3161666667,26.7094166667,22.6200833333,19.0418333333,10.0545833333,10.8386666666,6.89616666666,9.93433333334
599.19,11.11175,42.36725,26.7789166667,22.7224166667,19.1165,10.14375,10.9145,6.98125,10.01625
599.53,11.137,42.48425,26.90525,22.7623333333,19.194,10.16825,10.9568333333,7.02658333333,10.075
599.86,11.2203333333,42.4663333333,26.93,22.8326666667,19.2580833333,10.29325,11.0360833333,7.12633333333,10.1586666667
600.20,11.3030833333,42.5095,26.99625,22.8930833333,19.299,10.3739166667,11.0859166667,7.20675,10.2439166667
600.53,11.3083333333,42.4890833333,26.9550833333,22.8893333333,19.3009166667,10.3944166667,11.0896666667,7.21875,10.2493333333
600.87,11.2685,42.4696666666,26.9244166667,22.8878333333,19.3079166667,10.3525833333,11.0579166667,7.15608333333,10.1883333333
601.21,11.3095833333,42.50925,26.94225,22.9589166667,19.3921666666,10.3975833333,11.0961666667,7.17541666667,10.2155
601.54,11.393,42.6104166667,27.0370833333,23.0823333333,19.5180833333,10.52025,11.2285,7.28941666666,10.3441666667
601.88,11.3751666667,42.5813333334,27.0095,23.1008333333,19.51175,10.5050833333,11.1909166667,7.25066666667,10.3375
602.21,11.3913333333,42.5438333333,26.9991666667,23.16075,19.5375,10.5475,11.2119166667,7.26933333333,10.3845833333
602.55,11.4245,42.4590833334,26.9940833333,23.1283333333,19.54175,10.5606666667,11.19625,7.29366666666,10.4266666667
602.88,11.4174166667,42.4816666667,27.02025,23.1260833333,19.5888333333,10.58,11.1805833333,7.30075,10.4193333333
603.22,11.4330833333,42.4688333333,27.00025,23.1690833333,19.5665833333,10.5971666667,11.1720833333,7.31408333333,10.39775
603.56,11.4513333333,42.5578333333,27.0414166667,23.2146666667,19.587,10.5768333333,11.15225,7.31708333333,10.4085
603.89,11.4645,42.58,27.064,23.2436666667,19.5931666667,10.6010833333,11.1736666667,7.3495,10.4454166667
604.23,11.4635833333,42.5511666667,27.0313333333,23.2298333334,19.6139166666,10.6219166667,11.1535,7.37,10.46325
604.56,11.42575,42.4955833333,26.95575,23.1795,19.5709166666,10.6015,11.1294166667,7.36441666666,10.4604166667
604.90,11.40625,42.513,26.9810833333,23.1486666667,19.5565833333,10.6105833333,11.0866666667,7.37733333333,10.479
605.23,11.3665,42.45625,26.92775,23.0704166666,19.5065833334,10.54825,11.0078333333,7.31708333333,10.4368333333
605.57,11.3355833333,42.4425833333,26.9219166667,23.02525,19.5156666666,10.5081666667,10.9840833333,7.30266666666,10.39875
605.90,11.29575,42.4785,26.9326666667,22.9959166667,19.5001666667,10.4678333333,10.9494166667,7.28316666667,10.3399166667
606.24,11.19025,42.4615,26.8519166667,22.9380833333,19.4545,10.3698333333,10.8555,7.17325,10.2155833333
606.58,11.1163333333,42.3956666667,26.83025,22.9043333333,19.3739166667,10.308,10.8185,7.13325,10.18125
606.91,11.0440833333,42.3538333333,26.771,22.8889166667,19.367,10.2619166667,10.78175,7.097,10.1525833333
607.25,11.0279166667,42.2945,26.7609166667,22.85825,19.3225833333,10.2205,10.8145833333,7.0915,10.1460833333
607.58,10.933,42.1889166667,26.6750833333,22.7854166667,19.2885,10.1501666667,10.7339166667,6.9905,10.0755833333
607.92,10.8841666667,42.20525,26.6965,22.7683333334,19.2699166666,10.0999166667,10.7198333333,6.92083333334,10.0186666666
608.25,10.9060833333,42.1885,26.7318333333,22.7865,19.27425,10.1121666667,10.6963333333,6.92483333334,10.01125
608.59,10.9778333333,42.1750833333,26.79575,22.854,19.3320833333,10.1759166667,10.79425,6.98141666667,10.0620833333
608.92,10.9370833333,42.20475,26.79675,22.863,19.3319166667,10.1643333333,10.7780833333,6.9485,10.0426666667
609.26,10.9960833333,42.2320833333,26.826,22.9368333333,19.415,10.2435833333,10.8531666667,6.99991666667,10.1033333333
609.59,11.0275833333,42.1641666667,26.7623333333,22.9071666667,19.3726666666,10.2609166667,10.87275,7.00208333333,10.1458333333
609.93,11.15375,42.2568333333,26.9105833333,23.065,19.467,10.3750833333,11.0249166667,7.132,10.3011666667
610.26,11.2349166666,42.2390833333,26.89325,23.1159166667,19.5428333333,10.4328333333,11.0996666667,7.1995,10.37025
610.60,11.2835,42.1500833333,26.8835,23.11825,19.5599166667,10.4624166667,11.1476666667,7.24433333333,10.4085
610.93,11.274,42.052,26.7905,23.09375,19.5625,10.4675833333,11.1373333333,7.24925,10.3854166667
611.27,11.3155833334,42.0994166667,26.8471666667,23.1265,19.6174166667,10.4998333333,11.1685833333,7.28691666667,10.4268333333
611.60,11.3443333333,42.0855833334,26.84075,23.174,19.6475,10.5360833333,11.1906666666,7.34641666667,10.4804166667
611.93,11.3399166667,42.14325,26.8629166667,23.1875833333,19.65525,10.5384166667,11.2048333333,7.3485,10.4819166667
612.27,11.281,42.1156666667,26.7566666667,23.1498333333,19.6149166667,10.4508333333,11.1150833334,7.27516666667,10.4045
612.60,11.3418333333,42.1268333333,26.76975,23.2165,19.6599166666,10.5450833333,11.17925,7.34808333333,10.4714166667
612.94,11.3335833333,42.1168333333,26.7245,23.182,19.5825,10.5280833333,11.1658333333,7.35633333333,10.47875
613.27,11.338,42.1688333334,26.7804166667,23.24325,19.6483333333,10.54475,11.14625,7.381,10.4765
613.61,11.3495833333,42.24325,26.7869166667,23.2465833333,19.7218333333,10.61625,11.1534166667,7.41258333333,10.4943333333
613.94,11.3238333333,42.3001666667,26.85475,23.2499166667,19.6981666667,10.5720833333,11.1320833333,7.39466666667,10.4538333333
614.28,11.357,42.5023333333,26.9521666667,23.2966666667,19.7553333333,10.59225,11.1205833333,7.40633333334,10.4971666667
614.61,11.4030833333,42.7005833333,27.1024166667,23.3743333333,19.82775,10.6609166667,11.1831666667,7.43733333334,10.5650833333
614.94,11.5136666666,42.8253333334,27.19775,23.4733333333,19.9185,10.7699166667,11.2845,7.52491666666,10.64275
615.28,11.6476666667,42.9914166667,27.3791666667,23.594,20.05575,10.9065833333,11.4148333333,7.6275,10.7519166667
615.61,11.73475,43.0159166667,27.48125,23.7018333334,20.18525,10.95825,11.53,7.70775,10.835
615.95,11.80275,43.1110833334,27.5875,23.8004166667,20.2535,11.05325,11.6094166667,7.7805,10.9134166667
616.28,11.7743333333,43.1226666667,27.6184166667,23.7649166667,20.2195,10.9716666667,11.51025,7.73091666667,10.83575
616.61,11.684,43.1541666666,27.6108333333,23.7163333333,20.2011666667,10.87925,11.3975833333,7.61058333333,10.7445
616.95,11.719,43.21675,27.6155,23.7421666667,20.2380833334,10.931,11.4509166667,7.65091666667,10.7935
617.28,11.695,43.2155833333,27.5704166667,23.7474166667,20.2304166667,10.8776666667,11.4173333333,7.64533333333,10.7990833333
617.62,11.7256666667,43.2573333334,27.55975,23.82125,20.32375,10.9315833333,11.4328333333,7.67125,10.85875
617.95,11.72875,43.2683333333,27.5214166667,23.8470833333,20.38425,10.93675,11.49375,7.69308333333,10.8865
618.28,11.65475,43.221,27.4486666667,23.8268333333,20.3824166667,10.8938333333,11.4306666666,7.66808333333,10.8513333333
618.62,11.58475,43.1635,27.3865,23.79925,20.3665833333,10.87025,11.3888333334,7.61541666667,10.7781666667
618.95,11.48,43.0386666667,27.2395,23.6610833333,20.2181666666,10.7595833333,11.2435,7.49541666666,10.7095833333
619.28,11.44475,43.0624166667,27.20775,23.6228333333,20.1819166667,10.7941666667,11.2199166667,7.46483333333,10.6925833333
619.62,11.4348333333,43.0510833333,27.1566666667,23.5865,20.1655,10.73875,11.21225,7.43958333334,10.66975
619.95,11.4765833333,43.0740833333,27.1201666667,23.6258333333,20.24825,10.784,11.2970833333,7.4855,10.7285
620.28,11.503,43.0425833334,27.068,23.6385833333,20.2664166667,10.8070833333,11.3238333333,7.51941666667,10.7465
620.62,11.4725833334,43.1214166666,27.114,23.6525,20.3214166667,10.7886666667,11.30425,7.49208333333,10.723
620.95,11.4568333333,43.0638333334,27.03025,23.6259166666,20.2210833333,10.727,11.2525833333,7.43925,10.6504166667
621.28,11.44275,43.1115833333,27.0693333334,23.5960833333,20.2075833333,10.7439166667,11.2741666667,7.4215,10.6693333333
621.62,11.4528333333,43.0514166666,27.0885833333,23.5996666667,20.1296666667,10.796,11.20975,7.40558333333,10.6445833333
621.95,11.4403333333,43.003,27.0753333333,23.5785833333,20.0969166667,10.7856666667,11.2150833333,7.37683333334,10.6156666667
622.28,11.3944166667,42.9304166667,26.981,23.52975,20.006,10.66575,11.154,7.32016666667,10.577
622.62,11.4275833333,42.9669166667,26.99925,23.5796666667,20.0643333333,10.68225,11.18875,7.33433333333,10.5714166667
622.95,11.3796666666,42.93225,26.9471666666,23.5459166667,20.0221666667,10.5803333333,11.1004166667,7.242,10.4743333333
623.28,11.3175833333,42.8758333334,26.8663333333,23.463,19.9655,10.5671666667,11.0315833333,7.19416666666,10.4153333333
623.62,11.2801666667,42.9335,26.90375,23.501,19.96775,10.5484166667,11.0010833333,7.18225,10.4054166667
623.95,11.2693333333,42.8985,26.9669166667,23.4888333333,19.9608333333,10.5631666667,10.9975,7.19083333333,10.3889166667
624.28,11.3415833334,42.8318333333,27.0000833334,23.541,19.97,10.6270833333,11.0104166667,7.2545,10.4408333333
624.62,11.3780833334,42.9036666666,27.127,23.5579166667,20.0473333333,10.7078333333,11.0643333333,7.29991666667,10.4983333333
624.95,11.3448333333,42.8535833333,27.105,23.5484166667,20.0323333333,10.696,11.0189166667,7.28833333334,10.4441666667
625.28,11.3518333333,42.95725,27.2134166667,23.5616666667,20.1283333333,10.7111666667,11.08725,7.3105,10.44075
625.61,11.3860833333,43.0214166667,27.3020833333,23.6106666667,20.1864166667,10.717,11.05075,7.29666666667,10.443
625.95,11.3829166667,43.00825,27.27775,23.5918333333,20.1560833333,10.73825,11.0239166667,7.29558333333,10.4500833333
626.28,11.47675,43.1043333333,27.3713333333,23.7018333333,20.2773333333,10.8193333333,11.0984166666,7.38375,10.5485833333
626.61,11.5573333333,43.1855833333,27.4391666667,23.7605,20.3873333333,10.9093333333,11.1968333333,7.46725,10.6586666666
626.94,11.4965833333,43.1765,27.4293333333,23.7259166667,20.37675,10.8675833333,11.1570833334,7.43825,10.6775
627.28,11.4851666667,43.0849166667,27.42875,23.69,20.33075,10.8789166667,11.1625,7.404,10.6708333333
627.61,11.5353333333,43.1080833333,27.4578333333,23.777,20.4061666667,10.9303333333,11.21475,7.445,10.7311666667
627.94,11.484,43.093,27.4395833334,23.7494166666,20.3886666666,10.8898333333,11.21,7.40116666667,10.7020833334
628.27,11.5304166667,43.1255,27.4569166666,23.804,20.46625,10.9475833333,11.2971666667,7.42775,10.7691666667
628.61,11.5931666667,43.1804166667,27.4493333333,23.88,20.4994166666,10.9931666667,11.3684166666,7.45441666667,10.8235
628.94,11.6391666667,43.1173333334,27.3945833333,23.9048333333,20.4856666666,11.0215,11.3655,7.466,10.8735
629.27,11.6741666667,43.21825,27.4033333333,23.9740833334,20.5395833333,11.1315,11.46125,7.53366666667,10.9369166667
629.60,11.77175,43.3686666667,27.5823333334,24.1084166667,20.6865,11.2529166667,11.5904166667,7.62516666667,11.0353333333
629.94,11.6353333334,43.3129166667,27.5280833333,24.0478333333,20.5808333334,11.1520833333,11.5215833333,7.54158333333,10.9461666667
630.27,11.6649166667,43.3294166667,27.566,24.105,20.60675,11.223,11.54375,7.58425,11.0154166667
630.60,11.8065,43.4645833333,27.7445833333,24.2953333334,20.7753333333,11.3883333334,11.7055833333,7.70266666666,11.1205833333
630.93,11.8243333333,43.5299166667,27.7080833334,24.30875,20.8129166667,11.3795,11.6791666667,7.73691666667,11.1195
631.26,11.76075,43.5625833333,27.6925,24.2700833333,20.7876666667,11.3345,11.647,7.70208333333,11.1086666667
631.60,11.7575833333,43.6205833333,27.7041666667,24.28575,20.79075,11.3175,11.643,7.66875,11.12125
631.93,11.7644166667,43.6621666667,27.7408333333,24.2891666667,20.8285,11.336,11.62375,7.70466666667,11.09525
632.26,11.7270833333,43.58175,27.6915833333,24.2774166667,20.8231666667,11.2674166667,11.5559166666,7.69125,11.0771666667
632.59,11.6710833333,43.6574166667,27.7254166666,24.30325,20.8365,11.2464166667,11.5138333334,7.675,11.0274166667
632.92,11.6945833333,43.6265833333,27.7550833334,24.2730833333,20.8105833333,11.1956666667,11.5035,7.67216666667,11.0083333333
