wavelength,Back_ThlRuff,Belly_ThlRuff,Breast_ThlRuff,Crissum_ThlRuff,Crown_ThlRuff,DorTail_ThlRuff,Patch10_ThlRuff,Rump_ThlRuff,Throat_ThlRuff,WingTip_ThlRuff
737.38,19.2025333333,61.3462666667,56.6168,51.4252,40.9485666667,24.3176701754,36.0957,23.6922,56.6877333333,21.7328666667
737.69,19.5798666667,61.7577333333,56.8556666667,51.8999333333,41.3145666667,24.6121719298,36.4489,23.9756,57.1688666667,21.9333333333
738.01,19.8019333333,62.214,57.1474,52.0360666667,41.5723,24.8706666667,36.6087,24.1589333333,57.2919333333,21.9892666667
738.33,19.7636666667,62.3544666667,56.9654666667,52.1270666667,41.6387333333,24.7464631579,36.5485,24.0846666667,57.3042666667,21.7792666667
738.64,19.8906666667,62.4245333333,57.0686666667,52.0584666667,41.8229,24.9014561404,36.6721333333,24.1482666667,57.4482666667,21.8932
738.96,20.1796666667,62.8581333333,57.4182666667,52.4143333333,42.2245,25.1280947368,36.8981333333,24.2355333333,57.8003333333,22.0491333333
739.28,20.1150666667,62.8900666667,57.4845333333,52.5167333333,42.1951666667,25.1872035088,36.9058666667,24.2773333333,57.6830666667,22.0576
739.59,19.9680666667,63.0138666667,57.5838,52.4412666666,42.1766333333,25.0379929825,36.8868333333,24.2438666667,57.6272,22.0396
739.91,20.1268,63.3392,57.6410666667,52.7221333333,42.4407666667,25.1839649123,37.2143333334,24.5036,57.7816666667,22.193
740.23,20.4436666667,63.6450666667,57.8960666667,52.976,42.6352,25.5980491228,37.2457666667,24.7309333333,58.0781333333,22.3468
740.54,20.1186,63.4566,57.7138666667,52.8144666667,42.6391333334,25.6372526316,37.1287,24.6338666666,57.8891333333,22.3288
740.86,19.8262666667,63.3406,57.6659333333,52.7636666667,42.4003666667,25.3937368421,36.8815333333,24.4726,57.6418,21.9960666667
741.18,19.1932,62.9200666667,57.3432,52.4402666667,42.1205333333,24.9063017544,36.3432666667,24.0787333333,57.4168666667,21.6384666667
741.49,18.8462666667,62.114,56.8811333333,52.0852666667,41.7565666667,24.5581824561,35.9694333333,23.6472,56.9705333333,21.4788
741.81,18.4832,61.8935333333,56.721,51.8923333333,41.5246,24.2139052632,35.6061333333,23.3295333333,56.7792,21.2362
742.12,18.2205333333,61.6280666667,56.4000666667,51.8154,41.2397666667,23.9248631579,35.2885333333,23.1332666667,56.5230666667,20.9
742.44,17.7996,61.4426666667,56.2288666667,51.5770666667,40.9435666667,23.6318385965,35.0516,22.7571333333,56.3413333334,20.5854
742.76,17.8527333333,61.0998,55.9806,51.3852666667,40.9243333333,23.6093298246,34.9607333333,22.8280666667,56.2161333333,20.5551333333
743.07,18.1566,61.0126666667,55.8992666667,51.5664,41.1525333333,23.8346596491,35.2427,23.1435333333,56.1787333333,20.7490666667
743.39,18.0123333333,60.9086,55.8298666667,51.4682666667,40.9604666667,23.6447473684,35.1891,23.0242666667,56.0830666667,20.5836
743.70,17.7885333333,60.628,55.5502,51.2131333333,40.8279666667,23.1904526316,35.0953333333,22.8368,55.6146666667,20.5233333333
744.02,17.6632666667,60.4272,55.2184,51.0588,40.6477333333,22.8689859649,34.9453333333,22.6991333333,55.6024,20.4356
744.34,17.6515333333,60.3484,54.8924666667,50.8301333333,40.6231666667,22.6970070176,34.8394333333,22.4027333333,55.5046666667,20.5469333333
744.65,17.9107333333,60.1896666667,54.8264666667,50.5636,40.4837333333,22.9037894737,35.0366333333,22.615,55.2275333333,20.8319333333
744.97,18.045,60.2562666666,54.9174666667,50.5876666667,40.6394,22.9127087719,35.0688,22.7840666667,55.3046666666,20.9052
745.28,18.6330666667,61.0616666667,55.7124666667,51.2981333333,41.3945333333,23.5169087719,35.8966,23.3635333333,56.1358666667,21.4080666667
745.60,18.7901333333,61.4248666666,56.0093333333,51.4454,41.7528333333,23.6711192982,36.1361666667,23.5882666667,56.4806,21.8272666667
745.91,19.0136666667,61.8676666667,56.3697333333,51.7060666667,41.9186333333,23.9445824561,36.3143,23.8734,56.6430666667,22.0940666666
746.23,19.2617333333,62.0407333333,56.6791333333,51.8430666667,42.2189,24.1836210526,36.6916,24.0122,56.7232666667,22.3753333333
746.55,19.2410666667,61.8688,56.5064666667,51.5988,42.0551,24.1525333333,36.3460666667,23.8472,56.4270666667,22.2224666667
746.86,19.4720666667,61.766,56.5496666666,51.5455333333,42.1660666667,24.3131684211,36.4136,23.8640666667,56.4191333333,22.2611333333
747.18,19.6456,61.6902666666,56.5299333333,51.578,42.1014333333,24.3752701754,36.3515666667,23.854,56.4624666667,22.2636666667
747.49,19.7667333333,61.7804666667,56.7766666667,51.5849333333,42.1695666667,24.5055052632,36.4239666666,23.9206,56.4226,22.4778
747.81,19.662,61.8752,57.2314,51.8498,42.2911666667,24.6619719298,36.6197,24.1313333333,56.5633333333,22.3554666667
748.12,19.4267333333,62.1735333333,57.4345333333,52.3304666667,42.5046666666,24.4618175439,36.5343333333,23.8848,56.7451333333,22.0464
748.44,19.1586666667,62.2906666667,57.5333333333,52.4407333333,42.6017666667,24.460522807,36.5409,23.7728666667,56.8490666667,21.8255333333
748.75,18.7898,61.6466,56.8729333333,51.9785333333,42.0776666667,24.154768421,36.0885,23.5342666667,56.3025333333,21.6387333333
749.07,18.6225333333,61.2178,56.7664,51.8734666667,41.9412333333,24.2032877193,36.0046333334,23.481,55.8622666667,21.5344
749.38,18.989,61.3849333333,56.9378666667,52.051,42.4341333333,24.6197508772,36.4692,24.0284666666,56.119,22.08
749.70,18.7314,61.5126666667,56.8842666667,51.8233333333,42.1737,24.3122385965,36.0936333333,23.8084666667,56.1492,21.7331333333
750.01,18.7078666667,61.7166666667,57.2900666667,52.0812,42.5082333333,24.4878280702,36.3556,24.0101333334,56.5558666667,21.965
750.33,18.1815333333,61.4306,56.9488,51.7851333333,42.2221666667,24.0075649123,36.0729333333,23.6928666667,56.2696,21.789
750.64,17.8819333333,61.3807333333,56.8079333334,51.6081333333,42.1706666667,23.8702070175,36.0705666667,23.6414666667,56.2076666667,21.4884
750.96,17.8292666667,61.3633333333,56.7181333333,51.5745333333,42.1381666666,23.7526210526,35.9986333333,23.3902,56.1056666667,21.1761333333
751.27,17.9265333333,61.3247333333,56.4314666667,51.495,41.9883666667,23.6747052631,35.7920333333,23.3279333333,55.9988666667,21.1327333333
751.59,17.9366,61.2347333333,56.2792666667,51.2995333333,41.8188,23.6801403509,35.8083,23.4355333333,56.0236666667,21.3129333333
751.90,18.0917333333,61.3888,56.2804,51.3712,41.8221,23.7804421053,36.0262,23.5742666666,55.9628666667,21.5421333333
752.22,17.8396,61.4248666667,56.4936,51.3582,41.8472333333,23.5666210526,35.8153,23.1166666667,56.0578,21.1525333333
752.53,17.9232666667,61.6974666667,56.4043333333,51.2236666667,41.7732333333,23.2851719298,35.4663666667,22.9033333333,56.289,20.7747333333
752.85,17.8135333333,61.4639333333,56.1263333333,51.0476,41.5742666667,23.0296140351,35.1571,22.6909333333,55.9801333333,20.4218
753.16,17.8600666667,61.2646666667,56.0603333333,51.0754,41.6364666667,23.3505122807,35.0438666667,22.7160666667,55.9039333333,20.5925333333
753.47,17.4090666667,60.9272,55.5462666667,50.6759333333,41.1727333333,22.9760280702,34.6882,22.2682666667,55.5464,20.1268666667
753.79,17.7087333333,61.1014,55.644,50.8759333333,41.3768666667,23.3806736842,34.7294333333,22.5653333333,55.6165333333,20.3541333333
754.10,17.7149333333,61.0094666667,55.6655333334,50.7931333333,41.2811666667,23.2832245614,34.5520666667,22.4959333333,55.4243333333,20.4520666667
754.42,17.8362666667,61.1069333333,55.6446,50.9775333333,41.4504,23.5742736842,34.7031,22.7952,55.5944,20.7008
754.73,17.6419333333,61.3231333333,55.7025333333,50.947,41.6454,23.5476701755,34.6918,22.6858,55.8298,20.7011333333
755.05,18.2338,61.4849333333,55.9454666667,51.1128666666,42.0926,24.0190245614,34.9148333333,23.0464666667,56.0278,21.1016
755.36,18.3305333333,61.4890666667,55.9593333333,51.0309333333,42.1305666667,23.9219578947,35.0113666667,23.1529333333,56.2714,21.1139333333
755.67,19.0917333333,61.9992666667,56.1468,51.2882666667,42.6949333333,24.4357789474,35.5342,23.9018,56.5524666667,21.9166
755.99,19.1531333333,61.8654666667,56.226,51.3734,42.8397,24.7569052632,35.7767666667,24.0314,56.5522666667,22.2860666667
756.30,19.1094,61.6466,56.0252,51.3660666667,42.6418,24.7631508772,35.7947333333,23.8745333333,56.2914666667,22.291
756.62,19.4545333333,61.9438,56.1871333333,51.694,43.0462,25.0130035088,36.1844333333,24.2693333333,56.5604666667,22.6613333334
756.93,20.0807333333,62.5824666667,56.7517333333,52.169,43.7195,25.4068666666,36.6811,24.626,57.1234666667,23.1964
757.24,20.5218666667,63.0564666667,57.3032,52.6721333333,44.2582666667,25.6416245614,37.1829,24.9036,57.5845333333,23.6768666667
757.56,20.9328666667,63.6064666667,57.8929333333,53.2693333333,44.8503333334,26.1795403509,37.8378,25.3646666667,58.1923333333,24.3416666667
757.87,21.0482666666,64.17,58.5456666666,53.8444,45.3729666667,26.2865017544,38.1776333333,25.5016,58.6013333333,24.6663333333
758.18,21.2169333333,63.9014,58.4515333333,53.76,45.1933,26.3653789474,38.1947,25.6141333333,58.3564,24.8011333333
758.50,21.1163333334,64.0877333333,58.699,53.9909333333,45.24,26.4567017544,38.3583666667,25.5906666667,58.4970666667,24.8116666667
758.81,21.2722666667,64.5164,58.9753333333,54.3838666667,45.5614,26.6936035088,38.5665333333,25.8492666667,58.6095333333,25.2360666667
759.13,20.9124666667,64.1069333333,58.6844,54.1026,45.3524333333,26.6500701754,38.4071,25.6114,58.2468666667,25.0107333333
759.44,20.7226,63.9283333333,58.6696666666,54.0588,45.4335666666,26.4990631579,38.2094333333,25.4337333333,58.4027333333,24.9231333333
759.75,20.4126666667,63.8120666667,58.5239333333,53.7088,45.3125333333,26.2496385965,37.8761333333,25.2622,58.3664,24.6345333333
760.07,20.1554,63.7302,58.4786,53.7216666667,45.2501666667,25.8707578947,37.8946666667,24.9955333334,58.2973333333,24.3772
760.38,19.8972666667,63.4932666667,58.3318666667,53.6560666667,45.0300666667,25.8186736842,37.6307,24.8442,58.0633333333,24.1272666667
760.69,19.4208666667,62.8647333333,57.8654666667,53.0367333333,44.3517666667,25.5276666667,36.9925333333,24.5040666667,57.5408,23.5668666667
761.01,19.2394666667,62.7328,57.6884,52.7150666667,44.1334333333,25.3512140351,36.7514333333,24.1800666667,57.3191333333,23.2335333333
761.32,19.0673333333,62.3424666667,57.4296666667,52.3714666667,43.9956666667,25.1621122807,36.7593666667,24.1494,57.0667333333,23.0152666667
761.63,19.2337333333,62.6478,57.8111333333,52.6746,44.3393666667,25.2406245614,37.0845,24.4341333333,57.3984,23.1322
761.94,19.2863333333,62.7168666667,57.8813333333,52.5630666667,44.5515333333,25.3076877193,37.1194666667,24.3828666667,57.384,23.1698
762.26,19.3260666667,62.399,57.8154666667,52.4260666667,44.336,25.4422105263,37.0082666667,24.3219333333,57.2074666667,22.9974666667
762.57,19.4070666667,62.8150666667,58.2351333333,52.7426,44.5157333333,25.4862982456,37.0792,24.3594666667,57.4768,23.1
762.88,19.8001333333,62.9944,58.3584,52.9134,44.6506666666,25.6940245614,37.4587,24.7383333333,57.5163333333,23.4343333333
763.20,20.0675333333,63.2886666667,58.5454,53.1609333333,44.9928333333,25.8406666667,37.7091666667,25.0398,57.7494666667,23.7771333333
763.51,20.2489333334,63.4522666667,58.6481333333,53.1252,45.0670666667,26.0486105263,37.6857333333,25.244,57.8328666667,23.9502
763.82,20.2877333334,63.3225333334,58.5783333333,52.8579333334,45.0011,25.9624877193,37.6661666667,25.2472666667,57.6342666666,24.0408
764.14,20.1978,63.3332666667,58.4354,52.7465333333,45.0418333333,25.8449754386,37.6736,25.1773333333,57.6424666667,23.9694
764.45,20.0981333333,63.0585333333,58.1141333333,52.5398666667,44.8943666667,25.7238947368,37.4578333334,25.0576666667,57.4536,23.8566
764.76,20.2508,63.189,58.036,52.6122666667,44.8572666667,25.8174421053,37.4672,25.1348,57.5098666667,23.9928666666
765.07,20.329,63.2568666667,58.038,52.5643333333,44.9049666666,25.9618175438,37.4044666667,25.0334666667,57.4588666667,24.1834666667
765.39,20.1150666667,63.3909333333,58.0013333333,52.5430666667,44.6531333333,25.6976280702,37.3270666667,24.8170666667,57.4728,23.8654666667
765.70,19.6264,63.1699333333,57.6006,52.2256,44.5408333333,25.0951719298,36.9403666667,24.2826666667,57.2115333333,23.3722666666
766.01,19.6966666667,62.6482,57.0891333333,51.974,44.3934666667,25.1383929824,36.8346,24.2784,56.989,23.3169333333
766.32,19.1911333333,62.3156,56.6867333333,51.5866666667,44.2310666667,24.7967614035,36.4751333333,23.9336666667,56.5581333333,22.7988
766.64,19.0798,62.1320666667,56.8096,51.5170666667,44.0866,24.691631579,36.4923,23.7077333333,56.5418666667,22.5950666667
766.95,18.9376666667,62.1434,56.7975333333,51.4420666667,44.2757666667,24.6279649123,36.6855666667,23.7005333333,56.4444666667,22.4491333333
767.26,18.7798,62.2496,56.9082666667,51.8170666666,44.5831666667,24.8248982456,36.7636333333,23.8942,56.7998666667,22.299
767.57,18.707,62.2302,56.99,51.9786666667,44.6861,24.8104140351,36.7351,23.6906666667,56.7265333333,22.2166666667
767.88,18.7484666667,62.1118,56.9716,52.0501333333,44.9197333334,24.8905508772,36.7723333333,23.8146,56.7001333333,22.2036
768.20,18.4475333333,61.723,56.703,51.5342,44.7314666667,24.4155017544,36.2676666667,23.4204,56.4634666667,21.5705333333
768.51,18.4508666667,61.9101333333,56.7588,51.6298666667,44.9672,24.420491228,36.5444666667,23.8165333333,56.7286666667,21.4476666667
768.82,18.6598666667,61.4162666667,56.3258666667,51.4296666667,45.0428333333,24.3552210526,36.4381333333,24.2336,56.2459333333,21.7096666667
769.13,19.1690666667,61.3887333333,56.3686,51.3713333333,45.0413333333,24.8227157895,36.8512333333,24.8432,56.2798666667,22.1735333333
769.44,19.0716666667,61.2366666667,56.0950666667,50.9538,44.8312333334,24.6419298246,36.8929333333,24.9463333333,55.9782,22.1259333333
769.76,19.6134,61.9048,56.5532666667,51.7036,45.0248666667,25.0359438597,37.3698333333,25.3797333333,56.6408,22.642
770.07,19.1244666667,61.9464666667,56.0984666667,51.5944666667,44.9399,24.7078175439,37.1798333334,25.3268666666,56.5669333333,22.5168
770.38,18.9598,62.0016,55.8844,51.6354666667,44.7274,24.7532982456,36.9038333333,25.1810666667,56.7416,22.4219333333
770.69,18.6397333333,61.4909333333,55.359,51.2149333333,44.2640666667,24.2602877193,36.6771666667,24.7632,56.4539333333,22.1519333333
771.00,18.8013333333,61.3299333333,55.2224,51.0378,44.1742,24.3896877193,36.8955666667,25.0274666667,56.3151333333,22.1729333333
771.32,18.2144,61.3927333333,55.0490666667,51.0281333334,43.8222666667,23.692122807,36.6186,24.654,56.3282666667,21.4888666667
771.63,18.1065333333,61.2253333333,54.9966666667,50.8337333333,43.6717,23.9923684211,36.7197,24.7200666667,55.9876666667,21.3935333333
771.94,18.2318,60.619,54.6826666667,50.4608666667,43.2687666667,23.7472596491,36.4662333333,24.195,55.3686,21.0464666667
772.25,17.9534,59.6872666667,54.1913333333,49.8794,42.6228666667,23.4419087719,35.8579333333,23.8472666667,54.9956,20.7326
772.56,17.8448666667,59.9405333333,54.5184666667,50.2448,42.9009,23.215568421,35.7973666667,23.9166666667,55.2688,20.9288666667
772.87,17.4658,60.0329333333,54.6637333333,50.5077333333,43.0136666667,22.9233578947,35.8061333333,23.7189333333,55.3832,20.6065333333
773.18,16.9095333333,59.6666,54.2762,49.6856666666,42.8070666667,22.6566526316,35.2857,23.2190666667,54.6619333333,20.3477333333
773.50,17.2283333333,59.4790666667,54.5805333333,49.7156,43.1064,23.0001929825,35.3239333333,23.4936,54.5234,20.5256
773.81,16.8981333333,58.5922666667,54.1445333333,48.8761333333,42.441,22.3541438597,34.7410666667,22.9922666667,53.7341333333,20.3293333333
774.12,17.5613333333,59.2546,54.5888,49.0235333333,42.987,22.8632666667,35.2813666667,23.4872,53.8623333333,21.164
774.43,17.0718666667,59.5475333333,54.7154,49.222,43.0898666667,22.0480245614,35.0832333333,23.0325333333,54.079,20.8402
774.74,18.1555333333,59.8626,55.4526,49.6003333333,43.8313666667,23.2515473684,35.9945666667,23.9733333333,54.3782666666,22.2908666666
775.05,18.7058666667,60.1966,55.636,49.9976,44.1377333333,23.4650561403,36.4674333333,24.2706,54.7404,23.1045333333
775.36,18.7991333333,60.346,55.7004666667,50.4967333333,44.2821666667,23.8442175438,36.5628,24.7195333333,55.1222666667,23.4691333333
775.67,19.5335333334,62.0466666667,56.6992,51.5725333333,45.4652666667,25.1477754386,37.7227333333,25.5029333333,56.3231333333,24.5498
775.98,20.0501333333,62.4548,57.1887333333,51.9076666667,45.6977666667,25.7450631579,38.0974,25.7980666667,56.7971333333,24.7339333333
776.30,20.9724666667,63.1578,57.8447333333,52.8271333333,46.1878666667,26.3989719298,38.5062333333,26.4762,57.4987333333,25.6692666667
776.61,21.3294,63.0883333333,58.0009333333,53.1333333333,46.4218666667,26.6922491228,38.9030333333,27.0715333333,57.8560666667,25.8471333333
776.92,21.4074666667,62.9402666667,58.1518666667,53.2232666667,46.1357,26.6070982456,39.0383,26.8469333333,57.9264,26.0856
777.23,21.5600666667,62.9394666667,58.1036666667,53.5792,46.1900666667,26.9467368421,39.2625,26.9876666667,58.1739333333,26.2654666667
777.54,20.9944,62.8158666667,57.7778666667,53.6632,45.9411,26.5984947368,38.6833666667,26.5094666667,58.2446,25.6824666667
777.85,21.3821333333,62.6198666667,57.5889333333,53.4227333333,45.7369666667,27.2596666667,38.7097666667,27.0543333333,58.1606,26.3882
778.16,20.9597333333,62.4717333333,57.3322666667,53.3182666667,45.4634333333,27.0583754386,38.3319333333,26.737,57.9252,25.883
778.47,20.5425333333,62.2966,57.1256,53.3080666667,45.2928333333,26.9347052632,37.9974,26.4132,57.9113333333,25.4246666667
778.78,19.3275333333,61.555,56.2996666667,52.3788,44.501,25.9601754386,37.0694666667,25.1782666666,57.1310666667,24.3776
779.09,19.0365333333,60.9478,56.2494,52.1998666667,44.2452333333,25.5875263158,36.6742666667,25.2086,56.8778666667,24.0906
779.40,18.4772,60.3728666667,55.4364,51.7172666667,44.0301333333,25.3155052632,36.3662666667,24.9521333333,56.4879333333,23.9420666667
779.71,17.5307333333,59.4517333333,54.7584666667,50.6134,43.3490666667,24.686954386,35.7765666667,24.2757333333,55.4894666667,23.1951333333
780.02,17.0824,59.0414666667,54.4348,50.3150666666,42.9945333333,24.1782877193,35.2688,23.7438666667,55.1548666667,22.9178
780.33,17.2949333333,59.0029333333,54.129,50.0717333333,42.9726666667,24.278631579,35.0199333333,23.8558,54.7547333333,22.6463333333
780.64,16.8605333333,58.6106666667,53.6726666666,49.8976666667,42.7490333333,23.6714842105,34.6069333334,23.1609333333,54.2704,21.9494666667
780.95,17.1218,58.8498666667,53.9439333333,50.1989333333,42.9925666667,23.8037473684,34.8214333333,23.3524666667,54.2326666667,22.1477333333
781.26,17.224,58.8852666667,53.9956,50.2316666667,43.3141333333,23.8727052632,35.0,23.1568,54.1501333333,21.9758
781.57,17.865,59.3367333333,54.0412666667,50.6689333333,43.6538,23.7114666667,35.4430333333,23.5228,54.7156,22.0512666667
781.88,18.2470666666,59.9661333333,54.5659333334,50.8793333334,44.0570666667,23.8667649123,35.7365666667,23.9526,55.1598,22.3523333333
782.19,18.2024,59.8066,54.3686,50.5518666667,44.0073333333,23.7159929825,35.6939333333,23.8452,54.6529333333,22.1672
782.50,17.6034666667,59.1378666667,53.4828,49.8391333334,43.4311,22.9117754386,35.1178333333,22.9711333333,53.6264666667,21.3907333333
782.81,17.8302,59.4284666667,53.7824666667,50.0613333333,43.5724666667,22.9516807017,35.1358,22.852,53.6425333333,21.0908666667
783.12,18.6172666667,60.1765333333,54.4453333333,50.7149333333,44.3630333333,23.6411614035,35.6840666667,23.3598,54.5632,21.4180666667
783.43,18.4894666667,60.4877333334,54.5406,50.9545333333,44.3234666667,23.4968736842,35.8220666667,23.2886666667,54.6179333333,20.9276666667
783.74,18.6034,61.0929333333,54.9182,52.0158,44.7663,23.7365298246,36.1749333333,23.6492,55.4098666667,21.0869333333
784.05,19.9206,62.4236666667,56.2636666667,53.0403333333,45.9127,25.0783684211,37.4999333333,25.1831333333,56.3553333333,22.1978
784.36,20.6383333333,62.0355333333,56.3988666667,53.1588666667,46.1124666667,25.8458245614,37.8982666667,25.8297333333,56.3506,22.5836
784.67,20.2858666667,61.9342666667,56.4840666667,53.2056666667,46.0066333333,25.7984736842,37.5698333333,25.6508666667,56.3990666667,22.5669333333
784.98,19.34,60.7569333333,55.7614666667,51.9890666667,45.1406666667,25.367122807,36.6243,24.9107333333,55.2708666667,22.2040666667
785.29,19.0484666667,60.3575333333,55.5030666667,51.9515333333,44.7758666667,25.1125508772,36.2726333333,24.4848666667,54.691,22.0364666667
785.60,19.0175333333,60.0179333333,55.0584666667,51.746,44.1838666667,24.9740561404,35.6334333333,24.1448666667,54.2976666667,22.1024666667
785.91,19.5166666667,60.2592,55.4317333333,52.0601333333,44.5122333333,25.3814421053,36.2688,24.6742666667,54.406,22.9002
786.22,19.4746666667,60.4319333333,55.8785333333,52.1073333333,44.4132666667,25.467277193,36.3252666667,24.6701333333,54.4600666667,23.421
786.53,19.1244,60.6012666667,55.7909333333,52.1015333333,44.4483,24.8204,35.9427666667,24.5592,54.2966,23.4443333333
786.84,19.5823333333,61.4621333333,56.1704666666,52.55,45.3233666667,25.3041333333,36.2315333333,24.781,54.9696,24.0616666667
787.14,19.5383333333,61.5385333333,56.1538,52.0742,45.4985666667,25.3516526316,36.2107,24.6326,54.8033333333,24.1253333333
787.45,18.5255333334,60.9436,55.5874666667,51.7966,44.8616333333,24.5646842105,35.7656,24.2317333333,54.4180666667,23.6894
787.76,17.8634,60.8200666667,55.2246,51.0014,44.1198333333,23.8575403509,35.5118333333,23.9385333333,53.9134666667,23.336
788.07,18.0787333334,60.8863333333,55.2656,51.1147333333,44.2472,23.8649508772,35.7417,24.1838666667,53.9168666667,23.2919333333
788.38,18.3665333333,61.192,55.7672,51.5949333333,44.6550333333,24.2886736842,36.0844333333,24.4868,54.3599333333,23.5926666666
788.69,18.4002,60.83,55.4626666667,51.2422666667,44.7911333333,24.473122807,36.0415333333,24.6246,54.3488666667,23.5927333333
789.00,18.9129333333,61.1644,56.1312666667,51.7715333333,45.5959333333,24.9266526316,36.8928333333,25.4636,55.1655333333,24.073
789.31,18.9567333333,61.2440666666,56.1896666667,51.6261333333,45.5788333333,24.9547368421,36.8479666667,25.2942666667,55.6317333333,24.0558666667
789.62,18.2244666667,60.6615333333,55.5328666667,50.8453333333,45.1004,24.4114421053,36.2058,24.7498666667,55.1088666667,23.4605333333
789.92,17.2179333333,60.0923333333,55.1459333333,50.1355333333,44.1069666667,23.9567192982,35.5786,23.694,54.7417333333,22.3896
790.23,16.0919333333,58.9743333333,54.5063333334,49.3074,42.8087666666,23.0856596491,34.7391,22.7763333333,53.4630666667,21.1728666667
790.54,16.1402666667,58.8749333333,54.7576,49.2578,42.6750333333,23.2060245614,34.6678333333,22.7887333333,53.7402,21.3404666667
790.85,16.0560666667,58.9206,54.9586,49.1014666667,42.9621333333,23.0886877193,34.4619333333,22.4286666667,53.8914666667,21.2694
791.16,15.2554,58.3844,54.5850666667,48.5886666667,42.9182666667,22.4235614035,33.3779666667,21.3856,53.7228666667,20.0829333333
791.47,15.3214666667,58.8124666667,54.6588,48.786,43.0972,22.6850385965,33.4417666667,21.3782,53.8518666667,19.9016
791.78,14.5637333333,58.7296,53.8014666667,48.2179333333,42.6178,21.9753614035,32.7514666667,20.7422666667,53.5072,18.9636
792.08,15.4352666667,59.7415333333,54.7619333333,48.8367333333,43.6157333333,22.6980070175,33.4082333333,21.3946,54.4762,19.4352666667
792.39,15.8047333333,60.7547333333,55.6802,49.6364666667,44.6627,22.9691719299,33.8803333333,21.6892,55.2164666666,19.6538666667
792.70,15.0298666667,60.4013333333,55.1635333333,49.3698,44.2485666667,21.9963859649,33.0343,21.0208,54.5159333333,18.4582666667
793.01,15.4839333333,61.0537333333,56.0001333333,50.3297333333,44.9570333333,21.9667192983,33.4265333333,21.3692,54.9678,18.0573333334
793.32,15.1815333333,60.0431333333,55.1024666667,49.8095333333,44.2969666667,21.1975017544,32.8516,20.7479333333,54.1963333333,17.3606666667
793.62,16.4562,60.0420666667,55.2210666667,50.0352,44.8105,22.2427122807,33.2631,21.7263333333,54.9965333333,18.6806666667
793.93,16.0941333333,59.7962,54.4151333333,49.9120666667,44.1728,21.9480526316,33.0945,20.9202666667,54.3730666667,18.2718666667
794.24,15.9652666667,59.3748666667,53.6873333333,49.4234666667,43.9790333333,21.5664,32.3678666667,20.2776,53.7569333333,17.9653333333
794.55,17.1076666667,60.3418666667,54.7828666667,50.5778,44.7316666667,22.7097614035,33.5931333333,21.4495333333,54.5980666667,19.6103333333
794.86,17.1418666666,60.2292666667,54.6544,50.3471333333,44.5129333333,22.508722807,33.5725333333,21.3750666667,54.4254,19.6292
795.16,18.3548666667,60.9287333333,55.7679333333,51.5554666666,45.6518666667,23.7323017544,34.6765666667,22.3548,55.3167333333,20.8292
795.47,16.7956666667,60.1787333333,54.6506666667,50.7713333333,44.4157666667,22.6363508772,33.4789666667,21.4234,54.1742,20.0000666667
795.78,16.5515333333,60.7108666667,54.4126666667,50.7798666667,44.1954,22.9157894737,33.2939,21.2702,54.1625333333,20.0789333333
796.09,16.8887333333,61.5854666667,55.4826666667,51.9137333333,45.1409333333,23.5904561404,33.99,21.7313333333,55.184,20.5705333333
796.40,17.6314666667,61.6814,55.5512,52.2082,45.3418,24.3912210526,34.4456,22.3488,55.4333333333,21.3543333333
796.70,19.2570666667,63.2752,57.0994,53.5852666667,47.3998,26.0308526316,35.969,24.2959333333,56.4407333333,23.5465333333
797.01,20.0196666667,64.7092666667,58.568,54.936,48.8669333333,26.7869789474,37.2578,25.1821333333,57.5762666667,24.6502666667
797.32,20.4082,64.0687333333,58.6393333333,54.6226,49.4040333333,27.1624035088,37.3858666667,25.6948666667,57.2466,25.0535333333
797.63,21.1833333333,64.9572666667,59.8028,55.8317333333,49.9671666666,28.4845157895,38.6094666667,26.9428666667,58.2182,25.8186666667
797.93,20.6168666667,64.0617333333,58.5368666667,54.9145333333,49.3438666667,27.8296280702,38.1135333333,26.2468,56.9553333333,25.3937333333
798.24,20.4319333333,63.6890666667,58.5909333334,54.9350666667,49.7075333333,28.0166912281,38.4314666667,26.3674666667,57.0954,25.7226666667
798.55,19.9389333333,63.4282,58.2384666667,54.4648666667,49.2344333333,27.5609824562,38.2180666667,26.1248,57.1205333333,25.4199333333
798.85,20.3697333333,63.0663333333,58.3231333333,54.8939333333,49.4318333333,27.6631122807,38.4839,26.2628,57.2552666667,25.7836
799.16,19.9725333333,61.8979333333,57.7662666667,54.2994,48.6467666667,27.2876035088,38.3143666667,25.8513333333,56.7112,25.6047333333
799.47,20.9716,61.68,57.7394666666,53.8259333333,48.6438333333,27.8988982456,38.7213666667,26.4844666667,56.7612,26.6124666667
799.78,20.6482666667,61.6854,57.4071333334,53.19,48.2634,27.5994947368,38.3520333333,25.7796666667,56.9839333333,26.5028
800.08,20.7054666667,61.7912666667,57.3583333333,53.1398,48.0117666667,27.9999614035,38.6134666667,25.8022666667,57.3237333333,26.2723333333
800.39,20.3004,61.0342,56.6388,52.383,47.6555666667,27.4294947368,38.2458666667,25.1292,56.7714,25.7164
800.70,19.5348,61.6430666667,56.5686,52.6499333333,47.2883666667,26.8431473684,38.0736,24.275,57.1936666667,24.951
