wavelength,Back_ThlOrnm,Belly_ThlOrnm,Breast_ThlOrnm,Crissum_ThlOrnm,Crown_ThlOrnm,DorTail_ThlOrnm,Rump_ThlOrnm,Throat_ThlOrnm,WingTip_ThlOrnm
262.13,4.07591666667,5.76608333333,3.82766666667,2.48841666667,3.16966666667,9.55558333333,3.95041666667,4.19008333334,9.62575
262.51,3.94658333333,5.55766666667,3.67216666667,2.54908333333,3.01166666667,9.24908333334,3.57958333333,4.05825,9.31274999999
262.88,4.2965,6.25341666667,4.17016666667,2.94958333334,3.41266666667,9.66958333333,4.016,4.56308333333,9.69058333332
263.25,4.59083333334,6.62491666667,4.54841666667,3.22725,3.63,10.11925,4.38933333333,5.07908333333,10.1155833333
263.63,4.56733333333,6.53091666667,4.53783333333,3.13816666667,3.54125,9.85983333332,4.35525,5.0805,10.2926666667
264.00,4.30691666667,6.304,4.52333333333,2.93116666666,3.4925,9.48833333333,4.155,4.97891666667,10.1415833333
264.37,4.05675,5.85808333333,3.93241666667,2.69975,3.11541666666,9.12175,3.70791666667,4.67791666667,9.85758333335
264.75,4.71183333333,6.36191666667,4.52683333333,3.35866666667,3.55825,9.87650000001,4.35166666667,5.29116666667,10.4750833333
265.12,4.54291666666,6.14391666667,4.16183333333,3.14433333334,3.40458333334,9.87183333333,4.21958333333,5.3625,10.2526666667
265.49,5.058,6.39158333334,4.40291666667,3.589,3.921,10.1394166666,4.69316666667,5.7925,10.392
265.87,5.06633333333,6.56125,4.31658333334,3.55775,4.14391666666,10.1826666667,4.9165,5.7615,10.35525
266.24,4.78066666666,6.307,3.81133333333,3.193,3.82016666667,9.85091666667,4.522,5.4695,9.96933333334
266.61,4.95583333333,6.69683333333,4.07716666667,3.36908333333,4.07291666666,10.2158333333,5.08075,5.68058333333,10.2865
266.98,4.85433333334,6.50591666667,4.05475,3.39508333333,3.94283333333,10.0649166667,4.85841666667,5.47416666667,10.14075
267.36,4.896,6.54625,3.96908333333,3.33191666667,3.86758333333,10.0969166667,4.68475,5.34558333334,10.06575
267.73,4.96983333333,6.72725,4.12491666667,3.37108333333,4.00766666667,10.3258333333,4.81433333334,5.34466666666,10.0416666667
268.10,5.36916666667,7.13441666667,4.44983333333,3.78425,4.13716666667,10.7935,5.21475,5.62658333334,10.4259166667
268.48,5.33583333333,7.22416666667,4.61433333333,3.75158333333,4.17925,10.8524166667,5.245,5.55675,10.3631666667
268.85,4.50816666667,6.32375,3.65633333333,2.98391666666,3.36858333333,10.084,4.32125,4.66275,9.59158333332
269.22,4.75141666667,6.53191666667,4.08725,3.26058333333,3.54675,10.3998333333,4.65941666667,4.7795,9.90883333335
269.59,4.39691666667,6.34266666667,4.00916666667,3.168,3.199,10.22025,4.31733333333,4.50433333334,9.76325
269.97,4.1735,5.944,3.69158333334,2.98741666667,2.82683333333,9.91908333335,3.99558333333,4.31708333333,9.65266666666
270.34,4.62441666666,6.30633333334,4.12691666667,3.3605,3.18808333333,10.1845,4.37883333333,4.63433333334,10.00525
270.71,4.663,6.35708333333,4.3095,3.42683333333,3.27741666667,10.1700833333,4.50083333333,4.67291666666,10.0921666667
271.09,4.74791666667,6.33041666667,4.45733333333,3.36108333333,3.39266666667,10.2223333334,4.77958333333,4.72891666667,10.2696666667
271.46,4.47666666667,6.11325,4.46433333333,3.21258333333,3.25208333333,9.96400000001,4.6445,4.61391666667,10.17175
271.83,4.23091666667,5.95925,4.3595,3.15458333333,3.14258333333,9.85816666668,4.50891666667,4.46725,10.0198333333
272.20,3.92733333333,5.578,4.1065,2.89325,3.005,9.39666666667,4.083,4.08883333333,9.82258333334
272.58,4.06441666667,5.66125,4.18533333333,3.07566666667,3.18808333333,9.57841666666,4.19116666667,4.38716666667,9.91866666668
272.95,4.50166666667,6.05116666667,4.686,3.55633333333,3.68416666666,9.94833333334,4.63791666667,5.00391666667,10.3513333333
273.32,3.81608333333,5.42225,4.00866666666,2.9655,3.181,9.36791666667,3.97141666667,4.40508333333,9.76141666666
273.69,3.67758333333,5.30133333334,3.77683333333,2.57641666667,3.03483333333,9.26808333333,3.74458333334,4.14183333333,9.36725000001
274.06,3.75633333333,5.3095,3.9245,2.52766666667,3.02383333333,9.26058333333,3.72075,4.10166666667,9.31658333334
274.44,3.49158333333,5.01758333334,3.64633333333,2.23566666666,2.80608333333,9.03408333333,3.36116666667,3.80408333333,9.10991666667
274.81,3.6015,5.01916666666,3.6755,2.31033333333,2.857,9.13333333333,3.3915,3.99058333333,9.152
275.18,3.56008333333,4.9955,3.54416666666,2.39766666667,2.91866666667,9.156,3.27108333333,4.03025,8.99083333332
275.55,3.62541666667,5.04358333334,3.482,2.556,3.07125,9.23966666667,3.34175,4.06875,8.86808333332
275.93,3.80616666667,5.05583333333,3.40708333333,2.62608333333,2.995,9.304,3.4405,4.24466666667,8.93825000001
276.30,3.85133333333,5.06858333333,3.24775,2.47158333333,2.83425,9.39441666666,3.36658333333,4.38708333334,8.71308333334
276.67,3.91575,5.15516666667,3.40658333333,2.49975,2.90125,9.49324999999,3.40325,4.40041666667,8.80075
277.04,3.65683333333,4.91216666666,2.99233333333,2.10983333333,2.44383333333,9.09650000001,3.10841666667,4.0155,8.38266666667
277.41,4.123,5.2035,3.33958333333,2.4655,2.60191666667,9.38608333333,3.38858333333,4.42716666667,8.57808333333
277.79,4.27316666667,5.26658333334,3.54941666666,2.82208333333,2.71725,9.50491666667,3.72791666667,4.658,9.05033333334
278.16,4.27466666667,5.4985,3.77966666667,3.09283333333,3.00216666666,9.77333333333,3.98891666667,4.857,9.26774999999
278.53,4.43325,5.62025,4.05233333333,3.2045,3.32225,10.0465,4.40191666667,5.17725,9.56191666666
278.90,4.38975,5.63166666667,3.96425,3.21025,3.30366666667,10.0146666667,4.248,5.02958333333,9.40558333334
279.27,4.41208333334,5.69633333333,4.10533333333,3.17533333333,3.22625,10.1355833333,4.48016666667,5.08983333334,9.46100000001
279.64,4.61066666667,5.7725,4.23683333333,3.23175,3.30875,10.2163333333,4.50716666667,5.18158333333,9.6355
280.02,4.66408333334,5.81691666667,4.34458333333,3.32341666667,3.58683333333,10.2305,4.56508333334,5.27666666667,9.70349999999
280.39,4.52966666667,5.91108333333,4.398,3.46625,3.66858333333,10.2446666667,4.60033333333,5.29108333333,9.66975
280.76,4.74733333333,6.23991666667,4.5925,3.83375,3.99166666667,10.4424166667,4.87425,5.57091666667,9.72058333332
281.13,4.86908333334,6.54725,4.93525,4.11866666667,4.32875,10.7709166667,5.10316666667,5.74266666667,10.0864166666
281.50,4.90125,6.721,5.02108333333,4.17116666667,4.59175,10.965,5.27216666667,5.81558333333,10.2495833333
281.87,4.63266666667,6.44158333333,4.77833333333,3.93808333333,4.31816666667,10.6366666667,5.001,5.59841666667,9.96225000001
282.25,4.55941666667,6.32416666667,4.57875,3.81016666667,4.218,10.3785833333,4.79525,5.478,9.72916666667
282.62,4.60391666667,6.53258333333,4.59033333333,3.96383333333,4.18166666667,10.401,4.73191666667,5.52458333333,9.69274999999
282.99,4.82241666667,6.70733333333,4.84608333333,4.22225,4.43641666667,10.5356666667,4.99141666667,5.74775,9.89333333334
283.36,4.39933333333,6.2785,4.43533333333,3.91591666667,4.07633333334,10.1349166667,4.53358333333,5.41775,9.54808333334
283.73,4.2905,6.26016666667,4.41408333334,3.89383333333,4.05808333334,10.0328333333,4.51508333333,5.384,9.40908333333
284.10,4.34066666667,6.30308333333,4.35291666667,3.79775,3.91475,9.90125000001,4.4795,5.256,9.37033333334
284.47,4.63925,6.43358333333,4.54075,4.03408333333,4.17733333333,10.01975,4.76833333334,5.44366666667,9.70316666667
284.85,4.24466666667,6.01283333334,4.18041666667,3.6055,3.68808333333,9.5565,4.38433333334,5.05775,9.46033333334
285.22,4.14533333333,5.87908333333,3.924,3.49883333333,3.42508333333,9.37583333332,4.29758333333,4.89933333333,9.25725000001
285.59,3.96008333334,5.67275,3.82975,3.36333333333,3.13366666667,9.15983333333,4.17433333333,4.69816666667,9.12458333334
285.96,4.29233333333,6.05708333334,4.11083333334,3.62316666667,3.46358333333,9.48791666667,4.47166666666,5.07091666667,9.44641666666
286.33,4.48591666667,6.15775,4.28766666667,3.82783333333,3.66633333333,9.72616666667,4.79991666667,5.25325,9.67833333334
286.70,4.31683333333,5.9975,4.16233333333,3.75308333333,3.52241666667,9.61125000002,4.71308333333,5.12233333333,9.67441666666
287.07,4.06241666667,5.82908333333,3.94616666666,3.49183333333,3.29858333333,9.435,4.58491666667,4.90525,9.56891666667
287.44,4.171,6.04708333334,4.01425,3.60166666667,3.4185,9.61100000002,4.66991666667,5.00083333333,9.64866666666
287.82,3.96341666667,5.83916666667,3.68441666667,3.33825,3.03683333334,9.40750000001,4.49941666667,4.73391666667,9.47891666666
288.19,4.07433333333,6.08108333334,3.786,3.53608333333,3.26583333334,9.64649999999,4.66,4.95716666666,9.62383333333
288.56,3.90575,6.04975,3.57408333333,3.30858333333,3.10958333333,9.49325,4.48683333333,4.76375,9.40875000001
288.93,4.22441666667,6.40241666667,3.90133333333,3.59441666666,3.58291666667,9.8145,4.81516666667,5.07791666667,9.66450000001
289.30,4.58116666667,6.837,4.39375,3.95591666667,4.13883333333,10.2370833333,5.15558333333,5.59575,10.0935833333
289.67,4.69466666667,6.98966666667,4.4045,4.03791666666,4.27241666667,10.292,5.25608333333,5.82475,10.1713333333
290.04,4.61675,7.00641666667,4.35225,4.08316666667,4.32666666667,10.2775,5.25708333334,5.82091666667,10.11975
290.41,4.57933333333,7.26416666667,4.45375,4.12591666666,4.33516666667,10.2835833333,5.24166666667,5.87191666667,10.20925
290.78,4.84775,7.5605,4.71558333333,4.21883333333,4.55766666666,10.3869166667,5.45575,6.11491666667,10.3173333333
291.15,4.85575,7.64191666667,4.72483333333,4.16208333333,4.54966666667,10.3676666667,5.34141666667,6.24075,10.3395833333
291.52,5.13608333333,8.01183333333,5.05183333333,4.48816666667,4.90141666667,10.5213333333,5.5375,6.58925,10.61975
291.89,5.51241666667,8.479,5.49133333333,4.88658333333,5.4585,10.9235833333,5.91466666667,7.01816666666,11.02025
292.26,5.19633333333,8.24208333333,5.27325,4.63466666667,5.13133333334,10.61825,5.6115,6.77341666667,10.7504166667
292.64,4.98441666667,8.05858333334,5.21541666667,4.42308333333,4.93091666667,10.4259166666,5.40241666667,6.66366666666,10.5255
293.01,4.78766666667,7.99025,4.96058333333,4.24941666666,4.6395,10.3036666667,5.19008333333,6.49383333333,10.3358333333
293.38,4.5095,7.77216666667,4.61941666667,3.91091666666,4.42233333333,10.0195,5.05583333334,6.15341666667,10.0518333333
293.75,4.85816666667,8.10458333334,4.9155,4.19158333333,4.69908333333,10.25375,5.24633333334,6.33833333334,10.24875
294.12,4.93825,8.03166666667,4.97516666667,4.14333333333,4.61191666667,10.2149166666,5.23741666667,6.25541666666,10.1953333333
294.49,4.96758333333,8.10133333333,4.96516666667,4.19916666667,4.58825,10.3340833333,5.219,6.40516666667,10.19875
294.86,4.97666666667,8.14208333333,5.03508333333,4.33016666666,4.65458333333,10.2986666667,5.2755,6.382,10.1728333333
295.23,4.98658333334,8.22641666667,5.05791666667,4.4675,4.70133333334,10.27425,5.33425,6.40608333333,10.1805
295.60,4.8605,8.13816666667,4.975,4.35341666667,4.45725,10.1663333333,5.42466666667,6.25208333333,10.0985
295.97,4.508,7.94733333334,4.697,4.04691666667,4.14641666667,9.87125,5.16816666667,6.03775,9.77375
296.34,4.47508333333,7.88825,4.559,3.901,4.05533333333,9.79191666666,5.16058333334,5.961,9.71758333333
296.71,4.52966666667,8.04058333333,4.5335,4.00325,4.09441666667,9.86341666667,5.30716666667,6.09983333333,9.83308333333
297.08,4.64316666667,8.20516666667,4.62266666667,4.0915,4.19166666667,9.93233333332,5.41183333333,6.22158333333,9.89141666666
297.45,4.45333333333,8.01266666667,4.40391666667,3.89416666667,3.82616666667,9.68466666667,5.06791666667,6.05608333333,9.61499999999
297.82,4.14016666667,7.86791666667,4.1145,3.62141666667,3.55008333333,9.47874999999,4.78158333333,5.87766666667,9.40908333333
298.19,4.11025,8.07233333333,4.15458333333,3.631,3.55691666666,9.53991666667,4.832,6.01458333334,9.45483333333
298.56,4.23558333333,8.24975,4.23925,3.60533333333,3.59775,9.52891666668,4.96991666667,6.06866666667,9.45816666666
298.93,4.29816666667,8.41458333334,4.21675,3.57933333333,3.56616666667,9.64241666666,4.99808333333,6.15958333334,9.54041666666
299.30,4.46858333333,8.59925,4.29183333333,3.56166666666,3.655,9.83658333333,5.197,6.27483333333,9.66558333332
299.67,4.599,8.87833333334,4.47633333333,3.70808333333,3.87091666667,10.0769166667,5.34291666667,6.50941666666,9.84566666667
300.04,4.91925,9.19108333333,4.70891666667,3.90116666667,4.0365,10.3048333333,5.56875,6.71158333334,10.0569166667
300.41,5.20041666666,9.71150000001,5.12108333333,4.24158333333,4.36775,10.6980833333,5.84216666666,7.07275,10.37075
300.78,5.3325,9.90600000001,5.23825,4.24675,4.46175,10.7790833333,5.85908333334,7.17291666666,10.4238333333
301.15,5.46375,10.1539166667,5.35391666667,4.27975,4.53775,10.9115833334,6.00833333333,7.329,10.5664166667
301.52,5.71258333334,10.7676666667,5.824,4.723,4.9845,11.3683333333,6.36758333334,7.7305,10.961
301.89,5.71991666667,10.8940833333,5.8115,4.70658333333,5.0735,11.3389166667,6.47866666667,7.66375,10.9445
302.26,5.79758333333,11.0295833333,5.71041666667,4.70575,5.14041666667,11.3476666667,6.4085,7.60558333333,10.9195833333
302.63,5.6545,10.957,5.50275,4.61966666667,5.00825,11.2583333333,6.26375,7.42508333334,10.7845
303.00,5.56866666666,10.8605833333,5.39108333333,4.51491666667,5.01983333333,11.1833333333,6.20958333333,7.43408333333,10.6806666667
303.37,5.30766666666,10.7211666667,5.23175,4.405,4.75975,10.8870833333,5.94083333334,7.35008333334,10.4540833333
303.74,5.04658333333,10.4011666667,4.844,4.07575,4.39083333334,10.4564166667,5.65141666666,7.07741666667,10.0998333333
304.10,4.91891666667,10.41675,4.76875,4.05583333333,4.34208333333,10.329,5.60391666667,7.05283333334,9.96449999999
304.47,4.88291666667,10.3818333334,4.72008333334,4.09225,4.27825,10.2515833334,5.55941666667,7.0685,9.93766666666
304.84,4.93966666667,10.5465833333,4.81541666667,4.17608333333,4.29316666666,10.30775,5.682,7.1975,9.86741666668
305.21,5.079,10.7623333333,4.9215,4.30075,4.463,10.3506666667,5.81941666667,7.34333333332,9.91116666667
305.58,5.26116666667,10.9260833333,5.01575,4.31175,4.51733333333,10.3453333334,6.08533333333,7.57758333334,10.069
305.95,5.58091666667,11.22275,5.35416666667,4.67416666667,4.68591666667,10.5525,6.34091666667,8.00749999999,10.2833333333
306.32,5.4995,11.3021666667,5.3975,4.72,4.58725,10.54175,6.28133333333,8.08691666668,10.2241666667
306.69,5.53433333333,11.39025,5.4895,4.77941666667,4.64466666667,10.63075,6.28183333333,8.30024999999,10.3278333333
307.06,5.35166666667,11.4256666667,5.41516666667,4.575,4.4455,10.4726666667,6.18,8.15683333334,10.1783333333
307.43,5.42616666666,11.5863333333,5.39358333333,4.46091666667,4.37933333333,10.5321666667,6.18325,8.13933333333,10.1255
307.80,5.32833333333,11.7405833333,5.27275,4.27883333333,4.20475,10.5525833333,5.987,8.06975,9.94458333334
308.17,5.38766666666,11.8521666666,5.27041666667,4.23441666667,4.13516666667,10.6085,5.92266666667,8.11425000001,9.92008333334
308.54,5.18008333334,11.7019166667,5.02416666666,3.9745,3.93291666667,10.3250833333,5.67191666667,7.94900000001,9.653
308.90,5.37591666667,11.97425,5.10925,4.12966666666,4.05133333334,10.4363333333,5.84958333333,7.98633333333,9.93275
309.27,5.31933333333,11.9803333333,5.05191666666,4.08608333333,3.92266666667,10.412,5.82783333333,7.99833333333,9.91791666668
309.64,5.21333333333,11.9836666667,4.93825,3.96091666666,3.78483333333,10.3455,5.65458333334,7.9455,9.76174999999
310.01,5.22891666667,12.1625833333,4.97591666667,3.91733333333,3.81008333333,10.4349166667,5.74666666667,7.94966666666,9.80025
310.38,5.12,12.1375,4.92225,3.82475,3.74083333333,10.3035,5.7425,7.93816666666,9.7405
310.75,5.03708333333,12.2836666667,4.89416666666,3.78,3.66083333333,10.2216666667,5.71558333334,7.90975,9.63675000001
311.12,4.7275,12.095,4.64783333333,3.63475,3.36491666667,9.92241666667,5.4305,7.69916666666,9.43500000001
311.49,4.55225,12.07825,4.54858333333,3.56575,3.23441666667,9.82316666666,5.30166666667,7.58766666667,9.29616666666
311.85,4.39633333333,11.98025,4.447,3.40375,3.197,9.63058333333,5.20525,7.45875000001,9.19341666667
312.22,4.3195,12.1119166667,4.53825,3.37558333333,3.23591666667,9.55858333333,5.20591666666,7.49625,9.22558333333
312.59,4.4985,12.47575,4.78216666667,3.46166666667,3.41691666667,9.73591666666,5.49275,7.70841666666,9.49341666667
312.96,4.45825,12.5959166667,4.96925,3.56158333333,3.4895,9.76183333331,5.42508333333,7.86991666667,9.47116666666
313.33,4.17825,12.5195,4.86408333333,3.40508333333,3.22966666667,9.48075000001,5.18933333334,7.67308333332,9.18066666666
313.70,4.08983333334,12.539,4.78291666667,3.32458333334,3.16883333333,9.31025,5.10275,7.49016666668,9.07441666666
314.07,3.989,12.4579166667,4.69941666667,3.2725,3.018,9.12783333333,4.91908333333,7.37033333333,8.98216666666
314.43,4.28683333333,12.8959166667,4.93516666667,3.48666666667,3.22766666666,9.29558333333,5.23416666667,7.63225000001,9.28300000001
314.80,4.289,12.9313333334,4.87483333334,3.49941666667,3.20975,9.286,5.27591666667,7.65333333334,9.21724999999
315.17,4.537,13.3381666667,5.12141666666,3.74166666667,3.44941666667,9.64483333334,5.55416666667,7.99300000001,9.32858333333
315.54,4.80108333333,13.7666666667,5.31283333333,3.95208333333,3.81575,9.87258333333,5.83333333334,8.23741666667,9.57775000001
315.91,5.21625,14.2763333333,5.66758333333,4.43308333333,4.17566666667,10.1864166667,6.20283333333,8.70558333333,9.93591666668
316.28,5.40275,14.3805833333,5.6455,4.59008333334,4.17925,10.17425,6.31983333333,8.84858333334,10.05625
316.64,5.30475,14.44725,5.586,4.60541666667,4.06833333333,10.0065,6.07508333333,8.77908333334,9.75941666666
317.01,5.31783333333,14.5160833333,5.41675,4.52658333333,4.00916666667,10.008,6.11608333334,8.77491666668,9.62158333333
317.38,5.37616666667,14.65125,5.31833333333,4.52275,4.07291666666,10.04975,6.13233333333,8.84375000001,9.63225000001
317.75,5.12591666667,14.6475833333,5.0865,4.33708333333,3.85391666667,9.83658333333,5.91741666666,8.75574999999,9.40725
318.12,5.29475,15.0758333333,5.22675,4.44425,4.06241666667,9.98491666669,6.10066666667,9.048,9.57033333334
318.49,5.034,14.9698333333,5.01033333333,4.27141666666,3.99133333334,9.79716666666,5.834,8.84400000001,9.251
318.85,4.90258333333,15.038,4.829,4.00991666667,3.965,9.48458333333,5.63641666667,8.67516666667,9.10966666667
319.22,4.86816666667,15.1064166667,4.77308333333,3.96691666666,4.00733333333,9.33691666667,5.58408333333,8.56633333332,9.12283333333
319.59,4.81108333333,15.0741666667,4.78025,3.95658333334,3.9565,9.18783333333,5.58725,8.55883333332,9.08108333333
319.96,4.65325,15.13625,4.71308333333,3.74216666666,3.71833333333,9.084,5.36833333334,8.44083333334,9.00058333333
