wavelength,Back_NemPilf,Belly_NemPilf,Breast_NemPilf,Crissum_NemPilf,Crown_NemPilf,DorTail_NemPilf,Patch10_NemPilf,Rump_NemPilf,Throat_NemPilf,WingTip_NemPilf
701.59,17.1348,61.526,53.8948,47.4766,14.9474,16.6993333333,15.6134,19.8715333334,49.3225333333,14.2194
701.91,17.1251333333,61.6324666667,54.0290666667,47.5448666667,14.9224,16.7499333333,15.6157333333,19.8386,49.5142,14.1893333333
702.24,16.9352,61.5608,53.8910666667,47.4870666666,14.8076,16.521,15.4275333333,19.6337333333,49.3975333333,13.9714666667
702.56,17.2202,61.6713333333,54.0273333334,47.7176,15.1425333333,16.8325333333,15.7160666667,19.9878666667,49.6229333333,14.2612666667
702.88,17.0328,61.5355333333,53.8844,47.633,14.8854,16.6521333333,15.5485333333,19.7535333333,49.6364666667,14.1544666666
703.20,17.3228,61.6084666667,53.9754,47.6927333333,15.1418666667,16.953,15.9524,20.0226666667,49.8129333333,14.4557333333
703.52,17.1077333333,61.5454666667,53.8738,47.5577333333,14.7926666667,16.8406,15.707,19.6786,49.7181333333,14.2973333333
703.85,17.0812666667,61.3677333333,53.8208666667,47.4392,14.7769333333,16.8098666667,15.6525333333,19.5212666667,49.578,14.1475333333
704.17,17.1636666667,61.3473333334,53.8211333333,47.4248,14.9071333333,17.0246666667,15.7726,19.6026666667,49.5529333333,14.3391333333
704.49,17.1266,61.2538,53.7512,47.2559333333,14.8473333333,17.0944,15.8118,19.6831333333,49.517,14.316
704.81,16.9881333334,60.9475333333,53.4102666667,47.0296,14.8376666667,16.9788666667,15.6929333334,19.4801333333,49.2738666667,14.1332666667
705.13,16.8232666667,61.1312,53.4907333333,46.955,14.6980666666,16.7766666667,15.4366666667,19.2303333333,49.1765333333,14.0204
705.45,16.8578,61.3452666667,53.6668666667,47.1135333333,14.7211333333,16.6988,15.2907333333,19.2149333333,49.3068,14.0004666667
705.78,17.1174,61.5959333333,53.9931333333,47.3659333333,14.92,17.0321333333,15.5167333333,19.4492,49.6629333333,14.2916666667
706.10,17.0767333333,61.6674,53.9667333333,47.3112666667,14.8552666667,17.0071333334,15.5472,19.2859333333,49.6516,14.2976666667
706.42,17.0284,61.6209333333,53.861,47.3002666667,14.9225333333,16.9714666667,15.5259333333,19.2890666667,49.4755333333,14.1990666667
706.74,17.1182666667,61.8126666667,54.0404,47.4542666667,15.1268666666,16.9458666667,15.5902666667,19.3562,49.6908666667,14.2602
707.06,17.3161333333,61.8868,54.1382666667,47.5409333333,15.4370666667,17.1384,15.8774666667,19.6336,49.8554,14.4324
707.38,17.2909333333,61.9228666667,54.0549333333,47.5486666667,15.3586,17.1257333333,15.827,19.6052666667,49.9024666667,14.4180666667
707.70,17.2238666667,61.9012,54.0792666667,47.5385333333,15.1889333333,17.0380666667,15.7696666667,19.5042666667,49.9748666667,14.3091333333
708.03,17.3702666667,62.0794,54.2166666667,47.6548,15.4127333333,17.1966666667,15.8725333333,19.6467333333,50.1376,14.5498
708.35,17.3462666667,62.4114666667,54.5744666667,47.8904,15.3420666667,17.2108,15.8220666667,19.7058,50.3806666667,14.6012666667
708.67,17.3556666667,62.4193333333,54.7176,47.9393333334,15.2919333333,17.2141333334,15.803,19.7200666667,50.5238666667,14.5429333333
708.99,17.3049333333,62.2852,54.7442666667,47.9164,15.1916,17.1577333333,15.8423333333,19.6558666667,50.4928,14.4924
709.31,17.2862666667,62.2112666667,54.6365333333,47.8298,15.1342,17.064,15.8418,19.6376666667,50.2963333333,14.4995333333
709.63,16.9327333333,62.0621333333,54.4689333333,47.6581333333,14.9048666667,16.672,15.5272,19.3777333333,50.1698,14.2844
709.95,16.9361333333,62.345,54.6096666667,47.7242,14.8598,16.6752,15.5725333333,19.396,50.3842,14.3752666667
710.27,16.8058666667,62.3860666667,54.5706,47.7221333333,14.6839333333,16.6193333333,15.4147333333,19.2975333333,50.3785333333,14.2582
710.59,16.6876,62.4480666667,54.6212666667,47.6228666667,14.5308666667,16.4947333333,15.2426,19.1404,50.3745333333,14.2115333333
710.91,16.9144666667,62.6536666666,54.9026,47.967,14.7222,16.6830666667,15.3888666667,19.4703333333,50.4932666667,14.5405333333
711.24,17.0088,62.9257333333,54.9851333333,48.0262,14.7535333333,16.6200666667,15.3803333333,19.6189333333,50.6269333333,14.6398666667
711.56,16.9710666667,62.8484,54.7652666667,47.8776666667,14.6751333333,16.4869333333,15.2138,19.544,50.4739333333,14.5271333333
711.88,17.1222666667,62.6938666666,54.6185333333,47.9966,14.8146666667,16.7037333333,15.462,19.796,50.4665333333,14.6679333333
712.20,17.3528,62.6761333333,54.5922,48.1223333333,15.1211333333,16.8488666667,15.7236666667,19.9832,50.6156,14.9119333333
712.52,17.1193333333,62.5034666667,54.3571333333,47.8645333333,14.9638666667,16.662,15.4965333333,19.7213333333,50.2448,14.7236666667
712.84,17.1148666667,62.3537333333,54.3424666666,47.7204,14.9892,16.5618666667,15.419,19.6996,50.2218666667,14.7258666667
713.16,17.4961333333,62.6967333333,54.6283333333,48.0850666667,15.2743333333,16.8872666667,15.6816,20.0154666667,50.4779333333,15.0462
713.48,17.6861333333,62.7625333333,54.7114666667,48.1784666666,15.4750666667,17.09,15.847,20.2289333333,50.5677333334,15.2232
713.80,17.8706666667,62.8411333334,54.7341333333,48.1607333334,15.553,17.1328,15.9756,20.349,50.4874666667,15.3646666667
714.12,17.8570666667,62.8932666667,54.6538666667,48.25,15.6197333334,17.1435333333,15.9438,20.4309333333,50.4066,15.4058666667
714.44,17.6606666667,62.9315333334,54.5651333333,48.1408,15.3980666667,16.9198,15.7508,20.1918,50.3926,15.1588
714.76,17.6646,62.8064,54.4498666667,48.1240666667,15.3690666667,16.8540666667,15.7177333333,20.156,50.2623333333,15.1289333333
715.08,17.7670666667,63.0538,54.7395333333,48.3386,15.5126,16.9556666667,15.9612,20.2996666667,50.4763333333,15.2298
715.40,17.7803333333,63.0836,54.6630666667,48.1566666667,15.6069333333,16.7838666667,15.8522666667,20.2483333334,50.3408,15.3432666667
715.72,17.5696666666,63.1044,54.5960666667,48.0288666667,15.4507333333,16.6666666667,15.6033333333,20.2352,50.2162666667,15.2451333333
716.04,18.0532666667,63.2348666667,54.6108666667,48.2968,15.9257333333,17.119,16.1299333333,20.7720666667,50.4974666667,15.7464
716.36,18.1320666667,63.3782666667,54.5634666667,48.5108,16.0926,17.3352,16.3224666667,20.9543333333,50.5473333333,15.8894666667
716.68,18.1960666667,63.2337333333,54.5322666667,48.3576,16.1849333333,17.4794666667,16.4557333333,21.1272666667,50.4498666667,16.0384666667
717.00,18.284,63.1956,54.4942666667,48.3099333333,16.2522,17.447,16.4998666666,21.1284666667,50.3497333333,16.019
717.32,18.2934,63.1313333333,54.3936666667,48.3454,16.2272,17.5067333333,16.4910666667,21.1641333333,50.4427333333,16.0622
717.64,18.6895333333,63.3215333333,54.7852,48.6642666667,16.6851333333,17.8204666667,16.9512666667,21.5193333333,50.7091333333,16.4813333333
717.96,18.795,63.282,54.7322,48.6800666667,16.8331333333,17.9488,17.0648666667,21.7214,50.7242666667,16.7059333333
718.28,18.6886666667,63.0988,54.5654,48.5332666667,16.8117333333,17.8627333333,17.0172,21.4991333333,50.5808,16.7202
718.60,18.5542,62.7932,54.3348666667,48.3489333333,16.6603333333,17.7675333334,16.7444666667,21.3256666667,50.2427333334,16.7214
718.92,18.5566666667,62.8867333333,54.3585333333,48.3668,16.6602,17.8174666667,16.8013333334,21.3113333333,50.4300666667,16.7391333333
719.24,18.7132666667,63.0462666667,54.3002,48.4806,16.6806666667,17.9560666666,17.0042666667,21.3594666667,50.4628,16.8975333333
719.56,18.7665333333,63.0712,54.4333333333,48.5043333333,16.7115333333,17.9183333333,17.0736666667,21.3364,50.4622666667,17.0278666667
719.88,18.6099333333,62.8579333333,54.3577333333,48.2776666667,16.5882666666,17.7460666667,16.9174666667,21.1328,50.2662666667,16.838
720.20,18.4259333334,62.7364666667,54.0327333333,48.1166,16.3494,17.4903333333,16.6096,20.7781333333,50.1378666667,16.5564666667
720.52,18.1854666667,62.498,53.8229333334,47.9216666667,16.1211333333,17.2742,16.351,20.6714,49.8540666667,16.3289333333
720.84,18.199,62.4267333333,53.9108,47.9367333334,16.3073333333,17.4055333333,16.4688,20.8196666667,49.6608,16.4062666667
721.16,18.2608,62.719,53.9802666667,48.122,16.2708,17.5282,16.5117333333,20.9389333333,49.9530666667,16.4238
721.48,18.6691333333,62.7189333333,53.9352666667,48.1264666667,16.5458666667,17.7702,16.8100666667,21.0565333333,49.9528666667,16.5786
721.79,18.8124666667,62.6686666667,54.0584,48.1890666667,16.754,18.1181333333,17.0149333333,21.4072666667,49.995,16.7663333333
722.11,19.1288,62.6462666667,53.999,48.4519333334,17.1854,18.373,17.395,21.8058,50.0852666667,17.0048
722.43,19.1694,62.3436,53.767,48.2391333333,17.1096,18.5034666667,17.4200666667,21.7946666666,49.7686,16.9142666667
722.75,19.0420666667,61.9016,53.7248,47.9398666667,16.9921333333,18.319,17.1610666667,21.7264666667,49.4170666667,16.7553333334
723.07,19.0520666667,62.0140666667,53.8207333333,47.9588666667,16.8678666667,18.3552,17.0483333333,21.6427333333,49.5499333333,16.6707333333
723.39,19.2526,62.0678,53.8856,47.9041333333,16.8876,18.5423333334,17.1971333333,21.825,49.5670666667,16.8086666667
723.71,19.4950666667,61.9807333333,54.0349333333,47.9125333333,17.0671333333,18.7601333333,17.5102,22.2126666667,49.4876,17.005
724.03,19.6558666667,61.8458666667,54.0831333333,47.9028,17.1632666667,19.0378666667,17.7236666667,22.3383333333,49.4045333333,17.2743333333
724.35,19.3512666667,61.6176,53.8683333333,47.5715333333,16.7895333333,18.7296,17.3122,21.9275333333,49.2054666667,16.9652
724.67,18.672,60.8584,53.1824,46.7948,15.9354,18.0018666667,16.5972666667,21.2162666667,48.4786666667,16.2355333333
724.98,18.4636,60.9392666667,53.3956666667,46.8512666667,15.7510666667,17.9242666667,16.5122,21.2153333333,48.5204,16.2259333333
725.30,18.3777333333,61.0345333333,53.3353333333,46.7928666667,15.7604,17.8791333333,16.4825333333,21.2042666667,48.4253333333,16.0956666667
725.62,17.9241333333,60.9862,53.3208666667,46.4119333333,15.3428666667,17.4828666667,16.0472666667,20.8556666667,48.2971333333,15.7138666667
725.94,17.9430666667,61.0264666667,53.3868,46.465,15.4006,17.3794,15.9867333333,20.9133333333,48.2628666667,15.8018
726.26,18.1927333333,61.0770666667,53.5523333333,46.5409333333,15.7245333333,17.6756666667,16.26,21.0972,48.3886666667,16.0854666667
726.58,18.0502,60.9848666667,53.561,46.4692666667,15.742,17.5449333333,16.1449333333,21.1984,48.2900666667,15.9919333334
726.90,17.8927333333,60.9122666667,53.5358666667,46.4381333333,15.6511333333,17.3032,15.8837333333,21.1328666667,48.3849333333,15.8516
727.21,17.643,61.0112,53.4894666667,46.4222,15.432,17.0601333333,15.5162,20.6908666667,48.2987333333,15.5842
727.53,17.3449333333,60.9893333333,53.4251333333,46.3315333333,15.2583333333,16.7304,15.2744,20.4609333333,48.2845333333,15.3261333333
727.85,17.6343333333,60.8880666667,53.5140666667,46.3699333333,15.5713333333,16.9387333333,15.6264,20.7406,48.2640666667,15.6676
728.17,17.9666,60.7732666667,53.5072666667,46.3922,16.0279333333,17.2029333333,15.9292666667,21.1559333333,48.2768,15.8906
728.49,17.7668666667,60.5886,53.2299333333,46.0724,15.9899333333,17.0346,15.6468666667,21.0198,47.9778666667,15.645
728.80,17.9712666667,60.5138666667,53.3638666667,46.1242666667,16.0262666667,17.1072,15.6589333333,21.121,48.0236,15.7656
729.12,17.9908,60.1776666667,53.1594,45.9616666667,15.9098666667,17.0116,15.5183333333,20.9564,47.6968666667,15.49
729.44,17.8784,60.4214,53.4244,46.1923333333,15.7853333333,16.9352,15.4265333333,20.8654,47.8280666667,15.3164666667
729.76,17.7108,60.3546,53.1095333333,46.0462666667,15.5997333333,16.7168666667,15.2565333333,20.772,47.6662,15.0554
730.08,17.8734,60.3815333333,53.0897333333,46.1491333333,15.7676666667,16.8441333333,15.305,20.8555333333,47.6789333333,15.0879333333
730.39,18.0215333333,60.3992,52.9716,46.1606666667,15.9077333333,17.0265333333,15.3942666667,20.9105333333,47.5567333333,15.2613333334
730.71,18.1482,60.1892,52.9400666667,46.0564,16.1053333333,17.2205333333,15.6637333333,21.2450666667,47.587,15.3964
731.03,18.4406666667,60.6222,53.2888666667,46.2242666667,16.3758666667,17.6277333333,15.9352,21.5295333333,47.8112666667,15.6704
731.35,18.2840666666,60.8721333333,53.4154,46.3498666667,16.2623333333,17.5274666667,15.7388666667,21.4422,48.0306666667,15.3866
731.67,18.2458666666,61.0856666667,53.5512,46.5158666667,16.3055333333,17.5419333333,15.7355333333,21.4785333333,48.1229333333,15.4767333333
731.98,18.4526666667,61.0383333333,53.7085333333,46.6424666667,16.376,17.8174,16.0156,21.6104,48.1675333334,15.722
732.30,18.2365333333,61.1058,53.6340666667,46.633,16.3313333333,17.6053333334,15.9298,21.5129333333,48.1646666667,15.6589333333
732.62,18.4405333333,61.4396666667,53.8964,46.9612666666,16.6890666666,18.0612,16.1749333333,21.9330666667,48.6204,16.1824666667
732.94,18.4774,61.1282666667,53.6844666667,46.6198,16.6751333333,18.1600666667,16.1813333333,21.8810666667,48.4202,16.2301333333
733.25,18.4002,61.1101333333,53.7678,46.6286666667,16.7188666666,18.2256,16.1856,21.8008666667,48.5150666667,16.3221333333
733.57,18.4480666667,61.0906,53.7677333333,46.5614666667,16.6934,18.3812,16.3433333333,21.8694666667,48.5343333333,16.4849333333
733.89,18.3849333333,61.13,53.8788666667,46.5400666667,16.5946,18.3538666667,16.3353333333,21.7786,48.5408,16.4758
734.21,18.3317333333,61.3122,53.9676,46.6508,16.5245333333,18.3001333333,16.2620666667,21.6423333333,48.5792,16.4508666667
734.52,18.4704,60.9445333333,53.7272,46.5742666667,16.6174666667,18.3197333333,16.3902666667,21.7386,48.58,16.6978
734.84,18.6507333333,60.888,53.5702,46.4768,16.6727333333,18.3119333333,16.4054666667,21.8575333333,48.4140666667,16.8953333333
735.16,18.7535333333,60.9286666667,53.7634,46.4693333333,16.8672,18.6018666667,16.5224,21.8801333333,48.4222,17.0519333333
735.48,18.6372666667,61.0796666667,53.7825333333,46.5688,16.8062,18.3946,16.2544666667,21.6821333333,48.4850666667,16.8316666667
735.79,18.9924,61.2772,53.7907333333,46.5781333333,16.889,18.6385333333,16.2395333333,21.8188,48.52,16.9255333334
736.11,18.9893333333,61.4666,54.0282666667,46.5328666667,16.797,18.5356,16.3258666667,21.6683333333,48.5147333333,16.8146
736.43,19.2754666667,61.9466,54.4178,46.9711333333,17.1266666667,18.7710666667,16.6244666667,22.0333333333,48.9445333333,17.1710666667
736.74,19.3285333333,62.1516,54.7684666666,47.1555333333,17.0216,18.7406,16.652,22.1674,49.1067333334,17.0575333333
737.06,18.9168,62.2878666667,54.6982,46.969,16.6036666667,18.3259333333,16.1388,21.7062666667,48.9476666667,16.6358
737.38,18.7365333333,62.3232,54.7656666667,46.8702,16.4156,18.0515333333,15.8255333333,21.5666666667,48.9854,16.3161333333
737.69,18.7788666667,62.1573333333,54.7399333333,46.9400666667,16.3666666667,18.0257333333,15.7202,21.6499333333,48.889,16.3086666667
738.01,18.4605333333,62.0246,54.5253333333,46.816,16.0835333333,17.7163333333,15.2390666666,21.3086666667,48.6122,15.8852
738.33,18.2630666667,61.8863333333,54.6095333334,46.8747333333,15.9374,17.6251333334,15.0863333333,21.0800666667,48.733,15.6848
738.64,18.2154,62.0231333333,54.5114,46.9570666667,15.7011333333,17.5284,14.9222666667,21.0340666667,48.7653333333,15.5406
738.96,18.1013333333,61.9436,54.5022666667,46.8814666667,15.7208,17.5770666667,15.0526666667,21.1594,48.8062,15.6595333333
739.28,17.6436666667,61.6391333333,54.396,46.7096666667,15.3680666667,17.3362,14.8368,20.7074666666,48.6322666667,15.1988666667
739.59,17.0568,61.0634,53.8422,46.1698,14.7856666667,16.8334666667,14.2263333333,20.0384666667,48.1310666667,14.6272666667
739.91,17.0370666667,61.0458666667,53.9505333333,46.1655333333,14.827,16.9402,14.229,20.1476666667,48.1723333333,14.5291333333
740.23,16.7832666667,61.0630666667,53.6796666666,46.0381333333,14.5758666666,16.6312,13.7212666667,19.7766666667,48.0099333333,14.1584
740.54,16.6469333333,60.7479333333,53.5884,45.9139333333,14.4873333333,16.5478,13.7024,19.7772,47.9147333333,14.0613333333
740.86,16.9674,61.1628,54.2154666667,46.3934666667,15.0900666667,17.1906,14.2882666667,20.2957333333,48.3033333333,14.5288666667
741.18,16.5173333333,61.069,54.0426,46.0236666667,14.757,16.8007333333,13.8078666667,19.7933333333,48.2103333333,14.1576
741.49,16.4894,61.4031333333,54.5435333333,46.4502,14.6348,16.9352,13.9176,19.8252,48.6097333333,13.9801333334
741.81,16.5011333334,61.6024,54.5596666667,46.3726666667,14.6656,17.113,13.9929333333,19.9576666667,48.4810666667,14.2286
742.12,16.5831333333,61.8604666667,55.1292666666,46.691,14.7521333333,17.0732666667,14.0737333333,20.113,48.8907333333,14.545
742.44,16.1633333333,61.8866,55.0824,46.4852,14.5077333333,16.6282,13.6634,19.6782666666,48.7705333333,14.0979333333
742.76,16.5156666667,62.0024666667,55.4328,46.9049333333,14.7652,16.8121333333,13.9648,20.0499333334,49.0347333333,14.6184
743.07,16.8453333333,62.3758666667,55.7684,47.3892666667,14.9866,17.0422,14.3989333333,20.4217333333,49.5373333333,14.9614
743.39,16.5601333333,62.6224,55.8118666667,47.5676666667,14.5422666667,16.7616666667,14.0874666667,20.0201333333,49.6833333333,14.6054666667
743.70,16.3722666667,62.3448,55.8995333333,47.5385333333,14.4560666667,16.7338,13.9574,19.8075333333,49.6238666667,14.6311333333
744.02,16.8050666666,62.8946,56.4016,48.2362,14.8586666667,17.1230666667,14.3316,20.2296666667,49.9587333333,15.2885333333
744.34,16.2917333333,62.3477333333,55.6542666667,47.7842,14.0062666667,16.5229333333,13.7572666667,19.6235333334,49.548,14.8718666667
744.65,16.7635333333,62.7215333333,55.9922666667,48.1524666666,14.2681333333,16.9242,14.1372,20.0626,49.9508666667,15.3342666667
744.97,16.701,62.7007333333,55.6214666667,47.9556666667,14.1708666667,16.755,13.9673333333,20.0956666667,49.6964,15.3401333333
745.28,16.5342666667,62.5173333333,55.4200666667,47.9432666667,13.8753333333,16.4799333333,13.8452666667,19.8554666667,49.726,14.8810666667
745.60,16.748,62.5557333333,55.2170666667,48.059,14.0777333333,16.7479333334,14.0325333333,19.8674,49.6323333333,14.8342666667
745.91,16.9512,62.5462,55.1452,48.0632666667,14.2121333333,16.7644,14.1761333333,19.9006666667,49.7939333333,14.9858
746.23,16.9108,62.2591333333,54.7895333333,47.5774666667,14.3101333333,16.8089333333,14.2323333333,19.7662666666,49.4891333333,15.062
746.55,16.9707333333,62.3849333333,54.8044,47.5745333333,14.2651333333,16.7851333333,14.3312,19.8652,49.4681333333,15.0144
746.86,16.6592,61.7744,54.0896,46.9822,13.9287333333,16.4388,13.9855333333,19.4819333333,49.0278,14.6940666667
747.18,16.9444666667,62.0596666667,53.9626666667,47.2074,14.2051333333,16.6842666667,14.4622,19.8198,49.2465333333,15.0560666667
747.49,17.144,61.9039333333,53.6321333333,46.9625333333,14.3731333333,16.6783333333,14.6454666667,19.8126,49.2852666667,15.0498
747.81,17.3864,62.3753333333,53.7660666667,47.3788666667,14.5019333333,16.7300666667,14.6724666667,19.9264,49.4834,15.0316
748.12,17.4241333333,62.3618666667,54.0484666666,47.7744,14.7926,16.9347333333,14.8804666667,20.079,49.5940666667,15.0682
748.44,17.3939333333,62.2038,54.2078666667,47.6607333333,14.9804666667,16.8343333333,14.8548666667,19.8338666667,49.5818,15.1085333333
748.75,17.6126666667,62.6178666667,54.5547333333,48.1504,15.4467333333,17.0877333333,15.1552,20.0844666667,49.9693333333,15.642
749.07,17.2344666666,62.2619333333,54.192,47.8836,14.7073333333,16.6668,14.8996,19.5225333333,49.7990666667,15.1906666667
749.38,17.6842666667,62.4835333333,54.5244666667,48.2567333333,14.9406666667,17.2015333333,15.2759333333,19.9218666667,49.9912666667,15.756
749.70,17.3133333333,62.6631333333,54.7236,48.4832,14.612,16.6872,14.7207333333,19.6943333333,50.3262666667,15.3056
750.01,16.9653333333,62.3928666667,54.5137333333,48.2884666667,14.396,16.2943333333,14.1781333333,19.3230666667,50.1074666667,15.0874666667
750.33,16.9035333333,62.4694666667,54.8226666667,48.3591333333,14.6284,16.3708,14.0927333333,19.4171333333,50.1486666667,15.3582666667
750.64,16.588,62.3972666667,54.8732,48.2687333333,14.1847333333,15.9352666667,13.8021333333,18.9763333333,49.9242666667,14.9681333333
750.96,16.1396,62.2102666667,54.8127333333,48.2150666667,13.7196,15.5706666667,13.3422,18.5744666667,49.6914,14.4263333333
751.27,15.7618,62.0320666667,54.7982,48.0143333333,13.4864666667,15.1853333333,13.2313333333,18.2951333333,49.5331333333,14.0447333333
751.59,15.6623333333,62.0540666667,54.3904666667,47.8114666666,13.1308666667,14.8164666667,12.9648,18.0336,49.4395333333,13.8589333333
751.90,15.7394666667,62.3211333334,54.3848666667,48.1362666667,12.9695333333,14.9848666667,13.0757333333,18.2212666667,49.7545333333,14.2575333333
752.22,15.7697333334,62.2848,54.3908666667,47.9938666667,12.6606666667,14.9212666667,12.997,18.2001333333,49.6364,14.0848666666
752.53,15.9887333333,62.2171333333,54.2154666667,47.8367333333,13.1654,15.1966,13.1742,18.5629333333,49.493,14.4764666667
752.85,15.7730666667,62.5094666667,54.3984666667,47.9867333333,13.0907333333,15.0054666667,13.136,18.243,49.5736666667,14.3164666667
753.16,16.1145333333,62.5068,54.2020666666,48.1568666667,13.2066,15.3725333333,13.457,18.4192666667,49.4539333333,14.6425333333
753.47,17.0023333333,63.0188666667,54.8984666667,48.6682,13.8811333333,16.313,14.2574,19.1964,49.9684,15.5395333333
753.79,17.4472,63.5834666667,55.2949333333,49.5165333333,14.3035333333,16.6439333333,14.837,19.5302,50.4046666666,15.9498
754.10,17.7878,63.4483333333,55.3007333333,49.3986666667,14.7507333333,16.8239333334,15.0014666667,19.9063333333,50.3596,16.0833333333
754.42,17.6426666667,63.5937333333,55.4318,49.435,14.7374,16.7322,14.9686666667,19.7716,50.4249333333,16.1961333333
754.73,18.1778,63.7351333333,55.5737333333,49.6104,15.3434,17.3018666667,15.3250666667,20.3517333333,50.7654666667,16.8561333333
755.05,18.6085333333,64.2201333333,56.0642666667,49.9541333333,15.6024,17.8472,15.6116,20.7125333333,51.3730666667,17.1222666667
755.36,18.6494,64.4816,56.1829333333,49.7543333333,15.6327333333,17.7900666667,15.4474,20.6213333333,51.4479333333,16.9093333333
755.67,18.4453333333,64.1509333333,55.7494,49.5086666667,15.4601333333,17.4938,15.0465333333,20.2768,51.1442666667,16.6541333333
755.99,18.2238666667,64.5512,56.3717333333,49.8098,15.3758666667,17.206,14.8905333333,20.3774,51.5097333333,16.5144666667
756.30,18.6317333333,64.7333333333,56.4475333333,50.0222,15.7397333333,17.4856666667,15.2349333333,21.0127333333,51.8031333333,16.8508
756.62,18.4451333333,64.7669333333,56.6794666667,49.9138666667,15.4789333333,17.2061333333,15.0032,20.9930666667,51.8134666667,16.6602666667
756.93,18.1598,64.7785333333,56.6024,49.9389333334,15.3662,17.0518666667,14.7464,20.9859333333,51.8434,16.3711333333
757.24,18.0608666667,64.8208,56.3852666667,49.3424666667,14.9252,16.5750666667,14.4846,20.9165333333,51.5902666667,16.0122
757.56,17.843,64.6637333333,56.1194,49.3308666667,14.6908666667,16.6298,14.3636666667,20.7735333333,51.6900666667,15.9942
757.87,18.5079333333,64.8126666667,56.1905333333,49.4476,15.3967333333,17.3047333333,14.8730666667,21.5556,52.0063333333,16.5619333333
758.18,17.8716,64.7143333333,55.8552666667,49.1342666667,14.7574666667,16.8442666667,14.3158666667,20.9378666667,51.5378666667,16.0472666667
758.50,17.5442,63.9362,55.4356666667,48.6616,14.5518,16.6919333333,14.4412666667,20.7481333333,50.8744666667,16.1016
758.81,17.7776,63.5474,55.1304,48.6232,14.7522,16.6431333333,14.4867333333,20.7500666667,50.4954,16.043
759.13,18.3814666667,64.1518666667,55.8916666667,49.0914,15.3282666667,17.286,15.0887333333,21.3166,50.8154,16.7288666667
759.44,18.6169333333,64.1859333333,55.7023333333,49.1783333333,15.3704666667,17.4634666666,15.197,21.1319333334,50.8155333333,16.9176666667
759.75,18.2408666667,63.3702666667,55.154,48.3886666667,14.8458666667,17.0333333333,14.3468666667,20.4344,50.077,16.2660666667
760.07,19.048,64.5263333333,55.9127333333,49.3044,15.7593333333,18.0225333333,15.3846,21.2958666667,50.8429333333,17.1564666667
760.38,19.0706666667,64.4232666667,55.5617333333,48.9494,15.7523333333,17.8748,15.5221333333,21.2048666667,50.4903333333,17.1541333333
760.69,19.1926,64.194,55.5772666667,49.0294,16.0492666667,18.1982666667,15.7761333333,21.3534666667,50.5936,17.4502666667
761.01,19.5882,64.4772,55.6967333333,49.149,16.2157333333,18.1876,15.9257333333,21.7398666667,50.5786,17.6975333333
761.32,19.3298666666,64.1526,55.5067333333,48.9583333333,15.8305333333,17.6802,15.7517333333,21.4076666667,50.2674666667,17.3704
761.63,19.9973333333,64.5212666667,56.0292,49.4739333333,16.3385333333,18.0092,16.322,21.9149333333,50.6944666667,17.7922666667
761.94,19.8555333334,64.6771333333,55.9528,49.4120666667,16.0970666667,17.6928,15.9817333333,21.8030666667,50.3254666666,17.6035333333
762.26,19.4632,64.4889333334,55.8614666667,49.1644666667,15.8412666667,17.5500666667,15.8891333333,21.7266666667,50.2862666666,17.5022666667
762.57,19.3979333333,64.4572666667,55.8218,49.0337333334,15.9333333333,17.4945333333,15.9503333333,21.7578,50.3497333333,17.4410666667
762.88,19.4987333333,64.5275333333,55.9619333333,49.0693333333,15.9407333333,17.5668,16.0538,21.9932,50.5118666667,17.4937333333
763.20,19.2575333333,64.5292,55.8016,48.8782666667,15.6280666667,17.2217333333,15.9172,21.728,50.4163333333,17.2958666667
763.51,18.8759333333,63.7824,55.2461333333,48.1874,15.0682666667,16.6506,15.3556,21.1355333333,49.8448,16.7396
763.82,19.0899333333,63.862,55.4297333334,48.4277333333,15.4340666667,16.8081333333,15.5880666667,21.3333333333,49.9851333333,16.9395333333
764.14,18.9523333333,63.7520666666,55.3782666667,48.3578666667,15.2093333333,16.6083333333,15.3303333333,21.3192666667,49.8641333334,16.6656
764.45,19.2284666667,63.927,55.7334,48.4916,15.5648666667,17.0409333333,15.7173333334,21.4298,50.0854666667,16.9276666667
764.76,19.4349333333,64.1738666667,55.9638666667,48.7180666667,15.7074666667,17.3907333333,15.9473333334,21.7046,50.4034666667,17.0227333333
765.07,19.2444,63.51,55.5442,48.1900666667,15.5126666666,17.2432,15.7416,21.5356666667,50.1425333333,16.8726666667
765.39,19.2167333333,63.3968666667,55.4310666667,48.0218,15.6979333333,17.2005333333,15.7360666667,21.3170666667,50.3738666667,16.6388666667
765.70,19.524,63.6048666667,55.6839333333,48.132,15.9086666667,17.3765333333,15.9512666667,21.5216666667,50.5814666667,16.7776
766.01,19.4538,63.0728,55.0448666667,47.7731333333,15.7536,17.2492,15.8375333333,21.4566666667,50.3304666667,16.6133333334
766.32,19.5920666667,63.2698,55.0539333333,47.6570666667,16.0028666667,17.2890666667,15.8226,21.691,50.4834,16.6918
766.64,20.6436666667,64.0669333333,56.0228,48.7682666667,17.0256,18.2389333333,16.8896,22.9309333333,51.1916,17.7188666667
766.95,20.4824,63.8559333333,55.9286,48.7280666667,17.1506666666,18.1121333333,16.7167333333,23.052,51.1592,17.7744666667
767.26,20.2864,63.8133333333,55.6712,48.3679333333,16.6414,17.6925333333,16.2540666667,22.7824666667,51.2008666667,17.3554666667
