wavelength,Back_OryAngm,Belly_OryAngm,Breast_OryAngm,Crissum_OryAngm,Crown_OryAngm,DorTail_OryAngm,Rump_OryAngm,Throat_OryAngm,WingTip_OryAngm
752.22,6.50386666667,20.934,7.093,11.8297641026,5.2196,9.28806666667,7.19206666667,9.42593333333,11.2850666667
752.53,6.80806666667,21.223,7.39653333333,12.1929589744,5.49486666667,9.68006666666,7.4832,9.69606666667,11.6720666667
752.85,6.82766666667,21.2697,7.4116,12.2162615385,5.44206666666,9.72133333332,7.5074,9.66726666667,11.7104
753.16,6.88446666667,21.4371666667,7.53453333333,12.3011589744,5.47986666667,9.73259999999,7.59486666667,9.75216666667,11.8154666667
753.47,6.86233333333,21.3982,7.4916,12.3170923077,5.40446666667,9.63893333332,7.57866666667,9.68726666667,11.8774
753.79,7.04833333333,21.3995333333,7.5276,12.4243692308,5.41173333333,9.65026666666,7.65533333333,9.82866666667,11.9524666667
754.10,7.11246666667,21.6724,7.67213333333,12.5683076923,5.5114,9.73700000001,7.74186666667,9.8858,12.0370666667
754.42,7.19626666667,21.7600666667,7.7918,12.6375384615,5.55053333333,9.72719999999,7.8204,9.9018,12.1331333333
754.73,7.1396,21.8280333333,7.68706666667,12.723025641,5.58273333333,9.67206666667,7.7632,9.8187,12.1749333333
755.05,7.16153333333,21.9378,7.77113333333,12.8111282051,5.69513333333,9.71066666667,7.84206666667,9.84643333333,12.2327333334
755.36,7.0876,21.8535,7.69346666667,12.7942153846,5.58846666667,9.70533333332,7.76326666667,9.7301,12.1416666667
755.67,7.23226666667,22.0270666667,7.811,12.9701589744,5.7718,9.86133333334,7.86106666667,9.81793333333,12.3333333334
755.99,7.24626666667,22.0287,7.82213333333,12.9242871795,5.85193333334,9.89993333335,7.8778,9.8786,12.2610666667
756.30,7.78873333333,22.2967333333,8.25239999999,13.2490717949,6.38146666667,10.3072,8.3886,10.1865666667,12.6158666667
756.62,8.06973333333,22.5095666667,8.48666666667,13.4659128205,6.5418,10.5546,8.5364,10.2884,12.7162
756.93,8.08746666667,22.5859666667,8.48046666666,13.4331179487,6.48213333333,10.5728666667,8.51559999999,10.3054333333,12.6580666667
757.24,7.92533333334,22.4554,8.26173333334,13.200425641,6.41513333333,10.4630666667,8.3024,10.0805,12.4
757.56,7.90973333333,22.3906,8.08166666666,13.1232051282,6.3484,10.3644,8.1762,10.0018,12.2862666667
757.87,7.9782,22.4824,8.11139999999,13.1628974359,6.45573333333,10.3957333333,8.22066666667,10.0481333333,12.2993333333
758.18,8.07373333333,22.3707,8.206,13.1750615385,6.54173333333,10.4289333333,8.28326666667,10.1194333333,12.2587333333
758.50,8.34906666666,22.6185333333,8.33613333333,13.3703128205,6.74973333333,10.5884,8.4782,10.2813666667,12.4569333333
758.81,8.53013333333,22.7593333333,8.4548,13.4073589744,6.87993333333,10.7652,8.5762,10.4331333333,12.5586666667
759.13,8.63313333333,22.8301333333,8.54673333333,13.4253179487,6.89293333334,10.8166666667,8.65153333333,10.5417666667,12.662
759.44,8.60213333334,22.7681666667,8.44213333333,13.3270153846,6.67766666666,10.7325333333,8.64066666667,10.4265333333,12.5668
759.75,8.51953333333,22.925,8.44393333333,13.457425641,6.6316,10.7522,8.58593333333,10.5596,12.6234666667
760.07,8.68906666666,23.0361666667,8.61719999999,13.6488153846,6.83413333333,11.0056,8.73666666667,10.8142,12.8493333333
760.38,9.01566666667,23.2708,8.85813333334,13.8754461538,7.14653333334,11.3013333333,9.00666666667,11.0630333333,13.1322
760.69,9.1188,23.3048333333,9.06379999999,14.0741897436,7.31933333333,11.3914666667,9.19006666667,11.1737,13.2817333333
761.01,8.84153333333,22.9282,8.87786666667,13.799974359,7.0442,11.1652666667,8.96093333333,10.9506666667,13.0493333333
761.32,8.80413333333,22.8884666667,8.80086666666,13.7723487179,6.941,11.0888666667,8.89946666667,10.8706,12.9452666667
761.63,8.84846666667,22.9581333333,8.7562,13.7778666667,6.83326666667,11.1352666667,8.93413333333,10.828,12.89
761.94,8.81106666667,22.9228333333,8.75533333334,13.7339128205,6.81353333333,11.2475333333,9.03366666667,10.9841,12.8788666667
762.26,8.67000000001,22.9409,8.65786666667,13.6650769231,6.7396,11.129,8.91273333333,10.8571666667,12.7718
762.57,8.78113333334,23.0705333333,8.66326666667,13.811225641,6.95973333333,11.239,9.04546666665,10.9344,12.8405333333
762.88,8.60226666667,22.8505666667,8.47826666665,13.6310102564,6.83553333333,11.1241333333,8.7854,10.6503333333,12.676
763.20,8.6132,22.8587,8.4842,13.6459128205,6.81073333334,11.1563333333,8.76126666667,10.5494666667,12.6555333333
763.51,8.5234,22.7791333333,8.44639999999,13.5367333333,6.718,11.0286,8.78606666667,10.4270333333,12.6336
763.82,8.36453333333,22.6513333333,8.35633333332,13.4705230769,6.56353333333,10.8726666667,8.63046666667,10.2586,12.4998666667
764.14,8.2696,22.7207333333,8.26979999999,13.4198717949,6.4682,10.8268,8.56393333333,10.1588,12.4502666667
764.45,8.44546666667,23.0299333333,8.42166666667,13.6191179487,6.61333333333,11.0696,8.716,10.3525,12.6463333333
764.76,8.33913333333,22.8659333333,8.35200000001,13.5732,6.53266666667,11.0357333333,8.64593333333,10.3052666667,12.5843333333
765.07,8.32266666667,22.8186333333,8.35386666667,13.5179589744,6.57833333333,11.0588666667,8.59,10.2300333333,12.6398
765.39,8.2802,22.7028666667,8.35206666667,13.5164666667,6.51046666667,10.9956666667,8.40833333333,9.98826666667,12.5187333333
765.70,8.60146666667,22.8259,8.64413333333,13.7753846154,6.7306,11.246,8.65546666667,10.1712666667,12.7806666667
766.01,8.60506666667,22.9499666667,8.75206666666,13.8052153846,6.65806666667,11.3154666667,8.6846,10.2017666667,12.7502666667
766.32,8.84213333333,23.3106,9.10433333334,14.1021897436,6.9218,11.5640666667,9.04619999999,10.5566,12.9780666667
766.64,8.58973333333,23.0707,8.90466666667,13.876425641,6.64166666667,11.4236666667,8.94120000001,10.3340666667,12.7948
766.95,8.33486666667,22.9538,8.55053333333,13.6793025641,6.43286666667,11.3215333333,8.57653333333,10.0610333333,12.5922
767.26,8.19793333334,23.0789666667,8.31826666666,13.6214871795,6.40113333333,11.4098,8.46133333334,9.9907,12.4742666667
767.57,8.44873333333,23.1734,8.46153333334,13.8200051282,6.5506,11.6200666667,8.629,10.0623333333,12.6634666667
767.88,8.52526666667,23.102,8.40433333333,13.8208358974,6.5564,11.7078,8.68626666667,9.9923,12.6506
768.20,8.45999999999,23.3196,8.3414,13.7157692308,6.3814,11.7726666667,8.66986666667,9.8096,12.5940666667
768.51,8.24860000001,23.358,8.18966666667,13.7427538461,6.10653333333,11.6524,8.44873333333,9.6881,12.5282
768.82,8.38793333333,23.6012333333,8.2108,13.7705487179,6.10653333333,11.7115333333,8.57219999999,9.80243333333,12.5768
769.13,8.32093333333,23.5574333333,8.07566666667,13.8292307692,6.01786666667,11.6740666667,8.50906666667,9.6805,12.4938
769.44,8.17793333333,23.2057666667,7.9252,13.7066769231,5.8656,11.582,8.28406666666,9.5262,12.4537333333
769.76,7.95286666667,23.0590666667,7.70953333333,13.5738564103,5.61593333333,11.4053333333,7.97346666666,9.3867,12.3319333333
770.07,7.79386666667,22.9119666667,7.39373333333,13.5101025641,5.4262,11.1918,7.5516,9.24543333333,12.1189333333
770.38,8.08213333333,22.9601666667,7.6554,13.6603282051,5.58166666666,11.3181333333,7.83953333333,9.45753333333,12.2058666667
770.69,8.29013333333,22.8512666667,7.92133333333,13.8069435898,5.7324,11.3247333333,8.04,9.6271,12.3854666666
771.00,8.13446666666,22.8655,7.7448,13.7384461538,5.55553333333,11.3168,7.8436,9.58313333333,12.2196
771.32,8.08366666667,22.8979,7.8092,13.8328564102,5.61566666667,11.1563333333,7.87580000001,9.51606666667,12.177
771.63,8.6396,23.2314666667,8.12346666668,14.2611128205,6.0472,11.5195333333,8.24900000001,9.9135,12.4402666667
771.94,8.98706666666,23.4204,8.45966666667,14.4417230769,6.43373333333,11.8210666667,8.684,10.2609333333,12.5812666667
772.25,8.66099999999,23.0847333333,8.27973333333,14.2669794872,6.25146666667,11.6695333334,8.55079999999,9.97743333333,12.3418
772.56,8.5558,23.1250333333,8.3392,14.0789794872,6.2072,11.7723333333,8.53873333333,9.99426666667,12.4170666667
772.87,8.73646666666,23.1747,8.61913333333,14.1989435898,6.38373333333,12.0697333333,8.75913333333,10.1473666667,12.6186
773.18,8.78973333334,23.0001,8.559,14.1865589744,6.16186666667,12.0149333333,8.73213333333,9.93790000001,12.5056
773.50,9.28633333333,23.3754,9.1702,14.5208307692,6.70733333333,12.5094666666,9.4198,10.4988666667,13.1012666667
773.81,9.90493333333,23.9373666667,9.59779999999,15.2007948718,7.23426666667,12.9617333333,10.1244,10.9916,13.5614666667
774.12,10.2238,24.1534,9.81453333333,15.4765230769,7.4264,13.2684,10.5094666667,11.2221333333,13.722
774.43,10.0367333333,23.6167333333,9.72539999999,15.2020205128,7.3072,12.9397333333,10.354,11.0152,13.5302
774.74,9.99693333332,23.5182,9.75153333333,15.0568615385,7.1784,13.0906,10.2603333333,11.0456,13.419
775.05,9.73959999999,23.1488666667,9.448,14.7997179487,6.96713333333,12.8752,9.98653333333,10.7988666667,13.3452
775.36,10.0768,23.2151333333,9.78706666667,15.0497076923,7.23446666667,13.1381333333,10.3164666667,11.0426333333,13.7028666667
775.67,10.2817333333,23.4034666667,9.95386666665,15.1705076923,7.37066666667,13.2616666667,10.2461333333,11.2379,13.9447333333
775.98,10.2034666667,23.2570333333,9.79653333333,15.2832871795,7.33086666667,13.1329333333,10.2902666667,11.0741666667,13.8241333333
776.30,10.4786666667,23.6079333333,9.85446666667,15.6048820513,7.50713333333,13.1893333333,10.4638666667,11.2126333333,14.0418
776.61,10.3742,23.5943333333,9.73739999999,15.4897948718,7.58373333333,13.1976666667,10.4704,11.2685333333,13.8944666667
776.92,10.2894,23.4398666667,9.37240000001,15.3915589744,7.42226666667,12.9860666667,10.0305333333,10.9262,13.5862
777.23,9.97573333335,23.0741333333,9.04953333333,15.1313179487,7.13913333333,12.6555333333,9.45426666665,10.5658666667,13.4099333333
777.54,9.99073333332,23.124,9.10053333334,15.1276051282,7.1196,12.7110666667,9.24226666666,10.5991333333,13.4751333333
777.85,10.4100666667,23.7605,9.43453333333,15.4651641026,7.462,13.1936666667,9.61173333335,11.0826333333,13.8242
778.16,10.8486,24.2162333333,9.74526666666,16.0555179487,7.86373333333,13.5458,10.0734,11.5079666667,14.3336
778.47,11.1858,24.6641333333,10.2585333333,16.6007641026,8.39166666667,14.0082666667,10.4415333333,11.9253,14.7050666667
778.78,11.5421333333,25.0593,10.7243333333,17.0131794872,8.92366666665,14.354,10.6832666667,12.3728333333,14.9722666667
779.09,11.3863333333,24.9295666667,10.4676,16.8208615385,8.65513333333,14.0793333333,10.5156,12.2894666667,14.7452666667
779.40,11.3100666667,24.929,10.2548,16.6944102564,8.57693333333,14.0625333333,10.2065333333,12.4266666667,14.5690666667
779.71,11.1176666667,24.8388,10.1726666667,16.5490871795,8.3806,14.0826,10.0880666667,12.4714666667,14.3629333333
780.02,11.4046666667,25.1558333333,10.3443333333,16.7336769231,8.618,14.2306666667,10.4160666666,12.6954666666,14.7038666667
780.33,11.2276666667,25.1828,10.3036666667,16.4590923077,8.49166666667,14.1624666667,10.5094,12.7438666667,14.6002
780.64,10.9844666667,25.0861333333,10.2441333333,16.1501846154,8.3046,14.1227333334,10.3424666667,12.6158333333,14.2112666667
780.95,10.8313333333,25.1208333333,10.0116666667,16.0481384615,8.26593333333,14.0029333333,10.2282,12.2739666667,14.1597333333
781.26,10.7861333333,25.1127,9.90933333333,16.1713589744,8.27293333333,13.8643333333,10.0806666667,12.0968,14.2674666666
781.57,11.0005333333,25.3478333333,9.99493333333,16.3500051282,8.54926666667,13.9225333333,10.1811333333,12.0551666667,14.4981333333
781.88,11.035,25.2858,10.0,16.3274615384,8.6654,13.8166666667,10.0170666667,12.2692666667,14.5079333333
782.19,10.5048666666,24.7149666667,9.30913333333,15.8800102564,8.10686666667,13.292,9.47806666667,11.6847,13.9604666667
782.50,10.9118666667,25.0112,9.44933333333,16.4043282051,8.52866666667,13.8196666667,9.87313333333,11.8619333333,14.4032
782.81,11.1064,24.9725666666,9.50753333333,16.4498205128,8.56180000001,13.8978666667,10.1466,11.7451,14.618
783.12,11.205,25.1123333333,9.44026666667,16.4484205128,8.57046666667,13.7611333333,10.1318666667,11.5899,14.6309333333
783.43,11.4394,25.274,9.67479999999,16.6720923077,8.75106666667,13.858,10.0089333333,11.5326,14.9866
783.74,11.8096,25.4578,10.21,17.1553846154,9.12773333333,14.1044,10.3184666667,11.7625,15.3564666667
784.05,12.2473333333,25.8538666667,10.6366,17.7189948718,9.56886666667,14.4488,10.7173333333,12.1921666667,16.2062
784.36,12.0103333333,25.5972333333,10.4521333333,17.5102461538,9.3716,14.4248,10.6392666667,12.2877,15.9095333333
784.67,11.6228666667,25.4443333333,10.0055333333,17.043425641,9.14846666666,14.4476,10.49,12.0459666667,15.5878666667
784.98,10.7255333333,24.5335333333,9.18400000001,16.0652051282,8.28726666667,13.7742666667,9.63259999999,11.3585,14.4827333333
785.29,10.3695333333,24.3906,8.87246666665,15.8238358974,7.79426666666,13.4628,9.60766666666,10.9123333333,14.1487333333
785.60,10.1931333333,24.5076,9.00366666667,16.0044051282,7.80266666667,13.5973333333,9.57753333333,10.9275333333,14.2321333333
785.91,9.77240000001,24.1805,8.78186666667,15.5781794872,7.443,13.3142,9.15666666665,10.6922,13.7960666667
786.22,9.44600000001,24.0214666666,8.73126666667,15.1234358974,7.2792,12.9893333333,8.66699999999,10.4974333333,13.4240666667
786.53,9.02646666667,23.7084666667,8.24233333333,14.6761846154,6.963,12.6130666667,8.27999999999,9.8876,12.9656666667
786.84,8.51346666667,23.3797666667,7.83713333334,14.2012153846,6.58113333333,12.3820666667,7.9598,9.6061,12.2224
787.14,7.8912,22.9926333333,7.10220000001,13.5842410256,6.07873333333,11.9188666667,7.38513333333,9.0974,11.6767333333
787.45,7.28879999999,22.5786,6.51940000001,12.8482717949,5.68373333333,11.4449333333,6.99806666667,8.52003333333,10.9
787.76,7.53166666667,22.6185666667,6.68126666667,12.7575384615,5.83786666666,11.5527333333,7.0794,8.52876666667,11.2015333333
788.07,8.16306666667,23.1921666667,7.54900000001,13.5498051282,6.5324,12.0839333333,7.61966666667,9.36286666667,11.8933333333
788.38,8.2888,23.4644666667,7.71906666667,13.6321487179,6.86593333333,12.1935333333,7.73993333333,9.5943,12.1096
788.69,8.74153333334,23.8242666667,8.05920000001,13.8821538461,7.34560000001,12.6335333333,8.13240000001,10.1411,12.5778
789.00,8.45699999999,23.6246,7.53020000001,13.4037538462,7.09146666667,12.4908,7.97273333333,9.8526,12.2802
789.31,8.14506666666,23.6034333333,7.40946666667,13.1691179487,6.90826666666,12.3026666667,7.63326666667,9.593,12.0682
789.62,8.28819999999,23.9135333333,7.55313333333,13.6799076923,7.0196,12.5298,7.8594,9.8414,12.4576666667
789.92,8.09459999999,23.7653666667,7.46833333332,13.5651384615,6.85326666667,12.3594666667,7.65513333333,10.0165,12.3118666667
790.23,8.39359999999,23.9600666667,7.77580000001,13.8938666667,7.25459999999,12.6049333333,8.0236,10.3827666667,12.6197333333
790.54,8.64413333334,24.0561333333,8.15366666666,14.3619076923,7.58046666666,12.9512666667,8.19093333334,10.5393,12.9289333333
790.85,8.85080000001,24.1355666667,8.2562,14.6303179487,7.64260000001,13.2418666667,8.29053333334,10.8097333333,13.2418666666
791.16,9.03133333333,24.3273333333,8.49153333334,15.062374359,7.91686666666,13.4653333333,8.39833333333,11.2268666667,13.3488666667
791.47,8.67180000001,23.8865,7.94086666667,14.6386051282,7.29373333334,13.0656,8.02086666667,10.7028333333,12.6981333333
791.78,8.89013333334,23.9709,8.2204,14.748574359,7.3768,13.5190666667,8.28886666667,10.8010666667,13.1354
792.08,7.97126666667,23.2902,7.32720000001,13.8657794872,6.51079999999,12.7427333333,7.43393333333,9.64916666667,12.3282666667
792.39,8.39520000001,23.5581333333,7.74746666668,14.2696410256,6.77393333334,12.9784666667,7.79286666667,9.93803333333,12.8629333333
792.70,8.86986666668,23.5442333333,7.95666666667,14.6641384615,6.98186666666,13.4726,8.29640000001,10.2867,13.0835333333
793.01,8.5562,22.8360666667,7.59080000001,13.9630461539,6.49746666667,13.0982,7.797,9.88226666667,12.4917333333
793.32,8.38219999998,22.6023,7.66353333332,13.777825641,6.61279999999,13.0923333333,7.79206666667,9.6968,12.5318
793.62,8.17773333333,22.5355,7.53866666667,13.5603435898,6.48893333333,13.1302,7.7206,9.6486,12.5672
793.93,7.83713333333,22.2858,7.21793333333,13.1786974359,6.19599999999,12.7778666667,7.47246666667,9.5483,12.1670666667
794.24,7.73159999999,22.6794333333,7.33973333333,13.2465128205,6.43653333333,12.9286666667,7.6592,9.56986666667,11.9658666667
794.55,7.33806666667,22.6813333333,6.93366666666,12.9487384615,5.83173333333,12.5456,7.24753333333,9.0641,11.7666666667
794.86,7.73806666667,23.178,7.49153333332,13.2731076923,6.29253333334,12.9081333333,7.5468,9.5643,12.4278
795.16,7.59213333333,23.4421666667,7.16140000001,13.2345692308,6.04393333334,12.587,7.33626666667,9.6651,12.267
795.47,7.69113333333,23.5556666667,7.33966666667,13.3385487179,6.00633333334,12.5758666667,7.3948,10.0403333333,12.2538666667
795.78,7.70113333333,24.0763,7.52240000001,13.3245282051,6.12179999999,12.7672,7.34773333333,10.2470666667,12.1286666667
796.09,7.27820000001,24.0432,7.41506666667,13.1676871795,5.96546666667,12.4396666667,6.9746,9.95726666667,11.9478
796.40,7.48406666667,24.6761,7.78906666667,13.595225641,6.34906666666,12.9522,7.4332,10.2458333333,12.4396666667
796.70,8.19846666667,25.2700333333,8.48106666665,14.3829282051,6.71313333334,13.6836,7.8186,10.8206333333,13.1940666667
797.01,8.47759999999,25.5275333333,8.94086666668,14.8568923077,6.99093333334,13.9566666666,8.0522,11.0064666667,13.5480666667
797.32,8.65606666667,25.6888333333,9.00100000001,14.6957897436,6.89799999999,14.0777333333,8.07566666667,11.0176666667,13.8885333333
797.63,8.81980000001,25.683,9.069,14.8051282051,6.92,14.0468666667,8.18226666667,11.1674,14.1777333333
797.93,8.58160000001,25.3266,8.81419999999,14.4072307692,6.86113333333,13.8152666667,8.21813333333,10.9745,13.7265333334
798.24,8.0018,24.4886,8.09166666667,13.8011435897,6.20453333333,13.2648666667,7.6852,10.3017,12.807
798.55,8.16686666667,24.4985333333,8.60779999999,14.0693025641,6.55420000001,13.7136666667,7.8556,10.3654333333,12.9874
798.85,8.05406666666,24.4878,8.46713333333,14.0431179487,6.63626666667,13.8684,7.91026666667,10.2739,13.0899333334
799.16,7.50326666667,23.8326,7.69166666666,13.648748718,5.99653333333,13.456,7.34993333333,9.8072,12.8032
799.47,7.45753333333,23.5873333333,7.528,13.3340461538,5.84486666668,13.3334,7.2764,9.81003333333,12.7943333333
799.78,6.6486,22.8960333333,6.62166666666,12.8173384615,5.11159999999,12.522,6.43233333334,9.30576666667,11.9720666667
800.08,6.12693333333,22.3288,5.85493333334,12.2974615384,4.64866666666,11.8548666667,5.97273333333,9.0477,11.3787333333
800.39,5.13606666667,21.3439333333,4.58733333334,11.0200564103,3.49473333333,10.8806,4.78566666667,8.01296666667,10.2766666667
800.70,4.1784,20.8687333333,3.8196,10.2094923077,2.67693333333,10.0992,3.94706666667,7.40543333333,9.12200000001
801.00,3.929,20.4586333333,3.52726666667,10.3131538462,2.383,10.1986,3.51766666667,7.3404,8.97866666668
801.31,3.6232,20.4611333333,3.40106666667,10.3391948718,2.27053333333,10.3962666667,3.3672,7.2633,9.16426666668
801.62,3.11346666667,20.6671666667,3.06393333333,9.84405128206,2.02633333333,10.3878,3.29633333333,7.28193333333,9.10786666665
801.92,2.68766666667,20.1927,2.53246666666,9.40017948717,1.50166666667,9.74966666666,3.16306666667,6.992,8.57853333333
802.23,3.12413333333,20.3904,2.91246666667,9.90562051284,1.92986666667,10.4006,3.31066666667,7.21853333333,9.15573333332
802.54,2.95833333333,20.4761,3.0294,9.55301538463,1.92,10.0404666667,3.0344,7.2112,8.86020000001
802.84,3.0008,20.8226,3.27486666667,9.74172307693,2.2544,10.2971333333,3.35106666667,7.4665,8.95666666667
803.15,3.76466666667,21.5752333333,4.23133333333,10.3601128205,3.18126666667,11.2684,4.32273333333,8.16086666667,9.81740000001
803.46,3.6518,21.8105,4.58653333333,10.359825641,3.30253333333,11.7154,4.26286666667,8.16396666667,9.59926666666
803.76,4.4646,22.2476,5.67726666667,11.176374359,4.09953333333,12.3896666667,4.91633333333,8.9017,10.2588666667
804.07,5.53793333333,23.1570666667,6.80786666666,12.3513538462,5.2458,13.535,5.99646666667,9.83866666667,11.5192
804.38,4.89306666667,22.9904,6.46040000001,11.5447538461,4.45466666667,12.6941333333,5.22306666667,9.0952,10.8328666667
804.68,4.9182,23.0112,6.33953333334,11.6121179487,4.07453333333,12.3875333333,5.10746666666,8.88566666667,10.4960666667
804.99,5.11913333333,23.1182,6.52326666667,12.15,4.2072,12.4620666667,5.12433333333,8.73676666667,10.684
805.30,4.55646666667,23.1549,6.05126666667,11.8777538462,3.74453333333,12.2677333333,4.5358,8.60883333333,10.494
805.60,3.7074,22.7988666667,5.53966666667,11.1180102564,2.80153333333,11.4218,3.97046666667,8.39906666667,9.58933333333
805.91,4.0404,22.7667333333,5.8724,11.2311794872,3.19833333333,11.8030666667,4.5168,8.5146,9.6212
806.21,4.63426666667,23.0327333333,6.11340000001,11.3253794872,3.25086666667,11.9288666667,5.09173333333,8.98386666667,10.1039333333
806.52,4.91713333334,23.3948,6.47393333333,11.3405487179,3.0926,11.6318666667,5.2864,9.10126666667,10.2407333333
806.83,5.44773333333,23.8278,6.80033333333,11.9975384616,3.41613333333,11.8310666667,5.9396,9.34773333333,10.842
807.13,5.72566666667,24.5592,6.7904,12.5368307692,3.63986666667,11.946,6.51613333333,9.98933333333,11.2474
807.44,6.31073333333,24.8894333333,7.04966666666,13.2599589744,4.23400000001,12.3300666667,6.95786666667,10.7334,11.8662666667
807.74,7.28346666666,25.5779333333,7.65353333333,13.9152,5.29886666667,13.1616666667,7.94846666667,11.6922666667,12.6736
808.05,8.41113333334,26.3769,8.8996,14.8110615385,6.76326666667,14.2621333333,8.84586666668,12.9011333333,13.7090666667
808.35,8.13153333333,26.1549666667,8.59453333333,14.6103897436,6.812,13.904,8.6,12.8701,13.4465333333
808.66,8.42286666667,26.4851666666,8.97559999999,15.0047897436,7.1816,14.2222,9.31706666667,13.0515,13.7670666667
808.97,8.55179999999,26.2977,8.81426666667,15.1373897436,7.03286666667,13.9290666667,9.22953333333,12.7432666667,13.8632
809.27,8.83233333333,26.4307333333,8.51433333333,15.4465589744,6.82566666667,13.9200666667,9.13380000001,12.7603666667,14.249
809.58,8.34026666667,26.3653666667,8.42406666667,15.2695897436,6.43793333334,13.9581333333,8.84233333333,12.2454333333,13.9134666667
809.88,8.07113333333,25.8827,8.22346666666,15.3411846154,6.41286666667,14.264,8.84939999999,11.9176666667,13.762
810.19,7.73380000001,25.9094,8.24426666667,15.0218461539,6.5348,14.2399333333,8.96166666667,12.0826,13.7519333333
810.49,7.83039999999,25.8801333333,8.25139999999,15.1425641026,6.56733333333,14.3626666667,9.07613333332,11.8070333333,13.9122666667
810.80,7.31366666667,25.6158666667,8.11506666666,14.7849641026,6.19766666667,14.1466666667,8.92846666667,11.1428,13.7667333333
811.10,6.59973333334,25.0776666667,7.49466666667,14.3013794872,5.58306666667,13.6010666667,8.48693333334,10.5265666667,13.2723333333
811.41,6.1762,24.3698,6.99186666667,13.8552461538,4.90053333333,12.8121333333,8.02833333333,9.94193333333,12.9162666667
811.71,7.49226666667,25.6795,8.55980000001,14.8718307692,5.86593333333,14.0906666667,9.30479999999,11.1392333333,14.3576
812.02,8.09259999999,26.3602,9.14340000001,15.3471333333,6.22273333333,14.7718,9.5748,11.5821666667,15.0345333333
812.32,8.77786666667,27.4268,9.80826666666,15.7979641026,7.04986666667,15.834,10.418,12.4316666667,15.6392666667
812.63,8.58946666667,27.4224,10.038,15.8155897436,7.21059999999,15.8824,10.5882,12.6818,15.623
812.93,8.58946666666,27.3893666667,10.0096666667,16.1706974359,7.851,15.8358,10.5508,13.1009666667,15.8865333333
813.24,9.7994,28.3539666667,10.6018,16.7667794872,8.9652,16.1350666667,11.2129333333,14.2503,16.5552
813.54,10.8451333333,29.0568333333,11.2441333333,17.3580410256,9.48393333332,16.6825333333,12.0923333333,14.6691666667,17.0940666667
813.85,10.8222,29.1617,11.5358666667,17.1922307692,9.77046666668,16.8770666667,12.5175333333,15.0383,17.4186666667
814.15,12.1008666666,30.479,12.6948,18.3101589743,10.8813333333,17.944,13.9718666667,16.3123333333,18.2440666667
814.46,12.7457333333,30.575,13.4154666667,18.9810974359,11.4312,18.4328,14.5907333333,16.9066333333,18.8246666667
814.76,12.1094,30.2669,12.8124666667,18.7109589744,10.5924,17.8972,14.0103333334,16.3378666667,18.4115333333
815.07,11.921,29.5270333333,12.4199333333,18.7501846154,10.379,17.2789333333,13.6185333333,15.9182666667,18.1340666666
815.37,12.4356,29.0894666667,12.7984,19.0394974359,10.9838666667,17.3383333333,14.021,16.2718666667,18.491
815.68,13.8152666667,29.8873,14.2535333333,20.0697384615,12.4069333333,18.3724666667,15.2487333333,17.2614333333,19.9812
815.98,13.89,30.4871,14.4908666667,20.3526820513,12.4858666667,18.3555333333,15.4017333333,17.2739,20.2340666667
816.29,14.6147333334,30.9717333333,15.1160666666,20.9913846154,12.8318666667,18.6008666667,15.8463333333,17.7406333333,20.7305333333
816.59,13.6756666667,30.2864,13.9932,20.6076102564,11.8892,18.1451333333,14.9891333333,16.5888666667,20.5352666667
816.89,13.2898666667,29.9907,13.3333333333,20.3819282051,11.5128666666,17.7261333333,14.4890666667,16.6542,20.4534666667
817.20,13.2232,29.9112666667,12.8686,20.1661282051,10.9726,17.2782,14.1834666667,16.5474,19.9938666667
817.50,11.7865333333,28.72,11.283,18.4694717949,9.2326,15.8933333333,12.7877333333,14.9879666667,18.7648666667
817.81,11.8345333333,28.8254333333,11.3194,18.1791230769,8.993,15.8044,12.6272666667,14.9449333333,18.507
818.11,12.3028,29.2676,11.7656666666,18.2058153846,9.60653333333,16.4686666667,13.2737333333,15.3621333333,18.8176
818.41,11.8806666667,29.1671666667,11.5382,17.9623230769,9.24506666667,16.6018,13.3126666667,15.1102,18.6458
818.72,11.7364666667,29.3213333333,11.2624666667,17.9141897436,8.78740000001,16.4222,13.034,14.8653,18.2486
819.02,10.915,28.7298,10.5481333333,17.5970666667,8.05926666667,15.5915333333,12.1382,14.0485666667,17.1298666667
819.33,10.7178666667,28.2405666667,10.1256,17.3205589743,8.02546666666,15.2504,11.5144,13.6570666667,16.6986
819.63,10.3082,27.8710333333,9.55000000001,16.6469025641,7.62266666666,14.6516,10.9094,13.0736666667,15.9326
819.93,10.7257333333,28.0030666667,10.1227333333,16.7606102564,8.04673333333,14.6946666667,11.1452,13.4622333333,15.8134
820.24,10.5254666667,27.789,10.0064,16.5935641026,7.90466666667,14.3558666666,10.6942666667,13.1595,15.3965333333
820.54,10.2654,27.5451333333,9.84559999999,16.5418717949,7.88426666667,14.203,10.3717333333,12.8930333333,15.1793333333
820.85,10.11,27.4026333333,9.71306666666,16.4610461538,7.84433333333,14.0078666667,10.1621333333,12.8461333333,14.9805333333
821.15,10.1058666667,27.4478,9.69553333333,16.5047897436,7.8976,13.9229333333,10.1898666667,12.8358333333,14.9488
821.45,10.0316666667,27.5448,9.60773333332,16.5282923077,7.87486666667,13.7932,10.1197333333,12.7486666667,14.8414666667
