wavelength,Back_CyaCaef,Belly_CyaCaef,Breast_CyaCaef,Crissum_CyaCaef,Crown_CyaCaef,DorTail_CyaCaef,Patch10_CyaCaef,Rump_CyaCaef,Throat_CyaCaef,WingTip_CyaCaef
760.69,10.7034666667,51.0204,19.2005333333,47.5884,11.1232333333,11.5587333333,17.6258666667,10.5941333333,44.058,11.3509333333
761.01,11.0516666667,51.1164666667,19.3333333333,47.6510666667,11.2841666667,11.7958666666,17.7442,10.9225333333,44.3439333333,11.6719333333
761.32,11.2431333333,51.3384,19.4486,47.7194,11.2883333333,11.8672,17.782,10.9499333333,44.5939333333,11.6565333333
761.63,11.0482,51.0726,19.157,47.5724,11.0506666667,11.4057333333,17.4613333333,10.633,44.3526,11.2364666667
761.94,11.0136,50.7579333333,19.1338666667,47.1918666667,11.0966,11.4259333333,17.5258,10.6819333333,44.174,11.2600666667
762.26,11.0823333333,51.129,19.1924,47.5765333333,11.2334666666,11.4359333333,17.6955333334,10.7528666667,44.2998666667,11.3580666667
762.57,10.4787333333,50.6636,18.7800666667,47.0884666667,10.7011666667,10.8594,17.2634666666,10.1732,43.8356,10.7453333333
762.88,10.2667333333,50.4383333333,18.7156,46.9806,10.638,10.7812,17.0922666667,10.1266,43.7967333333,10.7730666666
763.20,10.1323333333,50.1403333333,18.6261333333,46.7220666667,10.4132,10.649,16.8522,9.99273333333,43.5989333333,10.7167333333
763.51,10.3134666667,49.8346666667,18.6102,46.4924,10.6408333333,10.8482,16.8799333333,10.1612666667,43.4906666667,10.9642666667
763.82,10.5518,50.3712666667,18.7618,46.8272,10.7898,11.1036,17.1101333333,10.2649333333,43.9535333333,11.2020666667
764.14,10.5312,50.4460666667,18.7854666667,46.9241333333,10.6793,11.0299333333,17.0661333333,10.1479333333,43.9316,11.2896
764.45,10.3598666667,50.3103333333,18.6186666667,46.9250666667,10.5914666667,10.8911333333,16.9665333333,9.91313333333,43.8379333333,11.2054666667
764.76,10.2795333333,50.0592,18.5133333333,46.7133333333,10.5919,10.9000666667,16.9696,9.85186666667,43.5537333333,11.2726666667
765.07,10.4594,50.1742666667,18.7526666667,46.7367333333,10.923,11.2900666667,17.2136666667,10.0537333333,43.7642,11.6366
765.39,10.7107333333,50.7936666667,19.1218,47.4246666667,11.2963333333,11.6649333333,17.5921333334,10.2924,44.1294,12.0114666667
765.70,10.3163333333,50.2509333334,18.6865333333,46.7950666667,10.8978666667,11.3218,17.0968,9.80266666667,43.4144,11.7194
766.01,10.5296,50.3812,18.8053333333,46.9300666667,11.0617,11.4556,17.1602666667,9.76706666667,43.4356,12.0108
766.32,10.8131333333,50.9102,18.9086666667,47.2422,11.1913333333,11.6748,17.3986666667,9.87846666667,43.5954,12.3067333333
766.64,10.7530666667,51.0258666667,18.7952,47.3202666667,11.1125333333,11.6652,17.4168,9.79826666667,43.6602,12.2848666666
766.95,11.133,51.8993333333,19.2335333333,48.0257333333,11.3606,11.9234666667,17.9314666667,10.2558,44.1402,12.6268666667
767.26,10.8202,51.4849333333,18.9342666667,47.3936,11.1184333333,11.5844666667,17.5459333333,9.99066666667,43.5010666667,12.1589333333
767.57,10.3617333333,50.9446,18.4564666667,46.8715333333,10.7588333333,11.1142666667,17.0188,9.64793333333,43.0324,11.6424666667
767.88,10.3957333333,51.0548,18.6852666666,46.8192,10.7616333333,11.0911333333,17.1286,9.66046666667,43.0204,11.7104
768.20,10.4834,51.1815333333,18.8286666667,47.014,10.8393333333,11.1748,17.2386666667,9.84013333335,43.2141333333,11.8759333333
768.51,10.751,51.1754666667,18.7858666667,47.0981333333,10.6280666667,10.9929333333,17.2209333333,9.92633333332,43.2,11.8912666667
768.82,10.32,50.3021333333,18.2268666667,46.0948,9.95366666666,10.2020666667,16.4433333333,9.20820000001,42.3200666667,11.2959333333
769.13,10.6186,50.1223333333,18.4164,46.1157333334,10.2936333333,10.3996,16.5262,9.38513333334,42.5359333333,11.1694
769.44,11.0042666667,50.367,18.6174,46.4243333333,10.6448,10.8403333333,16.8325333333,9.84540000001,42.8917333333,11.3696666667
769.76,11.0730666667,50.1826666667,18.8128666667,46.4612666667,10.7516,10.936,16.914,9.88973333333,42.9567333333,11.2290666666
770.07,10.9049333333,50.2551333333,18.9520666667,46.3613333333,10.9417333333,11.0364666667,16.8870666667,9.98086666667,42.9080666667,11.3959333333
770.38,9.97060000001,48.9422666667,18.2834,45.3138,10.1721,10.1348,15.9061333333,9.21220000001,41.8846,10.4948666667
770.69,10.2138666667,48.8994,18.642,45.7166,10.3702333333,10.4671333333,16.1402666667,9.41413333332,42.2921333333,10.8036666667
771.00,10.529,49.5968666667,18.8247333333,46.3545333333,10.93,10.8246,16.7011333333,9.77493333335,42.9948666667,10.9421333333
771.32,10.6846,49.7241333334,18.5121333334,46.3150666667,11.0832333333,10.9094,16.7708,10.0100666667,43.0452,10.8193333333
771.63,10.4828,49.2508666667,18.1688666667,46.0092,10.876,10.6825333333,16.5086666667,9.5172,42.7590666667,10.4244666667
771.94,9.83806666665,48.8327333333,17.6488,45.6444666667,10.6182666667,10.3218,16.2018,8.92526666667,42.2922,10.1703333333
772.25,10.0342666667,49.0416,17.6380666667,45.9777333333,10.9286,10.6760666667,16.5384,9.16986666667,42.8541333333,10.4919333333
772.56,10.5552,50.1251333333,18.1391333333,46.8991333333,11.4154333333,11.0511333333,17.1955333333,9.70819999999,43.9543333333,11.3099333333
772.87,10.3050666667,50.1314,18.1161333333,46.6845333333,11.3226,10.8884666667,17.0696,9.50793333334,44.0569333333,11.2002
773.18,10.5219333333,50.1428666667,18.4784,46.7560666667,11.7358333333,11.1289333333,17.3718,9.91513333333,44.1589333333,11.8473333333
773.50,11.0451333333,50.1443333333,18.5451333333,47.045,11.7475333333,11.3783333333,17.581,10.0765333333,44.2566666667,11.8152
773.81,11.6063333334,50.8726,18.9338,47.6007333333,11.9025333333,12.1258,18.2092666667,10.3942,45.1218666667,12.3856666667
774.12,11.4449333333,50.9602,18.8294,47.444,11.7924333333,11.9754,18.0430666667,10.5579333333,44.8879333333,12.5056666666
774.43,11.1234,50.4447333333,18.5558666667,46.9144,11.1623333333,11.7286,17.5652666667,10.3531333333,44.4336666667,12.1274666667
774.74,11.0582666667,50.2627333333,18.7717333333,46.9505333333,10.9630666667,11.5841333333,17.3762,10.2488666667,44.3591333333,12.1749333333
775.05,10.7344,50.2589333333,18.3946,46.7797333333,10.7415,11.3605333333,16.9303333333,10.1458666667,44.2514666667,12.081
775.36,11.3115333333,50.6106666667,18.8967333333,47.0739333333,11.2924666667,11.9034,17.2822,10.8428,44.7632666667,12.3532
775.67,11.3352666667,50.4768666667,19.0081333333,47.1102,11.1016333333,12.0364,17.2532666667,10.9443333333,44.8974666667,12.4511333333
775.98,10.8118666667,50.0622,18.5673333333,46.4948,10.4059666667,11.5902666667,16.8242,10.6638,44.2932,12.1632666667
776.30,10.7143333333,49.9737333334,18.2556666667,46.1840666666,10.0669666667,11.4218,16.6023333333,10.4708666667,43.9090666667,11.9711333333
776.61,10.7262666667,50.308,18.3117333334,46.2338,10.2165,11.4814666667,16.5607333333,10.6638,44.0836666667,11.7315333333
776.92,9.65106666668,49.4104666667,17.6462,45.2852,9.60990000001,10.5703333333,15.6872,9.88206666667,43.4320666667,11.3358
777.23,10.0383333333,49.3572666667,17.8130666667,45.4294,9.95210000001,10.7290666667,15.6690666667,10.3213333333,43.4438,11.6978666667
777.54,10.4932666667,49.3726666667,18.1658,45.5794666667,10.2657666667,11.0536,15.9338,10.5077333333,43.7978,12.1550666667
777.85,11.0026,49.5682666667,18.4364666667,45.6067333333,10.5851,11.4052666667,16.4172666667,10.6523333333,43.7985333333,12.729
778.16,10.6058,49.5921333334,18.4698,45.6096,10.4248333333,11.1948666667,16.3456666667,10.2534666667,43.8619333333,12.4452
778.47,10.3504,49.2312,18.5742666667,45.6642,10.1435,10.5546666667,16.1022666667,9.79073333334,43.63,12.1947333334
778.78,10.0852,48.5902,18.4660666667,45.3372666666,9.91963333333,10.3092,16.0311333333,9.45686666665,43.102,12.0186
779.09,10.2852666667,48.7148666667,18.7516,45.6083333333,10.1463,10.412,16.274,9.5976,43.1798,12.0265333333
779.40,10.3416666667,48.1015333333,18.5358666667,45.3635333333,10.0586333333,10.3854,16.1590666667,9.57053333333,43.0550666667,11.5714
779.71,10.3061333333,47.8913333333,18.4492666667,45.4616666666,10.0939,10.3308,16.326,9.70860000001,43.3482,11.4270666667
780.02,10.2309333333,47.1481333333,18.0938666667,44.9145333333,9.6577,10.1117333333,16.1280666667,9.16360000001,42.9834,11.1392666667
780.33,10.877,47.9252,18.5596,45.8124666667,9.90640000001,10.6748666667,16.5882666667,9.49206666666,43.6088666667,10.9578666667
780.64,9.9974,47.8929333333,17.6928666666,45.5652666667,9.20496666667,9.87786666667,16.0717333333,8.371,43.4138,10.0546
780.95,10.5582,48.2315333333,18.3047333333,46.0146666667,9.90363333333,10.6104,16.8908666667,9.05053333333,43.9333333333,10.5634666667
781.26,10.4042666667,47.6798,18.2100666667,45.7639333333,9.97380000001,10.2572666667,16.6720666667,9.00273333333,43.7532666667,10.5932
781.57,10.7618666667,47.6454666667,18.0370666667,46.0159333333,10.1059333333,10.4866666667,16.6984666667,9.23806666666,43.8306,10.963
781.88,10.6402,47.7503333333,17.8911333333,45.3280666667,9.94163333333,10.6401333333,16.6533333333,9.43413333334,43.3626666667,10.7782666667
782.19,10.8616,48.2606666667,17.9051333333,45.5359333333,9.99443333333,10.9584666667,16.7636666667,9.9408,43.8934,10.8992666667
782.50,10.6502666667,48.1565333333,17.8838666667,45.2685333333,10.0648,11.1092,16.6476666667,10.2672666667,43.5788666667,11.1038666667
782.81,10.9219333333,48.3211333333,18.2373333334,45.3907333334,10.5785333333,11.7492,17.0045333333,10.4892,43.6604,11.9221333333
783.12,11.1147333333,48.7592666666,18.2964,45.9216,10.8271333333,11.9910666667,17.0473333333,10.545,43.6264,12.4677333333
783.43,10.9335333333,48.6601333333,18.2097333333,45.832,10.8237,12.1580666667,17.1169333333,10.7193333333,43.2072,12.5812
783.74,10.5775333333,47.8988,17.5027333333,44.9890666667,10.5307,11.8096666667,17.0186,10.528,42.5466666667,12.5688
784.05,10.8484666667,47.9835333333,17.9007333333,45.0576666667,10.7300333333,11.9063333333,17.2231333333,10.8926,42.5950666667,12.7822666667
784.36,10.2942666666,47.9337333333,17.5442666667,44.8388,10.2382666667,11.4493333333,16.6638,10.3,42.0184666667,12.4249333333
784.67,10.4433333333,48.2041333333,17.7496,44.9046,10.2946666667,11.6330666667,16.7396,10.359,42.2447333333,12.2559333333
784.98,10.7176,48.6183333333,18.1106666667,45.1914,10.7375666667,11.7901333333,16.9759333334,10.3149333333,42.5531333333,12.488
785.29,11.005,48.745,18.1828,45.5707333333,11.0930333333,11.9363333333,17.0699333333,10.2100666667,43.0892,12.3906
785.60,10.5317333333,48.7935333333,17.7015333333,45.2144666667,10.3802666667,11.1892,16.4952666666,9.37106666666,42.8014666667,11.8409333333
785.91,10.7191333333,49.298,17.8254666667,45.3367333333,10.5992666667,11.1300666667,16.7579333333,9.29793333333,43.2076666667,11.7808666667
786.22,10.3832666666,49.9164666667,17.7988,46.1999333333,10.1786,10.7923333333,16.6465333333,9.0926,43.6644666667,11.4779333333
786.53,9.99426666668,49.2592666667,17.6486666667,45.5386,9.69693333333,10.3984,16.4309333333,8.78786666666,43.2716,11.0888
786.84,9.85060000001,49.3742666667,17.1926666667,45.2546666667,9.42136666666,9.83373333332,16.1959333333,8.30019999999,43.0563333333,10.6146
787.14,10.7275333333,50.114,18.0781333333,45.9229333333,10.2388333333,10.4614,16.6285333333,9.12066666667,44.0826666667,11.4766
787.45,11.0578,49.9652666667,18.4013333333,45.7927333333,10.6396,10.6687333333,16.7333333333,9.22453333334,44.1833333333,11.8626
787.76,10.3025333333,49.6336666666,17.4681333333,45.4458666667,9.93903333333,9.78246666667,16.2951333333,8.61986666667,43.9968666667,11.0935333333
788.07,9.63799999999,49.606,17.018,45.6282,9.45946666666,9.6538,16.1661333333,8.2426,43.8605333333,10.82
788.38,9.42933333333,50.08,17.0026666667,45.6533333333,9.33066666666,9.42933333333,16.0586666667,8.31466666667,44.08,10.6826666667
788.69,9.29693333333,50.4454666667,17.2303333333,46.1996666667,9.18143333333,9.70466666668,16.5162666667,8.41113333334,44.4014666667,10.7621333333
789.00,9.69893333335,50.5622666667,17.9268666667,46.3949333333,9.76820000001,10.3277333333,17.1223333333,8.64906666667,44.5083333333,11.4522
789.31,9.77739999999,50.0318666667,18.0922,45.9566,9.74813333334,10.302,17.0800666667,8.70173333335,44.1442,11.6852666667
789.62,9.92293333334,49.5237333333,17.9622,45.0598666667,9.81650000001,10.0878,17.0097333333,8.43853333333,43.7880666667,11.7426
789.92,10.7563333333,50.0108,18.3955333333,45.5158666667,10.6671666667,10.7022666667,17.7092666667,9.18966666667,44.3382,12.3987333333
790.23,10.6579333333,49.4355333333,18.3058666667,45.2028,10.5975666667,10.6523333333,17.4177333333,9.05160000001,44.2873333333,12.3246
790.54,10.0959333333,49.2147333333,17.9434666667,44.9999333333,10.0903666667,10.2203333333,17.2259333333,8.40113333333,43.6440666667,11.9378
790.85,9.63426666666,49.8039333333,17.694,45.6131333333,9.68976666667,10.1141333333,17.0149333333,8.15926666667,43.7458666667,11.7354666667
791.16,10.4390666667,50.0973333333,18.7914666667,45.9948666667,10.5659666667,11.0108666667,17.6069333333,8.9478,43.9079333333,12.6318666667
791.47,11.0321333333,49.9822,19.7924,46.0082666667,11.2959333333,11.5184,18.0308,9.29406666666,43.8375333333,12.9597333333
791.78,10.919,49.4474666667,19.6817333333,45.8137333333,11.0059666667,11.6096,18.1981333333,9.25526666666,43.7178666667,12.6545333333
792.08,11.5200666667,49.3986666667,19.7823333334,45.7540666667,11.4838333333,12.0278666667,18.2896,9.92433333334,43.3364666667,13.4300666667
792.39,11.5462,48.9784,19.4815333333,45.9774,11.5918333333,12.2231333333,18.0542,10.1920666667,43.4402666667,13.2176
792.70,11.5002666667,49.5793333333,19.3722666667,46.6163333333,11.5286666667,12.3854666667,18.3114,10.1694666667,43.955,13.0758666667
793.01,11.5773333333,49.8150666667,19.7114666667,46.629,11.5866666667,12.3737333333,17.9743333333,10.1850666667,43.6250666667,12.7186666667
793.32,10.6158666667,49.8223333333,19.2825333333,46.3175333333,10.9682333333,11.619,17.3840666667,9.59360000001,43.073,11.9366
793.62,10.8285333333,50.9506,19.5054,47.0005333333,11.1561666667,11.6442,17.675,10.0705333333,43.7572,12.2672666667
793.93,11.5894666667,50.6516,19.9056,47.1891333333,11.7846666667,12.3072,18.2120666667,11.0418666667,44.1172,12.7668
794.24,12.2304666667,50.5140666667,20.3530666667,47.088,12.1283333333,12.6766666667,18.9653333333,11.6728666667,44.3185333333,13.4882666667
794.55,12.4062,50.2897333333,20.1464,46.7338,12.2568333333,12.6258,18.7434,12.0158666667,44.5866666667,13.5651333333
794.86,12.4894,50.8378666667,19.8907333333,46.9702,12.3982333333,12.5258,18.5124666667,12.3620666667,44.9302666666,13.9892666667
795.16,12.5277333334,50.755,20.2149333333,46.9233333333,12.6350666667,12.5097333333,18.5378666667,12.7246666667,44.7209333333,14.1152
795.47,11.9024666667,50.5728666667,19.9644,46.6964,12.2112333334,11.8967333333,18.2190666667,12.235,44.9392,13.2383333333
795.78,11.0336666667,50.4915333333,19.5770666667,46.2674,11.6324,10.8550666667,17.742,11.4627333333,44.629,12.7135333333
796.09,11.6474666667,51.1665333334,20.0357333333,46.9872666667,12.2737333333,11.303,18.3970666667,11.9798666667,45.0460666667,13.2681333333
796.40,12.0061333333,52.193,20.4344,48.2714666667,13.0016333333,11.8913333333,19.439,12.8386666667,46.6787333333,13.804
796.70,12.9707333334,52.8438,21.3056,48.8304,13.5631333333,12.8618,20.0544,13.6113333333,47.5007333333,14.6933333333
797.01,13.6659333333,52.9036666667,21.9722,49.3405333333,14.3618333333,13.6297333333,20.7198666667,13.908,48.2518,15.5536
797.32,12.4428,52.4123333333,21.3907333333,48.5331333333,14.0012,13.132,20.0488,13.0955333333,47.7646,14.6630666667
797.63,11.56,51.7455333333,20.8402,48.0938,13.7751666666,12.8515333333,19.0733333333,12.3818666667,47.7356666667,13.9202
797.93,11.8658,52.311,21.2542666667,48.6987333334,14.2803333333,13.3397333333,19.4858,12.3801333333,48.2094666667,14.4433333333
798.24,12.1651333333,52.3492666667,21.2445333333,48.8507333333,14.1364,13.4412,19.5746666667,12.2285333333,48.5840666667,14.1714666667
798.55,12.3561333333,52.2082666667,21.0542,48.9424666666,14.1754333334,13.7574666667,19.5499333333,12.3560666667,48.7689333333,14.2077333334
798.85,13.1482,52.0179333333,21.6028666667,49.0293333333,15.0319666667,14.1889333333,19.7765333333,12.7588,48.5759333333,15.083
799.16,13.9612,52.479,22.3106666667,50.0452666667,15.5404,14.932,20.4724,13.5728666667,49.4369333333,15.8574
799.47,13.3399333333,51.8767333333,21.7519333333,49.5274666667,14.8163,14.3175333333,19.5014,13.0972,49.0485333333,15.5774
799.78,12.126,50.3680666667,20.3980666667,47.9600666667,13.0214333333,12.9684666667,17.8638666667,11.6352666667,47.1110666667,14.2950666667
800.08,11.138,49.304,19.2770666667,46.9546,11.9211,11.5194666667,16.6464666667,10.2142666667,46.1778666667,13.1191333333
800.39,9.88666666668,48.5449333333,18.3143333333,46.3295333333,10.6364,9.99653333333,15.4178,9.05406666667,45.1668,11.4689333333
800.70,11.6892666667,49.948,19.3549333333,47.6656666667,11.6475666667,10.9053333333,16.8990666667,10.3225333333,46.3822,12.7644666667
801.00,11.9107333334,50.0208666667,19.2259333333,47.5314,11.5376333333,10.7949333333,17.3919333333,10.8089333333,45.6414666667,12.9358666667
801.31,10.5807333333,49.0752666667,17.828,46.7528,9.95713333333,9.31906666666,16.0072666667,9.41213333333,44.7957333333,11.3618666667
801.62,11.525,49.2552666667,18.4114,46.8440666667,10.8438666667,10.1278,16.8652,10.4397333333,44.8865333333,12.5388666667
801.92,10.784,49.0655333333,18.1094666667,46.6952666667,10.2075,9.75293333335,16.391,9.81026666666,44.2892,12.3450666666
802.23,10.3432666667,49.5903333333,17.5857333333,46.7994666667,9.12136666666,9.67153333333,16.4194,9.34660000001,44.71,12.0265333333
802.54,10.8342666667,49.6612666667,17.7632,45.9454,9.72673333333,10.2223333333,16.8526666667,9.97446666665,44.8014666667,12.4154666667
802.84,10.6682,49.6312666667,17.5101333333,45.2647333333,9.58390000001,10.0694666667,16.6776666667,9.78453333334,44.7607333333,11.7854666666
803.15,12.5161333333,50.5826666667,19.1328666667,46.2616666667,11.8905333333,12.1464,18.4932,11.8407333333,46.3681333333,13.6318
803.46,12.4554666667,50.4282,18.9008666667,46.4240666667,12.1662666667,12.3625333333,18.7436666667,11.8628666667,46.3811333333,13.6832
803.76,12.613,50.2330666667,18.9053333333,46.3559333333,11.9879666667,13.0296666667,18.6936666667,11.9630666667,46.1793333333,13.9124
804.07,11.2513333333,49.4973333333,17.9608666667,45.5258666667,10.7807,11.7289333333,17.2834,10.524,45.2762,12.9554
804.38,12.0578,50.4158666667,18.6469333333,45.976,11.3317,12.4102,17.8082,10.7681333333,45.7502666667,13.1923333334
804.68,12.4780666667,50.8938,19.2498666667,46.4494,11.8926,12.9268,18.4647333333,11.1392,45.7063333333,13.4315333333
804.99,11.0991333333,50.4762,18.7826666667,46.237,11.0884666666,12.0443333333,18.0164,10.4690666666,45.8647333333,12.2020666667
805.30,11.5834666667,50.1736,18.6398666667,45.5898,11.0804333333,11.7322666667,17.9808666667,10.4924,45.5118,11.9589333333
805.60,11.6224,49.8550666667,18.9042666667,45.2528,11.4528,11.6577333333,17.8790666667,10.8164666666,45.4083333333,11.8628666667
805.91,10.8102,49.1045333333,18.3440666667,45.1174,10.8955666666,11.0874,17.3132666667,9.87213333332,44.2431333333,11.2154666667
806.21,11.2292666667,48.5725333333,18.5619333333,45.3064,11.2611666667,11.1724666667,17.4352666666,10.2162,44.3356666667,11.4701333333
806.52,10.1942666667,47.4947333333,17.5016666667,44.4565333333,10.1403,10.1727333333,16.4435333333,8.92706666667,43.1460666667,10.5758
806.83,10.8406,47.8231333333,18.3764666667,44.5618,10.5281,11.02,16.9036666666,9.98559999999,43.3118666667,11.2284666667
807.13,11.1063333333,47.9331333333,18.8261333333,44.333,11.2521666667,11.3197333333,17.467,10.7506,43.3012666667,11.7893333333
807.44,10.6853333333,47.5974,18.5641333333,44.0043333333,10.9956333333,11.2987333333,17.316,10.707,43.2036,11.2698
807.74,8.74993333333,46.3839333333,16.9866666667,42.9538666667,9.75456666666,9.50153333332,15.8779333333,9.45686666668,42.3436666667,9.78433333333
808.05,8.28426666667,45.7974,16.2660666667,42.2372666667,9.21766666667,8.9948,15.4196,9.05513333333,42.2299333333,9.00226666667
808.35,8.39873333333,46.02,16.0045333333,42.6865333333,8.81063333333,8.87613333332,14.95,8.54506666667,41.6244,9.17626666668
808.66,9.04153333333,45.8876,16.5482666667,42.4819333333,10.0611,9.88926666668,16.0212666667,9.17899999999,41.6342,10.1489333333
808.97,9.53033333333,46.4202666667,16.8052,43.1253333333,10.512,10.5928,16.736,9.54586666666,41.863,10.7082666667
809.27,9.70900000001,46.4182,16.9266,42.8560666667,10.714,10.8342666666,16.8101333333,9.87973333333,41.8626666667,10.741
809.58,9.16486666667,46.0498666667,16.8462,42.4277333333,10.3865333333,10.6244666667,16.5182,9.19593333335,40.9368666667,10.6635333334
809.88,7.90859999999,45.8094,15.9536,42.0113333333,9.48323333333,9.67140000001,15.7050666667,8.30933333334,40.1763333333,9.96793333333
810.19,7.4648,45.0626,15.2196,41.2816666667,9.26636666667,9.41560000001,15.4695333333,8.01293333333,39.9114666667,10.2377333333
810.49,7.0602,44.6574,14.7272,40.8852666667,8.5239,8.979,14.924,7.462,39.278,9.8646
810.80,8.50300000001,45.7982666667,15.9058,42.1090666667,9.62356666667,10.2729333333,15.9222,8.84199999999,40.1902666667,11.3812666667
811.10,10.0757333333,46.5574666666,16.8010666667,42.8631333333,10.2015333333,11.2343333333,16.6918666667,9.5886,41.3016,12.3259333333
811.41,10.3439333333,46.7941333333,16.8917333333,43.1677333333,10.2717666667,11.3376,16.6878666667,10.2248666667,41.2485333333,13.1040666667
811.71,10.4566,47.0338,16.6624,42.834,10.3543,11.6774,16.8586666667,10.508,41.4512,13.154
812.02,9.28853333335,47.7316,15.6691333333,43.8389333333,9.30643333334,10.8904,15.6331333333,9.94186666666,41.8612666667,12.9216666667
812.32,7.632,47.4681333333,14.8906666667,42.8141333333,7.6958,9.1256,13.8158666667,8.60659999999,40.6739333333,11.9125333333
812.63,6.58133333333,47.6529333333,14.0254666667,42.9018666667,6.19710000001,7.7098,12.6506666667,7.62453333333,40.7872,10.9814666667
812.93,7.0468,48.6453333333,14.3568666667,43.8694,6.49123333333,8.09953333333,12.846,7.8364,41.6277333333,10.9164
813.24,8.8564,49.9608666667,15.7674666667,45.3078666667,7.87403333333,9.49160000001,14.311,9.21793333333,42.9912666667,11.7790666667
813.54,8.27900000001,49.8516,15.4996,45.6874,7.31463333333,9.22860000001,13.6302,8.36786666667,42.3441333333,10.6924
813.85,8.85226666668,49.98,15.8482666667,46.3472666667,7.77953333334,9.21159999999,13.7823333333,7.8444,42.9042,10.6387333333
814.15,7.21966666667,48.316,14.39,45.126,6.71610000001,7.2494,12.4741333333,6.08406666667,41.3236,9.4814
814.46,5.00746666667,46.6765333333,13.2247333333,44.7604,5.76290000001,6.0444,11.3086666667,4.90866666667,39.8617333333,8.01980000001
814.76,5.20586666667,46.4607333333,13.4118666667,45.0785333334,6.23526666667,6.6764,12.1470666667,5.304,40.5784666667,8.30406666667
815.07,4.58533333333,45.5474,13.7260666667,45.076,5.9107,5.81246666667,11.4875333333,4.37893333333,40.3828666667,7.69773333334
815.37,5.279,45.2402,14.5561333333,44.4542,6.24930000001,5.8128,11.8002666667,4.37646666667,40.5824,7.42346666666
815.68,5.45713333333,44.8960666667,14.1752,44.5573333334,6.50216666667,5.99886666667,12.0946666667,4.1218,41.4222666667,6.7344
815.98,5.434,43.9829333333,14.0825333333,44.1914666667,6.66666666667,5.89846666667,12.0530666667,3.78373333333,40.8346,6.23053333333
816.29,5.37066666667,43.5617333333,13.3333333334,43.7295333333,6.37760000001,5.7716,11.9253333333,3.82293333333,40.2237333333,6.28426666666
816.59,4.35386666667,41.805,12.4080666667,42.2766,5.08403333333,5.07926666667,11.0204,3.17453333333,39.0747333333,5.91386666667
816.89,5.238,43.3153333333,13.4412666666,42.8392666667,6.08723333334,5.70526666667,12.5158,4.1688,40.1078666667,6.9002
817.20,6.22053333333,44.4793333333,14.4882,43.5082666667,7.45420000001,6.75406666667,13.5083333334,5.8968,40.8049333333,8.45153333333
817.50,6.51966666667,45.3089333333,14.6736,43.5538666667,7.62206666667,7.45373333333,13.8694,5.94020000001,41.1500666667,8.11073333333
817.81,8.58993333333,46.1172,15.7334,43.7415333334,9.28083333334,9.33326666667,15.0465333333,7.58793333333,41.4224,10.0524666667
818.11,8.82459999999,46.3032,16.3804,43.573,9.43556666667,9.72926666667,14.9960666667,7.66433333334,41.6706,10.2552
818.41,9.91966666667,46.9153333333,17.0102666666,43.6257333333,10.7054,10.8113333333,15.6944,8.77933333333,41.7984666666,11.0014666667
818.72,9.72239999999,46.8174666667,16.8208666667,43.5492,10.5926666667,11.0654,15.5599333333,9.22233333334,41.5072666667,10.9351333333
819.02,9.69233333334,46.3050666667,16.6508666667,43.3428666667,10.4567333333,11.0942666667,15.4203333333,9.62260000001,40.9515333333,11.1512666667
819.33,10.0401333334,47.2862,17.0108666667,43.9415333333,11.1417333333,11.8588666667,15.7142666667,10.4074,41.4285333333,12.1056
819.63,10.3407333333,48.529,17.9006,44.8296666667,11.8118666667,11.9152666667,16.3564,10.598,42.4426,12.3088666667
819.93,11.3548666667,50.5022,19.1038,46.5281333333,12.9913666667,12.593,17.3982,11.3204,44.1038666667,13.0910666667
820.24,11.8169333333,50.8577333333,19.5911333333,46.8910666667,13.2518333334,12.7904666667,17.5642666667,11.7081333333,44.6545333333,13.337
820.54,12.0030666667,51.7555333333,19.8886666667,47.5761333333,13.3967666667,13.0827333333,18.0355333333,11.7896666667,45.5808,13.491
820.85,12.6236666667,52.3683333333,20.545,48.3598666667,13.8609666667,13.5724666667,18.7055333333,12.4747333334,46.3981333333,14.1681333333
821.15,12.6236,52.7754666667,20.7353333333,48.6554666667,13.7092,13.4477333333,18.8819333333,12.4744,46.8792666667,14.0638666667
821.45,12.7310666667,53.0936,20.8440666667,48.9402666667,13.7470666667,13.4292666667,18.9476,12.4393333333,46.8792,14.0709333333
821.76,12.8542,53.2973333333,20.9624,49.0898,13.8525,13.651,19.2372666667,12.662,47.1593333333,14.3110666667
822.06,13.1874666667,53.5968,21.3236666667,49.3034666667,14.2133,13.9828,19.6104,12.8778666667,47.5225333333,14.5984
822.36,13.4374,53.8962,21.5814666667,49.5444,14.4106666667,14.241,19.9044666667,13.0501333333,47.8658666667,14.7783333333
822.67,13.5602,53.9323333333,21.7122,49.5418666667,14.4405666667,14.2861333333,20.1084666667,13.0329333333,47.9916666667,14.6834
822.97,13.6566666667,53.817,21.7488,49.4856666667,14.4235,14.4219333333,20.1783333333,13.1332,48.0019333333,14.7554666667
823.27,13.6294666667,53.7835333333,21.7467333333,49.3998666667,14.4113666667,14.5458666666,20.2757333333,13.2117333333,47.9544,14.7683333333
823.58,13.6638666667,53.7759333333,21.7864,49.5854666667,14.3943666667,14.6934666667,20.3848,13.1906666667,48.0628666667,14.762
823.88,13.5831333333,53.5289333333,21.7548666667,49.4848,14.2418666667,14.6542666667,20.2905333333,13.1881333333,47.9354,14.5536
