wavelength,Back_AcaBaim,Belly_AcaBaim,Breast_AcaBaim,Crissum_AcaBaim,Crown_AcaBaim,DorTail_AcaBaim,Rump_AcaBaim,Throat_AcaBaim,WingTip_AcaBaim
743.70,11.6754666667,20.0111333333,14.9132,19.099,7.94673333333,14.4589333334,13.3371,18.6056,15.6974666667
744.02,11.175,19.4828666667,14.4118666667,18.7223333333,7.39866666667,14.154,12.825,18.2618,15.1776666667
744.34,11.3553333333,19.80036,14.8217333333,19.0357333333,7.69873333333,14.4308,13.0991,18.4702,15.4266666667
744.65,11.3196666667,19.7483066667,14.721,18.9196,7.76126666667,14.4755333333,12.9896666667,18.4793333333,15.4090666667
744.97,10.7544666667,19.50812,14.0723333334,18.4761333333,7.23406666667,13.8479333333,12.5201333333,17.9845333333,14.9180666667
745.28,10.784,19.6752,14.3286,18.6018666667,7.47093333333,14.0293333333,12.6786666667,18.0958,14.9757333333
745.60,10.4184,19.3743266667,13.7796666667,18.1073333333,6.85893333333,13.4742666667,12.2657333333,17.5236666667,14.391
745.91,9.96686666666,19.0526933333,13.3499333333,17.7759333333,6.65006666667,13.0179333333,11.9543666667,17.0955333333,13.9613333333
746.23,9.87233333335,19.22404,13.4255333333,17.7474,6.64673333333,12.9118666667,11.9221333333,17.2420666667,13.9805333333
746.55,9.93746666666,19.5731466667,13.6124666667,17.9319333333,6.65733333333,13.1342,12.0458666667,17.2675333333,14.0375333333
746.86,9.81693333332,19.4841,13.4982,17.8921333333,6.54226666667,12.9495333333,12.2910333333,17.2017333333,14.0188666666
747.18,9.64246666666,19.6371666667,13.7266666667,17.872,6.67873333333,12.9186666667,12.4676333333,17.2354666667,14.2248
747.49,9.65146666667,19.7998066667,13.7600666666,18.0034,6.77766666666,12.8305333333,12.6723,17.1425333333,14.2524
747.81,9.31419999999,19.4351866667,13.395,17.6732666667,6.48866666667,12.5481333333,12.4013333334,16.818,14.0636666667
748.12,8.97946666666,19.4976133333,13.3866,17.7582,6.44946666667,12.463,12.429,16.8948666667,14.1161333333
748.44,9.07746666667,19.3397933333,13.6285333334,17.8112666667,6.55973333333,12.6700666667,12.5388666667,16.9393333333,14.1455333333
748.75,8.82146666666,19.05952,13.2896,17.5873333333,6.30453333333,12.4640666667,12.4262666667,16.7672,14.0365333333
749.07,8.93966666667,19.2419866667,13.4926666667,17.7770666667,6.8376,13.0121333333,12.7168666667,17.1194666667,14.4268666667
749.38,9.17326666667,19.5849266667,13.8554666667,18.0000666667,7.11293333334,13.2963333333,12.7838666667,17.2642,14.6234666667
749.70,9.6066,19.7765266667,14.0339333333,18.2162666667,7.3944,13.5413333333,13.0529666667,17.5028666667,14.9124
750.01,9.5746,19.69752,13.9174,18.0826,7.36226666667,13.4541333333,13.0769333333,17.6513333333,15.0076666667
750.33,9.90266666666,20.1267533333,14.3129333333,18.3314,7.75146666667,13.9236666667,13.4266,17.8001333333,15.4963333333
750.64,9.93233333334,20.2150533333,14.3193333333,18.3235333333,7.739,14.1227333334,13.4392666667,17.5992666667,15.508
750.96,9.99673333332,20.3322066667,14.359,18.1415333333,7.63646666667,14.2956666666,13.4013333333,17.6544,15.6206
751.27,9.95153333333,20.5091,14.3615333333,18.2641333333,7.5476,14.4562,13.4700666667,17.6252,15.7002
751.59,10.1464,20.4232133333,14.1556666667,18.0938666666,7.28273333333,14.5549333333,13.6195333333,17.4214,15.5901333333
751.90,10.2969333333,20.8324133333,14.202,18.297,7.47713333333,14.8277333333,13.876,17.7398,15.8257333333
752.22,10.3018,20.9781866667,14.2976666667,18.2434666667,7.3352,14.8205333333,13.8959,17.7472,15.8262
752.53,10.2496666667,21.06392,14.3850666667,18.2232,7.22173333333,14.7542,13.9788,17.7104,15.729
752.85,10.2737333333,21.1309666667,14.2723333333,18.2046,7.22086666667,14.8208,14.1568333333,17.8071333333,15.7588
753.16,10.2367333333,21.2482466667,14.3540666667,18.4318,7.359,15.1164,14.2209333333,17.7884,15.913
753.47,10.3522666667,21.4125133333,14.4211333333,18.8397333333,7.59753333333,15.4146,14.3508666667,17.9152,16.0767333333
753.79,9.51346666667,20.7286933333,13.6808,18.3781333333,6.93613333333,14.7620666667,13.6406666667,17.3369333333,15.3511333333
754.10,9.26966666666,20.67244,13.4368,18.3289333333,7.04326666667,14.6496,13.5257333333,17.2318,15.2048666667
754.42,9.4504,20.7881733333,13.748,18.7774,7.41013333333,14.9544,13.8014333333,17.2948666666,15.5254
754.73,9.87479999999,21.22382,14.1601333333,19.1687333333,8.04846666666,15.3759333333,14.0821666667,17.6434666666,15.9112666667
755.05,9.80266666667,21.4364666667,14.3542666667,19.3306666667,8.20146666667,15.4523333333,14.0703666667,17.7025333333,16.0284666667
755.36,9.77113333333,21.65752,14.4714,19.4686666666,8.33500000001,15.5858666667,14.1880666667,17.7792,16.1716666667
755.67,9.88639999999,21.84896,14.7116,19.7974666666,8.76113333333,15.9702,14.3105333333,17.9490666667,16.4211333333
755.99,9.93746666667,21.9113333334,14.8750666667,19.8806,8.84793333333,15.9158,14.2500333333,18.0080666667,16.6168
756.30,10.0485333333,21.99724,15.0094,20.1776,8.97986666667,16.1134666667,14.4148,18.2861333333,16.9552666667
756.62,10.1182666667,22.251,15.2096,20.2294,9.1726,16.1744666667,14.661,18.5114,17.0764
756.93,10.3286666667,22.4445266667,15.5347333333,20.2360666667,9.51626666667,16.3801333333,14.9215333333,18.6497333334,17.3736666667
757.24,10.7172666667,22.72266,15.9944666667,20.2819333333,9.92806666665,16.7159333334,15.1607333333,18.9503333333,17.7221333333
757.56,10.8049333333,22.59954,16.0377333333,20.1118,9.87806666667,16.7383333333,15.0326333333,19.0124,17.7002
757.87,10.5848666667,22.3839,15.6844666667,19.7901333333,9.48266666666,16.5483333333,14.7880666667,18.8042,17.3932666667
758.18,10.5229333333,22.20158,15.5222,19.6473333333,9.24839999999,16.4697333333,14.8537,18.8768,17.3164666667
758.50,10.3876666667,22.0009533333,15.5285333333,19.6252,9.07126666666,16.4278666667,14.6944,18.7885333333,17.1365333333
758.81,10.6268666667,21.8554333333,15.6414666667,19.6200666667,9.04033333333,16.4307333333,14.7020333333,18.6375333333,17.0509333333
759.13,10.6582,21.8264,15.5585333333,19.5812666667,8.8334,16.1810666667,14.5589,18.7173333333,16.93
759.44,10.8892,21.9532733333,15.6078666667,19.8475333333,8.96219999999,16.5607333333,14.7768333333,18.8812,17.0771333333
759.75,10.7438666667,21.94578,15.5518666667,19.6268,8.82806666666,16.4347333333,14.5552,18.6288666667,16.9645333333
760.07,10.9255333333,21.8862133333,15.6169333333,19.7872666667,8.91219999999,16.5504,14.5877333333,18.6223333334,17.0026666667
760.38,10.9938,21.9765533334,15.6466666667,19.7193333333,8.91013333333,16.4537333333,14.5176,18.6322666667,16.9574666667
760.69,10.9839333333,21.9732066667,15.4841333333,19.9372666667,8.90233333334,16.4036,14.5686,18.4146666667,16.7561333333
761.01,11.5560666667,22.6164733333,16.0563333333,20.6280666667,9.3636,16.8545333333,15.1991,18.9651333333,17.3891333333
761.32,11.9420666667,22.9812466667,16.4110666667,20.9468,9.83813333334,17.2036666667,15.6394333333,19.4160666667,17.8456666667
761.63,11.724,22.6905466667,16.0651333333,20.7477333333,9.57686666665,16.9632,15.2155666667,19.1316,17.686
761.94,11.8840666667,22.8096533333,16.0079333333,20.8666666667,9.84813333333,16.9722666667,15.1880333334,19.3539333333,17.8344666667
762.26,11.9375333333,23.0032733333,16.0909333333,21.1008,10.0559333333,17.0853333333,15.2628,19.6088666667,18.1348
762.57,11.9044,22.8903733333,16.0492666667,20.957,10.0682,17.0598666667,15.2693333333,19.3784666667,18.0806666667
762.88,12.0294666667,23.0811133334,16.2351333333,21.0556,10.2204666667,17.099,15.3957666667,19.5000666667,18.2854
763.20,12.24,23.0855266667,16.2312666667,21.1549333333,10.2444,17.2014,15.4437333333,19.6017333334,18.2148666667
763.51,12.0605333333,23.0162866666,16.0754,21.0364,10.0894,17.1763333333,15.3761666667,19.5090666667,18.1931333333
763.82,11.7321333333,22.7066733333,15.6706,20.9152,9.71213333333,17.0374666667,15.0466666667,19.2607333333,17.9251333333
764.14,11.9265333333,22.78774,15.8518666667,21.0779333333,9.8784,17.2171333333,15.1800333333,19.5146666667,18.1843333333
764.45,11.669,22.4929133333,15.649,20.9591333333,9.64706666667,16.9592,14.8715,19.2443333333,17.8484
764.76,11.7317333333,22.50448,15.6652,20.9644,9.65753333333,16.9471333333,14.6567,19.3468,17.8030666667
765.07,12.0147333333,22.8225666667,15.9564666667,21.2573333333,9.92220000001,17.1714666667,14.8613333333,19.6586,17.9728666667
765.39,12.0817333333,22.7981066667,15.9920666667,21.2461333333,9.77960000001,17.2030666667,14.9373333333,19.6001333333,18.0756666666
765.70,12.3048666667,22.8696266667,16.1042666667,21.3549333333,9.82206666667,17.2934666667,14.9916333334,19.6627333333,18.1698666667
766.01,12.7701333333,23.42594,16.5318,22.0116,10.2914,17.7904,15.3474666667,20.2345333333,18.7631333333
766.32,12.8372,23.2890866667,16.3573333333,21.9858666667,10.1662666667,17.7380666667,15.2244666667,20.2645333333,18.711
766.64,12.5897333334,23.08976,16.2582666667,21.8858666667,10.1222666667,17.7146,15.0897,20.1115333333,18.7772
766.95,12.5386666667,23.01974,16.1224,21.8834666667,10.0520666667,17.6132,14.8538,20.0042666667,18.7525333333
767.26,12.7715333333,23.2591933334,16.4358666667,22.117,10.2985333333,17.8133333333,15.0381666667,20.2600666667,18.8769333333
767.57,12.6130666667,23.26184,16.3376,21.9333333333,10.0938,17.8334,14.7737666667,20.1861333333,18.769
767.88,12.9523333333,23.6673133334,16.6275333333,22.3376666667,10.4202,18.4822666667,15.1488666667,20.5732666667,19.1875333333
768.20,12.3631333334,23.3494666667,16.1968666667,22.0282666667,10.0298666667,18.2040666667,14.7802,20.2113333333,18.7333333333
768.51,12.3054666667,23.0834266667,16.0726666667,21.9826666667,10.0766666667,18.1824,14.7668,20.1205333333,18.8064
768.82,12.952,23.7358133333,16.7156666667,22.7848666667,10.9637333333,19.0447333333,15.3232,20.8776666666,19.3351333333
769.13,12.7648666667,23.55428,16.5024,22.6492,10.9674666667,19.0125333333,15.1882,21.0047333333,19.0542666667
769.44,12.682,23.2191866667,16.2831333333,22.4771333333,10.8263333333,18.9866,15.2234666667,20.9528,18.7836
769.76,12.852,23.5425666667,16.6667333333,22.861,11.1552666667,19.3334,15.4949,21.3168,19.017
770.07,12.8779333333,23.53334,16.5292666667,22.7698666667,10.9561333333,19.1184666667,15.5131333333,21.2982666667,19.0042
770.38,13.0695333333,23.69708,16.7648,23.1103333333,11.2560666667,19.3545333333,15.6326666667,21.7624,19.1613333333
770.69,12.9138,23.5392133333,16.5686,22.9108666667,10.9937333334,19.0362,15.1807666667,21.5768,18.9167333333
771.00,13.0406666667,23.80428,16.5756,23.0873333333,11.1182,18.9708,15.1318333334,21.8159333333,18.8042666667
771.32,12.3777333333,23.1551466667,15.9209333333,22.1571333333,10.4636,18.171,14.2877666667,21.3387333333,18.0842
771.63,13.0671333333,23.44902,16.1858,22.6877333333,11.0158,18.5652,14.6225666667,21.6124666667,18.5218
771.94,12.7616,23.64444,16.1514,22.6404,10.9798,18.6606666667,14.5475333333,21.5292,18.5111333333
772.25,12.3096666667,23.1992666667,15.7458666667,22.1466,10.4766,18.0501333333,14.0873,21.0148666667,18.2224666667
772.56,12.0996,23.0713866667,15.4625333333,22.03,10.2273333333,18.0072,13.9637333333,20.6144,18.2147333333
772.87,12.1009333333,23.1470133333,15.4952666667,22.0736,10.3765333333,18.2042,13.7665,20.6435333333,18.1662
773.18,12.1852666667,23.4218133333,15.4953333333,22.1618666667,10.7156,18.4514666666,13.7614666666,20.5772666667,18.2939333333
773.50,13.0828,24.3602933333,16.3876,23.2398666667,11.9826666667,19.4412,14.6572333333,21.5636,19.1468
773.81,13.0279333333,24.2331533333,16.387,23.2848666667,11.8601333333,19.3483333333,14.5129,21.5133333333,18.8977333333
774.12,13.4523333333,24.48832,16.7582,23.5328,12.4605333333,19.7906,15.1626333333,21.8181333333,19.4291333333
774.43,13.9310666667,24.33332,16.9655333333,23.5639333333,12.8676666667,20.0711333333,15.4216666667,21.7664,19.92
774.74,14.7281333333,25.01842,17.573,24.2921333333,13.7932666667,20.845,16.2066666667,22.3100666667,20.7326
775.05,14.4538666667,25.2587666667,17.6603333333,24.2606666667,13.8684666667,20.8941333333,16.2652333333,22.4768,20.8758666667
775.36,14.8829333333,25.5560666667,18.0628666666,24.345,14.129,21.2748,16.7400333333,22.7504666667,21.0738
775.67,14.327,24.87056,17.4222,23.6444,13.8711333333,20.8456666667,16.2029333333,22.1128,20.1618666667
775.98,14.2520666667,24.57816,17.5830666667,23.3563333333,13.6793333334,20.6804,15.8007,21.977,19.961
776.30,13.7590666667,24.0468133333,17.0776,22.7136666667,13.0682666667,20.0764666667,15.2745666667,21.5133333333,19.599
776.61,13.5063333333,23.3163133334,16.649,22.2202,12.6348666667,19.5457333334,14.7811,21.2422,19.0129333333
776.92,13.068,22.6642933333,16.1231333333,21.6436,12.0882666667,18.8254,14.1451,20.6917333333,18.3748666667
777.23,13.6638666667,23.0179666667,16.4552666667,21.6914666667,12.4759333333,19.256,14.5581333333,20.9937333333,18.8723333333
777.54,13.3426666667,22.91842,16.1362666667,21.7231333333,12.1642666667,19.1126,14.5210666667,21.1549333333,18.9717333333
777.85,13.1582666667,23.28846,16.1258,21.9192,12.1071333333,19.0844,14.5042,21.4720666667,18.8752
778.16,12.7985333333,23.0231,15.6963333333,21.7502,11.7800666667,18.4792666667,14.2211666667,21.3530666667,18.4936666667
778.47,13.311,23.172,16.053,22.0482,11.8506,18.6939333333,14.7300333333,21.7108666667,18.6024666667
778.78,13.2166666666,22.7873066667,16.0122,22.0246,11.7086666667,18.2986666667,14.3963666667,21.7402666667,18.2153333334
779.09,13.6070666667,23.5632,16.4043333333,22.7872,11.9547333333,18.8901333334,14.7570666667,22.3201333333,18.8349333333
779.40,14.0304,24.3173733333,16.687,23.445,12.5702666667,19.2776,15.2142333333,22.8922666667,19.247
779.71,14.3122,24.54426,16.9298,23.5856,13.1750666667,19.103,15.5780666667,22.8983333333,19.4163333333
780.02,13.5427333333,24.2547066667,16.4882666667,23.2842,12.5192,18.5710666667,15.1290333333,22.1937333333,19.1292666667
780.33,13.3316,24.3942733333,16.3984,22.8832666667,12.2254,18.443,14.8860666667,22.0132,18.6788666667
780.64,12.9848,23.9803,15.9039333333,22.4737333333,11.8959333333,17.9266666667,14.6230666667,21.4969333333,18.0171333333
780.95,13.4780666667,24.09474,16.1678,22.8256,12.1570666667,18.1916666667,14.6018666667,21.3449333333,17.9467333333
781.26,13.2466666667,23.8304066667,16.2113333333,22.9864666667,11.9077333333,18.2764,14.9268333333,21.0786,18.0055333333
781.57,13.5067333333,23.8996933333,16.7330666666,23.3105333333,12.0735333333,18.6294666667,15.3732666667,21.1090666666,18.3679333333
781.88,12.8533333333,23.3406933333,16.4618666667,23.0922,11.913,18.1628666667,14.9048666667,20.4890666667,18.1194666667
782.19,12.4702666666,23.22936,16.1548666667,22.7994666667,11.7288666667,18.0026666667,14.6776333333,20.0222666667,17.8756
782.50,12.0836666667,22.5573733333,15.9777333333,22.3987333333,11.431,17.3555333333,14.6081333333,19.7602666667,17.4839333334
782.81,12.4497333333,22.73412,16.4776666667,22.5390666667,12.0028666667,17.4274,15.1397,20.3322666667,18.0028666667
783.12,12.4522,22.7889266667,16.75,23.0252666667,12.1657333333,17.8679333333,15.5139333334,20.7106666667,18.4577333333
783.43,13.5698666667,23.66036,17.8269333333,23.8993333334,13.4804666667,18.7653333333,16.5698333333,21.7821333333,19.3966666667
783.74,13.2006,23.2636,17.9196666667,23.9005333333,13.5382,18.5338,16.4426333333,21.5934,19.6128
784.05,12.8022,23.20924,17.8708666667,23.8389333333,13.8237333333,18.7258,16.4358333333,21.5518,19.5419333333
784.36,11.7920666667,22.4561533333,17.2022666667,22.5111333333,13.1404,17.8427333333,15.6460333333,20.7190666667,18.8707333333
784.67,11.7083333333,22.1918666667,16.8976,21.9970666667,13.1557333333,17.1500666667,15.3547666667,20.7294,18.9172666667
784.98,11.2650666667,21.5617466667,16.3716666667,21.5526,12.5347333333,16.7892666667,14.3358,20.5174666667,18.4474
785.29,11.5156666667,21.7868733333,16.4816,21.4473333333,12.7282666667,16.9224,14.3436666667,20.5424666667,18.2334666667
785.60,11.7127333333,21.9963533333,16.4151333333,21.7312666667,13.123,17.0176666667,14.6923333333,20.8784666667,18.3768
785.91,12.3121333334,22.7808133333,17.0308,22.0987333333,13.6061333333,17.6264,15.0837666667,21.3026666667,19.1668
786.22,12.2792,22.8678,17.0712666667,22.3076666667,13.3846,17.8348666667,15.1140666667,20.9116666667,18.8832
786.53,11.8791333333,22.4909133333,16.7654,21.6747333333,12.8403333333,17.2834666667,14.7942,20.5582,18.2849333333
786.84,10.7216,21.7624066667,15.8522,20.7622666667,11.7362,16.5594,14.1682666667,19.8232666667,17.313
787.14,10.5952,21.64824,15.3859333333,20.2808,11.4179333333,16.2896666667,14.2681,19.4758,17.0427333333
787.45,10.4138666667,21.9368933333,15.4732,20.3184,10.8017333333,15.7394,14.2170666667,19.4327333333,17.2097333333
787.76,11.1588,22.4056133333,16.2502,21.1729333333,11.4572,16.6779333333,15.1814333333,19.9578666667,17.7636666667
788.07,11.1274666667,22.5554933333,16.3846,21.0118,11.3282,17.1094666667,15.1330666667,19.9637333333,17.3379333333
788.38,11.6746,23.3560733333,17.2555333333,21.4534,12.3308666666,17.6244666667,16.51,20.4881333333,18.1506
788.69,11.765,23.5456466666,17.2910666667,21.4287333333,12.0783333333,17.3504666667,16.6157,20.6885333333,18.4794
789.00,11.9810666667,23.4943466667,17.6936666667,21.5854,11.7861333333,17.298,16.6613666667,20.6747333333,18.4851333333
789.31,12.7263333333,24.1388933334,18.3725333333,22.3433333333,12.562,17.9854666667,17.4817666667,21.4473333333,18.9768
789.62,12.3282666667,23.9158866667,17.8142666667,21.7658,11.8438666667,17.5934666667,17.1951666667,21.4050666667,18.7026666667
789.92,12.3703333334,24.5342,17.8488,22.1294,12.049,18.1265333333,17.0974,21.4921333333,18.8454666667
790.23,12.8608,25.0111133333,18.3769333333,22.5605333333,12.5264666667,18.3769333333,17.1214,21.6888666667,19.4844666667
790.54,12.9650666667,25.3669,18.6721333333,23.0906,12.6638666667,18.5940666667,17.1241333333,21.9860666667,19.6932666667
790.85,13.226,25.4972,19.0961333333,23.5538,12.8814666667,19.0057333333,17.452,21.9039333333,19.9098
791.16,13.758,26.4010533333,19.5418666667,24.169,13.5118,19.33,18.1561666667,22.7888666667,20.7444
791.47,14.5469333334,26.9842733333,20.0406666667,24.8962666667,14.1406,19.8898666667,18.7905333333,23.272,21.723
791.78,14.6844666667,26.9220666667,19.397,24.7836,13.7738,19.9409333333,18.3444333333,23.1101333333,21.3363333333
792.08,14.6436,27.1196333333,19.0427333333,24.7742666666,13.4854666667,20.4530666667,18.5026333333,22.7516666667,21.3533333333
792.39,14.1187333333,26.7086066667,17.9544,24.0668666667,13.0411333333,20.274,17.8051,22.0395333333,21.1628666667
792.70,13.1748666667,26.1961066666,17.1779333333,23.3752666667,12.0124,19.4405333333,16.8638333334,21.1748666667,20.2921333334
793.01,13.1957333333,26.2446666667,17.1957333333,23.7041333333,12.4746666667,19.6672,16.9059333333,20.9860666666,20.3759333333
793.32,13.7924666667,26.4440066667,17.5297333334,24.113,12.5038666667,20.2288666666,17.3037666667,21.2,20.6443333333
793.62,13.9438666667,26.2196066667,17.3514,24.1974666666,12.4434666667,20.334,17.6280666667,21.057,20.1942666667
793.93,13.6840666667,25.7052,16.8648,23.6854666667,11.9546666667,20.2267333333,17.3725333333,20.6137333333,19.6765333333
794.24,13.2134666667,25.52282,16.2816666667,23.269,11.8532,20.0508666667,17.2464666667,20.3504,19.3978666667
794.55,12.2171333333,24.8659133333,15.5717333333,22.5580666667,10.7208666667,19.4751333333,16.4282666667,19.439,18.546
794.86,11.3228666667,24.1613,15.0248,22.0255333333,9.93220000001,19.1360666667,15.9488,18.6667333333,18.0525333333
795.16,10.2607333333,23.5393733333,14.5894,21.4498,8.98253333334,18.6405333333,15.1829666667,17.8326,17.6457333333
795.47,9.41266666667,22.72702,14.1294,21.035,8.62753333334,17.8944,14.4446,17.4661333333,17.2282
795.78,9.50820000001,23.42738,14.869,21.5846,9.03093333333,18.1972666666,15.1222,18.1149333333,17.6316666667
796.09,8.89339999999,22.90018,14.2719333333,21.0375333333,8.74646666667,17.7868,15.1212333333,17.5166,17.3048666667
796.40,8.48493333333,22.3222866667,13.9664,20.8150666667,8.40333333333,17.3674,15.2198333333,17.1571333333,17.0928
796.70,8.53286666665,22.1549733333,13.8160666667,20.4315333333,8.4924,17.1122,15.3772333333,17.0254666667,17.2744
797.01,8.80120000001,22.6137666667,13.9756666667,20.6776666667,8.69786666667,17.4902,15.8593333333,17.3354,18.0474
797.32,9.23733333333,23.4924466667,14.584,21.3497333333,9.34680000001,18.1948,16.6805,18.2003333333,18.9444666667
797.63,9.45479999999,23.4534066667,14.8344666667,21.1744,9.26979999999,18.3862,16.4396666667,18.5538666667,19.0224
797.93,10.1681333333,24.1006266667,15.2926,21.6650666667,10.3004,19.054,16.8224666667,19.3645333333,19.6922666666
798.24,10.287,24.04078,15.2511333333,21.4606,10.5336,18.7517333333,16.6398,19.2051333333,19.4691333333
798.55,11.1438,24.4801933333,16.0882666667,21.653,11.4452,18.9103333333,17.4822,19.7126666667,20.1792666667
798.85,11.3198666667,24.6350866667,16.2421333333,21.6658,11.9308,19.2046,17.7868333333,19.8328666667,20.7378
799.16,11.6947333333,24.6371466667,16.2702666667,21.8634,12.0202666667,19.5261333333,18.0349,19.9971333333,20.9680666667
799.47,12.3800666667,25.0258266667,16.7076666667,22.3349333333,12.3045333333,20.055,18.1289666667,20.3336666667,21.6215333334
799.78,12.5095333333,25.0386733333,16.7569333333,22.1471333333,12.3563333333,20.2798666667,18.2561666667,20.3917333333,21.7408
800.08,12.5513333333,25.6150066667,17.3992666667,22.8404666667,12.803,20.7612,18.5079,21.2164,22.1693333333
800.39,12.7248,25.5477733333,17.6618666667,22.8112666667,12.9796666667,21.0461333333,18.4624,21.7620666667,22.2409333333
800.70,12.6036666667,25.32958,17.5546666667,22.6326666666,12.8935333334,20.8694,18.1797,21.2860666667,21.9440666667
801.00,12.4772666667,24.98408,17.6381333333,22.6451333333,12.7729333333,20.8529333333,18.2539666667,21.087,21.6720666667
801.31,11.9244,24.1993266667,17.0472666667,22.0693333333,11.7666,20.1766666667,17.5299666667,20.4101333333,20.9274
801.62,11.0146,23.43084,16.1854,21.5512666667,10.7869333333,19.8406666667,16.7576333333,19.8276666667,20.2178
801.92,10.4746666667,23.1772266667,15.2773333334,21.4456,10.2946666667,19.8201333333,16.1599333333,19.6670666667,19.3471333333
802.23,11.2586,23.99536,16.0237333333,22.1162666667,10.5172666667,20.5729333333,17.0008666666,20.2224666667,19.6362
802.54,10.9754,23.61926,15.9729333333,21.4303333333,10.3262,19.9561333333,16.8081666667,19.7328666667,19.1376666667
802.84,11.0616666667,23.6568133333,16.1026666667,21.4864,10.3082666667,20.2876666667,17.1473,20.1850666666,19.4383333333
803.15,9.91593333333,22.68724,14.9177333333,20.3466666667,9.30653333333,19.4080666667,16.0105,19.1978666667,18.4133333333
803.46,8.52993333333,21.0728533333,13.1854,18.7144666667,7.69933333334,17.8764,14.7861333333,17.2246666667,16.8236666667
803.76,7.00733333333,19.8682333333,11.696,17.4396,5.93046666667,16.3112666667,12.9561333333,15.3664666667,15.2783333333
804.07,6.47206666667,19.1397333333,11.394,17.1115333333,5.2826,16.1821333333,12.6913333333,14.9629333333,14.8586666666
804.38,7.34313333333,20.1676733333,11.6384,17.7268666667,6.4648,16.7970666667,13.7713666667,15.6753333333,16.0737333333
804.68,7.80260000001,20.57544,12.2558666667,17.9086666667,6.87379999999,17.3455333333,14.7058,15.9854,16.8336666667
804.99,8.86746666667,21.1484533333,12.975,18.6380666667,7.74900000001,17.7706,15.9928333333,16.8029333334,17.5483333334
805.30,8.12966666666,20.38384,12.3781333333,17.9945333333,7.14306666667,17.5266,15.6076,16.3601333333,17.2529333333
805.60,7.73006666667,19.6844933333,11.8578666667,17.6909333333,7.23986666667,16.9023333333,14.9840666667,15.9929333333,17.1580666667
805.91,7.88193333333,19.7566933333,11.6028,18.0930666667,7.35953333333,17.2129333333,14.8586333333,16.3468666667,17.7424666667
806.21,7.67199999999,19.32978,11.3226666667,17.5757333333,7.29413333333,16.927,14.385,16.0568666667,17.2407333333
806.52,9.37353333333,20.7076533333,13.1144666667,19.0843333333,8.67073333335,18.5022666667,15.6662666667,17.6222,18.8216
806.83,9.99833333333,21.41684,13.7188666667,19.5685333333,9.26266666668,18.8682666667,15.7525,18.4156666667,19.4129333333
807.13,11.3463333333,22.3584533333,14.84,20.8787333333,10.9665333333,19.9368,17.3813,19.8382666667,20.9702
807.44,12.7148,23.2804533333,15.4739333333,22.1226666667,12.3023333333,20.8640666667,18.3539333333,20.8144,22.2294666667
807.74,11.847,22.5908333333,14.7906,21.5884,11.1257333333,19.9782,17.2861,20.0728666667,21.4425333333
808.05,11.4774,22.24054,14.2368666667,21.3118666667,10.8459333333,19.5901333334,16.6578666667,19.8308666667,20.7180666667
808.35,11.5763333333,22.2366866667,14.4923333333,21.4542666667,10.9122666667,19.4541333333,16.4582666667,19.6985333333,20.6756
808.66,12.8305333333,23.5544,15.6325333333,22.4382666666,11.9886666667,20.3407333333,17.4737,20.4861333333,21.5578666667
808.97,13.4962,24.0534533333,16.1627333333,22.5659333333,12.1628,20.8139333333,17.9767666667,21.0076666667,21.6046666667
809.27,13.2458666667,23.0741533333,15.8688,21.9556,11.9884,20.0424,17.7706,20.1273333333,20.8294666667
809.58,12.4012,22.37454,15.0864,21.1877333333,11.3684666667,19.3524666667,17.2315,19.2810666667,20.4012
809.88,12.2768666667,22.1551933333,14.66,20.7180666667,11.025,18.5999333333,17.1554,18.5276,19.8916666667
810.19,12.1746666667,21.52774,14.3511333333,20.3856666667,10.5258,18.2172666667,17.141,17.8924,19.5735333333
810.49,11.5715333333,20.5520866667,13.6724666667,19.1844666667,9.19046666667,17.5448,16.1564,16.7619333333,18.3192666667
810.80,11.7122666667,20.3395933333,13.9485333333,18.775,8.93313333334,17.295,15.9589,16.5960666667,17.9280666667
811.10,11.9798,19.58834,14.2596666667,18.6908666667,9.40173333334,17.2084,15.9959666667,16.7733333333,17.6194
811.41,12.4908,20.0177866667,15.1870666667,19.5332,9.97993333333,17.481,16.4747666666,17.151,18.0442666667
811.71,12.1653333333,20.28216,15.0444666666,19.0818,9.48506666666,17.7413333333,16.1778333334,17.4188,18.2048666667
812.02,11.3901333333,19.2764866667,14.5279333333,18.5994666667,9.02633333334,16.7654,15.6425,17.43,17.7077333333
812.32,10.869,18.87144,14.172,18.4473333333,8.63213333333,16.2881333333,15.1957,17.1655333333,16.9678
812.63,10.6502666667,19.7139266667,14.3598666667,18.7306666667,8.23686666668,16.9252,15.3206333333,18.1587333333,17.5061333333
812.93,11.3294,20.5627,14.9263333333,19.4564,8.75653333333,17.0373333334,16.0498333333,19.0032666667,17.9978
813.24,10.3778666667,19.9973866667,14.4056,19.0414666666,8.28580000001,16.3133333333,14.8571666667,19.0322,17.5575333333
813.54,11.4942666667,20.96648,15.4943333333,20.2207333333,9.37926666667,16.7724666667,15.6919333334,20.8,18.9150666667
813.85,10.4313333333,20.6890133333,15.2275333333,19.6065333333,9.00946666667,16.4408,15.2939333333,20.9052,18.725
814.15,9.15966666667,19.9288733333,13.9927333333,18.5625333333,7.91220000001,15.3763333333,14.6018,20.3945333333,17.9098666667
