wavelength,Back_TacSurf,Belly_TacSurf,Breast_TacSurf,Crissum_TacSurf,Crown_TacSurf,DorTail_TacSurf,Patch10_TacSurf,Patch11_TacSurf,Rump_TacSurf,Throat_TacSurf,WingTip_TacSurf
416.86,3.31758333333,9.30990624999,7.45883333333,5.33858333333,3.66691666667,6.39091666667,5.23158333334,5.27766666666,3.96658333333,14.9155833333,6.46366666667
417.22,3.29691666667,9.27620833333,7.48575,5.334,3.63883333334,6.36958333333,5.20216666667,5.26425,3.96233333333,14.92525,6.463
417.58,3.27133333333,9.26636979166,7.49908333333,5.30366666667,3.61,6.35491666667,5.19191666666,5.28008333333,3.94825,14.94675,6.46358333334
417.94,3.30233333333,9.29626041666,7.54258333333,5.33666666667,3.63266666667,6.36966666667,5.20483333333,5.31908333333,3.96866666667,15.0206666667,6.48666666667
418.29,3.29041666667,9.30555208333,7.56458333333,5.33,3.62283333333,6.37225,5.18808333333,5.31933333333,3.953,15.04625,6.51441666667
418.65,3.28666666667,9.31528125001,7.598,5.32783333333,3.61008333333,6.38941666667,5.19066666667,5.33616666667,3.93375,15.0691666667,6.51983333333
419.01,3.28316666667,9.30619791666,7.6295,5.32775,3.60208333333,6.3995,5.18383333334,5.33708333333,3.93283333333,15.0816666667,6.53041666667
419.37,3.2685,9.29952604167,7.65558333334,5.318,3.58225,6.38208333333,5.16933333334,5.33966666667,3.93208333334,15.0851666667,6.52158333333
419.73,3.2475,9.30690625001,7.67916666667,5.311,3.58008333333,6.3755,5.16566666667,5.33858333333,3.91291666666,15.1045833333,6.51266666667
420.08,3.219,9.30583333334,7.69766666667,5.29175,3.56108333333,6.3495,5.14783333333,5.32658333333,3.88908333333,15.1235,6.49666666666
420.44,3.229,9.32677604168,7.73608333333,5.29641666667,3.56541666667,6.36525,5.15625,5.35291666667,3.89225,15.1605,6.49341666667
420.80,3.22241666667,9.33032812501,7.7475,5.27883333333,3.55608333334,6.35158333333,5.14075,5.35408333333,3.88958333333,15.1773333333,6.50625
421.16,3.19541666666,9.32933333332,7.74783333333,5.25658333333,3.53766666667,6.33991666667,5.12625,5.3465,3.8625,15.197,6.49375
421.51,3.162,9.32243229166,7.75358333333,5.23866666666,3.50775,6.317,5.09608333333,5.32066666667,3.82491666667,15.20575,6.46366666667
421.87,3.13333333333,9.31450520833,7.769,5.2155,3.48141666667,6.30575,5.06691666667,5.29341666667,3.79808333333,15.2259166667,6.455
422.23,3.12116666667,9.30170833334,7.79091666667,5.20758333333,3.44991666667,6.298,5.04866666667,5.28666666667,3.78791666667,15.2576666667,6.44116666667
422.58,3.12283333333,9.32292708334,7.82266666667,5.21658333333,3.44141666666,6.30466666667,5.05608333333,5.29366666667,3.79166666667,15.3075,6.43458333333
422.94,3.103,9.33294791667,7.84825,5.20716666667,3.42658333333,6.28083333333,5.03925,5.27766666667,3.77091666666,15.3545,6.42275
423.30,3.10125,9.35184374999,7.86891666667,5.20666666666,3.41691666667,6.28375,5.03033333333,5.27041666666,3.76083333333,15.3959166667,6.42791666667
423.66,3.09633333333,9.37280208334,7.89291666667,5.20991666667,3.40283333333,6.2825,5.02133333333,5.27275,3.75891666666,15.43725,6.43375
424.01,3.09825,9.38677604168,7.90758333333,5.21216666667,3.402,6.29533333333,5.01941666667,5.27791666667,3.75441666667,15.4639166667,6.44216666666
424.37,3.085,9.39843229166,7.93166666667,5.21933333333,3.40241666667,6.28816666667,5.01641666667,5.27241666667,3.75108333333,15.4998333333,6.46583333333
424.73,3.08808333333,9.41832291666,7.96708333333,5.23058333333,3.40058333333,6.29858333333,5.02283333333,5.2785,3.75416666667,15.5481666667,6.45875
425.08,3.09983333333,9.44136979166,7.997,5.23891666667,3.40475,6.30358333334,5.02658333333,5.28891666667,3.76258333333,15.6005,6.47158333333
425.44,3.11458333334,9.46153125001,8.03091666667,5.25133333333,3.41266666667,6.30966666667,5.021,5.29041666667,3.76983333333,15.6390833333,6.48366666667
425.80,3.10416666666,9.46925,8.04025,5.24666666667,3.40266666667,6.3015,5.00858333333,5.28916666667,3.76008333333,15.66325,6.46783333333
426.16,3.12975,9.52267187502,8.09591666666,5.28091666667,3.45033333333,6.32558333333,5.04225,5.312,3.78933333333,15.7255833333,6.49316666667
426.51,3.11108333333,9.52161458333,8.10633333333,5.26008333334,3.44258333333,6.29591666667,5.00416666667,5.29841666667,3.77275,15.73775,6.49733333333
426.87,3.12283333334,9.55228125,8.15908333333,5.28191666667,3.45933333333,6.31458333333,5.01091666667,5.32275,3.79991666667,15.80375,6.51975
427.23,3.13208333333,9.59236458333,8.2135,5.305,3.46883333333,6.34075,5.028,5.344,3.8115,15.89325,6.53558333333
427.58,3.15783333333,9.6248125,8.25441666667,5.33375,3.49066666666,6.34791666667,5.0305,5.37633333334,3.83125,15.9493333333,6.53975
427.94,3.19933333333,9.669625,8.33566666667,5.3595,3.52058333333,6.38241666666,5.05325,5.41866666667,3.85008333333,16.03425,6.56366666667
428.30,3.23091666667,9.72242187501,8.39575,5.37733333333,3.53266666667,6.42025,5.06708333333,5.43958333333,3.873,16.10775,6.57575
428.65,3.20266666667,9.70891145834,8.40925,5.36541666667,3.51325,6.40525,5.04566666667,5.42266666667,3.84491666667,16.139,6.57858333333
429.01,3.209,9.75151041666,8.46458333333,5.39166666667,3.51341666667,6.39908333333,5.05608333333,5.4395,3.84391666667,16.2135,6.60108333333
429.37,3.19941666666,9.77914062499,8.50533333334,5.39625,3.50375,6.40583333333,5.05166666667,5.45175,3.84833333333,16.2689166667,6.61591666667
429.72,3.19025,9.79179166667,8.53033333333,5.391,3.48041666667,6.38066666667,5.04425,5.431,3.84075,16.3099166667,6.62008333333
430.08,3.15475,9.79632291665,8.53016666667,5.36258333333,3.43491666666,6.34191666666,5.00516666666,5.4095,3.80758333334,16.3191666666,6.602
430.44,3.16566666666,9.82059895833,8.57008333334,5.38341666667,3.44216666666,6.3535,5.04458333333,5.4075,3.829,16.3815833333,6.61025
430.79,3.19075,9.85868750001,8.59608333333,5.412,3.44558333333,6.36633333333,5.06825,5.41633333333,3.824,16.4251666667,6.6195
431.15,3.18675,9.87935937501,8.6245,5.4165,3.44125,6.35191666667,5.05916666667,5.41725,3.823,16.4488333333,6.60975
431.50,3.12841666667,9.86218749998,8.62691666667,5.37525,3.39016666667,6.30766666666,5.04225,5.35975,3.78458333334,16.4563333333,6.58625
431.86,3.10508333333,9.89390104166,8.65216666667,5.36975,3.35866666667,6.2785,5.02791666666,5.33466666667,3.774,16.4875,6.57525
432.22,3.095,9.90889062501,8.66091666666,5.37008333333,3.34025,6.26091666667,5.01958333334,5.31958333334,3.76091666667,16.5255833333,6.559
432.57,3.1365,9.975828125,8.72233333333,5.41375,3.37433333334,6.2975,5.05525,5.35666666667,3.80216666667,16.6056666667,6.56866666666
432.93,3.15208333333,9.99967187499,8.74716666667,5.43133333334,3.389,6.31141666667,5.06841666666,5.36125,3.82475,16.63225,6.57158333333
433.29,3.17291666667,10.0513854167,8.77925,5.46566666667,3.41191666667,6.32825,5.10058333333,5.37775,3.85208333333,16.70175,6.59641666667
433.64,3.20591666667,10.104953125,8.83283333333,5.52016666667,3.44558333334,6.36966666667,5.12816666667,5.40975,3.89941666667,16.767,6.62366666667
434.00,3.21,10.1290885417,8.86575,5.54566666667,3.45816666667,6.37891666667,5.13766666667,5.40808333333,3.91033333333,16.8153333333,6.62541666667
434.35,3.21375,10.176875,8.90316666667,5.56691666667,3.46325,6.3865,5.13175,5.42025,3.91066666666,16.8501666667,6.62783333333
434.71,3.21875,10.207375,8.94508333333,5.56816666667,3.47016666667,6.39083333333,5.14175,5.42516666667,3.92425,16.8875833333,6.64775
435.07,3.22075,10.2372291667,8.98,5.55966666666,3.47391666667,6.38625,5.13633333333,5.41225,3.92633333334,16.9134166667,6.64391666667
435.42,3.26316666667,10.2975104167,9.03741666667,5.60708333333,3.51283333334,6.42975,5.16791666666,5.44641666666,3.96766666667,16.9871666667,6.68741666667
435.78,3.28425,10.3416510417,9.09233333334,5.65683333333,3.54933333333,6.45191666667,5.18183333333,5.47066666667,3.99325,17.0405833333,6.71641666666
436.13,3.29125,10.3778541667,9.14225000001,5.683,3.56983333333,6.45183333333,5.19383333333,5.48725,4.00566666667,17.08875,6.74608333333
436.49,3.2575,10.3889739583,9.14191666667,5.66708333333,3.537,6.41458333333,5.17708333334,5.45241666667,3.979,17.0844166667,6.74466666667
436.84,3.25066666666,10.4394947917,9.18233333334,5.67283333334,3.53466666667,6.41616666667,5.17283333333,5.45066666667,3.97133333334,17.1468333333,6.74983333333
437.20,3.25975,10.4539479167,9.23941666668,5.68141666667,3.53233333333,6.41758333333,5.16341666667,5.44666666667,3.96041666667,17.1915833333,6.75325
437.56,3.25341666667,10.4776979167,9.29216666667,5.67858333334,3.53241666667,6.412,5.16883333333,5.45391666667,3.94383333333,17.22575,6.75916666667
437.91,3.27333333333,10.52103125,9.34816666666,5.69325,3.5425,6.42591666667,5.18216666667,5.46475,3.95666666667,17.2880833333,6.79058333334
438.27,3.28341666666,10.5473541667,9.39858333334,5.71525,3.54441666667,6.44316666667,5.18708333333,5.47941666667,3.97558333333,17.3526666667,6.80508333333
438.62,3.25491666667,10.538265625,9.37774999999,5.7045,3.51558333333,6.417,5.15633333334,5.449,3.94891666667,17.3518333333,6.77583333333
438.98,3.24241666667,10.5451927083,9.39741666667,5.72233333333,3.50691666667,6.40791666667,5.14783333333,5.45558333333,3.93758333333,17.3900833333,6.78
439.33,3.24816666666,10.5793177083,9.42025,5.7385,3.51216666667,6.41308333333,5.13916666666,5.4655,3.93216666667,17.44325,6.7805
439.69,3.24466666667,10.5785729167,9.43116666666,5.72075,3.50408333334,6.40225,5.132,5.44441666667,3.92566666667,17.4655833334,6.76975
440.04,3.22658333333,10.572828125,9.44000000001,5.7035,3.47516666666,6.38708333334,5.10808333334,5.42208333333,3.90808333333,17.483,6.7315
440.40,3.24941666666,10.60690625,9.49683333334,5.72541666667,3.49208333333,6.39675,5.129,5.43758333334,3.926,17.53725,6.74233333333
440.75,3.25291666667,10.6183697917,9.51850000001,5.74016666667,3.48858333333,6.391,5.12725,5.43408333333,3.93158333333,17.5595,6.74166666667
441.11,3.23758333333,10.6282864583,9.51891666666,5.72791666667,3.48491666667,6.37041666667,5.11616666667,5.42833333333,3.9265,17.5600833334,6.72125
441.47,3.23683333333,10.657375,9.5335,5.728,3.4785,6.36441666666,5.11041666666,5.41541666667,3.9215,17.59875,6.71491666667
441.82,3.23675,10.6627395833,9.54924999999,5.73875,3.46716666667,6.36583333333,5.10691666666,5.41991666667,3.91958333333,17.6409166667,6.70366666667
442.18,3.22633333333,10.6808697917,9.55441666666,5.72891666667,3.46491666667,6.353,5.09533333334,5.39491666666,3.90766666666,17.6676666667,6.69916666667
442.53,3.24933333334,10.7316979167,9.61175000001,5.76308333333,3.49133333333,6.37833333333,5.11925,5.43183333333,3.92008333333,17.757,6.72325
442.89,3.26725,10.7695,9.64716666667,5.78625,3.50133333333,6.40583333333,5.15333333334,5.43866666667,3.9405,17.8165833333,6.74783333333
443.24,3.24958333333,10.7930208333,9.68725000001,5.77533333333,3.48341666667,6.40066666667,5.14708333333,5.42841666667,3.92116666667,17.8595833333,6.73291666667
443.60,3.23625,10.8243333333,9.72158333335,5.78508333333,3.47266666667,6.40766666667,5.1515,5.43633333333,3.92566666667,17.9351666666,6.7485
443.95,3.236,10.8638333333,9.76941666667,5.809,3.4785,6.41825,5.16558333334,5.45166666667,3.94775,17.9930833333,6.77875
444.31,3.21275,10.8632239583,9.77208333333,5.79266666667,3.456,6.41825,5.1355,5.43,3.92633333334,18.0163333333,6.76375
444.66,3.192,10.8638802083,9.79258333332,5.77491666667,3.44841666667,6.4215,5.12633333334,5.4275,3.91758333333,18.0696666667,6.76341666666
445.02,3.19375,10.8698020833,9.8355,5.78866666667,3.449,6.431,5.13208333334,5.42491666667,3.91775,18.1425833334,6.78266666667
445.37,3.173,10.8707916667,9.85408333333,5.78108333333,3.42808333333,6.4185,5.12375,5.41716666667,3.90966666667,18.1699166667,6.77858333333
445.72,3.14466666667,10.8860260417,9.87200000001,5.76075,3.412,6.39658333334,5.113,5.39016666666,3.88775,18.18625,6.77233333334
446.08,3.15441666667,10.9126510417,9.91275,5.78033333334,3.41433333333,6.41283333333,5.11975,5.41208333333,3.89033333334,18.2533333333,6.78658333333
446.43,3.13591666667,10.91340625,9.94233333332,5.75908333333,3.40225,6.39608333333,5.10025,5.38916666667,3.88375,18.2641666667,6.77491666667
446.79,3.1155,10.9101770833,9.95433333334,5.735,3.38683333334,6.37458333333,5.06508333334,5.38158333333,3.85641666667,18.2801666667,6.75525
447.14,3.10375,10.8877552083,9.962,5.71841666667,3.37008333333,6.34741666667,5.04116666667,5.369,3.84016666667,18.2906666667,6.7405
447.50,3.09141666667,10.8750520833,9.97683333335,5.70058333333,3.3585,6.3375,5.0155,5.36066666667,3.816,18.3010833333,6.72641666667
447.85,3.08933333333,10.885703125,10.0048333333,5.68441666667,3.35158333333,6.32975,5.00108333333,5.3565,3.797,18.3449166667,6.71975
448.21,3.08033333333,10.8946875,10.0254166667,5.68216666667,3.34991666667,6.3215,4.99341666667,5.36408333333,3.791,18.39475,6.7195
448.56,3.09466666666,10.9335572917,10.06575,5.69833333333,3.354,6.32716666666,4.98841666667,5.38125,3.78583333333,18.43025,6.72891666667
448.92,3.089,10.960515625,10.0961666667,5.69283333333,3.35191666667,6.319,4.98108333333,5.383,3.78541666667,18.47675,6.72841666667
449.27,3.08866666667,10.9586770833,10.1279166667,5.68058333333,3.35508333334,6.31758333333,4.95858333333,5.38175,3.77591666667,18.5258333334,6.73325
449.62,3.09325,10.9718854167,10.175,5.69975,3.36408333333,6.32191666666,4.96033333333,5.39458333334,3.78625,18.59075,6.74308333333
449.98,3.08508333334,10.9636770833,10.2060833333,5.68825,3.35766666667,6.29941666667,4.95266666667,5.38283333334,3.76725,18.6101666666,6.73625
450.33,3.07225,10.9836822917,10.2405833333,5.68808333334,3.3415,6.29916666667,4.949,5.37891666667,3.75741666667,18.6701666667,6.73325
450.69,3.05816666667,10.9862083333,10.2838333333,5.68716666667,3.33341666667,6.28983333333,4.94166666667,5.37541666667,3.74858333334,18.7253333334,6.74308333333
451.04,3.05941666667,11.0124114583,10.3366666667,5.704,3.34425,6.30816666667,4.95483333333,5.38258333333,3.762,18.7911666666,6.77983333333
451.40,3.06525,11.04884375,10.38725,5.72,3.34558333333,6.30216666667,4.97375,5.39358333334,3.7755,18.85575,6.79758333333
451.75,3.0655,11.0624583333,10.4208333333,5.72016666667,3.33233333333,6.30441666667,4.97291666667,5.406,3.77966666667,18.899,6.80558333333
452.10,3.0775,11.0851614583,10.4946666667,5.7325,3.33666666666,6.32333333333,4.99616666667,5.42175,3.79041666667,18.95725,6.82558333334
452.46,3.04,11.0557291666,10.5144166667,5.6965,3.30725,6.295,4.97066666667,5.38266666667,3.75891666667,18.9921666667,6.792
452.81,3.03416666667,11.068359375,10.5401666667,5.69825,3.288,6.30125,4.96875,5.38133333333,3.74575,19.0209166667,6.78041666666
453.17,3.04275,11.113765625,10.5923333333,5.73,3.29316666667,6.32033333333,5.00308333334,5.39675,3.75308333333,19.0905833333,6.8025
453.52,3.03925,11.1287864583,10.6141666667,5.72158333334,3.27908333333,6.31725,4.98641666667,5.40183333333,3.73116666667,19.1371666667,6.79741666667
453.87,3.00825,11.126734375,10.6225,5.6885,3.24516666667,6.29941666667,4.95266666667,5.36908333334,3.70483333333,19.1769166667,6.78308333334
454.23,3.02591666667,11.1673177083,10.6635,5.70366666667,3.26016666666,6.31091666667,4.95683333333,5.39241666667,3.7155,19.2426666667,6.8015
454.58,3.02941666666,11.198125,10.6906666667,5.71608333333,3.2615,6.30833333333,4.96691666666,5.38741666667,3.71975,19.2801666667,6.80325
454.93,3.044,11.2423072917,10.7345833334,5.73241666667,3.26841666667,6.31158333334,4.97141666667,5.38633333333,3.72808333333,19.3245,6.802
455.29,3.03941666667,11.2510416666,10.7550833333,5.74483333333,3.27225,6.30333333333,4.96391666667,5.3785,3.72375,19.3606666667,6.79466666667
455.64,3.03825,11.275109375,10.7803333333,5.76433333334,3.28158333333,6.30325,4.97808333333,5.3555,3.71583333333,19.41425,6.79108333333
456.00,3.03375,11.3066979167,10.7995,5.7695,3.27375,6.294,4.96266666667,5.35858333333,3.70716666667,19.45975,6.78858333333
456.35,3.04975,11.349109375,10.8529166667,5.80591666667,3.2745,6.30583333334,4.98075,5.37991666667,3.72983333334,19.50675,6.81216666667
456.70,3.051,11.3918020833,10.9005,5.8275,3.2755,6.31675,4.98608333333,5.39766666667,3.7465,19.5555,6.83
457.06,3.03525,11.4120572917,10.912,5.81866666666,3.26008333333,6.2985,4.95683333333,5.38475,3.74141666667,19.58775,6.81208333333
457.41,3.03691666667,11.4335416667,10.944,5.82225,3.25233333333,6.30083333333,4.95675,5.37433333333,3.74908333334,19.6041666667,6.82075
457.76,3.029,11.4448854166,10.9806666667,5.83083333333,3.23791666667,6.28975,4.94341666667,5.37341666667,3.74033333333,19.6405833333,6.81425
458.12,3.01008333333,11.448734375,10.9965,5.834,3.21125,6.2755,4.9345,5.34608333333,3.72575,19.6665833334,6.79266666667
458.47,3.00758333333,11.4912291667,11.0378333333,5.85091666667,3.20866666667,6.28741666667,4.94125,5.34533333333,3.73175,19.7225,6.79016666667
458.82,3.00891666667,11.513578125,11.0574166667,5.85533333334,3.20633333333,6.28433333333,4.94883333334,5.34208333333,3.74341666667,19.77725,6.79458333333
459.18,3.01516666666,11.5410208333,11.0940833333,5.86775,3.20708333333,6.28925,4.95975,5.34591666666,3.75033333333,19.8091666667,6.79158333333
459.53,3.02366666667,11.5727916667,11.1154166667,5.87875,3.207,6.28391666667,4.9505,5.34416666667,3.76225,19.8520833334,6.79483333333
459.88,3.03608333333,11.6025104167,11.1508333333,5.89533333334,3.22575,6.28908333333,4.96275,5.34366666666,3.7815,19.8865833333,6.79933333333
460.24,3.05166666667,11.641359375,11.1718333333,5.91441666666,3.24066666666,6.2955,4.97775,5.34225,3.79508333333,19.9274166667,6.80875
460.59,3.03575,11.650265625,11.1695833333,5.902,3.22875,6.27216666667,4.96716666667,5.31758333333,3.78466666667,19.9621666666,6.78575
460.94,3.04283333333,11.6858489583,11.1963333333,5.9255,3.23816666667,6.27683333334,4.97983333333,5.31483333334,3.789,19.9956666666,6.78858333333
461.29,3.04441666667,11.7139895833,11.2213333333,5.94575,3.24566666667,6.27883333333,4.98866666667,5.32016666667,3.79425,20.04325,6.77841666667
461.65,3.05558333333,11.7589583333,11.24425,5.97933333333,3.26166666667,6.27883333333,5.00808333333,5.32925,3.82025,20.0919166667,6.76775
462.00,3.06366666667,11.808515625,11.2770833333,6.00625,3.28091666667,6.28591666667,5.01491666667,5.3285,3.84675,20.1543333333,6.77008333333
462.35,3.08633333333,11.8476666667,11.32125,6.046,3.294,6.283,5.03583333333,5.33175,3.86533333333,20.214,6.78775
462.71,3.09525,11.9144947917,11.3598333333,6.08125,3.30191666667,6.28091666667,5.04783333334,5.33658333333,3.87216666667,20.2680833333,6.781
463.06,3.09433333333,11.9756666667,11.3741666666,6.09891666667,3.30233333334,6.27975,5.0515,5.31591666667,3.87816666666,20.31775,6.7805
463.41,3.08641666667,12.0148072917,11.4101666667,6.13608333333,3.31941666667,6.28616666667,5.08383333333,5.3225,3.88616666667,20.3665,6.78608333333
463.76,3.07658333333,12.0808072917,11.4460833333,6.17175,3.31133333333,6.28675,5.09433333333,5.31808333334,3.90416666667,20.4315833334,6.77391666667
464.12,3.08733333333,12.1373645833,11.4795,6.20816666667,3.31958333333,6.28783333333,5.09291666667,5.32383333333,3.91008333333,20.4915,6.78291666666
464.47,3.11558333334,12.2062864583,11.5360833333,6.26383333334,3.34216666667,6.30891666667,5.11908333334,5.32683333333,3.92941666667,20.5520833333,6.80783333333
464.82,3.11991666667,12.2417552083,11.56775,6.288,3.336,6.296,5.13066666667,5.31466666666,3.9405,20.5866666667,6.79966666667
465.17,3.12866666667,12.2997395833,11.6034166667,6.32033333334,3.34541666667,6.28091666667,5.14833333333,5.30183333333,3.96041666667,20.6404166667,6.80291666667
