wavelength,Back_ThrEpif,Belly_ThrEpif,Breast_ThrEpif,Crissum_ThrEpif,Crown_ThrEpif,DorTail_ThrEpif,Patch10_ThrEpif,Patch11_ThrEpif,Rump_ThrEpif,Throat_ThrEpif,WingTip_ThrEpif
735.48,17.8647777778,36.3091111111,32.7036666667,36.694,23.1323333333,13.6098888889,11.8777777778,53.5262222222,30.5951111111,37.1113333333,15.0727777778
735.79,18.0886666667,36.6916666667,33.1752222222,37.0042222222,23.5668888889,13.7712222222,11.9524444445,53.9793333333,30.8971111111,37.4228888889,15.2374444444
736.11,18.3775555555,36.8066666667,33.3332222222,37.1263333333,23.777,13.9871111111,12.2284444445,53.8243333334,31.1941111111,37.5048888889,15.4151111111
736.43,18.1791111111,36.4947777778,32.9755555556,36.8083333333,23.4801111111,13.6932777778,11.9338888889,53.3458888889,30.943,37.1882222222,15.0694444444
736.74,17.728,36.2996666667,32.6677777778,36.5562222222,23.1291111111,13.3207222222,11.5718888889,53.1392222222,30.5303333333,36.742,14.7243333334
737.06,17.7217777778,36.3632222222,32.6558888889,36.6721111111,23.1454444444,13.3275555556,11.5316666667,53.218,30.6086666667,36.7316666666,14.8482222222
737.38,18.0433333333,36.6353333333,32.9602222222,37.0233333333,23.5281111111,13.5902222222,11.9693333333,53.7644444444,31.1095555556,37.2471111111,15.0435555556
737.69,18.3304444444,36.4977777778,33.1291111111,37.2248888889,23.6208888889,13.9620555556,12.2834444444,53.7747777778,31.2111111111,37.173,15.1363333333
738.01,18.2394444444,36.4641111111,33.1036666667,37.1197777778,23.6003333333,13.9622222222,12.3523333333,53.5548888889,31.0917777778,36.9791111111,15.005
738.33,18.3172222222,36.4453333333,33.1703333333,37.3087777778,23.7264444444,14.1288888889,12.5524444444,53.7514444444,31.3327777778,36.9678888889,15.1235555555
738.64,18.3391111111,36.5703333333,32.9992222222,37.4914444445,23.8816666667,14.0475,12.5516666667,53.8442222222,31.5328888889,36.8711111111,15.1465555555
738.96,18.2643333333,36.7418888889,33.1203333333,37.579,24.0907777778,13.7759444444,12.2732222222,53.7504444444,31.4683333333,36.6108888889,15.226
739.28,17.7084444444,35.9238888889,32.4762222222,36.9376666667,23.4485555556,13.3810555556,11.9124444445,52.9202222222,30.8993333333,36.0615555556,14.9053333333
739.59,17.6067777778,35.9291111111,32.5496666667,37.0182222222,23.4052222222,13.5093333333,12.0042222222,53.0313333333,30.8918888889,36.1288888889,14.9881111111
739.91,17.6035555556,35.972,32.5573333333,37.0925555556,23.5245555556,13.697,12.3187777778,53.0114444445,30.9711111111,36.305,15.2072222222
740.23,17.8497777778,36.2893333333,32.8547777778,37.3533333333,23.8265555556,14.0248333333,12.6387777778,53.358,31.3195555556,36.8787777778,15.5181111111
740.54,18.1217777778,36.375,32.9506666667,37.5575555556,23.9883333333,14.2260555556,12.827,53.4607777778,31.5093333333,37.0821111111,15.6983333333
740.86,18.0185555556,36.2515555556,32.8072222222,37.4475555556,23.9208888889,14.2354444444,12.7552222222,53.1128888889,31.3385555556,36.902,15.7473333333
741.18,17.7936666667,36.2142222222,32.7142222222,37.3492222222,23.8374444445,13.9366111111,12.3612222222,53.1191111111,31.2502222222,36.7858888889,15.6191111111
741.49,18.2524444444,36.7508888889,33.152,37.7222222222,24.3461111111,14.3656111111,12.715,53.6895555556,31.8097777778,37.448,16.0842222222
741.81,18.3433333334,36.968,33.2641111111,37.6637777778,24.4036666667,14.2550555556,12.8651111111,53.5287777778,31.8152222222,37.3912222222,16.2717777778
742.12,18.5758888889,36.8448888889,33.3088888889,37.5684444445,24.6463333333,14.2589444444,13.1918888889,53.4378888889,31.9106666667,37.2824444445,16.3846666667
742.44,18.5461111111,36.5593333333,33.23,37.4763333333,24.4568888889,14.2709444444,13.3084444445,53.2713333333,31.7515555556,37.5256666667,16.237
742.76,18.709,36.8635555556,33.3961111111,37.9592222222,24.7156666666,14.5028333333,13.4744444444,53.6037777778,31.9438888889,37.7115555556,16.3286666667
743.07,18.5846666667,36.7638888889,33.1135555556,37.8115555556,24.7275555556,14.3958888889,13.3587777778,53.4896666667,31.7448888889,37.5623333333,16.24
743.39,18.7116666667,36.7203333333,32.9968888889,37.6746666667,24.5995555555,14.2467777778,13.1092222222,53.3186666667,31.561,37.4617777778,16.0787777778
743.70,18.6608888889,36.4297777778,32.8941111111,37.6271111111,24.6211111111,14.3623333333,12.9284444445,52.9071111111,31.3611111111,36.9337777778,16.0248888889
744.02,18.2932222222,36.045,32.7354444444,37.31,24.4704444444,14.3665,12.7613333333,52.5363333333,31.0547777778,36.4826666667,15.8932222222
744.34,18.4014444445,36.3204444444,33.1315555556,37.5443333333,24.6787777778,14.4561111111,13.0105555556,52.9281111111,31.2498888889,36.7942222222,16.1336666667
744.65,18.4465555556,36.3871111111,33.2276666667,37.6281111111,24.7878888889,14.6313888889,13.3422222222,52.9856666667,31.3134444444,37.0606666667,16.2685555556
744.97,17.8612222222,35.8285555555,32.6108888889,37.167,24.2211111111,13.9387777778,12.6798888889,52.4576666667,30.5812222222,36.5287777778,15.6804444444
745.28,17.6337777778,35.4052222222,32.2084444444,36.8281111111,23.8806666667,13.8611111111,12.4004444444,52.2962222222,30.3764444444,36.548,15.3437777778
745.60,17.5133333333,35.4688888889,32.2567777778,36.7423333333,23.6653333333,13.8721111111,12.2414444444,52.2182222222,30.1924444445,36.617,15.2081111111
745.91,18.1614444444,36.0181111111,32.6655555556,37.1341111111,24.1763333333,14.3717777778,12.7382222222,52.9694444444,30.8098888889,36.9908888889,15.8486666667
746.23,18.532,36.4086666667,32.9067777778,37.3018888889,24.2918888889,14.5183888889,12.9113333333,53.4724444445,31.1381111111,37.3781111111,16.0853333333
746.55,18.5874444444,36.4005555556,33.2432222222,37.387,24.24,14.3402222222,12.908,53.7721111111,31.266,37.5265555556,15.98
746.86,18.3444444444,36.3644444444,33.4641111111,37.3372222222,24.1228888889,14.1871666667,13.0567777778,53.9025555556,31.4371111111,37.4903333333,16.0067777778
747.18,18.159,36.5553333333,33.4945555556,37.213,24.0434444444,13.7535,12.9906666667,54.0026666666,31.53,37.6024444444,15.944
747.49,17.8924444444,36.3481111111,33.1411111111,36.8133333333,23.7027777778,13.0726111111,12.6946666667,53.7168888889,31.3472222222,37.3815555556,15.5482222222
747.81,17.7021111111,35.9875555555,32.741,36.4774444444,23.4111111111,12.6006666667,12.2688888889,53.6048888889,31.0176666667,36.8958888889,15.2258888889
748.12,17.6646666667,35.8108888889,32.7018888889,36.3803333333,23.2733333333,12.4140555556,12.1663333334,53.3916666667,30.7632222222,36.5836666667,15.0901111111
748.44,18.2652222222,36.1548888889,33.0494444444,36.9277777778,23.7202222222,12.8079444444,12.7838888889,53.5377777778,31.2413333333,36.8011111111,15.6402222222
748.75,18.9752222222,36.877,33.7697777778,37.6713333333,24.413,13.2343333333,13.3544444444,54.1457777778,31.7536666667,37.3568888889,16.2257777778
749.07,18.988,36.7458888889,33.7636666667,37.7325555556,24.5174444444,13.2521111111,13.389,54.0035555556,31.7771111111,37.376,16.458
749.38,18.5417777778,36.5642222222,33.4861111111,37.7953333333,24.2393333333,12.8684444444,12.9708888889,53.9923333333,31.5344444445,37.2581111111,16.0227777778
749.70,18.7236666666,36.4785555556,33.6867777778,37.844,24.2986666667,13.0587777778,13.1397777778,53.841,31.6275555555,37.4077777778,16.3155555555
750.01,18.8314444444,36.4675555555,33.5812222222,37.7977777778,24.4217777778,13.5085555556,13.2195555556,53.6602222222,31.6682222222,37.5022222222,16.4927777778
750.33,19.059,36.6483333333,33.762,38.1437777778,24.896,13.8716666667,13.486,53.9045555556,31.8037777778,38.0306666667,16.7233333333
750.64,19.6893333333,36.8414444444,34.041,38.356,25.2772222222,14.2675555556,14.1532222222,54.0927777778,32.1164444444,38.3558888889,17.1391111111
750.96,20.2463333333,37.311,34.4661111111,38.8543333333,25.815,14.6758888889,14.4832222222,54.5956666667,32.3995555556,38.8933333334,17.4794444445
751.27,20.4502222222,37.5555555555,34.6686666667,39.146,26.0728888889,15.1759444444,14.7327777778,54.687,32.6634444445,39.3706666667,17.6842222222
751.59,20.8042222222,38.0185555555,34.9866666667,39.5454444445,26.4274444445,15.5868333333,15.0504444445,55.019,33.076,39.9642222222,18.1475555556
751.90,20.369,37.4825555555,34.985,39.1342222222,26.2224444444,15.4158888889,14.6775555556,54.7362222222,32.8688888889,39.7565555556,17.7884444445
752.22,19.7094444444,36.7097777778,34.507,38.4375555555,25.5682222222,14.9676666667,14.0906666667,53.6708888889,32.1466666667,39.0088888889,17.2796666667
752.53,19.7362222222,36.5693333333,34.64,38.3672222222,25.2476666666,14.9807222222,14.049,53.6964444444,32.2021111111,38.8101111111,17.1313333333
752.85,20.0548888889,36.4172222222,34.7276666667,38.168,25.3366666667,15.1744444444,14.3166666667,53.236,32.2172222222,38.6933333333,17.3138888889
753.16,19.4,35.8951111111,34.2276666667,37.4842222222,24.8403333333,14.6282777778,13.6902222222,52.668,31.4706666667,37.9747777778,16.6862222222
753.47,19.4476666667,35.9557777778,34.2145555556,37.5753333333,24.7361111111,14.7150555556,13.7988888889,52.5507777778,31.2404444444,37.6795555555,16.7687777778
753.79,19.6532222222,35.8321111111,34.143,37.4294444445,24.6771111111,14.625,13.5881111111,52.3826666666,31.0357777778,37.1582222222,16.7563333333
754.10,19.3737777778,35.6562222222,34.0575555556,37.3343333333,24.4081111111,14.6418888889,13.1337777778,52.4375555556,30.8558888889,37.0915555556,16.4812222222
754.42,19.3414444445,35.4651111111,33.9714444444,37.0561111111,24.0613333333,14.6878333333,13.0167777778,52.2226666667,30.9446666667,36.9321111111,16.3454444445
754.73,19.4768888889,35.397,34.0687777778,37.0547777778,23.9114444445,14.4738333333,12.9784444444,52.1994444445,31.0157777778,36.8186666667,16.2498888889
755.05,19.582,35.4724444444,34.1344444445,36.9491111111,23.9538888889,14.7875,13.0041111111,52.3201111111,31.1226666667,36.7657777778,16.1452222222
755.36,19.8765555555,36.1145555556,34.1816666667,37.1535555555,23.9871111111,15.056,13.2616666667,52.72,31.2598888889,37.1306666667,16.3058888889
755.67,20.0374444444,36.3362222222,34.2201111111,37.2593333333,24.183,15.4211666667,13.4878888889,53.3204444444,31.5415555556,37.1271111111,16.4907777778
755.99,20.3262222222,36.833,34.3247777778,37.6232222222,24.6848888889,15.6272777778,13.7974444444,53.4541111111,31.7114444444,37.4952222222,16.8997777778
756.30,19.8758888889,36.6201111111,33.8947777778,37.241,24.2901111111,15.5732777778,13.3936666667,53.0174444444,31.4478888889,36.9668888889,16.5981111111
756.62,19.7365555556,36.6597777778,33.666,37.4682222222,24.107,15.3360555556,13.1577777778,53.3748888889,31.6148888889,37.1033333333,16.2576666667
756.93,19.4851111111,36.1588888889,33.324,37.0665555555,23.6652222222,14.6442222222,12.5542222222,53.2418888889,31.4758888889,36.8757777778,15.6587777778
757.24,19.3307777778,36.3606666667,33.3708888889,37.2416666667,23.539,14.6937777778,12.5872222222,53.6387777778,31.8617777778,37.1291111111,15.5491111111
757.56,19.2411111111,36.5824444444,33.3052222222,37.4291111111,23.5811111111,14.7057222222,12.7193333333,53.797,31.9275555555,36.8361111111,15.7895555555
757.87,19.1614444444,36.8797777778,33.5126666667,37.6956666667,23.8682222222,14.7897222222,13.0211111111,54.3341111111,31.8384444445,37.0356666667,16.0111111111
758.18,18.9488888889,36.947,33.4561111111,37.6423333333,23.925,14.9520555556,13.164,54.3161111111,31.6826666666,37.0607777778,16.1107777778
758.50,19.0137777778,37.0984444444,33.4654444445,37.806,24.0151111111,14.8927222222,13.2012222222,54.126,31.5828888889,37.0936666667,16.2254444444
758.81,18.8797777778,37.0762222222,33.5265555556,37.8823333333,24.0796666667,14.8303888889,13.3267777778,54.4146666667,31.5702222222,37.0243333334,16.273
759.13,18.8365555556,37.0876666667,33.6404444444,37.7816666666,24.0496666667,14.8063888889,13.1511111111,54.361,31.5954444444,37.2528888889,16.2442222222
759.44,18.9022222222,37.2433333333,33.8852222222,37.9043333333,24.1296666667,15.0517222222,13.185,54.7802222222,31.7447777778,37.5617777778,16.3052222222
759.75,19.4872222222,37.8361111111,34.5054444444,38.6314444444,24.7666666667,15.5543888889,13.7076666667,55.7938888889,32.452,38.3458888889,16.9191111111
760.07,20.0935555556,38.4925555556,35.1504444444,38.955,25.4743333333,16.2866111111,14.3681111111,56.2824444444,32.9556666666,38.8605555556,17.9316666667
760.38,20.5682222222,38.9588888889,35.8332222222,39.4215555556,26.2123333333,16.7437222222,14.9097777778,56.691,33.4921111111,39.2953333333,18.741
760.69,20.6461111111,39.0525555555,35.9002222222,39.6748888889,26.4528888889,16.745,14.9361111111,56.9195555555,33.4392222222,39.4443333333,19.0285555556
761.01,20.7418888889,39.1011111111,36.1224444444,39.7464444445,26.6178888889,16.3440555556,14.848,57.2118888889,33.3831111111,39.7961111111,18.9141111111
761.32,21.0194444445,39.0604444445,36.0166666667,39.7767777778,26.7465555556,16.315,14.8798888889,56.8842222222,33.598,39.7986666667,19.0787777778
761.63,20.9431111111,38.9516666666,35.992,39.7165555555,26.7536666667,16.2151111111,14.7017777778,56.8263333333,33.6637777778,39.7456666667,19.037
761.94,20.5404444444,38.6126666667,35.9345555556,39.4272222222,26.5173333333,15.7210555556,14.5553333333,57.048,33.6075555555,39.7983333333,18.8666666667
762.26,20.4508888889,38.5665555556,35.7454444444,39.4195555555,26.537,15.5997222222,14.4301111111,56.636,33.5648888889,39.7166666667,18.8761111111
762.57,20.7664444445,38.8533333333,36.0428888889,39.9685555556,26.8552222222,15.8339444444,14.8347777778,56.8953333333,33.9618888889,40.1668888889,19.2057777778
762.88,20.6915555556,38.689,35.8676666667,39.9068888889,26.6724444445,15.6741666667,14.8634444444,56.7734444444,33.8204444444,40.1068888889,19.0517777778
763.20,20.3187777778,38.4642222222,35.7224444445,39.6373333334,26.4141111111,15.2527222222,14.5905555556,56.5055555555,33.4196666667,39.9972222222,18.7177777778
763.51,20.1556666667,38.1847777778,35.5486666667,39.4196666667,26.2243333334,15.0904444444,14.6638888889,56.1041111111,33.3758888889,39.7133333333,18.3581111111
763.82,20.1265555556,38.3233333333,35.6057777778,39.4507777778,26.2122222222,15.3783333333,14.8997777778,56.2764444445,33.4003333333,39.8712222222,18.3628888889
764.14,20.0694444444,38.2373333333,35.5392222222,39.2076666667,26.0393333334,15.3404444444,14.9847777778,55.8388888889,33.2908888889,39.7067777778,18.2776666667
764.45,20.2647777778,38.1033333333,35.4697777778,39.1197777778,26.0046666667,15.6541666667,15.1225555556,55.3943333333,33.4121111111,39.542,18.4038888889
764.76,20.3125555556,38.2401111111,35.6188888889,39.2391111111,26.1298888889,15.8445,15.3284444444,55.563,33.4547777778,39.604,18.5172222222
765.07,20.3875555556,38.1714444445,35.4802222222,39.1457777778,26.143,15.8994444444,15.4617777778,55.4223333333,33.3788888889,39.4846666667,18.4574444444
765.39,20.5621111111,38.238,35.3557777778,39.3526666667,26.1632222222,16.2425,15.5178888889,55.3804444444,33.389,39.3924444444,18.4878888889
765.70,20.8606666667,38.2395555555,35.5957777778,39.3121111111,26.0601111111,16.6771666667,15.6946666667,55.6017777778,33.5847777778,39.5633333333,18.46
766.01,20.5561111111,37.895,35.2064444444,38.8468888889,25.6775555555,16.3625,15.3024444445,55.3661111111,33.1833333333,38.9877777778,17.9865555555
766.32,20.3618888889,37.631,35.0967777778,38.3835555556,25.606,16.3387777778,14.9607777778,55.1908888889,32.9502222222,38.4986666667,17.7768888889
766.64,20.0307777778,37.1251111111,34.6261111111,37.9037777778,25.0478888889,15.9387777778,14.4753333333,54.8347777778,32.6892222222,37.7835555556,17.5221111111
766.95,20.0131111111,37.0827777778,34.5848888889,38.1364444445,25.1457777778,15.8202222222,14.1207777778,54.9981111111,32.6494444444,37.8172222222,17.5557777778
767.26,19.7525555556,36.7154444444,34.1094444444,37.8375555556,24.8126666666,15.3243333333,13.6804444444,54.4912222222,32.3056666667,37.3236666667,17.1464444444
767.57,19.5673333333,36.61,34.0366666667,37.5095555555,24.6865555556,15.1211111111,13.2483333333,54.5523333333,32.0191111111,37.2096666667,16.7484444444
767.88,19.1232222222,36.404,33.9871111111,37.3137777778,24.3601111111,14.6596111111,12.8396666667,54.5945555556,31.7412222222,36.9725555556,16.4223333333
768.20,18.7438888889,36.064,33.8216666667,37.0938888889,23.9113333334,14.2772777778,12.4764444445,54.6197777778,31.5088888889,36.8055555555,16.2074444445
768.51,19.3244444445,36.7837777778,34.4692222222,37.6221111111,24.2938888889,14.5677777778,13.0976666667,55.3127777778,32.1972222222,37.3672222222,16.8701111111
768.82,19.4273333333,36.8718888889,34.8948888889,37.5843333333,24.478,14.4358888889,13.088,55.1898888889,32.3541111111,37.3675555556,17.023
769.13,19.6674444444,37.0772222222,34.87,37.9434444444,25.0492222222,14.1972222222,13.3434444445,55.2266666666,32.5808888889,37.526,17.5172222222
769.44,20.2124444444,37.6278888889,35.2725555556,38.3193333333,25.5695555556,14.5385,14.1131111111,55.434,33.1285555556,38.1848888889,18.3754444445
769.76,20.6953333333,38.1872222222,35.7765555555,38.7978888889,26.0947777778,14.8568888889,14.8926666667,55.588,33.5412222222,38.6744444445,19.0967777778
770.07,21.7143333333,39.1164444445,36.6503333333,39.3868888889,27.0555555556,15.7205,16.0238888889,56.05,34.349,39.5846666667,19.7097777778
770.38,21.444,38.9895555556,36.6411111111,38.9091111111,26.6573333333,15.3281111111,15.9217777778,56.0856666667,34.1316666666,39.184,19.3436666667
770.69,21.7908888889,39.5904444444,37.174,39.4604444445,27.0828888889,15.3864444444,16.4302222222,56.5822222222,34.6204444445,39.8232222222,19.7233333333
771.00,22.236,39.7151111111,37.3782222222,39.9156666667,27.3043333333,15.7781666667,16.8982222222,56.7241111111,34.9026666667,40.1644444444,20.0856666667
771.32,22.1731111111,39.8188888889,37.2431111111,39.861,27.4303333334,15.9086666667,16.8877777778,56.6366666667,34.8283333333,40.4365555556,19.7164444444
771.63,22.1296666667,40.0697777778,37.1603333333,40.2333333333,27.6426666666,15.9765,16.9795555556,56.1533333333,34.9622222222,40.3543333334,19.3983333333
771.94,21.5021111111,39.747,36.8746666667,40.0741111111,27.087,15.5978333333,16.0047777778,56.0572222222,34.4747777778,39.8123333333,18.6591111111
772.25,21.5462222222,39.9912222222,36.824,40.1675555556,27.2854444444,15.9538888889,16.358,55.9964444444,34.5384444444,40.2556666667,18.636
772.56,20.8712222222,39.62,36.8738888889,39.6718888889,26.9874444444,16.0505,16.0468888889,55.5628888889,34.2461111111,39.9615555555,17.9395555556
772.87,20.3401111111,39.3593333333,36.5738888889,39.6553333333,26.8671111111,15.8242777778,15.5662222222,55.5783333333,33.69,39.5491111111,17.1597777778
773.18,19.4773333333,38.5072222222,35.6927777778,39.124,25.8307777778,15.1671111111,14.6966666666,54.9234444444,32.917,38.9852222222,15.8995555556
773.50,18.6206666667,38.0437777778,35.2835555556,39.2387777778,25.3834444444,14.8031111111,14.0363333333,54.7613333333,32.4447777778,38.7041111111,15.334
773.81,19.2848888889,38.586,35.7507777778,39.9637777778,26.1596666667,15.5172777778,14.7493333333,55.0831111111,33.0734444444,39.1448888889,15.8988888889
774.12,18.994,38.4982222222,35.3738888889,39.4627777778,26.1276666667,15.6264444444,14.3472222222,55.173,32.8472222222,38.8648888889,15.7978888889
774.43,18.3886666667,38.629,35.0472222222,39.3682222222,26.0234444444,15.4241111111,14.1406666667,55.4743333333,33.1222222222,39.0431111111,15.6351111111
774.74,18.5402222222,38.4328888889,34.8566666667,39.7278888889,25.9775555556,15.6482777778,14.5324444445,55.8243333333,33.2926666667,39.1251111111,15.7951111111
775.05,18.2927777778,37.8238888889,34.4478888889,38.9465555556,25.2764444445,15.3621111111,13.7856666667,55.9433333333,32.8133333333,39.0622222222,15.3293333333
775.36,18.985,38.4003333333,35.1134444445,39.3773333333,25.9148888889,16.2155555556,14.5885555555,55.8783333334,33.2174444444,39.7085555555,15.7311111111
775.67,19.3688888889,38.6035555556,35.5068888889,39.7197777778,25.9818888889,16.2595555556,14.7365555556,56.4618888889,33.6103333333,39.7198888889,16.0957777778
775.98,19.7097777778,38.8847777778,35.4044444445,40.0303333333,26.0674444444,16.5182222222,14.8287777778,57.0157777778,33.4862222222,39.8522222222,16.2126666667
776.30,19.7531111111,38.6351111111,35.4641111111,40.1487777778,26.1204444445,16.9962777778,14.7132222222,56.6124444444,33.57,39.6921111111,16.5144444444
776.61,19.804,38.8845555556,35.6662222222,40.2384444445,26.5305555556,17.1902222222,14.5167777778,57.0115555556,34.0825555556,39.7106666667,16.8834444444
776.92,20.7166666667,39.4062222222,36.0082222222,40.2725555556,26.8734444444,17.8903888889,15.2746666667,56.9013333333,34.225,40.1716666667,17.6467777778
777.23,20.7031111111,39.233,36.0775555556,40.215,26.5608888889,18.2022222222,15.2148888889,56.6465555555,34.2228888889,40.6513333333,17.9842222222
777.54,20.6362222222,38.6761111111,36.1715555556,39.995,26.0956666667,18.3739444444,14.8845555555,56.1816666667,33.8758888889,40.3038888889,17.6643333333
777.85,20.7645555556,38.3808888889,36.2235555556,39.7466666667,25.9621111111,18.1993333333,14.8177777778,55.7472222222,33.45,39.7968888889,17.5996666667
778.16,19.6802222222,37.3991111111,35.2441111111,38.4764444444,24.5538888889,16.6496111111,13.3418888889,54.7221111111,32.2305555556,38.5184444445,16.5741111111
778.47,20.5101111111,37.8231111111,35.7671111111,38.6791111111,25.0083333333,17.0946666667,14.0734444445,55.0437777778,32.4857777778,38.4357777778,17.1616666667
778.78,19.6898888889,36.6954444444,34.8576666667,37.932,24.2463333333,15.9764444444,13.135,55.0221111111,31.7326666667,38.1351111111,16.6327777778
779.09,19.4821111111,36.0984444444,34.2662222222,37.2162222222,23.9116666667,15.3556111111,12.8676666667,54.4965555556,31.2236666666,37.7878888889,16.2716666667
779.40,18.9217777778,35.3053333333,33.6971111111,36.7267777778,23.5171111111,14.3352222222,12.3296666667,54.0407777778,30.5914444444,36.9633333333,16.1037777778
779.71,18.8914444445,35.4418888889,33.4624444445,36.0273333333,23.0914444444,13.5853888889,12.0575555556,53.86,30.2435555556,36.8015555556,15.7501111111
780.02,18.949,35.4543333334,33.3856666667,36.013,22.9991111111,13.4025,12.4814444444,53.7925555556,30.2348888889,37.3658888889,15.6323333333
780.33,17.8496666667,34.3588888889,32.5776666667,35.2314444444,22.0153333333,12.0511111111,11.2461111111,53.4594444444,29.2758888889,36.2934444445,14.0528888889
780.64,17.2016666667,33.6717777778,31.6688888889,34.3577777778,21.2985555555,11.2392222222,10.599,53.0132222222,28.2395555556,35.4823333333,12.8576666667
780.95,16.9125555556,33.3796666667,31.0218888889,34.0017777778,21.1084444444,10.2711666667,10.3871111111,52.5295555555,27.8658888889,35.3197777778,12.4384444444
781.26,16.8495555556,33.2865555556,30.9423333333,34.0741111111,21.0596666667,10.122,10.3234444444,52.6956666666,27.82,34.9742222222,12.1988888889
781.57,18.531,34.9727777778,32.5931111111,35.4225555556,22.9811111111,12.3806111111,12.1323333333,54.0752222222,29.4172222222,36.5373333334,13.8093333334
781.88,18.6031111111,35.27,32.9008888889,35.8807777778,23.9517777778,13.2307777778,12.4177777778,54.4556666666,30.1561111111,37.2907777778,14.0065555556
782.19,19.2844444444,35.8381111111,33.0791111111,36.4123333333,24.7362222222,14.1101111111,12.9474444444,54.4161111111,30.7534444444,37.665,14.595
782.50,19.0393333333,35.8663333333,32.8675555555,36.8463333333,24.6093333333,14.3861666667,12.2173333333,54.4492222222,30.5288888889,37.6225555555,14.1
782.81,19.5894444445,36.5458888889,33.8934444444,37.4397777778,24.59,15.5468333333,12.5553333333,54.6515555556,31.3488888889,38.2551111111,14.4612222222
783.12,19.8482222222,36.8302222222,34.2296666667,37.9334444444,24.7931111111,16.1788333333,12.9138888889,55.2698888889,31.7474444444,38.298,15.0018888889
783.43,19.7398888889,37.1256666667,34.3085555556,38.1007777778,24.931,16.6664444444,12.963,55.3782222222,31.5701111111,37.776,15.2482222222
783.74,19.854,37.912,34.5568888889,38.5434444444,25.7252222222,17.2589444444,13.1733333333,55.901,32.1788888889,38.0305555556,15.8673333333
784.05,20.2696666667,39.0095555556,35.5676666667,39.6035555556,26.9926666667,18.2919444444,13.4662222222,57.1857777778,33.0613333333,38.7783333333,16.556
784.36,20.9384444444,40.0288888889,36.3421111111,40.9528888889,27.9113333333,19.1314444444,14.161,58.5436666667,34.463,39.3818888889,17.6421111111
784.67,21.5655555556,40.0432222222,36.7906666667,41.1203333333,27.9777777778,19.4521111111,14.3838888889,58.2642222222,34.9235555556,39.7352222222,18.3748888889
784.98,21.27,39.8053333333,35.9857777778,40.7885555556,27.7214444444,19.3956111111,13.9786666667,57.2145555556,34.5724444444,39.5802222222,18.4843333333
785.29,20.881,39.8328888889,36.2117777778,40.689,27.2362222222,18.8795555556,13.8037777778,56.8448888889,34.0658888889,39.3374444445,18.7557777778
785.60,19.9958888889,39.7016666667,35.7666666667,39.8985555556,26.1055555556,17.9765,13.5134444444,56.27,33.1573333333,38.6661111111,18.1008888889
785.91,19.2933333333,39.4776666666,35.3814444444,39.2526666667,25.5095555556,17.4449444444,13.3435555556,55.9242222222,32.6883333333,37.8185555556,17.6344444444
786.22,18.657,39.1573333333,34.3664444444,38.6812222222,25.1087777778,16.95,13.2786666667,55.6771111111,32.0877777778,37.101,17.2187777778
786.53,19.0204444444,39.3354444444,34.618,38.7733333333,25.665,16.7369444444,14.0016666667,55.9267777778,32.5304444444,37.5387777778,17.2237777778
786.84,19.3575555556,39.0325555555,34.7407777778,38.7451111111,25.4831111111,16.6815,14.0451111111,56.2297777778,32.6096666667,37.4963333333,17.4645555556
787.14,19.8337777778,38.6618888889,34.8612222222,38.8164444444,25.539,16.2075,14.2538888889,56.2035555555,32.521,37.3368888889,17.9093333334
787.45,19.525,38.3382222222,33.8368888889,38.3761111111,24.6628888889,15.0711111111,13.8556666667,55.2231111111,31.9848888889,36.8755555556,17.6353333333
787.76,19.83,38.1822222222,34.1094444444,38.0623333333,25.1041111111,15.623,13.9466666667,55.02,31.8093333333,37.342,17.5577777778
788.07,20.3917777778,39.1097777778,34.5934444444,38.8795555555,26.0486666667,15.8893888889,14.7626666666,55.9971111111,32.5608888889,38.2543333333,18.313
788.38,20.0501111111,38.8193333333,34.763,38.7355555556,25.7031111111,15.2048888889,14.1094444444,56.7994444444,32.4793333333,38.3364444444,17.7387777778
788.69,19.0063333333,38.0407777778,33.3798888889,37.8728888889,24.7391111111,13.9450555556,12.733,56.1336666667,31.6368888889,37.5465555555,16.3403333333
789.00,19.4027777778,38.1217777778,33.9248888889,38.2325555556,25.5315555556,14.6792777778,13.2464444445,56.4615555556,32.2703333334,37.8255555555,16.8146666667
789.31,19.3747777778,37.5023333333,33.9662222222,38.1164444444,25.6747777778,14.5774444444,13.2885555556,56.2721111111,32.226,37.7348888889,16.9365555555
789.62,20.1407777778,38.0966666667,34.5054444445,38.5467777778,26.648,15.1666666667,13.6521111111,56.7744444444,32.9863333333,38.5468888889,17.8622222222
789.92,19.3133333333,37.4343333333,33.858,38.2353333333,25.837,14.7734444444,12.6275555556,56.2994444444,32.3795555556,38.1496666666,17.5584444444
790.23,19.7658888889,38.0621111111,34.6678888889,38.7584444444,26.4287777778,15.1967222222,12.8418888889,56.3872222222,32.6466666667,38.8356666667,18.1316666667
790.54,19.9484444444,38.4172222222,35.0113333334,38.9732222222,26.3132222222,16.2743333333,12.9282222222,56.7667777778,32.8367777778,39.7577777778,18.2105555556
790.85,19.812,37.6238888889,35.3236666667,38.3838888889,26.4325555556,16.5766666667,12.8712222222,56.2657777778,32.6032222222,39.6138888889,18.202
791.16,19.1157777778,37.1128888889,34.7001111111,37.6823333333,25.5047777778,15.5122222222,12.0016666667,55.9593333333,31.8628888889,39.0182222222,17.4381111111
