wavelength,Back_TacRuvm,Belly_TacRuvm,Breast_TacRuvm,Crissum_TacRuvm,Crown_TacRuvm,DorTail_TacRuvm,Patch10_TacRuvm,Patch11_TacRuvm,Rump_TacRuvm,Throat_TacRuvm,WingTip_TacRuvm
378.71,2.11226666667,6.57326666666,2.2313,3.84613333333,3.42813333333,4.5116,42.5832,2.25186666666,4.11613333333,7.40126666667,4.55653333333
379.07,2.16313333333,6.66713333333,2.26936666667,3.88533333333,3.47506666667,4.5522,42.6560666667,2.32033333333,4.17793333333,7.46733333334,4.593
379.44,2.20986666667,6.75226666667,2.28323333333,3.9312,3.51206666667,4.5582,42.624,2.3624,4.23026666667,7.52893333334,4.6
379.80,2.2592,6.80293333333,2.32106666667,3.97833333333,3.5696,4.58086666667,42.6827333333,2.41373333333,4.3,7.61946666667,4.62786666667
380.16,2.15886666667,6.75753333333,2.22733333334,3.9008,3.47973333333,4.50626666667,42.6484,2.3406,4.23753333333,7.57666666667,4.5304
380.52,2.1088,6.76979999999,2.16476666667,3.86693333333,3.45306666667,4.46353333333,42.6132,2.29153333333,4.21613333333,7.53513333333,4.4734
380.88,2.24206666667,6.95713333334,2.30753333333,4.006,3.63746666667,4.619,42.8056666667,2.4284,4.3696,7.67733333334,4.61573333333
381.24,2.2968,7.00326666666,2.35656666667,4.06973333333,3.71506666667,4.64553333333,42.8367333333,2.4728,4.41553333333,7.72100000001,4.6378
381.61,2.24086666667,6.94799999999,2.29293333333,4.00226666667,3.64553333333,4.58093333334,42.7387333333,2.3966,4.34006666667,7.67780000001,4.55566666667
381.97,2.26233333333,6.95466666667,2.28536666667,4.01513333333,3.633,4.59046666666,42.8079333333,2.3584,4.36146666667,7.7,4.56446666667
382.33,2.23766666667,6.94586666666,2.26443333333,4.0056,3.58333333333,4.5568,42.8656,2.31813333333,4.33013333333,7.71326666666,4.53846666667
382.69,2.21953333333,6.9344,2.2428,4.0018,3.54206666667,4.5332,42.8398,2.28386666667,4.2884,7.70866666667,4.53893333333
383.05,2.2458,7.0088,2.29776666667,4.0628,3.6056,4.56226666667,42.9252,2.3124,4.3346,7.75866666667,4.548
383.41,2.25146666667,7.04399999999,2.3097,4.05886666667,3.60613333333,4.57406666667,43.1128666667,2.31866666667,4.33746666667,7.7866,4.53473333333
383.77,2.19026666667,7.0472,2.27696666667,4.03213333333,3.55006666667,4.54786666667,43.1401333333,2.28273333333,4.323,7.76106666666,4.51353333333
384.14,2.17013333333,7.02326666666,2.23253333333,3.991,3.524,4.49573333333,43.1622666667,2.24346666667,4.28226666666,7.72333333333,4.48286666667
384.50,2.22226666667,7.05566666667,2.26853333333,4.049,3.57493333333,4.52073333333,43.2114666667,2.28626666667,4.3154,7.79233333334,4.53146666667
384.86,2.23553333333,7.06873333334,2.2833,4.071,3.58586666667,4.4966,43.2332,2.30646666667,4.3084,7.82760000001,4.53753333333
385.22,2.29373333333,7.17253333334,2.34383333333,4.11886666667,3.6352,4.55793333333,43.2957333333,2.36186666667,4.38606666667,7.93593333333,4.6086
385.58,2.2786,7.20740000001,2.30306666667,4.10693333333,3.634,4.49686666666,43.3771333333,2.3374,4.39353333333,7.94740000001,4.59566666667
385.94,2.21386666667,7.20846666667,2.24856666667,4.05733333333,3.59393333333,4.44746666667,43.3489333333,2.30986666667,4.344,7.92860000001,4.52786666667
386.30,2.22993333334,7.24380000001,2.26056666667,4.06853333333,3.635,4.49,43.3602666667,2.3214,4.3882,7.95513333333,4.5594
386.66,2.27993333333,7.32266666667,2.32453333333,4.14266666667,3.7046,4.54453333333,43.4658,2.35913333333,4.46633333333,8.03746666667,4.59966666667
387.03,2.28366666667,7.30386666666,2.30696666667,4.13126666667,3.68393333333,4.53366666667,43.5035333333,2.344,4.46933333333,8.04713333334,4.59653333333
387.39,2.2838,7.31680000001,2.3092,4.14533333333,3.69593333333,4.52533333333,43.5236,2.34766666667,4.495,8.06366666667,4.61453333334
387.75,2.37326666667,7.42119999999,2.38426666667,4.23373333333,3.78693333333,4.58406666667,43.6611333333,2.42046666667,4.57833333333,8.16026666667,4.67426666667
388.11,2.366,7.47466666667,2.43813333333,4.25953333333,3.8432,4.5882,43.6522666667,2.4208,4.61406666667,8.19646666666,4.68873333333
388.47,2.3764,7.50066666667,2.46063333333,4.26873333333,3.8592,4.5872,43.7819333333,2.42346666667,4.6234,8.23180000001,4.67906666667
388.83,2.37853333333,7.49933333333,2.45036666667,4.2946,3.848,4.5776,43.8115333333,2.4068,4.65593333333,8.24200000001,4.6728
389.19,2.2896,7.42966666667,2.35933333333,4.24086666667,3.77853333333,4.48153333333,43.8602,2.3028,4.58686666667,8.16873333333,4.56666666667
389.55,2.36573333333,7.5236,2.45723333333,4.3374,3.8624,4.56373333333,43.9104666667,2.39326666666,4.6676,8.25639999999,4.60426666667
389.91,2.43033333333,7.59779999999,2.53053333333,4.4288,3.96066666667,4.6198,44.07,2.4478,4.76913333334,8.33719999999,4.66473333333
390.27,2.42793333333,7.64979999999,2.56423333334,4.4522,3.96186666667,4.61666666667,44.1174,2.454,4.78686666667,8.39800000001,4.6598
390.63,2.44386666667,7.72726666667,2.5958,4.46886666666,3.9964,4.64033333333,44.2317333333,2.49773333333,4.84346666667,8.45273333333,4.6764
391.00,2.47846666667,7.82886666667,2.64103333334,4.5018,4.05293333333,4.67073333333,44.2619333333,2.54126666667,4.89886666667,8.53206666666,4.7078
391.36,2.5244,7.916,2.70893333333,4.55753333333,4.1112,4.7264,44.3494,2.58193333333,4.96773333333,8.61133333334,4.74973333333
391.72,2.4748,7.89393333333,2.68843333333,4.52906666667,4.09213333333,4.6892,44.3368,2.53793333333,4.92146666667,8.60206666666,4.71533333333
392.08,2.51793333334,7.949,2.68753333333,4.5786,4.1004,4.74053333333,44.4889333333,2.57453333333,4.9522,8.66199999999,4.7392
392.44,2.5012,7.98553333334,2.6741,4.58013333333,4.08586666667,4.73313333333,44.5298666667,2.5596,4.957,8.7066,4.7284
392.80,2.4602,8.0082,2.6385,4.55293333333,4.053,4.7076,44.6006666667,2.52306666667,4.94033333333,8.73306666667,4.68233333333
393.16,2.48273333333,8.07186666667,2.67103333333,4.58166666667,4.0934,4.755,44.6360666667,2.56873333333,4.98746666667,8.81813333334,4.70066666667
393.52,2.45133333333,8.07980000001,2.64283333334,4.56966666667,4.0644,4.73886666667,44.6730666667,2.5378,4.96,8.86,4.68946666667
393.88,2.46353333333,8.12446666666,2.65483333333,4.59133333333,4.06993333333,4.7566,44.6740666667,2.54633333333,4.99873333333,8.93013333333,4.73033333333
394.24,2.48966666666,8.18673333334,2.67006666667,4.62346666667,4.11053333333,4.75666666667,44.7426666667,2.568,5.03606666666,8.98433333333,4.75166666667
394.60,2.44253333333,8.17106666667,2.60843333333,4.60573333333,4.0794,4.68833333333,44.7377333333,2.50713333333,4.99333333333,8.98706666667,4.6926
394.96,2.42153333333,8.18993333333,2.58303333333,4.6254,4.06346666667,4.68106666667,44.7667333333,2.496,5.002,9.0122,4.67073333334
395.32,2.434,8.22973333333,2.55986666667,4.63826666666,4.06206666667,4.67366666667,44.7458666667,2.51653333333,5.0264,9.0572,4.68473333333
395.68,2.4894,8.31233333333,2.5987,4.7146,4.117,4.74513333333,44.8269333333,2.57266666667,5.124,9.17313333334,4.7334
396.04,2.50493333333,8.36840000001,2.63843333333,4.7328,4.14353333334,4.7498,44.8154666667,2.5818,5.1746,9.25026666667,4.7364
396.40,2.4742,8.41579999999,2.6367,4.7582,4.13586666667,4.74633333333,44.8522666667,2.56373333333,5.21466666667,9.27280000001,4.72173333333
396.76,2.43513333333,8.44413333333,2.62706666667,4.7354,4.10333333333,4.69446666667,44.8402666667,2.5318,5.19613333333,9.28966666666,4.6722
397.12,2.43086666667,8.51393333333,2.63786666667,4.75926666667,4.11266666667,4.69806666667,44.9018666667,2.526,5.23373333333,9.32366666667,4.67826666667
397.48,2.43593333333,8.57959999999,2.6632,4.78366666667,4.123,4.68706666666,44.9081333333,2.5346,5.2816,9.36073333334,4.6664
397.84,2.40693333333,8.64279999999,2.66306666667,4.77626666667,4.08506666667,4.65893333333,44.9444,2.51213333333,5.27586666666,9.39293333333,4.62473333333
398.20,2.41686666667,8.71626666668,2.70366666667,4.8334,4.09806666667,4.6774,45.0231333333,2.52226666667,5.33093333333,9.47533333333,4.6402
398.56,2.42073333333,8.76619999999,2.73626666667,4.83446666667,4.10233333333,4.69553333333,45.1006666667,2.54726666667,5.39406666667,9.54046666667,4.66053333333
398.92,2.36153333333,8.78026666667,2.68583333333,4.79566666667,4.05866666667,4.63666666667,45.1532666667,2.49326666667,5.37633333333,9.55813333333,4.62553333333
399.28,2.28626666667,8.75246666667,2.63316666667,4.75653333333,4.00673333333,4.54886666667,45.0935333333,2.41146666667,5.33246666667,9.55153333333,4.53886666667
399.64,2.24026666667,8.79253333335,2.58476666667,4.6962,3.94986666667,4.4912,45.0912,2.35626666667,5.31426666667,9.54840000001,4.50026666667
400.00,2.27626666667,8.88766666665,2.61903333333,4.75353333333,3.99293333333,4.5252,45.132,2.4044,5.4054,9.64713333333,4.54413333333
400.36,2.3216,8.95946666667,2.6628,4.77093333333,4.0444,4.54146666667,45.1577333333,2.43586666666,5.45606666667,9.74086666667,4.5796
400.72,2.39866666667,9.08653333333,2.73073333333,4.8566,4.13866666666,4.61093333333,45.2657333333,2.5052,5.56406666667,9.86193333333,4.6644
401.08,2.42873333333,9.16660000001,2.7724,4.9148,4.15673333333,4.6166,45.2811333333,2.52693333334,5.6228,9.953,4.70046666667
401.44,2.41366666667,9.22460000001,2.7731,4.92253333333,4.1514,4.62086666667,45.3080666667,2.49313333333,5.64106666667,10.0070666667,4.6974
401.80,2.37446666667,9.25453333333,2.7427,4.8872,4.14313333333,4.61273333333,45.4153333333,2.4572,5.64593333333,10.0593333333,4.6728
402.16,2.30806666667,9.26833333335,2.6841,4.81826666667,4.09246666667,4.56713333333,45.4265333333,2.39373333333,5.61493333333,10.0718,4.6056
402.52,2.34793333333,9.36353333333,2.7256,4.8766,4.1442,4.61166666667,45.5128666667,2.417,5.67166666667,10.189,4.64206666667
402.88,2.3686,9.44953333333,2.7818,4.9254,4.1902,4.6472,45.6078,2.4648,5.76566666667,10.3081333333,4.68153333334
403.24,2.37126666667,9.53966666666,2.8158,4.95226666667,4.2012,4.6578,45.7432,2.4706,5.81706666667,10.4121333333,4.70793333333
403.60,2.40206666667,9.64046666666,2.85903333333,5.01693333333,4.26666666667,4.66606666667,45.8092,2.51406666667,5.8774,10.5192,4.7234
403.95,2.42306666667,9.75713333333,2.88863333333,5.06246666667,4.2952,4.69346666667,45.9334666667,2.53166666667,5.92673333333,10.6098,4.75333333333
404.31,2.44726666667,9.82740000001,2.91156666667,5.0912,4.32253333333,4.71006666667,45.9606666667,2.57593333333,5.98073333333,10.6969333333,4.77893333333
404.67,2.4026,9.83940000001,2.88396666667,5.07233333333,4.30213333333,4.68346666667,45.9608666667,2.5444,5.96946666667,10.725,4.7396
405.03,2.40866666667,9.90299999999,2.8874,5.0768,4.32893333333,4.68453333333,46.0439333333,2.55733333333,6.0146,10.7962,4.73926666667
405.39,2.453,9.99873333334,2.91686666667,5.13693333333,4.38733333333,4.71193333333,46.1031333333,2.60613333333,6.11653333333,10.9096666667,4.79826666667
405.75,2.5044,10.0882,2.94996666667,5.20873333333,4.4506,4.72013333333,46.1536,2.6522,6.189,11.0192666667,4.83506666667
406.11,2.56833333333,10.2070666667,3.01056666667,5.30413333333,4.5508,4.7866,46.2113333333,2.71886666667,6.29266666667,11.1498666667,4.90093333333
406.47,2.57126666667,10.3080666667,3.02176666667,5.3586,4.5766,4.7928,46.1857333333,2.72926666667,6.35186666667,11.2202,4.9128
406.83,2.5942,10.389,3.03543333333,5.39226666667,4.59153333333,4.78453333333,46.1952,2.7076,6.3818,11.2821333333,4.9134
407.19,2.6514,10.5210666667,3.07476666667,5.46166666667,4.66466666667,4.85293333333,46.2473333333,2.7536,6.47013333333,11.4052,4.9616
407.55,2.634,10.5662666667,3.053,5.45693333333,4.6364,4.8398,46.2446,2.724,6.5068,11.4556,4.94153333333
407.90,2.57766666667,10.5752666667,3.00193333333,5.40766666667,4.5898,4.7732,46.1984666667,2.6714,6.5086,11.4928,4.87726666667
408.26,2.54046666667,10.6533333333,2.97596666667,5.42166666667,4.574,4.75893333333,46.2021333333,2.61913333333,6.55666666667,11.5694666667,4.84626666667
408.62,2.53453333333,10.7728,2.97876666667,5.44486666667,4.58246666667,4.75173333333,46.2280666667,2.61533333333,6.6346,11.6719333333,4.84013333333
408.98,2.54626666667,10.8615333333,2.99786666667,5.47166666667,4.60606666667,4.7744,46.2034666667,2.6212,6.6924,11.7626666667,4.85413333333
409.34,2.4992,10.9154666667,2.9764,5.44093333333,4.58706666667,4.70813333333,46.2344,2.57753333333,6.7082,11.8118666667,4.802
409.70,2.4628,10.9716,2.9569,5.42446666667,4.5686,4.66046666667,46.2044,2.5384,6.73206666667,11.8502,4.7474
410.06,2.457,11.0257333333,2.94136666667,5.42066666667,4.56433333333,4.62393333333,46.2063333333,2.52233333333,6.75953333333,11.9123333333,4.72206666667
410.42,2.40546666667,11.0284,2.88883333333,5.38766666667,4.53646666667,4.558,46.2153333333,2.47633333333,6.7494,11.9526,4.66186666667
410.77,2.34146666667,11.0636,2.84413333333,5.36146666667,4.52253333333,4.50933333333,46.1796,2.43053333333,6.747,12.0089333333,4.5976
411.13,2.32753333333,11.1542,2.8548,5.388,4.56,4.4946,46.2186,2.4418,6.8204,12.0942666667,4.5914
411.49,2.32833333333,11.2446666667,2.87616666667,5.40653333333,4.60613333333,4.50173333333,46.2422,2.45433333333,6.88626666667,12.2051333333,4.59966666667
411.85,2.3478,11.3530666667,2.90603333333,5.46673333333,4.6632,4.51646666667,46.3290666667,2.47746666667,6.95206666667,12.3168666667,4.60613333333
412.21,2.39,11.4918666667,2.94926666667,5.5146,4.74166666667,4.533,46.4248666667,2.52886666667,7.0596,12.4616,4.6356
412.57,2.43806666667,11.5994,2.99323333333,5.57566666667,4.82566666666,4.5556,46.5018,2.5558,7.1604,12.6014666667,4.68046666667
412.92,2.42466666667,11.694,2.97936666667,5.58493333333,4.83773333333,4.5148,46.6,2.5326,7.1976,12.7038666667,4.65153333334
413.28,2.40533333333,11.7723333333,2.9568,5.58913333334,4.8462,4.5152,46.6902,2.50446666667,7.2428,12.8202,4.63833333333
413.64,2.40513333333,11.9045333333,2.98293333333,5.62786666667,4.87126666667,4.51966666667,46.7937333333,2.5178,7.33366666667,12.978,4.6466
414.00,2.38346666667,12.0308,2.9924,5.666,4.87306666667,4.52393333333,46.8890666667,2.52253333333,7.43493333333,13.1417333333,4.64686666667
414.36,2.42453333333,12.2020666667,3.04373333333,5.72806666667,4.91666666667,4.5752,47.0058,2.55513333333,7.56786666667,13.3011333333,4.66826666667
414.72,2.48986666667,12.365,3.1065,5.7958,4.96553333333,4.6314,47.1058,2.608,7.68886666667,13.4535333333,4.73373333333
415.07,2.49333333333,12.4636666667,3.11906666667,5.80686666667,4.95486666667,4.616,47.1256666667,2.59633333333,7.7576,13.5840666667,4.72873333333
415.43,2.49413333333,12.5775333333,3.1333,5.82786666667,4.94286666667,4.6028,47.1894,2.57826666667,7.82813333333,13.7076,4.71966666667
415.79,2.4874,12.6552666667,3.1205,5.84046666666,4.92866666667,4.60426666667,47.1865333333,2.5528,7.90473333333,13.8151333333,4.70626666667
416.15,2.44713333333,12.7382666667,3.10446666667,5.85406666667,4.89053333333,4.5728,47.281,2.50546666667,7.93373333334,13.9132,4.67573333333
416.51,2.44033333333,12.8364,3.11446666667,5.86793333333,4.87006666667,4.57633333333,47.2610666667,2.50873333333,8.0078,14.0020666667,4.6732
416.86,2.4656,12.9862,3.16776666667,5.9458,4.89833333334,4.62393333333,47.3251333333,2.54406666667,8.15146666667,14.1781333333,4.72126666667
417.22,2.4582,13.0904,3.17233333333,5.95373333333,4.888,4.61833333333,47.2854666667,2.5604,8.22099999999,14.2662666667,4.70926666667
417.58,2.4466,13.1649333333,3.1772,5.9552,4.8698,4.61293333333,47.2262,2.5616,8.27166666666,14.3418,4.70526666667
417.94,2.45666666667,13.2719333333,3.19893333333,5.98233333333,4.87133333333,4.61586666667,47.2392,2.55653333333,8.35286666666,14.4514666667,4.72693333333
418.29,2.458,13.3449333333,3.2155,5.99926666667,4.8556,4.60213333333,47.2084666667,2.55506666667,8.41626666667,14.5679333333,4.7386
418.65,2.44486666666,13.4304,3.20613333333,6.00546666667,4.8468,4.58346666667,47.1723333333,2.54206666667,8.49053333333,14.6766,4.72793333334
419.01,2.43866666667,13.4983333333,3.20033333333,6.02253333333,4.83446666667,4.574,47.1349333333,2.53906666667,8.56073333333,14.7502,4.71313333333
419.37,2.40946666667,13.5545333333,3.185,6.0192,4.80793333333,4.54973333333,47.105,2.52146666667,8.61493333332,14.8278,4.68313333333
419.73,2.40353333333,13.6595333333,3.2031,6.04553333333,4.80826666666,4.5476,47.1453333333,2.53393333333,8.70273333334,14.9510666667,4.70446666667
420.08,2.41426666667,13.7454,3.222,6.06426666667,4.8036,4.55806666667,47.1273333333,2.53993333333,8.79093333333,15.0463333333,4.70846666667
420.44,2.40893333333,13.8256,3.23126666667,6.08833333333,4.79453333333,4.5614,47.1186,2.53606666667,8.85466666666,15.1483333333,4.69886666666
420.80,2.3894,13.8822,3.21736666667,6.08866666667,4.773,4.53286666667,47.0866,2.51426666667,8.892,15.2056666667,4.66806666667
421.16,2.4254,14.0019333333,3.266,6.17366666667,4.80726666667,4.56913333333,47.1376666667,2.53673333333,9.01146666667,15.3519333333,4.70726666667
421.51,2.46126666667,14.1307333333,3.30423333333,6.25646666667,4.8462,4.61386666667,47.2058666667,2.558,9.13206666667,15.4976666667,4.7464
421.87,2.47153333333,14.2313333333,3.31913333333,6.28206666667,4.84806666667,4.61753333333,47.2114,2.56793333333,9.21680000001,15.6051333333,4.74406666667
422.23,2.46486666667,14.3404666667,3.3251,6.30906666667,4.85633333334,4.61713333333,47.2228,2.57193333333,9.30259999999,15.7174,4.7402
422.58,2.483,14.4636666667,3.36203333333,6.35926666667,4.86713333333,4.63546666667,47.2814,2.58906666667,9.40666666667,15.841,4.74666666667
422.94,2.49506666667,14.5906666667,3.3824,6.40346666667,4.8784,4.65033333333,47.3498666667,2.60046666667,9.51093333332,15.9773333333,4.76266666666
423.30,2.52186666667,14.7249333333,3.41386666667,6.4662,4.89786666667,4.66946666667,47.4076666667,2.6236,9.61860000001,16.1217333333,4.8008
423.66,2.52873333333,14.8249333333,3.42353333333,6.50633333333,4.8998,4.663,47.4130666667,2.61453333333,9.7006,16.2146666667,4.79086666667
424.01,2.54253333333,14.9193333333,3.43973333333,6.5478,4.92106666667,4.6658,47.3990666666,2.62946666667,9.79646666667,16.332,4.80513333333
424.37,2.5546,15.0267333333,3.44913333333,6.58286666667,4.933,4.66933333333,47.4242666667,2.63573333333,9.89366666666,16.4538666667,4.8158
424.73,2.55666666667,15.1136,3.4558,6.6076,4.92913333333,4.67193333333,47.4304666667,2.63913333333,9.97413333335,16.5553333333,4.81366666667
425.08,2.55393333333,15.2092666667,3.4625,6.6262,4.91813333333,4.66386666667,47.4656,2.63893333333,10.0478666667,16.6666,4.80273333333
425.44,2.53926666667,15.2643333333,3.45056666667,6.61586666667,4.89946666667,4.62853333333,47.4048,2.62926666667,10.0976666667,16.7384,4.77886666667
425.80,2.56433333333,15.3518,3.47963333333,6.6616,4.9378,4.64733333333,47.4068,2.6548,10.2066,16.8483333333,4.7962
426.16,2.58953333333,15.4544,3.51173333333,6.7088,4.9686,4.6718,47.4321333333,2.672,10.3158666667,16.9744666667,4.8182
426.51,2.6042,15.5501333333,3.54453333333,6.75973333333,5.0042,4.6922,47.4802,2.69606666667,10.4270666667,17.1110666667,4.85106666667
426.87,2.61066666667,15.6524,3.56593333333,6.8004,5.03493333333,4.701,47.526,2.6952,10.5277333333,17.2440666667,4.86146666667
427.23,2.62213333333,15.7472,3.5932,6.8478,5.0726,4.72053333333,47.5414666667,2.7034,10.6388666667,17.3694666667,4.8622
427.58,2.6126,15.8426,3.60313333333,6.84553333333,5.09186666667,4.72646666667,47.5145333333,2.702,10.7370666667,17.5054666667,4.86426666667
427.94,2.59646666667,15.9638666667,3.61056666667,6.86606666667,5.10413333333,4.73653333333,47.5668666667,2.69013333333,10.8464666667,17.6392,4.85993333334
428.30,2.6006,16.0996,3.63786666667,6.92026666667,5.13993333334,4.7418,47.6525333333,2.708,10.972,17.807,4.873
428.65,2.63,16.2554666667,3.68193333333,6.98733333333,5.20473333333,4.78366666667,47.7529333334,2.73313333333,11.1362666667,17.9976,4.91493333333
429.01,2.6356,16.3518666666,3.69346666667,7.01306666667,5.23753333333,4.79353333333,47.7302666667,2.736,11.24,18.1176666667,4.92693333333
