wavelength,Back_CamPalf,Belly_CamPalf,Breast_CamPalf,Crissum_CamPalf,Crown_CamPalf,DorTail_CamPalf,Rump_CamPalf,Throat_CamPalf,WingTip_CamPalf
262.13,6.55646666667,5.38333333333,5.035,4.60756666667,5.83886666667,9.99546666667,6.98833333334,6.47306666667,11.3325333333
262.51,6.56246666667,5.56146666667,5.1196,4.7862,5.94186666666,9.93653333333,7.17693333333,6.63746666667,11.5293
262.88,6.9682,5.9128,5.49266666667,5.30246666667,6.43693333333,10.2746666667,7.72219999999,7.13346666667,12.2043666667
263.25,6.46046666667,5.13286666666,5.00606666667,4.61553333333,5.7154,9.14793333332,6.94413333333,6.5914,11.5279
263.63,6.67546666667,5.86246666667,5.1978,4.8524,6.03280000001,9.3508,7.1038,6.95526666667,11.5802
264.00,5.87306666667,5.29093333333,4.39626666667,4.0766,5.54593333334,8.89379999999,6.87833333334,6.66693333333,11.2121333333
264.37,5.97346666667,5.2558,4.21346666667,4.2933,5.47993333334,8.85553333333,6.97593333334,6.6766,11.3438
264.75,5.9102,5.638,4.115,4.05193333333,5.34533333333,9.09720000001,6.64659999999,6.79266666667,11.3640666667
265.12,6.95166666667,7.03026666667,5.20266666666,5.274,6.46033333334,9.90406666667,7.63446666667,7.70833333333,12.1641333333
265.49,7.09226666667,7.20473333333,5.53186666667,6.00623333333,6.79873333334,10.4132666667,8.03133333333,8.07053333333,12.4968666667
265.87,6.7332,6.81893333333,5.03566666667,6.0128,6.30053333333,10.0904,7.80786666667,7.24666666667,12.0186
266.24,7.194,7.08386666666,5.59366666667,6.4191,6.69873333333,10.3392666667,8.21640000001,7.70286666667,12.2100333333
266.61,7.11646666667,7.0634,5.56873333333,6.32266666667,6.65780000001,10.3835333333,8.04666666666,7.63233333333,11.885
266.98,7.3576,7.23893333333,5.7852,6.3383,6.79806666667,10.4513333333,8.09920000001,7.69213333333,11.6847
267.36,7.42126666667,7.27366666667,6.01493333333,6.50903333333,7.08086666666,10.6519333333,8.28640000001,8.07713333333,11.8862
267.73,7.53,6.844,5.98846666667,6.61933333333,7.02546666667,10.6170666667,8.18446666667,8.1568,11.786
268.10,7.95926666667,7.09613333333,6.4174,7.08083333333,7.01186666667,10.9934,8.28533333334,8.32386666667,11.9925666667
268.48,7.65033333333,7.01093333333,6.5456,6.7972,6.92399999999,10.9080666667,8.08926666667,8.3012,11.6857
268.85,6.92886666667,6.24353333333,5.95886666666,6.51676666667,6.36326666667,10.0636,7.49066666667,7.8466,11.0149
269.22,6.537,5.70693333333,5.66973333333,6.1718,5.96993333333,9.88706666666,7.37073333333,7.75613333333,10.7967
269.59,6.5514,5.5682,5.43853333333,5.87796666667,5.70133333333,9.55879999999,7.11693333333,7.52746666667,10.5059666667
269.97,6.4878,6.06006666667,5.62166666667,5.9408,5.8006,9.74226666668,7.23126666666,7.68353333333,10.8469666667
270.34,6.21826666667,6.0918,5.51333333333,5.88643333333,5.58179999999,9.5688,7.08080000001,7.5222,10.8025333333
270.71,6.18033333333,6.22,5.63113333334,5.72366666667,5.59126666667,9.64426666666,7.00733333333,7.5766,10.9974666667
271.09,5.9344,6.07753333333,5.44093333333,5.6748,5.40906666667,9.40153333333,6.93726666667,7.4594,10.9425333333
271.46,5.3308,5.4824,4.78033333333,4.98453333333,4.8764,8.85899999999,6.35133333333,6.75333333333,10.4514333333
271.83,4.73673333333,5.124,4.33453333333,4.3043,4.38593333333,8.27566666666,5.93473333333,6.2946,10.0529666667
272.20,4.85793333333,5.5508,4.6328,4.32363333333,4.75713333333,8.41933333334,6.23153333333,6.52746666667,10.2738333333
272.58,5.18166666667,5.8474,5.01946666667,4.7764,5.21046666667,8.66393333332,6.548,6.8722,10.7829666667
272.95,5.96286666667,6.7574,5.89466666667,5.43636666667,6.062,9.54160000001,7.24,7.53513333333,11.7186
273.32,6.3798,7.06326666667,6.16606666667,5.64013333333,6.4106,9.66813333335,7.37266666667,7.60333333333,11.9410666667
273.69,6.07566666667,6.99786666667,5.93573333333,5.4918,6.2898,9.63606666668,7.2434,7.429,11.7957333333
274.06,6.32726666667,6.9248,6.08066666667,5.573,6.42306666667,9.65186666666,7.37166666667,7.54846666667,11.8146333333
274.44,6.55106666667,7.22106666666,6.28126666667,5.7181,6.65473333333,9.85046666666,7.5976,7.84933333333,11.9785666667
274.81,6.56653333333,7.158,6.14193333333,5.76586666667,6.6516,9.59660000001,7.62206666667,7.54626666667,11.9215333333
275.18,6.6512,7.10673333333,6.25446666666,5.6671,6.71933333333,9.73513333333,7.50346666667,7.67706666667,11.9727333333
275.55,7.44686666667,7.853,7.10106666667,6.654,7.46906666667,10.5867333333,8.20799999999,8.63626666667,12.7498
275.93,8.30266666666,8.62533333333,7.97673333333,7.5588,8.41566666666,11.3974,9.03839999999,9.26753333334,13.5915666667
276.30,8.34886666667,8.60966666667,8.09126666667,7.76036666667,8.34886666667,11.3870666667,9.10193333332,9.0792,13.6316666667
276.67,7.95233333334,8.26046666666,7.64086666667,7.099,7.8662,11.0900666667,8.90326666667,8.79713333333,13.2372666667
277.04,7.24793333333,7.3722,7.08673333333,6.17436666667,7.10353333333,10.2418666667,8.24266666667,8.14846666667,12.4126666667
277.41,6.67686666667,7.17406666667,6.64626666667,5.5312,6.63946666667,9.85686666667,7.96066666667,7.947,12.1160666667
277.79,6.586,6.91186666667,6.59273333333,5.1024,6.6264,9.43193333332,7.67146666667,7.88966666667,11.8397666667
278.16,6.4168,6.9232,6.39013333333,4.99416666667,6.55013333333,9.26186666667,7.4628,7.826,11.6043
278.53,6.20393333334,6.65366666667,6.2238,4.7852,6.28933333333,9.04519999999,7.2212,7.5428,11.5025666667
278.90,6.65366666667,7.1096,6.78626666667,5.3104,6.61153333333,9.68300000001,7.68513333333,8.14426666667,11.9752333333
279.27,6.33613333333,7.01013333333,6.43326666667,5.1663,6.3102,9.30806666666,7.52553333333,7.79766666667,11.6981666667
279.64,6.2714,7.22013333333,6.518,5.03936666667,6.4232,9.33586666665,7.44153333333,7.62493333333,11.5434
280.02,5.80046666667,6.62326666667,5.81586666667,4.55986666667,5.85313333333,8.87546666667,6.809,7.20806666667,11.0255666667
280.39,5.4278,6.20606666667,5.4128,4.08446666667,5.52473333333,8.44159999999,6.3728,6.92406666667,10.7010333333
280.76,5.23033333333,6.0574,5.1478,4.01466666667,5.29806666667,8.27959999999,6.14573333333,6.45186666667,10.4312
281.13,5.02133333333,5.86113333333,4.8108,3.92823333333,4.98433333333,8.07000000001,5.92366666667,6.17133333333,10.2163666667
281.50,4.97893333333,5.64493333333,4.6208,3.8315,4.97606666667,8.00453333334,5.5948,5.97526666667,10.0924
281.87,5.2444,5.9106,4.83206666667,4.18513333333,5.15706666667,8.49853333335,5.7904,6.14253333333,10.5283333333
282.25,5.54533333333,6.08086666666,5.19026666667,4.57103333333,5.46326666667,8.74753333332,6.21333333333,6.375,10.8853
282.62,5.66193333333,5.9622,5.1282,4.51163333333,5.55046666667,8.68686666667,6.23166666667,6.27293333333,10.8275
282.99,5.67713333333,5.92626666667,5.11073333333,4.5543,5.69246666667,8.65293333333,6.14793333333,6.191,10.9025666667
283.36,5.81853333333,5.94233333333,5.27166666667,4.65296666667,5.90593333333,8.72273333333,6.2292,6.24373333333,11.1823666667
283.73,6.02626666667,6.0974,5.3102,4.78123333333,5.97886666666,8.76559999999,6.3252,6.37493333333,11.4668666667
284.10,6.3962,6.63686666667,5.892,5.06606666667,6.29313333333,9.0776,6.7286,6.71013333333,11.7738666667
284.47,6.77646666667,7.07,6.34613333333,5.5695,6.72713333333,9.52480000001,7.18226666667,7.19126666667,12.2104
284.85,7.3114,7.6554,6.99346666667,6.17656666667,7.39213333333,10.0708666667,7.71213333333,7.8254,12.6440333333
285.22,7.79406666667,8.21753333333,7.46846666667,6.68456666667,7.9494,10.7572666666,8.2472,8.2748,13.1227666667
285.59,7.78913333333,8.25106666667,7.55306666667,6.86246666667,7.89266666667,10.7734666667,8.48093333333,8.23233333333,13.0650666667
285.96,7.72706666666,8.19026666667,7.5644,6.814,7.92053333333,10.7144666667,8.51766666666,8.28086666667,13.0687
286.33,7.20033333333,7.66413333333,7.09733333333,6.25953333333,7.42706666667,10.2586,7.9114,7.75893333333,12.6295666667
286.70,7.30706666667,8.02613333333,7.336,6.50446666667,7.6458,10.5176,8.07353333333,8.0466,12.9521333333
287.07,7.281,8.0768,7.46253333333,6.63646666667,7.6548,10.4460666667,8.1438,8.28999999999,12.8622666667
287.44,7.4048,8.293,7.70306666667,6.73436666667,7.69026666667,10.6451333333,8.45173333333,8.42639999999,12.8710666667
287.82,7.02546666667,7.63193333333,7.352,6.4201,7.26666666667,10.2134,8.1742,7.99913333334,12.3906666667
288.19,6.79626666667,7.4334,7.0122,6.45823333333,7.07693333333,10.0292666667,8.00986666667,7.75946666667,12.2210666667
288.56,6.4632,7.0344,6.621,6.2209,6.70133333333,9.55746666667,7.72046666667,7.56886666667,11.8208333333
288.93,5.934,6.39453333333,5.95166666667,5.64333333333,5.93846666667,8.97006666666,7.25886666667,7.0132,11.4292666667
289.30,5.75406666667,6.08326666667,5.7784,5.45786666667,5.70546666667,8.48306666666,7.11306666667,6.83893333333,11.1989333333
289.67,5.7908,6.00413333333,5.6886,5.37523333333,5.68186666667,8.33613333334,6.92006666667,6.9624,11.1970333333
290.04,5.50846666666,5.67306666667,5.4552,5.17163333333,5.35966666667,7.97820000001,6.67986666667,6.70226666667,10.8870333333
290.41,5.8824,6.39566666667,5.7736,5.72916666667,5.76253333333,8.39060000001,7.18206666667,7.19966666667,11.2218333333
290.78,5.78106666667,6.2508,5.60886666667,5.7016,5.6356,8.19166666667,7.14746666667,7.13633333333,10.9280333333
291.15,5.8114,6.184,5.5174,5.6578,5.64986666666,8.23353333334,7.165,7.16493333333,10.9540666666
291.52,5.52286666667,5.89506666667,5.23626666667,5.58046666667,5.3626,7.88046666667,6.84253333333,7.02313333333,10.7376333333
291.89,5.73413333333,6.50046666667,5.48113333333,5.84483333333,5.63846666667,8.23526666666,7.07266666667,7.3872,11.0875666667
292.26,6.0024,6.81893333333,5.8526,6.09373333333,5.9012,8.33853333333,7.2502,7.6306,11.3443666667
292.64,6.13233333333,6.97826666667,5.87706666667,6.08893333333,6.02926666667,8.44979999999,7.372,7.67426666667,11.4387
293.01,5.98326666666,6.9292,5.8816,5.99726666667,5.9406,8.14713333333,7.08746666667,7.53226666667,11.2144
293.38,6.0064,7.13386666666,5.87526666667,6.15423333333,6.02306666667,8.3494,7.28873333333,7.69166666667,11.3407333333
293.75,5.96666666667,7.2738,5.9216,6.29746666667,6.09293333334,8.45713333333,7.35,7.67866666667,11.3536
294.12,6.53926666667,7.97306666667,6.51573333333,6.88836666667,6.71626666667,9.11206666668,7.97306666667,8.24900000001,11.8888666667
294.49,6.21593333333,7.44033333333,6.1766,6.40873333333,6.34146666667,8.76406666667,7.53766666667,7.942,11.4959666667
294.86,6.3888,7.5984,6.5368,6.5389,6.43366666666,8.94486666667,7.7082,7.96806666667,11.7014
295.23,6.21573333333,7.55806666666,6.43906666667,6.39383333333,6.30813333333,8.91119999999,7.68480000001,7.8114,11.5035333333
295.60,6.5258,7.74506666666,6.542,6.40113333333,6.52566666667,9.07066666667,7.85333333333,7.9494,11.6187666667
295.97,6.60813333333,7.7216,6.61,6.4835,6.64906666667,9.11766666667,7.85213333334,7.94973333333,11.5774666667
296.34,6.2796,7.30360000001,6.19873333333,6.08026666667,6.319,8.85193333333,7.5648,7.6776,11.1227333333
296.71,6.137,7.17453333334,6.10973333333,5.9351,6.11533333333,8.68873333333,7.36193333333,7.52206666667,10.8045
297.08,6.10893333333,7.18706666667,6.04473333333,5.94396666667,6.04293333333,8.73393333333,7.42219999999,7.56486666667,10.7485333333
297.45,5.98726666667,7.05593333333,6.00493333333,5.77236666667,5.867,8.58626666667,7.21506666667,7.45393333334,10.5546333333
297.82,6.07633333333,7.24086666667,6.14693333333,5.86423333333,5.97066666667,8.70873333334,7.3204,7.61453333333,10.6157666667
298.19,6.3476,7.46319999999,6.32833333333,6.13706666667,6.07986666667,8.8466,7.57246666666,7.75226666667,10.7816333333
298.56,6.52986666667,7.66226666667,6.4854,6.35026666667,6.13146666666,8.89066666666,7.86853333333,7.86313333333,10.8391333333
298.93,6.6504,7.83633333333,6.51566666667,6.46803333333,6.2048,8.84093333333,7.87413333333,8.0288,10.9245
299.30,6.768,7.99220000001,6.58006666667,6.53323333333,6.27266666667,8.80246666667,7.85226666666,7.9812,11.0787666667
299.67,6.85633333333,8.17300000001,6.8772,6.85066666667,6.4826,8.96406666667,8.08379999999,8.23193333333,11.2218
300.04,6.95,8.22473333334,6.999,6.97743333333,6.42433333333,8.89153333334,8.19546666667,8.29326666667,11.2571666666
300.41,7.1578,8.51013333333,7.24273333334,7.33063333333,6.5594,9.12260000001,8.46166666667,8.58506666667,11.502
300.78,7.52253333334,8.94613333333,7.5972,7.76713333333,7.01886666667,9.54506666668,8.96073333334,9.04786666667,12.0413333333
301.15,7.80533333333,9.38206666667,7.9724,8.12383333333,7.49853333333,9.86453333333,9.27406666667,9.35860000001,12.1745333333
301.52,8.08553333333,9.75286666666,8.28466666667,8.37443333334,7.79033333334,10.0824,9.58813333334,9.58813333334,12.4891666667
301.89,8.21726666667,9.76306666667,8.45273333334,8.49713333333,7.7306,10.0636666667,9.72219999999,9.52973333332,12.5095
302.26,7.83033333333,9.46593333334,8.11113333333,8.25456666666,7.46486666667,9.66626666666,9.25060000001,9.14420000001,12.1262666667
302.63,7.90426666667,9.50273333333,8.22613333334,8.23063333334,7.5388,9.8596,9.25066666667,9.34206666668,12.3545
303.00,7.37306666667,8.99466666666,7.69206666667,7.71406666667,7.03866666667,9.3202,8.735,8.91533333333,11.7875666667
303.37,7.47166666667,8.95406666667,7.65213333333,7.81253333333,7.04713333333,9.20720000001,8.83093333333,9.04646666668,11.7399333333
303.74,7.41433333333,8.77893333333,7.40773333333,7.69156666666,6.88846666667,9.12246666667,8.62120000001,8.81873333333,11.6484333333
304.10,7.32273333333,8.91873333333,7.30273333333,7.53716666667,6.7738,8.99446666667,8.64633333333,8.71773333333,11.4764
304.47,6.96793333333,8.70000000001,7.0784,7.12876666667,6.49573333333,8.66173333333,8.28173333333,8.39406666667,11.2313666667
304.84,6.8426,8.63373333333,7.09153333333,7.05959999999,6.36513333333,8.46026666667,8.049,8.32306666667,11.2234333333
305.21,6.7842,8.52413333334,6.8948,7.0584,6.13213333333,8.30753333333,7.9088,8.19913333333,11.3435
305.58,6.81966666667,8.48346666667,6.81033333333,7.16493333334,6.07806666666,8.22153333333,7.88333333334,8.3118,11.2779666667
305.95,7.02693333333,8.67500000001,6.95726666666,7.42423333334,6.28073333333,8.45653333333,8.09160000001,8.57053333333,11.4946
306.32,7.14953333333,8.79446666667,7.0678,7.38046666667,6.38173333333,8.35359999999,8.25553333334,8.77126666666,11.5332333333
306.69,6.75113333333,8.4874,6.71346666667,7.17283333333,5.945,7.7796,7.78906666667,8.32806666667,11.0944333333
307.06,7.00353333333,8.64173333334,7.06626666666,7.51470000001,6.1274,8.13993333334,8.10513333333,8.71146666667,11.3745
307.43,6.88933333333,8.618,7.10273333333,7.41616666666,5.94133333333,8.14046666667,7.90186666666,8.53313333333,11.1856333333
307.80,6.80346666667,8.79540000001,7.23653333333,7.56389999999,5.94433333333,8.16733333334,7.93173333334,8.64060000001,11.098
308.17,6.92566666667,8.74126666666,7.34926666666,7.69283333333,5.99493333333,8.19233333333,8.04760000001,8.9496,11.2282333333
308.54,7.2284,8.91373333333,7.7028,8.08803333333,6.18586666667,8.30513333333,8.28806666667,9.28826666667,11.4067
308.90,7.27866666667,8.81079999999,7.66893333334,7.97803333333,6.0032,8.2338,8.28100000001,9.15793333333,11.227
309.27,7.5938,8.90086666666,7.90806666666,8.10296666667,6.2468,8.34979999999,8.56859999999,9.31246666668,11.3578333333
309.64,7.28553333333,8.64913333334,7.72646666667,7.83656666667,5.93353333333,7.9798,8.23326666667,8.87533333334,10.9564
310.01,6.946,8.32033333334,7.48220000001,7.5837,5.60326666667,7.58466666667,7.95346666667,8.63306666667,10.6741333333
310.38,6.5856,8.01393333334,7.22939999999,7.31613333333,5.2544,7.37193333333,7.63533333333,8.40733333333,10.3615666667
310.75,6.77246666667,8.16006666667,7.31553333334,7.34633333333,5.41126666667,7.4972,7.80739999999,8.53386666667,10.3887666667
311.12,6.66153333333,8.15439999999,7.33266666666,7.2202,5.34673333333,7.39826666667,7.77040000001,8.25293333334,10.192
311.49,6.76493333333,8.39613333333,7.46773333334,7.34376666667,5.54006666667,7.4712,7.95520000001,8.47719999999,10.2988333333
311.85,6.703,8.34939999999,7.45966666667,7.20246666667,5.3718,7.276,7.80239999999,8.2886,10.2277
312.22,6.6298,8.32846666666,7.3466,7.2728,5.21906666667,7.23053333333,7.71206666667,8.11426666667,10.1256333333
312.59,6.8342,8.56320000001,7.48493333333,7.3743,5.442,7.394,7.96426666667,8.18353333333,10.3049
312.96,6.8196,8.63526666666,7.5116,7.53706666667,5.42286666667,7.3368,8.07066666667,8.2,10.2749333333
313.33,6.4204,8.41393333333,7.2762,7.26046666667,5.07526666667,6.99826666667,7.64873333333,7.986,9.88250000001
313.70,6.4772,8.46353333333,7.28826666667,7.35186666667,5.0536,6.99273333333,7.6732,8.11673333333,9.95353333333
314.07,6.84966666667,8.90833333333,7.62693333333,7.77403333333,5.42413333333,7.18466666667,8.03773333334,8.58493333333,10.2601333333
314.43,7.377,9.42159999999,8.17313333333,8.3263,5.8644,7.66313333333,8.47933333333,9.11959999999,10.6711666667
314.80,7.90593333333,9.99186666667,8.91533333334,9.02936666666,6.41026666667,8.18066666666,9.02126666666,9.6296,11.227
315.17,8.3734,10.4231333333,9.27613333333,9.5436,6.74606666667,8.47366666667,9.27806666667,10.0282666667,11.6754333333
315.54,8.98833333333,10.8810666667,10.0947333333,10.2755,7.28273333333,9.00320000001,9.83813333333,10.5739333333,12.3008333333
315.91,9.43473333333,11.2854666667,10.4038,10.7722,7.695,9.29260000001,10.2612666667,11.1386,12.6312
316.28,9.67086666667,11.5372666667,10.8001333333,11.0802333333,8.16013333333,9.59606666667,10.5338,11.4796666666,12.9211666667
316.64,9.25313333334,11.1089333333,10.458,10.7801333333,7.68186666667,9.15833333334,10.1434,11.2383333333,12.5132333333
317.01,9.07180000001,10.9000666667,10.349,10.5607,7.69533333333,8.98966666665,9.86066666667,11.1723333333,12.4181666667
317.38,9.49046666667,11.326,10.8765333333,11.0047666667,8.0742,9.34513333333,10.253,11.5476666667,12.8065
317.75,10.0585333333,11.7913333333,11.3512666667,11.4704333333,8.54693333333,9.87633333334,10.5942,11.9691333333,13.3072
318.12,9.938,11.8706,11.5681333333,11.3407333333,8.52766666667,9.99026666667,10.4996666667,11.812,13.2637333334
318.49,9.74040000001,11.7778666667,11.4536,11.2017,8.32293333334,9.70086666667,10.3494,11.5501333333,13.2096333333
318.85,9.4516,11.5564666667,11.3260666667,11.0014333333,8.2154,9.46053333333,10.1584,11.3702666667,12.9866
319.22,9.32080000001,11.5915333333,11.4486,11.0360666667,8.15213333333,9.40780000001,10.0969333333,11.4999333333,12.9497333333
319.59,8.84360000001,11.1429333333,10.8530666667,10.4368666667,7.4926,8.87526666667,9.604,10.9640666667,12.3240333333
319.96,8.93126666666,11.1597333333,11.0320666667,10.4078,7.50513333333,8.93140000001,9.66953333334,10.9136,12.2383666667
320.32,8.95326666666,11.2125333334,11.0672,10.3279333333,7.40006666666,8.76020000001,9.50953333333,10.8401333333,12.0822333333
