wavelength,Back_TanCaym,Belly_TanCaym,Breast_TanCaym,Crissum_TanCaym,Crown_TanCaym,DorTail_TanCaym,Patch10_TanCaym,Patch11_TanCaym,Patch12_TanCaym,Rump_TanCaym,Throat_TanCaym,WingTip_TanCaym
244.17,9.11333333333,5.95,3.87333333333,5.92,4.77333333333,7.75333333333,8.12666666666,5.64,8.99333333333,7.87333333333,4.33333333333,7.95333333335
244.55,8.33813333333,4.96266666667,3.45986666667,5.11186666667,3.71246666667,7.0296,7.39886666667,5.10526666667,8.3058,7.185,3.73173333333,7.36633333332
244.92,8.2724,5.32233333333,4.00853333333,5.38933333333,3.668,7.1956,7.46346666667,5.663,8.26633333333,7.74333333333,3.89906666667,7.87093333333
245.30,8.20813333333,5.20763333333,4.272,5.51753333333,3.58933333333,7.18433333334,7.65073333333,5.4608,8.0432,7.93506666667,3.6746,7.77020000001
245.67,8.5194,5.6762,4.64973333333,5.75826666667,3.80286666667,7.67260000001,8.00106666667,5.43493333333,7.87253333333,8.2884,4.05446666667,7.63673333333
246.05,8.30373333333,5.80773333333,4.4556,5.6986,3.89566666667,7.65826666667,7.84826666667,5.26686666667,7.43526666667,8.2942,3.80053333333,7.72486666667
246.42,7.7662,5.51933333333,3.92433333333,5.34113333333,3.48546666667,6.97966666667,7.29666666667,4.7328,7.24473333333,7.93126666667,3.2334,7.15766666667
246.79,7.6976,5.49436666667,3.95213333333,5.40886666667,3.53033333333,6.94926666667,6.90953333333,4.4934,7.3472,7.88466666667,3.23593333333,7.14026666667
247.17,7.35526666667,5.2893,3.80053333333,5.3526,3.2944,6.8008,6.689,4.3254,7.1246,7.7238,3.1342,6.97193333334
247.54,6.7984,4.5138,3.2266,4.96446666667,2.468,6.25366666667,5.84033333333,3.66453333333,6.48873333333,7.2116,2.26486666667,6.29633333333
247.92,6.54526666667,4.01133333333,3.02806666667,4.89766666667,2.376,5.99726666667,5.4562,3.51026666667,6.28513333333,7.0934,1.78286666667,6.03893333333
248.29,6.8264,4.28473333333,3.50326666667,5.30393333333,2.94593333333,6.23853333333,5.93606666667,3.73766666667,6.67333333334,7.71333333333,2.15426666667,6.64973333333
248.67,7.04686666667,4.5519,3.69993333333,5.7264,3.26893333333,6.38486666667,6.1916,3.968,6.92113333333,8.06173333333,2.45406666666,6.97560000001
249.04,6.96726666667,4.2487,3.4834,5.56613333333,3.0398,6.16013333333,6.1984,3.5918,6.6772,7.7848,2.28166666667,6.83786666667
249.42,7.27233333333,4.60873333333,3.7184,5.9296,3.3498,6.37853333333,6.40393333333,4.08686666667,7.11173333333,7.92553333333,2.74413333333,7.05353333333
249.79,6.98553333333,4.4899,3.42986666667,5.91966666667,3.1978,6.2658,6.18713333333,3.9884,7.371,7.75246666667,2.6432,7.18600000001
250.17,6.61573333333,4.15926666667,3.0326,5.61633333333,2.71066666666,5.89586666667,5.8534,3.60026666667,7.28926666667,7.53053333333,2.29153333333,6.87846666667
250.54,7.42746666667,4.75806666667,3.79033333333,6.41906666667,3.4976,6.43246666667,6.4236,4.34846666667,7.81906666667,8.33673333333,2.91233333333,7.558
250.92,7.30153333333,4.6873,4.04526666667,6.31553333333,3.53533333333,6.22873333333,6.6138,4.31466666667,7.71533333333,8.37426666667,2.78966666667,7.60940000001
251.29,8.01986666667,5.30606666667,4.71393333333,6.89466666666,4.2578,6.8104,7.20193333333,4.72866666667,8.26773333333,8.77333333333,3.39026666667,8.31226666666
251.66,9.1122,6.31656666667,5.86653333333,7.747,5.40146666667,7.81693333333,8.50199999999,5.8764,9.22233333333,9.51240000001,4.5662,9.31733333335
252.04,8.7994,6.54513333333,5.8764,7.48733333333,5.0558,7.4164,8.3688,5.542,8.90586666667,9.21986666667,4.62526666667,8.79933333333
252.41,8.9906,7.11693333333,6.26813333333,7.70186666667,5.41406666667,7.96060000001,8.64913333333,6.0766,8.86133333333,9.64799999999,5.15013333333,8.88706666667
252.79,9.10666666666,7.29396666667,6.52953333333,7.9158,5.72333333333,8.28466666667,8.7798,6.2028,9.19626666667,9.93406666668,5.3808,9.03313333335
253.16,8.9976,6.9232,6.34606666667,7.71993333333,5.5386,8.10466666667,8.22246666667,6.16946666667,9.17933333333,9.75133333333,5.143,8.4952
253.54,8.32913333333,6.1806,5.67786666667,7.01453333333,5.03193333333,7.46753333333,7.76026666667,5.55646666667,8.59426666667,9.4008,4.48486666667,7.89286666667
253.91,9.42226666668,6.83336666667,6.4722,7.85553333333,5.8334,8.16673333333,8.61113333334,6.36666666667,9.07779999999,10.5056,5.2722,8.5832
254.28,9.972,6.94633333333,7.00213333333,8.45633333333,6.48773333333,8.51226666667,9.40706666666,7.11406666667,9.46306666667,10.7326,5.73266666667,8.90946666666
254.66,9.68580000001,6.45516666667,6.4258,7.93546666666,5.8678,8.10573333334,9.17466666667,6.49053333333,9.09846666667,10.2907333333,5.0514,8.21733333333
255.03,10.441,6.73466666667,6.51866666667,8.21459999999,5.9328,8.36246666666,9.58380000001,6.90713333333,9.4296,10.6816,5.38386666667,8.18373333333
255.41,10.7636666667,6.68306666667,6.48306666667,8.57433333334,6.0046,8.50199999999,9.81973333334,7.30906666667,9.83286666668,11.1636,5.36226666667,8.06940000001
255.78,9.71193333334,5.78203333333,5.60353333333,8.01100000001,5.1576,7.71606666667,8.58713333333,6.17293333333,8.985,10.6104666667,4.25933333333,7.27706666667
256.15,9.55913333333,5.71616666667,5.39266666667,7.89933333334,5.10333333333,7.82373333333,8.45726666666,5.94353333333,9.28373333333,10.6060666667,4.13233333333,7.4104
256.53,7.94553333333,3.96266666667,3.96933333333,6.34693333333,3.5232,6.32693333333,6.79313333333,4.1158,7.9188,8.79133333333,2.6706,6.14046666667
256.90,7.74866666667,4.03683333333,4.14006666667,6.14753333333,3.2396,6.32893333334,6.8854,3.87733333333,7.34193333334,8.63046666666,2.6016,6.19766666667
257.28,7.90046666667,4.55303333333,4.61013333333,6.27253333333,3.91306666667,6.6668,7.46073333333,4.23873333333,7.48353333333,8.9174,3.0392,6.79226666667
257.65,8.20333333334,5.19343333333,5.2058,6.47946666667,4.3062,7.0608,7.799,4.65506666667,7.81886666667,9.3252,3.38646666667,7.06093333332
258.02,6.6844,4.2782,4.0176,5.09046666667,3.139,5.9206,6.48566666667,3.62473333333,6.6358,8.07053333333,2.19426666667,5.81446666667
258.40,6.1826,4.3298,3.67566666667,4.8364,2.73406666667,5.8952,6.03506666667,3.2066,6.35293333333,7.7368,2.0724,5.61913333333
258.77,6.1634,4.15683333333,3.5916,4.79086666667,2.55226666667,5.8888,6.00646666667,3.41173333333,6.35286666667,7.51953333333,2.317,5.68953333333
259.15,6.08426666667,4.4096,3.78673333333,5.03853333333,2.76986666667,6.07273333333,6.2206,3.6766,6.4522,7.66033333333,2.55246666667,6.00013333333
259.52,6.01353333333,4.39546666667,3.80733333333,4.9568,2.8196,5.99493333333,6.32153333333,3.7038,6.40906666667,7.60653333333,2.58066666667,6.133
259.89,6.19466666667,4.54586666667,3.9086,4.88753333333,2.85006666667,6.04793333333,6.4754,3.8042,6.4828,7.70533333333,2.80033333334,6.12753333333
260.27,6.4202,4.78763333333,4.08813333333,5.0544,3.05933333333,6.3342,6.8342,4.10973333333,6.57813333333,7.97273333333,3.12406666667,6.29113333333
260.64,6.7838,5.2606,4.26486666667,5.37786666667,3.42826666667,6.59173333333,7.23846666667,4.47106666667,6.93853333333,8.31866666667,3.42346666667,6.62666666667
261.01,6.8922,5.2732,4.16366666667,5.45246666667,3.552,6.67133333333,7.28306666667,4.55213333333,7.12966666667,8.37633333333,3.517,6.56886666667
261.39,6.9348,5.20943333333,4.09313333333,5.49506666667,3.49793333333,6.6856,7.229,4.46473333333,7.264,8.36979999999,3.4604,6.48093333333
261.76,6.6448,4.80046666667,3.74206666667,5.1558,3.15993333333,6.43873333334,6.80253333333,4.02086666667,6.94546666667,7.9374,3.0726,6.26166666667
262.13,7.15786666667,5.10746666667,4.24846666667,5.59746666666,3.60193333333,6.74566666667,7.23946666667,4.42666666667,7.39453333333,8.18366666666,3.5102,6.77593333333
262.51,7.8356,5.3599,4.86353333333,6.0904,4.0502,7.13546666667,7.86033333333,5.02066666667,7.99573333333,8.72080000001,4.00606666667,7.24833333333
262.88,7.84493333333,5.51883333333,4.90073333334,6.10033333333,4.2194,7.1998,7.85093333333,4.91886666667,7.96006666667,8.8324,4.0588,7.21173333333
263.25,7.59733333333,5.1159,4.32786666667,5.736,3.9046,6.95226666666,7.3186,4.31113333333,7.705,8.45746666667,3.7232,6.88846666667
263.63,7.24326666667,4.79143333333,3.97066666667,5.25253333333,3.42706666667,6.49033333333,6.78793333333,3.83833333333,7.30206666667,8.10286666666,3.45633333333,6.24053333333
264.00,7.91293333334,5.38306666667,4.53866666667,5.91026666667,4.36606666667,7.0782,7.5486,4.5816,8.04233333333,8.80646666666,4.08773333333,6.7804
264.37,8.36059999999,5.46086666667,4.64606666667,6.1666,4.62193333333,7.33613333333,7.56606666667,4.767,8.3162,8.86873333333,4.17013333333,6.97726666667
264.75,8.4504,5.3696,4.9156,6.07626666667,4.5408,7.3102,7.4444,4.88693333334,8.32826666666,8.8048,4.30046666667,7.04526666667
265.12,8.094,5.18043333333,4.75653333333,5.63253333333,4.185,6.69506666667,7.064,4.56213333333,7.936,8.3982,4.04706666667,6.77206666667
265.49,8.0506,5.4902,5.00606666667,5.66626666667,4.16766666667,6.67846666667,7.25593333333,4.8676,7.8212,8.69513333334,4.40486666667,6.8724
265.87,8.73360000001,6.51763333333,5.71173333333,6.5482,4.81766666667,7.381,8.1298,5.74213333333,8.51186666667,9.52813333333,5.3944,7.46126666667
266.24,8.5026,6.939,5.67326666667,6.51213333333,4.8344,7.34366666667,8.00226666667,5.84246666667,8.3702,9.76086666666,5.45993333333,7.292
266.61,7.9828,6.73656666667,5.06006666667,5.93506666667,4.38213333333,6.85313333333,7.33733333334,5.26086666667,7.6492,9.35260000001,4.90953333334,6.8102
266.98,8.1224,6.96106666667,5.35946666667,6.07013333333,4.6488,7.0408,7.60933333333,5.5224,7.77226666667,9.56106666667,5.05786666667,7.176
267.36,8.5264,7.30436666667,5.98853333333,6.44506666667,5.14266666667,7.41526666667,8.1638,6.13286666667,8.13693333333,10.0235333333,5.44806666667,7.57293333333
267.73,8.591,7.38166666667,6.09726666667,6.66013333333,5.40346666666,7.52406666667,8.28673333333,6.3362,8.20166666667,10.1522666667,5.5114,7.85126666667
268.10,8.21673333333,7.19573333333,5.80173333333,6.50273333333,4.91706666667,7.26806666667,7.86626666667,5.98806666667,7.85986666667,9.84733333332,5.3932,7.78573333333
268.48,7.74113333333,6.92813333333,5.48366666667,6.147,4.50193333333,6.8644,7.57833333333,5.65286666667,7.56893333333,9.57746666667,5.08533333333,7.38713333333
268.85,7.23486666667,6.44266666667,5.14826666667,5.83973333333,4.06573333333,6.56246666667,7.23166666667,5.2558,7.29786666667,9.27399999999,4.5834,6.7644
269.22,7.2346,6.69303333333,5.31966666667,6.17626666667,4.28,6.94293333333,7.486,5.5058,7.57913333333,9.64920000001,4.72993333333,6.9304
269.59,7.29313333333,6.93243333333,5.417,6.34893333333,4.41486666667,7.32346666667,7.7452,5.60953333333,7.78793333333,9.67613333333,4.7264,7.16166666667
269.97,7.1168,6.6175,5.32493333333,6.23446666667,4.35306666666,7.34953333333,7.597,5.43533333333,7.7908,9.58853333332,4.47246666667,7.11986666667
270.34,7.04113333333,6.0581,5.2196,6.02706666667,4.14093333334,7.2856,7.66573333333,5.11353333333,7.78946666667,9.30146666666,4.26466666667,7.0616
270.71,6.91793333333,5.7884,5.22153333333,5.9098,4.0588,7.25226666667,7.6378,4.9958,7.71773333333,9.13740000001,4.173,7.0238
271.09,6.90433333333,5.68266666667,5.11886666667,5.98133333334,4.06313333333,7.28853333333,7.55106666667,4.90866666667,7.7612,8.99106666667,4.14033333333,7.08133333333
271.46,6.38553333333,5.15113333333,4.48993333333,5.4512,3.5876,6.74446666666,7.0228,4.34806666667,7.35473333333,8.399,3.63586666667,6.63713333333
271.83,6.17846666667,4.97523333333,4.29653333333,5.25973333333,3.4456,6.6198,6.83906666667,4.14773333333,7.22533333334,8.2198,3.49,6.38986666667
272.20,5.80026666667,4.57443333333,4.05706666667,4.93626666667,3.21093333333,6.29726666667,6.62586666667,3.95506666666,6.8578,7.89246666667,3.11933333333,5.95306666666
272.58,6.02813333333,4.90706666667,4.34646666667,5.2992,3.52933333333,6.55346666667,6.89546666667,4.12526666667,7.06626666667,8.233,3.4892,6.31466666667
272.95,6.24933333333,5.13723333333,4.28526666667,5.41226666667,3.72313333333,6.77153333333,7.04653333333,4.1804,7.1588,8.38573333333,3.6582,6.56173333333
273.32,6.11106666667,4.87866666667,4.01646666667,5.14266666667,3.51353333333,6.59426666667,6.91953333333,3.94893333333,6.88693333333,7.97293333333,3.4134,6.39633333333
273.69,5.723,4.42283333333,3.57693333333,4.7438,3.19126666667,6.22006666667,6.4638,3.59213333333,6.43833333333,7.56473333333,3.1152,6.00966666667
274.06,5.73713333333,4.27183333333,3.3386,4.59586666666,2.96906666666,5.93846666667,6.38013333333,3.48046666667,6.20706666667,7.20106666667,2.99773333333,5.75266666667
274.44,5.55473333333,4.12853333333,3.0284,4.56093333333,2.73653333333,5.81753333333,6.1408,3.34386666667,5.92013333333,6.9822,2.7708,5.53373333333
274.81,5.701,4.3032,3.16466666666,4.7004,2.98553333333,5.98706666667,6.32166666667,3.57666666667,6.11306666667,7.108,3.0578,5.68486666667
275.18,6.01233333334,4.55176666667,3.45533333333,4.9062,3.17033333333,6.11633333333,6.53806666667,3.77013333333,6.382,7.33186666667,3.31553333333,5.70286666667
275.55,6.45613333333,5.02186666667,3.83173333333,5.34733333333,3.46106666666,6.6358,6.894,4.22453333333,6.67226666667,7.68566666667,3.79526666667,5.92
275.93,6.93513333333,5.3299,4.14446666667,5.60126666667,3.6276,7.075,7.16073333333,4.60433333334,6.87226666667,7.93486666667,4.25026666667,6.1268
276.30,7.0242,5.33923333333,4.1934,5.51793333333,3.5546,7.0944,7.15013333333,4.50706666667,6.8512,7.86226666667,4.2814,6.06886666667
276.67,6.8668,5.117,4.16786666667,5.33633333333,3.31713333333,6.7754,6.91973333333,4.4386,6.66366666667,7.5174,4.12946666667,5.88673333333
277.04,6.65773333333,4.9089,4.26353333333,5.30113333333,3.15746666667,6.5712,6.85753333333,4.33213333333,6.47286666667,7.278,4.03693333333,5.78106666667
277.41,6.72106666667,4.8522,4.33173333333,5.26993333333,3.0196,6.66966666667,6.7632,4.33166666667,6.2716,7.2822,4.07233333333,5.74653333333
277.79,6.93393333333,4.96103333333,4.4864,5.3814,3.27033333333,6.72973333333,6.84373333333,4.3784,6.38726666667,7.5166,4.114,5.83766666667
278.16,6.7026,5.02626666667,4.38133333333,5.1822,3.21793333333,6.63073333333,6.73566666667,4.20466666667,6.29173333333,7.53333333333,4.06366666667,5.81806666667
278.53,7.26353333333,5.63976666667,4.89366666667,5.58513333333,3.82086666667,7.14533333333,7.26933333333,4.68386666667,6.9118,8.1236,4.71633333333,6.21753333333
278.90,7.55413333333,5.9208,5.03606666667,5.72886666667,4.07493333333,7.40966666667,7.43033333333,4.82373333333,7.0972,8.31486666666,4.90346666667,6.44553333333
279.27,6.9788,5.3209,4.52586666667,5.14726666667,3.5778,6.964,7.06126666667,4.37573333333,6.484,7.92693333333,4.36693333333,6.13386666667
279.64,6.61113333333,4.7633,4.11613333333,4.7238,3.12306666667,6.52646666667,6.74553333334,3.88253333333,6.07066666667,7.55773333333,3.88546666667,5.85453333333
280.02,6.15026666667,4.49373333333,3.78606666667,4.4648,2.79953333333,6.21406666667,6.60873333333,3.53926666667,5.93253333333,7.337,3.47546666667,5.72093333333
280.39,6.40406666667,4.8531,3.90633333333,4.73046666667,3.15,6.58193333333,6.90653333333,3.79346666667,6.40693333333,7.63486666667,3.64086666667,6.13893333333
280.76,5.83013333333,4.21,3.24573333333,4.0656,2.6596,6.31926666667,6.43886666667,3.21233333334,5.92193333333,7.1752,2.98193333333,5.52173333333
281.13,5.8554,4.21536666667,3.07906666667,3.85006666667,2.605,6.28386666667,6.31046666667,3.2236,5.95186666667,7.138,2.86753333333,5.42966666667
281.50,6.09293333333,4.41223333333,3.12666666667,4.13166666667,2.72866666666,6.31013333333,6.36173333333,3.4626,6.2764,7.2686,3.02066666667,5.64586666667
281.87,6.0868,4.3185,3.17526666667,4.15153333334,2.58786666667,6.21993333333,6.25506666667,3.44853333333,6.2852,7.22393333333,3.05226666667,5.69526666667
282.25,5.96166666667,4.11673333333,3.09953333333,4.09606666667,2.4506,6.08393333333,6.09866666667,3.42506666666,6.23826666666,7.13666666667,2.89393333333,5.65533333333
282.62,5.64846666667,3.82433333333,2.79386666667,3.79073333333,2.20533333333,5.7788,5.6968,3.09793333333,5.94766666667,6.76313333333,2.47073333333,5.48193333333
282.99,5.32453333333,3.4387,2.58846666667,3.5512,1.85053333333,5.39473333333,5.322,2.75006666667,5.5798,6.44193333333,2.1152,5.13246666667
283.36,5.337,3.56103333333,2.66853333333,3.7134,1.974,5.58533333333,5.40753333333,2.8278,5.73313333333,6.56426666667,2.17893333333,5.1116
283.73,5.245,3.70023333333,2.87633333333,3.7926,2.0544,5.59666666667,5.4472,2.88726666667,5.73493333333,6.55006666667,2.20393333333,5.11753333333
284.10,5.23186666667,3.70973333333,2.82913333333,3.73086666666,1.99766666667,5.56226666667,5.38526666667,2.78013333333,5.70513333333,6.44926666667,2.08926666667,5.11653333333
284.47,5.12873333333,3.53486666667,2.85333333333,3.74066666667,1.9264,5.54453333333,5.28473333333,2.76186666667,5.5196,6.40473333333,2.101,5.0312
284.85,5.73093333333,4.13646666667,3.48186666667,4.36726666667,2.498,5.88546666667,5.81526666666,3.31533333333,6.0502,6.91166666667,2.7108,5.56826666667
285.22,5.72826666667,4.26586666667,3.69473333333,4.5274,2.52713333333,5.78906666667,5.81066666667,3.41653333333,6.02006666667,6.9664,2.84466666667,5.60866666667
285.59,5.68146666667,4.24626666667,3.76906666667,4.4824,2.52733333333,5.78753333333,5.79326666667,3.3392,5.9226,7.031,2.88986666667,5.47706666667
285.96,6.0632,4.7579,4.0294,4.86966666667,2.8778,6.0898,6.18533333333,3.68373333333,6.3134,7.421,3.3056,5.82833333333
286.33,6.38546666667,5.11126666667,4.4692,5.27446666667,3.28193333334,6.4824,6.55086666667,3.92206666667,6.60213333333,7.8196,3.7264,6.15393333333
286.70,6.44753333333,5.2466,4.663,5.47486666666,3.3466,6.5798,6.65153333333,4.06046666667,6.7196,8.00193333333,3.8452,6.219
287.07,6.58513333333,5.40876666667,4.68886666667,5.6512,3.42906666666,6.7008,6.8068,4.26073333333,6.93573333333,8.1936,4.0182,6.35593333333
287.44,6.5578,5.35133333333,4.52073333333,5.5956,3.34286666667,6.52353333333,6.66293333333,4.1524,6.93006666667,7.98986666667,3.99773333333,6.2772
