wavelength,Back_CorMelm,Belly_CorMelm,Breast_CorMelm,Crissum_CorMelm,Crown_CorMelm,DorTail_CorMelm,Patch10_CorMelm,Patch11_CorMelm,Patch12_CorMelm,Patch13_CorMelm,Rump_CorMelm,Throat_CorMelm,WingTip_CorMelm
755.67,19.8243,54.7059333333,47.05125,51.0169333334,10.2323,10.6119333333,59.007,43.2692666667,13.6907333333,35.1288,24.6925666667,49.9628666667,19.8273333333
755.99,19.9971333333,54.6630666667,47.0388208333,51.0951333333,10.2156666667,10.7754,58.819,43.5379333333,13.8024666667,35.1859333333,24.8243666667,50.0852666666,20.2555333333
756.30,20.2480666667,54.6761333333,47.019225,50.9298,10.6779111111,11.3815333333,58.7826666667,43.5235333333,14.3702666667,35.2436666667,25.2005,50.0537333334,20.6788
756.62,19.9271333333,54.2772666667,46.3913708333,50.5255333333,10.4487777778,10.9973333333,58.4744166667,43.1105333333,14.0221333333,34.8442666667,24.8351666667,49.3856,20.4139
756.93,19.2547666667,53.6241333333,45.938875,50.0583333333,9.75458888888,10.0794666667,57.92475,42.4321333333,13.0393333333,33.9120666667,23.9842,48.8650666667,19.7287
757.24,18.6888,53.4152,45.7338708333,49.8437333334,9.13393333333,9.40113333333,57.6966666667,41.9948666667,12.6147333333,33.6426666667,23.3924666667,48.7523333334,19.2209666667
757.56,18.8127,53.6266666667,45.8963833333,49.8910666667,9.29235555555,9.57653333333,57.8645833333,42.0297333333,12.8101333333,34.0926,23.7567666667,49.1682,19.5161
757.87,19.0641,53.4229333333,45.9586458333,49.9685333333,9.74686666667,9.95366666665,57.70275,42.0182666666,13.3333333333,34.3962,24.0214666667,49.0372,19.6641
758.18,19.7241,54.0100666667,46.6742125,50.3726666667,10.2821888889,10.6052666667,58.3669166666,42.6594,14.019,35.0446,24.5587333334,49.7168666667,20.4771
758.50,20.1527666667,54.1309333333,46.9728375,50.5486,10.6420777778,11.0350666667,58.3666666666,42.936,14.1784666667,35.258,24.8192,49.8309333333,20.7993666667
758.81,20.1857,54.1056,46.9993416667,50.5334,10.7126777778,11.1876666667,58.2633333333,42.9914,14.2616666667,35.1813333333,24.6655666667,49.8732666667,20.8812
759.13,20.0309333333,54.1494,46.9419208333,50.4682,10.6078444445,11.1022666666,58.2966666667,42.8562666667,14.1465333333,35.1006666667,24.5589666667,49.793,20.6826
759.44,20.0335333333,54.0558,46.8655458333,50.0993333333,10.6964,10.9737333333,57.9933333333,42.649,14.0175333334,34.9765333333,24.3785666667,49.5847333333,20.3553666667
759.75,20.0102666667,54.1701333333,46.8854458333,50.2276,10.4712,10.6090666667,58.01425,42.8475333333,13.8382666667,34.8804,24.3681333333,49.8252666667,20.1292666667
760.07,20.0493333333,53.7948,46.8663041667,50.1232666667,10.7168555556,10.8200666667,57.3358333334,42.8472,13.992,34.8339333333,24.6248333333,49.7692,20.1930666667
760.38,20.0930666667,53.4964,46.429725,49.6194666667,10.7781555555,10.9898666666,56.9884166667,42.6608666667,14.1172,34.7841333333,24.7768333333,49.3048,20.1745
760.69,20.0281666667,53.3476,46.156875,49.3350666666,10.7868444444,10.9545333333,56.6956666666,42.7527333333,14.0616666667,34.4552,24.7011333333,48.8794666667,20.1799
761.01,20.1358666667,53.6801333333,46.41815,49.6673333333,10.8052111111,10.8984666667,56.9953333333,43.1586666667,14.1181333333,34.3205333333,24.5758333333,48.9849333333,20.3287333333
761.32,20.2501333334,53.8766,46.5434625,49.8811333333,10.7150777778,10.9354,57.1674166666,42.9927333333,14.02,34.2797333333,24.7675,49.1133333333,20.4986666667
761.63,19.7502333333,53.4666,46.2491041667,49.7842,10.3965777778,10.4406,57.05175,42.7828,13.6237333333,34.0028,24.3952333333,48.8218,20.072
761.94,19.8874,53.9736666667,46.704725,50.3493333333,10.5787666667,10.524,57.7575,43.2904,13.9762666667,34.3761333333,24.6039666667,49.5594666667,20.4201333333
762.26,19.9827666667,54.2075333333,46.9058333333,50.6276,10.7615111111,10.5275333333,58.2020833334,43.4723333333,14.0415333333,34.7274666667,24.9192666667,50.0316,20.5615
762.57,19.766,54.111,46.8376583333,50.591,10.5543,10.3191333333,58.10275,43.2978666667,13.9314,34.6241333333,24.8427333333,49.9102666667,20.3900333333
762.88,19.5126333333,54.0145333333,46.616825,50.586,10.1484,10.0952,58.0294166667,43.2266666667,13.5900666667,34.3723333333,24.6704,49.6824,20.1180333333
763.20,19.6497666667,54.0294,46.6906416667,50.6210666667,10.2121888889,10.1936,58.05075,43.2674,13.6242,34.4522666667,24.6604666667,49.7281333333,20.3155333333
763.51,19.7259,54.5461333333,47.1575208333,50.9142,10.1486888889,10.1338,58.7654166666,43.5897333333,13.6343333333,34.7202666667,25.0479666667,50.1091333333,20.3310666667
763.82,19.9225333333,54.769,47.4806166667,51.2064,10.3490111111,10.422,59.0396666666,43.7884666667,13.9004666667,34.8377333333,25.1945666667,50.2934,20.5460333333
764.14,19.9521666667,54.8173333333,47.4979291667,51.1940666667,10.2990555555,10.3632666667,59.04975,43.7254,13.9376666667,34.8218,25.2793333333,50.4921333333,20.6332333333
764.45,19.7963,54.5708666667,47.3554375,50.9640666667,10.1858555556,10.3340666667,58.8536666667,43.5886,13.9588666667,34.7734666667,25.1739333333,50.3544,20.4714666667
764.76,19.7492666667,54.6469333333,47.5072708333,51.0029333333,10.3853777778,10.6602,58.8394166667,43.7060666667,14.2880666667,34.8286,25.2186333333,50.3818666667,20.8084333333
765.07,19.8097333333,54.5762666667,47.4482416667,50.8331333334,10.4452666667,10.7238,58.64825,43.5270666667,14.3410666667,34.7924666667,25.2749333333,50.3813333333,20.8556
765.39,19.7296666667,54.1618666667,47.1157166667,50.4768666666,10.4965444445,10.708,58.2873333333,43.1956,14.2846666667,34.6165333333,25.2556666667,49.9680666667,20.7816333333
765.70,19.5121,53.8560666667,46.8952958333,50.1582666666,10.3464333333,10.6836,57.8248333333,42.9742666667,14.1906666667,34.3606,25.0817666667,49.5146666667,20.5612666667
766.01,19.7937333333,53.8378666667,46.9169708333,50.1199333334,10.6825444445,10.9024666667,57.8205833333,43.0378666667,14.2776666666,34.5016,25.1963333333,49.5238,20.8121
766.32,19.9072333333,53.9530666667,47.1113458333,50.2142,10.8135555556,11.0024666667,57.9405,43.1506,14.3874,34.6958666667,25.2843333333,49.7172,20.9739666667
766.64,19.5542,53.9376,47.0774,50.2267333333,10.5631444444,10.6346666667,57.8989166667,42.9404,14.1826666667,34.5421333333,25.1466666667,49.6284,20.7646333333
766.95,19.4926666667,53.828,46.7712541667,50.044,10.5445444445,10.6742666667,57.8568333333,42.6622666667,14.1335333333,34.2942,24.5889666666,49.2628,20.7089
767.26,19.2404666667,53.9365333333,46.8513916667,49.959,10.2603111111,10.3542666667,57.806,42.6594,13.897,34.3582666667,24.3929666667,49.4578666667,20.6129333333
767.57,19.3163333333,53.7665333333,46.8534833333,50.1142666667,10.5365555555,10.8064666667,58.03075,42.6394,13.9676666667,34.8439333333,24.4672,49.4765333333,20.7670333333
767.88,19.0274666667,53.3755333333,46.590725,49.7746,10.1638,10.5674,57.7166666666,42.1669333333,13.6715333333,34.6688,24.2952666667,49.3833333333,20.6341333333
768.20,18.7651333334,53.2744666667,46.1575083333,49.4828666667,9.49182222223,9.68526666667,57.7995833333,42.1276666667,12.748,34.2791333333,23.8247666667,49.4236666667,19.9318333333
768.51,18.9416333333,53.6280666666,46.2776958333,49.8639333333,9.72547777778,10.0944666667,57.9648333334,42.3621333333,12.9553333333,34.2175333333,23.9927333333,49.5880666667,20.3932
768.82,18.7186,53.3996,46.0673125,49.4286,9.33300000001,9.881,57.5238333333,41.8919333333,12.4868,33.7273333333,23.6121666667,49.0696666667,20.1189333333
769.13,18.3755666667,53.4581333334,45.7352041667,49.1425333334,8.89017777779,9.19093333334,57.3169166667,41.6062,12.2182,33.3453333333,23.2387,48.9654666667,19.8691666667
769.44,18.2417666666,53.0612666667,45.3553833333,48.7075333333,8.4422,8.8806,57.1479166667,41.4555333333,12.0759333333,33.0654666667,22.9704666667,48.8228,19.7423
769.76,17.8685,52.2438,44.7801,48.3384666667,8.30887777778,8.72106666666,56.7115,40.6652666667,11.8944666667,32.6140666667,22.7658,48.4718,19.5467
770.07,18.2916,52.1052,44.7908375,48.2622666667,8.86325555555,9.27320000001,56.344,40.6766666667,12.4143333333,32.6985333333,23.0994,48.2914666667,20.1211
770.38,18.0783666667,51.8855333333,44.6166041667,48.2254666667,8.45466666667,8.77219999999,55.9203333333,40.615,12.0778,32.4962666667,22.7653333333,48.0674666667,19.7799
770.69,17.4307666667,51.7171333333,44.2770083333,48.1594666667,7.58255555556,7.8072,55.8123333333,40.1057333333,11.4662,31.8890666667,22.1357,47.7675333333,19.2844666667
771.00,17.3391666667,51.6398,44.1636875,48.0071333333,7.36522222222,7.4308,55.6020833333,39.9730666667,11.3716666667,31.2871333333,22.0085666667,47.2565333334,19.0728666667
771.32,17.1044333333,51.8194666667,44.2860375,48.2716666667,7.47223333333,7.296,55.9164166667,39.9179333333,11.1125333333,31.2082666667,22.1544666667,47.2093333333,18.9169666667
771.63,17.3,52.3545333333,44.7159166667,48.6569333333,7.69725555556,7.6362,56.4601666666,40.3526666667,11.6074,31.6214,22.4611333333,47.6778666667,19.3666666667
771.94,17.0900666667,51.8418,44.606025,48.4452,7.13791111112,7.1326,56.4396666666,40.3246,11.3714666667,31.5501333333,22.2724,47.2548666667,18.8473
772.25,16.5735666667,51.3146,44.0849416667,48.1173333333,6.56562222222,6.409,56.0903333333,40.0286,10.9996666667,31.4338666667,22.0257333333,46.9673333333,18.1458666667
772.56,16.5815333333,51.4354666667,44.3613125,48.6033333333,6.73556666667,6.84666666667,56.2713333334,39.9028,10.9538666667,31.3334,22.1485333333,47.3188,18.3819333333
772.87,16.0810666667,51.9518666667,44.4780291667,48.8889333333,6.32374444445,6.2714,56.4250833333,39.7296,10.5054666667,30.9057333333,21.9443333334,47.5075333333,18.0055
773.18,16.1479333334,51.8703333333,44.43565,48.4840666667,6.46921111111,6.3682,55.9731666667,39.8025333333,10.6301333333,30.8528666667,21.9310333333,47.2841333333,17.9701
773.50,15.6206666667,51.784,44.3769708333,48.5810666667,5.83024444445,5.86353333333,56.43575,39.8172666667,9.91126666667,30.5424666667,21.4788333333,47.376,17.3369
773.81,15.8066333333,51.5718666667,44.4027125,48.4904,6.16601111111,6.34453333333,56.1510833333,39.5582,10.2778666667,30.2935333333,21.8237666667,47.3628,17.6146666667
774.12,15.9804666667,50.9431333333,43.9638,47.5868,6.57506666666,6.74386666667,55.5834166667,39.2751333333,10.4601333333,30.1773333333,21.7758,46.7695333333,17.3709333333
774.43,15.7181666667,50.7757333333,44.0756791667,47.7514666667,6.07263333334,6.70326666667,55.6734166667,39.2296666667,10.2254666667,30.4036,21.4334,47.1172666667,17.2696666667
774.74,15.5939,50.1016666667,43.3434416667,47.2670666667,5.66521111112,6.53093333333,54.8290833333,38.9768,10.1802,30.1854,21.0754,46.3534666667,17.1939333333
775.05,16.5508333333,50.4093333333,43.8593708333,47.6189333333,7.04339999999,7.68079999999,54.852,39.2894666667,11.0372,31.1556666667,22.1931,46.6254,18.3912333333
775.36,16.3763333333,50.5082,43.5322541667,47.2782666667,7.11784444445,7.4702,54.672,38.9527333333,10.8294666667,30.9691333333,21.9438333333,46.3453333333,18.2425666667
775.67,16.7883,51.3990666667,43.9690416667,47.6493333333,8.17783333334,8.1614,55.4240833333,39.3638666666,11.4868666667,31.4870666667,22.3015666667,46.5580666667,19.1105333333
775.98,17.6098666667,51.9354,44.4086125,47.8334666667,8.98398888888,8.68673333335,55.6539166667,40.0513333333,12.0328,32.3566,22.9683666667,46.7388,19.7866333333
776.30,18.3371666667,52.0506666667,45.1679625,48.0050666667,10.131,9.93653333332,55.9379166666,40.6844666667,12.9784,33.0138666667,23.5867333334,46.9961333334,20.4029666667
776.61,19.0,53.3281333333,46.3498,48.9612666667,10.5728777778,10.4133333333,57.46775,41.9017333333,13.5968,33.9639333333,24.1809,48.0258,21.5684333333
776.92,19.3514,53.7275333333,46.5053083333,48.9754,10.8473333333,10.5058666667,57.5614166667,42.1997333333,14.0857333333,34.205,24.5499,48.3061333333,22.0338
777.23,19.4484333333,54.4153333333,47.1317708333,49.5093333333,10.9034555555,10.6814666667,58.6979166667,43.1715333333,14.4099333333,34.7334,24.5504333333,49.4936,22.4768666667
777.54,19.3328,54.5284666667,47.2217,49.6945333333,10.7501777778,10.5144,58.6884166666,43.2208,14.0890666667,34.7268,24.7294333333,49.8338666667,22.9099333333
777.85,19.5261,54.8829333333,46.98565,49.3504666667,11.2459,10.6124,58.1271666667,43.1844,14.18,34.8988666667,24.9386666667,49.8880666667,22.7929
778.16,19.8372666667,55.1214,47.1430416667,49.3622666667,11.5505555555,10.6645333333,58.1131666667,42.9251333333,14.1498666667,35.1908,24.8678666667,49.9974,22.7435333333
778.47,19.5295666667,55.3554666667,47.2457708333,49.1809333333,11.0597,10.3162666667,57.87375,42.7629333333,13.82,35.0906666667,24.4255333333,49.7487333333,22.2303333333
778.78,19.4476666667,55.9494,47.7232666667,49.5630666667,11.146,10.6842666667,58.14775,42.8359333333,14.1796666667,35.7404,24.4133333334,50.1895333333,22.3385
779.09,18.6682,54.9749333333,47.0408333333,48.7493333333,9.75991111111,10.0334,56.9513333334,42.0993333333,13.4561333333,34.4948,23.4534333333,49.5757333333,21.1474666666
779.40,18.0933,54.5592666667,46.7059208333,48.3784666667,8.82587777779,9.51973333334,56.6455,41.8872,12.9323333333,33.9152666667,22.8334,49.2654,20.8191333333
779.71,17.8482666667,54.3804,46.00325,48.4692666667,8.16877777777,9.15593333333,56.4306666667,41.8712666667,12.6180666667,33.9455333333,22.5950666667,48.9156666666,20.5808666667
780.02,16.8781666666,53.6288666667,44.9145583333,47.8655333333,6.98427777777,8.26526666666,55.3285,40.9326666667,11.7057333333,33.4665333333,21.8216666667,48.1089333333,18.8242
780.33,16.4015,53.0245333333,44.753125,47.2378666667,6.58693333333,7.97799999999,55.0553333333,40.2797333333,11.3520666666,33.2401333333,21.4044,47.7913333333,18.3537666667
780.64,15.8340333333,52.2155333333,43.819175,46.2474,6.15916666667,7.30713333334,53.9519166667,38.6898666667,10.6899333333,32.9957333333,21.0508666666,46.294,17.6855
780.95,16.7548333333,53.2334666667,44.88665,47.3178666667,7.00881111112,8.13966666667,55.0175833333,39.378,11.8836666667,34.0729333333,22.0424,47.1302666667,18.2012666667
781.26,17.8668,53.8620666667,46.0723791667,48.4135333333,7.92624444445,9.31673333334,56.521,40.315,13.1552,35.1100666667,23.1284666667,47.7480666667,19.3582666667
781.57,18.3363,55.0184666667,47.0325333333,49.7108,8.47600000001,9.9138,58.4716666667,41.2792666667,13.6286,35.8547333333,23.9513,48.7824,19.9663
781.88,18.0118333333,54.5813333333,46.8206,50.0659333333,8.02351111111,9.77113333333,58.7094166667,41.2041333333,13.327,35.3652666667,23.6280666667,48.9558666667,19.6237
782.19,18.944,54.4205333333,47.2087458333,50.5468,8.96487777777,10.5405333333,58.9581666667,42.0618666667,13.6832,35.4822666667,24.5672,49.5157333334,20.4248666667
782.50,19.4919,55.0062,47.9872791667,51.5088666667,9.92202222222,10.8585333333,59.8879166667,42.9799333333,14.1540666667,36.2816,25.3378,50.0947333333,21.1615666667
782.81,19.4887333333,55.5728,48.6799708333,52.2783333333,10.2071111111,10.8866666667,61.0193333333,43.1585333333,14.5371333333,36.6278666667,25.6473,50.6732,20.9159666667
783.12,19.0642,55.2182666667,48.7649208333,52.3412,9.70570000002,10.4166666667,61.26825,42.7248666667,14.2128666667,36.1705333333,25.3934,50.5557333333,20.5655666667
783.43,18.8051333333,54.759,48.4856666667,52.0749333333,9.72897777777,10.2275333333,61.0358333333,42.3494,13.5408,35.2744,25.0971,50.2611333333,20.8833333333
783.74,18.5314666667,55.1435333333,48.4349625,52.6229333333,9.12334444446,9.69946666667,61.0911666666,42.5614666667,13.0873333333,35.157,24.8188666667,50.1707333333,20.4781333333
784.05,19.2246333333,55.1632,48.5611916667,53.2245333333,9.75396666665,10.7004666666,60.7481666667,42.9795333333,13.3401333333,35.5578666667,25.4864333333,49.9456666667,20.7891666667
784.36,19.0779333333,54.5694666667,47.7808041667,52.6038666667,9.62178888889,10.9085333333,59.7686666666,42.6815333333,13.0158,35.4813333333,25.4238333333,49.328,20.8982333333
784.67,16.6424333333,53.3680666667,45.8466958333,50.6028666667,7.09745555555,8.02486666666,57.8655,41.0048666667,10.3327333334,33.5621333333,23.3646333333,47.9625333333,18.5931333333
784.98,15.7343333334,52.3564666667,44.7408708333,48.9616666667,6.08261111111,7.26086666667,56.07075,40.0409333333,9.61079999999,32.4522666667,22.1209,46.5915333333,17.5445
785.29,14.7998333333,51.9666666667,44.041175,48.1780666667,5.20593333333,6.0318,55.2883333333,38.9924666667,8.89579999999,31.7805333333,21.3457333333,45.8385333333,16.8943333333
785.60,14.4954333333,51.8200666667,43.5925208333,47.5118666667,5.00098888888,5.7872,54.5414166667,38.4254,8.99786666667,31.9358,21.1281,45.051,16.9495666667
785.91,15.3441333333,52.4874666667,44.3583083333,48.2309333333,5.78054444444,6.7404,55.22825,38.7983333333,9.85573333333,32.9506,21.9938333333,45.7065333333,18.0329666667
786.22,16.0766333333,52.5138,44.8544583333,48.7512,6.56276666667,7.58433333334,55.49825,39.4165333333,10.5932,34.0215333333,22.7761666667,46.2471333333,19.0299666667
786.53,16.9168333333,52.7508666667,45.0562291667,48.4964,7.47604444444,8.52786666667,55.2706666667,39.8227333333,11.3517333333,34.9795333333,23.2828333333,46.559,19.9207666667
786.84,17.7674666667,53.9659333333,46.2729291667,49.3396,8.56425555554,9.58140000001,56.35675,40.8186,12.5334,36.1364666667,24.3534333333,47.5412,20.7597333333
787.14,18.4019333333,54.3276,46.780725,49.5638,9.24991111111,10.3324666667,56.7779166667,41.6346666667,13.0343333333,36.7613333333,25.1997333333,47.9414666666,21.098
787.45,18.6185333333,55.8064666667,48.0805,50.6136,9.45312222221,10.2004666667,58.0019166667,42.9355333333,13.4073333333,37.2554666667,25.4239333333,49.9846,21.7422
787.76,18.9143333333,56.2526666667,48.923175,51.4688666667,10.1646777778,10.6226,58.4405833333,43.7596666667,14.0078,37.6325333333,25.7282666667,50.5243333333,21.9502
788.07,20.5692666667,56.7140666667,50.0370416667,52.4969333333,11.9374777778,12.3782666667,59.4231666667,44.8338,15.5102,38.3926,27.1174,51.2218666667,23.4963666667
788.38,21.4788666667,56.7996,50.748125,53.2062666667,13.3526222222,13.6684666667,59.6694166667,45.5979333333,16.8978666667,39.1622,28.5500333333,51.8832666666,24.7776
788.69,22.2958666667,57.3804,51.4689875,53.8264,14.0565,14.5484666667,60.4470833333,46.7927333333,17.7930666667,39.9543333333,29.4039,52.2900666667,25.3568
789.00,22.6531666667,58.2566666667,52.1584708333,54.7938666667,13.9663111111,14.2284,61.4253333333,47.5028,17.8918,40.0117333333,29.7526666667,52.8857333333,25.1384
789.31,22.5988,58.3214666667,52.1039041667,54.5444,13.3353444445,13.9448666667,61.6009166667,47.6498,17.6258666667,39.5263333333,29.6342666667,52.8777333333,24.7212666667
789.62,22.3364333334,58.3486666667,51.9406333333,54.0612,12.9825888889,13.4922666667,61.37625,47.5106666667,17.3454666667,38.9358,29.3853333333,52.5627333334,24.2111333333
789.92,22.4976333333,59.6734,53.14665,55.2290666667,12.8947,13.6344,62.9681666667,48.2806,17.6433333333,39.3531333333,30.1473333333,53.6470666667,24.47
790.23,22.7700666667,60.0790666667,53.3040875,55.3820666667,12.3572666667,13.4651333333,63.3481666667,48.2477333333,17.7339333333,39.4862,30.1580333333,53.7416666667,24.4762666667
790.54,22.8829333333,60.3270666667,53.1769708333,55.1082666666,12.3880111111,13.5336,63.7219166667,47.8680666667,17.7378,39.3928,30.0702666667,53.7803333333,24.4878333333
790.85,23.7609333333,60.0067333333,53.2731916667,55.0572666667,12.7756222222,14.3703333333,64.2676666667,47.9193333333,17.9528666667,39.6364666667,30.8148666667,53.4613333333,24.6263
791.16,24.2028333333,60.2612,52.9848916667,54.7354,12.5566666667,14.4123333333,64.871,47.6151333333,17.9176666667,39.677,30.6770333333,53.2851333333,24.6735333333
791.47,23.6475333333,60.3038666667,52.619225,54.428,11.9244111111,13.8983333333,64.94525,47.2034666667,17.5634666667,39.5693333333,30.2049,52.8813333333,23.9619333333
791.78,23.4223333333,60.9334,52.8151625,54.5554666666,11.1494444444,13.0,66.0649166667,47.6297333333,16.2740666667,39.4592666667,29.4777333333,52.7629333333,23.4777666667
792.08,22.6921333333,59.7001333333,51.5438166667,53.341,10.5723444444,12.4183333334,65.4104166667,47.0416666667,15.0957333333,38.7025333333,28.6463,51.9236,22.4595666667
792.39,21.4074666667,59.4022666667,51.196925,52.3343333334,10.0503555556,12.0848,64.5858333333,46.5608666667,14.0976,37.9495333333,27.8169666667,51.6912666667,22.0582666667
792.70,20.8314666667,59.138,50.5879458333,52.3798,10.2415222222,11.9604,64.4641666667,46.1326666667,13.9206666667,37.8946,27.4714333333,51.167,22.1014333333
793.01,21.0353,58.7485333333,50.0915458333,52.7644,10.6244111111,11.9680666667,63.69925,45.6428,13.8565333333,38.1039333333,27.5350333333,50.732,21.9984333333
793.32,20.5854333333,57.9932,49.3947833333,52.558,10.1747777778,10.9996666667,62.9419166667,44.8499333333,12.9380666667,37.5826,26.5602333333,49.8061333333,21.4519666667
793.62,21.3219,58.7271333333,49.9374458333,53.1666666667,11.1767333333,11.6061333333,63.50375,45.9242666667,13.856,37.8711333333,27.2500333333,50.4696,22.1892666667
793.93,21.3280333333,58.137,49.600675,53.1538,11.4989222222,11.6872666667,62.5513333334,45.9185333333,14.1937333333,37.9198,26.8760666667,50.2656666667,22.6975333333
794.24,20.8120666667,57.4825333333,49.46845,52.8533333333,11.4212333333,11.2513333333,61.877,46.0762,14.4776666667,37.7704,26.6592,49.4794666667,22.7574
794.55,22.0256666667,57.7848666667,50.0607,53.3475333333,13.0059111111,12.5688666667,61.9773333333,46.881,16.0342666667,38.5494,28.1029,50.175,24.4052666667
794.86,22.401,57.7426,50.3040916667,53.3333333333,13.4910555556,13.4034666666,61.409,47.1154,16.628,38.682,28.3104,50.6624,24.8722
795.16,22.0828666666,57.5617333333,50.0625708333,53.3263333333,13.1881333333,12.9570666666,60.8413333333,46.8130666667,16.9556666667,38.1538,28.2898,50.8464666667,24.1729
795.47,22.6701333333,58.0656666667,50.9314916667,54.1622666667,13.9113333334,12.9464666667,61.0190833333,47.1225333333,17.9344,38.6390666667,28.6804333333,51.4058,25.0778
795.78,23.4118333334,57.9052,50.993025,54.6844,14.1067888889,13.2787333333,61.6683333333,47.2057333333,18.3009333333,39.1266,29.2084,51.2589333333,25.3703
796.09,23.6406333333,58.1422,51.3840166667,54.8429333333,13.7636555555,13.2582666667,61.7828333333,47.3974666667,18.4358666667,39.1392,29.1529,51.7214,25.3143333334
796.40,23.8487666667,58.2638666667,51.7188916667,54.8050666666,13.8498444445,13.5368,62.2159166667,47.9078,18.8336,39.254,29.3015666667,51.882,25.7851
796.70,23.91,58.1066666667,51.3666666667,54.4133333333,14.2477777778,13.7533333333,61.7,48.0,19.4533333333,38.9666666667,29.2933333333,51.8133333333,26.0833333333
797.01,22.8911333333,56.6432666667,50.4429833333,53.8827333334,13.4930777778,12.9914666667,60.9881666667,46.8811333333,18.5191333333,38.1508666667,28.3518333333,51.1491333333,25.2965333333
797.32,23.4428666667,57.5769333333,51.1994541667,55.0377333333,13.8307555555,13.5386666667,62.20925,47.9671333333,18.9116666666,38.4256,29.1855,52.0122,25.0479666667
797.63,23.2709333333,57.5812666667,50.66465,54.4976666667,13.3275444445,13.2501333333,62.4133333333,47.7478666667,18.7386666667,38.1012666667,28.5515333333,52.0512666667,24.456
797.93,21.5702,57.0128,49.9553791667,54.3242666667,11.1257,11.1548666667,62.47725,47.1912666667,16.5683333333,37.0639333333,27.1512666667,51.7304,22.3459333333
798.24,22.2835666667,57.5468666667,50.6068458333,55.4622,11.7089666667,11.8674,63.8121666667,47.6978666667,17.3996,37.9006,28.103,52.7367333333,22.7772
798.55,23.9954666667,59.1294666667,52.0446208333,56.6591333333,13.1831444445,13.0208666666,65.1879166667,48.9583333333,19.07,39.4788,29.4306666667,54.4866666667,24.8213666667
798.85,23.6639666667,59.6541333333,52.1545958333,57.2396,12.5515555555,12.7181333333,65.9553333333,49.1273333333,18.3622666667,39.354,29.3273666667,55.0096666667,24.1908666667
799.16,24.4407,59.6475333333,52.3520083333,57.1417333333,13.7536222222,13.7854666667,66.0535833333,49.272,19.2872,40.1148,29.8238666667,55.5631333333,24.6742666667
799.47,25.4596333333,59.3796666667,52.4714416667,56.6069333333,15.0423666667,14.8205333333,65.49875,49.4021333333,20.1794,40.7025333333,30.5417666667,55.2242,25.2989666667
799.78,25.7528333333,60.1669333334,52.8355,56.9358666667,14.9942111111,15.1383333333,66.2779166667,49.5336,20.3868666667,40.8797333333,30.7774,56.0257333334,25.3963666667
800.08,26.9204,60.8767333333,54.0435833333,57.8162,15.5017333333,16.2476,67.253,50.1653333333,20.9842,42.2685333333,31.9184666667,57.2856666667,26.0091
800.39,28.1282666667,61.3135333333,54.0679833333,57.7524,16.4907555556,17.5779333334,67.0746666667,50.6378666667,21.8375333333,43.3789333333,32.7410333333,57.2665333333,26.8831333333
800.70,27.8376666667,60.5163333333,53.5567666667,56.4682666667,16.4184777778,17.6432,66.2926666667,49.5846666667,21.5038666667,43.0302666667,32.4952333333,56.4460666667,27.2804333333
801.00,27.6699333333,60.4830666667,52.8432541667,56.0980666667,16.4004555556,17.6812,65.1801666666,48.9038,20.9960666667,42.4601333333,32.1404666667,56.4027333333,27.2761666667
801.31,28.1068333333,60.7200666667,53.1657333333,55.7832,16.8645444444,18.1662,65.0705833333,49.02,21.5219333333,42.5686666667,32.0454333333,56.3622,27.6243
801.62,27.3887333333,60.1048666667,52.0436333333,54.7326,15.9870444445,17.2389333333,63.73,48.4324666667,20.1871333333,41.1671333333,30.7818,55.114,26.8275
801.92,26.3751,58.3239333333,50.2713083334,53.4736666667,14.9982666667,17.1206666667,62.0430833333,46.8954666667,19.0254,40.1255333333,29.7084,52.9936666666,25.6145666667
802.23,26.4521,57.877,50.0803166667,52.7736666667,15.3992,17.4191333333,61.4504166667,46.6375333333,19.5783333333,39.9127333333,29.7637333333,52.5990666667,26.1286333333
802.54,26.4422666667,58.0427333333,50.2085833333,52.6637333333,14.8272222222,16.8874666667,61.25825,46.2839333333,19.5953333333,39.3230666667,29.4445,52.6416666667,26.1994333333
802.84,26.2645,58.4744,50.6793,53.6339333333,14.9931,17.0086666667,61.6779166667,47.0048666667,19.5716666667,39.707,29.6204666667,53.4761333333,26.5501333333
803.15,25.6030333334,57.6176666667,50.1399916667,52.6118,14.7501111111,16.7832,60.5035833333,46.7040666667,19.098,38.8350666667,28.8988333334,53.2733333333,26.1931666667
803.46,24.7286333333,57.3242666667,49.7429416667,51.9572,14.3475777778,16.0549333333,60.063,46.7431333334,18.1116666667,37.7753333333,28.0963333333,52.9969333333,25.0420666667
803.76,23.9069666667,57.1938666667,49.6909041667,51.7364,13.8126111111,15.6122666667,60.0871666667,46.4419333333,17.7132,37.1238666667,27.6743666667,53.0774666667,24.4341333333
804.07,24.4146666667,57.9844,49.9989875,52.6201333333,14.4729111111,16.0154666667,60.2229166667,47.1241333333,18.7440666667,37.8216666667,28.0968333333,53.7751333333,24.6975666667
804.38,23.9429,57.2333333333,49.9985541667,52.5752,14.4066888889,15.842,60.39475,47.1121333333,18.898,38.2102,28.132,53.5756,24.6893666667
804.68,23.2711,56.5538,49.7093291667,52.2518666667,13.8894666667,15.5737333333,59.7628333333,46.0833333333,18.9654,37.9074666667,27.9267333333,53.2322666667,24.5430333333
