wavelength,Back_PhrErym,Belly_PhrErym,Breast_PhrErym,Crissum_PhrErym,Crown_PhrErym,DorTail_PhrErym,Rump_PhrErym,Throat_PhrErym,WingTip_PhrErym
259.15,8.37400000001,7.5608,6.96346666667,7.94676,6.53746666667,10.8112333333,9.33385833334,9.59809999999,9.95186666667
259.52,7.93593333333,7.0105,6.41673333333,7.57122666667,5.81826666667,10.1157333333,8.70214166667,9.08450000001,9.47353333335
259.89,7.55543333333,6.5284,5.93033333333,7.11444,5.3228,9.7112,8.36169166667,8.55079999999,9.20393333334
260.27,7.27743333333,6.3016,5.9062,6.91094666667,5.20306666667,9.51663333333,8.070825,8.15160000001,9.11220000001
260.64,7.0884,6.138,5.67483333333,6.51902,4.97393333333,9.20703333334,7.7185,8.0237,9.02146666666
261.01,6.78343333333,5.8654,5.26103333333,6.30215333333,4.8248,8.86783333334,7.55125,7.56256666667,8.77440000001
261.39,6.6682,5.77693333333,4.9365,6.42359333333,4.71413333333,8.90126666667,7.62074166667,7.41603333333,8.888
261.76,6.426,5.19046666667,4.47186666667,6.11134666667,4.30353333333,8.61649999999,7.24895833333,6.95516666667,8.40973333333
262.13,6.1935,4.96006666667,4.2503,5.77876,3.89626666667,8.31126666667,7.07133333333,6.70733333333,8.13826666667
262.51,6.10116666667,5.1158,4.16233333333,5.8208,4.06746666667,8.1647,7.22001666667,6.82286666667,8.11720000001
262.88,6.78376666667,5.88263333333,4.73006666667,6.5832,4.61866666667,8.77513333333,8.042225,7.35126666667,8.91373333333
263.25,6.89603333333,6.25986666667,5.26503333333,6.79691333333,4.85393333333,8.72366666667,8.63187500001,7.39553333333,9.37053333332
263.63,6.7265,6.35376666667,5.32383333333,6.68153333333,4.7216,8.66423333334,8.81852499999,7.24973333333,9.35740000001
264.00,7.50783333333,7.07163333333,5.6568,7.11934,4.82346666667,9.43136666666,9.12956666667,7.6973,9.79226666667
264.37,6.96116666667,6.82466666667,4.69696666667,6.37364666667,3.94433333333,8.5978,8.50091666667,7.13283333333,8.87606666667
264.75,6.5015,6.47653333333,4.5206,6.18249333333,4.011,8.19573333333,8.59574999999,6.80166666667,8.35273333334
265.12,6.562,6.51243333333,4.64193333333,6.29046666667,3.96693333333,8.39116666667,8.48692499999,7.08003333333,8.39106666667
265.49,6.24493333333,6.1241,4.33256666667,6.05249333333,3.6906,7.9504,8.15596666667,7.05076666667,8.31046666667
265.87,6.49633333333,6.70606666667,4.96323333333,6.39413333333,4.1982,8.44073333333,8.63668333332,7.6468,9.07240000001
266.24,6.71166666667,6.9065,5.185,7.02638666667,4.61266666667,8.8781,8.88996666667,8.0535,9.60526666667
266.61,6.20633333333,6.44853333333,4.85613333333,6.81873333333,4.2782,8.7914,8.40943333333,7.34286666667,9.25179999999
266.98,6.46506666667,6.794,5.51763333333,7.42045333334,4.81826666667,9.1105,8.67262500001,7.855,9.45573333332
267.36,6.3722,6.58193333333,5.4218,7.39941999999,4.93073333333,9.005,8.4025,7.98083333333,9.21913333335
267.73,6.73093333333,7.0011,5.89073333333,7.88839999999,5.43613333333,9.49413333333,8.72455833335,8.4908,9.79206666668
268.10,6.60173333333,6.8052,6.00796666667,7.89463333333,5.5674,9.22383333333,8.55158333333,8.28416666667,9.91820000001
268.48,7.4503,7.58036666667,6.86,8.94542666667,6.38186666667,10.2441,9.4194,9.08026666667,10.8752
268.85,7.872,8.0926,7.2963,9.62649999999,6.79486666667,10.9989333333,9.85259166667,9.40636666667,11.2274
269.22,8.10053333333,8.30963333333,7.49306666667,9.71256,6.85206666667,11.1716666667,9.96960000001,9.53253333333,11.3846666667
269.59,8.02446666667,8.1566,7.434,9.47392666667,6.69393333333,11.01,9.4866,9.22876666667,11.0294
269.97,6.97373333333,7.0614,6.43963333333,8.3066,5.72073333333,9.86256666666,8.42056666666,8.2115,9.87033333332
270.34,6.84403333333,6.8138,6.3403,8.02268,5.84033333333,9.6377,8.26679166667,8.04186666667,9.63593333333
270.71,6.74216666667,6.5727,6.13406666667,7.79306,5.80786666666,9.27773333333,8.11819166666,8.17033333333,9.32373333333
271.09,6.49296666667,5.98976666667,5.48283333333,7.21851333333,5.3022,8.8712,7.80485833333,7.78833333333,8.89606666666
271.46,6.43983333333,5.90713333333,4.98613333333,7.07352,5.03106666667,8.7645,7.58454999999,7.47416666667,8.72513333333
271.83,6.42603333333,5.7396,4.6912,6.94906666667,4.84606666667,8.60683333333,7.39366666666,7.30266666667,8.33573333334
272.20,6.1826,5.511,4.4221,6.72691333333,4.7758,8.38623333333,7.23504999999,7.1508,7.95413333334
272.58,6.19586666667,5.36286666667,4.4339,6.63140666666,5.0424,8.4479,7.32139166667,7.15516666667,8.00253333333
272.95,5.87603333333,4.9556,3.95126666667,6.11607333333,4.63873333333,7.87383333333,6.79385833333,6.72696666667,7.61099999999
273.32,5.6908,4.60903333333,3.75506666667,5.84301333333,4.4434,7.6314,6.58764166667,6.48973333333,7.40260000001
273.69,5.56866666667,4.77283333333,3.68756666667,5.68903333333,4.303,7.5747,6.669,6.50543333333,7.16026666667
274.06,5.792,5.10536666667,3.7322,5.86947333333,4.4766,7.98673333333,6.87045,6.79043333333,7.32599999999
274.44,6.41703333333,5.62156666667,4.2553,6.18902666667,4.67973333333,8.49623333333,7.3318,7.22746666667,7.71026666667
274.81,6.63703333333,5.78833333333,4.58903333333,6.37429333333,4.71253333334,8.6902,7.548225,7.39976666667,8.02753333333
275.18,6.35846666667,5.6205,4.3982,6.04407333333,4.53693333333,8.4088,7.2805,7.11536666667,7.67906666667
275.55,7.0386,6.21526666667,5.18436666667,6.69279333333,5.25526666667,9.01393333333,7.93706666667,7.93976666667,8.30993333334
275.93,7.103,6.4143,5.36796666667,6.82243333333,5.34166666667,9.1798,8.08483333333,8.0529,8.55246666666
276.30,7.54933333333,6.9842,6.01193333333,7.24128,5.662,9.7544,8.58218333333,8.58446666667,9.08866666667
276.67,7.2544,6.89773333333,5.93683333333,6.95992,5.3966,9.36133333333,8.28374166667,8.3989,8.79553333334
277.04,7.82516666667,7.43163333333,6.5228,7.52788666667,5.96713333333,10.0875,9.01495833334,9.0183,9.297
277.41,7.95956666667,7.66776666667,6.8106,7.74446666667,6.13786666667,10.2243333333,9.24009166665,9.25403333333,9.47486666666
277.79,8.31013333333,7.619,7.0891,8.01748666667,6.548,10.4057,9.47418333333,9.64613333333,9.89440000002
278.16,9.21533333335,8.42150000001,8.0034,8.92823333333,7.492,10.9918333333,10.2245833333,10.2933333333,10.6784
278.53,8.81603333333,8.11293333333,7.61923333333,8.98912000001,7.44986666667,10.6575666667,10.2026916667,10.2276333333,10.3205333333
278.90,8.80496666667,7.96716666666,7.28963333333,8.97525333333,7.42813333333,10.5828666667,10.0260416667,10.1785666667,10.2367333333
279.27,9.32083333333,8.41873333333,7.75203333333,9.63235333334,8.00006666667,11.2274,10.6953916667,10.7475333333,10.893
279.64,8.84493333334,8.09103333333,7.54363333333,9.18121333333,7.722,11.0749333333,10.506175,10.123,10.6418
280.02,8.6628,7.6956,7.25686666667,8.90805333333,7.477,10.8720666667,10.2105583333,9.919,10.4158
280.39,8.57676666667,7.44683333333,7.06956666667,8.81614666667,7.35946666667,10.6053333333,10.2418333333,9.80976666667,10.3771333333
280.76,8.3324,7.15453333333,6.719,8.51264666667,7.01,10.3046,9.95331666667,9.79643333333,10.0790666667
281.13,8.33983333333,7.14646666667,6.9302,8.75237999999,7.09553333334,10.1538,9.82039166667,9.93773333333,10.3635333333
281.50,8.2545,7.1429,6.8784,8.81771333333,7.23693333333,10.0939666667,9.68160833333,9.97603333333,10.2979333333
281.87,7.65826666667,6.7382,6.37923333333,8.23531333333,6.72266666667,9.41886666667,9.24149999999,9.33003333333,9.65973333333
282.25,7.2664,6.3773,5.85946666667,7.87858000001,6.3214,8.90796666667,8.92689999999,9.03226666667,9.25346666667
282.62,7.47916666667,6.6503,6.1067,8.01909333334,6.53586666667,9.18303333334,8.95640000001,9.1146,9.70873333334
282.99,7.75456666667,6.94073333333,6.5013,8.18028666666,6.716,9.47193333333,9.22260833333,9.28203333334,10.0028666667
283.36,7.38563333333,6.671,6.38143333333,7.83731333333,6.42373333333,9.13973333333,8.86375833333,8.93933333333,9.78526666667
283.73,7.12766666667,6.407,6.3267,7.69722000001,6.1608,8.89563333333,8.65969166666,8.89853333333,9.57420000001
284.10,7.03706666667,6.3304,6.37246666667,7.56056666667,6.07533333333,8.7648,8.62825,8.79246666667,9.44153333333
284.47,6.70736666667,6.01643333333,6.09533333333,7.15980666667,5.68893333333,8.4762,8.21829166666,8.536,9.02586666666
284.85,6.61873333333,5.77593333333,6.0271,7.09562,5.46126666667,8.53643333333,8.13071666667,8.11676666667,8.90293333333
285.22,6.512,5.71836666667,5.73516666667,6.78767333333,5.386,8.59143333333,8.07875000001,7.8835,8.74460000001
285.59,6.03583333333,5.24223333333,5.3469,6.25821333333,4.89193333333,8.26673333333,7.68900833333,7.38303333333,8.2868
285.96,6.28633333333,5.3995,5.51783333333,6.44833333333,5.1598,8.6594,7.83975000001,7.5908,8.45233333334
286.33,6.13216666667,5.3464,5.51773333333,6.36450666667,4.96586666667,8.6788,7.65242500001,7.44653333333,8.37666666667
286.70,5.59896666667,4.79456666667,5.0275,5.74016666667,4.31666666667,8.1568,7.12366666667,6.95403333333,7.62240000001
287.07,5.0637,4.39763333333,4.36756666667,5.15064,3.8036,7.7182,6.594875,6.51836666667,7.00013333333
287.44,4.76916666667,4.015,3.8847,4.79277333333,3.3054,7.42093333333,6.23654166666,6.18533333333,6.35666666666
287.82,5.05673333333,4.2559,3.9399,4.98644,3.52493333333,7.62833333333,6.30164166667,6.4905,6.36366666667
288.19,5.03843333333,4.26463333333,3.81043333333,4.95322,3.4392,7.53656666667,6.15513333333,6.507,6.2654
288.56,5.45943333333,4.67876666667,4.3091,5.39185333333,3.98046666667,7.9855,6.53123333333,6.91503333333,6.60366666667
288.93,5.86063333333,5.29416666667,4.7532,5.85697333333,4.58546666667,8.25923333333,7.068225,7.57343333333,7.05326666667
289.30,5.6794,5.26023333333,4.71546666667,5.88637333333,4.46313333333,8.05606666667,6.98409166667,7.56733333333,6.86406666666
289.67,6.35913333333,5.9674,5.37136666667,6.6298,5.1678,8.65126666667,7.68759166666,8.284,7.4844
290.04,6.64346666667,6.52893333333,5.94063333333,7.14306666667,5.45326666667,9.00463333333,8.07920833333,8.7818,7.87033333334
290.41,7.02216666667,6.90456666667,6.37186666667,7.50360666667,5.8488,9.38843333333,8.57575833334,9.26826666667,8.24186666667
290.78,7.3409,7.3736,6.70303333333,8.00057333333,6.29066666667,9.70793333333,8.90406666667,9.67629999999,8.63120000001
291.15,7.51443333333,7.53856666667,7.07536666667,8.42860666666,6.49686666667,9.88733333334,9.13623333333,9.86543333333,8.90026666667
291.52,7.9137,7.86633333333,7.5109,8.95750666666,6.9456,10.2073666667,9.53821666667,10.3069,9.51733333334
291.89,7.59696666667,7.47043333333,7.23423333333,8.75543999999,6.51566666667,9.77456666667,9.33663333335,10.0170333333,9.44840000001
292.26,7.55886666667,7.39676666667,7.192,8.65004,6.44333333333,9.7865,9.42193333334,10.0821666667,9.44766666668
292.64,7.2287,7.04086666667,6.74176666667,8.3851,6.00326666667,9.38666666667,9.09783333334,9.90240000001,9.10500000001
293.01,7.13326666667,6.7261,6.62606666667,8.24798666667,5.6906,9.16906666667,8.84665000001,9.68016666667,8.81893333334
293.38,7.0832,6.6668,6.6286,8.27214666667,5.4974,9.02813333333,8.79821666667,9.74009999999,8.77086666667
293.75,7.09843333333,6.80403333333,6.60813333333,8.45193333333,5.43166666667,8.98143333333,8.75861666667,9.78486666667,8.77006666667
294.12,6.83646666667,6.43353333333,6.19893333333,8.19606,5.10513333333,8.63486666667,8.57755833335,9.59826666666,8.46880000001
294.49,6.6966,6.06053333333,5.92796666667,7.94913333333,4.802,8.33023333333,8.23124166666,9.43383333334,8.22153333333
294.86,6.74903333333,5.89166666667,5.94373333333,7.88586,4.74646666667,8.3159,8.31846666666,9.52906666667,8.16559999999
295.23,6.50253333333,5.52493333333,5.76473333333,7.55153333333,4.51826666667,7.96796666667,8.13869166666,9.41800000001,7.80486666666
295.60,6.12116666667,5.2247,5.43263333333,7.05810666667,4.23426666667,7.48153333333,7.77643333333,9.25673333333,7.23666666666
295.97,6.35993333333,5.57836666667,5.62103333333,7.19534666667,4.50693333333,7.7401,7.97176666667,9.50473333333,7.26293333333
296.34,6.54736666667,5.84893333333,5.9448,7.48788,4.7902,7.9756,8.227025,9.68036666666,7.29959999999
296.71,6.487,5.8346,5.90253333333,7.43462,4.7676,7.9892,8.20278333334,9.58636666667,7.22320000001
297.08,6.3225,5.75913333333,5.68926666667,7.34067333333,4.6558,7.94166666667,8.10986666666,9.55096666666,7.18633333333
297.45,6.3829,5.62213333333,5.69416666667,7.19682,4.57766666667,7.8918,8.04075000001,9.54976666667,7.06653333334
297.82,6.42713333333,5.56653333333,5.6987,7.15214666667,4.57353333333,7.86286666667,8.12324166667,9.62236666666,7.04046666666
298.19,6.4183,5.62523333333,5.81243333333,7.26314666667,4.576,7.93893333333,8.15429166667,9.65693333333,7.0802
298.56,6.59466666667,5.98223333333,5.9248,7.61037333333,4.79166666667,8.20003333333,8.49785833333,9.9747,7.23506666667
298.93,6.60916666666,5.96033333333,5.86613333333,7.66134,4.76186666667,8.13096666667,8.444125,10.1030666667,7.21626666667
299.30,6.90503333333,6.35626666667,6.1145,8.07896666667,5.05733333334,8.413,8.77663333332,10.5509,7.50686666667
299.67,7.4052,6.92163333333,6.68766666667,8.65554666666,5.44853333333,8.92083333334,9.31626666666,11.1220666667,8.07060000001
300.04,7.2679,6.7921,6.49133333333,8.62265333333,5.3864,8.7631,9.31368333333,11.1645,8.03980000001
300.41,6.89013333333,6.52406666667,6.19706666667,8.41003999999,5.09666666667,8.47713333334,8.99703333332,11.1591,7.94253333334
300.78,6.77333333333,6.39323333333,6.1046,8.40366666666,5.04926666667,8.2703,8.96724166666,11.2038666667,7.90159999999
301.15,6.9342,6.7172,6.3944,8.64808000001,5.25753333334,8.40226666666,9.13670833335,11.5331,8.04533333333
301.52,6.91536666666,6.82983333333,6.54056666667,8.89384666666,5.36913333333,8.4488,9.13796666667,11.7607666667,8.17853333333
301.89,6.78196666667,6.7304,6.3907,8.81474666667,5.25373333333,8.2103,8.95730000001,11.7442,8.08446666667
302.26,6.8367,6.64146666667,6.21183333333,8.67778666667,5.12506666667,7.9319,8.76847500001,11.7787666667,8.05273333334
302.63,6.91786666667,6.699,6.34753333333,8.70970666667,5.11426666667,7.91896666667,8.70045,11.8796666667,8.00466666667
303.00,7.08326666667,7.0642,6.44246666667,8.89046,5.2284,8.0766,8.87270833334,11.9925,8.1382
303.37,7.02223333333,7.1159,6.4271,8.82578000001,5.17086666667,7.97293333333,8.83397499999,11.8481,8.08460000001
303.74,6.8985,7.07246666667,6.1449,8.76311333333,5.1124,7.8483,8.57549166667,11.7306333333,7.92280000001
304.10,7.27433333333,7.42776666667,6.53666666667,9.13850666668,5.42546666667,8.07556666666,8.73718333333,12.0898666667,8.11113333334
304.47,7.70716666667,7.72373333333,6.86666666667,9.53123999999,5.76713333333,8.24343333333,9.06379166666,12.4325333333,8.32866666667
304.84,7.9556,8.02473333333,7.13406666667,9.78689333333,5.8888,8.51953333333,9.20476666667,12.7220666667,8.58613333334
305.21,8.11956666666,8.19276666667,7.18423333333,9.93278666667,6.03033333334,8.55066666667,9.29990000001,13.0068666667,8.73433333333
305.58,8.31880000001,8.63176666667,7.25503333333,10.1322,6.169,8.72453333334,9.67235833333,13.4252,8.98073333334
305.95,8.2548,8.62203333333,7.37053333333,10.1857666667,6.11926666667,8.74986666667,9.67127499999,13.6641666667,8.90900000001
306.32,7.98436666667,8.4783,7.2412,10.2308333333,6.09693333333,8.63473333333,9.54800833333,13.5668666667,8.6104
306.69,7.39063333333,7.90083333333,6.74453333333,9.72796666667,5.5546,8.03686666667,9.04210833334,12.9763333333,8.12466666667
307.06,6.90783333333,7.47366666667,6.42656666667,9.33607999999,5.11006666667,7.61786666667,8.66568333332,12.6582666667,7.72106666666
307.43,6.9059,7.37806666667,6.2704,9.31154,5.13553333333,7.5942,8.51945,12.6572333333,7.71926666667
307.80,6.76953333333,7.22923333333,6.32306666667,9.18010666666,5.09386666667,7.60683333333,8.63271666667,12.5346333333,7.63473333333
308.17,6.4998,7.1621,6.23653333333,9.16628666665,4.90833333333,7.48543333333,8.43908333333,12.4658333333,7.42506666667
308.54,6.28723333333,7.0265,5.91583333333,9.04736,4.54246666667,7.20583333333,8.23479166666,12.2237666667,7.17813333333
308.90,5.92693333333,6.7907,5.52126666667,8.79855333333,4.24406666667,6.75736666667,7.89689166667,12.0729333333,6.75146666667
309.27,5.66423333333,6.5333,5.3207,8.63323333333,3.821,6.49753333333,7.73298333333,11.8183,6.38726666667
309.64,5.62993333333,6.36466666667,5.34153333333,8.63615333334,3.75673333333,6.4488,7.5869,11.7145333333,6.1852
310.01,5.91716666667,6.627,5.45346666667,8.84979333334,3.94086666667,6.6001,7.83304166667,11.8443333333,6.39066666667
310.38,6.19176666667,7.11086666667,5.84673333333,9.19775999999,4.1888,6.8954,8.11905,12.2453666667,6.67433333333
310.75,6.16406666667,7.17293333333,5.91423333333,9.27303999999,4.27673333333,6.9304,8.08454166667,12.4528,6.56373333334
311.12,6.29723333333,7.3461,6.12313333333,9.52944666668,4.525,7.0426,8.29198333333,12.7439,6.68306666666
311.49,6.34266666667,7.39296666667,6.299,9.66944666667,4.5388,7.0618,8.32495,12.8759,6.60086666667
311.85,6.1345,7.32306666667,6.21443333333,9.64031333334,4.39413333333,6.80453333333,8.06055833333,12.9453333333,6.36886666666
312.22,6.16116666667,7.3572,6.20696666667,9.59745333333,4.36033333333,6.7918,8.06649166667,13.1147666667,6.40500000001
312.59,6.10323333334,7.44933333333,6.25546666667,9.65376000001,4.411,6.85566666667,8.09884166667,13.2909,6.37353333334
312.96,6.5169,7.92493333333,6.72903333333,10.18426,4.8162,7.2695,8.62074999999,13.7593666667,6.78006666666
313.33,6.86403333333,8.25273333333,7.16006666667,10.54658,5.16693333333,7.58863333333,8.89915833333,14.1596333333,7.2278
313.70,6.89406666667,8.45203333333,7.22683333333,10.5930866667,5.24486666667,7.51176666667,8.94024166666,14.2795666667,7.24653333334
314.07,6.39726666667,8.09403333333,6.83946666667,10.2510866667,4.875,7.10573333333,8.45206666667,14.0151666667,6.70379999999
314.43,6.25476666667,7.9372,6.55706666667,10.0413866667,4.80613333333,6.92583333333,8.34102499999,13.9896666667,6.54233333333
314.80,6.6861,8.4055,6.9336,10.4835733333,5.29593333333,7.27133333333,8.90298333334,14.5827333333,7.06693333334
315.17,7.20483333333,8.86436666667,7.401,10.91574,5.74813333333,7.6717,9.23538333333,15.0412,7.52820000001
315.54,7.38766666667,9.24466666667,7.62456666667,11.1712933333,5.95453333333,7.85806666667,9.64956666667,15.4361333333,7.7436
315.91,7.8163,9.7546,7.96526666667,11.64798,6.3148,8.25656666667,10.1393833333,15.8891,8.06046666666
316.28,8.1699,10.1347666667,8.27206666667,12.1282,6.61286666667,8.51456666667,10.596175,16.1355666667,8.22279999999
316.64,8.52286666667,10.4497,8.7196,12.4744066667,6.98586666667,8.79373333333,11.0183416667,16.4554,8.52153333334
317.01,8.59043333333,10.6213,8.91523333333,12.4408,7.09286666667,8.90273333333,11.0944416667,16.6294333333,8.44373333333
317.38,8.55776666667,10.7034333333,8.90103333333,12.47738,7.2304,8.85876666667,11.0853333333,16.8384333333,8.3238
317.75,8.66240000001,10.9415666667,9.1261,12.7262133333,7.4474,9.1113,11.2429416667,17.111,8.38913333333
318.12,9.31270000001,11.5844,9.71866666667,13.2985266667,7.99026666667,9.63446666667,11.9512666667,17.7999666667,9.07879999999
318.49,9.381,11.5288333333,9.85986666667,13.2968933333,7.89306666667,9.60066666667,11.9664833333,17.8579666667,9.04453333333
318.85,9.2977,11.5223333333,9.94356666667,13.36436,7.74493333333,9.54656666667,11.8745333333,17.7706666667,8.93353333333
319.22,8.87903333333,11.3019333333,9.7799,13.0917866667,7.44093333333,9.27076666667,11.7066583333,17.7012666667,8.51573333334
319.59,8.83246666667,11.3660666667,9.903,13.2076333333,7.38266666667,9.2757,11.5481916667,17.8495333333,8.43393333333
