wavelength,Back_SpoColf,Belly_SpoColf,Breast_SpoColf,Crissum_SpoColf,Crown_SpoColf,DorTail_SpoColf,Patch10_SpoColf,Patch11_SpoColf,Patch12_SpoColf,Rump_SpoColf,Throat_SpoColf,WingTip_SpoColf
389.55,6.894,14.7028666667,11.0435333333,8.45473333333,5.14833333333,6.66713333333,18.1050666667,5.8294,6.08853333334,4.59913333333,27.4487333333,5.7738
389.91,6.9732,14.8234666667,11.1338,8.50546666667,5.21946666667,6.7304,18.2090666667,5.90213333333,6.15473333333,4.66733333333,27.5857333333,5.84566666667
390.27,7.03453333333,14.8975333333,11.2279333333,8.59713333334,5.25633333333,6.80493333333,18.3018,5.95293333333,6.18146666667,4.73613333333,27.6484,5.90433333333
390.63,7.0974,14.9500666667,11.2902666667,8.65619999999,5.31553333333,6.87266666667,18.36,6.00853333333,6.21873333333,4.81013333333,27.7143333333,5.9676
391.00,7.13686666667,14.9985333333,11.3489333333,8.69933333333,5.37086666667,6.931,18.4214,6.052,6.2618,4.8626,27.8192666667,5.99413333333
391.36,7.15166666667,15.0182666666,11.3594666667,8.70886666666,5.36026666667,6.95413333333,18.4568666667,6.08586666667,6.25933333333,4.87146666667,27.8821333333,5.98546666667
391.72,7.18033333333,15.0577333333,11.4279333333,8.72046666667,5.3824,6.9772,18.4505333333,6.08733333333,6.28073333333,4.89053333333,27.9202666667,5.98073333333
392.08,7.26833333333,15.1736666667,11.5665333333,8.83986666666,5.4752,7.08753333333,18.6089333333,6.198,6.39213333333,4.96793333333,28.0587333333,6.07753333334
392.44,7.31353333333,15.2721333333,11.641,8.88726666667,5.53393333333,7.14033333333,18.6792666667,6.20993333333,6.42786666667,5.00266666667,28.1266666667,6.1232
392.80,7.2792,15.291,11.6046666667,8.87926666666,5.51966666667,7.1464,18.6732666667,6.1736,6.4256,4.96726666667,28.1324666666,6.1116
393.16,7.26393333333,15.3203333333,11.6241333333,8.89053333333,5.51986666667,7.17086666667,18.7238666667,6.19426666667,6.42373333333,4.98073333333,28.1357333333,6.11113333333
393.52,7.30433333333,15.4018,11.6706666667,8.95793333334,5.58073333333,7.22086666667,18.8097333333,6.25686666667,6.4966,5.0524,28.2188666667,6.1586
393.88,7.32246666667,15.4320666667,11.6808,8.99000000001,5.60986666667,7.22813333333,18.8546666667,6.28066666667,6.5052,5.0658,28.2744666667,6.17726666666
394.24,7.30453333333,15.418,11.6694666667,8.98273333334,5.60066666667,7.23533333333,18.8166,6.25753333333,6.50173333333,5.0446,28.3316,6.14833333333
394.60,7.27126666667,15.4528666666,11.6737333333,8.96333333333,5.58713333334,7.20086666667,18.8196666667,6.2304,6.48893333333,5.03753333333,28.3958,6.12873333333
394.96,7.24673333334,15.4260666667,11.6613333333,8.95319999999,5.5792,7.16146666666,18.8539333333,6.19633333333,6.47306666667,5.001,28.4618,6.11233333333
395.32,7.2558,15.4631333333,11.6946666667,8.9824,5.57813333333,7.17026666667,18.899,6.20013333334,6.46626666667,5.01486666667,28.5584,6.1028
395.68,7.20193333333,15.4353333333,11.6366,8.96679999999,5.53186666667,7.11073333333,18.8822666667,6.17473333333,6.44406666667,4.9628,28.5693333333,6.0602
396.04,7.13853333333,15.383,11.5596666667,8.88213333333,5.4562,7.00806666667,18.8374666667,6.08626666667,6.37306666667,4.9096,28.5418666667,5.97213333333
396.40,7.09726666667,15.3616666667,11.5479333333,8.86533333334,5.42026666667,6.9588,18.8512,6.08853333333,6.38913333333,4.87606666667,28.6411333333,5.93386666667
396.76,7.1146,15.4292666667,11.6188,8.92946666667,5.43686666667,6.95966666667,18.9317333333,6.10073333333,6.41966666667,4.91353333333,28.7587333333,5.9484
397.12,7.1814,15.4840666667,11.6784,9.00326666666,5.47633333333,6.98466666667,18.9899333333,6.13226666667,6.487,4.97166666667,28.9128,6.00466666667
397.48,7.16326666667,15.4559333333,11.6557333333,8.95346666667,5.41146666667,6.91,18.9940666667,6.05013333333,6.41126666667,4.91526666667,28.8944,5.94826666667
397.84,7.08313333333,15.4208666667,11.6027333333,8.90146666667,5.32753333333,6.83913333333,18.9533333333,5.94506666667,6.3248,4.8424,28.8935333333,5.85213333333
398.20,7.08786666667,15.4525333333,11.5886,8.88573333333,5.30453333333,6.7996,19.0008,5.919,6.30666666667,4.8234,28.9048,5.8282
398.56,7.0776,15.4331333333,11.5848666667,8.88606666667,5.25826666667,6.78906666667,19.0508,5.88806666667,6.28513333333,4.78386666667,28.9434,5.79386666667
398.92,7.12946666667,15.5402,11.655,8.94380000001,5.28086666667,6.8282,19.1500666667,5.92453333333,6.33726666667,4.84393333333,29.0788666667,5.81286666666
399.28,7.14506666667,15.5184,11.6422,8.94266666666,5.28906666667,6.79373333333,19.1711333333,5.915,6.3402,4.84313333333,29.0585333333,5.84166666667
399.64,7.1356,15.5319333333,11.6473333333,8.95459999999,5.2702,6.79346666666,19.2213333333,5.8884,6.29393333333,4.8366,29.1078,5.86566666667
400.00,7.17286666667,15.6067333334,11.7100666667,9.04346666667,5.31386666666,6.8584,19.2734,5.94546666666,6.30506666667,4.86533333333,29.2177333333,5.91993333333
400.36,7.17026666667,15.6306666667,11.7204666667,9.03226666666,5.30713333333,6.85386666667,19.2812666667,5.94386666667,6.26553333333,4.88593333333,29.2205333333,5.9076
400.72,7.1574,15.6354,11.6894666667,9.01473333333,5.28446666667,6.8152,19.2816666667,5.9154,6.19946666666,4.8636,29.2476,5.86346666667
401.08,7.10646666667,15.614,11.6609333333,8.97213333333,5.23366666667,6.78586666666,19.2612666667,5.89246666667,6.13973333333,4.80046666667,29.2611333333,5.80406666667
401.44,7.10513333333,15.6457333333,11.686,8.99366666666,5.25853333333,6.79706666666,19.2895333333,5.91173333334,6.14013333333,4.79966666667,29.3308,5.7966
401.80,7.14493333333,15.696,11.7278666667,9.0342,5.29793333333,6.8174,19.3404,5.97433333333,6.2094,4.81793333333,29.3851333333,5.83766666667
402.16,7.1752,15.7623333333,11.8134666667,9.11146666667,5.33953333333,6.84253333333,19.4116666667,6.01373333333,6.24353333333,4.856,29.5372,5.87906666667
402.52,7.18253333333,15.8491333333,11.862,9.13940000001,5.34473333333,6.8656,19.4414,6.03646666667,6.26553333333,4.89286666667,29.602,5.88626666667
402.88,7.21233333333,15.876,11.9049333333,9.16953333333,5.35526666666,6.88513333333,19.4742,6.04686666667,6.26506666667,4.89113333333,29.6313333334,5.89933333333
403.24,7.22146666667,15.9836666667,11.9777333333,9.20706666667,5.4026,6.93313333333,19.4979333333,6.0622,6.31366666667,4.91613333333,29.7822,5.90713333333
403.60,7.24133333333,16.0400666667,12.0190666667,9.24426666667,5.44513333333,6.9466,19.5316666667,6.07766666667,6.39126666667,4.93433333333,29.8969333333,5.9124
403.95,7.32533333334,16.1478,12.1186666667,9.33773333333,5.51453333333,7.04366666667,19.6500666667,6.15893333333,6.50346666667,5.01453333333,30.0702,6.00033333333
404.31,7.3308,16.15,12.1360666666,9.35673333334,5.52466666667,7.0278,19.6678,6.15306666667,6.50086666666,5.0286,30.1137333333,6.0098
404.67,7.3276,16.1563333333,12.1714666667,9.33519999999,5.5034,7.02333333333,19.6884666667,6.184,6.51233333333,5.02586666667,30.1328,6.00926666667
405.03,7.33646666667,16.2157333333,12.2142,9.36179999999,5.52833333333,7.03166666667,19.7515333333,6.18953333333,6.52006666667,5.05673333333,30.2125333333,6.02853333333
405.39,7.31313333333,16.2352,12.2219333333,9.37620000001,5.5266,7.03013333333,19.7830666667,6.1988,6.50866666667,5.07066666667,30.2482666667,6.0176
405.75,7.33253333333,16.2794,12.2669333333,9.40566666667,5.54366666667,7.029,19.8574666667,6.2046,6.5056,5.0996,30.3581333333,6.02233333333
406.11,7.3418,16.2950666667,12.2793333333,9.41173333334,5.5536,7.0392,19.8885333333,6.20793333333,6.53253333333,5.12566666667,30.3784666666,6.028
406.47,7.355,16.2741333333,12.2847333333,9.422,5.56846666667,7.00893333333,19.8776,6.204,6.53193333334,5.1252,30.4318,6.039
406.83,7.28926666667,16.2535333333,12.2326666667,9.38513333333,5.5168,6.95813333333,19.8404666667,6.17786666667,6.4912,5.09386666667,30.4313333333,5.99193333333
407.19,7.31746666667,16.2953333333,12.261,9.426,5.5228,6.97886666667,19.907,6.20146666667,6.51373333333,5.1188,30.4936,6.01526666666
407.55,7.33213333333,16.3336,12.2858666667,9.43566666666,5.5122,6.97706666667,19.9664,6.23326666667,6.49706666667,5.12246666667,30.5308,6.00386666667
407.90,7.2874,16.3137333333,12.2528666667,9.39413333334,5.47026666667,6.88373333333,19.9718,6.17726666667,6.44213333333,5.07193333333,30.5428666667,5.93333333333
408.26,7.35773333333,16.4237333333,12.3230666667,9.4614,5.52393333333,6.94286666667,20.042,6.2372,6.5046,5.12346666667,30.6383333333,5.98546666667
408.62,7.39106666667,16.514,12.361,9.5478,5.5746,6.98446666666,20.1283333333,6.27026666667,6.54833333333,5.16433333333,30.7527333334,6.03153333334
408.98,7.40893333333,16.5586,12.3738666666,9.57726666666,5.56333333333,6.9802,20.1418666667,6.27293333333,6.57853333333,5.14453333333,30.805,6.03853333333
409.34,7.40246666667,16.5866,12.3953333333,9.59566666667,5.54626666667,6.9604,20.1906,6.26286666667,6.5888,5.11926666667,30.8912666667,6.01346666667
409.70,7.35793333333,16.6244,12.3863333334,9.59266666667,5.52526666667,6.93306666667,20.2070666667,6.238,6.56953333333,5.08966666667,30.9548,5.9806
410.06,7.31013333333,16.6315333333,12.3734,9.56313333333,5.50046666667,6.88546666667,20.1886666667,6.23353333333,6.53406666666,5.05653333333,30.9881333333,5.93513333333
410.42,7.33466666667,16.7308666667,12.4178,9.61046666667,5.5378,6.92506666667,20.2737333333,6.2862,6.56166666667,5.099,31.0928,5.95513333333
410.77,7.384,16.8045333333,12.4834666667,9.66833333333,5.59173333333,6.95306666667,20.3347333333,6.31393333333,6.59706666667,5.14306666667,31.1916666667,5.98706666667
411.13,7.36653333334,16.7931333333,12.4964,9.67153333334,5.5772,6.92553333333,20.3655333333,6.29126666667,6.5482,5.12226666667,31.2273333333,5.9558
411.49,7.40053333333,16.8067333333,12.5215333333,9.69240000001,5.60553333333,6.93313333333,20.378,6.29513333333,6.55033333333,5.14046666667,31.2746,5.96766666667
411.85,7.40813333333,16.8404,12.5261333333,9.68713333334,5.59373333333,6.9356,20.3904,6.2898,6.5226,5.1288,31.3356666667,5.95906666667
412.21,7.3856,16.8639333333,12.5281333333,9.68406666667,5.5662,6.92846666667,20.4472666666,6.26606666667,6.5296,5.0994,31.4210666667,5.9188
412.57,7.38913333333,16.8700666667,12.5334666667,9.67993333332,5.5458,6.9164,20.4654666667,6.2358,6.5062,5.10053333333,31.4695333333,5.8976
412.92,7.37913333333,16.8808666667,12.5556,9.69726666666,5.55786666667,6.90886666667,20.5252666667,6.22966666667,6.4878,5.11366666667,31.4814,5.87286666667
413.28,7.3694,16.8962,12.5551333333,9.68906666667,5.55093333333,6.9106,20.5154,6.19,6.45706666667,5.10146666666,31.5480666667,5.86006666667
413.64,7.3898,16.908,12.5805333333,9.71586666667,5.5718,6.91866666667,20.5353333333,6.20913333333,6.47333333333,5.1284,31.5620666667,5.8664
414.00,7.443,17.0144666667,12.6659333333,9.80353333334,5.6282,6.96686666667,20.6568,6.25193333333,6.50673333333,5.18513333333,31.6789333333,5.91833333333
414.36,7.4286,17.0399333333,12.6807333333,9.80066666666,5.5984,6.93693333334,20.6916666667,6.2244,6.50373333333,5.14953333333,31.7157333333,5.89206666667
414.72,7.45,17.0969333333,12.7221333333,9.84100000001,5.608,6.95326666667,20.7614666667,6.2618,6.51826666667,5.16293333333,31.8168,5.91793333333
415.07,7.4812,17.2080666667,12.7792,9.90646666666,5.66826666667,6.98293333333,20.8276666667,6.33286666667,6.5956,5.2176,31.9432666667,5.97513333333
415.43,7.479,17.2996,12.8303333333,9.96586666666,5.67206666666,7.0202,20.9078,6.35373333333,6.6238,5.26226666667,32.0605333333,5.992
415.79,7.4978,17.3481333333,12.8907333333,10.0146,5.70906666667,7.04033333333,20.9618,6.38646666667,6.6658,5.29233333333,32.1375333333,6.0186
416.15,7.45333333333,17.3146666667,12.8874,10.0128666667,5.67886666666,6.99946666667,20.9558666667,6.35333333333,6.61973333333,5.27293333333,32.1656666667,5.978
416.51,7.45673333333,17.3341333333,12.9172,10.0245333333,5.68446666667,7.0022,20.9855333333,6.355,6.63706666667,5.27633333333,32.2039333333,5.9798
416.86,7.48893333333,17.4072666667,12.9545333333,10.0671333333,5.6978,7.01406666667,21.0076666667,6.3784,6.6466,5.3008,32.2924666667,6.0008
417.22,7.53046666667,17.4957333333,13.0161333334,10.1104,5.72326666667,7.02546666667,21.0815333333,6.41466666667,6.67613333333,5.35966666667,32.3722,6.03326666667
417.58,7.53193333333,17.5404666667,13.0509333334,10.151,5.718,7.0448,21.1373333333,6.4182,6.6876,5.37426666667,32.4406,6.046
417.94,7.56533333334,17.5939333333,13.0974,10.1930666667,5.73833333333,7.07553333333,21.203,6.44086666667,6.7092,5.399,32.5117333333,6.07006666667
418.29,7.59,17.6472666667,13.156,10.2566,5.77526666667,7.1078,21.27,6.4896,6.74926666667,5.44286666667,32.6205333333,6.1098
418.65,7.6008,17.6766666667,13.1730666667,10.2768666667,5.7986,7.12826666667,21.2918,6.48706666667,6.75313333333,5.47586666667,32.6568666667,6.11273333333
419.01,7.631,17.7076666667,13.2134,10.3038,5.79926666667,7.1378,21.3255333333,6.5002,6.754,5.48526666667,32.7006666667,6.12093333333
419.37,7.63326666666,17.751,13.2431333333,10.3328,5.81613333333,7.13766666667,21.3584,6.52473333333,6.75206666667,5.4858,32.7630666667,6.11786666667
419.73,7.62386666667,17.7727333333,13.2406666667,10.3484666667,5.80993333333,7.1316,21.386,6.51346666667,6.74086666667,5.49153333333,32.7798,6.11386666667
420.08,7.6294,17.8116,13.2612666667,10.3655333333,5.81333333333,7.1358,21.3991333333,6.5254,6.74873333333,5.49906666667,32.8236,6.11053333333
420.44,7.64646666667,17.8627333333,13.2958666667,10.4122666667,5.8402,7.15166666667,21.4389333333,6.54586666666,6.76093333333,5.5336,32.9084666667,6.13213333333
420.80,7.64526666667,17.8674,13.3110666667,10.4272666667,5.84853333333,7.15986666667,21.4568666667,6.5596,6.78006666667,5.54826666667,32.9458,6.14066666667
421.16,7.66153333333,17.89,13.3368,10.4733333333,5.86733333333,7.1804,21.4824666667,6.5808,6.8182,5.56786666667,32.9966666667,6.1562
421.51,7.69706666667,17.9173333333,13.3717333333,10.5082666667,5.89266666667,7.20286666667,21.5038666667,6.61326666667,6.8286,5.59466666667,33.0591333333,6.18046666667
421.87,7.6752,17.9267333333,13.3628,10.507,5.86526666667,7.18653333333,21.4962666667,6.6044,6.8136,5.58586666667,33.0916,6.15826666667
422.23,7.68993333333,17.9576666666,13.386,10.5278666667,5.87373333333,7.18986666667,21.5182,6.6054,6.79986666667,5.59206666667,33.121,6.15706666667
422.58,7.67626666667,17.9746666667,13.3921333333,10.5348666667,5.85066666667,7.17133333333,21.5346666667,6.59946666667,6.80653333333,5.57846666666,33.1502,6.14913333333
422.94,7.6434,17.9847333333,13.3722,10.5314,5.82833333334,7.15633333333,21.5272666667,6.57453333333,6.7794,5.5688,33.1742666667,6.1222
423.30,7.64046666667,17.9985333333,13.3753333333,10.5423333333,5.82433333333,7.14766666667,21.5459333333,6.555,6.7846,5.5672,33.2124666667,6.11833333333
423.66,7.6382,18.0359333333,13.4062666667,10.5686,5.82626666667,7.15,21.5698,6.56146666667,6.79993333333,5.57593333333,33.2844,6.12413333334
424.01,7.65873333333,18.0881333334,13.4349333333,10.6062,5.8514,7.16206666667,21.6187333333,6.58413333333,6.81706666667,5.603,33.3428666667,6.15466666667
424.37,7.6678,18.1278666667,13.4604666667,10.6218,5.8594,7.16833333333,21.6464666666,6.59206666667,6.83793333333,5.60993333333,33.3936,6.1644
424.73,7.6852,18.1852666667,13.5133333333,10.6525333333,5.88266666667,7.18286666667,21.7014666667,6.60713333333,6.85506666667,5.6336,33.4913333333,6.1808
425.08,7.70113333333,18.2455333333,13.5398666667,10.673,5.8952,7.1922,21.7315333333,6.62006666667,6.85706666667,5.6424,33.5545333333,6.19373333333
425.44,7.6942,18.3102666667,13.5567333333,10.6879333334,5.902,7.18833333333,21.7439333333,6.63426666667,6.8714,5.64973333333,33.5978666667,6.20286666667
425.80,7.70226666667,18.3329333333,13.583,10.6898666667,5.9198,7.18253333333,21.7596,6.6406,6.87813333333,5.65346666667,33.6250666667,6.2156
426.16,7.67713333333,18.3312666667,13.5605333333,10.6744666667,5.89626666667,7.14886666667,21.7484,6.61306666667,6.8688,5.63813333333,33.6442666667,6.18826666667
426.51,7.68613333333,18.3994666667,13.6003333333,10.7036666667,5.916,7.15153333333,21.7798,6.6306,6.87153333333,5.65386666667,33.7215333333,6.19773333333
426.87,7.70246666667,18.4521333333,13.6340666667,10.7250666667,5.9346,7.1494,21.8236666667,6.64053333334,6.88353333334,5.6704,33.769,6.20253333333
427.23,7.7122,18.4774666667,13.6659333333,10.7268666667,5.93353333333,7.14686666667,21.8276,6.63673333333,6.88673333333,5.68086666667,33.8084,6.21153333334
427.58,7.72826666667,18.525,13.7071333333,10.7447333333,5.94706666667,7.14693333333,21.8668666667,6.6492,6.8884,5.70193333334,33.8695333333,6.2146
427.94,7.72953333333,18.5798,13.7358666667,10.7729333333,5.94486666667,7.14506666667,21.9025333333,6.64586666666,6.89006666667,5.7112,33.9584,6.20726666667
428.30,7.74153333334,18.6479333333,13.7881333333,10.8164,5.9498,7.15153333333,21.9556666667,6.6714,6.8902,5.74673333333,33.9862,6.2066
428.65,7.74986666667,18.6812666666,13.8010666667,10.8450666667,5.95093333333,7.14426666666,21.9872,6.687,6.88253333333,5.74986666667,34.0144666666,6.20233333334
429.01,7.72446666667,18.708,13.8266666667,10.8535333333,5.92573333333,7.12173333333,22.0252666667,6.66686666667,6.87013333333,5.7334,34.0804,6.1722
429.37,7.70993333333,18.7140666667,13.8377333333,10.8496,5.89933333333,7.08206666667,22.0649333333,6.63133333333,6.84793333333,5.71413333333,34.1142666667,6.12446666667
429.72,7.73033333333,18.7925333333,13.8615333333,10.9112666667,5.91726666667,7.11213333334,22.142,6.64946666667,6.88533333333,5.7504,34.1971333333,6.13893333333
430.08,7.7868,18.8935333333,13.9466,10.9958,5.96526666667,7.17653333333,22.2306,6.6994,6.94826666667,5.8118,34.2952666667,6.19693333333
430.44,7.81193333333,18.9630666667,13.9988666667,11.0486,5.9866,7.20566666667,22.2959333333,6.71506666667,6.97106666667,5.8294,34.3993333333,6.22193333333
430.79,7.80786666667,19.0026,14.0283333333,11.0862666667,5.97466666667,7.20373333333,22.323,6.7146,6.9862,5.81953333333,34.4819333333,6.2206
431.15,7.81673333333,19.0759333333,14.0644666667,11.1363333333,5.9916,7.2108,22.3738,6.73526666666,6.98786666667,5.82913333333,34.5520666667,6.21366666667
431.50,7.8392,19.1150666667,14.0978666667,11.1826666667,6.0096,7.22393333333,22.4052,6.76073333333,7.01686666667,5.83586666667,34.6212,6.22426666667
431.86,7.86266666667,19.1698,14.1555333333,11.2326666667,6.04266666667,7.25133333333,22.4769333333,6.79706666667,7.0622,5.86953333333,34.7074666667,6.2528
432.22,7.85433333333,19.1944666667,14.1687333333,11.2441333334,6.0396,7.2304,22.5036666667,6.7912,7.06373333333,5.85246666667,34.7857333333,6.24093333333
432.57,7.87853333333,19.2621333333,14.2284,11.3086666667,6.07606666667,7.26346666667,22.5507333333,6.81553333333,7.10766666667,5.89413333333,34.8480666667,6.26686666667
432.93,7.87673333333,19.2698,14.2244,11.3129333333,6.07246666667,7.25426666667,22.5770666667,6.82453333333,7.0944,5.908,34.8577333333,6.27366666667
433.29,7.8864,19.3070666667,14.2583333333,11.3492666667,6.0806,7.26266666667,22.6021333333,6.8284,7.0878,5.91446666667,34.9148,6.2814
433.64,7.882,19.3118666666,14.2934666667,11.3583333333,6.07726666667,7.25526666667,22.5980666666,6.84046666667,7.07466666666,5.91393333334,34.9600666667,6.2708
434.00,7.882,19.3392666667,14.317,11.3690666667,6.09446666666,7.249,22.6162,6.84913333333,7.0692,5.92326666667,35.0061333333,6.2622
434.35,7.91746666667,19.3712,14.3666666667,11.4066666667,6.11873333333,7.26233333333,22.6581333333,6.88646666667,7.09433333333,5.95686666667,35.0462,6.28653333333
434.71,7.92986666667,19.3964,14.397,11.4147333333,6.13306666667,7.2686,22.6890666667,6.896,7.1002,5.98873333333,35.0904666667,6.2906
435.07,7.949,19.4452666667,14.4462666667,11.4444,6.1418,7.28453333333,22.7447333333,6.92206666667,7.1268,6.02273333333,35.1696,6.31906666667
435.42,7.93866666667,19.4975333333,14.4693333333,11.4612,6.12953333333,7.28193333333,22.7557333333,6.9068,7.1132,6.02826666667,35.2174666667,6.31053333333
435.78,7.9612,19.5432,14.5123333333,11.4816,6.14386666667,7.29106666667,22.7738666667,6.9224,7.1192,6.04533333333,35.2496666667,6.32053333333
436.13,7.98393333333,19.6150666667,14.5606,11.5401333333,6.17373333333,7.31913333333,22.8253333333,6.95026666667,7.14413333333,6.0724,35.3355333333,6.35573333333
436.49,7.96713333333,19.6354666667,14.5563333333,11.5230666667,6.1432,7.29386666667,22.8404,6.92466666667,7.12093333333,6.04933333333,35.3774666667,6.3332
436.84,7.9982,19.7141333333,14.6282666667,11.5939333333,6.17753333333,7.33086666667,22.8878,6.95646666667,7.16366666667,6.0844,35.459,6.37293333333
437.20,8.04853333333,19.8358,14.7095333333,11.6776666666,6.2352,7.38193333333,22.997,7.00986666667,7.24246666667,6.15173333333,35.6022,6.41366666666
437.56,8.0722,19.9092666667,14.7571333333,11.7339333333,6.2548,7.38066666667,23.0626,7.01353333333,7.26526666667,6.1724,35.7089333333,6.4216
437.91,8.0948,19.999,14.8176,11.7918666667,6.2652,7.4012,23.1629333334,7.031,7.28793333333,6.17693333333,35.8468666667,6.44593333333
438.27,8.09013333333,20.0268,14.8458,11.8323333333,6.26913333334,7.39926666667,23.2068,7.021,7.29886666667,6.189,35.911,6.43113333333
438.62,8.09593333333,20.0979333333,14.8910666667,11.8813333333,6.2768,7.39766666667,23.2726,7.03093333333,7.30066666667,6.18913333333,36.0231333333,6.434
438.98,8.10593333333,20.1511333333,14.9070666666,11.9344666667,6.298,7.39386666667,23.3177333333,7.0466,7.318,6.19713333333,36.0599333333,6.4398
439.33,8.13046666666,20.2098666667,14.9382,11.9662,6.31726666666,7.3966,23.3906666667,7.0672,7.33353333333,6.22153333333,36.1515333334,6.44793333333
439.69,8.12773333333,20.2673333333,14.9642666667,12.0097333333,6.32266666667,7.39486666667,23.4298,7.07246666667,7.3372,6.2262,36.2333333333,6.44933333333
440.04,8.14106666667,20.2907333333,14.9793333333,12.0302,6.32893333333,7.3912,23.4528666667,7.0926,7.33766666667,6.24786666667,36.2697333333,6.43606666667
440.40,8.134,20.3180666667,14.9934,12.0328666667,6.3114,7.3748,23.4708666667,7.08326666667,7.3278,6.25333333333,36.3182,6.41433333333
440.75,8.11273333333,20.3392,15.0059333333,12.0241333333,6.2988,7.3372,23.4806666667,7.0696,7.3084,6.23706666667,36.3634,6.38013333333
441.11,8.0748,20.3168,14.9763333333,12.0042,6.2538,7.2964,23.4445333333,7.03146666667,7.2508,6.193,36.3524,6.3522
441.47,8.06486666667,20.3498,14.9694,12.0085333334,6.24826666667,7.28773333333,23.4590666666,7.01773333333,7.231,6.1942,36.3745333333,6.33766666667
441.82,8.0422,20.353,14.9599333333,12.0071333333,6.23426666667,7.25833333333,23.4427333333,7.00253333333,7.2112,6.1918,36.3804,6.30853333333
442.18,8.03033333333,20.3763333333,14.9581333333,11.9985333333,6.21306666666,7.23986666667,23.4405333333,6.99266666666,7.1858,6.17713333333,36.4041333333,6.286
442.53,8.048,20.4227333333,14.9906666667,12.0544666667,6.24566666667,7.25693333333,23.4867333333,7.01993333333,7.2134,6.20213333333,36.4440666667,6.30393333333
442.89,8.03733333333,20.4406,15.0098666667,12.0546,6.23646666667,7.2512,23.4902,7.00493333333,7.19766666667,6.2116,36.4765333333,6.28953333333
443.24,8.059,20.4902,15.0587333333,12.1125333333,6.25946666667,7.27873333333,23.5192666667,7.0418,7.2268,6.2404,36.5076,6.31566666667
443.60,8.0638,20.5001333333,15.0758666667,12.1336,6.24933333333,7.27446666667,23.5452,7.0484,7.2076,6.2502,36.5450666667,6.30913333333
443.95,8.07186666667,20.5494,15.1243333333,12.1806666667,6.2572,7.29173333333,23.5838666667,7.04606666667,7.21053333333,6.2574,36.6384666667,6.32953333333
444.31,8.12713333333,20.6357333333,15.1980666667,12.2740666667,6.32446666667,7.33713333333,23.648,7.10613333333,7.2634,6.3124,36.6997333333,6.38166666667
444.66,8.16773333333,20.7034666666,15.2396666667,12.3462,6.34953333333,7.36926666667,23.7004,7.14553333333,7.30366666667,6.35893333333,36.7811333333,6.39993333333
445.02,8.17526666667,20.7491333333,15.2652666667,12.3622,6.3584,7.3796,23.7306,7.15193333333,7.32053333333,6.3762,36.8334666667,6.3932
445.37,8.18786666667,20.8106666667,15.3195333333,12.4184,6.37986666667,7.40346666667,23.793,7.18066666667,7.351,6.3966,36.9364666667,6.41686666667
445.72,8.20366666667,20.8819333333,15.3587333333,12.4723333333,6.40326666667,7.42393333333,23.8418,7.2054,7.37386666667,6.43266666666,37.0257333333,6.43353333333
446.08,8.20326666667,20.9272666667,15.3799333333,12.4961333333,6.4184,7.42593333333,23.8561333334,7.2102,7.3858,6.44973333333,37.0568666667,6.45106666667
446.43,8.199,20.9684666667,15.3992666667,12.501,6.40733333333,7.4158,23.8443333333,7.20513333333,7.3844,6.46786666667,37.0825333333,6.44333333333
446.79,8.1954,20.9956666667,15.4058,12.5214,6.40753333333,7.40673333333,23.8438666667,7.21486666667,7.385,6.46693333333,37.1116,6.43993333333
447.14,8.1882,21.0262,15.4172666667,12.5328,6.4038,7.39446666667,23.8462666667,7.2072,7.37586666667,6.474,37.1498666667,6.4418
447.50,8.20266666667,21.0736,15.4450666666,12.5565333333,6.40453333333,7.38273333333,23.86,7.19706666667,7.3912,6.4866,37.1835333333,6.44686666667
447.85,8.17766666667,21.0969333333,15.4411333333,12.5556666667,6.38626666667,7.3674,23.8384666667,7.1762,7.3804,6.48106666667,37.1816,6.4212
448.21,8.15986666667,21.1208666667,15.4486,12.5583333333,6.36286666667,7.357,23.8411333333,7.15753333333,7.36853333333,6.46986666667,37.241,6.40846666667
448.56,8.17906666666,21.1777333334,15.4872,12.5979333333,6.38526666667,7.3766,23.8768666667,7.16973333333,7.3912,6.5002,37.3027333333,6.4336
448.92,8.19493333333,21.2242666667,15.5227333333,12.6312,6.40506666667,7.3716,23.9094,7.18593333333,7.4028,6.5344,37.3514,6.4504
449.27,8.2042,21.2552666666,15.5442666666,12.6519333333,6.41606666667,7.3608,23.9072,7.19226666667,7.41993333334,6.551,37.3452,6.4608
449.62,8.19186666667,21.2596666667,15.5614666667,12.6555333333,6.39186666667,7.34093333333,23.8924666667,7.17166666667,7.40386666666,6.5446,37.3018666667,6.44213333333
449.98,8.23473333333,21.3251333333,15.6186666667,12.7192666666,6.41206666667,7.3492,23.9417333333,7.19966666667,7.43206666667,6.57553333333,37.3992666667,6.45793333333
450.33,8.2438,21.3463333333,15.6418,12.7619333333,6.422,7.3562,23.9818666667,7.22373333333,7.4452,6.58226666667,37.4238,6.4718
450.69,8.29746666666,21.4491333333,15.7377333333,12.8382666667,6.466,7.41066666667,24.0614666667,7.2704,7.49453333333,6.64446666667,37.5398,6.52266666667
451.04,8.32686666667,21.5198666667,15.7866666667,12.8842,6.49913333333,7.43326666667,24.1154,7.29526666667,7.52086666667,6.6704,37.6083333333,6.53453333333
