wavelength,Back_SpoCasm,Belly_SpoCasm,Breast_SpoCasm,Crissum_SpoCasm,Crown_SpoCasm,DorTail_SpoCasm,Patch10_SpoCasm,Patch11_SpoCasm,Rump_SpoCasm,Throat_SpoCasm,WingTip_SpoCasm
711.88,12.7430666667,26.1321333333,25.1888,27.7224666667,10.5175333333,9.09413333333,14.3045333333,18.6502666667,16.1490666667,24.3722666667,12.1105
712.20,12.7435333333,26.2023333333,25.2740666667,27.8886666667,10.5904666667,9.16546666666,14.3982,18.7573333333,16.295,24.5016,12.2151
712.52,12.6179333333,26.105,25.2456,27.8736666667,10.4557333333,9.05879999999,14.3017333333,18.648,16.1672666667,24.5518,12.0380666666
712.84,12.5731333333,26.0700666667,25.277,27.8209333333,10.3904666667,8.96213333333,14.21,18.4964666667,16.1296,24.4877333333,11.9407333333
713.16,12.5794666667,26.1032,25.2162,27.7970666667,10.3296,8.90706666667,14.1778666667,18.4588,16.0571333333,24.5293333333,11.8860333333
713.48,12.6261333333,26.1027333333,25.2838666667,27.8760666667,10.3772,8.93506666666,14.2564,18.5372,16.1196,24.6505333333,11.902
713.80,12.5809333333,26.1521333333,25.2785333333,27.9311333333,10.364,8.88126666666,14.1889333333,18.5899333333,16.0962666667,24.7360666667,11.9433666667
714.12,12.3924,26.0935333334,25.2207333333,27.8636666667,10.207,8.7208,14.063,18.4311333333,16.0116666666,24.6742666667,11.8413
714.44,12.4295333333,26.0368,25.1511333333,27.8296,10.1714666667,8.70433333333,14.0809333333,18.4566666667,15.9621333333,24.6640666667,11.8687
714.76,12.5522666667,26.1858666667,25.3357333333,28.0812666667,10.2900666667,8.82720000001,14.1616666667,18.6036,16.1308666667,24.8103333333,11.9667333333
715.08,12.6712,26.4077333333,25.4601333333,28.3128666667,10.3712,8.91793333334,14.2348,18.6721333333,16.2736666666,24.9875333333,11.9805
715.40,12.7409333333,26.4657333333,25.5296,28.3740666667,10.3986666667,8.89819999999,14.2278666667,18.6702666667,16.3496666667,25.1091333333,11.9975
715.72,12.7767333333,26.4688,25.5508,28.3588,10.3484666667,8.84926666668,14.2106,18.5314666667,16.2542666667,25.0433333333,11.8703333333
716.04,12.9937333333,26.7513333333,25.8393333333,28.4956666667,10.5548,9.05440000001,14.4334,18.7172,16.4962,25.2108,12.1001666667
716.36,12.9020666667,26.7285333333,25.7308666667,28.5178666667,10.4314,8.97946666667,14.3272666667,18.7152,16.4934666667,25.1909333333,12.0441333333
716.68,12.9319333333,26.8396666667,25.7787333333,28.6009333333,10.4284666667,9.09653333333,14.3683333333,18.805,16.5337333333,25.2406666667,12.0971333333
717.00,12.8744,26.8508,25.7474666667,28.5732666667,10.3877333333,9.04139999999,14.3051333333,18.668,16.459,25.1346666667,12.1176333333
717.32,13.0374,27.0068666667,25.9230666667,28.8141333333,10.5163333333,9.25906666668,14.5126,18.7332,16.5982,25.2856,12.2757333333
717.64,13.2808666667,27.1831333333,26.1433333333,28.9462666667,10.7714,9.49853333333,14.8098666667,18.9669333333,16.8114,25.5632666666,12.5261333334
717.96,13.3729333333,27.336,26.3405333333,29.0724,10.9374666667,9.5708,14.9343333333,19.0244666667,16.9729333333,25.6980666667,12.6182666667
718.28,13.3377333333,27.3208666667,26.2686666667,28.9363333333,10.9320666667,9.54113333333,14.953,18.9868,16.9155333334,25.7229333333,12.6328
718.60,13.2784,27.1356666667,26.1740666667,28.8564,10.9291333333,9.50426666665,14.9696666667,18.9718,16.8678,25.6709333333,12.6740666667
718.92,13.1187333333,26.9692,25.9768666667,28.648,10.7440666667,9.36933333334,14.8125333333,18.8914,16.6894,25.5308666667,12.5604333333
719.24,13.1704666667,27.0776,26.0387333333,28.6857333333,10.7218666667,9.35713333334,14.7940666667,18.9656666667,16.6938666667,25.5936,12.6176333333
719.56,12.9167333334,26.8034,25.6353333333,28.3643333333,10.4064666667,9.06393333333,14.4416,18.615,16.3059333333,25.2738,12.3273
719.88,13.0208666667,26.9232666667,25.7468666667,28.4042,10.5004666667,9.13920000001,14.5034666667,18.7294,16.3334666667,25.369,12.3856333333
720.20,12.9244666667,26.8072,25.6714666667,28.331,10.3764666667,8.99826666668,14.4126666667,18.6234,16.3047333333,25.3012,12.3163
720.52,12.9419333333,26.8968666667,25.7158666667,28.4711333333,10.3626,8.97459999999,14.4485333333,18.689,16.3696666667,25.4198,12.2781
720.84,12.8064,26.7264666667,25.5232,28.2806666667,10.162,8.71439999999,14.2607333333,18.5307333333,16.2122,25.2289333333,12.0121
721.16,12.6362,26.6314666667,25.4112666667,28.2013333334,10.0117333333,8.59073333333,14.0956666667,18.4654,16.0816,25.0736666667,11.8238333333
721.48,12.6826666667,26.7154666667,25.4935333333,28.29,10.0665333333,8.64559999999,14.1508,18.6531333333,16.2140666667,25.2287333334,11.9057666667
721.79,12.6568666667,26.6818666667,25.4492666667,28.24,9.93740000001,8.58586666666,13.9911333333,18.5504,16.1258666667,25.1034,11.7921666667
722.11,12.7154,26.8339333333,25.5109333333,28.2578,9.87973333333,8.62993333333,14.0298666667,18.6119333333,16.1979333333,25.1302,11.7729333333
722.43,12.9026666667,26.9635333333,25.6990666667,28.4679333333,9.99306666665,8.72533333332,14.1654,18.7372666667,16.3543333333,25.2806,11.9463333333
722.75,12.8988666667,26.9751333333,25.8753333333,28.5803333333,10.0112,8.81833333333,14.2211333333,18.8898666667,16.4589333333,25.4531333333,12.0196
723.07,12.9413333333,27.0188666667,25.9849333333,28.5854,10.013,8.87333333333,14.2284,18.9729333333,16.4124666667,25.5321333333,12.0348333333
723.39,12.9718,27.1278,26.1130666667,28.8428666667,10.1318666667,8.93553333333,14.3551333333,18.9799333333,16.5244666667,25.7427333333,12.1621666667
723.71,13.2512,27.4364,26.4952,29.2225333333,10.4993333333,9.24866666666,14.6401333333,19.2319333333,16.8232666667,26.0982666667,12.4376666666
724.03,13.0766666667,27.3056666666,26.4188666667,29.0082,10.3352666667,9.18473333332,14.4980666667,19.064,16.6543333333,25.9314666667,12.2953
724.35,13.2056,27.5648,26.6386666667,29.3031333333,10.4778,9.41706666667,14.7041333333,19.2664666667,16.8680666667,26.2099333334,12.5936333333
724.67,13.2440666667,27.5594,26.5826,29.2762666667,10.4401333333,9.38120000001,14.7387333333,19.1792,16.8950666666,26.1364,12.6822666667
724.98,13.0620666667,27.3228666667,26.3552,29.2196,10.0909333333,9.13740000001,14.4024666667,18.8835333333,16.5546666667,25.867,12.3954
725.30,13.0515333333,27.2928666666,26.3344,29.1630666667,10.0051333333,9.16499999998,14.4345333333,18.8152,16.5134666667,25.8942666666,12.4303666667
725.62,12.9255333333,27.2739333333,26.4515333333,29.3076666667,9.95666666667,9.17920000001,14.2964,18.7454666667,16.4982666667,25.9048666667,12.4561
725.94,13.0340666667,27.3948,26.6857333333,29.5686,10.0440666667,9.35933333335,14.3813333333,18.7998,16.5569333333,26.1046666667,12.5498333333
726.26,12.9344666667,27.2925333333,26.5097333333,29.4,10.0682,9.25146666668,14.2165333333,18.5798666667,16.4057333333,25.9522666667,12.4978333333
726.58,13.1254666667,27.5070666667,26.7867333333,29.6221333333,10.2799333333,9.38020000001,14.4526,18.7877333333,16.7098666667,26.2338,12.7305666667
726.90,12.9992666667,27.345,26.6247333333,29.4704666667,10.0376,9.11266666665,14.1812,18.5965333333,16.4376,26.0353333333,12.5097666667
727.21,12.9851333333,27.2265333333,26.5534,29.4392,10.0407333333,9.00606666668,14.0798,18.5104,16.2842,25.9901333334,12.4484333333
727.53,13.075,27.2842,26.4894666667,29.5074666667,10.0472,8.97933333333,14.0335333333,18.5465333333,16.2536666667,26.0774,12.5377666667
727.85,12.9705333333,27.0670666667,26.353,29.2605333333,9.9746,8.92046666666,13.9152666667,18.3738,16.0823333333,26.0113333333,12.3975666667
728.17,12.8318666667,26.9418,26.2784666667,29.1563333333,9.92960000001,8.85066666667,13.7863333333,18.256,15.9054666667,26.0082,12.2599
728.49,12.9246666667,27.2756666667,26.4922666667,29.3045333333,10.1428666667,9.00086666667,14.0232666667,18.4362666666,16.1084666667,26.2967333333,12.4135
728.80,13.1661333333,27.4911333333,26.7872666667,29.5718666667,10.5439333333,9.21186666666,14.2974,18.6648,16.2576666667,26.5654,12.6054666667
729.12,13.1799333333,27.4692666667,26.6955333333,29.4868,10.4925333333,9.08393333333,14.2941333333,18.5308,16.1598666667,26.6028,12.5347666667
729.44,12.7655333333,27.1978666667,26.2627333333,29.0013333333,10.2004,8.75146666666,14.0092,18.2602,15.8715333333,26.2835333333,12.1851333333
729.76,12.9776,27.3970666667,26.5381333333,29.2823333333,10.335,8.97733333334,14.2100666667,18.4135333333,16.1123333333,26.4936666667,12.3440333333
730.08,12.8963333333,27.4553333333,26.4814,29.3460666667,10.3912,9.0276,14.1632,18.3911333333,16.0839333333,26.4702666667,12.3350666667
730.39,12.8684666666,27.4739333333,26.5534666667,29.2632666667,10.4022,9.22393333334,14.2884,18.4683333333,16.1419333333,26.4373333333,12.4128333333
730.71,12.7711333333,27.4318666667,26.3966,29.0872666667,10.157,9.16833333334,14.1876,18.3602666667,16.0772666667,26.2856666667,12.3065
731.03,13.0098666667,27.665,26.7411333333,29.2853333334,10.3724,9.43153333333,14.3814666666,18.5646666667,16.3268666667,26.4612666667,12.4080666667
731.35,13.2388666667,27.9944,27.0090666666,29.5654666667,10.6468666667,9.67846666667,14.5867333333,18.9030666667,16.6271333333,26.6573333333,12.6400666667
731.67,13.324,28.2126666667,27.1944,29.7881333333,10.7240666667,9.78193333333,14.6806666667,19.0826,16.7962666667,26.7535333333,12.7334
731.98,13.2839333333,28.1337333333,27.2674,29.7924,10.6911333333,9.69346666668,14.5549333333,19.0039333333,16.7756666667,26.7114,12.7148333333
732.30,12.9667333333,27.9114666667,27.0192,29.6584,10.3072,9.34646666667,14.2520666667,18.7288666667,16.5528,26.5092,12.4443
732.62,12.9848,27.8450666667,26.9980666667,29.614,10.3406,9.47186666667,14.2021333333,18.7498666667,16.5682666667,26.4978,12.5223
732.94,13.3334,28.167,27.3538666667,29.9379333333,10.5638,9.77599999999,14.3918,19.0045333333,16.8686666667,26.7750666667,12.8850333333
733.25,13.3046666667,28.2819333333,27.2725333333,29.9245333333,10.578,9.76546666666,14.4082,19.0253333333,16.8837333333,26.8384666667,12.8507333333
733.57,13.3558666667,28.2103333333,27.2772666667,29.9783333333,10.4938,9.69786666667,14.3905333333,18.9428666667,16.8721333333,26.8840666667,12.8917333333
733.89,13.2675333333,28.1311333334,27.1533333333,29.9541333333,10.3715333333,9.4774,14.2323333333,18.7639333333,16.7159333333,26.9018,12.8055666667
734.21,13.3064666667,28.2584666667,27.3937333333,30.0746666667,10.5285333333,9.55026666667,14.4206666667,18.8188666667,16.8216666667,27.0638,12.9195666667
734.52,13.2720666667,28.1892666667,27.3276666667,30.0773333333,10.6126666667,9.46559999999,14.4923333333,18.8394,16.8918666667,27.0727333333,12.9832
734.84,12.9598,27.9701333333,27.0647333333,29.8174666667,10.3025333333,9.10673333332,14.2509333333,18.5678,16.6284666667,26.7535333333,12.6928333333
735.16,12.7581333334,27.8259333334,26.9827333333,29.6014,10.1269333333,8.91966666667,13.9619333333,18.2050666667,16.4064666667,26.6222666667,12.5503666667
735.48,12.7073333333,27.5848666666,26.7766666667,29.383,10.1948666667,8.89799999999,13.9214,18.0176666667,16.2751333333,26.5549333333,12.6173666667
735.79,13.032,27.8588,26.9842,29.4084,10.4862666667,9.17453333335,14.1572,18.2599333333,16.5414,26.7429333333,12.8961333333
736.11,13.0727333333,27.9881333333,27.0521333333,29.4364666667,10.5542666667,9.21993333333,14.3080666667,18.4196666667,16.4996,26.7932666667,12.9698333333
736.43,13.0636666667,28.0867333333,27.145,29.5866666667,10.6905333333,9.27033333335,14.4238666667,18.3771333333,16.4433333333,26.8340666667,12.8329
736.74,12.9839333333,28.0082666667,27.2040666667,29.5641333333,10.6726666667,9.25386666668,14.4288,18.4348666667,16.3395333334,26.8488666667,12.7817666667
737.06,12.9127333333,28.0468,27.1888666667,29.6190666667,10.6316,9.30253333333,14.4683333333,18.4484,16.3064666667,26.8854,12.7203666667
737.38,13.0671333333,28.2412,27.3954666667,29.7536,10.7769333333,9.52706666667,14.7286666667,18.6934666667,16.5826666667,27.1198,12.8574333333
737.69,13.0994666667,28.2092666667,27.2758,29.7841333333,10.81,9.60119999999,14.6855333333,18.8063333333,16.6092,27.1909333333,12.9024
738.01,13.282,28.4702666667,27.4667333333,30.0362666666,10.8761333333,9.73393333334,14.6426,18.8978,16.6192,27.3907333333,12.9618666667
738.33,13.448,28.5239333333,27.6564666667,30.2169333333,10.8532,9.76006666667,14.6058666667,18.8249333333,16.6065333333,27.6526666667,12.9770666667
738.64,13.7612,28.7024666667,27.8238666667,30.5376,11.0895333333,10.0276,14.9717333333,19.2114,16.8472,27.9614666667,13.2627666667
738.96,13.9186666667,29.0290666667,28.0080666666,30.7656,11.1035333333,10.1994666667,15.1199333333,19.4781333333,17.056,28.1098,13.3466666666
739.28,13.7209333333,28.8374666667,28.0625333333,30.7538666667,10.9658,10.1330666667,15.0068,19.3444666667,16.9056,28.0490666667,13.2003
739.59,13.6570666667,28.9287333333,28.1499333333,30.9966666667,10.9358,10.0177333333,14.9402,19.2172666667,16.9589333333,28.2304,13.1782666667
739.91,13.7740666666,29.136,28.2740666667,30.9944,10.9747333333,9.98806666666,15.0672,19.3990666667,17.1352666667,28.4125333333,13.3907666667
740.23,13.4936,28.8835333333,27.8942666667,30.77,10.5976666667,9.59046666668,14.7090666667,19.0308,16.8538,28.1186666667,13.0689333333
740.54,13.3129333333,28.7638,27.8206666667,30.5688666667,10.4086,9.33173333333,14.4184,18.8601333333,16.6676,27.8146666667,12.8151333333
740.86,13.3189333333,28.8208666667,27.8458,30.6296666667,10.3992,9.27980000001,14.3106,18.8807333333,16.539,27.7571333333,12.7149666667
741.18,13.2707333333,28.8771333333,27.8708,30.5812,10.2334,9.17286666666,14.2646,18.7312,16.4520666667,27.8083333333,12.6852666667
741.49,13.1224,28.7883333333,27.8815333334,30.4566666667,10.2036,9.15966666668,14.2992,18.6966,16.3662,27.7698666667,12.7566
741.81,13.2267333333,29.0125333333,28.0686,30.6382,10.4441333333,9.49406666667,14.5841333333,19.0304666667,16.4888,27.8321333333,12.9828
742.12,13.0412666667,29.1305333333,28.1700666667,30.6424,10.4413333333,9.46553333334,14.5079333334,18.9704,16.4287333333,27.8564,12.9265666667
742.44,12.7736666667,28.9291333333,27.9835333333,30.3842,10.2062,9.12873333333,14.2944666667,18.6854,16.1772666666,27.6849333333,12.6508
742.76,12.6220666667,28.8320666667,27.7863333333,30.3959333333,9.92040000001,8.87686666667,14.0356666667,18.4764666667,15.9812666667,27.654,12.4256
743.07,12.4878666667,28.7350666667,27.6997333333,30.1955333333,9.73899999999,8.79386666666,13.8488,18.3836666667,15.8651333334,27.4126666667,12.2516333333
743.39,12.3452,28.5224,27.6525333333,30.1639333333,9.72219999999,8.82753333333,13.6314666667,18.2285333334,15.7355333333,27.2837333333,12.2074333333
743.70,12.5677333333,28.8114666667,27.9839333334,30.3838666667,9.96773333333,9.04826666666,13.8414,18.4828,15.9678666667,27.5564666667,12.5219333333
744.02,12.8214666666,29.0587333333,28.2792666667,30.7574,10.1826666667,9.19160000001,14.2244666667,18.7271333333,16.1582666667,27.9254666666,12.8342666667
744.34,12.8810666667,29.2162666667,28.5154666667,30.9336666667,10.334,9.29106666665,14.3994666667,18.7767333333,16.3703333333,28.0890666667,13.0967333333
744.65,13.0876,29.5166666667,28.8834,31.2984666667,10.7100666667,9.4954,14.5882666667,19.1278,16.6748,28.2736,13.3215666667
744.97,12.8213333333,29.3651333334,28.7436666667,31.1110666667,10.3918666667,9.23173333333,14.3527333333,18.778,16.5512,28.1982,13.1499
745.28,12.4264,29.1158666667,28.5649333333,30.7975333333,9.97000000001,8.74066666667,13.9347333333,18.3327333333,16.2444666667,28.0138666667,12.8485666667
745.60,12.4170666667,29.003,28.3399333333,30.7125333333,9.78653333335,8.59073333333,13.7746,18.1122,16.2122,27.9084,12.7474666667
745.91,12.5615333333,29.1173333333,28.5769333333,30.96,9.87706666667,8.85433333331,13.9410666667,18.2922666667,16.2854666667,28.179,12.9076333333
746.23,12.8894666667,29.4917333333,28.9310666667,31.2432,10.3412666666,9.36293333333,14.369,18.7209333333,16.7406666667,28.3272666667,13.3118
746.55,12.9712666667,29.4415333333,29.058,31.2659333333,10.4252,9.29860000002,14.4218666667,18.7614666667,16.7487333333,28.4602,13.3189666667
746.86,12.9401333333,29.3899333333,28.9516,31.2937333333,10.2741333333,9.31620000001,14.4388666667,18.7468,16.7954666667,28.4082,13.1701
747.18,13.156,29.6964,29.1125333333,31.4591333333,10.3486,9.63959999999,14.6141333333,18.9576666667,16.9773333334,28.5809333333,13.3568666667
747.49,13.0256666667,29.5826666667,29.0256666667,31.1632,10.4148666667,9.72713333333,14.5361333333,18.8835333333,16.874,28.4500666667,13.2854666667
747.81,13.051,29.4518,28.8272666667,31.0434,10.4256,9.63000000002,14.5316,18.751,16.6666,28.2535333333,13.0891666667
748.12,12.8958,29.2080666667,28.6002,30.7204666667,10.145,9.36013333334,14.3899333333,18.4323333333,16.3766,28.0479333333,12.9098
748.44,12.9265333333,29.3680666667,28.5406666667,30.8491333333,10.2501333333,9.42966666665,14.4852666667,18.5990666667,16.4484666667,28.0173333333,12.8852
748.75,13.1174,29.6284666667,28.6715333333,31.1126,10.5262,9.66253333334,14.6244,18.7543333333,16.6814,28.3190666667,13.0252333333
749.07,13.2105333334,29.6803333333,28.8480666667,31.1974666667,10.6038666667,9.6872,14.6412,18.8264,16.5951333333,28.4044,13.0398
749.38,13.1880666667,29.831,29.0166666667,31.2418,10.6270666667,9.6404,14.5378666667,18.8,16.5860666667,28.3723333333,13.0338333333
749.70,13.0243333334,29.6866,28.8949333333,31.1164,10.4437333333,9.40519999999,14.4314,18.6456,16.4036,28.3574,12.9741
750.01,13.0056,29.8199333333,28.9790666667,31.1906666667,10.5007333333,9.46046666667,14.5846666667,18.696,16.5554666667,28.4267333333,13.0927333333
750.33,12.9889333333,29.8586,29.0482,31.2136666667,10.4925333333,9.37873333334,14.5826,18.597,16.4678666667,28.5612666667,13.1885666667
750.64,12.977,29.5782666667,29.0153333333,31.1088,10.4791333333,9.33933333335,14.5076666667,18.4558,16.2566,28.4408,13.0828333333
750.96,12.8101333333,29.4454,28.927,31.001,10.1196666667,9.15706666665,14.2588,18.2047333333,16.0584666667,28.4268666667,12.7671
751.27,12.7538,29.6410666667,29.2070666667,31.1400666667,9.9906,9.29166666667,14.1755333333,18.2406666667,16.2420666667,28.7099333333,12.8394666667
751.59,12.7098666667,29.7602666667,29.3092666667,31.3188666667,10.046,9.36599999999,14.1670666667,18.2382666667,16.3492,28.8133333333,12.8539
751.90,12.9763333333,29.8298666667,29.5720666667,31.4822666667,10.2411333333,9.61220000001,14.3758,18.2933333333,16.5059333334,29.1110666667,13.0875666667
752.22,13.1402,29.9609333333,29.7113333333,31.6506666667,10.4089333333,9.8574,14.6837333333,18.499,16.7597333333,29.2542,13.3439333334
752.53,13.2265333333,30.0058,29.604,31.601,10.5491333333,10.1544,14.9960666667,18.6787333333,17.0556,29.3347333333,13.5562333333
752.85,13.4218666667,30.2386666667,29.6100666667,31.743,10.8325333333,10.3761333333,15.2637333333,18.9916,17.271,29.5726666667,13.8666
753.16,13.4031333333,30.3958666667,29.4995333333,31.6782666667,10.7519333333,10.3164666667,15.1256,18.8919333333,17.1112,29.5856,13.7697666667
753.47,13.5256,30.6212,29.4631333333,31.8682,10.6422666666,10.3820666667,15.1828666667,19.0811333333,17.0112666667,29.8054666667,13.8175
753.79,13.6736,30.7253333333,29.5587333333,32.0328666667,10.7628,10.5165333333,15.3873333333,19.3616,17.0656,29.8826666667,13.8744666667
754.10,13.5134666667,30.7169333333,29.5936,32.0512,10.7856,10.3306,15.4118,19.2628,17.1062666667,29.9017333333,13.9483666667
754.42,13.9548,31.0604666667,29.8194666667,32.3654,11.2454666667,10.7616,15.7033333333,19.5897333333,17.5515333333,30.1708,14.389
754.73,14.3143333334,31.1896666667,29.9138666667,32.4986,11.685,11.0506,16.0028,19.8350666667,17.6819333333,30.3196666667,14.6469
755.05,14.2412,31.2169333333,29.7642666667,32.3072666667,11.6364,11.0178666667,15.8666,19.7486666667,17.4925333334,30.2381333333,14.4543333333
755.36,14.2000666667,31.1690666667,29.7143333333,32.3309333334,11.6094,11.0213333333,15.8570666667,19.7381333333,17.2811333333,30.05,14.3738333333
755.67,14.0628,31.0364666667,29.5918,32.1849333333,11.4145333333,10.8103333333,15.6784,19.5496666667,17.017,30.0036,14.1736333333
755.99,14.1888666667,31.2156666667,29.9534,32.4558666667,11.4044,10.7892,15.6691333333,19.6029333333,16.9607333333,30.1348666667,14.1238
756.30,14.2698666667,31.1332,30.0344,32.4606666667,11.3349333333,10.929,15.7644,19.614,17.1215333333,30.1352,14.0328666667
756.62,14.2458666667,31.0234,30.1179333333,32.3838,11.412,10.9519333334,15.8030666667,19.7712,17.139,30.1105333333,13.9816666667
756.93,14.2484,30.7646,30.0990666667,32.2398,11.4618,10.8918666667,15.731,19.6843333333,17.0838,29.8568,13.8568666667
757.24,14.2428666667,30.7594666667,30.1574,32.2961333333,11.4945333333,10.8185333334,15.6266666667,19.6903333333,17.0574666667,29.9039333333,13.8102666667
757.56,14.2583333334,30.8954666667,30.123,32.369,11.3382,10.8092666667,15.5744,19.9114666667,17.0185333333,30.0566,13.6322
757.87,14.1673333333,30.9860666667,30.0906,32.5018666667,11.3958,10.8340666667,15.5604666667,20.1128666667,17.0051333333,30.0980666667,13.6338333333
758.18,13.8324666667,30.7768666667,29.8991333333,32.2468666667,11.0743333333,10.558,15.1646666667,19.8942,16.6666,29.8476666667,13.4242666667
758.50,13.8654666667,30.6847333333,29.9645333333,32.3691333333,11.1144,10.6165333333,15.1446666667,20.0488,16.7996,29.8792,13.5347333333
758.81,13.6804666667,30.9059333333,30.0245333333,32.489,10.9404666667,10.4750666667,14.9950666667,20.165,16.8389333333,30.0245333333,13.4847333333
759.13,13.9382666667,31.1339333333,30.3942,32.9047333333,11.1536,10.7616,15.2559333333,20.4922666667,17.1271333333,30.1298666667,13.8011666667
759.44,13.9312,31.1483333333,30.3755333333,32.8958666667,11.3256666667,10.8712666667,15.2582,20.6100666667,17.2875333334,30.186,14.0016666667
759.75,14.0307333333,31.3136,30.747,33.1856,11.5388,10.999,15.4012666667,20.8233333333,17.4598,30.4225333333,14.2764666667
760.07,14.4154,31.8357333333,31.2391333333,33.7294,11.9179333333,11.3768,15.7704666667,21.1498666667,17.9808,30.9469333333,14.7595333333
760.38,14.4868,31.9497333333,31.4054666667,33.7555333333,11.9736,11.5252666667,15.8704666667,21.1846666667,18.1438666667,31.2158666667,14.9892333333
760.69,14.4188666667,32.0705333333,31.3917333333,33.7070666667,11.9310666667,11.3043333333,15.7786,20.9625333333,18.2120666667,31.3042666667,14.9852333333
761.01,14.1810666667,31.9219333333,31.3374666666,33.6452,11.8341333333,11.1966,15.722,20.7576,18.0943333334,31.2034,14.9271666667
761.32,13.9827333333,31.5589333333,31.164,33.2821333333,11.5188,10.8738666667,15.5204,20.2701333333,17.8015333333,31.0011333333,14.7083
761.63,14.0999333333,31.6902666667,31.3262666667,33.4538666667,11.6580666667,11.0208,15.7773333333,20.3080666667,18.09,31.1993333333,14.8331333333
761.94,14.5108,32.1453333333,31.7279333334,33.8442666666,11.8318,11.3041333333,16.1848,20.5836,18.3925333333,31.6364666667,15.1236
762.26,14.5401333333,31.9446,31.6716666667,33.6340666667,11.911,11.3254666667,16.184,20.4490666667,18.3740666667,31.5074,15.0228
762.57,14.066,31.5676,31.2291333333,33.098,11.5238,10.8253333333,15.7550666667,20.0134,17.802,31.0932666667,14.5260333333
762.88,13.9559333333,31.5833333333,31.1638666667,33.0574666667,11.3837333333,10.6643333333,15.7692666667,19.8901333333,17.5566,31.0502,14.3705333333
763.20,13.9209333333,31.5216,31.011,32.9491333333,11.2764666667,10.4967333333,15.6244666667,19.6340666667,17.3868,30.8956666667,14.0992666667
763.51,13.6240666667,31.1369333333,30.7522666667,32.7625333333,11.0502,10.2519333333,15.4500666667,19.3913333333,17.0704666667,30.6096666667,13.7486
763.82,13.5082666667,31.1706,30.763,32.7578,10.9830666667,10.1623333333,15.386,19.3814666667,17.0887333333,30.5358666667,13.6281666667
764.14,13.467,31.1351333333,30.8138,32.7265333333,11.0611333333,10.3348666667,15.4717333333,19.4888,17.1064666667,30.4164,13.6700333333
764.45,13.7969333333,31.3690666667,31.0224,32.8332666667,11.4494,10.5749333333,15.6516,19.7153333333,17.4371333333,30.6243333333,13.9056333333
764.76,13.729,31.4300666667,31.1118,32.9225333334,11.4585333333,10.5634,15.7340666667,19.7738666667,17.5050666667,30.6519333333,13.7902666667
765.07,13.5339333333,31.239,30.9194666667,32.6164666667,11.28,10.3622,15.5522,19.622,17.3348666667,30.2961333334,13.5427
765.39,13.2641333333,30.989,30.8141333333,32.4359333334,11.2354,10.177,15.3968666666,19.3690666667,17.1325333333,29.9675333333,13.3516666667
765.70,13.135,31.0471333333,30.7601333333,32.4835333333,11.0902666667,9.98606666666,15.2916666667,19.3205333333,17.1378,30.0443333333,13.2234
766.01,13.4742,31.4306,31.0195333333,32.7814666667,11.4554,10.3565333333,15.6131333333,19.6139333333,17.6157333333,30.3904666667,13.4627
766.32,13.7173333333,31.4944,31.1102666667,32.9612666667,11.6422,10.5545333333,15.7686666667,19.8281333333,17.9128666667,30.5856,13.5885333333
766.64,13.3608,31.3778666667,30.7802,32.7332,11.3554666667,10.2976,15.4688666667,19.6824,17.5944666666,30.3250666667,13.481
766.95,13.289,31.4502,30.7823333333,32.7178666667,11.3015333333,10.2894666667,15.3572666667,19.7104666667,17.6657333333,30.4147333333,13.4768333333
767.26,13.7367333333,31.8569333333,30.9720666667,33.1075333333,11.8275333333,10.7194666667,15.6946666667,20.016,17.8970666667,30.6817333333,13.7407666667
767.57,14.1412666667,32.3109333333,31.1881333333,33.4002,12.0686,11.0628666667,15.966,20.4040666667,18.1724666667,31.1603333333,14.0132
767.88,13.919,32.3806,31.2411333333,33.6451333334,11.9317333333,10.9936666667,15.9818666667,20.2127333333,18.045,31.2296666667,13.9104
768.20,14.1070666667,32.8656,31.6238,33.9421333333,12.1966,11.2791333333,16.1494,20.5098,18.2186,31.4172,14.4923
768.51,14.656,33.5006666667,32.147,34.7180666667,12.8656,11.6945333333,16.6543333333,20.982,18.5997333333,32.277,15.1039
768.82,14.2164666667,33.2441333333,31.7806,34.427,12.5011333333,11.4107333333,16.3174666667,20.8672666667,18.2304666667,32.3514,14.8876
769.13,13.9643333333,33.0388666667,31.6182,34.1488666667,12.3494666667,11.2362666667,16.1229333333,20.6764666666,18.0194666667,32.0227333333,14.9368666667
769.44,13.4920666667,32.7513333333,31.3988666667,33.7534,11.9213333334,10.8069333333,15.635,20.2612666667,17.5428,31.6798,14.6229333334
769.76,12.9081333333,32.4864,31.2516666667,33.3911333333,11.3604666667,10.2244666667,15.0339333333,19.8606,17.1224,31.2414666667,14.1240666667
770.07,13.0508666667,32.6395333333,31.6177333333,33.7134666667,11.576,10.3835333333,15.4046,20.0487333333,17.5104,31.5620666667,14.3723666667
770.38,13.1724,32.8577333333,31.7488666667,33.8305333333,11.4699333333,10.2647333333,15.4578,19.9070666667,17.3962,31.5271333333,14.5189
770.69,12.5934,32.3419333333,31.3067333333,33.2896666667,10.7016666667,9.67373333335,14.9370666667,19.3476,16.8287333333,31.0224,14.1606666667
771.00,12.0170666667,31.894,31.0178666667,33.0649333333,10.0821333333,8.95593333333,14.4108666667,18.68,16.4764,30.4623333333,13.6372333333
