wavelength,Back_CatHomf,Belly_CatHomf,Breast_CatHomf,Crissum_CatHomf,Crown_CatHomf,DorTail_CatHomf,Rump_CatHomf,Throat_CatHomf,WingTip_CatHomf
429.01,5.56586666667,9.5116,7.9756,4.71933333333,5.07853333333,6.39066666667,4.5694,9.1306,6.13246666667
429.37,5.66253333333,9.60246666666,8.13193333333,4.80753333333,5.20866666667,6.47346666667,4.65833333333,9.218,6.21193333333
429.72,5.67726666667,9.6394,8.19226666667,4.83533333333,5.22386666667,6.48546666667,4.70973333333,9.2644,6.2154
430.08,5.69513333333,9.69173333333,8.23493333333,4.8762,5.26726666667,6.51426666666,4.74873333333,9.26179999999,6.2744
430.44,5.74006666667,9.73880000001,8.28166666667,4.93466666667,5.3214,6.54446666667,4.82393333333,9.2822,6.3148
430.79,5.80553333333,9.8262,8.40613333333,5.0598,5.39246666667,6.62446666667,4.95026666667,9.40106666667,6.42746666667
431.15,5.8128,9.86586666668,8.43626666667,5.05613333334,5.4246,6.63726666667,4.9736,9.44633333334,6.46626666667
431.50,5.84286666667,9.92553333334,8.50773333334,5.07273333333,5.4752,6.659,5.02386666667,9.49133333333,6.51566666667
431.86,5.70406666667,9.87719999999,8.42986666666,4.99533333333,5.36926666667,6.5422,4.91193333333,9.36540000001,6.39853333333
432.22,5.77933333333,9.96913333332,8.49673333333,5.066,5.45826666667,6.5966,4.9822,9.43946666668,6.47646666667
432.57,5.851,10.0596,8.6048,5.15473333333,5.51666666667,6.68373333333,5.0888,9.50953333334,6.54266666667
432.93,5.81273333333,10.0132,8.56386666667,5.113,5.4646,6.60533333333,5.0632,9.48106666667,6.53
433.29,5.73366666667,9.95280000001,8.48486666667,5.0558,5.37926666667,6.52706666667,4.99073333333,9.43686666667,6.48806666667
433.64,5.69073333333,9.91013333334,8.42946666667,5.0312,5.3486,6.48006666667,4.94186666667,9.37533333333,6.44993333334
434.00,5.60073333333,9.90119999999,8.41046666667,5.0006,5.27026666667,6.4518,4.90393333333,9.35579999999,6.37653333333
434.35,5.48813333333,9.7968,8.33406666667,4.90993333333,5.17633333333,6.33673333334,4.8008,9.26593333333,6.29726666667
434.71,5.38893333333,9.74073333333,8.21106666667,4.80886666667,5.0696,6.24866666667,4.68346666667,9.15186666667,6.1706
435.07,5.36166666667,9.7246,8.197,4.82,5.05333333333,6.21833333333,4.63373333333,9.11553333334,6.11873333333
435.42,5.37186666667,9.75626666667,8.2114,4.85866666667,5.1008,6.25726666667,4.66493333333,9.14986666667,6.15066666667
435.78,5.479,9.80260000001,8.25993333333,4.96833333333,5.22993333334,6.3678,4.786,9.2634,6.25113333333
436.13,5.489,9.84086666665,8.2966,5.0106,5.24666666667,6.40826666667,4.82506666667,9.30306666667,6.2684
436.49,5.4568,9.82253333333,8.24693333333,5.00426666667,5.2146,6.385,4.812,9.30333333333,6.25213333333
436.84,5.40973333333,9.8516,8.2222,4.96613333333,5.2074,6.38066666667,4.772,9.26686666667,6.20426666667
437.20,5.44726666667,9.90006666666,8.25986666667,4.996,5.22786666667,6.43566666666,4.8176,9.28093333334,6.23146666667
437.56,5.50306666667,10.0122666667,8.3634,5.0632,5.30033333333,6.5086,4.8998,9.3774,6.29253333333
437.91,5.62186666667,10.0652,8.43153333333,5.1428,5.39993333333,6.5424,4.97206666667,9.44953333333,6.35126666667
438.27,5.79606666667,10.2707333333,8.57626666667,5.3486,5.58113333333,6.72833333333,5.16873333333,9.59266666667,6.49753333333
438.62,5.90266666666,10.3617333334,8.6712,5.4788,5.67786666667,6.81526666667,5.29773333333,9.70473333333,6.65206666667
438.98,5.98373333333,10.4524,8.73506666667,5.53466666667,5.74153333333,6.86633333333,5.36593333333,9.76953333334,6.7246
439.33,6.0608,10.4994,8.81433333333,5.57733333333,5.785,6.91453333333,5.41933333333,9.82606666667,6.7666
439.69,6.04806666667,10.5105333333,8.82393333333,5.5614,5.74206666667,6.87693333334,5.40593333333,9.78933333334,6.7394
440.04,6.047,10.4998666667,8.8054,5.55573333333,5.71766666667,6.8558,5.37566666667,9.78133333334,6.73793333333
440.40,6.035,10.5178,8.80633333333,5.545,5.72993333333,6.84713333333,5.3586,9.76846666667,6.71966666666
440.75,6.17226666667,10.6461333333,8.94146666667,5.7114,5.8766,6.98166666667,5.50126666667,9.91993333334,6.87893333333
441.11,6.20086666667,10.6730666667,8.98973333333,5.76453333333,5.91773333334,6.979,5.535,9.9772,6.90893333333
441.47,6.1932,10.6510666667,8.9632,5.75046666667,5.8952,6.97013333334,5.50986666667,9.93686666667,6.91626666667
441.82,6.20326666667,10.6799333333,8.967,5.75726666667,5.88986666667,7.00446666667,5.5552,9.95126666666,6.94333333333
442.18,6.1624,10.6332666667,8.93846666667,5.70173333333,5.84753333333,6.9684,5.511,9.92446666667,6.9172
442.53,6.20513333333,10.6504,8.95546666667,5.69966666667,5.873,6.97313333333,5.499,9.92933333334,6.88913333333
442.89,6.16706666667,10.6192666667,8.9456,5.66986666667,5.84146666667,6.9614,5.483,9.89446666667,6.87853333333
443.24,6.1088,10.5940666667,8.88653333333,5.653,5.78773333333,6.92086666667,5.43526666667,9.8206,6.82566666667
443.60,6.18413333333,10.6616666667,8.95833333333,5.6798,5.842,6.95633333333,5.50246666667,9.90233333333,6.8974
443.95,6.24306666667,10.7186666667,9.0432,5.7176,5.915,7.01246666667,5.56833333333,9.94686666667,6.93633333333
444.31,6.2878,10.7765333333,9.11826666667,5.79546666667,5.9722,7.0888,5.63133333333,10.0313333333,7.02226666667
444.66,6.24373333334,10.7387333333,9.12126666667,5.77126666667,5.94466666667,7.04246666667,5.6094,10.0297333333,6.9852
445.02,6.26566666667,10.7690666667,9.10913333333,5.78886666667,5.95833333333,7.07746666667,5.62833333333,10.0201333333,7.017
445.37,6.32926666667,10.8379333333,9.1616,5.84993333333,6.0136,7.13413333333,5.7034,10.1057333333,7.07766666667
445.72,6.31626666667,10.8206666667,9.1502,5.84426666667,6.02926666667,7.10786666667,5.6756,10.0932666667,7.059
446.08,6.32173333333,10.8414666667,9.14473333333,5.8336,6.01806666667,7.10646666667,5.6632,10.1115333333,7.066
446.43,6.25726666667,10.8272,9.1398,5.7926,5.99706666667,7.0868,5.64473333333,10.0780666667,7.02866666667
446.79,6.25546666667,10.8411333333,9.10793333333,5.7856,5.99673333333,7.07206666667,5.64213333333,10.0872666667,7.03073333333
447.14,6.32906666667,10.8876666667,9.16806666667,5.83993333333,6.0422,7.12506666667,5.6878,10.1672,7.09586666667
447.50,6.30706666667,10.8642,9.1726,5.86673333333,6.0502,7.13386666667,5.67433333333,10.1484666667,7.09453333333
447.85,6.27226666667,10.8503333333,9.1476,5.8676,6.02386666667,7.12226666667,5.66313333333,10.1316,7.0758
448.21,6.29313333333,10.8423333333,9.14033333333,5.84586666667,6.02126666667,7.12093333333,5.6526,10.1141333333,7.06526666667
448.56,6.3148,10.8633333333,9.14466666667,5.85793333333,6.02633333333,7.14733333333,5.67086666667,10.1057333333,7.099
448.92,6.32506666667,10.9094,9.19666666667,5.87566666667,6.0506,7.1982,5.682,10.1364,7.1302
449.27,6.29726666667,10.8738,9.16746666667,5.84413333333,6.02106666667,7.14613333333,5.64326666667,10.0861333333,7.07853333333
449.62,6.33013333333,10.9026,9.20413333333,5.8652,6.01873333333,7.1638,5.66126666667,10.082,7.11466666667
449.98,6.39493333333,10.993,9.28646666666,5.95273333333,6.09626666667,7.22866666667,5.73033333333,10.1501333333,7.17813333333
450.33,6.494,11.0632,9.35013333333,6.07713333333,6.17306666667,7.3,5.8286,10.2546666667,7.27146666667
450.69,6.53913333333,11.1196666667,9.44993333333,6.1448,6.22613333334,7.38,5.89246666667,10.3266666667,7.321
451.04,6.4972,11.1185333333,9.43293333334,6.10646666667,6.21546666667,7.33206666667,5.8784,10.3113333333,7.28133333333
451.40,6.52706666667,11.2010666667,9.46313333334,6.11353333333,6.2496,7.37873333333,5.92073333333,10.3564666667,7.314
451.75,6.539,11.2414,9.4932,6.1252,6.27233333333,7.40913333333,5.92586666667,10.3983333333,7.36033333333
452.10,6.56986666667,11.3086666667,9.52206666667,6.15113333333,6.31166666667,7.40913333333,5.9714,10.4283333333,7.39866666667
452.46,6.56026666667,11.3204,9.50906666667,6.15073333333,6.30433333333,7.4008,5.96146666667,10.4474,7.37026666666
452.81,6.52933333333,11.2638666667,9.46373333333,6.1086,6.279,7.31606666666,5.94506666667,10.4084,7.31153333333
453.17,6.5294,11.2599333333,9.4524,6.0948,6.258,7.33753333333,5.9168,10.4192,7.32886666667
453.52,6.51553333333,11.2816,9.45506666666,6.10386666667,6.27053333333,7.3466,5.92053333333,10.459,7.33033333333
453.87,6.49573333333,11.2060666667,9.44673333335,6.0644,6.23093333333,7.31426666667,5.90366666667,10.4145333333,7.29153333333
454.23,6.46353333333,11.1882666666,9.42713333333,6.00913333333,6.21593333333,7.29006666667,5.85926666667,10.3785333333,7.28046666667
454.58,6.4472,11.1908666667,9.44393333333,6.01033333333,6.21126666667,7.27306666667,5.85853333333,10.3457333333,7.25553333333
454.93,6.5322,11.284,9.52919999999,6.11866666667,6.28026666667,7.36853333333,5.94826666667,10.4243333333,7.31226666667
455.29,6.5382,11.2860666667,9.52566666667,6.15566666667,6.28066666667,7.36413333333,5.9456,10.4243333333,7.32546666667
455.64,6.57506666667,11.3238666667,9.54679999999,6.15773333333,6.30393333333,7.38306666667,5.97673333333,10.4507333333,7.33033333333
456.00,6.60353333333,11.3362666667,9.55273333333,6.1924,6.31773333333,7.40486666667,5.9704,10.4498666667,7.3426
456.35,6.62613333333,11.4056,9.61493333333,6.224,6.34426666667,7.44393333333,5.99633333333,10.436,7.38
456.70,6.6346,11.4348,9.63233333334,6.21726666667,6.3522,7.4666,5.983,10.4426666667,7.37133333333
457.06,6.69426666667,11.5068,9.72246666667,6.2916,6.42046666667,7.51773333333,6.0716,10.4976,7.432
457.41,6.74566666667,11.5468666667,9.76446666665,6.33073333333,6.46733333333,7.58486666667,6.11566666667,10.538,7.4528
457.76,6.7412,11.5762666667,9.74546666667,6.33433333333,6.45353333333,7.5918,6.1158,10.5476666667,7.44733333333
458.12,6.7636,11.5731333333,9.73866666666,6.3472,6.437,7.58593333333,6.11313333334,10.5308666667,7.45546666667
458.47,6.72206666667,11.5271333333,9.66346666667,6.29386666667,6.3686,7.5216,6.0668,10.4712,7.41686666667
458.82,6.63966666667,11.4643333333,9.59560000001,6.22053333333,6.32386666667,7.44146666667,5.97713333333,10.3785333333,7.3502
459.18,6.6512,11.506,9.63033333333,6.25106666667,6.34526666667,7.45826666667,5.98133333333,10.3935333333,7.3726
459.53,6.6534,11.5168,9.64380000001,6.2972,6.33406666666,7.46026666667,5.97506666667,10.3879333333,7.37913333333
459.88,6.634,11.5220666667,9.62446666666,6.27,6.3216,7.45106666667,5.95826666666,10.378,7.3606
460.24,6.61493333333,11.4913333333,9.58186666667,6.2334,6.289,7.40373333333,5.90626666667,10.3569333333,7.31733333333
460.59,6.68253333333,11.5748666667,9.66466666666,6.31666666667,6.341,7.43473333333,5.963,10.4213333333,7.36393333333
460.94,6.6746,11.6038666667,9.66626666667,6.3182,6.36193333333,7.4468,5.94906666667,10.4048666667,7.34306666667
461.29,6.66673333333,11.6417333333,9.67026666667,6.3112,6.3584,7.40993333333,5.93486666667,10.3782,7.33853333333
461.65,6.6314,11.6394,9.65766666666,6.28866666667,6.3696,7.3706,5.91133333333,10.346,7.31
462.00,6.61253333333,11.6908,9.6686,6.29813333333,6.37466666667,7.37266666666,5.89846666667,10.3648666667,7.2926
462.35,6.64726666667,11.7614666667,9.72613333333,6.3632,6.4262,7.41926666667,5.9344,10.4124666667,7.31726666667
462.71,6.68373333333,11.8014,9.75746666667,6.38293333333,6.44253333333,7.41086666667,5.99566666667,10.4554,7.35393333333
463.06,6.64886666667,11.7675333334,9.70286666667,6.2952,6.37006666667,7.35866666667,5.96886666667,10.3923333333,7.27866666667
463.41,6.66393333333,11.8218,9.70813333334,6.28853333333,6.3852,7.34293333333,6.0036,10.394,7.26553333333
463.76,6.6254,11.7988666667,9.67646666666,6.27466666667,6.3334,7.27353333333,5.9816,10.338,7.22573333334
464.12,6.6986,11.8914666667,9.74940000001,6.36746666667,6.4122,7.3832,6.0844,10.4194666667,7.29906666667
464.47,6.65186666667,11.8443333333,9.67613333334,6.32106666667,6.36266666667,7.344,6.0626,10.347,7.2634
464.82,6.67046666667,11.8996666667,9.67079999999,6.33966666667,6.3546,7.33446666667,6.07986666667,10.3768,7.27593333333
465.17,6.616,11.8402666667,9.61126666667,6.30266666667,6.28033333333,7.27253333333,6.03926666667,10.3427333333,7.22086666667
465.53,6.69293333334,11.8994666666,9.64979999999,6.36333333333,6.29013333334,7.31926666667,6.07406666667,10.4028666667,7.2704
465.88,6.6928,11.8993333333,9.6644,6.37506666667,6.2798,7.306,6.06926666667,10.3579333333,7.22926666667
466.23,6.71826666667,11.962,9.69626666667,6.38826666667,6.319,7.31453333333,6.08926666667,10.4078666667,7.25346666667
466.58,6.748,11.9766666667,9.70533333333,6.395,6.32366666667,7.35266666667,6.0688,10.3725333333,7.23173333333
466.94,6.79626666667,12.0211333333,9.75726666667,6.44133333333,6.37006666667,7.38833333333,6.0782,10.4444,7.2458
467.29,6.80366666667,12.0311333334,9.74499999999,6.4366,6.37193333333,7.3716,6.08373333333,10.452,7.2534
467.64,6.88466666667,12.1525333333,9.899,6.5462,6.4724,7.47393333333,6.18713333333,10.5558,7.3442
467.99,6.82346666667,12.1383333333,9.87326666668,6.49166666667,6.4218,7.3722,6.159,10.5406666667,7.27946666667
468.35,6.8694,12.1746666667,9.88133333333,6.49926666667,6.4494,7.385,6.17146666666,10.6006,7.3062
468.70,6.85953333333,12.1807333333,9.90280000001,6.48353333333,6.40286666667,7.33933333333,6.16326666667,10.5762666667,7.27806666667
469.05,6.88546666667,12.2132,9.93960000001,6.5076,6.4104,7.3402,6.19353333333,10.5874666667,7.294
469.40,6.8396,12.2174666666,9.91506666667,6.47773333333,6.36953333333,7.28866666667,6.135,10.5391333333,7.27373333333
469.75,6.83046666667,12.2257333333,9.92113333333,6.43453333333,6.35713333333,7.2566,6.136,10.5543333333,7.27973333333
470.11,6.83673333333,12.2197333333,9.90433333334,6.4268,6.3062,7.26893333333,6.13413333333,10.5249333333,7.2508
470.46,6.76246666667,12.2206666667,9.88333333335,6.36673333333,6.2444,7.201,6.10573333334,10.4981333333,7.1888
470.81,6.65953333333,12.1716,9.79600000001,6.31186666667,6.14986666667,7.0758,6.02473333333,10.3844666667,7.09313333333
471.16,6.57173333333,12.0772,9.75173333333,6.23313333333,6.04846666667,7.0032,5.9462,10.2782,7.00513333333
471.51,6.48686666667,11.9832,9.62806666667,6.12953333333,5.94053333334,6.8784,5.82066666667,10.1921333333,6.87746666667
471.87,6.45653333333,11.9527333333,9.57993333334,6.08193333333,5.8998,6.84353333333,5.7622,10.0920666667,6.8312
472.22,6.35333333333,11.9066666666,9.52633333333,6.042,5.79513333333,6.7912,5.6934,10.0182,6.7642
472.57,6.3468,11.878,9.52553333334,6.052,5.78526666667,6.77506666667,5.68733333333,10.0348666667,6.75933333333
472.92,6.327,11.8764666667,9.54800000001,6.0344,5.76993333333,6.81406666667,5.64033333333,10.0361333333,6.71893333333
473.27,6.33293333333,11.8848,9.56906666666,6.02766666667,5.7546,6.8214,5.66786666667,10.0543333333,6.7054
473.62,6.3374,11.9174666667,9.56046666667,6.03346666667,5.73853333333,6.8276,5.6644,10.0506666667,6.698
473.98,6.30366666667,11.8972666667,9.54733333333,6.03046666667,5.73,6.7866,5.61946666666,10.0262,6.68213333333
474.33,6.33006666667,11.8835333333,9.52493333333,6.07266666667,5.707,6.79646666667,5.58973333333,10.0472,6.70813333333
474.68,6.45686666667,12.0342,9.6662,6.18706666667,5.8512,6.97986666667,5.724,10.2243333333,6.8754
475.03,6.5388,12.1466666666,9.73146666668,6.28706666667,5.9558,7.07793333333,5.81653333333,10.3402,6.9664
475.38,6.5186,12.1136,9.72006666667,6.27193333333,5.92293333333,7.0858,5.8224,10.3308,6.9476
475.73,6.53926666667,12.1149333333,9.7492,6.29226666667,5.92186666667,7.12033333334,5.8326,10.3562666667,6.95866666666
476.08,6.5792,12.1872666667,9.81966666667,6.34666666667,5.9818,7.16373333333,5.8656,10.413,7.01646666667
476.44,6.6334,12.2434666667,9.87566666667,6.39153333333,6.0046,7.2366,5.90386666667,10.4406,7.03393333333
476.79,6.66473333333,12.2988666667,9.88880000001,6.44826666667,6.04033333333,7.2428,5.94933333333,10.4958666667,7.0912
477.14,6.6954,12.3622,9.91306666666,6.516,6.0684,7.26386666667,5.99413333333,10.5438666667,7.12453333333
477.49,6.70246666667,12.3767333333,9.95233333332,6.55933333333,6.09593333333,7.28846666667,6.01673333333,10.5599333333,7.16853333333
477.84,6.75726666667,12.4644,10.0004,6.56953333333,6.12373333333,7.32446666667,6.05086666667,10.6023333333,7.21046666667
478.19,6.77,12.5142666667,10.0596666667,6.62786666667,6.16993333333,7.36653333333,6.11453333333,10.6385333333,7.25493333333
478.54,6.71873333333,12.4522,10.0228,6.5964,6.09073333333,7.2846,6.07526666667,10.5658666667,7.18333333333
478.89,6.6424,12.357,9.97133333333,6.5018,5.99833333333,7.17906666667,5.99833333333,10.5007333333,7.10753333333
479.24,6.72546666666,12.4706666667,10.0782,6.60086666667,6.04606666667,7.25293333333,6.0918,10.5688,7.21453333333
479.60,6.7196,12.445,10.0464666667,6.5786,6.0332,7.21033333333,6.07953333334,10.5492,7.189
479.95,6.73093333333,12.412,10.0695333333,6.60246666667,6.06066666667,7.24546666667,6.106,10.5356,7.17473333333
480.30,6.72673333333,12.3922,10.0656,6.62446666667,6.101,7.24953333333,6.1268,10.5453333333,7.1988
480.65,6.74606666667,12.3820666667,10.0484666667,6.64926666667,6.10526666667,7.28506666667,6.13073333333,10.5382,7.18626666667
481.00,6.80206666667,12.3920666667,10.1066,6.71253333334,6.161,7.3326,6.16686666667,10.5716666667,7.24033333333
481.35,6.8258,12.4516666667,10.1268666667,6.7542,6.19133333333,7.37173333333,6.19206666667,10.6142666667,7.285
481.70,6.83126666667,12.4426,10.1344,6.7916,6.2164,7.40926666667,6.21233333333,10.6498666667,7.31373333333
482.05,6.8646,12.4951333333,10.1616,6.8292,6.241,7.44506666667,6.25066666667,10.6945333333,7.34973333333
482.40,6.89213333333,12.5253333333,10.1814,6.87606666666,6.27773333333,7.473,6.28186666667,10.7248666667,7.39213333333
482.75,6.9418,12.5674,10.2314,6.9404,6.33453333333,7.53933333333,6.31086666667,10.7544666667,7.42913333333
483.10,6.96673333333,12.5793333333,10.2342,6.96453333333,6.3656,7.55313333333,6.3274,10.7894666667,7.4472
483.45,7.0098,12.6452,10.3001333333,7.02073333333,6.4168,7.59726666667,6.37433333333,10.8426666667,7.50526666667
483.80,6.9984,12.6538666667,10.2838,7.01133333333,6.41093333333,7.58926666667,6.36346666667,10.8366666666,7.50506666667
484.15,6.98806666667,12.6592,10.2633333333,7.00566666667,6.39726666667,7.57386666667,6.34366666667,10.8280666666,7.4942
484.50,6.99646666667,12.6603333333,10.291,7.00793333333,6.4038,7.56813333333,6.35693333333,10.8328666666,7.50686666667
484.85,6.97186666667,12.6503333333,10.278,6.99313333334,6.39366666667,7.55586666667,6.34526666667,10.8224666667,7.48553333333
485.20,7.01333333333,12.679,10.3189333334,7.0418,6.43046666667,7.6038,6.39666666667,10.8629333333,7.51453333333
485.55,7.02453333333,12.7018666667,10.346,7.07106666667,6.44666666666,7.60573333333,6.4178,10.8732666667,7.54206666667
485.90,7.022,12.7125333333,10.3613333333,7.08993333333,6.4624,7.607,6.41586666667,10.8802,7.5542
486.25,7.048,12.7484666667,10.3838666666,7.1182,6.492,7.63053333333,6.44073333333,10.9049333333,7.57066666667
486.60,7.04506666667,12.7651333333,10.3908,7.1474,6.48773333333,7.62073333333,6.45586666667,10.9282666667,7.578
486.95,7.0346,12.768,10.3927333333,7.14253333333,6.48466666667,7.61973333333,6.44746666667,10.9156,7.55953333334
487.30,7.00806666667,12.7396,10.3630666667,7.13573333333,6.4524,7.608,6.4258,10.8976666667,7.53013333333
487.65,7.0418,12.7635333333,10.4003333333,7.17426666667,6.47033333333,7.62373333333,6.45846666667,10.9226,7.5508
488.00,7.07546666667,12.8120666667,10.4477333333,7.21453333333,6.50253333333,7.6534,6.50393333333,10.9453333333,7.59473333333
488.35,7.10633333333,12.8611333333,10.4577333333,7.25893333333,6.52746666667,7.66526666667,6.5236,10.9580666667,7.62706666667
488.70,7.13313333333,12.8998,10.4776,7.29666666667,6.54153333333,7.6768,6.54866666667,10.9675333333,7.65393333334
489.05,7.08826666667,12.8628666667,10.4273333333,7.25226666667,6.4934,7.60666666667,6.48593333333,10.9064,7.6182
