wavelength,Back_DigSitf,Belly_DigSitf,Breast_DigSitf,Crissum_DigSitf,Crown_DigSitf,DorTail_DigSitf,Rump_DigSitf,Throat_DigSitf,WingTip_DigSitf
726.26,16.5455,41.066,41.3581666666,40.6848809523,17.2785,20.8334166667,17.78,36.7778333334,20.5635
726.58,16.6883333334,41.0311666667,41.3203333333,40.7585714285,17.1795,20.9735833333,17.627,36.7593333333,20.5783333334
726.90,16.4405,40.3005,40.8448333333,40.5738095238,16.618,20.6140833333,16.9576666666,36.189,20.0665
727.21,16.592,40.5048333333,40.6171666667,40.4660952381,16.6986666666,20.70525,17.061,36.205,20.1085
727.53,16.1845,40.2618333333,40.5535,40.2982857142,16.3166666667,20.2474166667,16.7621666667,36.2803333334,19.7836666666
727.85,15.8301666667,40.0285,40.302,40.1014047619,16.1826666667,20.08275,16.4353333333,35.821,19.5168333334
728.17,15.7378333333,40.0906666667,40.3096666667,40.1070476191,16.1605,20.0216666666,16.5311666667,35.7755,19.4741666666
728.49,15.3215,39.7268333334,39.711,39.7187619048,16.0695,19.5881666667,16.4693333334,35.7276666666,19.1491666667
728.80,15.182,39.4471666667,39.3856666666,39.6929285714,16.0923333333,19.4726666666,16.4131666667,35.4591666666,19.0356666667
729.12,14.923,39.1308333333,39.2746666667,39.3981428571,16.034,19.0896666667,16.1883333333,35.134,19.0946666666
729.44,15.1086666667,38.9651666667,38.945,39.1138333333,15.9026666667,19.1746666666,16.2898333333,35.263,18.9681666666
729.76,15.2438333334,39.1411666667,39.3141666666,39.3676428572,16.1078333334,19.2504166667,16.5396666666,35.5233333333,19.1363333334
730.08,15.4163333333,39.3428333334,39.3223333333,39.3486904762,16.3831666667,19.2944166667,16.8486666667,35.7076666666,19.4461666667
730.39,15.66,39.9585,39.7091666666,39.5828333333,16.6055,19.3611666666,17.2005,35.9265,19.7071666667
730.71,15.7051666667,40.0895,39.998,39.8004285714,16.7583333334,19.5665833334,17.4093333333,36.2381666667,19.6836666666
731.03,15.7788333333,39.9365,39.881,40.0216190476,16.929,19.7413333333,17.4838333333,36.1683333333,19.6935
731.35,15.6833333333,39.8083333334,39.657,39.8638571428,16.7976666666,19.42525,17.312,36.3743333333,19.5916666666
731.67,15.4715,39.4748333333,39.264,39.6415714286,16.4456666667,19.3230833333,17.0281666667,36.2711666667,19.2728333334
731.98,15.4966666667,39.5348333334,39.54,39.6828809524,16.2198333333,19.1975,16.757,36.0251666666,19.1676666666
732.30,15.5488333333,39.8038333333,39.668,39.7626190477,16.2686666666,19.2925833334,16.8075,36.1226666667,19.28
732.62,15.8958333333,39.9788333333,39.908,40.1955238095,16.4396666666,19.85575,17.2763333333,36.4871666666,19.2308333333
732.94,15.947,40.2683333333,40.3245,40.5659761905,16.6816666667,20.0321666666,17.376,36.4871666666,19.57
733.25,16.096,40.7873333334,40.637,40.8445,16.874,20.2306666667,17.5536666667,36.8241666667,19.6545
733.57,15.9016666666,40.4011666666,40.4273333333,40.6228571429,16.7715,20.10625,17.2691666667,36.5448333333,19.2443333333
733.89,15.9525,40.3418333334,40.4158333333,40.5833571428,16.8995,20.3190833334,17.2378333334,36.7555,19.248
734.21,16.1223333333,40.303,40.4471666666,40.6849761905,17.0241666667,20.5250833334,17.3445,36.5673333333,19.4791666667
734.52,16.4761666666,40.5001666667,40.5383333333,40.913452381,17.2268333334,20.7748333333,17.6183333333,36.6938333333,19.7606666666
734.84,16.6723333333,40.829,40.829,41.3687857143,17.3658333334,21.2495,17.8706666667,36.701,19.9786666666
735.16,17.006,41.316,41.1236666667,41.7234285714,17.8433333333,21.49525,18.1715,36.9821666667,20.5023333334
735.48,17.4596666667,41.394,41.434,42.1333095239,18.4363333333,22.2135,18.7463333334,37.3436666666,20.8491666666
735.79,17.4546666667,41.3486666667,41.5588333333,42.0598095238,18.3711666666,22.2328333334,18.8266666666,37.379,20.8346666667
736.11,16.6786666667,41.0156666667,41.1766666667,41.588952381,17.76,21.58025,18.172,36.9893333334,20.3048333334
736.43,16.2076666666,40.5011666667,40.791,41.2532619047,17.2828333333,21.1291666667,17.7836666667,36.6966666667,19.7766666667
736.74,16.1728333333,39.8988333333,40.3926666667,41.0070952381,17.1846666666,20.94,17.7508333333,36.3091666667,19.8288333334
737.06,16.2368333333,39.8631666667,40.3715,41.0138571429,17.2173333333,20.803,17.9193333334,36.353,20.11
737.38,15.8456666667,39.4525,40.2738333333,40.9653571428,16.898,20.35275,17.7615,36.04,19.8296666666
737.69,15.4785,39.6686666666,40.1985,40.887,16.6298333333,19.6834166667,17.4238333333,36.0115,19.6036666666
738.01,14.9025,39.6818333333,40.1973333333,40.7575952381,16.3746666667,19.29425,17.0766666666,35.955,19.4063333333
738.33,14.8793333334,39.7046666666,40.2965,40.6800476191,16.3241666667,19.0085833333,16.9718333333,36.1918333333,19.3073333334
738.64,14.895,39.5186666666,39.8358333333,40.4858809524,16.4305,18.9825,16.959,36.0186666666,19.2963333333
738.96,14.9101666666,39.857,40.0325,40.6589523809,16.5978333333,18.8400833334,16.9803333333,36.2186666666,19.6338333334
739.28,15.0851666667,39.8413333334,40.0661666666,40.724547619,17.0356666667,18.94225,17.0543333334,36.1153333333,19.8615
739.59,15.6246666667,39.9726666667,39.8726666666,40.8415952381,17.5651666667,19.247,17.5215,36.4531666666,20.5851666667
739.91,16.31,40.4966666667,40.3526666666,41.0025952381,18.0241666667,19.86975,17.9305,36.8933333334,21.0958333334
740.23,16.187,40.5906666667,40.1616666666,40.8386190476,17.954,19.8979166666,17.7268333333,36.785,20.8571666667
740.54,16.2765,41.0431666667,40.5503333333,41.0137380953,18.036,20.07375,17.8951666666,37.0951666667,21.0878333333
740.86,16.7441666666,41.3248333333,40.5516666667,41.1464523809,18.4326666667,20.524,18.265,37.5613333333,21.6871666667
741.18,16.9341666667,41.4286666667,40.4893333334,41.2498809524,18.5973333334,20.8939166667,18.4605,37.4431666667,21.8265
741.49,17.304,41.8391666667,41.0623333333,41.6294523809,18.8645,21.1319166666,18.911,37.437,22.3106666667
741.81,17.3468333333,41.8585,40.9896666667,41.9680238095,19.0101666667,21.5894166667,19.2121666666,37.4275,22.4916666666
742.12,17.4955,42.1428333333,41.6635,41.9549047619,18.9685,21.8249166667,19.4273333333,37.4501666666,22.5716666666
742.44,17.1015,42.1398333333,41.4108333333,41.8165952381,18.2861666667,21.56425,18.9383333334,36.9935,21.9881666667
742.76,16.9661666667,42.3661666667,41.631,41.9865,18.0223333333,21.1934166667,18.8498333333,37.1578333333,22.0391666667
743.07,16.9136666667,42.9133333333,42.1718333334,42.2901666667,18.251,21.1188333333,19.167,37.2365,22.3286666667
743.39,16.6373333333,42.9455,42.1885,42.5253571428,18.4083333334,20.9214166667,19.2681666667,37.037,22.4648333334
743.70,16.7638333333,43.0743333333,42.5276666667,42.809,18.4786666667,20.7921666666,19.3768333333,37.324,22.6191666667
744.02,16.6515,42.827,42.5548333334,43.0957619048,18.4731666667,20.93325,19.3196666667,37.0745,22.5245
744.34,16.3678333333,43.0036666667,42.4521666667,43.1185952381,18.4443333333,20.8085,19.1265,36.9195,22.4135
744.65,16.215,43.0606666667,42.8971666667,43.3377380953,18.6525,20.8528333333,19.2366666667,37.5468333334,22.8503333334
744.97,16.1096666666,42.9646666667,42.9178333334,42.9611666667,18.4,20.8784166667,18.9725,37.8116666666,22.3058333334
745.28,15.7256666666,42.565,42.9645,42.4626428572,18.0783333333,20.48625,18.5883333333,37.5923333333,21.9216666666
745.60,15.584,42.5533333333,43.2831666667,42.8291428572,18.1811666667,20.5900833334,18.4871666667,37.8766666666,22.1203333333
745.91,15.708,42.8516666667,43.3661666667,42.8447857143,18.6935,20.89975,18.8885,38.1585,22.7005
746.23,15.8561666667,43.3823333334,43.7993333333,43.391,18.9408333333,21.3764166667,19.1375,38.7946666667,23.0641666666
746.55,15.4825,42.855,43.8038333333,42.9322142857,18.4078333333,21.0980833334,18.5253333333,38.2431666666,22.4155
746.86,15.0063333333,42.7706666667,43.78,42.784452381,17.9775,20.6783333334,18.0411666666,38.0041666667,22.1321666667
747.18,14.6991666667,42.521,43.1796666667,42.294,17.8191666666,20.47275,18.0306666667,37.4885,22.1386666666
747.49,14.3293333334,42.4953333333,42.949,42.0195952381,17.597,20.5361666667,17.988,37.6561666666,21.7166666666
747.81,14.0305,42.3023333333,42.8248333333,41.747452381,17.0798333333,20.1375,17.7661666667,37.1551666667,21.3928333333
748.12,14.2581666667,42.0976666666,42.5823333334,41.731547619,16.8823333334,19.9754166666,17.767,37.1423333333,21.0298333333
748.44,14.8568333333,42.0513333334,42.632,42.1299761905,17.6775,20.6599166666,18.4616666667,37.4281666667,21.765
748.75,15.3778333333,42.4845,42.9596666667,42.6989761905,18.2046666666,20.9633333334,18.9958333333,37.4945,22.2676666667
749.07,15.6325,42.7536666666,43.0706666666,42.9746904762,18.1915,21.0334166666,19.135,37.9605,22.3278333334
749.38,16.0005,42.5535,43.1596666667,43.046452381,18.3653333333,21.1308333333,19.1963333334,38.415,22.4888333334
749.70,16.1171666667,42.4096666666,42.7656666667,42.865452381,18.516,21.1453333334,19.3626666667,38.2575,22.5265
750.01,16.8753333333,42.8593333333,42.889,43.5162142857,18.873,21.63075,19.8568333333,38.7971666666,22.928
750.33,17.5273333334,42.8433333334,42.6668333333,43.703047619,19.2485,22.319,20.2193333333,39.0705,23.1026666667
750.64,17.7748333334,43.1368333333,43.543,44.11,19.4296666667,22.6655,20.449,39.8046666667,23.1383333334
750.96,18.2353333333,43.158,43.4085,44.1333571429,19.4211666666,22.4408333333,20.3418333333,39.6006666666,23.0228333334
751.27,18.6961666667,43.1448333333,43.5318333334,44.2066428572,20.0395,23.0179166667,20.5576666667,40.0206666667,23.3171666666
751.59,18.987,43.3758333333,44.159,44.4036190476,20.3851666667,23.2580833334,20.7291666667,40.1695,23.5985
751.90,18.9161666666,43.3833333333,43.817,44.4199047619,20.019,22.7573333334,20.475,39.9425,23.2833333334
752.22,18.9451666666,43.4651666667,43.7581666667,44.4268095238,20.286,22.9853333333,20.4835,40.1758333333,23.4726666666
752.53,18.7106666666,43.1285,43.2308333333,44.0022380953,20.0806666666,22.6449166666,20.1028333333,39.5748333333,23.4288333333
752.85,18.579,43.2186666667,43.145,44.0799047619,19.7926666667,22.7824166667,19.8956666667,39.2026666667,23.154
753.16,18.2133333334,42.5251666666,42.6511666666,43.4641666667,19.2198333333,22.6355,19.3828333333,38.7211666666,22.7353333333
753.47,18.1898333333,42.889,42.7628333334,43.4930952381,19.3563333334,22.9416666667,19.3046666667,39.2405,22.7446666666
753.79,17.868,42.9131666667,42.8903333334,43.3870476191,19.0541666667,22.6651666667,19.1968333333,39.1366666667,22.6055
754.10,17.643,42.7791666666,42.4235,43.3374285715,18.892,22.5515,18.9828333334,38.7905,22.4416666667
754.42,17.2205,42.7088333334,42.6318333334,43.3835,18.8123333334,22.4156666667,18.6818333333,38.8325,22.6731666667
754.73,16.8695,42.3263333334,42.3498333333,43.3589285715,18.6808333333,21.9359166667,18.587,38.681,22.6543333334
755.05,16.046,41.7491666666,41.317,42.3901666667,17.9946666667,21.22825,18.0966666667,37.7183333334,22.0648333334
755.36,15.7915,41.8618333333,41.6945,42.2514523809,18.0113333334,21.2729166666,18.1383333334,37.8283333334,22.3073333334
755.67,15.4586666667,41.6831666666,41.448,42.0685,17.4691666667,20.9141666667,18.1256666666,37.7025,21.8305
755.99,15.2238333333,41.7363333334,41.4083333333,42.0760238096,17.708,20.69625,18.4703333333,37.4736666667,21.9136666667
756.30,15.074,41.3941666667,41.3945,41.8268571429,17.888,20.4129166666,18.7458333333,37.7226666666,21.9556666666
756.62,14.9438333333,41.4018333333,41.4845,41.6536666666,17.727,20.2660833334,18.5306666666,37.4918333334,21.728
756.93,14.1796666667,40.7943333333,41.3118333333,41.3633333333,17.3178333333,19.7501666666,18.1353333334,36.8133333334,21.4905
757.24,13.9653333333,40.6118333333,41.129,41.1680952381,17.3253333333,19.5808333334,18.0258333334,36.7601666667,21.4191666666
757.56,14.1076666667,40.6675,41.0103333334,41.092547619,17.4445,19.37175,18.1386666667,36.9708333334,21.3583333334
757.87,14.3425,40.761,41.1001666666,41.1046904762,17.6756666666,19.56175,18.7096666667,36.683,21.4803333333
758.18,14.8348333333,41.0065,41.4028333333,41.4567857143,17.5248333333,19.7606666666,19.0346666667,36.9141666667,21.279
758.50,15.4296666667,40.9993333333,41.7806666667,42.2456666666,18.343,20.5281666667,19.458,37.2803333334,21.948
758.81,15.273,40.504,41.2655,42.0443571429,18.2951666667,20.60025,18.9756666666,37.1741666667,21.6901666667
759.13,15.5945,40.4785,41.1348333334,41.8078809524,18.6751666667,20.5791666666,18.8351666667,37.2858333333,21.9478333333
759.44,15.9281666667,40.3126666667,41.2181666667,41.9053333334,18.8103333333,20.8669166666,18.882,37.5656666667,21.7798333333
759.75,16.336,40.5885,41.5878333333,42.028452381,19.2398333333,21.26225,19.1533333333,37.3858333333,22.2536666666
760.07,16.7453333333,41.3276666667,42.045,42.6148809524,19.7808333333,21.55875,19.5361666667,37.9136666667,22.7768333333
760.38,16.5645,41.2976666667,41.769,42.2681904761,19.4391666666,21.1555,19.1723333333,37.614,22.3925
760.69,16.7131666667,41.523,42.0431666666,42.6186666667,19.4923333333,21.2469166667,19.2751666667,37.7038333333,22.4113333334
761.01,16.796,41.5941666666,42.3173333333,42.837547619,19.1995,21.3411666667,19.177,37.6995,22.2653333334
761.32,17.0811666667,41.615,42.1033333333,42.9828571429,19.1088333333,21.52525,18.887,37.9958333334,22.2171666667
