wavelength,Back_LopPusm,Belly_LopPusm,Breast_LopPusm,Crissum_LopPusm,Crown_LopPusm,DorTail_LopPusm,Patch10_LopPusm,Patch11_LopPusm,Rump_LopPusm,Throat_LopPusm,WingTip_LopPusm
539.00,12.9495333333,38.0445666667,24.0593939394,47.7631333333,12.4302666667,8.25116666667,46.2056666667,55.4202666667,16.0529333333,4.783,12.4038777778
539.34,12.9302,38.0593,24.0555454546,47.7685333333,12.4348666667,8.2437,46.2155333333,55.4688,16.0333333333,4.78766666667,12.3916666667
539.69,12.9094666667,38.0186333333,24.0344242424,47.7412666667,12.4242,8.23796666667,46.1904666667,55.4694,16.0183333333,4.7824,12.3948111111
540.03,12.9034,38.0196,24.0326848485,47.741,12.4375333333,8.24433333333,46.1918666667,55.4756666667,16.0206,4.81226666667,12.4073444445
540.37,12.871,37.9586,23.9901212121,47.6916,12.418,8.22656666667,46.1598666667,55.4494666667,15.9941333333,4.7764,12.4031444444
540.72,12.8706666667,37.9409333333,23.9724909091,47.6732666667,12.4229333333,8.23703333333,46.1537333333,55.4540666667,15.9934,4.7748,12.4295777778
541.06,12.8521333333,37.9371666667,23.9631333333,47.6576,12.4075333333,8.2178,46.1267333333,55.4293333333,15.9744666667,4.77313333333,12.4337777778
541.40,12.8506666667,37.9281666667,23.9411939394,47.6573333333,12.4098666667,8.20493333333,46.1141333333,55.4182666667,15.9720666667,4.7778,12.4318
541.75,12.8284666667,37.9264333333,23.914169697,47.6576,12.3980666667,8.19096666667,46.1196666667,55.4240666667,15.9552,4.75593333333,12.4079333333
542.09,12.8441333333,37.9624333333,23.9346606061,47.6998,12.4192666667,8.20986666667,46.1611333333,55.468,15.971,4.765,12.4287666667
542.43,12.8404,37.9612333333,23.9134969697,47.6732666667,12.4256,8.21373333333,46.1616666667,55.4324,15.9654,4.7754,12.4343
542.78,12.8392666667,37.9507,23.9164848485,47.6665333333,12.4449333333,8.19776666666,46.1906666667,55.401,15.96,4.7806,12.4286777778
543.12,12.844,37.9821,23.9286242424,47.7082666667,12.4371333333,8.19233333333,46.2415333333,55.4031333333,15.9622666667,4.7778,12.4449
543.46,12.8435333333,37.9810666667,23.9073636364,47.6716666667,12.4338666667,8.17996666667,46.2548666667,55.3305333333,15.9548,4.78006666667,12.4361222222
543.81,12.8486666667,37.9952666667,23.9166424242,47.688,12.4321333333,8.16343333333,46.2672,55.2916666667,15.9537333333,4.7684,12.4474333333
544.15,12.8629333333,38.0662,23.9482666667,47.7295333333,12.4478666667,8.16336666667,46.3158,55.2921333333,15.9707333333,4.78386666667,12.4677333333
544.49,12.8866666666,38.1195333333,23.9798060606,47.7668666667,12.4807333333,8.17723333333,46.3689333333,55.3084,16.0042,4.8178,12.4788111111
544.84,12.9308,38.1929333333,24.0221272727,47.8400666667,12.5033333333,8.2111,46.4977333333,55.3658,16.0462666667,4.83986666667,12.5213333333
545.18,12.9488,38.2545333333,24.0538484848,47.8544666667,12.5219333333,8.23706666667,46.5528,55.3694,16.0882,4.85713333333,12.5374666667
545.52,12.9910666666,38.3291666667,24.1147090909,47.9004666667,12.5649333333,8.2684,46.6046666667,55.4122666667,16.1287333333,4.9042,12.5962111111
545.87,13.0042666667,38.3799333333,24.1536121212,47.9236666667,12.5751333333,8.29083333333,46.6704,55.4058,16.1416,4.92306666667,12.6070333333
546.21,13.0470666667,38.4943,24.2484909091,48.0440666667,12.6303333333,8.3146,46.7928,55.5305333333,16.2084666667,4.95146666667,12.6478444445
546.55,13.0600666667,38.5249,24.2851333333,48.0599333333,12.6380666667,8.34323333333,46.8023333333,55.5091333333,16.2416,4.9808,12.6817888889
546.90,13.0686,38.5330666667,24.3080545455,48.0254,12.6541333333,8.3588,46.7976,55.4814666667,16.2592666667,5.00046666667,12.6856111111
547.24,13.0846666667,38.58,24.3629212121,48.0955333333,12.6822666667,8.39283333333,46.8565333333,55.5502,16.2848,5.01173333333,12.7248111111
547.58,13.1242666667,38.6461333333,24.4139030303,48.1486,12.7342,8.43206666667,46.931,55.6428,16.3228,5.04946666667,12.7669333333
547.92,13.1698,38.7087333333,24.4685454545,48.2233333333,12.7601333333,8.46956666667,47.0076,55.7285333333,16.3624666667,5.06953333333,12.7850666667
548.27,13.2052666667,38.7933,24.5186666667,48.3120666667,12.7486666667,8.4751,47.1230666667,55.7662,16.3712,5.05973333333,12.8190444445
548.61,13.2088666667,38.812,24.5246484848,48.3247333333,12.789,8.48576666667,47.1080666667,55.7466666667,16.3807333333,5.05993333333,12.8373777778
548.95,13.2064666667,38.8333,24.5479333333,48.376,12.7903333333,8.49436666667,47.1424666667,55.769,16.3648,5.05113333333,12.8400111111
549.29,13.2696666667,38.9019333333,24.6143757576,48.4535333333,12.8358,8.54136666667,47.2576666667,55.843,16.4204666667,5.0858,12.8873444444
549.64,13.2395333333,38.9523333333,24.631830303,48.4822,12.8380666667,8.4978,47.2917333333,55.8871333333,16.4145333333,5.04746666667,12.8855777778
549.98,13.2222666667,38.9573666667,24.6573030303,48.5030666667,12.7985333333,8.4737,47.345,55.9124,16.3999333333,4.99986666667,12.8888111111
550.32,13.2558,38.9706333333,24.6527393939,48.5285333333,12.8167333333,8.51833333333,47.3724,55.9358,16.4040666667,4.98573333333,12.8865888889
550.66,13.2758666667,39.0270666667,24.691830303,48.6268,12.8313333333,8.53043333333,47.4488666667,56.0432666667,16.432,4.96833333333,12.9095333333
551.01,13.2574666667,39.0403,24.6733212121,48.6534,12.8114666667,8.48426666667,47.4505333333,56.0806,16.414,4.91893333333,12.894
551.35,13.2400666667,39.0426333333,24.6844848485,48.6835333333,12.8180666667,8.501,47.4831333333,56.1037333333,16.4242,4.89893333333,12.8985
551.69,13.2489333333,39.0904666667,24.7297393939,48.7503333333,12.8568666667,8.50973333333,47.5924,56.1456,16.4404666667,4.91666666667,12.9204
552.03,13.2474666667,39.0816666667,24.7450727273,48.7281333334,12.8722666667,8.52623333333,47.5785333333,56.1424,16.4327333333,4.8964,12.9130666667
552.38,13.2281333333,39.0993666667,24.7524606061,48.7395333333,12.8444666667,8.51426666667,47.593,56.1563333333,16.4079333333,4.87933333333,12.8999555556
552.72,13.2082,39.1116333333,24.735630303,48.749,12.8304,8.4666,47.626,56.1838666667,16.3816,4.83746666667,12.8791777778
553.06,13.1330666667,39.0325333333,24.6676909091,48.6697333333,12.7592666667,8.3966,47.5508666667,56.0609333333,16.2944,4.7894,12.8116888889
553.40,13.1842,39.0525666667,24.7005757576,48.7413333333,12.7822666667,8.44363333333,47.5797333333,56.0905333333,16.3183333333,4.83606666667,12.8387
553.74,13.1874666667,39.0582666667,24.6729333333,48.7410666667,12.8096,8.46026666667,47.563,56.0665333333,16.3202666667,4.84046666667,12.8193888889
554.09,13.1759333333,39.1357333333,24.7157878788,48.8045333333,12.8003333333,8.4008,47.6576,56.1293333333,16.3493333333,4.84626666667,12.8282333333
554.43,13.1977333333,39.1482,24.7209878788,48.8072666667,12.8359333333,8.4096,47.6486,56.1460666667,16.3508,4.84693333333,12.8484777778
554.77,13.2282666667,39.2079,24.7514606061,48.8330666667,12.8584,8.42906666667,47.6944666667,56.1572,16.3578666667,4.882,12.8608111111
555.11,13.1972666667,39.1977666667,24.6958181818,48.7964666667,12.8122666667,8.3663,47.6888,56.1008666667,16.3110666667,4.83486666667,12.7775777778
555.45,13.1721333333,39.1207,24.641860606,48.6806666667,12.7894666667,8.35546666667,47.5724666667,55.9997333333,16.2796666667,4.8308,12.7667444444
555.80,13.1106,39.1432666667,24.612630303,48.6932,12.7554666667,8.2977,47.5989333333,56.0184,16.2433333333,4.78973333333,12.7325333333
556.14,13.1110666667,39.1713333333,24.6502666667,48.7274,12.7674666667,8.28003333333,47.6322666667,56.0659333333,16.2635333333,4.78493333333,12.721
556.48,13.1553333333,39.2195333333,24.7204,48.7756,12.7901333333,8.31933333333,47.6694,56.0861333333,16.3034666666,4.83206666667,12.7699888889
556.82,13.1890666667,39.3444666667,24.7929151515,48.8738,12.8196,8.3366,47.7991333333,56.1966666666,16.3473333333,4.8356,12.8231111111
557.16,13.1091333333,39.2921666667,24.7478121212,48.8065333333,12.7611333333,8.2637,47.7776,56.1603333333,16.2752,4.75206666667,12.7474
557.50,13.1506666667,39.3210333333,24.7978787879,48.8592,12.7768666667,8.30176666667,47.8392,56.1512,16.3172,4.82446666667,12.7989
557.85,13.16,39.2798,24.8010969697,48.8430666666,12.7856666667,8.3258,47.7795333333,56.1218,16.2832666667,4.8208,12.8126222222
558.19,13.1497333333,39.294,24.784769697,48.8629333333,12.7566666667,8.30273333333,47.8096666667,56.0826,16.2926,4.8288,12.7850222222
558.53,13.1778666667,39.2968666667,24.8222242424,48.8756666667,12.7646,8.3459,47.8322,56.0595333333,16.3348,4.84426666667,12.8344888889
558.87,13.2020666667,39.3908333333,24.9002181818,48.9744666667,12.7709333333,8.39706666667,47.911,56.1329333334,16.3675333333,4.89773333333,12.9207777778
559.21,13.2455333333,39.4875666667,24.9476181818,49.0828666667,12.7930666667,8.41786666667,48.0525333333,56.2568,16.3907333333,4.9258,12.9452222222
559.55,13.2528,39.5005333333,24.9822484848,49.1530666666,12.7954,8.43333333333,48.1035333333,56.2925333333,16.4228,4.95113333333,12.9587333333
559.89,13.2521333333,39.5189333333,24.9764,49.2078666667,12.7898666667,8.42996666667,48.1446666667,56.3204,16.4165333333,4.94273333333,13.0018111111
560.23,13.2814,39.5665333333,24.9803090909,49.2617333333,12.8254666667,8.46686666667,48.2321333333,56.363,16.4501333333,4.95426666667,13.0352333333
560.58,13.2676,39.5386666667,24.9506121212,49.2828666667,12.8432,8.46453333333,48.2379333333,56.374,16.4546666667,4.94086666667,13.0154888889
560.92,13.2971333333,39.5647333333,24.9478606061,49.3310666667,12.8722666667,8.46656666667,48.2517333333,56.3991333333,16.5058666667,4.9908,13.0813777778
561.26,13.2856,39.5902666667,24.9365818182,49.3616666667,12.8904666667,8.4418,48.2782666667,56.4391333333,16.5184666667,4.9696,13.1034111111
561.60,13.2854,39.7033666667,24.940830303,49.4454,12.9274,8.43303333333,48.3629333333,56.5263333333,16.5448666667,4.98773333333,13.1233
561.94,13.2874,39.7176333333,24.954630303,49.4726666667,12.9679333333,8.46873333333,48.4358666667,56.5877333333,16.5784666666,5.00313333333,13.1794777778
562.28,13.3085333333,39.7992333333,24.9877515151,49.5532,13.0327333333,8.50156666667,48.5054666667,56.6787333333,16.6191333333,5.047,13.2152222222
562.62,13.3448666667,39.7803666667,24.9955757576,49.5512,13.0536666667,8.50813333333,48.5182666667,56.6542666667,16.6361333333,5.0576,13.2307222222
562.96,13.2752666667,39.7273666667,24.9336242424,49.4938,12.9817333333,8.44783333333,48.4050666667,56.5776666667,16.5829333333,4.97386666667,13.1890888889
563.30,13.2923333334,39.7235666667,24.9149272727,49.4600666667,12.9958666667,8.4332,48.3638666667,56.5468666667,16.5704666667,4.96806666667,13.1911111111
563.64,13.2508666666,39.7004666667,24.8810424242,49.4035333333,12.9821333333,8.42543333333,48.3126666667,56.4748,16.5354,4.96693333333,13.1488555556
563.99,13.2328,39.7592666666,24.9143757576,49.47,12.9858,8.4159,48.3852,56.5923333333,16.5285333333,4.97093333333,13.1611222222
564.33,13.1986,39.7132666667,24.8778606061,49.3807333333,12.9239333333,8.3957,48.3006,56.4941333333,16.4740666667,4.95773333333,13.1392777778
564.67,13.23,39.7653333333,24.9331818182,49.4195333333,12.9456,8.45586666667,48.3698,56.5256666667,16.5074,4.97913333333,13.1520333333
565.01,13.2434666666,39.7346666667,24.9384242424,49.3810666667,12.9421333333,8.4849,48.3480666667,56.5351333333,16.4994666667,5.0046,13.1639777778
565.35,13.2323333333,39.7334333333,24.9344363636,49.3708,12.9425333333,8.50596666667,48.3826,56.5406,16.4939333333,4.9866,13.1697444444
565.69,13.2599333333,39.7894666667,24.9929212121,49.4024,12.9708666667,8.52333333334,48.4014666667,56.5997333333,16.5317333333,5.0104,13.2091111111
566.03,13.2244,39.7146666667,24.9431030303,49.344,12.9070666667,8.47643333333,48.3687333333,56.5422,16.4992666667,4.973,13.1576222222
566.37,13.1693333333,39.7344,24.9248,49.3218,12.8894666667,8.4614,48.3394,56.5512666667,16.4731333333,4.93346666667,13.1311666667
566.71,13.2040666667,39.778,24.9652666667,49.3729333334,12.9315333333,8.50833333333,48.4266,56.5795333333,16.5234666667,4.99413333333,13.1762333333
567.05,13.1996666667,39.7798666667,24.9695939394,49.3696,12.9331333333,8.51353333333,48.4610666667,56.574,16.5212666667,5.0082,13.1783333333
567.39,13.2651333333,39.9105333333,25.0527878788,49.4972,12.9896,8.55436666667,48.6109333333,56.7228666667,16.6176,5.03893333333,13.2543111111
567.73,13.3412666666,39.9241,25.0844424242,49.4786666667,13.0260666667,8.60049999999,48.6112,56.6861333333,16.6856666667,5.1106,13.3049777778
568.07,13.3844666667,39.9924,25.1790909091,49.5520666667,13.0535333333,8.60803333334,48.7047333333,56.8124,16.7494,5.14973333333,13.3482333333
568.41,13.4174,40.0600666667,25.2256545455,49.6388666667,13.0861333333,8.62389999999,48.7724,56.8792666667,16.79,5.18046666667,13.4021
568.75,13.4444666666,40.0944,25.2467757576,49.6568,13.1017333333,8.65920000001,48.793,56.8756,16.8082666667,5.21566666667,13.4227222222
569.09,13.5398,40.1001,25.3038909091,49.7324666667,13.1332666667,8.70933333334,48.8157333333,56.9056666667,16.8767333333,5.28853333333,13.5020222222
569.43,13.5387333333,40.1119,25.2862606061,49.7393333333,13.1008666667,8.68473333333,48.8491333333,56.8842666667,16.8578,5.28993333333,13.5116
569.77,13.5529333333,40.1218666667,25.2984,49.7450666667,13.1306,8.70916666667,48.8662666667,56.8968,16.8594666667,5.2934,13.5438888889
570.11,13.5957333333,40.1324,25.3310363636,49.7702,13.1392,8.72489999999,48.9203333333,56.9213333333,16.9003333333,5.3104,13.5682222222
570.45,13.6180666667,40.1879,25.3666363636,49.8236666666,13.1648666667,8.7558,48.9773333333,57.0252,16.9324666667,5.314,13.5893333333
570.79,13.6568,40.2167333333,25.3888787879,49.8242,13.1937333333,8.79766666666,48.9545333333,57.0440666667,16.9684,5.36373333333,13.6358777778
571.13,13.6429333333,40.164,25.3440787879,49.7429333333,13.1614,8.77253333333,48.8914666666,56.983,16.9200666667,5.36086666667,13.5986555555
571.47,13.5545333333,40.0943333333,25.2941151515,49.7321333333,13.1147333333,8.71563333333,48.8424666667,56.9627333333,16.8635333333,5.2974,13.5569777778
571.81,13.5386666667,40.0734333333,25.2325454546,49.7079333333,13.1111333333,8.72459999999,48.8129333333,56.922,16.8394,5.29853333333,13.5624777778
572.15,13.5416,40.0458,25.2032545454,49.6558666667,13.1140666667,8.73883333333,48.8050666667,56.8877333333,16.8413333333,5.29906666667,13.5704333333
572.49,13.4988,40.0429,25.1864060606,49.6762,13.0624666667,8.68863333334,48.7933333333,56.898,16.7970666667,5.24166666666,13.5237444445
572.83,13.4081333333,39.9846666667,25.1173757576,49.5884666667,12.9888666667,8.60743333333,48.7496,56.8274,16.7347333333,5.17406666667,13.4490111111
573.17,13.3814,39.9919,25.0936848485,49.6056,12.9729333333,8.60496666667,48.7652666667,56.8641333333,16.7018666667,5.1458,13.4082444444
573.51,13.4039333333,40.0578333333,25.1350484849,49.6710666667,12.9672,8.61636666667,48.7878666667,56.8935333333,16.7171333333,5.16526666667,13.4208444445
573.85,13.3842,40.0666333333,25.1170545455,49.6988666666,12.9673333333,8.60823333333,48.7897333333,56.8922,16.6903333333,5.15846666667,13.4386
574.19,13.3835333333,40.0690333333,25.1211393939,49.7144,12.9792,8.59783333333,48.8134666667,56.8878666667,16.6760666667,5.1832,13.4684888889
574.53,13.4238666667,40.1028,25.1621212121,49.7783333333,12.9927333333,8.64296666666,48.8945333333,56.9329333333,16.7315333333,5.2294,13.5171222222
574.87,13.4640666667,40.1169333333,25.2256,49.8456666667,13.0436666667,8.70633333333,48.9240666667,56.9586666667,16.7723333333,5.29413333333,13.5576
575.21,13.4888666667,40.1697,25.2392,49.8417333333,13.0448666667,8.73676666666,48.9313333333,56.9357333333,16.7784,5.3186,13.5604444444
575.55,13.5588,40.2528333333,25.3336545454,49.9458,13.1164,8.81893333333,49.0348666667,56.9862666667,16.865,5.3782,13.6257222222
575.89,13.5742666667,40.2925,25.3852121212,49.9982666667,13.1511333333,8.81476666667,49.0325333333,57.0315333333,16.8798,5.3982,13.6348
576.22,13.6188,40.3466666667,25.4562060606,50.0576666667,13.2329333333,8.88799999999,49.1082666667,57.0459333333,16.9576666667,5.46786666667,13.6954444445
576.56,13.6524,40.4192,25.5079636364,50.1265333334,13.2534,8.94033333334,49.1528666667,57.0902666667,16.9628666667,5.49926666667,13.6886888889
576.90,13.7191333333,40.4192333333,25.5710242424,50.1112666667,13.2979333333,8.99866666667,49.1548666667,57.0004666667,17.0252666667,5.55753333333,13.7383111111
577.24,13.7350666667,40.4602,25.5982181818,50.1367333333,13.3322,9.02253333333,49.2226,57.0484666667,17.0638666667,5.59626666667,13.7799888889
577.58,13.8226,40.5160666667,25.6737151515,50.1629333334,13.3801333333,9.0892,49.2891333333,57.0928,17.1365333333,5.67786666667,13.8317777778
577.92,13.8004,40.5074,25.6490363637,50.1308666667,13.3266666667,9.06580000001,49.2616,56.9939333333,17.1387333333,5.64966666667,13.7917444445
578.26,13.7723333334,40.5267333333,25.6549939394,50.1558,13.3117333333,9.04233333333,49.2373333333,56.9730666667,17.1083333333,5.61453333333,13.7702
578.60,13.7866,40.5528,25.648660606,50.1279333333,13.3017333333,9.05329999999,49.2928666667,56.967,17.1068666667,5.59546666667,13.7938555556
578.94,13.8409333333,40.5843333333,25.6905939394,50.1436666667,13.3334666667,9.08406666667,49.367,56.9766666667,17.1522666667,5.62186666667,13.8597
579.28,13.7615333333,40.5652,25.6338606061,50.0702666667,13.2214,9.00436666666,49.3285333333,56.9250666667,17.0354666667,5.56273333333,13.7740555556
579.61,13.7411333333,40.6025,25.6068909091,50.09,13.1482666667,8.99379999999,49.4068666667,56.9378,16.9993333333,5.53013333333,13.7461222222
579.95,13.7064666667,40.5930333333,25.5653575758,50.0002,13.0749333333,8.9289,49.3749333333,56.919,16.9344,5.45793333333,13.7153333333
580.29,13.6903333333,40.6484666667,25.5963515151,50.0152,13.0732666667,8.90493333333,49.4328,56.9524666667,16.9369333333,5.4442,13.7408777778
580.63,13.6366,40.667,25.5448363636,49.9975333333,13.0336,8.8545,49.4629333333,57.0165333333,16.8900666667,5.4074,13.7215333333
580.97,13.6050666667,40.6385333333,25.5172727273,49.9776666667,12.9900666667,8.80926666667,49.4401333333,56.9730666667,16.8430666667,5.37113333333,13.6949666667
581.31,13.579,40.6354666667,25.4863515151,49.9556,12.9522,8.76546666667,49.4248666667,56.9112,16.8068,5.3604,13.6788777778
581.65,13.5828,40.6482,25.4977515151,49.9619333333,12.9334666667,8.74643333333,49.4296666667,56.9106666667,16.7895333333,5.38746666667,13.6976777778
581.98,13.6387333333,40.6894,25.512030303,49.9681333333,12.9804666667,8.79933333333,49.5226666667,56.9364,16.8251333333,5.42393333333,13.7439333333
582.32,13.6600666667,40.7726666667,25.5668545455,50.0857333333,13.0104666667,8.80206666667,49.5857333333,56.9741333333,16.8630666667,5.465,13.7906
582.66,13.6407333333,40.8131666667,25.5787212121,50.1534666667,13.0022666667,8.80576666667,49.6458,57.0294,16.8648,5.4668,13.7695222222
583.00,13.7184,40.9123333333,25.6374060606,50.2898666666,13.1196666667,8.87180000001,49.7112,57.1446,16.9746,5.52353333333,13.8557666667
583.34,13.7181333333,40.8956333333,25.6095151515,50.2173333333,13.1417333333,8.88736666666,49.6463333333,57.0405333333,16.9594666667,5.57086666667,13.8851444444
583.68,13.7743333333,41.0015,25.6678787879,50.329,13.172,8.94966666667,49.7113333333,57.0972,17.0133333333,5.61506666667,13.9177222222
584.01,13.7655333333,40.9549666667,25.6127818182,50.3104,13.1758666667,8.95513333333,49.7271333333,57.0178,17.0128,5.6188,13.9135
584.35,13.8283333333,41.0401666667,25.7042,50.4640666667,13.2227333333,8.98153333333,49.8249333334,57.1006666667,17.0752,5.645,13.9550444444
584.69,13.9028,41.0970333333,25.7809454545,50.5175333334,13.3121333333,9.11056666667,49.8943333333,57.1332,17.1525333333,5.72373333333,14.0349666667
585.03,13.9412,41.2209666667,25.8810181818,50.6680666667,13.3663333333,9.15333333333,50.0210666667,57.2878,17.2106,5.7856,14.0514888889
585.37,14.0319333333,41.3025333333,25.9642727273,50.7572,13.4942,9.29703333333,50.0917333333,57.3787333333,17.2914666667,5.86346666667,14.1676888889
585.70,13.9907333333,41.2717666667,25.9701333333,50.7346666667,13.4692,9.26070000001,50.0456,57.3512,17.2385333333,5.86006666667,14.1388
586.04,13.9748666667,41.2139,25.9265454546,50.6303333333,13.4306,9.24716666667,49.937,57.2660666667,17.1992,5.83,14.0931555556
586.38,13.9586,41.1403,25.9087151515,50.5528,13.4196666667,9.24823333333,49.8356666667,57.1503333333,17.1771333333,5.83513333333,14.1237555556
586.72,14.0414666667,41.1574,26.0235090909,50.5554,13.4797333333,9.33186666666,49.9332,57.1638,17.285,5.93273333333,14.1921444444
587.06,14.0060666667,41.0977,25.9896424243,50.5271333333,13.4306666667,9.29953333334,49.9179333333,57.1640666667,17.2356666667,5.8852,14.1375
587.39,14.0304,41.1166,26.0154909091,50.6149333333,13.4832,9.3238,50.065,57.2549333333,17.2821333333,5.91333333333,14.1811444444
587.73,14.0866,41.1341,26.1060121212,50.6252,13.5405333333,9.35349999999,50.0726,57.3075333333,17.3141333333,5.94653333333,14.2548555556
588.07,14.1076,41.1408333333,26.1107454545,50.5837333333,13.5462666667,9.39876666667,50.051,57.2758666667,17.3198,5.99266666667,14.2879111111
588.41,14.099,41.1516,26.0955757576,50.5912,13.5261333333,9.35983333333,50.1226666667,57.3274,17.3082666667,5.96993333333,14.2819222222
588.74,14.0760666667,41.0667333333,26.0014484849,50.5080666667,13.4830666667,9.37493333333,50.0633333333,57.2085333333,17.2864666667,5.91753333333,14.3018444445
589.08,13.9988,41.0347666667,25.9385151515,50.4397333333,13.4112666667,9.27453333334,50.0267333333,57.1601333333,17.2155333333,5.8228,14.1993666667
589.42,13.9568666667,40.9694,25.8611878788,50.3362666667,13.3546,9.22246666666,49.9829333333,57.0283333333,17.1556666667,5.74153333333,14.1732222222
589.76,13.9233333333,40.9856,25.9064121212,50.3667333333,13.3415333333,9.20299999999,50.0768,57.089,17.1465333333,5.714,14.1770333333
590.09,13.944,41.0183,25.9046848485,50.3701333333,13.3618666667,9.21270000001,50.1061333333,57.1395333333,17.1331333333,5.69826666667,14.1554111111
590.43,13.8504,40.9608333333,25.7648181818,50.3272,13.2721333333,9.11763333333,50.032,57.0808,16.9958,5.59046666667,14.0688666667
590.77,13.8840666667,40.9995666667,25.7649090909,50.3366666667,13.3092,9.14890000001,50.0539333333,57.0478,17.0376,5.6092,14.1228111111
591.11,13.8036,40.8928666667,25.6389515152,50.1395333333,13.2044,9.05130000001,49.8462666667,56.8498666667,16.9287333333,5.545,14.0235111111
591.44,13.8369333333,40.9069,25.6051272727,50.0906,13.2116666667,9.10903333333,49.8086666667,56.7642,16.9471333333,5.597,14.0806444445
591.78,13.7374,40.8011666667,25.4971757576,49.9714666667,13.1463333333,9.02963333334,49.7244666667,56.6334666667,16.8648666666,5.49013333333,13.9879333333
592.12,13.6993333333,40.7651666667,25.4272,49.9096,13.0735333333,8.97996666667,49.5939333333,56.5323333333,16.7969333333,5.42986666667,13.9263333333
592.46,13.6638,40.8481,25.4202787879,49.9716666667,13.0714,8.95363333333,49.6621333333,56.6516666667,16.7783333333,5.39966666667,13.8891333333
592.79,13.7485333333,40.9491333333,25.5121575757,50.1023333333,13.1466666667,9.04546666667,49.7314,56.761,16.8606666667,5.47526666667,13.9864777778
593.13,13.7308666666,40.9961333333,25.5449393939,50.1646666667,13.1934,9.06666666666,49.7677333333,56.8832,16.8862666667,5.48206666667,13.9797222222
593.47,13.7366666667,40.9876666667,25.4844242424,50.1584,13.1637333333,9.05983333334,49.7478666667,56.8872666667,16.8420666667,5.43373333333,13.9539555556
593.80,13.7984,41.0636666667,25.5421272727,50.2435333333,13.2192666667,9.10109999999,49.8523333333,57.0023333333,16.9198,5.49453333333,14.0329444444
594.14,13.8251333333,41.0210666667,25.5785030303,50.2032,13.2272,9.11983333333,49.774,56.9624,16.9242,5.49413333333,14.0782555555
594.48,13.8469333333,41.1329666667,25.6756121212,50.3276,13.2699333333,9.13853333334,49.9116666667,57.1662,16.9818,5.49173333333,14.0968444444
594.81,13.9291333333,41.2321666667,25.7833212121,50.4632,13.3552666667,9.21356666667,50.0600666666,57.3141333333,17.0805333333,5.55373333333,14.2183333333
595.15,13.9396,41.2458666667,25.8008909091,50.5324666667,13.3507333333,9.22749999999,50.1222666667,57.4214666667,17.0698666667,5.5146,14.2082555556
595.49,13.9976666667,41.3529,25.8853393939,50.6548,13.4083333333,9.26249999999,50.2106,57.6288,17.1147333333,5.54993333333,14.2672666667
595.82,14.0267333333,41.3672,25.9356181818,50.6999333334,13.5003333333,9.27033333333,50.255,57.7112,17.1534,5.5802,14.3340777778
596.16,14.0808,41.3684333333,25.9695636364,50.6645333333,13.5666,9.28803333334,50.2190666667,57.7004,17.2004,5.60566666667,14.3713888889
596.50,14.0708666667,41.362,25.9608181818,50.6703333333,13.57,9.24883333333,50.2594666667,57.734,17.2184,5.57666666667,14.3705555555
596.83,14.1842666666,41.4737666667,26.0849757576,50.8304,13.6197333333,9.3326,50.4206,57.8607333333,17.3309333333,5.64633333333,14.4791111111
597.17,14.2034666667,41.4762333333,26.115060606,50.8518,13.6707333333,9.36683333334,50.428,57.8548666667,17.3996,5.71186666667,14.5298555555
597.51,14.1312666667,41.4398666667,26.0840666667,50.8411333333,13.6318,9.30686666666,50.3904,57.8009333333,17.3301333334,5.63513333333,14.5025111111
597.84,14.0886666667,41.4191333333,26.0282848485,50.7926666667,13.6233333333,9.26346666667,50.3754,57.7564666667,17.3085333333,5.6082,14.4648888889
598.18,14.1344666667,41.429,26.039660606,50.8229333333,13.6491333333,9.27366666667,50.4069333333,57.7216,17.3216666667,5.62853333333,14.5185777778
598.52,14.0992,41.4235666667,26.0442424242,50.8510666667,13.6453333333,9.23016666667,50.4124,57.7088666667,17.2888666667,5.59726666667,14.5042444444
598.85,14.0748666667,41.4910333333,26.0513393939,50.9060666667,13.6679333333,9.18426666666,50.4219333333,57.7304,17.3094666667,5.5946,14.5042222222
599.19,14.1154,41.5595,26.0934424242,50.996,13.7082,9.23726666667,50.5033333333,57.7337333333,17.3538666666,5.6266,14.5736888889
599.53,14.1841333333,41.6975333333,26.162169697,51.1515333333,13.7364,9.27976666667,50.682,57.8767333333,17.4192666667,5.6752,14.6138222222
599.86,14.1706666667,41.7214333333,26.1886060606,51.1921333333,13.7107333333,9.26260000001,50.7524,57.8850666667,17.4178,5.6692,14.6303111111
600.20,14.1397333333,41.6992666667,26.1656060606,51.1049333333,13.7071333333,9.25819999999,50.7446666667,57.816,17.4082666667,5.675,14.6060333333
600.53,14.0163333334,41.6001666667,26.0203515152,50.9539333333,13.5824,9.1105,50.6058666667,57.6586666667,17.2766666667,5.54766666667,14.4848
600.87,14.0334666667,41.6242,26.0247878788,50.9809333333,13.5848,9.1026,50.6818666667,57.6845333333,17.2518666667,5.5298,14.4977
601.21,14.0946666667,41.6130333333,26.0297212121,50.9373333333,13.5932666667,9.147,50.6103333333,57.6434666667,17.2796666667,5.56953333333,14.5139666667
601.54,14.1008666667,41.6777,26.0985454545,51.0534666667,13.5906,9.18526666667,50.7593333333,57.7787333333,17.3321333333,5.5888,14.5501777778
601.88,14.0243333333,41.5650666667,26.0012181818,50.9426,13.4983333333,9.11296666666,50.6470666667,57.7266,17.2655333333,5.52386666667,14.4919222222
