wavelength,Back_HemFlaf,Belly_HemFlaf,Breast_HemFlaf,Crissum_HemFlaf,Crown_HemFlaf,DorTail_HemFlaf,Patch10_HemFlaf,Rump_HemFlaf,Throat_HemFlaf,WingTip_HemFlaf
250.54,6.063,8.39988888889,6.50688888889,7.40911111111,5.12788888889,10.7746666667,8.43255555556,6.71722222222,7.21722222222,9.31611111112
250.92,5.95211111111,8.44611111111,6.35855555556,7.046,4.76288888889,10.4133333334,8.3911111111,6.57922222222,7.10133333333,8.89777777779
251.29,6.30311111111,8.86044444444,6.525,7.02177777778,4.85555555555,10.2976666667,8.52222222221,6.63588888889,7.10111111111,8.96588888888
251.66,6.86855555555,9.29911111111,6.86855555555,7.22122222222,5.25711111111,10.7203333333,8.84344444443,7.16144444444,7.422,9.29355555556
252.04,6.71844444445,9.31444444445,6.85633333333,6.99411111111,5.181,10.582,8.57577777778,6.88377777778,7.40188888889,9.18211111111
252.41,6.90066666667,9.88077777779,7.25833333333,7.18566666668,5.50266666667,10.988,8.87433333332,7.30288888889,8.01877777778,9.33844444446
252.79,6.887,10.1812222222,7.54711111111,7.34033333332,5.76211111111,11.1626666667,9.02200000001,7.593,8.12688888889,9.59033333332
253.16,6.53622222222,9.81911111111,7.38033333333,6.71666666667,5.64588888889,11.1111111111,8.83544444445,7.65388888889,7.89833333333,9.44055555557
253.54,6.03855555555,9.53233333333,7.08133333333,6.52166666667,5.46133333333,10.6457777778,8.47188888889,7.60588888889,7.72944444444,9.07255555555
253.91,6.08188888889,9.55911111111,7.08066666667,6.68933333333,5.64877777778,10.4435555556,8.56055555556,7.83255555556,7.86255555556,9.11388888888
254.28,5.78022222222,9.652,7.22655555556,6.66533333333,5.63655555556,10.2881111111,8.44866666667,7.68188888889,7.99366666666,8.96611111111
254.66,5.963,10.0327777778,7.37533333333,7.02222222222,5.90522222222,10.5206666667,8.63344444444,8.02366666667,8.28677777778,9.09555555554
255.03,6.15644444444,10.3365555556,7.89944444444,7.57877777777,6.19644444445,10.9376666667,9.11455555556,8.38688888889,8.66711111111,9.55533333333
255.41,6.41566666667,10.376,8.42711111111,7.96922222222,6.47811111111,11.6382222222,9.48822222223,8.54488888889,9.19677777778,9.86966666667
255.78,6.63422222222,10.877,8.91866666667,8.29433333334,6.81855555556,11.9625555556,9.59277777777,8.57811111111,9.69911111111,10.2597777778
256.15,7.06433333333,11.4354444444,9.51077777777,9.11588888889,7.27577777778,12.4153333333,10.258,9.15111111111,10.1168888889,10.7235555556
256.53,7.31422222222,11.1658888889,9.46522222221,9.04888888889,7.19811111111,12.3335555555,10.2371111111,9.00077777778,9.71777777778,10.7423333333
256.90,7.572,11.0163333333,9.42688888889,9.22444444444,7.24277777778,12.2951111111,10.2628888889,9.17377777777,9.75622222221,10.9148888889
257.28,7.49777777778,10.811,9.37944444444,9.43133333335,7.10522222222,12.0576666667,10.1473333333,9.18322222222,9.61033333333,10.9493333333
257.65,7.27488888889,10.5303333333,8.85933333333,9.11922222221,6.82155555556,11.7071111111,9.73566666667,8.86455555555,9.08844444444,10.5658888889
258.02,7.01977777778,9.99655555556,8.42177777778,8.69166666665,6.48,11.4205555556,9.17377777778,8.19633333334,8.48366666667,10.1778888889
258.40,6.79366666667,9.29588888889,7.88711111111,8.46044444444,6.34188888889,10.9516666667,8.86311111111,7.96677777778,7.967,9.91866666666
258.77,6.42944444445,8.68288888889,7.40522222222,8.12299999999,5.89933333333,10.5577777778,8.44477777778,7.48922222222,7.47566666667,9.45777777779
259.15,6.45311111111,8.572,7.29033333333,8.01966666668,5.95177777778,10.5378888889,8.34088888889,7.36844444444,7.37755555556,9.32822222222
259.52,5.93522222222,8.05444444444,6.86955555556,7.57611111111,5.51811111111,10.182,7.87088888889,6.89466666666,6.85855555556,8.83322222223
259.89,5.42477777778,7.45344444444,6.37377777778,7.15288888889,4.99066666667,9.79088888889,7.36733333333,6.46522222222,6.298,8.29544444443
260.27,5.25844444444,7.07644444445,6.05055555555,6.84288888889,4.71522222222,9.63844444444,7.10944444444,6.18277777778,6.043,8.08966666667
260.64,5.14377777778,6.92322222222,5.86244444445,6.74611111111,4.60966666667,9.52633333333,6.95066666667,6.015,5.92744444444,8.03633333333
261.01,5.12811111111,6.85744444445,5.82822222222,6.71544444444,4.63477777778,9.60344444444,6.84011111111,5.94044444444,5.958,8.031
261.39,5.27177777778,6.94911111111,5.89477777778,6.81044444445,4.75477777778,9.75399999998,6.95422222222,5.99566666667,6.13933333333,8.17488888888
261.76,5.47344444445,6.926,6.13833333333,6.92311111111,4.93633333333,10.0422222222,7.10844444445,6.02111111111,6.30788888889,8.37577777777
262.13,5.58855555556,6.92322222222,6.27644444445,6.89277777778,4.93933333333,10.1563333333,7.22866666667,6.10033333333,6.41666666667,8.44488888889
262.51,5.61077777778,6.90911111111,6.29133333334,6.58666666667,4.72733333333,10.1353333333,7.21044444444,5.969,6.35988888889,8.43400000001
262.88,5.48988888889,6.88133333333,6.261,6.34311111111,4.64333333334,10.0478888889,7.11744444444,5.887,6.12988888889,8.38077777779
263.25,5.523,6.80377777778,6.36822222222,6.19033333333,4.554,10.0988888889,6.96333333333,5.82055555556,6.02011111111,8.41855555557
263.63,5.87866666667,7.09666666667,6.64622222222,6.36822222222,4.90733333333,10.277,7.30811111111,6.18022222222,6.40733333333,8.77311111111
264.00,6.38555555556,7.44244444444,7.11955555556,6.66244444444,5.44244444444,10.6162222222,7.92033333333,6.696,6.88888888889,9.27044444444
264.37,6.49077777778,7.49544444444,7.11877777778,6.83277777778,5.62477777778,10.7255555556,7.99333333333,6.88922222222,6.96288888889,9.31844444443
264.75,6.48533333333,7.60155555556,7.30844444444,7.03677777778,5.81577777778,10.77,8.16588888889,7.17711111111,7.02366666667,9.32122222221
265.12,6.68633333333,7.605,7.423,7.033,5.80666666667,10.7771111111,8.27666666667,7.23233333333,6.903,9.334
265.49,6.558,7.40322222222,7.24177777778,7.04222222222,5.67455555556,10.7586666666,7.99355555556,6.99977777778,6.60455555556,9.15744444443
265.87,6.55288888889,7.38955555555,7.12588888889,7.06,5.51433333333,10.6371111111,7.847,7.11744444444,6.57766666667,9.05877777777
266.24,6.31422222222,7.20555555556,6.784,7.05677777778,5.25055555555,10.3522222222,7.58655555556,7.00866666667,6.39455555556,8.81911111111
266.61,6.40088888889,7.36088888889,7.005,7.31844444444,5.44522222222,10.5538888889,7.659,7.14811111111,6.56366666667,8.9168888889
266.98,6.90388888889,7.69477777778,7.359,7.69833333333,5.88188888889,10.824,7.92222222222,7.45966666667,6.98211111111,9.25366666666
267.36,7.069,7.83922222222,7.40033333334,7.83566666665,6.21611111111,10.8806666667,8.09855555555,7.54055555556,7.07977777778,9.4338888889
267.73,7.24866666667,8.10022222222,7.536,8.03711111111,6.48455555556,11.1214444444,8.28611111111,7.78122222222,7.29788888889,9.75455555557
268.10,7.28188888889,8.30833333333,7.44088888889,7.96944444444,6.45944444444,11.1386666667,8.19066666667,7.68633333333,7.30244444444,9.86355555555
268.48,7.48322222222,8.492,7.64966666667,8.11511111111,6.51166666667,11.2334444444,8.16277777778,7.77177777778,7.43911111111,9.963
268.85,7.72811111111,8.60622222222,7.79133333333,8.30233333333,6.55244444444,11.5184444444,8.31566666667,7.90833333333,7.61444444444,10.1061111111
269.22,7.69611111111,8.48955555556,7.70266666667,8.32755555556,6.48966666667,11.4681111111,8.26477777778,7.94744444444,7.50755555556,10.0234444444
269.59,7.57355555556,8.28877777778,7.64155555556,8.15288888889,6.457,11.315,8.21766666667,7.80977777778,7.40533333333,9.82311111112
269.97,7.52866666666,8.32877777778,7.56344444444,8.20833333333,6.58955555555,11.3388888889,8.38233333333,7.80988888889,7.40844444444,9.99155555557
270.34,7.29855555555,8.28677777778,7.485,8.11588888889,6.64933333333,11.4124444444,8.24322222222,7.746,7.41055555556,10.0048888889
270.71,7.12277777778,8.10155555556,7.10444444445,7.95544444444,6.52366666666,11.26,8.08322222222,7.56644444444,7.20466666667,9.80088888889
271.09,6.59211111111,7.73666666667,6.595,7.67166666667,6.12488888889,10.9986666667,7.80766666667,7.18666666667,6.86733333333,9.45211111112
271.46,6.30877777778,7.42566666667,6.36355555555,7.48044444444,5.78655555556,10.7532222222,7.54988888889,7.03622222222,6.66966666667,9.24677777777
271.83,6.00844444444,7.13866666667,6.08788888889,7.24933333333,5.47188888889,10.5944444444,7.24077777778,6.75522222222,6.28655555555,9.05266666668
272.20,5.82577777778,6.93688888889,6.00477777778,7.12444444444,5.32655555556,10.4053333333,7.163,6.73288888889,6.19255555556,8.85866666668
272.58,5.37411111111,6.62855555556,5.75311111111,6.75655555556,5.06066666667,10.053,6.99922222222,6.39122222222,5.81866666667,8.66277777778
272.95,5.00822222222,6.328,5.55822222222,6.42022222222,4.88888888889,9.68288888888,6.70188888889,6.14088888889,5.57188888889,8.43622222222
273.32,4.70766666667,6.15722222222,5.34055555555,6.187,4.66711111111,9.55366666667,6.45455555556,5.88677777778,5.40288888889,8.277
273.69,4.28166666666,5.77933333333,4.98811111111,5.85088888889,4.33411111111,9.2421111111,6.12044444445,5.59,5.09255555556,8.04122222222
274.06,3.92022222222,5.41644444444,4.67666666667,5.57955555556,3.909,8.9231111111,5.63277777778,5.27288888889,4.72744444444,7.593
274.44,4.12822222222,5.65777777778,4.71966666667,5.763,4.02888888889,9.04122222222,5.81411111111,5.46466666667,4.856,7.72766666667
274.81,4.08533333333,5.636,4.66922222222,5.72344444445,3.88377777778,9.01444444443,5.63577777778,5.39355555556,4.80944444444,7.75566666667
275.18,4.21844444444,5.67955555555,4.822,5.826,3.97055555556,9.15722222222,5.63477777778,5.54511111111,4.86677777778,7.90222222222
275.55,4.13655555556,5.69988888889,4.797,5.79188888889,3.92166666667,9.19777777779,5.703,5.57711111111,4.89522222222,7.99388888889
275.93,4.11055555555,5.604,4.765,5.66688888889,3.79144444445,9.10744444446,5.66988888889,5.51022222222,4.90588888889,7.89888888889
276.30,4.09555555555,5.48133333333,4.68844444444,5.69733333333,3.83455555556,9.2681111111,5.64888888889,5.43288888889,4.89133333333,7.95644444445
276.67,4.28933333333,5.61577777778,4.83355555556,5.83411111111,4.045,9.53366666669,5.68433333333,5.54733333333,5.16911111111,8.10922222222
277.04,4.467,5.696,4.92622222222,5.96688888889,4.12988888889,9.687,5.74555555556,5.60011111111,5.30288888889,8.207
277.41,4.32588888889,5.59377777778,4.85855555556,5.98977777778,4.07311111111,9.58377777776,5.76688888889,5.58388888889,5.22111111111,8.143
277.79,4.73255555555,6.01555555556,5.25711111111,6.30577777778,4.32722222222,9.91711111112,6.03222222222,5.94288888889,5.56055555556,8.45311111112
278.16,4.56666666667,5.971,5.15988888889,6.12922222222,4.27622222222,9.78566666666,6.04344444444,5.88855555556,5.45344444444,8.39111111112
278.53,4.666,6.04055555556,5.35977777778,6.15577777778,4.38977777778,9.94377777777,6.16233333333,5.88588888889,5.462,8.49044444443
278.90,4.80533333333,6.11955555555,5.72077777778,6.25666666667,4.50144444444,9.99977777777,6.466,6.03777777778,5.70433333333,8.63977777778
279.27,5.14211111111,6.39355555556,6.03388888889,6.47488888889,4.75966666667,10.1384444445,6.841,6.30933333333,6.00455555556,8.96477777777
279.64,5.11033333333,6.30711111111,5.94977777778,6.38688888889,4.67944444444,10.0704444444,6.77,6.16033333333,5.98488888889,8.832
280.02,4.93511111111,6.15088888889,5.85144444444,6.38077777778,4.60744444445,9.87966666667,6.57277777778,6.047,5.79177777778,8.62311111112
280.39,4.79833333333,6.08244444445,5.79355555556,6.23288888889,4.47255555556,9.61800000002,6.35277777778,5.941,5.60022222222,8.40477777778
280.76,5.00066666666,6.15222222222,5.82988888889,6.34944444444,4.46044444444,9.65811111113,6.52233333333,6.10166666667,5.66588888889,8.54500000001
281.13,4.92222222222,6.20611111111,5.78022222222,6.34344444444,4.44088888889,9.70766666667,6.63222222222,6.09244444445,5.60811111111,8.55511111112
281.50,5.13433333333,6.38366666667,6.00522222222,6.43222222222,4.73877777778,9.95555555556,6.73955555556,6.21011111111,5.81166666667,8.74299999999
281.87,5.275,6.47,5.97022222222,6.52311111111,4.84477777778,10.0862222222,6.94477777778,6.22144444445,5.931,8.80166666668
282.25,5.55966666667,6.69755555555,6.22122222222,6.66233333333,5.05311111111,10.327,7.12244444445,6.35188888889,6.25388888889,8.98488888888
282.62,5.52633333333,6.62922222222,6.18166666667,6.76266666667,5.00944444444,10.3171111111,7.06633333333,6.39755555555,6.34955555555,8.97944444444
282.99,5.66555555556,6.85688888889,6.20677777778,7.01222222222,5.26433333333,10.6036666667,7.17,6.55377777778,6.50966666667,9.1508888889
283.36,5.44833333333,6.652,5.92022222222,6.70255555556,4.97633333333,10.3465555556,6.76066666667,6.23822222222,6.25333333333,8.77177777777
283.73,5.36188888889,6.65577777778,5.91822222222,6.65822222222,4.88422222222,10.2927777778,6.61666666667,6.24166666667,6.259,8.57233333332
284.10,5.47511111111,6.79922222222,5.98444444444,6.65966666667,4.956,10.391,6.68555555555,6.25211111111,6.34922222222,8.56433333333
284.47,5.49222222222,6.78255555556,5.95011111111,6.66322222222,4.89422222222,10.4165555556,6.68366666667,6.18688888889,6.36866666666,8.64788888888
284.85,5.52522222222,6.91433333333,6.08366666667,6.79266666667,5.02977777778,10.5032222222,6.71833333333,6.25033333334,6.49111111111,8.65711111112
285.22,5.47566666666,6.90755555555,6.08077777778,6.81088888889,4.97133333333,10.3854444444,6.64855555555,6.16611111111,6.53255555555,8.495
285.59,5.357,6.93766666667,5.96266666667,6.742,4.87688888889,10.2947777778,6.55755555555,6.11033333333,6.51855555556,8.32088888889
285.96,5.06677777778,6.85166666667,5.85733333333,6.55533333333,4.73822222222,10.0265555556,6.25911111111,5.97533333333,6.37711111111,8.14477777778
286.33,4.91911111111,6.80233333333,5.77622222222,6.52933333334,4.61811111111,9.90822222223,6.22844444444,5.789,6.29455555556,8.04155555555
286.70,4.66411111111,6.61788888889,5.52355555556,6.21611111111,4.31144444444,9.65744444446,5.98533333333,5.51066666667,6.04711111111,7.69088888889
287.07,4.46422222222,6.52,5.38555555556,6.00766666667,4.11355555556,9.41266666668,5.74266666667,5.31655555556,5.85688888889,7.48844444444
287.44,4.24144444444,6.43722222222,5.36533333333,5.95222222222,3.98477777778,9.32188888889,5.65877777778,5.26088888889,5.77622222222,7.34566666667
287.82,4.29188888889,6.52744444444,5.48144444444,6.08511111111,4.05988888889,9.45277777779,5.77988888889,5.30466666667,5.83322222222,7.49355555556
288.19,4.25688888889,6.63933333333,5.50555555555,6.14022222222,4.07044444444,9.43855555557,5.86511111111,5.39033333333,5.99133333334,7.49544444444
288.56,4.33633333333,6.90855555555,5.67844444444,6.43988888889,4.31177777778,9.52788888889,5.96877777778,5.57555555556,6.16511111111,7.53844444444
288.93,4.00755555556,6.77255555555,5.44166666667,6.18722222222,4.00766666667,9.28288888889,5.63766666667,5.29544444444,5.87211111111,7.19122222222
289.30,3.76088888889,6.77566666667,5.323,6.15988888889,3.95,9.20011111111,5.46888888889,5.15866666666,5.77466666667,7.13155555556
289.67,3.79211111111,6.84955555555,5.37877777778,6.32288888889,3.915,9.11366666667,5.552,5.10755555556,5.85533333333,7.089
290.04,3.92444444445,7.01444444444,5.50955555555,6.441,3.96822222222,9.25311111112,5.61744444444,5.145,5.89955555555,7.09022222222
290.41,4.03711111111,7.18666666667,5.66011111111,6.61433333334,4.14755555556,9.36366666667,5.70833333333,5.29477777778,6.01888888889,7.14988888889
290.78,4.23422222222,7.50455555556,6.013,6.90011111111,4.47288888889,9.52444444444,6.034,5.49655555556,6.25844444445,7.39122222222
291.15,4.08622222222,7.41122222222,6.04844444444,6.85888888889,4.34133333333,9.42988888888,5.98988888889,5.35077777778,6.20077777778,7.14433333333
291.52,4.337,7.70622222222,6.28355555555,7.10911111111,4.59411111111,9.59633333332,6.26233333333,5.48833333334,6.40866666666,7.30744444445
291.89,4.34144444445,7.738,6.33911111111,7.10611111111,4.67022222222,9.4351111111,6.17822222222,5.38044444445,6.33677777778,7.17444444444
292.26,4.37122222222,7.836,6.36655555555,7.15455555556,4.62577777778,9.29777777779,6.11922222222,5.27811111111,6.34711111111,7.16666666667
292.64,4.48044444444,7.98644444444,6.41288888889,7.15011111111,4.57444444444,9.24566666665,6.205,5.28222222222,6.44255555556,7.23911111111
293.01,4.68877777778,8.22355555556,6.58722222222,7.39422222222,4.81611111111,9.51500000001,6.48733333333,5.58288888889,6.71977777778,7.45911111111
293.38,4.89277777778,8.38711111111,6.64344444444,7.55155555556,4.84777777778,9.5727777778,6.59111111111,5.75322222222,6.82377777778,7.44411111111
293.75,4.64866666667,8.27888888889,6.46744444444,7.39333333332,4.756,9.30722222221,6.34988888889,5.55933333333,6.595,7.33822222222
294.12,4.42455555555,8.09833333333,6.30377777778,7.3801111111,4.54377777778,8.96588888889,6.20177777778,5.44611111111,6.44788888889,7.12655555555
294.49,4.32877777778,8.13788888889,6.27988888889,7.31666666668,4.29211111111,8.79722222222,6.08366666667,5.47588888889,6.44422222222,6.96366666667
294.86,4.18666666667,8.06666666667,6.084,7.31400000001,4.16288888889,8.715,5.889,5.43077777778,6.452,6.83177777778
295.23,4.35466666667,8.32077777778,6.25533333333,7.58488888889,4.39522222222,8.93033333332,6.052,5.72477777778,6.73622222222,7.11088888889
295.60,4.04155555555,8.25366666667,6.05822222222,7.42544444445,4.20322222222,8.67377777778,5.80355555556,5.56411111111,6.55855555556,6.93811111111
295.97,3.84711111111,8.17988888889,5.815,7.25988888889,3.95466666667,8.45055555556,5.6,5.37055555556,6.49911111111,6.75544444444
296.34,3.69766666667,8.08544444444,5.72411111111,7.18544444444,3.90788888889,8.28777777778,5.54166666667,5.268,6.37044444444,6.55288888889
296.71,3.72177777778,8.15677777778,5.76811111111,7.25666666667,3.96011111111,8.35688888889,5.54877777778,5.28511111111,6.43555555556,6.49711111111
297.08,3.72377777778,8.16377777778,5.75577777778,7.33288888889,3.94177777778,8.18255555555,5.564,5.20111111111,6.48322222222,6.44188888889
297.45,3.66644444444,8.12611111111,5.72022222222,7.26388888889,3.87866666667,8.06666666667,5.50811111111,5.10211111111,6.47811111111,6.39244444444
297.82,3.935,8.41911111111,6.02955555556,7.51944444446,4.02233333333,8.28933333333,5.78833333333,5.343,6.76611111111,6.63433333334
298.19,4.09333333333,8.66155555555,6.21355555556,7.68044444445,4.19388888889,8.45488888889,5.914,5.53955555556,7.02133333333,6.79811111111
