wavelength,Back_DigGlaf,Belly_DigGlaf,Breast_DigGlaf,Crissum_DigGlaf,Crown_DigGlaf,DorTail_DigGlaf,Patch10_DigGlaf,Rump_DigGlaf,Throat_DigGlaf,WingTip_DigGlaf
776.30,6.85277777778,7.9708888889,4.36566666667,5.51077777778,4.58044444444,9.36655555554,1.816,6.66466666667,6.67377777778,8.75833333334
776.61,7.57522222222,8.60944444443,5.23288888889,5.97544444445,5.14444444444,10.2095555556,2.43077777778,7.23955555555,7.22188888889,9.21966666667
776.92,8.01066666665,9.27533333336,5.85866666667,6.49099999999,5.63888888889,10.7247777778,3.16211111111,7.65055555555,7.57144444445,9.41588888889
777.23,8.01433333333,8.92466666667,6.00633333333,6.3988888889,5.22977777778,10.5845555556,3.05222222222,7.45211111111,7.39855555557,9.37966666667
777.54,8.54833333332,8.88888888891,6.45133333333,6.52322222221,5.57333333333,10.466,3.04644444446,7.71511111111,7.54488888889,9.36377777778
777.85,9.24299999999,9.68077777777,7.142,7.01711111111,6.29288888889,10.968,3.55766666667,8.501,8.43833333333,10.4495555556
778.16,8.24277777779,9.34666666664,6.43344444444,6.60522222223,5.32933333333,10.0976666667,2.94977777778,7.64566666667,7.84455555554,10.0525555556
778.47,8.48322222222,9.31444444444,6.48955555556,6.89200000001,5.873,9.82400000001,3.22688888889,7.598,7.77699999998,10.3155555556
778.78,8.67411111111,9.65788888889,6.46255555556,7.08544444446,6.282,10.055,3.34844444444,7.52777777778,7.74433333331,10.5876666667
779.09,8.33111111111,9.89388888888,6.49588888889,7.08633333333,6.632,9.93911111111,3.12522222222,7.33177777778,7.58622222222,10.6204444444
779.40,8.27066666667,9.69100000001,6.16377777778,6.74822222222,6.22844444444,9.67244444444,2.62688888889,7.47244444445,7.33322222222,10.6284444445
779.71,7.46688888889,8.57522222223,5.06244444445,5.87022222221,5.09055555556,9.03544444444,1.7,6.78122222222,6.07677777778,9.84322222223
780.02,7.22488888889,8.35700000001,4.69711111111,5.96122222222,4.61233333333,8.96988888888,1.93377777778,6.65922222222,6.10255555555,9.74322222222
780.33,7.30344444444,8.39944444443,5.01688888889,6.30211111112,4.913,9.02311111112,2.37155555556,6.92544444445,6.44377777777,10.0812222222
780.64,7.44522222222,8.4681111111,4.75522222222,6.46933333333,5.09611111111,8.87566666666,2.31133333334,7.10422222222,6.78222222222,9.9271111111
780.95,7.846,9.26555555555,5.55544444445,7.2401111111,5.55555555555,9.51166666669,2.69744444445,7.84599999999,7.45777777779,10.6002222222
781.26,7.74911111111,8.79300000001,5.10544444444,7.23199999998,5.36411111111,9.05177777778,2.50933333334,7.44255555554,7.26055555555,10.0574444444
781.57,8.16988888889,8.65999999999,5.56511111111,7.276,5.69966666667,9.34266666667,2.52777777778,7.49711111111,7.59333333333,10.0632222222
781.88,8.71444444445,9.50055555557,6.16433333333,7.82288888888,6.61477777779,10.3633333333,3.31688888889,8.35977777779,8.46522222221,10.5265555555
782.19,8.94211111111,10.0265555555,6.73511111111,8.39977777779,6.72566666668,10.4263333333,3.834,8.56166666667,9.11344444442,10.6831111111
782.50,8.266,9.46766666667,5.94977777778,7.78533333331,5.82455555555,9.90977777778,3.43133333333,7.58355555556,8.74655555557,10.2364444444
782.81,8.12155555556,9.65444444444,6.16,8.22633333332,6.14111111112,9.9591111111,3.64666666667,7.40744444444,8.77855555557,10.4446666667
783.12,8.521,10.6487777778,7.22122222221,8.95444444444,7.63522222222,10.6972222222,4.42911111112,7.75088888889,10.1771111111,11.5156666667
783.43,9.14122222223,11.5476666667,8.17088888887,9.7328888889,8.81111111112,11.5963333333,5.11399999999,8.40377777779,11.0527777778,12.3725555555
783.74,8.56455555557,10.8948888889,7.70888888891,8.98733333332,8.13188888889,11.485,4.58211111111,7.89577777778,10.3538888889,12.2124444445
784.05,9.08033333334,11.5655555556,8.77088888888,9.34144444446,9.00311111112,12.5808888889,5.5991111111,8.66466666667,11.0531111111,12.7841111111
784.36,9.44788888888,11.8591111111,8.58177777778,9.83166666669,9.21177777777,13.0302222222,6.1608888889,8.7591111111,11.1503333333,13.0301111111
784.67,8.59833333334,11.7217777778,8.17811111113,9.62966666667,8.66844444446,13.2333333333,5.61555555557,8.49855555556,10.5706666667,12.9127777778
784.98,8.71166666668,11.7882222222,8.174,10.2251111111,8.75144444442,13.62,5.85411111112,8.94066666667,10.9118888889,13.0227777778
785.29,8.19400000001,11.2226666667,7.45488888888,9.47033333332,7.38388888889,13.0556666667,5.00366666668,8.22433333333,10.3921111111,12.2963333333
785.60,7.81477777778,10.4127777778,6.56188888889,8.50277777778,6.57222222222,12.21,4.19988888888,7.71211111111,9.55022222223,11.8813333333
785.91,8.70566666666,10.7888888889,7.13566666669,9.20911111111,7.02488888889,12.6611111111,5.01211111111,8.51433333333,10.1651111111,12.2181111111
786.22,9.14388888889,10.6693333333,6.96566666667,9.16377777779,7.10622222222,12.6265555556,5.1791111111,8.83266666667,10.4687777778,11.9942222222
786.53,9.06199999999,10.1163333333,6.50555555555,9.00233333332,6.31655555556,12.2552222222,5.27233333332,9.01222222222,9.86766666668,11.6284444445
786.84,9.37211111111,10.3154444445,6.44466666667,9.11666666669,6.43477777778,12.4373333334,5.59988888888,9.23466666667,9.86344444443,11.9755555556
787.14,9.36788888888,10.3514444445,6.12522222222,8.99811111112,6.52444444444,12.1237777778,5.25855555555,9.3288888889,9.8452222222,11.9971111111
787.45,8.68188888889,9.30144444444,5.00388888889,8.26555555556,5.43955555555,11.0045555555,4.19077777778,8.38155555555,8.60444444444,11.2076666667
787.76,8.05733333333,8.48955555556,4.32155555555,7.51955555557,5.08011111111,9.98733333331,3.42822222222,7.70188888889,8.19166666667,10.4964444444
788.07,8.61688888889,9.07966666666,4.99811111111,8.07822222222,5.51788888889,10.5064444444,4.11955555556,8.17266666667,9.06077777779,11.007
788.38,9.02777777778,9.92855555554,5.52733333333,8.50222222222,6.10933333333,11.2518888889,4.39177777778,8.66177777778,9.5251111111,11.7023333334
788.69,8.18255555556,9.62344444444,5.066,8.15444444443,5.57433333333,10.6685555556,3.63477777778,8.32377777778,9.03955555554,11.582
789.00,7.45455555555,9.24522222222,4.91933333333,8.02933333332,5.44733333333,10.7247777778,3.28922222222,8.11422222222,8.93411111111,11.045
789.31,6.84588888889,9.02188888889,4.66988888889,7.78944444446,5.23788888889,10.5237777778,2.57066666667,8.059,8.69444444442,10.8317777778
789.62,5.92722222222,8.11866666666,4.16066666667,6.91188888888,4.44055555556,9.63399999998,1.52522222222,7.18222222222,7.63588888888,10.1072222222
789.92,5.369,7.94066666668,3.78877777778,6.75311111112,4.49555555556,9.38366666666,0.647777777777,6.63533333334,7.69533333334,9.82533333332
790.23,3.67333333333,6.48411111111,2.26266666667,5.40833333334,3.08466666667,7.75244444445,-0.964000000001,4.99255555556,6.57533333332,8.04655555557
790.54,4.05988888889,7.20533333335,3.08377777778,6.21855555556,3.618,8.31522222222,-0.441999999999,5.36544444444,7.28744444444,8.32555555556
790.85,4.556,8.02833333333,3.79833333333,6.50244444447,4.28255555556,8.8908888889,-0.210333333333,5.74466666667,7.83866666668,8.79644444443
791.16,4.40811111111,8.19377777778,4.12911111111,6.17755555555,4.18277777778,9.17,-0.439666666667,5.69511111111,7.78655555557,8.73022222221
791.47,4.20066666667,7.73733333334,3.67833333333,5.63733333333,4.18988888889,8.36866666667,-0.631222222211,4.88633333333,7.16077777778,8.02033333334
791.78,2.84544444445,6.36866666668,2.26955555556,3.89577777778,2.63088888889,6.89922222222,-2.168,3.35366666666,5.71344444444,6.65088888888
792.08,3.36555555556,6.43155555553,2.651,3.91866666667,3.05433333333,7.11155555554,-2.15544444444,3.25033333334,6.03977777778,6.56977777779
792.39,3.91388888889,6.99844444443,3.04933333333,4.07744444444,3.35311111111,7.18533333332,-1.98611111112,3.61022222222,6.08733333333,6.95166666668
792.70,3.47288888889,6.40888888889,2.13622222222,3.21044444445,2.58966666667,6.28955555556,-2.37500000001,2.578,5.22755555555,6.40899999999
793.01,3.48444444444,6.90788888889,2.36366666667,3.28933333333,3.21633333333,7.06622222221,-2.09555555555,2.68044444444,5.50677777779,6.90777777778
793.32,3.761,7.06844444442,2.32777777778,3.087,2.85433333333,7.289,-2.21733333335,2.47455555555,5.25555555556,6.68877777778
793.62,4.30622222222,7.12033333335,2.77777777778,3.46922222222,2.86277777778,7.47199999999,-2.23177777777,2.93555555555,5.10666666667,6.98688888888
793.93,4.32144444444,6.63299999999,2.68433333333,3.154,2.76866666667,7.22288888889,-2.07055555557,2.90122222222,5.03188888889,6.50077777778
794.24,3.33444444444,5.82655555554,2.21488888889,2.92522222222,1.866,6.2718888889,-2.74477777777,2.227,4.418,5.971
794.55,4.09233333333,6.48355555555,2.66477777778,3.86622222222,2.40311111111,7.17344444444,-1.8201111111,2.89077777778,4.78222222223,7.00677777777
794.86,4.28655555556,6.52544444442,2.78977777778,3.95133333334,2.11944444445,7.59099999999,-2.08322222222,2.92144444444,4.72944444445,7.41122222221
795.16,5.33988888888,7.0421111111,4.26722222223,5.28144444443,3.24122222222,8.14955555556,-0.99099999999,4.23222222222,5.54966666667,8.23144444446
795.47,4.82633333333,6.26133333333,3.69222222222,5.25466666667,2.708,7.73133333335,-0.914333333333,3.94677777778,5.09266666667,7.77777777778
795.78,5.23355555557,6.3721111111,3.95677777778,5.82011111112,3.48522222222,8.32755555554,-0.0344444444467,4.38233333333,5.90066666667,8.60366666667
796.09,5.38044444445,6.4881111111,4.00122222222,6.23944444444,4.03511111111,8.68077777779,0.305222222223,4.78133333333,5.92288888889,8.6358888889
796.40,5.47066666667,6.218,3.70377777778,5.99166666666,3.21677777778,8.09833333334,0.45299999999,4.48511111111,5.59511111111,8.06433333333
796.70,5.55,5.94444444445,3.79011111111,5.83188888889,2.95544444444,7.445,0.609111111113,4.59111111111,5.16633333333,7.72700000002
797.01,6.22722222221,7.22644444443,4.60655555556,6.74866666669,4.28455555555,8.26944444446,1.64277777778,5.50566666667,6.04955555556,8.55822222223
797.32,6.18144444445,7.44422222222,4.71911111111,7.32255555557,4.46422222222,8.28611111111,1.51777777778,5.37266666667,5.92666666668,8.69611111112
797.63,7.1948888889,8.06755555557,5.41555555555,8.05633333332,5.40466666667,9.13066666666,2.34966666667,6.29966666667,6.59044444446,9.14177777779
797.93,6.56766666667,6.93888888888,4.91455555556,7.38866666664,4.09377777778,7.86111111111,1.39455555555,5.61188888889,5.71299999999,8.19844444444
798.24,6.4741111111,6.72033333334,4.91700000001,7.49311111109,3.57288888889,7.15722222222,1.15377777778,5.90277777778,5.51077777779,7.63866666667
798.55,6.10755555556,6.56777777779,4.43988888889,6.75177777779,2.89855555555,6.64822222222,0.793666666677,5.00344444444,5.10700000001,6.71722222222
798.85,7.5908888889,7.94633333334,5.81355555557,7.71699999999,4.04777777778,7.90044444443,1.99533333334,6.536,6.45566666668,7.88911111111
799.16,7.52399999999,7.83844444444,5.55544444446,7.61688888888,3.59877777778,7.75677777778,1.72366666666,6.11455555556,6.47555555554,7.55877777778
799.47,7.98699999999,7.88133333334,6.33088888889,7.96344444446,3.87588888889,8.36277777778,1.90288888889,6.63611111111,7.22355555557,8.19833333335
799.78,8.22477777778,8.09566666669,6.66444444446,8.11900000002,4.22377777778,8.5297777778,1.66611111111,6.84033333334,7.53244444446,8.86988888888
800.08,8.40544444446,8.28522222223,6.66199999999,8.02055555556,4.47322222222,8.39344444442,1.50322222222,6.89033333333,7.47966666665,9.30744444444
800.39,7.89900000001,6.78666666666,5.71155555556,6.56166666666,3.29966666666,7.32422222223,0.437555555567,6.08677777778,6.44922222223,8.36166666666
800.70,7.60177777779,6.47499999999,5.47777777778,5.67222222221,2.90077777778,7.00599999999,-0.0776666666667,5.62044444445,6.26766666666,8.19733333332
801.00,7.64144444444,6.54977777776,5.32811111111,5.5101111111,3.028,7.38144444443,-0.24688888888,5.51,6.95255555554,8.33
801.31,8.35644444445,7.49977777779,5.44355555556,6.27400000001,4.29688888889,8.39599999999,0.21088888889,6.19477777778,8.39599999999,8.89688888889
801.62,8.72055555557,7.71888888889,5.34188888889,6.10311111112,5.27522222222,9.48177777779,0.894777777787,6.41011111111,8.61377777778,9.57522222221
801.92,8.97900000001,8.06511111113,5.61511111111,6.74088888889,5.81377777778,10.3166666667,2.17177777778,7.33677777778,9.03188888887,10.7005555556
802.23,8.51077777778,8.00166666668,5.42833333333,6.62111111109,6.01777777778,10.5483333334,2.05055555555,6.84911111111,9.04699999998,10.9636666667
802.54,8.19133333333,8.15088888888,5.33933333333,6.36677777778,5.77177777778,10.4353333333,2.04111111111,6.63711111111,8.69166666669,10.6108888889
802.84,8.4291111111,9.4691111111,5.47355555555,6.49977777778,6.03433333334,10.6595555556,2.40844444446,6.65011111111,9.1271111111,10.5227777778
803.15,8.19811111111,9.77955555553,5.35422222223,6.79688888888,6.048,10.8753333333,2.55255555557,7.019,9.34944444446,10.5424444445
803.46,7.84155555555,9.82266666667,5.29222222221,7.10711111113,6.05433333333,11.2078888889,2.4521111111,6.91333333333,9.29622222222,10.2244444444
803.76,7.92866666666,10.3428888889,5.8708888889,8.03833333332,6.72133333333,11.9477777778,2.94922222223,7.14677777778,9.84911111112,10.9051111111
804.07,8.69033333331,11.0973333334,6.392,8.97588888887,7.67022222222,12.8791111111,4.06655555557,8.26855555556,10.1455555556,11.7502222222
804.38,7.9071111111,10.9185555556,6.18811111112,8.26444444444,6.73822222222,12.3901111111,4.20811111111,7.61822222222,9.04855555556,11.0974444444
804.68,7.01533333333,10.765,6.4478888889,7.41655555554,6.1851111111,11.9274444445,4.30322222222,7.29222222222,7.88711111109,10.2807777778
804.99,6.82044444443,11.0691111111,6.82033333333,7.23977777777,5.91188888889,11.2787777778,3.45211111111,7.18366666666,7.82655555556,9.65766666667
805.30,6.36733333332,10.2498888889,5.90144444445,6.24022222223,5.05433333333,10.2074444444,1.75077777778,6.05655555556,6.63577777779,8.71088888888
805.60,5.99933333333,9.09222222222,5.03999999999,5.46966666665,3.83744444444,9.37855555554,0.873555555553,4.82522222222,5.31211111112,6.98733333332
805.91,5.23455555554,7.70211111113,4.23611111112,4.55,3.20933333333,8.37266666666,-0.499333333333,4.065,4.42177777778,6.04766666667
806.21,5.53444444444,7.27088888889,4.36255555557,4.87077777778,3.30355555555,7.80733333334,-0.49422222221,4.13666666666,4.13677777778,6.08511111111
806.52,6.66666666667,8.00833333333,5.40899999999,6.13544444444,4.24866666667,8.62333333333,0.181777777777,4.89177777778,5.325,7.03
806.83,7.72888888889,8.38566666666,6.51288888888,7.00211111112,4.90555555555,9.54577777779,1.48155555556,5.367,6.66655555557,8.02255555557
807.13,7.73122222221,7.9987777778,6.49199999999,6.15411111113,4.35155555556,8.94233333333,1.05611111111,5.05555555556,6.09777777777,7.61866666668
807.44,7.27922222221,7.29344444446,5.94022222221,5.41311111111,3.10555555555,8.14800000002,0.470333333333,3.87466666667,5.54133333336,6.42444444444
807.74,7.8628888889,7.66755555557,6.46855555554,6.32933333332,3.806,8.28111111111,0.599444444457,4.50311111111,6.28733333334,6.62211111111
808.05,7.50177777779,6.61000000001,5.71822222221,6.14311111111,3.14222222222,7.55833333331,-0.481333333323,3.52433333333,5.80344444446,6.19944444445
808.35,7.09522222222,5.23633333334,5.2791111111,5.98844444443,2.682,7.32233333336,-0.553333333323,3.00844444444,6.04511111112,6.08777777778
808.66,7.55988888889,5.44088888888,5.78466666666,6.17111111112,3.13555555555,7.86077777777,0.343555555557,3.39344444445,6.94433333334,6.05677777778
808.97,6.345,5.1571111111,5.27299999999,4.9978888889,2.24533333333,6.89566666668,-0.304333333333,2.52055555556,6.4608888889,5.12822222222
809.27,6.52455555555,5.59266666668,5.84411111111,4.7048888889,1.79022222222,7.19022222224,-0.2958888889,2.737,6.48011111112,4.83811111111
809.58,6.18800000001,5.6158888889,5.90177777779,4.74244444443,1.40022222222,7.75377777776,-0.2558888889,2.75544444445,6.12777777777,4.75766666666
809.88,4.60511111111,4.60511111112,4.75966666668,3.09055555556,0.247,6.7687777778,-1.14366666665,1.57622222222,4.62055555557,3.72433333333
810.19,3.42477777778,4.66466666667,3.82766666668,2.35544444444,-0.17022222222,5.74933333334,-1.98377777778,0.743777777777,3.57966666668,3.16133333333
810.49,4.59377777778,6.37422222223,5.07077777779,3.57666666667,0.794777777777,6.93055555557,-0.413222222213,1.71666666667,5.45233333333,4.32366666667
810.80,3.43266666667,5.22222222222,3.98555555556,1.85433333333,-0.30911111111,5.62866666665,-2.09866666668,0.878555555557,4.24588888889,3.51411111111
811.10,1.99533333333,3.69799999999,1.978,-0.292222222233,-1.96077777778,4.11077777778,-4.47199999999,-0.980333333334,2.28744444444,2.37355555555
811.41,1.75066666667,3.38011111111,1.42133333333,-1.0228888889,-1.82,4.12544444444,-4.62822222223,-1.248,2.34011111111,2.20133333333
811.71,1.225,3.63877777779,0.92311111112,-1.2778888889,-2.41388888889,4.25977777778,-4.88088888888,-1.52644444444,2.25411111111,2.11233333333
812.02,1.22066666667,3.87733333332,1.50766666667,-0.825777777777,-2.01033333333,4.12855555556,-5.33111111112,-1.09511111111,2.4948888889,2.67466666667
812.32,2.089,4.26800000001,1.38677777778,0.324333333323,-0.558333333333,4.68222222222,-5.27644444444,0.432111111113,3.43944444446,4.79022222222
812.63,2.38622222222,4.29877777778,1.25688888889,0.764999999987,-0.0545555555567,4.35333333333,-5.48255555557,0.78322222222,3.40611111112,5.35522222222
812.93,2.45911111112,4.26244444445,1.14766666666,0.783333333343,0.236777777777,3.93455555555,-5.75588888888,0.983666666667,3.66122222223,5.77411111111
813.24,2.92399999999,4.18488888889,1.15122222222,1.2061111111,0.749333333337,3.96566666667,-5.95766666667,1.37055555556,3.91077777778,5.53733333334
813.54,1.658,2.15377777778,-0.3238888889,-0.190666666657,-1.71533333333,2.592,-8.97666666666,0.152555555557,2.13444444444,3.62111111111
813.85,0.228,-0.2471111111,-2.43122222223,-0.968555555557,-3.11488888889,1.00655555556,-11.2631111111,-1.40555555556,-0.000111111113333,1.95622222222
814.15,2.21099999999,1.55511111111,-0.449666666657,2.04244444446,-0.936666666667,3.37277777778,-9.12499999999,0.618333333334,2.26711111111,4.38455555554
814.46,4.07177777778,2.91333333333,1.55622222222,4.43377777778,1.10388888889,4.84988888889,-6.62344444443,2.53344444445,4.03533333333,6.04411111112
814.76,5.20333333335,3.63133333333,2.90877777778,5.41999999999,2.34866666667,5.49233333335,-5.89,3.90244444444,4.55277777779,6.88355555558
815.07,6.01411111111,4.74433333332,3.63322222222,6.27855555558,3.95044444444,6.13755555555,-4.85,4.37366666667,4.44455555555,7.47800000001
815.37,5.51999999999,5.183,3.10622222222,6.14144444447,3.99355555555,5.98155555557,-4.70366666666,4.242,4.18877777777,7.82744444446
815.68,5.59911111111,5.26877777779,3.73866666666,5.98166666667,3.756,5.79033333334,-4.24277777777,3.999,3.91244444443,7.14677777779
815.98,5.86744444446,5.46277777778,4.18144444443,6.33955555553,3.79366666667,6.25533333335,-3.49011111111,4.78844444444,4.31644444446,7.43555555554
816.29,5.15811111111,4.53244444443,3.48377777778,5.12444444445,2.82433333333,5.54688888889,-3.68677777778,4.41388888889,4.05877777779,6.54477777777
816.59,6.60977777779,6.04100000001,5.33777777779,6.05766666668,4.31722222222,7.17877777777,-2.10855555557,5.90688888889,5.48877777777,7.96511111113
816.89,8.30900000001,7.72588888889,7.2887777778,7.4828888889,6.0738888889,9.47500000001,0.793555555553,8.43866666667,7.74188888891,10.0906666667
817.20,8.67900000002,8.75855555554,7.91588888889,7.77300000002,6.23122222222,10.2527777778,1.46244444444,9.09233333333,8.552,10.7773333333
817.50,7.47022222223,7.73844444446,6.27266666666,5.98900000001,4.61777777779,8.69966666667,-0.12588888889,7.62811111111,7.15533333333,9.21999999998
817.81,6.06633333333,6.94455555555,5.332,4.70944444443,3.01733333333,7.83833333332,-1.32488888889,6.30577777778,6.46555555557,8.44511111111
818.11,7.28555555556,8.68766666667,6.55388888888,5.85255555554,3.68844444444,9.16022222221,0.0762222222233,7.02644444444,8.16955555556,9.9222222222
818.41,6.69366666667,8.59544444444,6.37911111112,5.45055555553,2.71044444444,8.85000000002,-0.718999999997,6.82844444444,7.68188888888,9.65855555556
818.72,7.41677777778,8.89733333334,6.89511111112,6.44377777778,3.03144444444,9.67266666666,-0.282,6.72588888889,8.17811111111,9.79966666666
819.02,8.80177777778,10.3588888889,8.55088888889,7.57455555556,4.26222222222,10.8605555555,0.95011111111,7.74611111111,9.63300000002,11.5072222222
819.33,9.34522222223,10.931,8.91288888888,7.66377777778,4.85288888889,11.1231111111,1.28522222222,7.35133333333,10.1863333333,12.06
819.63,10.2007777778,11.8748888889,9.47899999999,8.7778888889,5.89044444444,11.7597777778,1.57988888889,7.61666666667,10.7345555555,13.0467777778
819.93,9.60666666666,11.5686666667,8.90288888889,8.63911111112,5.815,11.1814444445,1.23155555556,7.26655555555,10.2225555555,12.8355555556
820.24,9.4931111111,11.6058888889,8.42933333331,8.61411111109,6.20566666667,10.7786666667,1.11544444445,6.89266666667,10.0545555555,12.596
820.54,9.94900000001,12.0122222222,8.68755555557,9.02311111113,7.03455555556,11.3347777778,1.78955555555,7.34522222222,10.4958888889,12.9566666667
820.85,10.2102222222,12.5045555555,9.14011111109,9.57455555558,7.69366666667,11.7257777778,2.52222222222,7.87377777778,11.2118888889,13.3365555556
821.15,10.6336666667,12.9244444445,9.57755555554,9.97255555557,8.16811111111,12.2268888889,3.17255555555,8.33788888889,11.5334444444,13.7328888889
821.45,11.062,13.3923333334,10.0708888889,10.595,8.73988888888,12.8313333333,3.77188888889,8.85455555556,12.0037777778,14.2482222222
821.76,11.3317777778,13.5988888889,10.2694444445,10.8266666667,8.95244444445,13.1388888889,4.11511111111,9.14344444443,12.3605555555,14.6091111111
822.06,11.7582222222,13.9858888889,10.597,11.2263333333,9.32411111112,13.4403333333,4.41722222222,9.67722222221,12.7723333334,15.0735555555
822.36,11.6361111111,13.8502222222,10.3943333333,11.2523333333,9.33077777778,13.3991111111,4.334,9.69122222221,12.6556666667,14.9572222222
822.67,11.8022222222,13.9406666667,10.6142222222,11.529,9.57444444444,13.6084444444,4.65222222222,10.055,12.7792222222,15.2371111111
822.97,11.697,13.7538888889,10.5878888889,11.5291111111,9.50177777779,13.586,4.769,10.0546666667,12.6447777778,15.1955555555
823.27,11.8768888889,13.9085555556,10.8524444445,11.8053333333,9.60022222223,13.7927777778,5.02633333333,10.2093333333,12.8363333333,15.2425555556
823.58,11.9536666667,14.1067777778,11.2145555555,12.2002222222,9.77211111111,14.078,5.25577777779,10.4325555556,13.0748888889,15.4171111111
823.88,11.5477777778,13.846,11.2183333333,12.1606666667,9.40677777778,13.9185555556,5.0861111111,10.3452222222,12.8423333333,15.2591111111
824.18,11.7088888889,13.7061111111,11.4474444444,12.4148888889,9.39211111111,14.0757777778,5.28144444446,10.4923333333,12.7636666667,15.363
824.49,11.8596666667,13.8561111111,11.6373333333,12.6672222222,9.59566666667,14.1782222222,5.43966666665,10.8162222222,12.9711111111,15.5483333333
824.79,11.2356666667,12.9945555556,10.8818888889,12.0428888889,8.81911111111,13.423,4.74844444443,10.334,12.2122222222,14.8877777778
825.09,11.3222222222,12.8385555556,11.0191111111,12.1344444444,8.88555555555,13.2391111111,4.72177777777,10.4561111111,12.0966666667,14.6956666667
825.39,10.9317777778,12.4818888889,11.013,12.0133333333,8.60077777777,13.2858888889,4.71988888889,10.388,11.7357777778,14.3155555555
825.70,10.414,11.9524444445,10.7446666667,11.8322222222,8.00433333334,13.052,4.20655555556,10.0234444444,11.4055555556,14.0077777778
826.00,10.3832222222,12.2764444444,10.8396666666,12.0914444445,8.08355555555,13.3183333333,4.22977777777,10.0751111111,11.7338888889,14.1693333333
826.30,10.5757777778,12.5663333334,11.1488888889,11.9237777778,8.21988888888,13.3976666667,4.11922222221,10.2294444444,11.9362222222,14.4368888889
826.61,10.5428888889,12.4243333333,10.9595555556,11.6602222222,8.01133333334,13.2447777778,4.07822222222,10.1452222222,11.8622222222,14.4698888889
826.91,10.4158888889,11.7997777778,10.3968888889,11.0727777778,7.57755555555,12.8077777778,3.68011111111,9.70144444442,11.4938888889,13.86
827.21,11.3375555556,12.6188888889,10.9426666667,11.4671111111,8.49688888889,13.5248888889,4.36155555555,10.4186666667,12.3018888889,14.6574444444
827.51,11.2897777778,12.7701111111,10.8731111111,11.3291111111,8.49355555557,13.7354444444,4.1638888889,10.4962222222,12.248,14.8257777778
827.82,11.2071111111,12.6758888889,10.6375555555,11.3513333334,8.38644444444,13.6915555555,3.86377777778,10.3974444445,12.0444444444,14.9543333333
828.12,10.7563333333,12.6022222222,10.4814444444,11.3282222222,8.16499999999,13.6952222222,3.61933333333,10.3294444445,11.8927777778,14.8315555556
828.42,9.80211111111,12.0351111111,9.52477777778,10.6104444444,7.54599999999,13.0207777778,2.65644444444,9.571,11.2961111111,14.1373333334
828.72,8.69866666668,10.9776666667,8.06399999999,9.24933333332,6.453,11.6286666667,1.10177777778,8.19766666666,10.2513333333,13.0727777778
829.02,8.66022222221,11.3214444444,7.80988888888,8.90711111111,6.41055555555,11.5775555555,0.914444444442,8.02,10.1601111111,13.0406666667
829.33,7.83488888888,10.592,6.64422222221,7.66166666669,5.33177777778,10.7855555555,-0.600333333332,6.746,8.94377777778,11.925
829.63,6.93444444446,9.37733333334,5.32477777778,6.54055555556,4.61544444444,10.3455555556,-1.65477777778,5.50477777778,8.49911111111,10.4807777778
829.93,6.76600000001,9.06277777777,4.20855555555,5.74811111112,4.35755555556,9.79511111111,-2.27188888888,5.25133333333,7.9078888889,10.4654444444
830.23,7.76422222222,10.244,4.81033333333,6.50411111111,5.42011111111,10.7858888889,-1.57199999999,6.54466666667,8.84844444444,12.141
830.54,6.18088888889,8.46200000002,2.53133333333,4.78288888889,3.41433333334,8.84488888891,-3.57622222221,4.45911111111,6.79922222222,10.2281111111
830.84,5.82600000001,8.25222222221,1.74622222222,4.43522222222,2.98244444444,8.59200000001,-4.57433333334,3.61622222222,6.3978888889,9.25666666669
831.14,5.99488888889,8.27077777779,1.83611111111,4.36277777778,3.46833333333,9.29066666667,-4.12733333334,3.97055555555,6.90511111112,8.75699999999
831.44,6.32311111111,8.43600000001,2.23444444445,4.27111111111,4.256,9.45422222223,-3.43522222221,3.42,7.21977777778,8.51199999998
831.74,7.87744444444,9.78633333332,4.11688888889,5.66966666667,5.45577777778,11.0114444444,-1.35322222222,4.85744444444,8.37622222223,9.90033333333
832.04,8.10733333333,9.99444444446,4.30622222222,5.78155555557,5.48911111111,11.0047777778,-0.558333333333,5.05055555556,8.45300000001,10.0611111111
832.35,8.99055555555,10.2803333333,5.34477777778,6.42355555557,6.49788888889,11.3218888889,0.644777777777,5.816,8.91622222221,10.9252222222
832.65,9.42088888888,10.4032222222,6.28066666667,7.49122222223,7.25133333332,11.5222222222,1.80433333333,7.20566666667,9.64955555554,11.6476666667
832.95,9.72355555555,11.0682222222,7.17433333334,8.54055555553,7.81977777777,11.9068888889,2.5168888889,8.12088888889,9.65899999999,12.6168888889
833.25,9.22188888889,10.5425555556,7.3328888889,8.60244444443,7.67822222223,12.1164444445,2.15322222222,7.61744444445,9.24233333332,12.0555555555
833.55,8.38944444445,10.155,6.90655555556,8.01877777779,7.52144444445,11.7548888889,1.82422222222,7.131,8.57477777779,11.3453333333
833.85,8.02300000001,10.0881111111,6.99077777778,8.06077777776,7.27466666667,11.6795555556,1.72411111111,6.90544444444,8.61022222222,11.2247777778
834.16,8.13866666667,9.87344444444,7.31355555557,8.08266666667,7.14488888889,11.383,1.92233333333,6.95733333333,8.98277777776,11.43
834.46,7.37277777778,8.98166666667,6.63444444444,7.35388888889,6.02877777778,10.3158888889,1.03155555555,6.04777777778,8.03500000001,10.7986666667
