wavelength,Back_TacPhof,Belly_TacPhof,Breast_TacPhof,Crissum_TacPhof,Crown_TacPhof,DorTail_TacPhof,Patch10_TacPhof,Patch11_TacPhof,Rump_TacPhof,Throat_TacPhof,WingTip_TacPhof
733.89,11.0810666667,51.3148666667,25.8544333333,22.1520666667,9.45236666667,10.4082,11.966,12.9108,11.4949333334,38.4974666667,13.3049666667
734.21,10.922,51.5768,25.9066333333,22.2261333333,9.30516666666,10.2812,11.8766,12.7403333333,11.3985333333,38.6496,13.2527666667
734.52,10.9108,51.496,25.8560333333,22.1926,9.2502,10.3029333333,11.8444,12.6662,11.3862666667,38.5022,13.2297666667
734.84,10.7512,51.4069333333,25.6562,22.2258666667,9.14100000001,10.2307333333,11.7739333333,12.5562666667,11.2679333333,38.4655333333,13.1203333333
735.16,10.9112666667,51.2699333333,25.7835333333,22.3623333333,9.25103333332,10.3315333333,11.9257333333,12.6811333333,11.3460666667,38.665,13.1532
735.48,11.0950666666,51.2242,25.9881666667,22.4834,9.46256666666,10.4682666667,12.1865333333,12.8594666667,11.4583333333,38.6707333333,13.4275333333
735.79,11.2186666667,51.4734666667,26.1903666667,22.7202666667,9.54453333332,10.5942,12.2891333333,12.994,11.6160666667,38.9538666667,13.7325666667
736.11,10.8033333333,51.0104666667,25.9003333333,22.3399333333,9.1282,10.1842666667,11.7645333333,12.4729333333,11.1282666667,38.5470666667,13.3923333333
736.43,10.7173333333,50.7902,25.8363333333,22.3286,8.97006666667,10.14,11.7146666667,12.3992666667,10.8861333333,38.4714,13.2556333333
736.74,10.9944666667,50.6865333333,25.8983,22.412,9.14976666667,10.3096,11.9158,12.5313333333,10.9194,38.419,13.2197
737.06,11.2214,50.6365333333,25.6742,22.5004,9.19123333333,10.3655333333,11.9560666667,12.5677333333,10.9270666666,38.3400666667,13.3699
737.38,11.8692,50.6758,26.1147,22.8862666667,9.75970000001,10.9769333333,12.5556666667,13.0778666667,11.507,38.6083333333,13.8499666667
737.69,12.1066,50.6389333333,26.3102,22.9996,9.94769999999,11.2040666667,12.7284666666,13.3579333333,11.7216666667,38.5552,13.9894666667
738.01,11.714,50.5412666667,26.0116,22.7479333333,9.60953333332,10.8926666667,12.4300666667,13.0889333333,11.3624666667,38.3519333333,13.6092333333
738.33,11.464,50.2752666667,25.7588333333,22.5019333333,9.32439999999,10.5370666667,12.1254,12.7599333333,11.057,38.0274,13.3343
738.64,11.1449333333,50.1964666667,25.4633666667,22.2170666667,9.12326666667,10.2155333333,11.8347333333,12.5246,10.7462666667,37.6238,13.1255333333
738.96,11.1592,50.2457333333,25.4547666667,22.1895333333,9.09143333333,10.1612,11.7826666667,12.4198666666,10.781,37.5743333333,13.0895666667
739.28,11.4704,50.4252666667,25.7121666667,22.3768,9.40823333333,10.4906666667,12.0610666666,12.6655333333,11.0239333333,37.8328666667,13.3121333333
739.59,11.6289333333,50.5423333333,25.9101666667,22.569,9.54449999999,10.7219333333,12.3548,12.8720666667,11.2893333333,37.9214,13.4934666667
739.91,11.9030666667,50.3691333333,25.9188333333,22.7201333334,9.79536666668,10.9784666667,12.5856,13.0488,11.511,37.8584,13.8370666667
740.23,11.7188,50.3039333333,25.8760333333,22.6674,9.72026666668,10.8749333333,12.5261333333,12.9422,11.4614,37.7468,13.8831333333
740.54,11.6858,50.2527333333,25.9715333333,22.6881333334,9.82333333335,10.9575333333,12.7008,12.9624,11.4630666667,37.6145333333,13.8653333333
740.86,11.5038666667,50.2876666667,25.9703333333,22.7282,9.76883333333,10.8868666667,12.6310666667,12.9325333333,11.4465333333,37.6150666667,13.8770666667
741.18,11.2754,50.2117333333,25.8254,22.5585333333,9.64483333333,10.6376666667,12.4918666667,12.8350666667,11.2712,37.7300666667,13.8328333333
741.49,11.2154,50.2094666666,25.804,22.5471333334,9.68520000001,10.6245333333,12.4686666667,12.8078666666,11.2768,37.6879333333,13.9251666667
741.81,11.412,50.5986,26.1002,22.7949333333,9.861,10.8890666667,12.6444666667,13.0678666667,11.4162,37.8586666667,14.1726333333
742.12,11.7835333333,50.7876,26.4779333333,23.175,10.2622,11.2614,12.9662666667,13.3563333333,11.6787333333,38.1105333333,14.4122666667
742.44,11.5563333333,50.5259333333,26.2192333333,22.9261333333,10.1727666667,11.0857333333,12.7626666667,13.2272666667,11.4439333333,37.9198666667,14.1115
742.76,11.3493333333,50.2485333333,26.048,22.7456,10.0629333333,10.9504,12.5098666667,13.0666666667,11.2746666667,37.504,13.9210666667
743.07,11.3576666667,50.2276,25.9937,22.7347333333,10.0906,10.8530666667,12.5008666667,13.0206,11.1939333333,37.4484,13.9479666667
743.39,11.2502,50.7422,26.1487666667,22.8008666667,9.92153333333,10.7708666667,12.3017333333,12.8982,11.0956,37.5944666667,13.8061
743.70,11.65,51.2044,26.6352666666,23.1923333334,10.2721,11.1238,12.6235333333,13.246,11.4394666667,38.0769333333,14.1840333333
744.02,11.8833333333,51.2732666667,26.8536,23.3502666667,10.5966333333,11.4106,12.8087333333,13.626,11.7818666667,38.4148666667,14.4433333333
744.34,12.2134666667,51.4242,27.0795,23.5652,10.8029666667,11.6841333334,13.0302,13.8356,12.0393333333,38.5136666667,14.6916333333
744.65,12.4917333333,51.7206,27.3075,23.8948,11.0117,11.9291333333,13.2154666667,13.9933333334,12.2808666667,38.5708,14.9167333333
744.97,12.8608,51.9132666667,27.6528333333,24.2468666667,11.3417,12.2995333333,13.5083333333,14.2901333333,12.7062666667,38.9320666667,15.1771666667
745.28,13.0837333333,51.8922666667,27.7128,24.3044666667,11.4841,12.3916,13.7644666666,14.3612666667,12.8706,39.0447333333,15.3744
745.60,13.1982,52.0988666667,27.7248,24.3628,11.4404666667,12.4630666666,13.7958666667,14.3662,13.0402666667,39.2830666667,15.5089333333
745.91,13.3494666667,52.3767333333,27.8826333333,24.4744,11.4867333333,12.621,13.9142666667,14.4397333333,13.2872666667,39.4975333333,15.7548666667
746.23,13.599,52.6516666667,28.0659666667,24.714,11.6268333333,12.7115333333,14.1304666667,14.5742666666,13.5575333333,39.8405333333,15.933
746.55,13.6985333333,52.8503333333,28.1154666667,24.781,11.6834333333,12.7047333333,14.0704666667,14.6552666667,13.6544666667,39.9999333333,15.8577666667
746.86,14.0117333333,52.6962666667,28.2527,24.9548,11.9444333333,12.8337333333,14.2752,14.9260666667,13.9315333333,40.0802666667,15.9975
747.18,13.9552666667,52.2824666667,28.0264,24.7010666667,11.7352,12.6478666667,14.1368666667,14.7928,13.8191333333,39.7096,15.8289333333
747.49,14.1097333333,52.3272666667,28.0723666667,24.8369333333,11.7399,12.7616666667,14.2382,14.8346,13.905,39.6174666667,16.0274333333
747.81,13.7493333333,52.2357333333,27.7429666667,24.6356666667,11.5034333333,12.474,13.9112,14.5724666667,13.6348,39.4828,15.7230666667
748.12,13.7418,52.0676666667,27.6214666667,24.5102,11.4575666667,12.4874666667,13.8651333333,14.5024666667,13.5982,39.4434666667,15.5347333333
748.44,13.6289333333,52.0076,27.5960666667,24.4340666667,11.2618333333,12.2964,13.817,14.4687333333,13.387,39.3954,15.4295333333
748.75,13.7856,52.1688666667,27.7606,24.575,11.3504,12.3614,13.8842,14.6166,13.5952666667,39.4670666667,15.4641333333
749.07,13.6269333333,52.1879333333,27.6900666667,24.4855333333,11.1589666667,12.3224,13.7928666667,14.4587333333,13.4834666667,39.4239333333,15.2792333333
749.38,13.5323333333,52.0459333333,27.6199333333,24.5123333333,10.9441333333,12.1734666667,13.5904,14.4150666667,13.3020666667,39.4435333333,15.072
749.70,13.4858,52.0533333333,27.4535333333,24.5818666667,10.993,12.1923333333,13.5418666667,14.4989333333,13.2840666667,39.3834666667,15.0953
750.01,13.5646666667,52.2298666667,27.4934333333,24.5456666667,11.1391666667,12.3942666667,13.7579333333,14.5802,13.3510666667,39.5169333333,15.1747333333
750.33,13.3266666667,51.9678,27.3404666667,24.193,10.9693333333,12.2589333333,13.7228666667,14.4168,13.1877333333,39.2904666667,15.0133666667
750.64,13.4932,52.3703333333,27.6431666667,24.4322666667,11.2184333333,12.4942,13.9273333333,14.6631333333,13.4346666667,39.6445333333,15.1254666667
750.96,13.3562,52.5376666667,27.6778,24.5130666667,11.1133333333,12.3362,13.9138,14.6844666667,13.3720666667,39.7914666666,14.9746
751.27,13.3468666667,52.7002,27.6935333333,24.4308666667,11.0792,12.2608,14.0824666667,14.7063333333,13.2718666667,39.9226,14.9442666667
751.59,12.9896666667,52.6001333333,27.4844333333,24.1512,10.8144333333,11.8992,13.906,14.3619333333,13.024,39.7983333333,14.8042666667
751.90,13.3883333333,52.8748666667,27.6252333333,24.3756,11.1799666667,12.1935333333,14.1382666667,14.6564666667,13.4203333333,40.1422,15.2081333333
752.22,13.0964666667,52.5741333333,27.3740666667,24.1845333334,10.9776333333,11.9392666667,13.8786,14.4260666667,13.1585333333,39.9242,14.9000666667
752.53,13.0205333333,52.7516666667,27.3768,24.1548666667,10.9178,11.6766,13.6785333333,14.4409333334,13.0228,39.8934666667,14.8591333333
752.85,12.6536,52.4886666667,27.0808,23.8543333333,10.7158,11.4167333333,13.5306,14.1153333333,12.7626666667,39.45,14.7209666667
753.16,12.5658666667,52.4748666667,27.1075666667,23.787,10.5720666666,11.212,13.4543333333,13.9684,12.6542,39.4394666667,14.6148333333
753.47,12.7124,52.5187333333,27.2641333333,24.05,10.6360333333,11.2136666667,13.4639333333,14.0801333333,12.7707333333,39.5330666666,14.8319666667
753.79,12.8864666667,53.1110666667,27.5306666667,24.4278666667,10.8616666667,11.4113333333,13.6123333333,14.2978666667,13.0448666667,39.8534,15.1241666667
754.10,12.9644,53.0138,27.3980333333,24.4066,10.9159666667,11.4545333333,13.6054,14.3204,13.0636666667,39.6852666667,15.3129666667
754.42,12.9174666667,52.8012,27.2915333333,24.2717333333,10.9800666667,11.542,13.5234,14.2244,13.0292666667,39.5724,15.3136
754.73,12.9274666667,52.5882666667,27.3113333333,24.3218,10.8681333333,11.4947333333,13.4765333333,14.1166666667,13.0563333333,39.3936,15.3128666667
755.05,13.5044666667,52.7508,27.6509666667,24.7266,11.2898666667,12.0162,13.8112,14.5981333333,13.4426666667,39.4176,15.7085333333
755.36,13.7012,52.6142,27.8141,24.8392666667,11.5380666667,12.2061333333,13.9314,14.7265333333,13.4544,39.2429333333,15.8563
755.67,13.7548,52.6855333333,27.9372666667,24.8112666667,11.7410666667,12.4497333333,13.9740666666,14.8291333333,13.4404666667,39.2783333333,16.1487333333
755.99,13.7252666667,52.3072666667,27.9324333333,24.7144666667,11.7017333333,12.5803333333,13.9294,14.7392,13.4878,39.2092,16.1654333333
756.30,14.3133333333,52.9403333333,28.5058333333,25.1640666667,12.1735,13.1464666667,14.2991333333,15.2048666667,13.9683333333,39.9736,16.5660333333
756.62,14.3192666667,53.1449333333,28.6311,25.067,11.9958666667,13.1665333334,14.2635333333,15.1166,13.9229333333,40.1810666667,16.4382
756.93,14.1973333333,53.2532666667,28.6688333333,25.0334666667,11.7509333333,13.1998,14.3768,14.9472,13.8066666667,40.2961333333,16.3317
757.24,13.987,52.7085333333,28.4501333333,24.7105333333,11.3688333333,12.9980666666,14.1848,14.6382666667,13.4442666667,39.9324666667,15.9853333333
757.56,13.8825333333,52.8572666667,28.5495333333,24.8883333334,11.2513666667,12.9544,14.2153333333,14.5408,13.3456,40.1214666667,15.9146
757.87,13.9118,52.8568666666,28.5552,24.8657333333,11.0657333333,12.8666666667,14.1402,14.3929333333,13.2166,39.9685333333,15.8524333333
758.18,14.0690666667,52.8614666667,28.5298333333,24.8034,11.141,13.0357333333,14.1197333333,14.6085333333,13.2947333333,39.9538666667,15.9745666667
758.50,14.0236666667,52.8385333333,28.6085,24.7719333333,11.1404333333,12.9689333333,14.1105333333,14.6873333333,13.2874,40.0048,15.9521333333
758.81,13.6183333333,52.8268666667,28.3857,24.4874,10.7096666667,12.5006666667,13.7764,14.351,12.9071333333,39.9220666666,15.4347
759.13,13.6621333334,52.9216,28.3650666666,24.6588666667,10.6348333333,12.3854666667,13.8692666667,14.4054666667,12.9506666667,40.2485333333,15.3715666667
759.44,14.3114,53.5276,28.954,25.31,11.4428,12.9450666666,14.6559333333,15.1413333333,13.5276,40.7087333334,16.0380333333
759.75,14.6290666667,53.5862666667,29.1870333333,25.6214666667,11.7148666667,13.0973333333,15.0024,15.4888666667,13.7740666667,40.6332666667,16.3452
760.07,14.7264,53.5598,29.2082666667,25.7698666667,11.9618666667,13.2641333333,15.2893333333,15.7782666667,14.0274,40.5724666666,16.5509666667
760.38,14.6746666667,53.3382666667,29.1097,25.7952666667,12.1325333333,13.253,15.2225333333,15.9121333333,14.1834,40.3872,16.6159
760.69,14.4754666667,53.1337333333,28.8602666667,25.6012,12.1726333333,13.0756666667,15.1136666667,15.8309333333,14.1666666667,40.1972,16.5713333333
761.01,14.5946,53.4397333333,29.0058,25.6610666667,12.4321,13.2132,15.283,16.0372,14.3998666667,40.3306,16.6474333333
761.32,14.7154,53.329,29.0711666667,25.6682,12.5562333333,13.3551333333,15.4414666667,16.1760666667,14.5366666667,40.4034,16.7125333333
761.63,14.723,53.636,29.2473666667,25.8278666667,12.6227,13.4930666667,15.5239333333,16.1631333333,14.5358,40.4603333333,16.8200666667
761.94,14.7083333333,53.8833333333,29.1882666667,25.8477333333,12.5226666667,13.5778,15.5006,16.1788666667,14.5107333333,40.5806666667,16.7888666667
762.26,14.5799333333,53.89,29.0365666667,25.714,12.2699666667,13.5234666667,15.3446666667,15.9306,14.4348666667,40.5056666667,16.7097666667
762.57,14.6302666667,53.9148,29.0097,25.8,12.3638666667,13.6204,15.3742666667,16.0219333333,14.6302666667,40.3718666667,16.7025333333
762.88,14.3648666667,53.8123333333,28.7786666667,25.6516666667,11.9517666667,13.3756666667,15.0870666667,15.7447333333,14.3888,40.1381333334,16.3553666667
763.20,14.1822666667,53.5266,28.5822,25.4203333333,11.8152,13.1997333333,14.845,15.4647333333,14.1606,39.8699333334,16.1067333333
763.51,14.2500666667,53.4566666667,28.5866666667,25.3996666667,11.7511333333,13.1437333333,14.8289333333,15.3702666667,14.0123333333,39.8392,16.0680333333
763.82,14.5245333333,53.3972,28.7235,25.4843333333,11.8944,13.3209333333,14.9772666667,15.5168666667,14.015,39.8864,16.1954
764.14,15.0878666667,54.0196666667,29.2271666667,26.02,12.2372333333,13.8124666667,15.3382,16.0027333333,14.3618666667,40.4286666667,16.5523
764.45,14.9946,53.6184,29.0413666667,25.8334666667,12.0174,13.7024666667,15.2211333333,15.8316,14.1738666667,40.1498666667,16.5406666667
764.76,14.9301333333,53.8638,29.0285666667,25.8284,11.8581666667,13.5746,15.1240666667,15.7229333333,14.1812,40.2891333333,16.5318
765.07,15.0176666667,53.9646666667,29.1142333333,25.8531333333,11.8507666667,13.551,15.1998,15.7125333334,14.2439333333,40.4532666667,16.4468333333
765.39,14.9116,53.6555333333,28.9701333333,25.7038,11.7043666667,13.2486,15.0645333333,15.5295333333,14.0605333333,40.2974666667,16.3464333333
765.70,14.8444666667,53.5626666666,28.9093333333,25.6993333333,11.6104666667,13.0386,14.9644666667,15.5017333333,13.8793333333,40.2795333333,16.2038
766.01,14.5114,53.4777333333,28.7625333333,25.3463333333,11.1305333333,12.6745333333,14.6022666667,15.0984,13.3427333333,40.1444,15.8983
766.32,14.3318666667,53.0422666667,28.4128333333,24.9828666667,10.9533,12.4106,14.2779333333,14.9192666667,13.0762666667,39.8996666667,15.6692666667
766.64,14.4912,53.2691333333,28.4994,25.1366666667,11.1512333333,12.5452,14.4243333333,15.1225333333,13.2665333333,40.2387333333,15.8222
766.95,14.4534,53.3279333333,28.742,25.2786666667,11.2526,12.5750666666,14.4158,15.2117333334,13.4166,40.3538,16.037
767.26,13.9826,53.5160666667,28.6115,25.1744,10.815,12.1754,14.0106,14.8651333333,13.2181333333,40.3820666667,15.7196
767.57,13.4907333333,53.3828,28.3246666667,24.895,10.2958,11.5704666667,13.6626,14.4696666667,12.8525333333,40.1166,15.3669333333
767.88,13.2178666667,53.5764,28.3144666667,24.6712,10.0272333333,11.1617333333,13.3060666667,14.2506,12.5770666667,40.2521333333,14.9779666667
768.20,12.8198666667,53.1384,28.0014666666,24.3371333333,10.0153333333,10.9636,13.0240666667,14.051,12.3402666667,39.8979333333,14.7098666667
768.51,12.4162666667,52.5654666667,27.5916666667,24.1122666667,9.83173333334,10.5981333333,12.6416666667,13.9235333333,12.1276666667,39.4191333333,14.4772666667
768.82,12.9246666667,53.2254,28.1324,24.7646666666,10.2909333333,11.1306666667,13.1472,14.4410666667,12.6568,40.0228666667,14.9183
769.13,13.5304666667,53.248,28.6609666667,25.3195333333,11.1384666667,11.9270666667,13.9445333333,15.2687333333,13.4745333333,40.2563333333,15.6382333333
769.44,14.2412666667,53.5289333333,29.3654333333,26.0504,11.9285,12.5911333333,14.7151333333,16.0141333334,14.291,40.8515333333,16.3121333333
769.76,14.6010666667,54.0872666667,30.0456666667,26.5753333333,12.4087333333,12.8803333333,15.4224,16.2982,14.7092,41.3319333333,16.7241333333
770.07,14.1654666667,54.4871333334,30.0367,26.7225333333,12.0066333333,12.6060666667,15.2875333333,16.0182666666,14.4205333333,41.3319333333,16.4903
770.38,14.0988,54.6530666667,29.9248666667,26.7095333333,11.9652333333,12.5751333333,15.2218666667,15.9371333333,14.4598,41.3983333333,16.4038
770.69,14.1034666667,54.6194,29.8801333333,26.5722666667,11.8310666667,12.5885333333,15.0844,15.8401333333,14.5067333333,41.1806666667,16.3779
771.00,13.9308,53.9050666667,29.6317666667,26.3514666667,11.6987333333,12.4903333333,14.8325333333,15.503,14.3156,40.8172666667,16.236
771.32,13.9306666667,53.7191333333,29.3044,26.3772,11.6880333333,12.5876,14.8172666667,15.2958666667,14.3128666667,40.5972,16.2994333333
771.63,14.1032,53.7276666667,29.4198,26.7462666667,11.4753333333,12.4762666667,14.8312666667,15.2181333333,14.1220666667,40.8077333333,16.3633333333
771.94,14.2922,53.6684,29.6111333333,26.8516666667,11.7543333333,12.6324666667,14.9663333333,15.2243333333,14.1496,41.1515333333,16.5356
772.25,12.9880666667,52.6662,28.5442333333,25.7838666667,10.669,11.595,13.8318,13.9612,12.9370666667,40.0588666667,15.3403
772.56,12.5781333333,52.9822,28.3304,25.4309333333,10.1533666667,11.3346,13.4303333333,13.4221333333,12.4692,40.0121333333,14.8111666667
772.87,12.4660666667,52.3484666667,28.1480333333,24.8876,9.87236666667,11.1652666667,13.3577333333,13.0902,12.1660666667,39.4041333333,14.7437333333
773.18,12.5754666667,51.7765333333,27.6813666667,24.5394666667,9.54963333333,10.9578,12.9258,12.8646666667,11.8826666667,38.8918,14.5761666667
773.50,12.5258666667,50.7079333333,27.1271666667,23.6559333333,9.13783333333,10.5580666667,12.3108666667,12.7044,11.5439333333,38.3445333333,14.2200333333
773.81,12.3750666667,50.1218,26.7519333333,23.3292666667,8.91176666667,10.4304666667,11.9407333333,12.4767333333,11.1896666667,37.7466666667,14.0173
774.12,12.5927333333,49.9452666667,26.8670333333,23.3758,9.20460000001,10.7427333333,12.3740666667,12.6453333333,11.4957333333,37.6644666666,14.2238333333
774.43,12.9652,50.1173333333,26.9740333333,23.6488666667,9.72089999999,11.2865333333,12.7547333333,12.9166666666,11.9013333333,37.8964,14.5287
774.74,13.6878,50.3362666667,27.426,24.1692,10.3423333333,12.0242,13.281,13.5951333333,12.4874,38.2798666667,15.0314
775.05,14.1712,51.0473333333,28.011,24.6045333333,10.9436333333,12.7192666667,13.6466666667,14.3055333333,12.9388,38.6861333333,15.4992
775.36,14.3806666667,51.5014666667,28.1311,24.8964,10.6962666667,12.8036,13.6947333333,14.5286666667,13.2429333334,38.9443333333,15.3911666667
775.67,15.5716,51.6040666667,28.7737666667,25.6606,11.6869,13.7374,14.5251333333,15.5758666667,14.3432666667,39.4344,16.2161333333
775.98,16.3178666667,51.9056,29.1348666667,26.2350666667,12.2524333333,14.2206666667,14.9626666666,16.0718,14.8820666667,39.8306666667,16.8924333333
776.30,16.6115333333,52.3658,29.1122,26.5647333333,12.5250333333,14.3334,15.0276666667,16.2238666667,15.1092,40.2694,17.0851666667
776.61,16.5968,52.8195333333,29.4842,26.8968666667,12.8173666666,14.5212,15.2816,16.4776,15.4212666667,40.8262,17.4105666667
776.92,16.946,53.5279333333,29.9109333333,27.4902,13.412,15.1252666667,15.9444666667,16.6811333333,15.7748,41.2415333333,17.9516
777.23,17.8057333333,54.6398666667,30.8375,28.1616,14.0453,15.7328,16.7714,17.3408,16.4321333333,42.4161333333,18.7981
777.54,17.4746,54.763,30.5286666667,28.0583333333,13.9806333333,15.2410666667,16.4382,17.1404666667,15.9686666667,42.6395333333,18.3775666667
777.85,16.9602666667,54.6409333333,30.3494333333,27.6828,13.6056333333,14.5424,16.1158666667,16.9089333333,15.6013333333,42.4009333333,17.8991666667
778.16,16.0566666667,54.2396666667,29.6927666667,27.0151333333,12.7319666667,13.5425333333,15.3028,16.2483333333,14.928,41.7647333333,16.9258666667
778.47,15.7878666667,53.8181333333,29.2078333333,26.5584666667,12.4394333333,13.3896666667,15.2077333333,15.9350666667,14.8052666667,41.2641333333,16.6256
778.78,15.7872666667,53.772,29.1313333333,26.7536666667,12.7512666666,13.5243333334,15.2614666667,15.9784,14.6970666667,41.2856666667,17.0097333333
779.09,15.1596,54.2443333333,28.8814666667,26.4791333333,12.2706333333,13.119,14.9631333333,15.5480666667,14.2621333333,41.4245333334,16.8765666667
779.40,14.69,53.6959333333,28.3747666667,25.9638,11.9005333333,12.8542,14.5915333334,15.2854666667,14.0317333333,40.8954,16.5255666667
779.71,14.6407333333,53.5168666667,28.1912,26.0399333333,11.9810666667,12.8497333333,14.372,15.1556666667,14.0497333333,40.6356666666,16.5548
780.02,14.5636,53.5550666667,27.9919,26.0425333333,12.1008333333,12.8312,14.2108666667,14.9344666667,14.1790666667,40.5517333333,16.4472666667
780.33,14.6066666667,53.4518,27.9104,26.1982,12.0918666667,12.6739333333,14.0653333333,15.0931333333,14.4065333333,40.5729333333,16.4211
780.64,13.4384666666,52.1536666667,26.8107333333,25.3681333333,11.3122666666,11.9478666667,13.0818666667,14.1973333333,13.5252666667,39.4878666667,15.2056666667
780.95,13.7472,51.7701333333,26.8943,25.4161333333,11.3771,12.3816,13.2643333334,14.4552666667,13.7011333333,39.1633333334,15.3747
781.26,14.0498666667,52.0354,27.1458333333,25.6385333333,11.5608666667,12.8775333333,13.3984666667,14.3987333333,13.9335333333,39.3534,15.5896666667
781.57,14.0762,51.9604666667,27.3507333333,25.6558666667,11.5819666667,12.9431333333,13.4038666667,14.142,13.8976,39.6098,15.8698
781.88,14.6857333333,51.9099333333,27.8624333333,25.969,12.0498666667,13.2954666667,13.9643333333,14.5149333333,14.4674666667,39.8528,16.3392333333
782.19,14.5073333333,51.5343333333,27.559,25.3209333333,11.7011333333,13.0230666667,13.6912666667,14.1112,14.1398666667,39.3606,16.0461666667
782.50,14.6464666667,51.4526,27.7561333333,25.5122,11.8542666667,13.0544666667,13.6363333333,14.0548666667,13.9634666667,39.2112,16.0581333333
782.81,14.2406666667,50.8393333333,27.4939666666,25.2353333333,11.5697333333,12.5279333333,13.1636,13.5808666667,13.3866666667,38.622,15.6574
783.12,13.8679333333,50.7430666667,27.4122666667,24.8907333333,11.2435666667,12.2687333333,12.9114666667,13.5000666667,13.0292666667,38.4353333333,15.2588
783.43,14.2382,50.4769333333,27.5470666667,24.9253333333,11.3597666667,12.6682,13.3088666667,14.1697333333,13.2892,38.3467333333,15.4831
783.74,14.657,50.4963333333,28.2749,25.2848,12.0536,13.5084666667,14.1412,14.7202666667,13.8977333333,38.4477333333,16.1191666667
784.05,15.3535333333,51.0687333333,29.1808,25.8107333333,12.5678333333,14.0377333333,14.8006,15.2995333333,14.4973333333,38.924,16.7106666667
784.36,14.9914666667,51.4961333333,29.3404333333,25.875,12.5915,13.6719333334,14.7026,14.9266,14.4983333333,39.0142,16.6965666667
784.67,15.4362,52.2591333333,29.7049666667,26.1524666667,12.8973,13.7924666667,14.9068,15.4816,14.8966,39.6015333333,17.1734
784.98,15.5894666666,52.6625333333,29.8779666667,26.3413333333,13.1783666667,14.2429333333,15.0966,15.9147333333,15.1828666667,39.7357333333,17.3323333333
785.29,14.8106666667,52.9112,29.4235666667,26.1673333333,12.7644666667,13.668,14.4091333333,15.2122666667,14.4452666667,39.8455333333,16.8057333333
785.60,15.1888666667,53.467,30.0694333333,26.7283333333,13.4334333333,14.3151333333,15.0552,15.6976666667,15.1786,40.663,17.1215
785.91,15.4537333333,53.218,30.0499666667,26.8220666667,13.5689666667,14.4361333333,15.4286666667,15.9699333333,15.8194666667,40.7068,17.4485666667
786.22,15.1819333333,53.6223333333,30.1494,26.8260666667,13.3731333333,14.2053333333,15.5206666667,15.8942666667,15.8495333333,40.862,17.2770666667
786.53,14.9540666667,53.4178,30.1092333333,26.8457333333,13.1544,13.9896666667,15.486,15.6153333333,15.6052,40.7356666667,16.9152666667
786.84,15.0657333333,54.0829333333,30.5236666667,27.0638,13.3581666667,13.8694,15.5075333333,15.5669333333,15.6217333333,41.1517333333,17.0167333333
787.14,14.1902666667,54.0159333334,29.6860333334,26.4674,12.3617666667,12.5810666667,14.7583333333,14.8579333333,14.7284666667,40.578,16.2281666667
787.45,13.6438,53.6782,28.8716666667,25.8732666667,11.8552,12.0523333333,14.3236666667,14.7328666667,14.2647333333,40.1134,15.9399333333
787.76,14.2180666667,53.6813333333,29.096,26.1444666667,12.1635,12.6662,14.8609333333,15.4894666667,14.7208,40.5365333333,16.5459333333
788.07,13.1997333333,52.6693333333,28.0755,25.4298,11.2417666667,11.9961333333,14.1692666667,14.7326666667,13.787,39.8615333333,15.8715666667
788.38,12.9137333333,52.3525333333,27.7275,25.0872,10.8864,11.2682666667,13.885,14.5638666667,13.4936666666,39.4624666667,15.6884333333
788.69,12.9715333333,52.2716,27.5945,24.9094,10.7329,11.1015333333,13.9628666667,14.8930666667,13.6950666667,39.2059333333,15.5837333333
789.00,13.1932666667,52.2402666667,27.5754666667,25.3026,10.8175666667,11.1141333333,14.3471333333,15.1647333333,13.7865333333,38.8833333333,15.7768
789.31,12.7705333333,52.5686,27.6744666667,25.1901333333,10.3247,10.6494666667,14.0163333333,14.7955333333,13.319,38.8359333333,15.2861
789.62,13.0892,52.6206666667,27.6427666667,25.471,10.5759333333,10.8590666667,14.0653333333,14.7876666667,13.5871333333,38.8384,15.5173666667
789.92,13.3978,53.4226,28.1273666666,25.6746,11.0120666667,11.4781333333,14.5239333333,15.3226666667,14.2262,39.3899333333,15.9423333333
790.23,12.8926,53.2067333333,27.7786,25.2684666667,10.3217333333,11.4234,14.1084,14.8076,13.7336,39.0171333333,15.5675333333
790.54,13.2348666667,53.5404666667,27.8311333333,25.4865333334,10.5796,12.0134666667,14.2338666667,14.8134666667,13.8768,39.617,15.7247666667
790.85,14.0533333333,53.6130666666,28.6507,26.3144666666,11.4374666667,12.7842666667,14.9753333333,15.2707333333,14.6128,39.7979333333,16.3456666667
791.16,13.7676666667,53.0141333333,28.1030666667,25.976,11.2036333333,12.4541333333,14.448,14.7828666667,13.9612,39.2098,16.0779333333
791.47,14.3597333333,53.1218,28.6295666667,26.1587333333,11.7513,12.8571333333,14.7883333333,15.2539333333,14.3280666666,39.217,16.2169333333
791.78,14.9476,53.2418,29.0287,26.871,12.0876333333,13.6239333333,15.2864666667,15.4533333333,14.7698,39.6232,16.4056333333
792.08,15.1158,53.2188666667,29.3431,26.9609333333,12.2786,14.1183333333,15.1866666667,15.2466666667,14.8542,39.6675333333,16.6094333333
792.39,15.0712,53.5680666667,29.6703666667,26.7449333333,12.2856,14.1491333333,14.9092,15.0768666667,14.993,40.0672,16.7533
