wavelength,Back_ChlNitf,Belly_ChlNitf,Breast_ChlNitf,Crissum_ChlNitf,Crown_ChlNitf,DorTail_ChlNitf,Patch10_ChlNitf,Patch11_ChlNitf,Patch12_ChlNitf,Patch13_ChlNitf,Patch14_ChlNitf,Rump_ChlNitf,Throat_ChlNitf,WingTip_ChlNitf
364.57,2.50087301587,8.69175000001,4.14275,5.00533333333,1.06133333333,4.42066666667,3.48858333333,1.44858333333,0.937666666665,0.79025,4.89966666667,2.75408333333,4.13333333333,4.84816666667
364.93,2.39681746031,8.63254166667,4.053,4.91533333333,0.996166666667,4.36775,3.45883333333,1.34808333333,0.882083333332,0.719916666668,4.8295,2.69141666667,4.03483333333,4.76716666667
365.29,2.51586111111,8.68029166666,4.11516666667,5.01733333333,1.107,4.50408333334,3.54525,1.3895,0.978083333334,0.835500000001,4.93733333334,2.82625,4.15508333333,4.85041666667
365.66,2.57826984127,8.69225000001,4.12633333334,5.04491666667,1.1615,4.54241666667,3.57616666666,1.439,1.01075,0.894916666666,5.03558333333,2.91125,4.13891666667,4.874
366.02,2.70896031746,8.813,4.20091666666,5.15708333333,1.25583333334,4.61891666667,3.64591666667,1.51116666667,1.08191666666,0.991916666668,5.11233333333,3.03425,4.26758333333,4.97458333333
366.38,2.74927777778,8.85695833333,4.29658333333,5.19716666667,1.31875,4.62733333334,3.67683333333,1.54533333333,1.13316666667,1.06525,5.14925,3.08116666667,4.37466666667,5.00233333334
366.75,2.86578174603,8.83016666667,4.31125,5.26091666667,1.35758333333,4.64708333333,3.7095,1.60108333333,1.21375,1.11933333333,5.2125,3.1465,4.4265,5.03708333333
367.11,2.72483333333,8.68983333334,4.16416666667,5.07691666667,1.17341666666,4.4785,3.59066666667,1.4055,1.03525,0.899916666668,5.06475,2.99416666667,4.24375,4.88591666667
367.47,2.69400396825,8.69204166666,4.15891666667,5.07008333333,1.19241666667,4.51466666667,3.63033333333,1.44325,1.05425,0.919166666666,5.0475,2.989,4.31333333333,4.87216666667
367.84,2.66271428571,8.624875,4.0825,5.06108333333,1.17716666667,4.49033333333,3.59233333333,1.44416666667,1.0275,0.906500000001,5.05158333333,3.02441666667,4.32775,4.849
368.20,2.68478968254,8.61479166666,4.09058333333,5.04825,1.19641666667,4.48008333333,3.55741666667,1.45225,1.05616666667,0.904166666665,5.0175,3.03025,4.31425,4.83866666667
368.56,2.62603968254,8.62791666666,4.01375,5.02683333333,1.17841666667,4.46308333333,3.522,1.41991666667,1.07133333333,0.894583333334,4.98216666667,3.0115,4.27991666667,4.81141666667
368.93,2.59946825397,8.55550000001,3.99783333334,5.01583333334,1.13408333333,4.3915,3.44083333333,1.39725,1.04483333333,0.856,4.89158333333,2.95125,4.21475,4.77258333333
369.29,2.37552777778,8.30354166667,3.73525,4.78433333333,0.904083333333,4.1405,3.18875,1.2145,0.819749999999,0.632499999998,4.67141666667,2.69725,3.96383333333,4.52066666667
369.65,2.36256349206,8.30304166666,3.69191666667,4.7785,0.892333333333,4.10841666667,3.17025,1.18741666667,0.792166666667,0.593833333333,4.58175,2.67758333333,4.0085,4.55908333333
370.01,2.21714682539,8.15016666668,3.54208333333,4.62733333333,0.792999999999,3.9765,3.07833333333,1.08275,0.677499999999,0.477583333332,4.44025,2.51191666666,3.85166666666,4.46441666667
370.38,2.19761904762,8.06754166667,3.458,4.61308333333,0.806583333333,3.97466666667,3.06758333333,1.03975,0.676666666667,0.447833333333,4.42258333333,2.48383333333,3.79383333333,4.39858333333
370.74,2.11584126984,8.01508333333,3.37941666667,4.53458333334,0.768833333334,3.94033333333,3.037,0.991666666666,0.610916666666,0.450000000001,4.41,2.40208333333,3.73091666667,4.34891666667
371.10,2.20255952381,8.03495833333,3.40741666667,4.60775,0.871166666666,4.00091666667,3.061,1.03725,0.678333333333,0.5705,4.511,2.47425,3.82383333333,4.40391666667
371.46,2.21258333333,7.97325,3.32883333333,4.62216666667,0.857499999999,3.92508333333,2.9975,1.01075,0.628666666668,0.563666666667,4.5105,2.41391666667,3.75275,4.4015
371.83,2.22406746032,7.942625,3.32433333333,4.62658333333,0.860999999999,3.90216666667,3.01475,1.02158333333,0.623333333333,0.609333333335,4.48825,2.35841666667,3.69375,4.44616666667
372.19,2.2378968254,7.92070833333,3.32491666666,4.62691666667,0.9,3.93083333334,3.01941666667,1.09325,0.646916666668,0.637166666667,4.49858333333,2.41666666667,3.70333333333,4.51308333334
372.55,2.2445515873,7.91858333334,3.31541666667,4.6085,0.901250000001,3.91166666667,2.99591666667,1.13133333333,0.649916666666,0.589583333334,4.46808333333,2.41658333334,3.725,4.53341666667
372.92,2.25417063492,7.92925,3.25908333333,4.57375,0.954666666664,3.92341666667,2.99408333333,1.14416666667,0.652583333333,0.594916666667,4.48491666667,2.45033333333,3.76875,4.54666666667
373.28,2.35258730159,8.07645833333,3.392,4.6315,1.09875,4.01108333333,3.07808333333,1.23216666667,0.775083333333,0.723750000001,4.54691666667,2.51933333334,3.89975,4.672
373.64,2.33293253968,7.98708333333,3.36725,4.62033333333,1.0885,3.98508333333,3.03125,1.22125,0.818583333334,0.701416666668,4.52625,2.43275,3.84358333333,4.61541666667
374.00,2.48692063492,8.07966666667,3.46975,4.75141666666,1.21633333333,4.13041666666,3.08658333333,1.36791666667,0.957666666668,0.821750000002,4.64408333333,2.56808333333,3.98441666667,4.7395
374.37,2.46698015873,8.12258333333,3.4295,4.77883333333,1.23725,4.1495,3.05358333333,1.43391666667,0.970083333334,0.879166666665,4.61033333333,2.58541666667,4.02266666667,4.77491666666
374.73,2.44733333334,8.111375,3.403,4.77525,1.26891666667,4.14566666666,3.00658333333,1.42175,0.942416666668,0.842250000001,4.54125,2.60608333333,4.06191666667,4.78633333334
375.09,2.37556746032,8.00608333333,3.3065,4.633,1.15891666667,4.10358333333,2.90475,1.38733333333,0.921916666667,0.746833333334,4.40166666667,2.49508333333,3.95125,4.7525
375.45,2.32741269841,7.95529166667,3.27641666666,4.56741666667,1.116,4.10975,2.84683333333,1.33658333333,0.91075,0.655916666667,4.35133333333,2.48116666667,3.97658333333,4.71058333333
375.81,2.29488888889,7.937,3.23291666667,4.53341666666,1.11358333333,4.14108333333,2.825,1.29458333333,0.935500000001,0.606416666667,4.328,2.46808333333,3.956,4.66391666667
376.18,2.42948412698,8.01095833333,3.31558333333,4.64058333333,1.2135,4.29941666667,2.949,1.39266666667,1.07375,0.733833333333,4.40941666667,2.53116666667,4.072,4.79533333333
376.54,2.4549047619,8.008875,3.30483333333,4.63841666667,1.22483333333,4.354,2.94833333333,1.35166666667,1.0315,0.777833333334,4.38833333333,2.48983333334,4.04641666667,4.81691666667
376.90,2.50609126984,8.03725,3.32433333333,4.642,1.24516666667,4.40391666667,3.01466666667,1.36825,1.04775,0.826916666667,4.403,2.49183333334,4.07266666667,4.80791666667
377.26,2.4714484127,7.95883333333,3.23475,4.57208333333,1.21483333333,4.39116666666,3.01016666667,1.34916666667,1.02191666667,0.794333333333,4.37441666667,2.43466666667,3.999,4.77266666667
377.63,2.49688888889,8.01220833333,3.24966666667,4.54025,1.23758333333,4.42175,3.04258333333,1.38116666667,1.01658333333,0.846,4.40291666666,2.46825,4.046,4.80433333333
377.99,2.41511111111,7.94266666667,3.15383333334,4.43158333333,1.15925,4.3495,2.97275,1.294,0.980500000001,0.775749999999,4.3005,2.34216666667,3.97608333333,4.73516666667
378.35,2.37277380952,7.86775,3.09391666667,4.34375,1.08608333333,4.3115,2.93558333333,1.21966666667,0.961499999999,0.708583333334,4.20191666667,2.25175,3.8785,4.68983333333
378.71,2.34212301587,7.83020833333,3.04025,4.26283333333,1.04516666667,4.31475,2.90341666667,1.19883333333,0.939666666666,0.730833333333,4.17925,2.19908333333,3.78991666667,4.65966666667
379.07,2.38662698413,7.86258333333,3.06966666667,4.29466666666,1.12733333333,4.3365,2.94591666667,1.21791666667,0.985333333333,0.79925,4.23433333333,2.22383333333,3.83783333333,4.67275
379.44,2.37730952381,7.83979166666,3.07525,4.27625,1.15816666667,4.33091666667,2.93108333333,1.21391666667,1.02458333333,0.853166666667,4.20975,2.21066666667,3.78041666667,4.6715
379.80,2.32782142857,7.775625,3.06083333333,4.18775,1.12283333334,4.27241666667,2.87816666667,1.18258333333,0.985833333333,0.805749999999,4.14816666667,2.13825,3.73991666667,4.62641666667
380.16,2.1541031746,7.635125,2.91483333333,3.97208333333,0.97925,4.11141666667,2.69675,1.03641666667,0.844666666666,0.638166666667,3.97016666666,1.95975,3.577,4.44591666667
380.52,2.14091666666,7.657625,2.93516666667,3.97008333333,1.0005,4.10383333334,2.69741666667,1.07116666667,0.909166666668,0.590583333333,3.97883333333,1.97958333333,3.63675,4.41708333333
380.88,2.24707539683,7.72483333333,3.07508333333,4.05475,1.09583333333,4.19041666666,2.73683333333,1.15358333333,1.03366666667,0.662416666667,4.03258333333,2.03816666667,3.75208333333,4.52708333333
381.24,2.33390873016,7.83495833333,3.22383333333,4.17366666667,1.2085,4.27841666667,2.78066666666,1.23566666667,1.15533333333,0.753916666667,4.11,2.17341666667,3.879,4.601
381.61,2.24982539682,7.74425,3.16983333333,4.089,1.17483333333,4.21983333333,2.6875,1.136,1.09325,0.669,4.01083333334,2.09541666666,3.81041666667,4.52541666667
381.97,2.3003968254,7.80433333333,3.27325,4.15191666667,1.25683333333,4.28775,2.75358333333,1.20625,1.155,0.741166666667,4.06316666667,2.14816666666,3.85591666667,4.571
382.33,2.34871428571,7.82608333333,3.35191666667,4.20166666667,1.30991666666,4.29541666666,2.77566666667,1.25766666667,1.20141666667,0.765666666666,4.0945,2.16491666667,3.90566666666,4.616
382.69,2.40493253969,7.89533333333,3.44525,4.30933333333,1.38175,4.39533333334,2.84941666666,1.34158333333,1.29383333333,0.780333333334,4.14358333334,2.22125,3.99583333333,4.703
383.05,2.4380515873,7.96475,3.48075,4.37066666667,1.38241666667,4.40958333333,2.8635,1.39475,1.3515,0.790583333334,4.15233333333,2.25808333334,4.0495,4.71616666667
383.41,2.51672222222,8.05179166667,3.56133333333,4.46108333333,1.44808333333,4.49491666667,2.93516666667,1.46516666667,1.39666666667,0.834833333334,4.21808333334,2.31333333334,4.11583333333,4.76816666666
383.77,2.56446031746,8.128875,3.59675,4.57091666667,1.48358333333,4.5455,2.954,1.52583333333,1.419,0.866249999998,4.26233333333,2.37525,4.18525,4.82958333334
384.14,2.60817857143,8.18941666668,3.606,4.62083333333,1.518,4.56591666667,3.00216666667,1.56416666666,1.41208333333,0.866916666667,4.30508333333,2.41208333334,4.19925,4.83008333333
384.50,2.64902380953,8.20345833333,3.63833333333,4.6605,1.52883333333,4.56116666667,3.02841666667,1.5735,1.42816666666,0.900166666667,4.29483333333,2.40966666667,4.168,4.84908333333
384.86,2.62559523809,8.25712500001,3.64116666667,4.675,1.54533333333,4.57241666667,3.05333333333,1.59125,1.45233333333,0.902666666667,4.32933333333,2.44616666666,4.12983333333,4.85733333333
385.22,2.61158730158,8.24208333334,3.61358333333,4.65633333333,1.53233333333,4.5755,3.03866666667,1.585,1.41408333333,0.847750000001,4.30175,2.39108333333,4.10083333333,4.82208333333
385.58,2.72025,8.37445833334,3.74925,4.77816666667,1.62916666666,4.68675,3.18516666667,1.734,1.53975,0.973166666668,4.43033333333,2.48091666666,4.22116666666,4.92208333334
385.94,2.79653571429,8.47966666666,3.82308333333,4.86525,1.67991666667,4.77641666666,3.25825,1.79716666667,1.60075,1.03608333333,4.51908333333,2.58275,4.3065,4.99283333333
386.30,2.82515079365,8.57462500001,3.867,4.88841666666,1.72625,4.844,3.29475,1.83916666667,1.64466666667,1.08008333333,4.6125,2.66816666666,4.33691666667,5.02591666667
386.66,2.84812301587,8.60966666668,3.88125,4.89258333333,1.73625,4.8295,3.318,1.84425,1.672,1.11808333333,4.61975,2.67366666667,4.37216666666,5.01266666667
387.03,2.82435714285,8.64204166666,3.91075,4.89558333333,1.76858333333,4.85575,3.31208333333,1.85191666667,1.65933333333,1.12525,4.64608333333,2.67025,4.36583333333,5.02441666667
387.39,2.83146031746,8.66825000001,3.931,4.89158333333,1.78666666667,4.82933333333,3.30275,1.87708333333,1.67708333333,1.14716666667,4.65725,2.68758333334,4.38791666667,5.06891666667
387.75,2.81693253968,8.64449999999,3.92091666667,4.86116666667,1.763,4.80316666666,3.29675,1.84608333333,1.67141666667,1.12975,4.64591666667,2.65433333333,4.37608333333,5.02433333333
388.11,2.80061111111,8.68404166668,3.96341666667,4.88366666667,1.78766666667,4.80916666667,3.30008333333,1.83516666667,1.70058333334,1.16016666667,4.65758333333,2.65366666667,4.40916666666,5.04341666667
388.47,2.84402777778,8.71641666666,4.0025,4.91633333333,1.84408333333,4.87991666667,3.32675,1.88583333333,1.71375,1.19983333333,4.71291666667,2.69783333333,4.44691666666,5.07466666667
388.83,2.78282142857,8.65254166667,3.91508333333,4.84416666667,1.77008333333,4.79475,3.23483333334,1.80616666667,1.63216666667,1.13391666667,4.65325,2.59716666667,4.35983333333,4.99158333333
389.19,2.78775793651,8.70041666666,3.93266666666,4.86425,1.762,4.77658333333,3.2655,1.78825,1.63841666666,1.15458333333,4.64825,2.62075,4.39066666667,5.02391666667
389.55,2.71224206349,8.68487500001,3.85575,4.807,1.67975,4.72275,3.17566666667,1.7085,1.55633333333,1.03633333333,4.591,2.58475,4.31575,4.96483333334
389.91,2.67848809524,8.66733333334,3.83,4.80033333334,1.65475,4.69558333333,3.15191666667,1.68658333333,1.531,1.0095,4.5635,2.55358333333,4.28975,4.94866666667
390.27,2.6724047619,8.64195833334,3.81416666666,4.82066666667,1.63875,4.7055,3.16866666667,1.6715,1.5185,1.01716666667,4.55858333333,2.53933333333,4.322,4.96741666667
390.63,2.64654761905,8.58416666667,3.78483333333,4.77583333334,1.60825,4.66241666667,3.1355,1.63425,1.48525,0.972333333334,4.53858333333,2.51333333333,4.26608333333,4.96641666667
391.00,2.68607142857,8.59316666667,3.82491666667,4.81516666667,1.65458333333,4.69358333333,3.22466666667,1.66808333333,1.52075,1.00483333333,4.56658333333,2.54941666667,4.28683333334,4.9955
391.36,2.63745238095,8.55716666666,3.80433333333,4.75608333333,1.60475,4.68783333333,3.19016666667,1.63858333333,1.47116666667,0.955166666667,4.52175,2.48858333333,4.23033333333,4.92991666667
391.72,2.67938492064,8.63041666666,3.85358333333,4.78741666667,1.65933333333,4.77875,3.23208333333,1.69158333333,1.51516666666,1.00066666667,4.53883333333,2.53341666667,4.25741666666,5.01383333334
392.08,2.69991666667,8.64016666668,3.88166666666,4.81658333333,1.68975,4.80725,3.26258333333,1.71491666667,1.55,1.00733333333,4.57608333333,2.5545,4.27308333333,5.02983333333
392.44,2.68046428571,8.63845833334,3.88908333334,4.80541666667,1.67,4.79366666666,3.26891666667,1.70666666667,1.57058333334,1.01533333333,4.57291666667,2.54991666667,4.303,5.05358333333
392.80,2.64761111111,8.61299999999,3.88475,4.78,1.64933333333,4.81191666666,3.25116666667,1.68991666667,1.563,0.991166666668,4.51258333333,2.54741666666,4.32358333333,5.02066666666
393.16,2.64148809524,8.61650000001,3.89183333334,4.76641666667,1.66533333333,4.82483333333,3.24775,1.71433333333,1.57833333333,0.965999999999,4.50841666667,2.53758333333,4.31625,5.01541666667
393.52,2.65150793651,8.58295833332,3.91383333333,4.78083333333,1.70058333333,4.84741666667,3.2805,1.748,1.61933333333,1.00758333333,4.49533333333,2.5425,4.33133333333,5.04316666667
393.88,2.59059126984,8.51525,3.87433333333,4.685,1.65891666667,4.76491666667,3.21716666667,1.70333333333,1.58266666666,0.961500000003,4.41558333333,2.46475,4.2995,4.96616666667
394.24,2.57475396825,8.50458333332,3.86275,4.63208333333,1.65333333333,4.74941666667,3.1695,1.70275,1.58833333333,0.926166666667,4.35958333333,2.426,4.2835,4.91575
394.60,2.58111507937,8.51524999999,3.90633333333,4.64958333333,1.68041666667,4.785,3.18266666666,1.74133333333,1.61925,0.928749999999,4.3675,2.42825,4.28591666666,4.9165
394.96,2.56986111111,8.47987500001,3.86616666667,4.59416666667,1.67366666667,4.77925,3.1525,1.72983333333,1.64216666667,0.934333333333,4.34291666667,2.4035,4.30483333333,4.91725
395.32,2.57884126984,8.47370833334,3.86016666667,4.5945,1.711,4.81291666667,3.19916666667,1.74016666667,1.68766666667,0.97525,4.33858333333,2.43425,4.35058333333,4.96008333333
395.68,2.54768253968,8.38095833334,3.82233333334,4.50691666667,1.69183333333,4.73525,3.1615,1.71033333333,1.66141666667,0.966750000002,4.29983333333,2.39566666667,4.34008333333,4.89941666667
396.04,2.56053174603,8.38350000001,3.82308333334,4.49283333333,1.68333333333,4.7575,3.196,1.75625,1.70025,1.01916666667,4.28666666667,2.41416666667,4.38616666667,4.95925
396.40,2.54394444444,8.36149999999,3.81625,4.46466666667,1.69958333333,4.77525,3.20991666667,1.75283333333,1.72791666667,1.02816666667,4.28325,2.4075,4.38083333333,4.94833333333
396.76,2.61691666666,8.38416666666,3.88208333333,4.5065,1.77925,4.83791666667,3.2995,1.81708333333,1.79166666667,1.11533333333,4.362,2.43775,4.43916666667,5.05641666667
397.12,2.60370634921,8.31850000001,3.85916666667,4.45508333333,1.76333333333,4.85775,3.30275,1.81658333333,1.819,1.16383333333,4.34225,2.42916666667,4.44658333333,5.08275
397.48,2.60187301587,8.30170833334,3.8425,4.40325,1.75591666667,4.86266666666,3.31575,1.80083333333,1.825,1.18933333334,4.32808333333,2.426,4.45883333333,5.10341666666
397.84,2.64330952381,8.34804166667,3.89925,4.46766666667,1.82358333333,4.9685,3.425,1.84191666667,1.88258333333,1.26083333333,4.35375,2.49208333333,4.52333333333,5.21391666666
398.20,2.67328174603,8.34566666666,3.92833333333,4.48425,1.86125,5.016,3.49475,1.86791666667,1.92691666667,1.316,4.37008333333,2.53075,4.548,5.28866666666
398.56,2.69073015873,8.38354166668,3.94133333333,4.483,1.89258333333,5.05825,3.541,1.88833333333,1.96483333333,1.34741666667,4.37858333334,2.56833333333,4.60208333333,5.3405
398.92,2.67598015873,8.379,3.95391666667,4.47775,1.88008333333,5.08033333334,3.54325,1.89166666667,1.94816666666,1.32608333333,4.36308333334,2.56983333333,4.60866666667,5.37391666667
399.28,2.68982936508,8.40175,3.97433333333,4.47116666667,1.88108333333,5.0925,3.56808333334,1.89816666667,1.94841666667,1.33058333333,4.37166666667,2.58383333333,4.62758333333,5.40525
399.64,2.69670238095,8.43366666668,4.00716666667,4.49383333334,1.89641666666,5.14658333333,3.61758333334,1.90725,2.0105,1.35541666667,4.38116666666,2.60625,4.64241666667,5.45025
400.00,2.65346031746,8.38725,3.96933333333,4.43041666667,1.85741666667,5.12966666666,3.55816666667,1.8415,1.95833333333,1.29841666667,4.31325,2.55375,4.583,5.40225
400.36,2.64390873016,8.35191666666,3.94025,4.4135,1.82483333333,5.13533333333,3.53166666667,1.8215,1.94725,1.27925,4.2735,2.5375,4.55066666667,5.38333333333
400.72,2.59040079365,8.31579166667,3.88583333333,4.36691666667,1.7665,5.09516666667,3.50283333333,1.79433333333,1.91316666667,1.22641666667,4.21066666667,2.51308333333,4.514,5.34425
401.08,2.55468253968,8.29729166668,3.85833333333,4.34583333333,1.73483333334,5.06025,3.4935,1.76108333333,1.87308333333,1.20058333333,4.1595,2.47241666667,4.47275,5.30325
401.44,2.5696468254,8.31058333333,3.87125,4.36416666666,1.75616666666,5.088,3.49691666667,1.77883333333,1.87958333333,1.22433333333,4.18208333333,2.48633333333,4.4955,5.301
401.80,2.52745238095,8.23850000001,3.8185,4.29666666667,1.69025,5.02875,3.44691666667,1.76891666667,1.84925,1.18475,4.16766666667,2.45783333333,4.45525,5.24408333334
402.16,2.55176587302,8.27929166668,3.82683333333,4.31775,1.72308333333,5.05341666667,3.46666666667,1.80641666667,1.84341666667,1.21125,4.213,2.4855,4.49683333333,5.26058333333
402.52,2.55858333333,8.26258333334,3.79483333333,4.34033333333,1.71083333333,5.052,3.46233333333,1.81166666667,1.84333333334,1.23116666667,4.20233333333,2.48466666666,4.4985,5.25516666667
402.88,2.56605555555,8.27283333333,3.80225,4.3605,1.70583333333,5.04333333334,3.47466666667,1.82008333333,1.84958333334,1.26291666667,4.20516666667,2.49466666667,4.50641666667,5.23741666667
403.24,2.61669047619,8.28720833334,3.83441666667,4.41433333333,1.72083333333,5.07408333333,3.51225,1.86716666666,1.89066666667,1.2865,4.23216666666,2.52708333333,4.53941666667,5.25208333333
