wavelength,Back_EmbYpim,Belly_EmbYpim,Breast_EmbYpim,Crissum_EmbYpim,Crown_EmbYpim,DorTail_EmbYpim,Patch10_EmbYpim,Patch11_EmbYpim,Rump_EmbYpim,Throat_EmbYpim,WingTip_EmbYpim
427.94,7.48086666667,29.449,25.1273,12.2559666667,5.67493333333,6.14584666667,7.5716,4.82433333333,5.55446666667,33.5055,9.149625
428.30,7.47106666667,29.5477333333,25.1783666667,12.2799333333,5.674,6.13137777778,7.53966666667,4.81113333333,5.54446666667,33.5599333333,9.139
428.65,7.48562222222,29.5938,25.2486333333,12.3062333333,5.68553333334,6.14886,7.54713333333,4.84586666667,5.56926666667,33.6665,9.13958333332
429.01,7.48882222222,29.6148,25.3108,12.3308,5.70533333333,6.16995111111,7.56213333333,4.85246666667,5.5866,33.7113666667,9.13895833333
429.37,7.52702222222,29.6906,25.3449,12.3952,5.724,6.18037555555,7.59366666667,4.8692,5.6068,33.7831,9.15870833333
429.72,7.52026666667,29.7516,25.3588333333,12.4235333333,5.72186666667,6.16917777778,7.60446666667,4.85863333333,5.5998,33.8004,9.14425
430.08,7.52084444445,29.8223333333,25.4170666667,12.4534666667,5.7252,6.16459111111,7.61333333333,4.83583333333,5.59886666667,33.8670666667,9.15704166667
430.44,7.53791111111,29.9122666667,25.5058333333,12.4986,5.74986666666,6.17857555555,7.61406666667,4.84956666667,5.61126666667,33.9628,9.19604166665
430.79,7.54297777778,29.9278666667,25.5375,12.5247666667,5.7684,6.1741,7.6416,4.85516666667,5.61086666667,34.0086666667,9.19129166665
431.15,7.50555555555,29.8952666667,25.5157333333,12.5103333333,5.7358,6.12177111111,7.60533333333,4.81026666667,5.56806666667,33.9962,9.16545833333
431.50,7.52597777778,29.8882,25.5107,12.5463333333,5.73806666667,6.14633111111,7.62133333333,4.8222,5.57646666667,34.0227,9.162375
431.86,7.55733333333,29.9181333333,25.5110666667,12.5825666667,5.77433333333,6.15509333333,7.64266666667,4.83743333333,5.6066,34.0597666667,9.19091666667
432.22,7.61875555555,29.9547333333,25.5613333333,12.6508,5.8218,6.22004,7.7114,4.8865,5.66453333334,34.1586333333,9.25595833335
432.57,7.67537777778,30.0312666667,25.5954666667,12.7050666667,5.8614,6.25177555555,7.76326666667,4.913,5.69433333333,34.214,9.318875
432.93,7.71062222222,30.0786666667,25.6382,12.7423,5.86786666667,6.27452444445,7.78913333333,4.93106666667,5.7064,34.2314666667,9.35391666667
433.29,7.7118,30.1003333333,25.6853333333,12.7587,5.85793333333,6.26252,7.7668,4.91723333333,5.7108,34.2867333333,9.33841666668
433.64,7.70282222222,30.0791333333,25.6710666667,12.7634,5.84033333333,6.25170888889,7.7644,4.9011,5.69586666667,34.3331333333,9.32591666665
434.00,7.72213333333,30.0834,25.6890666667,12.8036,5.86253333333,6.27045555555,7.7724,4.93626666667,5.7208,34.3686333333,9.32616666668
434.35,7.70382222222,30.057,25.6653666667,12.792,5.83606666666,6.2462,7.78066666667,4.90623333333,5.69033333333,34.3505666667,9.30770833335
434.71,7.72771111111,30.0864,25.6882,12.8136333333,5.86533333333,6.25966,7.8054,4.92863333333,5.7074,34.3918666667,9.33320833333
435.07,7.76784444445,30.1686666667,25.7382,12.8799333333,5.9142,6.30354666666,7.8586,4.96546666667,5.76993333333,34.4592,9.38454166668
435.42,7.7722,30.2375333333,25.7653,12.9072,5.91526666667,6.30479555555,7.8774,4.96093333333,5.7742,34.5325333333,9.40075
435.78,7.75488888889,30.2726666667,25.7892333333,12.9183666667,5.887,6.29145555555,7.85946666667,4.9579,5.7726,34.5652333333,9.38208333332
436.13,7.77466666667,30.3426666667,25.8139666667,12.9582666667,5.90606666667,6.29632444445,7.86826666667,4.97,5.7962,34.5862666667,9.40270833333
436.49,7.73497777778,30.3235333333,25.8315666667,12.9642,5.87833333333,6.26613777778,7.8442,4.94613333333,5.7806,34.5810333333,9.36658333332
436.84,7.74513333333,30.3406666667,25.8536666667,13.0081,5.86953333333,6.24805777778,7.84046666667,4.9307,5.77706666667,34.6586666667,9.37091666668
437.20,7.75617777778,30.4137333333,25.8763666667,13.0482666667,5.88433333333,6.25812888889,7.86886666667,4.9423,5.7866,34.7173333333,9.401875
437.56,7.80224444445,30.4899333333,25.9420333333,13.1272666667,5.91806666667,6.29259777778,7.9192,4.98326666667,5.826,34.7616666667,9.44991666665
437.91,7.8592,30.5658666667,26.0196666667,13.1873,5.94906666667,6.33062222222,7.972,5.029,5.87313333333,34.8368,9.51070833333
438.27,7.86826666667,30.6394,26.0773666667,13.2167333333,5.96766666667,6.33803111111,7.973,5.0553,5.9016,34.8869,9.52408333333
438.62,7.85026666667,30.6704,26.0989666667,13.2498666667,5.92613333333,6.33570444445,7.9762,5.03386666667,5.89793333333,34.9188666667,9.50045833335
438.98,7.85393333334,30.6724666667,26.1164333333,13.2369,5.91593333333,6.32844222222,7.96506666667,5.0156,5.88273333333,34.9523,9.47208333332
439.33,7.86613333334,30.6708,26.1599333333,13.2802,5.94333333333,6.32824888889,7.9558,5.02086666667,5.90006666667,34.9563333333,9.49045833332
439.69,7.90631111111,30.7136666667,26.2007333333,13.3183,5.96206666667,6.34587111111,7.98153333333,5.03543333333,5.92606666667,35.0048333333,9.52354166667
440.04,7.87388888889,30.6822666667,26.2028666667,13.2928333333,5.92773333333,6.31655555555,7.95273333333,4.9967,5.885,35.0240333333,9.48041666667
440.40,7.88715555555,30.7166666667,26.2164333333,13.3193,5.92533333333,6.32233111111,7.95286666667,4.97973333333,5.90286666667,35.0382,9.47641666665
440.75,7.87348888889,30.7490666667,26.2271333333,13.3145333333,5.924,6.31872444445,7.934,4.97936666666,5.9148,35.0461333333,9.47920833332
441.11,7.87168888889,30.7204666667,26.2416666667,13.3242333333,5.91566666667,6.32527555555,7.92346666667,4.9795,5.93193333333,35.0413,9.46258333333
441.47,7.86528888889,30.7354,26.2552,13.3172,5.92326666667,6.32251111111,7.88773333333,4.9779,5.9426,35.0224666667,9.45558333333
441.82,7.835,30.7114666667,26.2225333333,13.3227333333,5.91486666667,6.31050444445,7.8556,4.96296666667,5.92546666667,34.9596,9.42595833335
442.18,7.85915555555,30.711,26.2435666667,13.3780666667,5.9358,6.32953333333,7.86446666667,4.97493333333,5.94573333333,35.0117333333,9.43866666665
442.53,7.88115555555,30.7295333333,26.2459333333,13.4037666667,5.95686666667,6.33368,7.84646666667,4.99113333333,5.9634,35.0077,9.45554166667
442.89,7.90268888889,30.7994666667,26.2797,13.4563,5.97546666667,6.36737111111,7.84833333333,5.03056666667,6.0024,35.0477666667,9.5105
443.24,7.91597777778,30.8311333333,26.3070666667,13.4804333333,5.9732,6.38968444445,7.85193333333,5.04343333333,6.02713333333,35.0910666667,9.514875
443.60,7.89031111111,30.8598,26.3451,13.4951,5.97933333333,6.38937777778,7.82126666667,5.04533333333,6.0262,35.1356333333,9.51258333335
443.95,7.89757777778,30.9365333333,26.4014,13.5536,5.99146666667,6.40458888889,7.78886666667,5.06456666667,6.05266666667,35.2002666667,9.55479166665
444.31,7.87268888889,30.9482,26.4124,13.5684333333,5.9834,6.38818888889,7.73226666666,5.06636666667,6.0334,35.2698,9.56666666665
444.66,7.85842222222,30.9414666666,26.4123,13.5733,5.9754,6.38469777778,7.71746666667,5.06136666667,6.0312,35.2504333333,9.55
445.02,7.85902222222,30.9924,26.4187333333,13.6141,5.98286666666,6.38068666667,7.6848,5.0613,6.03506666667,35.2544666667,9.55916666665
445.37,7.86611111111,31.0382666667,26.4395,13.6364666667,5.97246666667,6.39021111111,7.67446666667,5.05493333333,6.04313333333,35.3194333333,9.58108333335
445.72,7.87391111111,31.0962666667,26.5081,13.6522,5.98453333333,6.40563777778,7.66133333333,5.06103333333,6.07066666667,35.3921666667,9.60204166667
446.08,7.89188888889,31.1452,26.5493333333,13.6810666667,5.99673333333,6.42546666667,7.63773333333,5.08226666667,6.10073333334,35.3931,9.64308333335
446.43,7.90588888889,31.1903333333,26.5973666667,13.7199333333,6.00853333333,6.45915333333,7.6348,5.09613333333,6.125,35.4439666667,9.65979166665
446.79,7.90093333333,31.1968,26.6233666667,13.7379666667,6.0016,6.44903333333,7.61826666667,5.08256666667,6.11786666667,35.4488666667,9.65091666665
447.14,7.86908888889,31.2102,26.6198333333,13.7241333333,5.97853333333,6.42693777778,7.56666666667,5.05483333333,6.099,35.4222666667,9.64166666668
447.50,7.88711111111,31.2558,26.6390333333,13.7761333333,5.99246666667,6.44171777778,7.55866666667,5.06956666667,6.11786666667,35.4415,9.66758333335
447.85,7.86628888889,31.2470666667,26.6465333333,13.7751,5.96846666667,6.41735777778,7.52513333333,5.04693333333,6.10753333333,35.4254666667,9.65245833333
448.21,7.87055555555,31.2556,26.6457,13.7736,5.96326666667,6.41616,7.49653333333,5.04316666667,6.1114,35.3903333333,9.64341666667
448.56,7.91611111111,31.3328,26.7023,13.8542666667,6.0024,6.46508666667,7.50266666667,5.08023333333,6.1532,35.4580666667,9.70641666668
448.92,7.90488888888,31.3326,26.7412,13.8673333333,6.0066,6.47538444445,7.48033333333,5.08703333333,6.14646666667,35.4919666667,9.72333333332
449.27,7.89840000001,31.3533333333,26.8121333333,13.9087666667,6.01533333333,6.46822222222,7.43426666667,5.08906666667,6.13706666667,35.5289666667,9.727125
449.62,7.92786666667,31.38,26.8600666667,13.9756333333,6.02473333333,6.47224444445,7.43233333333,5.10083333333,6.15073333333,35.5628,9.76066666668
449.98,7.92711111111,31.4298,26.8854666667,13.9987666667,6.02146666667,6.47932222222,7.4102,5.09583333333,6.1472,35.6263333333,9.755875
450.33,7.90637777778,31.4734,26.9340666667,14.0111,6.01566666667,6.44941777778,7.35313333333,5.07476666667,6.13726666667,35.6709,9.76633333333
450.69,7.92937777777,31.5107333333,26.9667,14.0469666667,6.04086666667,6.47538222222,7.32246666667,5.098,6.17073333333,35.7219,9.78991666665
451.04,8.01719999999,31.6006666667,27.0599333333,14.1483,6.11633333334,6.54494666667,7.36546666667,5.16506666667,6.227,35.8383666667,9.847375
451.40,8.03024444445,31.6329333333,27.1159666667,14.176,6.12313333333,6.55202888889,7.34746666667,5.16663333333,6.23833333333,35.8824666667,9.85270833335
451.75,8.08984444445,31.6783333333,27.1837333333,14.2357,6.17553333333,6.61366,7.39046666667,5.21346666667,6.28546666667,35.9445333333,9.89891666667
452.10,8.07120000001,31.7187333333,27.2429,14.2654666667,6.1748,6.60705555555,7.38973333333,5.19746666667,6.295,36.0013333333,9.91245833335
452.46,8.04453333333,31.7580666667,27.2849333333,14.2615,6.1412,6.55692,7.3372,5.16073333333,6.27646666667,36.0546666667,9.87258333335
452.81,8.08242222221,31.8275333333,27.3357666667,14.3177333333,6.15393333333,6.57066222222,7.35013333333,5.16323333333,6.30993333333,36.1283333333,9.90270833335
453.17,8.09700000001,31.8968666667,27.3500333333,14.3548666667,6.16133333333,6.59987777778,7.38133333334,5.17693333333,6.3474,36.1647666667,9.90829166665
453.52,8.04762222222,31.9174,27.3143333333,14.3213333333,6.11933333333,6.57995555555,7.33653333333,5.13033333333,6.3198,36.1824,9.86695833332
453.87,8.06386666666,31.9485333333,27.3601,14.3627333333,6.14786666667,6.58461111111,7.36186666667,5.14236666667,6.3484,36.2158,9.88525
454.23,8.07897777778,31.9650666667,27.3666,14.4009333333,6.14546666666,6.58844888889,7.38846666667,5.14603333333,6.35333333333,36.2631666667,9.88329166667
454.58,8.08651111111,32.0201333333,27.4343666667,14.4559666667,6.14506666667,6.58232666667,7.41466666667,5.1324,6.35413333333,36.3028333333,9.90245833333
454.93,8.07602222221,32.0449333333,27.4703666667,14.4768,6.14206666667,6.56376666667,7.4348,5.1365,6.36986666667,36.3461666667,9.88408333332
455.29,8.08664444444,32.1026666667,27.4923,14.5224,6.13726666667,6.57526888889,7.45866666667,5.13586666667,6.38986666666,36.4007,9.88604166668
455.64,8.10297777777,32.2184666667,27.5387666667,14.5880333333,6.16953333333,6.59818222222,7.47673333333,5.15326666667,6.42946666667,36.4796666667,9.90483333332
456.00,8.12302222223,32.2504666667,27.5453333333,14.6402333333,6.1764,6.62276444445,7.50466666667,5.17506666667,6.44926666666,36.5024666667,9.908
456.35,8.14906666666,32.2484,27.5498,14.6911666667,6.20733333333,6.65592888889,7.56573333333,5.20686666666,6.48026666667,36.5043666667,9.926375
456.70,8.18893333333,32.2930666667,27.5892333333,14.7226666667,6.2316,6.67572,7.6182,5.23833333333,6.5074,36.5399666667,9.945375
457.06,8.17713333333,32.2598666667,27.5879666667,14.7091666667,6.2002,6.63007777778,7.61433333333,5.19636666667,6.48586666667,36.5296333333,9.92654166667
457.41,8.24057777778,32.3296666667,27.6432666667,14.7743666667,6.24653333333,6.66452888889,7.6752,5.2335,6.5292,36.5709666667,9.95645833333
457.76,8.22611111111,32.3048,27.603,14.7677333333,6.23026666667,6.65046444445,7.68226666667,5.2208,6.508,36.5381333333,9.935125
458.12,8.25077777777,32.3328666667,27.6215333333,14.7828,6.24786666667,6.68037555555,7.7138,5.23106666666,6.52806666667,36.5569333333,9.96220833332
458.47,8.22484444445,32.3158,27.5702666667,14.7620333333,6.2158,6.64902666667,7.71026666667,5.21146666667,6.5186,36.534,9.92275
458.82,8.23453333333,32.3231333333,27.5590666667,14.7758,6.21233333333,6.64959555555,7.7342,5.21313333333,6.53906666667,36.5410333333,9.952875
459.18,8.25935555555,32.3204666667,27.5951666667,14.7956666667,6.23173333333,6.66014222222,7.77106666667,5.2317,6.5608,36.5515666667,9.96558333333
459.53,8.26584444445,32.2872,27.5871333333,14.8035333333,6.22053333333,6.66030666667,7.78566666667,5.23576666667,6.56013333333,36.5429333333,9.95208333335
459.88,8.31897777779,32.3635333333,27.66,14.8578666667,6.24873333333,6.67694444445,7.82673333333,5.25503333333,6.59713333333,36.6113,9.99229166665
460.24,8.36782222223,32.4298,27.7274666667,14.9082666667,6.28153333334,6.71456666667,7.8724,5.2808,6.64646666667,36.6859666667,10.0282916667
460.59,8.37228888889,32.4476,27.7464333333,14.9235666667,6.2856,6.70754222222,7.88093333333,5.27686666667,6.6614,36.6764,10.0251666667
460.94,8.43166666666,32.5185333333,27.7977666667,14.9823666667,6.3402,6.76138666667,7.93646666667,5.33596666667,6.71853333333,36.7278333333,10.0781666667
461.29,8.4484,32.5382666667,27.8316,15.0228,6.3526,6.77483555555,7.9764,5.35653333333,6.7412,36.7601666667,10.1155416667
461.65,8.47873333334,32.6024,27.8940333333,15.0765333333,6.3602,6.77527333333,8.01306666667,5.3667,6.7742,36.8253666667,10.1303333333
462.00,8.54066666666,32.6694666667,27.9607666667,15.1594333333,6.40553333333,6.80866666667,8.0798,5.41966666667,6.82506666666,36.8930333333,10.1782916667
462.35,8.57124444444,32.7023333333,28.0160666667,15.2144,6.42126666667,6.80731333333,8.11426666667,5.42263333333,6.83286666667,36.9587,10.1842083333
462.71,8.58122222223,32.7613333333,28.0599333333,15.2426333333,6.4226,6.79912222222,8.13433333333,5.40783333333,6.83526666667,37.0065333333,10.1742916666
463.06,8.59362222221,32.795,28.0663333333,15.2797666667,6.42593333333,6.78642888889,8.15566666666,5.38286666667,6.8246,37.0316666667,10.169375
463.41,8.60157777779,32.8584,28.0955333333,15.3096333333,6.4296,6.75307333333,8.21406666667,5.36396666667,6.8284,37.0955,10.1877083333
463.76,8.62786666667,32.8948,28.111,15.3494333333,6.463,6.78658000001,8.2976,5.37323333333,6.8524,37.1365333333,10.205375
464.12,8.63193333334,32.9324,28.1288333333,15.3688666667,6.46573333333,6.75962222221,8.33726666666,5.35326666667,6.83926666666,37.1858333333,10.2084166667
464.47,8.65906666667,33.0098,28.1899333333,15.4324,6.49033333333,6.77938444444,8.42846666667,5.35683333333,6.8496,37.3040666667,10.217125
464.82,8.6612,33.0224,28.2164,15.4739333333,6.50326666667,6.77463333333,8.50553333334,5.34883333333,6.84613333333,37.3456,10.2199166667
465.17,8.66944444445,33.0673333333,28.2245333333,15.4947666667,6.49513333333,6.75506666667,8.546,5.33103333333,6.85213333333,37.3872333333,10.188125
465.53,8.71746666666,33.1066666667,28.2913333333,15.5534666667,6.53966666667,6.80257111111,8.62853333333,5.37866666667,6.90573333333,37.4283666667,10.2470416667
465.88,8.70846666667,33.1156,28.2927666667,15.5454,6.52313333333,6.78055999999,8.67580000001,5.3406,6.91986666667,37.4125666667,10.2261666667
466.23,8.78193333334,33.1740666667,28.3626,15.6063,6.59213333333,6.86266666667,8.79626666667,5.41363333333,6.9936,37.4468333333,10.2894583333
466.58,8.82673333333,33.2328666667,28.4579333333,15.6870666667,6.62953333333,6.91373111111,8.8852,5.46116666667,7.02986666667,37.5286,10.3137083334
466.94,8.83486666667,33.2652666667,28.4648,15.6898333333,6.63173333333,6.91578222223,8.9318,5.47256666667,7.04226666667,37.5425,10.3288333333
467.29,8.86775555555,33.3094,28.5083666667,15.7318666667,6.64526666667,6.92813111111,8.97199999999,5.481,7.05853333333,37.5648666667,10.3334583333
467.64,8.85344444445,33.3012,28.5263,15.7208666667,6.61453333333,6.88329777778,8.98733333334,5.4658,7.04353333333,37.5699333333,10.3027083333
467.99,8.86637777778,33.3251333333,28.5383,15.7497,6.61826666667,6.88859777777,9.03740000001,5.4637,7.04693333333,37.5613666667,10.3076666667
468.35,8.88677777777,33.351,28.5336666667,15.7688,6.62713333333,6.89191777779,9.05626666666,5.48576666667,7.07453333333,37.5412666667,10.3249166667
468.70,8.93859999999,33.4072,28.5710666667,15.8183333333,6.6424,6.90016888888,9.09586666667,5.4906,7.0954,37.5690666667,10.3484166667
469.05,8.96791111112,33.4384,28.6206666667,15.8491333333,6.68586666666,6.91367111111,9.15926666667,5.50053333333,7.11773333333,37.6078666667,10.3850833333
469.40,9.02731111111,33.4900666666,28.6713333333,15.9224,6.73606666667,6.95862222222,9.24566666667,5.5358,7.1574,37.6780333333,10.4144583333
469.75,9.05557777778,33.5651333333,28.7440333333,15.9774666667,6.77346666667,6.96903111111,9.29500000001,5.5604,7.1852,37.7765333333,10.432125
470.11,9.05375555555,33.5902666667,28.7484333333,16.0067666667,6.74866666667,6.92148888889,9.27993333334,5.52016666667,7.15753333333,37.8059,10.4299166667
470.46,9.03615555556,33.6011333333,28.7133666667,16.0213,6.71793333333,6.87598444445,9.28013333334,5.47483333333,7.12926666666,37.7799666667,10.41725
470.81,9.08642222221,33.6480666667,28.7807666667,16.0941333333,6.759,6.90469111112,9.34039999999,5.49876666667,7.16673333333,37.8453333333,10.4582083333
471.16,9.12473333334,33.6884666667,28.8473333333,16.149,6.794,6.93878666667,9.38113333333,5.52823333333,7.20813333333,37.8829,10.487625
471.51,9.16146666667,33.7274,28.8804666667,16.2335666667,6.82846666667,6.96369777778,9.41973333333,5.55566666667,7.23666666667,37.9208,10.5374583333
471.87,9.14588888889,33.6865333333,28.8701,16.2256666667,6.80053333333,6.93986666667,9.405,5.53816666667,7.21733333333,37.8763,10.4854583333
472.22,9.13602222221,33.6583333333,28.8833,16.2206666667,6.76273333333,6.90489555556,9.40513333334,5.48953333333,7.19733333333,37.9123333333,10.4755
472.57,9.12657777779,33.6497333333,28.8818333333,16.2219,6.74553333333,6.90660444444,9.40526666667,5.48943333333,7.19706666667,37.9125,10.474875
472.92,9.12013333333,33.6864666667,28.8955333333,16.2428333333,6.71446666667,6.88299111112,9.36886666667,5.47126666667,7.18506666667,37.9512333333,10.4689166667
473.27,9.09431111112,33.7560666667,28.8859333333,16.2535666667,6.681,6.85159555555,9.34893333334,5.43706666667,7.16053333333,37.9727333333,10.4490833333
473.62,9.07328888889,33.7511333333,28.8416666667,16.2471333333,6.6638,6.82387777777,9.32113333333,5.41626666667,7.14166666667,37.9156333333,10.4284583334
473.98,9.06757777777,33.7785333333,28.8416,16.2496666667,6.6522,6.83112444444,9.30646666667,5.40773333333,7.15706666667,37.9381333333,10.450375
474.33,9.13631111111,33.8296,28.916,16.3102666667,6.71766666667,6.89413333334,9.33186666667,5.4566,7.21253333333,38.0067,10.5165
