wavelength,Back_ConCinm,Belly_ConCinm,Breast_ConCinm,Crissum_ConCinm,Crown_ConCinm,DorTail_ConCinm,Patch10_ConCinm,Patch11_ConCinm,Rump_ConCinm,Throat_ConCinm,WingTip_ConCinm
565.69,11.744625,35.4065,24.8216666666,23.9685833334,14.2289166667,13.8603333333,44.5036666666,36.2669166667,15.0055,21.8974166666,11.3058333333
566.03,11.776375,35.4315833333,24.861,23.9696666666,14.2564166667,13.8573333334,44.5076666667,36.2589166667,15.01475,21.90125,11.3095833333
566.37,11.7830416667,35.4748333333,24.8888333333,23.9666666667,14.2508333333,13.8696666667,44.48525,36.2404166667,15.0065,21.90175,11.3163333333
566.71,11.798,35.489,24.8836666667,23.9725,14.252,13.8989166666,44.4750833333,36.2496666667,15.0050833334,21.8913333333,11.3205
567.05,11.808375,35.535,24.938,24.0061666666,14.2643333333,13.9059166667,44.482,36.2655833334,15.0313333334,21.90725,11.34725
567.39,11.8449583334,35.57125,24.9711666667,24.07025,14.2843333333,13.9426666667,44.4640833333,36.2883333334,15.0559166667,21.9506666667,11.4141666667
567.73,11.838,35.5848333333,24.9759166667,24.0640833333,14.2835,13.9195833333,44.4390833333,36.3193333333,15.0386666667,21.9245,11.3861666667
568.07,11.887625,35.684,25.03175,24.12975,14.3326666667,13.9724166667,44.5025,36.3870833333,15.1,22.0111666667,11.4369166667
568.41,11.8945,35.7445833333,25.0684166667,24.1863333333,14.3514166667,13.9696666667,44.5430833333,36.3824166667,15.0984166667,22.0588333334,11.4505
568.75,11.9222916667,35.7990833333,25.1138333333,24.2379166667,14.3735833333,14.0069166666,44.5920833333,36.44225,15.12375,22.1039166667,11.4515833333
569.09,11.9917083334,35.9076666667,25.2,24.3136666667,14.44725,14.0451666667,44.6965,36.5525833334,15.1925,22.1586666667,11.5079166667
569.43,11.9190833333,35.8810833333,25.1940833334,24.332,14.4139166667,14.0083333333,44.6528333333,36.5341666667,15.1515833334,22.1244166666,11.447
569.77,11.8890416667,35.90375,25.1855,24.38275,14.3965,14.0250833333,44.6870833333,36.59675,15.13575,22.114,11.44675
570.11,11.916625,35.9319166667,25.203,24.442,14.4161666667,14.0655833334,44.6884166666,36.6389166666,15.1760833333,22.1401666666,11.481
570.45,11.957625,36.01525,25.2736666667,24.5328333333,14.4625,14.1048333334,44.7958333333,36.7188333333,15.2315833333,22.1934166666,11.5316666667
570.79,11.9959583333,36.0633333333,25.303,24.5926666667,14.5,14.1280833333,44.8883333333,36.7779166667,15.2599166667,22.2390833333,11.55025
571.13,12.004875,36.1129166667,25.33875,24.6126666667,14.52975,14.1338333333,44.9608333333,36.81825,15.26625,22.2394166667,11.5455
571.47,12.0062083333,36.16025,25.3585833333,24.6625833333,14.5430833333,14.1590833333,44.9916666666,36.8496666667,15.2883333333,22.281,11.5751666667
571.81,11.9615833333,36.13775,25.3210833333,24.6599166667,14.52425,14.131,44.9461666667,36.8251666667,15.2689166667,22.2385,11.5334166667
572.15,11.9331666667,36.09775,25.2894166667,24.6488333334,14.4918333333,14.1155833333,44.8919166667,36.8321666667,15.23925,22.1936666666,11.4986666667
572.49,11.9000416667,36.1233333333,25.2675,24.6350833333,14.4626666667,14.1054166667,44.8648333333,36.7799166667,15.218,22.1700833333,11.5205
572.83,11.875375,36.1645833333,25.283,24.66325,14.4314166667,14.10725,44.8705,36.7875,15.19525,22.18575,11.5358333333
573.17,11.969125,36.29125,25.3945833333,24.7460833334,14.493,14.1750833333,44.98275,36.8835,15.28425,22.254,11.6185833333
573.51,11.9816666667,36.2725,25.3784166667,24.7500833333,14.4845,14.1699166666,44.92325,36.8396666667,15.295,22.26,11.61525
573.85,11.9962083333,36.3120833333,25.4146666667,24.7879166666,14.5188333333,14.1600833333,44.96475,36.8785,15.2870833334,22.2975833333,11.6010833333
574.19,12.0239166667,36.3310833333,25.4190833333,24.7993333333,14.5465,14.1933333333,44.90275,36.8990833333,15.3098333333,22.3094166667,11.6184166667
574.53,12.0172916666,36.3699166667,25.4295833333,24.84375,14.5328333333,14.2153333333,44.8723333333,36.906,15.3081666667,22.3350833333,11.6301666667
574.87,12.0347083334,36.3839166667,25.4076666667,24.85875,14.5405833333,14.2310833333,44.8095833333,36.88675,15.3016666667,22.35575,11.6369166667
575.21,12.0519166666,36.41775,25.4303333333,24.8866666667,14.5498333333,14.2543333334,44.81825,36.9066666667,15.3270833334,22.3609166667,11.6545833333
575.55,12.0500416667,36.4570833333,25.45325,24.917,14.5621666667,14.2788333333,44.8084166667,36.9135833333,15.3131666667,22.3915833333,11.6734166667
575.89,12.0910416667,36.5651666667,25.524,24.9868333333,14.60325,14.3156666666,44.874,36.9678333334,15.3795,22.437,11.7209166667
576.22,12.1081666667,36.6061666667,25.5649166667,25.0755833333,14.65475,14.34725,44.9174166667,37.06475,15.394,22.4779166666,11.7358333333
576.56,12.13775,36.65275,25.55775,25.1100833333,14.681,14.36,44.9095,37.1061666667,15.4061666667,22.4996666667,11.7393333333
576.90,12.1203333334,36.6615833333,25.503,25.1080833333,14.6585,14.36225,44.8470833333,37.0895833333,15.3755833333,22.4815,11.72825
577.24,12.133,36.7039166667,25.5366666667,25.1500833333,14.6779166667,14.3679166667,44.8424166666,37.1098333333,15.3628333334,22.472,11.73575
577.58,12.146625,36.71875,25.545,25.1939166667,14.683,14.403,44.83,37.1315,15.40375,22.4729166667,11.7845
577.92,12.1449583333,36.7864166667,25.5565,25.248,14.69825,14.39775,44.8589166667,37.1291666667,15.3903333333,22.4839166667,11.8103333333
578.26,12.0937916667,36.75875,25.5190833333,25.2235,14.6853333333,14.3690833333,44.8200833333,37.1105833334,15.35575,22.4330833333,11.7849166667
578.60,12.0705416667,36.8084166667,25.5764166667,25.26,14.6826666667,14.3698333333,44.8634166667,37.1771666667,15.3814166667,22.4379166666,11.7993333333
578.94,12.0557916667,36.78775,25.5571666667,25.2860833333,14.68075,14.3565833333,44.8173333333,37.1715833333,15.35925,22.4219166666,11.7815
579.28,12.1014583333,36.807,25.6155,25.3423333333,14.7319166667,14.406,44.8530833333,37.25775,15.3858333333,22.4144166666,11.83975
579.61,12.0880833333,36.7824166667,25.5983333333,25.3600833333,14.766,14.4205833333,44.8533333333,37.302,15.37225,22.4108333333,11.8466666667
579.95,12.0845833334,36.77425,25.6374166667,25.3561666667,14.7343333333,14.4065,44.8283333333,37.26975,15.3703333333,22.386,11.8559166667
580.29,12.0584583333,36.742,25.6306666667,25.32375,14.7159166667,14.3746666667,44.7770833333,37.2691666667,15.3423333333,22.3180833333,11.8373333333
580.63,12.0516666667,36.8166666667,25.6923333333,25.3745,14.7693333333,14.4155833333,44.84,37.3919166667,15.3625833333,22.3724166667,11.8499166667
580.97,12.04625,36.8713333334,25.67975,25.3740833333,14.76125,14.4186666667,44.868,37.4435833333,15.3616666667,22.3995833333,11.8353333333
581.31,12.0704583334,36.9526666667,25.7005,25.41725,14.7965833333,14.4409166667,44.9228333333,37.49375,15.3665,22.4068333334,11.8413333333
581.65,12.063375,36.90275,25.7035833333,25.41275,14.774,14.4613333333,44.89975,37.5335833333,15.3894166667,22.4241666667,11.8178333333
581.98,12.1510416667,36.94775,25.7036666667,25.4455833333,14.8129166667,14.511,44.9270833333,37.5724166667,15.4493333333,22.4779166666,11.8523333333
582.32,12.17375,36.9743333334,25.7153333333,25.44375,14.8185833333,14.5365833333,44.9248333334,37.592,15.4415,22.50475,11.878
582.66,12.1788333333,37.0114166667,25.7548333333,25.4474166666,14.824,14.54525,44.9236666667,37.5989166667,15.4321666667,22.48975,11.8265
583.00,12.1709166667,37.0143333334,25.7165833333,25.43675,14.7758333334,14.5196666667,44.9313333333,37.5224166667,15.41425,22.4829166666,11.78925
583.34,12.2162916667,37.1196666667,25.81575,25.5268333333,14.8283333333,14.59725,44.9824166666,37.58275,15.4468333333,22.5531666667,11.8346666667
583.68,12.235875,37.2081666667,25.8086666666,25.588,14.8731666666,14.6343333333,45.05025,37.6176666667,15.4745833334,22.5739166667,11.8395
584.01,12.245,37.24975,25.8411666667,25.6530833333,14.8955,14.6813333333,45.0985833333,37.619,15.473,22.6135833334,11.8518333334
584.35,12.2350833333,37.212,25.8588333333,25.6566666667,14.8713333333,14.6789166667,45.0716666667,37.5529166667,15.4399166667,22.5794166667,11.8528333333
584.69,12.269125,37.2288333333,25.9300833333,25.69775,14.9353333333,14.691,45.0695833334,37.602,15.47075,22.57825,11.90375
585.03,12.2844166667,37.1830833333,25.9219166667,25.7009166667,14.9583333333,14.7168333333,45.03325,37.59575,15.4595833333,22.58025,11.9145
585.37,12.2652916667,37.279,25.9586666667,25.7374166667,14.9514166667,14.6865833333,45.0560833333,37.5923333333,15.4176666666,22.5240833333,11.9078333333
585.70,12.2292916666,37.2976666667,26.00375,25.76075,14.96825,14.6773333333,45.0034166667,37.59325,15.3876666667,22.4825833333,11.8758333333
586.04,12.2042916667,37.292,25.9488333334,25.7826666667,14.9775833333,14.6686666667,44.94675,37.5655,15.3345833333,22.4164166667,11.8254166667
586.38,12.2683333333,37.4374166667,26.02,25.871,15.0553333333,14.7219166667,45.1026666667,37.6788333333,15.3994166666,22.5034166667,11.9403333333
586.72,12.3004166667,37.4635,26.0781666667,25.9546666666,15.1200833333,14.7649166667,45.0914166666,37.771,15.43825,22.5471666667,11.94
587.06,12.2085416667,37.3938333333,25.9665,25.8445,14.984,14.6315833334,44.9835833333,37.6255,15.3298333333,22.4239166667,11.85825
587.39,12.2052916667,37.3825,25.94225,25.8386666667,14.969,14.6049166667,44.9540833333,37.6136666667,15.3285,22.3879166667,11.8665
587.73,12.2548333333,37.4711666667,25.9653333333,25.906,14.9578333333,14.63475,44.9819166667,37.6255,15.3616666667,22.4158333333,11.8995833333
588.07,12.292625,37.5244166667,25.9571666667,25.9224166667,14.9931666667,14.648,44.98375,37.6598333334,15.3801666667,22.4445833333,11.947
588.41,12.2644166667,37.57525,25.9230833333,25.9584166667,14.95775,14.6555,45.0679166667,37.6516666667,15.3439166667,22.4570833333,11.9281666667
588.74,12.2202083333,37.6473333333,25.956,25.974,14.9411666667,14.6230833333,45.0974166667,37.6655833333,15.33025,22.4591666667,11.90325
589.08,12.234875,37.61425,25.9214166667,25.974,14.9243333333,14.6374166667,45.0958333333,37.6384166667,15.329,22.47925,11.8911666667
589.42,12.2136666667,37.6661666667,25.9125,25.9929166667,14.90375,14.654,45.1399166667,37.6811666667,15.3400833333,22.5000833333,11.8885
589.76,12.299875,37.719,26.0059166666,26.1188333334,14.9833333333,14.7200833333,45.2036666667,37.7655,15.4355,22.5605833333,11.9810833333
590.09,12.2734166667,37.6740833333,25.9625833333,26.13775,14.95475,14.7090833333,45.1065833334,37.69525,15.3895,22.5215833333,11.9646666667
590.43,12.243125,37.71725,25.9649166666,26.1334166667,14.9695833333,14.7125833334,45.09675,37.6988333333,15.3984166667,22.51225,12.014
590.77,12.3324166667,37.7680833333,26.0435833333,26.2211666666,15.0778333333,14.80625,45.1559166667,37.8019166667,15.4980833333,22.6099166667,12.1004166667
591.11,12.3209166666,37.7456666667,26.0484166667,26.1794166666,15.06125,14.7978333333,45.0995,37.7816666666,15.49075,22.6433333333,12.0903333333
591.44,12.286,37.6515,26.0178333333,26.1309166667,15.0755833333,14.7728333334,45.0416666667,37.7793333333,15.46,22.6346666667,12.0366666667
591.78,12.2262083333,37.5889166667,25.9553333333,26.1145833333,15.0344166667,14.7260833333,44.99525,37.7236666667,15.4286666667,22.59775,12.0028333333
592.12,12.3028333333,37.6591666667,26.0465833333,26.1905833333,15.1338333333,14.7985,44.9971666667,37.8040833333,15.512,22.6785833333,12.0628333333
592.46,12.3765,37.6945,26.0518333333,26.2471666667,15.1813333333,14.8493333333,44.9574166667,37.8115833333,15.603,22.7214166667,12.18175
592.79,12.3627916667,37.7280833333,26.112,26.2914166667,15.2434166667,14.845,44.9871666666,37.8875833334,15.6445,22.7405,12.2073333333
593.13,12.3877083333,37.7285833333,26.1220833333,26.34925,15.25625,14.8391666667,44.9721666667,37.88,15.6329166667,22.7450833333,12.24875
593.47,12.3564166667,37.79075,26.073,26.2931666667,15.2210833333,14.8120833333,44.9888333333,37.88525,15.62375,22.7120833334,12.2183333333
593.80,12.4035416666,37.8318333334,26.1499166667,26.3035833333,15.2703333333,14.8945833333,45.0651666667,37.9598333333,15.7045833333,22.7833333334,12.2889166666
594.14,12.4499166667,37.8549166666,26.1344166667,26.3216666666,15.2570833333,14.8993333333,45.0528333334,37.906,15.7225833334,22.77775,12.33225
594.48,12.4814583333,37.9241666666,26.1665,26.3994166667,15.2538333333,14.9249166667,45.1075,37.9380833333,15.72875,22.8221666666,12.3799166667
594.81,12.5302083333,37.9450833333,26.18825,26.5049166667,15.30175,14.9935833333,45.1605,37.9654166667,15.7526666667,22.8696666667,12.4444166667
595.15,12.5177916667,38.0229166667,26.2111666667,26.568,15.3166666667,15.035,45.24575,38.0131666667,15.7669166667,22.8784166667,12.4784166667
595.49,12.5326666667,38.0849166667,26.2283333333,26.58575,15.3256666666,15.0791666667,45.2488333333,38.026,15.7599166667,22.91125,12.4878333334
595.82,12.5205416667,38.1651666667,26.2631666667,26.62775,15.3235833333,15.0849166667,45.3116666667,38.0575,15.77675,22.93725,12.51175
596.16,12.4806666667,38.1635833333,26.2548333333,26.6638333333,15.2974166667,15.067,45.3393333333,38.09625,15.6996666667,22.9179166667,12.4536666667
596.50,12.5379166667,38.23975,26.2955,26.7466666667,15.331,15.1101666667,45.3731666667,38.11725,15.7248333333,22.9615833333,12.5323333333
596.83,12.5580416667,38.3011666667,26.32675,26.77275,15.37575,15.14475,45.4535833333,38.1920833333,15.7548333333,23.0071666667,12.5676666667
597.17,12.5379583333,38.3156666667,26.3359166667,26.8064166667,15.3569166667,15.1553333334,45.4291666667,38.1406666667,15.7255,23.0336666666,12.56725
597.51,12.4936666667,38.3463333333,26.3154166667,26.8514166667,15.34025,15.12975,45.3849166667,38.1248333333,15.6720833333,23.0413333333,12.5459166667
597.84,12.466875,38.3820833333,26.3679166667,26.899,15.3665,15.153,45.46825,38.217,15.6655833333,23.07625,12.5288333333
598.18,12.4052083333,38.4020833333,26.3426666667,26.8871666666,15.3664166667,15.1505,45.452,38.2305833333,15.6141666667,23.05575,12.4971666667
598.52,12.40675,38.5099166666,26.4364166667,26.924,15.38025,15.1685833333,45.4859166666,38.3153333333,15.6329166666,23.0779166666,12.4888333333
598.85,12.4407083333,38.5513333333,26.50025,26.96775,15.4136666667,15.2005833333,45.5005,38.3370833333,15.6945833333,23.11975,12.54575
599.19,12.4430416667,38.5951666667,26.5195833333,27.0400833333,15.4373333333,15.2056666666,45.5286666667,38.4028333333,15.7265,23.1348333333,12.5515
599.53,12.4317083334,38.5253333333,26.4740833333,27.052,15.408,15.2056666666,45.47525,38.4265,15.7155833334,23.1068333334,12.5418333333
599.86,12.3849166667,38.5070833333,26.46675,26.98125,15.3785,15.1868333333,45.42275,38.3510833333,15.717,23.1000833333,12.5213333333
600.20,12.32375,38.45375,26.4243333333,26.9410833334,15.3068333333,15.1759166667,45.40025,38.3476666667,15.6668333334,23.0435,12.4299166666
600.53,12.2795833333,38.4196666667,26.4106666667,26.9283333334,15.2449166667,15.1326666666,45.3181666667,38.2935,15.6225,22.984,12.3589166667
600.87,12.2455833333,38.3523333333,26.40875,26.90075,15.22525,15.0995833334,45.3083333333,38.3145,15.604,22.9855,12.3215
601.21,12.3326666666,38.4154166667,26.4605,26.977,15.26475,15.1334166666,45.3763333333,38.37725,15.6778333333,23.0061666667,12.38425
601.54,12.3340416667,38.4475,26.4286666667,27.0065833334,15.2458333333,15.1338333333,45.3610833333,38.3686666667,15.6855,23.0094166667,12.3831666667
601.88,12.3747916667,38.41825,26.4565,27.0479166667,15.2769166667,15.13575,45.3955,38.3836666667,15.74125,23.0285,12.4103333333
602.21,12.341375,38.3846666667,26.38725,27.0315,15.2113333333,15.107,45.3871666667,38.3135833333,15.6993333333,22.9466666667,12.4145
602.55,12.3213333333,38.3486666667,26.34475,27.0104166667,15.178,15.0591666667,45.3110833333,38.28925,15.6369166667,22.92275,12.3688333333
602.88,12.3449166667,38.3981666667,26.4204166667,27.025,15.1873333334,15.0651666667,45.366,38.27475,15.6673333333,22.9299166667,12.4134166667
603.22,12.3204583333,38.4028333333,26.4075,26.9876666667,15.1571666667,15.0213333333,45.3296666667,38.1875833333,15.63575,22.8658333333,12.3853333333
603.56,12.3320416666,38.45025,26.4454166667,27.0744166667,15.17225,15.0378333333,45.3775,38.2443333333,15.6625833333,22.8541666667,12.42275
603.89,12.4026666666,38.5071666667,26.4758333333,27.1238333333,15.2475,15.0888333333,45.429,38.2775,15.6975833333,22.9134166667,12.497
604.23,12.417,38.5419166667,26.5050833333,27.1565833333,15.2565833333,15.09975,45.4656666667,38.2951666667,15.6885,22.9108333333,12.5205
604.56,12.4381666667,38.55325,26.4759166667,27.1791666667,15.265,15.09125,45.44825,38.2774166666,15.7056666667,22.8805,12.5298333333
604.90,12.4434583333,38.56175,26.4770833333,27.1599166667,15.2900833333,15.1026666667,45.4703333333,38.2936666666,15.712,22.8715,12.5201666667
605.23,12.4689583333,38.627,26.47725,27.1851666667,15.2991666667,15.1054166667,45.4978333333,38.3148333333,15.6981666666,22.884,12.5118333333
605.57,12.4719166666,38.65825,26.5033333333,27.2110833334,15.286,15.1146666667,45.4636666667,38.3033333333,15.6980833333,22.8840833333,12.508
605.90,12.4999583333,38.6721666667,26.553,27.2585,15.35175,15.1319166667,45.4503333334,38.3733333333,15.71175,22.9535,12.4981666667
606.24,12.524625,38.6838333333,26.5973333334,27.3244166667,15.376,15.1535,45.4373333333,38.4,15.7524166667,22.957,12.552
606.58,12.5254166667,38.6770833333,26.5608333334,27.40925,15.363,15.1524166667,45.4831666666,38.4684166667,15.7098333333,22.9820833334,12.54375
606.91,12.59275,38.7285,26.6325,27.4933333333,15.4325,15.2168333333,45.5486666667,38.5559166666,15.7426666667,23.0821666667,12.616
607.25,12.6935,38.81025,26.7005,27.5834166666,15.49825,15.2955,45.58525,38.6465,15.78425,23.20175,12.6954166667
607.58,12.60175,38.76275,26.6535,27.5329166667,15.4245,15.2303333333,45.4899166667,38.6403333334,15.72625,23.1224166667,12.60025
607.92,12.6109583334,38.7394166667,26.61025,27.53525,15.449,15.2619166667,45.43725,38.6716666667,15.7375833333,23.1438333333,12.6315
608.25,12.6609583333,38.8044166667,26.7160833333,27.59175,15.5001666667,15.3586666667,45.4895,38.7764166667,15.79025,23.214,12.7160833333
608.59,12.6109166667,38.7713333333,26.6554166667,27.5551666667,15.4096666667,15.3191666667,45.4206666666,38.7428333333,15.7275833333,23.1555833334,12.6590833333
608.92,12.6135833334,38.738,26.6765,27.5396666667,15.4426666667,15.3205833333,45.4069166666,38.7903333333,15.71525,23.1373333333,12.67925
609.26,12.5635,38.65525,26.5755833334,27.4454166667,15.3911666667,15.2714166667,45.33475,38.76025,15.6375833333,23.0520833333,12.6300833333
609.59,12.5269166666,38.5483333334,26.4998333333,27.3936666667,15.3646666667,15.2395833333,45.2460833333,38.7085,15.6078333333,22.9806666667,12.5976666667
609.93,12.57975,38.61575,26.5325833333,27.4325,15.4451666667,15.3231666666,45.3064166667,38.8281666666,15.6605,23.0463333333,12.629
610.26,12.5889583333,38.5758333333,26.5280833334,27.3490833333,15.4816666667,15.3446666666,45.1844166667,38.7924166667,15.67175,22.9671666667,12.6268333334
610.60,12.600625,38.6176666666,26.54375,27.3808333334,15.508,15.3921666667,45.1940833333,38.8865833333,15.6915,22.93525,12.6168333333
610.93,12.5689583333,38.5615833333,26.488,27.30125,15.4745,15.3575833333,45.138,38.8555833333,15.6335,22.8644166667,12.56075
611.27,12.6414166667,38.5990833333,26.5554166667,27.3314166667,15.5224166666,15.4145833333,45.1469166667,38.8999166667,15.702,22.9181666667,12.6496666667
611.60,12.6525416667,38.63375,26.5826666667,27.3631666667,15.5213333333,15.40325,45.1679166667,38.9488333334,15.7305833333,22.9129166666,12.6216666667
611.93,12.6214583333,38.6381666667,26.5375833333,27.3558333333,15.5086666667,15.3584166667,45.1609166667,38.9859166667,15.6765,22.8718333333,12.5696666667
612.27,12.6662083333,38.6833333333,26.6025,27.4465,15.60075,15.4461666667,45.2633333333,39.1273333334,15.7435833333,22.9190833333,12.6236666667
612.60,12.6522916667,38.6266666666,26.5965,27.4430833333,15.5395833333,15.4294166667,45.1500833333,39.09275,15.7544166667,22.8848333333,12.5789166667
612.94,12.6445,38.7703333333,26.6799166667,27.5631666666,15.6015833333,15.466,45.2843333333,39.2315833334,15.7986666667,22.897,12.5568333333
613.27,12.730625,38.9495833333,26.8056666667,27.65975,15.6743333333,15.5565833333,45.4144166666,39.3690833333,15.88225,22.9605,12.6016666667
613.61,12.63475,38.8533333334,26.6844166667,27.584,15.5633333333,15.4339166667,45.3294166667,39.2174166666,15.775,22.8244166667,12.5061666667
613.94,12.6954583334,38.9239166667,26.6664166667,27.64375,15.5556666667,15.4541666666,45.3495833333,39.2409166666,15.79925,22.8535,12.4989166667
614.28,12.6725833333,38.8848333333,26.6101666667,27.6340833333,15.5135,15.4256666667,45.2843333333,39.1835,15.7776666667,22.8409166667,12.4701666667
614.61,12.6656666667,38.8943333334,26.6208333333,27.66675,15.5430833333,15.4681666666,45.296,39.2156666667,15.7876666667,22.80325,12.46325
614.94,12.6272083333,38.8998333333,26.5651666667,27.7029166667,15.5059166667,15.4415,45.3439166667,39.1715,15.7094166667,22.76775,12.4326666667
615.28,12.6642083334,38.9195,26.6255,27.7585833333,15.5546666667,15.4789166667,45.3459166667,39.1585833333,15.74275,22.8253333334,12.4549166667
615.61,12.6607083333,38.91975,26.5916666666,27.7645833334,15.5286666667,15.4619166666,45.2479166667,39.0553333333,15.7075,22.7878333333,12.4535833333
615.95,12.6003333333,38.8285833333,26.5039166666,27.6814166667,15.4630833333,15.3345,45.0695833333,38.8730833333,15.6213333333,22.7060833333,12.41
616.28,12.6365,38.9360833333,26.5241666667,27.7559166667,15.4974166667,15.3811666667,45.1494166667,38.8978333333,15.62,22.7339166666,12.4636666667
616.61,12.7275,39.0240833333,26.5944166667,27.8198333333,15.5170833333,15.42525,45.1944166666,38.8951666667,15.6671666667,22.8394166667,12.521
616.95,12.7374166667,39.0295833333,26.5693333334,27.868,15.50725,15.4185833333,45.1744166666,38.85325,15.6459166667,22.84025,12.5805
617.28,12.8285,39.1620833333,26.6779166666,27.98225,15.6045833333,15.53825,45.25325,38.9020833333,15.7005833333,22.9278333333,12.6566666667
617.62,12.8995,39.2648333333,26.8328333333,28.1170833333,15.7044166667,15.6234166667,45.37625,38.9995,15.7923333333,23.0434166666,12.7824166667
617.95,12.8440833333,39.2749166667,26.8189166667,28.1085833333,15.6493333333,15.57225,45.3675,38.9418333333,15.7691666667,23.0221666667,12.7453333333
618.28,12.8755,39.366,26.8571666667,28.183,15.6525,15.56875,45.42075,38.98425,15.79675,23.109,12.7695
618.62,12.9049166666,39.3519166667,26.8968333333,28.23,15.6724166667,15.6201666667,45.339,38.9798333333,15.84775,23.14025,12.7839166667
618.95,12.88925,39.39975,26.8665,28.27425,15.6681666667,15.6259166666,45.3430833333,38.9793333333,15.8445833334,23.13925,12.8023333334
619.28,12.8680833333,39.4416666667,26.90275,28.3394166667,15.705,15.6595,45.4111666667,39.0463333333,15.8848333333,23.1750833334,12.80725
619.62,12.9749166666,39.5678333333,27.0728333333,28.5105,15.8031666667,15.8039166667,45.5320833333,39.164,15.99,23.30075,12.8889166666
619.95,13.0000416667,39.6600833333,27.1221666667,28.5763333334,15.86525,15.84325,45.6871666667,39.24675,16.0568333333,23.3635833333,12.94025
620.28,12.953,39.5274166666,27.0539166667,28.49125,15.8395,15.8278333333,45.47125,39.1451666667,16.0668333334,23.2725,12.9786666667
620.62,12.8705416667,39.5200833333,26.98075,28.4578333333,15.791,15.7664166667,45.4160833333,39.0855,16.01025,23.2431666667,12.9453333333
620.95,12.8297083333,39.4956666667,26.9646666667,28.4279166666,15.7179166667,15.6885833333,45.3795833333,39.075,15.9855,23.2203333333,12.9060833333
621.28,12.6312916667,39.3926666667,26.7820833333,28.3110833333,15.5525833334,15.5140833333,45.21325,38.9181666667,15.82775,23.09375,12.7458333333
621.62,12.57775,39.43625,26.7805833333,28.28025,15.5389166666,15.4934166667,45.2020833334,38.9244166667,15.7718333333,23.05525,12.7266666667
621.95,12.5124166667,39.4265833333,26.74625,28.2088333333,15.496,15.4695833334,45.14525,38.847,15.7490833333,22.971,12.69775
622.28,12.5149166666,39.529,26.7244166667,28.2118333333,15.4919166666,15.4323333333,45.1571666667,38.86075,15.7535,22.9708333334,12.733
622.62,12.522875,39.57875,26.7584166666,28.1831666667,15.49575,15.45925,45.1999166667,38.9270833333,15.7411666667,22.9804166667,12.7926666667
622.95,12.6120416667,39.6298333333,26.8899166667,28.25675,15.5440833333,15.51225,45.3060833334,38.9805,15.8433333333,23.0200833334,12.8723333333
623.28,12.5028333333,39.584,26.7698333333,28.17675,15.4181666667,15.3838333333,45.2474166667,38.9393333333,15.7255833333,22.9569166667,12.77975
623.62,12.425,39.516,26.6883333333,28.0638333334,15.2919166666,15.3069166667,45.0725833334,38.823,15.6393333333,22.86675,12.6701666667
623.95,12.4042916667,39.6543333333,26.6916666667,28.1241666667,15.2766666666,15.3260833333,45.2545833333,38.9186666667,15.5610833333,22.9105833334,12.63125
624.28,12.431625,39.7049166666,26.7266666667,28.1749166667,15.3191666667,15.3708333333,45.3194166667,38.95875,15.6179166667,22.9470833333,12.645
624.62,12.44675,39.7745833333,26.7524166667,28.2118333334,15.3325833333,15.3945833333,45.3759166667,39.025,15.6275833333,22.9223333334,12.6619166667
624.95,12.5577083333,39.8809166667,26.89425,28.31825,15.43375,15.516,45.509,39.1686666666,15.7364166667,22.9908333333,12.76175
625.28,12.6664583334,39.90275,26.9795833333,28.4298333334,15.50375,15.6053333333,45.60125,39.22475,15.8155833333,23.08475,12.84625
625.61,12.6547916667,39.8616666667,26.9991666667,28.46425,15.5039166667,15.6176666666,45.644,39.27925,15.80175,23.1098333333,12.82975
625.95,12.6850833334,39.9264166667,27.0641666666,28.53525,15.5691666667,15.6860833334,45.7778333333,39.35575,15.832,23.1503333333,12.8615833334
626.28,12.7410833333,40.0091666667,27.15875,28.6579166667,15.60675,15.7389166666,45.8858333333,39.39025,15.8819166666,23.21225,12.9259166667
626.61,12.7032083333,40.0490833333,27.091,28.6615,15.5943333333,15.7188333333,45.888,39.39775,15.80675,23.225,12.863
626.94,12.7832916667,40.1328333333,27.1530833334,28.7481666667,15.68975,15.804,45.9495,39.4619166667,15.8845833334,23.252,12.9441666667
627.28,12.869125,40.1921666666,27.2463333333,28.8865,15.7983333333,15.8643333334,46.0685,39.5495,15.9565,23.3549166667,13.0488333333
627.61,12.9650416667,40.2010833333,27.3520833333,28.97025,15.8814166667,15.9326666667,46.0890833333,39.6180833333,16.0601666667,23.4149166667,13.1645833333
627.94,12.971375,40.2515833333,27.44025,29.0061666667,15.874,15.946,46.1568333333,39.696,16.0320833333,23.43925,13.179
628.27,12.9642083333,40.20475,27.3646666666,28.9783333334,15.8459166667,15.9479166667,46.07675,39.6386666666,16.0053333333,23.4395,13.1685833333
628.61,12.929875,40.19125,27.35125,28.9335,15.834,15.9276666667,46.0618333334,39.6186666667,15.9771666667,23.4029166667,13.1444166667
628.94,12.9039166667,40.1466666666,27.3090833333,28.9370833333,15.7951666667,15.8866666667,46.0575,39.6165,15.93525,23.3736666667,13.1155833333
629.27,12.915875,40.1268333333,27.2944166667,28.9281666667,15.748,15.853,45.97625,39.5155833333,15.925,23.3465,13.1318333333
629.60,12.9170416667,40.1153333333,27.2773333333,28.9165833334,15.694,15.8653333333,45.9395833334,39.5006666667,15.888,23.3775,13.1208333333
