wavelength,Back_CalCocf,Belly_CalCocf,Breast_CalCocf,Crissum_CalCocf,Crown_CalCocf,DorTail_CalCocf,Rump_CalCocf,Throat_CalCocf,WingTip_CalCocf
752.85,31.127,60.0774166667,56.3655,49.0460833333,46.1688333333,11.6575833334,33.2885833333,14.4155833333,11.0911666667
753.16,32.2859166667,60.8018333333,57.271,49.8355,47.2771666667,12.01375,33.9915,14.8414166667,11.5948333333
753.47,32.63275,60.5248333334,57.23025,50.5216666666,46.97375,12.44775,33.8998333334,15.4741666666,12.07525
753.79,32.6211666667,60.9849166667,57.9091666667,50.5605,46.9696666667,12.01525,34.0455,15.4545833333,11.591
754.10,32.2575833333,60.8485,57.3939166667,50.1211666667,46.4696666666,11.7271666667,34.0605,15.394,12.1061666667
754.42,32.3765,60.75625,57.9939166667,50.2624166666,46.4506666667,11.6204166667,34.5679166667,14.9381666667,11.821
754.73,31.9755833333,60.5023333333,57.4905833334,49.9219166666,45.72425,11.04875,34.0665833333,13.9201666667,11.3295833333
755.05,32.6011666667,59.9533333333,57.3208333333,50.26475,45.8256666667,11.1370833333,34.299,14.081,11.7445
755.36,33.6478333333,60.01575,57.8146666666,51.0691666667,46.6666666667,11.8395833333,34.90575,14.49675,12.2799166667
755.67,33.94075,60.3739166667,57.9283333333,51.0745833333,46.8224166667,13.1308333333,35.4828333334,15.3115833334,13.24
755.99,34.699,60.4439166666,58.1936666667,51.56725,46.94275,14.2149166666,35.8319166667,16.2475833333,14.4165
756.30,35.4435833333,60.5514166667,58.99575,52.403,47.3044166666,15.2340833333,36.7375833333,16.9749166667,15.28025
756.62,35.7563333333,60.95675,59.38275,53.2408333333,46.97525,15.8795,36.9291666667,17.5618333333,15.54025
756.93,36.3508333334,61.8198333333,59.75625,53.97125,47.60775,15.7753333333,37.6328333333,17.6205,15.3534166667
757.24,36.3160833334,61.347,58.9791666667,53.4900833333,47.2630833333,15.7134166667,37.5766666666,17.743,15.8518333334
757.56,37.50775,62.7095,60.2575833333,54.7330833333,48.8516666667,16.8684166667,38.858,18.6995833333,16.6045
757.87,37.8858333333,63.19425,60.4475,55.1544166667,49.15125,17.42275,39.24375,19.3518333333,16.9599166667
758.18,38.7641666666,64.4195,61.3451666667,56.1018333333,50.4524166667,18.1179166667,40.0281666667,20.2715,17.6186666667
758.50,37.9419166667,64.8358333333,61.6635833333,55.9185833333,50.3471666666,17.8976666667,39.978,20.0125833334,17.3138333333
758.81,37.984,65.52375,61.873,55.508,50.1904166667,17.4444166666,39.58725,20.1904166667,17.0159166666
759.13,37.9419166667,65.2461666667,61.6160833333,55.42925,50.34725,17.1401666666,39.4886666666,20.423,16.9665833333
759.44,36.9899166666,64.32825,60.7501666667,54.4255833334,48.9326666667,15.85075,38.5436666666,19.2404166667,15.6465833333
759.75,35.4363333333,63.1404166667,59.124,52.6566666666,47.5015,13.8994166667,36.8755,17.9316666667,13.8995
760.07,34.5994166667,63.1089166667,59.0064166666,52.1634166667,47.3558333333,13.1890833333,36.5064166666,17.2115,13.1731666667
760.38,34.3251666666,63.1476666667,59.293,51.8075,47.5848333333,12.8599166667,36.2603333333,16.8265833333,13.21175
760.69,34.405,63.0038333333,59.549,51.7433333333,47.7925833333,12.3001666667,35.8604166666,15.9949166667,12.7318333333
761.01,34.1698333333,62.7633333333,59.27825,51.7039166667,47.274,11.9580833333,35.7960833333,15.7215833333,12.4844166667
761.32,34.02275,62.2001666667,58.5431666667,51.5586666666,47.2121666667,11.4809166667,35.4615833333,15.1379166667,12.5000833333
761.63,34.0534166667,62.3603333333,58.98,51.793,47.1340833333,10.6995833333,35.5378333333,14.9765833333,11.9486666667
761.94,34.0806666667,62.5069166667,58.3755833333,51.73425,47.3351666667,10.7303333333,35.1664166667,14.7630833333,11.5905833333
762.26,33.4283333333,62.0929166666,57.9669166667,51.6149166667,47.14975,10.1790833333,34.7854166667,13.735,10.8713333333
762.57,33.7320833333,62.4800833333,57.9345833333,51.8473333333,47.1290833333,9.98141666667,35.1010833333,13.22425,10.4731666667
762.88,34.7090833333,63.902,58.9099166667,52.76475,48.44075,10.587,36.0718333333,13.43025,10.74425
763.20,35.4295,64.7904166667,59.6014166667,53.4031666667,49.379,11.1801666667,36.879,13.54825,11.15425
763.51,35.79175,64.4856666667,59.3924166667,53.2148333333,49.3065833333,11.3715833333,37.0903333333,13.5905833333,11.7245833333
763.82,36.0569166667,64.48025,59.3703333333,53.42325,49.1254166667,11.8565,37.1439166667,13.7806666667,11.9065
764.14,36.069,64.90175,59.4806666667,53.7568333333,49.3193333334,12.2164166667,37.708,14.246,12.1659166667
764.45,35.8791666667,64.9213333333,59.6194166667,53.79275,49.4094166667,11.6404166667,37.4279166667,13.7136666667,11.5485833333
764.76,35.3253333333,64.7290833333,59.336,53.2791666667,48.794,11.0706666667,36.6938333333,13.0353333333,10.71825
765.07,35.17425,64.4323333334,59.2325833333,53.4148333333,48.9039166666,11.1861666667,36.5233333333,12.6756666667,10.624
765.39,34.7148333334,63.8006666667,58.6273333334,52.7778333333,47.9278333333,10.4643333333,36.4198333333,12.1840833334,10.2735
765.70,34.9660833333,64.0171666666,58.9801666666,53.0654166667,48.1978333333,11.4295,36.9685,12.9544166667,10.9984166666
766.01,34.3688333333,63.3010833333,58.5761666667,52.37875,47.9935,11.08425,36.3755,12.6374166667,10.64725
766.32,34.0593333333,62.8456666667,58.6100833333,52.80075,48.1326666667,10.7019166667,36.1861666667,12.7246666667,10.5809166667
766.64,34.25125,62.455,58.2073333333,53.1136666667,47.67825,10.5653333333,36.0331666667,12.689,10.9791666667
766.95,34.0839166667,63.3564166667,58.7374166667,53.7915833333,48.2101666667,10.3156666667,36.10475,12.4904166667,10.0461666667
767.26,33.2935833333,62.4700833333,57.73675,52.90375,47.91175,9.24816666668,35.4615,11.8138333333,9.46708333333
767.57,32.2711666667,61.2336666666,56.6176666667,51.7565,47.0995833333,8.23116666666,33.6805833333,10.4371666667,8.43550000001
767.88,33.2300833333,61.4764166667,57.2375,52.3573333333,48.0148333333,9.45008333333,34.24325,11.7659166667,9.73941666667
768.20,35.1024166667,63.5124166667,59.0365833333,54.2838333333,50.277,11.3170833333,36.2745833333,13.5550833333,11.786
768.51,35.0854166666,62.201,58.0769166666,53.4188333333,49.4659166667,11.2820833334,35.7479166666,13.2693333333,11.859
768.82,36.5164166667,63.30675,59.6375,54.6640833333,51.0165833333,12.5774166667,36.6931666667,13.9479166667,12.42275
769.13,37.5000833333,64.9716666667,61.15825,56.4030833333,52.095,11.7939166667,37.54725,13.6063333333,11.9114166667
769.44,36.7390833333,64.03375,60.4830833333,56.0629166666,51.2319166667,10.6521666667,36.3285,12.7053333333,10.5555
769.76,35.2260833333,62.7581666667,59.1690833333,54.4985833333,49.6803333333,9.66066666668,35.0540833334,11.1111666667,8.99708333333
770.07,33.6891666667,62.068,58.48575,53.4045,49.1615,8.58750000001,33.66375,10.0356666667,7.26625
770.38,34.0909166667,62.3301666667,58.1765,53.1349166667,49.7910833333,7.7325,33.2288333333,9.32608333333,6.87033333334
770.69,34.3234166667,63.8614166667,59.4058333333,54.6205,50.7975833333,7.06824999999,33.2783333333,8.25074999999,5.83058333333
771.00,34.9544166666,65.0739166667,60.6655,55.46075,51.56425,6.99658333334,34.4708333334,7.90666666667,6.00108333333
771.32,33.9410833333,64.5544166667,59.78,54.2535,50.54975,5.93175000001,33.0439166667,6.16316666667,4.68758333334
771.63,31.59975,62.2263333333,58.0595833333,52.6155833334,47.871,2.34191666666,30.1399166667,2.85883333334,1.03383333333
771.94,29.5656666667,61.59,56.705,51.2770833333,46.7114166667,-0.510833333333,28.7355833333,0.127583333333,-1.94766666666
772.25,29.5125833334,62.0883333333,56.4888333333,51.9433333333,46.8050833333,-1.44933333333,27.7666666667,-1.11975000001,-2.66791666667
772.56,29.3574166667,59.8600833333,54.771,50.2864166666,46.4693333334,0.0317499999982,27.5765,-0.508999999991,-1.11325
772.87,30.5445,61.9521666667,57.0385,52.0916666667,48.3731666667,0.730500000002,29.34925,-0.298916666657,-0.13275
773.18,31.8151666667,64.13625,58.2320833333,53.1714166667,49.96625,1.2145,31.2753333333,0.337416666657,1.31575
773.50,31.8585833333,64.2318333333,58.8476666667,53.1893333333,49.9658333333,0.685916666667,31.3785833333,0.137166666657,1.61183333333
773.81,30.28125,61.8655833333,57.2359166666,51.8860833334,47.80525,0.03425,30.5899166667,-0.92591666666,1.3375
774.12,30.0138333333,60.823,56.2240833333,50.7260833333,46.7843333333,-0.0692499999993,30.42875,-1.1065,1.27933333333
774.43,32.10775,62.9901666667,57.6330833333,52.591,48.9495833333,1.89075,31.9678333334,1.12033333333,2.80116666666
774.74,33.082,64.9425833334,59.2313333333,54.8131666667,51.2931666667,2.80166666667,34.5904166667,2.98133333334,4.59750000001
775.05,35.4430833333,66.9128333333,61.0055833333,56.2588333333,54.1844166667,5.66108333335,36.91975,5.73133333334,7.45425
775.36,37.62525,70.3861666667,63.3405833333,58.4404166667,57.6896666667,7.8685,39.1630833333,8.08300000001,9.72808333333
775.67,36.4408333333,68.5734166667,62.6765,56.8148333333,57.2740833333,7.37975,39.6186666667,8.72191666667,10.13425
775.98,35.2289166667,68.49075,61.5163333334,56.1515833333,56.5450833334,5.57933333334,38.7695833333,8.29758333333,8.86975000001
776.30,35.74475,69.078,61.4891666667,55.9928333333,56.7375833333,5.74458333334,38.86525,8.86533333333,9.89358333332
776.61,37.1016666667,69.674,63.4058333333,57.4275833333,58.0796666667,5.18116666667,39.2028333334,9.49283333335,9.71025
776.92,38.77775,71.0740833333,64.9259166667,59.18525,60.14825,5.25924999999,40.2591666667,10.0369166667,9.70375000001
777.23,37.57375,69.8745833333,64.19625,57.1903333333,58.7759166667,2.65475,37.8686666667,7.81708333333,8.03841666666
777.54,36.8365,69.3584166667,64.3805833333,56.7109166667,58.7020833334,2.065,38.2005833333,8.14900000001,7.48516666668
777.85,34.985,67.15475,62.8003333333,54.3544166667,56.4565833333,-0.638166666667,36.7868333333,5.10491666668,4.99250000001
778.16,35.43475,65.6885,60.4710833333,52.3188333333,54.63775,0.217333333333,36.2318333333,5.14491666667,4.45650000001
778.47,33.40575,64.2755,58.6234166667,50.9420833333,52.7173333333,-1.37675,35.0724166667,3.87675,2.97075000001
778.78,33.5160833333,64.4370833334,59.75875,51.8275833333,52.266,-1.38891666667,35.45325,3.80125000001,2.48541666667
779.09,35.0295833334,67.0723333333,61.3200833333,52.8761666667,53.6135,0.036833333335,36.2464166667,4.75666666666,3.98233333333
779.40,34.0499166666,67.1945,61.84,52.30025,53.2428333333,-0.452416666665,36.3499166667,3.20508333333,3.80858333333
779.71,32.7651666667,66.2878333333,60.9848333333,51.0985833333,52.1211666666,-1.70466666667,35.8333333333,2.38625,2.19691666667
780.02,32.4483333333,65.2655,59.6609166667,50.47925,51.0693333333,-0.589916666665,35.6931666667,2.94983333333,3.50291666667
780.33,32.926,66.2961666666,59.8888333333,50.8148333333,51.5925833333,0.407416666667,37.5184166666,3.66641666667,4.74074999999
780.64,34.5129166666,68.3409166667,61.4915833334,52.7015833334,53.653,2.39725,40.0305,5.70783333332,5.70775
780.95,35.0309166667,67.9011666667,61.2654166667,51.7746666667,53.2794166667,1.23441666667,39.54475,5.24691666666,5.90275
781.26,34.8750833333,66.8134166666,59.9486666667,50.6974166667,52.3128333333,2.60641666666,39.06025,7.45233333332,7.48900000002
781.57,33.3333333333,65.8675833333,59.9315,50.3805,51.4459166666,-0.532916666668,37.8234166667,6.01225,6.39283333332
781.88,33.3736666667,66.425,60.6683333333,50.4830833334,51.8116666667,-2.53616666667,37.963,4.46866666667,5.27375
782.19,33.8591666667,65.5745,59.021,49.029,51.05175,-3.03391666667,37.3785833333,4.08583333333,5.62283333332
782.50,33.1699166667,64.29725,57.6388333334,48.7746666667,49.5505833333,-4.2485,36.3561666666,2.49183333333,4.04408333333
782.81,35.4773333334,64.4821666667,57.6456666667,49.6763333333,50.445,-3.76208333333,37.6619166667,4.04525,5.178
783.12,35.4063333333,65.1325833333,57.46275,50.3316666667,50.4145,-4.31191666667,38.2255,3.60683333334,5.01666666666
783.43,35.4690833333,65.5359166667,56.9095,49.5811666666,50.293,-3.64325,38.4421666667,3.47575,4.94149999999
783.74,35.6666666667,66.6666666667,57.5833333333,49.125,49.7916666667,-2.79166666667,38.5,4.95833333333,6.125
784.05,36.277,67.247,58.49925,49.5025,50.20725,-1.99016666666,39.9253333333,5.80433333333,7.33841666667
784.36,37.0748333333,69.3878333333,60.7991666667,51.3179166666,52.1258333334,-0.340250000001,41.7091666667,5.90991666667,7.10033333334
784.67,37.0369166667,69.7089166667,61.3315833333,52.6455833333,52.9541666667,-1.10233333333,41.4461666667,5.46741666667,6.43733333333
784.98,37.9279166666,70.9459166666,62.5225833333,53.19825,54.054,-1.30625,41.9819166667,4.54958333332,5.08999999999
785.29,38.6011666667,70.5526666667,61.5285,52.5906666667,53.84275,0.0864166666667,40.9325833334,5.56991666667,6.4335
785.60,38.1624166666,71.4101666666,62.69225,53.5041666667,54.2735,0.726666666668,41.3676666666,6.36766666666,6.88033333333
785.91,37.7805833334,71.3299166667,62.1761666667,52.8066666667,54.05875,-0.647666666666,41.278,5.44049999999,5.74266666666
786.22,36.9875833333,73.08375,63.63625,54.0106666667,54.6345,-1.78258333333,40.9091666667,4.85741666667,3.87708333334
786.53,37.6736666666,74.2620833334,64.1491666667,54.2966666667,55.8591666667,-0.303833333336,40.7986666666,6.29350000001,5.51208333332
786.84,37.3056666667,74.09325,64.0759166667,54.4905833333,55.613,-1.64066666667,40.026,5.61308333333,5.4405
787.14,36.1545,73.6110833333,63.6285833333,53.9930833333,54.9913333333,-4.12316666666,38.6716666667,3.55883333332,2.56075
787.45,35.8911666667,72.9785,61.9224166666,52.929,53.8778333333,-3.42408333333,37.3763333333,5.11558333334,3.05283333333
787.76,36.5565833333,73.2705833333,61.2029166667,54.2060833334,53.577,-1.53291666666,38.56125,7.70441666666,5.38533333333
788.07,35.6241666667,74.0126666667,61.5719166666,54.0285,52.6461666667,-2.80416666667,38.191,6.87208333333,4.14691666666
788.38,36.7064166667,76.34925,62.6588333333,55.0396666667,52.7380833333,-1.62691666667,39.4444166667,7.53975,5.31758333333
788.69,37.5195,77.0541666666,64.1085833333,56.0465,53.4884166667,0.465166666668,41.74425,9.72858333333,7.05433333334
789.00,35.2986666667,74.6855,61.24225,53.0661666667,50.5503333333,-3.30191666667,39.70125,6.56441666667,3.38041666667
789.31,36.9791666667,77.4438333333,63.4615833333,55.4485833333,52.04325,-1.883,40.8653333333,8.49358333335,4.44700000001
789.62,38.8756666667,77.3583333334,63.36475,55.50325,52.3978333333,1.25774999999,41.3914166667,10.731,6.83966666667
789.92,39.7154166667,77.2355833333,64.6341666667,56.0975833333,52.8456666667,1.70716666668,42.1138333333,10.9349166667,7.19525
790.23,39.6351666667,77.6119166666,64.7595833333,56.0530833333,52.11425,1.5755,42.4959166667,11.4013333333,7.42125000001
790.54,41.3765833333,78.27525,64.262,57.6700833333,52.73625,3.77291666667,43.3665,12.894,10.2405
790.85,42.6470833333,80.303,66.4439166666,59.581,53.164,3.25325,44.56325,11.80925,9.84849999998
791.16,42.3729166667,80.791,66.5725833333,58.4746666667,53.2015833333,1.17708333333,43.3144166667,9.79266666668,8.09799999999
791.47,44.71425,82.8571666667,66.9046666667,60.0953333333,54.71425,2.85708333333,45.4285833333,11.6189166666,10.7618333333
791.78,46.9868333333,83.5216666667,69.25625,62.6176666666,56.7796666667,6.82683333334,47.9283333333,15.3484166667,14.0770833333
792.08,49.4083333333,87.0808333333,71.5483333333,65.5325833333,58.8756666667,8.48116666667,50.9860833333,17.209,15.6311666667
792.39,54.857,91.8571666667,77.8095,71.5715,64.8571666667,17.7620833333,57.0475,24.9999166667,24.9523333333
792.70,55.9851666667,91.4365833334,78.407,71.6389166667,65.9760833333,21.17875,59.162,28.0385833333,28.4069166666
793.01,56.3558333333,94.5386666666,79.8494166667,74.0584166667,67.27875,21.32775,60.3576666667,28.5780833334,29.3315833333
793.32,56.51175,93.4880833334,78.7340833333,73.40625,66.8033333333,21.08375,59.1075833334,29.0529166667,30.2368333333
793.62,55.2585,91.8896666667,76.7824166667,72.14775,65.99825,21.3458333333,57.4865833333,28.6986666667,29.1443333333
793.93,54.3671666667,91.3100833333,76.1141666667,71.4795,66.44375,22.1034166666,57.4866666667,29.05525,28.3421666667
794.24,53.7606666666,89.31625,73.8460833333,70.51275,66.1965,21.9658333333,56.7521666667,29.4445,28.7178333334
794.55,53.6535,88.7110833333,73.0706666667,69.6634166667,65.4351666667,23.1526666666,56.322,30.2955833334,30.3365833333
794.86,54.1063333333,89.1706666667,74.0740833333,69.8470833333,66.264,24.7584166667,57.16575,31.68275,31.28025
795.16,51.1381666667,87.2764166666,70.2031666667,67.11375,63.3741666667,20.4878333334,53.9431666667,28.69925,27.805
795.47,49.63775,85.8695,67.4315,64.93575,60.6279166667,18.6793333333,50.28175,26.6505,25.7246666667
795.78,48.6245833333,85.356,66.1813333333,63.471,58.5759166667,16.9094166667,48.6650833333,25.16175,23.22
796.09,47.1155,82.8925833333,64.14275,61.37825,56.1699166667,14.7434166667,46.5143333334,23.03675,21.5544166666
796.40,45.97425,81.7230833333,63.08375,59.7423333334,54.1868333333,13.0835833333,45.5315,22.0209166667,19.8470833333
796.70,46.1600833333,83.0065,62.8266666667,59.4363333333,54.7794166667,13.64375,47.3855833333,22.9984166667,20.1796666667
797.01,45.7326666667,82.0448333333,62.68125,57.9710833333,54.5086666667,13.4863333333,47.0611666666,22.9870833333,19.4041666667
797.32,44.2835,80.35425,61.67475,56.1996666667,52.6973333333,11.0709166667,45.169,21.21575,18.0756666667
797.63,43.2835833333,81.3018333333,62.1061666667,56.053,51.74125,10.282,44.9420833333,20.68825,17.0398333333
797.93,42.3045,80.65475,60.8844166666,55.5696666667,49.9999166667,8.50341666666,43.6225,19.68525,14.71075
798.24,43.3246666667,81.2826666667,62.3035,57.63525,51.3525,8.85699999999,45.2005833334,20.2444166667,15.4449166667
798.55,44.59225,82.2250833333,64.62775,58.8653333333,52.3049166667,10.5496666667,46.0549166667,21.63125,16.4006666667
798.85,42.37975,80.12475,64.171,57.3084166667,51.2479166667,10.02675,45.3654166667,20.0089166667,15.0625
799.16,40.04625,77.8241666667,61.2035833333,54.9075,49.1203333333,5.97224999999,43.3795833333,16.5275833334,12.2223333334
799.47,40.5589166667,78.61275,62.9095,55.3949166667,50.77075,5.2505,44.1714166667,16.3295833333,11.5125
799.78,39.1461666667,77.7265,62.49975,53.5494166666,50.2571666667,1.183,42.33525,12.65425,8.28191666666
800.08,35.2365833333,72.5823333333,58.7963333333,49.8970833333,45.7304166667,-0.925833333325,37.3456666666,7.92166666667,4.57816666667
800.39,36.0179166667,75.1119166667,60.7941666666,52.0135,46.25275,-3.46766666668,38.926,6.59941666666,4.36241666667
800.70,39.0940833333,76.0628333333,63.1431666667,53.915,47.87475,-0.67116666666,41.4429166667,8.66883333334,7.15891666667
801.00,40.2680833333,76.86475,64.3939166667,53.55475,49.0093333333,8.333335e-05,41.3753333333,7.86699999999,6.70175
801.31,40.27775,77.7173333333,66.5458333333,55.2538333333,50.8454166667,0.966083333325,43.7198333333,7.06516666667,6.703
801.62,37.9904166667,75.9805,63.8480833333,50.8578333334,48.59075,-2.14474999999,39.76725,3.12508333333,3.12508333333
801.92,34.06325,72.1411666667,59.489,46.9586666667,46.1679166667,-4.25791666668,37.5911666667,0.304166666658,1.52066666666
802.23,35.5555833333,72.8395833333,60.0,47.2221666666,46.97525,-4.321,39.3211666667,2.16050000002,3.21
802.54,34.8039166667,71.3846666667,59.19125,45.6495,46.3848333333,-3.30883333334,37.99025,3.18616666666,2.51216666667
802.84,30.9436666667,68.5049166667,54.2891666667,42.5856666666,43.6273333333,-5.26966666668,35.35525,-0.551416666657,0.0613333333335
803.15,33.72225,67.4444166667,53.9445,44.7778333333,44.6111666667,1.05566666667,38.0,5.16658333333,5.111
803.46,35.906,71.1968333333,57.1588333333,47.1476666667,47.9865833333,2.79633333332,41.6108333333,7.66225000001,5.03358333333
803.76,38.0274166666,71.0969166667,56.9620833333,47.3628333333,48.9451666667,6.96208333334,42.1941666667,10.8649166667,7.43675000001
804.07,36.1111666666,71.9444166667,57.0555,47.1110833333,49.6111666667,5.27775,41.9443333333,9.77775000001,4.72208333333
804.38,35.74575,71.9299166667,56.0306666667,48.1359166667,49.7808333333,4.93424999999,41.9956666667,10.8005,5.20825
804.68,36.2869166667,71.46625,55.5379166667,47.5211666667,49.2616666667,5.59066666666,41.13925,13.3965833333,6.38191666666
804.99,35.0848333333,70.11675,55.0423333333,46.8683333334,47.2929166667,5.67941666667,41.0296666667,13.0043333333,4.45874999999
805.30,37.2549166667,72.22225,56.209,48.6383333333,49.5641666667,6.53591666666,41.9934166667,13.5621666667,3.48583333333
805.60,37.7994166667,70.8604166666,56.2090833334,49.5099166666,51.1439166667,7.18941666668,41.8845833334,12.9084166667,2.8865
805.91,38.8334166667,72.8888333333,57.7221666667,51.16675,52.8334166667,7.22216666668,43.1665833333,13.0,2.72225000001
806.21,40.3509166667,74.12275,60.6908333333,52.7960833333,54.1665833333,9.53941666666,44.5724166667,16.8858333333,4.22158333333
806.52,38.2881666666,72.86025,59.23425,50.8445,52.3085833333,7.714,42.0609166667,13.6824166667,1.63291666668
806.83,39.4706666667,73.705,59.79725,53.0405,53.7725,9.17799999998,43.6374166666,14.9210833333,4.16666666666
807.13,39.5239166667,74.9406666667,60.89275,54.5833333333,55.7143333333,7.61891666666,43.8690833333,13.8691666667,3.75
807.44,39.68825,74.1006666667,58.5131666667,55.0360833333,53.8370833333,5.87541666666,44.12475,11.45075,2.99766666666
807.74,40.4500833333,72.99275,58.7590833333,54.6228333333,54.3796666667,5.53516666667,44.5864166667,10.82725,2.49391666666
808.05,41.2408333333,71.3504166667,58.1509166667,54.1361666667,54.86625,4.927,43.9781666667,10.82725,4.0755
808.35,43.4435833333,73.5295,60.4165833333,56.8626666667,58.3335,6.43383333334,45.5881666667,12.6838333333,7.41416666667
808.66,44.4870833334,73.20525,61.218,57.5641666666,58.6538333333,4.42308333334,45.8973333333,11.2820833333,7.56425000001
808.97,45.7364166667,75.1938333333,62.6614166667,58.4625,60.0774166666,5.29733333334,47.8035,13.5659166667,10.3359166667
809.27,45.30075,72.6816666667,62.2806666666,58.6465833334,60.1504166667,8.08258333332,48.5588333333,15.6015,13.84725
809.58,46.81,73.56775,62.3698333333,59.11475,60.8723333333,8.20316666667,49.3491666667,14.0625833333,14.453
809.88,51.52775,79.3055833333,66.6666666667,63.7500833333,66.5971666666,10.27775,53.9583333333,16.0416666667,15.2083333333
810.19,51.10625,78.9823333333,67.0354166666,63.938,66.1505,7.66966666665,52.5073333333,13.8643333333,12.83175
810.49,49.1886666667,76.99125,64.74925,60.9881666667,64.0119166666,6.48966666666,52.2860833333,12.16825,9.80833333333
810.80,46.2644166667,74.3535,63.793,57.9024166667,64.0805,7.68691666668,49.4971666667,10.9913333333,9.05175000001
811.10,44.2529166667,72.9166666667,62.6435833334,56.10625,63.6495833333,7.47124999999,48.8505,10.63225,8.18958333333
811.41,45.0149166666,76.2649166667,64.8808333333,59.59825,68.3779166667,11.6816666667,53.3483333333,11.2349166667,8.33333333334
811.71,44.3109166667,77.32375,64.6635,59.6954166667,69.8718333333,9.13474999999,53.3654166667,9.05458333332,4.56725
812.02,44.1358333333,78.4721666666,65.7406666667,60.2623333333,70.3704166667,12.5771666667,54.47525,13.0401666667,6.86725000001
812.32,42.5396666667,78.3333333333,65.0793333333,58.8095833333,68.3331666667,11.5873333333,52.4603333333,10.2380833333,3.80950000001
812.63,43.04125,84.1065833333,67.09625,59.2784166667,70.5326666667,9.36424999999,52.8350833333,7.04458333332,-0.086
812.93,44.6735833333,85.9106666668,68.8145,61.85575,73.9691666667,11.7696666667,55.49825,10.9105833333,1.03091666667
813.24,42.2069166666,79.8610833333,66.20375,58.0245833333,71.3735,15.2006666667,54.8611666667,14.96925,4.86108333333
813.54,42.1210833333,79.0908333333,66.7424166667,56.2879166667,71.4393333333,15.3030833333,54.5453333333,17.27275,5.68191666668
813.85,42.2016666666,79.8164166667,68.0429166667,57.9510833333,72.5535,17.737,55.5810833333,18.8075,6.34558333334
814.15,43.9940833333,79.1289166667,69.1441666667,58.2581666667,72.6726666667,19.5946666667,56.2311666667,22.2224166667,7.80783333333
814.46,42.3131666667,76.5805833333,66.8103333333,55.6751666667,70.8334166667,20.4024166667,54.7415,21.6955833333,7.97391666667
814.76,41.3075833333,75.0000833334,66.45125,52.7300833333,67.7441666667,18.0315,52.2271666666,19.3246666667,6.24991666666
815.07,40.3580833333,71.832,64.1874166666,49.03575,64.5316666667,18.3884166667,51.72175,18.3195833333,3.85691666667
815.37,39.43075,69.3768333333,63.14375,46.2735833334,62.60175,17.886,50.2034166667,17.2085833333,3.6585
815.68,39.895,67.651,62.20475,45.9973333333,62.5985,17.7164166667,50.0655833333,16.9945833333,3.54333333333
815.98,42.1189166667,68.1525833334,63.7596666667,48.9018333333,64.9224166667,18.6694166667,52.3255,18.7985,4.97408333334
816.29,39.8359166667,66.1615,62.0580833333,47.53775,62.0580833333,16.47725,50.18925,15.7195833334,4.10350000001
816.59,40.7333333333,68.8666666667,63.5333333334,48.3333333333,62.2666666667,15.8666666666,51.0,14.2666666667,3.93333333333
816.89,42.8764166667,69.8925,64.0455833333,51.5455,62.1639166667,17.6074166667,52.2850833334,13.172,2.82266666667
817.20,43.595,72.5205833333,66.32225,53.9255833333,64.6694166667,18.1818333333,53.6500833334,12.6721666667,1.44616666667
817.50,44.90725,75.9921666667,68.9815833334,56.1508333333,66.3359166667,21.29625,55.6878333333,16.3358333333,5.29108333334
817.81,46.9975,76.5930833333,71.2010833333,58.7010833333,66.3604166667,23.9584166667,57.2304166667,19.9755,10.0491666667
818.11,47.1429166667,77.6785,70.0593333333,59.1666666667,65.9524166667,23.4523333334,57.08325,20.8333333333,9.10716666668
818.41,47.2778333334,79.0555833333,70.9445,61.6666666667,66.8333333333,24.6110833333,57.0555833333,23.3331666667,13.5001666667
818.72,46.34425,81.0215,72.6343333333,63.01075,67.258,24.6775,57.0430833333,23.60225,13.1718333333
819.02,44.8530833333,78.9215,70.9804166667,60.6373333333,65.196,23.7745,55.1471666667,23.5294166667,13.1373333333
819.33,43.2008333333,74.9171666667,68.03475,57.5455833334,60.6965,24.005,52.4460833334,23.9221666667,14.2620833333
819.63,43.97175,75.0708333333,68.0496666667,57.8369166667,60.8155833333,24.4680833333,51.9500833334,25.2483333333,15.78025
819.93,43.9158333334,73.789,68.22375,58.2756666667,60.09225,23.7025,50.3460833334,25.4900833333,16.6379166666
820.24,42.7599166667,73.2993333333,67.7356666667,57.4588333333,59.3053333333,22.2060833334,48.5666666667,24.8056666667,16.8610833333
820.54,41.4441666667,71.46025,65.8374166667,56.1691666667,57.4433333333,20.2264166666,46.0961666666,23.1999166667,15.85775
820.85,40.34825,70.5696666667,64.8734166667,55.4325833333,56.3995,18.3545833333,44.5674166667,21.2378333333,14.0645833333
821.15,39.9846666667,70.6116666667,64.0673333333,55.38225,55.8563333333,17.8745833333,43.6544166667,20.4893333334,13.5779166667
821.45,39.1280833333,69.2583333334,62.9319166667,54.3460833333,54.6118333333,17.15825,42.5969166667,19.9095,13.7691666666
821.76,39.124,68.9294166666,62.6155,54.4525,54.3796666667,16.8248333333,42.1776666667,19.53775,13.5645833333
822.06,39.0235,68.3468333333,62.1416666667,54.0099166666,54.0098333333,16.74525,42.0364166667,19.2988333334,13.9000833333
822.36,39.3410833333,69.3368333334,62.5751666666,54.7911666667,54.4573333333,16.8713333333,42.37725,19.6274166666,14.1149166667
