wavelength,Back_DigCarf,Belly_DigCarf,Breast_DigCarf,Crissum_DigCarf,Crown_DigCarf,DorTail_DigCarf,Patch10_DigCarf,Rump_DigCarf,Throat_DigCarf,WingTip_DigCarf
395.32,4.88686666667,16.0105128205,12.9873333333,4.57886666667,4.51353333333,5.5258,13.2559333333,8.114,5.11453333333,7.07433333333
395.68,4.81953333333,15.964548718,12.9142666667,4.48153333333,4.44923333333,5.46306666666,13.1977666667,8.03926666667,5.03006666667,7.0062
396.04,4.8127,16.0257846154,12.9898,4.51333333333,4.4602,5.46926666667,13.2248,8.05153333334,5.03506666667,7.04393333333
396.40,4.73786666667,16.0063794872,12.9416,4.44166666667,4.39553333333,5.368,13.1743333333,7.98126666667,4.9822,7.0114
396.76,4.71863333333,16.0089230769,12.9600666667,4.43373333333,4.3921,5.3458,13.1709666667,7.99493333333,5.0116,7.01446666667
397.12,4.8004,16.0992512821,13.0849333333,4.523,4.48166666666,5.44313333333,13.2723333333,8.08733333333,5.08973333333,7.11773333333
397.48,4.8428,16.1908769231,13.1614666667,4.5892,4.53953333333,5.49866666667,13.3328,8.12026666667,5.1502,7.18566666667
397.84,4.8242,16.1869692308,13.1672,4.62586666667,4.53996666667,5.49413333333,13.3351666667,8.11213333333,5.15446666667,7.1904
398.20,4.82953333333,16.1755589744,13.1644666667,4.64573333333,4.52516666667,5.5254,13.3740333333,8.09326666667,5.14966666667,7.16906666666
398.56,4.8644,16.2218358974,13.1996666667,4.69673333333,4.57643333333,5.55813333333,13.4165,8.12273333333,5.17726666667,7.22553333334
398.92,4.87333333333,16.2724615385,13.2407333333,4.71453333333,4.60753333333,5.60626666667,13.4880666667,8.1702,5.19413333333,7.24286666667
399.28,4.9523,16.3418153846,13.3264666667,4.8016,4.68383333333,5.67486666667,13.5776333333,8.22746666667,5.26406666667,7.2854
399.64,4.99986666667,16.4133897436,13.3988,4.86113333333,4.74393333333,5.71386666667,13.6448666667,8.29766666667,5.35546666667,7.32193333333
400.00,5.0718,16.4988307693,13.4564,4.91886666667,4.82876666667,5.7552,13.7394333333,8.364,5.41866666667,7.37206666666
400.36,5.0777,16.5017384615,13.4846,4.94506666667,4.84823333333,5.76786666667,13.7612333333,8.3954,5.43773333333,7.37673333334
400.72,5.13346666667,16.6133538461,13.5720666666,5.01873333333,4.91533333333,5.83813333333,13.8399333333,8.45266666667,5.48266666667,7.39486666667
401.08,5.05393333334,16.5715641026,13.5051333333,4.9606,4.83383333333,5.75513333333,13.7943666667,8.3664,5.41046666667,7.30099999999
401.44,4.9684,16.4892461539,13.4096666667,4.8776,4.73483333333,5.65113333333,13.7303,8.26653333333,5.32593333333,7.20226666667
401.80,4.95133333333,16.478025641,13.3787333333,4.8242,4.6889,5.6146,13.7293,8.24466666667,5.292,7.15819999999
402.16,4.88293333333,16.4526564103,13.3325333333,4.75346666667,4.64346666667,5.5468,13.6912,8.18986666667,5.2496,7.08633333333
402.52,4.83213333333,16.4151128205,13.2987333333,4.71813333333,4.58176666666,5.50926666667,13.6807666667,8.1468,5.219,7.00446666667
402.88,4.85206666667,16.4420153846,13.3128666667,4.74,4.62343333333,5.5188,13.6838333333,8.15053333333,5.2298,7.02166666667
403.24,4.7833,16.4470564103,13.2852,4.69346666666,4.57933333334,5.47673333333,13.6815333333,8.1198,5.16553333333,6.97606666667
403.60,4.804,16.5144,13.3125333333,4.71266666667,4.6123,5.4982,13.7223,8.1408,5.18333333333,6.992
403.95,4.76743333333,16.5056102564,13.3224666667,4.69046666667,4.57803333333,5.49593333333,13.7254333333,8.13246666667,5.17453333333,6.967
404.31,4.81946666667,16.5620717949,13.3653333333,4.6996,4.6034,5.52746666667,13.7654666667,8.18266666667,5.21713333333,6.982
404.67,4.8453,16.5928205128,13.4028666667,4.73573333333,4.63806666667,5.55453333333,13.7768666667,8.20406666667,5.23726666667,7.0158
405.03,4.8638,16.6284871795,13.4277333333,4.76926666667,4.6707,5.5746,13.7996333333,8.23713333333,5.272,7.04213333333
405.39,4.8891,16.6684923077,13.4934666667,4.79473333333,4.70133333333,5.62606666667,13.828,8.30013333333,5.3008,7.0614
405.75,4.91493333333,16.6986769231,13.5554,4.82233333333,4.7446,5.6666,13.8756,8.31786666667,5.33093333333,7.094
406.11,4.91526666667,16.7167538462,13.5714666667,4.82866666667,4.7273,5.6462,13.8671666667,8.31126666667,5.2982,7.10086666667
406.47,4.9565,16.7721333333,13.635,4.85,4.7728,5.6812,13.9099333333,8.33246666667,5.3326,7.11993333334
406.83,4.93023333333,16.7623538462,13.6162666667,4.8258,4.73053333334,5.6618,13.9228666667,8.31793333333,5.29086666667,7.08086666667
407.19,4.93343333333,16.7709076923,13.6629333334,4.84286666667,4.7564,5.67993333333,13.9469333333,8.32886666667,5.31006666667,7.0824
407.55,4.94716666667,16.7855384615,13.6923333333,4.89546666667,4.75966666667,5.6956,13.9923333333,8.34133333333,5.3202,7.08486666667
407.90,5.01966666667,16.8619948718,13.7635333333,4.95853333333,4.82566666667,5.766,14.0432666667,8.39786666667,5.373,7.127
408.26,5.00483333333,16.8880871795,13.8110666667,5.00173333333,4.8509,5.80333333333,14.0742333333,8.405,5.3882,7.13226666667
408.62,4.9456,16.8328410257,13.7713333333,4.94246666666,4.78983333333,5.75506666667,14.0475666667,8.36026666667,5.3386,7.0818
408.98,4.93143333333,16.832051282,13.7977333333,4.92846666667,4.7726,5.74206666667,14.0523333333,8.37,5.3064,7.04386666667
409.34,4.9321,16.8576410257,13.8176,4.94653333333,4.77556666667,5.73733333333,14.0771,8.37726666667,5.3026,7.05033333333
409.70,4.9999,16.9641846154,13.908,5.02,4.84776666667,5.82093333333,14.1501,8.47313333333,5.35773333333,7.11373333333
410.06,5.06736666667,17.0456564102,13.9812,5.1064,4.91893333333,5.89453333333,14.2170666667,8.56153333333,5.4484,7.16293333333
410.42,5.05246666666,17.038251282,13.9604,5.11606666667,4.93643333334,5.87186666667,14.2429666667,8.5782,5.42206666667,7.18273333333
410.77,5.08573333333,17.0834051282,14.0132,5.1684,4.9709,5.89626666667,14.2700333333,8.61426666667,5.463,7.21326666666
411.13,5.08893333333,17.091425641,13.9840666667,5.15853333333,4.95133333333,5.87553333333,14.2622,8.60033333333,5.45993333333,7.21460000001
411.49,5.04983333333,17.0529384615,13.9771333333,5.09993333333,4.92693333334,5.82286666667,14.2151333333,8.58293333333,5.43093333333,7.18586666667
411.85,5.02723333333,17.0463589744,13.9684666667,5.09813333333,4.9275,5.79486666667,14.1970333333,8.55893333333,5.4134,7.17253333333
412.21,5.04726666667,17.0769743589,13.9816666667,5.1196,4.93633333333,5.79793333333,14.1921333333,8.5792,5.42426666667,7.19060000001
412.57,5.12556666667,17.1550820513,14.0392,5.18,4.98703333333,5.85653333333,14.2610333333,8.65153333334,5.47053333333,7.22826666667
412.92,5.1243,17.1489692308,14.0127333333,5.1864,4.98803333333,5.8568,14.2583666667,8.6296,5.48286666667,7.21679999999
413.28,5.1311,17.1701641026,14.0198666666,5.18093333333,5.00753333333,5.86173333333,14.2734666667,8.635,5.49466666667,7.20520000001
413.64,5.09503333334,17.1385538462,13.9926,5.1558,4.95543333333,5.81833333333,14.2331,8.593,5.47693333333,7.1504
414.00,5.06956666667,17.0952,13.9764,5.11686666667,4.9333,5.79126666667,14.2109,8.56753333334,5.44193333333,7.12626666667
414.36,5.07886666667,17.1556871795,14.0081333333,5.1418,4.93666666667,5.83193333333,14.2178,8.59153333333,5.48806666667,7.12366666667
414.72,5.1075,17.1854923077,14.0489333333,5.15813333333,4.9696,5.85826666667,14.2461333333,8.62106666667,5.52546666667,7.15286666666
415.07,5.1143,17.2379333333,14.0820666666,5.1866,4.96443333333,5.88253333333,14.2702333333,8.64906666667,5.52653333333,7.15446666667
415.43,5.1114,17.2337846154,14.0464666667,5.1998,4.9522,5.8888,14.2385333333,8.62213333333,5.5058,7.13086666667
415.79,5.0918,17.2137897436,14.006,5.1834,4.92356666667,5.86193333333,14.2135,8.6066,5.4914,7.0872
416.15,5.07726666667,17.1982666667,13.9818666667,5.147,4.91463333333,5.83646666667,14.2001,8.59326666667,5.47826666667,7.0638
416.51,5.09233333333,17.2342461538,14.0035333333,5.18013333333,4.9352,5.848,14.2031333333,8.60686666667,5.49686666667,7.07033333333
416.86,5.18003333333,17.3088615385,14.0976666666,5.2532,4.99566666667,5.91913333333,14.2565333333,8.68993333333,5.58713333333,7.1556
417.22,5.2065,17.3463128205,14.1150666666,5.29106666667,4.99526666667,5.94493333333,14.2788,8.70953333333,5.60553333333,7.17606666667
417.58,5.18666666667,17.3224820513,14.091,5.27113333333,4.9866,5.91606666666,14.2551333333,8.67893333333,5.5818,7.16433333334
417.94,5.191,17.3340769231,14.103,5.27846666667,4.9939,5.92413333333,14.2480333333,8.67979999999,5.59033333333,7.17140000001
418.29,5.193,17.3443641026,14.1202666667,5.29473333333,4.9973,5.91306666667,14.2496333333,8.67546666667,5.58706666667,7.18153333334
418.65,5.187,17.3605794872,14.1226,5.31033333333,4.99863333333,5.92286666667,14.2467666667,8.668,5.58953333333,7.1908
419.01,5.2336,17.3746717949,14.1672666667,5.3526,5.0567,5.9598,14.2497,8.70606666666,5.63413333333,7.23986666667
419.37,5.29356666667,17.4463179487,14.2388,5.41493333333,5.10963333333,6.0198,14.3272333333,8.76946666667,5.6958,7.31293333333
419.73,5.318,17.4597282051,14.2653333333,5.42766666667,5.11603333333,6.0364,14.3319,8.77500000001,5.7052,7.33873333334
420.08,5.32103333333,17.4672410256,14.2519333333,5.4364,5.10586666667,6.03653333333,14.3204,8.76379999999,5.70273333333,7.33146666666
420.44,5.3024,17.4285538461,14.2230666667,5.4168,5.07376666667,6.01646666667,14.2839666667,8.72900000001,5.67446666667,7.3148
420.80,5.252,17.4053538461,14.1812,5.37393333333,5.0429,5.97653333333,14.2471,8.68466666667,5.624,7.27586666667
421.16,5.2268,17.3745282051,14.1678666667,5.36706666667,5.02343333333,5.94406666666,14.2027,8.65773333333,5.6044,7.24840000001
421.51,5.244,17.389774359,14.1770666667,5.38573333333,5.0364,5.95553333333,14.1983333333,8.67026666667,5.6142,7.26106666667
421.87,5.23363333333,17.4055794872,14.1613333333,5.3782,5.02236666667,5.9292,14.1900333333,8.65793333333,5.59793333334,7.23333333333
422.23,5.26486666667,17.4290923077,14.1888666667,5.399,5.03326666667,5.94633333333,14.1909333333,8.6866,5.62526666667,7.24486666667
422.58,5.25223333333,17.3959794872,14.1678666666,5.3814,5.0143,5.91813333333,14.1683666667,8.66126666667,5.6054,7.21493333334
422.94,5.2372,17.4128,14.1659333333,5.37613333333,4.99566666667,5.9012,14.1543333333,8.64666666667,5.59386666667,7.19246666666
423.30,5.2097,17.3988512821,14.13,5.34,4.9667,5.8666,14.1159666667,8.61353333333,5.5638,7.15253333333
423.66,5.22076666667,17.4272666667,14.1636666666,5.3648,4.99363333333,5.88,14.1297666667,8.63226666667,5.57746666667,7.166
424.01,5.24423333333,17.4671948718,14.2102666667,5.39753333333,5.013,5.9006,14.1528666667,8.65993333333,5.5988,7.18833333333
424.37,5.26963333333,17.5198923077,14.254,5.42386666667,5.05443333333,5.925,14.1770333333,8.68573333333,5.63106666667,7.21446666667
424.73,5.2683,17.5333692308,14.2508666667,5.4268,5.04903333333,5.9128,14.1684333333,8.67273333333,5.63046666667,7.20426666667
425.08,5.29166666667,17.5756461538,14.2716666667,5.4296,5.06693333333,5.92826666667,14.1943333333,8.6834,5.64373333333,7.22613333333
425.44,5.30983333333,17.6117076923,14.2957333333,5.4516,5.0784,5.94833333333,14.2140666667,8.698,5.66933333333,7.23773333333
425.80,5.34886666667,17.6473333333,14.3412,5.4928,5.10693333333,5.9882,14.2485333333,8.73006666666,5.70113333333,7.28446666667
426.16,5.33163333333,17.6485025641,14.3248666667,5.46966666667,5.08686666667,5.9726,14.2274,8.6976,5.6796,7.26340000001
426.51,5.3388,17.6901692307,14.3502666667,5.47166666667,5.09046666667,5.98033333333,14.2140666667,8.7082,5.6782,7.25806666667
426.87,5.36996666667,17.7111230769,14.3871333333,5.50046666667,5.1116,6.0,14.2348,8.7306,5.70106666667,7.27780000001
427.23,5.42383333333,17.7779025641,14.465,5.55953333333,5.16513333333,6.0472,14.2832,8.7892,5.74586666666,7.31713333334
427.58,5.4558,17.8264923077,14.4860666666,5.5844,5.17543333333,6.06693333334,14.3080333333,8.80473333333,5.76333333333,7.32666666667
427.94,5.46903333333,17.8501230769,14.4975333333,5.59733333333,5.19203333333,6.06893333333,14.3074333333,8.80373333333,5.77133333333,7.34266666667
428.30,5.4739,17.8923794872,14.5176666667,5.61026666667,5.18286666667,6.06846666667,14.3257333333,8.81146666667,5.78333333333,7.34466666666
428.65,5.5303,17.9485230769,14.5714,5.6698,5.22936666667,6.1068,14.3679666667,8.86953333333,5.8198,7.38413333333
429.01,5.5643,18.0270358974,14.6223333333,5.73013333333,5.27716666667,6.1426,14.4005,8.91960000001,5.85493333333,7.42546666666
429.37,5.58863333333,18.0896923077,14.6718,5.7554,5.29966666667,6.15013333333,14.3982,8.94393333333,5.86466666667,7.45053333333
429.72,5.56826666667,18.0765846154,14.6492,5.74853333333,5.2758,6.1182,14.3554666667,8.91913333333,5.85393333334,7.42819999999
430.08,5.60893333333,18.1222923077,14.6997333333,5.80733333333,5.31806666667,6.1544,14.4168666666,8.96359999999,5.88753333333,7.46913333334
430.44,5.65033333333,18.1905692308,14.7576,5.8586,5.34603333333,6.17986666667,14.4767666667,8.99393333333,5.93613333333,7.53226666667
430.79,5.62173333333,18.2019025641,14.7304,5.8356,5.3191,6.1504,14.4897666667,8.96606666666,5.91053333333,7.5048
431.15,5.55886666667,18.1725897436,14.6826,5.79733333333,5.26793333333,6.10826666667,14.4401333333,8.90353333333,5.86753333333,7.4754
431.50,5.53866666667,18.1688717949,14.6846,5.7914,5.24136666667,6.08566666667,14.4151666667,8.89573333334,5.8516,7.4692
431.86,5.51863333333,18.1536769231,14.6945333333,5.77473333333,5.21646666667,6.073,14.3948666667,8.875,5.82873333333,7.452
432.22,5.492,18.126348718,14.6752,5.74793333333,5.2002,6.0446,14.3692,8.86133333333,5.79553333333,7.42346666666
432.57,5.49456666667,18.1509128205,14.6902,5.76426666667,5.20256666666,6.054,14.3724333333,8.87300000001,5.8086,7.43979999999
432.93,5.48726666667,18.1393487179,14.6936666667,5.73846666667,5.20526666667,6.04613333333,14.3596666667,8.85600000001,5.8096,7.41979999999
433.29,5.46776666667,18.1177076923,14.6769333333,5.73873333333,5.17866666667,6.026,14.3468666667,8.839,5.79486666667,7.42379999999
433.64,5.47023333333,18.1622666667,14.7160666667,5.75666666667,5.1993,6.04933333333,14.3847,8.87113333333,5.80306666667,7.43406666667
434.00,5.46353333333,18.1701128205,14.7154666667,5.75386666667,5.19493333333,6.05593333333,14.3832,8.84926666666,5.79933333333,7.43326666667
434.35,5.4662,18.1635692308,14.7022666667,5.74713333333,5.19816666667,6.0502,14.3721666667,8.84826666667,5.80113333333,7.42013333333
434.71,5.50953333333,18.2043282051,14.7394,5.78326666667,5.23923333333,6.0836,14.3812333333,8.88113333333,5.83886666667,7.45633333333
435.07,5.5573,18.2636102564,14.7984666667,5.83133333333,5.2784,6.11493333333,14.4289333333,8.92080000001,5.87473333333,7.49200000001
435.42,5.5522,18.2837025641,14.8067333333,5.83393333333,5.28803333333,6.11546666667,14.4406333333,8.91980000001,5.88233333333,7.49913333334
435.78,5.58546666667,18.3433846154,14.8447333333,5.86966666667,5.3204,6.13746666667,14.5031333333,8.9552,5.91553333333,7.53539999999
436.13,5.62096666667,18.3771589743,14.8805333334,5.92406666667,5.35396666667,6.16533333333,14.5294333334,8.97553333334,5.95193333333,7.57953333334
436.49,5.57656666667,18.3541230769,14.8824666667,5.89486666667,5.32666666667,6.1238,14.4920666667,8.93793333333,5.9134,7.54566666667
436.84,5.57086666667,18.3506051282,14.8896,5.9082,5.31516666667,6.10266666667,14.5025,8.92246666666,5.89933333333,7.5498
437.20,5.5823,18.3909384616,14.9276666667,5.92506666667,5.34283333333,6.11733333333,14.5523666667,8.9332,5.92226666667,7.55486666667
437.56,5.5745,18.372974359,14.9289333333,5.92966666667,5.34046666667,6.10646666666,14.5325333333,8.91020000001,5.9306,7.55440000001
437.91,5.5599,18.3758205128,14.9305333333,5.924,5.32193333333,6.06713333333,14.5241333333,8.91013333333,5.9308,7.56286666667
438.27,5.55233333333,18.3881487179,14.956,5.9438,5.31303333333,6.06253333333,14.5229,8.90379999999,5.935,7.57226666667
438.62,5.4787,18.3451128205,14.9036666667,5.89226666667,5.24743333333,5.99286666667,14.4903666667,8.84046666666,5.87333333333,7.52373333333
438.98,5.43916666667,18.3045794872,14.8699333333,5.86453333333,5.2038,5.9554,14.4546,8.82086666667,5.85333333333,7.49273333334
439.33,5.4376,18.2987384616,14.867,5.86846666667,5.2039,5.94866666667,14.4581666667,8.82273333334,5.8452,7.4942
439.69,5.4002,18.2670717949,14.8469333333,5.8548,5.18733333333,5.92953333333,14.4237333333,8.79200000001,5.81946666667,7.47046666667
440.04,5.3752,18.2725025641,14.8384,5.83866666667,5.1624,5.91053333333,14.4154,8.77480000001,5.79993333333,7.45866666666
440.40,5.37656666667,18.2881948718,14.8212666666,5.83986666667,5.1515,5.90813333333,14.4228333333,8.77193333334,5.79986666667,7.46186666667
440.75,5.36356666667,18.2923538462,14.8224666667,5.84173333333,5.13623333334,5.90653333333,14.4095,8.76806666667,5.79646666667,7.45800000001
441.11,5.35383333333,18.2916974359,14.8225333333,5.8244,5.11986666667,5.88766666667,14.3935333333,8.75366666667,5.78533333333,7.44486666667
441.47,5.34656666667,18.2928051282,14.8094666667,5.79706666667,5.09973333333,5.8626,14.3769333333,8.72779999999,5.75513333333,7.43146666666
441.82,5.3333,18.2843487179,14.807,5.7898,5.09816666667,5.84606666667,14.3609,8.71599999999,5.7332,7.41180000001
442.18,5.3133,18.2996717949,14.8022,5.78253333333,5.09686666667,5.83646666667,14.3741333333,8.71693333333,5.72566666667,7.40953333333
442.53,5.32916666667,18.3349794872,14.8288,5.80026666667,5.1057,5.85926666667,14.3848333333,8.72633333333,5.74613333333,7.4322
442.89,5.34526666667,18.3631589743,14.8613333333,5.82193333333,5.12886666667,5.88013333333,14.4022666667,8.73546666666,5.75973333333,7.45226666667
443.24,5.30753333333,18.3417128205,14.8417333333,5.78466666667,5.0887,5.85473333333,14.3765,8.6962,5.72553333333,7.41593333334
443.60,5.2819,18.3178769231,14.8149333333,5.74446666667,5.04776666667,5.82306666667,14.3545,8.67273333333,5.69986666667,7.37833333333
443.95,5.2735,18.3065897436,14.8155333333,5.7378,5.0388,5.8202,14.3489333333,8.66726666666,5.69513333334,7.3706
444.31,5.2674,18.286,14.8274,5.74413333333,5.039,5.81906666667,14.3390666667,8.66373333333,5.69,7.35906666666
444.66,5.25336666667,18.290748718,14.8225333334,5.74106666666,5.03473333333,5.81193333333,14.3461333333,8.66966666667,5.67613333333,7.34993333334
445.02,5.24836666667,18.2832871795,14.8247333333,5.75853333333,5.0291,5.81366666667,14.3474333333,8.67939999999,5.6704,7.35166666666
445.37,5.26796666667,18.3014769231,14.8475333333,5.79546666667,5.05426666667,5.83613333333,14.3787333333,8.70386666666,5.6966,7.37493333333
445.72,5.25766666667,18.3041948718,14.8546,5.81006666667,5.05553333333,5.84326666667,14.3792,8.69900000001,5.7008,7.37440000001
446.08,5.2709,18.3140205128,14.8626666667,5.82393333333,5.0575,5.84646666667,14.3761,8.70633333333,5.6986,7.37426666667
446.43,5.27866666667,18.3237692308,14.8825333333,5.83306666667,5.0706,5.849,14.3960666667,8.72359999999,5.70073333333,7.37666666667
446.79,5.2848,18.3304153846,14.8906,5.84226666667,5.08223333333,5.8442,14.3976333333,8.72633333333,5.7042,7.38346666667
447.14,5.32343333333,18.3656769231,14.9282,5.88906666667,5.12063333333,5.8598,14.4189666667,8.75213333334,5.74653333334,7.4284
447.50,5.34163333333,18.4059589744,14.9636666667,5.92906666667,5.1533,5.87026666667,14.4439666667,8.77173333334,5.77,7.44953333334
447.85,5.3581,18.4245692308,14.9847333333,5.95993333333,5.1687,5.88533333333,14.4601,8.79006666667,5.78773333333,7.46066666666
448.21,5.38776666667,18.4744923077,15.0295333333,5.98886666667,5.20203333333,5.9148,14.5219666667,8.82586666666,5.82326666667,7.48779999999
