wavelength,Back_SalAtof,Belly_SalAtof,Breast_SalAtof,Crissum_SalAtof,Crown_SalAtof,DorTail_SalAtof,Rump_SalAtof,Throat_SalAtof,WingTip_SalAtof
262.51,3.085,3.14533333333,4.11316666667,2.795,2.56,3.62666666666,4.03133333333,2.467,4.7095
262.88,3.339,3.65716666666,4.22666666667,3.1655,2.9675,3.93266666666,4.4605,2.76983333333,4.93983333333
263.25,3.87283333333,4.25583333333,4.71766666667,3.642,3.15383333334,4.3085,4.922,3.37166666667,5.582
263.63,3.746,4.3405,4.38333333333,3.5525,2.92916666667,4.24733333333,4.68433333333,3.359,5.379
264.00,3.7355,4.41633333334,4.40816666667,3.78183333333,2.73783333333,4.099,4.733,3.5265,5.24333333333
264.37,3.526,4.53016666667,4.36166666667,3.61483333333,2.59416666667,3.799,4.6585,3.34133333334,4.93966666667
264.75,3.88883333334,5.39466666667,5.04833333334,4.22683333333,3.18033333333,4.26733333334,5.33016666666,3.8245,5.19316666667
265.12,4.317,5.661,5.329,4.50666666667,3.51833333333,4.736,5.66116666667,4.02433333333,5.345
265.49,4.311,5.381,5.00366666666,4.5035,3.318,4.465,5.65066666666,3.75683333333,5.01933333334
265.87,4.195,5.3525,4.54066666667,4.48083333334,2.977,4.15733333333,5.4805,3.48833333333,4.80383333333
266.24,4.06766666666,4.82866666667,4.07516666666,4.06783333333,2.5825,3.50433333333,5.09933333333,3.02166666667,4.1775
266.61,3.91633333333,4.477,3.76783333334,3.56183333334,2.12133333333,3.29233333333,4.839,2.57566666667,3.98766666666
266.98,3.80933333334,4.31533333333,3.66583333334,3.60416666667,2.0585,3.21416666667,4.61633333333,2.48266666666,3.93916666666
267.36,3.53116666667,3.88283333333,3.27233333334,3.239,1.85866666667,2.96683333333,4.31433333333,1.99133333333,3.697
267.73,3.724,3.80833333333,3.50316666667,3.37366666666,2.18633333333,3.1595,4.41183333333,2.11516666667,3.80816666667
268.10,3.56233333333,3.61283333333,3.27783333333,3.02466666667,2.10066666667,3.03083333333,4.26483333333,1.95533333334,3.689
268.48,2.95833333333,3.20816666666,3.008,2.63916666667,1.61966666667,2.608,3.65833333334,1.40716666667,3.1645
268.85,2.72533333333,2.71333333333,2.32583333333,2.252,1.31683333333,2.338,3.1685,0.904333333333,2.9345
269.22,2.69233333333,2.72916666666,2.38883333334,2.261,1.386,2.34033333333,3.1485,0.984666666667,3.28833333334
269.59,2.6015,2.75,2.56016666667,2.12616666667,1.36616666666,2.28683333334,2.80966666667,1.01583333333,3.46283333333
269.97,2.55766666667,2.76133333334,2.80783333333,2.01133333334,1.57533333334,2.3835,2.90083333334,1.24983333334,3.71483333334
270.34,2.437,2.71633333334,2.955,2.06716666666,1.53733333333,2.44283333333,2.8985,1.28683333333,3.93466666666
270.71,2.59333333333,3.01183333333,3.24283333333,2.384,1.7235,2.60983333333,3.2375,1.64616666667,4.08516666666
271.09,2.687,3.15316666667,3.50183333333,2.40766666667,1.82316666667,2.66516666666,3.35166666666,1.73216666667,4.14
271.46,3.11966666667,3.65133333333,4.07416666667,2.79083333333,2.32116666667,2.942,3.77166666667,2.238,4.23583333334
271.83,2.99633333333,3.66216666666,3.89266666666,2.69416666666,2.19216666666,2.8785,3.68766666667,2.17683333333,4.32283333333
272.20,3.17833333333,3.968,4.073,3.06366666667,2.42866666666,3.28816666667,3.958,2.48866666666,4.7275
272.58,3.46216666666,4.1445,4.00216666666,3.29,2.68116666666,3.516,4.115,2.74983333333,5.107
272.95,3.3625,4.2375,4.08116666667,3.27966666666,2.61966666667,3.59233333334,4.29133333333,2.81516666667,5.30316666666
273.32,3.5375,4.39733333334,4.24683333333,3.52283333333,2.75516666667,3.87266666666,4.6695,3.15833333333,5.51
273.69,3.63366666667,4.584,4.313,3.68766666666,2.964,4.08683333333,4.92366666667,3.3285,5.618
274.06,3.724,4.599,4.22416666666,3.869,2.88933333334,4.119,4.989,3.19933333333,5.519
274.44,3.89883333333,4.92433333333,4.42183333333,4.17816666667,3.08683333333,4.31516666667,5.08166666666,3.325,5.57416666667
274.81,4.042,5.0135,4.572,4.36933333333,3.33,4.5095,5.07583333333,3.37183333333,5.68366666666
275.18,3.8035,4.64116666666,4.24883333333,4.19066666666,3.066,4.392,4.8005,3.1295,5.59066666667
275.55,3.56616666667,4.365,3.98483333333,4.01716666667,2.65833333333,4.338,4.68583333334,2.85366666667,5.61016666667
275.93,3.741,4.5045,4.2025,4.22983333333,2.81783333333,4.54833333333,4.988,3.16983333334,5.8175
276.30,3.9295,4.6215,4.49316666667,4.4765,3.07016666667,4.7665,5.16866666667,3.43283333333,6.06166666666
276.67,3.91683333333,4.65483333333,4.81366666667,4.58116666667,3.23566666666,4.81966666667,5.53483333333,3.8205,6.01733333333
277.04,3.78666666667,4.39366666667,4.752,4.34133333334,3.04666666666,4.4975,5.17383333333,3.74033333334,5.59583333333
277.41,3.32383333334,3.88283333334,4.48266666667,3.84216666667,2.77683333333,3.7315,4.47083333334,3.16683333334,4.896
277.79,3.64633333333,3.90733333333,4.89866666667,4.12733333333,3.06666666667,3.9015,4.70116666666,3.345,5.142
278.16,3.56216666667,4.00766666667,5.03133333333,4.10033333333,3.22116666666,3.94966666667,4.8,3.51583333333,5.251
278.53,3.3875,3.61166666667,4.963,3.807,3.11716666667,3.84183333333,4.78483333333,3.485,5.29116666667
278.90,3.17816666666,3.45416666667,4.8275,3.56316666667,3.115,3.701,4.615,3.35066666667,5.22966666667
279.27,3.3015,3.808,5.0775,3.75683333333,3.41533333333,3.83083333333,4.99783333334,3.56883333334,5.5045
279.64,3.31416666667,3.59466666667,4.89583333334,3.7685,3.35916666666,3.83033333334,4.81166666667,3.41516666666,5.47883333334
280.02,3.3015,3.60483333334,4.99866666667,3.80816666667,3.362,3.89666666666,4.91616666667,3.318,5.34066666667
280.39,2.98133333333,3.17033333333,4.41233333333,3.25116666667,2.911,3.44566666666,4.5095,2.83533333333,4.893
280.76,3.2435,3.343,4.51966666667,3.4475,3.06583333334,3.78216666666,4.635,2.85116666666,5.23633333333
281.13,3.71266666667,3.8385,4.935,3.95416666666,3.71266666667,4.35166666667,5.12133333333,3.33016666667,5.90616666667
281.50,3.79116666667,3.95366666666,4.89416666666,4.11616666667,3.7025,4.5545,5.21916666667,3.37766666667,5.98716666667
281.87,3.5845,3.87783333334,4.47433333334,3.998,3.3585,4.36383333333,5.004,3.137,5.64366666667
282.25,3.59833333333,3.60816666667,4.483,3.7305,3.20816666667,4.21016666667,4.817,3.0435,5.5745
282.62,3.856,3.81916666666,4.6795,3.98466666666,3.488,4.49116666667,4.99283333333,3.25783333334,5.68266666667
282.99,4.152,4.0005,4.621,4.21016666666,3.5405,4.59866666667,5.1475,3.41116666667,5.81283333333
283.36,4.35716666666,3.94366666666,4.71416666667,4.2745,3.52116666666,4.64433333334,5.18866666667,3.49533333334,5.75866666667
283.73,4.172,4.03666666667,4.74316666667,4.23533333333,3.57083333333,4.557,4.97583333334,3.52866666666,5.5935
284.10,4.2295,4.0075,4.645,4.1555,3.5835,4.54216666667,4.79316666666,3.415,5.4595
284.47,4.24,4.1,4.828,4.308,3.7,4.61983333334,4.932,3.388,5.53166666667
284.85,4.064,3.94666666667,4.619,4.1265,3.45066666667,4.498,4.84566666667,3.177,5.385
285.22,3.80416666667,3.73133333334,4.397,3.9875,3.24516666667,4.36266666667,4.78383333334,2.966,5.22383333333
285.59,3.94166666667,3.874,4.42366666666,4.05083333333,3.29416666667,4.40483333334,5.05233333333,3.12866666667,5.36483333333
285.96,4.0235,3.949,4.54083333333,4.07916666666,3.33866666667,4.45883333333,4.9985,3.30866666667,5.382
286.33,4.1675,4.197,4.56966666667,4.38516666667,3.51116666667,4.74683333333,5.14133333333,3.39333333333,5.499
286.70,4.16483333333,4.22383333333,4.4665,4.2825,3.41133333333,4.63533333333,5.01033333333,3.19066666667,5.44783333333
287.07,4.019,4.07816666667,4.49166666667,4.03383333333,3.21733333334,4.49916666667,4.839,2.98483333333,5.26383333334
287.44,4.0475,4.22133333333,4.4135,4.003,3.25933333334,4.5135,4.7205,2.91883333333,5.27916666667
287.82,4.1425,4.29516666666,4.36983333334,4.04916666667,3.28116666667,4.46683333333,4.95516666666,2.845,5.30583333334
288.19,4.04766666667,4.235,4.16416666667,4.02866666666,3.24933333333,4.32883333333,4.99566666667,2.73983333334,5.412
288.56,4.07483333333,4.21516666667,4.014,3.96483333333,3.127,4.211,4.829,2.6155,5.36733333333
288.93,4.0605,4.183,4.09866666667,4.02983333333,3.04733333333,4.0225,4.68366666667,2.56566666666,5.246
289.30,4.44183333333,4.44566666667,4.49166666667,4.32666666667,3.22216666667,4.19266666667,4.88666666667,2.88083333334,5.49683333333
289.67,4.409,4.37466666667,4.64,4.36683333333,3.19716666666,4.29366666667,4.89766666666,2.743,5.4865
290.04,4.28883333333,4.10816666667,4.66183333334,4.11183333333,3.0465,4.12333333334,4.90433333333,2.45783333333,5.4235
290.41,4.27366666667,4.158,4.79116666666,4.11533333334,3.1195,4.03066666667,5.03433333333,2.494,5.47433333334
290.78,4.349,4.22033333334,5.08233333334,4.25166666666,3.34266666667,4.12266666666,5.29683333333,2.67583333333,5.64383333333
291.15,4.45366666667,4.46566666667,5.293,4.48516666667,3.64616666667,4.27733333333,5.51633333333,2.87383333333,5.82233333333
291.52,4.19433333333,4.31766666666,5.2115,4.3215,3.444,4.10316666667,5.43766666667,2.66133333333,5.63216666667
291.89,4.19366666666,4.42616666666,5.36333333333,4.37783333334,3.473,4.294,5.5195,2.76783333334,5.69966666667
292.26,3.981,4.283,5.41,4.15266666667,3.22566666667,4.09133333334,5.42633333334,2.67416666667,5.42216666666
292.64,3.78816666667,4.25983333333,5.426,4.202,3.16383333333,4.0735,5.58333333334,2.72116666667,5.31433333334
293.01,3.8305,4.482,5.41333333334,4.244,3.3545,4.2355,5.75183333334,2.88633333334,5.359
293.38,3.43166666666,4.23233333334,4.95266666667,3.96133333333,3.0675,3.851,5.46933333334,2.48683333334,4.889
293.75,3.26316666667,4.1485,4.74733333333,3.87883333333,2.94666666667,3.62233333333,5.17916666667,2.36083333334,4.75566666667
294.12,3.35383333333,4.49833333334,4.77,4.18466666667,3.16266666667,3.6165,5.32533333333,2.56933333333,4.76983333333
294.49,3.23333333334,4.2,4.49166666667,3.92916666667,2.96666666667,3.35,5.00416666667,2.3375,4.45416666667
294.86,3.0175,4.0985,4.23883333334,3.85716666666,2.71616666666,3.15,4.76533333334,2.0735,4.23883333334
295.23,2.78133333334,3.83016666666,3.9695,3.62483333334,2.4335,2.89366666667,4.53016666667,1.87266666667,3.98116666667
295.60,3.05566666667,4.15183333333,4.1815,3.875,2.69433333333,3.1405,4.77916666667,2.1775,4.292
295.97,3.25666666667,4.262,4.21966666666,3.92333333333,2.752,3.15083333333,4.86166666667,2.26866666667,4.39966666667
296.34,3.52683333333,4.5445,4.4635,4.22333333333,3.0635,3.43533333334,4.9705,2.3905,4.68316666667
296.71,3.86583333333,4.86666666667,4.70283333334,4.435,3.336,3.7675,5.13816666666,2.61966666667,4.9645
297.08,3.97283333333,4.8155,4.838,4.51116666667,3.428,3.80933333334,5.168,2.624,5.017
297.45,4.05933333333,4.89316666666,5.05433333334,4.59016666667,3.51916666666,3.9425,5.29433333334,2.62183333333,5.16166666667
297.82,4.28866666667,5.10983333334,5.288,4.77283333333,3.75733333334,4.11966666667,5.4755,2.71416666667,5.26
298.19,4.27066666667,5.05933333333,5.28633333333,4.7345,3.71566666667,4.236,5.4,2.64333333333,5.2865
298.56,4.43066666667,5.362,5.5565,4.92833333333,3.85966666666,4.4785,5.61083333334,2.78783333333,5.55033333334
298.93,4.663,5.59566666667,5.794,5.0725,3.9805,4.6695,5.81983333333,3.08383333333,5.70616666667
299.30,5.03666666667,6.059,6.1155,5.49133333333,4.27266666666,4.93033333333,6.08566666667,3.4065,5.96616666667
299.67,5.08183333334,6.042,6.3155,5.5805,4.27516666667,4.90033333333,6.1035,3.40366666667,5.91916666666
300.04,4.89666666667,5.91166666666,6.238,5.404,4.09833333333,4.6625,5.89383333333,3.112,5.69866666666
300.41,4.81133333333,5.81533333333,6.2165,5.25633333334,3.86966666667,4.55383333333,5.742,2.983,5.49583333333
300.78,4.63683333333,5.61366666667,6.13833333333,5.15033333333,3.62983333333,4.29883333333,5.5605,2.72516666666,5.19583333333
301.15,4.58866666667,5.70016666667,6.06816666667,5.13083333333,3.55866666667,4.27916666666,5.518,2.672,5.13116666667
301.52,4.49933333334,5.76683333333,6.05416666667,5.1015,3.54283333333,4.1685,5.40066666667,2.6335,4.90083333334
301.89,4.40916666666,5.72333333333,6.06683333333,5.07216666666,3.6385,4.10983333333,5.35166666667,2.66383333333,4.90466666667
302.26,4.45916666667,5.7565,6.00816666666,5.10166666667,3.63283333334,3.98783333333,5.3135,2.567,4.94216666666
302.63,4.2235,5.574,5.80516666667,5.02416666666,3.39066666667,3.6975,5.09583333333,2.4025,4.77716666667
303.00,4.07616666666,5.513,5.65233333334,4.9,3.23633333333,3.64616666667,5.0315,2.245,4.81266666667
303.37,4.05316666666,5.42283333334,5.622,4.84166666667,3.13333333333,3.7465,5.0805,2.2375,4.92533333333
303.74,3.89616666666,5.47,5.59433333333,4.83333333334,3.16733333333,3.73616666667,5.0535,2.23066666667,4.9055
304.10,4.03333333333,5.69466666667,5.767,5.0365,3.4635,3.99316666667,5.197,2.55233333334,5.10883333333
304.47,4.17166666666,5.93616666666,5.916,5.16016666667,3.7175,4.03083333333,5.44966666666,2.79716666667,5.22066666667
304.84,4.26133333334,6.04333333334,6.0915,5.18483333333,3.88216666667,3.99516666666,5.62383333333,2.83816666667,5.249
305.21,4.18516666666,5.96516666667,6.16783333334,5.05683333333,3.74283333333,3.97016666666,5.53916666667,2.73316666667,5.146
305.58,4.11466666667,5.89383333333,6.08983333333,4.8055,3.5745,3.83633333334,5.51733333333,2.597,4.9855
305.95,3.8585,5.80383333333,5.80433333333,4.60416666666,3.023,3.5675,5.26333333333,2.37166666667,4.69416666666
306.32,3.78366666667,5.72716666667,5.83833333334,4.51666666667,2.88616666667,3.4915,5.10533333334,2.351,4.677
306.69,3.62733333334,5.57066666667,5.79283333334,4.29016666666,2.75016666667,3.44233333334,4.90366666667,2.23583333334,4.38083333333
307.06,3.727,5.66183333333,5.842,4.365,2.76116666666,3.38716666667,4.86016666667,2.19683333333,4.11133333334
307.43,3.43933333334,5.5475,5.869,4.22866666667,2.58033333334,3.1705,4.587,1.974,3.82983333333
307.80,3.4765,5.482,5.71083333333,4.11133333333,2.347,3.11483333334,4.441,1.86883333334,3.6495
308.17,3.65516666667,5.6425,5.90433333333,4.30333333333,2.31183333334,3.1515,4.5025,1.976,3.77633333333
308.54,3.5935,5.605,5.62783333333,4.28916666667,2.13316666666,3.12566666667,4.354,1.87083333334,3.84066666667
308.90,3.71016666667,5.78266666666,5.7935,4.29916666667,2.16066666667,3.26466666667,4.39116666666,2.05,3.88683333333
309.27,3.91716666667,6.01816666666,5.92533333333,4.4415,2.29016666667,3.31766666666,4.56633333333,2.30083333333,4.013
309.64,4.16866666667,6.21666666667,6.06916666667,4.7335,2.44216666667,3.62383333333,4.67533333334,2.603,4.34666666666
310.01,4.445,6.54083333333,6.3795,4.857,2.768,3.91116666667,5.0185,2.8965,4.63616666666
310.38,4.61633333333,6.77966666667,6.71883333333,5.08233333334,3.00216666666,4.20833333333,5.379,3.13616666667,4.757
310.75,4.94533333334,7.14883333334,7.0265,5.3925,3.27716666666,4.44733333333,5.69033333333,3.46466666667,5.01083333334
311.12,4.72516666667,6.95916666667,6.89133333333,5.13666666666,3.0665,4.25483333333,5.49883333333,3.28933333333,4.852
311.49,4.82033333334,7.0415,6.97683333333,5.13966666666,3.08466666667,4.24583333333,5.6375,3.27816666667,4.8265
311.85,4.6915,6.991,6.97566666667,5.11983333334,3.03,4.17966666666,5.613,3.1595,4.76233333333
312.22,4.5495,6.86766666667,6.896,5.04,3.01833333333,4.10583333334,5.52433333333,3.00883333333,4.63383333333
312.59,4.69516666667,6.96166666666,7.23183333334,5.21966666666,3.18516666667,4.196,5.62966666666,3.09,4.641
312.96,4.57966666667,6.9245,7.255,5.2695,3.0995,4.15533333333,5.49283333333,2.95716666667,4.7415
313.33,4.57416666667,7.019,7.44616666667,5.399,3.20383333333,4.25183333334,5.51066666667,2.99366666667,4.99466666667
313.70,4.69166666667,7.2765,7.84883333333,5.56683333333,3.41283333333,4.46633333333,5.70816666666,3.19733333334,5.1395
314.07,4.748,7.27766666667,8.03433333333,5.71583333334,3.4455,4.50616666667,5.70883333333,3.262,5.211
314.43,4.46983333333,7.1635,7.79833333333,5.52933333333,3.239,4.19516666667,5.42233333334,3.11416666667,5.04066666667
314.80,4.3625,7.09766666667,7.71733333334,5.3415,3.05066666667,4.02216666667,5.2975,2.91866666666,4.92383333334
315.17,4.367,7.20933333333,7.93233333333,5.53433333334,3.2075,4.0395,5.335,2.92883333333,5.02983333333
315.54,4.32366666667,7.2215,8.04983333334,5.576,3.19483333333,4.0115,5.28316666667,2.89783333333,5.09783333334
315.91,4.42433333333,7.50933333334,8.2005,5.635,3.3425,4.17066666667,5.424,3.1005,5.3305
316.28,4.455,7.71716666666,8.30966666667,5.664,3.38366666666,4.30583333334,5.55833333333,3.22266666666,5.36583333333
316.64,4.2405,7.68116666667,8.36683333333,5.6315,3.32233333334,4.347,5.52916666667,3.20416666666,5.293
317.01,4.29883333333,7.78616666667,8.36716666666,5.716,3.33183333333,4.45416666666,5.57666666666,3.324,5.1865
317.38,4.0345,7.69466666667,8.14583333334,5.65483333334,3.1035,4.22833333333,5.44133333334,3.0875,4.9095
317.75,3.728,7.39933333334,7.74616666667,5.319,2.7655,3.72,5.11916666667,2.65933333333,4.53566666667
318.12,3.5815,7.34416666667,7.628,5.2265,2.72233333333,3.55283333334,5.04983333333,2.44683333333,4.37533333333
318.49,3.781,7.488,7.86616666667,5.42266666667,2.90866666667,3.7725,5.28266666667,2.55083333333,4.43916666667
318.85,3.75733333333,7.55183333334,7.86933333333,5.47716666667,3.03983333334,3.93883333334,5.34533333333,2.55716666667,4.537
319.22,3.86883333334,7.76633333333,7.936,5.56116666667,3.186,4.0795,5.499,2.78483333333,4.7375
319.59,3.90616666667,7.93283333333,7.9205,5.6205,3.17566666667,4.18833333334,5.58316666667,2.86416666667,4.82766666667
319.96,4.24316666667,8.00683333334,8.05233333333,5.80633333334,3.32933333333,4.30966666666,5.604,2.98583333333,4.87183333333
320.32,4.303,7.96516666667,8.24416666667,5.86366666666,3.33766666667,4.32383333334,5.67633333334,3.03766666667,4.91866666667
320.69,4.29416666667,8.01966666666,8.19133333334,5.78683333334,3.1735,4.20233333333,5.632,2.98966666667,4.871
321.06,4.09416666667,7.8205,7.8455,5.476,2.95133333333,3.78033333334,5.3545,2.6125,4.52966666666
321.43,4.39616666666,7.87433333334,8.07466666667,5.44716666666,2.84866666667,3.79133333333,5.45966666667,2.52333333333,4.375
321.80,4.495,7.98666666667,8.1685,5.51016666667,2.84816666667,3.92916666667,5.55966666666,2.6745,4.503
322.16,4.52566666666,8.02566666666,8.29616666667,5.44883333333,2.7735,3.9965,5.56383333333,2.671,4.46816666666
322.53,4.44383333333,8.02383333334,8.32516666666,5.25533333333,2.70816666666,3.958,5.39616666666,2.61566666666,4.55633333333
322.90,4.51266666667,8.078,8.43166666667,5.29866666667,2.79466666666,3.8995,5.4205,2.62583333333,4.70116666667
323.27,4.478,8.052,8.52666666666,5.248,2.72716666667,3.8995,5.43933333333,2.63166666667,4.6885
323.63,4.607,8.13266666666,8.768,5.37966666666,2.961,4.02733333334,5.65816666667,2.749,4.82616666666
324.00,4.44183333333,8.08716666667,8.80766666666,5.31433333334,2.87066666667,3.9385,5.76666666666,2.7475,4.8
324.37,4.29383333333,7.92366666667,8.59816666667,5.04616666667,2.567,3.65816666667,5.55766666666,2.45766666667,4.587
324.74,4.259,7.9225,8.57283333333,4.985,2.53016666667,3.47516666666,5.47483333333,2.37283333334,4.56383333333
325.10,4.25,8.056,8.831,4.99866666666,2.6095,3.46166666666,5.64,2.51266666666,4.661
325.47,4.05616666666,8.0925,8.74133333333,4.8685,2.6405,3.37466666667,5.56,2.55883333333,4.70483333333
325.84,4.07816666667,8.09233333333,8.88216666667,4.926,2.65266666667,3.282,5.45266666666,2.4405,4.6885
