wavelength,Back_SicColm,Belly_SicColm,Breast_SicColm,Crissum_SicColm,Crown_SicColm,DorTail_SicColm,Patch10_SicColm,Rump_SicColm,Throat_SicColm,WingTip_SicColm
723.39,32.9084,70.5141333333,62.3538,59.0972,46.9030666667,22.8794,44.0940666667,35.3199333333,58.1642666667,21.6849333333
723.71,32.6393333333,70.2552666667,62.1878,58.8758666667,46.7521333333,22.6832,43.9683333333,35.1742666667,57.9982666667,21.6346666667
724.03,32.8517333333,70.8146666667,62.6100666667,59.1940666667,47.2393333333,22.8582666667,44.1682666667,35.6164,58.5024,21.7889333333
724.35,32.8574,70.9558,62.5887333333,59.3815333333,47.1656,22.7950666667,44.3096,35.5581333333,58.5566,21.652
724.67,33.2769333333,71.315,62.8778666667,59.7518666667,47.5108666667,22.9777333333,44.7147333333,35.8276,59.0712666667,21.7908
724.98,33.5530666667,71.6832666667,63.0242666667,60.0203333333,47.8212666667,23.3027333333,44.9348666667,35.9643333333,59.4456666667,22.0459333333
725.30,33.4125333333,71.6890666667,62.9540666667,60.0434666667,47.9970666667,22.9644,44.6010666667,35.9633333333,59.3896666667,21.8663333333
725.62,33.8646666667,72.1818666667,63.5582,60.6481333333,48.4686666667,23.5836666667,45.124,36.3172666666,59.8298666667,22.4121333333
725.94,33.7607333333,72.1244666667,63.5432666667,60.7181333333,48.3586,23.4748666667,44.9872,36.1811333334,59.8431333333,22.3724
726.26,33.9324,72.2781333334,63.8019333333,61.0451333333,48.5840666667,23.6541333333,45.1478666667,36.3080666667,60.0124666667,22.7042
726.58,34.0728666667,72.6287333333,63.885,61.3323333333,48.7785333333,23.8650666667,45.4488666667,36.3268,60.2788666667,22.8166
726.90,33.9949333333,72.7191333333,64.0629333333,61.4864666667,49.0276666667,23.84,45.6262,36.3607333333,60.3393333333,22.7622666667
727.21,34.2270666667,72.9491333333,64.2294666666,61.7331333333,49.2318666667,24.1210666666,45.8986,36.578,60.421,22.7695333334
727.53,34.4062,72.7497333333,64.1069333333,61.7047333333,49.2384,24.3952,45.8554,36.6436666667,60.2034,23.0416
727.85,34.5042,72.4348666667,64.0502666667,61.515,49.1279333333,24.3106666667,45.8542,36.8387333333,60.1504666667,23.1302
728.17,34.3998666667,72.4700666667,64.1834,61.3998666667,49.0906,24.5192,45.8058,37.0392,59.9574,23.2281333333
728.49,34.351,72.2850666667,64.1084,61.2640666667,48.9905333333,24.5516,45.8343333333,37.0617333333,59.9343333333,23.3038666667
728.80,34.2240666667,72.0904666667,64.055,61.1449333333,48.7932666667,24.5563333333,45.9064666667,36.929,59.8928,23.0616666667
729.12,34.1886666667,71.8521333333,63.732,60.8623333334,48.6856,24.3485333333,45.714,37.0006,59.8863333333,22.8835333333
729.44,34.3209333333,72.125,63.8784,61.1456,48.8810666667,24.3546,45.8022666667,37.0559333333,59.928,22.6860666667
729.76,34.0569333333,71.5245333333,63.3345333333,60.5439333333,48.5378666667,24.1456666667,45.4270666667,36.6332666667,59.4676,22.3735333333
730.08,33.8442,70.9988666666,63.1935333333,60.1878666667,48.2682,23.8900666667,45.2212,36.5154666667,59.0882666667,22.1717333333
730.39,33.9228666667,70.7574666667,62.9433333334,59.9909333334,48.1973333333,24.0089333333,45.272,36.6643333333,58.8662666667,22.3584666667
730.71,33.8635333333,70.7886,63.0024,59.8844,48.1418666667,23.9383333333,45.2324,36.7028666667,58.9939333333,22.334
731.03,33.7733333333,70.9744,63.2227333333,59.895,48.0570666667,23.4734666667,45.3240666667,36.5858,59.061,22.1243333333
731.35,33.4796,71.0714,63.2428666667,59.9200666667,48.1098666667,23.4030666667,45.1686,36.3087333333,58.9846666667,21.8501333333
731.67,33.4743333333,70.6825333333,62.8893333333,59.7705333333,47.9727333333,23.2368,45.0448666667,36.2385333333,58.9187333333,21.8150666667
731.98,33.408,70.3892666667,62.7993333333,59.5791333334,47.7664666667,23.0866666667,44.7906,36.0195333333,58.6264,21.6202666667
732.30,33.6360666667,70.417,62.9008,59.4645333333,47.9544,23.2216666667,44.8277333333,36.2407333333,58.6919333333,21.9406666667
732.62,33.5789333333,70.0518666667,62.5736666667,59.4072666667,47.7663333334,23.2274666667,44.7306666667,35.9905333333,58.2916,21.9404666667
732.94,33.4586,69.5231333333,62.2006,58.9768666667,47.5330666667,23.3466666667,44.5601333333,36.0063333333,57.8710666667,22.0304666667
733.25,33.7384,70.0926,62.8766666667,59.5124666667,47.9414,23.3756,45.1791333333,36.4252,58.4871333333,22.0642
733.57,33.715,69.7492666667,62.4897333333,59.2024,47.8644,23.4736,45.1196,36.2206,58.3494,22.0205333333
733.89,33.3968666667,69.7932666667,62.4289333333,59.0698,47.5381333333,23.0843333333,44.9824,35.8116,58.2054,21.5035333333
734.21,33.765,70.138,62.8690666667,59.5129333333,47.9693333333,23.2529333333,45.3688,36.0418666667,58.4648,21.641
734.52,33.8844,69.8500666667,62.8017333334,59.4658,48.0323333333,23.6428,45.5692,36.2435333333,58.4748,21.8974
734.84,34.5338,70.1702666667,62.9646666667,59.7354666667,48.3597333333,24.0354,46.1913333333,36.6263333333,58.9341333333,22.2859333333
735.16,34.6636666667,70.3412666667,63.1217333334,59.7732666667,48.3284666667,23.9686,46.4125333333,36.6768,58.8613333333,22.3642
735.48,34.9626,70.4733333333,63.0655333333,60.0076,48.3339333334,24.0806,46.7656666667,36.9166666667,59.0636666667,22.3907333333
735.79,35.1072666666,70.2506666667,62.9978,60.0463333333,48.1037333333,24.2061333333,47.1501333333,36.8094,59.0897333334,22.4399333333
736.11,35.6350666666,71.4053333333,64.1208666667,60.9413333333,48.7456666667,24.646,48.096,37.4886,60.2280666667,22.6067333333
736.43,35.1370666667,70.7767333333,63.6236666667,60.4704,48.1344666667,24.0296,47.7151333333,36.758,59.8442,21.8198
736.74,34.7665333333,70.5726666666,63.3332666667,60.1709333333,47.6412666667,23.7432,47.5516,36.3085333333,59.5819333333,21.3816666667
737.06,35.0251333333,70.9400666667,63.5339333333,60.6112666667,47.7909333333,23.9624,47.9846666667,36.5943333333,59.9454666667,21.6699333333
737.38,35.0760666667,70.9027333333,63.6335333333,60.7536,47.7626666667,24.0964,48.1326,36.6023333333,60.2027333333,21.9838666667
737.69,35.0546,70.2766,63.0865333333,60.383,47.4437333333,24.2816666667,48.28,36.5735333333,59.7841333333,22.2096
738.01,34.7071333333,69.7858,62.3190666667,59.8815333333,46.9790666667,23.9139333333,47.9838,36.1158666667,59.5016666667,21.8666666667
738.33,34.1743333333,69.2464666667,61.8681333333,59.5308666667,46.5103333333,23.5557333333,47.6317333333,35.7892666667,58.9998,21.399
738.64,34.2382,69.3486666666,61.8880666667,59.7778666667,46.6612666667,23.8140666667,47.9939333333,36.037,59.3742,21.4032
738.96,34.0190666667,69.2081333333,61.8422666667,59.6381333333,46.6286,23.7307333333,47.8938,35.7198666667,59.2653333333,21.2273333334
739.28,33.5958,69.1414666667,61.6353333333,59.4558666667,46.5408666667,23.7160666667,47.7222666667,35.6494666667,59.0266,20.7629333333
739.59,33.1313333333,68.446,61.0697333333,58.974,46.2218666667,23.5176,47.2996666667,35.4646,58.5263333333,20.4885333333
739.91,33.6719333333,68.9227333333,61.3601333333,59.2272,46.7294666667,24.1131333333,47.8738,36.0944666667,59.0304666666,21.0186666667
740.23,33.6812666667,68.3652,60.8805333333,58.7499333333,46.5116666667,24.1472,47.5826666667,36.0566,58.7091333333,21.1142666667
740.54,33.5000666667,67.7548666667,60.4704666667,58.3483333333,46.2974,24.0634666667,47.5664,35.9856666667,58.2990666667,20.8258666667
740.86,34.1775333334,67.5868,60.3964,58.4258,46.6801333334,24.6742,48.0347333333,36.5174,58.5423333334,21.4468
741.18,33.9367333333,67.8371333333,60.4226666667,58.4347333333,46.6472666667,24.4622,47.9538666667,36.2913333333,58.7100666667,20.8618
741.49,34.4932,68.384,60.8418666667,58.9556666667,47.1340666667,24.9465333333,48.4686,36.8636666667,59.1668,21.2612
741.81,34.6029333333,68.3346666667,61.0276,59.0150666667,47.1392,25.1352,48.7931333333,36.9514,59.2656,21.4232666667
742.12,34.8958666667,68.3670666667,61.2056,59.0504666667,47.314,25.4926666667,49.1124,37.0018,59.3958,21.6919333334
742.44,34.8301333333,68.537,61.3158666667,59.0256,47.5886,25.3041333333,49.38,37.2428666667,59.5419333333,21.6309333333
742.76,35.4931333333,69.0524666667,61.776,59.7204,48.0469333333,25.4916,50.0014,37.4863333333,60.2292,22.002
743.07,35.3581333333,68.8688666667,61.5682666667,59.4471333333,47.7002666667,25.1914,50.0404666666,37.1428,60.0420666667,21.8056
743.39,35.5852,69.0686,61.9608,59.905,47.7388666667,25.3922,50.5974,37.258,60.4656666667,21.9394
743.70,35.8500666667,69.5098666667,62.2988666667,60.417,48.1286666667,25.7863333333,51.1588,37.6885333333,60.8554666667,22.1712666667
744.02,35.9251333333,70.0778,62.6774,60.7526666667,48.2833333333,25.7456666666,51.3958666667,37.7925333333,61.2482,22.0676666667
744.34,35.664,70.7296666667,63.123,61.1176,48.1262,25.2367333333,51.5056,37.6824,61.5254,21.3314
744.65,35.4381333334,69.8874,62.5028,60.4503333333,47.6,25.2016,51.0523333333,37.4612,61.1257333333,21.4392
744.97,35.2343333333,69.5711333333,62.538,60.3366666667,47.4323333333,24.9769333334,51.0890666667,37.2012666667,60.9506,20.9108666666
745.28,35.2691333333,69.7784666667,62.4921333333,60.4563333333,47.4628666667,24.8775333334,51.0211333333,37.3012666667,61.0194,20.6696666667
745.60,34.4764,68.9224666667,61.6424666667,59.6245333333,46.5293333333,23.9818,50.0654,36.3432666667,60.2446666667,19.6078666667
745.91,34.5752,68.8608666667,61.4739333333,59.6602,46.3100666667,24.1662,50.0857333333,36.3586666667,60.4610666667,19.7038
746.23,34.1333333333,68.2166666667,60.9333333333,59.0066666667,45.81,23.8366666667,49.6133333333,35.9766666667,59.8066666667,19.37
746.55,34.2644,67.9788,60.7124,58.7177333333,45.8416,23.9230666667,49.6819333333,35.815,59.5658666667,19.3572
746.86,34.0906,67.3718666667,60.2709333333,58.3807333333,45.8242666667,23.8654,49.1184666667,35.7754,59.0335333333,19.4122666667
747.18,34.1386,67.4067333333,60.2869333333,58.4220666667,45.7734,23.7554666666,49.1409333333,35.5957333333,59.2078,19.3187333333
747.49,33.8637333333,66.9804666667,60.0582,57.9943333333,45.3825333333,23.3542666667,48.559,35.0316666667,58.897,19.0457333333
747.81,33.5732,66.9032666667,60.0356,57.9484,45.3152,23.1081333333,48.3844,34.5779333333,58.8624666666,18.6778
748.12,33.7805333333,67.1620666667,60.2316,58.0855333333,45.5759333333,23.1338666666,48.4459333333,34.7136666667,58.9157333333,18.9736666667
748.44,34.1530666667,67.7080666667,60.6783333333,58.3413333333,45.8502,23.465,48.7142666666,35.1236,59.3989333333,19.5403333333
748.75,34.1258,67.2246666667,60.4438666667,58.0315333333,45.7633333333,23.3666,48.3942666667,34.9690666667,59.16,19.8225333333
749.07,34.8179333333,68.1480666667,61.3548666667,59.2527333333,46.8534,24.2072,49.1675333333,35.9163333333,60.1456666667,20.8135333333
749.38,34.7046,68.0852666667,61.5986666667,59.4976,47.0459333333,24.3792,49.1185333333,35.9178,60.2369333333,20.9256
749.70,35.3716,69.2312666667,62.4626,60.2679333333,47.6076,25.0398,49.8437333333,36.6062666667,61.0972666667,21.5152666667
750.01,35.5341333333,69.7246666667,62.9386,60.7088666667,47.7978,25.1136666667,49.8306666667,36.8164666667,61.5047333333,21.5402666667
750.33,35.5372666667,70.2949333333,63.0905333333,60.8736,47.9934666667,25.1312,50.1972666667,36.9715333333,62.0342666667,21.3984666667
750.64,35.522,70.0112666667,62.8738666666,60.6949333333,47.894,25.1242666667,49.9205333333,37.0253333333,61.7274,21.4224
750.96,35.9723333333,71.1264666667,63.424,61.5832666667,48.5106,25.4197333334,50.8130666667,37.8064666667,62.5234,21.7251333333
751.27,36.1736,70.9368666667,63.1854,61.5154666667,48.6816,25.7265333333,50.8579333333,37.8765333333,62.2649333333,21.9920666667
751.59,36.3730666667,71.2548,63.5036,61.665,48.9221333333,25.6356666667,50.9842666667,37.9780666667,62.4292,21.6618666666
751.90,35.9873333333,71.06,63.2782666667,61.4756,48.6996666667,25.495,50.7328,37.4896,62.1098,21.4756
752.22,36.3654666667,72.4606,64.3189333333,62.4607333333,49.4079333333,25.7049333333,51.3450666667,37.8610666667,63.2615333333,21.4271333334
752.53,35.1285333333,71.4517333333,63.0416666667,60.8941333334,47.9855333333,24.1499333334,50.1433333333,36.2956,61.9679333333,19.9344
752.85,35.3804,71.473,62.6348,60.6672666667,47.7939333334,23.9903333333,50.2594,35.9924,61.7496,19.7027333333
753.16,34.7418,70.6096,61.7802,60.031,47.2762666667,23.3678,49.7073333333,35.3752666667,61.057,19.3389333333
753.47,34.7177333333,70.5990666667,61.3741333333,60.1484666667,47.1604,23.5422666667,49.9014,35.2734666667,61.1324,19.634
753.79,34.6366666667,70.5698,61.3382666667,60.1532666667,46.8828,23.1468666667,49.6636666667,34.7203333333,60.9896666667,19.5435333333
754.10,34.8292666667,70.8236666667,61.4819333333,60.3169333333,47.1384,23.115,49.7325333333,34.7659333333,61.3305333334,19.8346
754.42,34.2746,70.0195333333,60.9481333333,59.6164,46.6453333333,22.536,48.9398666667,33.8981333333,60.4297333333,18.9984
754.73,34.6983333333,70.1396666667,61.0927333333,59.5367333333,46.6808,22.9530666667,49.1567333333,34.2457333333,60.4315333333,19.4835333333
755.05,34.3515333333,69.7426,60.7415333333,59.3542666667,46.1805333333,22.629,48.9196,33.9294,60.2802666667,19.5104
755.36,34.0926666667,69.7721333333,60.4771333333,59.4179333333,45.9906,22.0028,48.6333333333,33.5755333334,60.3036,19.06
755.67,33.7498666667,68.4976,59.7270666667,58.7292,45.5359333333,21.831,48.0954,33.3298666667,59.483,19.1097333333
755.99,34.6220666667,69.1757333333,60.5003333333,59.3772666666,46.3247333333,22.8114,48.9922,34.0568,60.1404666667,20.0828666667
756.30,34.856,69.3036666667,61.0924,59.6091333333,46.6810666667,22.9987333333,48.8986,34.3317333333,60.2531333333,20.3797333333
756.62,35.0278666667,69.3368666667,61.1129333333,59.7324666667,46.8148,23.3243333333,48.6577333333,34.6702,60.2422,20.7046
756.93,35.0766,69.4326666667,61.6244,59.6146666667,47.2933333333,23.328,48.3846,34.9792,60.1189333333,20.8824
757.24,34.4396666667,69.0378,61.3694666667,59.1460666667,47.2,23.2108666667,47.4163333333,34.8973333333,59.6288,20.5116
757.56,33.9044,68.6782,61.1566666667,58.6853333333,46.8786,23.0460666667,46.5912666667,34.5222,59.0014,20.1903333333
757.87,33.7248666667,68.9731333333,61.4343333333,58.8716666667,47.2467333333,23.3280666667,46.2146666667,34.8852,59.2098666667,21.0358
758.18,32.8107333333,69.2216666667,61.5423333333,59.0990666667,47.4018,22.7819333333,45.0738666667,34.7676666667,59.2614,20.8504
758.50,32.5482666667,69.9945333333,62.2391333333,59.7974666667,48.0376666667,23.0926666667,44.6518,35.0444,59.5260666667,21.2372
758.81,32.1889333333,69.4580666667,62.0178666667,59.3725333333,47.9716,23.2763333333,43.7326666667,35.0946,58.8662666667,21.4616666667
759.13,31.5119333334,69.7335333333,61.8107333333,59.1661333333,47.8582,23.0988666667,42.8056,34.8148,58.1678666667,21.299
759.44,31.0074,69.7907333333,61.8572666667,59.2736,47.7152,22.9236,41.8179333333,35.1440666667,57.9818,21.3598666667
759.75,30.4433333333,70.0197333333,61.9888666667,59.3286,47.801,22.8542,41.113,35.0313333333,58.0219333333,21.4611333333
760.07,29.8991333333,70.0756,62.1909333333,59.4558,48.1800666667,22.6664666667,40.4757333333,34.854,58.0540666667,21.5063333333
760.38,29.774,70.3336666666,62.2176,59.6196,48.2238666667,22.7556666667,39.8457333333,34.9228666667,57.9512666667,21.812
760.69,30.1474666667,70.9642,62.6532666667,60.3694,48.7658,22.9407333333,39.9716666667,35.2264666667,58.1141333333,22.4791333333
761.01,30.1446666667,71.4898666667,62.8054,60.5783333333,49.2246666667,23.0876666667,39.7561333333,35.6474,58.0798,22.6939333333
761.32,30.5796,71.3031333333,62.8040666667,60.5259333334,49.4439333333,23.5646,39.7321333333,35.8827333334,57.799,23.1188666667
761.63,30.9976,71.4660666667,63.0735333334,60.5326666667,49.8716,24.0906,40.1123333333,36.4163333333,57.873,23.4230666667
761.94,31.1927333333,70.8288,62.3059333333,60.0519333333,49.7674666667,24.2782666667,39.9600666667,36.3730666667,57.5597333333,23.3548666667
762.26,30.9316,70.9316,62.2074,59.9969333333,49.551,24.1147333333,39.8734666667,36.3825333333,57.2126,23.161
762.57,31.3860666667,71.1439333333,62.5916666667,60.5178666667,49.9282,24.4968666667,40.2897333333,36.8848666667,57.8330666667,23.6892666667
762.88,31.9104666667,71.1722,62.6407333333,60.5846666667,50.4285333333,25.0769333333,40.6736666667,37.1326666667,57.9331333333,24.2818666667
763.20,31.8641333333,71.0794666667,62.5882,60.5791333333,50.3791333333,24.9762666667,40.7688666667,37.2223333334,57.8592666667,24.3523333333
763.51,31.9437333333,71.0938666667,62.5183333333,60.2739333333,50.1639333333,25.0135333333,40.8524,37.0940666667,57.652,24.3497333333
763.82,31.7306666666,70.9060666667,62.404,60.1886666667,50.0995333333,24.7306666667,40.9099333333,37.0583333333,57.5262666667,23.9238666666
764.14,32.0471333333,70.5180666667,62.2026,59.8008,49.9975333334,24.9924,41.2991333333,37.2843333333,57.7310666667,24.2292
764.45,31.9771333333,70.2831333333,62.0966666667,59.7714666667,49.6675333333,24.7597333333,41.5615333333,37.0668,57.7734666667,23.9776666667
764.76,31.8722666667,69.9868,61.8349333334,59.5806666667,49.3857333333,24.4952666667,41.7308666667,36.8455333333,57.7271333333,23.5924
765.07,32.2258,69.5504666667,61.4967333333,59.2078666667,49.0706666667,24.4216,42.0724,36.4912,57.6096666667,23.6184666667
765.39,32.49,69.6988,61.9104666667,59.3058666667,49.1768,24.4119333333,42.8285333333,36.5894,57.9001333333,23.8209333333
765.70,33.8426,70.4128666667,62.6311333333,59.9818,50.2500666667,25.2471333333,44.2555333333,37.3628666667,59.2104,24.5208666667
766.01,34.4246666667,70.5154666667,62.7478,59.9138,50.5665333333,25.5018,45.3072,37.316,59.5627333333,24.5061333333
766.32,34.3638,70.2754666667,62.4802,59.4932666667,50.1098,25.1124666667,45.7576,37.0839333333,59.5100666667,23.8115333333
766.64,34.5428,70.1956,62.0277333334,58.9683333333,49.5909333333,24.8024666667,46.1936,36.567,59.5268666667,23.408
766.95,35.1394666667,69.8290666667,61.7948666667,58.8145333333,49.372,24.7565333333,46.7372666667,36.7780666667,59.6135333333,23.1474666667
767.26,35.9985333333,69.6362666667,61.7552,58.8006666667,49.4689333333,25.3264666667,47.6717333334,36.8056,60.0036666667,23.5522
767.57,36.3560666667,69.962,61.9242666667,58.7532666667,49.4769333333,25.2515333334,48.2543333333,36.7648666667,60.0159333333,23.2511333333
767.88,37.2995333333,70.3804,62.4525333333,59.1313333333,50.0621333333,25.8106,49.5036666667,37.2208,60.6822666667,24.0198
768.20,37.9496,70.7672666667,62.647,59.3692,50.3452,26.0357333333,50.4604,37.4892,61.3384,24.4415333333
768.51,37.8276,70.4616666667,62.1899333333,59.1996,50.1320666667,25.6728666667,50.6683333333,37.4188,61.1829333333,24.1468666667
768.82,38.2408,70.5999333333,62.2102666667,59.2556666667,50.2934,26.1028,51.2674666667,37.483,61.0689333333,24.1228
769.13,38.2570666667,70.1525333333,62.2284666667,59.0475333333,49.8752,25.9039333333,51.4609333333,37.3184666667,60.698,23.9806
769.44,37.2124,68.9014,60.8854,57.6669333333,48.1472,24.8911333333,50.5176666667,36.1161333333,59.302,22.989
769.76,37.6183333333,68.9178666667,60.8840666667,57.9565333334,48.5266,24.7970666667,51.0773333333,35.9757333333,59.4782,23.3382
770.07,38.2286666667,68.8182666667,61.0782666667,58.3682,49.2803333333,25.8869333333,51.9566666667,37.1503333333,59.5860666667,24.1492
770.38,38.128,68.5631333333,60.8943333333,58.3334,49.1690666667,25.7722,51.9305333334,36.7840666667,59.5602666667,23.9344666667
770.69,37.8990666667,67.8326666667,60.3296666667,57.7762666667,48.3886666667,25.2693333333,51.8818666667,36.4772666667,58.8438,23.6801333333
771.00,37.3403333334,67.3154,59.8204,57.3753333333,47.6546666666,24.7904,51.6068,35.7684666667,58.2036666667,23.1188
771.32,37.2044666667,67.453,59.9238666667,57.6206,47.8386666667,24.6169333333,51.6337333333,35.4793333333,58.0213333333,22.8918666667
771.63,37.2357333333,66.8444666667,59.5122666667,57.1342666667,47.6829333333,24.4918666667,51.3363333334,35.4116666667,57.4696666667,22.5152
771.94,37.7521333333,67.0506,59.8208666667,57.3322666667,48.0236,24.6800666667,52.038,35.9241333333,57.9671333333,22.6472
772.25,36.8125333333,66.0209333333,58.547,56.349,46.8333333333,23.2813333333,51.0310666667,35.2082666667,57.2657333333,21.5522
772.56,36.6820666667,65.4069333333,57.5168666667,55.8112,46.3972666667,23.0689333333,50.6221333333,35.0440666667,56.7858,21.5086
772.87,37.7724,65.842,58.1981333333,56.5326,47.4968,23.8192666667,51.316,35.9024,57.6673333333,22.2432
773.18,38.0624,65.6717333333,58.4426,56.2551333333,47.2498666667,24.1562666667,51.3592666667,36.2708,57.6093333333,22.3436666667
773.50,38.4400666667,65.2858666667,58.3821333333,56.0738,46.9986666667,23.9,51.5942666667,36.1526666666,57.4915333333,22.2346
773.81,39.0254,65.6546,59.1699333333,56.7442,47.6788,24.2730666667,52.5354666667,36.9531333333,58.0882666667,22.8273333333
774.12,39.3472,66.7606,60.0388,57.2336666667,48.4868666667,24.6252,52.7798666667,37.2946666667,59.0651333333,22.672
774.43,40.4181333334,67.709,61.388,58.1660666667,49.6209333333,25.8751333333,53.8572666667,38.1996,60.4514,23.6175333333
774.74,40.9618666667,67.9698666666,61.7506666667,58.1376,49.972,26.8624,54.4968,38.5459333333,60.9451333333,23.8367333333
775.05,40.3530666667,67.5548,61.6224666667,57.8879333333,49.5417333333,26.3364666667,54.4492,38.0870666667,60.6034,23.0516
775.36,40.2066,67.264,61.6710666667,57.9327333333,49.2162,26.6723333333,54.4128,38.3346,60.6776,23.3476
775.67,40.5545333333,68.1919333333,62.8192,58.9427333333,50.1791333333,27.2962666667,55.3148,39.0120666667,62.1201333334,24.3673333333
775.98,40.1356,68.158,63.3599333333,59.0038666667,50.0912666667,27.4212,55.473,38.6914,62.2989333333,24.0318666667
776.30,40.2575333333,68.6613333333,64.0611333333,59.4668,50.1107333333,27.5171333334,55.7472666667,39.0834,62.7732666667,23.6417333334
776.61,39.8782666667,68.5678666667,64.1193333333,59.5490666667,49.939,27.4528,55.6186,38.8544666666,62.7117333333,23.0956666667
776.92,39.0590666667,68.5917333333,64.0776666667,59.3666666667,49.6248,27.0602666667,55.1046,38.2533333333,62.5830666667,22.3432
777.23,38.0120666666,67.5454666667,62.503,57.9516666667,48.1515333334,26.3273333333,53.8544,37.1816666667,60.9273333333,21.6060666666
777.54,38.0167333333,67.3894666667,62.1982666667,58.0884666667,48.0466,26.5830666667,53.9128,37.9031333333,61.0095333333,22.27
777.85,37.8971333334,67.3118,61.5233333333,58.1720666667,47.969,26.1768666667,54.2174,38.1123333333,60.7944,22.1207333333
778.16,36.0658666667,65.6036,59.4654666667,56.8408,46.06,23.9819333333,52.2642666667,36.8228,59.0809333333,20.5586
778.47,35.7347333333,65.7526,59.1756,56.8518666667,45.7944666667,24.2830666667,52.0727333333,36.9773333333,59.2772666666,20.9079333333
778.78,35.742,66.5754,59.398,57.3662666667,45.9124,24.0145333333,52.4634666667,36.4294666666,59.4404666667,20.1826
779.09,36.3624666667,66.5145333333,59.3431333333,57.2932,45.9793333333,24.6290666667,52.8345333333,36.7214,59.191,19.9756666667
779.40,36.498,66.8566666667,59.2764,57.3629333333,45.808,24.3361333333,52.6219333333,36.8720666667,59.6566666667,19.54
779.71,36.4372,66.2983333334,58.7259333333,56.9868,45.7548,24.2874,52.9167333333,36.9626,59.3599333333,20.3502
780.02,36.6728666667,66.9652666667,58.9824,57.8062666667,46.1364,24.5826,53.6075333333,37.3248,60.0974,20.3534666667
780.33,36.6178,66.9597333333,58.8767333333,57.7655333333,45.873,24.7922666666,53.3882666667,37.8203333333,60.0184,20.3845333333
780.64,36.5043333333,67.6343333333,59.2883333333,58.1834666667,46.3047333333,25.1248666667,54.0886,38.2833333333,61.3483333333,20.1186666667
780.95,36.1418,68.0837333333,59.723,58.6860666667,46.2544,24.6054666667,54.7954666667,37.4750666666,61.4558,19.4268
781.26,36.0066,68.418,60.1458666667,58.9320666667,46.2024,24.2254666667,54.3548666667,37.1476,61.8572,18.7795333333
781.57,37.1854,69.8314666667,61.6516666667,60.1784,47.889,26.3957333333,56.1611333333,39.2071333333,63.3828666667,20.4492666667
781.88,37.1720666667,70.485,61.9194666667,60.3141333333,47.6776666667,26.0245333333,56.8101333333,38.8388,63.9687333333,19.5766
782.19,36.9691333333,70.1992,62.3368,60.6874,47.945,26.3848,56.5223333333,39.0171333333,64.1717333333,20.0894666667
782.50,36.2757333333,69.0466666667,61.4266666667,59.8833333333,46.5638666667,25.4182666667,55.439,38.2510666667,63.3401333333,19.7325333333
782.81,34.9780666667,67.445,60.2369333333,58.5313333333,45.5228666667,25.0152666667,54.5854,37.3943333333,61.7935333333,19.4652
783.12,34.6667333334,67.62,60.4214,58.5769333333,45.7270666667,25.1537333333,54.4662666667,37.4023333333,62.2106666667,18.95
783.43,34.64,67.3375333333,60.6917333333,58.5954,45.9888666667,24.8286666667,54.8218666667,37.4493333333,62.6135333333,19.0216666667
783.74,35.0672,67.8626666666,60.6723333333,59.1649333333,46.6596,25.2087333333,56.0580666667,37.4734,63.0998,19.5258
784.05,35.7937333333,68.7516666667,61.9552666667,60.1587333333,47.1933333333,25.4400666667,56.9048,37.482,63.7300666667,20.2454666666
784.36,36.5332,68.8287333333,61.7080666667,60.3675333333,47.5027333333,25.6143333333,56.6487333333,38.1044666666,64.1945333333,20.7135333333
784.67,37.1144666667,68.4232,61.4673333333,60.2822666667,47.3722666667,26.1870666667,56.8536666667,38.5961333333,63.8236666666,21.6154666667
784.98,37.2004,67.9533333333,61.1099333333,59.8868666667,46.4264,25.7264,56.2601333333,38.1689333333,63.5276666667,21.1805333333
785.29,37.9292666667,68.4996,62.4554666667,61.1612666667,47.583,27.4221333333,56.894,39.5523333333,64.0992,22.868
785.60,38.2092666667,68.8072666667,62.1197333334,60.7974666667,47.5481333333,27.3662666667,57.2508,39.8182,64.4141333334,22.8961333333
785.91,37.5938,69.0234,61.9249333334,60.8422666667,47.6078,27.3673333333,56.7161333333,39.448,64.0482,22.0948
786.22,38.4797333333,70.4353333333,63.0336666667,62.1984,48.3296666667,27.5018,57.0734666667,39.8356666667,65.3103333333,22.234
786.53,39.3752,71.8922,64.1250666667,63.7486,49.4214,28.3351333333,58.0404666667,40.8662,66.4323333333,23.2729333333
786.84,38.8408666666,72.4342,64.1236666667,63.7162666667,49.1887333333,28.1349333333,56.895,40.7306666667,66.196,23.3719333333
787.14,38.3821333333,71.8828,64.0515333333,63.696,49.2258666667,27.6709333333,55.8856666667,40.1952666667,66.3528,22.657
787.45,38.5116666667,71.8725333333,64.0810666667,64.3346666667,49.6227333333,28.1688,55.6378666667,40.7339333333,66.7694666667,23.1000666667
787.76,37.4722,71.8704666667,64.0512,63.9097333333,49.4034,28.8103333333,55.5982,40.546,66.7948666667,23.2558
788.07,36.9808666667,72.6571333334,64.5764666667,64.6175333333,49.8496666667,28.9276666667,55.765,40.6282666666,67.9508666667,23.2445333333
788.38,36.8910666667,72.7686,64.4761333333,64.5034,50.1498,29.136,55.8436,40.4489333334,68.1973333333,23.3401333334
788.69,37.1156,72.7143333334,64.2652,64.5102,50.0272666667,28.6053333333,55.4558,40.2858,68.4421333333,23.2992666667
