wavelength,Back_CreVerf,Belly_CreVerf,Breast_CreVerf,Crissum_CreVerf,Crown_CreVerf,DorTail_CreVerf,Rump_CreVerf,Throat_CreVerf,WingTip_CreVerf
439.33,9.26092592593,10.5761111111,6.32577777778,6.41422222222,7.73355555555,7.22722222222,10.5823333333,8.69733333334,9.38366666665
439.69,9.28340740741,10.6066666667,6.33988888889,6.42744444444,7.73888888889,7.23133333333,10.5930555556,8.719,9.39622222221
440.04,9.24507407408,10.5977777778,6.31577777778,6.41977777778,7.71211111111,7.19344444444,10.5363888889,8.69322222222,9.3271111111
440.40,9.22481481481,10.6028888889,6.32277777778,6.41244444445,7.67733333333,7.17444444445,10.5117222222,8.69388888889,9.29699999999
440.75,9.21696296297,10.6064444444,6.30888888889,6.39211111111,7.65233333333,7.15177777778,10.4890555556,8.68022222222,9.27299999999
441.11,9.26114814815,10.6381111111,6.35288888889,6.43655555556,7.67322222222,7.174,10.5108333333,8.71477777778,9.29488888889
441.47,9.27366666667,10.6647777778,6.37733333334,6.46277777778,7.68955555555,7.19944444444,10.5383333333,8.72977777778,9.293
441.82,9.26722222222,10.6827777778,6.39188888889,6.47611111111,7.69222222222,7.19677777778,10.5358888889,8.75,9.27799999999
442.18,9.2157037037,10.6658888889,6.37444444444,6.45277777778,7.66344444444,7.171,10.4928888889,8.73833333333,9.24755555554
442.53,9.20933333333,10.6812222222,6.38333333333,6.46777777778,7.67055555555,7.165,10.5042222222,8.739,9.23655555557
442.89,9.21133333334,10.7017777778,6.39244444444,6.47588888889,7.66144444445,7.15555555556,10.5233333333,8.73611111111,9.23122222222
443.24,9.21477777778,10.7231111111,6.40655555556,6.49577777778,7.66566666667,7.15144444444,10.5358888889,8.77888888889,9.23488888888
443.60,9.21166666667,10.7617777778,6.43022222222,6.519,7.69055555555,7.164,10.5441111111,8.79966666667,9.24366666667
443.95,9.21607407407,10.8046666667,6.43144444444,6.53088888889,7.69244444445,7.17188888889,10.5616666667,8.81922222222,9.2868888889
444.31,9.25666666666,10.8652222222,6.47577777778,6.59377777778,7.742,7.21388888889,10.6139444444,8.88644444444,9.34355555557
444.66,9.28825925926,10.9157777778,6.49955555555,6.64688888889,7.76522222222,7.22933333333,10.6577777778,8.93066666667,9.36411111112
445.02,9.26507407407,10.9217777778,6.489,6.64366666667,7.75055555556,7.22122222222,10.6334444445,8.92144444444,9.34466666668
445.37,9.27262962963,10.9505555556,6.49777777778,6.65466666667,7.74433333333,7.22066666667,10.6311666667,8.949,9.34444444446
445.72,9.2902962963,10.9782222222,6.51244444444,6.66566666667,7.74944444445,7.21966666667,10.6399444445,8.96544444444,9.3551111111
446.08,9.32159259259,11.0237777778,6.52955555555,6.703,7.76177777778,7.23077777778,10.6628888889,8.994,9.37388888888
446.43,9.34440740741,11.0424444445,6.55333333333,6.72644444445,7.78144444444,7.25066666667,10.6751111111,9.03777777778,9.39366666668
446.79,9.34740740741,11.0645555555,6.56811111111,6.75977777778,7.78488888889,7.27,10.6706666667,9.07666666667,9.40666666667
447.14,9.37266666667,11.0867777778,6.59133333333,6.786,7.78744444445,7.27988888889,10.6817222222,9.09622222222,9.41533333334
447.50,9.36811111111,11.0857777778,6.59044444444,6.78655555556,7.77488888889,7.26444444444,10.6697777778,9.102,9.39755555554
447.85,9.39392592592,11.1011111111,6.62333333333,6.82166666667,7.79566666667,7.26633333333,10.6887777778,9.12933333333,9.4001111111
448.21,9.3972962963,11.123,6.62922222222,6.82111111111,7.795,7.26188888889,10.6910555555,9.13277777778,9.37999999999
448.56,9.39440740741,11.1461111111,6.65933333334,6.84033333333,7.81555555556,7.27677777778,10.6929444445,9.15233333333,9.38177777777
448.92,9.40922222222,11.1812222222,6.69022222222,6.87366666667,7.83777777778,7.27844444445,10.7187222222,9.18311111111,9.39066666668
449.27,9.42107407407,11.2023333333,6.70922222222,6.88422222222,7.85377777778,7.27133333334,10.7298333333,9.20333333333,9.41055555555
449.62,9.43437037037,11.2385555556,6.73188888889,6.92666666667,7.87233333333,7.285,10.7447222222,9.22955555556,9.43455555557
449.98,9.47592592593,11.2757777778,6.777,6.97288888889,7.90344444444,7.31855555555,10.7725,9.28055555556,9.45322222222
450.33,9.4867037037,11.3298888889,6.80177777778,6.99533333333,7.91577777778,7.31377777778,10.7946666667,9.29622222222,9.46944444443
450.69,9.488,11.3523333333,6.80088888889,6.97044444444,7.89911111111,7.27455555556,10.7742222222,9.29555555556,9.44122222223
451.04,9.49048148148,11.4068888889,6.83011111111,7.00511111111,7.931,7.28755555555,10.7938888889,9.32088888889,9.45100000001
451.40,9.53703703704,11.48,6.87744444444,7.06155555556,7.96033333333,7.32088888889,10.8432222222,9.37633333333,9.47388888888
451.75,9.5667037037,11.5354444444,6.903,7.08955555556,7.97088888889,7.357,10.8799444445,9.41011111111,9.50177777779
452.10,9.58414814815,11.5674444445,6.92544444445,7.13644444445,7.98566666666,7.36266666667,10.8914444445,9.44588888889,9.53077777779
452.46,9.64274074074,11.6246666667,6.967,7.18344444444,8.02822222222,7.40044444444,10.9209444445,9.52011111111,9.56566666667
452.81,9.71788888889,11.6981111111,7.02288888889,7.25388888889,8.09944444444,7.47755555555,10.9855555556,9.60222222222,9.64355555554
453.17,9.71985185185,11.7213333333,7.04811111111,7.28788888889,8.096,7.481,10.9765555556,9.61044444445,9.63333333333
453.52,9.72696296296,11.7514444445,7.06311111111,7.274,8.09255555556,7.48477777778,10.9805,9.63355555557,9.63288888889
453.87,9.70092592592,11.759,7.05955555556,7.27266666667,8.08822222222,7.464,10.9714444445,9.62722222223,9.62811111112
454.23,9.68907407407,11.7608888889,7.06011111111,7.28544444444,8.07277777778,7.45755555555,10.9497777778,9.65022222222,9.61411111112
454.58,9.73366666667,11.8054444444,7.10888888889,7.33766666667,8.10966666667,7.50644444444,10.9891111111,9.69822222221,9.63588888889
454.93,9.74151851852,11.7894444444,7.106,7.338,8.09166666667,7.49055555556,10.9613333334,9.72633333333,9.63333333332
455.29,9.75162962963,11.8112222222,7.12355555555,7.35455555555,8.11122222222,7.49911111111,10.9567777778,9.73766666667,9.65188888889
455.64,9.77581481481,11.8678888889,7.17922222222,7.425,8.15566666667,7.539,10.9771111111,9.79266666668,9.67155555555
456.00,9.81737037037,11.9357777778,7.23633333333,7.45844444444,8.21311111111,7.58088888889,11.0122777778,9.8501111111,9.702
456.35,9.79777777778,11.961,7.25055555556,7.46588888889,8.19133333333,7.56377777778,11.0164444444,9.84866666666,9.69822222222
456.70,9.76388888889,11.9796666667,7.24544444445,7.45766666667,8.16722222222,7.53411111111,11.0012222222,9.85100000001,9.653
457.06,9.765,11.9975555555,7.24088888889,7.46088888889,8.15144444444,7.535,11.0026111111,9.8758888889,9.62877777777
457.41,9.76622222222,12.013,7.26433333333,7.48477777778,8.15433333333,7.54088888889,11.0047222222,9.90555555557,9.60244444443
457.76,9.78055555555,12.072,7.30177777778,7.52588888889,8.16955555556,7.56555555556,11.0218888889,9.9421111111,9.6041111111
458.12,9.78177777778,12.0911111111,7.306,7.544,8.16022222222,7.57466666667,11.0254444444,9.96533333333,9.58977777778
458.47,9.79522222222,12.1457777778,7.35255555556,7.58255555555,8.18188888889,7.60411111111,11.0530555556,10.0046666667,9.60744444443
458.82,9.78762962963,12.1777777778,7.36955555556,7.58644444444,8.17855555555,7.602,11.0652222222,10.0146666667,9.60199999999
459.18,9.78581481482,12.2068888889,7.39022222222,7.61288888889,8.18033333333,7.60755555556,11.0797777778,10.038,9.60888888889
459.53,9.76388888889,12.2042222222,7.39044444444,7.60755555555,8.15655555555,7.56966666667,11.0591111111,10.0397777778,9.58322222222
459.88,9.73544444444,12.198,7.38288888889,7.59366666667,8.13244444444,7.53933333333,11.0356111111,10.0343333333,9.55077777778
460.24,9.71814814815,12.2006666666,7.38555555556,7.60155555556,8.12055555555,7.53411111111,11.0222777778,10.0254444445,9.53577777777
460.59,9.73681481481,12.2201111111,7.40688888889,7.62755555555,8.13866666667,7.52788888889,11.0297222222,10.0622222222,9.53933333333
460.94,9.75881481482,12.2654444444,7.45066666667,7.66622222222,8.17011111111,7.54466666667,11.0587777778,10.1001111111,9.57611111112
461.29,9.75681481482,12.2785555555,7.45722222222,7.68577777778,8.17888888889,7.52644444444,11.0545,10.1157777778,9.58088888888
461.65,9.74618518519,12.2676666667,7.46088888889,7.68322222222,8.17677777778,7.50622222222,11.0405,10.1213333333,9.55299999999
462.00,9.7647037037,12.3078888889,7.514,7.70877777778,8.21977777778,7.52233333333,11.0665555556,10.1536666667,9.57833333332
462.35,9.76040740741,12.317,7.52588888889,7.72855555556,8.23211111111,7.51933333333,11.0697222222,10.1765555555,9.58322222221
462.71,9.78937037037,12.3442222222,7.55455555555,7.77466666667,8.27011111111,7.539,11.0928888889,10.2044444444,9.60388888888
463.06,9.77322222222,12.3344444445,7.54766666667,7.75788888889,8.25866666667,7.51866666667,11.0607222222,10.2074444444,9.57299999999
463.41,9.77622222222,12.3281111111,7.54733333333,7.74844444444,8.26255555556,7.513,11.0364444444,10.203,9.55600000001
463.76,9.78485185185,12.3586666667,7.55555555556,7.76888888889,8.24877777778,7.499,11.0491111111,10.2242222222,9.55311111111
464.12,9.82596296296,12.406,7.58988888889,7.81766666666,8.28933333334,7.51777777778,11.0853333333,10.278,9.57077777777
464.47,9.81077777778,12.417,7.59955555555,7.81888888889,8.25844444444,7.51966666666,11.0718888889,10.2805555556,9.55211111111
464.82,9.7972962963,12.4173333333,7.60922222222,7.835,8.26977777778,7.52055555556,11.0787222222,10.2926666667,9.53033333335
465.17,9.81444444444,12.4662222222,7.65,7.86422222222,8.27677777778,7.53411111111,11.1022222222,10.3244444445,9.53377777777
465.53,9.86292592592,12.5258888889,7.70022222222,7.896,8.29844444445,7.57477777778,11.1284444444,10.3934444445,9.57677777778
465.88,9.87307407407,12.5566666666,7.71566666667,7.92000000001,8.28544444445,7.574,11.1186666667,10.4157777778,9.55355555557
466.23,9.88448148147,12.6208888889,7.73844444444,7.96966666667,8.30288888889,7.55933333333,11.129,10.4527777778,9.57677777779
466.58,9.86040740741,12.6272222222,7.75011111111,7.962,8.27244444444,7.52822222222,11.0968888889,10.4712222222,9.56233333335
466.94,9.85907407407,12.6425555556,7.78111111111,7.99933333334,8.26277777778,7.522,11.1147222222,10.4996666666,9.57777777777
467.29,9.88022222222,12.7022222222,7.81911111111,8.04211111111,8.28566666667,7.55788888889,11.1511666666,10.565,9.60533333334
467.64,9.90929629631,12.7372222222,7.86611111111,8.09,8.31222222222,7.59777777778,11.17,10.6081111111,9.64211111111
467.99,9.89962962963,12.7568888889,7.896,8.079,8.29788888889,7.57922222222,11.1557777778,10.6185555556,9.61944444446
468.35,9.91803703702,12.8287777778,7.95233333333,8.1431111111,8.34777777778,7.61966666667,11.1897777778,10.678,9.6648888889
468.70,9.89333333332,12.8604444445,7.94455555556,8.13888888888,8.30944444445,7.59577777778,11.1551111111,10.6826666667,9.63588888889
469.05,9.89062962964,12.9004444445,7.97266666667,8.18166666667,8.33066666667,7.61522222222,11.1518333333,10.7183333333,9.67322222222
469.40,9.83696296297,12.8997777778,7.95166666667,8.19588888888,8.28788888889,7.58333333333,11.1207777778,10.7031111111,9.64133333333
469.75,9.83548148148,12.9408888889,7.986,8.228,8.29377777778,7.583,11.1448333333,10.7406666667,9.67511111111
470.11,9.81392592593,12.9276666667,7.97833333333,8.20322222222,8.24888888889,7.56977777778,11.1277777778,10.7474444445,9.63233333333
470.46,9.84422222222,13.0073333333,8.03866666667,8.25488888888,8.30255555556,7.62233333333,11.181,10.8147777778,9.64944444443
470.81,9.87355555556,13.1074444445,8.09122222222,8.30511111111,8.36255555556,7.67088888889,11.2160555556,10.8661111111,9.6821111111
471.16,9.88903703704,13.1421111111,8.12544444444,8.33633333334,8.37766666666,7.68555555555,11.2360555556,10.9142222222,9.69311111112
471.51,9.86955555556,13.1638888889,8.13944444445,8.34144444444,8.37311111111,7.68033333333,11.2173888889,10.9348888889,9.68466666667
471.87,9.87629629629,13.2022222222,8.17,8.382,8.39366666666,7.70433333333,11.2365555556,10.9892222222,9.73366666667
472.22,9.86555555555,13.2154444444,8.17144444444,8.36033333333,8.35822222222,7.69188888889,11.2243888889,10.9993333333,9.70200000001
472.57,9.88900000001,13.2467777778,8.23455555555,8.40277777777,8.39177777778,7.70711111111,11.2545,11.0605555555,9.73911111111
472.92,9.86744444443,13.256,8.24633333333,8.38988888889,8.36144444444,7.68933333334,11.2467222222,11.054,9.69866666668
473.27,9.89500000001,13.3071111111,8.29555555555,8.42322222223,8.39622222222,7.69211111111,11.2637777778,11.0977777778,9.71099999999
473.62,9.85455555556,13.2897777778,8.283,8.40777777779,8.36633333333,7.66133333333,11.2342222222,11.0868888889,9.69400000001
473.98,9.84959259258,13.3383333333,8.309,8.41844444444,8.36833333333,7.63733333333,11.2497777778,11.0847777778,9.70211111112
474.33,9.79622222222,13.3331111111,8.29077777778,8.4008888889,8.32111111111,7.57644444444,11.224,11.054,9.66766666666
474.68,9.78325925926,13.3407777778,8.30122222222,8.408,8.28577777778,7.56022222222,11.2178333333,11.0677777778,9.64644444445
475.03,9.75925925926,13.3674444444,8.312,8.40444444444,8.23744444444,7.51311111111,11.2038888889,11.0593333333,9.64088888889
475.38,9.73685185185,13.3933333333,8.33555555556,8.42133333333,8.23088888889,7.50044444444,11.2100555556,11.0758888889,9.63422222223
475.73,9.70562962963,13.4182222222,8.329,8.41522222223,8.20433333333,7.47422222222,11.204,11.081,9.61222222222
476.08,9.68944444444,13.4034444444,8.32277777778,8.40622222221,8.17422222222,7.43733333333,11.1786111111,11.0572222222,9.61822222222
476.44,9.66807407407,13.419,8.30888888889,8.40544444445,8.158,7.40833333333,11.1548888889,11.0552222222,9.59433333335
476.79,9.66066666667,13.4407777778,8.318,8.40522222223,8.15911111111,7.41122222222,11.1596111111,11.0893333333,9.58388888888
477.14,9.66188888889,13.4825555556,8.35566666667,8.42033333333,8.14888888889,7.42044444444,11.1867222222,11.1092222222,9.60488888889
477.49,9.71362962963,13.5573333333,8.39777777778,8.48155555557,8.17688888889,7.46744444444,11.2153333333,11.1578888889,9.63711111111
477.84,9.71237037037,13.5593333333,8.42511111111,8.49833333335,8.18555555556,7.48166666666,11.2066111111,11.2014444445,9.65866666668
478.19,9.7582962963,13.6005555555,8.46566666667,8.55088888889,8.20822222222,7.52577777778,11.2273333333,11.2567777778,9.70177777779
478.54,9.72266666667,13.6052222222,8.45188888889,8.53555555554,8.18244444445,7.47133333333,11.1872777778,11.2674444444,9.66988888888
478.89,9.71985185185,13.6534444444,8.48644444445,8.55977777778,8.18155555556,7.47677777778,11.1932222222,11.3017777778,9.66755555555
479.24,9.71481481482,13.6624444444,8.49077777778,8.56322222222,8.177,7.47255555556,11.1846111111,11.3146666667,9.6521111111
479.60,9.71859259259,13.6763333333,8.50877777778,8.588,8.17011111111,7.46366666667,11.1765555556,11.3481111111,9.6411111111
479.95,9.69677777778,13.711,8.534,8.60466666665,8.16677777778,7.45955555556,11.1698888889,11.3778888889,9.609
480.30,9.72374074074,13.7802222222,8.571,8.6508888889,8.18066666667,7.49044444444,11.2011111111,11.425,9.63988888888
480.65,9.72118518519,13.8358888889,8.593,8.69866666668,8.16488888889,7.49777777778,11.2131111111,11.4367777778,9.65677777779
481.00,9.69811111111,13.8791111111,8.59211111111,8.73255555556,8.151,7.49411111111,11.218,11.477,9.64811111111
481.35,9.68644444445,13.9621111111,8.62044444445,8.754,8.13555555555,7.50144444444,11.2435,11.5282222222,9.65344444446
481.70,9.70255555556,14.0381111111,8.65922222222,8.81233333332,8.151,7.54344444444,11.2635,11.5738888889,9.67555555554
482.05,9.71707407407,14.1212222222,8.69144444444,8.85655555555,8.15477777778,7.55522222222,11.2838333333,11.6294444445,9.6918888889
482.40,9.73355555556,14.1761111111,8.71588888889,8.89533333333,8.15911111111,7.58988888889,11.3078333333,11.6585555556,9.70799999999
482.75,9.74774074074,14.2205555555,8.73277777778,8.93233333332,8.17144444445,7.60722222222,11.3292777778,11.7082222222,9.72855555556
483.10,9.76203703704,14.2655555556,8.75988888889,8.9611111111,8.17433333333,7.60888888889,11.3486666667,11.7431111111,9.74433333334
483.45,9.7662962963,14.2978888889,8.78133333334,8.97833333333,8.17722222222,7.61233333333,11.3520555556,11.7647777778,9.75377777777
483.80,9.77466666667,14.3256666667,8.80155555556,8.99866666666,8.181,7.61722222222,11.3616666667,11.787,9.76599999999
484.15,9.77362962963,14.3521111111,8.828,9.01755555557,8.18711111111,7.62288888889,11.3684444444,11.8105555556,9.76655555556
484.50,9.78637037037,14.3758888889,8.84722222222,9.03877777779,8.19422222222,7.62466666667,11.3731666667,11.8435555556,9.77733333333
484.85,9.79081481482,14.4012222222,8.87011111111,9.0521111111,8.19177777778,7.62933333333,11.3657222222,11.8572222222,9.78266666668
485.20,9.80351851852,14.4253333333,8.89022222222,9.08266666666,8.19611111111,7.63744444444,11.3696666667,11.8867777778,9.79122222222
485.55,9.8075925926,14.4526666667,8.90866666667,9.10300000001,8.18555555555,7.62611111111,11.3803888889,11.9155555556,9.79311111111
485.90,9.78922222222,14.4728888889,8.91977777778,9.10744444446,8.17511111111,7.61611111111,11.3697777778,11.9277777778,9.77500000001
486.25,9.77925925926,14.4992222222,8.94966666667,9.12544444444,8.17266666667,7.60011111111,11.3653333333,11.9552222222,9.77533333332
486.60,9.76107407407,14.5146666667,8.97077777778,9.13633333333,8.16755555556,7.58788888889,11.353,11.9574444444,9.76466666666
486.95,9.74233333333,14.5345555555,8.98066666667,9.14622222221,8.14811111111,7.58177777778,11.3358888889,11.9675555556,9.74922222222
487.30,9.74448148148,14.5606666666,9.00855555555,9.17455555556,8.14222222222,7.58455555556,11.3388333333,11.9948888889,9.75144444443
487.65,9.74644444445,14.6023333333,9.03433333333,9.20533333332,8.15066666666,7.59155555555,11.3479444444,12.0316666667,9.75644444444
488.00,9.74196296296,14.6366666667,9.04544444445,9.21944444446,8.14233333333,7.59455555556,11.3453888889,12.0574444444,9.75977777779
488.35,9.74333333333,14.6761111111,9.07622222222,9.25111111111,8.14811111111,7.60544444444,11.3543333333,12.0904444445,9.76288888888
488.70,9.76288888889,14.7273333333,9.11944444444,9.29255555555,8.171,7.61833333333,11.3827777778,12.1452222222,9.78233333334
489.05,9.76155555555,14.7602222222,9.15755555556,9.31611111111,8.18622222222,7.61277777778,11.3957222222,12.175,9.78733333332
