wavelength,Back_SpoArdm,Belly_SpoArdm,Breast_SpoArdm,Crissum_SpoArdm,Crown_SpoArdm,DorTail_SpoArdm,Rump_SpoArdm,Throat_SpoArdm,WingTip_SpoArdm
750.96,12.6341666666,53.0746666667,7.85466666668,45.8273333333,7.88550000001,16.6665,17.8263333334,8.25149999999,39.0783333333
751.27,12.774,52.819,7.98583333334,45.3196666666,7.9395,16.8208333333,18.0645,8.61116666665,39.0641666667
751.59,13.45,53.301,8.54450000002,45.9696666667,8.68266666666,17.3113333333,18.5783333333,9.41183333335,39.8203333333
751.90,12.9731666667,52.6523333334,8.31449999998,44.9005,8.51983333332,17.1075,18.2168333333,9.46933333331,39.0941666667
752.22,12.4923333334,52.171,7.503,44.3021666666,8.05116666665,16.7048333333,17.3446666666,8.96566666668,38.315
752.53,12.2786666667,52.0986666667,7.39466666667,43.9255,7.86799999998,16.6591666667,17.132,8.94383333334,38.1026666667
752.85,12.8225,52.5246666666,8.0625,44.2868333334,8.69550000002,17.5973333334,17.4751666667,9.72549999999,38.8175
753.16,13.2921666667,52.8325,8.3755,44.5566666667,9.07783333331,18.087,18.1171666667,10.162,39.1661666666
753.47,13.0215,52.7883333333,8.1015,44.2848333334,8.49533333335,17.9796666667,17.6706666667,9.76200000002,39.3111666667
753.79,13.0791666667,52.1785,7.92933333333,43.8413333333,8.51433333335,17.937,17.6523333334,9.72299999998,38.9376666667
754.10,13.3441666667,52.1325,7.75766666667,44.3748333333,8.54616666667,17.957,18.0421666667,10.0603333333,39.0433333333
754.42,13.1,52.0256666667,7.383,44.1028333333,8.15733333331,18.059,18.137,9.69816666665,39.0896666667
754.73,12.7071666667,52.3501666667,6.89916666666,44.4153333334,8.17383333334,18.1006666666,17.9016666667,9.80750000002,39.2368333333
755.05,12.4741666667,51.865,6.84683333333,43.775,8.05033333332,18.2128333333,17.6788333333,9.70833333332,39.0086666667
755.36,12.3401666666,51.973,6.51783333334,44.0805,7.48833333333,18.2921666667,17.6778333333,9.27550000002,39.0993333334
755.67,12.6888333334,51.6235,6.959,43.8846666666,7.97183333335,18.5228333334,18.1453333333,9.51466666667,39.32
755.99,13.222,51.815,7.35716666666,44.3448333333,8.47849999999,18.7481666667,18.4011666666,9.68866666667,39.5128333333
756.30,13.4886666667,51.641,7.47683333335,44.1643333333,8.53349999999,18.5878333333,18.692,10.0145,39.049
756.62,14.2618333334,52.1818333333,8.07449999998,44.4416666667,9.1335,19.2786666667,18.9758333333,10.3838333333,38.7643333333
756.93,14.5871666666,52.5855,8.53883333335,44.766,9.57466666666,19.608,19.4656666667,10.6895,37.998
757.24,14.8473333334,53.2353333333,8.41649999998,45.1906666667,9.59499999998,19.6566666667,19.4351666666,10.6628333333,36.98
757.56,14.4305,52.8798333333,8.3805,44.6955,9.52599999999,19.2873333333,19.1226666667,10.3263333334,35.0988333333
757.87,15.1316666667,53.4855,8.7015,45.4966666667,10.1895,19.4548333333,19.4473333333,10.9336666667,33.905
758.18,15.5993333333,53.3875,9.04866666666,45.2281666666,10.3401666667,19.2805,19.4738333334,10.6805,32.4826666667
758.50,15.6581666667,53.476,8.87649999999,45.5075,10.0093333333,18.8701666667,19.2738333333,10.3041666667,30.7806666667
758.81,15.9926666666,53.3778333333,9.06883333334,45.5958333333,10.3705,18.8416666666,19.4546666667,10.8685,29.7641666666
759.13,15.8656666667,53.6615,9.29816666668,45.9268333333,10.1831666666,18.894,19.344,10.9306666667,28.1766666667
759.44,15.5606666667,53.1288333333,8.91666666667,45.7045,9.58333333335,18.3408333333,18.8485,10.5456666667,26.553
759.75,15.5108333333,53.376,8.66016666667,46.1146666667,8.95683333335,18.1038333333,18.5293333333,10.0666666667,25.2586666667
760.07,15.0791666666,53.1981666667,8.47,45.8676666667,8.65233333334,17.6238333333,18.3455,9.79950000001,24.3618333333
760.38,15.5651666667,53.795,8.45766666667,46.5066666667,8.77466666667,17.7078333334,18.4623333333,10.0421666667,23.9928333333
760.69,15.3526666667,53.4101666666,8.5915,46.3241666667,8.62099999998,17.5746666666,18.5341666667,10.0606666667,23.4128333334
761.01,16.0196666667,54.3838333333,9.034,46.9385,9.13466666666,18.0465,19.1175,10.5361666667,23.7531666667
761.32,15.6135,54.1301666666,9.07833333333,46.251,8.6,17.7131666667,18.7666666666,10.2286666666,23.146
761.63,15.642,54.2845,9.461,46.6201666667,8.62283333335,18.044,19.0285,10.572,23.1801666667
761.94,15.6365,54.229,9.54466666666,46.7443333333,8.74983333334,18.1228333333,19.1401666667,10.6066666666,23.1591666667
762.26,15.9446666667,54.3075,9.83216666666,46.9163333333,8.96950000001,18.4286666667,19.1998333333,10.8848333334,23.4336666667
762.57,16.2915,54.9285,10.0773333333,47.2141666667,9.41083333333,18.5893333333,19.5653333333,11.1013333333,24.0416666667
762.88,16.5508333333,55.0956666667,10.655,47.345,9.7335,18.9738333334,20.0116666667,11.3391666667,24.3653333334
763.20,16.6436666666,55.1916666667,11.0201666666,47.373,10.2128333333,19.3563333334,20.3911666667,11.6056666667,24.8891666666
763.51,16.9311666667,55.3923333334,11.1898333333,47.6865,10.4188333334,19.5653333333,20.5561666667,11.978,25.5601666667
763.82,16.5763333334,54.957,10.9923333333,47.3295,10.1965,19.3203333333,20.438,11.6755,25.9148333333
764.14,16.7703333333,55.6785,11.1095,47.8056666666,10.5273333333,19.6958333334,20.8421666667,12.1056666667,26.9293333334
764.45,16.7075,55.2023333333,11.2125,47.5303333334,10.4281666667,19.6218333333,20.7513333333,11.8563333333,27.7093333333
764.76,16.8113333333,55.123,11.1876666666,47.7371666666,10.9038333333,19.8951666667,20.8906666667,12.0745,28.9706666667
765.07,16.7548333333,55.044,10.956,47.6666666667,10.8996666666,19.7736666667,20.9746666667,12.0063333333,30.1258333334
765.39,17.2535,55.6256666667,11.1661666666,47.8368333334,11.509,20.3931666666,21.5208333333,12.7488333333,31.9945
765.70,17.077,55.69,11.1158333333,47.6211666666,11.4565,20.388,21.6958333334,12.535,32.9576666666
766.01,17.0985,55.7606666667,10.9353333334,47.7748333334,11.3818333333,20.546,21.8343333333,12.6188333334,34.3215
766.32,17.6241666667,56.1351666667,11.0983333333,47.955,12.0251666666,20.9328333334,22.1813333333,13.1893333333,36.0295
766.64,17.9498333333,56.1613333334,11.2305,47.8716666667,12.2588333334,21.0981666667,22.246,13.311,37.6615
766.95,17.8991666667,55.9471666666,11.0668333334,47.527,12.1836666666,21.0918333333,22.1173333333,13.019,38.7676666667
767.26,18.1183333333,55.782,11.131,47.249,12.1581666667,21.3446666667,22.2705,13.4743333333,39.6415
767.57,18.335,54.8848333334,11.4983333334,46.5171666666,12.3065,21.5943333333,22.3513333333,13.5278333333,40.1875
767.88,18.5463333333,55.3001666667,11.518,46.4278333333,12.7025,21.9135,22.617,14.1636666667,40.9943333333
768.20,19.2061666667,55.498,12.0151666666,46.8505,12.889,22.4286666666,23.2388333334,14.6368333333,42.1535
768.51,19.4895,55.8513333333,12.3666666666,46.9245,13.2545,23.107,23.4808333333,14.9936666667,42.8115
768.82,19.925,56.1338333333,12.8426666667,47.0575,13.3985,23.5863333334,23.7205,15.3538333333,43.6266666666
769.13,21.0065,57.0608333333,13.6628333334,47.8838333333,14.4333333333,24.5076666666,24.644,16.3936666667,44.8116666666
769.44,21.2475,56.3938333334,14.2883333333,47.4173333333,14.8343333334,24.7955,24.9415,16.8323333333,44.7661666667
769.76,21.185,56.7026666667,13.9735,47.2971666667,14.5721666667,25.0051666666,24.975,16.7865,45.4118333333
770.07,21.0263333333,56.7073333334,13.9023333333,47.3576666667,14.7868333333,25.2133333334,24.949,17.4593333333,45.813
770.38,21.5011666667,57.8673333334,14.9378333333,48.1055,15.4348333333,25.8593333334,25.6213333333,18.416,46.853
770.69,22.2605,58.3801666667,15.5561666667,48.921,16.5198333334,26.2518333333,26.1471666667,19.0445,47.6011666667
771.00,22.2401666666,58.8591666666,15.0506666666,49.6855,16.5471666666,25.9488333333,25.8618333333,18.9111666667,48.6011666667
771.32,22.6448333334,59.2241666667,15.7813333333,50.5026666667,17.4316666667,26.9288333333,26.4153333333,19.5411666666,49.8143333333
771.63,22.8736666667,59.9156666666,16.1115,50.4663333334,17.6105,27.393,26.4935,19.9533333333,50.5108333333
771.94,22.6101666667,59.6383333334,15.921,50.3843333333,17.3448333333,27.0733333333,26.4405,19.8871666667,51.2203333333
772.25,22.3996666667,59.54,16.2475,50.1358333333,17.437,26.6373333333,26.2293333333,19.9183333333,51.2235
772.56,21.9071666666,59.1566666666,15.8605,50.0346666666,17.0928333334,26.4225,25.7198333333,19.7998333333,51.7391666667
772.87,21.9908333334,59.835,15.2908333334,50.3111666667,16.9058333333,26.382,25.7838333333,19.5143333333,52.5723333333
773.18,22.0393333334,60.525,15.6775,51.148,16.8743333334,26.2516666666,25.4578333334,19.3771666666,53.4186666666
773.50,22.2958333334,60.7923333334,16.0045,51.2388333333,16.9243333333,26.49,25.7665,19.0213333333,53.2133333334
773.81,22.2343333333,59.6313333333,15.2353333334,50.5095,16.6543333333,26.2251666667,25.6548333333,18.6801666667,52.0376666667
774.12,22.3155,59.4995,15.5368333333,50.3765,16.6181666667,26.822,25.5466666666,19.0353333333,52.3565
774.43,23.705,60.192,16.8825,50.8275,17.7218333333,27.9376666667,26.5466666667,20.2995,52.6016666667
774.74,23.806,60.7396666667,16.8728333333,50.909,17.6,27.9031666667,26.5456666666,20.5091666667,52.8243333333
775.05,23.7523333334,59.908,17.1148333333,50.9205,17.5266666667,27.6163333333,26.3808333334,20.0705,52.2893333334
775.36,24.4821666667,60.2483333334,17.883,51.2883333333,18.4731666666,28.4321666666,27.1555,20.7611666666,52.529
775.67,24.4948333334,59.7521666666,18.1338333333,51.3348333333,18.5305,28.6795,27.2366666667,20.5988333334,52.3931666666
775.98,24.0941666667,60.1021666666,18.016,51.3251666666,18.3686666667,28.1301666666,26.6958333334,20.0218333333,52.2003333333
776.30,25.2593333333,61.0388333333,19.294,52.3981666667,19.3783333333,29.3683333333,27.0668333333,20.8725,53.1693333333
776.61,25.2911666667,59.8835,19.0663333334,51.3305,19.3631666667,29.2943333333,27.56,21.0145,52.4471666667
776.92,25.7065,60.1651666666,19.5401666667,51.8678333333,19.708,29.8611666666,27.8615,21.7193333333,52.9333333333
777.23,25.4763333333,60.8265,20.0445,52.4621666667,19.8343333333,29.4975,27.7283333333,21.5416666667,53.811
777.54,24.9746666667,60.3601666667,19.3228333333,52.2908333334,19.3101666667,29.1415,27.7693333334,20.5313333333,53.2856666667
777.85,24.3353333333,60.2505,18.8265,52.16,18.916,28.63,27.5433333333,19.6065,52.9141666667
778.16,24.2506666667,59.7801666666,18.7468333334,52.0413333333,18.3335,28.721,27.4031666667,19.1213333334,53.0493333333
778.47,24.2993333333,59.8846666667,18.4736666667,51.977,18.2508333333,28.9603333334,27.337,19.0493333333,53.1291666667
778.78,23.944,59.8331666667,18.0251666667,51.9236666666,17.8368333334,28.8,26.379,18.3885,52.9055
779.09,24.6883333334,61.194,18.1216666667,52.6876666667,17.9273333333,29.3158333333,26.628,18.2735,53.3388333333
779.40,25.1551666667,61.379,18.5138333334,52.9188333333,18.1755,29.794,26.8331666667,18.0626666666,53.3841666667
779.71,23.9473333334,60.7163333334,17.6021666666,52.0761666666,16.8275,28.7428333333,26.5788333333,17.0175,52.9825
780.02,24.193,62.1568333333,17.9338333334,52.896,17.3151666667,29.3815,27.1491666667,17.2098333333,53.6953333334
780.33,24.2661666667,62.1711666667,17.569,52.3396666667,17.324,29.1896666666,27.3851666667,16.7125,53.7766666667
780.64,24.1046666667,61.5243333334,17.08,52.2651666667,16.8503333334,29.645,27.4258333333,16.1921666667,53.1528333333
780.95,24.5868333333,62.8156666667,18.101,52.3385,17.5396666667,30.0593333333,27.627,16.9941666667,54.272
781.26,24.4696666666,62.7255,18.0755,52.5483333334,16.9988333333,30.2471666667,27.0813333333,16.8565,54.6216666667
781.57,24.0235,62.4513333333,17.7246666667,52.0345,16.1783333333,29.2643333333,26.1555,15.8528333333,54.1666666667
781.88,24.117,63.1011666667,17.3898333334,52.287,15.5398333333,28.9101666666,26.0513333334,15.1363333333,54.4065
782.19,24.8575,63.9978333334,18.3618333333,53.1051666666,15.8443333333,29.3051666667,26.8715,15.8776666667,54.733
782.50,24.2881666667,62.2278333334,17.6046666667,51.9428333334,15.2765,28.8441666667,26.7336666667,16.0301666667,54.6731666667
782.81,24.431,61.2781666667,17.788,51.3221666666,14.5916666667,28.815,27.2926666666,16.081,54.4845
783.12,24.7075,61.1335,17.4688333333,51.7718333334,15.0785,29.5386666667,27.382,16.2988333333,54.2126666667
783.43,25.0,60.4251666667,17.0715,52.0243333334,14.9461666667,29.4533333334,26.7375,16.3798333333,53.8461666667
783.74,24.6858333334,59.837,17.1593333333,51.8856666666,14.5091666667,29.137,26.0446666667,16.208,53.0751666666
784.05,24.5116666667,59.6756666667,17.0503333333,51.6561666667,14.47,28.9921666667,25.4358333333,15.76,53.2951666667
784.36,24.051,58.7773333334,15.8133333333,50.6441666666,13.3925,28.0041666667,24.7996666666,14.7858333333,51.8983333333
784.67,23.4283333333,58.6583333334,15.174,49.561,12.3813333333,27.3093333333,24.763,14.278,51.1941666667
784.98,23.7091666667,59.2201666667,15.8236666667,50.4216666666,13.207,28.3105,26.0273333334,15.3846666667,51.3698333334
785.29,23.0308333333,58.1355,15.6518333333,49.7421666667,13.691,28.0701666667,25.3181666667,15.7895,50.6536666666
785.60,22.5935,57.0573333334,15.2621666666,49.0921666667,13.378,27.1668333333,24.8373333334,14.8508333333,49.5888333334
785.91,21.411,56.5693333333,14.39,48.8703333334,11.818,26.2948333333,23.5141666666,13.0691666667,47.6711666667
786.22,20.9795,56.3916666667,13.024,48.7283333334,10.9618333333,25.8591666666,22.4055,12.1993333333,45.4983333334
786.53,19.745,55.85,12.5,47.483,9.69383333332,24.7278333333,21.2075,10.7485,43.9285
786.84,18.2143333333,55.4591666667,11.3776666667,47.313,8.19733333335,23.9795,19.932,9.40450000002,43.0443333333
787.14,17.2673333333,55.7501666667,9.80099999998,47.0648333334,6.74566666665,22.7428333333,19.1381666667,8.10150000001,42.3103333334
787.45,17.3465,55.3235,9.61866666665,46.1193333333,6.71650000002,22.5871666666,19.5358333333,8.60716666668,40.962
787.76,16.2358333334,54.7048333333,9.47650000001,46.1233333334,6.08016666668,22.4816666667,18.7206666667,7.88600000001,39.8608333334
788.07,15.661,54.1545,8.803,46.5546666667,5.78633333334,22.0243333334,18.1006666667,7.53383333334,38.9878333333
788.38,15.1763333333,53.0125,7.8555,45.5296666667,5.24766666665,21.3638333334,17.2498333333,6.70566666666,37.6256666666
788.69,15.1156666667,52.6236666667,7.35966666667,45.594,3.77866666668,20.9571666667,16.9475,5.6105,37.2441666667
789.00,14.5981666667,52.1863333333,5.9705,45.0721666667,2.72466666666,20.3161666667,15.8763333334,4.77616666667,36.6128333334
789.31,14.9015,52.4948333334,6.14383333332,45.6043333333,3.27566666666,20.146,16.5478333333,4.80316666667,37.0333333334
789.62,15.3671666667,52.928,7.06866666665,46.0845,4.41800000001,20.53,17.7233333333,5.35333333333,38.2361666666
789.92,15.6893333333,52.683,6.41433333335,46.9083333334,4.01550000001,19.8293333334,17.9103333333,5.54383333333,38.4685
790.23,15.5875,51.8576666666,7.05949999999,46.7446666666,5.00716666667,20.046,19.0551666666,6.38716666667,38.6586666667
790.54,16.0378333333,50.9698333333,7.633,47.5213333334,5.47783333333,20.8155,19.3246666667,6.78883333333,39.0985
790.85,15.2918333334,49.3398333333,7.16916666669,47.4696666667,4.529,20.0405,18.4453333333,6.03216666667,38.3571666667
791.16,14.6675,48.6736666666,6.35283333335,46.8796666666,3.90499999998,19.6003333334,18.1053333333,4.97,38.2471666667
791.47,14.337,48.0305,6.43933333332,46.7615,3.86383333333,19.7538333334,17.5378333334,4.716,38.466
791.78,14.4868333333,47.9745,6.53933333335,47.473,4.20533333332,19.4058333333,17.5925,4.18583333334,39.3711666666
792.08,15.1121666667,48.3125,7.22400000001,47.8193333334,5.97266666666,20.0038333334,18.942,4.98683333334,39.5905
792.39,15.0758333334,48.8635,7.89766666665,48.068,6.553,20.3596666667,19.5076666667,5.7575,40.341
792.70,14.1933333333,48.025,8.21333333334,47.1391666667,6.66299999998,20.4133333333,19.1396666667,5.66633333333,39.9408333333
793.01,13.6313333333,47.259,7.98383333334,46.5783333333,6.34649999998,20.346,18.7455,5.86816666667,39.7718333334
793.32,13.3443333334,47.2948333333,8.38783333335,45.6608333333,6.71733333335,21.0965,18.918,6.46333333334,39.5608333334
793.62,13.3733333333,46.8341666666,8.26050000001,45.1418333334,6.31366666667,20.542,18.6315,5.53133333334,38.9191666666
793.93,13.3153333334,47.2073333333,7.89200000001,44.9008333334,7.11700000001,20.3423333333,18.7206666667,5.67566666667,38.757
794.24,13.7961666666,48.4033333333,8.39616666668,45.766,7.85783333333,20.9903333334,19.3576666667,6.87116666667,39.146
794.55,15.5233333333,49.0125,9.56333333332,46.3271666667,9.4595,21.4655,20.0798333333,8.93983333334,38.8948333334
794.86,15.6711666667,48.97,9.80066666667,45.7433333334,9.68066666668,21.4896666667,20.9406666666,9.30316666666,38.9631666667
795.16,14.9693333334,49.3485,9.56783333333,45.5248333334,9.12216666668,21.2791666667,20.7478333333,9.105,38.0318333333
795.47,15.0225,50.346,10.3498333333,45.7943333333,8.68816666668,21.3916666667,20.3183333333,9.98616666665,37.833
795.78,14.8015,50.2223333333,9.959,45.7051666667,8.07649999998,21.783,20.0035,10.1986666666,37.714
796.09,15.6973333333,50.7096666667,10.0381666666,46.2096666667,8.48066666666,22.0491666667,20.1973333333,10.8861666667,37.9716666667
796.40,16.0825,51.3056666667,10.275,46.22,8.55666666665,22.4056666666,20.8246666667,10.8761666667,38.316
796.70,16.1175,50.824,10.539,46.4813333333,8.83950000002,21.9703333333,20.7176666667,10.5906666666,38.843
797.01,16.8723333333,51.9375,11.2141666667,46.5878333334,9.55066666667,22.428,21.1761666667,11.3511666667,39.3175
797.32,15.6606666667,51.4395,10.614,46.2365,7.78716666665,21.5401666667,20.6036666666,10.614,38.9351666667
797.63,15.7311666667,51.2648333333,10.066,45.738,7.70966666669,20.8073333333,20.5475,10.1351666667,39.6916666667
797.93,14.8898333334,51.8478333333,9.34599999999,45.7176666667,7.19616666667,20.3268333333,20.5225,9.80816666666,40.5118333333
798.24,15.6136666667,52.0165,9.67166666668,46.556,7.97633333333,20.3785,21.0921666667,10.546,40.7921666667
798.55,16.1475,52.1301666666,9.84583333331,46.8135,8.55716666665,20.3903333333,21.5898333334,11.35,41.8546666666
798.85,15.4788333333,51.864,8.46133333335,46.3815,8.35150000002,19.682,21.9663333333,10.2888333334,41.6666666667
799.16,15.376,52.151,8.56700000001,46.6328333333,8.81033333334,19.0423333334,22.7085,10.4188333334,41.732
799.47,15.893,53.0766666666,9.28666666665,47.3195,9.40000000001,19.3091666667,23.1596666667,11.0043333333,42.6576666667
799.78,16.6855,53.1945,10.0715,47.8766666666,10.7478333334,19.7481666667,23.6001666667,12.7021666667,43.3106666667
800.08,17.6893333333,54.1666666667,11.1743333333,48.8825,12.235,21.0796666666,24.697,14.4696666667,44.1098333333
800.39,17.9591666666,55.1311666667,11.2653333334,49.3248333333,12.5965,21.663,24.4791666667,14.9498333333,44.5408333333
800.70,19.2145,55.9768333334,12.3946666667,49.7128333334,14.3295,22.7395,25.5555,16.1493333333,45.1531666667
801.00,19.4248333334,57.2818333334,13.135,50.3968333334,14.5041666667,23.7896666666,26.4086666666,16.7261666667,46.0318333333
801.31,20.0601666666,57.9718333334,14.4981666667,51.3655,15.0603333333,25.1005,27.6706666667,16.9278333334,47.1081666667
801.62,20.569,59.3496666666,15.1423333333,51.6871666667,16.1176666666,26.0365,28.13,17.1746666666,47.1136666667
801.92,21.4716666667,59.3485,16.325,51.4675,16.9683333333,27.2015,28.1261666667,18.5363333334,46.9641666667
802.23,20.5986666666,58.6855,16.8033333334,51.0171666667,17.1556666666,27.7386666667,27.1908333333,19.1315,46.5178333333
802.54,20.7228333333,57.5356666667,16.878,50.3075,17.6663333333,27.9508333333,27.5276666666,19.2618333333,46.6936666667
802.84,19.3286666667,56.8095,15.7405,49.537,16.5703333333,27.6041666667,26.929,18.7115,45.814
803.15,17.6946666667,56.7023333333,14.2941666667,49.8811666667,15.6188333334,26.7693333333,25.6031666666,17.3783333333,45.8285
803.46,15.678,56.9208333334,11.9248333333,48.3251666667,12.9945,25.1008333333,23.9708333334,15.0323333333,44.5116666667
803.76,15.4408333333,56.1686666666,12.3171666666,48.4185,12.851,24.6141666667,24.298,15.6978333333,43.9503333333
804.07,15.0393333334,55.8431666666,12.9411666667,48.6471666667,12.6666666667,24.6275,23.9805,16.0588333333,43.6666666667
804.38,14.6028333333,55.7826666667,13.0451666667,48.5981666667,12.8113333333,24.4936666667,23.6758333333,16.0631666666,43.0101666667
804.68,15.085,55.864,12.8471666667,48.8426666667,13.3293333334,24.1513333333,23.7653333334,16.6088333333,42.4963333334
804.99,14.088,55.2348333333,12.375,48.5756666667,12.3171666666,23.4026666666,23.1521666667,16.3203333333,42.2055
805.30,14.107,55.9466666667,11.759,48.7296666667,12.5481666667,23.98,23.8645,16.2046666667,42.0133333333
805.60,15.8925,57.53,12.6016666667,49.9225,14.0921666667,24.8743333333,25.4548333333,17.4798333334,43.496
805.91,16.1428333333,58.4401666667,13.1741666667,50.6596666666,14.9786666666,25.7665,25.3395,17.8696666667,42.9375
806.21,17.6401666667,59.7741666667,14.9143333333,51.6551666667,16.7058333334,26.9273333333,27.0636666667,19.2561666667,44.081
806.52,18.2285,61.5463333333,15.4013333333,51.8386666666,17.5958333334,27.995,27.916,19.395,43.8316666667
806.83,20.2131666667,61.1046666667,17.0541666666,53.1008333333,20.2516666667,29.2055,29.3798333333,21.3565,44.3218333333
807.13,20.2685,61.254,16.9001666667,52.901,21.106,29.9261666666,30.1985,21.6316666667,45.0546666667
807.44,22.0251666667,62.4508333333,17.9275,53.5855,23.2268333334,31.3238333333,31.6388333334,23.3256666667,46.0203333333
807.74,22.4661666667,62.5891666667,18.1511666666,53.5231666666,23.8321666667,31.6111666667,31.8683333333,23.3373333333,46.0806666667
808.05,23.4363333333,62.5296666667,19.2398333333,53.563,24.6635,32.878,32.225,23.9113333333,47.209
808.35,24.289,63.1321666667,20.9913333333,53.3966666667,25.849,34.2021666667,32.8198333333,25.059,47.9461666667
808.66,23.7341666667,63.2645,21.7091666666,53.6655,26.3871666667,33.9611666667,33.1308333333,24.7873333333,48.3798333334
808.97,22.6935,61.6855,20.91,52.3576666667,25.83,32.6975,31.406,23.985,47.5603333333
809.27,22.7443333333,62.4476666667,20.7185,52.2973333333,26.0443333334,32.3518333333,31.7253333333,23.5378333334,47.807
809.58,21.941,62.1308333334,19.6413333333,51.8355,25.8228333334,32.1098333333,30.1686666666,23.1645,47.616
809.88,22.9166666667,61.8125,20.2083333333,51.8541666667,26.8958333333,32.125,30.4583333333,23.7291666667,47.7708333333
810.19,22.3785,62.2761666666,20.3536666666,50.9591666666,26.3213333333,31.6283333333,29.9445,23.1246666667,47.7408333333
810.49,22.4503333333,62.8035,20.8608333334,51.1258333333,25.6291666667,31.0375,28.5651666667,22.053,46.7991666667
810.80,20.9523333334,62.2676666667,19.9321666666,50.4536666667,24.127,29.7506666666,27.1428333333,19.9773333333,46.3038333333
811.10,21.1215,62.2116666666,19.7875,50.475,25.147,29.534,27.3631666666,21.0988333334,45.545
811.41,20.3268333333,62.569,19.3138333333,49.9768333333,25.0461666667,28.3378333333,26.9568333333,21.1325,44.268
811.71,21.1313333333,62.8565,18.934,49.6961666667,24.8948333333,27.4895,27.1153333334,20.4066666667,43.8055
812.02,21.6876666667,63.0405,19.8048333334,50.093,24.9883333333,27.894,26.6155,21.5713333333,44.2586666667
812.32,22.4058333333,65.3755,21.6163333333,51.6736666666,25.7053333333,29.3401666667,28.8618333333,22.5968333333,45.074
812.63,23.0525,66.062,22.7385,52.322,25.23,29.7293333333,29.4628333333,23.5123333333,45.8151666667
812.93,22.8953333333,66.2235,22.329,52.9048333333,24.6921666667,28.8528333333,29.3943333334,22.846,44.0176666667
813.24,22.1558333333,65.3693333333,21.6818333333,52.6446666666,22.2306666666,27.52,27.9943333333,21.6068333333,42.9641666667
813.54,22.8885,66.142,22.4636666666,54.398,23.3633333333,29.1356666667,28.4606666666,22.7638333334,43.1285
813.85,23.0281666667,67.4045,22.1628333334,55.8015,24.2493333333,29.4911666667,29.2876666667,23.5368333333,43.6385
814.15,22.3586666667,67.3846666666,21.6668333333,55.154,23.7178333334,29.0515,28.5641666667,23.1281666666,41.1281666667
814.46,23.5775,67.4543333333,22.4338333334,55.5131666667,23.8566666667,30.5638333334,28.5315,22.8151666667,42.0731666666
814.76,23.4048333333,67.4835,22.3075,56.2275,23.9918333334,30.7296666667,27.9733333333,22.486,42.6748333333
815.07,24.8221666666,68.7498333334,22.7135,58.5366666666,25.7115,32.7998333334,29.9033333333,24.3648333333,44.2581666667
815.37,25.18,68.1068333333,22.3765,57.9475,24.7685,31.6358333333,29.141,23.5855,42.4898333333
815.68,26.0416666666,68.6991666667,22.7895,58.7905,25.762,33.1301666666,29.0141666666,23.374,42.3526666667
815.98,26.9055,68.6738333333,22.8658333334,59.9846666666,26.8803333333,34.858,29.4718333333,24.3395,42.4035
816.29,28.9055,68.8556666666,24.378,60.1491666667,28.433,35.7711666667,30.8208333334,26.0696666667,43.1841666667
816.59,28.7901666666,68.6666666667,25.2345,60.494,29.4568333333,36.3701666667,31.4815,26.7898333333,43.679
816.89,29.0863333334,69.457,25.7038333333,60.4691666667,29.0371666667,36.2716666666,32.0,26.0001666667,43.605
817.20,29.0308333334,68.3215,26.1938333333,59.4326666667,27.4705,36.0756666666,31.1346666666,25.6736666666,43.499
817.50,30.2011666667,68.3126666667,26.3831666666,60.3336666667,27.6635,36.2368333333,31.573,26.1545,44.9701666667
817.81,29.2678333333,67.3853333334,26.2805,60.1303333334,26.7971666666,34.5013333334,30.593,25.1796666667,43.8006666667
818.11,29.2211666666,66.9073333333,26.0498333334,59.646,25.6781666667,35.2141666667,30.8618333333,25.1093333334,43.0228333333
818.41,26.3733333333,64.5808333334,25.155,56.8773333334,23.0481666667,32.9411666667,28.294,22.9453333333,40.1486666667
818.72,25.423,63.7541666667,23.3765,56.5328333333,22.0778333333,32.4281666667,27.9811666667,21.6055,38.8626666667
819.02,23.8931666666,61.8368333334,21.0573333334,55.3603333333,19.3011666667,30.6256666666,26.5091666667,20.1428333333,36.1875
819.33,22.2331666667,60.822,19.1061666667,53.8801666666,17.4688333333,28.2253333334,24.4271666667,17.9435,33.448
819.63,21.2251666666,60.3161666667,18.4448333333,53.0341666666,16.0035,27.5753333334,23.7653333334,16.7655,31.5695
819.93,21.2651666666,60.6503333334,17.9533333333,52.7878333334,15.1776666666,27.1501666667,23.8148333334,16.5235,29.8426666667
820.24,19.6751666667,58.8763333334,16.3078333334,50.7371666666,13.2995,25.483,22.3551666667,15.1525,27.2066666667
820.54,19.7385,58.498,15.5191666667,50.5738333333,13.1811666667,25.1898333334,22.6161666667,14.7763333333,25.8905
820.85,19.0486666667,57.6881666666,14.4531666666,49.6848333333,12.2985,24.3991666667,22.0978333333,13.7278333334,24.3403333333
821.15,19.2946666667,58.0653333333,14.4903333333,49.464,11.9526666666,24.2348333333,22.1878333333,13.5605,23.5245
821.45,18.8578333334,57.7216666666,14.324,49.3588333333,11.4978333333,23.6715,21.9053333334,12.9953333334,22.7446666666
821.76,19.0773333334,58.077,14.1143333334,50.0928333334,11.4636666666,23.6311666667,22.0278333333,12.8873333333,22.633
822.06,19.1286666667,58.0311666667,14.1838333333,50.0361666667,11.2885,23.4385,21.916,12.646,22.334
