wavelength,Back_TanPref,Belly_TanPref,Breast_TanPref,Crissum_TanPref,Crown_TanPref,DorTail_TanPref,Patch10_TanPref,Patch11_TanPref,Rump_TanPref,Throat_TanPref,WingTip_TanPref
467.64,8.02106666667,30.8392666667,21.0382,12.5718666667,6.25506666667,7.7196,11.7712,5.0588,9.81973333333,22.3333333333,8.36626666666
467.99,7.98653333333,30.9336666667,21.0542,12.5512,6.2012,7.68253333333,11.7842,4.99733333333,9.82753333333,22.3364,8.30920000001
468.35,8.0322,31.0482,21.1442666667,12.6116,6.22446666667,7.72033333333,11.8912,5.02053333333,9.89380000001,22.4135333333,8.33966666667
468.70,8.03133333333,31.1448666667,21.1738,12.6388666667,6.19866666667,7.7222,11.9326,5.01813333333,9.92180000001,22.443,8.33173333334
469.05,8.00686666667,31.2045333333,21.1993333333,12.6384,6.1832,7.70193333333,11.9608666667,4.97673333333,9.92960000001,22.4567333333,8.31813333333
469.40,8.05886666667,31.3278,21.2924,12.7116666667,6.2258,7.778,12.0570666667,5.01273333333,10.0281333333,22.5182666667,8.36280000001
469.75,8.12073333334,31.4535333333,21.3912,12.8073333333,6.2848,7.8232,12.1571333333,5.05146666667,10.1040666667,22.6033333333,8.41893333334
470.11,8.1252,31.5022666667,21.408,12.8229333333,6.27993333333,7.83566666667,12.2183333333,5.045,10.1292666667,22.6244666667,8.39760000001
470.46,8.1732,31.6036666667,21.4688,12.8779333333,6.32933333333,7.862,12.2924,5.06706666667,10.1720666667,22.6642,8.42506666666
470.81,8.25613333333,31.7430666667,21.5818666667,12.9794,6.41826666667,7.94026666667,12.4202,5.14426666667,10.2802666667,22.7752,8.49526666666
471.16,8.33753333333,31.8390666667,21.683,13.0638666667,6.48773333333,8.02246666667,12.5152,5.18826666667,10.3552,22.8589333333,8.55966666666
471.51,8.34566666667,31.8918,21.6972,13.0634,6.491,8.02366666667,12.5407333333,5.17453333333,10.3710666667,22.874,8.54133333334
471.87,8.39846666667,31.9643333333,21.7645333333,13.128,6.53746666667,8.0726,12.6236666667,5.20173333333,10.4384,22.9122,8.59913333332
472.22,8.39666666667,32.0250666667,21.7900666667,13.1383333333,6.5428,8.075,12.6408666667,5.1586,10.4448,22.9213333333,8.57600000001
472.57,8.42626666667,32.0828,21.8430666667,13.1572666667,6.56586666667,8.09786666667,12.6928666667,5.15453333333,10.4572,22.9708,8.59846666666
472.92,8.464,32.1218666666,21.9026,13.2194,6.59913333333,8.1404,12.7478,5.18633333333,10.5217333333,23.0219333333,8.60426666667
473.27,8.45593333334,32.0851333333,21.8902,13.2025333333,6.57653333333,8.113,12.7521333333,5.1542,10.4940666667,23.0155333333,8.57706666667
473.62,8.39893333333,32.0100666667,21.8785333333,13.1385333333,6.52046666667,8.0862,12.7286,5.0938,10.4547333333,23.0019333334,8.51686666667
473.98,8.4886,32.0800666667,22.0086,13.2431333333,6.63106666667,8.16653333333,12.838,5.1826,10.5659333333,23.0988,8.61433333334
474.33,8.474,32.055,22.0474666667,13.2631333333,6.641,8.17613333333,12.8694,5.1802,10.5866666667,23.1250666667,8.60453333334
474.68,8.46266666667,31.9835333333,22.0535333333,13.2460666667,6.62306666667,8.15853333333,12.8805333334,5.16406666667,10.5684,23.1359333333,8.59813333333
475.03,8.43693333333,31.9454,22.0646,13.2361333333,6.62246666667,8.12773333333,12.8870666667,5.157,10.5494666667,23.1498666667,8.57293333333
475.38,8.43266666667,31.906,22.1028,13.2738666667,6.64326666667,8.1234,12.9276666667,5.17146666667,10.5609333334,23.1672,8.58566666667
475.73,8.40326666667,31.8392,22.0915333333,13.2608,6.64193333333,8.10846666667,12.9178666667,5.17793333333,10.5324,23.1814666667,8.576
476.08,8.37686666667,31.7686666667,22.0854,13.2498666667,6.62566666667,8.08973333333,12.9070666667,5.15546666667,10.5116,23.1978,8.56113333334
476.44,8.3656,31.7018,22.1014,13.2662666667,6.64853333333,8.07706666666,12.9312666667,5.16253333333,10.5204,23.2186666667,8.55013333333
476.79,8.3394,31.6239333333,22.1027333333,13.2608666667,6.66206666667,8.05573333333,12.9196,5.15253333333,10.4824,23.2154666667,8.54033333333
477.14,8.30766666667,31.5751333333,22.1232666667,13.2643333333,6.6624,8.02946666667,12.9098666667,5.12286666667,10.4419333333,23.2258,8.52386666667
477.49,8.31773333333,31.561,22.1546,13.3229333333,6.7126,8.04153333333,12.9356,5.14,10.4664666667,23.2766,8.55786666667
477.84,8.2412,31.4371333333,22.1122,13.2578666667,6.64993333333,7.95566666667,12.8541333333,5.05566666667,10.3662,23.2418,8.4788
478.19,8.216,31.3436,22.1105333333,13.2529333333,6.64893333333,7.92266666667,12.8422666667,5.04793333333,10.3269333333,23.2471333333,8.47706666667
478.54,8.22733333333,31.3285333333,22.1773333333,13.3108666667,6.69553333333,7.93553333333,12.8657333333,5.08046666667,10.3386666667,23.3027333333,8.50999999999
478.89,8.235,31.2832,22.2149333333,13.3418,6.72233333334,7.93473333333,12.8811333333,5.0946,10.3230666667,23.3558,8.52473333333
479.24,8.24093333333,31.2444666667,22.2580666667,13.3640666667,6.751,7.93,12.8894666667,5.10526666667,10.3195333333,23.4266666667,8.53653333333
479.60,8.25513333333,31.2346,22.3165333333,13.4110666667,6.79233333333,7.921,12.9340666667,5.12886666667,10.3204,23.5019333333,8.55066666666
479.95,8.2486,31.2008666667,22.3264,13.4570666667,6.83326666667,7.89453333333,12.9618,5.15066666667,10.3098666667,23.5738666667,8.57006666666
480.30,8.19373333333,31.0929333333,22.266,13.4528666667,6.8172,7.81553333333,12.9368666667,5.11366666666,10.2324666667,23.5660666667,8.52153333334
480.65,8.19913333333,31.0477333334,22.2609333333,13.5044,6.86246666667,7.79213333333,13.003,5.13713333333,10.2365333333,23.6447333333,8.54266666666
481.00,8.1642,30.9884,22.2032,13.5305333333,6.8786,7.71926666667,13.0314666667,5.14173333333,10.2197333333,23.6911333333,8.52253333333
481.35,8.1296,30.9550666667,22.1543333333,13.5466666667,6.89373333333,7.63913333333,13.0520666667,5.1356,10.1951333333,23.7414,8.51466666667
481.70,8.13373333333,30.9761333333,22.1524666667,13.621,6.92793333333,7.60573333333,13.1191333333,5.15593333333,10.2232666667,23.8428666667,8.53659999999
482.05,8.123,30.9941333333,22.1300666667,13.6518666667,6.9314,7.5454,13.1490666667,5.13466666667,10.2173333333,23.8966666667,8.52626666666
482.40,8.086,30.9438666667,22.0585333333,13.6456,6.92186666666,7.47766666667,13.1449333333,5.10066666667,10.1835333333,23.8894,8.49133333333
482.75,8.0722,30.9283333333,22.0368666667,13.6635333333,6.93146666667,7.44166666667,13.1585333333,5.0952,10.1791333333,23.9103333333,8.49466666667
483.10,8.05613333333,30.9132666667,22.0146666667,13.673,6.933,7.41013333333,13.1714666667,5.0858,10.1703333333,23.9182,8.48306666667
483.45,8.04346666667,30.8933333333,22.0008,13.6822666667,6.93393333333,7.38066666667,13.1762666667,5.07013333333,10.1576,23.9314,8.46533333333
483.80,8.03746666667,30.8759333333,21.9956666667,13.6863333333,6.93626666667,7.35733333333,13.1841333333,5.0646,10.1493333333,23.9418666667,8.4556
484.15,8.05206666667,30.9072,22.0293333333,13.7156666667,6.96206666667,7.36286666667,13.2249333333,5.0758,10.1781333333,23.99,8.47613333333
484.50,8.04106666667,30.9291333333,22.035,13.7252666667,6.9578,7.345,13.2364666667,5.06126666666,10.1813333333,24.0176,8.46693333333
484.85,8.04013333333,30.9556,22.0730666667,13.7500666667,6.9692,7.34046666667,13.2621333333,5.05293333333,10.1935333333,24.0535333333,8.46886666667
485.20,8.0458,30.9842666667,22.108,13.7780666667,6.9758,7.34213333333,13.29,5.04726666667,10.2067333333,24.0749333333,8.45533333333
485.55,8.02586666667,30.9989333333,22.1234,13.7735333333,6.9726,7.32366666667,13.3090666667,5.02593333333,10.1977333333,24.0808,8.43259999999
485.90,8.0368,31.0201333333,22.1713333333,13.7959333333,6.99246666667,7.3446,13.3510666667,5.03793333333,10.2284,24.1144666667,8.43680000001
486.25,8.05593333333,31.0857333333,22.2434,13.8374,7.02073333333,7.3702,13.4106666667,5.0556,10.2727333333,24.176,8.44766666667
486.60,8.06786666667,31.1268666667,22.2968,13.8588666667,7.0352,7.38133333333,13.4503333333,5.0446,10.2971333333,24.2112666667,8.43306666667
486.95,8.08313333333,31.1582666667,22.3506666667,13.8832,7.05433333333,7.398,13.4932666667,5.0456,10.3317333333,24.2496666667,8.43919999999
487.30,8.1012,31.2130666667,22.4087333333,13.9177333333,7.0726,7.42186666667,13.5433333334,5.0446,10.3758666667,24.281,8.44873333334
