wavelength,Back_IriJelf,Belly_IriJelf,Breast_IriJelf,Crissum_IriJelf,Crown_IriJelf,DorTail_IriJelf,Rump_IriJelf,Throat_IriJelf,WingTip_IriJelf
729.76,6.99046666667,27.6326666667,17.5086,22.6537333333,40.7066,10.6088666667,9.43749333333,7.03193333333,12.8017333333
730.08,7.32126666667,27.8308,17.8132666667,22.8415333333,40.8298666667,10.8236666667,9.71950666667,7.36006666666,13.1279333333
730.39,7.16493333333,27.6906666667,17.6563333333,22.7679333333,40.7112,10.723,9.50988,7.245,12.9452
730.71,7.21333333334,27.8153333333,17.8380666667,22.8454,40.9506,10.8226,9.65034666667,7.31506666667,13.0950666667
731.03,7.19673333333,27.8964666667,17.8101333333,22.932,40.9486666667,10.8986,9.74084666667,7.3528,13.1934
731.35,7.0408,27.8653333333,17.7865333333,22.9641333333,40.9370666667,10.8558,9.60189999999,7.296,13.1469333333
731.67,6.89706666667,27.7730666667,17.736,22.8733333333,40.8435333333,10.7940666667,9.46000000001,7.1284,13.0467333333
731.98,6.69293333333,27.7078666667,17.6276666667,22.7336,40.8707333333,10.5857333333,9.26561999999,6.93766666667,12.9482
732.30,6.7096,27.6599333333,17.6359333333,22.685,40.8106666667,10.6105333333,9.32059999999,6.95246666667,13.0034666667
732.62,6.68046666667,27.6074,17.5606,22.6440666667,40.6868,10.6047333333,9.32417999999,6.94946666666,12.9330666667
732.94,6.64866666667,27.6255333333,17.5884666667,22.6946666667,40.8358666666,10.6181333333,9.34668666667,6.94306666667,12.9353333333
733.25,6.5294,27.4866666667,17.4208,22.6052,40.7089333334,10.4618,9.21585333333,6.85933333334,12.8030666667
733.57,6.5684,27.6832666667,17.4939333333,22.7392666667,40.807,10.5666,9.28706666667,6.95093333333,12.9064
733.89,6.53473333334,27.7504666667,17.5284666667,22.6901333333,40.9050666667,10.5619333333,9.34183333333,6.93193333333,12.9521333333
734.21,6.545,27.7086,17.4688,22.7489333334,40.8256666667,10.571,9.33820666667,6.92333333333,12.9644
734.52,6.5492,27.7984666667,17.5456,22.7957333333,40.948,10.5582,9.31428000001,6.88373333333,13.0278666667
734.84,6.6892,27.8858666667,17.6232,22.9118,41.0450666667,10.6784,9.48048,6.9644,13.1604666667
735.16,6.3828,27.7448,17.4120666667,22.7685333333,40.8845333333,10.4315333333,9.29750666667,6.74986666667,12.9506
735.48,6.25066666667,27.4478,17.1532,22.5632,40.5483333333,10.3381333333,9.21622000001,6.70886666667,12.7762
735.79,6.10226666667,27.398,17.0612666666,22.4838,40.4609333333,10.1700666667,9.08506,6.58106666667,12.6108666667
736.11,6.19166666667,27.5169333333,17.1493333333,22.5338666667,40.4856666667,10.1973333333,9.13934666667,6.54713333333,12.7252666667
736.43,6.26853333333,27.5791333333,17.1733333333,22.6712666666,40.5626,10.2579333333,9.21201333334,6.58526666667,12.7813333333
736.74,6.52393333333,27.8113333333,17.3552,22.9198666667,40.7964666667,10.485,9.39598666667,6.7716,12.9335333333
737.06,6.43246666667,27.7337333333,17.3258,22.9116,40.7898666667,10.4615333333,9.29999333333,6.73266666667,12.7898666667
737.38,6.71233333333,27.758,17.5037333333,23.1080666667,40.7853333333,10.6772666667,9.59915333333,7.07453333333,13.0242666667
737.69,6.68193333333,27.6481333333,17.348,22.9794666667,40.7916666667,10.493,9.37035333333,6.92706666667,12.8266
738.01,6.73413333334,27.6676,17.3434666667,23.0168,40.8614,10.5142666667,9.40567333335,7.02233333333,12.8029333334
738.33,6.86373333333,27.8346666667,17.4669333333,23.0486666667,41.0466,10.574,9.4559,7.0882,12.8931333333
738.64,7.02033333334,27.9096666667,17.4603333333,23.0704,41.0783333333,10.6214666667,9.54888666666,7.18673333333,12.9642
738.96,7.5206,28.4811333333,17.9476,23.5889333333,41.5303333333,11.1204,10.0333466667,7.601,13.3981333333
739.28,7.86520000001,28.7703333333,18.2331333333,23.9262666667,41.8475333333,11.4531333333,10.3133066667,7.91333333334,13.7401333333
739.59,8.01573333333,28.9342666667,18.3754666667,24.122,41.9700666667,11.5899333333,10.4507533333,8.19086666667,13.8358666667
739.91,8.12666666667,29.1031333333,18.4724,24.2821333333,42.0616,11.7299333333,10.5918466667,8.30446666667,13.9272
740.23,7.81666666666,28.9938666667,18.3771333333,24.1174,41.9517333333,11.4774666667,10.3997933333,8.11700000001,13.8061333333
740.54,7.66993333333,28.9164666667,18.2024,24.0214,41.8380666667,11.2682666667,10.2193866667,7.92446666667,13.732
740.86,7.473,28.851,18.0767333333,23.8974666667,41.672,11.1538,9.97041333333,7.62106666667,13.5419333333
741.18,7.50713333334,28.9404666667,18.1331333333,23.9892666667,41.7805333333,11.2456,10.0646866667,7.6914,13.6372666667
741.49,7.535,29.0769333333,18.2092666667,24.0007333333,41.7958,11.3236666667,10.1010733333,7.68486666667,13.6732666667
741.81,7.22573333333,28.7596,17.9207333333,23.7308,41.5354666667,11.0421333333,9.76488000001,7.325,13.3488
742.12,7.33633333333,28.9063333333,18.1646,23.9327333333,41.7869333333,11.3227333333,9.91273999999,7.42993333333,13.5414
742.44,7.1296,28.7918,18.001,23.8436666667,41.5325333333,11.1416,9.61927333334,7.17686666667,13.379
742.76,6.80886666667,28.7347333334,17.8288,23.7136,41.4890666667,10.9986,9.41162666667,6.89226666667,13.1929333333
743.07,6.4392,28.5559333333,17.6084666667,23.4788666667,41.3726666667,10.745,9.12076666668,6.58726666667,12.9595333333
743.39,6.23793333333,28.3965333333,17.5315333333,23.4177333333,41.4368,10.5698,8.93404000001,6.3734,12.8402666667
743.70,6.41486666667,28.3328666667,17.6098666667,23.4500666667,41.3576,10.7687333333,9.05298,6.46266666667,12.9438
744.02,6.28113333333,28.1622666667,17.4663333333,23.3214,41.2010666667,10.7144666667,8.91597999999,6.27753333333,12.7422
744.34,6.26553333333,28.3928666667,17.4960666667,23.5798,41.3195333333,10.7375333333,8.97181333334,6.35926666667,12.8348666667
744.65,6.12186666667,28.4298,17.5065333333,23.5584,41.1918,10.7112,8.94727333334,6.24486666667,12.8320666667
744.97,5.82766666667,28.126,17.2012666667,23.3656666667,40.8524666667,10.4222666666,8.62094666667,5.97793333334,12.6008666667
745.28,5.9612,28.2277333333,17.3683333333,23.4816,40.8670666667,10.6256666667,8.75974,6.20086666666,12.7229333333
745.60,6.17866666667,28.4837333333,17.6228,23.714,41.0024666667,10.8231333333,9.02709333333,6.46726666667,13.0086
745.91,6.19153333333,28.4316666667,17.7467333333,23.7722,41.2154,10.9025333333,9.07315333333,6.54453333333,13.0738
746.23,6.29033333333,28.3408666667,17.7364,23.7438,41.0584666667,10.7849333333,9.06447333333,6.60006666667,13.0216
746.55,6.3498,28.2074,17.6953333333,23.7698666667,40.9184,10.7326,8.96524666667,6.529,13.0373333333
746.86,6.18686666667,28.1946,17.5614666667,23.5544666667,40.6887333333,10.6294666667,8.78409999999,6.45406666667,12.9063333333
747.18,6.08266666667,28.2489333333,17.5228666667,23.6224666667,40.7686,10.5942666667,8.80998666667,6.45,12.8848666667
747.49,6.33773333333,28.5792,17.8519333333,23.9316666667,41.0993333333,10.9011333333,9.11010000001,6.75813333333,13.2362
747.81,6.3048,28.3678,17.7074,23.7848,41.1732666667,10.7556666667,9.09437333335,6.6274,13.1002666667
748.12,6.59833333334,28.5753333333,17.8949333333,23.9580666667,41.3662,10.9599333333,9.31527333333,6.8702,13.2277333333
748.44,6.92066666667,28.8644666667,18.1392,24.1468666667,41.7228666667,11.2258,9.63841333333,7.1582,13.4548
748.75,6.9608,28.9351333333,18.1994666667,24.1897333333,41.68,11.2,9.83280666666,7.21686666667,13.4978
749.07,6.88286666667,28.9121333333,18.0662666667,24.1132,41.7138,11.141,9.79612666666,7.17986666667,13.3755333333
749.38,6.87213333333,28.8337333333,17.9493333333,23.8978666667,41.4925333333,11.0734666667,9.76779333335,7.05753333333,13.3134
749.70,6.8726,28.7996,17.9326,23.8228,41.453,11.1804666667,9.85791333333,7.0112,13.3370666667
750.01,6.8946,29.0672666667,18.0222666667,23.8636,41.759,11.2563333333,9.97107333333,7.00486666667,13.4014
750.33,6.89826666666,29.077,18.0327333333,23.8424666667,41.7595333333,11.2612666667,9.95667333334,6.99206666667,13.4712666667
750.64,7.04286666667,29.2628666667,18.1363333333,23.9856666667,41.9467333333,11.3755333333,9.98715333334,7.04306666667,13.5732
750.96,6.90613333333,29.1084666667,17.9960666667,23.8872,41.8165333333,11.2403333333,9.88830666667,6.87073333333,13.5186666667
751.27,6.8318,29.223,18.1046666667,23.8986666667,41.7562,11.2224,9.83330666667,6.92846666667,13.5672
751.59,6.55786666667,29.1608,17.9672666667,23.8274,41.8322,11.0042666667,9.61822666667,6.7078,13.4514
751.90,6.3482,29.0466,17.8122666667,23.793,41.8052,10.9251333333,9.45217333333,6.4312,13.3500666667
752.22,6.19,29.138,17.7174,23.751,41.9794666667,10.7894666667,9.18078666667,6.2586,13.3484666667
752.53,5.9532,28.8184,17.5106666667,23.4868666667,41.6156,10.4721333333,8.82226666667,6.0122,13.1158
752.85,5.9578,28.9182666666,17.5402,23.6232,41.7568,10.5075333333,8.84394666667,6.108,13.2061333334
753.16,5.95713333333,28.9684666667,17.5541333333,23.6708,41.7172,10.4682666667,8.74125333334,6.23213333333,13.2835333333
753.47,6.06813333333,28.8819333333,17.6021333333,23.7836666667,41.6089333333,10.5292666667,8.77609333334,6.33186666667,13.2718
753.79,5.8288,28.5946,17.3834666666,23.5844666667,41.3849333333,10.3073333333,8.54317333334,6.03626666667,13.0094
754.10,5.627,28.3643333333,17.2080666667,23.3196666667,41.2266,10.0408666667,8.35453999999,5.81386666667,12.7667333333
754.42,5.7184,28.4866666667,17.3709333333,23.4029333333,41.3046666667,10.0440666667,8.45410000001,5.92613333333,12.7652
754.73,6.14966666667,28.8798666667,17.7969333333,23.7027333333,41.5684,10.4618666667,8.85761333333,6.27546666667,13.1858666667
755.05,6.55826666666,29.0956666667,18.0968666667,23.9164666667,41.5682,10.7741333333,9.22330000001,6.64493333333,13.5284666667
755.36,6.726,29.1964,18.3868,24.0002666667,41.5321333333,10.8293333333,9.32598000001,6.92806666667,13.7390666667
755.67,6.545,29.1212666667,18.1849333333,23.9569333333,41.4346,10.783,9.21416,6.7842,13.5426666667
755.99,6.75906666667,29.5395333333,18.4176666667,24.2601333333,41.8337333333,11.1098666667,9.46995333333,6.92993333333,13.836
756.30,6.80206666667,29.7108666667,18.6658,24.437,41.9567333333,11.1784,9.65358,6.98793333333,13.8265333333
756.62,6.91446666667,29.8456666667,18.9236,24.7288666667,42.1022666667,11.3324666667,9.87627999999,7.06886666667,13.9021333333
756.93,6.94993333333,29.9422666667,19.0207333333,24.7869333333,42.092,11.4112666667,10.0747866667,7.2636,14.0152666667
757.24,7.2852,30.3758666667,19.4018,25.1323333333,42.4884,11.7565333333,10.5271333333,7.60053333333,14.338
757.56,7.77673333333,30.7994,19.7345333333,25.5082,42.6625333333,12.3116666667,11.0205133333,8.0824,14.8054666667
757.87,7.94266666667,30.943,19.7288,25.5284,42.6275333333,12.5438,11.1390466667,8.2496,14.9302
758.18,7.73813333333,30.6148,19.3922666667,25.3253333333,42.5148,12.2718666667,10.9283733333,7.9562,14.6186
758.50,7.54853333333,30.437,19.2256,25.1878,42.4465333333,12.1589333333,10.7743466666,7.75553333333,14.4182
758.81,7.52286666667,30.3088,19.1456,25.0488,42.2709333333,12.1476666667,10.86124,7.85833333334,14.3454666667
759.13,7.88146666667,30.3092,19.4738,25.2915333333,42.3278666667,12.3494,11.0912933333,8.17673333334,14.6654666667
759.44,8.06646666667,30.3976,19.6344,25.4922666667,42.3797333333,12.5108,11.2897733333,8.40866666667,14.7196
759.75,8.00206666667,30.4371333333,19.3615333333,25.4034,42.5032,12.3912,11.1522933333,8.30373333333,14.6724666667
760.07,7.83886666666,30.2430666667,19.0701333333,25.0934,42.2145333333,12.1515333333,10.89012,8.04226666667,14.4803333333
760.38,7.96413333333,30.4106666667,19.0746,25.3016,42.4889333333,12.2768,10.8960666667,8.17426666667,14.7118
760.69,8.02766666667,30.4596,19.1735333333,25.3777333333,42.4774666667,12.2509333333,10.9102066667,8.32533333333,14.7493333334
761.01,7.75253333333,30.0831333333,18.964,25.0970666667,42.1662666667,11.9446,10.53122,8.06653333334,14.4597333333
761.32,7.84093333333,30.112,19.0122666667,25.1124,42.2064666667,11.9011333333,10.52104,8.08106666667,14.4359333334
761.63,7.8236,30.1370666667,19.0086666667,25.1099333333,42.2360666667,11.9335333333,10.5260666667,8.10960000001,14.4332
761.94,7.7174,30.0512666667,18.7982666667,25.0255333333,42.0934666667,11.8183333333,10.29926,7.95293333333,14.3013333333
762.26,7.5558,30.0249333333,18.6383333333,25.0725333333,42.1628,11.6862666667,10.1056666667,7.66326666667,14.1888666666
762.57,7.5194,30.0547333333,18.4656,25.0519333333,42.0711333333,11.5829333333,10.1506,7.6536,14.0936666667
762.88,7.29166666666,29.832,18.2253333333,24.949,41.8884666667,11.4133333333,9.93640666666,7.45953333334,13.9538666667
763.20,7.4156,29.8829333333,18.3764666667,25.125,41.9277333333,11.5372,10.07356,7.58813333334,14.1407333333
763.51,7.6518,30.2407333333,18.7372666667,25.5471333333,42.3244,11.8522666667,10.36044,7.92073333333,14.4962666667
763.82,7.5646,30.2238,18.7758666667,25.5001333333,42.2304,11.855,10.3098933333,7.8578,14.4565333333
764.14,7.46553333333,30.2577333333,18.6536,25.5114666667,42.2052,11.7327333333,10.1274866667,7.75173333334,14.3848666667
764.45,7.397,30.4808666667,18.7976666667,25.6242666667,42.3657333333,11.8130666667,10.1199666667,7.77173333333,14.4608
764.76,7.2022,30.4084666667,18.7122666667,25.6466666667,42.3448,11.6946666667,10.0470066667,7.57913333333,14.4487333333
765.07,7.23833333333,30.3999333333,18.6986666667,25.699,42.3058,11.7109333333,10.0400866667,7.57686666667,14.483
765.39,7.2514,30.4994666667,18.8823333333,25.8647333333,42.4845333333,11.7911333333,10.16846,7.70579999999,14.6382666667
765.70,7.3974,30.6585333333,18.9383333333,26.1102,42.6183333333,12.0038666667,10.2976066667,7.94333333333,14.8247333333
766.01,7.18306666667,30.7612,18.9749333333,26.064,42.7785333333,11.9854,10.1043333333,7.80626666667,14.8257333333
766.32,7.43953333333,31.1104666667,19.3206,26.2238,43.1285333333,12.1574,10.4036866667,8.02740000001,15.147
766.64,7.32953333333,31.0174,19.2725333333,26.1350666667,42.9101333333,12.0742666667,10.3035533333,7.91340000001,14.9823333333
766.95,7.28206666667,30.9023333333,19.1064,25.9317333333,42.8506666667,12.0025333333,10.2593,7.88866666666,14.8402
767.26,7.3378,30.8132,19.1396666667,25.9120666667,42.8422666667,12.0092,10.3154333333,7.84906666667,14.8085333333
767.57,7.58166666667,30.7729333333,19.3738,25.9897333333,42.8816,12.3882666667,10.63822,8.27486666667,15.0710666667
767.88,7.80506666667,30.7640666667,19.3772666667,26.1177333333,42.9232666667,12.4848,10.95122,8.5086,15.2300666666
768.20,8.23326666667,30.9176,19.6778666666,26.3470666667,43.1112,12.9527333333,11.18046,9.03866666667,15.5002666667
768.51,8.25013333333,30.9581333333,19.8033333333,26.4548,43.182,13.0332666667,11.18332,9.14526666667,15.5749333333
768.82,8.0938,30.8422,19.5582,26.2038,42.9121333333,12.7666,10.94,8.89726666666,15.2836666667
769.13,8.06106666667,30.7945333333,19.5980666667,26.1528666667,42.9194666666,12.6227333333,10.90138,8.76906666667,15.1564
769.44,8.46913333334,30.8016666667,19.8493333333,26.4218666667,42.9728,12.9190666667,11.2685866667,9.03960000001,15.3296
769.76,8.431,30.7569333333,19.7632,26.5482666667,42.8241333333,12.9121333333,11.1700933333,8.95126666666,15.2078666667
770.07,8.23139999999,30.6346,19.4935333333,26.3317333333,42.6144666667,12.658,10.9134866667,8.60546666666,14.9796
770.38,8.07580000001,30.5926,19.3284666667,26.242,42.3764,12.5010666667,10.7802266667,8.3254,14.7396
770.69,7.90593333334,30.5742,19.0470666667,26.1056,42.1452,12.3776,10.7514066667,8.05786666667,14.5316
771.00,7.69853333333,30.5054,18.7422666667,26.0006666667,42.0130666667,12.1972666667,10.5700266667,7.46660000001,14.2849333333
771.32,7.3978,30.5181333333,18.4825333333,26.0542,42.2030666667,11.9775333333,10.2666466667,7.09306666666,14.0586
771.63,6.78146666666,30.1984666667,17.9564666667,25.724,41.8822666667,11.3984,9.81867999999,6.35346666667,13.6094666667
771.94,6.8296,30.6440666667,18.1444666667,25.7891333333,41.9933333333,11.4621333333,10.0443,6.3972,13.8755333333
772.25,7.3786,31.0807333333,18.7397333333,26.2917333333,42.3504666667,12.0699333333,10.6685266667,6.97853333334,14.5306
772.56,7.55646666667,31.3063333333,18.8884,26.3024666667,42.274,12.323,10.72992,7.10373333333,14.6666
772.87,7.49606666667,31.5295333334,19.0286,26.4860666667,42.3490666667,12.2556,10.5689133333,7.14753333333,14.7532
773.18,7.34046666667,31.2991333333,18.9231333333,26.1476666667,42.018,12.1534666667,10.3590866667,7.1566,14.6324
773.50,7.54113333333,31.5973333333,19.367,26.4382666667,42.3821333333,12.4684,10.70372,7.66200000001,15.0824
773.81,7.5034,31.6104666667,19.3816,26.5376666667,42.4902,12.4370666667,10.5531,7.69853333334,15.1851333333
774.12,7.87893333333,31.5626,19.5506666667,26.5576,42.5934,12.7056,10.6472333333,8.11380000001,15.4477333333
774.43,8.14293333333,31.7262,19.7115333333,26.7338,42.9492,12.8032666666,10.7629933333,8.3476,15.6718
774.74,7.7192,31.2791333333,19.3774,26.1862,42.3486666667,12.3147333333,10.3100533333,7.85786666666,15.3027333333
775.05,8.00400000001,31.6777333333,19.6718,26.2904,42.586,12.4199333333,10.58052,8.18886666667,15.4233333333
775.36,8.05686666667,31.5356666667,19.4316666666,26.1052,42.3694666667,12.265,10.3529866667,8.23826666667,15.1958666667
775.67,7.58013333333,31.3026666667,19.0000666667,25.7462666667,42.1693333333,11.8837333333,9.96121333335,7.85333333333,14.7966
775.98,7.0892,31.0055333333,18.7920666667,25.4446666667,41.9862666667,11.3928666667,9.58239333334,7.43086666666,14.4356666667
776.30,6.63466666667,30.5789333333,18.1730666667,24.9531333333,41.5577333333,11.1204666667,9.23630666667,7.0172,14.0874666667
776.61,7.05966666666,31.0110666667,18.4029333333,25.4698,41.9506666666,11.4182666667,9.63228,7.2918,14.5908666667
776.92,7.142,31.0097333333,18.3628666667,25.4619333333,42.0410666667,11.5674666667,9.63037333334,7.3566,14.5772666667
777.23,7.75473333333,31.1608666667,18.8444,25.7315333333,42.3323333333,12.1458666667,10.0761,7.68006666666,14.9224666667
777.54,7.1638,31.0174,18.5449333333,25.2836666667,41.963,11.554,9.61102000001,7.08086666667,14.4391333333
777.85,6.8542,30.8599333333,18.5541333333,25.1308,41.7884,11.3033333333,9.44398000001,6.8504,14.2816666667
778.16,7.2168,30.9386,18.6875333333,25.3003333333,42.0100666667,11.5318,9.81848666666,7.14486666666,14.4479333333
778.47,7.26013333333,30.9446666667,18.7694,25.3745333333,42.2403333333,11.5922666667,9.77016666667,7.15166666667,14.4734
778.78,7.338,31.2136666667,19.109,25.7424,42.7319333333,11.9692,10.05612,7.18746666666,14.8001333333
779.09,7.1164,30.9011333333,18.8722,25.5795333333,42.4729333333,11.9182666667,9.83050666667,7.09400000001,14.5384666667
779.40,6.6296,30.4058,18.1396666667,25.0436,41.964,11.636,9.34923999999,6.65933333333,13.9967333333
779.71,6.7342,30.6021333333,18.4768,25.1773333333,42.3222666667,11.7988666667,9.35837333335,6.8956,13.9974
780.02,6.23986666666,30.6003333333,18.4905333334,24.9741333333,42.3518666667,11.6487333333,9.07152666667,6.51793333334,13.764
780.33,6.27986666667,30.6911333333,18.4682666667,24.9283333333,42.1214666667,11.6100666667,9.29654666667,6.32600000001,13.7276666667
780.64,5.47686666667,30.6494,18.0338666666,24.5484666667,41.7866,11.0826,8.93387333333,5.7656,13.3489333333
780.95,5.5286,30.7540666667,18.0744,24.9261333333,41.9099333334,11.3052666666,8.98825999999,5.7768,13.4908666667
781.26,5.54493333333,30.8182666667,17.8964,24.7624666667,41.8003333333,11.3492666667,8.81712666667,5.69666666667,13.4091333333
781.57,5.72873333333,31.1874,17.9912,24.9798666667,41.7874,11.6626666667,8.81362666667,5.95813333333,13.764
781.88,5.70126666667,30.8428,17.8074,24.9125333333,41.4684666667,11.6676666667,8.75805333333,5.99473333334,13.7798666667
782.19,5.4846,30.7648,17.7054,24.8016,41.4314666667,11.6933333333,8.6251,5.9714,13.7340666667
782.50,5.72626666667,31.5862666667,18.0732666667,25.3124,41.9770666667,11.9957333333,8.89947999999,6.09826666667,14.1984666667
782.81,7.31906666667,33.0598,19.7053333333,26.8728666667,43.4091333333,13.4050666667,10.5218933333,7.4748,16.0649333333
783.12,7.53520000001,33.3459333333,19.8526,27.215,43.6262,13.5567333333,11.0271733333,7.57306666667,16.5128
783.43,7.5094,32.8038666667,19.568,26.709,43.2529333333,13.1131333333,10.61542,7.4968,16.1457333333
783.74,7.1782,32.6584666667,19.2264,26.4046,43.3697333333,12.9593333333,10.0712333333,7.21673333333,15.9123333334
784.05,7.96053333333,32.8762666667,19.7992666667,26.765,43.8350666667,13.517,10.6794266667,8.03746666666,16.5748
784.36,8.18306666667,32.9964,19.9956,26.9214666667,44.4676666667,13.6400666667,10.9876266667,8.4164,16.8763333333
784.67,8.31306666666,32.6396,19.9612,27.0328666667,44.5809333333,13.6824666667,11.2466133333,8.50233333333,16.9618666667
784.98,8.53646666667,32.8548666667,20.4566,27.3104,45.1401333333,13.9334666667,11.5994733333,8.64973333333,17.1646
785.29,8.09639999999,32.8774,20.3541333333,27.1846,45.3475333333,13.5192,11.6100666666,8.31786666667,16.9367333333
785.60,7.83813333333,32.3586,19.9825333333,26.9290666667,44.7912666667,12.9618,11.3102466667,8.01746666667,16.3191333333
785.91,7.86626666667,31.9022,19.897,26.6452,44.5029333333,12.7806,11.32092,7.92206666667,16.1268
786.22,7.4028,31.0828666667,19.2765333333,25.7244666667,43.5667333333,11.8739333333,10.5546733333,7.4742,15.0914666667
786.53,7.13726666667,30.5184666667,19.0130666667,25.0843333333,43.0898,11.4176666667,10.1504133333,7.24126666667,14.5492666666
786.84,6.745,30.3588666667,18.6428,25.0660666667,42.9455333333,11.2006666667,9.88327333332,6.92246666667,14.0884
787.14,6.71553333334,30.2904,18.7365333333,25.3179333333,42.8884,11.1516,9.88779333335,6.96733333333,14.2392
787.45,6.1884,30.2329333333,18.4356666667,25.2238666667,42.6911333333,10.8895333333,9.45850666667,6.71926666667,13.929
787.76,6.13926666667,30.1897333333,18.3063333333,25.1088,42.3446,10.8807333333,9.18266666667,6.66686666667,13.8165333333
788.07,6.30006666667,30.3765333333,18.3915333333,25.1172666667,42.0422666666,10.9875333333,9.23598000001,6.82433333333,13.9798666667
788.38,6.22253333333,30.4482,18.2861333333,25.1808,41.9379333333,10.9552,9.33529999999,6.77660000001,13.9506
788.69,6.57373333333,30.5822666667,18.4096,25.4866666667,41.9153333333,11.4567333333,9.42964666668,7.09619999999,14.3082666667
789.00,7.12866666667,31.3212,18.8726,26.1852,42.7794,11.9710666667,9.78149333335,7.3752,14.8600666666
789.31,7.19286666667,31.3273333333,18.9119333333,26.3857333333,42.8051333333,11.9882,9.80360000001,7.37486666666,14.7339333333
789.62,6.73586666667,31.4261333333,18.8875333333,26.8133333333,43.2519333333,12.176,9.76120666667,7.07826666667,14.7718666667
789.92,6.6542,31.4570666667,18.7298,26.8659333333,43.2628,12.4116666667,9.68159999999,6.82866666667,14.8691333333
790.23,6.51433333333,31.4636,18.4898,26.6244,42.9652666667,12.3055333333,9.62089333334,6.55659999999,14.835
790.54,6.91346666667,31.7576,18.7229333333,27.0302666667,43.3334,12.7273333333,9.80942000001,6.97400000001,15.1386
790.85,6.80813333333,31.702,18.4703333333,26.9496,43.0328,12.5244,9.70473999999,6.65779999999,14.841
791.16,6.94193333333,31.907,18.822,27.3481333333,43.2498666667,12.8728666667,10.0833933333,6.87886666667,15.0168
791.47,7.52046666667,32.6384666667,19.3189333333,28.1108,43.4242,13.5058666667,10.6939733333,7.47966666666,15.4040666667
791.78,7.54453333333,32.5194,19.4192666666,28.0614,43.1871333333,13.4429333333,10.42208,7.56746666666,15.4048
792.08,7.6884,32.9274666666,19.6128,28.1316,43.1818,13.4266,10.53744,7.66493333333,15.4794666667
792.39,7.1642,32.5515333334,19.1233333333,27.5716,42.606,12.7788666667,10.0696266667,7.3158,14.8352
792.70,7.57706666667,32.66,19.355,27.5106,42.755,13.0204,10.20016,7.79040000001,15.2489333333
793.01,8.03493333333,32.9701333333,19.882,27.5206666667,42.8593333333,13.206,10.4539066667,8.32746666667,15.4565333333
793.32,9.25593333333,33.7951333333,20.7091333333,28.2015333333,43.6063333333,14.1171333333,11.37666,9.27926666667,16.417
793.62,10.3512,34.7336666667,21.6889333333,29.1695333333,44.5778666667,15.0082,12.23764,10.2163333333,17.3156
793.93,10.4543333333,34.6544666667,21.8080666667,29.0866666667,44.6868666667,14.9792,12.47376,10.3384666667,17.3344
794.24,10.8408666667,34.7263333333,22.3046666667,29.4708,45.3287333334,15.3401333333,12.88746,10.9186666667,17.6632666667
794.55,10.9107333333,34.8339333333,22.1919333333,29.3062666667,45.3559333333,15.1955333334,12.94518,11.1277333333,17.7401333333
794.86,10.0434666667,34.3582,21.6015333333,28.6525333333,45.5182666667,14.5322,12.35042,10.5194666667,17.0670666667
795.16,9.8338,34.0615333333,21.083,28.3730666667,45.5382666667,14.3754666667,12.2530133333,10.1478666667,16.9008666667
795.47,9.74906666665,33.9434,21.1299333333,28.5198,45.7582,14.4633333333,12.4121866667,10.418,16.9762
795.78,9.7792,33.6556666667,20.9579333333,28.2782,45.1346666667,14.6136,12.7328,10.5034,17.1214666667
796.09,9.52073333333,33.6938666667,20.8444666667,28.4388666667,45.0397333333,14.6965333333,12.89616,10.5936,17.1417333333
796.40,9.53520000001,33.7807333333,20.6755333333,28.4562,45.2018666667,14.5877333333,13.0030266667,10.4123333333,17.3026
796.70,8.65346666667,33.1008666667,19.9211333333,27.7984,44.3115333333,13.7238,12.4139266667,9.83773333333,16.5833333333
797.01,8.58393333333,33.0838,20.1488,27.9185333333,44.6575333333,13.8936666667,12.58218,9.92346666665,16.6906666667
797.32,8.48686666666,33.2803333333,20.0662666667,27.9435333333,44.7272666666,13.8017333333,12.4979333333,9.67533333333,16.5319333333
797.63,8.2626,33.0957333333,19.6280666667,27.5991333333,44.4116,13.4992666667,12.17216,9.27586666665,16.2160666667
797.93,8.4444,33.3560666667,19.9910666667,27.8322,44.5306666667,13.5511333333,12.4146266667,9.2064,16.2539333333
798.24,9.24419999999,34.1374,20.749,28.5320666667,45.3986666667,14.2566666667,13.2377733333,10.0022,17.1514
798.55,9.76866666666,34.7348666667,21.4576666667,29.0820666667,45.9470666667,14.333,13.6052933333,10.5675333333,17.4259333334
798.85,10.0567333333,35.0426666667,21.6570666667,29.2519333333,46.1268666667,14.3608,13.5635266667,10.6390666667,17.5948
799.16,10.5062,35.5458666667,22.174,29.7914,46.8346666667,14.8309333333,13.7845,10.9526,18.0848666667
799.47,10.3960666667,35.5818,22.1057333333,29.6088,47.0601333333,14.6026,13.15278,10.3714666667,17.8204666667
799.78,10.6525333333,35.9690666666,22.4306666667,30.0075333333,47.2466666667,15.0888666667,13.1901533333,10.5426,17.9444666667
800.08,10.9623333333,36.7410666667,23.264,30.8186666667,48.155,15.6787333333,13.5073533333,10.6184666667,18.3988
800.39,10.2277333333,36.4285333333,22.4562,30.2436666667,47.4156,15.0406666667,12.9074266667,10.1964,17.9261333333
800.70,10.2486666666,36.7249333333,22.8782,30.6136,47.4869333333,15.3969333333,13.10278,10.492,18.2698666667
801.00,10.6516,37.6185333333,23.5935333333,31.4131333333,48.3347333333,16.0579333333,13.77148,11.2792666667,19.3188
