wavelength,Back_ThlPecm,Belly_ThlPecm,Breast_ThlPecm,Crissum_ThlPecm,Crown_ThlPecm,DorTail_ThlPecm,Patch10_ThlPecm,Rump_ThlPecm,Throat_ThlPecm,WingTip_ThlPecm
344.52,4.925,21.1107777778,5.52722222222,7.49611111111,4.53633333334,8.12577777778,6.04177777778,6.07844444445,9.59099999999,8.83933333333
344.89,5.04933333333,21.3486666667,5.717,7.62622222222,4.68288888889,8.23088888889,6.15733333333,6.15577777778,9.76655555556,8.97988888889
345.25,4.99111111111,21.3388888889,5.62,7.50655555555,4.599,8.11033333333,6.09844444445,5.96777777778,9.76022222223,8.75711111111
345.62,5.00855555555,21.3331111111,5.61788888889,7.63322222222,4.63811111111,8.20144444444,6.08833333333,6.01344444445,9.789,8.66111111111
345.99,5.06311111111,21.5537777778,5.62311111111,7.67466666667,4.67022222222,8.21688888889,6.13866666667,6.04088888889,9.89155555557,8.64888888889
346.35,5.12133333333,21.6863333334,5.61444444444,7.65944444444,4.69044444444,8.31466666667,6.264,6.10555555556,9.96666666668,8.78111111111
346.72,5.12933333333,21.6078888889,5.46322222222,7.59222222222,4.65366666667,8.24722222222,6.24088888889,6.058,9.80777777779,8.72477777778
347.08,5.12855555556,21.7755555556,5.41088888889,7.55966666667,4.67666666667,8.228,6.28433333334,6.02377777778,9.77133333332,8.80133333334
347.45,5.22155555555,21.9322222222,5.50255555556,7.63,4.83133333333,8.25866666667,6.35333333333,6.12044444444,9.83433333334,8.94255555556
347.81,5.03811111111,21.8634444445,5.23644444444,7.43388888889,4.60555555556,7.99277777778,6.09444444445,5.91266666667,9.60244444443,8.74244444444
348.18,5.01022222222,21.8724444444,5.20844444444,7.40988888889,4.67122222222,7.976,6.16388888889,5.94933333333,9.61633333333,8.77988888889
348.54,4.92333333333,21.8681111111,5.13455555555,7.42355555556,4.558,7.99455555556,6.16077777778,5.95666666667,9.53922222221,8.80777777778
348.91,4.74633333333,21.9143333333,4.96544444444,7.32766666667,4.32655555555,7.90888888889,6.10066666667,5.934,9.433,8.74511111111
349.27,4.67733333334,21.8538888889,4.85966666667,7.33988888889,4.26566666667,7.82744444444,6.03855555556,5.95366666667,9.34922222222,8.64155555555
349.64,4.69188888889,21.9153333334,4.79955555556,7.238,4.19811111111,7.74255555556,6.028,5.85722222222,9.30477777777,8.65644444445
350.00,4.62266666667,21.9316666667,4.73155555555,7.28877777778,4.14311111111,7.81611111111,6.03233333333,5.90577777778,9.22033333333,8.68555555556
350.37,4.55166666667,22.0094444444,4.65955555555,7.19455555556,4.06022222222,7.67877777778,5.87477777778,5.80755555556,9.15977777777,8.57455555555
350.73,4.74522222222,22.2082222222,4.88455555555,7.35033333333,4.20988888889,7.84544444444,6.01188888889,5.98877777778,9.39722222223,8.66288888889
351.10,4.66844444444,22.2204444444,4.81011111111,7.27044444445,4.15044444445,7.77622222222,5.94577777778,5.94933333334,9.32455555557,8.58977777778
351.46,4.67277777778,22.2308888889,4.79444444444,7.25855555556,4.12866666667,7.77288888889,5.97611111111,5.976,9.29166666668,8.51311111111
351.83,4.569,22.1808888889,4.774,7.16788888889,4.09133333333,7.75544444444,5.91822222222,5.92855555555,9.29111111112,8.45866666667
352.19,4.47866666667,22.1706666667,4.62422222222,7.06588888889,3.92333333333,7.67411111111,5.74844444445,5.84077777778,9.16655555557,8.28922222222
352.55,4.51955555555,22.2936666667,4.596,6.95722222222,3.89211111111,7.62911111111,5.70522222222,5.758,9.15677777779,8.23455555556
352.92,4.63411111111,22.3685555556,4.70988888889,7.01677777778,4.05222222222,7.72133333333,5.77411111111,5.78933333333,9.23966666667,8.27944444444
353.28,4.60055555555,22.5485555555,4.82711111111,6.98988888889,4.068,7.77111111111,5.803,5.778,9.20777777778,8.462
353.65,4.52544444445,22.5015555555,4.76722222222,6.91088888889,3.99622222222,7.73633333334,5.747,5.75211111111,9.16466666668,8.38388888889
354.01,4.646,22.6507777778,4.89922222222,6.94377777778,4.04877777778,7.794,5.76566666667,5.77866666667,9.26277777779,8.39144444444
354.38,4.833,22.8082222222,5.03611111111,7.10722222222,4.20877777778,8.00277777778,5.99722222222,5.93044444445,9.46722222223,8.47444444444
354.74,4.83111111111,22.8865555555,4.98277777778,7.08322222222,4.15444444445,7.99144444444,6.02988888889,5.891,9.46533333333,8.515
355.11,4.78777777778,22.944,5.01277777778,7.13211111111,4.09044444444,7.97477777778,6.04033333334,5.86466666667,9.50399999999,8.45488888889
355.47,4.85455555556,23.0777777778,5.18611111111,7.24033333334,4.22477777778,8.08222222222,6.17277777778,5.96822222222,9.62866666666,8.55533333333
355.83,5.12122222222,23.4638888889,5.39244444444,7.47722222222,4.44788888889,8.34255555556,6.42444444444,6.20188888889,9.86366666668,8.81266666667
356.20,5.19022222222,23.5471111111,5.47866666666,7.49977777778,4.44388888889,8.33366666667,6.44322222222,6.215,9.93699999999,8.82166666667
356.56,5.16611111111,23.6297777778,5.50066666667,7.59166666667,4.49677777778,8.37066666667,6.48766666666,6.33588888889,10.0565555556,8.86688888889
356.93,5.15344444445,23.6892222222,5.50022222222,7.63955555556,4.46977777778,8.33688888889,6.49133333333,6.36377777778,10.1102222222,8.81788888889
357.29,5.25877777778,23.7627777778,5.54677777778,7.73122222222,4.50833333333,8.37133333333,6.55622222222,6.48133333333,10.2186666667,8.85166666667
357.66,5.27344444444,23.8286666667,5.57844444445,7.73311111111,4.48633333333,8.35422222222,6.52777777778,6.47366666667,10.228,8.88477777778
358.02,5.305,23.9448888889,5.59211111111,7.84255555556,4.58455555556,8.35288888889,6.62088888889,6.52255555556,10.3016666667,8.94166666667
358.38,5.17644444444,23.8604444444,5.52277777778,7.79166666667,4.43822222222,8.20988888889,6.551,6.46944444445,10.1838888889,8.83444444444
358.75,5.04022222222,23.8963333333,5.45844444444,7.749,4.29644444444,8.11177777778,6.46844444445,6.35655555556,10.1781111111,8.73444444445
359.11,5.20466666667,24.0817777778,5.58677777778,7.87244444445,4.43288888889,8.22077777778,6.52988888889,6.49211111111,10.2487777778,8.87466666667
359.48,5.18633333333,24.1362222222,5.44611111111,7.84022222222,4.33277777778,8.144,6.35344444444,6.39622222222,10.1962222222,8.71188888889
359.84,5.12588888889,24.1504444444,5.47277777778,7.78844444444,4.30833333333,8.10422222222,6.31066666667,6.41433333334,10.1407777778,8.71922222222
360.20,5.12688888889,24.2696666667,5.47088888889,7.846,4.35411111111,8.12533333333,6.36777777778,6.45455555556,10.1607777778,8.79855555556
360.57,5.12055555556,24.2918888889,5.48611111111,7.83355555555,4.32144444445,8.09877777778,6.33711111111,6.43288888889,10.0592222222,8.741
360.93,5.05988888889,24.3424444445,5.42544444445,7.77822222222,4.29111111111,8.06144444444,6.27033333333,6.365,10.0131111111,8.70444444445
361.29,5.07277777778,24.3921111111,5.40033333333,7.80388888889,4.29655555555,8.08255555556,6.28044444444,6.35388888889,10.0288888889,8.69255555555
361.66,5.08411111111,24.4961111111,5.40333333333,7.89122222222,4.35833333333,8.16044444444,6.32822222222,6.43677777778,10.0734444445,8.74777777778
362.02,5.07955555556,24.5498888889,5.43911111111,7.88788888889,4.37788888889,8.18866666667,6.34511111111,6.48311111111,10.1156666667,8.80988888889
362.39,5.08577777778,24.6605555555,5.46955555556,7.94677777778,4.39988888889,8.15344444444,6.338,6.48388888889,10.1523333333,8.816
362.75,5.10933333333,24.6703333333,5.51988888889,7.99233333334,4.46422222222,8.16633333333,6.348,6.51588888889,10.1688888889,8.83388888889
363.11,5.10544444445,24.7305555556,5.54333333333,8.05922222222,4.47611111111,8.18822222222,6.42455555555,6.53466666667,10.2871111111,8.85333333333
363.48,5.09855555556,24.7561111111,5.63633333333,8.094,4.49433333333,8.16277777778,6.54611111111,6.56644444444,10.3385555556,8.97788888889
363.84,5.13377777778,24.7542222222,5.63611111111,8.12877777778,4.45744444445,8.142,6.51877777778,6.52744444445,10.3251111111,8.939
364.20,5.07388888889,24.7658888889,5.61588888889,8.09855555555,4.38022222222,8.06211111111,6.454,6.48811111111,10.3021111111,8.85466666667
364.57,5.12311111111,24.902,5.67366666667,8.13288888889,4.41,8.09688888889,6.47055555556,6.52122222222,10.3753333333,8.871
364.93,5.13533333333,24.9947777778,5.68755555556,8.13655555556,4.381,8.11677777778,6.50377777778,6.55211111111,10.3568888889,8.87
365.29,5.03777777778,25.0186666667,5.61244444444,8.06411111111,4.327,8.06166666667,6.43344444445,6.45555555556,10.2948888889,8.78144444444
365.66,5.03855555556,25.1381111111,5.61044444444,8.08644444444,4.31688888889,8.01633333333,6.449,6.393,10.296,8.72988888889
366.02,5.00877777778,25.2008888889,5.59077777778,8.02433333333,4.18955555555,7.96288888889,6.39722222222,6.34777777778,10.2153333333,8.64511111111
366.38,5.06588888889,25.3188888889,5.60922222222,7.97455555555,4.21488888889,8.004,6.40011111111,6.32555555556,10.2472222222,8.641
366.75,5.15488888889,25.5496666667,5.62755555556,8.05155555555,4.26211111111,8.06477777778,6.441,6.40255555556,10.2445555556,8.67766666667
367.11,5.11288888889,25.6382222222,5.592,8.04411111111,4.24222222222,8.02122222222,6.422,6.366,10.1748888889,8.647
367.47,5.09122222222,25.7387777778,5.48622222222,7.96688888889,4.17311111111,8.04755555555,6.32477777778,6.35133333333,10.1677777778,8.56666666667
367.84,5.05155555556,25.8836666667,5.46244444444,8.002,4.18077777778,8.04322222222,6.32455555555,6.367,10.1784444445,8.51688888889
368.20,5.05955555556,26.0442222222,5.45833333334,8.02455555555,4.21933333333,8.111,6.347,6.37722222222,10.2383333333,8.53644444444
368.56,5.05566666667,26.052,5.43544444444,8.05755555555,4.21677777778,8.09022222222,6.41066666666,6.32944444445,10.3021111111,8.55833333333
368.93,5.16888888889,26.1717777778,5.48122222222,8.13877777778,4.29333333333,8.14966666666,6.49844444444,6.36911111111,10.4045555556,8.60588888889
369.29,5.21266666667,26.3465555556,5.50555555556,8.20044444445,4.27377777778,8.15344444445,6.56388888889,6.44555555555,10.4795555556,8.60555555556
369.65,5.247,26.4332222222,5.53811111111,8.17955555556,4.28388888889,8.15566666667,6.57811111111,6.48344444445,10.4774444444,8.60855555556
370.01,5.21933333333,26.4524444444,5.49422222222,8.152,4.27677777778,8.10211111111,6.55577777778,6.45955555556,10.491,8.57933333333
370.38,5.135,26.4527777778,5.39344444444,8.14244444444,4.14922222222,8.04233333333,6.47022222222,6.42288888889,10.3798888889,8.49977777778
370.74,5.05177777778,26.4171111111,5.32333333333,8.07388888889,4.06288888889,7.96911111111,6.41377777778,6.33922222222,10.2971111111,8.46677777778
371.10,4.92911111111,26.4263333333,5.19511111111,7.90655555556,3.91277777778,7.81033333333,6.26566666667,6.22977777778,10.211,8.28411111111
371.46,4.89077777778,26.4191111111,5.14888888889,7.88811111111,3.85977777778,7.75277777778,6.24433333333,6.164,10.1063333333,8.22155555555
371.83,4.87688888889,26.468,5.14533333333,7.88944444445,3.83033333333,7.73455555556,6.25244444445,6.08955555556,10.1714444444,8.16344444444
372.19,5.01777777778,26.5665555555,5.23288888889,8.07077777778,3.96177777778,7.84544444444,6.40922222222,6.212,10.2871111111,8.31744444444
372.55,5.043,26.6773333334,5.19966666667,8.06844444444,3.96422222222,7.85866666667,6.32544444445,6.23411111111,10.3033333333,8.31777777778
372.92,5.05633333333,26.7085555556,5.23966666667,8.17144444444,4.01533333333,7.84333333333,6.33333333334,6.27966666667,10.3735555556,8.35822222222
373.28,5.15922222222,26.7921111111,5.36733333334,8.23366666667,4.07366666667,7.95144444445,6.38766666667,6.34633333334,10.4671111111,8.44777777778
373.64,5.05222222222,26.8052222222,5.31377777778,8.195,3.96955555556,7.91255555555,6.35811111111,6.27888888889,10.4933333333,8.41766666667
374.00,5.04633333333,26.9872222222,5.36255555556,8.25244444444,3.97466666667,8.00511111111,6.40388888889,6.275,10.5481111111,8.44577777778
374.37,5.09166666667,27.0897777778,5.47266666667,8.31844444444,4.088,8.06111111111,6.53722222222,6.34522222222,10.6726666667,8.54711111111
374.73,5.14533333333,27.2684444445,5.59433333333,8.40644444444,4.17888888889,8.15277777778,6.63588888889,6.44111111111,10.8365555555,8.62766666667
375.09,5.25555555556,27.3997777778,5.74677777778,8.58055555556,4.287,8.31666666667,6.75888888889,6.60322222222,10.9818888889,8.79522222222
375.45,5.36044444444,27.652,5.933,8.72366666667,4.46733333333,8.465,6.90577777778,6.81055555555,11.24,8.98911111111
375.81,5.38344444444,27.6833333333,5.92055555555,8.72444444445,4.51077777778,8.50177777778,6.93955555556,6.915,11.2034444444,9.08533333333
376.18,5.32633333333,27.7153333333,5.86722222222,8.60033333333,4.40877777778,8.38722222222,6.852,6.81911111111,11.1473333333,8.95411111111
376.54,5.29488888889,27.8084444445,5.83988888889,8.54522222222,4.36333333333,8.31422222222,6.85422222222,6.75844444444,11.121,8.90466666667
376.90,5.20577777778,27.7832222222,5.78122222222,8.45033333334,4.26111111111,8.26322222222,6.80633333333,6.683,11.0314444444,8.82311111111
377.26,5.16144444444,27.843,5.71466666667,8.45055555555,4.25722222222,8.18755555556,6.76088888889,6.619,10.9597777778,8.76188888889
377.63,5.266,27.9584444444,5.78233333333,8.49077777778,4.31644444444,8.20844444444,6.82788888889,6.69511111111,11.0086666667,8.82266666667
377.99,5.32766666666,28.0461111111,5.81055555556,8.53588888889,4.34533333333,8.22011111111,6.85877777778,6.75177777778,11.0511111111,8.85244444444
378.35,5.39033333334,28.151,5.83033333333,8.576,4.38244444445,8.27888888889,6.88033333333,6.792,11.0776666667,8.88522222222
378.71,5.382,28.1783333333,5.78733333333,8.54122222222,4.35077777778,8.28811111111,6.88288888889,6.76388888889,11.0761111111,8.87533333333
379.07,5.39133333333,28.1847777778,5.73255555556,8.50144444444,4.33022222222,8.26866666667,6.871,6.72666666667,11.0477777778,8.81411111111
379.44,5.41244444445,28.2337777778,5.67755555556,8.51544444445,4.28555555556,8.23177777778,6.87677777778,6.67322222222,11.0046666667,8.80444444444
379.80,5.39622222222,28.3327777778,5.65433333333,8.55722222222,4.22766666667,8.17877777778,6.85033333334,6.62911111111,11.0341111111,8.75633333333
380.16,5.45511111111,28.4505555556,5.71088888889,8.66044444444,4.28555555556,8.23966666667,6.91244444445,6.69422222222,11.0686666667,8.80911111111
380.52,5.545,28.5661111111,5.81744444444,8.833,4.35066666667,8.355,7.01644444445,6.77777777778,11.176,8.86677777778
380.88,5.61133333333,28.7681111111,5.90988888889,8.91344444446,4.42788888889,8.40966666667,7.08588888889,6.88344444444,11.2625555556,8.94966666667
381.24,5.63911111111,28.8533333333,5.91766666667,8.89622222222,4.44044444444,8.44333333333,7.09822222222,6.90155555556,11.3,8.98611111111
381.61,5.67277777778,29.0024444444,5.95988888889,8.99244444444,4.50122222222,8.52777777778,7.17933333333,6.98733333333,11.3403333333,9.01355555556
381.97,5.65788888889,29.0226666667,5.906,8.97055555557,4.45155555556,8.473,7.109,6.96766666667,11.325,8.96977777778
382.33,5.62955555556,29.068,5.92177777778,8.95977777778,4.43933333333,8.45766666667,7.10844444444,6.95555555556,11.3426666667,8.98411111111
382.69,5.70488888889,29.2251111111,6.01255555555,9.05600000001,4.51022222222,8.49077777778,7.19455555556,7.015,11.3743333333,8.98722222222
383.05,5.69544444445,29.3193333333,5.98988888889,9.04944444446,4.48655555556,8.41833333333,7.20433333333,7.00066666667,11.3604444445,9.00511111111
383.41,5.69933333333,29.426,6.04688888889,9.07433333335,4.53344444444,8.46066666666,7.24833333333,7.02566666666,11.4157777778,9.00788888889
383.77,5.699,29.5383333333,6.05955555555,9.091,4.56422222222,8.47866666667,7.28655555556,7.00455555556,11.4395555556,8.99455555556
384.14,5.75822222222,29.6678888889,6.15366666667,9.16933333334,4.60911111111,8.537,7.34977777778,7.05388888889,11.5437777778,9.06033333333
384.50,5.78711111111,29.7684444444,6.20533333333,9.1808888889,4.70466666667,8.57811111111,7.39466666667,7.10133333333,11.6008888889,9.113
384.86,5.84144444445,29.8725555555,6.254,9.26411111111,4.77077777778,8.61311111111,7.48544444444,7.14511111111,11.6845555556,9.15544444444
385.22,5.86988888889,29.979,6.28166666667,9.32555555557,4.78322222222,8.62655555556,7.53377777778,7.19877777778,11.7372222222,9.18111111111
385.58,5.83633333333,29.9954444444,6.23377777778,9.30188888888,4.76277777778,8.57944444444,7.50488888889,7.11277777778,11.7511111111,9.15522222222
385.94,5.85022222222,30.0616666667,6.28266666667,9.3301111111,4.81844444444,8.60555555556,7.58744444444,7.08555555556,11.7813333334,9.15866666667
386.30,5.87633333334,30.2166666667,6.29844444445,9.3691111111,4.85811111111,8.64711111111,7.618,7.12466666667,11.8624444445,9.21144444445
386.66,5.82288888889,30.272,6.26044444444,9.33133333332,4.81588888889,8.60333333333,7.55911111111,7.09722222222,11.8852222222,9.215
387.03,5.88511111111,30.4314444444,6.34633333333,9.41788888888,4.90211111111,8.72388888889,7.62,7.18166666666,12.0052222222,9.30066666667
387.39,5.88155555556,30.4497777778,6.32433333334,9.43611111111,4.86644444444,8.68577777778,7.615,7.13755555556,12.0016666667,9.26766666667
387.75,5.99011111111,30.5488888889,6.42811111111,9.49877777779,4.95144444444,8.78422222222,7.69944444444,7.22022222222,12.1096666667,9.36244444446
388.11,5.99644444444,30.6124444445,6.42433333333,9.47955555556,4.96066666667,8.77644444444,7.71,7.21433333333,12.0858888889,9.33911111111
388.47,5.96188888889,30.5958888889,6.38188888889,9.45122222221,4.88577777778,8.69888888889,7.67988888889,7.20255555556,12.0447777778,9.28533333334
388.83,5.95066666667,30.6691111111,6.33244444444,9.39588888888,4.81866666667,8.68388888889,7.61833333333,7.17133333333,12.021,9.22644444444
389.19,5.94333333333,30.7134444445,6.29611111111,9.41222222221,4.79566666667,8.67277777778,7.62333333333,7.12977777778,12.0284444444,9.20133333333
389.55,6.001,30.821,6.33544444444,9.45355555557,4.82088888889,8.69366666667,7.68244444444,7.18177777778,12.0395555556,9.22533333334
389.91,6.05711111111,30.9146666666,6.34811111111,9.50777777778,4.83055555556,8.72088888889,7.71911111111,7.26088888889,12.0851111111,9.26755555556
390.27,6.07011111111,30.9925555556,6.36933333333,9.53600000001,4.79344444444,8.70888888889,7.75666666667,7.22522222222,12.0946666666,9.23544444444
390.63,6.07788888889,31.0874444444,6.36966666667,9.57244444446,4.81077777778,8.71622222222,7.79588888889,7.24355555556,12.1007777778,9.214
391.00,6.00155555556,31.0755555556,6.26388888889,9.49144444446,4.72366666667,8.59688888889,7.721,7.11833333333,11.985,9.08933333333
391.36,5.95411111111,31.1021111111,6.21055555556,9.42722222221,4.64133333333,8.54333333333,7.63211111111,7.09011111111,11.9328888889,9.045
391.72,5.91088888889,31.1042222222,6.16677777778,9.3948888889,4.57555555556,8.50877777778,7.58388888889,7.07255555556,11.8955555555,8.96288888889
392.08,5.86255555555,31.1395555556,6.15977777778,9.37966666668,4.54344444444,8.473,7.57388888889,7.02411111111,11.9173333333,8.91988888889
392.44,5.81455555556,31.1982222222,6.12855555556,9.37744444443,4.51677777778,8.46255555555,7.59,6.98711111111,11.9207777778,8.89866666667
392.80,5.80911111111,31.2556666667,6.10555555555,9.40444444445,4.51744444445,8.44088888889,7.59877777778,6.97233333333,11.9051111111,8.88844444444
393.16,5.76166666667,31.2587777778,6.07344444444,9.35655555556,4.49255555555,8.38877777778,7.55411111111,6.94588888889,11.8872222222,8.83266666667
393.52,5.74944444445,31.3125555555,6.09644444444,9.35388888889,4.46911111111,8.41166666667,7.53422222222,6.91955555556,11.9243333333,8.821
393.88,5.763,31.422,6.16088888889,9.35744444443,4.50033333333,8.44,7.56711111111,6.93933333333,11.9484444445,8.84888888889
394.24,5.71566666667,31.4206666667,6.12377777778,9.33733333333,4.46911111111,8.39155555556,7.52611111111,6.92377777778,11.9121111111,8.78688888889
394.60,5.73377777778,31.4591111111,6.10822222222,9.34755555557,4.45722222222,8.39933333333,7.53122222222,6.92066666667,11.9387777778,8.77688888889
394.96,5.79966666667,31.5696666667,6.18733333333,9.42388888888,4.51144444445,8.47277777778,7.60144444444,7.01988888889,12.0445555555,8.82811111111
395.32,5.85144444444,31.7145555555,6.22344444444,9.50377777779,4.58566666667,8.50955555555,7.68088888889,7.06722222222,12.1175555556,8.86833333334
395.68,5.85566666667,31.8367777778,6.23033333333,9.54066666667,4.56988888889,8.49666666667,7.73166666666,7.06022222222,12.1395555555,8.89677777778
396.04,5.83266666667,31.9453333333,6.14377777778,9.55355555556,4.52822222222,8.51633333333,7.70444444444,7.08733333334,12.1528888889,8.88377777778
396.40,5.86177777778,32.0564444444,6.12833333333,9.59011111112,4.50033333333,8.52477777778,7.70822222222,7.09188888889,12.1836666667,8.886
396.76,5.87011111111,32.1733333333,6.15022222222,9.61655555557,4.51977777778,8.56488888889,7.74844444444,7.073,12.2525555555,8.90377777778
397.12,5.87966666666,32.265,6.14977777778,9.63311111111,4.51144444444,8.54255555556,7.74622222222,7.06388888889,12.2517777778,8.879
397.48,5.84377777778,32.3734444444,6.11133333334,9.66566666667,4.487,8.50822222222,7.71877777778,7.07055555556,12.272,8.83811111111
397.84,5.79,32.3953333334,6.04766666667,9.69433333333,4.44044444444,8.45522222222,7.688,7.03244444444,12.3086666666,8.80055555556
398.20,5.83322222222,32.5215555556,6.07277777778,9.72355555554,4.48177777778,8.46822222222,7.69577777778,7.05333333333,12.3531111111,8.81222222222
398.56,5.89122222222,32.6198888889,6.13366666667,9.77766666666,4.53611111111,8.49555555556,7.73922222222,7.11877777778,12.3998888889,8.84822222222
398.92,5.84022222222,32.6305555556,6.08955555556,9.7278888889,4.47622222222,8.43077777778,7.68933333333,7.05222222222,12.3741111111,8.827
399.28,5.85566666667,32.6788888889,6.13122222222,9.7468888889,4.47633333333,8.46733333333,7.72344444444,7.07555555556,12.4226666667,8.816
399.64,5.79622222222,32.6803333333,6.03788888889,9.66933333333,4.44277777778,8.396,7.62133333333,7.019,12.3514444444,8.74044444444
400.00,5.82311111111,32.7095555555,6.06,9.67344444446,4.46544444444,8.36922222222,7.66633333333,6.99988888889,12.3454444444,8.75066666667
400.36,5.84566666666,32.8382222222,6.09588888889,9.68722222222,4.50466666667,8.37488888889,7.68377777778,6.99533333333,12.3716666667,8.76655555555
400.72,5.878,32.8768888889,6.11833333333,9.70822222222,4.50922222222,8.35655555555,7.69322222222,7.03744444444,12.3866666667,8.75922222222
401.08,5.97244444445,33.0728888889,6.24288888889,9.83277777778,4.62611111111,8.482,7.81788888889,7.16133333333,12.4955555556,8.88844444445
401.44,6.015,33.0753333333,6.286,9.84477777777,4.66855555556,8.51033333334,7.85788888889,7.18222222222,12.4963333333,8.92311111111
401.80,6.01622222222,33.1545555556,6.28066666667,9.84233333332,4.64744444444,8.51144444445,7.85944444444,7.16788888889,12.4483333333,8.89766666667
402.16,6.00811111111,33.1983333333,6.25722222222,9.88011111112,4.62788888889,8.54066666667,7.88877777778,7.18144444445,12.4612222222,8.88344444444
402.52,5.94855555556,33.2841111111,6.214,9.90988888888,4.55311111111,8.50055555556,7.87955555555,7.11866666667,12.4547777778,8.84055555556
402.88,5.94522222222,33.3726666667,6.20766666667,9.93055555554,4.53455555555,8.50711111111,7.889,7.12633333333,12.4598888889,8.80755555556
403.24,5.911,33.4403333333,6.17066666667,9.93722222222,4.48988888889,8.45466666667,7.85488888889,7.08433333333,12.4166666667,8.782
403.60,5.91744444444,33.5612222222,6.23366666667,10.0065555556,4.48411111111,8.47622222222,7.91322222222,7.10933333333,12.4926666667,8.80477777778
403.95,5.92066666666,33.608,6.25711111111,10.0591111111,4.47177777778,8.48377777778,7.89777777778,7.13277777778,12.5084444445,8.80811111111
404.31,5.88844444444,33.5837777778,6.24066666667,10.028,4.42811111111,8.44188888889,7.85688888889,7.105,12.4918888889,8.77144444445
404.67,5.84366666667,33.6407777778,6.23055555556,10.0251111111,4.38488888889,8.39711111111,7.82566666667,7.053,12.4625555556,8.74388888889
405.03,5.75511111111,33.6215555556,6.15377777778,9.93522222222,4.273,8.30811111111,7.74755555555,6.93822222222,12.4016666667,8.66366666667
405.39,5.73044444445,33.7648888889,6.10444444444,9.92866666668,4.21511111111,8.29211111111,7.71188888889,6.89122222222,12.3894444444,8.62688888889
405.75,5.71355555556,33.8173333333,6.10877777778,9.93299999999,4.21122222222,8.27255555555,7.69011111111,6.85255555556,12.4078888889,8.599
406.11,5.68022222222,33.8342222222,6.07344444444,9.89855555557,4.16666666667,8.21911111111,7.64311111111,6.817,12.3958888889,8.55777777778
406.47,5.68533333333,33.898,6.07,9.8838888889,4.17611111111,8.19411111111,7.63388888889,6.82333333333,12.3975555555,8.55344444445
406.83,5.72922222222,33.9956666666,6.08755555556,9.93744444446,4.21255555555,8.21911111111,7.65711111111,6.85177777778,12.45,8.55322222222
407.19,5.79777777778,34.0918888889,6.16211111111,10.0088888889,4.289,8.27977777778,7.75888888889,6.92877777778,12.5411111111,8.60366666667
407.55,5.86111111111,34.2518888889,6.22244444445,10.0938888889,4.38466666667,8.31388888889,7.824,6.99166666667,12.6176666667,8.65611111111
407.90,5.84344444444,34.3348888889,6.211,10.0622222222,4.37444444444,8.29211111111,7.812,6.98533333333,12.6357777778,8.62488888889
408.26,5.89133333333,34.4355555555,6.24266666667,10.1316666667,4.41577777778,8.35844444445,7.87377777778,7.05222222222,12.691,8.64633333333
408.62,5.90144444444,34.51,6.23922222222,10.1203333333,4.41422222222,8.38344444445,7.86611111111,7.078,12.7298888889,8.63377777778
408.98,5.97033333333,34.6564444444,6.30755555556,10.2278888889,4.47955555555,8.46533333333,7.94533333333,7.17322222222,12.8183333333,8.68833333333
409.34,6.00811111111,34.7313333333,6.37088888889,10.3123333333,4.54544444445,8.47211111111,8.03966666667,7.25377777778,12.9071111111,8.738
409.70,6.03177777778,34.801,6.37022222222,10.3343333333,4.56922222222,8.50744444444,8.08911111111,7.28933333333,12.953,8.76722222222
410.06,6.07311111111,34.9217777778,6.43166666666,10.3901111111,4.59933333333,8.52211111111,8.17211111111,7.34333333333,13.0117777778,8.82377777778
410.42,6.07922222222,34.9468888889,6.467,10.4046666667,4.61066666667,8.52955555556,8.18844444445,7.32933333333,13.024,8.83844444445
410.77,6.04177777778,35.0076666667,6.49355555555,10.408,4.601,8.513,8.21277777778,7.30588888889,13.0353333333,8.844
411.13,6.01466666667,35.0968888889,6.46,10.3962222222,4.55922222222,8.47766666667,8.193,7.26933333333,13.0202222222,8.80266666667
411.49,6.009,35.0857777778,6.44711111111,10.3722222222,4.52,8.48088888889,8.18455555556,7.24866666667,13.0182222222,8.81122222222
411.85,6.02666666667,35.1663333333,6.45811111111,10.4094444444,4.51811111111,8.50055555556,8.22333333333,7.23266666667,13.0206666667,8.82633333334
412.21,6.00044444444,35.2561111111,6.44033333333,10.4228888889,4.50366666666,8.463,8.23455555556,7.20211111111,13.039,8.83011111111
412.57,6.01255555556,35.3987777778,6.44522222222,10.4932222222,4.51655555556,8.49366666667,8.29333333333,7.24111111111,13.0843333333,8.86166666667
412.92,5.96811111111,35.4335555556,6.40822222222,10.4844444445,4.47477777778,8.426,8.28833333333,7.19211111111,13.0671111111,8.82955555556
413.28,5.95955555555,35.4787777778,6.40255555556,10.4958888889,4.45633333333,8.42344444445,8.28711111111,7.17422222222,13.079,8.83922222222
413.64,5.97433333333,35.5741111111,6.42033333333,10.5494444444,4.45155555556,8.41533333333,8.31211111111,7.18688888889,13.1085555556,8.85511111111
414.00,5.98844444445,35.5837777778,6.43322222222,10.5798888889,4.47544444445,8.442,8.31822222222,7.19522222222,13.1193333333,8.87655555556
414.36,6.00455555555,35.6716666667,6.45266666667,10.6258888889,4.48366666667,8.47033333333,8.34633333333,7.23266666667,13.193,8.89366666667
414.72,6.02777777778,35.7495555556,6.46188888889,10.682,4.502,8.495,8.384,7.26677777778,13.244,8.92777777778
