wavelength,Back_OreFram,Belly_OreFram,Breast_OreFram,Crissum_OreFram,Crown_OreFram,DorTail_OreFram,Patch10_OreFram,Rump_OreFram,Throat_OreFram,WingTip_OreFram
710.91,10.1738333333,21.8066666667,20.002125,21.9854166667,10.6155,13.6725,41.7795833333,14.3778333333,20.5364166667,13.5335833334
711.24,10.1853333333,21.81425,20.097125,22.0784166667,10.58525,13.6954166667,41.84475,14.4048333333,20.5611666667,13.4820833333
711.56,10.10975,21.7405833333,20.0110833333,21.9421666666,10.4234166667,13.5842962963,41.7495,14.216,20.4816666666,13.4339166666
711.88,10.09575,21.69425,19.92925,21.8480833333,10.33825,13.5262685185,41.6700833333,14.07975,20.5070833333,13.39125
712.20,10.10425,21.8053333333,19.987875,21.9134166667,10.3584166667,13.6379722222,41.6790833333,14.1040833333,20.6045833333,13.4663333333
712.52,10.1169166667,21.908,20.055,21.9691666667,10.3418333333,13.6892314815,41.7468333333,14.10925,20.6214166666,13.437
712.84,10.3305833333,22.0826666667,20.2222083333,22.01875,10.487,13.8348888889,41.7645,14.1980833333,20.74,13.5389166667
713.16,10.4138333333,22.138,20.3267083333,22.04775,10.5489166667,13.8965509259,41.7263333333,14.206,20.8075,13.5874166667
713.48,10.44025,22.1799166667,20.3477083333,22.11375,10.6421666667,13.9399259259,41.6489166667,14.2178333333,20.79075,13.6483333333
713.80,10.439,22.2673333333,20.3410833333,22.1060833333,10.63425,13.9076851852,41.6678333333,14.2481666667,20.79525,13.62025
714.12,10.3668333333,22.1860833333,20.2940833333,22.0058333333,10.49,13.8378472222,41.5939166667,14.1976666667,20.7649166667,13.4876666667
714.44,10.4334166667,22.2464166667,20.3319166666,22.0220833334,10.5326666667,13.8364398148,41.6389166667,14.3301666667,20.8723333333,13.4814166667
714.76,10.6353333333,22.4753333333,20.4518333333,22.1029166666,10.7,14.0001296297,41.75675,14.5203333333,21.07075,13.636
715.08,10.7858333333,22.6711666667,20.5982916667,22.249,10.8706666667,14.1507731481,41.8338333333,14.6919166667,21.21325,13.72625
715.40,10.95075,22.90375,20.795875,22.5041666667,11.09375,14.326712963,41.986,14.8796666667,21.3635,13.8940833333
715.72,10.7691666667,22.8009166667,20.6488333333,22.4163333333,10.93625,14.1059444444,41.9024166667,14.7104166667,21.1785833334,13.7333333333
716.04,10.8320833333,22.8696666667,20.7516666666,22.4934166666,11.0040833333,14.1565925926,41.954,14.7871666666,21.2719166667,13.7825
716.36,10.8559166667,22.939,20.8050416667,22.6300833333,11.1045833333,14.2098425926,42.0333333333,14.8104166667,21.299,13.8284166667
716.68,10.8905833333,22.9739166667,20.856125,22.6911666666,11.1836666667,14.2228611111,42.048,14.7934166667,21.3266666666,13.81275
717.00,10.8030833333,22.949,20.8315833334,22.6449166667,11.0781666667,14.0856805556,42.0575,14.7255,21.2681666666,13.71075
717.32,10.68125,22.9105,20.8184166667,22.6151666667,11.0259166667,14.0037685185,42.07425,14.6314166667,21.20775,13.653
717.64,10.7995,23.0885833333,20.9715833333,22.7675833333,11.23525,14.1217685185,42.1215,14.7703333333,21.2944166667,13.848
717.96,10.7795833333,23.15725,21.0492083333,22.8529166667,11.2334166667,14.1711388889,42.1335833334,14.712,21.2651666667,13.95125
718.28,10.54075,22.9353333334,20.9315,22.7655833333,11.06175,13.9616990741,41.9536666667,14.4978333333,21.035,13.7753333333
718.60,10.4339166667,22.95725,20.8744166666,22.7893333333,11.00475,13.8828981481,41.9761666667,14.47525,21.041,13.6926666667
718.92,10.3435,22.9318333333,20.8285833333,22.7054166666,10.8305,13.7460925926,41.9920833333,14.3933333333,20.9628333333,13.54825
719.24,10.6174166667,23.1353333334,21.1452083333,22.912,11.1200833333,14.0094166667,42.21125,14.6881666667,21.298,13.76
719.56,10.7304166667,23.2319166667,21.1794166667,23.02375,11.1496666667,14.0630648148,42.2940833333,14.768,21.3684166667,13.8505
719.88,10.57575,23.28225,21.1100416667,22.9920833333,10.9840833333,13.9962638889,42.2183333333,14.69775,21.3820833333,13.744
720.20,10.6875,23.4335833334,21.213,23.1216666667,11.0146666667,14.1278703704,42.3953333333,14.8655833333,21.52025,13.8413333333
720.52,10.7279166667,23.4874166667,21.2375833333,23.1521666667,11.0524166667,14.22,42.4275833334,14.883,21.65625,13.90625
720.84,10.7614166667,23.5201666667,21.2284583333,23.1266666666,11.0619166667,14.2116898148,42.4104166667,14.8396666667,21.7181666666,13.8543333334
721.16,10.5764166667,23.37725,20.9792916666,22.9518333334,10.8168333333,13.9601481482,42.34375,14.6260833333,21.5929166667,13.59575
721.48,10.5346666667,23.3165833333,20.8395,22.832,10.6788333333,13.7319166667,42.18925,14.5001666667,21.4574166667,13.3550833334
721.79,10.5914166666,23.4950833333,20.8685,22.8696666667,10.7430833333,13.8098796296,42.1693333333,14.5443333333,21.5435833333,13.42075
722.11,10.43125,23.3416666667,20.804375,22.6318333333,10.57275,13.7371157407,42.1545833334,14.3529166667,21.4563333333,13.244
722.43,10.3105833333,23.3029166667,20.7863333333,22.5854166667,10.4886666667,13.7054768519,42.185,14.2295,21.3759166667,13.2190833333
722.75,10.055,22.9638333333,20.5042083333,22.3791666667,10.1885,13.4509027778,41.898,13.8925,21.1525833333,12.9105
723.07,9.94925,22.7838333333,20.4232083334,22.2588333333,10.07875,13.3620046297,41.852,13.7123333333,21.1630833333,12.7656666667
723.39,10.11275,22.8280833333,20.503875,22.3645833333,10.2803333333,13.5215740741,41.9049166666,13.7405833333,21.2703333333,12.9025
723.71,10.0251666667,22.7975833334,20.52525,22.3906666667,10.3363333333,13.4676388889,41.83475,13.6966666667,21.2015,12.883
724.03,9.97049999999,22.7900833334,20.55175,22.429,10.3710833333,13.4219953704,41.8570833333,13.6670833333,21.1511666667,12.7581666667
724.35,9.96216666667,22.7866666666,20.6397083333,22.598,10.40775,13.5547083333,41.91325,13.7748333333,21.1843333334,12.8261666667
724.67,10.0891666667,22.8555,20.8035833333,22.7050833334,10.4879166667,13.7163564815,42.0089166666,13.8888333333,21.1755833333,12.93325
724.98,9.91225,22.7748333333,20.7484583333,22.671,10.4514166667,13.7478009259,41.9468333333,13.8926666667,21.1844166667,12.9219166667
725.30,9.80908333333,22.69325,20.691,22.63075,10.43425,13.7308703704,41.9808333333,13.8089166667,21.0843333333,12.8890833333
725.62,9.90041666667,22.7559166667,20.7183333333,22.84575,10.525,13.7624583333,42.0840833334,13.95625,21.0404166666,12.9876666667
725.94,9.76508333333,22.5976666667,20.4972916667,22.7423333333,10.3166666667,13.6293425926,41.9880833333,13.8341666667,20.9631666667,12.77775
726.26,9.91733333334,22.9493333333,20.593375,22.901,10.429,13.7539722222,42.25125,14.0233333333,21.0616666667,12.919
726.58,10.08825,23.2210833333,20.7572916667,23.1440833333,10.6226666667,13.9544490741,42.457,14.2205833333,21.2261666667,13.1661666667
726.90,9.99833333333,23.15025,20.73075,23.0499166666,10.4728333333,13.7754259259,42.4770833333,14.2455,21.2034166666,13.09925
727.21,9.77333333334,23.0196666667,20.4690416667,22.8374166667,10.1773333333,13.5768518519,42.27025,13.9813333333,21.0868333334,12.9056666666
727.53,9.88949999998,23.0346666667,20.5098333333,22.8629166667,10.2486666667,13.6981990741,42.2055833333,14.0340833333,21.0645,13.0625
727.85,9.83183333335,22.98175,20.3926666667,22.7615833333,10.1545,13.6369490741,42.1350833334,14.0015,21.0645,12.998
728.17,9.84500000001,23.017,20.3652916667,22.7923333333,10.1268333333,13.6006944444,42.21475,14.05875,21.2188333333,13.1181666666
728.49,10.0690833333,23.2154166667,20.5572916666,22.9484166667,10.25,13.7610740741,42.43175,14.1580833333,21.4459166666,13.32425
728.80,10.1103333333,23.2060833333,20.5534166667,23.012,10.1594166667,13.7198148148,42.4771666667,14.125,21.5070833333,13.3081666667
729.12,10.22875,23.36625,20.6875416667,23.097,10.2333333333,13.8769351852,42.4866666667,14.1339166667,21.72475,13.4629166667
729.44,10.5115,23.6381666667,20.9263333333,23.304,10.584,14.2132222222,42.7324166667,14.4248333333,21.9708333333,13.8430833333
729.76,10.48575,23.5695,20.8815833334,23.2810833333,10.5824166667,14.2820694445,42.6289166667,14.3164166667,22.06075,13.8768333333
730.08,10.3481666667,23.40525,20.7255416666,23.1484166667,10.4133333333,14.0956203703,42.4314166667,14.13025,21.94225,13.6874166667
730.39,10.2455,23.3354166667,20.6098333334,23.1044166667,10.2530833333,14.0436157407,42.4475833333,13.9311666667,21.8235,13.5564166667
730.71,10.4679166667,23.3721666666,20.74825,23.1976666667,10.4286666666,14.2210462963,42.56275,14.04975,21.99525,13.701
731.03,10.5106666667,23.4659166667,20.74925,23.2255833334,10.3151666667,14.2382546297,42.6583333333,14.0988333333,22.1841666667,13.7246666667
731.35,10.5476666667,23.4216666667,20.691375,23.2514166667,10.2728333333,14.1792962963,42.5074166667,13.967,22.1316666667,13.6833333333
731.67,10.44475,23.3144166667,20.577125,23.1724166667,10.1263333333,14.0568194444,42.2881666666,13.6933333333,21.9861666667,13.4435
731.98,10.3688333334,23.1781666667,20.472375,23.1363333333,10.0430833333,13.9102916667,42.2286666667,13.5775,21.9483333333,13.2995833334
732.30,10.3900833333,23.2916666667,20.5886666666,23.212,10.1139166667,13.9783148148,42.44875,13.6794166667,22.17475,13.3669166667
732.62,10.3613333333,23.2381666667,20.5732083333,23.2334166667,10.0620833333,13.8962870371,42.3835,13.6494166667,22.131,13.3106666667
732.94,10.3065,23.177,20.5830416667,23.1354166667,9.97124999999,13.7329074074,42.3003333333,13.449,22.1420833334,13.1613333334
733.25,10.3723333333,23.2016666667,20.625125,23.1768333333,9.97600000001,13.7091157408,42.3128333333,13.53875,22.1836666667,13.2365
733.57,10.5534166666,23.4295,20.804625,23.29525,10.1190833333,13.8751435185,42.5628333333,13.7005,22.4008333334,13.4429166667
733.89,10.6385,23.5523333333,20.9211666666,23.4019166666,10.1924166667,13.9658425926,42.57,13.8155,22.5618333333,13.6021666667
734.21,10.4201666667,23.5520833334,20.83575,23.4248333333,10.0701666667,13.8443425926,42.5559166666,13.75325,22.4224166667,13.4934166667
734.52,10.1785833333,23.3793333334,20.6782083333,23.2635833333,9.96566666668,13.6659398148,42.4225,13.506,22.2354166667,13.3525
734.84,10.1258333333,23.4274166667,20.6862083333,23.33775,10.0344166667,13.6855740741,42.54425,13.5619166667,22.2893333333,13.3235
735.16,10.3890833333,23.6936666667,20.9722083333,23.6456666667,10.3116666667,13.9874675926,42.8040833333,13.8665,22.6564166666,13.7095833334
735.48,10.5143333333,23.9173333334,21.143875,23.75375,10.4105,14.1573796297,43.0203333333,14.06475,22.87,13.9223333333
735.79,10.6016666667,23.895,21.201625,23.7598333333,10.4931666667,14.1467685185,42.8568333333,14.1315833333,22.87575,13.9464166667
736.11,10.5754166667,23.8808333333,21.1917083333,23.7779166667,10.4581666667,14.0713564815,42.9229166667,14.12825,22.89325,14.0164166667
736.43,10.5408333333,23.9044166667,21.1735,23.9588333334,10.47575,14.1345092593,42.76225,14.23425,22.9391666667,14.11075
736.74,10.5676666667,24.0265,21.2815833333,24.0576666667,10.4998333333,14.1583842593,42.8926666667,14.2566666667,23.0475,14.1634166667
737.06,10.5893333333,24.08925,21.430875,24.1863333333,10.60225,14.2376574074,42.9074166667,14.3704166667,23.1103333333,14.2548333333
737.38,10.6310833334,24.1833333333,21.3957916667,24.2605,10.6271666667,14.2075231481,42.91275,14.4315833333,23.1703333334,14.2095
737.69,10.79725,24.34725,21.4667916667,24.3471666667,10.6391666667,14.269125,42.94275,14.5261666667,23.4314166667,14.2963333333
738.01,11.0015,24.5719166667,21.7578333333,24.6034166667,10.7673333333,14.3716712963,43.2684166667,14.7345833333,23.7175,14.4063333333
738.33,11.23925,24.7443333333,21.935,24.7389166667,10.8823333333,14.5401944444,43.32925,14.8550833333,23.8450833333,14.68025
738.64,11.1234166666,24.6538333333,21.8830416667,24.591,10.8561666667,14.4103703703,43.38125,14.77725,23.7403333333,14.6058333334
738.96,10.8889166667,24.4128333333,21.572,24.45525,10.5805833333,14.1883425926,43.1696666667,14.5228333333,23.4988333333,14.3141666666
739.28,10.7598333333,24.38875,21.4186666667,24.463,10.4105,14.1445185185,43.1048333333,14.36825,23.4261666667,14.22325
739.59,10.5436666667,24.1303333333,21.134,24.1285,10.27175,13.9530925926,42.7635,14.1861666667,23.2178333333,14.1003333333
739.91,10.3123333333,23.8881666667,20.92075,23.9239166667,10.0526666667,13.7291944445,42.65625,13.9426666667,22.9703333333,13.8655833333
740.23,10.3981666667,23.978,21.0764583334,24.1280833333,10.1435833333,13.8386712963,42.7360833334,14.1174166666,23.05875,13.9673333333
740.54,10.3046666667,23.9248333333,20.8544583333,24.0919166667,9.98999999999,13.7463935185,42.6341666667,14.0175,23.0246666667,13.8755
740.86,10.3148333333,23.8855833333,20.884,24.0276666667,10.0265833333,13.7568194445,42.6583333334,13.9719166667,23.10225,13.9095833333
741.18,10.4625,23.9748333333,21.1222083333,24.2784166666,10.218,13.8567916667,42.8279166667,14.1135833333,23.2355,14.1470833333
741.49,10.3219166667,23.726,20.8134166667,24.1445833333,10.0481666667,13.76375,42.3910833333,13.9458333333,23.0391666667,14.1105833333
741.81,10.08475,23.61375,20.65475,23.975,9.72958333333,13.5268935185,42.3061666667,13.7813333334,22.98825,13.8863333333
742.12,10.2431666667,23.6921666667,20.8068333333,24.1838333333,9.833,13.6576990741,42.28075,13.95075,23.0738333333,14.0243333333
742.44,10.2506666666,23.69175,20.95775,24.101,9.96675,13.700962963,42.0535,13.94725,22.9675,14.1425
742.76,10.194,23.6024166667,20.9610833334,24.0488333333,9.93433333334,13.6352685185,41.9761666667,13.96925,22.85475,14.1871666667
743.07,10.4475,23.8578333334,21.307875,24.3175833333,10.078,13.9250138889,42.2798333333,14.2815,23.1165833333,14.28575
743.39,10.8916666667,24.2848333333,21.6342083333,24.6211666667,10.46225,14.2801851852,42.6169166667,14.69225,23.6033333333,14.7368333333
743.70,10.7391666667,24.1541666667,21.4932083333,24.3688333333,10.3204166667,14.1413657408,42.31075,14.4819166667,23.4634166666,14.5838333334
744.02,10.535,24.0185833333,21.342375,24.1735833333,10.0743333333,13.9104351852,42.1789166667,14.2239166667,23.26975,14.3423333333
744.34,10.4741666667,23.8981666667,21.1384583333,24.1633333333,9.87708333333,13.8409074074,41.8478333333,14.1613333333,23.1070833334,14.254
744.65,10.5513333333,23.9354166667,21.029125,24.143,9.83933333333,13.8352546296,41.7359166666,14.1996666667,23.1541666666,14.19975
744.97,10.6410833333,24.2394166667,21.1646666666,24.21325,9.93708333332,13.9267037037,41.7534166666,14.4176666666,23.2920833333,14.2809166667
745.28,10.8205833333,24.3863333333,21.322625,24.4561666667,10.0869166666,14.0413472222,41.79525,14.5309166667,23.3294166667,14.4435833333
745.60,10.5581666667,24.3045833333,21.1327916667,24.3089166667,9.74641666667,13.8935509259,41.5480833333,14.3365,23.2228333333,14.2793333333
745.91,10.5595,24.471,21.1550416666,24.4643333333,9.74174999998,13.9735462963,41.78125,14.4473333333,23.38225,14.39875
746.23,10.68325,24.5338333333,21.2136666666,24.644,9.76433333332,14.0902314815,41.649,14.486,23.448,14.4925833333
746.55,10.7030833333,24.7165833333,21.2597916667,24.8131666667,9.84341666667,14.1510324074,41.7524166666,14.47075,23.5976666666,14.6421666667
746.86,10.57175,24.548,21.2974166667,24.6744166667,9.73308333333,14.0624722222,41.52675,14.45225,23.41025,14.485
747.18,10.5619166666,24.6085,21.385625,24.787,9.76824999999,14.0945509259,41.5015,14.4708333333,23.41075,14.4686666667
747.49,10.441,24.478,21.3067916666,24.7625833333,9.82383333333,14.0550324074,41.2460833334,14.4749166667,23.3109166667,14.4511666666
747.81,10.3056666667,24.39,21.4939583333,24.8404166667,9.82066666665,14.0152407408,41.36925,14.5305,23.2540833333,14.3709166667
748.12,10.0055,24.1650833334,21.4150833333,24.6393333333,9.67275000001,13.960037037,41.2803333333,14.4104166667,23.023,14.1420833333
748.44,9.92649999998,24.0428333333,21.442625,24.5651666667,9.59658333333,13.8693425926,41.2919166667,14.2365833333,22.8351666667,14.0351666667
748.75,9.74958333335,23.9835833333,21.52125,24.5024166667,9.59424999999,13.9184722222,41.13925,14.3040833333,22.83325,14.01925
749.07,9.72824999999,23.8074166667,21.4347916666,24.2836666667,9.64391666668,13.8106203704,40.8576666667,14.2373333333,22.6526666667,13.8138333334
749.38,9.65458333334,23.7228333333,21.404,24.3991666667,9.59591666665,13.699375,40.6323333334,14.0995833334,22.5565,13.6556666667
749.70,9.50033333333,23.62925,21.3435833333,24.2190833333,9.576,13.5996944444,40.508,14.0071666667,22.4245,13.4025833333
750.01,9.29075000002,23.5219166667,21.2448333333,24.0383333333,9.47758333333,13.4124722222,40.346,13.8784166667,22.2955833333,13.2338333333
750.33,9.37083333333,23.68425,21.3975,24.2766666667,9.59650000001,13.4402083334,40.5575833333,14.0288333333,22.4485,13.3455833333
750.64,9.35524999997,23.5825833333,21.5420416667,24.3885833333,9.67666666668,13.4934166667,40.72525,14.0751666667,22.4971666667,13.43625
750.96,9.54625000002,23.6554166667,21.7221666667,24.6304166666,9.72674999999,13.5594583334,40.9508333333,14.2300833333,22.56775,13.46325
751.27,9.58433333334,23.7618333333,21.7912916667,24.65175,9.79024999999,13.5677083333,40.8531666667,14.184,22.56,13.51925
751.59,9.68025,23.9444166667,21.9335416667,24.7445833333,9.93141666668,13.6208194444,40.8239166667,14.2236666667,22.5613333333,13.7171666667
751.90,9.79899999999,24.17775,22.1977083334,25.0724166667,10.1695833333,13.9051898148,41.0809166667,14.4875,22.8866666667,13.9145833333
752.22,10.06675,24.4455,22.349375,25.3028333333,10.4529166667,14.1697638889,41.3745,14.6089166667,23.1533333333,14.1228333333
752.53,10.1830833333,24.9418333333,22.7875833333,25.8463333333,10.7558333334,14.4909074074,42.0198333333,14.9914166667,23.5873333333,14.5735833333
752.85,10.2288333333,25.015,23.0071666667,25.8505833333,10.9110833333,14.5861898148,42.1503333333,15.2136666667,23.74575,14.6459166666
753.16,10.3004166667,25.2401666667,23.14225,25.98675,11.02525,14.6863518519,42.4046666667,15.3035,23.9245833334,14.9225833333
753.47,10.3938333333,25.31125,23.3290416666,26.20975,11.1314166667,14.8542314815,42.4783333333,15.4635833333,23.986,15.0435833333
753.79,10.30075,25.31075,23.3543333333,26.2365,11.1826666667,14.9165416667,42.48075,15.3448333333,23.954,15.00775
754.10,10.1353333333,25.31425,23.06825,26.0481666667,11.03625,14.6899027778,42.20925,15.1765833333,23.78025,14.7701666667
754.42,10.3101666667,25.6156666667,23.3265,26.1340833333,11.4024166667,14.9756898148,42.4168333333,15.33175,24.1241666666,15.1135
754.73,10.3395,25.7575,23.3693333333,26.1886666667,11.4969166667,15.0097731481,42.56875,15.3114166667,24.2068333333,15.2005833333
755.05,10.2815833333,25.7350833333,23.3065,26.05675,11.365,14.9916342593,42.5781666666,15.2411666667,24.2024166667,15.0736666667
755.36,10.0186666667,25.5784166667,23.056125,25.955,11.05975,14.7054722222,42.5035833333,14.9859166667,24.0678333333,14.8203333333
755.67,9.86774999999,25.48475,23.0170416667,25.9171666667,10.99975,14.5026064815,42.3618333333,14.91025,23.9340833333,14.6863333333
755.99,9.569,25.1124166667,22.6525416667,25.573,10.5960833333,14.2568009259,41.9304166667,14.498,23.5854166667,14.2663333333
756.30,9.37441666668,24.9584166667,22.4135,25.4201666667,10.3300833333,14.1411111111,41.7268333334,14.206,23.3955833333,14.0835
756.62,9.40400000001,24.9769166667,22.5482083333,25.47275,10.3519166667,14.1992916666,41.8173333333,14.32375,23.4565,13.9924166667
756.93,9.44183333332,25.02075,22.494875,25.5184166667,10.379,14.2356574074,41.713,14.3039166667,23.33375,13.9638333333
757.24,9.45183333335,25.11775,22.429125,25.5014166667,10.2584166667,14.1739027778,41.6435833333,14.3650833334,23.2806666667,13.9259166667
757.56,9.73341666667,25.3084166667,22.683125,25.65625,10.4079166667,14.3805185185,41.9193333334,14.6035,23.3911666667,14.1886666667
757.87,9.27666666668,25.1374166667,22.3459583333,25.3704166667,9.896,14.0851157407,41.7155,14.3190833333,23.0484166666,13.839
758.18,9.06166666668,25.01175,22.0637083334,25.17075,9.62350000001,14.0153518519,41.6479166667,14.133,22.9371666667,13.6555833334
758.50,9.22641666665,25.13325,22.1480833334,25.3365833333,9.74975,14.0453425926,41.7788333333,14.2355,23.0014166667,13.7726666667
758.81,9.418,25.2039166667,22.2179583333,25.21075,9.89766666667,14.1433981482,41.713,14.4605833333,22.956,13.9250833333
759.13,9.39858333332,25.2605833333,22.219375,25.1606666667,9.694,14.1383842592,41.8854166667,14.5455,23.05325,14.006
759.44,9.49408333334,25.4355,22.2281666667,25.1389166667,9.93191666668,14.2144583333,41.829,14.556,23.0888333334,14.1575833334
759.75,9.70525000001,25.7265,22.4107083333,25.4039166666,10.1625,14.3923287037,42.2910833333,14.9071666666,23.3031666667,14.4751666667
760.07,9.92700000001,26.02,22.576,25.6545,10.41025,14.6476898148,42.4206666667,15.09175,23.462,14.6914166666
760.38,9.98108333335,26.1176666666,22.7015833333,25.6356666666,10.4676666667,14.637587963,42.4675833333,15.1496666666,23.66425,14.76625
760.69,9.90341666667,25.9719166667,22.54975,25.4599166667,10.2546666666,14.5188796296,42.3145833334,14.8675833333,23.4863333333,14.5141666667
761.01,9.93766666666,26.1948333334,22.5339583333,25.69025,10.3601666667,14.6492407407,42.4765833333,15.0335833333,23.7695833333,14.6088333333
761.32,10.1100833333,26.3356666666,22.79425,25.87975,10.6089166667,14.8951898148,42.5850833333,15.0741666667,23.874,14.7636666666
761.63,10.322,26.52175,23.0768333334,26.11,10.9854166667,15.1156666667,42.7849166667,15.3354166667,24.0538333333,14.9914166667
761.94,10.2730833333,26.5491666667,23.0710833333,26.20175,11.00325,15.1899166667,42.7875833333,15.31075,24.16525,15.1058333334
762.26,10.37625,26.5491666667,23.0100416667,26.3153333334,11.1413333333,15.205699074,42.6861666667,15.18725,24.2141666667,15.1100833333
762.57,10.5206666667,26.5750833333,23.066125,26.4316666667,11.2965,15.3116018519,42.83475,15.1914166667,24.2730833334,15.1479166666
762.88,10.5098333333,26.5281666667,22.994,26.43625,11.12125,15.2115416667,42.81325,15.1313333333,24.2120833333,15.1066666667
763.20,10.7675833333,26.6858333333,23.0835833333,26.5509166667,11.205,15.3532453704,42.7835,15.2211666667,24.3290833333,15.2005
763.51,10.847,26.6195833333,23.0988333333,26.6316666667,11.18,15.3301898148,42.8236666667,15.2245833333,24.3395,15.2604166667
763.82,10.9796666667,26.61475,23.0062083334,26.6996666667,11.17675,15.3823611111,42.8173333333,15.295,24.3235833334,15.3155
764.14,10.9224166667,26.6135833334,23.0289583333,26.7043333333,11.2243333333,15.3868425926,42.8445833333,15.36525,24.35525,15.4046666667
764.45,10.85225,26.50475,23.0407916667,26.5691666667,11.1595,15.4396064815,42.7995,15.2735833333,24.24425,15.4081666667
764.76,10.9193333333,26.4723333334,23.0470833334,26.71625,11.1038333333,15.3711018518,42.7318333333,15.37725,24.3256666667,15.3898333333
765.07,10.996,26.4555833333,23.0095,26.73975,11.0610833333,15.4155694444,42.50775,15.4596666666,24.2795,15.4114166667
765.39,10.889,26.5049166667,22.9619583333,26.7621666667,10.93175,15.3593194444,42.614,15.4755,24.2066666667,15.2768333333
765.70,10.7579166667,26.5571666667,23.04,26.87525,10.7684166667,15.3525787037,42.63325,15.3821666667,24.1966666667,15.28275
766.01,10.5543333333,26.5161666667,22.8173333333,26.7706666667,10.5979166666,15.2681851852,42.2756666667,15.2136666667,24.0168333334,15.18975
766.32,10.535,26.6268333333,22.7984166667,26.7838333333,10.5695833333,15.3603425926,42.3960833333,15.2981666667,24.1414166667,15.1528333333
766.64,9.88375,26.16175,22.3133333333,26.2805833333,10.04425,14.8883564815,41.9241666667,14.76375,23.6341666666,14.6641666666
766.95,9.34733333333,25.9145833334,21.8230833333,25.8024166667,9.56125000001,14.4392916667,41.58775,14.2489166667,23.2701666666,14.2031666667
767.26,9.02399999999,25.7546666667,21.5826666667,25.4933333333,9.23200000001,14.2407407407,41.5413333334,13.9013333333,23.0933333333,13.904
767.57,8.97141666667,25.8155833333,21.5088333333,25.54375,8.98516666667,14.2213611111,41.5555833333,13.7676666667,23.04425,13.7844166666
767.88,8.69358333334,25.7436666667,21.170625,25.395,8.66183333332,13.9231481481,41.3725833334,13.4670833334,22.9708333333,13.4066666667
768.20,8.33341666669,25.5100833333,20.7812083333,25.0685833333,8.33033333334,13.8016574074,41.213,13.1488333333,22.6548333333,13.1996666667
768.51,8.11941666666,25.37825,20.4797083334,25.1146666667,7.95824999999,13.4738287037,41.211,12.7975833333,22.523,12.965
768.82,8.09099999998,25.3538333333,20.1990416667,25.0349166667,7.83908333334,13.3181111111,41.0003333333,12.6050833334,22.5259166667,12.8889166667
769.13,8.21783333331,25.6630833333,20.155375,25.2804166667,7.85491666667,13.5190277778,41.4258333333,13.0310833333,22.7073333333,12.91575
769.44,8.29291666666,25.66175,20.0905416667,25.2835833333,7.74916666668,13.4099166667,41.3425,13.0403333333,22.6126666667,12.8646666667
769.76,8.84099999999,26.0499166667,20.5761666667,25.97375,8.25391666666,13.7901851852,41.8773333333,13.448,22.9071666666,13.2441666667
770.07,9.618,26.81525,21.2050833333,26.8746666667,8.96525,14.5954444444,42.6265833333,14.1634166667,23.5370833333,13.84575
770.38,9.97283333334,27.3375,21.5995,27.4843333334,9.31766666666,15.1392962963,43.1163333333,14.5726666666,24.0693333333,14.3508333333
770.69,9.90533333334,27.3561666667,21.5090416667,27.6236666667,9.36333333333,15.2330416667,42.8194166666,14.60325,24.0820833333,14.3105
771.00,10.7139166667,27.8933333333,21.918875,28.16425,10.1503333333,15.898712963,42.9816666666,15.3156666667,24.6278333334,15.0375833333
771.32,11.8496666667,28.8288333333,22.9275,29.2248333333,11.1015833333,16.6940185185,43.6791666667,16.3360833334,25.345,16.2489166667
771.63,12.2921666667,29.2531666666,23.1660416667,29.6025833333,11.37975,16.9941712963,43.9365833333,16.60425,25.6365,16.49375
771.94,12.6526666667,29.662,23.4454166667,29.6284166667,11.7105833333,17.3801111111,44.18375,16.797,26.01275,16.8268333333
772.25,12.6718333333,29.4055833333,23.3067083333,29.4393333333,11.5555,17.3792222222,43.7910833333,16.6293333334,25.7206666667,16.9765
772.56,12.7875833333,29.1385833333,23.2992083333,29.07075,11.5695833333,17.3441990741,43.5611666667,16.2269166667,25.7065833334,17.114
772.87,12.839,29.1285833333,23.333375,28.9876666667,11.60875,17.3137453704,43.4568333333,16.1143333333,25.7045833333,17.2113333333
773.18,12.72025,29.0804166667,23.4347916666,28.6741666666,11.58625,17.2754675926,43.2795833334,16.0036666666,25.6436666666,17.3448333333
773.50,12.9285,29.2245833333,23.561625,28.5333333333,11.75475,17.5071435185,43.0954166667,16.2185833333,25.9190833333,17.7325833334
773.81,12.8160833333,29.02125,23.4237083333,28.3465833333,11.5015,17.3312777778,42.74075,16.1354166667,25.77175,17.60525
774.12,12.5534166667,28.9551666667,23.2599166666,28.3934166667,11.2363333333,17.0212546296,42.77,15.8280833333,25.6288333333,17.4458333333
774.43,12.0535,28.5714166667,22.8040416667,28.1451666667,10.7625833333,16.4809537037,42.3705,15.1424166666,25.13275,17.2296666667
774.74,11.5500833333,28.0005833333,22.28475,27.5481666667,10.331,16.1047268519,41.9684166667,14.5059166667,24.6495833333,16.6545
775.05,11.4215,27.8174166667,22.2113333333,27.3049166667,10.5111666667,15.8372777778,41.69125,14.32075,24.49125,16.65025
775.36,11.14575,27.692,22.1399583333,27.3354166667,10.2538333333,15.7466944445,41.5961666667,14.2275833334,24.3820833333,16.505
775.67,11.4333333333,27.9333333333,22.6333333333,27.65,10.525,16.1050925926,41.8375,14.6291666667,24.6625,16.4666666667
