wavelength,Back_DelCasf,Belly_DelCasf,Breast_DelCasf,Crissum_DelCasf,Crown_DelCasf,DorTail_DelCasf,Patch10_DelCasf,Patch11_DelCasf,Rump_DelCasf,Throat_DelCasf,WingTip_DelCasf
198.92,-426.666666666,-806.666666668,-2573.33333333,-616.666666668,-1723.33333333,-1383.33333333,-2680.0,-610.0,-1160.0,-1196.66666667,-2006.66666667
199.30,-18.4615333334,-67.6922666667,-361.0256,-60.5127333333,-225.1282,-165.128266667,-375.3846,-88.2052666666,-126.6668,-144.102666667,-268.718
199.68,-44.7619333334,-124.761866666,-777.142933334,-150.4762,-472.380866666,-319.0476,-740.000000001,-187.619133333,-248.571466667,-329.523866667,-503.809466667
200.06,51.1110666667,-6.66673333334,-401.111133333,-1.66673333326,-209.4444,-121.111133333,-361.6666,-7.22206666654,-57.7778000001,-122.777866667,-218.8888
200.44,66.1110666667,24.1666666667,-154.444466667,29.1666666667,-83.6111333334,-44.1667333333,-144.1666,17.7777333335,2.77773333333,-36.3888666667,-78.8888666667
200.82,70.0,31.1112666666,-150.000133333,29.4444666666,-80.2778666667,-33.3332666667,-135.833266667,34.7222666667,9.99999999998,-27.5000666667,-62.4999333335
201.19,82.353,22.7451333333,-212.156866667,27.451,-147.843133333,-74.1176666666,-224.705933333,32.1568666665,-7.0589333333,-53.3332000001,-116.470666667
201.57,74.9018666667,27.0587333333,-211.764533333,20.0000000001,-162.353,-82.353,-235.294133333,8.62739999986,-38.0391999999,-50.9804666667,-104.705933334
201.95,85.3765333335,63.4408666666,-66.2365333333,61.9354666667,-48.3870000001,3.6558666668,-83.2256666667,48.1723333333,28.6021333333,20.0000666666,-8.60213333326
202.33,139.111133333,97.3331999999,-146.222266667,108.444533333,-102.222266667,-3.11126666672,-208.000066667,111.5556,36.4444666667,12.8889333333,-29.3332666667
202.71,297.142933333,174.285733333,-299.999933333,213.333333333,-281.904733333,-33.3332666667,-458.095266667,216.1904,77.1427999999,-2.8571333334,-65.7143333333
203.09,-562.222266667,-195.555600001,844.444533334,-333.333266666,822.222266668,288.888799999,1193.33333333,-364.444533334,6.6666,68.8889333332,300.0
203.47,-97.6471333334,-21.1763999999,152.548933333,-52.549,154.901933333,70.9804666666,222.3528,-65.8823333331,9.0198,12.9413333333,65.0979999999
203.85,-218.518666667,-89.6296000001,237.777866667,-132.5928,242.2222,103.703733333,404.4444,-162.962933333,-50.3704000001,-52.5924666666,120.000066667
204.22,-940.000066667,-626.666733333,448.888866665,-642.222266667,580.000066666,64.4444666654,1026.66673333,-668.888866667,-375.555533333,-388.888733334,231.111000001
204.60,-149.999933333,-107.619133333,136.666733333,-101.904666667,141.4286,52.8571333334,243.333266667,-131.428533333,-44.7618,-62.8570666665,94.2857333335
204.98,-162.352933333,-96.0784666666,75.2939999999,-101.960666667,112.156933333,31.7644666667,178.4314,-122.353133333,-56.4705333333,-58.8235999999,81.5688
205.36,-142.456066666,-95.7894666666,74.7367999999,-92.6316666667,97.1929999999,13.3334,153.333333333,-110.877,-60.0001333333,-55.4385333332,60.7017999999
205.74,-49.2590666667,-32.4073333334,64.8148666667,-24.6296,75.7407333333,29.4444666667,99.6296666667,-40.9258666667,-17.4074666667,-8.88886666664,60.3703333333
206.12,10.7981333333,17.1831333334,67.7933333334,24.7887333333,71.8310000001,50.3285333333,86.5728,14.9296,29.2018,29.6715333333,64.6948666666
206.50,21.7828666667,26.4339333333,72.5581333333,35.0388,75.8914666667,58.4496,86.6666666665,30.31,40.1549333333,37.3642,72.1704666667
206.87,21.9048666667,27.2526666667,69.6702,31.5018666667,70.9889999999,60.3663333333,80.0731999999,30.8425333333,41.978,37.5822666667,72.6006666667
207.25,27.4914666667,30.7217333333,65.4982000001,29.3471333333,71.8900666667,60.2060666667,78.2818666667,32.0961333334,43.2303333333,39.1064666667,71.1339333333
207.63,34.8078,38.3333333333,70.7052,36.7308666667,76.4102666666,64.9359333333,81.6666666665,39.1666666667,51.4744666667,46.4743333333,78.8461333333
208.01,43.4999333333,45.6666666667,74.8332666667,44.2222,78.5554666667,69.7778,80.6110666667,46.1110666667,57.4998666667,53.2778,77.4999999999
208.39,45.1740666667,48.7562666667,70.0,45.1742,73.6816,67.6118666667,76.8159333333,46.5670666667,55.622,51.3432666667,71.99
208.77,46.1352666667,50.4347333333,70.2898666667,48.5024666667,75.6038666667,68.6958,78.4542666667,47.6327333334,54.5894,52.9468,72.6086000001
209.14,50.2096666667,54.1725333333,74.9649999999,51.7016,78.3684000001,70.2098666667,83.0303333333,51.1421333334,56.8298,55.9906,75.0584
209.52,51.2857333333,58.1904666667,75.9524000001,52.3809333333,80.5714666667,72.1429333333,84.8095333333,54.7142666667,58.381,58.2379333333,77.6189999999
209.90,52.2835333333,64.3569333333,78.7926666667,55.0654666667,85.1968666667,73.8583333333,90.1838,59.6850666667,59.9474666667,61.6798,82.0473333333
210.28,51.4454666667,65.4278666667,82.3599333333,53.0384,90.7375333333,76.2242666667,94.5133999999,59.4688666667,60.354,64.5428,87.4925333333
210.66,60.7765333333,74.4984000001,88.6730666667,58.9644666667,100.906066667,85.7605333333,102.3948,66.9903333333,65.8900666667,71.7153333333,92.5566666667
211.03,63.8194666667,79.6528000001,95.8333999999,65.2084,105.8334,92.8472666665,112.986133333,72.1526666667,69.0278666667,74.0278,95.8332666665
211.41,67.1110666667,78.8148,102.963,68.7408,111.037066667,98.8888666668,119.111066667,76.8888666667,71.8518,78.0740666667,98.1481333333
211.79,79.7102,89.1786666667,122.029,79.0339333335,133.139933333,120.9662,141.449266667,91.6908,82.0289333333,89.7586000001,110.338133333
212.17,71.6129333333,88.8171333333,118.387133333,76.5592666667,136.559133333,116.9892,144.838666667,90.1074666666,82.2581333334,89.6774666666,109.247266667
212.55,75.5914,92.4730666667,122.580466667,82.9033333333,139.5698,119.0322,147.849466667,93.7634000001,91.0752,98.7096666667,110.7528
212.92,65.2287333333,90.1960666666,123.9216,75.5555333333,144.5752,117.647,156.470733333,93.3334666667,96.4706000001,95.8169333333,107.581733333
213.30,65.9090666667,97.8788,128.1818,77.8787999999,155.757466667,125.303133333,166.818133333,101.5152,106.818133333,100.454466667,117.272733333
213.68,63.0303333333,90.5455333333,114.909133333,77.9393999999,136.9696,112.363666667,145.333333333,90.4242,102.060666667,96.8484666666,109.091
214.06,55.7672666667,77.1428,99.8941333333,67.7249333333,119.8942,99.3650666667,130.052866667,70.3702666667,94.9208,85.0793333333,96.1906000001
214.44,63.9286,77.262,105.357266667,73.4523333334,128.6904,106.428533333,143.690466667,74.8809999999,103.9286,85.1190666668,101.071333333
214.81,65.034,76.3265333335,117.142733333,80.136,143.4014,116.1906,157.959266667,83.6734666667,120.816266667,86.2584666667,111.7006
215.19,64.1831333333,62.6144666667,99.8694666667,68.8889333333,135.294133333,98.3004,134.640533333,71.3726,109.019666667,70.7187999999,98.562
215.57,47.8306666667,51.0052666667,77.5661333334,55.0266,103.597933333,68.3597333333,102.645533333,51.8520666667,87.1957333333,51.8518666667,74.6032000001
215.95,41.4034666667,42.6315333333,67.7190666667,47.3683333333,86.4036000001,53.9472666667,88.0701999999,42.3683333333,78.0701333333,42.8069333333,65.6141333334
216.32,42.6216,40.2996666667,63.7453999999,43.221,76.9288,53.4830666666,80.7490666666,40.5992,72.1348666667,38.8014666667,61.9475999999
216.70,49.1565333333,40.9639333334,68.4338,49.1566666667,82.8915333333,61.7671333333,82.49,47.0682666667,77.9919999999,36.5462666667,71.4057333333
217.08,63.6559333333,50.0356666666,73.3333333333,61.2186666667,87.4551333333,69.6058000001,84.3728000001,55.1972,83.5841333333,43.7276,76.4157999999
217.46,71.6077333333,52.2353333334,78.9804666666,67.6863333333,92.9412000001,79.2940666665,91.6077333333,57.8036666667,90.7451333332,44.7059333333,80.1568
217.83,74.2962,53.4073333333,80.8889333335,66.9629333333,90.1482000001,82.8888666666,89.5557333334,60.8889333333,88.9629333335,42.0000666667,76.7407333334
218.21,78.3575999999,53.0434000001,90.8213333334,64.6377333334,96.2319333334,91.3042666667,96.8116000001,67.0530666667,96.1351999999,35.1690666667,81.1594666667
218.59,76.3635333333,60.6059999999,94.2424,67.0706666667,94.1415333334,93.1312666666,96.1615999999,67.8789333333,95.3534000001,41.2121333333,83.6362666666
218.97,73.8596666667,66.9297333333,91.7544666667,67.2806666667,93.9474,91.4034666667,95.2630000001,69.1228000001,88.0701333332,51.6666666667,83.1580000001
219.34,69.5881333333,65.8425333333,87.7903333334,67.3407333333,88.4644666667,87.0412000001,93.6330000001,67.1909333333,82.8465333333,58.5018666667,82.8466000001
219.72,80.9525333334,77.0634666668,95.0001333335,77.5396666667,99.2063333332,103.4922,103.492066667,75.3968,89.9205999999,67.8571333333,97.8572
220.10,90.5405999999,89.8198000001,99.0090666667,88.0179999999,111.2612,116.756666667,112.252333333,86.5764666666,97.5675333332,76.4865333333,111.171266667
220.47,110.4918,108.196733333,116.9398,107.759466667,134.207733333,140.327866667,135.082,108.415333333,112.459,93.3333333333,136.5026
220.85,102.258066667,105.053866667,110.6452,99.2472666666,129.1398,132.688133333,133.333266667,104.193466667,103.0108,93.8709333333,128.602133333
221.23,93.9743333333,108.846133333,116.538466667,94.2308000001,132.3076,141.6666,142.820466667,110.7692,103.9744,107.9486,138.461533333
221.61,81.6948666667,99.2091333333,107.231733333,83.1638000001,119.096133333,125.084666666,126.892533333,101.808,95.4801333335,106.440733333,122.033933333
221.98,85.2033999999,107.967466667,121.138133333,89.1056666666,140.813,143.251933333,151.5446,112.0324,102.764266667,126.341333333,143.089533333
222.36,122.828266667,133.3334,159.191866667,134.949466667,189.899,189.495,188.888733333,146.464733333,141.414066666,166.0606,187.474866667
222.74,120.925866667,124.8148,158.333333333,132.5926,187.407466667,186.2962,172.962933333,138.3332,143.703733333,154.074133333,174.629733333
223.11,119.3334,108.888933333,155.777733333,131.555733333,179.111133333,183.111133333,170.444466667,125.111133333,144.888866667,142.666733333,175.3334
223.49,504.0,424.0,693.333333334,562.666666667,817.333333333,853.333333333,773.333333333,501.333333333,685.333333333,580.0,791.999999999
223.87,-75.8729333332,-50.7937333334,-138.0952,-89.5237333333,-161.904666667,-162.857133333,-138.730066667,-81.9048,-118.4128,-98.0952666667,-136.825333333
224.24,-62.8205333333,-38.4616666666,-130.769266667,-67.6922666667,-141.538466667,-144.8718,-127.1794,-58.2051333334,-86.6666666668,-85.3846,-114.358933333
224.62,-42.7026,-12.9729333333,-87.9278666667,-43.7837333333,-95.4955333333,-92.9730666665,-86.6665999999,-28.1080666666,-61.4413333334,-57.1172,-76.0359333334
225.00,-36.3398666667,-11.1111333333,-67.1895333333,-39.7386,-73.3333333333,-69.0194666666,-68.4966666667,-19.085,-50.9804666667,-41.5686666667,-58.6928666666
225.38,-30.3921333333,-8.23519999999,-52.647,-33.3334,-57.6469333333,-50.196,-52.8431333333,-14.7058,-41.6667333333,-28.9214666667,-43.9214666667
225.75,-38.2407333333,-15.0,-60.2778666667,-45.1851333333,-61.1111333333,-56.6666,-57.8704666667,-18.4259333333,-48.5184666667,-32.5927333333,-48.7038
226.13,-39.9197333333,-23.5341333333,-58.4738666667,-46.3453333333,-60.6426,-55.502,-56.225,-22.5702666667,-51.4057333333,-32.3694,-49.7992666667
226.51,-51.3924,-35.1898666667,-65.5697333333,-56.7932,-69.6203333333,-67.1729333333,-68.6077333333,-30.9704,-63.038,-41.7722666667,-59.0718666666
226.88,-41.5033333333,-28.4313333334,-48.8888666667,-43.9214666667,-51.2418666667,-50.0653333333,-54.2483333333,-24.5750666667,-49.4118,-33.6600666667,-46.7320666667
227.26,-29.7157333333,-20.9818666667,-36.4342,-30.6458666667,-37.8294666667,-35.2971333333,-38.5012666667,-18.9147333334,-34.3669333333,-24.2894,-34.4186
227.64,-20.8224666667,-13.3766,-27.0996,-20.9957333333,-27.2726666667,-25.1082666667,-29.1342,-12.8138,-25.1948,-17.3593333334,-25.8008666667
228.01,-26.0833333333,-18.25,-31.0,-25.4583333333,-29.375,-27.375,-33.9583333333,-18.0833333333,-32.375,-22.25,-30.7916666666
228.39,-24.1619333333,-16.906,-26.5194666667,-22.9096,-26.2614666667,-23.2042666667,-30.0182666667,-16.5008,-30.7184,-20.1473333333,-24.3829333333
228.76,-16.8333333333,-12.3,-19.3333333333,-15.0,-18.3666666667,-15.8333333333,-21.6666666667,-9.96666666666,-22.0,-13.1333333333,-15.8666666667
229.14,-17.6363333333,-13.0605333333,-19.7878666667,-14.2425333333,-17.6666,-15.9092,-21.1818666667,-11.1211333333,-20.8484666667,-13.4240666667,-15.5758666667
229.52,-15.8298,-12.0566666667,-15.7162,-10.0992666667,-14.0992666667,-11.9717333333,-18.5248,-8.14166666666,-15.4611333333,-9.02126666667,-12.1703333333
229.89,-11.268,-6.82366666666,-9.77780000001,-4.732,-9.09806666667,-5.41179999999,-13.7253333333,-3.3464,-9.12419999999,-3.24186666667,-8.07846666665
230.27,-8.47799999999,-4.05033333333,-7.11953333333,-2.74206666667,-6.44033333333,-3.52193333333,-12.0252,-1.45913333333,-6.84279999999,-1.9372,-5.38353333333
230.65,-8.76686666668,-5.34793333334,-8.32733333334,-3.39433333333,-6.98406666667,-3.98046666666,-12.2344666667,-2.31993333333,-5.98299999999,-4.12693333333,-5.54333333334
231.02,-10.9506666667,-7.40173333333,-10.2915333333,-4.94293333333,-9.07466666667,-5.90619999999,-14.6007333333,-5.01906666667,-7.80746666668,-5.75406666667,-7.57919999999
231.40,-11.9191333333,-7.1716,-10.2272666667,-5.45466666667,-9.14133333332,-7.97979999999,-15.0758,-3.96466666666,-8.8636,-6.51506666667,-7.52513333333
231.78,-13.1842,-9.20393333333,-11.1193333333,-7.58706666665,-10.4975333333,-10.3484,-15.3980666667,-4.90046666666,-9.00506666667,-7.5124,-7.81080000001
232.15,-7.3062,-4.428,-5.2644,-3.69,-5.7072,-5.9778,-10.332,0.5658,-2.9274,-2.0664,-2.1648
232.53,-3.90126666666,-1.9506,-2.46899999999,-0.617399999998,-1.753,-2.09886666667,-7.28379999999,4.09886666666,0.66666666668,1.38273333333,0.345799999998
232.90,-2.84353333334,-2.53286666667,-2.43726666667,-0.9796,-1.24266666667,-2.1266,-7.47913333332,3.91879999999,0.597266666667,0.979599999999,0.0238
233.28,-0.71606666666,-2.46913333333,-1.30866666667,-0.962999999998,0.197533333334,-0.074000000002,-6.37026666667,5.16046666666,1.82719999999,1.926,2.37026666667
233.66,-1.52326666667,-3.3708,-3.97013333333,-4.19486666667,-1.573,-3.0962,-7.81513333333,2.79639999999,-1.27333333333,-0.599133333334,0.0499999999986
234.03,-1.1394,-4.24226666666,-4.77566666667,-4.12126666666,-2.37566666667,-4.00006666667,-6.76353333335,2.424,-1.45466666666,-1.091,0.897066666666
234.41,-2.71053333333,-6.0806,-6.4712,-5.61659999999,-3.00366666667,-4.22473333333,-8.18073333333,1.07446666667,-1.46519999999,-2.22213333333,0.3176
234.78,-2.08953333333,-6.36819999999,-7.06473333332,-6.19406666665,-2.93533333334,-3.08466666667,-8.68173333333,1.41793333333,-1.49246666667,-1.7164,0.621999999998
235.16,3.35613333333,-2.12326666667,-1.7808,-2.9224,1.68933333333,0.844666666667,-3.26486666667,6.09593333332,4.24646666667,2.07753333333,5.11406666667
235.54,6.29753333334,-0.781866666667,1.56353333333,-1.4766,4.51673333333,4.79913333333,0.238866666666,8.404,6.64486666668,4.34313333333,8.46893333333
235.91,5.97933333334,-1.512,0.251933333334,-2.86366666667,3.82586666667,5.17753333333,-0.526799999999,8.31606666667,5.13166666666,3.61966666667,8.79726666666
236.29,3.33346666667,-5.00006666667,-3.4272,-5.68066666667,1.10326666667,3.0516,-3.73233333333,4.62433333333,1.29113333333,-0.892000000003,6.15019999999
236.66,-0.0469333333334,-8.42733333333,-7.51159999999,-10.0,-2.84033333334,-1.31446666667,-7.676,0.023533333334,-3.00466666667,-5.0468,2.11266666667
237.04,-3.48980000001,-11.6485333333,-10.8542666667,-14.1516,-6.93126666667,-5.4634,-10.3969333333,-4.23586666667,-6.73886666667,-8.15873333333,-1.08306666666
237.41,-2.1764,-9.59900000001,-9.16386666667,-11.8441333333,-6.6208,-4.90266666667,-8.52240000001,-2.9094,-5.72746666667,-7.2852,-0.710199999994
237.79,-6.66666660001e-05,-7.00233333333,-6.82333333333,-9.17226666668,-5.05586666666,-2.70686666666,-6.51006666667,-0.693400000002,-3.2888,-5.48086666667,0.984333333334
238.17,-0.287799999998,-5.55926666666,-5.36006666667,-9.34653333334,-4.27466666667,-2.0598,-6.57813333333,-0.775266666666,-3.23366666667,-4.89466666666,1.19593333333
238.54,-0.890333333334,-6.21060000001,-4.95113333333,-10.0325333333,-4.69066666667,-2.367,-5.86320000001,-0.0867999999994,-4.1694,-4.92946666666,0.564666666668
238.92,1.5798,-3.08286666667,-1.19466666667,-5.99226666666,-1.05973333333,-0.1156,-2.15813333333,2.7552,-1.2716,-1.48346666666,3.54526666667
239.29,0.410800000002,-3.62286666667,-2.5582,-5.8824,-2.48366666667,-0.429466666669,-3.41733333333,1.08306666667,-3.69753333333,-1.41926666667,2.76366666667
239.67,-2.5762,-5.77886666667,-6.51,-8.33766666667,-5.34379999999,-3.168,-6.78853333333,-2.19326666667,-6.61446666667,-3.41173333333,-1.0618
240.04,-2.04413333333,-5.309,-5.70553333333,-6.59026666667,-3.50873333334,-1.93746666667,-5.64439999999,-1.81553333333,-5.29353333333,-2.66966666667,-0.594933333332
240.42,-1.04326666667,-3.37166666667,-3.79126666667,-4.56733333334,-1.32313333333,-0.241733333331,-3.56226666667,0.1654,-2.98986666667,-0.788800000001,1.1452
240.79,0.736933333333,-1.6282,-1.99113333333,-2.68426666667,0.847133333334,1.85913333333,-1.15513333333,2.29913333333,-0.759,0.847066666666,3.33326666667
241.17,2.4268,0.236000000001,-0.179399999999,-0.670466666668,3.1258,4.12653333333,0.774266666667,4.43826666667,1.19933333333,2.33233333333,5.61866666667
241.54,2.78186666667,1.31166666667,0.685199999999,0.217133333333,3.6676,5.07926666666,1.47873333333,5.05426666666,1.92993333333,3.158,6.77513333333
241.92,3.18053333333,1.7802,1.594,1.01313333333,4.26813333334,5.8846,2.27193333333,5.89933333334,2.6294,3.79886666667,7.85106666667
242.29,2.50186666667,0.8934,0.872866666667,0.556666666667,3.34706666666,5.3194,1.70446666667,5.22326666666,1.842,2.63233333334,7.40206666667
242.67,2.11066666667,0.694933333332,0.0577999999994,0.238066666667,2.84426666667,4.67186666667,0.952399999999,4.3436,1.30646666667,1.91133333333,6.8468
243.05,2.521,1.21393333333,0.0934666666672,0.622466666667,3.12466666667,5.17273333333,0.952466666665,4.70593333333,1.54373333334,2.30926666667,7.00273333333
243.42,3.21646666667,1.90486666667,0.772866666666,1.4496,4.151,6.01373333333,1.785,5.6604,2.46786666667,2.80326666667,7.96046666667
243.80,4.72593333333,3.17806666667,2.38626666667,3.1136,5.57613333333,7.69866666667,3.3128,7.14166666666,3.9754,3.95786666667,9.55733333334
244.17,4.6448,3.32193333333,2.43406666667,3.0526,5.29206666667,7.75486666667,3.087,7.21646666666,4.00906666667,3.9118,9.53033333333
244.55,4.60493333333,3.05866666667,2.35646666667,2.81513333333,4.99573333333,7.8278,2.6056,7.24440000001,3.82893333333,3.83466666667,9.561
244.92,4.60573333333,3.03433333334,2.51213333333,3.02886666666,5.20386666667,7.91193333333,2.51773333333,7.12346666667,3.88246666667,3.77386666667,9.43979999999
245.30,4.60906666667,2.6852,2.35586666667,2.8858,4.94333333333,7.74693333333,2.17593333333,6.8364,3.73973333333,3.359,9.13059999999
245.67,4.7312,2.2844,2.15526666667,2.63786666667,5.2856,7.62706666667,2.0454,6.77173333333,3.6846,3.16846666667,8.9844
246.05,4.4828,1.82153333333,1.817,2.04693333333,5.1724,7.44466666667,1.7418,6.3086,3.28473333333,2.79846666667,8.62513333334
246.42,5.01426666667,2.36293333333,2.1966,2.3832,5.8342,7.90106666667,2.25753333333,6.80066666667,3.89353333333,3.2602,8.97273333335
246.79,5.70786666667,3.05993333333,3.09746666667,3.0862,6.633,8.62166666667,3.08973333333,7.77906666666,4.65913333334,4.1574,9.8352
247.17,5.58366666667,2.91046666667,3.0922,2.94893333333,6.72266666667,8.52206666667,3.02246666667,7.61359999999,4.64366666667,4.01813333333,9.82179999999
247.54,5.3802,2.89733333333,3.07433333333,2.67666666667,6.60986666667,8.35093333333,2.95406666667,7.57566666667,4.63833333333,3.99673333333,9.70753333333
247.92,4.8902,2.55413333334,2.57366666667,2.2286,6.24366666667,7.8054,2.5278,7.24246666667,4.23953333333,3.47826666667,9.30546666666
248.29,4.56,2.0194,2.25893333333,1.65693333333,5.96426666667,7.3138,2.03886666667,6.8608,3.89966666667,2.9838,9.02586666666
248.67,4.89546666667,2.328,2.63546666667,1.93633333333,6.39793333333,7.4308,2.44133333333,7.08439999999,4.2382,3.2928,9.19533333333
249.04,5.1158,2.608,2.9282,2.1644,6.6866,7.64726666667,2.7514,7.48366666666,4.50226666667,3.51846666667,9.59480000001
249.42,4.97013333333,2.68213333333,2.96373333333,2.22106666667,6.96926666667,7.536,3.0482,7.81060000001,4.63913333333,3.7098,9.76073333333
249.79,5.15493333333,3.02713333333,3.43533333333,2.59633333333,7.51326666667,7.7968,3.43533333333,8.35613333333,5.03406666667,4.0362,10.0039333333
250.17,4.79926666667,2.88706666667,3.39073333333,2.53486666667,7.539,7.42406666667,3.20633333333,8.27200000001,4.93053333333,3.82066666667,9.70513333333
250.54,4.68086666667,2.75266666667,3.57253333333,2.38026666667,7.68173333333,7.1986,3.00973333333,8.25793333333,4.83593333333,3.76786666667,9.47259999999
250.92,4.07086666666,2.2742,3.21993333333,1.8534,7.4136,6.76586666667,2.7328,7.584,4.42553333333,3.149,8.87006666667
251.29,3.17486666667,1.4994,2.6968,0.950866666667,6.50066666667,5.88173333333,2.12333333333,6.90813333333,3.58246666667,2.29946666667,8.0102
251.66,2.93933333333,1.26493333333,2.60753333333,0.901933333333,6.16906666667,5.71786666667,1.85586666667,6.71346666667,3.48373333333,2.16686666667,7.5272
252.04,3.4382,1.75586666667,3.21793333333,1.20013333333,6.478,6.17933333334,2.20646666667,7.19073333333,3.98846666666,2.84073333333,7.94033333333
252.41,4.30926666667,2.773,3.899,2.44673333333,7.30333333333,7.16133333333,3.27293333333,8.04006666666,4.9882,3.736,8.61886666666
252.79,4.6274,3.02986666667,3.999,2.8434,7.40673333334,7.55066666667,3.5518,8.39706666666,5.3408,4.1002,8.99893333334
253.16,4.17746666667,2.565,3.5876,2.33226666667,6.98593333333,7.15906666667,3.11693333333,7.80846666667,5.10273333334,3.74453333333,8.53353333333
253.54,5.0326,3.1814,4.46246666666,3.14333333333,7.6166,8.05106666667,3.708,8.32793333333,5.83613333333,4.52226666667,9.1206
253.91,5.15213333333,3.18246666667,4.44433333333,3.2812,7.45126666667,7.97813333333,3.72566666667,8.34013333334,5.9478,4.4828,9.08640000001
254.28,5.12993333334,2.9718,4.04526666667,2.8644,7.13,7.61026666667,3.58746666667,8.25986666666,5.8982,4.35026666667,9.11859999999
254.66,5.5278,3.39373333333,4.41193333333,3.53186666667,7.61006666667,7.8172,4.23353333333,8.55333333333,6.44806666667,5.03293333333,9.59446666667
255.03,6.59486666667,4.31306666667,5.1614,4.48626666666,8.405,8.5184,4.97613333333,9.55199999999,7.43733333333,6.14686666667,10.4362
255.41,7.33886666667,4.89046666667,5.84633333333,5.56893333333,9.15813333333,9.06573333333,5.81566666667,10.3669333333,8.25780000001,7.04906666667,11.0452666667
255.78,7.7046,4.80113333333,5.80073333334,5.71153333333,9.49380000001,9.02879999999,5.92806666667,10.398,8.39226666667,7.12513333333,11.2384
256.15,7.488,4.62626666666,5.43473333333,5.67213333333,9.55406666667,8.76486666667,5.6914,10.0866666667,8.14886666667,6.96826666667,11.0363333333
256.53,7.30066666667,4.432,5.179,5.4426,9.39733333335,8.43680000001,5.3548,9.75520000001,7.71500000001,6.73566666667,10.7031333333
256.90,6.69646666667,4.15386666667,4.76866666667,5.15666666667,8.95853333333,7.87239999999,4.82233333333,9.227,7.39493333333,6.0162,10.2119333333
257.28,6.89686666667,4.67666666667,5.17533333333,5.3674,9.3092,8.31693333333,5.1042,9.74233333334,7.5986,6.3542,10.4827333333
257.65,5.38866666667,3.24206666667,3.42966666667,3.6122,7.6238,7.10593333333,3.51846666667,8.22599999999,5.8822,4.89506666667,8.87246666667
258.02,4.73693333333,2.7258,2.88813333333,2.6658,6.98766666667,6.6966,2.8242,7.46693333334,4.985,4.463,8.4638
258.40,4.88546666667,2.9504,3.03473333333,2.84406666667,7.19806666667,7.11013333333,2.97966666667,7.67819999999,5.054,4.70953333333,8.69713333333
258.77,4.99993333333,3.03253333333,3.052,2.8726,7.1976,7.2682,2.99426666667,7.87266666666,5.0544,4.71853333333,8.9508
259.15,4.3558,2.41673333333,2.49686666667,2.15073333333,6.56953333333,6.68386666667,2.3624,7.38173333333,4.37866666667,3.96966666666,8.33973333333
259.52,4.31193333333,2.50333333333,2.4344,2.0526,6.66933333333,6.84966666667,2.34693333333,7.39853333334,4.32766666667,3.88753333333,8.4302
259.89,4.01986666667,2.54033333333,2.33453333333,1.95053333333,6.56246666667,6.81526666667,2.33453333333,7.44726666666,4.17846666667,3.7472,8.38653333333
260.27,3.7886,2.3844,2.13046666667,1.68706666667,6.4366,6.63306666667,2.231,7.30166666666,4.01393333333,3.49873333333,8.3106
260.64,3.35573333333,1.9922,1.90233333333,1.29513333333,6.08773333333,6.37826666667,1.959,7.04946666667,3.637,3.20926666667,7.94526666667
261.01,3.07813333333,1.60173333333,1.63726666667,0.992199999999,5.92246666667,6.2392,1.6772,6.8604,3.22473333333,3.07113333333,7.59526666667
261.39,3.04453333333,1.434,1.4698,0.916200000001,5.82453333334,6.1084,1.64393333333,6.81933333333,3.07313333333,2.99446666667,7.42293333333
261.76,3.36753333333,1.73266666667,1.8474,1.146,6.18773333333,6.217,1.89633333333,7.06986666667,3.29653333333,3.26246666667,7.62713333333
262.13,3.32033333334,1.64073333333,1.75986666667,1.06873333333,6.14126666667,6.087,1.8374,7.08586666667,3.248,3.18586666667,7.40946666666
262.51,3.439,1.76873333333,1.92353333333,1.25893333333,6.3568,6.126,1.9406,7.33406666667,3.27566666667,3.30933333333,7.5144
262.88,3.1676,1.37593333333,1.63533333333,0.878666666667,6.20386666667,5.80666666667,1.58853333333,7.095,3.04253333333,3.01753333333,7.13886666666
263.25,3.66533333333,1.9434,2.23726666667,1.54226666667,6.96066666667,6.37633333333,2.11273333333,7.63479999999,3.81046666667,3.6308,7.75593333333
263.63,4.09613333333,2.3578,2.85766666667,2.05553333333,7.39406666667,6.7152,2.6412,8.14026666666,4.51786666667,4.25286666666,8.282
264.00,4.11166666667,1.8418,2.76686666667,1.92746666667,7.44506666667,6.3244,2.3756,7.73433333334,4.3154,4.12386666667,7.94606666667
264.37,4.34826666666,1.58813333333,2.95546666667,2.327,7.4564,6.26326666667,2.49673333333,7.77066666667,4.2676,4.22933333333,7.93626666667
264.75,5.25546666667,2.27493333333,3.48926666667,3.16006666667,7.99653333333,6.69246666667,3.30126666667,8.50986666667,4.9948,4.75086666667,8.95866666667
265.12,5.6424,2.654,3.7206,3.3312,8.1354,6.85286666667,3.63613333333,8.64759999999,5.25706666667,4.75346666667,9.34593333335
265.49,6.03933333334,3.03213333333,4.09546666667,3.75486666667,8.6812,7.37693333333,3.92526666667,8.78513333333,5.60326666667,5.07586666667,10.0145333333
265.87,6.2786,3.45586666667,4.3424,4.183,9.07266666667,7.99433333333,4.40766666667,9.14626666667,6.04166666667,5.44126666667,10.6536666667
266.24,6.776,4.30386666667,4.94053333333,4.83493333333,9.77166666667,8.8186,5.1982,9.73246666667,6.815,5.8856,11.4938666667
