wavelength,Back_CamPauf,Belly_CamPauf,Breast_CamPauf,Crissum_CamPauf,Crown_CamPauf,DorTail_CamPauf,Rump_CamPauf,Throat_CamPauf,WingTip_CamPauf
651.43,15.0824,38.7827,19.7982666667,35.4827666667,11.9097333333,10.5938666667,15.5706,24.7152666667,12.7167333333
651.76,14.9728,38.7305333333,19.6951,35.4386333333,11.7468,10.5042,15.4757666667,24.6576,12.5746666667
652.09,14.8837333333,38.7380333333,19.6350333333,35.4575333333,11.6566,10.4945333334,15.4524333333,24.6449333333,12.5102
652.42,14.9821333333,38.8482,19.7520666667,35.5659666667,11.7638666667,10.599,15.5730333333,24.7094,12.5968
652.75,15.0024,38.8753,19.796,35.5026666667,11.7948,10.6428666667,15.556,24.7332666667,12.5925333333
653.08,15.0296,38.7922666667,19.788,35.5374666667,11.8590666667,10.7018666667,15.5768666667,24.7387333333,12.554
653.41,14.9120666667,38.7456,19.6287333333,35.4820666667,11.7401333333,10.5636,15.4482333333,24.6476,12.4384666667
653.74,14.9038666667,38.6654,19.6377333333,35.4871,11.7481333333,10.5431333333,15.4616666666,24.5654666667,12.4215333334
654.06,14.9085333333,38.6318666667,19.5179666667,35.4832,11.6851333333,10.519,15.3957333333,24.5062666667,12.3670666667
654.39,14.9823333333,38.7633333333,19.5532333333,35.5727666667,11.811,10.5358,15.4990666667,24.5884,12.4734
654.72,15.0727333333,38.9066,19.7076333333,35.7285,11.9286666667,10.6578666667,15.6158333333,24.6776,12.603
655.05,15.1044,38.9550666667,19.7463666667,35.8132666667,12.0020666667,10.6976666667,15.6887,24.7981333333,12.6968666667
655.38,15.1214,39.0201666667,19.7740333333,35.8625,12.0696666667,10.6929333333,15.7246666667,24.8552666667,12.6914
655.71,15.1824,39.0677333333,19.8252333333,35.8991,12.1501333333,10.6898666667,15.7516333333,24.8677333333,12.728
656.04,15.2447333333,39.0761333333,19.8244,35.9366333333,12.1906666667,10.7552666667,15.7396,24.8431333334,12.7558666667
656.37,15.2974,39.0692333333,19.8503666667,35.9281,12.2155333333,10.8044,15.8076,24.8801333333,12.8548666667
656.69,15.3606,39.2175666667,19.9557333333,35.955,12.2375333333,10.8583333333,15.8920666667,24.9224,12.9477333333
657.02,15.3562666667,39.1284666667,20.0109,35.7983333333,12.2412,10.8472,15.8974666667,24.8437333333,12.9209333333
657.35,15.315,39.1238,19.9648,35.7179666667,12.2316,10.8184,15.8084666667,24.8004666667,12.8816
657.68,15.2894666667,39.015,19.9760666667,35.6211,12.2219333333,10.8217333333,15.8001666667,24.7977333333,12.8444
658.01,15.2327333333,38.9399666667,19.9432,35.4967666667,12.1336,10.8062666667,15.7482666667,24.7027333333,12.7854
658.34,15.1932666667,38.8157666667,19.9218,35.4086666667,12.0942666667,10.7851333333,15.6980333333,24.6702,12.7712
658.66,15.1783333333,38.7638666667,19.9115666667,35.3724,12.1065333333,10.7384,15.6657,24.6503333333,12.7646666667
658.99,15.329,38.9031333333,20.0659,35.4400333333,12.2060666667,10.8788666667,15.7761,24.7759333333,12.9174666667
659.32,15.3920666667,38.9328666667,20.0953333333,35.4601,12.2586,10.9604,15.8507333333,24.8613333333,13.0006666667
659.65,15.4168666667,38.9365333333,20.1638,35.455,12.2976,11.0057333333,15.9289666667,24.8958,13.0595333334
659.98,15.4075333333,38.9564666667,20.165,35.5045333333,12.2892,10.9532,15.9331333333,24.9087333333,12.9962
660.31,15.4251333333,38.9311,20.1488333333,35.4570333333,12.3065333333,10.9551333333,15.9114,24.8947333333,13.0248
660.63,15.4528666667,38.9955666667,20.1879,35.6144333333,12.3495333333,11.0299333333,15.9392,24.9612,13.0867333333
660.96,15.4578666667,39.0324666667,20.2358666667,35.6207666667,12.3636666667,11.0476666667,15.9492,25.003,13.091
661.29,15.4452666667,39.0912,20.2447333333,35.6661333333,12.3770666667,11.0262,15.9318666667,25.0073333333,13.0504
661.62,15.5966666667,39.2416666667,20.3625,35.841,12.5126,11.163,16.0894,25.1794,13.1543333333
661.94,15.7186666667,39.4539,20.4408,35.9903666667,12.6591333333,11.2655333333,16.2209,25.2874,13.2359333333
662.27,15.7308666667,39.4658,20.4122333333,35.9960333333,12.6474,11.3274666667,16.2127,25.2785333333,13.1894
662.60,15.7675333333,39.5103,20.4206333333,36.0785,12.7012666667,11.3878,16.2291666666,25.2729333333,13.2090666667
662.93,15.7624666667,39.6318,20.4886666667,36.1200333333,12.7420666667,11.406,16.2219333333,25.3109333333,13.1836
663.26,15.8044,39.7278,20.4898,36.2322666667,12.7780666667,11.3932,16.2049,25.4136666667,13.2128
663.58,15.9025333333,39.8672333333,20.5644666667,36.3387666667,12.8945333333,11.5371333333,16.3016333333,25.4609333333,13.3825333333
663.91,16.0768,40.0302666667,20.7380666667,36.5811,13.0531333333,11.7613333333,16.5189,25.6482,13.4919333333
664.24,16.3051333333,40.1883333333,20.8958333333,36.6571333333,13.2637333333,11.9189333333,16.7124666667,25.7580666667,13.6686
664.57,16.3286,40.2305666667,20.8332,36.7884,13.2626666667,11.9386666667,16.7333,25.8066666667,13.6697333333
664.89,16.3909333333,40.2896,20.857,36.8729333333,13.3304666667,11.9762666667,16.8186333333,25.7759333333,13.7570666667
665.22,16.3105333333,40.2410666667,20.7916333333,36.8420666667,13.2676,11.8599333333,16.6861,25.7302666667,13.6768666667
665.55,16.2979333333,40.2346666667,20.7699666667,36.7775,13.1995333333,11.8245333333,16.6740333333,25.7185333333,13.6848
665.87,16.3852666667,40.3453333333,20.8512,36.818,13.2844666667,11.8666666667,16.7899666667,25.815,13.7526
666.20,16.273,40.1226333333,20.7463,36.6587666667,13.2390666667,11.7658666667,16.7358666667,25.6682666667,13.7178
666.53,16.279,39.9989666667,20.7053666667,36.6133666667,13.2410666666,11.7494666667,16.6911333333,25.5292666667,13.6946666667
666.86,16.2246,39.8426333333,20.6339333333,36.4852666667,13.161,11.6894,16.6972,25.4392666667,13.6586666667
667.18,16.2556666667,39.876,20.6498,36.5225,13.2319333333,11.7162,16.7325,25.4463333333,13.644
667.51,16.1967333333,39.7159666667,20.5484333333,36.3621333333,13.1858666667,11.6246,16.6422666667,25.3392,13.6025333333
667.84,16.129,39.6733666667,20.5292666667,36.3749,13.1776666667,11.6321333333,16.6371,25.3961333333,13.6342
668.16,16.2576666667,39.6649333333,20.6686333333,36.3644666667,13.3123333333,11.7457333333,16.7207666667,25.4446666667,13.7496
668.49,16.3350666666,39.7034,20.7693666667,36.4129333333,13.3632,11.8488,16.7490333333,25.5654,13.8645333333
668.82,16.4299333333,39.7082666667,20.8530333333,36.5447,13.4498666667,11.9460666667,16.8523,25.6275333333,13.9772
669.14,16.4983333333,39.7903333333,20.9624333333,36.7168333333,13.5798666667,12.088,16.9231666667,25.7484666667,14.0341333333
669.47,16.48,39.7085666667,20.9559666667,36.7773333333,13.6099333333,12.1392,16.8749,25.6757333333,14.0904666666
669.80,16.4845333333,39.8212666667,20.9694,36.8457333333,13.6399333333,12.1582,16.9158333333,25.6908,14.111
670.13,16.5556666667,39.9108333333,20.9846333333,36.9199,13.6805333333,12.2403333333,17.0099,25.8186,14.2206666667
670.45,16.5514666667,40.0025,20.9739333333,36.9376666667,13.6963333334,12.2858,17.0254666667,25.7923333333,14.2468666667
670.78,16.568,39.9168666667,21.0114,36.8624333333,13.6578,12.2992,17.0075,25.8108,14.2744
671.10,16.6942666667,40.0871,21.0566333333,36.9674666667,13.7362666667,12.3831333333,17.0958333333,25.908,14.429
671.43,16.624,39.9968,20.9130333333,36.8750333333,13.5614,12.2924,16.9808333333,25.7479333333,14.2977333333
671.76,16.6506,40.1657,20.9721333333,36.9833,13.5721333333,12.3728666667,17.0533,25.8642,14.41
672.08,16.7304,40.2545333333,21.0372333333,37.0321333333,13.6482666667,12.4492666667,17.2191,25.9352,14.5354
672.41,16.7125333333,40.1733666667,20.9899,36.9275333333,13.5980666667,12.4841333333,17.1665,25.8586666667,14.4881333333
672.74,16.7076,40.1111333333,20.9277,36.8567,13.4963333333,12.4273333333,17.1117333333,25.7855333333,14.4602
673.06,16.7538,40.2398666667,20.9665333333,36.8781,13.5182,12.4464,17.1735666667,25.8182,14.4462666667
673.39,16.7954666667,40.2742666667,21.0011333333,36.9346666667,13.5384,12.4866,17.2236333333,25.9763333333,14.4863333333
673.72,16.7709333333,40.2150333333,21.0457,36.9640333333,13.5270666667,12.4592666667,17.2067,25.8965333333,14.5168
674.04,16.8576,40.3263,21.1162333333,37.0747333333,13.6249333333,12.5207333333,17.3226333333,25.9625333333,14.5846666667
674.37,16.9610666667,40.4272,21.1416666667,37.2237666667,13.7284,12.639,17.4226666667,26.0422,14.6947333333
674.69,16.7434,40.2443,21.0492666667,37.1153333333,13.5714666667,12.4739333333,17.2875333333,25.8746666667,14.5112666667
675.02,16.8286,40.3690666667,21.1556666667,37.2210666667,13.7008,12.5648666667,17.3461,25.9962,14.6068666667
675.35,16.8314666667,40.3548333333,21.1463666667,37.2483666667,13.7333333333,12.5931333333,17.4546,25.9738666667,14.5798666667
675.67,16.7759333333,40.3058333333,21.093,37.2273666667,13.7056666667,12.6198666667,17.3634,25.9253333333,14.4898
676.00,16.7105333333,40.3912,21.0475666667,37.1796333333,13.7064,12.5653333333,17.3806333333,25.9304,14.5326
676.32,16.7294,40.4187,21.1057,37.2434,13.7758666667,12.5894,17.4711333333,25.9128,14.5908666667
676.65,16.7841333333,40.4091666667,21.1559666667,37.2572666667,13.8143333333,12.6454,17.589,25.9756666667,14.7678666667
676.97,16.7311333333,40.3021666667,21.1208,37.1475333333,13.7462,12.6226666667,17.5269,25.8256666667,14.7114666667
677.30,16.7256,40.3909666667,21.1329,37.2081333333,13.7502,12.6486666667,17.5550666667,25.8485333333,14.6994
677.63,16.6498,40.2707,21.0970666667,37.0834,13.6898666667,12.6105333333,17.4656,25.8152,14.637
677.95,16.6146,40.3241333333,21.1546333333,37.0908333333,13.6718666667,12.6096666667,17.4687666667,25.8410666667,14.6148
678.28,16.6522,40.3378666667,21.2273666667,37.1196,13.7191333333,12.6569333333,17.4622333333,25.9374666667,14.6523333333
678.60,16.6584,40.3519,21.2454333333,37.1977666667,13.7428,12.6684666667,17.5826333333,26.0350666667,14.6597333333
678.93,16.6526,40.2213,21.2337,37.0830666667,13.7168666667,12.6567333334,17.4391,26.0297333333,14.6420666667
679.25,16.7046,40.3765666667,21.3353,37.1203666667,13.8259333333,12.7346,17.5751,26.1407333333,14.7605333333
679.58,16.7244,40.3199666667,21.3645666667,37.1004333333,13.7902666667,12.7455333333,17.5366,26.1078,14.6956
679.90,16.6042666667,40.1172666667,21.2303666667,36.9192666667,13.6186,12.6362666667,17.4078,26.0302666667,14.5936666667
680.23,16.5350666667,40.0061,21.1061666667,36.8007333333,13.4962666667,12.5127333333,17.3146666667,25.9408666667,14.4588
680.55,16.6016,40.1233666667,21.1594666667,36.9325333333,13.5768,12.5833333333,17.3901333333,26.0905333333,14.5634
680.88,16.6341333333,40.1005,21.1629,36.8301,13.6116666667,12.6321333333,17.4097333333,26.09,14.5988666667
681.20,16.7766666667,40.1542,21.2475333333,36.9736666667,13.7702666667,12.7926,17.4905666667,26.2052666667,14.7711333333
681.53,16.8210666667,40.1571666667,21.2385333333,36.9947333333,13.8245333333,12.8312666667,17.567,26.2278,14.8676
681.85,16.8627333333,40.1893333333,21.2064666667,37.0141666667,13.8030666667,12.8647333333,17.6412333333,26.2047333333,14.9066666667
682.18,16.7034,40.1298,21.0707333333,36.8498,13.6656666667,12.7446666667,17.4627666667,26.0318,14.815
682.50,16.6158666667,40.1767,20.9983,36.8430666667,13.5677333333,12.6694666667,17.4607333333,25.8835333333,14.7715333333
682.83,16.5456666667,40.0316666667,20.9033666667,36.8609333333,13.4393333333,12.5516666667,17.3524666667,25.8010666667,14.6539333333
683.15,16.5054,40.1006,20.9154,36.9293333333,13.4448666667,12.5743333333,17.4272666667,25.8294666667,14.743
683.48,16.5444,40.1817333333,20.9252,36.9578333333,13.5190666667,12.6028,17.4967,25.839,14.8008
683.80,16.6056,40.3683666667,21.0779666667,37.1145333333,13.6579333333,12.7956666667,17.6409333333,25.973,14.9152
684.13,16.5580666667,40.3507666667,21.0022333333,37.0331,13.6134,12.7394,17.6028666667,25.8752,14.8331333333
684.45,16.4595333333,40.3128666667,20.9921666667,37.0758,13.4984666666,12.5610666667,17.5613666667,25.8568,14.7486666667
684.78,16.2904666667,40.2795333333,20.8343333333,36.9735666667,13.2882666667,12.334,17.4135333333,25.6921333333,14.5887333333
685.10,16.1674666667,40.2181,20.8436,36.9334,13.1824,12.25,17.3105,25.6518,14.4779333333
685.43,16.2406,40.3359666667,20.9776333333,37.0519666667,13.3032666667,12.3223333333,17.3704333333,25.7572,14.5514
685.75,16.4058,40.5180333333,21.1642666667,37.2251,13.4425333333,12.4903333333,17.5496666667,25.9351333333,14.6431333333
686.08,16.3136,40.4743,21.1423,37.1990666667,13.4288,12.4110666667,17.4992333333,25.9950666667,14.5746
686.40,16.2654666667,40.3481666667,21.0586333333,37.0536,13.3821333333,12.3717333333,17.4244333333,25.8918,14.5594
686.72,16.3705333333,40.4033666667,21.1413666667,37.0342333333,13.5076666667,12.5072,17.4847666667,25.9549333333,14.5834
687.05,16.4160666667,40.5215666667,21.2102666667,37.1374,13.6015333333,12.5407333333,17.5371333333,26.0188,14.6306
687.37,16.3524,40.4264666667,21.1426,37.0415,13.5082,12.469,17.4671666667,25.9361333333,14.5913333333
687.70,16.2907333333,40.3554333333,21.1147,37.008,13.4418,12.3809333333,17.4058,25.8156666667,14.5024666667
688.02,16.2782666667,40.3682,21.0555333333,37.0108,13.4146666666,12.4720666667,17.4135,25.8342,14.5112
688.34,16.3106,40.3566666667,21.1463,37.0011333333,13.4656,12.5552666667,17.4728,25.9903333333,14.6061333333
688.67,16.2931333333,40.2692333333,21.0509333333,36.9417666667,13.4330666667,12.4964,17.3976666667,25.9189333333,14.5773333333
688.99,16.1345333333,40.0871666667,20.8522,36.8189,13.2899333333,12.3837333333,17.2783666667,25.7245333333,14.4469333334
689.32,16.0548,40.0275666667,20.7997666667,36.7876666667,13.1784,12.3057333333,17.2227,25.625,14.4652
689.64,16.2247333333,40.1427,20.9686666667,36.9142333333,13.3506666667,12.4880666667,17.4083666667,25.7645333333,14.65
689.96,16.1948666667,40.1722,20.9500333333,36.8750333333,13.2866,12.4694666667,17.3919,25.7912,14.5723333333
690.29,16.0006,40.0064333333,20.7394,36.8020333333,13.0551333333,12.2277333333,17.1864333333,25.6492,14.4635333333
690.61,15.8926666667,39.9028,20.6799333333,36.6915333333,12.9137333333,12.1542,17.0460333333,25.5398666667,14.3650666667
690.94,15.9149333333,39.9926,20.7477333333,36.7555333333,12.9418,12.1339333333,17.0659,25.6554666667,14.3626
691.26,15.8946666667,39.9775,20.8215,36.7644333333,12.9397333333,12.1858,17.1026666667,25.7235333333,14.4538
691.58,15.9526666667,40.0431,20.8491,36.7790333333,13.0634666667,12.2345333333,17.1445,25.7618,14.5349333333
691.91,15.8604666667,39.9760666667,20.7988666667,36.7216666667,12.9521333333,12.1511333333,17.1074,25.5727333333,14.3991333333
692.23,15.8242,40.1092333333,20.8095666667,36.7603,12.962,12.1406,17.0806333333,25.6444,14.3307333334
692.55,15.8682666667,40.1658333333,20.9799666667,36.7832333333,13.0838,12.2006666667,17.1831666667,25.7606666667,14.4261333333
692.88,15.8649333333,40.0923666667,20.8952666667,36.7152666667,13.0953333333,12.1348,17.1451,25.7956666667,14.3640666667
693.20,15.7545333333,39.9337,20.6373666667,36.5629333333,12.893,11.9417333333,16.9204,25.6127333333,14.1952666667
693.52,15.7734666667,39.8772,20.7182666667,36.5406666667,12.9824666667,11.9840666667,16.9,25.7013333333,14.258
693.85,15.7612,39.7826666667,20.6781333333,36.4477333333,13.0262,11.8732666666,16.8430666667,25.6376,14.1734
694.17,15.7687333333,39.7589666667,20.7344333333,36.4351333333,13.1095333333,11.9409333334,16.8746,25.6599333333,14.1325333333
694.49,15.6196666667,39.6111,20.6016,36.3716,13.0153333333,11.7969333333,16.7170666666,25.4798666667,13.9848
694.82,15.5554666667,39.5913666667,20.477,36.2740333333,12.9502666667,11.6896666667,16.6148,25.4126666666,13.8012666667
695.14,15.5267333333,39.4515,20.4097333333,36.1806333333,12.8508666667,11.6111333333,16.5385333333,25.3502666667,13.6878
695.46,15.4257333333,39.3214,20.2106333333,36.0354333333,12.7622666667,11.5110666667,16.3947,25.2351333333,13.5098666667
695.79,15.3706666667,39.1954333333,20.1773666667,35.9306333333,12.7196666667,11.4274,16.4068666667,25.0394,13.4786666667
696.11,15.3128666667,39.1334,20.0245,35.8857666667,12.5337333333,11.2474,16.2039,24.9510666667,13.3192666666
696.43,15.4457333333,39.1801666667,20.2298666667,35.9180333333,12.7181333333,11.4264666667,16.3044,24.9902666667,13.3768
696.75,15.5426666667,39.1949666667,20.3835666667,35.9896666667,12.8932666667,11.5393333333,16.4121333333,25.0782,13.4426666667
697.08,15.4766,39.2327333333,20.2934,36.0117333333,12.8313333333,11.3939333333,16.3841333333,24.9916,13.4208
697.40,15.5864,39.3834333333,20.4322666667,36.1858,12.9299333333,11.5748,16.5454,25.1013333333,13.5225333333
697.72,15.63,39.2590666667,20.4082,36.1776666667,12.9011333333,11.554,16.5469666667,25.1301333333,13.5986
698.05,15.4884666667,39.0838333333,20.2419,36.0350333333,12.7586,11.4579333333,16.4826,25.0212666667,13.5329333333
698.37,15.594,39.1511333333,20.3507666667,36.0717666667,12.9111333333,11.5335333333,16.6001666667,25.0666,13.7108666666
698.69,15.5613333333,39.1087666667,20.2935666667,36.0632666667,12.9244,11.5214666667,16.5687,25.0085333333,13.6684666667
699.01,15.6606666667,39.2671333333,20.4593666667,36.1760666667,13.0112,11.5885333333,16.6448666666,25.0848,13.7926
699.34,15.6718666667,39.2622666667,20.4629,36.1521666667,13.0188666667,11.5976,16.6356666667,25.1150666667,13.7690666667
699.66,15.7137333333,39.3453,20.5643333333,36.2667333333,13.157,11.7257333333,16.8121333333,25.1738,13.8526666666
699.98,15.6944666667,39.3549666667,20.5123333333,36.3005666667,13.1426666667,11.6619333333,16.8051333333,25.1471333333,13.9034
700.30,15.6509333333,39.3525333333,20.4496333333,36.3118,13.0676,11.6466666667,16.8060666667,25.1594,13.9037333333
700.63,15.608,39.3636,20.4198333333,36.3267,13.0420666667,11.6122,16.7570333333,25.0226,13.832
700.95,15.447,39.2723666667,20.2870666667,36.1460666667,12.863,11.3978666667,16.5801666667,24.8353333333,13.6598
701.27,15.4162666667,39.5126333333,20.3772,36.2694,12.9422,11.3989333333,16.6281333333,24.8946,13.6811333333
701.59,15.7666,39.7743666667,20.6937,36.5629333333,13.2666,11.6918,16.8373,25.1376666667,13.9462666667
701.91,15.7768666667,39.8478,20.8299666667,36.6980666667,13.3162,11.802,16.9025666667,25.199,13.9839333333
702.24,15.7782,39.9143666667,21.0135666667,36.7745666667,13.3541333333,11.8380666667,16.9106333333,25.1872,14.0163333333
702.56,15.7959333333,39.9163,21.0393,36.9138,13.4902,11.8717333333,16.9612666667,25.2896666666,14.0402666667
702.88,16.0606,40.2435666667,21.2993,37.2454333333,13.7853333333,12.1318666667,17.2722,25.5788,14.3751333333
703.20,16.0868666666,40.2309,21.2550666667,37.1098666667,13.7554666667,12.0403333333,17.1186,25.6358666667,14.2877333333
703.52,16.1549333333,40.2411333333,21.2514666667,37.1852333333,13.8078,12.1276,17.1783333333,25.6594,14.3284666666
703.85,16.1259333333,40.2663666667,21.2740333333,37.1123333333,13.8144666667,12.045,17.1536,25.5162666667,14.2909333333
704.17,16.3522666667,40.2326666667,21.5338,37.2166,14.0305333334,12.3471333333,17.4128333334,25.7871333333,14.5028666667
704.49,16.5538,40.4264666667,21.7278333333,37.4783,14.3573333333,12.6171333333,17.6965666667,26.0652666667,14.7808
704.81,16.5800666667,40.3335,21.6971,37.4158,14.3312666667,12.6925333333,17.6538666667,25.9586,14.7058
