wavelength,Back_SalSimm,Belly_SalSimm,Breast_SalSimm,Crissum_SalSimm,Crown_SalSimm,DorTail_SalSimm,Patch10_SalSimm,Patch11_SalSimm,Patch12_SalSimm,Patch13_SalSimm,Rump_SalSimm,Throat_SalSimm,WingTip_SalSimm
235.16,-26.8573333333,-17.3714,-28.9906,-22.5524,-32.0762,-23.4286,-25.7524,-22.7428666667,-21.6000666667,-22.6667333333,-27.1619333333,-13.7905333333,-12.8001
235.54,-18.1462666666,-10.9090666667,-19.1978666667,-13.6184666667,-22.1034,-13.4045333333,-16.6844,-13.9395333333,-12.8699333333,-13.0482,-18.253,-4.91993333334,-3.54720000001
235.91,-15.3333333333,-8.50806666666,-14.9683333333,-11.0792666667,-17.6507333333,-11.0792666667,-12.1904666667,-10.381,-9.46039999999,-9.65066666667,-13.6825333333,-3.17466666667,-0.555733333336
236.29,-9.56513333334,-4.6378,-10.3911666667,-8.78253333333,-11.4493333333,-8.02893333332,-8.40586666667,-7.30453333333,-5.82606666667,-6.98553333333,-9.56526666667,0.6956,2.39143333333
236.66,-6.21519999999,-2.47013333333,-6.4408,-7.49006666667,-8.76486666667,-6.00253333334,-7.11826666665,-4.86073333333,-5.89653333334,-5.8434,-8.33999999999,2.33746666666,4.44883333333
237.04,-5.36513333333,-4.24973333333,-6.24173333333,-8.28686666667,-7.96806666666,-6.08240000001,-8.10093333334,-6.13546666667,-6.58693333333,-5.65726666667,-9.08353333334,1.4874,4.09016666667
237.41,-3.3334,-3.98506666667,-4.298,-6.61646666666,-6.64166666667,-3.00746666667,-6.09019999999,-5.48866666667,-4.13546666667,-4.51133333333,-7.41853333333,2.43106666667,5.33836666667
237.79,-4.45233333333,-4.23813333333,-4.4048,-6.26193333333,-7.3572,-4.14273333333,-7.38099999999,-7.88093333333,-4.30953333333,-5.00006666667,-8.02393333335,2.95233333335,4.32146666667
238.17,0.643,1.4362,1.0826,-0.214333333334,-1.50059999999,0.107133333336,-1.88633333333,-2.85113333333,1.13620000001,0.85746666666,-1.865,8.72453333333,8.4779
238.54,2.89346666667,4.55513333333,3.84163333333,2.75653333333,2.63933333333,3.59726666667,1.17293333333,0.586399999999,3.49953333333,4.55533333333,1.2316,11.8084666667,10.5865333333
238.92,3.0352,3.77593333333,3.53203333333,1.77053333333,2.71,3.32426666667,1.15626666667,0.578133333334,3.34233333333,4.13726666667,1.1382,10.6412666667,9.10560000001
239.29,2.1242,2.53893333333,1.8998,-0.224599999999,1.7444,1.29533333333,-0.621799999999,-0.587266666667,2.52146666667,3.14333333333,0.0172,8.58366666666,7.61673333333
239.67,-0.610466666669,0.321200000001,-1.26906666667,-3.3414,-0.963800000002,-1.86346666667,-3.45393333333,-3.261,-1.06033333333,0.0481333333326,-2.55413333333,5.04406666667,4.52196666667
240.04,-0.072200000002,0.896399999998,-0.245966666666,-2.5598,-0.621799999998,-0.752133333333,-3.38386666667,-2.66093333333,-0.607266666666,0.7086,-2.01013333333,5.50973333333,5.03973333333
240.42,-1.45553333333,-0.389866666668,-0.929233333333,-3.1448,-2.2092,-1.11746666667,-4.08046666667,-2.92393333333,-1.36446666667,0.545866666666,-2.57313333333,3.8336,4.79533333333
240.79,1.2008,2.61513333333,1.78456666667,0.0109999999992,0.605933333333,1.7958,-0.235733333332,-0.123466666667,3.1312,3.98433333333,0.314333333332,6.31873333334,7.2838
241.17,1.62046666667,3.33813333333,2.13976666667,1.12573333333,1.281,2.40653333333,0.912133333331,0.621066666667,4.231,4.77433333334,1.213,6.71520000001,7.48193333333
241.54,2.7892,4.63433333333,3.19733333333,2.415,2.72946666667,3.43533333333,2.35546666667,2.245,5.32306666667,6.18193333333,2.92506666666,7.96766666666,8.4141
241.92,2.8114,4.6248,3.19626666667,2.33886666667,2.94866666667,3.87046666667,2.8494,2.499,5.42493333333,6.34660000001,3.3752,7.44380000001,8.37709999999
242.29,2.91006666667,4.04326666667,2.85433333333,2.0496,2.5254,3.7566,2.6512,2.42733333333,5.16966666667,6.20506666667,3.35086666667,6.67366666667,8.21290000001
242.67,2.83633333333,3.70446666667,2.5778,1.65673333333,2.04786666667,3.0484,2.45186666667,2.041,4.6786,5.5932,3.26046666667,6.15640000001,8.03846666667
243.05,3.31433333333,4.17773333333,3.1715,2.0636,2.45086666667,3.52386666667,2.83813333333,2.40633333333,5.1682,5.9492,3.98093333333,6.5904,8.73659999999
243.42,3.51526666667,4.62533333333,3.45976666667,2.436,2.75666666667,3.91613333334,3.26846666667,2.54693333333,5.42086666667,6.2658,4.317,7.13539999999,9.2198
243.80,4.3658,5.34666666667,4.49596666667,3.56626666667,3.66953333333,4.93493333333,3.98433333333,3.4272,6.52133333333,7.09646666667,5.17106666667,7.9988,10.0513666667
244.17,5.287,6.34553333333,5.30766666667,4.74566666667,4.57926666667,5.6676,5.07293333333,4.4068,7.529,7.90366666666,5.85786666667,8.9206,10.9932666667
244.55,6.35526666667,7.60093333334,6.15043333333,5.80713333333,5.76126666666,6.52806666667,6.1014,5.36906666667,8.82353333333,8.77733333333,6.67246666667,10.1097333333,11.7849333333
244.92,6.51953333333,7.528,5.977,5.86,5.6856,6.73206666667,6.0344,5.51113333333,8.47646666667,8.55833333333,6.85753333333,10.2971333333,11.9187
245.30,7.17906666667,8.04166666667,6.5017,6.3014,5.98673333333,7.585,6.38753333333,6.0426,8.79753333333,8.69099999999,7.4986,10.9234,12.3465
245.67,6.8166,7.60373333333,6.31063333333,5.7626,5.42046666666,7.3976,6.00146666667,5.55153333333,8.3626,8.04866666667,6.95706666667,10.2412666667,11.8858333333
246.05,7.12926666667,7.8278,6.81873333333,5.96833333333,5.47993333333,7.92193333333,6.0926,5.7284,8.4532,7.91773333333,7.01373333333,10.4756666667,12.1315
246.42,6.81246666667,7.56053333333,6.65286666667,5.61133333333,5.06393333333,7.66686666667,5.7886,5.49706666667,8.35993333333,7.51306666667,6.78473333333,10.3838666666,11.9295333333
246.79,6.90933333333,7.695,6.8603,5.7722,5.19293333333,7.95206666667,5.8012,5.736,8.54253333333,7.6662,6.86226666667,10.5921333333,12.0858
247.17,6.9898,7.6156,6.70366666667,5.68746666667,5.095,7.7234,5.64013333333,5.6672,8.35933333333,7.65613333333,6.7374,10.4965333333,12.1016
247.54,7.052,7.5008,6.71236666667,5.73766666667,5.00166666667,7.81046666667,5.81046666667,5.63673333333,8.50866666667,7.62406666667,6.76146666667,10.4581333334,12.1217
247.92,6.42166666667,6.682,5.91943333334,4.97933333333,4.25046666667,7.0862,5.3162,4.8844,7.71693333333,6.78606666667,5.94706666667,9.81173333332,11.4760333333
248.29,6.39946666667,6.54666666667,5.77366666667,4.88066666667,3.98326666667,6.89773333333,5.25293333333,4.75466666667,7.60306666667,6.72966666667,5.90426666667,9.73140000001,11.3642666667
248.67,6.30666666667,6.42686666667,5.73373333333,4.89053333333,3.8462,6.85286666667,5.12753333334,4.6114,7.35386666667,6.62473333333,5.8206,9.595,11.23
249.04,6.45766666667,6.63913333333,6.06886666667,5.12673333333,4.23226666667,7.12453333333,5.4004,4.8686,7.4842,6.88793333333,6.07653333333,9.85706666665,11.3833
249.42,6.68273333333,6.95313333333,6.27403333333,5.392,4.3876,7.1302,5.65266666667,5.08946666667,7.81266666667,7.2172,6.22886666667,9.9694,11.6464333333
249.79,6.9232,7.04273333334,6.28696666667,5.6782,4.4434,7.13873333333,5.76366666667,5.2882,7.96653333334,7.53546666667,6.40333333333,10.1624,11.9258
250.17,7.4082,7.44133333333,6.62623333333,6.3434,4.721,7.40453333333,6.20033333333,5.85533333333,8.53173333333,8.24526666668,6.7402,10.5470666667,12.4686666667
250.54,7.92233333333,8.0988,6.92363333333,6.94926666667,5.1558,7.76546666667,6.6392,6.1448,8.73466666667,8.7386,7.03946666667,10.9046,12.7976666667
250.92,8.67859999999,8.87646666666,7.47893333333,7.85,5.9122,8.27853333333,7.44586666667,6.68733333333,9.51566666667,9.69693333333,7.75086666666,11.6306,13.1725333333
251.29,8.59000000001,8.92093333334,7.38903333333,8.04193333334,5.9834,8.2724,7.55873333333,6.73633333333,9.64766666667,9.7738,7.64573333333,11.8146666667,13.0134
251.66,8.3106,8.73646666667,7.13533333333,7.77646666667,5.65226666667,7.87586666666,7.04253333333,6.51273333333,9.30253333333,9.4746,7.3596,11.6984,12.6064666667
252.04,9.49706666667,10.3752666667,8.21836666667,9.06933333333,6.90326666667,9.1602,8.0774,7.8134,10.5166,11.0123333333,8.83726666666,12.8419333333,13.6633666667
252.41,9.27226666667,10.459,8.02273333333,8.66473333333,6.75466666667,9.33233333333,7.79306666667,7.60313333333,10.3198,10.9828666667,8.74826666667,12.7352666667,13.3008333333
252.79,9.20833333333,10.4392666666,7.9657,8.5648,6.46933333333,9.2036,7.94446666666,7.5452,10.4580666667,10.9278666667,8.87486666666,12.8024666667,13.1478
253.16,9.0066,10.3056,7.543,8.50053333333,5.88333333333,8.95886666666,7.41633333333,7.05826666667,10.2913333333,10.6542,8.54346666667,12.5835333334,12.7292666667
253.54,8.44093333333,9.78960000001,7.21543333333,8.14593333333,5.57406666667,8.52299999999,6.93246666666,6.58933333333,9.79920000001,10.0749333333,8.04920000001,12.2359333333,12.3303333333
253.91,8.02473333333,9.57033333333,6.90363333333,7.99506666667,5.41246666667,8.24686666666,6.57773333333,6.24706666667,9.60993333333,9.7086,7.74306666667,12.1629333333,11.9974666666
254.28,7.379,9.06373333333,6.24676666667,7.29253333334,4.82953333333,7.51166666667,5.99493333333,5.39946666667,8.9108,8.61073333334,7.16026666667,11.603,11.0890333333
254.66,6.82546666667,8.33333333334,5.73023333333,6.6084,4.04753333333,6.9418,5.44973333333,4.7142,8.3226,7.80953333334,6.25926666667,11.0952666667,10.4550333333
255.03,5.42233333333,6.90873333333,4.45656666667,5.19713333333,2.46066666667,5.69253333333,3.8402,3.2488,7.09466666667,6.25566666667,4.76353333333,9.9268,9.45946666667
255.41,5.33673333333,6.52213333333,4.47803333333,5.0592,2.08153333333,5.53933333333,3.65433333333,2.96026666667,6.95006666667,5.7416,4.6892,9.47686666667,9.4536
255.78,5.45786666667,6.63673333333,4.4674,5.29613333333,2.1604,5.727,3.7762,3.1358,6.92386666667,5.84666666667,4.6438,9.31786666667,9.72466666667
256.15,4.9038,5.87233333333,4.08836666667,4.4406,1.66066666667,5.19853333333,3.11066666667,2.479,6.66686666667,5.34906666667,4.03126666667,8.56806666667,9.23286666667
256.53,5.14066666667,5.86606666667,4.4647,4.64753333333,2.1526,5.23353333333,3.49293333333,2.611,6.71293333333,5.38433333333,4.10793333333,8.63353333333,9.42266666666
256.90,5.3842,6.1774,4.99306666667,4.92786666667,2.88486666667,5.71566666667,3.6782,3.09133333333,6.78046666667,5.9004,4.4388,8.88853333335,10.0975666667
257.28,5.48146666667,6.06906666667,5.30133333333,4.81973333333,3.15553333333,5.66926666667,4.06913333334,3.51613333333,6.85426666667,6.0346,4.716,8.72579999999,10.358
257.65,5.703,6.12353333333,5.17303333334,4.73926666667,3.25,5.9394,4.205,3.70133333333,6.74986666667,6.382,5.05046666667,8.77786666665,10.3897
258.02,5.44346666667,5.69186666666,4.742,4.06346666667,2.82866666667,5.62686666667,3.926,3.5856,6.26913333333,5.90233333334,4.7554,8.11913333333,9.8682
258.40,5.0908,5.49613333333,4.52173333333,3.639,2.73666666667,5.50266666667,3.8516,3.61286666667,6.00613333334,5.95053333333,4.83573333333,7.981,9.86436666667
258.77,4.93093333333,5.40406666667,4.4406,3.68266666667,2.87586666666,5.53226666667,3.842,3.7082,5.977,5.97126666667,4.948,7.9778,9.74056666666
259.15,5.2798,5.81873333333,4.86723333333,4.03186666667,3.3612,5.98826666667,4.2774,4.20153333333,6.1554,6.32506666667,5.39093333333,8.31946666666,9.94803333335
259.52,5.27453333333,5.95306666667,4.9248,4.15526666667,3.52333333333,6.086,4.37213333333,4.307,6.27026666667,6.48253333333,5.47513333333,8.49259999999,10.0022666667
259.89,5.52126666667,6.20973333333,5.30706666667,4.5124,3.8606,6.42626666667,4.66393333333,4.54693333333,6.6732,6.75766666667,5.80266666667,8.88166666667,10.2218666667
260.27,5.59186666667,6.33353333333,5.37603333333,4.69093333333,4.00173333333,6.47406666667,4.86686666667,4.6638,6.8008,6.78186666667,5.86213333333,9.06966666666,10.3896
260.64,5.47666666667,6.28473333333,5.20903333333,4.5942,3.88946666667,6.35906666667,4.70993333333,4.61073333333,6.67533333333,6.6586,5.7576,9.01206666666,10.3717333333
261.01,5.2416,6.02433333333,4.84403333334,4.2422,3.49853333333,6.04693333333,4.39706666667,4.24626666667,6.44366666667,6.38986666667,5.40893333333,8.75466666667,9.99596666665
261.39,5.23253333333,6.04406666667,4.7359,4.1698,3.51353333333,6.04806666667,4.37113333333,4.1172,6.51146666667,6.35853333333,5.35626666667,8.84066666666,9.95073333333
261.76,5.15013333333,5.9776,4.70076666667,4.06126666667,3.40033333334,5.97333333333,4.30966666667,3.97706666667,6.48953333333,6.2,5.1932,8.81193333333,9.86729999999
262.13,5.30826666667,6.12193333333,4.9287,4.2506,3.50986666667,6.147,4.40113333333,3.9864,6.6758,6.4594,5.40853333333,9.10319999999,10.0341666667
262.51,5.5918,6.31993333333,5.11806666667,4.6814,3.73693333333,6.38126666667,4.54373333333,4.08853333333,6.8536,6.65193333333,5.5228,9.39226666667,10.1734
262.88,5.82553333333,6.59366666667,5.35913333333,5.0088,3.9242,6.52346666667,4.6762,4.165,7.14533333333,6.88013333333,5.63893333333,9.74719999999,10.5057333333
263.25,5.81873333333,6.5228,5.23746666667,5.06073333333,3.8172,6.39106666667,4.65013333334,4.05406666667,7.24786666667,6.8554,5.43506666667,9.74386666666,10.5708333333
263.63,6.00066666667,6.6764,5.37066666667,5.11153333333,3.73353333333,6.4928,4.70466666667,4.03546666667,7.24406666667,6.92593333333,5.39373333333,9.68506666667,10.3592
264.00,5.129,5.9284,4.4837,4.31906666667,2.89973333333,5.64153333333,3.89613333333,3.0322,6.2186,6.1506,4.4624,8.74913333333,9.41036666666
264.37,4.27,4.93913333333,3.7465,3.46233333333,1.8882,4.97286666667,2.89406666667,2.1948,5.313,5.38426666666,3.73153333333,7.87426666667,8.44456666667
264.75,4.1214,4.67573333333,3.6595,3.42026666667,1.7006,4.7964,2.71106666666,2.05873333333,5.2678,5.42613333333,3.85373333333,7.7186,8.35036666667
265.12,4.36606666667,4.9104,3.9243,3.7248,2.22213333333,5.0598,3.05733333333,2.4906,5.68606666667,5.51826666667,4.2058,7.93433333333,8.72103333333
265.49,4.28046666667,5.071,3.96896666667,3.76313333333,2.2878,5.14766666667,3.15846666667,2.62306666667,5.91246666667,5.4936,4.40066666667,8.0182,8.86333333333
265.87,4.7902,5.62573333333,4.44683333333,4.213,2.90306666667,5.49133333333,3.6006,3.22533333333,6.41546666667,5.94086666667,4.98126666667,8.35886666667,9.35023333334
266.24,4.88973333333,5.89106666667,4.40283333333,4.39093333333,3.2598,5.62453333333,3.9158,3.60506666667,6.52653333333,6.1266,5.17,8.50173333333,9.51996666667
266.61,5.32146666667,6.18166666667,4.7535,4.50433333333,3.6206,5.71346666667,4.28833333333,4.0824,7.03546666667,6.5304,5.65686666667,8.83906666667,9.74753333334
266.98,5.70733333333,6.46793333333,5.14103333333,4.74793333333,3.85293333333,5.96726666667,4.61986666667,4.55566666667,7.39813333333,6.80133333333,5.99946666667,8.8448,9.87173333333
267.36,5.84266666667,6.58233333333,5.08886666667,4.88773333333,3.95453333333,6.0674,4.68773333333,4.67853333333,7.61866666667,6.8102,6.17046666667,8.87013333333,9.9188
267.73,5.7468,6.48746666667,4.97106666667,4.72993333333,4.05873333333,6.10173333333,4.53853333333,4.73293333333,7.63826666667,6.7364,6.24166666667,8.94046666667,10.0136333333
268.10,6.3426,6.89573333333,5.4431,5.1916,4.49313333333,6.6042,4.9004,5.31673333333,8.17426666667,7.184,6.7886,9.55679999999,10.5278666667
268.48,7.0526,7.58953333333,6.06596666667,5.72626666667,5.079,7.1194,5.52313333333,5.86853333333,8.675,7.7348,7.372,10.1408,11.0956666667
268.85,7.216,7.77353333334,6.20053333333,5.7686,5.25973333333,7.39313333333,5.75433333333,6.0892,8.77173333333,7.77633333333,7.45313333333,10.2359333333,11.0854666667
269.22,6.789,7.335,5.84893333333,5.3128,4.6444,6.96526666667,5.3356,5.5944,8.21666666667,7.33226666667,7.1046,9.72426666665,10.5731666667
269.59,6.7256,7.0644,5.8086,5.3592,4.4408,6.804,5.1688,5.4824,7.868,7.21,6.8516,9.4724,10.3768
269.97,6.45806666667,6.78306666667,5.60886666667,5.27433333333,4.12286666666,6.7614,5.0008,5.2906,7.57946666667,6.91853333333,6.4742,9.23746666667,10.1342
270.34,6.51486666667,6.7758,5.8409,5.5,4.16566666667,6.9304,5.08173333333,5.23653333333,7.6628,6.89833333333,6.3896,9.32746666665,10.2118333333
270.71,6.23993333333,6.64853333333,5.71863333333,5.44806666667,4.1522,7.03913333333,5.00073333333,5.12486666667,7.46853333333,6.7546,6.18293333333,9.22273333333,10.1914666667
271.09,6.03046666667,6.48753333333,5.42606666667,5.21006666667,4.00586666667,6.9798,4.978,5.0132,7.12853333333,6.57073333333,6.0634,9.18086666666,10.1401333333
271.46,5.89646666666,6.3558,5.48106666667,5.1214,3.9164,6.88786666667,4.83726666667,4.80566666667,6.91686666667,6.46006666667,5.89153333333,9.1036,10.0339333333
271.83,5.95026666667,6.4492,5.56456666667,5.34933333333,4.00386666667,6.80386666667,5.04213333333,4.8504,6.89606666667,6.4916,5.9122,9.22073333334,10.0982
272.20,6.0416,6.57466666666,5.70263333333,5.4374,4.16633333333,6.832,5.19826666667,5.03506666667,7.01346666667,6.64126666667,5.93813333333,9.32553333333,10.2689
272.58,5.99613333333,6.46506666667,5.69163333334,5.4638,4.20206666667,6.8094,5.1376,5.0402,7.0268,6.62586666667,5.87153333334,9.34873333332,10.2639
272.95,5.97386666667,6.4372,5.68146666667,5.47693333333,4.1184,6.63513333333,5.1394,4.93706666667,7.01526666667,6.61273333333,5.85693333333,9.37026666667,10.2326333333
273.32,6.11793333333,6.81386666667,5.87153333333,5.75226666667,4.416,6.92993333333,5.40213333333,5.18353333333,7.23553333333,6.8674,6.16033333333,9.5906,10.4740666667
273.69,6.1948,6.87253333333,5.86156666667,5.7564,4.5264,7.0156,5.44566666667,5.2868,7.24593333333,6.93513333333,6.34473333333,9.61413333333,10.5198666667
274.06,6.3082,7.0046,5.9566,5.8852,4.7294,7.14246666666,5.543,5.47166666667,7.37686666667,7.1402,6.66893333333,9.84946666666,10.64
274.44,5.89526666667,6.68066666667,5.5446,5.40673333333,4.37353333333,6.66673333333,5.14493333333,5.16366666667,6.994,6.8864,6.37446666667,9.40873333333,10.1927333333
274.81,5.4686,6.16453333334,4.95923333333,4.9618,3.76853333334,6.07593333333,4.64133333333,4.6342,6.47306666667,6.39166666667,5.8488,8.87126666666,9.68436666665
275.18,5.11153333333,6.01826666667,4.74826666667,4.8166,3.61986666667,5.63313333333,4.35346666667,4.30946666667,6.39373333333,6.21093333333,5.66486666667,8.59960000001,9.48939999999
275.55,5.0168,5.9918,4.65326666667,4.6944,3.51966666667,5.43166666667,4.31453333333,4.27206666667,6.4618,6.16406666667,5.68913333333,8.52393333334,9.4263
275.93,4.97313333333,5.98833333333,4.72083333334,4.65693333333,3.5196,5.5394,4.36373333333,4.21066666667,6.5544,6.25353333333,5.77133333333,8.56153333334,9.36763333333
276.30,5.03526666667,6.15946666667,4.76466666667,4.77133333333,3.5948,5.71506666667,4.5412,4.18046666667,6.6772,6.32673333333,5.98686666667,8.5804,9.39333333333
276.67,4.88466666667,6.086,4.61023333333,4.7414,3.47653333333,5.65633333333,4.55846666667,4.07053333333,6.5818,6.2874,5.8816,8.478,9.2774
277.04,4.4904,5.70386666667,4.26906666667,4.3798,3.23893333333,5.5232,4.2044,3.8458,6.32153333333,6.0276,5.53673333333,8.04746666667,8.99536666667
277.41,4.42286666667,5.41633333333,4.0895,4.19613333333,3.05126666667,5.403,4.02586666667,3.7964,6.15093333333,5.90793333333,5.22206666667,7.98973333333,8.78763333333
277.79,4.3124,5.3648,4.02353333333,3.91906666667,2.84793333333,5.1912,3.82953333333,3.7264,6.02386666667,5.7364,4.8794,7.91966666667,8.5395
278.16,4.1098,5.1082,3.77573333333,3.59033333333,2.55673333333,4.83493333333,3.62013333333,3.46033333333,5.8658,5.433,4.47246666667,7.61366666667,8.28053333333
278.53,4.65873333333,5.55513333333,4.2523,4.03706666667,3.04133333333,5.47713333333,4.05066666667,3.96453333333,6.34653333333,5.79193333333,4.9628,8.09566666667,8.93550000001
278.90,5.41773333333,6.46926666667,5.12273333333,4.71293333333,3.8726,6.31433333333,4.88926666667,4.75573333333,7.0724,6.57326666666,5.7726,8.91380000001,9.71320000001
279.27,5.80393333333,6.7252,5.48666666667,4.94093333333,4.18686666667,6.90306666667,5.25406666667,5.1692,7.333,6.9216,6.141,9.37739999999,10.0704333333
279.64,5.97273333333,6.9346,5.6365,5.21606666667,4.51966666667,7.27886666667,5.42366666667,5.4054,7.3972,7.08966666667,6.26466666667,9.59926666665,10.2458333333
