wavelength,Back_CatInof,Belly_CatInof,Breast_CatInof,Crissum_CatInof,Crown_CatInof,DorTail_CatInof,Patch10_CatInof,Rump_CatInof,Throat_CatInof,WingTip_CatInof
254.66,-3.236,-0.254666666668,-4.809,-2.48693333333,-3.9252,9.67786666667,-0.928866666662,4.53933333333,-0.464466666668,2.51686666666
255.03,-1.7156,1.02326666667,-3.05486666667,-1.3694,-2.64853333333,10.9254,-0.2258,6.56140000001,1.29433333333,3.82233333334
255.41,-2.774,0.0314666666654,-5.3742,-2.09620000001,-3.02613333333,10.1497333333,-1.27646666667,5.67373333334,0.2522,3.71953333333
255.78,-0.168066666666,3.02753333334,-2.37013333333,0.5048,-0.626866666668,12.7522,2.84400000001,8.30279999999,4.02133333334,6.94193333333
256.15,-6.66666680001e-05,2.22213333333,-2.93266666667,0.105800000006,-1.22446666667,12.5019333333,2.70593333334,7.89119999999,3.68853333333,7.08986666668
256.53,-0.3596,2.01946666667,-3.66526666667,-0.235133333338,-1.64586666667,12.2544,2.42046666667,7.02626666667,2.80766666667,6.41773333334
256.90,-0.346733333333,1.83686666666,-3.3784,0.2312,-0.629266666667,11.3424,1.25886666667,7.06486666667,2.55613333333,7.32179999999
257.28,0.863599999999,3.3046,-1.64653333333,1.40466666667,1.68113333333,12.0782,2.36033333333,8.23259999999,4.145,9.59133333333
257.65,3.10846666667,4.29793333333,-0.339733333333,2.92846666667,3.818,12.7335333333,3.52819999999,8.9856,5.1274,10.7647333333
258.02,0.750533333335,1.7962,-1.87666666667,1.0456,1.93026666667,10.1430666667,1.1886,6.38973333333,2.58266666667,8.56126666666
258.40,1.34566666667,2.21186666667,-0.974466666667,1.539,1.8948,10.5879333333,1.7324,6.079,3.26373333333,8.63880000001
258.77,1.53526666667,2.57906666667,-0.458,1.61613333333,1.79793333333,10.1481333333,1.86526666667,5.33353333333,3.23913333333,8.22886666667
259.15,1.27573333333,2.2448,-0.429333333333,1.70506666667,1.53946666667,10.0830666667,1.85833333333,4.94346666667,2.96853333333,8.52506666667
259.52,1.99093333333,2.8652,0.783933333333,2.2618,2.24486666667,10.8572666667,2.5606,5.37513333333,3.48,9.05240000001
259.89,2.79746666667,3.7846,1.82106666667,3.3254,3.20386666667,11.6970666667,3.3044,6.2706,4.17,9.60673333333
260.27,3.0958,4.3218,2.20686666667,4.0664,3.87233333333,12.1992,4.04613333334,6.7074,4.78666666667,10.0333333333
260.64,4.04753333333,5.28906666666,3.38126666667,5.1174,4.87513333333,13.0304666667,5.1324,7.90813333333,6.17213333333,11.2692
261.01,4.41713333333,5.66413333333,3.91846666667,5.2774,5.10953333333,13.6184,5.82693333333,8.07639999999,6.35113333334,11.5521333333
261.39,3.5796,4.81653333333,3.17066666667,4.4078,4.392,12.8459333333,5.38773333333,7.29566666667,5.1048,10.7179333333
261.76,2.4558,4.233,2.35093333333,3.72526666667,3.16766666667,12.1302666667,4.59713333333,6.24166666667,4.05086666666,10.0220666667
262.13,3.12206666667,5.1174,2.91673333333,4.24893333333,3.53286666667,13.1162,5.3932,6.86613333333,4.8768,10.6455333333
262.51,4.42973333333,7.0836,4.436,5.95893333333,5.4282,14.8373333333,6.9004,8.78993333333,6.24326666667,12.6445333333
262.88,5.0888,8.13346666667,5.38766666667,7.32713333333,7.11160000001,16.1487333333,8.46026666668,10.4902,7.36173333333,14.1466666667
263.25,6.1068,9.4288,6.4054,8.25693333333,8.5628,17.2976666667,9.735,11.6312666667,8.27913333333,15.0502666667
263.63,5.1888,8.88353333333,5.5008,7.44673333333,7.89006666667,16.9538666667,9.38406666667,11.4942666666,7.964,14.5484
264.00,4.47693333333,8.18533333333,4.35313333333,6.32233333333,7.23186666667,16.3620666667,8.90953333333,10.4989333333,6.94046666667,14.0222
264.37,3.75693333334,6.68506666667,3.70166666667,5.15646666667,5.84713333333,15.8748,7.96513333333,9.13453333333,5.48806666667,12.9281333333
264.75,3.93073333333,6.64846666667,4.03113333333,5.34440000001,5.7274,15.7775333333,8.18066666667,8.60013333333,4.8152,12.5399333333
265.12,5.07553333334,7.3512,5.11106666667,6.36446666667,6.45333333334,16.5423333334,9.23560000001,9.82213333333,5.5378,13.2
265.49,6.1198,8.33353333333,6.1624,7.28186666667,7.10253333332,17.4615333333,9.98279999999,10.3247333333,6.5982,14.1109333333
265.87,5.54846666667,7.72586666667,6.137,6.66666666667,7.38966666667,16.9146666666,10.1976666667,10.0124666667,6.86020000001,13.947
266.24,5.11573333333,6.89413333333,5.64353333333,6.56933333334,7.19446666667,16.7436,9.71966666665,9.72786666667,6.47993333334,13.7880666666
266.61,5.17386666667,6.66666666667,5.6534,6.71293333334,6.93746666666,16.334,9.27306666667,9.21873333334,6.75186666667,13.4261333333
266.98,5.53693333334,6.61446666667,5.6856,6.75573333333,6.73366666667,16.1649333333,8.93346666665,8.71786666667,6.95646666667,13.4076
267.36,5.91139999999,6.64486666667,5.9986,6.59406666667,6.6594,16.1728,8.6492,8.87440000001,7.2476,13.3406
267.73,7.8826,8.4422,7.78593333333,8.2694,8.35920000001,17.1882,10.045,10.5836,8.62859999999,14.5975333333
268.10,8.37066666665,8.46613333333,8.28886666667,8.4184,8.64333333335,17.4164666667,10.2113333333,10.7225333333,8.77286666667,14.9146666667
268.48,8.75646666665,9.34526666667,8.59793333333,9.08733333333,9.20626666667,17.3081333333,10.6284,11.045,9.29240000001,15.5357333333
268.85,8.74540000001,8.97713333334,8.24226666667,8.81153333334,9.06973333333,17.3386,10.4732666667,10.6786666667,9.23526666667,15.3060666667
269.22,9.41633333334,9.49273333333,8.31893333333,9.07166666667,9.49920000001,17.2504,10.6539333333,10.6347333333,9.84366666666,15.2024666666
269.59,10.2206666667,10.3002,9.27686666667,10.0000666667,10.1409333333,17.8308666667,11.3542666667,11.2805333333,11.054,16.0477333333
269.97,11.1595333333,11.0143333333,10.1772,11.1710666667,10.9271333333,18.6748,12.0546,11.9734,11.6709333333,16.5125333333
270.34,12.5209333333,12.2594,11.5692666667,12.2927333334,12.0199333333,19.4044666667,13.2164,12.7936,12.9216,17.3623333333
270.71,12.6092,11.81,11.8854,11.8692666667,11.9125333333,18.9194666667,13.2901333333,12.7013333333,12.6902666667,16.9367333333
271.09,12.1984,11.3392,11.5673333333,11.3020666667,11.4772,18.637,12.6916666667,12.6862666667,12.2619333333,16.6322
271.46,11.6769333333,11.3458,11.3560666667,11.3251333333,11.4286,18.266,12.7122,12.2876666667,12.0342666667,16.382
271.83,11.3359333333,10.9118666667,11.0905333333,10.8608,11.0854666667,17.9207333333,12.3576666667,11.6525333333,11.7344,15.8415333333
272.20,10.6185333333,10.2880666666,10.3580666667,10.1628,10.2678666667,17.0848666667,11.6803333333,10.8890666667,11.0694666667,15.0112666667
272.58,11.4278666667,10.8983333333,11.2199333333,10.547,11.0318666667,17.5798666667,12.1554,11.6851333333,11.6704666667,15.4020666667
272.95,11.4501333333,11.1192,11.5085333333,10.5888666667,11.2798666667,17.5766,12.219,11.8492,11.8152,15.6545333333
273.32,11.3279333333,11.0657333333,11.3910666667,10.4733333333,11.3619333333,17.4896666667,12.0466,11.6921333333,11.8669333333,15.8533333333
273.69,10.5292666667,10.1027333333,10.5744,9.44066666665,10.8602666667,16.8648666666,11.3268,10.7098,11.061,14.8633333333
274.06,11.0891333333,10.6322,11.023,9.65713333333,11.2618,16.9788666667,11.5866666667,10.9315333333,11.5866666667,15.4456
274.44,10.4935333333,10.3306666667,10.6195333333,9.00773333333,10.7085333333,16.5510666667,11.1602,10.4986,10.8661333333,14.7454666667
274.81,10.1176666667,10.1451333333,10.1232666667,8.68786666667,10.4739333333,16.5926666667,10.7094,10.0301333333,10.2712,14.6152
275.18,11.1799333333,11.0515333333,11.2079333333,9.61233333333,11.2691333333,17.2552666667,11.9052666667,10.3876666667,11.0906,15.0572
275.55,11.0558666667,10.4850666667,10.7476666667,9.32646666666,11.0444,16.9006666667,11.2728,9.87453333332,10.3768,14.5318666667
275.93,10.9651333333,10.2449333333,10.5904666667,9.43806666666,11.0456666667,16.9575333333,11.3743333333,9.78393333335,10.2679333333,14.5202666667
276.30,12.5726666667,11.9687333333,12.4739333333,11.446,13.0954,18.8326666667,13.4030666667,11.4982666667,11.9222666667,16.2601333333
276.67,11.0009333333,10.5638666667,11.4673333333,10.1918666667,11.7448666667,17.8742666667,12.3236,9.89086666667,10.5876,15.0398666667
277.04,10.5634666667,10.3086,11.2161333333,9.63220000001,11.2456,17.2419333333,11.803,9.34753333331,9.95846666669,14.4544
277.41,10.3656,9.61626666666,11.2783333333,8.89693333333,10.6979333333,16.8390666667,11.5745333333,8.96946666668,9.3744,14.0767333333
277.79,10.9515333333,10.1736,11.6756,9.24600000001,10.9934,16.96,11.8612,9.24599999999,9.53313333333,14.4524
278.16,10.8889333333,9.66366666668,11.4655333333,8.98506666667,10.7447333333,16.907,11.6818,9.41739999999,9.08120000001,13.6818
278.53,11.0838,9.9794,11.9061333333,9.58013333333,11.3479333333,16.9516,11.8884,9.66220000001,9.66820000001,14.4786
278.90,11.1454,9.92293333334,11.8767333333,9.37453333333,11.2253333333,16.6180666667,11.6881333333,9.50580000001,9.94566666667,14.156
279.27,9.60719999999,8.7542,10.5274,8.32219999999,10.0112,15.4152,10.1738666667,8.38933333333,8.68680000001,13.0416
279.64,9.21806666667,8.43353333334,9.75586666666,7.6488,9.36633333333,14.7873333333,9.75033333332,8.214,8.41706666667,12.5817333333
280.02,8.22113333334,7.90359999999,8.69173333334,6.83093333333,8.42373333333,13.4866,8.87226666667,7.2304,7.433,11.7459333333
280.39,6.425,6.12446666667,6.88680000001,4.63773333333,6.40346666667,11.6316666667,6.50026666667,5.22813333333,5.83993333333,9.59753333333
280.76,6.41606666667,6.25939999999,6.72926666667,4.72973333333,6.3794,11.2556,6.3692,5.299,6.12366666666,9.49626666667
281.13,6.06193333333,5.97486666666,6.13366666667,4.5708,5.9236,10.9608,6.11326666667,5.14486666667,6.03133333333,8.85479999999
281.50,5.1986,5.60579999999,5.58066666667,4.379,5.40986666667,10.4374,5.4298,4.81146666667,5.50013333333,7.91346666667
281.87,4.6912,5.01453333333,5.14706666667,3.9706,4.647,10.0344,4.9754,4.56373333333,4.67653333333,7.08346666667
282.25,4.50333333333,5.13359999999,5.25786666667,3.8872,4.59413333333,9.72766666666,4.83753333334,4.27413333333,4.79446666667,7.02486666667
282.62,4.3716,4.73873333333,4.8224,3.41006666667,4.00913333333,9.51926666667,4.49713333333,3.87446666667,4.32046666667,6.3786
282.99,3.84586666667,4.36553333333,4.22866666666,3.1854,3.445,8.84940000001,4.22873333333,3.39493333333,4.13306666667,5.90106666667
283.36,4.03393333333,4.4088,4.25266666667,3.02546666667,3.57873333333,8.71486666667,4.2616,3.39593333333,4.1142,5.94373333333
283.73,4.0772,4.39320000001,4.58633333333,2.95353333333,3.23886666667,8.58026666667,4.27033333333,3.024,4.33166666667,5.9732
284.10,4.1284,4.38433333333,4.88353333333,3.09213333333,3.48646666667,9.01193333333,4.16206666667,3.3104,4.766,6.07086666667
284.47,4.47006666667,4.78953333334,5.11726666667,3.6004,3.99673333333,9.2678,4.58333333333,3.87533333333,4.8948,6.57773333334
284.85,4.46413333333,4.658,4.66586666667,3.4084,3.8038,9.14193333334,4.3534,3.8434,4.6776,6.5362
285.22,4.85233333333,5.02599999999,5.09553333333,3.7522,4.4624,9.6004,4.60533333334,4.2464,5.07226666667,7.35753333333
285.59,5.43226666667,5.54539999999,5.42086666667,4.08086666667,5.066,10.0566,5.07753333333,4.49986666667,5.78326666667,8.08606666667
285.96,6.03093333333,6.31713333333,5.9676,4.67,5.79293333333,10.3886,5.5698,5.1198,6.63313333333,8.99046666666
286.33,5.87633333333,6.14846666666,5.44366666667,4.3848,5.3244,10.2311333333,5.17526666667,4.68666666666,6.26766666667,8.81793333334
286.70,5.7378,5.94386666667,5.191,4.14606666667,5.13486666667,9.854,4.79766666667,4.4794,6.0862,8.76413333334
287.07,5.6564,5.84553333333,5.03606666667,4.1506,5.15326666667,9.81846666667,4.756,4.58946666667,5.8266,8.88380000001
287.44,5.8276,5.88486666667,5.1868,4.2676,5.29753333333,9.93906666667,4.752,4.67586666667,6.0412,8.97786666667
287.82,5.99353333333,6.19893333333,5.40026666667,4.6396,5.81493333334,10.1388666667,5.01613333333,5.0466,6.3434,9.11573333334
288.19,6.12666666667,6.38326666667,5.40693333333,4.6946,5.7936,9.9598,5.12733333333,5.2078,6.3028,9.23613333333
288.56,6.20413333333,6.36353333334,5.36053333333,4.57526666667,5.69486666667,9.90080000001,5.1352,5.18166666667,6.4452,9.30619999999
288.93,6.30853333333,6.55773333333,5.54973333333,4.60413333333,5.8144,9.88919999999,5.34733333333,5.24213333333,6.5772,9.37539999999
289.30,5.97466666667,6.16753333333,4.98426666666,4.15493333333,5.1298,9.25306666667,4.9568,4.7052,5.95126666667,8.77746666667
289.67,5.05153333333,5.41966666667,4.18046666667,3.50766666667,4.22013333333,8.3372,4.10926666667,3.89946666667,5.0594,7.96906666667
290.04,4.95233333333,5.37793333333,4.0614,3.5046,4.31586666666,8.41306666667,4.07326666667,3.747,5.09146666667,7.7288
290.41,4.52673333333,5.1512,4.0654,3.21406666667,4.125,8.29360000001,4.117,3.52426666667,5.07953333333,7.47826666667
290.78,3.82226666667,4.70326666667,3.5124,2.7036,3.46413333333,7.73280000001,3.6612,3.1906,4.59053333333,6.60233333333
291.15,3.60273333333,4.6762,3.51826666667,2.58146666667,3.55853333333,7.79246666666,3.4942,3.10013333333,4.5598,6.3248
291.52,2.65933333333,4.00326666667,2.54166666667,1.8108,2.68366666667,6.91833333333,2.85406666667,2.26546666667,3.7798,5.63533333333
291.89,2.83086666667,4.03993333333,2.3938,2.0058,2.69606666667,7.165,2.81873333333,2.54513333333,4.00733333333,5.91513333333
292.26,3.04473333333,3.87546666667,2.39253333333,1.94793333333,2.7374,7.165,2.78293333333,2.47566666667,3.9502,6.12253333333
292.64,2.8064,3.62833333334,2.19553333333,1.80373333333,2.48206666667,7.0122,2.76033333333,2.39773333333,3.94026666667,5.8786
293.01,3.0726,3.9754,2.74646666667,2.3522,2.9498,7.65413333333,3.19126666667,2.89906666667,4.3398,6.23853333333
293.38,2.43973333333,3.57906666666,2.3422,1.88473333333,2.626,7.19613333333,2.63446666667,2.44806666667,4.07026666667,5.76033333333
293.75,2.70526666667,3.95306666667,2.5668,2.00373333333,2.75166666667,7.45226666666,2.886,2.76833333333,4.27633333333,6.09946666667
294.12,2.37366666667,3.3966,2.05853333333,1.65753333333,2.341,6.96126666666,2.51273333333,2.58246666667,3.851,5.82353333333
294.49,1.94786666667,2.8026,1.27613333333,1.32366666667,1.91206666667,6.38033333333,1.76506666667,2.16246666667,3.35513333333,5.494
294.86,2.48293333333,3.22706666666,1.87913333333,1.92866666667,2.5968,7.00833333333,2.30066666667,2.72593333333,3.94453333333,6.2832
295.23,2.93206666667,3.68413333333,2.28853333333,2.021,2.809,7.2994,2.71133333333,3.1054,4.1684,6.71006666667
295.60,4.50586666667,5.11793333333,3.71966666667,3.4358,4.27013333333,8.81366666667,4.1538,4.70773333333,5.50086666667,8.15046666667
295.97,3.89493333333,4.61846666667,3.32673333333,2.80153333333,3.7198,8.23259999999,3.8122,4.1394,4.72733333333,7.65766666667
296.34,4.13553333333,5.06846666667,3.6816,3.27173333333,4.06626666667,8.6146,4.31826666667,4.48853333333,5.32373333333,7.855
296.71,4.49413333333,5.44786666667,3.964,3.84513333333,4.48206666667,8.87873333332,4.482,4.90553333333,5.60013333333,8.312
297.08,3.95626666667,4.93553333333,3.2554,3.33346666667,3.9144,8.13720000001,3.77353333333,4.27066666667,4.9594,7.80473333333
297.45,4.7846,5.6022,3.80826666667,4.06993333333,4.58746666667,8.7458,4.44053333333,5.0052,5.5786,8.47513333333
297.82,4.66906666667,5.46926666667,3.62466666667,4.0306,4.51013333334,8.77026666667,4.2012,5.01606666667,5.4192,8.2964
298.19,4.43546666667,5.24506666667,3.43386666667,3.79373333334,4.0666,8.66693333334,3.85673333333,4.73546666667,5.11926666667,8.11213333333
298.56,4.51513333333,5.31526666667,3.68786666667,3.96966666667,4.10913333333,8.74853333333,4.06966666667,5.03633333333,5.22106666667,8.33946666667
298.93,4.7862,5.37293333333,3.74246666667,4.00486666667,4.2334,8.88679999999,4.10366666667,5.0796,5.40393333333,8.52240000001
299.30,5.40706666666,6.0682,4.24506666667,4.92213333333,4.83706666667,9.55760000001,4.75846666667,5.90146666667,6.16286666667,9.26446666666
299.67,4.59373333333,5.57013333333,3.67233333333,4.45093333333,4.3568,8.97973333333,4.17193333333,5.31053333334,5.5734,8.65533333333
300.04,4.86773333333,6.0582,4.08053333333,4.8248,4.68586666667,9.34199999999,4.4412,5.66813333333,5.9986,9.01786666667
300.41,4.31006666667,5.63993333333,3.3764,4.3618,4.224,8.91293333333,3.752,5.27813333333,5.41253333333,8.72006666667
300.78,3.8724,5.1832,2.9212,3.77373333333,3.79493333333,8.45673333333,3.39673333333,4.83793333333,4.88006666667,8.1924
301.15,4.2542,5.5646,3.511,4.29726666667,4.17873333333,9.01093333333,3.97786666667,5.4496,5.57526666667,8.65913333332
301.52,4.065,5.45526666667,3.65626666667,4.2802,4.01753333333,9.0896,4.1014,5.35666666667,5.58646666667,8.55333333333
301.89,4.56026666667,5.8548,4.12886666666,4.58946666667,4.3848,9.43133333335,4.7066,5.7232,6.11086666667,8.98520000001
302.26,4.6884,5.96753333333,4.3406,4.70653333333,4.59066666667,9.44940000001,4.84786666666,5.8732,6.5108,9.0254
302.63,5.57493333333,6.93426666667,5.1012,5.5098,5.57833333333,10.3617333333,5.74106666667,6.75333333333,7.3428,9.69266666668
303.00,5.57286666667,7.19726666667,5.1326,5.64873333333,5.64866666667,10.3917333333,5.98826666667,6.72786666667,7.30186666667,9.73466666666
303.37,4.90946666667,6.2174,4.40933333333,4.60873333333,4.83333333333,9.46373333333,5.03266666667,5.74626666667,6.18846666667,8.84786666665
303.74,4.97013333334,6.09386666667,4.33186666667,4.54593333333,4.45553333333,9.14266666667,4.74893333333,5.927,6.2424,8.52999999999
304.10,5.12253333334,5.9836,4.29793333333,4.84653333333,4.55953333333,9.19533333333,4.75206666667,6.169,6.4342,8.534
304.47,6.13166666667,7.01846666666,5.3454,5.74766666667,5.5824,9.99826666667,5.73673333333,7.12253333333,7.3272,9.28726666667
304.84,6.57333333333,7.6436,5.98066666667,6.28593333333,6.05246666667,10.5782666667,6.2788,7.53946666667,7.84126666667,9.70906666667
305.21,6.54173333333,7.58693333333,5.99953333333,6.20653333333,6.17086666667,10.6294666667,6.25299999999,7.4728,7.6904,9.69493333334
305.58,6.2482,7.44646666667,5.96933333333,6.20886666667,5.99086666666,10.3969333333,6.1088,7.48926666667,7.6038,9.82466666668
305.95,6.09466666667,7.3744,5.8516,6.16253333333,5.93753333333,10.2555333333,5.9802,7.44586666667,7.34946666667,9.72999999998
306.32,5.79666666667,7.2896,5.53886666667,6.11166666667,5.77506666667,10.0358,5.79313333333,7.3826,7.1106,9.47366666667
306.69,6.0008,7.42126666667,5.77753333333,6.10706666667,5.74553333333,10.2232666667,5.82706666667,7.414,7.1166,9.76633333335
307.06,5.87153333333,7.12406666666,5.59713333333,5.8822,5.56913333333,9.90679999999,5.41786666667,7.23653333333,6.70173333333,9.37553333333
307.43,6.2716,7.6318,6.31286666667,6.6048,6.2166,10.4104666667,5.95226666667,7.65586666667,7.57353333333,9.751
